energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,W_p_up,W_d_up
-3.13056528,1.51831921,0.00139766,0.13334884,0.01455269,0.75899646,0.16029082,0.15278512,0.34644337,0.64251774
-3.12456228,1.56078018,0.00121025,0.13063065,0.01481649,0.77918053,0.16589931,0.15682541,0.34682080,0.67108643
-3.11855928,1.60962105,0.00105441,0.12908720,0.01510030,0.80050054,0.17180819,0.16084481,0.34992892,0.70495216
-3.11255628,1.66380861,0.00092745,0.12855815,0.01539786,0.82246842,0.17785738,0.16478173,0.35532444,0.74367092
-3.10655328,1.72240281,0.00082687,0.12889902,0.01570456,0.84468230,0.18389866,0.16859025,0.36259742,0.78677010
-3.10055028,1.78456443,0.00075037,0.12998172,0.01601767,0.86683336,0.18979836,0.17224149,0.37137407,0.83374772
-3.09454727,1.84955675,0.00069592,0.13169431,0.01633631,0.88870855,0.19543958,0.17572401,0.38131808,0.88407142
-3.08854427,1.91674160,0.00066178,0.13394014,0.01666137,0.91018883,0.20072405,0.17904336,0.39213068,0.93717754
-3.08254127,1.98557023,0.00064646,0.13663640,0.01699540,0.93124315,0.20557324,0.18222076,0.40354966,0.99247078
-3.07653827,2.05556982,0.00064878,0.13971225,0.01734225,0.95191833,0.20992899,0.18529085,0.41534748,1.04932488
-3.07053527,2.12632682,0.00066781,0.14310653,0.01770681,0.97232532,0.21375333,0.18829885,0.42732871,1.10708489
-3.06453227,2.19746818,0.00070285,0.14676536,0.01809451,0.99262247,0.21702767,0.19129703,0.43932709,1.16507137
-3.05852926,2.26864220,0.00075339,0.15063962,0.01851092,1.01299682,0.21975138,0.19434092,0.45120237,1.22258697
-3.05252626,2.33950022,0.00081911,0.15468255,0.01896124,1.03364405,0.22193971,0.19748525,0.46283734,1.27892562
-3.04652326,2.40968073,0.00089981,0.15884760,0.01944983,1.05474858,0.22362127,0.20078000,0.47413502,1.33338426
-3.04052026,2.47879712,0.00099536,0.16308664,0.01997979,1.07646451,0.22483514,0.20426671,0.48501642,1.38527724
-3.03451726,2.54643022,0.00110568,0.16734871,0.02055255,1.09889875,0.22562773,0.20797523,0.49541894,1.43395285
-3.02851426,2.61212626,0.00123071,0.17157930,0.02116760,1.12209713,0.22604964,0.21192121,0.50529546,1.47881157
-3.02251126,2.67540074,0.00137035,0.17572027,0.02182224,1.14603444,0.22615256,0.21610429,0.51461417,1.51932536
-3.01650825,2.73574822,0.00152450,0.17971051,0.02251152,1.17060887,0.22598649,0.22050728,0.52335919,1.55505708
-3.01050525,2.79265750,0.00169297,0.18348708,0.02322824,1.19564144,0.22559728,0.22509623,0.53153181,1.58567897
-3.00450225,2.84563154,0.00187554,0.18698699,0.02396309,1.22088031,0.22502469,0.22982150,0.53915221,1.61098929
-2.99849925,2.89421081,0.00207194,0.19014946,0.02470488,1.24601001,0.22430108,0.23461968,0.54626155,1.63092597
-2.99249625,2.93799879,0.00228185,0.19291840,0.02544092,1.27066509,0.22345062,0.23941632,0.55292413,1.64557624
-2.98649325,2.97668786,0.00250498,0.19524509,0.02615746,1.29444743,0.22248923,0.24412937,0.55922935,1.65518138
-2.98049025,3.01008387,0.00274104,0.19709087,0.02684016,1.31694654,0.22142500,0.24867299,0.56529335,1.66013592
-2.97448724,3.03812779,0.00298981,0.19842956,0.02747466,1.33776152,0.22025919,0.25296168,0.57125990,1.66098082
-2.96848424,3.06091260,0.00325117,0.19924952,0.02804713,1.35652376,0.21898759,0.25691450,0.57730051,1.65839044
-2.96248124,3.07869421,0.00352511,0.19955521,0.02854483,1.37291894,0.21760222,0.26045899,0.58361334,1.65315347
-2.95647824,3.09189520,0.00381181,0.19936803,0.02895661,1.38670723,0.21609314,0.26353483,0.59042105,1.64614823
-2.95047524,3.10110077,0.00411157,0.19872648,0.02927334,1.39774060,0.21445026,0.26609680,0.59796731,1.63831321
-2.94447224,3.10704634,0.00442489,0.19768546,0.02948831,1.40597608,0.21266506,0.26811703,0.60651200,1.63061374
-2.93846923,3.11059732,0.00475238,0.19631477,0.02959746,1.41148432,0.21073203,0.26958642,0.61632529,1.62400620
-2.93246623,3.11272129,0.00509481,0.19469691,0.02959954,1.41445281,0.20864983,0.27051495,0.62768060,1.61940127
-2.92646323,3.11445390,0.00545295,0.19292419,0.02949614,1.41518351,0.20642190,0.27093117,0.64084675,1.61762770
-2.92046023,3.11685974,0.00582758,0.19109522,0.02929161,1.41408481,0.20405685,0.27088059,0.65607947,1.61939824
-2.91445723,3.12099002,0.00621934,0.18931115,0.02899284,1.41165814,0.20156818,0.27042326,0.67361272,1.62527952
-2.90845423,3.12783907,0.00662865,0.18767164,0.02860897,1.40847978,0.19897375,0.26963055,0.69365004,1.63566706
-2.90245123,3.13830166,0.00705561,0.18627084,0.02815101,1.40517865,0.19629484,0.26858134,0.71635646,1.65076690
-2.89644822,3.15313344,0.00749985,0.18519361,0.02763140,1.40241104,0.19355491,0.26735784,0.74185111,1.67058482
-2.89044522,3.17291641,0.00796047,0.18451209,0.02706353,1.40083353,0.19077834,0.26604131,0.77020112,1.69492382
-2.88444222,3.19803144,0.00843591,0.18428287,0.02646122,1.40107521,0.18798891,0.26470777,0.80141691,1.72339020
-2.87843922,3.22863920,0.00892394,0.18454488,0.02583827,1.40371063,0.18520855,0.26342418,0.83544929,1.75540827
-2.87243622,3.26467081,0.00942158,0.18531805,0.02520800,1.40923458,0.18245616,0.26224509,0.87218836,1.79024311
-2.86643322,3.30582878,0.00992518,0.18660294,0.02458287,1.41803996,0.17974665,0.26121014,0.91146441,1.82703068
-2.86043022,3.35159839,0.01043042,0.18838118,0.02397415,1.43039966,0.17709041,0.26034245,0.95305077,1.86481407
-2.85442721,3.40126926,0.01093244,0.19061685,0.02339173,1.44645326,0.17449303,0.25964800,0.99666850,1.90258420
-2.84842421,3.45396595,0.01142601,0.19325863,0.02284395,1.46619909,0.17195554,0.25911618,1.04199274,1.93932357
-2.84242121,3.50868633,0.01190569,0.19624270,0.02233755,1.48949197,0.16947485,0.25872132,1.08866039,1.97405079
-2.83641821,3.56434588,0.01236610,0.19949611,0.02187776,1.51604662,0.16704469,0.25842514,1.13627890,2.00586406
-2.83041521,3.61982561,0.01280214,0.20294060,0.02146839,1.54544643,0.16465663,0.25818013,1.18443562,2.03398161
-2.82441221,3.67402132,0.01320925,0.20649657,0.02111202,1.57715726,0.16230147,0.25793344,1.23270754,2.05777711
-2.81840920,3.72589164,0.01358372,0.21008706,0.02081025,1.61054539,0.15997056,0.25763117,1.28067072,2.07680844
-2.81240620,3.77450249,0.01392287,0.21364150,0.02056392,1.64489893,0.15765718,0.25722277,1.32790937,2.09083837
-2.80640320,3.81906567,0.01422531,0.21709913,0.02037340,1.67945156,0.15535785,0.25666529,1.37402402,2.09984613
-2.80040020,3.85896965,0.01449110,0.22041185,0.02023885,1.71340776,0.15307332,0.25592710,1.41863853,2.10402923
-2.79439720,3.89380116,0.01472180,0.22354632,0.02016039,1.74596825,0.15080942,0.25499105,1.46140590,2.10379534
-2.78839420,3.92335641,0.01492059,0.22648547,0.02013836,1.77635501,0.14857751,0.25385664,1.50201265,2.09974453
-2.78239120,3.94764183,0.01509213,0.22922896,0.02017338,1.80383462,0.14639457,0.25254119,1.54018166,2.09264265
-2.77638819,3.96686415,0.01524255,0.23179300,0.02026650,1.82773946,0.14428296,0.25107993,1.57567380,2.08338699
-2.77038519,3.98141088,0.01537916,0.23420919,0.02041918,1.84748605,0.14226974,0.24952490,1.60828814,2.07296583
-2.76438219,3.99182233,0.01551026,0.23652270,0.02063334,1.86259009,0.14038577,0.24794280,1.63786109,2.06241370
-2.75837919,3.99875692,0.01564479,0.23878979,0.02091127,1.87267805,0.13866444,0.24641186,1.66426478,2.05276445
-2.75237619,4.00295192,0.01579203,0.24107476,0.02125564,1.87749513,0.13714027,0.24501802,1.68740461,2.04500437
-2.74637319,4.00518194,0.01596114,0.24344658,0.02166937,1.87690968,0.13584736,0.24385045,1.70721661,2.04002748
-2.74037019,4.00621756,0.01616088,0.24597533,0.02215561,1.87091434,0.13481786,0.24299692,1.72366452,2.03859523
-2.73436718,4.00678644,0.01639920,0.24872856,0.02271769,1.85962408,0.13408050,0.24253904,1.73673708,2.04130242
-2.72836418,4.00753927,0.01668289,0.25176796,0.02335910,1.84327162,0.13365927,0.24254795,1.74644559,2.04855110
-2.72236118,4.00902222,0.01701737,0.25514619,0.02408345,1.82220047,0.13357238,0.24308046,1.75282194,2.06053360
-2.71635818,4.01165753,0.01740642,0.25890438,0.02489453,1.79685615,0.13383155,0.24417599,1.75591728,2.07722556
-2.71035518,4.01573320,0.01785210,0.26307011,0.02579631,1.76777589,0.13444166,0.24585456,1.75580135,2.09838935
-2.70435218,4.02140213,0.01835464,0.26765624,0.02679298,1.73557703,0.13540082,0.24811580,1.75256247,2.12358771
-2.69834917,4.02869066,0.01891251,0.27266040,0.02788893,1.70094471,0.13670086,0.25093922,1.74630828,2.15220691
-2.69234617,4.03751569,0.01952252,0.27806542,0.02908874,1.66461876,0.13832820,0.25428555,1.73716701,2.18348842
-2.68634317,4.04770920,0.02017997,0.28384046,0.03039708,1.62738007,0.14026516,0.25809924,1.72528911,2.21656745
-2.68034017,4.05904839,0.02087890,0.28994287,0.03181860,1.59003669,0.14249138,0.26231188,1.71084925,2.25051645
-2.67433717,4.07128934,0.02161237,0.29632069,0.03335763,1.55340941,0.14498568,0.26684633,1.69404815,2.28439152
-2.66833417,4.08420183,0.02237273,0.30291562,0.03501792,1.51831715,0.14772776,0.27162135,1.67511421,2.31727923
-2.66233117,4.09760283,0.02315194,0.30966628,0.03680220,1.48556203,0.15070004,0.27655650,1.65430456,2.34834161
-2.65632816,4.11138623,0.02394184,0.31651159,0.03871173,1.45591408,0.15388925,0.28157685,1.63190510,2.37685686
-2.65032516,4.12554650,0.02473445,0.32339400,0.04074569,1.43009582,0.15728775,0.28661737,1.60822947,2.40225374
-2.64432216,4.14019428,0.02552213,0.33026248,0.04290071,1.40876666,0.16089437,0.29162664,1.58361651,2.42413785
-2.63831916,4.15556252,0.02629778,0.33707493,0.04517018,1.39250732,0.16471483,0.29656969,1.55842610,2.44230818
-2.63231616,4.17200205,0.02705492,0.34379998,0.04754384,1.38180455,0.16876151,0.30142964,1.53303325,2.45676324
-2.62631316,4.18996641,0.02778775,0.35041792,0.05000720,1.37703645,0.17305252,0.30620825,1.50782043,2.46769625
-2.62031016,4.20998620,0.02849113,0.35692075,0.05254133,1.37845873,0.17761028,0.31092507,1.48316822,2.47547958
-2.61430715,4.23263417,0.02916048,0.36331134,0.05512260,1.38619251,0.18245934,0.31561541,1.45944461,2.48063922
-2.60830415,4.25848257,0.02979168,0.36960158,0.05772280,1.40021412,0.18762375,0.32032706,1.43699313,2.48382068
-2.60230115,4.28805528,0.03038097,0.37580981,0.06030929,1.42034742,0.19312406,0.32511612,1.41612049,2.48574801
-2.59629815,4.32177726,0.03092472,0.38195748,0.06284560,1.44625937,0.19897402,0.33004197,1.39708408,2.48717826
-2.59029515,4.35992456,0.03141933,0.38806541,0.06529203,1.47745925,0.20517726,0.33516180,1.38008024,2.48885373
-2.58429215,4.40257791,0.03186107,0.39414967,0.06760666,1.51330202,0.21172413,0.34052504,1.36523364,2.49145479
-2.57828914,4.44958317,0.03224597,0.40021760,0.06974646,1.55299628,0.21858891,0.34616788,1.35258881,2.49555579
-2.57228614,4.50052139,0.03256981,0.40626400,0.07166852,1.59561691,0.22572757,0.35210837,1.34210411,2.50158656
-2.56628314,4.55469090,0.03282800,0.41226792,0.07333144,1.64012254,0.23307634,0.35834235,1.33364892,2.50980168
-2.56028014,4.61110337,0.03301573,0.41819021,0.07469668,1.68537760,0.24055117,0.36484048,1.32700425,2.52025928
-2.55427714,4.66849475,0.03312800,0.42397209,0.07572997,1.73017855,0.24804822,0.37154652,1.32186720,2.53281061
-2.54827414,4.72535146,0.03315976,0.42953485,0.07640251,1.77328382,0.25544540,0.37837715,1.31785913,2.54710100
-2.54227114,4.77995123,0.03310612,0.43478077,0.07669208,1.81344642,0.26260505,0.38522323,1.31453743,2.56258225
-2.53626813,4.83041706,0.03296254,0.43959532,0.07658390,1.84944838,0.26937751,0.39195251,1.31141062,2.57853573
-2.53026513,4.87478216,0.03272506,0.44385052,0.07607124,1.88013580,0.27560566,0.39841373,1.30795604,2.59410512
-2.52426213,4.91106297,0.03239052,0.44740938,0.07515575,1.90445328,0.28113005,0.40444192,1.30363958,2.60833685
-2.51825913,4.93733679,0.03195681,0.45013117,0.07384744,1.92147632,0.28579459,0.40986447,1.29793648,2.62022625
-2.51225613,4.95182045,0.03142304,0.45187730,0.07216439,1.93044066,0.28945231,0.41450799,1.29035233,2.62876683
-2.50625313,4.95294607,0.03078968,0.45251756,0.07013215,1.93076705,0.29197109,0.41820526,1.28044324,2.63300016
-2.50025013,4.93943026,0.03005872,0.45193626,0.06778292,1.92208064,0.29323905,0.42080223,1.26783437,2.63206368
-2.49424712,4.91033339,0.02923365,0.45003810,0.06515446,1.90422404,0.29316920,0.42216451,1.25223578,2.62523408
-2.48824412,4.86510593,0.02831954,0.44675339,0.06228889,1.87726347,0.29170333,0.42218312,1.23345503,2.61196395
-2.48224112,4.80361974,0.02732294,0.44204234,0.05923134,1.84148769,0.28881477,0.42077933,1.21140582,2.59191007
-2.47623812,4.72618258,0.02625175,0.43589816,0.05602865,1.79739964,0.28450998,0.41790810,1.18611238,2.56495189
-2.47023512,4.63353548,0.02511512,0.42834895,0.05272794,1.74570121,0.27882887,0.41356029,1.15770937,2.53119960
-2.46423212,4.52683284,0.02392318,0.41945801,0.04937544,1.68727147,0.27184385,0.40776334,1.12643735,2.49099142
-2.45822911,4.40760639,0.02268688,0.40932283,0.04601528,1.62313948,0.26365765,0.40058052,1.09263409,2.44488061
-2.45222611,4.27771473,0.02141765,0.39807258,0.04268852,1.55445245,0.25440005,0.39210875,1.05672213,2.39361296
-2.44622311,4.13928066,0.02012722,0.38586436,0.03943238,1.48244068,0.24422371,0.38247521,1.01919315,2.33809609
-2.44022011,3.99461930,0.01882733,0.37287829,0.03627957,1.40838036,0.23329917,0.37183278,0.98058997,2.27936225
-2.43421711,3.84616005,0.01752945,0.35931174,0.03325798,1.33355584,0.22180946,0.36035468,0.94148688,2.21852653
-2.42821411,3.69636571,0.01624459,0.34537289,0.03039038,1.25922255,0.20994442,0.34822849,0.90246925,2.15674245
-2.42221111,3.54765226,0.01498308,0.33127400,0.02769446,1.18657181,0.19789502,0.33564974,0.86411323,2.09515726
-2.41620810,3.40231231,0.01375441,0.31722456,0.02518296,1.11669887,0.18584788,0.32281556,0.82696634,2.03486876
-2.41020510,3.26244531,0.01256709,0.30342483,0.02286387,1.05057495,0.17398028,0.30991834,0.79152977,1.97688573
-2.40420210,3.12989704,0.01142855,0.29005974,0.02074090,0.98902427,0.16245580,0.29713997,0.75824303,1.92209351
-2.39819910,3.00621047,0.01034509,0.27729372,0.01881381,0.93270652,0.15142065,0.28464658,0.72747147,1.87122620
-2.39219610,2.89258955,0.00932189,0.26526638,0.01707901,0.88210528,0.14100099,0.27258419,0.69949703,1.82484644
-2.38619310,2.78987699,0.00836296,0.25408935,0.01552995,0.83752242,0.13130099,0.26107523,0.67451269,1.78333353
-2.38019010,2.69854633,0.00747128,0.24384446,0.01415776,0.79907850,0.12240201,0.25021618,0.65262036,1.74687995
-2.37418709,2.61870830,0.00664880,0.23458299,0.01295162,0.76671898,0.11436257,0.24007624,0.63383260,1.71549651
-2.36818409,2.55013071,0.00589659,0.22632636,0.01189933,0.74022560,0.10721920,0.23069715,0.61807760,1.68902532
-2.36218109,2.49227058,0.00521491,0.21906790,0.01098767,0.71923265,0.10098801,0.22209404,0.60520745,1.66716003
-2.35617809,2.44431704,0.00460338,0.21277577,0.01020284,0.70324714,0.09566696,0.21425729,0.59500900,1.64947207
-2.35017509,2.40524277,0.00406108,0.20739671,0.00953078,0.69167218,0.09123852,0.20715527,0.58721698,1.63544159
-2.34417209,2.37386179,0.00358668,0.20286053,0.00895747,0.68383267,0.08767280,0.20073773,0.58152861,1.62449166
-2.33816908,2.34889094,0.00317859,0.19908511,0.00846924,0.67900229,0.08493075,0.19493986,0.57761922,1.61602380
-2.33216608,2.32901233,0.00283504,0.19598158,0.00805295,0.67643089,0.08296745,0.18968658,0.57515804,1.60945342
-2.32616308,2.31293420,0.00255417,0.19345944,0.00769620,0.67537120,0.08173526,0.18489706,0.57382346,1.60424313
-2.32016008,2.29944734,0.00233416,0.19143149,0.00738750,0.67510408,0.08118669,0.18048911,0.57331714,1.59993249
-2.31415708,2.28747480,0.00217323,0.18981813,0.00711641,0.67496135,0.08127686,0.17638341,0.57337635,1.59616261
-2.30815408,2.27611268,0.00206971,0.18855101,0.00687358,0.67434547,0.08196547,0.17250713,0.57378387,1.59269431
-2.30215108,2.26466022,0.00202201,0.18757571,0.00665090,0.67274548,0.08321813,0.16879711,0.57437507,1.58941892
-2.29614807,2.25263805,0.00202867,0.18685343,0.00644147,0.66974872,0.08500707,0.16520218,0.57504186,1.58636103
-2.29014507,2.23979373,0.00208824,0.18636153,0.00623962,0.66504800,0.08731109,0.16168466,0.57573329,1.58367292
-2.28414207,2.22609463,0.00219927,0.18609297,0.00604094,0.65844418,0.09011492,0.15822105,0.57645277,1.58162091
-2.27813907,2.21170860,0.00236022,0.18605463,0.00584216,0.64984422,0.09340786,0.15480175,0.57725216,1.58056408
-2.27213607,2.19697359,0.00256936,0.18626468,0.00564110,0.63925497,0.09718189,0.15143003,0.57822284,1.58092646
-2.26613307,2.18235795,0.00282466,0.18674913,0.00543658,0.62677323,0.10142932,0.14812018,0.57948452,1.58316401
-2.26013007,2.16841360,0.00312370,0.18753768,0.00522828,0.61257265,0.10614010,0.14489510,0.58117210,1.58772806
-2.25412706,2.15572461,0.00346355,0.18865928,0.00501663,0.59688817,0.11129902,0.14178341,0.58342157,1.59502715
-2.24812406,2.14485429,0.00384070,0.19013757,0.00480262,0.57999895,0.11688291,0.13881634,0.58635552,1.60538938
-2.24212106,2.13629342,0.00425093,0.19198638,0.00458767,0.56221065,0.12285804,0.13602449,0.59006921,1.61902735
-2.23611806,2.13041283,0.00468933,0.19420586,0.00437348,0.54383781,0.12917794,0.13343477,0.59461802,1.63600774
-2.23011506,2.12742295,0.00515024,0.19677909,0.00416190,0.52518735,0.13578179,0.13106760,0.60000694,1.65622751
-2.22411206,2.12734258,0.00562725,0.19966979,0.00395475,0.50654379,0.14259345,0.12893471,0.60618283,1.67939810
-2.21810905,2.12997890,0.00611328,0.20282102,0.00375377,0.48815694,0.14952143,0.12703739,0.61302988,1.70503895
-2.21210605,2.13491976,0.00660064,0.20615503,0.00356049,0.47023237,0.15645967,0.12536566,0.62036873,1.73248103
-2.20610305,2.14153893,0.00708119,0.20957447,0.00337618,0.45292512,0.16328920,0.12389805,0.62795924,1.76088045
-2.20010005,2.14901402,0.00754648,0.21296468,0.00320181,0.43633659,0.16988077,0.12260227,0.63550685,1.78924186
-2.19409705,2.15635621,0.00798795,0.21619714,0.00303802,0.42051470,0.17609819,0.12143660,0.64267240,1.81645068
-2.18809405,2.16245024,0.00839714,0.21913387,0.00288518,0.40545695,0.18180236,0.12035198,0.64908475,1.84131270
-2.18209105,2.16610244,0.00876594,0.22163254,0.00274336,0.39111609,0.18685580,0.11929468,0.65435564,1.86259922
-2.17608804,2.16609438,0.00908682,0.22355199,0.00261244,0.37740779,0.19112736,0.11820935,0.65809605,1.87909554
-2.17008504,2.16123913,0.00935304,0.22475803,0.00249216,0.36421986,0.19449708,0.11704244,0.65993315,1.88965040
-2.16408204,2.15043724,0.00955889,0.22512901,0.00238219,0.35142232,0.19686080,0.11574563,0.65952703,1.89322389
-2.15807904,2.13272950,0.00969988,0.22456101,0.00228224,0.33887768,0.19813427,0.11427929,0.65658629,1.88893154
-2.15207604,2.10734382,0.00977285,0.22297235,0.00219213,0.32645092,0.19825672,0.11261560,0.65088166,1.87608228
-2.14607304,2.07373389,0.00977613,0.22030721,0.00211188,0.31401853,0.19719354,0.11074146,0.64225713,1.85420859
-2.14007004,2.03160784,0.00970954,0.21653807,0.00204180,0.30147629,0.19493796,0.10866073,0.63063786,1.82308731
-2.13406703,1.98094569,0.00957444,0.21166712,0.00198255,0.28874540,0.19151176,0.10639605,0.61603470,1.78275039
-2.12806403,1.92200494,0.00937365,0.20572623,0.00193519,0.27577671,0.18696480,0.10398989,0.59854504,1.73348502
-2.12206103,1.85531445,0.00911135,0.19877589,0.00190120,0.26255310,0.18137358,0.10150499,0.57835013,1.67582362
-2.11605803,1.78165722,0.00879292,0.19090291,0.00188255,0.24908992,0.17483877,0.09902403,0.55570897,1.61052425
-2.11005503,1.70204322,0.00842480,0.18221712,0.00188162,0.23543358,0.16748192,0.09664867,0.53094932,1.53854263
-2.10405203,1.61767403,0.00801422,0.17284738,0.00190126,0.22165872,0.15944142,0.09449787,0.50445624,1.46099749
-2.09804902,1.52990097,0.00756899,0.16293687,0.00194465,0.20786398,0.15086805,0.09270568,0.47665875,1.37913091
-2.09204602,1.44017921,0.00709723,0.15263817,0.00201532,0.19416690,0.14192022,0.09141835,0.44801540,1.29426570
-2.08604302,1.35001960,0.00660715,0.14210809,0.00211699,0.18069811,0.13275907,0.09079105,0.41899934,1.20776182
-2.08004002,1.26094069,0.00610682,0.13150278,0.00225350,0.16759538,0.12354379,0.09098405,0.39008354,1.12097371
-2.07403702,1.17442254,0.00560392,0.12097305,0.00242867,0.15499756,0.11442715,0.09215858,0.36172680,1.03521026
-2.06803402,1.09186419,0.00510561,0.11066023,0.00264614,0.14303897,0.10555158,0.09447232,0.33436111,0.95169894
-2.06203102,1.01454596,0.00461832,0.10069270,0.00290921,0.13184428,0.09704574,0.09807475,0.30838056,0.87155512
-2.05602801,0.94359766,0.00414771,0.09118308,0.00322069,0.12152415,0.08902181,0.10310214,0.28413241,0.79575748
-2.05002501,0.87997327,0.00369850,0.08222628,0.00358271,0.11217178,0.08157344,0.10967266,0.26191017,0.72512989
-2.04402201,0.82443248,0.00327455,0.07389821,0.00399655,0.10386036,0.07477451,0.11788138,0.24194906,0.66032994
-2.03801901,0.77752895,0.00287875,0.06625537,0.00446246,0.09664152,0.06867844,0.12779548,0.22442357,0.60184382
-2.03201601,0.73960532,0.00251311,0.05933501,0.00497954,0.09054479,0.06331831,0.13944968,0.20944726,0.54998728
-2.02601301,0.71079433,0.00217884,0.05315598,0.00554559,0.08557795,0.05870749,0.15284223,0.19707438,0.50491196
-2.02001001,0.69102576,0.00187636,0.04771997,0.00615704,0.08172824,0.05484076,0.16793141,0.18730338,0.46661641
-2.01400700,0.68003846,0.00160548,0.04301330,0.00680885,0.07896441,0.05169598,0.18463292,0.18008184,0.43496086
-2.00800400,0.67739703,0.00136543,0.03900880,0.00749457,0.07723938,0.04923593,0.20281832,0.17531283,0.40968523
-2.00200100,0.68251239,0.00115506,0.03566803,0.00820632,0.07649353,0.04741054,0.22231456,0.17286218,0.39042915
-1.99599800,0.69466580,0.00097286,0.03294350,0.00893494,0.07665845,0.04615927,0.24290499,0.17256668,0.37675362
-1.98999500,0.71303568,0.00081714,0.03078091,0.00967013,0.07766109,0.04541351,0.26433176,0.17424291,0.36816345
-1.98399200,0.73672666,0.00068611,0.02912133,0.01040066,0.07942811,0.04509912,0.28629988,0.17769641,0.36412979
-1.97798899,0.76480029,0.00057798,0.02790324,0.01111465,0.08189041,0.04513886,0.30848275,0.18273105,0.36411243
-1.97198599,0.79630673,0.00049099,0.02706449,0.01179988,0.08498769,0.04545478,0.33052929,0.18915843,0.36758114
-1.96598299,0.83031677,0.00042356,0.02654395,0.01244412,0.08867282,0.04597047,0.35207237,0.19680690,0.37403575
-1.95997999,0.86595326,0.00037427,0.02628307,0.01303556,0.09291599,0.04661314,0.37273842,0.20553019,0.38302448
-1.95397699,0.90242134,0.00034194,0.02622714,0.01356310,0.09770844,0.04731546,0.39215784,0.21521519,0.39416016
-1.94797399,0.93903616,0.00032565,0.02632641,0.01401680,0.10306561,0.04801721,0.40997591,0.22578866,0.40713392
-1.94197099,0.97524752,0.00032472,0.02653693,0.01438817,0.10902948,0.04866656,0.42586368,0.23722267,0.42172591
-1.93596798,1.01065997,0.00033874,0.02682119,0.01467049,0.11567008,0.04922117,0.43952855,0.24953827,0.43781280
-1.92996498,1.04504787,0.00036757,0.02714855,0.01485906,0.12308588,0.04964881,0.45072384,0.26280737,0.45537165
-1.92396198,1.07836409,0.00041128,0.02749541,0.01495136,0.13140300,0.04992775,0.45925710,0.27715230,0.47447987
-1.91795898,1.11074191,0.00047013,0.02784526,0.01494716,0.14077312,0.05004675,0.46499668,0.29274309,0.49531110
-1.91195598,1.14248954,0.00054454,0.02818844,0.01484853,0.15137001,0.05000473,0.46787621,0.30979222,0.51812689
-1.90595298,1.17407694,0.00063505,0.02852179,0.01465974,0.16338469,0.04981009,0.46789677,0.32854678,0.54326424
-1.89994997,1.20611510,0.00074224,0.02884801,0.01438712,0.17701927,0.04947968,0.46512663,0.34927825,0.57111917
-1.89394697,1.23932820,0.00086667,0.02917501,0.01403883,0.19247953,0.04903765,0.45969847,0.37226988,0.60212673
-1.88794397,1.27451945,0.00100887,0.02951500,0.01362454,0.20996648,0.04851389,0.45180431,0.39780230,0.63673800
-1.88194097,1.31253176,0.00116922,0.02988354,0.01315508,0.22966716,0.04794250,0.44168825,0.42613748,0.67539478
-1.87593797,1.35420472,0.00134793,0.03029847,0.01264205,0.25174488,0.04736002,0.42963739,0.45750195,0.71850288
-1.86993497,1.40032966,0.00154497,0.03077887,0.01209741,0.27632939,0.04680370,0.41597139,0.49206971,0.76640518
-1.86393197,1.45160476,0.00176005,0.03134392,0.01153308,0.30350732,0.04630987,0.40103112,0.52994577,0.81935538
-1.85792896,1.50859219,0.00199257,0.03201190,0.01096055,0.33331337,0.04591233,0.38516684,0.57115112,0.87749390
-1.85192596,1.57167950,0.00224161,0.03279918,0.01039050,0.36572259,0.04564100,0.36872667,0.61560981,0.94082694
-1.84592296,1.64104701,0.00250595,0.03371935,0.00983256,0.40064426,0.04552078,0.35204553,0.66313919,1.00920989
-1.83991996,1.71664314,0.00278407,0.03478254,0.00929499,0.43791775,0.04557070,0.33543532,0.71344374,1.08233614
-1.83391696,1.79816892,0.00307421,0.03599484,0.00878457,0.47731058,0.04580336,0.31917655,0.76611325,1.15973198
-1.82791396,1.88507283,0.00337441,0.03735797,0.00830648,0.51851894,0.04622472,0.30351173,0.82062567,1.24075820
-1.82191096,1.97655637,0.00368262,0.03886909,0.00786427,0.56117085,0.04683425,0.28864081,0.87635477,1.32461867
-1.81590795,2.07159044,0.00399680,0.04052090,0.00745990,0.60483184,0.04762528,0.27471868,0.93258271,1.41037561
-1.80990495,2.16894203,0.00431503,0.04230185,0.00709386,0.64901320,0.04858577,0.26185470,0.98851703,1.49697145
-1.80390195,2.26721002,0.00463560,0.04419667,0.00676533,0.69318239,0.04969918,0.25011419,1.04331167,1.58325620
-1.79789895,2.36486878,0.00495720,0.04618690,0.00647240,0.73677535,0.05094558,0.23952161,1.09609122,1.66801943
-1.79189595,2.46031746,0.00527898,0.04825177,0.00621227,0.77921029,0.05230290,0.23006520,1.14597743,1.75002560
-1.78589295,2.55193300,0.00560071,0.05036905,0.00598154,0.81990240,0.05374815,0.22170268,1.19211687,1.82805100
-1.77988994,2.63812424,0.00592280,0.05251606,0.00577648,0.85827899,0.05525868,0.21436766,1.23370864,1.90092100
-1.77388694,2.71738499,0.00624644,0.05467075,0.00559323,0.89379434,0.05681330,0.20797640,1.27003083,1.96754571
-1.76788394,2.78834355,0.00657355,0.05681279,0.00542811,0.92594393,0.05839335,0.20243454,1.30046464,2.02695270
