energy_ev,total_up,P_s_up,P_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.33366683,8.25409129,0.01116105,0.15187999,4.39935036,5.38539798,0.14019321,2.05727621
-5.32766383,8.40993298,0.01133008,0.15016809,4.46078211,5.50040762,0.14457447,2.09486148
-5.32166083,8.56732037,0.01148143,0.14869760,4.52268790,5.61500081,0.14898599,2.13474089
-5.31565783,8.72445723,0.01161532,0.14744084,4.58435834,5.72796610,0.15340252,2.17640565
-5.30965483,8.87944461,0.01173231,0.14636637,4.64499670,5.83807185,0.15779739,2.21927669
-5.30365183,9.03031773,0.01183312,0.14544019,4.70374182,5.94408548,0.16214291,2.26271978
-5.29764882,9.17509063,0.01191857,0.14462699,4.75969594,6.04479676,0.16641096,2.30606366
-5.29164582,9.31180788,0.01198948,0.14389153,4.81195646,6.13904514,0.17057368,2.34862031
-5.28564282,9.43860225,0.01204659,0.14319998,4.85965022,6.22575078,0.17460438,2.38970692
-5.27963982,9.55375620,0.01209049,0.14252123,4.90196836,6.30394838,0.17847849,2.42866875
-5.27363682,9.65576498,0.01212158,0.14182799,4.93820016,6.37282265,0.18217461,2.46490168
-5.26763382,9.74339820,0.01214003,0.14109776,4.96776365,6.43174379,0.18567557,2.49787387
-5.26163082,9.81575716,0.01214581,0.14031346,4.99023119,6.48030126,0.18896938,2.52714514
-5.25562781,9.87232445,0.01213869,0.13946384,5.00534841,6.51833392,0.19205018,2.55238343
-5.24962481,9.91300319,0.01211828,0.13854344,5.01304512,6.54595467,0.19491892,2.57337734
-5.24362181,9.93814322,0.01208407,0.13755231,5.01343733,6.56356788,0.19758390,2.59004423
-5.23761881,9.94855239,0.01203550,0.13649539,5.00681996,6.57187826,0.20006100,2.60243325
-5.23161581,9.94549154,0.01197205,0.13538160,4.99365050,6.57189001,0.20237368,2.61072329
-5.22561281,9.93065278,0.01189327,0.13422270,4.97452442,6.56489560,0.20455266,2.61521574
-5.21960980,9.90612137,0.01179883,0.13303208,4.95014341,6.55245415,0.20663532,2.61632236
-5.21360680,9.87432223,0.01168864,0.13182343,4.92127844,6.53635965,0.20866479,2.61454890
-5.20760380,9.83795295,0.01156283,0.13060945,4.88872946,6.51859976,0.21068890,2.61047499
-5.20160080,9.79990572,0.01142184,0.12940072,4.85328418,6.50130637,0.21275878,2.60473139
-5.19559780,9.76318093,0.01126636,0.12820475,4.81567806,6.48669948,0.21492742,2.59797547
-5.18959480,9.73079569,0.01109742,0.12702529,4.77655796,6.47702606,0.21724806,2.59086598
-5.18359180,9.70569047,0.01091631,0.12586193,4.73645112,6.47449585,0.21977250,2.58403825
-5.17758879,9.69063720,0.01072460,0.12471007,4.69574140,6.48121607,0.22254948,2.57808061
-5.17158579,9.68815170,0.01052408,0.12356118,4.65465368,6.49912716,0.22562295,2.57351323
-5.16558279,9.70041356,0.01031673,0.12240337,4.61324723,6.52994143,0.22903059,2.57076975
-5.15957979,9.72919564,0.01010464,0.12122222,4.57141805,6.57508657,0.23280221,2.57018265
-5.15357679,9.77580542,0.00989002,0.12000179,4.52890982,6.63565575,0.23695848,2.57197249
-5.14757379,9.84103973,0.00967507,0.11872577,4.48533253,6.71236600,0.24150963,2.57624139
-5.14157079,9.92515409,0.00946198,0.11737860,4.44018744,6.80552609,0.24645444,2.58297074
-5.13556778,10.02784735,0.00925286,0.11594666,4.39289684,6.91501526,0.25177935,2.59202301
-5.12956478,10.14826198,0.00904966,0.11441920,4.34283677,7.04027353,0.25745773,2.60314741
-5.12356178,10.28499986,0.00885421,0.11278918,4.28937078,7.18030435,0.26344946,2.61598902
-5.11755878,10.43615318,0.00866811,0.11105381,4.23188308,7.33368966,0.26970072,2.63010093
-5.11155578,10.59934940,0.00849272,0.10921485,4.16980926,7.49861746,0.27614400,2.64495884
-5.10555278,10.77180919,0.00832915,0.10727861,4.10266323,7.67292116,0.28269854,2.65997755
-5.09954977,10.95041559,0.00817824,0.10525566,4.03005944,7.85412989,0.28927098,2.67452881
-5.09354677,11.13179249,0.00804052,0.10316031,3.95172936,8.03952824,0.29575654,2.68795986
-5.08754377,11.31239007,0.00791625,0.10100983,3.86753211,8.22622374,0.30204045,2.69961214
-5.08154077,11.48857453,0.00780537,0.09882356,3.77745909,8.41121973,0.30799991,2.70883971
-5.07553777,11.65671948,0.00770754,0.09662189,3.68163303,8.59149111,0.31350643,2.71502675
-5.06953477,11.81329577,0.00762214,0.09442518,3.58030187,8.76406029,0.31842854,2.71760367
-5.06353177,11.95495688,0.00754824,0.09225275,3.47382842,8.92607028,0.32263486,2.71606160
-5.05752876,12.07861689,0.00748469,0.09012195,3.36267672,9.07485227,0.32599749,2.70996467
-5.05152576,12.18151834,0.00743007,0.08804732,3.24739592,9.20798504,0.32839550,2.69895987
-5.04552276,12.26128760,0.00738278,0.08603998,3.12860287,9.32334377,0.32971851,2.68278434
-5.03951976,12.31597595,0.00734102,0.08410718,3.00696426,9.41913659,0.32987029,2.66126978
-5.03351676,12.34408514,0.00730285,0.08225210,2.88317902,9.49392777,0.32877197,2.63434397
-5.02751376,12.34457684,0.00726620,0.08047383,2.75796190,9.54664674,0.32636503,2.60202948
-5.02151076,12.31686647,0.00722895,0.07876756,2.63202856,9.57658364,0.32261371,2.56443960
-5.01550775,12.26080223,0.00718897,0.07712501,2.50608256,9.58337205,0.31750681,2.52177180
-5.00950475,12.17663123,0.00714412,0.07553490,2.38080458,9.56696075,0.31105871,2.47429896
-5.00350175,12.06495513,0.00709235,0.07398364,2.25684379,9.52757680,0.30330959,2.42235884
-4.99749875,11.92667818,0.00703170,0.07245603,2.13481144,9.46568247,0.29432485,2.36634229
-4.99149575,11.76295097,0.00696040,0.07093607,2.01527657,9.38192926,0.28419358,2.30668069
-4.98549275,11.57511314,0.00687684,0.06940770,1.89876346,9.27711168,0.27302633,2.24383321
-4.97948974,11.36463841,0.00677966,0.06785555,1.78575090,9.15212394,0.26095215,2.17827452
-4.97348674,11.13308481,0.00666778,0.06626565,1.67667275,9.00792191,0.24811497,2.11048332
-4.96748374,10.88205249,0.00654038,0.06462602,1.57191965,8.84549239,0.23466965,2.04093238
-4.96148074,10.61315100,0.00639697,0.06292718,1.47184168,8.66583114,0.22077771,1.97008017
-4.95547774,10.32797693,0.00623739,0.06116258,1.37675158,8.46993017,0.20660299,1.89836462
-4.94947474,10.02810203,0.00606180,0.05932887,1.28692829,8.25877435,0.19230740,1.82619887
-4.94347174,9.71507131,0.00587066,0.05742605,1.20262072,8.03334644,0.17804695,1.75396913
-4.93746873,9.39040961,0.00566479,0.05545756,1.12405120,7.79463910,0.16396816,1.68203436
-4.93146573,9.05563468,0.00544527,0.05343017,1.05141857,7.54367204,0.15020502,1.61072759
-4.92546273,8.71227434,0.00521347,0.05135381,0.98490057,7.28151182,0.13687659,1.54035840
-4.91945973,8.36188500,0.00497099,0.04924132,0.92465526,7.00929204,0.12408522,1.47121605
-4.91345673,8.00606886,0.00471964,0.04710803,0.87082128,6.72823152,0.11191545,1.40357288
-4.90745373,7.64648729,0.00446140,0.04497136,0.82351674,6.43964810,0.10043365,1.33768740
-4.90145073,7.28486820,0.00419837,0.04285023,0.78283663,6.14496646,0.08968818,1.27380660
-4.89544772,6.92300591,0.00393272,0.04076454,0.74884870,5.84571866,0.07971019,1.21216726
-4.88944472,6.56275245,0.00366669,0.03873452,0.72158787,5.54353655,0.07051478,1.15299572
-4.88344172,6.20600019,0.00340249,0.03678008,0.70104929,5.24013615,0.06210261,1.09650636
-4.87743872,5.85465636,0.00314230,0.03492018,0.68718046,4.93729447,0.05446167,1.04289846
-4.87143572,5.51061049,0.00288824,0.03317220,0.67987264,4.63681995,0.04756932,0.99235188
-4.86543272,5.17569675,0.00264232,0.03155134,0.67895219,4.34051801,0.04139424,0.94502162
-4.85942971,4.85165323,0.00240645,0.03007008,0.68417248,4.05015367,0.03589850,0.90103189
-4.85342671,4.54008082,0.00218242,0.02873775,0.69520691,3.76741339,0.03103940,0.86047002
-4.84742371,4.24240423,0.00197190,0.02756014,0.71164388,3.49386826,0.02677130,0.82338080
-4.84142071,3.95983763,0.00177647,0.02653927,0.73298432,3.23094050,0.02304712,0.78976181
-4.83541771,3.69335726,0.00159759,0.02567328,0.75864245,2.97987532,0.01981976,0.75956023
-4.82941471,3.44368282,0.00143670,0.02495645,0.78795024,2.74171941,0.01704325,0.73267153
-4.82341171,3.21126906,0.00129524,0.02437935,0.82016595,2.51730726,0.01467364,0.70894051
-4.81740870,2.99630826,0.00117465,0.02392917,0.85448679,2.30725586,0.01266984,0.68816463
-4.81140570,2.79874378,0.00107650,0.02359009,0.89006583,2.11196797,0.01099409,0.67010000
-4.80540270,2.61829420,0.00100249,0.02334390,0.92603251,1.93164363,0.00961242,0.65446966
-4.79939970,2.45448690,0.00095456,0.02317056,0.96151645,1.76629903,0.00849487,0.64097395
-4.79339670,2.30669955,0.00093491,0.02304896,0.99567352,1.61579190,0.00761570,0.62930264
-4.78739370,2.17420739,0.00094607,0.02295769,1.02771323,1.47985173,0.00695336,0.61914818
-4.78139070,2.05623414,0.00099096,0.02287577,1.05692625,1.35811354,0.00649052,0.61021942
-4.77538769,1.95200388,0.00107290,0.02278341,1.08271067,1.25015322,0.00621393,0.60225521
-4.76938469,1.86079145,0.00119565,0.02266278,1.10459588,1.15552311,0.00611424,0.59503708
-4.76338169,1.78196900,0.00136338,0.02249856,1.12226261,1.07378585,0.00618582,0.58840030
-4.75737869,1.71504637,0.00158072,0.02227857,1.13555811,1.00454525,0.00642646,0.58224279
-4.75137569,1.65970353,0.00185262,0.02199413,1.14450562,0.94747281,0.00683703,0.57653129
-4.74537269,1.61581347,0.00218435,0.02164039,1.14930726,0.90232879,0.00742113,0.57130439
-4.73936968,1.58345471,0.00258137,0.02121650,1.15034022,0.86897715,0.00818470,0.56667233
-4.73336668,1.56291267,0.00304923,0.02072562,1.14814619,0.84739375,0.00913551,0.56281337
-4.72736368,1.55467023,0.00359342,0.02017482,1.14341430,0.83766764,0.01028273,0.55996705
-4.72136068,1.55938761,0.00421920,0.01957488,1.13695837,0.83999547,0.01163639,0.55842446
-4.71535768,1.57787291,0.00493146,0.01893993,1.12968948,0.85466938,0.01320691,0.55851628
-4.70935468,1.61104441,0.00573451,0.01828709,1.12258501,0.88205880,0.01500458,0.56059893
-4.70335168,1.65988644,0.00663197,0.01763594,1.11665573,0.92258704,0.01703912,0.56503976
-4.69734867,1.72540078,0.00762654,0.01700805,1.11291229,0.97670355,0.01931922,0.57220194
-4.69134567,1.80855555,0.00871995,0.01642644,1.11233288,1.04485277,0.02185227,0.58242991
-4.68534267,1.91023385,0.00991279,0.01591500,1.11583327,1.12744094,0.02464405,0.59603609
-4.67933967,2.03118406,0.01120452,0.01549800,1.12424071,1.22480179,0.02769860,0.61328951
-4.67333667,2.17197376,0.01259340,0.01519955,1.13827253,1.33716253,0.03101820,0.63440696
-4.66733367,2.33294895,0.01407658,0.01504313,1.15852043,1.46461115,0.03460346,0.65954698
-4.66133067,2.51419979,0.01565014,0.01505116,1.18544057,1.60706630,0.03845349,0.68880686
-4.65532766,2.71553403,0.01730924,0.01524453,1.21934967,1.76425058,0.04256621,0.72222269
-4.64932466,2.93645863,0.01904831,0.01564224,1.26042667,1.93566843,0.04693872,0.75977219
-4.64332166,3.17616991,0.02086118,0.01626101,1.30871938,2.12058914,0.05156766,0.80137998
-4.63731866,3.43355205,0.02274134,0.01711496,1.36415509,2.31803585,0.05644966,0.84692464
-4.63131566,3.70718361,0.02468212,0.01821523,1.42655403,2.52678094,0.06158168,0.89624698
-4.62531266,3.99535139,0.02667686,0.01956967,1.49564444,2.74534814,0.06696123,0.94915864
-4.61930965,4.29607069,0.02871904,0.02118252,1.57107790,2.97202155,0.07258654,1.00545038
-4.61330665,4.60711117,0.03080239,0.02305414,1.65244381,3.20486162,0.07845650,1.06489926
-4.60730365,4.92602722,0.03292085,0.02518069,1.73928182,3.44172787,0.08457037,1.12727405
-4.60130065,5.25019182,0.03506858,0.02755396,1.83109157,3.68030798,0.09092738,1.19233852
-4.59529765,5.57683320,0.03723978,0.03016117,1.92733904,3.91815286,0.09752593,1.25985216
-4.58929465,5.90307325,0.03942847,0.03298486,2.02745960,4.15271690,0.10436279,1.32956845
-4.58329165,6.22596738,0.04162829,0.03600296,2.13085768,4.38140268,0.11143203,1.40123064
-4.57728864,6.54254503,0.04383212,0.03918884,2.23690377,4.60160898,0.11872380,1.47456571
-4.57128564,6.84985068,0.04603179,0.04251164,2.34492955,4.81078110,0.12622319,1.54927674
-4.56528264,7.14498485,0.04821777,0.04593662,2.45422205,5.00646214,0.13390908,1.62503477
-4.55927964,7.42514501,0.05037886,0.04942577,2.56401820,5.18634385,0.14175304,1.70147080
-4.55327664,7.68766581,0.05250201,0.05293855,2.67350089,5.34831547,0.14971860,1.77816885
-4.54727364,7.93005852,0.05457218,0.05643271,2.78179763,5.49050938,0.15776074,1.85466097
-4.54127064,8.15004896,0.05657234,0.05986537,2.88798285,5.61134168,0.16582567,1.93042482
-4.53526763,8.34561340,0.05848361,0.06319407,2.99108458,5.70954671,0.17385126,2.00488463
-4.52926463,8.51501168,0.06028549,0.06637802,3.09009579,5.78420398,0.18176765,2.07741559
-4.52326163,8.65681669,0.06195630,0.06937927,3.18399049,5.83475672,0.18949857,2.14735219
-4.51725863,8.76993935,0.06347371,0.07216392,3.27174424,5.86102124,0.19696295,2.21399998
-4.51125563,8.85364824,0.06481531,0.07470328,3.35235830,5.86318672,0.20407696,2.27665073
-4.50525263,8.90758303,0.06595941,0.07697484,3.42488648,5.84180553,0.21075643,2.33460020
-4.49924962,8.93176130,0.06688572,0.07896314,3.48846338,5.79777440,0.21691946,2.38716777
-4.49324662,8.92657809,0.06757615,0.08066042,3.54233261,5.73230725,0.22248918,2.43371717
-4.48724362,8.89279833,0.06801554,0.08206703,3.58587358,5.64690088,0.22739650,2.47367712
-4.48124062,8.83154227,0.06819230,0.08319155,3.61862542,5.54329498,0.23158282,2.50656117
-4.47523762,8.74426444,0.06809899,0.08405070,3.64030679,5.42342817,0.23500248,2.53198563
-4.46923462,8.63272686,0.06773272,0.08466891,3.65083055,5.28939183,0.23762491,2.54968494
-4.46323162,8.49896768,0.06709547,0.08507769,3.65031249,5.14338365,0.23943636,2.55952370
-4.45722861,8.34526631,0.06619420,0.08531470,3.63907383,4.98766264,0.24044115,2.56150505
-4.45122561,8.17410621,0.06504080,0.08542273,3.61763718,4.82450713,0.24066236,2.55577493
-4.44522261,7.98813658,0.06365190,0.08544837,3.58671638,4.65617703,0.24014197,2.54262223
-4.43921961,7.79013395,0.06204852,0.08544068,3.54720050,4.48488137,0.23894037,2.52247487
-4.43321661,7.58296438,0.06025564,0.08544977,3.50013289,4.31275145,0.23713528,2.49589188
-4.42721361,7.36954693,0.05830161,0.08552533,3.44668604,4.14181983,0.23482010,2.46355197
-4.42121061,7.15281849,0.05621754,0.08571522,3.38813322,3.97400484,0.23210175,2.42623884
-4.41520760,6.93569998,0.05403659,0.08606411,3.32581796,3.81109983,0.22909795,2.38482368
-4.40920460,6.72106373,0.05179331,0.08661222,3.26112222,3.65476648,0.22593420,2.34024540
-4.40320160,6.51170136,0.04952293,0.08739419,3.19543439,3.50653076,0.22274029,2.29348903
-4.39719860,6.31029196,0.04726070,0.08843815,3.13011763,3.36778073,0.21964664,2.24556276
-4.39119560,6.11936986,0.04504127,0.08976485,3.06647959,3.23976478,0.21678047,2.19747420
-4.38519260,5.94129187,0.04289807,0.09138707,3.00574392,3.12358945,0.21426188,2.15020639
-4.37918959,5.77820388,0.04086286,0.09330913,2.94902412,3.02021616,0.21220012,2.10469402
-4.37318659,5.63200703,0.03896525,0.09552668,2.89730029,2.93045627,0.21068985,2.06180056
-4.36718359,5.50432419,0.03723227,0.09802658,2.85139902,2.85496447,0.20980796,2.02229669
-4.36118059,5.39646768,0.03568811,0.10078703,2.81197692,2.79423066,0.20961062,1.98684099
-4.35517759,5.30940957,0.03435379,0.10377790,2.77950803,2.74857089,0.21013101,1.95596311
-4.34917459,5.24375603,0.03324696,0.10696122,2.75427544,2.71811816,0.21137774,1.93005040
-4.34317159,5.19972765,0.03238171,0.11029191,2.73636738,2.70281397,0.21333394,1.90933834
-4.33716858,5.17714716,0.03176846,0.11371871,2.72567814,2.70240191,0.21595733,1.89390543
-4.33116558,5.17543642,0.03141382,0.11718533,2.72191381,2.71642417,0.21918111,1.88367281
-4.32516258,5.19362374,0.03132056,0.12063174,2.72460314,2.74422209,0.22291576,1.87840900
-4.31915958,5.23036267,0.03148758,0.12399574,2.73311321,2.78494157,0.22705183,1.87773974
-4.31315658,5.28396246,0.03190988,0.12721461,2.74667007,2.83754386,0.23146346,1.88116286
-4.30715358,5.35243021,0.03257863,0.13022698,2.76438359,2.90082206,0.23601271,1.88806778
