energy_ev,total_up,Os_p_up,Os_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.82591296,2.87173033,0.50982730,1.66694354,0.71079145,0.02810605,0.85528372,0.00000000
-5.81990995,2.91525707,0.51764278,1.69623477,0.73470706,0.02833758,0.86201976,0.00000000
-5.81390695,2.95373972,0.52464378,1.72225617,0.75755334,0.02852262,0.86696451,0.00000000
-5.80790395,2.98567021,0.53054260,1.74413352,0.77866751,0.02865011,0.86981491,0.00000000
-5.80190095,3.00956904,0.53505490,1.76101473,0.79740421,0.02870871,0.87027928,0.00000000
-5.79589795,3.02404438,0.53790958,1.77210409,0.81315796,0.02868727,0.86809026,0.00000000
-5.78989495,3.02785053,0.53885887,1.77669605,0.82538465,0.02857541,0.86301770,0.00000000
-5.78389195,3.01994287,0.53768809,1.77420693,0.83362118,0.02836397,0.85488085,0.00000000
-5.77788894,2.99952659,0.53422468,1.76420279,0.83750219,0.02804547,0.84355912,0.00000000
-5.77188594,2.96609666,0.52834581,1.74642222,0.83677322,0.02761456,0.82900093,0.00000000
-5.76588294,2.91946692,0.51998449,1.72079260,0.83129977,0.02706831,0.81123007,0.00000000
-5.75987994,2.85978687,0.50913356,1.68743916,0.82107170,0.02640644,0.79034912,0.00000000
-5.75387694,2.78754511,0.49584750,1.64668619,0.80620292,0.02563147,0.76653983,0.00000000
-5.74787394,2.70355946,0.48024199,1.59905027,0.78692644,0.02474869,0.74006035,0.00000000
-5.74187094,2.60895409,0.46249122,1.54522599,0.76358498,0.02376603,0.71123936,0.00000000
-5.73586793,2.50512493,0.44282314,1.48606463,0.73661777,0.02269390,0.68046748,0.00000000
-5.72986493,2.39369523,0.42151289,1.42254711,0.70654412,0.02154483,0.64818635,0.00000000
-5.72386193,2.27646346,0.39887491,1.35575229,0.67394461,0.02033307,0.61487593,0.00000000
-5.71785893,2.15534611,0.37525398,1.28682243,0.63944081,0.01907419,0.58104068,0.00000000
-5.71185593,2.03231837,0.35101580,1.21692722,0.60367448,0.01778455,0.54719532,0.00000000
-5.70585293,1.90935527,0.32653754,1.14722823,0.56728718,0.01648084,0.51385082,0.00000000
-5.69984992,1.78837612,0.30219878,1.07884530,0.53090106,0.01517963,0.48150139,0.00000000
-5.69384692,1.67119446,0.27837328,1.01282624,0.49510176,0.01389687,0.45061285,0.00000000
-5.68784392,1.55947551,0.25542176,0.95012119,0.46042377,0.01264756,0.42161308,0.00000000
-5.68184092,1.45470265,0.23368620,0.89156230,0.42733902,0.01144544,0.39488472,0.00000000
-5.67583792,1.35815358,0.21348535,0.83784955,0.39624858,0.01030270,0.37076045,0.00000000
-5.66983492,1.27088674,0.19511188,0.78954269,0.36747791,0.00922985,0.34952072,0.00000000
-5.66383192,1.19373748,0.17883079,0.74705944,0.34127527,0.00823565,0.33139398,0.00000000
-5.65782891,1.12732337,0.16487908,0.71067933,0.31781330,0.00732706,0.31655910,0.00000000
-5.65182591,1.07205740,0.15346633,0.68055264,0.29719317,0.00650933,0.30514954,0.00000000
-5.64582291,1.02816748,0.14477593,0.65671347,0.27945096,0.00578610,0.29725897,0.00000000
-5.63981991,0.99572055,0.13896666,0.63909597,0.26456576,0.00515957,0.29294763,0.00000000
-5.63381691,0.97464935,0.13617429,0.62755254,0.25246877,0.00463063,0.29224902,0.00000000
-5.62781391,0.96477993,0.13651283,0.62187288,0.24305304,0.00419913,0.29517628,0.00000000
-5.62181091,0.96585826,0.14007527,0.62180278,0.23618313,0.00386400,0.30172784,0.00000000
-5.61580790,0.97757408,0.14693346,0.62706166,0.23170436,0.00362353,0.31189172,0.00000000
-5.60980490,0.99958101,0.15713719,0.63735798,0.22945114,0.00347546,0.32564839,0.00000000
-5.60380190,1.03151160,0.17071221,0.65240181,0.22925420,0.00341716,0.34297160,0.00000000
-5.59779890,1.07298707,0.18765739,0.67191415,0.23094633,0.00344574,0.36382744,0.00000000
-5.59179590,1.12362125,0.20794107,0.69563274,0.23436670,0.00355816,0.38817138,0.00000000
-5.58579290,1.18301905,0.23149681,0.72331429,0.23936367,0.00375121,0.41594355,0.00000000
-5.57978989,1.25077006,0.25821884,0.75473338,0.24579615,0.00402160,0.44706258,0.00000000
-5.57378689,1.32643809,0.28795754,0.78967840,0.25353365,0.00436587,0.48141841,0.00000000
-5.56778389,1.40954777,0.32051531,0.82794507,0.26245529,0.00478044,0.51886454,0.00000000
-5.56178089,1.49956970,0.35564326,0.86932825,0.27244804,0.00526145,0.55921037,0.00000000
-5.55577789,1.59590539,0.39303898,0.91361283,0.28340429,0.00580480,0.60221422,0.00000000
-5.54977489,1.69787360,0.43234595,0.96056433,0.29521931,0.00640596,0.64757762,0.00000000
-5.54377189,1.80469941,0.47315463,1.00992031,0.30778866,0.00706000,0.69494150,0.00000000
-5.53776888,1.91550718,0.51500566,1.06138296,0.32100581,0.00776144,0.74388481,0.00000000
-5.53176588,2.02931844,0.55739512,1.11461371,0.33476031,0.00850425,0.79392585,0.00000000
-5.52576288,2.14505535,0.59978195,1.16923029,0.34893653,0.00928177,0.84452661,0.00000000
-5.51975988,2.26154995,0.64159738,1.22480653,0.36341305,0.01008672,0.89510023,0.00000000
-5.51375688,2.37755939,0.68225617,1.28087493,0.37806283,0.01091120,0.94502143,0.00000000
-5.50775388,2.49178634,0.72116929,1.33693213,0.39275407,0.01174670,0.99363953,0.00000000
-5.50175088,2.60290416,0.75775760,1.39244685,0.40735160,0.01258421,1.04029383,0.00000000
-5.49574787,2.70958552,0.79146603,1.44686996,0.42171887,0.01341429,1.08433037,0.00000000
-5.48974487,2.81053316,0.82177776,1.49964617,0.43572018,0.01422718,1.12511974,0.00000000
-5.48374187,2.90451156,0.84822765,1.55022663,0.44922309,0.01501295,1.16207479,0.00000000
-5.47773887,2.99037764,0.87041458,1.59808190,0.46210080,0.01576172,1.19466754,0.00000000
-5.47173587,3.06710935,0.88801193,1.64271444,0.47423436,0.01646376,1.22244455,0.00000000
-5.46573287,3.13383061,0.90077597,1.68367018,0.48551454,0.01710980,1.24503984,0.00000000
-5.45972986,3.18983153,0.90855165,1.72054845,0.49584326,0.01769115,1.26218482,0.00000000
-5.45372686,3.23458304,0.91127562,1.75301008,0.50513462,0.01820000,1.27371484,0.00000000
-5.44772386,3.26774547,0.90897639,1.78078305,0.51331531,0.01862955,1.27957192,0.00000000
-5.44172086,3.28917079,0.90177166,1.80366597,0.52032464,0.01897427,1.27980380,0.00000000
-5.43571786,3.29889882,0.88986297,1.82152902,0.52611413,0.01923003,1.27455918,0.00000000
-5.42971486,3.29714761,0.87352793,1.83431270,0.53064685,0.01939426,1.26407976,0.00000000
-5.42371186,3.28429912,0.85311052,1.84202470,0.53389649,0.01946603,1.24868935,0.00000000
-5.41770885,3.26088067,0.82900986,1.84473497,0.53584646,0.01944615,1.22878071,0.00000000
-5.41170585,3.22754359,0.80166785,1.84256969,0.53648896,0.01933712,1.20480091,0.00000000
-5.40570285,3.18503993,0.77155645,1.83570425,0.53582429,0.01914312,1.17723584,0.00000000
-5.39969985,3.13419841,0.73916494,1.82435590,0.53386034,0.01886991,1.14659463,0.00000000
-5.39369685,3.07590057,0.70498760,1.80877610,0.53061233,0.01852465,1.11339470,0.00000000
-5.38769385,3.01105796,0.66951240,1.78924321,0.52610289,0.01811572,1.07814794,0.00000000
-5.38169085,2.94059114,0.63321094,1.76605537,0.52036233,0.01765245,1.04134864,0.00000000
-5.37568784,2.86541094,0.59652981,1.73952404,0.51342909,0.01714488,1.00346327,0.00000000
-5.36968484,2.78640226,0.55988375,1.70996806,0.50535031,0.01660340,0.96492261,0.00000000
-5.36368184,2.70441081,0.52365051,1.67770844,0.49618246,0.01603849,0.92611610,0.00000000
-5.35767884,2.62023261,0.48816744,1.64306377,0.48599173,0.01546039,0.88738838,0.00000000
-5.35167584,2.53460633,0.45372987,1.60634630,0.47485443,0.01487880,0.84903799,0.00000000
-5.34567284,2.44820836,0.42059093,1.56785879,0.46285704,0.01430264,0.81131790,0.00000000
-5.33966983,2.36165040,0.38896288,1.52789193,0.45009598,0.01373977,0.77443760,0.00000000
-5.33366683,2.27547947,0.35901957,1.48672258,0.43667716,0.01319691,0.73856651,0.00000000
-5.32766383,2.19018009,0.33089993,1.44461275,0.42271517,0.01267945,0.70383840,0.00000000
-5.32166083,2.10617854,0.30471220,1.40180944,0.40833228,0.01219145,0.67035648,0.00000000
-5.31565783,2.02384888,0.28053872,1.35854527,0.39365723,0.01173563,0.63819885,0.00000000
-5.30965483,1.94352065,0.25844111,1.31504007,0.37882399,0.01131349,0.60742427,0.00000000
-5.30365183,1.86548786,0.23846550,1.27150334,0.36397039,0.01092538,0.57807774,0.00000000
-5.29764882,1.79001900,0.22064778,1.22813737,0.34923688,0.01057075,0.55019594,0.00000000
-5.29164582,1.71736768,0.20501857,1.18514113,0.33476531,0.01024834,0.52381231,0.00000000
-5.28564282,1.64778333,0.19160775,1.14271441,0.32069782,0.00995643,0.49896147,0.00000000
-5.27963982,1.58152149,0.18044846,1.10106218,0.30717594,0.00969308,0.47568311,0.00000000
-5.27363682,1.51885300,0.17158026,1.06039856,0.29433959,0.00945640,0.45402495,0.00000000
-5.26763382,1.46007145,0.16505139,1.02095023,0.28232628,0.00924477,0.43404487,0.00000000
-5.26163082,1.40549821,0.16092004,0.98295871,0.27127013,0.00905701,0.41581195,0.00000000
-5.25562781,1.35548457,0.15925435,0.94668123,0.26130080,0.00889258,0.39940641,0.00000000
-5.24962481,1.31041020,0.16013121,0.91238979,0.25254218,0.00875162,0.38491839,0.00000000
-5.24362181,1.27067795,0.16363364,0.88036823,0.24511073,0.00863502,0.37244547,0.00000000
-5.23761881,1.23670446,0.16984697,0.85090712,0.23911356,0.00854442,0.36208903,0.00000000
-5.23161581,1.20890687,0.17885360,0.82429658,0.23464597,0.00848207,0.35394950,0.00000000
-5.22561281,1.18768590,0.19072668,0.80081702,0.23178870,0.00845074,0.34812057,0.00000000
-5.21960980,1.17340573,0.20552273,0.78072831,0.23060486,0.00845355,0.34468267,0.00000000
-5.21360680,1.16637166,0.22327354,0.76425772,0.23113658,0.00849368,0.34369585,0.00000000
-5.20760380,1.16680638,0.24397769,0.75158717,0.23340158,0.00857420,0.34519250,0.00000000
-5.20160080,1.17482627,0.26759194,0.74284055,0.23738990,0.00869777,0.34917019,0.00000000
-5.19559780,1.19041871,0.29402307,0.73807179,0.24306079,0.00886637,0.35558500,0.00000000
-5.18959480,1.21342211,0.32312062,0.73725438,0.25034023,0.00908109,0.36434587,0.00000000
-5.18359180,1.24350968,0.35467085,0.74027309,0.25911911,0.00934191,0.37531016,0.00000000
-5.17758879,1.28017831,0.38839264,0.74691850,0.26925232,0.00964748,0.38828102,0.00000000
-5.17158579,1.32274358,0.42393551,0.75688486,0.28055896,0.00999504,0.40300662,0.00000000
-5.16558279,1.37034166,0.46088029,0.76977157,0.29282380,0.01038036,0.41918165,0.00000000
-5.15957979,1.42193858,0.49874260,0.78508866,0.30579997,0.01079770,0.43645117,0.00000000
-5.15357679,1.47634703,0.53697933,0.80226601,0.31921304,0.01123989,0.45441674,0.00000000
-5.14757379,1.53225045,0.57499804,0.82066631,0.33276636,0.01169850,0.47264485,0.00000000
-5.14157079,1.58823382,0.61216929,0.83960134,0.34614751,0.01216396,0.49067732,0.00000000
-5.13556778,1.64282012,0.64784132,0.85835090,0.35903572,0.01262587,0.50804350,0.00000000
-5.12956478,1.69451128,0.68135691,0.87618383,0.37111010,0.01307327,0.52427356,0.00000000
-5.12356178,1.74183198,0.71207164,0.89238016,0.38205817,0.01349500,0.53891265,0.00000000
-5.11755878,1.78337464,0.73937280,0.90625369,0.39158460,0.01388000,0.55153516,0.00000000
-5.11155578,1.81784366,0.76269840,0.91717380,0.39941965,0.01421774,0.56175854,0.00000000
-5.10555278,1.84409714,0.78155515,0.92458589,0.40532707,0.01449854,0.56925610,0.00000000
-5.09954977,1.86118428,0.79553489,0.92802938,0.40911106,0.01471391,0.57376814,0.00000000
-5.09354677,1.86837680,0.80432845,0.92715267,0.41062200,0.01485686,0.57511106,0.00000000
-5.08754377,1.86519309,0.80773651,0.92172443,0.40976080,0.01492217,0.57318383,0.00000000
-5.08154077,1.85141412,0.80567675,0.91164075,0.40648152,0.01490655,0.56797175,0.00000000
-5.07553777,1.82709034,0.79818706,0.89692801,0.40079233,0.01480883,0.55954716,0.00000000
-5.06953477,1.79253947,0.78542458,0.87774130,0.39275461,0.01462996,0.54806717,0.00000000
-5.06353177,1.74833530,0.76766069,0.85435866,0.38248039,0.01437305,0.53376849,0.00000000
-5.05752876,1.69528813,0.74527201,0.82717143,0.37012813,0.01404328,0.51695962,0.00000000
-5.05152576,1.63441779,0.71872810,0.79667105,0.35589715,0.01364773,0.49801071,0.00000000
-5.04552276,1.56692050,0.68857615,0.76343326,0.34002081,0.01319520,0.47734160,0.00000000
-5.03951976,1.49413101,0.65542357,0.72809995,0.32275897,0.01269596,0.45540853,0.00000000
-5.03351676,1.41748178,0.61991914,0.69135987,0.30438975,0.01216141,0.43269005,0.00000000
-5.02751376,1.33846067,0.58273365,0.65392862,0.28520123,0.01160383,0.40967275,0.00000000
-5.02151076,1.25856903,0.54454061,0.61652887,0.26548322,0.01103598,0.38683730,0.00000000
-5.01550775,1.17928152,0.50599811,0.57987141,0.24551945,0.01047079,0.36464534,0.00000000
-5.00950475,1.10200916,0.46773217,0.54463766,0.22558052,0.00992103,0.34352766,0.00000000
-5.00350175,1.02806660,0.43032230,0.51146416,0.20591770,0.00939901,0.32387397,0.00000000
-4.99749875,0.95864458,0.39428972,0.48092929,0.18675791,0.00891630,0.30602460,0.00000000
-4.99149575,0.89478805,0.36008824,0.45354266,0.16829984,0.00848348,0.29026422,0.00000000
-4.98549275,0.83738015,0.32809824,0.42973709,0.15071128,0.00810994,0.27681777,0.00000000
-4.97948974,0.78713227,0.29862340,0.40986328,0.13412777,0.00780376,0.26584842,0.00000000
-4.97348674,0.74457960,0.27189022,0.39418710,0.11865229,0.00757154,0.25745761,0.00000000
-4.96748374,0.71008206,0.24805001,0.38288918,0.10435604,0.00741840,0.25168698,0.00000000
-4.96148074,0.68382975,0.22718289,0.37606672,0.09128020,0.00734790,0.24852191,0.00000000
-4.95547774,0.66585240,0.20930360,0.37373708,0.07943825,0.00736209,0.24789649,0.00000000
-4.94947474,0.65603193,0.19436852,0.37584296,0.06881901,0.00746151,0.24969966,0.00000000
-4.94347174,0.65411741,0.18228355,0.38225874,0.05938997,0.00764533,0.25378216,0.00000000
-4.93746873,0.65974179,0.17291247,0.39279783,0.05110081,0.00791138,0.25996406,0.00000000
-4.93146573,0.67243956,0.16608540,0.40722053,0.04388705,0.00825633,0.26804263,0.00000000
-4.92546273,0.69166479,0.16160697,0.42524245,0.03767351,0.00867576,0.27780020,0.00000000
-4.91945973,0.71680916,0.15926408,0.44654296,0.03237762,0.00916434,0.28901178,0.00000000
-4.91345673,0.74721936,0.15883298,0.47077369,0.02791247,0.00971596,0.30145238,0.00000000
-4.90745373,0.78221370,0.16008547,0.49756683,0.02418947,0.01032391,0.31490358,0.00000000
-4.90145073,0.82109754,0.16279435,0.52654315,0.02112065,0.01098099,0.32915942,0.00000000
-4.89544772,0.86317739,0.16673779,0.55731957,0.01862058,0.01167970,0.34403133,0.00000000
-4.88944472,0.90777350,0.17170292,0.58951610,0.01660791,0.01241236,0.35935210,0.00000000
-4.88344172,0.95423086,0.17748852,0.62276232,0.01500649,0.01317126,0.37497870,0.00000000
-4.87743872,1.00192850,0.18390685,0.65670287,0.01374630,0.01394879,0.39079400,0.00000000
-4.87143572,1.05028703,0.19078488,0.69100233,0.01276387,0.01473758,0.40670734,0.00000000
-4.86543272,1.09877432,0.19796480,0.72534905,0.01200269,0.01553055,0.42265397,0.00000000
-4.85942971,1.14690947,0.20530413,0.75945800,0.01141317,0.01632105,0.43859333,0.00000000
-4.85342671,1.19426490,0.21267527,0.79307264,0.01095263,0.01710290,0.45450642,0.00000000
-4.84742371,1.24046665,0.21996489,0.82596569,0.01058500,0.01787045,0.47039219,0.00000000
-4.84142071,1.28519309,0.22707301,0.85793881,0.01028051,0.01861858,0.48626318,0.00000000
-4.83541771,1.32817203,0.23391197,0.88882135,0.01001524,0.01934274,0.50214053,0.00000000
-4.82941471,1.36917651,0.24040537,0.91846810,0.00977069,0.02003891,0.51804870,0.00000000
-4.82341171,1.40801948,0.24648696,0.94675632,0.00953322,0.02070357,0.53400985,0.00000000
-4.81740870,1.44454773,0.25209974,0.97358215,0.00929359,0.02133364,0.55003844,0.00000000
-4.81140570,1.47863538,0.25719504,0.99885666,0.00904642,0.02192642,0.56613599,0.00000000
-4.80540270,1.51017736,0.26173189,1.02250186,0.00878966,0.02247951,0.58228660,0.00000000
-4.79939970,1.53908325,0.26567649,1.04444683,0.00852417,0.02299075,0.59845309,0.00000000
-4.79339670,1.56527204,0.26900205,1.06462445,0.00825323,0.02345815,0.61457442,0.00000000
-4.78739370,1.58866807,0.27168868,1.08296885,0.00798216,0.02387981,0.63056424,0.00000000
-4.78139070,1.60919856,0.27372364,1.09941396,0.00771794,0.02425391,0.64631095,0.00000000
-4.77538769,1.62679315,0.27510176,1.11389342,0.00746892,0.02457870,0.66167935,0.00000000
-4.76938469,1.64138537,0.27582601,1.12634185,0.00724453,0.02485245,0.67651392,0.00000000
-4.76338169,1.65291639,0.27590825,1.13669763,0.00705507,0.02507358,0.69064359,0.00000000
-4.75737869,1.66134082,0.27537007,1.14490727,0.00691154,0.02524068,0.70388819,0.00000000
-4.75137569,1.66663430,0.27424357,1.15093100,0.00682548,0.02535262,0.71606597,0.00000000
-4.74537269,1.66880263,0.27257223,1.15474950,0.00680884,0.02540868,0.72700228,0.00000000
-4.73936968,1.66789173,0.27041147,1.15637130,0.00687388,0.02540869,0.73653883,0.00000000
-4.73336668,1.66399799,0.26782912,1.15584049,0.00703309,0.02535321,0.74454308,0.00000000
-4.72736368,1.65727794,0.26490549,1.15324403,0.00729897,0.02524366,0.75091736,0.00000000
-4.72136068,1.64795669,0.26173311,1.14871824,0.00768397,0.02508245,0.75560719,0.00000000
-4.71535768,1.63633411,0.25841586,1.14245372,0.00820024,0.02487316,0.75860813,0.00000000
-4.70935468,1.62278799,0.25506773,1.13469817,0.00885940,0.02462052,0.75997080,0.00000000
-4.70335168,1.60777348,0.25181081,1.12575655,0.00967220,0.02433055,0.75980358,0.00000000
-4.69734867,1.59181818,0.24877278,1.11598822,0.01064822,0.02401044,0.75827262,0.00000000
-4.69134567,1.57551269,0.24608377,1.10580067,0.01179536,0.02366851,0.75559887,0.00000000
-4.68534267,1.55949622,0.24387265,1.09563983,0.01311944,0.02331403,0.75205218,0.00000000
-4.67933967,1.54443778,0.24226285,1.08597701,0.01462368,0.02295696,0.74794240,0.00000000
-4.67333667,1.53101318,0.24136785,1.07729283,0.01630815,0.02260771,0.74360777,0.00000000
-4.66733367,1.51987871,0.24128647,1.07005859,0.01816931,0.02227673,0.73940107,0.00000000
-4.66133067,1.51164260,0.24209816,1.06471598,0.02019957,0.02197413,0.73567391,0.00000000
-4.65532766,1.50683544,0.24385849,1.06165581,0.02238683,0.02170929,0.73276012,0.00000000
-4.64932466,1.50588119,0.24659512,1.06119703,0.02471430,0.02149037,0.73095881,0.00000000
-4.64332166,1.50907016,0.25030440,1.06356699,0.02716031,0.02132396,0.73051804,0.00000000
-4.63731866,1.51653568,0.25494894,1.06888417,0.02969835,0.02121466,0.73162008,0.00000000
-4.63131566,1.52823594,0.26045620,1.07714443,0.03229730,0.02116479,0.73436881,0.00000000
-4.62531266,1.54394216,0.26671843,1.08821178,0.03492183,0.02117416,0.73878043,0.00000000
-4.61930965,1.56323439,0.27359388,1.10181434,0.03753305,0.02123992,0.74477765,0.00000000
-4.61330665,1.58550542,0.28090953,1.11754616,0.04008928,0.02135654,0.75218816,0.00000000
-4.60730365,1.60997316,0.28846516,1.13487508,0.04254711,0.02151593,0.76074742,0.00000000
-4.60130065,1.63570137,0.29603872,1.15315654,0.04486246,0.02170759,0.77010584,0.00000000
-4.59529765,1.66162815,0.30339289,1.17165299,0.04699193,0.02191900,0.77984021,0.00000000
-4.58929465,1.68660106,0.31028249,1.18955817,0.04889402,0.02213599,0.78946875,0.00000000
-4.58329165,1.70941755,0.31646259,1.20602537,0.05053052,0.02234329,0.79846940,0.00000000
-4.57728864,1.72886899,0.32169679,1.22019827,0.05186776,0.02252506,0.80630023,0.00000000
-4.57128564,1.74378626,0.32576560,1.23124321,0.05287780,0.02266555,0.81242139,0.00000000
-4.56528264,1.75308491,0.32847428,1.23838125,0.05353941,0.02274967,0.81631722,0.00000000
-4.55927964,1.75580785,0.32965996,1.24091864,0.05383895,0.02276361,0.81751779,0.00000000
-4.55327664,1.75116359,0.32919771,1.23827426,0.05377091,0.02269541,0.81561874,0.00000000
-4.54727364,1.73855845,0.32700525,1.23000283,0.05333827,0.02253542,0.81029851,0.00000000
-4.54127064,1.71762116,0.32304614,1.21581284,0.05255250,0.02227668,0.80133235,0.00000000
-4.53526763,1.68821920,0.31733135,1.19557853,0.05143341,0.02191524,0.78860245,0.00000000
-4.52926463,1.65046600,0.30991916,1.16934539,0.05000865,0.02145029,0.77210378,0.00000000
-4.52326163,1.60471924,0.30091340,1.13732921,0.04831302,0.02088422,0.75194576,0.00000000
-4.51725863,1.55157040,0.29046024,1.09990887,0.04638762,0.02022254,0.72834950,0.00000000
-4.51125563,1.49182657,0.27874362,1.05761338,0.04427881,0.01947366,0.70164128,0.00000000
-4.50525263,1.42648545,0.26597969,1.01110399,0.04203714,0.01864866,0.67224244,0.00000000
-4.49924962,1.35670508,0.25241034,0.96115242,0.03971616,0.01776083,0.64065646,0.00000000
-4.49324662,1.28376973,0.23829638,0.90861614,0.03737135,0.01682534,0.60745400,0.00000000
-4.48724362,1.20905369,0.22391044,0.85441211,0.03505897,0.01585866,0.57325638,0.00000000
-4.48124062,1.13398439,0.20952995,0.79948997,0.03283512,0.01487816,0.53871863,0.00000000
-4.47523762,1.06000636,0.19543051,0.74480581,0.03075479,0.01390155,0.50451253,0.00000000
-4.46923462,0.98854720,0.18187975,0.69129750,0.02887113,0.01294643,0.47131033,0.00000000
-4.46323162,0.92098660,0.16913184,0.63986225,0.02723479,0.01202987,0.43976977,0.00000000
-4.45722861,0.85862888,0.15742284,0.59133710,0.02589333,0.01116799,0.41052057,0.00000000
-4.45122561,0.80267969,0.14696679,0.54648248,0.02489086,0.01037566,0.38415279,0.00000000
-4.44522261,0.75422663,0.13795263,0.50596922,0.02426759,0.00966616,0.36120701,0.00000000
-4.43921961,0.71422389,0.13054182,0.47036880,0.02405951,0.00905105,0.34216636,0.00000000
-4.43321661,0.68348033,0.12486670,0.44014661,0.02429809,0.00853993,0.32745019,0.00000000
-4.42721361,0.66265058,0.12102927,0.41565809,0.02500992,0.00814036,0.31740920,0.00000000
-4.42121061,0.65222867,0.11910053,0.39714713,0.02621630,0.00785777,0.31232172,0.00000000
-4.41520760,0.65254342,0.11912009,0.38474652,0.02793288,0.00769548,0.31239086,0.00000000
-4.40920460,0.66375538,0.12109612,0.37847986,0.03016908,0.00765464,0.31774236,0.00000000
-4.40320160,0.68585472,0.12500535,0.37826483,0.03292761,0.00773427,0.32842280,0.00000000
-4.39719860,0.71866003,0.13079343,0.38391723,0.03620385,0.00793133,0.34439811,0.00000000
-4.39119560,0.76181793,0.13837534,0.39515599,0.03998524,0.00824077,0.36555240,0.00000000
-4.38519260,0.81480367,0.14763604,0.41160866,0.04425079,0.00865561,0.39168703,0.00000000
-4.37918959,0.87692311,0.15843137,0.43281780,0.04897051,0.00916704,0.42252022,0.00000000
-4.37318659,0.94731646,0.17058938,0.45824798,0.05410508,0.00976454,0.45768728,0.00000000
-4.36718359,1.02496431,0.18391198,0.48729377,0.05960566,0.01043602,0.49674184,0.00000000
-4.36118059,1.10869664,0.19817715,0.51928872,0.06541392,0.01116802,0.53915831,0.00000000
-4.35517759,1.19720517,0.21314178,0.55351558,0.07146236,0.01194587,0.58433602,0.00000000
-4.34917459,1.28905957,0.22854507,0.58921768,0.07767488,0.01275393,0.63160513,0.00000000
-4.34317159,1.38272778,0.24411263,0.62561168,0.08396777,0.01357590,0.68023470,0.00000000
-4.33716858,1.47660053,0.25956120,0.66190151,0.09025096,0.01439505,0.72944298,0.00000000
-4.33116558,1.56901971,0.27460392,0.69729330,0.09642958,0.01519456,0.77840992,0.00000000
-4.32516258,1.65831047,0.28895607,0.73101117,0.10240592,0.01595790,0.82629184,0.00000000
-4.31915958,1.74281597,0.30234115,0.76231336,0.10808148,0.01666912,0.87223798,0.00000000
-4.31315658,1.82093417,0.31449710,0.79050833,0.11335939,0.01731324,0.91540856,0.00000000
-4.30715358,1.89115531,0.32518236,0.81497029,0.11814678,0.01787661,0.95499382,0.00000000
