energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-5.51375688,4.05014648,0.00029576,0.75706244,0.78678200,1.90530100,0.43036012,0.64131409,0.00508815,1.12340916
-5.50775388,3.96329142,0.00027380,0.74090989,0.76154699,1.86891124,0.41802073,0.63077480,0.00463058,1.09877148
-5.50175088,3.86670661,0.00025370,0.72130271,0.73390175,1.82876079,0.40454400,0.61918222,0.00419171,1.07174329
-5.49574787,3.76132862,0.00023508,0.69844510,0.70408513,1.78518170,0.39007910,0.60667607,0.00377422,1.04264884
-5.48974487,3.64821594,0.00021768,0.67260423,0.67238148,1.73854223,0.37479199,0.59339770,0.00338020,1.01183751
-5.48374187,3.52851564,0.00020127,0.64410270,0.63911303,1.68923479,0.35886040,0.57948500,0.00301120,0.97967224
-5.47773887,3.40342856,0.00018572,0.61330926,0.60463094,1.63766342,0.34246860,0.56506787,0.00266822,0.94651818
-5.47173587,3.27417434,0.00017091,0.58062817,0.56930540,1.58423184,0.32580218,0.55026443,0.00235176,0.91273194
-5.46573287,3.14195823,0.00015678,0.54648765,0.53351528,1.52933248,0.30904309,0.53517822,0.00206186,0.87865192
-5.45972986,3.00794076,0.00014329,0.51132800,0.49763777,1.47333709,0.29236498,0.51989632,0.00179814,0.84458999
-5.45372686,2.87321159,0.00013044,0.47558981,0.46203836,1.41658927,0.27592913,0.50448861,0.00155987,0.81082480
-5.44772386,2.73876836,0.00011821,0.43970270,0.42706173,1.35939934,0.25988100,0.48900798,0.00134606,0.77759689
-5.44172086,2.60550104,0.00010663,0.40407512,0.39302368,1.30204143,0.24434748,0.47349150,0.00115545,0.74510558
-5.43571786,2.47418201,0.00009570,0.36908539,0.36020453,1.24475290,0.22943496,0.45796234,0.00098662,0.71350773
-5.42971486,2.34546168,0.00008545,0.33507433,0.32884404,1.18773584,0.21522814,0.44243235,0.00083804,0.68291809
-5.42371186,2.21986930,0.00007588,0.30233962,0.29913803,1.13116026,0.20178968,0.42690496,0.00070810,0.65341127
-5.41770885,2.09781833,0.00006700,0.27113196,0.27123668,1.07516873,0.18916046,0.41137841,0.00059517,0.62502484
-5.41170585,1.97961540,0.00005883,0.24165306,0.24524443,1.01988179,0.17736061,0.39584879,0.00049763,0.59776350
-5.40570285,1.86547217,0.00005135,0.21405527,0.22122134,0.96540385,0.16639098,0.38031305,0.00041389,0.57160399
-5.39969985,1.75551892,0.00004455,0.18844281,0.19918581,0.91182900,0.15623519,0.36477161,0.00034243,0.54650030
-5.39369685,1.64981905,0.00003841,0.16487437,0.17911831,0.85924637,0.14686191,0.34923040,0.00028182,0.52238923
-5.38769385,1.54838374,0.00003292,0.14336671,0.16096598,0.80774471,0.13822744,0.33370254,0.00023071,0.49919573
-5.38169085,1.45118583,0.00002803,0.12389928,0.14464776,0.75741589,0.13027845,0.31820928,0.00018787,0.47683812
-5.37568784,1.35817260,0.00002372,0.10641923,0.13005990,0.70835731,0.12295461,0.30278046,0.00015217,0.45523279
-5.36968484,1.26927686,0.00001994,0.09084683,0.11708151,0.66067303,0.11619136,0.28745438,0.00012260,0.43429845
-5.36368184,1.18442622,0.00001666,0.07708102,0.10557996,0.61447378,0.10992234,0.27227724,0.00009825,0.41395978
-5.35767884,1.10355036,0.00001382,0.06500472,0.09541606,0.56987595,0.10408173,0.25730217,0.00007832,0.39415043
-5.35167584,1.02658646,0.00001140,0.05448991,0.08644868,0.52699973,0.09860633,0.24258798,0.00006210,0.37481533
-5.34567284,0.95348271,0.00000934,0.04540225,0.07853886,0.48596669,0.09343723,0.22819772,0.00004899,0.35591239
-5.33966983,0.88420023,0.00000761,0.03760518,0.07155331,0.44689692,0.08852130,0.21419710,0.00003846,0.33741355
-5.33366683,0.81871364,0.00000616,0.03096337,0.06536716,0.40990616,0.08381217,0.20065289,0.00003005,0.31930517
-5.32766383,0.75701043,0.00000497,0.02534564,0.05986608,0.37510288,0.07927102,0.18763136,0.00002341,0.30158790
-5.32166083,0.69908940,0.00000399,0.02062719,0.05494774,0.34258574,0.07486690,0.17519679,0.00001820,0.28427599
-5.31565783,0.64495847,0.00000321,0.01669124,0.05052266,0.31244142,0.07057681,0.16341002,0.00001417,0.26739610
-5.30965483,0.59463194,0.00000259,0.01343021,0.04651446,0.28474281,0.06638541,0.15232721,0.00001112,0.25098568
-5.30365183,0.54812744,0.00000212,0.01074635,0.04285968,0.25954792,0.06228456,0.14199866,0.00000888,0.23509100
-5.29764882,0.50546267,0.00000179,0.00855197,0.03950718,0.23689905,0.05827251,0.13246774,0.00000733,0.21976487
-5.29164582,0.46665205,0.00000158,0.00676938,0.03641721,0.21682259,0.05435306,0.12377004,0.00000640,0.20506410
-5.28564282,0.43170342,0.00000149,0.00533054,0.03356026,0.19932907,0.05053449,0.11593251,0.00000604,0.19104690
-5.27963982,0.40061482,0.00000152,0.00417647,0.03091578,0.18441356,0.04682842,0.10897286,0.00000623,0.17777021
-5.27363682,0.37337143,0.00000168,0.00325664,0.02847073,0.17205623,0.04324873,0.10289902,0.00000703,0.16528711
-5.26763382,0.34994281,0.00000200,0.00252814,0.02621820,0.16222298,0.03981043,0.09770884,0.00000849,0.15364441
-5.26163082,0.33028048,0.00000250,0.00195494,0.02415603,0.15486617,0.03652860,0.09338989,0.00001073,0.14288046
-5.25562781,0.31431590,0.00000321,0.00150704,0.02228549,0.14992520,0.03341750,0.08991956,0.00001391,0.13302344
-5.24962481,0.30195901,0.00000419,0.00115974,0.02061009,0.14732715,0.03048975,0.08726538,0.00001826,0.12408994
-5.24362181,0.29309732,0.00000550,0.00089290,0.01913454,0.14698720,0.02775572,0.08538556,0.00002405,0.11608416
-5.23761881,0.28759564,0.00000721,0.00069024,0.01786383,0.14880912,0.02522309,0.08422988,0.00003164,0.10899751
-5.23161581,0.28529656,0.00000944,0.00053882,0.01680247,0.15268560,0.02289656,0.08374084,0.00004146,0.10280888
-5.22561281,0.28602164,0.00001229,0.00042844,0.01595390,0.15849868,0.02077778,0.08385505,0.00005403,0.09748534
-5.21960980,0.28957326,0.00001591,0.00035122,0.01532010,0.16612021,0.01886540,0.08450491,0.00006998,0.09298333
-5.21360680,0.29573728,0.00002047,0.00030121,0.01490123,0.17541243,0.01715531,0.08562052,0.00009002,0.08925032
-5.20760380,0.30428629,0.00002614,0.00027404,0.01469548,0.18622877,0.01564100,0.08713168,0.00011500,0.08622679
-5.20160080,0.31498339,0.00003316,0.00026667,0.01469910,0.19841486,0.01431395,0.08897001,0.00014587,0.08384839
-5.19559780,0.32758645,0.00004177,0.00027715,0.01490635,0.21180982,0.01316419,0.09107108,0.00018373,0.08204838
-5.18959480,0.34185268,0.00005223,0.00030443,0.01530979,0.22624781,0.01218079,0.09337644,0.00022975,0.08075997
-5.18359180,0.35754328,0.00006484,0.00034823,0.01590039,0.24155993,0.01135247,0.09583551,0.00028525,0.07991870
-5.17758879,0.37442814,0.00007993,0.00040891,0.01666796,0.25757628,0.01066808,0.09840713,0.00035162,0.07946460
-5.17158579,0.39229026,0.00009781,0.00048735,0.01760143,0.27412829,0.01011710,0.10106091,0.00043031,0.07934411
-5.16558279,0.41092988,0.00011885,0.00058488,0.01868934,0.29105112,0.00969013,0.10377805,0.00052284,0.07951177
-5.15957979,0.43016799,0.00014337,0.00070325,0.01992024,0.30818611,0.00937920,0.10655187,0.00063071,0.07993146
-5.15357679,0.44984927,0.00017170,0.00084451,0.02128321,0.32538314,0.00917807,0.10938775,0.00075537,0.08057731
-5.14757379,0.46984414,0.00020416,0.00101099,0.02276836,0.34250286,0.00908248,0.11230271,0.00089816,0.08143428
-5.14157079,0.49005006,0.00024101,0.00120530,0.02436736,0.35941849,0.00909025,0.11532450,0.00106029,0.08249828
-5.13556778,0.51039181,0.00028247,0.00143022,0.02607394,0.37601735,0.00920134,0.11849036,0.00124269,0.08377607
-5.12956478,0.53082099,0.00032869,0.00168874,0.02788439,0.39220182,0.00941791,0.12184538,0.00144601,0.08528474
-5.12356178,0.55131454,0.00037972,0.00198400,0.02979804,0.40788975,0.00974419,0.12544069,0.00167051,0.08705107
-5.11755878,0.57187254,0.00043552,0.00231933,0.03181770,0.42301431,0.01018645,0.12933146,0.00191600,0.08911063
-5.11155578,0.59251530,0.00049594,0.00269819,0.03395003,0.43752321,0.01075285,0.13357485,0.00218180,0.09150680
-5.10555278,0.61327990,0.00056068,0.00312421,0.03620582,0.45137740,0.01145334,0.13822799,0.00246663,0.09428970
-5.09954977,0.63421637,0.00062933,0.00360120,0.03860020,0.46454924,0.01229946,0.14334608,0.00276861,0.09751502
-5.09354677,0.65538363,0.00070130,0.00413317,0.04115277,0.47702028,0.01330424,0.14898067,0.00308525,0.10124295
-5.08754377,0.67684540,0.00077590,0.00472436,0.04388750,0.48877878,0.01448201,0.15517827,0.00341341,0.10553700
-5.08154077,0.69866618,0.00085226,0.00537926,0.04683261,0.49981713,0.01584825,0.16197909,0.00374935,0.11046291
-5.07553777,0.72090754,0.00092942,0.00610260,0.05002017,0.51012917,0.01741940,0.16941625,0.00408879,0.11608750
-5.06953477,0.74362463,0.00100628,0.00689943,0.05348561,0.51970785,0.01921269,0.17751516,0.00442694,0.12247747
-5.06353177,0.76686326,0.00108168,0.00777503,0.05726701,0.52854301,0.02124585,0.18629319,0.00475863,0.12969822
-5.05752876,0.79065725,0.00115437,0.00873493,0.06140416,0.53661971,0.02353689,0.19575958,0.00507844,0.13781241
-5.05152576,0.81502633,0.00122311,0.00978480,0.06593748,0.54391696,0.02610368,0.20591538,0.00538082,0.14687852
-5.04552276,0.83997435,0.00128663,0.01093038,0.07090673,0.55040710,0.02896358,0.21675360,0.00566027,0.15694911
-5.03951976,0.86548781,0.00134373,0.01217724,0.07634950,0.55605570,0.03213286,0.22825921,0.00591147,0.16806898
-5.03351676,0.89153461,0.00139328,0.01353067,0.08229959,0.56082197,0.03562613,0.24040913,0.00612949,0.18027306
-5.02751376,0.91806293,0.00143429,0.01499531,0.08878526,0.56465982,0.03945558,0.25317208,0.00630991,0.19358411
-5.02151076,0.94500019,0.00146591,0.01657491,0.09582738,0.56751919,0.04363022,0.26650818,0.00644900,0.20801031
-5.01550775,0.97225195,0.00148746,0.01827194,0.10343756,0.56934781,0.04815496,0.28036849,0.00654383,0.22354276
-5.00950475,0.99970092,0.00149849,0.02008717,0.11161636,0.57009322,0.05302972,0.29469423,0.00659237,0.24015297
-5.00350175,1.02720589,0.00149876,0.02201932,0.12035157,0.56970482,0.05824849,0.30941599,0.00659359,0.25779053
-4.99749875,1.05460094,0.00148827,0.02406457,0.12961671,0.56813604,0.06379841,0.32445281,0.00654748,0.27638099
-4.99149575,1.08169476,0.00146724,0.02621629,0.13936985,0.56534637,0.06965903,0.33971139,0.00645502,0.29582428
-4.98549275,1.10827064,0.00143611,0.02846462,0.14955279,0.56130332,0.07580158,0.35508541,0.00631820,0.31599361
-4.97948974,1.13408699,0.00139556,0.03079627,0.16009068,0.55598414,0.08218861,0.37045522,0.00613994,0.33673518
-4.97348674,1.15887891,0.00134640,0.03319440,0.17089225,0.54937733,0.08877373,0.38568795,0.00592394,0.35786882
-4.96748374,1.18236089,0.00128966,0.03563861,0.18185060,0.54148394,0.09550182,0.40063824,0.00567463,0.37918960
-4.96148074,1.20423091,0.00122643,0.03810509,0.19284462,0.53231864,0.10230955,0.41514967,0.00539696,0.40047063
-4.95547774,1.22417607,0.00115793,0.04056700,0.20374113,0.52191048,0.10912633,0.42905697,0.00509629,0.42146699
-4.94947474,1.24187988,0.00108540,0.04299491,0.21439764,0.51030365,0.11587563,0.44218909,0.00477820,0.44192088
-4.94347174,1.25703118,0.00101011,0.04535758,0.22466571,0.49755784,0.12247685,0.45437311,0.00444836,0.46156783
-4.93746873,1.26933456,0.00093330,0.04762278,0.23439490,0.48374864,0.12884749,0.46543895,0.00411234,0.48014400
-4.93146573,1.27852219,0.00085613,0.04975830,0.24343714,0.46896769,0.13490574,0.47522479,0.00377553,0.49739429
-4.92546273,1.28436657,0.00077970,0.05173314,0.25165135,0.45332279,0.14057338,0.48358302,0.00344298,0.51308096
-4.91945973,1.28669402,0.00070500,0.05351872,0.25890832,0.43693784,0.14577886,0.49038652,0.00311935,0.52699273
-4.91345673,1.28539815,0.00063288,0.05509014,0.26509547,0.41995271,0.15046057,0.49553514,0.00280886,0.53895369
-4.90745373,1.28045303,0.00056406,0.05642750,0.27012142,0.40252299,0.15457004,0.49896189,0.00251521,0.54883202
-4.90145073,1.27192524,0.00049912,0.05751706,0.27392017,0.38481955,0.15807505,0.50063876,0.00224167,0.55654780
-4.89544772,1.25998440,0.00043848,0.05835244,0.27645471,0.36702808,0.16096252,0.50058185,0.00199103,0.56207987
-4.88944472,1.24491145,0.00038246,0.05893550,0.27771978,0.34934834,0.16324094,0.49885535,0.00176569,0.56547111
-4.88344172,1.22710421,0.00033120,0.05927717,0.27774385,0.33199334,0.16494240,0.49557437,0.00156776,0.56683200
-4.87743872,1.20707980,0.00028476,0.05939797,0.27658992,0.31518833,0.16612391,0.49090627,0.00139912,0.56634211
-4.87143572,1.18547356,0.00024309,0.05932828,0.27435540,0.29916957,0.16686807,0.48507024,0.00126153,0.56424941
-4.86543272,1.16303413,0.00020605,0.05910834,0.27117066,0.28418291,0.16728301,0.47833526,0.00115679,0.56086712
-4.85942971,1.14061474,0.00017342,0.05878795,0.26719661,0.27048217,0.16750141,0.47101617,0.00108677,0.55656821
-4.85342671,1.11916058,0.00014494,0.05842591,0.26262108,0.25832722,0.16767880,0.46346798,0.00105362,0.55177756
-4.84742371,1.09969252,0.00012030,0.05808912,0.25765427,0.24798185,0.16799098,0.45607856,0.00105980,0.54696196
-4.84142071,1.08328737,0.00009918,0.05785151,0.25252338,0.23971129,0.16863064,0.44925976,0.00110817,0.54261807
-4.83541771,1.07105509,0.00008125,0.05779258,0.24746652,0.23377933,0.16980330,0.44343734,0.00120207,0.53925885
-4.82941471,1.06411353,0.00006615,0.05799589,0.24272613,0.23044520,0.17172257,0.43903980,0.00134535,0.53739877
-4.82341171,1.06356117,0.00005357,0.05854728,0.23854219,0.22995977,0.17460487,0.43648665,0.00154235,0.53753818
-4.81740870,1.07044861,0.00004318,0.05953290,0.23514534,0.23256152,0.17866379,0.43617632,0.00179788,0.54014757
-4.81140570,1.08574940,0.00003470,0.06103725,0.23275019,0.23847177,0.18410402,0.43847411,0.00211712,0.54565196
-4.80540270,1.11033111,0.00002786,0.06314100,0.23154906,0.24788961,0.19111528,0.44370067,0.00250553,0.55441622
-4.79939970,1.14492719,0.00002240,0.06591888,0.23170628,0.26098613,0.19986614,0.45212121,0.00296866,0.56673165
-4.79339670,1.19011058,0.00001813,0.06943747,0.23335323,0.27789841,0.21049802,0.46393588,0.00351193,0.58280437
-4.78739370,1.24626956,0.00001484,0.07375309,0.23658438,0.29872299,0.22311950,0.47927169,0.00414043,0.60274598
-4.78139070,1.31358679,0.00001237,0.07890975,0.24145427,0.32350923,0.23780107,0.49817607,0.00485861,0.62656670
-4.77538769,1.39202195,0.00001059,0.08493713,0.24797557,0.35225267,0.25457050,0.52061246,0.00566996,0.65417141
-4.76938469,1.48129878,0.00000937,0.09184887,0.25611835,0.38488856,0.27340895,0.54645799,0.00657673,0.68535866
-4.76338169,1.58089689,0.00000861,0.09964094,0.26581037,0.42128591,0.29424799,0.57550337,0.00757959,0.71982275
-4.75737869,1.69004892,0.00000822,0.10829034,0.27693853,0.46124241,0.31696770,0.60745498,0.00867729,0.75715876
-4.75137569,1.80774333,0.00000815,0.11775413,0.28935131,0.50448043,0.34139587,0.64193924,0.00986642,0.79687051
-4.74537269,1.93273303,0.00000832,0.12796885,0.30286215,0.55064460,0.36730854,0.67850903,0.01114115,0.83838115
-4.73936968,2.06355011,0.00000869,0.13885034,0.31725363,0.59930118,0.39443183,0.71665203,0.01249308,0.88104597
-4.73336668,2.19852651,0.00000922,0.15029410,0.33228237,0.64993964,0.42244529,0.75580092,0.01391108,0.92416725
-4.72736368,2.33582059,0.00000986,0.16217622,0.34768442,0.70197658,0.45098654,0.79534490,0.01538136,0.96701044
-4.72136068,2.47344910,0.00001059,0.17435480,0.36318115,0.75476222,0.47965748,0.83464258,0.01688752,1.00882140
-4.71535768,2.60932422,0.00001139,0.18667206,0.37848530,0.80758954,0.50803169,0.87303559,0.01841077,1.04884408
-4.70935468,2.74129482,0.00001221,0.19895695,0.39330723,0.85970606,0.53566316,0.90986281,0.01993023,1.08633818
-4.70335168,2.86719117,0.00001305,0.21102838,0.40736105,0.91032792,0.56209596,0.94447471,0.02142339,1.12059619
-4.69734867,2.98487189,0.00001387,0.22269892,0.42037072,0.95865623,0.58687482,0.97624754,0.02286657,1.15095957
-4.69134567,3.09227213,0.00001466,0.23377888,0.43207578,1.00389503,0.60955607,1.00459689,0.02423559,1.17683339
-4.68534267,3.18745150,0.00001540,0.24408081,0.44223669,1.04527045,0.62971888,1.02899043,0.02550637,1.19769925
-4.67933967,3.26864038,0.00001607,0.25342402,0.45063971,1.08205034,0.64697628,1.04895938,0.02665567,1.21312613
-4.67333667,3.33428313,0.00001666,0.26163928,0.45710120,1.11356379,0.66098561,1.06410850,0.02766179,1.22277885
-4.66733367,3.38307690,0.00001715,0.26857328,0.46147115,1.13921965,0.67145802,1.07412430,0.02850522,1.22642415
-4.66133067,3.41400452,0.00001753,0.27409286,0.46363610,1.15852336,0.67816667,1.07878130,0.02916933,1.22393413
-4.65532766,3.42636040,0.00001779,0.27808877,0.46352112,1.17109149,0.68095329,1.07794618,0.02964086,1.21528716
-4.64932466,3.41976849,0.00001793,0.28047874,0.46109105,1.17666311,0.67973283,1.07157972,0.02991041,1.20056624
-4.64332166,3.39419147,0.00001794,0.28120999,0.45635081,1.17510784,0.67449595,1.05973653,0.02997273,1.17995499
