energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-5.85592796,5.44854209,0.85992885,3.96108631,0.01306898,0.04339041,0.11790424,0.82071100,0.86237090,0.00000000
-5.84992496,5.42654608,0.84114149,3.97464581,0.01222789,0.04127428,0.11474191,0.80196853,0.84446290,0.00000000
-5.84392196,5.39687556,0.82014664,3.98493744,0.01140125,0.03913006,0.11125787,0.78066119,0.82422624,0.00000000
-5.83791896,5.36022908,0.79709351,3.99246452,0.01059222,0.03697176,0.10746218,0.75688364,0.80174323,0.00000000
-5.83191596,5.31731925,0.77216772,3.99765923,0.00980376,0.03481487,0.10337428,0.73077754,0.77713969,0.00000000
-5.82591296,5.26885306,0.74558631,4.00086716,0.00903868,0.03267610,0.09902224,0.70253054,0.75058321,0.00000000
-5.81990995,5.21551898,0.71759227,4.00234119,0.00829965,0.03057305,0.09444171,0.67237371,0.72228010,0.00000000
-5.81390695,5.15798236,0.68844898,4.00224611,0.00758911,0.02852395,0.08967467,0.64057723,0.69247105,0.00000000
-5.80790395,5.09689042,0.65843464,4.00067480,0.00690930,0.02654745,0.08476802,0.60744483,0.66142588,0.00000000
-5.80190095,5.03288711,0.62783689,3.99767583,0.00626219,0.02466238,0.07977204,0.57330695,0.62943742,0.00000000
-5.79589795,4.96663751,0.59694776,3.99329140,0.00564945,0.02288765,0.07473892,0.53851315,0.59681499,0.00000000
-5.78989495,4.89886047,0.56605919,3.98760406,0.00507242,0.02124212,0.06972130,0.50342396,0.56387774,0.00000000
-5.78389195,4.83036731,0.53545903,3.98078914,0.00453210,0.01974451,0.06477085,0.46840266,0.53094805,0.00000000
-5.77788894,4.76210389,0.50542769,3.97316983,0.00402909,0.01841343,0.05993714,0.43380719,0.49834532,0.00000000
-5.77188594,4.69519226,0.47623542,3.96527074,0.00356362,0.01726730,0.05526663,0.39998268,0.46638031,0.00000000
-5.76588294,4.63096835,0.44814015,3.95786579,0.00313555,0.01632438,0.05080186,0.36725466,0.43535025,0.00000000
-5.75987994,4.57101139,0.42138588,3.95201620,0.00274434,0.01560271,0.04658092,0.33592339,0.40553471,0.00000000
-5.75387694,4.51716140,0.39620140,3.94909442,0.00238915,0.01512012,0.04263713,0.30625935,0.37719236,0.00000000
-5.74787394,4.47152107,0.37279932,3.95079062,0.00206882,0.01489412,0.03899891,0.27849990,0.35055854,0.00000000
-5.74187094,4.43643933,0.35137524,3.95909889,0.00178191,0.01494172,0.03568981,0.25284724,0.32584358,0.00000000
-5.73586793,4.41447474,0.33210690,3.97628166,0.00152681,0.01527929,0.03272875,0.22946763,0.30323184,0.00000000
-5.72986493,4.40833793,0.31515317,4.00481153,0.00130172,0.01592219,0.03013029,0.20849158,0.28288117,0.00000000
-5.72386193,4.42081369,0.30065284,4.04729178,0.00110476,0.01688444,0.02790506,0.19001503,0.26492287,0.00000000
-5.71785893,4.45466441,0.28872316,4.10635722,0.00093402,0.01817825,0.02606011,0.17410128,0.24946178,0.00000000
-5.71185593,4.51251830,0.27945801,4.18455943,0.00078763,0.01981349,0.02459936,0.16078344,0.23657655,0.00000000
-5.70585293,4.59674660,0.27292586,4.28424058,0.00066379,0.02179704,0.02352398,0.15006718,0.22631996,0.00000000
-5.69984992,4.70933528,0.26916745,4.40740198,0.00056087,0.02413224,0.02283273,0.14193365,0.21871910,0.00000000
-5.69384692,4.85175760,0.26819349,4.55557344,0.00047746,0.02681814,0.02252226,0.13634233,0.21377551,0.00000000
-5.68784392,5.02485405,0.26998242,4.72969061,0.00041243,0.02984895,0.02258729,0.13323374,0.21146529,0.00000000
-5.68184092,5.22872684,0.27447837,4.92998699,0.00036499,0.03321337,0.02302087,0.13253180,0.21173909,0.00000000
-5.67583792,5.46265533,0.28158971,5.15590746,0.00033476,0.03689416,0.02381447,0.13414592,0.21452221,0.00000000
-5.66983492,5.72503857,0.29118821,5.40604905,0.00032184,0.04086772,0.02495811,0.13797264,0.21971482,0.00000000
-5.66383192,6.01336986,0.30310911,5.67813401,0.00032686,0.04510394,0.02644050,0.14389704,0.22719239,0.00000000
-5.65782891,6.32424715,0.31715224,5.96901854,0.00035106,0.04956612,0.02824919,0.15179372,0.23680654,0.00000000
-5.65182591,6.65342121,0.33308430,6.27473917,0.00039639,0.05421126,0.03037076,0.16152772,0.24838635,0.00000000
-5.64582291,6.99588194,0.35064239,6.59059680,0.00046554,0.05899047,0.03279111,0.17295524,0.26174027,0.00000000
-5.63981991,7.34598113,0.36953882,6.91127661,0.00056203,0.06384968,0.03549584,0.18592442,0.27665862,0.00000000
-5.63381691,7.69758822,0.38946712,7.23100005,0.00069031,0.06873055,0.03847061,0.20027626,0.29291684,0.00000000
-5.62781391,8.04427352,0.41010909,7.54370359,0.00085579,0.07357168,0.04170178,0.21584574,0.31027943,0.00000000
-5.62181091,8.37951219,0.43114278,7.84323708,0.00106491,0.07830992,0.04517694,0.23246334,0.32850446,0.00000000
-5.61580790,8.69690041,0.45225111,8.12357361,0.00132520,0.08288192,0.04888561,0.24995684,0.34734874,0.00000000
-5.60980490,8.99037490,0.47313073,8.37902162,0.00164527,0.08722569,0.05281990,0.26815368,0.36657335,0.00000000
-5.60380190,9.25442588,0.49350096,8.60443008,0.00203481,0.09128228,0.05697518,0.28688359,0.38594942,0.00000000
-5.59779890,9.48429406,0.51311228,8.79537718,0.00250456,0.09499742,0.06135068,0.30598162,0.40526397,0.00000000
-5.59179590,9.67614247,0.53175399,8.94833393,0.00306621,0.09832307,0.06594991,0.32529145,0.42432554,0.00000000
-5.58579290,9.82719518,0.54926087,9.06079490,0.00373225,0.10121876,0.07078095,0.34466875,0.44296934,0.00000000
-5.57978989,9.93583618,0.56551823,9.13137004,0.00451583,0.10365286,0.07585644,0.36398451,0.46106174,0.00000000
-5.57378689,10.00166378,0.58046525,9.15983315,0.00543045,0.10560343,0.08119336,0.38312808,0.47850376,0.00000000
-5.56778389,10.02549763,0.59409638,9.14712471,0.00648970,0.10705883,0.08681237,0.40200977,0.49523334,0.00000000
-5.56178089,10.00933807,0.60646064,9.09530906,0.00770689,0.10801806,0.09273687,0.42056274,0.51122630,0.00000000
-5.55577789,9.95627939,0.61765867,9.00748789,0.00909462,0.10849056,0.09899164,0.43874401,0.52649571,0.00000000
-5.54977489,9.87038127,0.62783785,8.88767436,0.01066434,0.10849589,0.10560122,0.45653448,0.54108978,0.00000000
-5.54377189,9.75650404,0.63718539,8.74063387,0.01242590,0.10806285,0.11258787,0.47393773,0.55508808,0.00000000
-5.53776888,9.62011567,0.64591979,8.57169900,0.01438700,0.10722848,0.11996939,0.49097772,0.56859635,0.00000000
-5.53176588,9.46707919,0.65428097,8.38656727,0.01655278,0.10603664,0.12775674,0.50769524,0.58173996,0.00000000
-5.52576288,9.30343041,0.66251953,8.19109120,0.01892532,0.10453653,0.13595166,0.52414334,0.59465636,0.00000000
-5.51975988,9.13515581,0.67088556,7.99106992,0.02150330,0.10278093,0.14454442,0.54038190,0.60748681,0.00000000
-5.51375688,8.96798060,0.67961757,7.79205173,0.02428167,0.10082450,0.15351170,0.55647147,0.62036773,0.00000000
-5.50775388,8.80717584,0.68893201,7.59915578,0.02725150,0.09872200,0.16281500,0.57246693,0.63342223,0.00000000
-5.50175088,8.65739280,0.69901389,7.41692008,0.03039984,0.09652663,0.17239948,0.58841108,0.64675209,0.00000000
-5.49574787,8.52253085,0.71000901,7.24918152,0.03370991,0.09428847,0.18219350,0.60432868,0.66043077,0.00000000
-5.48974487,8.40564358,0.72201802,7.09899167,0.03716121,0.09205319,0.19210884,0.62022135,0.67449784,0.00000000
-5.48374187,8.30888574,0.73509274,6.96857040,0.04073002,0.08986097,0.20204179,0.63606353,0.68895498,0.00000000
-5.47773887,8.23350144,0.74923478,6.85929715,0.04438982,0.08774568,0.21187504,0.65179993,0.70376414,0.00000000
-5.47173587,8.17985223,0.76439660,6.77173821,0.04811203,0.08573442,0.22148036,0.66734466,0.71884763,0.00000000
-5.46573287,8.14748135,0.78048470,6.70570624,0.05186674,0.08384732,0.23072199,0.68258208,0.73409051,0.00000000
-5.45972986,8.13520917,0.79736496,6.66034708,0.05562349,0.08209765,0.23946073,0.69736956,0.74934486,0.00000000
-5.45372686,8.14125322,0.81486955,6.63424779,0.05935218,0.08049220,0.24755834,0.71154181,0.76443603,0.00000000
-5.44772386,8.16336532,0.83280514,6.62555886,0.06302386,0.07903191,0.25488231,0.72491683,0.77917026,0.00000000
-5.44172086,8.19897788,0.85096176,6.63212361,0.06661150,0.07771261,0.26131060,0.73730299,0.79334344,0.00000000
-5.43571786,8.24535109,0.86912188,6.65160736,0.07009065,0.07652603,0.26673617,0.74850693,0.80675042,0.00000000
-5.42971486,8.29971356,0.88706906,6.68161989,0.07343993,0.07546073,0.27107116,0.75834185,0.81919438,0.00000000
-5.42371186,8.35938920,0.90459582,6.71982515,0.07664136,0.07450316,0.27425034,0.76663571,0.83049571,0.00000000
-5.41770885,8.42190473,0.92151014,6.76403343,0.07968048,0.07363865,0.27623374,0.77323882,0.84049992,0.00000000
-5.41170585,8.48507340,0.93764037,6.81227252,0.08254630,0.07285231,0.27700840,0.77803053,0.84908414,0.00000000
-5.40570285,8.54705207,0.95283838,6.86283575,0.08523093,0.07212986,0.27658890,0.78092450,0.85616187,0.00000000
-5.39969985,8.60637080,0.96698073,6.91430637,0.08772920,0.07145829,0.27501699,0.78187239,0.86168570,0.00000000
-5.39369685,8.66193531,0.97996812,6.96555908,0.09003798,0.07082636,0.27235996,0.78086564,0.86564796,0.00000000
-5.38769385,8.71300467,0.99172318,7.01574085,0.09215547,0.07022493,0.26870815,0.77793548,0.86807926,0.00000000
-5.38169085,8.75914766,1.00218704,7.06423442,0.09408045,0.06964718,0.26417157,0.77315098,0.86904512,0.00000000
-5.37568784,8.80018255,1.01131495,7.11060844,0.09581144,0.06908865,0.25887587,0.76661551,0.86864087,0.00000000
-5.36968484,8.83610544,1.01907152,7.15455909,0.09734608,0.06854717,0.25295779,0.75846166,0.86698528,0.00000000
-5.36368184,8.86701315,1.02542602,7.19584792,0.09868046,0.06802268,0.24656051,0.74884510,0.86421330,0.00000000
-5.35767884,8.89302631,1.03034816,7.23424102,0.09980876,0.06751700,0.23982894,0.73793769,0.86046827,0.00000000
-5.35167584,8.91421810,1.03380492,7.26945372,0.10072298,0.06703357,0.23290530,0.72592033,0.85589432,0.00000000
-5.34567284,8.93055349,1.03575850,7.30110493,0.10141298,0.06657716,0.22592514,0.71297579,0.85062922,0.00000000
-5.33966983,8.94184287,1.03616589,7.32868407,0.10186669,0.06615361,0.21901407,0.69928221,0.84479811,0.00000000
-5.33366683,8.94771290,1.03498003,7.35153272,0.10207065,0.06576959,0.21228520,0.68500737,0.83850866,0.00000000
-5.32766383,8.94759621,1.03215252,7.36884213,0.10201059,0.06543241,0.20583747,0.67030418,0.83184764,0.00000000
-5.32166083,8.94074044,1.02763785,7.37966655,0.10167234,0.06514991,0.19975484,0.65530759,0.82487934,0.00000000
-5.31565783,8.92623570,1.02139877,7.38295143,0.10104276,0.06493040,0.19410641,0.64013301,0.81764568,0.00000000
-5.30965483,8.90305874,1.01341257,7.37757484,0.10011077,0.06478257,0.18894725,0.62487636,0.81016820,0.00000000
-5.30365183,8.87013098,1.00367771,7.36239927,0.09886836,0.06471559,0.18431993,0.60961564,0.80245160,0.00000000
-5.29764882,8.82638688,0.99222051,7.33633105,0.09731157,0.06473907,0.18025662,0.59441395,0.79448873,0.00000000
-5.29164582,8.77084874,0.97910123,7.29838360,0.09544130,0.06486315,0.17678142,0.57932374,0.78626673,0.00000000
-5.28564282,8.70270351,0.96441928,7.24774123,0.09326401,0.06509852,0.17391295,0.56439202,0.77777395,0.00000000
-5.27963982,8.62137757,0.94831705,7.18381968,0.09079218,0.06545638,0.17166683,0.54966621,0.76900727,0.00000000
-5.27363682,8.52660511,0.93098194,7.10632037,0.08804453,0.06594836,0.17005795,0.53520037,0.75997949,0.00000000
-5.26763382,8.41848672,0.91264662,7.01527513,0.08504604,0.06658644,0.16910234,0.52106134,0.75072635,0.00000000
-5.26163082,8.29753476,0.89358715,6.91107935,0.08182766,0.06738264,0.16881857,0.50733461,0.74131281,0.00000000
-5.25562781,8.16470342,0.87411896,6.79451150,0.07842582,0.06834876,0.16922844,0.49412938,0.73183833,0.00000000
-5.24962481,8.02140146,0.85459107,6.66673810,0.07488175,0.06949591,0.17035714,0.48158286,0.72244075,0.00000000
-5.24362181,7.86948707,0.83537837,6.52930365,0.07124060,0.07083410,0.17223260,0.46986324,0.71329880,0.00000000
-5.23761881,7.71124467,0.81687260,6.38410578,0.06755043,0.07237161,0.17488433,0.45917140,0.70463273,0.00000000
-5.23161581,7.54934460,0.79947236,6.23335660,0.06386110,0.07411441,0.17834167,0.44974114,0.69670343,0.00000000
-5.22561281,7.38678698,0.78357246,6.07953174,0.06022323,0.07606558,0.18263164,0.44183796,0.68980963,0.00000000
-5.21960980,7.22683221,0.76955339,5.92530902,0.05668699,0.07822472,0.18777651,0.43575635,0.68428358,0.00000000
-5.21360680,7.07292055,0.75777118,5.77349920,0.05330111,0.08058743,0.19379130,0.43181566,0.68048513,0.00000000
-5.20760380,6.92858388,0.74854829,5.62697141,0.05011188,0.08314490,0.20068137,0.43035473,0.67879450,0.00000000
-5.20160080,6.79735310,0.74216595,5.48857611,0.04716233,0.08588366,0.20844029,0.43172547,0.67960403,0.00000000
-5.19559780,6.68266434,0.73885822,5.36106832,0.04449148,0.08878551,0.21704812,0.43628540,0.68330899,0.00000000
-5.18959480,6.58776756,0.73880830,5.24703397,0.04213386,0.09182763,0.22647033,0.44438965,0.69029804,0.00000000
-5.18359180,6.51564049,0.74214692,5.14882182,0.04011905,0.09498296,0.23665739,0.45638242,0.70094331,0.00000000
-5.17758879,6.46891092,0.74895318,5.06848327,0.03847153,0.09822079,0.24754511,0.47258821,0.71559070,0.00000000
-5.17158579,6.44978968,0.75925750,5.00772187,0.03721056,0.10150757,0.25905579,0.49330312,0.73455051,0.00000000
-5.16558279,6.46001637,0.77304671,4.96785404,0.03635028,0.10480793,0.27110015,0.51878634,0.75808872,0.00000000
-5.15957979,6.50081911,0.79027069,4.94978196,0.03589992,0.10808589,0.28357991,0.54925203,0.78641926,0.00000000
-5.15357679,6.57288929,0.81085041,4.95397910,0.03586408,0.11130618,0.29639101,0.58486196,0.81969727,0.00000000
-5.14757379,6.67637149,0.83468668,4.98048840,0.03624313,0.11443557,0.30942722,0.62571877,0.85801377,0.00000000
-5.14157079,6.81086823,0.86166920,5.02893264,0.03703365,0.11744430,0.32258405,0.67186038,0.90139169,0.00000000
-5.13556778,6.97545878,0.89168518,5.09853605,0.03822895,0.12030734,0.33576271,0.72325532,0.94978340,0.00000000
-5.12956478,7.16873064,0.92462723,5.18815591,0.03981957,0.12300560,0.34887392,0.77979940,1.00306983,0.00000000
-5.12356178,7.38882204,0.96039972,5.29632248,0.04179376,0.12552680,0.36184142,0.84131356,1.06106103,0.00000000
-5.11755878,7.63347330,0.99892343,5.42128546,0.04413799,0.12786628,0.37460500,0.90754316,1.12349832,0.00000000
-5.11155578,7.90008494,1.04013800,5.56106489,0.04683742,0.13002725,0.38712278,0.97815863,1.19005769,0.00000000
-5.10555278,8.18577998,1.08400198,5.71350451,0.04987625,0.13202098,0.39937281,1.05275751,1.26035451,0.00000000
-5.09954977,8.48746818,1.13049041,5.87632543,0.05323808,0.13386640,0.41135375,1.13086791,1.33394925,0.00000000
-5.09354677,8.80190980,1.17959004,6.04717824,0.05690610,0.13558955,0.42308459,1.21195327,1.41035400,0.00000000
-5.08754377,9.12577672,1.23129220,6.22369171,0.06086330,0.13722257,0.43460353,1.29541837,1.48903966,0.00000000
-5.08154077,9.45570911,1.28558385,6.40351673,0.06509244,0.13880257,0.44596592,1.38061650,1.56944339,0.00000000
-5.07553777,9.78836617,1.34243707,6.58436426,0.06957600,0.14037013,0.45724139,1.46685757,1.65097628,0.00000000
-5.06953477,10.12046981,1.40179763,6.76403657,0.07429600,0.14196780,0.46851031,1.55341708,1.73303081,0.00000000
-5.06353177,10.44884054,1.46357319,6.94045137,0.07923370,0.14363840,0.47985963,1.63954570,1.81498807,0.00000000
-5.05752876,10.77042575,1.52762190,7.11165902,0.08436919,0.14542344,0.49137840,1.72447935,1.89622442,0.00000000
-5.05152576,11.08232033,1.59374188,7.27585313,0.08968092,0.14736152,0.50315295,1.80744944,1.97611764,0.00000000
-5.04552276,11.38178072,1.66166246,7.43137544,0.09514512,0.14948699,0.51526220,1.88769321,2.05405235,0.00000000
-5.03951976,11.66623335,1.73103758,7.57671608,0.10073527,0.15182872,0.52777297,1.96446393,2.12942484,0.00000000
-5.03351676,11.93327891,1.80144209,7.71051047,0.10642150,0.15440921,0.54073570,2.03704074,2.20164721,0.00000000
-5.02751376,12.18069410,1.87237115,7.83153425,0.11217003,0.15724395,0.55418075,2.10473811,2.27015113,0.00000000
-5.02151076,12.40643242,1.94324321,7.93869761,0.11794273,0.16034114,0.56811527,2.16691466,2.33439115,0.00000000
-5.01550775,12.60862547,2.01340651,8.03104036,0.12369680,0.16370166,0.58252098,2.22298128,2.39384786,0.00000000
-5.00950475,12.78558622,2.08214924,8.10772861,0.12938458,0.16731940,0.59735279,2.27240853,2.44803116,0.00000000
-5.00350175,12.93581503,2.14871303,8.16805397,0.13495363,0.17118179,0.61253848,2.31473324,2.49648356,0.00000000
-4.99749875,13.05800916,2.21230936,8.21143566,0.14034703,0.17527057,0.62797935,2.34956427,2.53878399,0.00000000
-4.99149575,13.15107574,2.27213850,8.23742539,0.14550391,0.17956274,0.64355187,2.37658735,2.57455200,0.00000000
-4.98549275,13.21414801,2.32741018,8.24571480,0.15036032,0.18403155,0.65911035,2.39556922,2.60345246,0.00000000
-4.97948974,13.24660373,2.37736524,8.23614470,0.15485031,0.18864758,0.67449046,2.40636080,2.62520079,0.00000000
-4.97348674,13.24808496,2.42129748,8.20871510,0.15890735,0.19337975,0.68951342,2.40889953,2.63956864,0.00000000
-4.96748374,13.21851732,2.45857475,8.16359486,0.16246589,0.19819623,0.70399095,2.40321096,2.64638972,0.00000000
-4.96148074,13.15812739,2.48865848,8.10112973,0.16546313,0.20306526,0.71773046,2.38940943,2.64556581,0.00000000
-4.95547774,13.06745638,2.51112085,8.02184751,0.16784092,0.20795578,0.73054064,2.36769782,2.63707239,0.00000000
-4.94947474,12.94736862,2.52565881,7.92645929,0.16954766,0.21283785,0.74223692,2.33836657,2.62096378,0.00000000
-4.94347174,12.79905342,2.53210451,7.81585583,0.17054020,0.21768293,0.75264692,2.30179165,2.59737738,0.00000000
-4.93746873,12.62401947,2.53043162,7.69109864,0.17078558,0.22246388,0.76161546,2.25843159,2.56653671,0.00000000
-4.93146573,12.42408101,2.52075733,7.55340561,0.17026260,0.22715494,0.76900910,2.20882353,2.52875286,0.00000000
-4.92546273,12.20133595,2.50333997,7.40413123,0.16896301,0.23173149,0.77472008,2.15357819,2.48442429,0.00000000
-4.91945973,11.95813603,2.47857241,7.24474225,0.16689249,0.23616970,0.77866948,2.09337378,2.43403454,0.00000000
-4.91345673,11.69705013,2.44697144,7.07678951,0.16407107,0.24044628,0.78080963,2.02894874,2.37814797,0.00000000
-4.90745373,11.42082174,2.40916374,6.90187714,0.16053318,0.24453815,0.78112561,1.96109343,2.31740332,0.00000000
-4.90145073,11.13232209,2.36586883,6.72163054,0.15632721,0.24842215,0.77963602,1.89064072,2.25250528,0.00000000
-4.89544772,10.83450075,2.31787975,6.53766446,0.15151457,0.25207491,0.77639279,1.81845543,2.18421410,0.00000000
-4.88944472,10.53033509,2.26604219,6.35155251,0.14616839,0.25547286,0.77148026,1.74542296,2.11333358,0.00000000
-4.88344172,10.22278040,2.21123273,6.16479928,0.14037169,0.25859227,0.76501355,1.67243693,2.04069756,0.00000000
-4.87743872,9.91472204,2.15433694,5.97881619,0.13421529,0.26140954,0.75713609,1.60038610,1.96715536,0.00000000
-4.87143572,9.60893068,2.09622796,5.79490144,0.12779547,0.26390154,0.74801664,1.53014082,1.89355655,0.00000000
-4.86543272,9.30802153,2.03774624,5.61422467,0.12121138,0.26604611,0.73784561,1.46253908,1.82073524,0.00000000
-4.85942971,9.01441799,1.97968084,5.43781631,0.11456243,0.26782251,0.72683082,1.39837240,1.74949451,0.00000000
-4.85342671,8.73032008,1.92275276,5.26656120,0.10794566,0.26921205,0.71519282,1.33837195,1.68059119,0.00000000
-4.84742371,8.45767731,1.86760067,5.10119618,0.10145323,0.27019855,0.70315963,1.28319501,1.61472137,0.00000000
-4.84142071,8.19816610,1.81476921,4.94231079,0.09517010,0.27076879,0.69096116,1.23341219,1.55250700,0.00000000
-4.83541771,7.95317109,1.76470000,4.79035049,0.08917201,0.27091290,0.67882330,1.18949567,1.49448387,0.00000000
-4.82941471,7.72377034,1.71772558,4.64562137,0.08352377,0.27062452,0.66696169,1.15180878,1.44109124,0.00000000
-4.82341171,7.51072400,1.67406608,4.50829602,0.07827797,0.26990090,0.65557554,1.12059727,1.39266332,0.00000000
-4.81740870,7.31446651,1.63382884,4.37841959,0.07347408,0.26874279,0.64484139,1.09598262,1.34942296,0.00000000
-4.81140570,7.13510251,1.59701071,4.25591615,0.06913806,0.26715419,0.63490727,1.07795761,1.31147754,0.00000000
-4.80540270,6.97240687,1.56350301,4.14059481,0.06528232,0.26514201,0.62588723,1.06638454,1.27881743,0.00000000
-4.79939970,6.82582936,1.53309908,4.03215604,0.06190619,0.26271561,0.61785676,1.06099636,1.25131708,0.00000000
-4.79339670,6.69450490,1.50550400,3.93019825,0.05899670,0.25988627,0.61084907,1.06140080,1.22873874,0.00000000
-4.78739370,6.57726994,1.48034661,3.83422521,0.05652981,0.25666669,0.60485275,1.06708777,1.21073908,0.00000000
-4.78139070,6.47268599,1.45719321,3.74365476,0.05447179,0.25307051,0.59981079,1.07743996,1.19687844,0.00000000
-4.77538769,6.37907063,1.43556289,3.65782933,0.05278101,0.24911190,0.59562133,1.09174667,1.18663280,0.00000000
-4.76938469,6.29453641,1.41494391,3.57602870,0.05140969,0.24480529,0.59214006,1.10922065,1.17940823,0.00000000
-4.76338169,6.21703740,1.39481094,3.49748528,0.05030589,0.24016522,0.58918449,1.12901760,1.17455752,0.00000000
-4.75737869,6.14442294,1.37464245,3.42140199,0.04941546,0.23520638,0.58653984,1.15025805,1.17139862,0.00000000
-4.75137569,6.07449723,1.35393788,3.34697247,0.04868393,0.22994377,0.58396659,1.17205080,1.16923441,0.00000000
-4.74537269,6.00508334,1.33223410,3.27340327,0.04805828,0.22439304,0.58120922,1.19351755,1.16737329,0.00000000
-4.73936968,5.93408942,1.30912048,3.19993730,0.04748858,0.21857097,0.57800600,1.21381766,1.16514980,0.00000000
-4.73336668,5.85957465,1.28425219,3.12587750,0.04692936,0.21249601,0.57409933,1.23217237,1.16194471,0.00000000
-4.72736368,5.77981228,1.25736129,3.05060982,0.04634074,0.20618888,0.56924615,1.24788761,1.15720381,0.00000000
-4.72136068,5.69334698,1.22826501,2.97362431,0.04568928,0.19967322,0.56322799,1.26037439,1.15045466,0.00000000
-4.71535768,5.59904383,1.19687124,2.89453308,0.04494853,0.19297611,0.55586025,1.26916617,1.14132073,0.00000000
-4.70935468,5.49612660,1.16318074,2.81308432,0.04409928,0.18612859,0.54700006,1.27393237,1.12953226,0.00000000
-4.70335168,5.38420334,1.12728621,2.72917132,0.04312951,0.17916596,0.53655260,1.27448738,1.11493350,0.00000000
-4.69734867,5.26327801,1.08936825,2.64283600,0.04203410,0.17212796,0.52447539,1.27079493,1.09748585,0.00000000
-4.69134567,5.13374738,1.04968826,2.55426672,0.04081432,0.16505871,0.51078042,1.26296727,1.07726704,0.00000000
-4.68534267,4.99638336,1.00857894,2.46379022,0.03947706,0.15800646,0.49553405,1.25125939,1.05446608,0.00000000
-4.67933967,4.85230137,0.96643238,2.37185821,0.03803398,0.15102305,0.47885468,1.23605843,1.02937435,0.00000000
-4.67333667,4.70291641,0.92368665,2.27902925,0.03650059,0.14416325,0.46090837,1.21786855,1.00237324,0.00000000
-4.66733367,4.54988859,0.88081117,2.18594675,0.03489515,0.13748379,0.44190257,1.19729207,0.97391870,0.00000000
-4.66133067,4.39506077,0.83829158,2.09331421,0.03323776,0.13104229,0.42207838,1.17500731,0.94452347,0.00000000
-4.65532766,4.24039103,0.79661465,2.00186901,0.03154933,0.12489599,0.40170168,1.15174427,0.91473757,0.00000000
-4.64932466,4.08788274,0.75625377,1.91235582,0.02985075,0.11910048,0.38105352,1.12825881,0.88512799,0.00000000
-4.64332166,3.93951518,0.71765555,1.82550091,0.02816210,0.11370826,0.36042033,1.10530633,0.85625809,0.00000000
