energy_ev,total_up,Au_p_up,Au_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.62781391,1.25146902,0.48650501,0.84920363,0.11254546,0.00172881,0.14146329,0.00000000
-5.62181091,1.19752595,0.45470026,0.81414123,0.10608054,0.00168832,0.13490419,0.00000000
-5.61580790,1.14263322,0.42385647,0.77810329,0.09989512,0.00164136,0.12827541,0.00000000
-5.60980490,1.08683471,0.39398482,0.74114971,0.09394569,0.00158807,0.12159028,0.00000000
-5.60380190,1.03027226,0.36511190,0.70340690,0.08819984,0.00152878,0.11487129,0.00000000
-5.59779890,0.97317723,0.33727792,0.66506144,0.08263625,0.00146401,0.10814917,0.00000000
-5.59179590,0.91585802,0.31053397,0.62635111,0.07724410,0.00139444,0.10146144,0.00000000
-5.58579290,0.85868465,0.28493854,0.58755400,0.07202197,0.00132086,0.09485081,0.00000000
-5.57978989,0.80207134,0.26055376,0.54897639,0.06697635,0.00124417,0.08836330,0.00000000
-5.57378689,0.74645792,0.23744144,0.51094000,0.06212003,0.00116534,0.08204636,0.00000000
-5.56778389,0.69229114,0.21565930,0.47376918,0.05747020,0.00108535,0.07594694,0.00000000
-5.56178089,0.64000670,0.19525752,0.43777871,0.05304668,0.00100518,0.07010971,0.00000000
-5.55577789,0.59001270,0.17627589,0.40326259,0.04887020,0.00092579,0.06457536,0.00000000
-5.54977489,0.54267516,0.15874144,0.37048431,0.04496083,0.00084807,0.05937928,0.00000000
-5.54377189,0.49830611,0.14266691,0.33966880,0.04133666,0.00077282,0.05455032,0.00000000
-5.53776888,0.45715452,0.12804991,0.31099639,0.03801279,0.00070074,0.05010999,0.00000000
-5.53176588,0.41940025,0.11487278,0.28459881,0.03500065,0.00063243,0.04607192,0.00000000
-5.52576288,0.38515116,0.10310317,0.26055720,0.03230759,0.00056834,0.04244165,0.00000000
-5.51975988,0.35444317,0.09269533,0.23890221,0.02993687,0.00050882,0.03921669,0.00000000
-5.51375688,0.32724316,0.08359184,0.21961588,0.02788794,0.00045409,0.03638687,0.00000000
-5.50775388,0.30345438,0.07572596,0.20263523,0.02615702,0.00040425,0.03393502,0.00000000
-5.50175088,0.28292409,0.06902425,0.18785723,0.02473798,0.00035928,0.03183775,0.00000000
-5.49574787,0.26545300,0.06340961,0.17514492,0.02362342,0.00031909,0.03006646,0.00000000
-5.48974487,0.25080596,0.05880441,0.16433439,0.02280590,0.00028350,0.02858849,0.00000000
-5.48374187,0.23872371,0.05513377,0.15524225,0.02227943,0.00025226,0.02736837,0.00000000
-5.47773887,0.22893491,0.05232887,0.14767343,0.02204089,0.00022508,0.02636899,0.00000000
-5.47173587,0.22116830,0.05033014,0.14142886,0.02209160,0.00020162,0.02555298,0.00000000
-5.46573287,0.21516440,0.04909029,0.13631284,0.02243881,0.00018154,0.02488381,0.00000000
-5.45972986,0.21068638,0.04857713,0.13213996,0.02309708,0.00016449,0.02432700,0.00000000
-5.45372686,0.20752983,0.04877597,0.12874119,0.02408958,0.00015014,0.02385109,0.00000000
-5.44772386,0.20553106,0.04969176,0.12596910,0.02544907,0.00013814,0.02342855,0.00000000
-5.44172086,0.20457371,0.05135058,0.12370202,0.02721873,0.00012822,0.02303650,0.00000000
-5.43571786,0.20459349,0.05380076,0.12184710,0.02945253,0.00012011,0.02265727,0.00000000
-5.42971486,0.20558086,0.05711333,0.12034219,0.03221530,0.00011360,0.02227880,0.00000000
-5.42371186,0.20758172,0.06138180,0.11915651,0.03558230,0.00010850,0.02189483,0.00000000
-5.41770885,0.21069596,0.06672143,0.11829023,0.03963834,0.00010469,0.02150499,0.00000000
-5.41170585,0.21507398,0.07326765,0.11777292,0.04447637,0.00010208,0.02111471,0.00000000
-5.40570285,0.22091139,0.08117401,0.11766105,0.05019554,0.00010063,0.02073497,0.00000000
-5.39969985,0.22844197,0.09060937,0.11803467,0.05689884,0.00010033,0.02038203,0.00000000
-5.39369685,0.23792916,0.10175465,0.11899331,0.06469012,0.00010123,0.02007702,0.00000000
-5.38769385,0.24965647,0.11479899,0.12065146,0.07367083,0.00010339,0.01984546,0.00000000
-5.38169085,0.26391699,0.12993566,0.12313369,0.08393638,0.00010692,0.01971683,0.00000000
-5.37568784,0.28100249,0.14735767,0.12656958,0.09557223,0.00011193,0.01972403,0.00000000
-5.36968484,0.30119253,0.16725329,0.13108877,0.10864997,0.00011858,0.01990297,0.00000000
-5.36368184,0.32474378,0.18980165,0.13681614,0.12322344,0.00012702,0.02029207,0.00000000
-5.35767884,0.35188018,0.21516852,0.14386750,0.13932505,0.00013741,0.02093188,0.00000000
-5.35167584,0.38278410,0.24350242,0.15234569,0.15696250,0.00014993,0.02186464,0.00000000
-5.34567284,0.41758894,0.27493121,0.16233736,0.17611611,0.00016474,0.02313396,0.00000000
-5.33966983,0.45637330,0.30955911,0.17391047,0.19673682,0.00018199,0.02478440,0.00000000
-5.33366683,0.49915698,0.34746438,0.18711251,0.21874500,0.00020185,0.02686108,0.00000000
-5.32766383,0.54589887,0.38869741,0.20196953,0.24203030,0.00022443,0.02940925,0.00000000
-5.32166083,0.59649667,0.43327932,0.21848576,0.26645236,0.00024985,0.03247377,0.00000000
-5.31565783,0.65078842,0.48120096,0.23664405,0.29184261,0.00027819,0.03609843,0.00000000
-5.30965483,0.70855564,0.53242192,0.25640668,0.31800693,0.00030950,0.04032526,0.00000000
-5.30365183,0.76952769,0.58686974,0.27771672,0.34472925,0.00034379,0.04519353,0.00000000
-5.29764882,0.83338729,0.64443877,0.30049960,0.37177579,0.00038104,0.05073873,0.00000000
-5.29164582,0.89977656,0.70498876,0.32466484,0.39889986,0.00042118,0.05699131,0.00000000
-5.28564282,0.96830349,0.76834291,0.35010784,0.42584699,0.00046409,0.06397528,0.00000000
-5.27963982,1.03854831,0.83428538,0.37671147,0.45236013,0.00050961,0.07170676,0.00000000
-5.27363682,1.11006954,0.90255827,0.40434760,0.47818482,0.00055752,0.08019240,0.00000000
-5.26763382,1.18240957,0.97285811,0.43287829,0.50307399,0.00060756,0.08942784,0.00000000
-5.26163082,1.25509960,1.04483223,0.46215676,0.52679227,0.00065941,0.09939630,0.00000000
-5.25562781,1.32766377,1.11807527,0.49202815,0.54911976,0.00071270,0.11006726,0.00000000
-5.24962481,1.39962286,1.19212620,0.52233010,0.56985505,0.00076703,0.12139549,0.00000000
-5.24362181,1.47049740,1.26646644,0.55289325,0.58881753,0.00082194,0.13332039,0.00000000
-5.23761881,1.53981060,1.34051969,0.58354184,0.60584901,0.00087696,0.14576585,0.00000000
-5.23161581,1.60709128,1.41365373,0.61409438,0.62081474,0.00093159,0.15864055,0.00000000
-5.22561281,1.67187714,1.48518494,0.64436466,0.63360381,0.00098530,0.17183889,0.00000000
-5.21960980,1.73371845,1.55438576,0.67416316,0.64412927,0.00103759,0.18524251,0.00000000
-5.21360680,1.79218260,1.62049533,0.70329880,0.65232782,0.00108795,0.19872239,0.00000000
-5.20760380,1.84685929,1.68273331,0.73158122,0.65815952,0.00113590,0.21214148,0.00000000
-5.20160080,1.89736658,1.74031670,0.75882347,0.66160730,0.00118099,0.22535786,0.00000000
-5.19559780,1.94335756,1.79247924,0.78484500,0.66267662,0.00122283,0.23822821,0.00000000
-5.18959480,1.98452738,1.83849276,0.80947492,0.66139512,0.00126106,0.25061156,0.00000000
-5.18359180,2.02062035,1.87768956,0.83255532,0.65781239,0.00129540,0.26237309,0.00000000
-5.17758879,2.05143669,1.90948494,0.85394442,0.65199973,0.00132564,0.27338792,0.00000000
-5.17158579,2.07683838,1.93339876,0.87351952,0.64404989,0.00135164,0.28354453,0.00000000
-5.16558279,2.09675392,1.94907492,0.89117938,0.63407665,0.00137332,0.29274796,0.00000000
-5.15957979,2.11118139,1.95629765,0.90684607,0.62221418,0.00139068,0.30092232,0.00000000
-5.15357679,2.12018960,1.95500383,0.92046608,0.60861603,0.00140378,0.30801280,0.00000000
-5.14757379,2.12391727,1.94529044,0.93201068,0.59345371,0.00141273,0.31398686,0.00000000
-5.14157079,2.12257002,1.92741668,0.94147550,0.57691479,0.00141769,0.31883470,0.00000000
-5.13556778,2.11641543,1.90180050,0.94887951,0.55920048,0.00141887,0.32256905,0.00000000
-5.12956478,2.10577626,1.86900964,0.95426333,0.54052274,0.00141647,0.32522414,0.00000000
-5.12356178,2.09102238,1.82974737,0.95768719,0.52110094,0.00141073,0.32685408,0.00000000
-5.11755878,2.07256148,1.78483367,0.95922853,0.50115817,0.00140191,0.32753064,0.00000000
-5.11155578,2.05082936,1.73518245,0.95897957,0.48091741,0.00139022,0.32734064,0.00000000
-5.10555278,2.02627992,1.68177599,0.95704482,0.46059746,0.00137592,0.32638297,0.00000000
-5.09954977,1.99937542,1.62563740,0.95353875,0.44040911,0.00135920,0.32476531,0.00000000
-5.09354677,1.97057724,1.56780239,0.94858360,0.42055144,0.00134026,0.32260089,0.00000000
-5.08754377,1.94033729,1.50929136,0.94230743,0.40120842,0.00131929,0.32000513,0.00000000
-5.08154077,1.90909030,1.45108269,0.93484222,0.38254604,0.00129646,0.31709234,0.00000000
-5.07553777,1.87724688,1.39408832,0.92632216,0.36470992,0.00127191,0.31397266,0.00000000
-5.06953477,1.84518744,1.33913210,0.91688183,0.34782354,0.00124580,0.31074909,0.00000000
-5.06353177,1.81325668,1.28693167,0.90665429,0.33198709,0.00121827,0.30751482,0.00000000
-5.05752876,1.78175880,1.23808418,0.89576904,0.31727685,0.00118945,0.30435080,0.00000000
-5.05152576,1.75095310,1.19305608,0.88434966,0.30374529,0.00115951,0.30132373,0.00000000
-5.04552276,1.72105015,1.15217711,0.87251123,0.29142159,0.00112858,0.29848428,0.00000000
-5.03951976,1.69220854,1.11563843,0.86035767,0.28031280,0.00109684,0.29586579,0.00000000
-5.03351676,1.66453225,1.08349478,0.84797886,0.27040528,0.00106445,0.29348343,0.00000000
-5.02751376,1.63806901,1.05567041,0.83544807,0.26166667,0.00103159,0.29133383,0.00000000
-5.02151076,1.61280985,1.03196846,0.82281962,0.25404813,0.00099843,0.28939526,0.00000000
-5.01550775,1.58869002,1.01208351,0.81012709,0.24748678,0.00096515,0.28762839,0.00000000
-5.00950475,1.56559184,0.99561677,0.79738244,0.24190849,0.00093194,0.28597771,0.00000000
-5.00350175,1.54334929,0.98209346,0.78457598,0.23723067,0.00089895,0.28437347,0.00000000
-4.99749875,1.52175480,0.97098187,0.77167755,0.23336517,0.00086634,0.28273427,0.00000000
-4.99149575,1.50056795,0.96171347,0.75863887,0.23022119,0.00083424,0.28097018,0.00000000
-4.98549275,1.47952598,0.95370343,0.74539699,0.22770808,0.00080279,0.27898628,0.00000000
-4.97948974,1.45835571,0.94637096,0.73187878,0.22573793,0.00077207,0.27668649,0.00000000
-4.97348674,1.43678632,0.93915865,0.71800624,0.22422784,0.00074216,0.27397762,0.00000000
-4.96748374,1.41456238,0.93155033,0.70370221,0.22310191,0.00071314,0.27077335,0.00000000
-4.96148074,1.39145624,0.92308658,0.68889624,0.22229261,0.00068503,0.26699805,0.00000000
-4.95547774,1.36727927,0.91337753,0.67353020,0.22174171,0.00065788,0.26259018,0.00000000
-4.94947474,1.34189095,0.90211240,0.65756319,0.22140053,0.00063169,0.25750514,0.00000000
-4.94347174,1.31520537,0.88906541,0.64097540,0.22122965,0.00060647,0.25171741,0.00000000
-4.93746873,1.28719456,0.87409803,0.62377068,0.22119790,0.00058221,0.24522183,0.00000000
-4.93146573,1.25788847,0.85715743,0.60597764,0.22128090,0.00055893,0.23803403,0.00000000
-4.92546273,1.22737149,0.83827142,0.58764907,0.22145905,0.00053659,0.23018991,0.00000000
-4.91945973,1.19577588,0.81754026,0.56885989,0.22171522,0.00051520,0.22174420,0.00000000
-4.91345673,1.16327228,0.79512575,0.54970360,0.22203230,0.00049475,0.21276830,0.00000000
-4.90745373,1.13005828,0.77123852,0.53028763,0.22239063,0.00047520,0.20334739,0.00000000
-4.90145073,1.09634562,0.74612392,0.51072787,0.22276576,0.00045656,0.19357703,0.00000000
-4.89544772,1.06234701,0.72004767,0.49114272,0.22312651,0.00043878,0.18355948,0.00000000
-4.88944472,1.02826343,0.69328177,0.47164724,0.22343357,0.00042184,0.17339992,0.00000000
-4.88344172,0.99427288,0.66609159,0.45234760,0.22363876,0.00040570,0.16320266,0.00000000
-4.87743872,0.96052123,0.63872473,0.43333638,0.22368512,0.00039030,0.15306774,0.00000000
-4.87143572,0.92711578,0.61140204,0.41468888,0.22350774,0.00037558,0.14308794,0.00000000
-4.86543272,0.89412196,0.58431138,0.39646083,0.22303542,0.00036147,0.13334626,0.00000000
-4.85942971,0.86156324,0.55760398,0.37868739,0.22219301,0.00034790,0.12391418,0.00000000
-4.85342671,0.82942422,0.53139367,0.36138365,0.22090444,0.00033476,0.11485053,0.00000000
-4.84742371,0.79765652,0.50575863,0.34454642,0.21909612,0.00032198,0.10620104,0.00000000
-4.84142071,0.76618706,0.48074534,0.32815713,0.21670062,0.00030947,0.09799861,0.00000000
-4.83541771,0.73492798,0.45637445,0.31218564,0.21366041,0.00029712,0.09026409,0.00000000
-4.82941471,0.70378760,0.43264788,0.29659464,0.20993137,0.00028487,0.08300757,0.00000000
-4.82341171,0.67268154,0.40955676,0.28134428,0.20548600,0.00027263,0.07623006,0.00000000
-4.81740870,0.64154335,0.38708964,0.26639672,0.20031603,0.00026036,0.06992540,0.00000000
-4.81140570,0.61033398,0.36524049,0.25172041,0.19443437,0.00024802,0.06408227,0.00000000
-4.80540270,0.57904954,0.34401603,0.23729364,0.18787626,0.00023558,0.05868633,0.00000000
-4.79939970,0.54772703,0.32344218,0.22310741,0.18069964,0.00022304,0.05372214,0.00000000
-4.79339670,0.51644779,0.30356931,0.20916733,0.17298467,0.00021043,0.04917504,0.00000000
-4.78739370,0.48533864,0.28447619,0.19549461,0.16483252,0.00019779,0.04503274,0.00000000
-4.78139070,0.45457076,0.26627269,0.18212609,0.15636350,0.00018516,0.04128675,0.00000000
-4.77538769,0.42435668,0.24910108,0.16911345,0.14771471,0.00017264,0.03793344,0.00000000
-4.76938469,0.39494560,0.23313634,0.15652166,0.13903717,0.00016031,0.03497489,0.00000000
-4.76338169,0.36661749,0.21858525,0.14442692,0.13049288,0.00014826,0.03241942,0.00000000
-4.75737869,0.33967628,0.20568472,0.13291413,0.12225167,0.00013660,0.03028192,0.00000000
-4.75137569,0.31444275,0.19469934,0.12207423,0.11448812,0.00012545,0.02858389,0.00000000
-4.74537269,0.29124721,0.18591814,0.11200143,0.10737853,0.00011490,0.02735324,0.00000000
-4.73936968,0.27042240,0.17965089,0.10279047,0.10109819,0.00010508,0.02662389,0.00000000
-4.73336668,0.25229680,0.17622364,0.09453417,0.09581870,0.00009608,0.02643518,0.00000000
-4.72736368,0.23718829,0.17597361,0.08732109,0.09170554,0.00008799,0.02683100,0.00000000
-4.72136068,0.22539832,0.17924337,0.08123356,0.08891579,0.00008090,0.02785873,0.00000000
-4.71535768,0.21720653,0.18637403,0.07634593,0.08759591,0.00007489,0.02956795,0.00000000
-4.70935468,0.21286551,0.19769760,0.07272307,0.08787946,0.00007000,0.03200893,0.00000000
-4.70335168,0.21259580,0.21352815,0.07041905,0.08988483,0.00006630,0.03523085,0.00000000
-4.69734867,0.21658086,0.23415206,0.06947604,0.09371276,0.00006382,0.03927987,0.00000000
-4.69134567,0.22496190,0.25981720,0.06992324,0.09944368,0.00006257,0.04419688,0.00000000
-4.68534267,0.23783273,0.29072143,0.07177592,0.10713495,0.00006257,0.05001529,0.00000000
-4.67933967,0.25523436,0.32700048,0.07503452,0.11681781,0.00006381,0.05675854,0.00000000
-4.67333667,0.27714985,0.36871599,0.07968388,0.12849444,0.00006627,0.06443778,0.00000000
-4.66733367,0.30349945,0.41584391,0.08569249,0.14213503,0.00006992,0.07304955,0.00000000
-4.66133067,0.33413637,0.46826423,0.09301203,0.15767511,0.00007472,0.08257381,0.00000000
-4.65532766,0.36884372,0.52575253,0.10157719,0.17501342,0.00008061,0.09297220,0.00000000
-4.64932466,0.40733300,0.58797436,0.11130584,0.19401047,0.00008752,0.10418697,0.00000000
-4.64332166,0.44924458,0.65448293,0.12209975,0.21448805,0.00009536,0.11614049,0.00000000
-4.63731866,0.49415068,0.72472108,0.13384590,0.23622998,0.00010406,0.12873548,0.00000000
-4.63131566,0.54156110,0.79802774,0.14641852,0.25898418,0.00011351,0.14185624,0.00000000
-4.62531266,0.59093209,0.87364943,0.15968187,0.28246621,0.00012361,0.15537069,0.00000000
-4.61930965,0.64167820,0.95075674,0.17349372,0.30636445,0.00013426,0.16913338,0.00000000
-4.61330665,0.69318720,1.02846569,0.18770963,0.33034674,0.00014535,0.18298939,0.00000000
-4.60730365,0.74483758,1.10586318,0.20218775,0.35406839,0.00015679,0.19677904,0.00000000
-4.60130065,0.79601808,1.18203603,0.21679406,0.37718137,0.00016849,0.21034318,0.00000000
-4.59529765,0.84614860,1.25610205,0.23140784,0.39934430,0.00018037,0.22352897,0.00000000
-4.58929465,0.89470131,1.32724203,0.24592706,0.42023293,0.00019238,0.23619571,0.00000000
-4.58329165,0.94122113,1.39473086,0.26027328,0.43955045,0.00020447,0.24822061,0.00000000
-4.57728864,0.98534419,1.45796617,0.27439595,0.45703733,0.00021664,0.25950408,0.00000000
-4.57128564,1.02681321,1.51649273,0.28827555,0.47248006,0.00022889,0.26997418,0.00000000
-4.56528264,1.06548875,1.57002101,0.30192540,0.48571833,0.00024126,0.27959010,0.00000000
-4.55927964,1.10135526,1.61843855,0.31539184,0.49665023,0.00025380,0.28834419,0.00000000
-4.55327664,1.13452132,1.66181315,0.32875255,0.50523509,0.00026660,0.29626249,0.00000000
-4.54727364,1.16521352,1.70038709,0.34211301,0.51149383,0.00027976,0.30340362,0.00000000
-4.54127064,1.19376413,1.73456247,0.35560107,0.51550666,0.00029340,0.30985593,0.00000000
-4.53526763,1.22059252,1.76487785,0.36935969,0.51740813,0.00030764,0.31573298,0.00000000
-4.52926463,1.24618134,1.79197725,0.38353824,0.51737996,0.00032261,0.32116763,0.00000000
-4.52326163,1.27104825,1.81657285,0.39828264,0.51564174,0.00033842,0.32630479,0.00000000
-4.51725863,1.29571464,1.83940328,0.41372473,0.51244011,0.00035516,0.33129338,0.00000000
-4.51125563,1.32067296,1.86118963,0.42997168,0.50803696,0.00037291,0.33627775,0.00000000
-4.50525263,1.34635444,1.88259174,0.44709565,0.50269729,0.00039171,0.34138912,0.00000000
-4.49924962,1.37309893,1.90416695,0.46512470,0.49667735,0.00041157,0.34673741,0.00000000
-4.49324662,1.40112876,1.92633408,0.48403525,0.49021363,0.00043242,0.35240408,0.00000000
-4.48724362,1.43052820,1.94934450,0.50374678,0.48351341,0.00045418,0.35843626,0.00000000
-4.48124062,1.46122988,1.97326224,0.52411914,0.47674731,0.00047670,0.36484255,0.00000000
-4.47523762,1.49300918,1.99795444,0.54495286,0.47004407,0.00049981,0.37159094,0.00000000
-4.46923462,1.52548719,2.02309287,0.56599249,0.46348800,0.00052326,0.37860875,0.00000000
-4.46323162,1.55814233,2.04816662,0.58693317,0.45711906,0.00054679,0.38578488,0.00000000
-4.45722861,1.59033031,2.07250553,0.60742999,0.45093545,0.00057013,0.39297416,0.00000000
-4.45122561,1.62131151,2.09531307,0.62711004,0.44489862,0.00059298,0.40000367,0.00000000
-4.44522261,1.65028455,2.11570716,0.64558644,0.43894032,0.00061506,0.40668067,0.00000000
-4.43921961,1.67642446,2.13276679,0.66247390,0.43297110,0.00063609,0.41280181,0.00000000
-4.43321661,1.69892345,2.14558187,0.67740493,0.42689002,0.00065585,0.41816306,0.00000000
-4.42721361,1.71703240,2.15330395,0.69004594,0.42059481,0.00067418,0.42256995,0.00000000
-4.42121061,1.73010087,2.15519508,0.70011260,0.41399199,0.00069096,0.42584750,0.00000000
-4.41520760,1.73761381,2.15067238,0.70738342,0.40700651,0.00070618,0.42784940,0.00000000
-4.40920460,1.73922308,2.13934629,0.71171123,0.39959039,0.00071993,0.42846596,0.00000000
-4.40320160,1.73477246,2.12105062,0.71303173,0.39172998,0.00073239,0.42763042,0.00000000
-4.39719860,1.72431511,2.09586324,0.71136890,0.38345166,0.00074388,0.42532346,0.00000000
-4.39119560,1.70812274,2.06411682,0.70683698,0.37482571,0.00075482,0.42157557,0.00000000
-4.38519260,1.68668650,2.02639931,0.69963909,0.36596841,0.00076576,0.41646736,0.00000000
-4.37918959,1.66070978,1.98354475,0.69006248,0.35704230,0.00077737,0.41012781,0.00000000
-4.37318659,1.63109349,1.93661514,0.67847090,0.34825481,0.00079046,0.40273068,0.00000000
-4.36718359,1.59891509,1.88687485,0.66529446,0.33985537,0.00080593,0.39448929,0.00000000
-4.36118059,1.56540215,1.83575879,0.65101745,0.33213130,0.00082479,0.38565001,0.00000000
-4.35517759,1.53190220,1.78483633,0.63616491,0.32540258,0.00084816,0.37648483,0.00000000
-4.34917459,1.49984985,1.73577224,0.62128834,0.32001589,0.00087723,0.36728345,0.00000000
-4.34317159,1.47073264,1.69028661,0.60695127,0.31633790,0.00091327,0.35834513,0.00000000
-4.33716858,1.44605662,1.65011461,0.59371520,0.31474811,0.00095758,0.34997069,0.00000000
-4.33116558,1.42731250,1.61696751,0.58212622,0.31563119,0.00101152,0.34245501,0.00000000
-4.32516258,1.41594291,1.59249535,0.57270273,0.31936903,0.00107645,0.33608011,0.00000000
-4.31915958,1.41331127,1.57825179,0.56592430,0.32633223,0.00115367,0.33110887,0.00000000
-4.31315658,1.42067198,1.57566111,0.56222186,0.33687118,0.00124449,0.32777975,0.00000000
-4.30715358,1.43914226,1.58598723,0.56196909,0.35130671,0.00135007,0.32630200,0.00000000
