energy_ev,total_up,Ag_p_up,Ag_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.45472736,3.19537071,0.04080321,2.25601286,0.75033895,0.49746499,0.00170081,0.02520634,0.00598053,0.41690718
-3.44872436,3.05421607,0.03939938,2.14886637,0.73424042,0.47506583,0.00184627,0.02324518,0.00577507,0.40385491
-3.44272136,2.91160838,0.03816314,2.04213176,0.71481860,0.45214704,0.00203179,0.02144491,0.00564105,0.38958158
-3.43671836,2.76893922,0.03711098,1.93675763,0.69236338,0.42897925,0.00226013,0.01981171,0.00558244,0.37427057
-3.43071536,2.62761767,0.03625943,1.83367818,0.66722445,0.40583823,0.00253386,0.01834977,0.00560264,0.35812392
-3.42471236,2.48903853,0.03562490,1.73379224,0.63980202,0.38299897,0.00285532,0.01706148,0.00570440,0.34135748
-3.41870935,2.35455163,0.03522348,1.63794358,0.61053597,0.36073018,0.00322652,0.01594763,0.00588981,0.32419566
-3.41270635,2.22543357,0.03507066,1.54690336,0.57989403,0.33928973,0.00364913,0.01500758,0.00616030,0.30686606
-3.40670335,2.10286273,0.03518111,1.46135520,0.54835933,0.31892081,0.00412439,0.01423945,0.00651659,0.28959423
-3.40070035,1.98789837,0.03556838,1.38188338,0.51641785,0.29984913,0.00465309,0.01364028,0.00695871,0.27259859
-3.39469735,1.88146452,0.03624472,1.30896458,0.48454634,0.28228106,0.00523554,0.01320620,0.00748601,0.25608578
-3.38869435,1.78433888,0.03722085,1.24296328,0.45320105,0.26640273,0.00587156,0.01293260,0.00809717,0.24024653
-3.38269135,1.69714694,0.03850586,1.18413065,0.42280769,0.25237992,0.00656049,0.01281419,0.00879026,0.22525225
-3.37668834,1.62036099,0.04010712,1.13260696,0.39375305,0.24035876,0.00730124,0.01284524,0.00956278,0.21125225
-3.37068534,1.55430376,0.04203028,1.08842692,0.36637829,0.23046699,0.00809225,0.01301960,0.01041173,0.19837174
-3.36468234,1.49915592,0.04427931,1.05152752,0.34097427,0.22281560,0.00893164,0.01333086,0.01133369,0.18671062
-3.35867934,1.45496671,0.04685660,1.02175787,0.31777881,0.21750082,0.00981717,0.01377243,0.01232491,0.17634295
-3.35267634,1.42166686,0.04976305,0.99889020,0.29697580,0.21460596,0.01074638,0.01433761,0.01338138,0.16731714
-3.34667334,1.39908263,0.05299821,0.98263150,0.27869611,0.21420330,0.01171658,0.01501967,0.01449894,0.15965663
-3.34067034,1.38695035,0.05656032,0.97263506,0.26302002,0.21635555,0.01272494,0.01581186,0.01567327,0.15336123
-3.33466733,1.38493016,0.06044634,0.96851141,0.24998084,0.22111688,0.01376850,0.01670740,0.01690000,0.14840866
-3.32866433,1.39261861,0.06465190,0.96983812,0.23956952,0.22853343,0.01484418,0.01769951,0.01817467,0.14475656
-3.32266133,1.40955923,0.06917107,0.97616815,0.23173988,0.23864307,0.01594875,0.01878128,0.01949273,0.14234456
-3.31665833,1.43525076,0.07399612,0.98703649,0.22641409,0.25147462,0.01707883,0.01994563,0.02084950,0.14109661
-3.31065533,1.46915289,0.07911705,1.00196509,0.22348815,0.26704626,0.01823075,0.02118513,0.02224002,0.14092321
-3.30465233,1.51068951,0.08452110,1.02046618,0.22283713,0.28536337,0.01940053,0.02249193,0.02365898,0.14172373
-3.29864932,1.55924969,0.09019207,1.04204411,0.22431984,0.30641583,0.02058369,0.02385752,0.02510055,0.14338867
-3.29264632,1.61418691,0.09610971,1.06619616,0.22778295,0.33017491,0.02177519,0.02527261,0.02655823,0.14580180
-3.28664332,1.67481703,0.10224893,1.09241266,0.23306427,0.35658989,0.02296928,0.02672697,0.02802468,0.14884228
-3.28064032,1.74041577,0.10857918,1.12017692,0.23999524,0.38558469,0.02415934,0.02820927,0.02949157,0.15238658
-3.27463732,1.81021641,0.11506389,1.14896537,0.24840269,0.41705465,0.02533788,0.02970702,0.03094946,0.15631042
-3.26863432,1.88340852,0.12165995,1.17824850,0.25810986,0.45086376,0.02649639,0.03120652,0.03238773,0.16049057
-3.26263132,1.95913839,0.12831758,1.20749274,0.26893680,0.48684256,0.02762537,0.03269286,0.03379455,0.16480652
-3.25662831,2.03651181,0.13498027,1.23616382,0.28070037,0.52478697,0.02871435,0.03415005,0.03515688,0.16914211
-3.25062531,2.11459964,0.14158514,1.26373149,0.29321403,0.56445823,0.02975200,0.03556117,0.03646068,0.17338706
-3.24462231,2.19244646,0.14806353,1.28967588,0.30628746,0.60558420,0.03072629,0.03690864,0.03769098,0.17743841
-3.23861931,2.26908241,0.15434197,1.31349516,0.31972640,0.64786213,0.03162471,0.03817453,0.03883224,0.18120177
-3.23261631,2.34353810,0.16034344,1.33471443,0.33333280,0.69096292,0.03243453,0.03934096,0.03986865,0.18459254
-3.22661331,2.41486212,0.16598894,1.35289533,0.34690536,0.73453702,0.03314315,0.04039054,0.04078450,0.18753690
-3.22061031,2.48214073,0.17119929,1.36764605,0.36024075,0.77822171,0.03373846,0.04130686,0.04156467,0.18997267
-3.21460730,2.54451898,0.17589712,1.37863111,0.37313542,0.82164972,0.03420921,0.04207494,0.04219505,0.19184992
-3.20860430,2.60122222,0.18000900,1.38558039,0.38538810,0.86445887,0.03454543,0.04268171,0.04266302,0.19313141
-3.20260130,2.65157726,0.18346761,1.38829699,0.39680296,0.90630246,0.03473877,0.04311647,0.04295791,0.19379281
-3.19659830,2.69503201,0.18621384,1.38666322,0.40719325,0.94685986,0.03478289,0.04337127,0.04307143,0.19382258
-3.19059530,2.73117261,0.18819877,1.38064456,0.41638546,0.98584698,0.03467373,0.04344116,0.04299799,0.19322173
-3.18459230,2.75973715,0.18938542,1.37029110,0.42422357,1.02302605,0.03440979,0.04332450,0.04273501,0.19200323
-3.17858929,2.78062530,0.18975021,1.35573634,0.43057340,1.05821419,0.03399228,0.04302295,0.04228314,0.19019125
-3.17258629,2.79390299,0.18928408,1.33719341,0.43532671,1.09129039,0.03342525,0.04254157,0.04164630,0.18782017
-3.16658329,2.79980202,0.18799315,1.31494871,0.43840482,1.12220040,0.03271557,0.04188865,0.04083176,0.18493336
-3.16058029,2.79871429,0.18589898,1.28935323,0.43976159,1.15095923,0.03187293,0.04107550,0.03984997,0.18158186
-3.15457729,2.79118092,0.18303834,1.26081206,0.43938547,1.17765118,0.03090963,0.04011615,0.03871438,0.17782295
-3.14857429,2.77787656,0.17946253,1.22977236,0.43730064,1.20242719,0.02984040,0.03902694,0.03744117,0.17371856
-3.14257129,2.75958973,0.17523631,1.19671052,0.43356692,1.22549963,0.02868215,0.03782605,0.03604888,0.16933377
-3.13656828,2.73719987,0.17043637,1.16211898,0.42827864,1.24713488,0.02745364,0.03653303,0.03455798,0.16473528
-3.13056528,2.71165239,0.16514955,1.12649345,0.42156231,1.26764388,0.02617509,0.03516822,0.03299039,0.15998996
-3.12456228,2.68393268,0.15947074,1.09032095,0.41357340,1.28737135,0.02486788,0.03375228,0.03136903,0.15516354
-3.11855928,2.65504049,0.15350067,1.05406933,0.40449213,1.30668399,0.02355409,0.03230565,0.02971732,0.15031946
-3.11255628,2.62596576,0.14734353,1.01817857,0.39451866,1.32595855,0.02225622,0.03084812,0.02805866,0.14551793
-3.10655328,2.59766696,0.14110468,0.98305435,0.38386782,1.34557018,0.02099680,0.02939840,0.02641605,0.14081521
-3.10055028,2.57105293,0.13488836,0.94906391,0.37276359,1.36588166,0.01979807,0.02797377,0.02481164,0.13626317
-3.09454727,2.54696873,0.12879560,0.91653434,0.36143365,1.38723419,0.01868177,0.02658988,0.02326641,0.13190908
-3.08854427,2.52618614,0.12292229,0.88575321,0.35010412,1.40993987,0.01766886,0.02526053,0.02179987,0.12779559
-3.08254127,2.50939858,0.11735761,0.85697131,0.33899480,1.43427636,0.01677943,0.02399759,0.02042983,0.12396103
-3.07653827,2.49722058,0.11218262,0.83040711,0.32831490,1.46048367,0.01603250,0.02281097,0.01917232,0.12043981
-3.07053527,2.49019104,0.10746931,0.80625259,0.31825954,1.48876314,0.01544605,0.02170870,0.01804142,0.11726298
-3.06453227,2.48877980,0.10327982,0.78467987,0.30900690,1.51927841,0.01503691,0.02069701,0.01704928,0.11445890
-3.05852926,2.49339640,0.09966606,0.76584809,0.30071616,1.55215805,0.01482082,0.01978052,0.01620616,0.11205392
-3.05252626,2.50440021,0.09666955,0.74991001,0.29352616,1.58749948,0.01481246,0.01896237,0.01552047,0.11007299
-3.04652326,2.52211077,0.09432149,0.73701780,0.28755460,1.62537381,0.01502546,0.01824451,0.01499887,0.10854027
-3.04052026,2.54681726,0.09264306,0.72732752,0.28289787,1.66583097,0.01547243,0.01762782,0.01464638,0.10747950
-3.03451726,2.57878640,0.09164581,0.72100195,0.27963120,1.70890485,0.01616503,0.01711238,0.01446652,0.10691429
-3.02851426,2.61826782,0.09133222,0.71821148,0.27780914,1.75461800,0.01711388,0.01669758,0.01446137,0.10686817
-3.02251126,2.66549643,0.09169621,0.71913286,0.27746626,1.80298547,0.01832856,0.01638232,0.01463171,0.10736435
-3.01650825,2.72069154,0.09272379,0.72394590,0.27861788,1.85401770,0.01981742,0.01616510,0.01497707,0.10842542
-3.01050525,2.78405272,0.09439367,0.73282808,0.28126082,1.90772216,0.02158750,0.01604410,0.01549577,0.11007268
-3.00450225,2.85575250,0.09667779,0.74594742,0.28537413,1.96410394,0.02364421,0.01601721,0.01618491,0.11232541
-2.99849925,2.93592638,0.09954189,0.76345393,0.29091977,2.02316497,0.02599107,0.01608203,0.01704041,0.11519998
-2.99249625,3.02466088,0.10294605,0.78547002,0.29784314,2.08490238,0.02862933,0.01623587,0.01805689,0.11870884
-2.98649325,3.12198014,0.10684518,0.81208041,0.30607369,2.14930592,0.03155760,0.01647567,0.01922769,0.12285955
-2.98049025,3.22783220,0.11118953,0.84332203,0.31552540,2.21635468,0.03477139,0.01679795,0.02054472,0.12765378
-2.97448724,3.34207543,0.11592514,0.87917451,0.32609742,2.28601345,0.03826268,0.01719874,0.02199841,0.13308641
-2.96848424,3.46446623,0.12099444,0.91955173,0.33767467,2.35822872,0.04201950,0.01767353,0.02357768,0.13914476
-2.96248124,3.59464855,0.12633675,0.96429484,0.35012873,2.43292468,0.04602550,0.01821719,0.02526982,0.14580802
-2.95647824,3.73214586,0.13188893,1.01316733,0.36331884,2.50999920,0.05025969,0.01882397,0.02706054,0.15304681
-2.95047524,3.87635593,0.13758604,1.06585227,0.37709313,2.58932000,0.05469612,0.01948746,0.02893393,0.16082302
-2.94447224,4.02654884,0.14336205,1.12195195,0.39129019,2.67072098,0.05930386,0.02020064,0.03087257,0.16908984
-2.93846923,4.18186821,0.14915060,1.18099019,0.40574081,2.75399878,0.06404692,0.02095590,0.03285759,0.17779205
-2.93246623,4.34133554,0.15488583,1.24241706,0.42027008,2.83890951,0.06888453,0.02174516,0.03486890,0.18686645
-2.92646323,4.50385764,0.16050321,1.30561603,0.43469966,2.92516578,0.07377144,0.02255993,0.03688533,0.19624253
-2.92046023,4.66823667,0.16594032,1.36991335,0.44885027,3.01243383,0.07865845,0.02339149,0.03888495,0.20584330
-2.91445723,4.83318255,0.17113768,1.43458916,0.46254440,3.10033104,0.08349314,0.02423096,0.04084537,0.21558616
-2.90845423,4.99732724,0.17603952,1.49889025,0.47560902,3.18842375,0.08822071,0.02506950,0.04274405,0.22538398
-2.90245123,5.15924061,0.18059442,1.56204377,0.48787841,3.27622562,0.09278501,0.02589843,0.04455872,0.23514616
-2.89644822,5.31744743,0.18475598,1.62327165,0.49919691,3.36319666,0.09712965,0.02670934,0.04626773,0.24477981
-2.89044522,5.47044532,0.18848326,1.68180516,0.50942158,3.44874338,0.10119919,0.02749426,0.04785044,0.25419083
-2.88444222,5.61672335,0.19174128,1.73689928,0.51842471,3.53222018,0.10494040,0.02824571,0.04928765,0.26328519
-2.87843922,5.75478125,0.19450127,1.78784644,0.52609610,3.61293247,0.10830353,0.02895676,0.05056191,0.27197001
-2.87243622,5.88314915,0.19674093,1.83398926,0.53234504,3.69014184,0.11124345,0.02962111,0.05165790,0.28015485
-2.86643322,6.00040786,0.19844458,1.87473214,0.53710200,3.76307366,0.11372078,0.03023307,0.05256273,0.28775286
-2.86043022,6.10520980,0.19960318,1.90955131,0.54032001,3.83092736,0.11570291,0.03078755,0.05326616,0.29468198
-2.85442721,6.19630052,0.20021443,1.93800334,0.54197558,3.89288956,0.11716472,0.03128007,0.05376085,0.30086624
-2.84842421,6.27254083,0.20028268,1.95973186,0.54206931,3.94815011,0.11808924,0.03170666,0.05404243,0.30623692
-2.84242121,6.33292937,0.19981889,1.97447263,0.54062612,3.99592099,0.11846805,0.03206387,0.05410966,0.31073384
-2.83641821,6.37662543,0.19884057,1.98205669,0.53769508,4.03545754,0.11830135,0.03234867,0.05396436,0.31430654
-2.83041521,6.40297138,0.19737165,1.98241195,0.53334881,4.06608173,0.11759794,0.03255849,0.05361141,0.31691545
-2.82441221,6.41151440,0.19544236,1.97556286,0.52768263,4.08720654,0.11637484,0.03269115,0.05305857,0.31853299
-2.81840920,6.40202629,0.19308903,1.96162865,0.52081321,4.09836054,0.11465678,0.03274487,0.05231634,0.31914448
-2.81240620,6.37452082,0.19035386,1.94081980,0.51287695,4.09921166,0.11247540,0.03271832,0.05139763,0.31874889
-2.80640320,6.32926710,0.18728458,1.91343311,0.50402796,4.08958872,0.10986836,0.03261064,0.05031755,0.31735938
-2.80040020,6.26679824,0.18393403,1.87984530,0.49443567,4.06949960,0.10687826,0.03242153,0.04909296,0.31500349
-2.79439720,6.18791386,0.18035955,1.84050527,0.48428212,4.03914468,0.10355154,0.03215131,0.04774212,0.31172301
-2.78839420,6.09367559,0.17662225,1.79592510,0.47375881,3.99892444,0.09993723,0.03180101,0.04628425,0.30757353
-2.78239120,5.98539471,0.17278611,1.74666997,0.46306328,3.94944015,0.09608577,0.03137245,0.04473907,0.30262344
-2.77638819,5.86461143,0.16891686,1.69334709,0.45239531,3.89148696,0.09204780,0.03086834,0.04312639,0.29695269
-2.77038519,5.73306561,0.16508072,1.63659390,0.44195282,3.82603905,0.08787311,0.03029228,0.04146565,0.29065102
-2.76438219,5.59265925,0.16134291,1.57706569,0.43192756,3.75422676,0.08360958,0.02964883,0.03977549,0.28381588
-2.75837919,5.44541137,0.15776614,1.51542303,0.42250057,3.67730620,0.07930233,0.02894351,0.03807340,0.27655005
-2.75237619,5.29340664,0.15440889,1.45231916,0.41383759,3.59662206,0.07499301,0.02818270,0.03637539,0.26895902
-2.74637319,5.13873925,0.15132376,1.38838780,0.40608453,3.51356516,0.07071921,0.02737364,0.03469572,0.26114819
-2.74037019,4.98345414,0.14855581,1.32423160,0.39936312,3.42952616,0.06651410,0.02652427,0.03304669,0.25322007
-2.73436718,4.82948794,0.14614105,1.26041167,0.39376685,3.34584744,0.06240620,0.02564309,0.03143852,0.24527152
-2.72836418,4.67861202,0.14410516,1.19743852,0.38935750,3.26377545,0.05841931,0.02473906,0.02987933,0.23739126
-2.72236118,4.53238044,0.14246248,1.13576451,0.38616234,3.18441568,0.05457263,0.02382135,0.02837512,0.22965752
-2.71635818,4.39208502,0.14121541,1.07577831,0.38417219,3.10869251,0.05088096,0.02289925,0.02692994,0.22213623
-2.71035518,4.25872014,0.14035422,1.01780141,0.38334045,3.03731605,0.04735504,0.02198196,0.02554597,0.21487962
-2.70435218,4.13295880,0.13985741,0.96208668,0.38358338,2.97075779,0.04400191,0.02107851,0.02422381,0.20792532
-2.69834917,4.01514159,0.13969260,0.90881919,0.38478150,2.90923647,0.04082543,0.02019766,0.02296271,0.20129614
-2.69234617,3.90527937,0.13981795,0.85811911,0.38678232,2.85271509,0.03782674,0.01934782,0.02176091,0.19500032
-2.68634317,3.80306966,0.14018412,0.81004645,0.38940429,2.80090946,0.03500472,0.01853711,0.02061587,0.18903243
-2.68034017,3.70792643,0.14073675,0.76460760,0.39244198,2.75330808,0.03235654,0.01777340,0.01952469,0.18337478
-2.67433717,3.61902194,0.14141931,0.72176315,0.39567230,2.70920258,0.02987804,0.01706442,0.01848433,0.17799926
-2.66833417,3.53533896,0.14217626,0.68143682,0.39886154,2.66772741,0.02756416,0.01641791,0.01749195,0.17286962
-2.66233117,3.45573094,0.14295643,0.64352494,0.40177309,2.62790688,0.02540927,0.01584185,0.01654516,0.16794399
-2.65632816,3.37898745,0.14371644,0.60790625,0.40417552,2.58870739,0.02340749,0.01534467,0.01564219,0.16317752
-2.65032516,3.30390185,0.14442392,0.57445143,0.40585064,2.54909240,0.02155285,0.01493547,0.01478215,0.15852517
-2.64432216,3.22933805,0.14506062,0.54303213,0.40660133,2.50807738,0.01983954,0.01462433,0.01396507,0.15394430
-2.63831916,3.15429328,0.14562487,0.51352909,0.40625876,2.46478235,0.01826197,0.01442245,0.01319202,0.14939715
-2.63231616,3.07795413,0.14613368,0.48583905,0.40468864,2.41847923,0.01681487,0.01434237,0.01246514,0.14485299
-2.62631316,2.99974306,0.14662394,0.45988026,0.40179640,2.36863207,0.01549335,0.01439812,0.01178763,0.14028990
-2.62031016,2.91935361,0.14715289,0.43559640,0.39753084,2.31492813,0.01429290,0.01460523,0.01116369,0.13569608
-2.61430715,2.83677270,0.14779768,0.41295877,0.39188633,2.25729858,0.01320940,0.01498074,0.01059843,0.13107068
-2.60830415,2.75228912,0.14865397,0.39196692,0.38490324,2.19592787,0.01223909,0.01554305,0.01009776,0.12642411
-2.60230115,2.66648810,0.14983365,0.37264749,0.37666678,2.13125162,0.01137860,0.01631174,0.00966822,0.12177781
-2.59629815,2.58023224,0.15146156,0.35505162,0.36730409,2.06394310,0.01062487,0.01730719,0.00931686,0.11716352
-2.59029515,2.49462999,0.15367153,0.33925098,0.35697992,1.99488932,0.00997517,0.01855020,0.00905102,0.11262205
-2.58429215,2.41099300,0.15660160,0.32533261,0.34589087,1.92515773,0.00942706,0.02006142,0.00887815,0.10820173
-2.57828914,2.33078448,0.16038875,0.31339292,0.33425853,1.85595525,0.00897830,0.02186079,0.00880558,0.10395640
-2.57228614,2.25556068,0.16516326,0.30353096,0.32232185,1.78858157,0.00862687,0.02396678,0.00884033,0.09994325
-2.56628314,2.18690808,0.17104289,0.29584139,0.31032892,1.72437859,0.00837086,0.02639570,0.00898890,0.09622043
-2.56028014,2.12637885,0.17812711,0.29040735,0.29852848,1.66467829,0.00820837,0.02916088,0.00925700,0.09284461
-2.55427714,2.07542693,0.18649163,0.28729350,0.28716165,1.61075117,0.00813746,0.03227189,0.00964936,0.08986856
-2.54827414,2.03534744,0.19618332,0.28653949,0.27645395,1.56375706,0.00815596,0.03573373,0.01016953,0.08733883
-2.54227114,2.00722134,0.20721601,0.28815419,0.26660807,1.52470032,0.00826138,0.03954607,0.01081960,0.08529366
-2.53626813,1.99186740,0.21956697,0.29211069,0.25779747,1.49439091,0.00845072,0.04370259,0.01160005,0.08376110
-2.53026513,1.98980311,0.23317462,0.29834253,0.25016121,1.47341258,0.00872032,0.04819034,0.01250954,0.08275756
-2.52426213,2.00121557,0.24793733,0.30674099,0.24379997,1.46209914,0.00906573,0.05298925,0.01354472,0.08228664
-2.51825913,2.02594350,0.26371350,0.31715387,0.23877344,1.46051953,0.00948151,0.05807185,0.01470012,0.08233851
-2.51225613,2.06347050,0.28032307,0.32938555,0.23509921,1.46847186,0.00996114,0.06340299,0.01596802,0.08288965
-2.50625313,2.11292992,0.29755022,0.34319856,0.23275295,1.48548644,0.01049692,0.06893996,0.01733836,0.08390312
-2.50025013,2.17312089,0.31514743,0.35831655,0.23167004,1.51083756,0.01107994,0.07463263,0.01879876,0.08532922
-2.49424712,2.24253494,0.33284076,0.37442859,0.23174845,1.54356326,0.01170003,0.08042389,0.02033452,0.08710671
-2.48824412,2.31939231,0.35033611,0.39119477,0.23285270,1.58249251,0.01234589,0.08625034,0.02192875,0.08916426
-2.48224112,2.40168662,0.36732638,0.40825291,0.23481886,1.62627851,0.01300518,0.09204314,0.02356250,0.09142241
-2.47623812,2.48723657,0.38349926,0.42522619,0.23746020,1.67343708,0.01366469,0.09772913,0.02521500,0.09379572
-2.47023512,2.57374299,0.39854540,0.44173150,0.24057351,1.72238881,0.01431062,0.10323209,0.02686400,0.09619513
-2.46423212,2.65884931,0.41216676,0.45738829,0.24394563,1.77150348,0.01492886,0.10847425,0.02848606,0.09853052
-2.45822911,2.74020382,0.42408469,0.47182755,0.24736016,1.81914545,0.01550534,0.11337792,0.03005705,0.10071323
-2.45222611,2.81552149,0.43404768,0.48470080,0.25060402,1.86371842,0.01602640,0.11786718,0.03155259,0.10265859
-2.44622311,2.88264368,0.44183829,0.49568859,0.25347364,1.90370833,0.01647915,0.12186972,0.03294857,0.10428826
-2.44022011,2.93959380,0.44727922,0.50450847,0.25578067,1.93772302,0.01685189,0.12531859,0.03422174,0.10553241
-2.43421711,2.98462723,0.45023816,0.51092186,0.25735703,1.96452753,0.01713444,0.12815398,0.03535018,0.10633155
-2.42821411,3.01627407,0.45063128,0.51473996,0.25805904,1.98307400,0.01731847,0.13032484,0.03631394,0.10663809
-2.42221111,3.03337357,0.44842537,0.51582809,0.25777076,1.99252546,0.01739778,0.13179032,0.03709549,0.10641740
-2.41620810,3.03509913,0.44363834,0.51410867,0.25640629,1.99227294,0.01736849,0.13252100,0.03768022,0.10564851
-2.41020510,3.02097348,0.43633836,0.50956251,0.25391107,1.98194557,0.01722913,0.13249987,0.03805685,0.10432435
-2.40420210,2.99087377,0.42664143,0.50222847,0.25026223,1.96141357,0.01698077,0.13172290,0.03821775,0.10245157
-2.39819910,2.94502671,0.41470770,0.49220153,0.24546800,1.93078448,0.01662689,0.13019934,0.03815915,0.10004991
-2.39219610,2.88399418,0.40073661,0.47962934,0.23956627,1.89039289,0.01617327,0.12795160,0.03788130,0.09715124
-2.38619310,2.80865031,0.38496102,0.46470736,0.23262241,1.84078443,0.01562783,0.12501481,0.03738847,0.09379825
-2.38019010,2.72015092,0.36764073,0.44767288,0.22472644,1.78269472,0.01500032,0.12143593,0.03668886,0.09004291
-2.37418709,2.61989689,0.34905540,0.42879811,0.21598981,1.71702437,0.01430200,0.11727261,0.03579436,0.08594470
-2.36818409,2.50949264,0.32949743,0.40838252,0.20654172,1.64481096,0.01354529,0.11259176,0.03472031,0.08156879
-2.36218109,2.39070166,0.30926475,0.38674497,0.19652539,1.56719911,0.01274336,0.10746779,0.03348505,0.07698415
-2.35617809,2.26540033,0.28865401,0.36421556,0.18609415,1.48540972,0.01190978,0.10198083,0.03210946,0.07226165
-2.35017509,2.13553185,0.26795425,0.34112780,0.17540767,1.40070935,0.01105809,0.09621470,0.03061644,0.06747235
-2.34417209,2.00306150,0.24744122,0.31781115,0.16462836,1.31438069,0.01020147,0.09025493,0.02903035,0.06268581
-2.33816908,1.86993452,0.22737259,0.29458421,0.15391800,1.22769490,0.00935245,0.08418683,0.02737638,0.05796872
-2.33216608,1.73803768,0.20798402,0.27174869,0.14343473,1.14188631,0.00852257,0.07809361,0.02568001,0.05338364
-2.32616308,1.60916512,0.18948614,0.24958434,0.13333030,1.05813019,0.00772221,0.07205472,0.02396644,0.04898804
-2.32016008,1.48498914,0.17206250,0.22834489,0.12374778,0.97752357,0.00696044,0.06614434,0.02226001,0.04483347
-2.31415708,1.36703602,0.15586841,0.20825493,0.11481962,0.90106938,0.00624488,0.06043019,0.02058378,0.04096513
-2.30815408,1.25666691,0.14103051,0.18950784,0.10666594,0.82966384,0.00558167,0.05497254,0.01895906,0.03742143
-2.30215108,1.15506353,0.12764713,0.17226464,0.09939320,0.76408691,0.00497548,0.04982355,0.01740508,0.03423391
-2.29614807,1.06321834,0.11578912,0.15665357,0.09309313,0.70499544,0.00442954,0.04502683,0.01593871,0.03142719
-2.29014507,0.98192860,0.10550113,0.14277051,0.08784176,0.65291884,0.00394575,0.04061734,0.01457426,0.02901910
-2.28414207,0.91179393,0.09680327,0.13067986,0.08369868,0.60825685,0.00352475,0.03662143,0.01332332,0.02702087
-2.27813907,0.85321654,0.08969286,0.12041590,0.08070639,0.57127896,0.00316608,0.03305716,0.01219472,0.02543737
-2.27213607,0.80640398,0.08414629,0.11198451,0.07888976,0.54212535,0.00286830,0.02993480,0.01119454,0.02426742
-2.26613307,0.77137369,0.08012098,0.10536507,0.07825554,0.52080900,0.00262916,0.02725740,0.01032613,0.02350408
-2.26013007,0.74795931,0.07755723,0.10051251,0.07879199,0.50721885,0.00244572,0.02502159,0.00959026,0.02313497
-2.25412706,0.73581851,0.07638006,0.09735954,0.08046863,0.50112402,0.00231450,0.02321835,0.00898526,0.02314256
-2.24812406,0.73444235,0.07650102,0.09581891,0.08323619,0.50217905,0.00223163,0.02183391,0.00850722,0.02350454
-2.24212106,0.74316640,0.07782007,0.09578575,0.08702674,0.50993033,0.00219294,0.02085072,0.00815020,0.02419415
-2.23611806,0.76118377,0.08022747,0.09714010,0.09175412,0.52382393,0.00219412,0.02024838,0.00790652,0.02518059
-2.23011506,0.78756045,0.08360579,0.09974959,0.09731482,0.54321497,0.00223080,0.02000468,0.00776700,0.02642942
-2.22411206,0.82125319,0.08783223,0.10347235,0.10358921,0.56737889,0.00229868,0.02009667,0.00772130,0.02790315
-2.21810905,0.86113024,0.09278107,0.10816025,0.11044326,0.59552462,0.00239364,0.02050168,0.00775821,0.02956176
-2.21210605,0.90599514,0.09832657,0.11366243,0.11773087,0.62680986,0.00251184,0.02119851,0.00786603,0.03136349
-2.20610305,0.95461342,0.10434608,0.11982923,0.12529664,0.66035847,0.00264984,0.02216856,0.00803286,0.03326556
-2.20010005,1.00574226,0.11072356,0.12651642,0.13297921,0.69527967,0.00280473,0.02339706,0.00824703,0.03522512
-2.19409705,1.05816233,0.11735331,0.13358987,0.14061508,0.73068900,0.00297422,0.02487427,0.00849742,0.03720022
-2.18809405,1.11071148,0.12414398,0.14093028,0.14804273,0.76573022,0.00315678,0.02659675,0.00877384,0.03915082
-2.18209105,1.16231908,0.13102253,0.14843812,0.15510706,0.79959793,0.00335178,0.02856855,0.00906735,0.04103990
-2.17608804,1.21203998,0.13793822,0.15603855,0.16166393,0.83155981,0.00355957,0.03080236,0.00937068,0.04283448
-2.17008504,1.25908681,0.14486620,0.16368593,0.16758460,0.86097787,0.00378163,0.03332054,0.00967845,0.04450662
-2.16408204,1.30285901,0.15181067,0.17136800,0.17275988,0.88732764,0.00402061,0.03615600,0.00998746,0.04603433
-2.15807904,1.34296740,0.15880732,0.17910917,0.17710393,0.91021458,0.00428041,0.03935275,0.01029696,0.04740229
-2.15207604,1.37925252,0.16592478,0.18697291,0.18055728,0.92938659,0.00456624,0.04296620,0.01060873,0.04860244
-2.14607304,1.41179579,0.17326495,0.19506282,0.18308912,0.94474222,0.00488457,0.04706302,0.01092720,0.04963425
-2.14007004,1.44092212,0.18096191,0.20352222,0.18469863,0.95633358,0.00524306,0.05172053,0.01125945,0.05050481
-2.13406703,1.46719341,0.18917948,0.21253208,0.18541522,0.96436400,0.00565047,0.05702551,0.01161507,0.05122857
-2.12806403,1.49139240,0.19810703,0.22230713,0.18529767,0.96917986,0.00611647,0.06307247,0.01200601,0.05182684
-2.12206103,1.51449683,0.20795383,0.23309005,0.18443214,0.97125699,0.00665138,0.06996125,0.01244626,0.05232698
-2.11605803,1.53764445,0.21894179,0.24514386,0.18292907,0.97118189,0.00726588,0.07779396,0.01295144,0.05276134
-2.11005503,1.56208965,0.23129677,0.25874249,0.18091915,0.96962836,0.00797062,0.08667134,0.01353829,0.05316596
-2.10405203,1.58915295,0.24523879,0.27415978,0.17854839,0.96733031,0.00877579,0.09668857,0.01422412,0.05357909
-2.09804902,1.62016519,0.26097121,0.29165726,0.17597256,0.96505196,0.00969069,0.10793053,0.01502611,0.05403958
-2.09204602,1.65640823,0.27866950,0.31147092,0.17335115,0.96355642,0.01072316,0.12046685,0.01596062,0.05458521
