energy_ev,total_up,Bi_p_up,Bi_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.60980490,2.77608945,0.45146564,0.02319173,0.99325082,2.12926824,0.28968413,0.00000000
-5.60380190,2.80112886,0.45060810,0.02396981,0.98232801,2.15932441,0.27993943,0.00000000
-5.59779890,2.82932004,0.45044070,0.02474671,0.97321842,2.19139330,0.27083130,0.00000000
-5.59179590,2.85928787,0.45073074,0.02550587,0.96544335,2.22436621,0.26237565,0.00000000
-5.58579290,2.88962486,0.45123760,0.02623057,0.95850203,2.25711761,0.25458134,0.00000000
-5.57978989,2.91894045,0.45172121,0.02690447,0.95188896,2.28854383,0.24745185,0.00000000
-5.57378689,2.94590894,0.45195036,0.02751213,0.94511120,2.31760047,0.24098677,0.00000000
-5.56778389,2.96931396,0.45171052,0.02803951,0.93770488,2.34333691,0.23518314,0.00000000
-5.56178089,2.98808769,0.45081074,0.02847442,0.92925029,2.36492660,0.23003648,0.00000000
-5.55577789,3.00134330,0.44908950,0.02880687,0.91938502,2.38169177,0.22554144,0.00000000
-5.54977489,3.00839923,0.44641911,0.02902938,0.90781452,2.39312177,0.22169206,0.00000000
-5.54377189,3.00879474,0.44270875,0.02913716,0.89431984,2.39888430,0.21848170,0.00000000
-5.53776888,3.00229603,0.43790573,0.02912824,0.87876219,2.39882933,0.21590251,0.00000000
-5.53176588,2.98889347,0.43199533,0.02900339,0.86108430,2.39298591,0.21394469,0.00000000
-5.52576288,2.96879005,0.42499901,0.02876608,0.84130860,2.38155215,0.21259547,0.00000000
-5.51975988,2.94238244,0.41697134,0.02842227,0.81953237,2.36487942,0.21183809,0.00000000
-5.51375688,2.91023566,0.40799575,0.02798011,0.79592039,2.34345159,0.21165067,0.00000000
-5.50775388,2.87305308,0.39817936,0.02744964,0.77069531,2.31786069,0.21200526,0.00000000
-5.50175088,2.83164350,0.38764734,0.02684238,0.74412646,2.28878041,0.21286718,0.00000000
-5.49574787,2.78688688,0.37653687,0.02617095,0.71651763,2.25693861,0.21419461,0.00000000
-5.48974487,2.73970067,0.36499122,0.02544862,0.68819438,2.22309049,0.21593861,0.00000000
-5.48374187,2.69100799,0.35315409,0.02468895,0.65949154,2.18799330,0.21804355,0.00000000
-5.47773887,2.64170914,0.34116457,0.02390534,0.63074143,2.15238374,0.22044809,0.00000000
-5.47173587,2.59265724,0.32915279,0.02311077,0.60226317,2.11695883,0.22308641,0.00000000
-5.46573287,2.54463871,0.31723653,0.02231741,0.57435355,2.08236055,0.22589000,0.00000000
-5.45972986,2.49835882,0.30551874,0.02153645,0.54727964,2.04916451,0.22878955,0.00000000
-5.45372686,2.45443208,0.29408608,0.02077786,0.52127328,2.01787255,0.23171715,0.00000000
-5.44772386,2.41337728,0.28300839,0.02005029,0.49652751,1.98890883,0.23460849,0.00000000
-5.44172086,2.37561633,0.27233903,0.01936096,0.47319484,1.96261905,0.23740492,0.00000000
-5.43571786,2.34147624,0.26211584,0.01871565,0.45138713,1.93927182,0.24005541,0.00000000
-5.42971486,2.31119315,0.25236277,0.01811869,0.43117700,1.91906187,0.24251810,0.00000000
-5.42371186,2.28491778,0.24309179,0.01757302,0.41260035,1.90211394,0.24476147,0.00000000
-5.41770885,2.26272125,0.23430506,0.01708026,0.39565981,1.88848710,0.24676496,0.00000000
-5.41170585,2.24460065,0.22599709,0.01664079,0.38032871,1.87817872,0.24851913,0.00000000
-5.40570285,2.23048406,0.21815680,0.01625383,0.36655540,1.87112788,0.25002522,0.00000000
-5.39969985,2.22023451,0.21076936,0.01591759,0.35426769,1.86721798,0.25129422,0.00000000
-5.39369685,2.21365316,0.20381773,0.01562935,0.34337705,1.86627873,0.25234556,0.00000000
-5.38769385,2.21048166,0.19728380,0.01538558,0.33378265,1.86808760,0.25320532,0.00000000
-5.38169085,2.21040430,0.19114926,0.01518208,0.32537500,1.87237113,0.25390432,0.00000000
-5.37568784,2.21305031,0.18539599,0.01501404,0.31803917,1.87880664,0.25447604,0.00000000
-5.36968484,2.21799699,0.18000628,0.01487620,0.31165758,1.88702480,0.25495459,0.00000000
-5.36368184,2.22477418,0.17496273,0.01476298,0.30611240,1.89661346,0.25537277,0.00000000
-5.35767884,2.23287061,0.17024808,0.01466855,0.30128763,1.90712337,0.25576044,0.00000000
-5.35167584,2.24174247,0.16584489,0.01458703,0.29707082,1.91807581,0.25614319,0.00000000
-5.34567284,2.25082424,0.16173527,0.01451258,0.29335459,1.92897246,0.25654138,0.00000000
-5.33966983,2.25954192,0.15790071,0.01443956,0.29003790,1.93930730,0.25696966,0.00000000
-5.33366683,2.26732817,0.15432202,0.01436267,0.28702726,1.94858028,0.25743689,0.00000000
-5.32766383,2.27363892,0.15097940,0.01427710,0.28423769,1.95631235,0.25794635,0.00000000
-5.32166083,2.27797082,0.14785279,0.01417866,0.28159362,1.96206105,0.25849646,0.00000000
-5.31565783,2.27987847,0.14492229,0.01406392,0.27902968,1.96543616,0.25908151,0.00000000
-5.30965483,2.27899081,0.14216879,0.01393028,0.27649128,1.96611427,0.25969278,0.00000000
-5.30365183,2.27502547,0.13957472,0.01377611,0.27393505,1.96385181,0.26031949,0.00000000
-5.29764882,2.26780047,0.13712480,0.01360079,0.27132911,1.95849544,0.26094992,0.00000000
-5.29164582,2.25724236,0.13480688,0.01340471,0.26865315,1.94998939,0.26157223,0.00000000
-5.28564282,2.24339039,0.13261262,0.01318931,0.26589819,1.93837926,0.26217526,0.00000000
-5.27963982,2.22639633,0.13053816,0.01295702,0.26306627,1.92381181,0.26274900,0.00000000
-5.27363682,2.20651997,0.12858453,0.01271119,0.26016979,1.90653090,0.26328487,0.00000000
-5.26763382,2.18412031,0.12675791,0.01245597,0.25723071,1.88686965,0.26377581,0.00000000
-5.26163082,2.15964300,0.12506967,0.01219622,0.25427959,1.86523915,0.26421604,0.00000000
-5.25562781,2.13360456,0.12353607,0.01193726,0.25135446,1.84211422,0.26460082,0.00000000
-5.24962481,2.10657415,0.12217784,0.01168480,0.24849950,1.81801701,0.26492597,0.00000000
-5.24362181,2.07915366,0.12101942,0.01144467,0.24576377,1.79349904,0.26518743,0.00000000
-5.23761881,2.05195702,0.12008802,0.01122266,0.24319970,1.76912257,0.26538079,0.00000000
-5.23161581,2.02558971,0.11941251,0.01102432,0.24086164,1.74544197,0.26550090,0.00000000
-5.22561281,2.00062906,0.11902217,0.01085479,0.23880435,1.72298589,0.26554160,0.00000000
-5.21960980,1.97760614,0.11894533,0.01071858,0.23708137,1.70224090,0.26549560,0.00000000
-5.21360680,1.95698992,0.11920797,0.01061951,0.23574351,1.68363699,0.26535454,0.00000000
-5.20760380,1.93917388,0.11983239,0.01056048,0.23483718,1.66753542,0.26510915,0.00000000
-5.20160080,1.92446563,0.12083581,0.01054345,0.23440286,1.65421927,0.26474962,0.00000000
-5.19559780,1.91307950,0.12222925,0.01056934,0.23447348,1.64388663,0.26426612,0.00000000
-5.18959480,1.90513226,0.12401641,0.01063799,0.23507294,1.63664675,0.26364928,0.00000000
-5.18359180,1.90064182,0.12619287,0.01074814,0.23621467,1.63251881,0.26289085,0.00000000
-5.17758879,1.89952879,0.12874542,0.01089747,0.23790040,1.63143345,0.26198427,0.00000000
-5.17158579,1.90162076,0.13165174,0.01108265,0.24011909,1.63323665,0.26092523,0.00000000
-5.16558279,1.90665884,0.13488030,0.01129939,0.24284619,1.63769580,0.25971208,0.00000000
-5.15957979,1.91430637,0.13839059,0.01154260,0.24604319,1.64450772,0.25834620,0.00000000
-5.15357679,1.92415936,0.14213360,0.01180642,0.24965759,1.65330826,0.25683212,0.00000000
-5.14757379,1.93575828,0.14605263,0.01208447,0.25362333,1.66368317,0.25517749,0.00000000
-5.14157079,1.94860098,0.15008436,0.01236994,0.25786168,1.67517988,0.25339292,0.00000000
-5.13556778,1.96215615,0.15416015,0.01265576,0.26228256,1.68731994,0.25149155,0.00000000
-5.12956478,1.97587716,0.15820753,0.01293481,0.26678643,1.69961158,0.24948851,0.00000000
-5.12356178,1.98921572,0.16215187,0.01320007,0.27126647,1.71156220,0.24740018,0.00000000
-5.11755878,2.00163508,0.16591814,0.01344482,0.27561121,1.72269040,0.24524338,0.00000000
-5.11155578,2.01262237,0.16943267,0.01366275,0.27970741,1.73253714,0.24303447,0.00000000
-5.10555278,2.02169980,0.17262497,0.01384817,0.28344300,1.74067586,0.24078834,0.00000000
-5.09954977,2.02843434,0.17542935,0.01399610,0.28671020,1.74672126,0.23851753,0.00000000
-5.09354677,2.03244578,0.17778650,0.01410242,0.28940848,1.75033648,0.23623132,0.00000000
-5.08754377,2.03341296,0.17964476,0.01416391,0.29144731,1.75123869,0.23393494,0.00000000
-5.08154077,2.03107810,0.18096125,0.01417834,0.29274866,1.74920291,0.23162902,0.00000000
-5.07553777,2.02524923,0.18170261,0.01414449,0.29324904,1.74406413,0.22930917,0.00000000
-5.06953477,2.01580099,0.18184554,0.01406215,0.29290117,1.73571788,0.22696579,0.00000000
-5.06353177,2.00267364,0.18137694,0.01393210,0.29167501,1.72411933,0.22458429,0.00000000
-5.05752876,1.98587095,0.18029383,0.01375606,0.28955842,1.70928114,0.22214543,0.00000000
-5.05152576,1.96545686,0.17860295,0.01353660,0.28655713,1.69127040,0.21962605,0.00000000
-5.04552276,1.94155146,0.17632010,0.01327708,0.28269439,1.67020486,0.21700011,0.00000000
-5.03951976,1.91432656,0.17346934,0.01298151,0.27801003,1.64624871,0.21423987,0.00000000
-5.03351676,1.88400098,0.17008196,0.01265446,0.27255928,1.61960819,0.21131735,0.00000000
-5.02751376,1.85083593,0.16619545,0.01230095,0.26641112,1.59052725,0.20820595,0.00000000
-5.02151076,1.81513063,0.16185234,0.01192628,0.25964656,1.55928330,0.20488208,0.00000000
-5.01550775,1.77721811,0.15709908,0.01153596,0.25235668,1.52618327,0.20132682,0.00000000
-5.00950475,1.73746136,0.15198498,0.01113558,0.24464053,1.49155983,0.19752751,0.00000000
-5.00350175,1.69624970,0.14656123,0.01073072,0.23660313,1.45576792,0.19347913,0.00000000
-4.99749875,1.65399519,0.14088003,0.01032683,0.22835334,1.41918123,0.18918545,0.00000000
-4.99149575,1.61112902,0.13499380,0.00992917,0.22000188,1.38218876,0.18465992,0.00000000
-4.98549275,1.56809754,0.12895463,0.00954275,0.21165941,1.34519110,0.17992609,0.00000000
-4.97948974,1.52535791,0.12281372,0.00917224,0.20343467,1.30859635,0.17501774,0.00000000
-4.97348674,1.48337316,0.11662102,0.00882196,0.19543275,1.27281558,0.16997851,0.00000000
-4.96748374,1.44260650,0.11042492,0.00849581,0.18775355,1.23825781,0.16486121,0.00000000
-4.96148074,1.40351492,0.10427203,0.00819728,0.18049020,1.20532424,0.15972662,0.00000000
-4.95547774,1.36654222,0.09820703,0.00792940,0.17372784,1.17440219,0.15464209,0.00000000
-4.94947474,1.33211143,0.09227243,0.00769474,0.16754236,1.14585854,0.14967975,0.00000000
-4.94347174,1.30061701,0.08650852,0.00749539,0.16199945,1.12003297,0.14491453,0.00000000
-4.93746873,1.27241709,0.08095312,0.00733300,0.15715378,1.09723141,0.14042203,0.00000000
-4.93146573,1.24782610,0.07564145,0.00720873,0.15304842,1.07771978,0.13627637,0.00000000
-4.92546273,1.22710807,0.07060596,0.00712329,0.14971451,1.06171848,0.13254804,0.00000000
-4.91945973,1.21047121,0.06587611,0.00707697,0.14717122,1.04939788,0.12930178,0.00000000
-4.91345673,1.19806386,0.06147814,0.00706959,0.14542603,1.04087515,0.12659477,0.00000000
-4.90745373,1.18997221,0.05743498,0.00710062,0.14447526,1.03621263,0.12447493,0.00000000
-4.90145073,1.18622002,0.05376604,0.00716911,0.14430502,1.03541790,0.12297953,0.00000000
-4.89544772,1.18677042,0.05048712,0.00727379,0.14489238,1.03844563,0.12213414,0.00000000
-4.88944472,1.19152973,0.04761044,0.00741305,0.14620694,1.04520119,0.12195191,0.00000000
-4.88344172,1.20035324,0.04514466,0.00758502,0.14821260,1.05554598,0.12243321,0.00000000
-4.87743872,1.21305277,0.04309506,0.00778758,0.15086960,1.06930407,0.12356558,0.00000000
-4.87143572,1.22940556,0.04146379,0.00801841,0.15413671,1.08627015,0.12532412,0.00000000
-4.86543272,1.24916421,0.04025023,0.00827501,0.15797350,1.10621819,0.12767211,0.00000000
-4.85942971,1.27206719,0.03945144,0.00855476,0.16234273,1.12891053,0.13056206,0.00000000
-4.85342671,1.29784943,0.03906268,0.00885495,0.16721254,1.15410696,0.13393690,0.00000000
-4.84742371,1.32625246,0.03907797,0.00917280,0.17255863,1.18157347,0.13773153,0.00000000
-4.84142071,1.35703371,0.03949071,0.00950551,0.17836615,1.21108998,0.14187453,0.00000000
-4.83541771,1.38997454,0.04029428,0.00985025,0.18463127,1.24245708,0.14628998,0.00000000
-4.82941471,1.42488648,0.04148259,0.01020423,0.19136247,1.27550118,0.15089941,0.00000000
-4.82341171,1.46161566,0.04305061,0.01056468,0.19858121,1.31007791,0.15562385,0.00000000
-4.81740870,1.50004495,0.04499471,0.01092889,0.20632227,1.34607367,0.16038574,0.00000000
-4.81140570,1.54009384,0.04731298,0.01129419,0.21463344,1.38340519,0.16511087,0.00000000
-4.80540270,1.58171603,0.05000535,0.01165796,0.22357465,1.42201712,0.16973013,0.00000000
-4.79939970,1.62489479,0.05307343,0.01201766,0.23321650,1.46187767,0.17418102,0.00000000
-4.79339670,1.66963618,0.05652038,0.01237080,0.24363823,1.50297259,0.17840906,0.00000000
-4.78739370,1.71596058,0.06035034,0.01271492,0.25492507,1.54529765,0.18236867,0.00000000
-4.78139070,1.76389261,0.06456788,0.01304760,0.26716510,1.58884994,0.18602395,0.00000000
-4.77538769,1.81345015,0.06917711,0.01336647,0.28044560,1.63361840,0.18934891,0.00000000
-4.76938469,1.86463269,0.07418077,0.01366915,0.29484900,1.67957399,0.19232747,0.00000000
-4.76338169,1.91740967,0.07957911,0.01395328,0.31044864,1.72665996,0.19495303,0.00000000
-4.75737869,1.97170940,0.08536877,0.01421647,0.32730424,1.77478283,0.19722771,0.00000000
-4.75137569,2.02740907,0.09154155,0.01445635,0.34545743,1.82380436,0.19916136,0.00000000
-4.74537269,2.08432651,0.09808334,0.01467053,0.36492747,1.87353534,0.20077024,0.00000000
-4.73936968,2.14221416,0.10497299,0.01485662,0.38570722,1.92373127,0.20207566,0.00000000
-4.73336668,2.20075587,0.11218153,0.01501225,0.40775965,1.97409078,0.20310241,0.00000000
-4.72736368,2.25956686,0.11967142,0.01513511,0.43101516,2.02425666,0.20387728,0.00000000
-4.72136068,2.31819707,0.12739622,0.01522296,0.45536962,2.07382010,0.20442765,0.00000000
-4.71535768,2.37613828,0.13530050,0.01527371,0.48068362,2.12232797,0.20478017,0.00000000
-4.70935468,2.43283466,0.14332019,0.01528545,0.50678286,2.16929317,0.20495976,0.00000000
-4.70335168,2.48769690,0.15138322,0.01525657,0.53345978,2.21420791,0.20498884,0.00000000
-4.69734867,2.54011928,0.15941071,0.01518577,0.56047663,2.25655928,0.20488684,0.00000000
-4.69134567,2.58949930,0.16731837,0.01507220,0.58756981,2.29584695,0.20467006,0.00000000
-4.68534267,2.63525902,0.17501840,0.01491548,0.61445555,2.33160192,0.20435186,0.00000000
-4.67933967,2.67686737,0.18242164,0.01471583,0.64083662,2.36340584,0.20394313,0.00000000
-4.67333667,2.71386231,0.18943993,0.01447412,0.66641011,2.39090990,0.20345291,0.00000000
-4.66733367,2.74587199,0.19598872,0.01419191,0.69087578,2.41385231,0.20288933,0.00000000
-4.66133067,2.77263364,0.20198959,0.01387148,0.71394478,2.43207363,0.20226049,0.00000000
-4.65532766,2.79400942,0.20737284,0.01351588,0.73534844,2.44552898,0.20157548,0.00000000
-4.64932466,2.80999810,0.21207980,0.01312888,0.75484659,2.45429646,0.20084528,0.00000000
-4.64332166,2.82074205,0.21606493,0.01271497,0.77223512,2.45858118,0.20008351,0.00000000
-4.63731866,2.82652881,0.21929744,0.01227927,0.78735245,2.45871444,0.19930702,0.00000000
-4.63131566,2.82778702,0.22176246,0.01182746,0.80008445,2.45514803,0.19853620,0.00000000
-4.62531266,2.82507667,0.22346166,0.01136569,0.81036766,2.44844355,0.19779502,0.00000000
-4.61930965,2.81907384,0.22441317,0.01090040,0.81819053,2.43925716,0.19711076,0.00000000
-4.61330665,2.81055046,0.22465094,0.01043824,0.82359260,2.42832016,0.19651345,0.00000000
-4.60730365,2.80034981,0.22422348,0.00998587,0.82666169,2.41641620,0.19603506,0.00000000
-4.60130065,2.78935873,0.22319191,0.00954981,0.82752908,2.40435605,0.19570846,0.00000000
-4.59529765,2.77847755,0.22162763,0.00913631,0.82636296,2.39295074,0.19556620,0.00000000
-4.58929465,2.76858912,0.21960953,0.00875117,0.82336045,2.38298432,0.19563917,0.00000000
-4.58329165,2.76052794,0.21722086,0.00839960,0.81873866,2.37518733,0.19595528,0.00000000
-4.57728864,2.75505098,0.21454611,0.00808614,0.81272499,2.37021185,0.19653811,0.00000000
-4.57128564,2.75281098,0.21166771,0.00781449,0.80554744,2.36860933,0.19740571,0.00000000
-4.56528264,2.75433361,0.20866303,0.00758752,0.79742525,2.37081189,0.19856955,0.00000000
-4.55927964,2.75999912,0.20560164,0.00740713,0.78856036,2.37711783,0.20003364,0.00000000
-4.55327664,2.77002933,0.20254295,0.00727428,0.77913013,2.38768185,0.20179398,0.00000000
-4.54727364,2.78448027,0.19953443,0.00718898,0.76928172,2.40251029,0.20383825,0.00000000
-4.54127064,2.80324081,0.19661040,0.00715031,0.75912827,2.42146145,0.20614580,0.00000000
-4.53526763,2.82603722,0.19379149,0.00715645,0.74874713,2.44425101,0.20868794,0.00000000
-4.52926463,2.85244346,0.19108471,0.00720481,0.73818024,2.47046224,0.21142854,0.00000000
-4.52326163,2.88189665,0.18848416,0.00729204,0.72743636,2.49956052,0.21432491,0.00000000
-4.51725863,2.91371744,0.18597237,0.00741419,0.71649530,2.53091182,0.21732892,0.00000000
-4.51125563,2.94713413,0.18352202,0.00756683,0.70531350,2.56380429,0.22038830,0.00000000
-4.50525263,2.98131003,0.18109815,0.00774515,0.69383097,2.59747239,0.22344823,0.00000000
-4.49924962,3.01537300,0.17866054,0.00794411,0.68197892,2.63112271,0.22645293,0.00000000
-4.49324662,3.04844613,0.17616630,0.00815859,0.66968769,2.66396066,0.22934743,0.00000000
-4.48724362,3.07967864,0.17357241,0.00838352,0.65689465,2.69521729,0.23207931,0.00000000
-4.48124062,3.10827604,0.17083817,0.00861399,0.64355145,2.72417529,0.23460048,0.00000000
-4.47523762,3.13352846,0.16792741,0.00884545,0.62963040,2.75019355,0.23686882,0.00000000
-4.46923462,3.15483638,0.16481040,0.00907377,0.61512955,2.77272936,0.23884971,0.00000000
-4.46323162,3.17173279,0.16146528,0.00929535,0.60007624,2.79135774,0.24051742,0.00000000
-4.45722861,3.18390129,0.15787918,0.00950726,0.58452906,2.80578713,0.24185616,0.00000000
-4.45122561,3.19118927,0.15404874,0.00970729,0.56857805,2.81587108,0.24286098,0.00000000
-4.44522261,3.19361602,0.14998025,0.00989399,0.55234322,2.82161546,0.24353824,0.00000000
-4.43921961,3.19137520,0.14568930,0.01006674,0.53597161,2.82318099,0.24390582,0.00000000
-4.43321661,3.18483193,0.14120006,0.01022572,0.51963298,2.82088089,0.24399292,0.00000000
-4.42721361,3.17451422,0.13654421,0.01037195,0.50351440,2.81517380,0.24383952,0.00000000
-4.42121061,3.16109931,0.13175960,0.01050720,0.48781422,2.80665206,0.24349554,0.00000000
-4.41520760,3.14539513,0.12688870,0.01063396,0.47273550,2.79602572,0.24301957,0.00000000
-4.40920460,3.12831774,0.12197705,0.01075539,0.45847943,2.78410277,0.24247748,0.00000000
-4.40320160,3.11086511,0.11707150,0.01087513,0.44523895,2.77176618,0.24194061,0.00000000
-4.39719860,3.09408845,0.11221872,0.01099730,0.43319290,2.75994840,0.24148393,0.00000000
-4.39119560,3.07906170,0.10746360,0.01112628,0.42250083,2.74960424,0.24118404,0.00000000
-4.38519260,3.06685022,0.10284802,0.01126664,0.41329875,2.74168267,0.24111703,0.00000000
-4.37918959,3.05847962,0.09840965,0.01142294,0.40569581,2.73709870,0.24135651,0.00000000
-4.37318659,3.05490549,0.09418114,0.01159965,0.39977205,2.73670588,0.24197151,0.00000000
-4.36718359,3.05698496,0.09018940,0.01180098,0.39557709,2.74127025,0.24302469,0.00000000
-4.36118059,3.06545084,0.08645526,0.01203076,0.39312975,2.75144660,0.24457051,0.00000000
-4.35517759,3.08088879,0.08299328,0.01229230,0.39241852,2.76775737,0.24665371,0.00000000
-4.34917459,3.10371826,0.07981176,0.01258831,0.39340269,2.79057502,0.24930800,0.00000000
-4.34317159,3.13417753,0.07691302,0.01292078,0.39601397,2.82010802,0.25255487,0.00000000
-4.33716858,3.17231310,0.07429373,0.01329093,0.40015858,2.85639106,0.25640276,0.00000000
-4.33116558,3.21797384,0.07194545,0.01369914,0.40571956,2.89927954,0.26084642,0.00000000
-4.32516258,3.27080981,0.06985514,0.01414488,0.41255924,2.94844860,0.26586649,0.00000000
-4.31915958,3.33027602,0.06800590,0.01462673,0.42052183,3.00339669,0.27142944,0.00000000
-4.31315658,3.39564107,0.06637751,0.01514236,0.42943602,3.06345373,0.27748765,0.00000000
-4.30715358,3.46600044,0.06494721,0.01568856,0.43911759,3.12779384,0.28397990,0.00000000
