energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-2.83641821,1.74863164,0.59508461,0.49994543,0.02345826,0.04662524,0.22705542,0.67896121,0.03905206,0.42643306
-2.83041521,1.76752194,0.60555325,0.50864052,0.02226204,0.04610183,0.23135297,0.68068727,0.04050347,0.43401105
-2.82441221,1.78692332,0.61414391,0.51663810,0.02135346,0.04579574,0.23589205,0.68390007,0.04185809,0.44140381
-2.81840920,1.80587019,0.62055086,0.52364238,0.02073102,0.04566384,0.24060494,0.68820383,0.04308636,0.44843666
-2.81240620,1.82354144,0.62453552,0.52940501,0.02038864,0.04566676,0.24544927,0.69325708,0.04416218,0.45496638
-2.80640320,1.83927899,0.62593279,0.53373135,0.02031608,0.04576971,0.25040784,0.69877893,0.04506356,0.46088461
-2.80040020,1.85259780,0.62465458,0.53648434,0.02049935,0.04594298,0.25548704,0.70455173,0.04577316,0.46611926
-2.79439720,1.86318752,0.62069013,0.53758597,0.02092118,0.04616217,0.26071410,0.71042028,0.04627860,0.47063411
-2.78839420,1.87090579,0.61410341,0.53701635,0.02156136,0.04640820,0.26613303,0.71628781,0.04657272,0.47442664
-2.78239120,1.87576435,0.60502785,0.53481039,0.02239705,0.04666712,0.27179974,0.72210932,0.04665349,0.47752411
-2.77638819,1.87790870,0.59365855,0.53105248,0.02340318,0.04692965,0.27777641,0.72788272,0.04652388,0.47997845
-2.77038519,1.87759308,0.58024267,0.52586944,0.02455273,0.04719065,0.28412543,0.73363838,0.04619150,0.48186004
-2.76438219,1.87515222,0.56506843,0.51942221,0.02581704,0.04744844,0.29090330,0.73942802,0.04566813,0.48325101
-2.75837919,1.87097172,0.54845325,0.51189664,0.02716621,0.04770409,0.29815481,0.74531343,0.04496917,0.48423838
-2.75237619,1.86545876,0.53073178,0.50349401,0.02856941,0.04796066,0.30590777,0.75135586,0.04411291,0.48490752
-2.74637319,1.85901489,0.51224423,0.49442179,0.02999537,0.04822250,0.31416870,0.75760661,0.04311988,0.48533625
-2.74037019,1.85201223,0.49332563,0.48488488,0.03141281,0.04849464,0.32291962,0.76409943,0.04201207,0.48559009
-2.73436718,1.84477435,0.47429632,0.47507806,0.03279100,0.04878224,0.33211627,0.77084503,0.04081227,0.48571876
-2.72836418,1.83756273,0.45545413,0.46517962,0.03410030,0.04909020,0.34168778,0.77782800,0.03954337,0.48575418
-2.72236118,1.83056908,0.43706834,0.45534674,0.03531273,0.04942292,0.35153787,0.78500629,0.03822776,0.48571001
-2.71635818,1.82391386,0.41937558,0.44571238,0.03640264,0.04978421,0.36154758,0.79231305,0.03688681,0.48558280
-2.71035518,1.81765043,0.40257759,0.43638399,0.03734719,0.05017732,0.37157942,0.79966074,0.03554045,0.48535440
-2.70435218,1.81177443,0.38684083,0.42744375,0.03812697,0.05060517,0.38148261,0.80694721,0.03420683,0.48499563
-2.69834917,1.80623733,0.37229752,0.41895030,0.03872642,0.05107064,0.39109932,0.81406316,0.03290206,0.48447084
-2.69234617,1.80096299,0.35904803,0.41094152,0.03913424,0.05157700,0.40027150,0.82090067,0.03164010,0.48374292
-2.68634317,1.79586604,0.34716427,0.40343833,0.03934362,0.05212835,0.40884796,0.82736205,0.03043265,0.48277857
-2.68034017,1.79087056,0.33669357,0.39644886,0.03935235,0.05273011,0.41669129,0.83336853,0.02928918,0.48155335
-2.67433717,1.78592792,0.32766296,0.38997290,0.03916284,0.05338944,0.42368438,0.83886828,0.02821695,0.48005617
-2.66833417,1.78103225,0.32008335,0.38400617,0.03878192,0.05411562,0.42973598,0.84384300,0.02722116,0.47829297
-2.66233117,1.77623281,0.31395335,0.37854415,0.03822054,0.05492031,0.43478518,0.84831295,0.02630505,0.47628923
-2.65632816,1.77164198,0.30926265,0.37358521,0.03749333,0.05581767,0.43880452,0.85233972,0.02547004,0.47409129
-2.65032516,1.76743860,0.30599458,0.36913289,0.03661804,0.05682427,0.44180140,0.85602668,0.02471595,0.47176624
-2.64432216,1.76386612,0.30412782,0.36519711,0.03561490,0.05795877,0.44381794,0.85951694,0.02404114,0.46940038
-2.63831916,1.76122548,0.30363730,0.36179441,0.03450592,0.05924150,0.44492897,0.86298872,0.02344272,0.46709637
-2.63231616,1.75986319,0.30449414,0.35894709,0.03331418,0.06069365,0.44523856,0.86664832,0.02291670,0.46496910
-2.62631316,1.76015480,0.30666478,0.35668141,0.03206309,0.06233640,0.44487489,0.87072093,0.02245820,0.46314053
-2.62031016,1.76248486,0.31010940,0.35502491,0.03077569,0.06418975,0.44398395,0.87543961,0.02206161,0.46173378
-2.61430715,1.76722404,0.31477976,0.35400321,0.02947402,0.06627131,0.44272222,0.88103298,0.02172075,0.46086655
-2.60830415,1.77470481,0.32061666,0.35363620,0.02817857,0.06859490,0.44124878,0.88771217,0.02142907,0.46064447
-2.60230115,1.78519681,0.32754721,0.35393420,0.02690781,0.07116917,0.43971707,0.89565762,0.02117974,0.46115449
-2.59629815,1.79888326,0.33548216,0.35489406,0.02567782,0.07399628,0.43826691,0.90500658,0.02096582,0.46245864
-2.59029515,1.81583978,0.34431346,0.35649570,0.02450206,0.07707057,0.43701697,0.91584180,0.02078039,0.46458865
-2.58429215,1.83601690,0.35391230,0.35869901,0.02339120,0.08037762,0.43605826,0.92818224,0.02061663,0.46754145
-2.57828914,1.85922741,0.36412795,0.36144173,0.02235312,0.08389336,0.43544875,0.94197645,0.02046793,0.47127607
-2.57228614,1.88513950,0.37478734,0.36463814,0.02139292,0.08758371,0.43520970,0.95709892,0.02032794,0.47571193
-2.56628314,1.91327645,0.38569576,0.36817884,0.02051313,0.09140444,0.43532357,0.97335017,0.02019063,0.48072879
-2.56028014,1.94302340,0.39663866,0.37193178,0.01971381,0.09530162,0.43573397,0.99046044,0.02005033,0.48616841
-2.55427714,1.97364117,0.40738469,0.37574438,0.01899289,0.09921237,0.43634742,1.00809731,0.01990174,0.49183790
-2.54827414,2.00428702,0.41768980,0.37944696,0.01834645,0.10306623,0.43703704,1.02587707,0.01973996,0.49751472
-2.54227114,2.03404177,0.42730257,0.38285709,0.01776901,0.10678679,0.43764789,1.04337935,0.01956048,0.50295325
-2.53626813,2.06194219,0.43597039,0.38578501,0.01725386,0.11029383,0.43800389,1.06016468,0.01935920,0.50789259
-2.53026513,2.08701761,0.44344642,0.38803969,0.01679340,0.11350572,0.43791578,1.07579418,0.01913243,0.51206535
-2.52426213,2.10832904,0.44949706,0.38943538,0.01637947,0.11634201,0.43718998,1.08985046,0.01887693,0.51520718
-2.51825913,2.12500916,0.45390952,0.38979836,0.01600359,0.11872616,0.43563776,1.10195887,0.01858991,0.51706652
-2.51225613,2.13630129,0.45649927,0.38897358,0.01565728,0.12058831,0.43308437,1.11180798,0.01826908,0.51741419
-2.50625313,2.14159550,0.45711694,0.38683085,0.01533231,0.12186777,0.42937762,1.11916834,0.01791272,0.51605250
-2.50025013,2.14046008,0.45565431,0.38327032,0.01502086,0.12251545,0.42439564,1.12390848,0.01751970,0.51282330
-2.49424712,2.13266669,0.45204920,0.37822694,0.01471576,0.12249575,0.41805326,1.12600729,0.01708958,0.50761481
-2.48824412,2.11820810,0.44628874,0.37167381,0.01441060,0.12178813,0.41030689,1.12556208,0.01662267,0.50036668
-2.48224112,2.09730732,0.43841118,0.36362400,0.01409986,0.12038811,0.40115758,1.12279192,0.01612008,0.49107334
-2.47623812,2.07041779,0.42850570,0.35413106,0.01377901,0.11830767,0.39065219,1.11803581,0.01558379,0.47978523
-2.47023512,2.03821439,0.41671058,0.34328789,0.01344454,0.11557510,0.37888267,1.11174588,0.01501670,0.46660800
-2.46423212,2.00157595,0.40320952,0.33122433,0.01309404,0.11223431,0.36598344,1.10447577,0.01442264,0.45169983
-2.45822911,1.96155965,0.38822636,0.31810333,0.01272616,0.10834355,0.35212714,1.09686466,0.01380643,0.43526679
-2.45222611,1.91936901,0.37201853,0.30411606,0.01234064,0.10397376,0.33751900,1.08961781,0.01317380,0.41755674
-2.44622311,1.87631654,0.35486932,0.28947616,0.01193826,0.09920643,0.32239007,1.08348425,0.01253144,0.39885187
-2.44022011,1.83378314,0.33707951,0.27441331,0.01152082,0.09413137,0.30698966,1.07923287,0.01188692,0.37946049
-2.43421711,1.79317584,0.31895864,0.25916663,0.01109108,0.08884418,0.29157749,1.07762770,0.01124863,0.35970814
-2.42821411,1.75588581,0.30081635,0.24397799,0.01065271,0.08344376,0.27641580,1.07940367,0.01062571,0.33992879
-2.42221111,1.72324839,0.28295406,0.22908560,0.01021020,0.07802989,0.26176177,1.08524356,0.01002800,0.32045616
-2.41620810,1.69650659,0.26565751,0.21471817,0.00976881,0.07270096,0.24786060,1.09575725,0.00946592,0.30161572
-2.41020510,1.67677940,0.24919013,0.20108975,0.00933449,0.06755196,0.23493952,1.11146377,0.00895039,0.28371762
-2.40420210,1.66503567,0.23378781,0.18839547,0.00891378,0.06267277,0.22320279,1.13277684,0.00849273,0.26705059
-2.39819910,1.66207424,0.21965479,0.17680819,0.00851373,0.05814679,0.21282793,1.15999404,0.00810460,0.25187710
-2.39219610,1.66851050,0.20696112,0.16647625,0.00814180,0.05404990,0.20396311,1.19328990,0.00779783,0.23842983
-2.38619310,1.68476907,0.19584135,0.15752205,0.00780574,0.05044980,0.19672571,1.23271265,0.00758438,0.22690919
-2.38019010,1.71108228,0.18639450,0.15004163,0.00751348,0.04740554,0.19120197,1.27818458,0.00747613,0.21748206
-2.37418709,1.74749371,0.17868516,0.14410493,0.00727299,0.04496743,0.18744755,1.32950544,0.00748482,0.21028142
-2.36818409,1.79386581,0.17274549,0.13975677,0.00709214,0.04317708,0.18548884,1.38635862,0.00762181,0.20540673
-2.36218109,1.84989079,0.16857794,0.13701822,0.00697853,0.04206751,0.18532479,1.44831933,0.00789787,0.20292486
-2.35617809,1.91510369,0.16615838,0.13588834,0.00693931,0.04166339,0.18692922,1.51486457,0.00832302,0.20287127
-2.35017509,1.98889675,0.16543955,0.13634603,0.00698097,0.04198125,0.19025313,1.58538403,0.00890614,0.20525139
-2.34417209,2.07053433,0.16635449,0.13835195,0.00710918,0.04302963,0.19522723,1.65919181,0.00965477,0.21004194
-2.33816908,2.15916769,0.16881988,0.14185031,0.00732854,0.04480912,0.20176417,1.73553841,0.01057466,0.21719205
-2.33216608,2.25384924,0.17273902,0.14677053,0.00764238,0.04731231,0.20976072,1.81362273,0.01166950,0.22662425
-2.32616308,2.35354616,0.17800455,0.15302866,0.00805256,0.05052362,0.21909960,1.89260403,0.01294049,0.23823513
-2.32016008,2.45715320,0.18450067,0.16052866,0.00855927,0.05441901,0.22965112,1.97161368,0.01438599,0.25189595
-2.31415708,2.56350499,0.19210494,0.16916340,0.00916086,0.05896569,0.24127454,2.04976675,0.01600120,0.26745303
-2.30815408,2.67138813,0.20068965,0.17881562,0.00985371,0.06412173,0.25381928,2.12617352,0.01777784,0.28472827
-2.30215108,2.77955343,0.21012291,0.18935875,0.01063214,0.06983579,0.26712602,2.19995090,0.01970393,0.30351992
-2.29614807,2.88672872,0.22026944,0.20065779,0.01148835,0.07604694,0.28102781,2.27023406,0.02176370,0.32360356
-2.29014507,2.99163275,0.23099119,0.21257026,0.01241246,0.08268467,0.29535124,2.33618809,0.02393754,0.34473379
-2.28414207,3.09299026,0.24214793,0.22494736,0.01339259,0.08966915,0.30991783,2.39701986,0.02620215,0.36664646
-2.27813907,3.18954862,0.25359790,0.23763529,0.01441501,0.09691178,0.32454562,2.45199001,0.02853077,0.38906170
-2.27213607,3.28009587,0.26519853,0.25047696,0.01546438,0.10431613,0.33905107,2.50042481,0.03089363,0.41168775
-2.26613307,3.36348006,0.27680741,0.26331386,0.01652402,0.11177922,0.35325130,2.54172780,0.03325847,0.43422558
-2.26013007,3.43862946,0.28828346,0.27598831,0.01757631,0.11919313,0.36696658,2.57539088,0.03559128,0.45637418
-2.25412706,3.50457306,0.29948834,0.28834587,0.01860305,0.12644708,0.38002313,2.60100436,0.03785707,0.47783648
-2.24812406,3.56046073,0.31028806,0.30023798,0.01958594,0.13342963,0.39225609,2.61826582,0.04002080,0.49832562
-2.24212106,3.60558203,0.32055474,0.31152461,0.02050708,0.14003131,0.40351260,2.62698705,0.04204833,0.51757136
-2.23611806,3.63938304,0.33016853,0.32207690,0.02134939,0.14614720,0.41365480,2.62709895,0.04390740,0.53532632
-2.23011506,3.66148011,0.33901942,0.33177962,0.02209714,0.15167969,0.42256278,2.61865397,0.04556859,0.55137189
-2.22411206,3.67166996,0.34700906,0.34053342,0.02273638,0.15654113,0.43013714,2.60182578,0.04700621,0.56552338
-2.21810905,3.66993541,0.35405227,0.34825664,0.02325532,0.16065624,0.43630130,2.57690615,0.04819909,0.57763421
-2.21210605,3.65644619,0.36007841,0.35488663,0.02364467,0.16396428,0.44100310,2.54429886,0.04913119,0.58759905
-2.20610305,3.63155485,0.36503223,0.36038063,0.02389791,0.16642082,0.44421601,2.50451103,0.04979210,0.59535551
-2.20010005,3.59578757,0.36887450,0.36471595,0.02401143,0.16799898,0.44593954,2.45814181,0.05017728,0.60088457
-2.19409705,3.54983022,0.37158204,0.36788964,0.02398465,0.16869018,0.44619901,2.40586897,0.05028813,0.60420947
-2.18809405,3.49451023,0.37314743,0.36991755,0.02381994,0.16850423,0.44504457,2.34843391,0.05013182,0.60539339
-2.18209105,3.43077485,0.37357831,0.37083295,0.02352256,0.16746890,0.44254962,2.28662536,0.04972094,0.60453581
-2.17608804,3.35966670,0.37289631,0.37068458,0.02310042,0.16562887,0.43880852,2.22126257,0.04907295,0.60176784
-2.17008504,3.28229755,0.37113572,0.36953448,0.02256383,0.16304405,0.43393379,2.15317841,0.04820948,0.59724685
-2.16408204,3.19982121,0.36834201,0.36745552,0.02192517,0.15978762,0.42805285,2.08320290,0.04715552,0.59115044
-2.15807904,3.11340659,0.36457022,0.36452881,0.02119846,0.15594346,0.42130439,2.01214761,0.04593846,0.58367018
-2.15207604,3.02421163,0.35988329,0.36084105,0.02039897,0.15160342,0.41383450,1.94079137,0.04458721,0.57500537
-2.14607304,2.93335894,0.35435053,0.35648200,0.01954281,0.14686438,0.40579270,1.86986741,0.04313120,0.56535701
-2.14007004,2.84191368,0.34804614,0.35154205,0.01864643,0.14182523,0.39732795,1.80005225,0.04159949,0.55492218
-2.13406703,2.75086418,0.34104790,0.34611003,0.01772626,0.13658388,0.38858474,1.73195634,0.04001995,0.54388912
-2.12806403,2.66110548,0.33343598,0.34027119,0.01679829,0.13123449,0.37969943,1.66611651,0.03841851,0.53243293
-2.12206103,2.57342601,0.32529199,0.33410555,0.01587772,0.12586489,0.37079692,1.60299008,0.03681857,0.52071212
-2.11605803,2.48849741,0.31669813,0.32768646,0.01497868,0.12055437,0.36198762,1.54295071,0.03524057,0.50886599
-2.11005503,2.40686741,0.30773642,0.32107943,0.01411397,0.11537188,0.35336504,1.48628581,0.03370167,0.49701283
-2.10405203,2.32895575,0.29848805,0.31434130,0.01329487,0.11037467,0.34500376,1.43319534,0.03221559,0.48524887
-2.09804902,2.25505285,0.28903279,0.30751955,0.01253099,0.10560742,0.33695818,1.38379218,0.03079259,0.47364798
-2.09204602,2.18532129,0.27944837,0.30065197,0.01183024,0.10110184,0.32926174,1.33810376,0.02943964,0.46226200
-2.08604302,2.11979981,0.26980984,0.29376651,0.01119878,0.09687680,0.32192693,1.29607514,0.02816060,0.45112169
-2.08004002,2.05840980,0.26018892,0.28688136,0.01064106,0.09293887,0.31494591,1.25757346,0.02695656,0.44023812
-2.07403702,2.00096415,0.25065334,0.28000529,0.01015985,0.08928328,0.30829186,1.22239382,0.02582622,0.42960457
-2.06803402,1.94717833,0.24126610,0.27313824,0.00975641,0.08589524,0.30192088,1.19026656,0.02476634,0.41919874
-2.06203102,1.89668362,0.23208482,0.26627212,0.00943056,0.08275154,0.29577457,1.16086595,0.02377222,0.40898533
-2.05602801,1.84904213,0.22316104,0.25939193,0.00918086,0.07982237,0.28978305,1.13382017,0.02283808,0.39891884
-2.05002501,1.80376354,0.21453964,0.25247698,0.00900475,0.07707323,0.28386841,1.10872260,0.02195759,0.38894655
-2.04402201,1.76032308,0.20625833,0.24550251,0.00889873,0.07446696,0.27794845,1.08514395,0.02112421,0.37901165
-2.03801901,1.71818041,0.19834729,0.23844129,0.00885849,0.07196568,0.27194057,1.06264527,0.02033159,0.36905640
-2.03201601,1.67679876,0.19082889,0.23126551,0.00887905,0.06953267,0.26576564,1.04079126,0.01957382,0.35902526
-2.02601301,1.63566396,0.18371769,0.22394867,0.00895492,0.06713400,0.25935177,1.01916359,0.01884573,0.34886788
-2.02001001,1.59430250,0.17702044,0.21646742,0.00908020,0.06474003,0.25263771,0.99737378,0.01814299,0.33854180
-2.01400700,1.55229819,0.17073635,0.20880340,0.00924867,0.06232660,0.24557587,0.97507523,0.01746227,0.32801495
-2.00800400,1.50930670,0.16485746,0.20094485,0.00945385,0.05987586,0.23813480,0.95197384,0.01680122,0.31726760
-2.00200100,1.46506747,0.15936913,0.19288796,0.00968910,0.05737687,0.23030090,0.92783700,0.01615851,0.30629387
-1.99599800,1.41941251,0.15425066,0.18463790,0.00994762,0.05482579,0.22207951,0.90250041,0.01553370,0.29510264
-1.98999500,1.37227182,0.14947592,0.17620950,0.01022254,0.05222585,0.21349524,0.87587261,0.01492718,0.28371789
-1.98399200,1.32367510,0.14501412,0.16762743,0.01050691,0.04958691,0.20459144,0.84793699,0.01433999,0.27217836
-1.97798899,1.27374995,0.14083062,0.15892597,0.01079374,0.04692490,0.19542902,0.81875121,0.01377372,0.26053669
-1.97198599,1.22271636,0.13688772,0.15014839,0.01107610,0.04426094,0.18608458,0.78844406,0.01323024,0.24885792
-1.96598299,1.17087809,0.13314557,0.14134583,0.01134708,0.04162036,0.17664794,0.75720990,0.01271165,0.23721757
-1.95997999,1.11861102,0.12956301,0.13257587,0.01159993,0.03903155,0.16721925,0.72530096,0.01222003,0.22569924
-1.95397699,1.06634924,0.12609855,0.12390081,0.01182814,0.03652486,0.15790562,0.69301768,0.01175737,0.21439206
-1.94797399,1.01456927,0.12271123,0.11538571,0.01202548,0.03413134,0.14881774,0.66069758,0.01132540,0.20338781
-1.94197099,0.96377310,0.11936162,0.10709636,0.01218617,0.03188166,0.14006620,0.62870304,0.01092552,0.19277815
-1.93596798,0.91447071,0.11601271,0.09909716,0.01230499,0.02980501,0.13175800,0.59740839,0.01055874,0.18265178
-1.92996498,0.86716265,0.11263084,0.09144912,0.01237738,0.02792816,0.12399321,0.56718677,0.01022563,0.17309191
-1.92396198,0.82232329,0.10918656,0.08420796,0.01239958,0.02627467,0.11686180,0.53839726,0.00992630,0.16417387
-1.91795898,0.78038537,0.10565540,0.07742246,0.01236875,0.02486417,0.11044100,0.51137267,0.00966041,0.15596311
-1.91195598,0.74172615,0.10201856,0.07113311,0.01228303,0.02371195,0.10479291,0.48640829,0.00942719,0.14851363
-1.90595298,0.70665571,0.09826339,0.06537100,0.01214166,0.02282855,0.09996279,0.46375213,0.00922546,0.14186678
-1.89994997,0.67540769,0.09438382,0.06015716,0.01194497,0.02221971,0.09597774,0.44359682,0.00905372,0.13605045
-1.89394697,0.64813266,0.09038047,0.05550218,0.01169444,0.02188629,0.09284602,0.42607344,0.00891013,0.13107886
-1.88794397,0.62489434,0.08626060,0.05140624,0.01139259,0.02182451,0.09055694,0.41124749,0.00879262,0.12695255
-1.88194097,0.60566869,0.08203788,0.04785944,0.01104301,0.02202621,0.08908122,0.39911713,0.00869893,0.12365897
-1.87593797,0.59034594,0.07773193,0.04484245,0.01065015,0.02247930,0.08837205,0.38961371,0.00862670,0.12117331
-1.86993497,0.57873536,0.07336762,0.04232747,0.01021928,0.02316830,0.08836651,0.38260459,0.00857350,0.11945968
-1.86393197,0.57057276,0.06897428,0.04027934,0.00975625,0.02407496,0.08898754,0.37789820,0.00853698,0.11847260
-1.85792896,0.56553035,0.06458478,0.03865695,0.00926738,0.02517896,0.09014632,0.37525105,0.00851490,0.11815864
-1.85192596,0.56322872,0.06023451,0.03741462,0.00875921,0.02645862,0.09174494,0.37437667,0.00850529,0.11845834
-1.84592296,0.56325050,0.05596036,0.03650374,0.00823835,0.02789166,0.09367939,0.37495596,0.00850656,0.11930813
-1.83991996,0.56515538,0.05179974,0.03587431,0.00771126,0.02945597,0.09584268,0.37664879,0.00851762,0.12064242
-1.83391696,0.56849581,0.04778970,0.03547652,0.00718415,0.03113030,0.09812808,0.37910628,0.00853807,0.12239554
-1.82791396,0.57283305,0.04396617,0.03526226,0.00666274,0.03289496,0.10043233,0.38198346,0.00856835,0.12450378
-1.82191096,0.57775291,0.04036335,0.03518652,0.00615225,0.03473240,0.10265872,0.38495179,0.00860991,0.12690719
-1.81590795,0.58288059,0.03701341,0.03520864,0.00565721,0.03662771,0.10471993,0.38771110,0.00866541,0.12955122
-1.80990495,0.58789431,0.03394625,0.03529343,0.00518147,0.03856906,0.10654063,0.39000057,0.00873885,0.13238815
-1.80390195,0.59253704,0.03118968,0.03541206,0.00472816,0.04054793,0.10805966,0.39160828,0.00883577,0.13537824
-1.79789895,0.59662610,0.02876970,0.03554274,0.00429967,0.04255927,0.10923169,0.39237913,0.00896333,0.13849057
-1.79189595,0.60006022,0.02671101,0.03567120,0.00389772,0.04460152,0.11002853,0.39222069,0.00913045,0.14170356
-1.78589295,0.60282402,0.02503783,0.03579089,0.00352336,0.04667650,0.11043979,0.39110710,0.00934785,0.14500522
-1.77988994,0.60498963,0.02377472,0.03590305,0.00317709,0.04878915,0.11047308,0.38908060,0.00962804,0.14839303
-1.77388694,0.60671569,0.02294762,0.03601646,0.00285889,0.05094723,0.11015369,0.38625102,0.00998527,0.15187362
-1.76788394,0.60824370,0.02258497,0.03614710,0.00256833,0.05316082,0.10952385,0.38279317,0.01043546,0.15546214
-1.76188094,0.60989211,0.02271883,0.03631753,0.00230465,0.05544191,0.10864155,0.37894231,0.01099595,0.15918152
-1.75587794,0.61204838,0.02338598,0.03655621,0.00206683,0.05780378,0.10757903,0.37498806,0.01168533,0.16306155
-1.74987494,0.61515935,0.02462897,0.03689665,0.00185366,0.06026047,0.10642104,0.37126691,0.01252315,0.16713791
-1.74387194,0.61972044,0.02649702,0.03737650,0.00166382,0.06282623,0.10526296,0.36815379,0.01352954,0.17145111
-1.73786893,0.62626393,0.02904668,0.03803657,0.00149592,0.06551496,0.10420873,0.36605284,0.01472489,0.17604548
-1.73186593,0.63534673,0.03234234,0.03891976,0.00134854,0.06833971,0.10336887,0.36538786,0.01612940,0.18096818
-1.72586293,0.64753798,0.03645631,0.04007007,0.00122029,0.07131227,0.10285843,0.36659263,0.01776271,0.18626823
-1.71985993,0.66340666,0.04146858,0.04153156,0.00110979,0.07444274,0.10279506,0.37010125,0.01964342,0.19199554
-1.71385693,0.68350951,0.04746613,0.04334728,0.00101572,0.07773924,0.10329711,0.37633879,0.02178869,0.19820000
-1.70785393,0.70837914,0.05454172,0.04555832,0.00093678,0.08120766,0.10448184,0.38571233,0.02421384,0.20493052
-1.70185093,0.73851257,0.06279217,0.04820283,0.00087177,0.08485143,0.10646366,0.39860234,0.02693198,0.21223399
-1.69584792,0.77436013,0.07231608,0.05131507,0.00081951,0.08867140,0.10935245,0.41535457,0.02995361,0.22015421
-1.68984492,0.81631454,0.08321087,0.05492451,0.00077888,0.09266574,0.11325178,0.43627231,0.03328635,0.22873058
-1.68384192,0.86470034,0.09556941,0.05905491,0.00074880,0.09682984,0.11825717,0.46160904,0.03693460,0.23799671
-1.67783892,0.91976345,0.10947595,0.06372353,0.00072825,0.10115625,0.12445428,0.49156145,0.04089935,0.24797883
-1.67183592,0.98166098,0.12500167,0.06894022,0.00071625,0.10563467,0.13191691,0.52626280,0.04517787,0.25869402
-1.66583292,1.05045134,0.14219983,0.07470673,0.00071185,0.11025187,0.14070502,0.56577669,0.04976357,0.27014832
-1.65982991,1.12608492,0.16110078,0.08101590,0.00071418,0.11499163,0.15086263,0.61009131,0.05464579,0.28233476
-1.65382691,1.20839545,0.18170680,0.08785108,0.00072241,0.11983475,0.16241566,0.65911436,0.05980964,0.29523138
-1.64782391,1.29709261,0.20398723,0.09518554,0.00073579,0.12475897,0.17536988,0.71266881,0.06523586,0.30879937
-1.64182091,1.39175624,0.22787400,0.10298212,0.00075364,0.12973894,0.18970890,0.77048980,0.07090069,0.32298140
-1.63581791,1.49183263,0.25325779,0.11119301,0.00077537,0.13474621,0.20539255,0.83222299,0.07677578,0.33770032
-1.62981491,1.59663365,0.27998515,0.11975977,0.00080050,0.13974929,0.22235543,0.89742466,0.08282816,0.35285833
-1.62381191,1.70533900,0.30785688,0.12861360,0.00082867,0.14471372,0.24050613,0.96556395,0.08902027,0.36833675
-1.61780890,1.81700221,0.33662774,0.13767590,0.00085964,0.14960222,0.25972693,1.03602739,0.09531003,0.38399649
-1.61180590,1.93056079,0.36600785,0.14685925,0.00089330,0.15437493,0.27987429,1.10812608,0.10165106,0.39967930
-1.60580290,2.04485062,0.39566577,0.15606856,0.00092968,0.15898978,0.30078008,1.18110553,0.10799304,0.41520988
-1.59979990,2.15862463,0.42523347,0.16520269,0.00096895,0.16340295,0.32225366,1.25415814,0.11428215,0.43039883
-1.59379690,2.27057566,0.45431299,0.17415637,0.00101142,0.16756939,0.34408476,1.32643819,0.12046172,0.44504634
-1.58779390,2.37936283,0.48248476,0.18282230,0.00105753,0.17144360,0.36604722,1.39707905,0.12647303,0.45894667
-1.58179090,2.48364085,0.50931745,0.19109357,0.00110784,0.17498035,0.38790329,1.46521201,0.13225627,0.47189318
-1.57578789,2.58209129,0.53437884,0.19886617,0.00116298,0.17813560,0.40940864,1.52998620,0.13775164,0.48368371
-1.56978489,2.67345460,0.55724754,0.20604154,0.00122370,0.18086745,0.43031762,1.59058892,0.14290053,0.49412619
-1.56378189,2.75656171,0.57752501,0.21252908,0.00129075,0.18313714,0.45038877,1.64626542,0.14764687,0.50304424
-1.55777889,2.83036372,0.59484738,0.21824846,0.00136490,0.18491003,0.46939027,1.69633740,0.15193842,0.51028237
-1.55177589,2.89395851,0.60889663,0.22313167,0.00144690,0.18615652,0.48710514,1.74021946,0.15572806,0.51571073
-1.54577289,2.94661297,0.61941067,0.22712473,0.00153740,0.18685299,0.50333591,1.77743255,0.15897497,0.51922906
-1.53976988,2.98777976,0.62619172,0.23018885,0.00163694,0.18698248,0.51790872,1.80761404,0.16164572,0.52076968
-1.53376688,3.01710793,0.62911275,0.23230118,0.00174587,0.18653532,0.53067647,1.83052389,0.16371505,0.52029938
-1.52776388,3.03444687,0.62812169,0.23345493,0.00186434,0.18550956,0.54152118,1.84604654,0.16516650,0.51782018
-1.52176088,3.03984349,0.62324308,0.23365894,0.00199224,0.18391115,0.55035531,1.85418873,0.16599268,0.51336873
-1.51575788,3.03353295,0.61457723,0.23293678,0.00212914,0.18175398,0.55712211,1.85507332,0.16619525,0.50701470
-1.50975488,3.01592345,0.60229686,0.23132524,0.00227431,0.17905964,0.56179508,1.84892955,0.16578459,0.49885797
-1.50375188,2.98757618,0.58664142,0.22887259,0.00242665,0.17585708,0.56437666,1.83608048,0.16477923,0.48902493
-1.49774887,2.94918143,0.56790932,0.22563641,0.00258470,0.17218196,0.56489622,1.81692817,0.16320493,0.47766408
-1.49174587,2.90153235,0.54644854,0.22168130,0.00274669,0.16807595,0.56340762,1.79193761,0.16109364,0.46494109
-1.48574287,2.84549775,0.52264587,0.21707655,0.00291049,0.16358592,0.55998641,1.76162027,0.15848230,0.45103369
-1.47973987,2.78199524,0.49691545,0.21189385,0.00307369,0.15876297,0.55472697,1.72651801,0.15541157,0.43612647
-1.47373687,2.71196618,0.46968689,0.20620521,0.00323365,0.15366150,0.54773967,1.68718823,0.15192456,0.42040605
