energy_ev,total_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.66383192,0.17719625,0.08267670,0.03139675,0.00440538,0.02700609,0.02898480,0.00000000
-5.65782891,0.17858160,0.08297889,0.03102401,0.00406218,0.02856831,0.02950625,0.00000000
-5.65182591,0.18145556,0.08381236,0.03093286,0.00378643,0.03029304,0.03005067,0.00000000
-5.64582291,0.18591531,0.08522470,0.03112916,0.00358163,0.03219039,0.03063877,0.00000000
-5.63981991,0.19205116,0.08726100,0.03161718,0.00345060,0.03426921,0.03129405,0.00000000
-5.63381691,0.19994142,0.08996171,0.03239893,0.00339556,0.03653592,0.03204163,0.00000000
-5.62781391,0.20964711,0.09336034,0.03347341,0.00341810,0.03899339,0.03290706,0.00000000
-5.62181091,0.22120698,0.09748131,0.03483611,0.00351928,0.04164001,0.03391499,0.00000000
-5.61580790,0.23463274,0.10233779,0.03647856,0.00369957,0.04446883,0.03508798,0.00000000
-5.60980490,0.24990490,0.10792981,0.03838799,0.00395885,0.04746706,0.03644519,0.00000000
-5.60380190,0.26696930,0.11424264,0.04054717,0.00429633,0.05061571,0.03800129,0.00000000
-5.59779890,0.28573454,0.12124551,0.04293446,0.00471054,0.05388964,0.03976543,0.00000000
-5.59179590,0.30607052,0.12889078,0.04552394,0.00519918,0.05725790,0.04174043,0.00000000
-5.58579290,0.32780812,0.13711364,0.04828579,0.00575906,0.06068435,0.04392210,0.00000000
-5.57978989,0.35074023,0.14583235,0.05118684,0.00638598,0.06412863,0.04629889,0.00000000
-5.57378689,0.37462403,0.15494899,0.05419125,0.00707466,0.06754735,0.04885171,0.00000000
-5.56778389,0.39918463,0.16435094,0.05726132,0.00781861,0.07089551,0.05155404,0.00000000
-5.56178089,0.42411989,0.17391272,0.06035839,0.00861012,0.07412807,0.05437232,0.00000000
-5.55577789,0.44910636,0.18349845,0.06344386,0.00944023,0.07720157,0.05726659,0.00000000
-5.54977489,0.47380604,0.19296473,0.06648010,0.01029873,0.08007568,0.06019134,0.00000000
-5.54377189,0.49787390,0.20216382,0.06943144,0.01117423,0.08271471,0.06309661,0.00000000
-5.53776888,0.52096570,0.21094707,0.07226500,0.01205434,0.08508888,0.06592923,0.00000000
-5.53176588,0.54274598,0.21916849,0.07495138,0.01292576,0.08717531,0.06863429,0.00000000
-5.52576288,0.56289589,0.22668826,0.07746527,0.01377459,0.08895872,0.07115659,0.00000000
-5.51975988,0.58112047,0.23337623,0.07978573,0.01458660,0.09043169,0.07344220,0.00000000
-5.51375688,0.59715530,0.23911502,0.08189635,0.01534750,0.09159459,0.07544001,0.00000000
-5.50775388,0.61077218,0.24380293,0.08378520,0.01604338,0.09245509,0.07710323,0.00000000
-5.50175088,0.62178365,0.24735625,0.08544447,0.01666103,0.09302730,0.07839073,0.00000000
-5.49574787,0.63004629,0.24971122,0.08687007,0.01718831,0.09333065,0.07926826,0.00000000
-5.48974487,0.63546267,0.25082528,0.08806096,0.01761457,0.09338842,0.07970947,0.00000000
-5.48374187,0.63798198,0.25067776,0.08901844,0.01793093,0.09322627,0.07969668,0.00000000
-5.47773887,0.63759931,0.24926999,0.08974539,0.01813057,0.09287054,0.07922137,0.00000000
-5.47173587,0.63435379,0.24662476,0.09024547,0.01820900,0.09234672,0.07828438,0.00000000
-5.46573287,0.62832561,0.24278520,0.09052241,0.01816417,0.09167797,0.07689588,0.00000000
-5.45972986,0.61963217,0.23781321,0.09057940,0.01799658,0.09088388,0.07507498,0.00000000
-5.45372686,0.60842355,0.23178741,0.09041862,0.01770923,0.08997955,0.07284911,0.00000000
-5.44772386,0.59487745,0.22480071,0.09004099,0.01730759,0.08897494,0.07025314,0.00000000
-5.44172086,0.57919398,0.21695765,0.08944602,0.01679935,0.08787466,0.06732831,0.00000000
-5.43571786,0.56159023,0.20837159,0.08863199,0.01619423,0.08667810,0.06412097,0.00000000
-5.42971486,0.54229519,0.19916178,0.08759622,0.01550365,0.08537992,0.06068121,0.00000000
-5.42371186,0.52154474,0.18945055,0.08633557,0.01474037,0.08397087,0.05706149,0.00000000
-5.41770885,0.49957721,0.17936052,0.08484703,0.01391810,0.08243887,0.05331514,0.00000000
-5.41170585,0.47662946,0.16901210,0.08312848,0.01305110,0.08077024,0.04949502,0.00000000
-5.40570285,0.45293342,0.15852122,0.08117936,0.01215378,0.07895110,0.04565222,0.00000000
-5.39969985,0.42871334,0.14799736,0.07900146,0.01124032,0.07696873,0.04183489,0.00000000
-5.39369685,0.40418359,0.13754200,0.07659958,0.01032433,0.07481287,0.03808726,0.00000000
-5.38769385,0.37954701,0.12724732,0.07398207,0.00941855,0.07247688,0.03444884,0.00000000
-5.38169085,0.35499376,0.11719542,0.07116125,0.00853461,0.06995871,0.03095388,0.00000000
-5.37568784,0.33070067,0.10745776,0.06815367,0.00768287,0.06726158,0.02763093,0.00000000
-5.36968484,0.30683087,0.09809508,0.06498013,0.00687232,0.06439440,0.02450276,0.00000000
-5.36368184,0.28353385,0.08915747,0.06166552,0.00611051,0.06137189,0.02158637,0.00000000
-5.35767884,0.26094572,0.08068490,0.05823856,0.00540365,0.05821437,0.01889323,0.00000000
-5.35167584,0.23918971,0.07270781,0.05473125,0.00475664,0.05494741,0.01642968,0.00000000
-5.34567284,0.21837690,0.06524798,0.05117832,0.00417326,0.05160113,0.01419748,0.00000000
-5.33966983,0.19860706,0.05831956,0.04761652,0.00365633,0.04820941,0.01219436,0.00000000
-5.33366683,0.17996980,0.05193020,0.04408390,0.00320798,0.04480906,0.01041480,0.00000000
-5.32766383,0.16254576,0.04608222,0.04061910,0.00282985,0.04143879,0.00885070,0.00000000
-5.32166083,0.14640810,0.04077391,0.03726072,0.00252340,0.03813844,0.00749219,0.00000000
-5.31565783,0.13162420,0.03600082,0.03404674,0.00229015,0.03494808,0.00632832,0.00000000
-5.30965483,0.11825749,0.03175708,0.03101407,0.00213191,0.03190739,0.00534783,0.00000000
-5.30365183,0.10636952,0.02803671,0.02819828,0.00205106,0.02905516,0.00453980,0.00000000
-5.29764882,0.09602223,0.02483490,0.02563348,0.00205075,0.02642898,0.00389429,0.00000000
-5.29164582,0.08728024,0.02214933,0.02335226,0.00213503,0.02406516,0.00340292,0.00000000
-5.28564282,0.08021324,0.01998130,0.02138594,0.00230900,0.02199882,0.00305934,0.00000000
-5.27963982,0.07489832,0.01833696,0.01976474,0.00257888,0.02026415,0.00285975,0.00000000
-5.27363682,0.07142206,0.01722835,0.01851819,0.00295201,0.01889486,0.00280318,0.00000000
-5.26763382,0.06988232,0.01667430,0.01767542,0.00343680,0.01792463,0.00289188,0.00000000
-5.26163082,0.07038958,0.01670124,0.01726560,0.00404260,0.01738772,0.00313150,0.00000000
-5.25562781,0.07306760,0.01734376,0.01731813,0.00477952,0.01731946,0.00353127,0.00000000
-5.24962481,0.07805327,0.01864494,0.01786286,0.00565816,0.01775670,0.00410408,0.00000000
-5.24362181,0.08549555,0.02065635,0.01893010,0.00668927,0.01873812,0.00486646,0.00000000
-5.23761881,0.09555329,0.02343774,0.02055033,0.00788337,0.02030433,0.00583843,0.00000000
-5.23161581,0.10839190,0.02705631,0.02275385,0.00925028,0.02249769,0.00704332,0.00000000
-5.22561281,0.12417876,0.03158547,0.02557001,0.01079864,0.02536189,0.00850733,0.00000000
-5.21960980,0.14307740,0.03710318,0.02902628,0.01253537,0.02894112,0.01025910,0.00000000
-5.21360680,0.16524050,0.04368975,0.03314701,0.01446512,0.03327891,0.01232898,0.00000000
-5.20760380,0.19080185,0.05142512,0.03795200,0.01658975,0.03841666,0.01474820,0.00000000
-5.20160080,0.21986738,0.06038562,0.04345485,0.01890778,0.04439180,0.01754794,0.00000000
-5.19559780,0.25250567,0.07064033,0.04966127,0.02141397,0.05123560,0.02075807,0.00000000
-5.18959480,0.28873812,0.08224698,0.05656719,0.02409885,0.05897087,0.02440592,0.00000000
-5.18359180,0.32852925,0.09524766,0.06415710,0.02694852,0.06760938,0.02851481,0.00000000
-5.17758879,0.37177764,0.10966441,0.07240234,0.02994438,0.07714931,0.03310252,0.00000000
-5.17158579,0.41830781,0.12549472,0.08125975,0.03306312,0.08757269,0.03817970,0.00000000
-5.16558279,0.46786365,0.14270748,0.09067062,0.03627681,0.09884311,0.04374833,0.00000000
-5.15957979,0.52010392,0.16123920,0.10056000,0.03955315,0.11090370,0.04980022,0.00000000
-5.15357679,0.57460011,0.18099104,0.11083663,0.04285590,0.12367564,0.05631563,0.00000000
-5.14757379,0.63083713,0.20182665,0.12139340,0.04614545,0.13705722,0.06326221,0.00000000
-5.14157079,0.68821720,0.22357123,0.13210837,0.04937952,0.15092366,0.07059419,0.00000000
-5.13556778,0.74606687,0.24601173,0.14284654,0.05251403,0.16512781,0.07825190,0.00000000
-5.12956478,0.80364748,0.26889867,0.15346223,0.05550406,0.17950166,0.08616189,0.00000000
-5.12356178,0.86016879,0.29194930,0.16380194,0.05830488,0.19385884,0.09423739,0.00000000
-5.11755878,0.91480552,0.31485237,0.17370793,0.06087305,0.20799803,0.10237941,0.00000000
-5.11155578,0.96671649,0.33727441,0.18302202,0.06316749,0.22170728,0.11047839,0.00000000
-5.10555278,1.01506563,0.35886725,0.19158982,0.06515055,0.23476900,0.11841631,0.00000000
-5.09954977,1.05904432,0.37927673,0.19926502,0.06678907,0.24696566,0.12606937,0.00000000
-5.09354677,1.09789414,0.39815229,0.20591373,0.06805520,0.25808583,0.13331104,0.00000000
-5.08754377,1.13092930,0.41515696,0.21141855,0.06892725,0.26793053,0.14001548,0.00000000
-5.08154077,1.15755772,0.42997760,0.21568231,0.06939027,0.27631939,0.14606115,0.00000000
-5.07553777,1.17729997,0.44233472,0.21863134,0.06943649,0.28309661,0.15133444,0.00000000
-5.06953477,1.18980535,0.45199162,0.22021797,0.06906556,0.28813629,0.15573328,0.00000000
-5.06353177,1.19486416,0.45876247,0.22042239,0.06828461,0.29134701,0.15917049,0.00000000
-5.05752876,1.19241592,0.46251876,0.21925352,0.06710806,0.29267533,0.16157677,0.00000000
-5.05152576,1.18255295,0.46319405,0.21674906,0.06555727,0.29210812,0.16290310,0.00000000
-5.04552276,1.16551912,0.46078666,0.21297464,0.06366002,0.28967365,0.16312260,0.00000000
-5.03951976,1.14170398,0.45536021,0.20802204,0.06144985,0.28544122,0.16223164,0.00000000
-5.03351676,1.11163232,0.44704193,0.20200668,0.05896517,0.27951951,0.16025015,0.00000000
-5.02751376,1.07594968,0.43601884,0.19506434,0.05624847,0.27205365,0.15722122,0.00000000
-5.02151076,1.03540436,0.42253207,0.18734741,0.05334528,0.26322106,0.15320987,0.00000000
-5.01550775,0.99082683,0.40686932,0.17902065,0.05030323,0.25322639,0.14830120,0.00000000
-5.00950475,0.94310707,0.38935607,0.17025675,0.04717111,0.24229569,0.14259788,0.00000000
-5.00350175,0.89317112,0.37034579,0.16123182,0.04399796,0.23067000,0.13621719,0.00000000
-4.99749875,0.84195743,0.35020949,0.15212094,0.04083223,0.21859875,0.12928770,0.00000000
-4.99149575,0.79039400,0.32932527,0.14309399,0.03772111,0.20633312,0.12194580,0.00000000
-4.98549275,0.73937717,0.30806803,0.13431184,0.03470993,0.19411966,0.11433210,0.00000000
-4.97948974,0.68975253,0.28679987,0.12592297,0.03184175,0.18219434,0.10658800,0.00000000
-4.97348674,0.64229862,0.26586143,0.11806075,0.02915699,0.17077722,0.09885251,0.00000000
-4.96748374,0.59771372,0.24556457,0.11084121,0.02669336,0.16006798,0.09125927,0.00000000
-4.96148074,0.55660595,0.22618630,0.10436155,0.02448575,0.15024219,0.08393415,0.00000000
-4.95547774,0.51948663,0.20796435,0.09869913,0.02256633,0.14144853,0.07699320,0.00000000
-4.94947474,0.48676682,0.19109427,0.09391117,0.02096466,0.13380698,0.07054107,0.00000000
-4.94347174,0.45875680,0.17572799,0.09003491,0.01970792,0.12740781,0.06466993,0.00000000
-4.93746873,0.43566808,0.16197384,0.08708821,0.01882107,0.12231138,0.05945881,0.00000000
-4.93146573,0.41761747,0.14989777,0.08507053,0.01832709,0.11854868,0.05497326,0.00000000
-4.92546273,0.40463278,0.13952565,0.08396428,0.01824705,0.11612250,0.05126536,0.00000000
-4.91945973,0.39665972,0.13084644,0.08373624,0.01860022,0.11500905,0.04837389,0.00000000
-4.91345673,0.39356936,0.12381592,0.08433926,0.01940399,0.11516002,0.04632464,0.00000000
-4.90745373,0.39516595,0.11836095,0.08571388,0.02067378,0.11650491,0.04513078,0.00000000
-4.90145073,0.40119458,0.11438384,0.08779011,0.02242270,0.11895356,0.04479325,0.00000000
-4.89544772,0.41134862,0.11176679,0.09048906,0.02466121,0.12239884,0.04530106,0.00000000
-4.88944472,0.42527651,0.11037634,0.09372460,0.02739664,0.12671939,0.04663156,0.00000000
-4.88344172,0.44258819,0.11006744,0.09740491,0.03063260,0.13178238,0.04875063,0.00000000
-4.87743872,0.46286087,0.11068739,0.10143400,0.03436842,0.13744631,0.05161281,0.00000000
-4.87143572,0.48564437,0.11207935,0.10571312,0.03859849,0.14356374,0.05516149,0.00000000
-4.86543272,0.51046624,0.11408553,0.11014223,0.04331175,0.14998399,0.05932907,0.00000000
-4.85942971,0.53683670,0.11654998,0.11462131,0.04849118,0.15655579,0.06403729,0.00000000
-4.85342671,0.56425368,0.11932112,0.11905176,0.05411347,0.16312986,0.06919777,0.00000000
-4.84742371,0.59220813,0.12225384,0.12333778,0.06014882,0.16956134,0.07471274,0.00000000
-4.84142071,0.62018972,0.12521140,0.12738774,0.06656103,0.17571219,0.08047613,0.00000000
-4.83541771,0.64769304,0.12806700,0.13111556,0.07330777,0.18145335,0.08637499,0.00000000
-4.82941471,0.67422436,0.13070516,0.13444208,0.08034109,0.18666675,0.09229125,0.00000000
-4.82341171,0.69930884,0.13302287,0.13729642,0.08760827,0.19124708,0.09810390,0.00000000
-4.81740870,0.72249813,0.13493053,0.13961719,0.09505283,0.19510330,0.10369139,0.00000000
-4.81140570,0.74337820,0.13635269,0.14135372,0.10261576,0.19815984,0.10893435,0.00000000
-4.80540270,0.76157708,0.13722859,0.14246701,0.11023701,0.20035741,0.11371844,0.00000000
-4.79939970,0.77677223,0.13751246,0.14293052,0.11785692,0.20165354,0.11793731,0.00000000
-4.79339670,0.78869728,0.13717368,0.14273077,0.12541785,0.20202269,0.12149540,0.00000000
-4.78739370,0.79714777,0.13619654,0.14186755,0.13286567,0.20145596,0.12431066,0.00000000
-4.78139070,0.80198558,0.13457993,0.14035388,0.14015119,0.19996050,0.12631683,0.00000000
-4.77538769,0.80314174,0.13233663,0.13821557,0.14723129,0.19755856,0.12746542,0.00000000
-4.76938469,0.80061754,0.12949238,0.13549049,0.15406990,0.19428624,0.12772703,0.00000000
-4.76338169,0.79448359,0.12608476,0.13222742,0.16063854,0.19019201,0.12709211,0.00000000
-4.75737869,0.78487698,0.12216176,0.12848467,0.16691650,0.18533502,0.12557112,0.00000000
-4.75137569,0.77199649,0.11778016,0.12432831,0.17289059,0.17978334,0.12319390,0.00000000
-4.74537269,0.75609589,0.11300379,0.11983028,0.17855449,0.17361208,0.12000848,0.00000000
-4.73936968,0.73747580,0.10790165,0.11506630,0.18390766,0.16690152,0.11607931,0.00000000
-4.73336668,0.71647412,0.10254598,0.11011364,0.18895389,0.15973533,0.11148488,0.00000000
-4.72736368,0.69345567,0.09701027,0.10504900,0.19369961,0.15219881,0.10631505,0.00000000
-4.72136068,0.66880117,0.09136748,0.09994635,0.19815189,0.14437735,0.10066799,0.00000000
-4.71535768,0.64289629,0.08568818,0.09487502,0.20231648,0.13635502,0.09464710,0.00000000
-4.70935468,0.61612095,0.08003906,0.08989795,0.20619575,0.12821329,0.08835776,0.00000000
-4.70335168,0.58883944,0.07448150,0.08507030,0.20978694,0.12003008,0.08190436,0.00000000
-4.69734867,0.56139164,0.06907052,0.08043833,0.21308052,0.11187883,0.07538744,0.00000000
-4.69134567,0.53408576,0.06385398,0.07603869,0.21605912,0.10382793,0.06890127,0.00000000
-4.68534267,0.50719268,0.05887202,0.07189812,0.21869680,0.09594023,0.06253174,0.00000000
-4.67933967,0.48094221,0.05415694,0.06803351,0.22095906,0.08827276,0.05635482,0.00000000
-4.67333667,0.45552124,0.04973325,0.06445236,0.22280329,0.08087663,0.05043541,0.00000000
-4.66733367,0.43107371,0.04561805,0.06115352,0.22417995,0.07379704,0.04482676,0.00000000
-4.66133067,0.40770252,0.04182170,0.05812832,0.22503428,0.06707346,0.03957032,0.00000000
-4.65532766,0.38547283,0.03834859,0.05536187,0.22530853,0.06073990,0.03469599,0.00000000
-4.64932466,0.36441684,0.03519817,0.05283454,0.22494462,0.05482534,0.03022279,0.00000000
-4.64332166,0.34453956,0.03236604,0.05052354,0.22388701,0.04935414,0.02615977,0.00000000
-4.63731866,0.32582529,0.02984509,0.04840455,0.22208577,0.04434665,0.02250721,0.00000000
-4.63131566,0.30824441,0.02762665,0.04645328,0.21949952,0.03981979,0.01925788,0.00000000
-4.62531266,0.29176019,0.02570164,0.04464690,0.21609824,0.03578770,0.01639844,0.00000000
-4.61930965,0.27633523,0.02406154,0.04296536,0.21186561,0.03226233,0.01391083,0.00000000
-4.61330665,0.26193723,0.02269930,0.04139243,0.20680095,0.02925409,0.01177359,0.00000000
-4.60730365,0.24854390,0.02161003,0.03991649,0.20092044,0.02677240,0.00996310,0.00000000
-4.60130065,0.23614663,0.02079154,0.03853109,0.19425768,0.02482610,0.00845465,0.00000000
-4.59529765,0.22475293,0.02024460,0.03723516,0.18686356,0.02342385,0.00722345,0.00000000
-4.58929465,0.21438757,0.01997300,0.03603289,0.17880532,0.02257429,0.00624530,0.00000000
-4.58329165,0.20509221,0.01998341,0.03493344,0.17016501,0.02228603,0.00549721,0.00000000
-4.57728864,0.19692377,0.02028494,0.03395028,0.16103729,0.02256749,0.00495782,0.00000000
-4.57128564,0.18995161,0.02088854,0.03310036,0.15152682,0.02342644,0.00460759,0.00000000
-4.56528264,0.18425355,0.02180620,0.03240306,0.14174521,0.02486945,0.00442892,0.00000000
-4.55927964,0.17991112,0.02304996,0.03187902,0.13180792,0.02690101,0.00440609,0.00000000
-4.55327664,0.17700419,0.02463083,0.03154891,0.12183097,0.02952260,0.00452509,0.00000000
-4.54727364,0.17560523,0.02655765,0.03143210,0.11192789,0.03273153,0.00477341,0.00000000
-4.54127064,0.17577358,0.02883586,0.03154546,0.10220685,0.03651974,0.00513975,0.00000000
-4.53526763,0.17754993,0.03146642,0.03190210,0.09276818,0.04087261,0.00561363,0.00000000
-4.52926463,0.18095138,0.03444470,0.03251041,0.08370234,0.04576785,0.00618516,0.00000000
-4.52326163,0.18596726,0.03775965,0.03337316,0.07508838,0.05117443,0.00684461,0.00000000
-4.51725863,0.19255603,0.04139306,0.03448686,0.06699298,0.05705191,0.00758219,0.00000000
-4.51125563,0.20064343,0.04531917,0.03584139,0.05946995,0.06334995,0.00838777,0.00000000
-4.50525263,0.21012196,0.04950459,0.03741991,0.05256029,0.07000828,0.00925073,0.00000000
-4.49924962,0.22085191,0.05390850,0.03919902,0.04629261,0.07695715,0.01015979,0.00000000
-4.49324662,0.23266383,0.05848323,0.04114931,0.04068398,0.08411814,0.01110307,0.00000000
-4.48724362,0.24536249,0.06317526,0.04323606,0.03574104,0.09140564,0.01206803,0.00000000
-4.48124062,0.25873214,0.06792644,0.04542036,0.03146121,0.09872869,0.01304170,0.00000000
-4.47523762,0.27254296,0.07267560,0.04766027,0.02783412,0.10599334,0.01401078,0.00000000
-4.46923462,0.28655833,0.07736036,0.04991236,0.02484294,0.11310532,0.01496195,0.00000000
-4.46323162,0.30054278,0.08191916,0.05213318,0.02246562,0.11997306,0.01588213,0.00000000
-4.45722861,0.31427002,0.08629329,0.05428094,0.02067612,0.12651076,0.01675883,0.00000000
-4.45122561,0.32753102,0.09042899,0.05631705,0.01944530,0.13264156,0.01758048,0.00000000
-4.44522261,0.34014140,0.09427939,0.05820765,0.01874169,0.13830044,0.01833674,0.00000000
-4.43921961,0.35194796,0.09780629,0.05992497,0.01853202,0.14343693,0.01901880,0.00000000
-4.43321661,0.36283409,0.10098157,0.06144841,0.01878154,0.14801726,0.01961966,0.00000000
-4.42721361,0.37272346,0.10378828,0.06276541,0.01945412,0.15202593,0.02013432,0.00000000
-4.42121061,0.38158217,0.10622132,0.06387194,0.02051224,0.15546664,0.02055988,0.00000000
-4.41520760,0.38941894,0.10828753,0.06477264,0.02191688,0.15836238,0.02089567,0.00000000
-4.40920460,0.39628350,0.11000545,0.06548061,0.02362727,0.16075472,0.02114319,0.00000000
-4.40320160,0.40226309,0.11140451,0.06601680,0.02560073,0.16270229,0.02130606,0.00000000
-4.39719860,0.40747741,0.11252384,0.06640906,0.02779257,0.16427850,0.02138986,0.00000000
-4.39119560,0.41207213,0.11341072,0.06669092,0.03015597,0.16556866,0.02140202,0.00000000
-4.38519260,0.41621147,0.11411882,0.06690007,0.03264219,0.16666646,0.02135152,0.00000000
-4.37918959,0.42007001,0.11470614,0.06707669,0.03520079,0.16767015,0.02124877,0.00000000
-4.37318659,0.42382439,0.11523309,0.06726171,0.03778014,0.16867855,0.02110533,0.00000000
-4.36718359,0.42764523,0.11576047,0.06749496,0.04032808,0.16978699,0.02093378,0.00000000
-4.36118059,0.43168974,0.11634776,0.06781352,0.04279284,0.17108359,0.02074752,0.00000000
-4.35517759,0.43609534,0.11705155,0.06825013,0.04512401,0.17264580,0.02056075,0.00000000
-4.34917459,0.44097475,0.11792442,0.06883191,0.04727377,0.17453765,0.02038838,0.00000000
-4.34317159,0.44641275,0.11901418,0.06957925,0.04919808,0.17680762,0.02024605,0.00000000
-4.33716858,0.45246467,0.12036348,0.07050524,0.05085804,0.17948743,0.02015025,0.00000000
-4.33116558,0.45915689,0.12200995,0.07161529,0.05222109,0.18259164,0.02011836,0.00000000
-4.32516258,0.46648909,0.12398663,0.07290722,0.05326222,0.18611821,0.02016889,0.00000000
-4.31915958,0.47443830,0.12632271,0.07437181,0.05396503,0.19004992,0.02032154,0.00000000
-4.31315658,0.48296432,0.12904462,0.07599355,0.05432255,0.19435663,0.02059740,0.00000000
-4.30715358,0.49201636,0.13217716,0.07775182,0.05433790,0.19899816,0.02101901,0.00000000
