energy_ev,total_up,Ge_p_up,Ge_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.88594297,4.20681005,0.15689167,0.00000000,1.24887165,2.32096421,0.02187166,2.17748965
-5.87993997,4.09027023,0.15571778,0.00000000,1.21244563,2.25378662,0.02148907,2.11143951
-5.87393697,3.97643669,0.15452476,0.00000000,1.17788735,2.18779968,0.02104908,2.04731346
-5.86793397,3.86679055,0.15334259,0.00000000,1.14554308,2.12389862,0.02056077,1.98591615
-5.86193097,3.76269375,0.15220074,0.00000000,1.11570493,2.06291313,0.02003421,1.92797535
-5.85592796,3.66537947,0.15112776,0.00000000,1.08861209,2.00560264,0.01948023,1.87413859
-5.84992496,3.57594721,0.15015103,0.00000000,1.06445393,1.95265361,0.01891029,1.82497250
-5.84392196,3.49536209,0.14929655,0.00000000,1.04337487,1.90467864,0.01833620,1.78096464
-5.83791896,3.42445791,0.14858903,0.00000000,1.02548058,1.86221691,0.01776998,1.74252746
-5.83191596,3.36394344,0.14805194,0.00000000,1.01084518,1.82573573,0.01722364,1.71000393
-5.82591296,3.31441122,0.14770782,0.00000000,0.99951904,1.79563289,0.01670900,1.68367458
-5.81990995,3.27634835,0.14757853,0.00000000,0.99153678,1.77223960,0.01623753,1.66376533
-5.81390695,3.25014846,0.14768566,0.00000000,0.98692513,1.75582376,0.01582017,1.65045600
-5.80790395,3.23612441,0.14805085,0.00000000,0.98571042,1.74659339,0.01546724,1.64388877
-5.80190095,3.23452098,0.14869614,0.00000000,0.98792528,1.74470023,0.01518829,1.64417660
-5.79589795,3.24552713,0.14964421,0.00000000,0.99361436,1.75024329,0.01499197,1.65141102
-5.78989495,3.26928723,0.15091858,0.00000000,1.00283910,1.76327239,0.01488601,1.66566914
-5.78389195,3.30591088,0.15254357,0.00000000,1.01568105,1.78379160,0.01487706,1.68701958
-5.77788894,3.35548093,0.15454423,0.00000000,1.03224408,1.81176254,0.01497067,1.71552710
-5.77188594,3.41805931,0.15694603,0.00000000,1.05265513,1.84710752,0.01517120,1.75125575
-5.76588294,3.49369038,0.15977439,0.00000000,1.07706356,1.88971246,0.01548172,1.79427040
-5.75987994,3.58240172,0.16305401,0.00000000,1.10563931,1.93942945,0.01590400,1.84463650
-5.75387694,3.68420198,0.16680812,0.00000000,1.13856952,1.99607898,0.01643841,1.90241806
-5.74787394,3.79907599,0.17105748,0.00000000,1.17605403,2.05945160,0.01708386,1.96767374
-5.74187094,3.92697692,0.17581931,0.00000000,1.21829958,2.12930917,0.01783773,2.04045121
-5.73586793,4.06781586,0.18110617,0.00000000,1.26551281,2.20538526,0.01869584,2.12077978
-5.72986493,4.22144882,0.18692474,0.00000000,1.31789229,2.28738501,0.01965240,2.20866153
-5.72386193,4.38766182,0.19327462,0.00000000,1.37561952,2.37498417,0.02069998,2.30406114
-5.71785893,4.56615429,0.20014724,0.00000000,1.43884917,2.46782748,0.02182956,2.40689476
-5.71185593,4.75652162,0.20752480,0.00000000,1.50769865,2.56552636,0.02303049,2.51701833
-5.70585293,4.95823754,0.21537946,0.00000000,1.58223747,2.66765613,0.02429066,2.63421568
-5.69984992,5.17063718,0.22367272,0.00000000,1.66247635,2.77375286,0.02559654,2.75818714
-5.69384692,5.39290176,0.23235506,0.00000000,1.74835681,2.88331020,0.02693340,2.88853897
-5.68784392,5.62404601,0.24136595,0.00000000,1.83974134,2.99577633,0.02828550,3.02477446
-5.68184092,5.86290917,0.25063419,0.00000000,1.93640485,3.11055162,0.02963638,3.16628709
-5.67583792,6.10815077,0.26007863,0.00000000,2.03802768,3.22698716,0.03096914,3.31235644
-5.66983492,6.35825201,0.26960932,0.00000000,2.14419085,3.34438469,0.03226683,3.46214755
-5.66383192,6.61152355,0.27912904,0.00000000,2.25437394,3.46199831,0.03351281,3.61471385
-5.65782891,6.86612038,0.28853523,0.00000000,2.36795604,3.57903835,0.03469118,3.76900450
-5.65182591,7.12006408,0.29772226,0.00000000,2.48422025,3.69467762,0.03578717,3.92387604
-5.64582291,7.37127262,0.30658398,0.00000000,2.60236178,3.80806045,0.03678759,4.07810858
-5.63981991,7.61759740,0.31501651,0.00000000,2.72150009,3.91831437,0.03768120,4.23042647
-5.63381691,7.85686693,0.32292120,0.00000000,2.84069469,4.02456470,0.03845908,4.37952301
-5.62781391,8.08693603,0.33020755,0.00000000,2.95896463,4.12595153,0.03911498,4.52408875
-5.62181091,8.30573939,0.33679613,0.00000000,3.07531116,4.22164899,0.03964550,4.66284261
-5.61580790,8.51134750,0.34262131,0.00000000,3.18874288,4.31088615,0.04005035,4.79456476
-5.60980490,8.70202307,0.34763364,0.00000000,3.29830269,4.39296879,0.04033241,4.91813025
-5.60380190,8.87627558,0.35180193,0.00000000,3.40309554,4.46730125,0.04049778,5.03254197
-5.59779890,9.03291171,0.35511473,0.00000000,3.50231576,4.53340747,0.04055566,5.13696154
-5.59179590,9.17107906,0.35758131,0.00000000,3.59527307,4.59094993,0.04051826,5.23073682
-5.58579290,9.29030104,0.35923201,0.00000000,3.68141576,4.63974566,0.04040051,5.31342455
-5.57978989,9.39050077,0.36011786,0.00000000,3.76035017,4.67977826,0.04021977,5.38480697
-5.57378689,9.47201243,0.36030968,0.00000000,3.83185528,4.71120490,0.03999545,5.44490123
-5.56778389,9.53557874,0.35989643,0.00000000,3.89589152,4.73435771,0.03974859,5.49396102
-5.56178089,9.58233417,0.35898306,0.00000000,3.95260333,4.74973900,0.03950136,5.53246971
-5.55577789,9.61377365,0.35768787,0.00000000,4.00231478,4.75801009,0.03927663,5.56112520
-5.54977489,9.63170776,0.35613941,0.00000000,4.04551849,4.75997383,0.03909739,5.58081652
-5.54377189,9.63820567,0.35447323,0.00000000,4.08285781,4.75655124,0.03898634,5.59259320
-5.53776888,9.63552783,0.35282833,0.00000000,4.11510302,4.74875300,0.03896537,5.59762825
-5.53176588,9.62605108,0.35134370,0.00000000,4.14312226,4.73764690,0.03905511,5.59717638
-5.52576288,9.61218899,0.35015485,0.00000000,4.16784828,4.72432240,0.03927456,5.59252912
-5.51975988,9.59631089,0.34939055,0.00000000,4.19024255,4.70985397,0.03964077,5.58496871
-5.51375688,9.58066278,0.34916985,0.00000000,4.21125791,4.69526471,0.04016849,5.57572277
-5.50775388,9.56729352,0.34959937,0.00000000,4.23180152,4.68149186,0.04086998,5.56592184
-5.50175088,9.55798931,0.35077102,0.00000000,4.25269965,4.66935590,0.04175483,5.55656140
-5.49574787,9.55421917,0.35276006,0.00000000,4.27466577,4.65953451,0.04282987,5.54847029
-5.48974487,9.55709344,0.35562355,0.00000000,4.29827321,4.65254265,0.04409910,5.54228664
-5.48374187,9.56733693,0.35939921,0.00000000,4.32393371,4.64871962,0.04556367,5.53844234
-5.47773887,9.58527738,0.36410461,0.00000000,4.35188262,4.64822356,0.04722191,5.53715656
-5.47173587,9.61084927,0.36973668,0.00000000,4.38217120,4.65103360,0.04906942,5.53843833
-5.46573287,9.64361240,0.37627162,0.00000000,4.41466652,4.65695927,0.05109912,5.54209788
-5.45972986,9.68278372,0.38366500,0.00000000,4.44905859,4.66565669,0.05330135,5.54776577
-5.45372686,9.72728063,0.39185220,0.00000000,4.48487432,4.67665035,0.05566398,5.55491884
-5.44772386,9.77577326,0.40074921,0.00000000,4.52149774,4.68935948,0.05817251,5.56291118
-5.44172086,9.82674303,0.41025362,0.00000000,4.55819510,4.70312726,0.06081016,5.57100881
-5.43571786,9.87854461,0.42024603,0.00000000,4.59414400,4.71725161,0.06355797,5.57842584
-5.42971486,9.92946844,0.43059176,0.00000000,4.62846480,4.73101578,0.06639491,5.58436063
-5.42371186,9.97780094,0.44114295,0.00000000,4.66025319,4.74371729,0.06929797,5.58802995
-5.41770885,10.02188003,0.45174102,0.00000000,4.68861212,4.75469388,0.07224230,5.58869976
-5.41170585,10.06014377,0.46221946,0.00000000,4.71268206,4.76334533,0.07520133,5.58571112
-5.40570285,10.09117068,0.47240706,0.00000000,4.73166799,4.76915034,0.07814701,5.57850044
-5.39969985,10.11371044,0.48213131,0.00000000,4.74486247,4.77167789,0.08104998,5.56661327
-5.39369685,10.12670478,0.49122209,0.00000000,4.75166370,4.77059305,0.08387996,5.54971157
-5.38769385,10.12929837,0.49951552,0.00000000,4.75158834,4.76565719,0.08660607,5.52757442
-5.38169085,10.12084057,0.50685775,0.00000000,4.74427882,4.75672334,0.08919730,5.50009294
-5.37568784,10.10087902,0.51310875,0.00000000,4.72950531,4.74372724,0.09162309,5.46726004
-5.36968484,10.06914664,0.51814577,0.00000000,4.70716286,4.72667524,0.09385393,5.42915630
-5.36368184,10.02554371,0.52186654,0.00000000,4.67726432,4.70563001,0.09586204,5.38593314
-5.35767884,9.97011712,0.52419192,0.00000000,4.63992999,4.68069548,0.09762216,5.33779475
-5.35167584,9.90303861,0.52506804,0.00000000,4.59537508,4.65200196,0.09911224,5.28498018
-5.34567284,9.82458378,0.52446770,0.00000000,4.54389592,4.61969280,0.10031428,5.22774686
-5.33966983,9.73511371,0.52239117,0.00000000,4.48585606,4.58391333,0.10121501,5.16635672
-5.33366683,9.63506015,0.51886619,0.00000000,4.42167327,4.54480294,0.10180652,5.10106580
-5.32766383,9.52491536,0.51394727,0.00000000,4.35180810,4.50249075,0.10208683,5.03211799
-5.32166083,9.40522678,0.50771437,0.00000000,4.27675468,4.45709495,0.10206020,4.95974300
-5.31565783,9.27659649,0.50027089,0.00000000,4.19703393,4.40872583,0.10173736,4.88415867
-5.30965483,9.13968491,0.49174124,0.00000000,4.11318946,4.35749197,0.10113542,4.80557699
-5.30365183,8.99521745,0.48226788,0.00000000,4.02578565,4.30350897,0.10027762,4.72421314
-5.29764882,8.84399302,0.47200818,0.00000000,3.93540763,4.24690976,0.09919277,4.64029663
-5.29164582,8.68689262,0.46113094,0.00000000,3.84266247,4.18785559,0.09791453,4.55408321
-5.28564282,8.52488634,0.44981287,0.00000000,3.74818077,4.12654650,0.09648041,4.46586646
-5.27963982,8.35903708,0.43823507,0.00000000,3.65261784,4.06323028,0.09493055,4.37598770
-5.27363682,8.19049967,0.42657954,0.00000000,3.55665361,3.99820886,0.09330646,4.28484320
-5.26763382,8.02051406,0.41502573,0.00000000,3.46099069,3.93184139,0.09164957,4.19288769
-5.26163082,7.85039202,0.40374744,0.00000000,3.36634982,3.86454347,0.08999976,4.10063355
-5.25562781,7.68149709,0.39290969,0.00000000,3.27346265,3.79678209,0.08839400,4.00864548
-5.24962481,7.51521813,0.38266600,0.00000000,3.18306153,3.72906652,0.08686497,3.91753040
-5.24362181,7.35293743,0.37315580,0.00000000,3.09586664,3.66193529,0.08543996,3.82792335
-5.23761881,7.19599466,0.36450211,0.00000000,3.01257089,3.59594001,0.08413991,3.74046979
-5.23161581,7.04564849,0.35680958,0.00000000,2.93382328,3.53162686,0.08297878,3.65580545
-5.22561281,6.90303808,0.35016269,0.00000000,2.86021150,3.46951678,0.08196318,3.57453496
-5.21960980,6.76914639,0.34462437,0.00000000,2.79224480,3.41008563,0.08109236,3.49721046
-5.21360680,6.64476775,0.34023500,0.00000000,2.73033813,3.35374545,0.08035849,3.42431158
-5.20760380,6.53048158,0.33701172,0.00000000,2.67479848,3.30082807,0.07974727,3.35622808
-5.20160080,6.42663393,0.33494824,0.00000000,2.62581442,3.25157194,0.07923885,3.29324612
-5.19559780,6.33332818,0.33401513,0.00000000,2.58344926,3.20611326,0.07880891,3.23553913
-5.18959480,6.25042545,0.33416055,0.00000000,2.54763871,3.16448169,0.07842998,3.18316365
-5.18359180,6.17755497,0.33531159,0.00000000,2.51819289,3.12660108,0.07807285,3.13606055
-5.17758879,6.11413384,0.33737607,0.00000000,2.49480300,3.09229512,0.07770803,3.09406123
-5.17158579,6.05939524,0.34024490,0.00000000,2.47705214,3.06129756,0.07730711,3.05689863
-5.16558279,6.01242346,0.34379491,0.00000000,2.46442991,3.03326632,0.07684411,3.02422206
-5.15957979,5.97219401,0.34789207,0.00000000,2.45635011,3.00780076,0.07629664,2.99561513
-5.15357679,5.93761654,0.35239513,0.00000000,2.45217063,2.98446099,0.07564680,2.97061546
-5.14757379,5.90757852,0.35715942,0.00000000,2.45121473,2.96278808,0.07488188,2.94873519
-5.14157079,5.88098737,0.36204082,0.00000000,2.45279266,2.94232424,0.07399484,2.92948112
-5.13556778,5.85680907,0.36689975,0.00000000,2.45622277,2.92263169,0.07298437,2.91237332
-5.12956478,5.83410164,0.37160497,0.00000000,2.46085134,2.90330938,0.07185488,2.89696146
-5.12356178,5.81204204,0.37603714,0.00000000,2.46607023,2.88400682,0.07061608,2.88283807
-5.11755878,5.78994570,0.38009199,0.00000000,2.47133195,2.86443439,0.06928247,2.86964831
-5.11155578,5.76727822,0.38368293,0.00000000,2.47616171,2.84436991,0.06787260,2.85709600
-5.10555278,5.74365935,0.38674316,0.00000000,2.48016609,2.82366131,0.06640826,2.84494606
-5.09954977,5.71885964,0.38922696,0.00000000,2.48303839,2.80222568,0.06491358,2.83302340
-5.09354677,5.69279071,0.39111042,0.00000000,2.48456073,2.78004493,0.06341416,2.82120890
-5.08754377,5.66549020,0.39239134,0.00000000,2.48460303,2.75715878,0.06193612,2.80943297
-5.08154077,5.63710284,0.39308853,0.00000000,2.48311926,2.73365561,0.06050539,2.79766740
-5.07553777,5.60785898,0.39324039,0.00000000,2.48014144,2.70966196,0.05914697,2.78591620
-5.06953477,5.57805220,0.39290301,0.00000000,2.47577168,2.68533155,0.05788434,2.77420616
-5.06353177,5.54801729,0.39214777,0.00000000,2.47017298,2.66083435,0.05673905,2.76257786
-5.05752876,5.51810977,0.39105860,0.00000000,2.46355911,2.63634660,0.05573042,2.75107766
-5.05152576,5.48868824,0.38972904,0.00000000,2.45618414,2.61204217,0.05487536,2.73975110
-5.04552276,5.46009998,0.38825923,0.00000000,2.44833206,2.58808574,0.05418834,2.72863814
-5.03951976,5.43267048,0.38675288,0.00000000,2.44030678,2.56462803,0.05368144,2.71777028
-5.03351676,5.40669692,0.38531442,0.00000000,2.43242290,2.54180321,0.05336450,2.70716972
-5.02751376,5.38244550,0.38404631,0.00000000,2.42499743,2.51972832,0.05324529,2.69685023
-5.02151076,5.36015215,0.38304673,0.00000000,2.41834245,2.49850453,0.05332975,2.68681960
-5.01550775,5.34002598,0.38240748,0.00000000,2.41275902,2.47821988,0.05362217,2.67708333
-5.00950475,5.32225448,0.38221235,0.00000000,2.40853197,2.45895298,0.05412542,2.66764884
-5.00350175,5.30700978,0.38253572,0.00000000,2.40592563,2.44077723,0.05484109,2.65853003
-4.99749875,5.29445466,0.38344155,0.00000000,2.40518030,2.42376493,0.05576958,2.64975136
-4.99149575,5.28474751,0.38498262,0.00000000,2.40650916,2.40799084,0.05691013,2.64135118
-4.98549275,5.27804539,0.38720004,0.00000000,2.41009549,2.39353467,0.05826076,2.63338376
-4.97948974,5.27450447,0.39012285,0.00000000,2.41608992,2.38048218,0.05981821,2.62591973
-4.97348674,5.27427741,0.39376792,0.00000000,2.42460758,2.36892459,0.06157769,2.61904468
-4.96748374,5.27750752,0.39813976,0.00000000,2.43572506,2.35895630,0.06353272,2.61285599
-4.96148074,5.28431996,0.40323059,0.00000000,2.44947711,2.35067088,0.06567480,2.60745777
-4.95547774,5.29481026,0.40902034,0.00000000,2.46585320,2.34415559,0.06799321,2.60295438
-4.94947474,5.30903097,0.41547677,0.00000000,2.48479414,2.33948480,0.07047467,2.59944276
-4.94347174,5.32697750,0.42255572,0.00000000,2.50618892,2.33671272,0.07310319,2.59700413
-4.93746873,5.34857408,0.43020140,0.00000000,2.52987227,2.33586604,0.07585983,2.59569570
-4.93146573,5.37366128,0.43834695,0.00000000,2.55562314,2.33693709,0.07872265,2.59554288
-4.92546273,5.40198606,0.44691511,0.00000000,2.58316467,2.33987798,0.08166676,2.59653281
-4.91945973,5.43319571,0.45581922,0.00000000,2.61216585,2.34459644,0.08466439,2.59860962
-4.91345673,5.46683634,0.46496447,0.00000000,2.64224535,2.35095363,0.08768524,2.60167191
-4.90745373,5.50235673,0.47424946,0.00000000,2.67297755,2.35876436,0.09069684,2.60557292
-4.90145073,5.53911755,0.48356802,0.00000000,2.70390088,2.36779976,0.09366508,2.61012329
-4.89544772,5.57640612,0.49281135,0.00000000,2.73452840,2.37779242,0.09655493,2.61509662
-4.88944472,5.61345587,0.50187033,0.00000000,2.76436024,2.38844381,0.09933112,2.62023742
-4.88344172,5.64946971,0.51063792,0.00000000,2.79289752,2.39943351,0.10195897,2.62527100
-4.87743872,5.68364613,0.51901169,0.00000000,2.81965704,2.41042974,0.10440530,2.62991485
-4.87143572,5.71520632,0.52689616,0.00000000,2.84418610,2.42110065,0.10663923,2.63389064
-4.86543272,5.74342089,0.53420498,0.00000000,2.86607662,2.43112550,0.10863302,2.63693608
-4.85942971,5.76763443,0.54086278,0.00000000,2.88497776,2.44020515,0.11036282,2.63881590
-4.85342671,5.78728635,0.54680662,0.00000000,2.90060621,2.44807113,0.11180930,2.63933119
-4.84742371,5.80192678,0.55198686,0.00000000,2.91275362,2.45449279,0.11295816,2.63832637
-4.84142071,5.81122658,0.55636760,0.00000000,2.92129072,2.45928204,0.11380046,2.63569344
-4.83541771,5.81498083,0.55992639,0.00000000,2.92616765,2.46229558,0.11433277,2.63137325
-4.82941471,5.81310583,0.56265362,0.00000000,2.92741079,2.46343441,0.11455721,2.62535361
-4.82341171,5.80562995,0.56455119,0.00000000,2.92511609,2.46264098,0.11448121,2.61766465
-4.81740870,5.79267936,0.56563110,0.00000000,2.91943949,2.45989419,0.11411721,2.60837162
-4.81140570,5.77445964,0.56591357,0.00000000,2.91058504,2.45520284,0.11348217,2.59756597
-4.80540270,5.75123498,0.56542531,0.00000000,2.89879159,2.44859814,0.11259701,2.58535514
-4.79939970,5.72330663,0.56419774,0.00000000,2.88431898,2.44012593,0.11148592,2.57185222
-4.79339670,5.69099219,0.56226558,0.00000000,2.86743463,2.42983937,0.11017569,2.55716598
-4.78739370,5.65460744,0.55966576,0.00000000,2.84840141,2.41779262,0.10869496,2.54139224
-4.78139070,5.61445194,0.55643692,0.00000000,2.82746763,2.40403613,0.10707358,2.52460712
-4.77538769,5.57079939,0.55261934,0.00000000,2.80485967,2.38861388,0.10534189,2.50686266
-4.76938469,5.52389325,0.54825555,0.00000000,2.78077756,2.37156269,0.10353018,2.48818512
-4.76338169,5.47394774,0.54339142,0.00000000,2.75539370,2.35291363,0.10166815,2.46857598
-4.75737869,5.42115370,0.53807762,0.00000000,2.72885454,2.33269534,0.09978445,2.44801541
-4.75137569,5.36568854,0.53237139,0.00000000,2.70128474,2.31093888,0.09790634,2.42646789
-4.74537269,5.30772901,0.52633835,0.00000000,2.67279334,2.28768347,0.09605940,2.40388946
-4.73936968,5.24746549,0.52005419,0.00000000,2.64348115,2.26298271,0.09426727,2.38023581
-4.73336668,5.18511610,0.51360603,0.00000000,2.61344851,2.23691052,0.09255154,2.35547066
-4.72736368,5.12093916,0.50709320,0.00000000,2.58280267,2.20956618,0.09093154,2.32957347
-4.72136068,5.05524268,0.50062735,0.00000000,2.55166402,2.18107790,0.08942429,2.30254612
-4.71535768,4.98838967,0.49433161,0.00000000,2.52017041,2.15160464,0.08804439,2.27441764
-4.70935468,4.92079856,0.48833898,0.00000000,2.48847934,2.12133566,0.08680395,2.24524696
-4.70335168,4.85293838,0.48278969,0.00000000,2.45676752,2.09048793,0.08571254,2.21512322
-4.69734867,4.78531883,0.47782774,0.00000000,2.42522796,2.05930130,0.08477711,2.18416366
-4.69134567,4.71847572,0.47359674,0.00000000,2.39406476,2.02803186,0.08400199,2.15250945
-4.68534267,4.65295273,0.47023519,0.00000000,2.36348588,1.99694368,0.08338884,2.12031947
-4.67933967,4.58928071,0.46787154,0.00000000,2.33369475,1.96629972,0.08293665,2.08776294
-4.67333667,4.52795598,0.46661913,0.00000000,2.30488111,1.93635223,0.08264180,2.05501117
-4.66733367,4.46941912,0.46657156,0.00000000,2.27721207,1.90733352,0.08249812,2.02222919
-4.66133067,4.41403586,0.46779847,0.00000000,2.25082407,1.87944757,0.08249706,1.98956800
-4.65532766,4.36208130,0.47034229,0.00000000,2.22581633,1.85286304,0.08262783,1.95715785
-4.64932466,4.31372884,0.47421593,0.00000000,2.20224660,1.82770817,0.08287765,1.92510320
-4.64332166,4.26904440,0.47940174,0.00000000,2.18012937,1.80406789,0.08323207,1.89347970
-4.63731866,4.22798659,0.48585173,0.00000000,2.15943688,1.78198321,0.08367526,1.86233326
-4.63131566,4.19041274,0.49348909,0.00000000,2.14010297,1.76145305,0.08419042,1.83168153
-4.62531266,4.15609051,0.50221104,0.00000000,2.12202939,1.74243813,0.08476018,1.80151737
-4.61930965,4.12471426,0.51189268,0.00000000,2.10509435,1.72486688,0.08536700,1.77181420
-4.61330665,4.09592525,0.52239184,0.00000000,2.08916258,1.70864279,0.08599357,1.74253274
-4.60730365,4.06933421,0.53355457,0.00000000,2.07409626,1.69365269,0.08662324,1.71362858
-4.60130065,4.04454494,0.54522100,0.00000000,2.05976606,1.67977556,0.08724035,1.68506002
-4.59529765,4.02117739,0.55723127,0.00000000,2.04606138,1.66689122,0.08783055,1.65679555
-4.58929465,3.99888881,0.56943134,0.00000000,2.03289920,1.65488833,0.08838106,1.62882034
-4.58329165,3.97739168,0.58167818,0.00000000,2.02023074,1.64367144,0.08888083,1.60114119
-4.57728864,3.95646741,0.59384437,0.00000000,2.00804547,1.63316652,0.08932073,1.57378960
-4.57128564,3.93597508,0.60582181,0.00000000,1.99637216,1.62332496,0.08969352,1.54682253
-4.56528264,3.91585492,0.61752437,0.00000000,1.98527685,1.61412566,0.08999392,1.52032090
-4.55927964,3.89612656,0.62888963,0.00000000,1.97485789,1.60557560,0.09021846,1.49438564
-4.55327664,3.87688245,0.63987963,0.00000000,1.96523827,1.59770870,0.09036542,1.46913177
-4.54727364,3.85827735,0.65048067,0.00000000,1.95655600,1.59058354,0.09043467,1.44468067
-4.54127064,3.84051474,0.66070253,0.00000000,1.94895308,1.58428003,0.09042747,1.42115121
-4.53526763,3.82383164,0.67057704,0.00000000,1.94256395,1.57889564,0.09034629,1.39865023
-4.52926463,3.80848292,0.68015648,0.00000000,1.93750432,1.57454153,0.09019462,1.37726323
-4.52326163,3.79472677,0.68951174,0.00000000,1.93386134,1.57133895,0.08997681,1.35704574
-4.51725863,3.78281226,0.69873069,0.00000000,1.93168585,1.56941626,0.08969789,1.33801630
-4.51125563,3.77297014,0.70791674,0.00000000,1.93098736,1.56890688,0.08936342,1.32015139
-4.50525263,3.76540765,0.71718771,0.00000000,1.93173253,1.56994824,0.08897939,1.30338297
-4.49924962,3.76030760,0.72667510,0.00000000,1.93384711,1.57268172,0.08855215,1.28759881
-4.49324662,3.75783168,0.73652365,0.00000000,1.93722151,1.57725356,0.08808826,1.27264581
-4.48724362,3.75812772,0.74689106,0.00000000,1.94171987,1.58381639,0.08759450,1.25833620
-4.48124062,3.76133985,0.75794780,0.00000000,1.94719184,1.59253113,0.08707776,1.24445631
-4.47523762,3.76762077,0.76987661,0.00000000,1.95348663,1.60356872,0.08654500,1.23077757
-4.46923462,3.77714455,0.78287167,0.00000000,1.96046811,1.61711135,0.08600320,1.21706906
-4.46323162,3.79011866,0.79713693,0.00000000,1.96803021,1.63335272,0.08545924,1.20311091
-4.45722861,3.80679376,0.81288363,0.00000000,1.97611125,1.65249680,0.08491989,1.18870775
-4.45122561,3.82746994,0.83032661,0.00000000,1.98470621,1.67475498,0.08439167,1.17370145
-4.44522261,3.85249832,0.84967945,0.00000000,1.99387604,1.70034123,0.08388077,1.15798239
-4.43921961,3.88227723,0.87114835,0.00000000,2.00375299,1.72946534,0.08339300,1.14149851
-4.43321661,3.91724259,0.89492487,0.00000000,2.01454154,1.76232430,0.08293368,1.12426164
-4.42721361,3.95785259,0.92117767,0.00000000,2.02651453,1.79909213,0.08250760,1.10635070
-4.42121061,4.00456712,0.95004355,0.00000000,2.04000443,1.83990855,0.08211903,1.08791159
-4.41520760,4.05782284,0.98161825,0.00000000,2.05539016,1.88486706,0.08177166,1.06915366
-4.40920460,4.11800523,1.01594734,0.00000000,2.07307985,1.93400313,0.08146870,1.05034302
-4.40320160,4.18541902,1.05301770,0.00000000,2.09349048,1.98728299,0.08121293,1.03179295
-4.39719860,4.26025887,1.09275029,0.00000000,2.11702542,2.04459403,0.08100678,1.01385197
-4.39119560,4.34258172,1.13499436,0.00000000,2.14405092,2.10573709,0.08085250,0.99689009
-4.38519260,4.43228289,1.17952385,0.00000000,2.17487286,2.17042145,0.08075225,0.98128394
-4.37918959,4.52907693,1.22603611,0.00000000,2.20971493,2.23826277,0.08070822,0.96740145
-4.37318659,4.63248478,1.27415335,0.00000000,2.24869934,2.30878428,0.08072272,0.95558681
-4.36718359,4.74182788,1.32342680,0.00000000,2.29183105,2.38142131,0.08079823,0.94614629
-4.36118059,4.85622971,1.37334356,0.00000000,2.33898627,2.45552899,0.08093739,0.93933550
-4.35517759,4.97462485,1.42333619,0.00000000,2.38990586,2.53039288,0.08114292,0.93534856
-4.34917459,5.09577518,1.47279448,0.00000000,2.44419381,2.60524215,0.08141744,0.93430954
-4.34317159,5.21829244,1.52107913,0.00000000,2.50132088,2.67926474,0.08176327,0.93626639
-4.33716858,5.34066647,1.56753694,0.00000000,2.56063340,2.75162385,0.08218208,0.94118749
-4.33116558,5.46129758,1.61151682,0.00000000,2.62136645,2.82147531,0.08267456,0.94896080
-4.32516258,5.57853206,1.65238609,0.00000000,2.68266130,2.88798504,0.08324002,0.95939564
-4.31915958,5.69069951,1.68954655,0.00000000,2.74358609,2.95034615,0.08387596,0.97222681
-4.31315658,5.79615052,1.72244970,0.00000000,2.80315910,3.00779513,0.08457767,0.98712102
-4.30715358,5.89329378,1.75061063,0.00000000,2.86037383,3.05962681,0.08533792,1.00368519
