energy_ev,total_up,B_p_up,B_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-6.00000000,2.59039696,0.09348843,0.00000000,1.13566454,0.00000000,0.79388494,0.35869676
-5.99399700,2.52335649,0.08941716,0.00000000,1.10954184,0.00000000,0.76485490,0.34899230
-5.98799400,2.45844594,0.08560467,0.00000000,1.08358268,0.00000000,0.73730870,0.33990829
-5.98199100,2.39566957,0.08207914,0.00000000,1.05783645,0.00000000,0.71129032,0.33139505
-5.97598799,2.33511040,0.07886871,0.00000000,1.03240776,0.00000000,0.68686171,0.32340484
-5.96998499,2.27693941,0.07600137,0.00000000,1.00745803,0.00000000,0.66410507,0.31589486
-5.96398199,2.22142068,0.07350484,0.00000000,0.98320457,0.00000000,0.64312380,0.30883005
-5.95797899,2.16891183,0.07140640,0.00000000,0.95991707,0.00000000,0.62404200,0.30218551
-5.95197599,2.11985941,0.06973247,0.00000000,0.93791141,0.00000000,0.60700235,0.29594825
-5.94597299,2.07478882,0.06850811,0.00000000,0.91754095,0.00000000,0.59216237,0.29011834
-5.93996998,2.03428883,0.06775645,0.00000000,0.89918549,0.00000000,0.57968907,0.28470912
-5.93396698,1.99899078,0.06749779,0.00000000,0.88323795,0.00000000,0.56975210,0.27974659
-5.92796398,1.96954297,0.06774881,0.00000000,0.87008939,0.00000000,0.56251557,0.27526780
-5.92196098,1.94658104,0.06852145,0.00000000,0.86011267,0.00000000,0.55812881,0.27131844
-5.91595798,1.93069521,0.06982190,0.00000000,0.85364534,0.00000000,0.55671648,0.26794954
-5.90995498,1.92239603,0.07164953,0.00000000,0.85097246,0.00000000,0.55836831,0.26521357
-5.90395198,1.92207975,0.07399581,0.00000000,0.85230998,0.00000000,0.56312915,0.26316016
-5.89794897,1.92999544,0.07684348,0.00000000,0.85778950,0.00000000,0.57098975,0.26183148
-5.89194597,1.94621521,0.08016579,0.00000000,0.86744514,0.00000000,0.58187876,0.26125777
-5.88594297,1.97060970,0.08392606,0.00000000,0.88120328,0.00000000,0.59565668,0.26145315
-5.87993997,2.00283011,0.08807757,0.00000000,0.89887574,0.00000000,0.61211199,0.26241203
-5.87393697,2.04229847,0.09256374,0.00000000,0.92015716,0.00000000,0.63096008,0.26410635
