energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.80790395,3.73795924,0.00908919,0.74893305,0.56892793,0.30422379,2.62449529,1.28690373,1.33118730,0.00000000
-5.80190095,4.01060133,0.00952990,0.80205508,0.60199340,0.33301075,2.84881413,1.37642319,1.43775323,0.00000000
-5.79589795,4.30569653,0.01009337,0.85994386,0.63760844,0.36417623,3.08789671,1.47415329,1.55227808,0.00000000
-5.78989495,4.62030330,0.01077188,0.92216839,0.67539463,0.39740102,3.34003142,1.57914261,1.67353477,0.00000000
-5.78389195,4.95093223,0.01155614,0.98818175,0.71490779,0.43230597,3.60314468,1.69024533,1.80009747,0.00000000
-5.77788894,5.29358451,0.01243542,1.05732248,0.75564601,0.46845641,3.87480993,1.80613238,1.93036088,0.00000000
-5.77188594,5.64381036,0.01339767,1.12881985,0.79706049,0.50536888,4.15226881,1.92530931,2.06256731,0.00000000
-5.76588294,5.99678700,0.01442970,1.20180309,0.83856886,0.54252025,4.43246496,2.04614052,2.19484138,0.00000000
-5.75987994,6.34741480,0.01551743,1.27531461,0.87957075,0.57935897,4.71209061,2.16687963,2.32523161,0.00000000
-5.75387694,6.69042941,0.01664630,1.34832700,0.91946518,0.61531821,4.98764551,2.28570511,2.45175787,0.00000000
-5.74787394,7.02052676,0.01780153,1.41976344,0.95766897,0.64983046,5.25550713,2.40076036,2.57246317,0.00000000
-5.74187094,7.33249699,0.01896866,1.48852101,0.99363557,0.68234317,5.51201053,2.51019704,2.68546806,0.00000000
-5.73586793,7.62136258,0.02013389,1.55349628,1.02687360,0.71233466,5.75353568,2.61222020,2.78902541,0.00000000
-5.72986493,7.88251563,0.02128458,1.61361245,1.05696401,0.73932981,5.97659944,2.70513388,2.88157343,0.00000000
-5.72386193,8.11184867,0.02240962,1.66784691,1.08357527,0.76291461,6.17794898,2.78738528,2.96178435,0.00000000
-5.71785893,8.30587358,0.02349984,1.71525859,1.10647560,0.78274916,6.35465306,2.85760614,3.02860669,0.00000000
-5.71185593,8.46182326,0.02454826,1.75501376,1.12554168,0.79857816,6.50418732,2.91464946,3.08129869,0.00000000
-5.70585293,8.57773136,0.02555033,1.78640947,1.14076309,0.81023861,6.62450996,2.95762031,3.11945130,0.00000000
-5.69984992,8.65248609,0.02650397,1.80889357,1.15224223,0.81766407,6.71412408,2.98589924,3.14299924,0.00000000
-5.69384692,8.68585522,0.02740956,1.82208057,1.16018948,0.82088541,6.77212373,2.99915752,3.15221922,0.00000000
-5.68784392,8.67848079,0.02826976,1.82576249,1.16491353,0.82002778,6.79822102,2.99736327,3.14771516,0.00000000
-5.68184092,8.63184315,0.02908919,1.81991431,1.16680739,0.81530398,6.79275265,2.98077839,3.13039081,0.00000000
-5.67583792,8.54819577,0.02987400,1.80469375,1.16633041,0.80700453,6.75666511,2.94994626,3.10141076,0.00000000
-5.66983492,8.43047352,0.03063135,1.78043532,1.16398715,0.79548490,6.69147889,2.90567080,3.06215161,0.00000000
-5.66383192,8.28217844,0.03136877,1.74763884,1.16030411,0.78115045,6.59923297,2.84898772,3.01414550,0.00000000
-5.65782891,8.10724827,0.03209349,1.70695301,1.15580531,0.76443993,6.48241204,2.78112929,2.95901862,0.00000000
-5.65182591,7.90991377,0.03281178,1.65915469,1.15098813,0.74580821,6.34385970,2.70348396,2.89842769,0.00000000
-5.64582291,7.69455161,0.03352826,1.60512478,1.14630036,0.72570931,6.18668166,2.61755293,2.83399746,0.00000000
-5.63981991,7.46553935,0.03424534,1.54582180,1.14211998,0.70458024,6.01414357,2.52490513,2.76726226,0.00000000
-5.63381691,7.22711941,0.03496272,1.48225427,1.13873854,0.68282675,5.82956812,2.42713280,2.69961428,0.00000000
-5.62781391,6.98327783,0.03567703,1.41545307,1.13634913,0.66081132,5.63623624,2.32580934,2.63226117,0.00000000
-5.62181091,6.73764298,0.03638170,1.34644484,1.13503961,0.63884411,5.43729682,2.22245103,2.56619463,0.00000000
-5.61580790,6.49340805,0.03706689,1.27622758,1.13479156,0.61717713,5.23568868,2.11848416,2.50217138,0.00000000
-5.60980490,6.25327984,0.03771973,1.20574912,1.13548492,0.59600161,5.03407784,2.01521838,2.44070695,0.00000000
-5.60380190,6.01945471,0.03832469,1.13588923,1.13690815,0.57544881,4.83481216,1.91382715,2.38208211,0.00000000
-5.59779890,5.79362111,0.03886411,1.06744590,1.13877336,0.55559372,4.63989409,1.81533549,2.32636115,0.00000000
-5.59179590,5.57698666,0.03931891,1.00112572,1.14073558,0.53646145,4.45097150,1.72061481,2.27342030,0.00000000
-5.58579290,5.37032641,0.03966942,0.93753870,1.14241508,0.51803568,4.26934537,1.63038456,2.22298447,0.00000000
-5.57978989,5.17404788,0.03989618,0.87719689,1.14342148,0.50026862,4.09599208,1.54521967,2.17466963,0.00000000
-5.57378689,4.98826779,0.03998093,0.82051673,1.14337841,0.48309171,3.93159744,1.46556287,2.12802838,0.00000000
-5.56778389,4.81289515,0.03990744,0.76782430,1.14194713,0.46642652,3.77659917,1.39174059,2.08259575,0.00000000
-5.56178089,4.64771497,0.03966228,0.71936285,1.13884817,0.45019503,3.63123415,1.32398113,2.03793280,0.00000000
-5.55577789,4.49246778,0.03923560,0.67530208,1.13387948,0.43432894,3.49558677,1.26243380,1.99366552,0.00000000
-5.54977489,4.34692019,0.03862157,0.63574809,1.12693037,0.41877732,3.36963525,1.20718780,1.94951708,0.00000000
-5.54377189,4.21092299,0.03781882,0.60075375,1.11799046,0.40351250,3.25329287,1.15828971,1.90533195,0.00000000
-5.53776888,4.08445430,0.03683057,0.57032857,1.10715336,0.38853379,3.14644209,1.11575876,1.86109104,0.00000000
-5.53176588,3.96764612,0.03566461,0.54444776,1.09461479,0.37386910,3.04896016,1.07959920,1.81691740,0.00000000
-5.52576288,3.86079435,0.03433311,0.52306019,1.08066569,0.35957450,2.96073542,1.04980946,1.77307287,0.00000000
-5.51975988,3.76435282,0.03285216,0.50609480,1.06568047,0.34573198,2.88167474,1.02638782,1.72994636,0.00000000
-5.51375688,3.67891325,0.03124130,0.49346570,1.05010145,0.33244551,2.81170267,1.00933490,1.68803496,0.00000000
-5.50775388,3.60517367,0.02952277,0.48507572,1.03442019,0.31983603,2.75075402,0.99865313,1.64791961,0.00000000
-5.50175088,3.54389832,0.02772082,0.48081865,1.01915690,0.30803562,2.69876151,0.99434366,1.61023688,0.00000000
-5.49574787,3.49587233,0.02586090,0.48058042,1.00483896,0.29718123,2.65564065,0.99640142,1.57564885,0.00000000
-5.48974487,3.46185463,0.02396885,0.48423933,0.99197948,0.28740856,2.62127401,1.00480868,1.54481298,0.00000000
-5.48374187,3.44253224,0.02207013,0.49166564,0.98105723,0.27884626,2.59549670,1.01952807,1.51835357,0.00000000
-5.47773887,3.43847873,0.02018915,0.50272089,0.97249835,0.27161093,2.57808499,1.04049536,1.49683636,0.00000000
-5.47173587,3.45011928,0.01834868,0.51725695,0.96666093,0.26580313,2.56874906,1.06761264,1.48074744,0.00000000
-5.46573287,3.47770394,0.01656931,0.53511524,0.96382272,0.26150446,2.56713104,1.10074243,1.47047729,0.00000000
-5.45972986,3.52129024,0.01486916,0.55612614,0.96417235,0.25877601,2.57280839,1.13970286,1.46631049,0.00000000
-5.45372686,3.58073564,0.01326363,0.58010873,0.96780426,0.25765809,2.58530267,1.18426439,1.46842118,0.00000000
-5.44772386,3.65569959,0.01176531,0.60687097,0.97471712,0.25817111,2.60409298,1.23414802,1.47687413,0.00000000
-5.44172086,3.74565468,0.01038404,0.63621032,0.98481574,0.26031776,2.62863324,1.28902525,1.49163090,0.00000000
-5.43571786,3.84990567,0.00912706,0.66791476,0.99791605,0.26408598,2.65837206,1.34851970,1.51256043,0.00000000
-5.42971486,3.96761516,0.00799922,0.70176429,1.01375279,0.26945284,2.69277378,1.41221028,1.53945325,0.00000000
-5.42371186,4.09783414,0.00700335,0.73753266,1.03198945,0.27638888,2.73133950,1.47963597,1.57203816,0.00000000
-5.41770885,4.23953583,0.00614057,0.77498944,1.05223010,0.28486280,2.77362643,1.55030193,1.61000057,0.00000000
-5.41170585,4.39165086,0.00541075,0.81390216,1.07403249,0.29484609,2.81926469,1.62368682,1.65300129,0.00000000
-5.40570285,4.55310214,0.00481284,0.85403860,1.09692211,0.30631751,2.86797016,1.69925107,1.70069486,0.00000000
-5.39969985,4.72283771,0.00434529,0.89516884,1.12040674,0.31926704,2.91955289,1.77644589,1.75274643,0.00000000
-5.39369685,4.89985988,0.00400640,0.93706723,1.14399103,0.33369912,2.97392028,1.85472261,1.80884644,0.00000000
-5.38769385,5.08324944,0.00379459,0.97951388,1.16719080,0.34963493,3.03107487,1.93354214,1.86872236,0.00000000
-5.38169085,5.27218351,0.00370866,1.02229579,1.18954672,0.36711360,3.09110663,2.01238402,1.93214686,0.00000000
-5.37568784,5.46594621,0.00374794,1.06520732,1.21063687,0.38619207,3.15417997,2.09075474,1.99894212,0.00000000
-5.36968484,5.66393141,0.00391234,1.10804997,1.23008810,0.40694371,3.22051585,2.16819492,2.06897994,0.00000000
-5.36368184,5.86563704,0.00420240,1.15063148,1.24758566,0.42945534,3.29036959,2.24428484,2.14217759,0.00000000
-5.35767884,6.07065117,0.00461916,1.19276416,1.26288091,0.45382306,3.36400515,2.31864817,2.21848952,0.00000000
-5.35167584,6.27862994,0.00516401,1.23426249,1.27579691,0.48014651,3.44166685,2.39095337,2.29789522,0.00000000
-5.34567284,6.48926826,0.00583846,1.27494019,1.28623154,0.50852213,3.52354938,2.46091285,2.38038367,0.00000000
-5.33966983,6.70226448,0.00664383,1.31460680,1.29415811,0.53903527,3.60976753,2.52827962,2.46593512,0.00000000
-5.33366683,6.91728047,0.00758092,1.35306414,1.29962341,0.57175162,3.70032661,2.59284171,2.55450080,0.00000000
-5.32766383,7.13389915,0.00864958,1.39010271,1.30274306,0.60670827,3.79509490,2.65441451,2.64598185,0.00000000
-5.32166083,7.35158174,0.00984837,1.42549865,1.30369445,0.64390463,3.89377956,2.71283154,2.74020818,0.00000000
-5.31565783,7.56962705,0.01117414,1.45901127,1.30270740,0.68329386,3.99590699,2.76793410,2.83691863,0.00000000
-5.30965483,7.78713546,0.01262167,1.49038172,1.30005283,0.72477500,4.10080906,2.81956059,2.93574351,0.00000000
-5.30365183,8.00298010,0.01418331,1.51933293,1.29602996,0.76818646,4.20761603,2.86753616,3.03619065,0.00000000
-5.29764882,8.21578738,0.01584878,1.54557117,1.29095253,0.81330106,4.31525721,2.91166346,3.13763593,0.00000000
-5.29164582,8.42392907,0.01760496,1.56878933,1.28513449,0.85982333,4.42246977,2.95171535,3.23931931,0.00000000
-5.28564282,8.62552736,0.01943587,1.58867194,1.27887606,0.90738897,4.52781609,2.98743004,3.34034699,0.00000000
-5.27963982,8.81847387,0.02132267,1.60490195,1.27245054,0.95556721,4.62970955,3.01850942,3.43970008,0.00000000
-5.27363682,9.00046308,0.02324392,1.61716908,1.26609260,1.00386577,4.72644840,3.04462088,3.53625013,0.00000000
-5.26763382,9.16903966,0.02517584,1.62517939,1.25998877,1.05173882,4.81625686,3.06540279,3.62878124,0.00000000
-5.26163082,9.32165876,0.02709280,1.62866578,1.25427033,1.09859761,4.89733233,3.08047370,3.71601841,0.00000000
-5.25562781,9.45575757,0.02896787,1.62739889,1.24900931,1.14382379,4.96789724,3.08944495,3.79666132,0.00000000
-5.24962481,9.56883560,0.03077351,1.62119794,1.24421761,1.18678491,5.02625374,3.09193635,3.86942262,0.00000000
-5.24362181,9.65854101,0.03248236,1.60994090,1.23984951,1.22685174,5.07083925,3.08759419,3.93306935,0.00000000
-5.23761881,9.72275956,0.03406800,1.59357352,1.23580738,1.26341692,5.10028085,3.07611084,3.98646598,0.00000000
-5.23161581,9.75970257,0.03550586,1.57211675,1.23195043,1.29591410,5.11344624,3.05724502,4.02861755,0.00000000
-5.22561281,9.76799025,0.03677398,1.54567205,1.22810604,1.32383709,5.10948918,3.03084177,4.05871103,0.00000000
-5.21960980,9.74672664,0.03785384,1.51442428,1.22408318,1.34675807,5.08788759,2.99685104,4.07615311,0.00000000
-5.21360680,9.69556259,0.03873102,1.47864206,1.21968712,1.36434419,5.04847240,2.95534395,4.08060282,0.00000000
-5.20760380,9.61474367,0.03939576,1.43867533,1.21473474,1.37637178,4.99144582,2.90652574,4.07199721,0.00000000
-5.20160080,9.50514014,0.03984337,1.39495023,1.20906951,1.38273746,4.91738797,2.85074466,4.05056869,0.00000000
-5.19559780,9.36825687,0.04007449,1.34796142,1.20257535,1.38346556,4.82725127,2.78849601,4.01685294,0.00000000
-5.18959480,9.20622181,0.04009507,1.29826201,1.19518844,1.37871138,4.72234240,2.72042096,3.97168639,0.00000000
-5.18359180,9.02175216,0.03991622,1.24645153,1.18690628,1.36875989,4.60429215,2.64729980,3.91619293,0.00000000
-5.17758879,8.81809859,0.03955386,1.19316223,1.17779330,1.35401984,4.47501390,2.57003955,3.85175961,0.00000000
-5.17158579,8.59896842,0.03902813,1.13904426,1.16798270,1.33501318,4.33665211,2.48965620,3.78000191,0.00000000
-5.16558279,8.36842974,0.03836267,1.08475013,1.15767399,1.31236015,4.19152227,2.40725184,3.70271920,0.00000000
-5.15957979,8.13079927,0.03758376,1.03091900,1.14712646,1.28676034,4.04204443,2.32398758,3.62184186,0.00000000
-5.15357679,7.89051750,0.03671933,0.97816131,1.13664859,1.25897053,3.89067257,2.24105276,3.53937159,0.00000000
-5.14757379,7.65201530,0.03579794,0.92704420,1.12658391,1.22977988,3.73982234,2.15963190,3.45731709,0.00000000
-5.14157079,7.41957690,0.03484771,0.87807819,1.11729393,1.19998362,3.59179963,2.08087022,3.37762741,0.00000000
-5.13556778,7.19720421,0.03389532,0.83170552,1.10913896,1.17035608,3.44873283,2.00583919,3.30212547,0.00000000
-5.12956478,6.98848783,0.03296504,0.78829054,1.10245787,1.14162429,3.31251097,1.93550344,3.23244457,0.00000000
-5.12356178,6.79648986,0.03207794,0.74811237,1.09754770,1.11444308,3.18473041,1.87069027,3.16997028,0.00000000
-5.11755878,6.62364342,0.03125113,0.71136014,1.09464445,1.08937288,3.06665179,1.81206309,3.11579037,0.00000000
-5.11155578,6.47167316,0.03049733,0.67813095,1.09390591,1.06686099,2.95916906,1.76009986,3.07065495,0.00000000
-5.10555278,6.34154026,0.02982449,0.64843044,1.09539759,1.04722723,2.86279171,1.71507746,3.03494855,0.00000000
-5.09954977,6.23341446,0.02923575,0.62217628,1.09908267,1.03065449,2.77764081,1.67706288,3.00867557,0.00000000
-5.09354677,6.14667475,0.02872949,0.59920407,1.10481641,1.01718469,2.70345905,1.64591139,2.99145995,0.00000000
-5.08754377,6.07993874,0.02829964,0.57927579,1.11234555,1.00672008,2.63963419,1.62127211,2.98255906,0.00000000
-5.08154077,6.03112003,0.02793620,0.56209030,1.12131285,0.99903012,2.58523502,1.60260077,2.98089155,0.00000000
-5.07553777,5.99751122,0.02762580,0.54729561,1.13126656,0.99376333,2.53905833,1.58917917,2.98507806,0.00000000
-5.06953477,5.97588946,0.02735252,0.53450250,1.14167446,0.99046371,2.49968482,1.58014070,2.99349318,0.00000000
-5.06353177,5.96264024,0.02709866,0.52329901,1.15194195,0.98859099,2.46554182,1.57450094,3.00432651,0.00000000
-5.05752876,5.95389456,0.02684567,0.51326525,1.16143323,0.98754382,2.43497023,1.57119214,3.01565052,0.00000000
-5.05152576,5.94567388,0.02657498,0.50398812,1.16949475,0.98668490,2.40629303,1.56910037,3.02549228,0.00000000
-5.04552276,5.93403731,0.02626887,0.49507534,1.17547983,0.98536689,2.37788284,1.56710381,3.03190631,0.00000000
-5.03951976,5.91522509,0.02591122,0.48616836,1.17877328,0.98295831,2.34822583,1.56411081,3.03304564,0.00000000
-5.03351676,5.88579318,0.02548816,0.47695379,1.17881507,0.97886804,2.31597988,1.55909637,3.02722840,0.00000000
-5.02751376,5.84273382,0.02498863,0.46717287,1.17512206,0.97256779,2.28002496,1.55113561,3.01299729,0.00000000
-5.02151076,5.78357797,0.02440473,0.45662885,1.16730668,0.96361148,2.23950417,1.53943326,2.98917014,0.00000000
-5.01550775,5.70647632,0.02373194,0.44519204,1.15509222,0.95165105,2.19385433,1.52334798,2.95487958,0.00000000
-5.00950475,5.61025654,0.02296923,0.43280244,1.13832382,0.93644810,2.14282550,1.50241098,2.90960080,0.00000000
-5.00350175,5.49445550,0.02211894,0.41947006,1.11697508,0.91788110,2.08648917,1.47633836,2.85316683,0.00000000
-4.99749875,5.35932618,0.02118658,0.40527288,1.09115007,0.89594814,2.02523546,1.44503692,2.78577112,0.00000000
-4.99149575,5.20582024,0.02018049,0.39035278,1.06108081,0.87076520,1.95975988,1.40860349,2.70795785,0.00000000
-4.98549275,5.03554774,0.01911140,0.37490959,1.02712052,0.84256031,1.89104063,1.36731804,2.62060098,0.00000000
-4.97948974,4.85071651,0.01799192,0.35919359,0.98973309,0.81166400,1.82030759,1.32163108,2.52487305,0.00000000
-4.97348674,4.65405436,0.01683604,0.34349672,0.94947919,0.77849646,1.74900438,1.27214593,2.42220557,0.00000000
-4.96748374,4.44871748,0.01565852,0.32814292,0.90699991,0.74355231,1.67874495,1.21959679,2.31424259,0.00000000
-4.96148074,4.23818881,0.01447441,0.31347783,0.86299840,0.70738333,1.61126609,1.16482344,2.20278952,0.00000000
-4.95547774,4.02617033,0.01329850,0.29985818,0.81822038,0.67058018,1.54837733,1.10874359,2.08975904,0.00000000
-4.94947474,3.81647296,0.01214489,0.28764120,0.77343433,0.63375356,1.49190960,1.05232396,1.97711618,0.00000000
-4.94347174,3.61290763,0.01102663,0.27717426,0.72941177,0.59751564,1.44366388,0.99655095,1.86682426,0.00000000
-4.93746873,3.41918089,0.00995537,0.26878493,0.68690861,0.56246228,1.40536096,0.94240203,1.76079344,0.00000000
-4.93146573,3.23879792,0.00894120,0.26277177,0.64664785,0.52915668,1.37859344,0.89081863,1.66083325,0.00000000
-4.92546273,3.07497529,0.00799251,0.25939585,0.60930415,0.49811475,1.36478100,0.84268129,1.56861036,0.00000000
-4.91945973,2.93056568,0.00711588,0.25887340,0.57549066,0.46979271,1.36512969,0.79878788,1.48561249,0.00000000
-4.91345673,2.80799584,0.00631618,0.26136942,0.54574824,0.44457711,1.38059638,0.75983526,1.41311913,0.00000000
-4.90745373,2.70921918,0.00559662,0.26699275,0.52053729,0.42277744,1.41185909,0.72640492,1.35217959,0.00000000
-4.90145073,2.63568331,0.00495885,0.27579239,0.50023209,0.40462141,1.45929417,0.69895283,1.30359838,0.00000000
-4.89544772,2.58831308,0.00440318,0.28775546,0.48511769,0.39025292,1.52296111,0.67780358,1.26792811,0.00000000
-4.88944472,2.56750882,0.00392877,0.30280683,0.47538912,0.37973263,1.60259589,0.66314900,1.24546949,0.00000000
-4.88344172,2.57315940,0.00353378,0.32081048,0.47115276,0.37304102,1.69761348,0.65505089,1.23627806,0.00000000
-4.87743872,2.60466923,0.00321566,0.34157281,0.47242956,0.37008369,1.80712003,0.65344786,1.24017721,0.00000000
-4.87143572,2.66099818,0.00297129,0.36484776,0.47915982,0.37069868,1.92993516,0.65816580,1.25677651,0.00000000
-4.86543272,2.74071294,0.00279717,0.39034393,0.49120924,0.37466555,2.06462426,0.66893160,1.28549493,0.00000000
-4.85942971,2.84204808,0.00268964,0.41773341,0.50837595,0.38171590,2.20954047,0.68538952,1.32558759,0.00000000
-4.85342671,2.96297488,0.00264495,0.44666234,0.53039806,0.39154487,2.36287556,0.70711967,1.37617553,0.00000000
-4.84742371,3.10127568,0.00265940,0.47676280,0.55696164,0.40382344,2.52271840,0.73365786,1.43627707,0.00000000
-4.84142071,3.25462128,0.00272947,0.50766572,0.58770869,0.41821087,2.68711920,0.76451604,1.50484003,0.00000000
-4.83541771,3.42064884,0.00285183,0.53901443,0.62224502,0.43436714,2.85415753,0.79920273,1.58077356,0.00000000
-4.82941471,3.59703750,0.00302342,0.57047815,0.66014771,0.45196483,3.02201115,0.83724239,1.66297870,0.00000000
-4.82341171,3.78157912,0.00324148,0.60176509,0.70097222,0.47070005,3.18902305,0.87819324,1.75037662,0.00000000
-4.81740870,3.97224149,0.00350354,0.63263423,0.74425880,0.49030215,3.35376341,0.92166259,1.84193373,0.00000000
-4.81140570,4.16722164,0.00380748,0.66290542,0.78953840,0.51054175,3.51508341,0.96731921,1.93668292,0.00000000
-4.80540270,4.36498712,0.00415148,0.69246703,0.83633796,0.53123693,3.67215797,1.01490202,2.03374032,0.00000000
-4.79939970,4.56430365,0.00453405,0.72128064,0.88418512,0.55225728,3.82451468,1.06422484,2.13231713,0.00000000
-4.79339670,4.76424790,0.00495401,0.74938244,0.93261242,0.57352570,3.97204699,1.11517687,2.23172637,0.00000000
-4.78739370,4.96420494,0.00541050,0.77688092,0.98116105,0.59501786,4.11500994,1.16771878,2.33138441,0.00000000
-4.78139070,5.16385025,0.00590293,0.80395079,1.02938424,0.61675939,4.25399807,1.22187466,2.43080756,0.00000000
-4.77538769,5.36311726,0.00643105,0.83082319,1.07685033,0.63882078,4.38990550,1.27771987,2.52960403,0.00000000
-4.76938469,5.56215161,0.00699486,0.85777248,1.12314555,0.66131037,4.52386947,1.33536555,2.62746172,0.00000000
-4.76338169,5.76125421,0.00759462,0.88509997,1.16787655,0.68436551,4.65719930,1.39494030,2.72413277,0.00000000
-4.75737869,5.96081567,0.00823081,0.91311535,1.21067268,0.70814238,4.79129375,1.45656979,2.81941544,0.00000000
-4.75137569,6.16124514,0.00890410,0.94211653,1.25118800,0.73280478,4.92755043,1.52035537,2.91313446,0.00000000
-4.74537269,6.36289675,0.00961526,0.97236889,1.28910294,0.75851235,5.06727132,1.58635261,3.00512072,0.00000000
-4.73936968,6.56599735,0.01036512,1.00408495,1.32412558,0.78540869,5.21156924,1.65455082,3.09519135,0.00000000
-4.73336668,6.77057899,0.01115443,1.03740543,1.35599253,0.81360995,5.36127975,1.72485462,3.18313120,0.00000000
-4.72736368,6.97641967,0.01198379,1.07238287,1.38446936,0.84319416,5.51688337,1.79706861,3.26867669,0.00000000
-4.72136068,7.18299547,0.01285350,1.10896863,1.40935048,0.87419201,5.67844221,1.87088588,3.35150280,0.00000000
-4.71535768,7.38944687,0.01376345,1.14700428,1.43045869,0.90657931,5.84555507,1.94588133,3.43121407,0.00000000
-4.70935468,7.59456145,0.01471298,1.18621780,1.44764426,0.94027147,6.01733373,2.02151020,3.50734013,0.00000000
-4.70335168,7.79677446,0.01570075,1.22622524,1.46078385,0.97512052,6.19240274,2.09711216,3.57933616,0.00000000
-4.69734867,7.99418804,0.01672467,1.26653789,1.46977918,1.01091453,6.36892341,2.17192120,3.64658859,0.00000000
-4.69134567,8.18460907,0.01778178,1.30657488,1.47455587,1.04737983,6.54464212,2.24508098,3.70842592,0.00000000
-4.68534267,8.36560467,0.01886822,1.34568088,1.47506240,1.08418588,6.71696130,2.31566537,3.76413457,0.00000000
-4.67933967,8.53457349,0.01997925,1.38314822,1.47126959,1.12095278,6.88303054,2.38270344,3.81297916,0.00000000
-4.67333667,8.68883030,0.02110927,1.41824245,1.46317053,1.15726108,7.03985429,2.44520791,3.85422661,0.00000000
-4.66733367,8.82570046,0.02225196,1.45023041,1.45078118,1.19266379,7.18441139,2.50220618,3.88717316,0.00000000
-4.66133067,8.94262035,0.02340039,1.47840934,1.43414167,1.22669993,7.31378110,2.55277242,3.91117312,0.00000000
-4.65532766,9.03723925,0.02454724,1.50213577,1.41331822,1.25890934,7.42526990,2.59605954,3.92566816,0.00000000
-4.64932466,9.10751814,0.02568507,1.52085282,1.38840561,1.28884799,7.51653277,2.63132956,3.93021573,0.00000000
-4.64332166,9.15182072,0.02680655,1.53411449,1.35952992,1.31610332,7.58568322,2.65798096,3.92451520,0.00000000
