energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-5.69984992,0.72203080,0.07233773,0.41150505,0.00111462,0.03043441,0.13784610,0.14967684,0.00966183,0.13127672
-5.69384692,0.77705110,0.07927328,0.44235111,0.00121647,0.03226598,0.14578855,0.16274326,0.01004058,0.14392304
-5.68784392,0.83377580,0.08656676,0.47469312,0.00133164,0.03401286,0.15334809,0.17616359,0.01036723,0.15706872
-5.68184092,0.89177323,0.09417373,0.50830049,0.00145938,0.03565436,0.16042937,0.18984417,0.01063473,0.17063379
-5.67583792,0.95057749,0.10204089,0.54291570,0.00159865,0.03717153,0.16694456,0.20368215,0.01083715,0.18452555
-5.66983492,1.00969583,0.11010629,0.57825810,0.00174816,0.03854766,0.17281570,0.21756679,0.01096995,0.19863920
-5.66383192,1.06861680,0.11829993,0.61402836,0.00190640,0.03976874,0.17797667,0.23138131,0.01103011,0.21285895
-5.65782891,1.12681920,0.12654468,0.64991333,0.00207162,0.04082389,0.18237481,0.24500501,0.01101630,0.22705963
-5.65182591,1.18378162,0.13475751,0.68559134,0.00224188,0.04170565,0.18597213,0.25831590,0.01092894,0.24110879
-5.64582291,1.23899266,0.14285109,0.72073796,0.00241507,0.04241022,0.18874604,0.27119364,0.01077016,0.25486937
-5.63981991,1.29196156,0.15073569,0.75503199,0.00258899,0.04293761,0.19068968,0.28352288,0.01054380,0.26820280
-5.63381691,1.34222927,0.15832145,0.78816180,0.00276134,0.04329170,0.19181176,0.29519692,0.01025526,0.28097256
-5.62781391,1.38937961,0.16552078,0.81983173,0.00292984,0.04348024,0.19213604,0.30612160,0.00991135,0.29304814
-5.62181091,1.43305044,0.17225106,0.84976856,0.00309219,0.04351476,0.19170047,0.31621928,0.00952010,0.30430921
-5.61580790,1.47294436,0.17843732,0.87772781,0.00324623,0.04341036,0.19055600,0.32543280,0.00909047,0.31464979
-5.60980490,1.50883881,0.18401491,0.90349979,0.00338992,0.04318556,0.18876524,0.33372927,0.00863213,0.32398252
-5.60380190,1.54059491,0.18893200,0.92691501,0.00352139,0.04286193,0.18640083,0.34110350,0.00815517,0.33224245
-5.59779890,1.56816481,0.19315185,0.94784901,0.00363904,0.04246379,0.18354384,0.34758076,0.00766983,0.33939051
-5.59179590,1.59159693,0.19665457,0.96622607,0.00374154,0.04201777,0.18028196,0.35321892,0.00718621,0.34541619
-5.58579290,1.61103883,0.19943847,0.98202187,0.00382785,0.04155233,0.17670778,0.35810952,0.00671405,0.35033944
-5.57978989,1.62673712,0.20152068,0.99526468,0.00389727,0.04109726,0.17291701,0.36237776,0.00626249,0.35421146
-5.57378689,1.63903419,0.20293717,1.00603507,0.00394946,0.04068305,0.16900666,0.36618128,0.00583992,0.35711445
-5.56778389,1.64836160,0.20374201,1.01446387,0.00398439,0.04034028,0.16507341,0.36970751,0.00545377,0.35916007
-5.56178089,1.65522996,0.20400587,1.02072851,0.00400241,0.04009888,0.16121184,0.37316983,0.00511043,0.36048667
-5.55577789,1.66021543,0.20381388,1.02504755,0.00400415,0.03998744,0.15751283,0.37680227,0.00481517,0.36125544
-5.54977489,1.66394320,0.20326285,1.02767369,0.00399056,0.04003246,0.15406200,0.38085309,0.00457209,0.36164540
-5.54377189,1.66706822,0.20245799,1.02888525,0.00396283,0.04025759,0.15093826,0.38557735,0.00438409,0.36184754
-5.53776888,1.67025405,0.20150930,1.02897659,0.00392240,0.04068291,0.14821244,0.39122873,0.00425290,0.36205833
-5.53176588,1.67415048,0.20052772,1.02824768,0.00387083,0.04132430,0.14594613,0.39805080,0.00417912,0.36247285
-5.52576288,1.67937081,0.19962140,1.02699327,0.00380983,0.04219288,0.14419073,0.40626831,0.00416228,0.36327785
-5.51975988,1.68647001,0.19889204,1.02549215,0.00374115,0.04329459,0.14298676,0.41607863,0.00420093,0.36464507
-5.51375688,1.69592460,0.19843172,1.02399703,0.00366656,0.04462991,0.14236347,0.42764391,0.00429270,0.36672520
-5.50775388,1.70811530,0.19832021,1.02272542,0.00358776,0.04619385,0.14233881,0.44108428,0.00443447,0.36964264
-5.50175088,1.72331357,0.19862306,1.02185214,0.00350637,0.04797606,0.14291985,0.45647233,0.00462241,0.37349148
-5.49574787,1.74167254,0.19939040,1.02150377,0.00342384,0.04996123,0.14410353,0.47382936,0.00485221,0.37833281
-5.48974487,1.76322313,0.20065661,1.02175542,0.00334146,0.05212967,0.14587791,0.49312345,0.00511914,0.38419348
-5.48374187,1.78787557,0.20244088,1.02262998,0.00326029,0.05445813,0.14822373,0.51426953,0.00541822,0.39106644
-5.47773887,1.81542631,0.20474847,1.02410004,0.00318116,0.05692080,0.15111635,0.53713152,0.00574439,0.39891252
-5.47173587,1.84557022,0.20757276,1.02609232,0.00310465,0.05949043,0.15452791,0.56152641,0.00609266,0.40766362
-5.46573287,1.87791723,0.21089774,1.02849446,0.00303110,0.06213949,0.15842963,0.58723014,0.00645822,0.41722702
-5.45972986,1.91201280,0.21470092,1.03116377,0.00296061,0.06484148,0.16279413,0.61398500,0.00683665,0.42749066
-5.45372686,1.94736098,0.21895626,1.03393758,0.00289306,0.06757201,0.16759759,0.64150820,0.00722401,0.43832890
-5.44772386,1.98344879,0.22363716,1.03664445,0.00282816,0.07030991,0.17282167,0.66950123,0.00761697,0.44960851
-5.44172086,2.01977067,0.22871891,1.03911569,0.00276545,0.07303804,0.17845498,0.69765947,0.00801290,0.46119460
-5.43571786,2.05585150,0.23418083,1.04119662,0.00270440,0.07574394,0.18449398,0.72568175,0.00840996,0.47295593
-5.42971486,2.09126698,0.24000753,1.04275669,0.00264438,0.07842007,0.19094333,0.75327924,0.00880713,0.48476945
-5.42371186,2.12566026,0.24618944,1.04369813,0.00258477,0.08106386,0.19781540,0.78018340,0.00920420,0.49652382
-5.41770885,2.15875387,0.25272244,1.04396245,0.00252497,0.08367729,0.20512920,0.80615259,0.00960174,0.50812163
-5.41170585,2.19035654,0.25960656,1.04353464,0.00246447,0.08626625,0.21290853,0.83097721,0.01000105,0.51948035
-5.40570285,2.22036451,0.26684390,1.04244465,0.00240286,0.08883952,0.22117957,0.85448297,0.01040405,0.53053195
-5.39969985,2.24875770,0.27443587,1.04076641,0.00233986,0.09140760,0.22996796,0.87653262,0.01081311,0.54122135
-5.39369685,2.27559104,0.28237994,1.03861433,0.00227535,0.09398131,0.23929559,0.89702591,0.01123094,0.55150384
-5.38769385,2.30098193,0.29066607,1.03613776,0.00220937,0.09657033,0.24917731,0.91589802,0.01166039,0.56134178
-5.38169085,2.32509480,0.29927326,1.03351376,0.00214215,0.09918175,0.25961772,0.93311688,0.01210427,0.57070094
-5.37568784,2.34812411,0.30816634,1.03093878,0.00207405,0.10181878,0.27060831,0.94867939,0.01256516,0.57954663
-5.36968484,2.37027700,0.31729327,1.02861988,0.00200559,0.10447958,0.28212514,0.96260716,0.01304528,0.58784029
-5.36368184,2.39175698,0.32658340,1.02676611,0.00193739,0.10715643,0.29412732,0.97494190,0.01354629,0.59553655
-5.35767884,2.41274978,0.33594657,1.02558061,0.00187016,0.10983523,0.30655628,0.98574098,0.01406923,0.60258123
-5.35167584,2.43341241,0.34527349,1.02525398,0.00180468,0.11249542,0.31933615,0.99507323,0.01461443,0.60891035
-5.34567284,2.45386610,0.35443726,1.02595930,0.00174176,0.11511025,0.33237506,1.00301549,0.01518146,0.61445046
-5.33966983,2.47419352,0.36329612,1.02784913,0.00168216,0.11764752,0.34556745,1.00964971,0.01576919,0.61912004
-5.33366683,2.49444040,0.37169733,1.03105448,0.00162666,0.12007065,0.35879731,1.01506100,0.01637579,0.62283218
-5.32766383,2.51462120,0.37948195,1.03568590,0.00157596,0.12234011,0.37194216,1.01933645,0.01699886,0.62549818
-5.32166083,2.53472829,0.38649038,1.04183629,0.00153066,0.12441503,0.38487754,1.02256457,0.01763556,0.62703192
-5.31565783,2.55474385,0.39256835,1.04958522,0.00149132,0.12625503,0.39748181,1.02483540,0.01828273,0.62735474
-5.30965483,2.57465337,0.39757299,1.05900440,0.00145835,0.12782206,0.40964101,1.02624093,0.01893706,0.62640043
-5.30365183,2.59445966,0.40137879,1.07016358,0.00143213,0.12908218,0.42125347,1.02687567,0.01959526,0.62412006
-5.29764882,2.61419625,0.40388298,1.08313656,0.00141290,0.13000725,0.43223395,1.02683713,0.02025421,0.62048624
-5.29164582,2.63393896,0.40501022,1.09800669,0.00140085,0.13057632,0.44251705,1.02622604,0.02091103,0.61549667
-5.28564282,2.65381476,0.40471618,1.11487122,0.00139612,0.13077674,0.45205974,1.02514610,0.02156325,0.60917662
-5.27963982,2.67400707,0.40298997,1.13384436,0.00139878,0.13060489,0.46084280,1.02370309,0.02220879,0.60158022
-5.27363682,2.69475694,0.39985529,1.15505833,0.00140890,0.13006653,0.46887126,1.02200340,0.02284601,0.59279052
-5.26763382,2.71635983,0.39537011,1.17866251,0.00142651,0.12917669,0.47617361,1.02015175,0.02347368,0.58291825
-5.26163082,2.73915807,0.38962517,1.20482030,0.00145167,0.12795922,0.48280000,1.01824848,0.02409084,0.57209938
-5.25562781,2.76352910,0.38274114,1.23370395,0.00148443,0.12644590,0.48881946,1.01638614,0.02469676,0.56049173
-5.24962481,2.78987017,0.37486477,1.26548725,0.00152485,0.12467527,0.49431632,1.01464588,0.02529073,0.54827061
-5.24362181,2.81858015,0.36616417,1.30033668,0.00157303,0.12269122,0.49938600,1.01309365,0.02587192,0.53562394
-5.23761881,2.85003947,0.35682337,1.33840105,0.00162906,0.12054131,0.50413043,1.01177649,0.02643919,0.52274701
-5.23161581,2.88458907,0.34703661,1.37980044,0.00169304,0.11827506,0.50865326,1.01071924,0.02699092,0.50983713
-5.22561281,2.92250961,0.33700239,1.42461471,0.00176504,0.11594221,0.51305520,1.00992174,0.02752488,0.49708848
-5.21960980,2.96400192,0.32691772,1.47287237,0.00184513,0.11359097,0.51742952,1.00935697,0.02803804,0.48468733
-5.21360680,3.00916993,0.31697261,1.52454030,0.00193331,0.11126650,0.52185818,1.00897013,0.02852655,0.47280785
-5.20760380,3.05800676,0.30734521,1.57951495,0.00202952,0.10900948,0.52640837,1.00867888,0.02898563,0.46160856
-5.20160080,3.11038499,0.29819749,1.63761560,0.00213360,0.10685501,0.53113002,1.00837493,0.02940967,0.45122966
-5.19559780,3.16605170,0.28967183,1.69858002,0.00224528,0.10483172,0.53605393,1.00792687,0.02979225,0.44179104
-5.18959480,3.22462851,0.28188848,1.76206309,0.00236418,0.10296132,0.54119086,1.00718425,0.03012627,0.43339118
-5.18359180,3.28561693,0.27494381,1.82763848,0.00248977,0.10125831,0.54653138,1.00598293,0.03040418,0.42610672
-5.17758879,3.34840880,0.26890961,1.89480350,0.00262137,0.09973019,0.55204659,1.00415135,0.03061820,0.41999263
-5.17158579,3.41230156,0.26383313,1.96298720,0.00275814,0.09837787,0.55768949,1.00151760,0.03076062,0.41508293
-5.16558279,3.47651758,0.25973787,2.03156132,0.00289911,0.09719638,0.56339688,0.99791698,0.03082409,0.41139176
-5.15957979,3.54022687,0.25662515,2.09985386,0.00304312,0.09617588,0.56909188,0.99319971,0.03080196,0.40891465
-5.15357679,3.60257213,0.25447613,2.16716469,0.00318890,0.09530282,0.57468658,0.98723846,0.03068860,0.40762997
-5.14757379,3.66269494,0.25325421,2.23278268,0.00333504,0.09456120,0.58008506,0.97993525,0.03047973,0.40750029
-5.14157079,3.71976198,0.25290785,2.29600341,0.00348002,0.09393393,0.58518628,0.97122745,0.03017270,0.40847371
-5.13556778,3.77298997,0.25337332,2.35614702,0.00362222,0.09340421,0.58988699,0.96109253,0.02976668,0.41048504
-5.12956478,3.82166824,0.25457763,2.41257508,0.00375997,0.09295676,0.59408441,0.94955109,0.02926289,0.41345680
-5.12356178,3.86517784,0.25644120,2.46470604,0.00389154,0.09257897,0.59767865,0.93666828,0.02866467,0.41730005
-5.11755878,3.90300637,0.25888042,2.51202840,0.00401517,0.09226178,0.60057478,0.92255308,0.02797749,0.42191507
-5.11155578,3.93475778,0.26180977,2.55411109,0.00412915,0.09200035,0.60268455,0.90735565,0.02720893,0.42719199
-5.10555278,3.96015700,0.26514372,2.59061076,0.00423176,0.09179444,0.60392773,0.89126272,0.02636849,0.43301137
-5.09954977,3.97904901,0.26879806,2.62127566,0.00432139,0.09164838,0.60423310,0.87449104,0.02546740,0.43924486
-5.09354677,3.99139283,0.27269097,2.64594606,0.00439651,0.09157081,0.60353918,0.85727934,0.02451831,0.44575599
-5.08754377,3.99725083,0.27674358,2.66455138,0.00445571,0.09157406,0.60179461,0.83987897,0.02353493,0.45240119
-5.08154077,3.99677404,0.28088021,2.67710440,0.00449776,0.09167318,0.59895845,0.82254368,0.02253162,0.45903102
-5.07553777,3.99018456,0.28502832,2.68369289,0.00452162,0.09188487,0.59500025,0.80551906,0.02152296,0.46549183
-5.06953477,3.97775605,0.28911817,2.68446936,0.00452644,0.09222605,0.58990008,0.78903206,0.02052330,0.47162760
-5.06353177,3.95979358,0.29308244,2.67963953,0.00451163,0.09271246,0.58364861,0.77328108,0.01954633,0.47728226
-5.05752876,3.93661401,0.29685568,2.66945023,0.00447688,0.09335715,0.57624705,0.75842731,0.01860465,0.48230217
-5.05152576,3.90852802,0.30037388,2.65417749,0.00442212,0.09416910,0.56770728,0.74458747,0.01770937,0.48653892
-5.04552276,3.87582487,0.30357416,2.63411540,0.00434761,0.09515189,0.55805194,0.73182862,0.01686985,0.48985223
-5.03951976,3.83876075,0.30639465,2.60956632,0.00425390,0.09630271,0.54731451,0.72016512,0.01609343,0.49211298
-5.03351676,3.79755121,0.30877463,2.58083300,0.00414183,0.09761158,0.53553952,0.70955807,0.01538524,0.49320613
-5.02751376,3.75236825,0.31065502,2.54821276,0.00401256,0.09906099,0.52278262,0.69991721,0.01474819,0.49303360
-5.02151076,3.70334195,0.31197917,2.51199401,0.00386751,0.10062586,0.50911062,0.69110524,0.01418292,0.49151680
-5.01550775,3.65056661,0.31269404,2.47245516,0.00370834,0.10227398,0.49460151,0.68294447,0.01368793,0.48859893
-5.00950475,3.59411094,0.31275160,2.42986562,0.00353695,0.10396686,0.47934422,0.67522541,0.01325977,0.48424676
-5.00350175,3.53403155,0.31211054,2.38448879,0.00335542,0.10566087,0.46343837,0.66771696,0.01289328,0.47845201
-4.99749875,3.47038902,0.31073822,2.33658662,0.00316598,0.10730883,0.44699371,0.66017782,0.01258189,0.47123217
-4.99149575,3.40326551,0.30861257,2.28642518,0.00297093,0.10886180,0.43012952,0.65236848,0.01231798,0.46263072
-4.98549275,3.33278285,0.30572415,2.23428087,0.00277262,0.11027105,0.41297374,0.64406334,0.01209329,0.45271678
-4.97948974,3.25911996,0.30207793,2.18044656,0.00257341,0.11149019,0.39566200,0.63506234,0.01189924,0.44158426
-4.97348674,3.18252873,0.29769492,2.12523736,0.00237558,0.11247718,0.37833645,0.62520167,0.01172738,0.42935035
-4.96748374,3.10334714,0.29261341,2.06899528,0.00218132,0.11319638,0.36114451,0.61436306,0.01156971,0.41615352
-4.96148074,3.02200907,0.28688974,2.01209255,0.00199266,0.11362023,0.34423750,0.60248111,0.01141900,0.40215114
-4.95547774,2.93904985,0.28059853,1.95493322,0.00181149,0.11373078,0.32776913,0.58954862,0.01126909,0.38751650
-4.94947474,2.85510736,0.27383221,1.89795275,0.00163944,0.11352077,0.31189400,0.57561948,0.01111507,0.37243565
-4.94347174,2.77091829,0.26669999,1.84161560,0.00147795,0.11299427,0.29676588,0.56080903,0.01095342,0.35710386
-4.93746873,2.68730954,0.25932601,1.78641069,0.00132820,0.11216691,0.28253606,0.54529212,0.01078215,0.34172183
-4.93146573,2.60518507,0.25184692,1.73284495,0.00119115,0.11106559,0.26935148,0.52929866,0.01060071,0.32649185
-4.92546273,2.52550852,0.24440868,1.68143512,0.00106750,0.10972765,0.25735284,0.51310711,0.01041001,0.31161379
-4.91945973,2.44928216,0.23716296,1.63269806,0.00095772,0.10819971,0.24667258,0.49703610,0.01021227,0.29728121
-4.91345673,2.37752298,0.23026296,1.58713999,0.00086206,0.10653595,0.23743272,0.48143448,0.01001082,0.28367742
-4.90745373,2.31123675,0.22385891,1.54524502,0.00078057,0.10479612,0.22974273,0.46667039,0.00980995,0.27097188
-4.90145073,2.25139086,0.21809348,1.50746344,0.00071315,0.10304330,0.22369717,0.45311945,0.00961458,0.25931670
-4.89544772,2.19888704,0.21309702,1.47420013,0.00065950,0.10134137,0.21937342,0.44115288,0.00943001,0.24884357
-4.88944472,2.15453484,0.20898316,1.44580356,0.00061922,0.09975257,0.21682939,0.43112563,0.00926165,0.23966111
-4.88344172,2.11902682,0.20584453,1.42255588,0.00059180,0.09833489,0.21610138,0.42336522,0.00911473,0.23185263
-4.87743872,2.09291639,0.20374923,1.40466419,0.00057664,0.09713976,0.21720210,0.41816140,0.00899402,0.22547454
-4.87143572,2.07659900,0.20273777,1.39225365,0.00057308,0.09620989,0.22011899,0.41575716,0.00890358,0.22055534
-4.86543272,2.07029756,0.20282098,1.38536243,0.00058043,0.09557741,0.22481301,0.41634129,0.00884653,0.21709535
-4.85942971,2.07405250,0.20397881,1.38393883,0.00059800,0.09526248,0.23121795,0.42004269,0.00882496,0.21506709
-4.85342671,2.08771711,0.20616018,1.38784076,0.00062508,0.09527236,0.23924034,0.42692661,0.00883968,0.21441645
-4.84742371,2.11095829,0.20928390,1.39683755,0.00066099,0.09560091,0.24876010,0.43699308,0.00889029,0.21506465
-4.84142071,2.14326305,0.21324069,1.41061421,0.00070510,0.09622876,0.25963207,0.45017726,0.00897504,0.21691088
-4.83541771,2.18395058,0.21789630,1.42877806,0.00075684,0.09712393,0.27168824,0.46635209,0.00909098,0.21983569
-4.82941471,2.23218973,0.22309556,1.45086763,0.00081572,0.09824297,0.28474091,0.48533284,0.00923399,0.22370495
-4.82341171,2.28702148,0.22866726,1.47636362,0.00088134,0.09953263,0.29858656,0.50688365,0.00939899,0.22837439
-4.81740870,2.34738581,0.23442987,1.50470163,0.00095338,0.10093193,0.31301043,0.53072573,0.00958007,0.23369450
-4.81140570,2.41215209,0.24019752,1.53528636,0.00103168,0.10237446,0.32779171,0.55654704,0.00977079,0.23951568
-4.80540270,2.48015213,0.24578646,1.56750684,0.00111616,0.10379106,0.34270898,0.58401307,0.00996440,0.24569346
-4.79939970,2.55021465,0.25102135,1.60075225,0.00120689,0.10511243,0.35754601,0.61277847,0.01015416,0.25209359
-4.79339670,2.62120004,0.25574140,1.63442768,0.00130405,0.10627191,0.37209734,0.64249892,0.01033359,0.25859674
-4.78739370,2.69203405,0.25980598,1.66796953,0.00140796,0.10720801,0.38617376,0.67284306,0.01049678,0.26510275
-4.78139070,2.76173906,0.26309940,1.70085971,0.00151900,0.10786674,0.39960714,0.70350375,0.01063865,0.27153406
-4.77538769,2.82946188,0.26553489,1.73263833,0.00163768,0.10820360,0.41225469,0.73420847,0.01075517,0.27783826
-4.76938469,2.89449661,0.26705725,1.76291424,0.00176451,0.10818517,0.42400223,0.76472819,0.01084358,0.28398960
-4.76338169,2.95630193,0.26764444,1.79137313,0.00190007,0.10779020,0.43476652,0.79488450,0.01090252,0.28998932
-4.75737869,3.01451180,0.26730765,1.81778281,0.00204490,0.10701015,0.44449643,0.82455451,0.01093214,0.29586478
-4.75137569,3.06893935,0.26609026,1.84199544,0.00219949,0.10584930,0.45317294,0.85367346,0.01093411,0.30166738
-4.74537269,3.11957353,0.26406534,1.86394672,0.00236422,0.10432418,0.46080807,0.88223462,0.01091160,0.30746933
-4.73936968,3.16656890,0.26133208,1.88365202,0.00253934,0.10246267,0.46744264,0.91028672,0.01086920,0.31335943
-4.73336668,3.21022884,0.25801126,1.90119979,0.00272489,0.10030262,0.47314320,0.93792874,0.01081276,0.31943791
-4.72736368,3.25098299,0.25423991,1.91674231,0.00292073,0.09789010,0.47799801,0.96530232,0.01074919,0.32581068
-4.72136068,3.28935994,0.25016538,1.93048447,0.00312641,0.09527743,0.48211251,0.99258216,0.01068618,0.33258318
-4.71535768,3.32595630,0.24593926,1.94267095,0.00334126,0.09252110,0.48560435,1.01996462,0.01063199,0.33985409
-4.70935468,3.36140348,0.24171121,1.95357236,0.00356431,0.08967950,0.48859815,1.04765516,0.01059507,0.34770922
-4.70335168,3.39633368,0.23762309,1.96347091,0.00379428,0.08681084,0.49122028,1.07585503,0.01058376,0.35621589
-4.69734867,3.43134644,0.23380357,1.97264631,0.00402968,0.08397111,0.49359386,1.10474795,0.01060599,0.36541791
-4.69134567,3.46697718,0.23036349,1.98136231,0.00426874,0.08121225,0.49583405,1.13448709,0.01066892,0.37533168
-4.68534267,3.50366901,0.22739208,1.98985454,0.00450951,0.07858062,0.49804382,1.16518331,0.01077873,0.38594325
-4.67933967,3.54174888,0.22495422,1.99832003,0.00474988,0.07611574,0.50031039,1.19689488,0.01094031,0.39720676
-4.67333667,3.58140913,0.22308876,2.00690879,0.00498767,0.07384938,0.50270233,1.22961937,0.01115708,0.40904418
-4.66733367,3.62269505,0.22180798,2.01571780,0.00522065,0.07180500,0.50526733,1.26328798,0.01143086,0.42134645
-4.66133067,3.66549898,0.22109811,2.02478765,0.00544664,0.06999750,0.50803093,1.29776270,0.01176174,0.43397584
-4.65532766,3.70956121,0.22092091,2.03410183,0.00566357,0.06843338,0.51099583,1.33283649,0.01214812,0.44676964
-4.64932466,3.75447756,0.22121614,2.04358888,0.00586954,0.06711105,0.51414214,1.36823643,0.01258670,0.45954479
-4.64332166,3.79971356,0.22190480,2.05312722,0.00606287,0.06602158,0.51742828,1.40362981,0.01307261,0.47210339
