energy_ev,total_up,Bi_p_up,Bi_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.48374187,3.41033073,0.97897081,0.00725596,2.03722523,1.49636925,0.05884933,0.91219433
-5.47773887,3.47825242,1.00732879,0.00748276,2.11059366,1.53681783,0.06139727,0.89787803
-5.47173587,3.55132343,1.03738410,0.00770231,2.18673960,1.58037894,0.06399822,0.88529253
-5.46573287,3.62912947,1.06897963,0.00791185,2.26523732,1.62703033,0.06664107,0.87442291
-5.45972986,3.71135279,1.10200123,0.00810899,2.34577359,1.67681006,0.06931564,0.86522966
-5.45372686,3.79781196,1.13638952,0.00829186,2.42817627,1.72983094,0.07201309,0.85766009
-5.44772386,3.88849443,1.17214882,0.00845916,2.51243616,1.78629081,0.07472615,0.85165979
-5.44172086,3.98357929,1.20935235,0.00861028,2.59872025,1.84647772,0.07744926,0.84718373
-5.43571786,4.08344879,1.24814329,0.00874528,2.68737510,1.91076927,0.08017865,0.84420632
-5.42971486,4.18868680,1.28873132,0.00886496,2.77891933,1.97962548,0.08291224,0.84273002
-5.42371186,4.30006388,1.33138446,0.00897086,2.87402486,2.05357510,0.08564951,0.84279195
-5.41770885,4.41850849,1.37641635,0.00906514,2.97348718,2.13319535,0.08839123,0.84446816
-5.41170585,4.54506516,1.42416939,0.00915060,3.07818527,2.21908562,0.09113908,0.84787523
-5.40570285,4.68084084,1.47499421,0.00923052,3.18903273,2.31183594,0.09389526,0.85316891
-5.39969985,4.82694131,1.52922643,0.00930855,3.30692190,2.41199125,0.09666204,0.86053993
-5.39369685,4.98440026,1.58716156,0.00938856,3.43266339,2.52001298,0.09944120,0.87020678
-5.38769385,5.15410393,1.64902925,0.00947449,3.56692373,2.63623945,0.10223353,0.88240587
-5.38169085,5.33671464,1.71496806,0.00957017,3.71016402,2.76084682,0.10503831,0.89737925
-5.37568784,5.53259681,1.78500196,0.00967917,3.86258253,2.89381244,0.10785283,0.91536047
-5.36968484,5.74174887,1.85901982,0.00980459,4.02406435,3.03488252,0.11067185,0.93655904
-5.36368184,5.96374454,1.93675884,0.00994897,4.19414039,3.18354548,0.11348726,0.96114427
-5.35767884,6.19768655,2.01779303,0.01011411,4.37195849,3.33901291,0.11628770,0.98922921
-5.35167584,6.44217563,2.10152737,0.01030098,4.55626808,3.50020917,0.11905828,1.02085536
-5.34567284,6.69529669,2.18719826,0.01050963,4.74541991,3.66577063,0.12178041,1.05597915
-5.33966983,6.95462382,2.27388048,0.01073916,4.93738147,3.83405533,0.12443174,1.09446075
-5.33366683,7.21724501,2.36050073,0.01098770,5.12976793,4.00316315,0.12698619,1.13605594
-5.32766383,7.47980627,2.44585749,0.01125242,5.31988819,4.17096644,0.12941417,1.18041170
-5.32166083,7.73857478,2.52864665,0.01152960,5.50480449,4.33515050,0.13168286,1.22706577
-5.31565783,7.98951929,2.60749225,0.01181476,5.68140395,4.49326307,0.13375673,1.27545059
-5.30965483,8.22840570,2.68098137,0.01210274,5.84647959,4.64277142,0.13559813,1.32490165
-5.30365183,8.45090487,2.74770197,0.01238789,5.99681798,4.78112547,0.13716805,1.37466994
-5.29764882,8.65270935,2.80628265,0.01266425,6.12929078,4.90582501,0.13842711,1.42393846
-5.29164582,8.82965519,2.85543273,0.01292576,6.24094672,5.01448904,0.13933649,1.47184201
-5.28564282,8.97784461,2.89398153,0.01316649,6.32910091,5.10492471,0.13985917,1.51748957
-5.27963982,9.09376552,2.92091540,0.01338086,6.39141835,5.17519386,0.13996107,1.55998865
-5.27363682,9.17440338,2.93541117,0.01356388,6.42598865,5.22367459,0.13961228,1.59847038
-5.26763382,9.21734165,2.93686493,0.01371134,6.43138939,5.24911589,0.13878833,1.63211449
-5.26163082,9.22084687,2.92491504,0.01382010,6.40673581,5.25068318,0.13747127,1.66017330
-5.25562781,9.18393533,2.89945859,0.01388820,6.35171511,5.22799302,0.13565071,1.68199346
-5.24962481,9.10641871,2.86066053,0.01391507,6.26660414,5.18113571,0.13332468,1.69703495
-5.24362181,8.98892675,2.80895531,0.01390161,6.15226995,5.11068467,0.13050022,1.70488632
-5.23761881,8.83290606,2.74504067,0.01385035,6.01015299,5.01769207,0.12719377,1.70527589
-5.23161581,8.64059471,2.66986386,0.01376541,5.84223373,4.90367071,0.12343121,1.69807832
-5.22561281,8.41497349,2.58460061,0.01365253,5.65098380,4.77056237,0.11924762,1.68331657
-5.21960980,8.15969522,2.49062751,0.01351898,5.43930332,4.62069375,0.11468672,1.66115931
-5.21360680,7.87899443,2.38948864,0.01337348,5.21044664,4.45672108,0.10979998,1.63191391
-5.20760380,7.57758055,2.28285751,0.01322596,4.96793889,4.28156529,0.10464551,1.59601553
-5.20160080,7.26051794,2.17249549,0.01308741,4.71548637,4.09833967,0.09928661,1.55401291
-5.19559780,6.93309688,2.06020805,0.01296955,4.45688347,3.91027228,0.09379024,1.50655142
-5.18959480,6.60069959,1.94780013,0.01288452,4.19591932,3.72062564,0.08822531,1.45435415
-5.18359180,6.26866567,1.83703203,0.01284455,3.93628704,3.53261604,0.08266088,1.39820187
-5.17758879,5.94216102,1.72957712,0.01286157,3.68149835,3.34933515,0.07716441,1.33891248
-5.17158579,5.62605435,1.62698263,0.01294683,3.43480594,3.17367601,0.07180010,1.27732073
-5.16558279,5.32480479,1.53063461,0.01311049,3.19913592,3.00826587,0.06662730,1.21425879
-5.15957979,5.04236380,1.44172801,0.01336125,2.97703184,2.85540762,0.06169921,1.15053827
-5.15357679,4.78209403,1.36124273,0.01370601,2.77061172,2.71703146,0.05706171,1.08693403
-5.14757379,4.54670709,1.28992611,0.01414956,2.58153872,2.59465820,0.05275256,1.02417015
-5.14157079,4.33822166,1.22828237,0.01469432,2.41100584,2.48937498,0.04880084,0.96290825
-5.13556778,4.15794277,1.17656904,0.01534020,2.25973450,2.40182408,0.04522672,0.90373828
-5.12956478,4.00646221,1.13480050,0.01608446,2.12798632,2.33220494,0.04204148,0.84717172
-5.12356178,3.88367977,1.10275828,0.01692180,2.01558734,2.28028914,0.03924787,0.79363727
-5.11755878,3.78884415,1.08000775,0.01784439,1.92196311,2.24544787,0.03684067,0.74347868
-5.11155578,3.72061194,1.06592067,0.01884217,1.84618344,2.22669078,0.03480748,0.69695473
-5.10555278,3.67712259,1.05970270,0.01990315,1.78701477,2.22271520,0.03312973,0.65424103
-5.09954977,3.65608682,1.06042522,0.02101387,1.74297844,2.23196387,0.03178370,0.61543347
-5.09354677,3.65488549,1.06706025,0.02215993,1.71241282,2.25268952,0.03074175,0.58055294
-5.08754377,3.67067574,1.07851739,0.02332659,1.69353731,2.28302411,0.02997349,0.54955127
-5.08154077,3.70050082,1.09368178,0.02449947,1.68451613,2.32105051,0.02944702,0.52231798
-5.07553777,3.74140001,1.11145167,0.02566520,1.68352012,2.36487413,0.02912998,0.49868769
-5.06953477,3.79051485,1.13077443,0.02681214,1.68878465,2.41269207,0.02899068,0.47844791
-5.06353177,3.84518807,1.15067986,0.02793106,1.69866197,2.46285725,0.02899897,0.46134715
-5.05752876,3.90305172,1.17030965,0.02901568,1.71166659,2.51393525,0.02912700,0.44710303
-5.05152576,3.96210127,1.18894197,0.03006319,1.72651243,2.56475161,0.02934984,0.43541033
-5.04552276,4.02075304,1.20601023,0.03107460,1.74214083,2.61442762,0.02964590,0.42594879
-5.03951976,4.07788266,1.22111559,0.03205489,1.75773871,2.66240330,0.02999713,0.41839057
-5.03351676,4.13284313,1.23403246,0.03301308,1.77274650,2.70844620,0.03038909,0.41240734
-5.02751376,4.18546164,1.24470707,0.03396198,1.78685595,2.75264571,0.03081084,0.40767675
-5.02151076,4.23601524,1.25324898,0.03491781,1.79999802,2.79539284,0.03125465,0.40388835
-5.01550775,4.28518638,1.25991597,0.03589963,1.81232158,2.83734606,0.03171558,0.40074885
-5.00950475,4.33399984,1.26509302,0.03692851,1.82416388,2.87938443,0.03219096,0.39798666
-5.00350175,4.38374389,1.26926599,0.03802663,1.83601408,2.92254992,0.03267982,0.39535564
-4.99749875,4.43587882,1.27299144,0.03921621,1.84847142,2.96798118,0.03318223,0.39263816
-4.99149575,4.49193677,1.27686359,0.04051834,1.86219961,3.01684143,0.03369865,0.38964725
-4.98549275,4.55341725,1.28147994,0.04195181,1.87787959,3.07024377,0.03422931,0.38622802
-4.97948974,4.62168293,1.28740710,0.04353193,1.89616237,3.12917701,0.03477367,0.38225827
-4.97348674,4.69786044,1.29514812,0.04526944,1.91762408,3.19443541,0.03532988,0.37764836
-4.96748374,4.78275075,1.30511293,0.04716953,1.94272512,3.26655563,0.03589450,0.37234034
-4.96148074,4.87675325,1.31759307,0.04923105,1.97177505,3.34576385,0.03646218,0.36630645
-4.95547774,4.97980741,1.33274187,0.05144593,2.00490491,3.43193564,0.03702563,0.35954714
-4.94947474,5.09135475,1.35056092,0.05379887,2.04204810,3.52457078,0.03757564,0.35208850
-4.94347174,5.21032341,1.37089352,0.05626729,2.08293068,3.62278439,0.03810129,0.34397944
-4.93746873,5.33513620,1.39342524,0.05882162,2.12707165,3.72531521,0.03859028,0.33528865
-4.93146573,5.46374244,1.41769174,0.06142586,2.17379327,3.83055096,0.03902938,0.32610136
-4.92546273,5.59367228,1.44309342,0.06403842,2.22224084,3.93657009,0.03940497,0.31651616
-4.91945973,5.72211155,1.46891623,0.06661326,2.27141139,4.04119827,0.03970361,0.30664189
-4.91345673,5.84599412,1.49435774,0.06910117,2.32018975,4.14207751,0.03991269,0.29659469
-4.90745373,5.96210762,1.51855731,0.07145133,2.36739054,4.23674498,0.04002107,0.28649525
-4.90145073,6.06720831,1.54062906,0.07361292,2.41180414,4.32271822,0.04001962,0.27646636
-4.89544772,6.15813963,1.55969598,0.07553674,2.45224442,4.39758317,0.03990173,0.26663066
-4.88944472,6.23194954,1.57492394,0.07717687,2.48759605,4.45908105,0.03966378,0.25710874
-4.88344172,6.28600113,1.58555386,0.07849226,2.51685907,4.50519053,0.03930534,0.24801729
-4.87743872,6.31807177,1.59093079,0.07944804,2.53918862,4.53420143,0.03882939,0.23946758
-4.87143572,6.32643624,1.59052851,0.08001676,2.55392781,4.54477682,0.03824229,0.23156396
-4.86543272,6.30993027,1.58396877,0.08017928,2.56063218,4.53600096,0.03755365,0.22440240
-4.85942971,6.26799183,1.57103428,0.07992536,2.55908456,4.50741103,0.03677600,0.21806918
-4.85342671,6.20067848,1.55167508,0.07925396,2.54929956,4.45901145,0.03592443,0.21263937
-4.84742371,6.10866039,1.52600806,0.07817318,2.53151754,4.39127059,0.03501604,0.20817548
-4.84142071,5.99318989,1.49430988,0.07669989,2.50618852,4.30510014,0.03406930,0.20472602
-4.83541771,5.85604924,1.45700383,0.07485906,2.47394679,4.20181872,0.03310345,0.20232409
-4.82941471,5.69947967,1.41464130,0.07268277,2.43557778,4.08310149,0.03213775,0.20098620
-4.82341171,5.52609554,1.36787892,0.07020909,2.39197885,3.95091865,0.03119088,0.20071113
-4.81740870,5.33878780,1.31745269,0.06748071,2.34411630,3.80746579,0.03028024,0.20147929
-4.81140570,5.14062187,1.26415010,0.06454356,2.29298073,3.65508963,0.02942143,0.20325234
-4.80540270,4.93473463,1.20878198,0.06144528,2.23954324,3.49621255,0.02862781,0.20597342
-4.79939970,4.72423536,1.15215502,0.05823380,2.18471471,3.33325930,0.02791011,0.20956794
-4.79339670,4.51211518,1.09504638,0.05495602,2.12931026,3.16858918,0.02727622,0.21394504
-4.78739370,4.30116838,1.03818142,0.05165655,2.07402056,3.00443622,0.02673117,0.21899978
-4.78139070,4.09392893,0.98221519,0.04837666,2.01939141,2.84285963,0.02627710,0.22461588
-4.77538769,3.89262378,0.92771860,0.04515353,1.96581229,2.68570587,0.02591355,0.23066917
-4.76938469,3.69914422,0.87516918,0.04201957,1.91351428,2.53458331,0.02563770,0.23703147
-4.76338169,3.51503495,0.82494687,0.03900214,1.86257698,2.39084936,0.02544479,0.24357483
-4.75737869,3.34149993,0.77733431,0.03612339,1.81294369,2.25560963,0.02532861,0.25017588
-4.75137569,3.17942319,0.73252136,0.03340035,1.76444373,2.12972782,0.02528206,0.25672020
-4.74537269,3.02940189,0.69061328,0.03084526,1.71682020,2.01384474,0.02529762,0.26310628
-4.73936968,2.89178861,0.65164156,0.02846596,1.66976141,1.90840443,0.02536793,0.26924910
-4.73336668,2.76673952,0.61557688,0.02626653,1.62293400,1.81368508,0.02548628,0.27508291
-4.72736368,2.65426511,0.58234296,0.02424785,1.57601578,1.72983250,0.02564700,0.28056316
-4.72136068,2.55427999,0.55183082,0.02240836,1.52872641,1.65689390,0.02584581,0.28566741
-4.71535768,2.46664911,0.52391228,0.02074474,1.48085417,1.59484992,0.02608001,0.29039521
-4.70935468,2.39122770,0.49845236,0.01925252,1.43227754,1.54364328,0.02634863,0.29476680
-4.70335168,2.32789332,0.47531974,0.01792675,1.38298053,1.50320258,0.02665233,0.29882085
-4.69734867,2.27656857,0.45439512,0.01676246,1.33306105,1.47346046,0.02699331,0.30261125
-4.69134567,2.23723408,0.43557714,0.01575507,1.28273225,1.45436552,0.02737504,0.30620321
-4.68534267,2.20993193,0.41878582,0.01490073,1.23231682,1.44588805,0.02780189,0.30966877
-4.67933967,2.19475995,0.40396362,0.01419647,1.18223505,1.44801975,0.02827875,0.31308208
-4.67333667,2.19185834,0.39107429,0.01364026,1.13298724,1.46076815,0.02881052,0.31651469
-4.66733367,2.20138987,0.38009995,0.01323099,1.08513179,1.48414669,0.02940166,0.32003108
-4.66133067,2.22351558,0.37103658,0.01296835,1.03926013,1.51816125,0.03005572,0.32368477
-4.65532766,2.25836772,0.36388858,0.01285259,0.99596988,1.56279450,0.03077489,0.32751507
-4.64932466,2.30602187,0.35866267,0.01288423,0.95583776,1.61798911,0.03155965,0.33154480
-4.64332166,2.36646982,0.35536165,0.01306381,0.91939342,1.68363087,0.03240852,0.33577903
-4.63731866,2.43959495,0.35397845,0.01339147,0.88709555,1.75953282,0.03331786,0.34020479
-4.63131566,2.52515125,0.35449065,0.01386662,0.85931134,1.84542117,0.03428189,0.34479198
-4.62531266,2.62274706,0.35685605,0.01448763,0.83630011,1.94092376,0.03529267,0.34949505
-4.61930965,2.73183436,0.36100917,0.01525151,0.81820175,2.04556171,0.03634041,0.35425572
-4.61330665,2.85170390,0.36685906,0.01615362,0.80503051,2.15874463,0.03741367,0.35900619
-4.60730365,2.98148664,0.37428840,0.01718754,0.79667409,2.27976966,0.03849987,0.36367292
-4.60130065,3.12016128,0.38315391,0.01834489,0.79289811,2.40782465,0.03958567,0.36818057
-4.59529765,3.26656790,0.39328804,0.01961533,0.79335568,2.54199547,0.04065759,0.37245601
-4.58929465,3.41942721,0.40450174,0.02098661,0.79760144,2.68127744,0.04170253,0.37643207
-4.58329165,3.57736500,0.41658832,0.02244472,0.80510956,2.82459081,0.04270833,0.38005095
-4.57728864,3.73894125,0.42932810,0.02397414,0.81529480,2.97080001,0.04366433,0.38326709
-4.57128564,3.90268302,0.44249379,0.02555820,0.82753580,3.11873637,0.04456187,0.38604937
-4.56528264,4.06712040,0.45585613,0.02717944,0.84119959,3.26722386,0.04539468,0.38838262
-4.55927964,4.23082452,0.46918993,0.02882016,0.85566631,3.41510718,0.04615926,0.39026841
-4.55327664,4.39244649,0.48228001,0.03046291,0.87035317,3.56128150,0.04685506,0.39172513
-4.54727364,4.55075607,0.49492690,0.03209105,0.88473672,3.70472295,0.04748467,0.39278744
-4.54127064,4.70467891,0.50695216,0.03368933,0.89837247,3.84451877,0.04805376,0.39350515
-4.53526763,4.85333068,0.51820307,0.03524441,0.91091125,3.97989596,0.04857105,0.39394174
-4.52926463,4.99604702,0.52855649,0.03674536,0.92211153,4.11024725,0.04904805,0.39417247
-4.52326163,5.13240770,0.53792184,0.03818403,0.93184734,4.23515307,0.04949876,0.39428236
-4.51725863,5.26225382,0.54624302,0.03955539,0.94011151,4.35439843,0.04993932,0.39436413
-4.51125563,5.38569690,0.55349912,0.04085771,0.94701418,4.46798336,0.05038747,0.39451611
-4.50525263,5.50311902,0.55970404,0.04209257,0.95277657,4.57612639,0.05086212,0.39484030
-4.49924962,5.61516351,0.56490495,0.04326479,0.95772047,4.67926009,0.05138275,0.39544061
-4.49324662,5.72271586,0.56917951,0.04438219,0.96225389,4.77801855,0.05196886,0.39642129
-4.48724362,5.82687534,0.57263213,0.04545519,0.96685343,4.87321686,0.05263944,0.39788557
-4.48124062,5.92891787,0.57538932,0.04649628,0.97204419,4.96582295,0.05341242,0.39993456
-4.47523762,6.03025128,0.57759428,0.04751946,0.97837803,5.05692273,0.05430420,0.40266619
-4.46923462,6.13236457,0.57940087,0.04853949,0.98641110,5.14767970,0.05532922,0.40617443
-4.46323162,6.23677293,0.58096741,0.04957120,0.99668143,5.23929064,0.05649962,0.41054842
-4.45722861,6.34496070,0.58245031,0.05062868,1.00968763,5.33293905,0.05782498,0.41587168
-4.45122561,6.45832458,0.58399788,0.05172463,1.02586919,5.42974839,0.05931209,0.42222131
-4.44522261,6.57811931,0.58574462,0.05286959,1.04558936,5.53073712,0.06096493,0.42966697
-4.43921961,6.70540822,0.58780613,0.05407144,1.06912102,5.63677748,0.06278461,0.43826987
-4.43321661,6.84102054,0.59027490,0.05533485,1.09663595,5.74855982,0.06476953,0.44808159
-4.42721361,6.98551756,0.59321713,0.05666098,1.12819784,5.86656420,0.06691548,0.45914269
-4.42121061,7.13916878,0.59667072,0.05804725,1.16375917,5.99104036,0.06921596,0.47148141
-4.41520760,7.30193939,0.60064446,0.05948731,1.20316188,6.12199725,0.07166248,0.48511222
-4.40920460,7.47348945,0.60511853,0.06097112,1.24614177,6.25920233,0.07424492,0.50003444
-4.40320160,7.65318504,0.61004620,0.06248520,1.29233636,6.40219104,0.07695199,0.51623107
-4.39719860,7.84012097,0.61535666,0.06401304,1.34129594,6.55028598,0.07977168,0.53366783
-4.39119560,8.03315433,0.62095887,0.06553552,1.39249726,6.70262511,0.08269175,0.55229255
-4.38519260,8.23094769,0.62674626,0.06703152,1.44535965,6.85819793,0.08570023,0.57203508
-4.37918959,8.43202042,0.63260195,0.06847861,1.49926288,7.01588833,0.08878590,0.59280776
-4.37318659,8.63480629,0.63840446,0.06985366,1.55356645,7.17452238,0.09193881,0.61450646
-4.36718359,8.83771549,0.64403348,0.07113361,1.60762965,7.33291938,0.09515072,0.63701248
-4.36118059,9.03919854,0.64937548,0.07229615,1.66083206,7.48994411,0.09841549,0.66019498
-4.35517759,9.23781010,0.65432900,0.07332041,1.71259380,7.64455837,0.10172952,0.68391426
-4.34917459,9.43227011,0.65880926,0.07418757,1.76239524,7.79586976,0.10509198,0.70802557
-4.34317159,9.62152017,0.66275203,0.07488146,1.80979549,7.94317578,0.10850501,0.73238352
-4.33716858,9.80477269,0.66611648,0.07538902,1.85444928,8.08600146,0.11197390,0.75684685
-4.33116558,9.98155105,0.66888699,0.07570071,1.89612179,8.22412887,0.11550701,0.78128342
-4.32516258,10.15171896,0.67107382,0.07581081,1.93470088,8.35761717,0.11911565,0.80557521
-4.31915958,10.31549751,0.67271263,0.07571761,1.97020632,8.48681223,0.12281381,0.82962311
-4.31315658,10.47346907,0.67386296,0.07542347,2.00279577,8.61234506,0.12661775,0.85335126
-4.30715358,10.62656741,0.67460564,0.07493483,2.03276702,8.73511885,0.13054542,0.87671078
