energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.86793397,5.83292240,-5.27609168,0.10242197,-0.08017501,0.65033750,-0.57553455,0.74083492,-0.64954270,0.67806369,-0.42725297,0.40670381,-0.45451636,0.35219310,-0.37357397,0.09833548,-0.08474047,2.16962577,-2.05909949
-5.86193097,5.84691200,-5.20895801,0.10696442,-0.08327063,0.66028360,-0.57804570,0.75408742,-0.65187646,0.69461625,-0.43285192,0.40177103,-0.44903016,0.34945915,-0.36278245,0.09720076,-0.08219334,2.16075752,-2.01881533
-5.85592796,5.88755178,-5.15874396,0.11178187,-0.08654925,0.67422456,-0.58240895,0.77216028,-0.65726951,0.71460348,-0.43961686,0.39886087,-0.44411573,0.34814101,-0.35333648,0.09629477,-0.07990992,2.16056121,-1.98521601
-5.84992496,5.95685276,-5.12817071,0.11686910,-0.09002913,0.69245872,-0.58896968,0.79550602,-0.66626274,0.73823722,-0.44773738,0.39820933,-0.44004741,0.34833112,-0.34544894,0.09564400,-0.07792985,2.16972332,-1.95932929
-5.84392196,6.05624949,-5.11978541,0.12221122,-0.09372611,0.71520148,-0.59807151,0.82448746,-0.67937784,0.76564938,-0.45740254,0.40000920,-0.43709979,0.35009143,-0.33931511,0.09526957,-0.07628869,2.18874053,-1.94209110
-5.83791896,6.18649550,-5.13588181,0.12778270,-0.09765285,0.74256897,-0.61004581,0.85935547,-0.69709981,0.79687774,-0.46879580,0.40440170,-0.43553975,0.35344874,-0.33510691,0.09518602,-0.07501694,2.21788631,-1.93431610
-5.83191596,6.34757348,-5.17842218,0.13354677,-0.10181815,0.77456337,-0.62520019,0.90022817,-0.71985890,0.83185364,-0.48208934,0.41146880,-0.43561835,0.35839101,-0.33296740,0.09540041,-0.07413919,2.25718292,-1.93667002
-5.82591296,6.53862563,-5.24896313,0.13945511,-0.10622628,0.81106082,-0.64380629,0.94707284,-0.74801225,0.87039241,-0.49743795,0.42122695,-0.43756257,0.36486489,-0.33300605,0.09591155,-0.07367342,2.30638048,-1.94964524
-5.81990995,6.75790869,-5.34858808,0.14544796,-0.11087646,0.85180253,-0.66608724,0.99969127,-0.78182613,0.91218715,-0.51497260,0.43362215,-0.44156734,0.37277446,-0.33529466,0.09670965,-0.07363053,2.36494465,-1.97354028
-5.81390695,7.00277755,-5.47784846,0.15145471,-0.11576234,0.89638994,-0.69220509,1.05770982,-0.82145903,0.95680646,-0.53479363,0.44852698,-0.44778787,0.38198172,-0.33986434,0.09777627,-0.07401400,2.43205375,-2.00844422
-5.80790395,7.26970023,-5.63671563,0.15739494,-0.12087159,0.94428444,-0.72224869,1.12057472,-0.86694660,1.00369655,-0.55696404,0.46573960,-0.45633269,0.39230844,-0.34670350,0.09908469,-0.07481987,2.50660631,-2.05422637
-5.80190095,7.55430568,-5.82454513,0.16317990,-0.12618555,0.99481208,-0.75622242,1.18755345,-0.91818875,1.05218811,-0.58150271,0.48498511,-0.46725744,0.40353980,-0.35575704,0.10060057,-0.07603678,2.58723901,-2.11053158
-5.79589795,7.85146464,-6.04005457,0.16871440,-0.13167900,1.04717347,-0.79403629,1.25774269,-0.97493978,1.10150784,-0.60837812,0.50591923,-0.48055975,0.41542943,-0.36692660,0.10228301,-0.07764640,2.67235505,-2.17678128
-5.78989495,8.15540215,-6.28131614,0.17389911,-0.13731994,1.10045895,-0.83549798,1.33008288,-1.03680207,1.15079469,-0.63750255,0.52813443,-0.49617528,0.42770585,-0.38007197,0.10408592,-0.07962387,2.76016217,-2.25218013
-5.78389195,8.45983896,-6.54576463,0.17863311,-0.14306951,1.15366870,-0.88030714,1.40337950,-1.10322377,1.19912030,-0.66872729,0.55116851,-0.51397528,0.44008014,-0.39501362,0.10595961,-0.08193848,2.84871921,-2.33572805
-5.77788894,8.75815766,-6.83022122,0.18281675,-0.14888202,1.20573731,-0.92805268,1.47633046,-1.17350119,1.24551312,-0.70183900,0.57451529,-0.53376574,0.45225444,-0.41153607,0.10785255,-0.08455447,2.93598979,-2.42623719
-5.77188594,9.04358787,-7.13093339,0.18635452,-0.15470508,1.25556213,-0.97821333,1.54755911,-1.24678589,1.28898544,-0.73655766,0.59763740,-0.55528827,0.46393103,-0.42939223,0.10971328,-0.08743186,3.01990111,-2.52235348
-5.76588294,9.30940406,-7.44363076,0.18915801,-0.16047990,1.30203431,-1.03016174,1.61565167,-1.32209698,1.32856228,-0.77253635,0.61998055,-0.57822293,0.47482166,-0.44830843,0.11149231,-0.09052744,3.09840577,-2.62258206
-5.75987994,9.54912832,-7.76359630,0.19114872,-0.16614173,1.34407158,-1.08317260,1.67919785,-1.39833835,1.36331111,-0.80936317,0.64098899,-0.60219308,0.48465669,-0.46799001,0.11314398,-0.09379564,3.16954431,-2.72531615
-5.75387694,9.75673025,-8.08575200,0.19226067,-0.17162053,1.38065133,-1.13643454,1.73683318,-1.47432074,1.39237111,-0.84656547,0.66012157,-0.62677207,0.49319372,-0.48812734,0.11462813,-0.09718953,3.23150584,-2.82886855
-5.74787394,9.92681570,-8.40475755,0.19244262,-0.17684186,1.41084267,-1.18906593,1.78728127,-1.54878820,1.41498093,-0.88361651,0.67686782,-0.65149200,0.50022522,-0.50840220,0.11591159,-0.10066169,3.28268442,-2.93150518
-5.74187094,10.05479657,-8.71512013,0.19165999,-0.18172795,1.43383619,-1.24013420,1.82939434,-1.62044814,1.43050350,-0.91994462,0.69076333,-0.67585415,0.50558505,-0.52849416,0.11696931,-0.10416508,3.32172878,-3.03147987
-5.73586793,10.13703429,-9.01131270,0.18989611,-0.18619907,1.44897015,-1.28867825,1.86219018,-1.68800417,1.43844710,-0.95494464,0.70140395,-0.69934099,0.50915330,-0.54808698,0.11778521,-0.10765379,3.34758334,-3.12706970
-5.72986493,10.17095083,-9.28789805,0.18715303,-0.19017513,1.45575174,-1.33373319,1.88488400,-1.75019065,1.43848152,-0.98799158,0.70845816,-0.72142933,0.51085942,-0.56687481,0.11835254,-0.11108372,3.35951862,-3.21660996
-5.72386193,10.15510235,-9.53965480,0.18345169,-0.19357739,1.45387282,-1.37435669,1.89691355,-1.80580763,1.43044872,-1.01845593,0.71167703,-0.74160434,0.51068345,-0.58456802,0.11867386,-0.11441320,3.35714988,-3.29852804
-5.71785893,10.08921228,-9.76170186,0.17883144,-0.19633046,1.44321914,-1.40965597,1.89795655,-1.85375484,1.41436754,-1.04572033,0.71090142,-0.75937381,0.50865526,-0.60089851,0.11876060,-0.11760342,3.34044312,-3.37137535
-5.71185593,9.97416250,-9.94961717,0.17334901,-0.19836434,1.42387283,-1.43881424,1.88793953,-1.89306353,1.39043219,-1.06919688,0.70606610,-0.77428231,0.50485185,-0.61562442,0.11863220,-0.12061879,3.30970808,-3.43385638
-5.70585293,9.81194324,-10.09954663,0.16707696,-0.19961650,1.39610799,-1.46111579,1.86703762,-1.92292463,1.35900470,-1.08834451,0.69720055,-0.78592454,0.49939279,-0.62853408,0.11831486,-0.12342722,3.26557890,-3.48485430
-5.69984992,9.60556429,-10.20829937,0.16010155,-0.20003396,1.36037977,-1.47596831,1.83566542,-1.94271220,1.32060165,-1.10268569,0.68442664,-0.79395746,0.49243418,-0.63944910,0.11783998,-0.12600029,3.20898307,-3.52345209
-5.69384692,9.35893180,-10.27342571,0.15252036,-0.19957521,1.31730734,-1.48292185,1.79445950,-1.95200108,1.27587591,-1.11182168,0.66795300,-0.79811069,0.48416118,-0.64822658,0.11724242,-0.12831325,3.14110043,-3.54894894
-5.68784392,9.07669679,-10.29327494,0.14443945,-0.19821195,1.26765168,-1.48168325,1.74425314,-1.95057803,1.22559415,-1.11544584,0.64806673,-0.79819465,0.47477969,-0.65476040,0.11655856,-0.13034505,3.06331410,-3.56087111
-5.68184092,8.76408253,-10.26703054,0.13597050,-0.19593042,1.21228930,-1.47212565,1.68604494,-1.93844590,1.17061132,-1.11335418,0.62512260,-0.79410627,0.46450752,-0.65898150,0.11582437,-0.13207825,2.97715570,-3.55897721
-5.67583792,8.42669897,-10.19472167,0.12722778,-0.19273249,1.15218293,-1.45429250,1.62096250,-1.91582070,1.11184305,-1.10545275,0.59953043,-0.78583194,0.45356539,-0.66085740,0.11507349,-0.13349892,2.88424759,-3.54325769
-5.66983492,8.07035272,-10.07721038,0.11832520,-0.18863621,1.08835074,-1.42839594,1.55022315,-1.88312171,1.05023740,-1.09176159,0.57174114,-0.77344757,0.44216840,-0.66039078,0.11433557,-0.13459645,2.78624469,-3.51392868
-5.66383192,7.70086102,-9.91615551,0.10937354,-0.18367582,1.02183526,-1.39480968,1.47509343,-1.84095527,0.98674692,-1.07241487,0.54223221,-0.75711586,0.43051815,-0.65761743,0.11363478,-0.13536345,2.68477865,-3.47142049
-5.65782891,7.32387779,-9.71395472,0.10047790,-0.17790138,0.95367325,-1.35405672,1.39684915,-1.79009308,0.92230238,-1.04765733,0.51149313,-0.73708095,0.41879607,-0.65260358,0.11298878,-0.13579562,2.58140690,-3.41636142
-5.65182591,6.94473862,-9.47366746,0.09173549,-0.17137769,0.88486790,-1.30679245,1.31673786,-1.73144586,0.85778892,-1.01783713,0.48001146,-0.71366061,0.40715813,-0.64544283,0.11240797,-0.13589165,2.47756866,-3.34955745
-5.64582291,6.56833049,-9.19892226,0.08323386,-0.16418289,0.81636405,-1.25378392,1.23594509,-1.66603390,0.79402560,-0.98339544,0.44826008,-0.68723646,0.39573122,-0.63625274,0.11189530,-0.13565318,2.37454955,-3.27196877
-5.63981991,6.19899035,-8.89381220,0.07504944,-0.15640649,0.74902751,-1.19588631,1.15556565,-1.59495570,0.73174876,-0.94485318,0.41668604,-0.65824266,0.38461122,-0.62517141,0.11144650,-0.13508485,2.27345616,-3.18468413
-5.63381691,5.84043488,-8.56278302,0.06724669,-0.14814714,0.68362868,-1.13401744,1.07658092,-1.51935597,0.67159976,-0.90279563,0.38570143,-0.62715349,0.37386287,-0.61235396,0.11105069,-0.13419431,2.17520095,-3.08889387
-5.62781391,5.49572214,-8.21051815,0.05987754,-0.13951000,0.62083108,-1.06913161,0.99984264,-1.44039456,0.61411708,-0.85785541,0.35567633,-0.59447042,0.36352126,-0.59796919,0.11069148,-0.13299237,2.08049757,-2.98586268
-5.62181091,5.16724390,-7.84182500,0.05298139,-0.13060404,0.56118453,-1.00219367,0.92606328,-1.35921725,0.55973268,-0.81069468,0.32693418,-0.56070922,0.35359478,-0.58219644,0.11034829,-0.13149313,1.98986591,-2.87690302
-5.61580790,4.85674604,-7.46152632,0.04658540,-0.12153926,0.50512295,-0.93415431,0.85581296,-1.27692957,0.50877247,-0.76198722,0.29974927,-0.52638743,0.34406931,-0.56522278,0.10999796,-0.12971413,1.90364590,-2.76334982
-5.60980490,4.56537293,-7.07435997,0.04070516,-0.11242392,0.45296633,-0.86592758,0.78952223,-1.19457440,0.46146025,-0.71240114,0.27434639,-0.49201280,0.33491320,-0.54724037,0.10961648,-0.12767645,1.82201824,-2.64653719
-5.60380190,4.29373100,-6.68488967,0.03534562,-0.10336200,0.40492622,-0.79837108,0.72749003,-1.11311385,0.41792475,-0.66258272,0.25090232,-0.45807295,0.32608286,-0.52844422,0.10918065,-0.12540474,1.74503046,-2.52777744
-5.59779890,4.04196583,-6.29742858,0.03050227,-0.09445084,0.36111433,-0.73226962,0.66989581,-1.03341568,0.37820887,-0.61314207,0.22954885,-0.42502639,0.31752831,-0.50903008,0.10866972,-0.12292724,1.67262606,-2.40834274
-5.59179590,3.80984694,-5.91597665,0.02616244,-0.08577916,0.32155314,-0.66832243,0.61681480,-0.95624433,0.34228063,-0.56464095,0.21037702,-0.39329533,0.30919867,-0.48919257,0.10806677,-0.12027558,1.60467480,-2.28944938
-5.58579290,3.59685478,-5.54417210,0.02230663,-0.07742550,0.28618810,-0.60713423,0.56823509,-0.88225625,0.31004501,-0.51758291,0.19344209,-0.36326003,0.30104690,-0.46912338,0.10735979,-0.11748442,1.54100200,-2.17224451
-5.57978989,3.40226465,-5.18525642,0.01890999,-0.06945698,0.25490056,-0.54921002,0.52407570,-0.81199923,0.28135613,-0.47240616,0.17876894,-0.33525485,0.29303379,-0.44900946,0.10654236,-0.11459103,1.48141526,-2.05779523
-5.57378689,3.22522332,-4.84205198,0.01594363,-0.06192865,0.22752071,-0.49495335,0.48420422,-0.74591500,0.25602907,-0.42947894,0.16635758,-0.30956583,0.28513089,-0.42903126,0.10561397,-0.11163456,1.42572695,-1.94707953
-5.56778389,3.06481473,-4.51695086,0.01337595,-0.05488316,0.20384018,-0.44466775,0.44845353,-0.68434463,0.23385100,-0.38909741,0.15618830,-0.28642966,0.27732224,-0.40936077,0.10457986,-0.10865523,1.37377164,-1.84097899
-5.56178089,2.92011283,-4.21191323,0.01117381,-0.04835092,0.18362356,-0.39856094,0.41663654,-0.62753583,0.21459120,-0.35148589,0.14822635,-0.26603379,0.26960494,-0.39015964,0.10345046,-0.10569329,1.32541769,-1.74027266
-5.55577789,2.79022002,-3.92847355,0.00930358,-0.04235055,0.16661880,-0.35675116,0.38855864,-0.57565161,0.19800967,-0.31679904,0.14242584,-0.24851747,0.26198860,-0.37157706,0.10224047,-0.10278794,1.28057295,-1.64563209
-5.54977489,2.67429152,-3.66775303,0.00773201,-0.03688975,0.15256600,-0.31927521,0.36402743,-0.52877950,0.18386435,-0.28512589,0.13873287,-0.23397353,0.25449377,-0.35374778,0.10096767,-0.09997607,1.23918482,-1.55761721
-5.54377189,2.57154645,-3.43047689,0.00642700,-0.03196631,0.14120477,-0.28609757,0.34285968,-0.48694089,0.17191683,-0.25649505,0.13708769,-0.22245059,0.24714958,-0.33679016,0.09965149,-0.09729112,1.20123529,-1.47667300
-5.53776888,2.48126750,-3.21699527,0.00535816,-0.02756938,0.13227993,-0.25712020,0.32488556,-0.45009994,0.16193667,-0.23088108,0.13742599,-0.21395567,0.23999093,-0.32080441,0.09831148,-0.09476186,1.16673199,-1.40312721
-5.53176588,2.40279169,-3.02730703,0.00449721,-0.02368081,0.12554579,-0.23219252,0.30995037,-0.41817173,0.15370446,-0.20821141,0.13967934,-0.20845685,0.23305528,-0.30587120,0.09696584,-0.09241136,1.13569642,-1.33718902
-5.52576288,2.33549489,-2.86108590,0.00381829,-0.02027659,0.12076917,-0.21112121,0.29791411,-0.39102955,0.14701389,-0.18837365,0.14377503,-0.20588611,0.22637965,-0.29205074,0.09563007,-0.09025613,1.10815063,-1.27894919
-5.51975988,2.27877336,-2.71770879,0.00329813,-0.01732820,0.11773124,-0.19367960,0.28864944,-0.36851112,0.14167304,-0.17122300,0.14963532,-0.20614215,0.21999774,-0.27938247,0.09431575,-0.08830549,1.08410370,-1.22838180
-5.51375688,2.23202502,-2.59628645,0.00291610,-0.01480401,0.11622866,-0.17961633,0.28203836,-0.35042390,0.13750504,-0.15658946,0.15717632,-0.20909321,0.21393774,-0.26788550,0.09302980,-0.08656124,1.06353940,-1.18534814
-5.50775388,2.19463319,-2.49569653,0.00265420,-0.01267047,0.11607400,-0.16866340,0.27796824,-0.33654959,0.13434854,-0.14428485,0.16630691,-0.21458003,0.20822076,-0.25755983,0.09177393,-0.08501769,1.04640593,-1.14960292
-5.50175088,2.16595504,-2.41461938,0.00249699,-0.01089329,0.11709589,-0.16054327,0.27632781,-0.32664797,0.13205799,-0.13410924,0.17692755,-0.22241893,0.20286023,-0.24838850,0.09054460,-0.08366200,1.03260884,-1.12080312
-5.49574787,2.14531639,-2.35157689,0.00243149,-0.00943838,0.11913899,-0.15497533,0.27700333,-0.32046050,0.13050402,-0.12585711,0.18892964,-0.23240510,0.19786212,-0.24034055,0.08933337,-0.08247494,1.02200761,-1.09851964
-5.48974487,2.13201392,-2.30497435,0.00244702,-0.00827271,0.12206406,-0.15168155,0.27987557,-0.31771375,0.12957407,-0.11932277,0.20219516,-0.24431636,0.19322613,-0.23337480,0.08812761,-0.08143187,1.01441641,-1.08225177
-5.48374187,2.12532517,-2.27314522,0.00253507,-0.00736497,0.12574817,-0.15039159,0.28481788,-0.31812302,0.12917321,-0.11430541,0.21659711,-0.25791717,0.18894774,-0.22744436,0.08691160,-0.08050420,1.00960887,-1.07144433
-5.47773887,2.12452604,-2.25439852,0.00268919,-0.00668610,0.13008522,-0.15084732,0.29169549,-0.32139640,0.12922529,-0.11061352,0.23200069,-0.27296335,0.18502094,-0.22250169,0.08566785,-0.07966087,1.00732679,-1.06550713
-5.47173587,2.12891504,-2.24706803,0.00290485,-0.00620974,0.13498679,-0.15280693,0.30036633,-0.32723928,0.12967442,-0.10806888,0.24826528,-0.28920713,0.18144154,-0.21850395,0.08437867,-0.07887018,1.00729229,-1.06383633
-5.46573287,2.13784297,-2.24956233,0.00317934,-0.00591246,0.14038338,-0.15604873,0.31068319,-0.33535960,0.13048656,-0.10651000,0.26524741,-0.30640286,0.17821075,-0.21541858,0.08302778,-0.07810159,1.00922265,-1.06583700
-5.45972986,2.15074613,-2.26041442,0.00351171,-0.00577395,0.14622578,-0.16037461,0.32249742,-0.34547359,0.13165123,-0.10579512,0.28280442,-0.32431306,0.17533890,-0.21322861,0.08160199,-0.07732762,1.01284697,-1.07094617
-5.45372686,2.16718138,-2.27832934,0.00390272,-0.00577718,0.15248685,-0.16561316,0.33566377,-0.35731212,0.13318323,-0.10580475,0.30079893,-0.34271480,0.17284895,-0.21193769,0.08009272,-0.07652552,1.01792378,-1.07865538
-5.44772386,2.18686056,-2.30222810,0.00435480,-0.00590835,0.15916319,-0.17162255,0.35004617,-0.37062729,0.13512414,-0.10644373,0.31910388,-0.36140615,0.17077967,-0.21157436,0.07849736,-0.07567893,1.02425855,-1.08853195
-5.44172086,2.20968239,-2.33128618,0.00487204,-0.00615691,0.16627683,-0.17829299,0.36552418,-0.38519921,0.13754342,-0.10764274,0.33760788,-0.38021256,0.16918817,-0.21219538,0.07682036,-0.07477912,1.03172005,-1.10023787
-5.43571786,2.23575946,-2.36496473,0.00546014,-0.00651549,0.17387659,-0.18554871,0.38199965,-0.40084239,0.14053906,-0.10935936,0.35622072,-0.39899274,0.16815159,-0.21388806,0.07507402,-0.07382606,1.04025468,-1.11354555
-5.42971486,2.26543853,-2.40303287,0.00612638,-0.00697976,0.18203905,-0.19334932,0.39940319,-0.41741162,0.14423749,-0.11157852,0.37487864,-0.41764386,0.16776795,-0.21677104,0.07327889,-0.07282898,1.04989789,-1.12834949
-5.42371186,2.29931243,-2.44557959,0.00687959,-0.00754830,0.19086878,-0.20169053,0.41769987,-0.43480675,0.14879268,-0.11431236,0.39354906,-0.43610572,0.16815586,-0.22099379,0.07146376,-0.07180667,1.06078195,-1.14467320
-5.41770885,2.33822205,-2.49301401,0.00772999,-0.00822242,0.20049782,-0.21060391,0.43689392,-0.45297620,0.15438431,-0.11759940,0.41223454,-0.45436359,0.16945316,-0.22673447,0.06966539,-0.07078720,1.07313955,-1.16267092
-5.41170585,2.38324758,-2.54605339,0.00868906,-0.00900595,0.21108404,-0.22015569,0.45703175,-0.47191863,0.16121477,-0.12150309,0.43097548,-0.47244944,0.17181447,-0.23419616,0.06792770,-0.06980736,1.08730284,-1.18262368
-5.40570285,2.43568836,-2.60569827,0.00976929,-0.00990498,0.22280842,-0.23044445,0.47820306,-0.49168264,0.16950516,-0.12610960,0.44985147,-0.49044142,0.17540760,-0.24360166,0.06630075,-0.06891165,1.10369767,-1.20492971
-5.39969985,2.49703120,-2.67319512,0.01098391,-0.01092755,0.23587097,-0.24159768,0.50053975,-0.51236427,0.17949005,-0.13152486,0.46898096,-0.50846141,0.18040908,-0.25518671,0.06483940,-0.06815086,1.12283313,-1.23008926
-5.39369685,2.56890765,-2.74998694,0.01234645,-0.01208338,0.25048545,-0.25376699,0.52421229,-0.53410213,0.19141111,-0.13787098,0.48851905,-0.52667060,0.18699875,-0.26919195,0.06360172,-0.06758045,1.14528660,-1.25868420
-5.38769385,2.65304088,-2.83765305,0.01387029,-0.01338339,0.26687265,-0.26712230,0.54942366,-0.55707026,0.20550967,-0.14528187,0.50865346,-0.54526320,0.19535369,-0.28585378,0.06264726,-0.06725857,1.17168453,-1.29135302
-5.38169085,2.75118367,-2.93783978,0.01556813,-0.01483934,0.28525251,-0.28184479,0.57640079,-0.58146878,0.22201831,-0.15389831,0.52959861,-0.56445839,0.20564170,-0.30539432,0.06203515,-0.06724395,1.20267989,-1.32876208
-5.37568784,2.86504918,-3.05218396,0.01745128,-0.01646331,0.30583511,-0.29811890,0.60538372,-0.60751271,0.24115170,-0.16386242,0.55158793,-0.58449085,0.21801444,-0.32801086,0.06182226,-0.06759366,1.23892663,-1.37157391
-5.36968484,2.99623667,-3.18223192,0.01952907,-0.01826715,0.32881090,-0.31612354,0.63661282,-0.63541914,0.26309683,-0.17531172,0.57486468,-0.60560008,0.23260060,-0.35386506,0.06206127,-0.06836088,1.28105236,-1.42041403
-5.36368184,3.14615470,-3.32935654,0.02180807,-0.02026190,0.35434027,-0.33602275,0.67031461,-0.66539347,0.28800306,-0.18837286,0.59967154,-0.62801905,0.24949926,-0.38307226,0.06279888,-0.06959261,1.32963001,-1.47583713
-5.35767884,3.31594466,-3.49467556,0.02429136,-0.02245717,0.38254303,-0.35795611,0.70668660,-0.69761510,0.31597220,-0.20315517,0.62623937,-0.65196264,0.26877369,-0.41569141,0.06407410,-0.07132761,1.38514961,-1.53829434
-5.35167584,3.50640744,-3.67897411,0.02697785,-0.02486046,0.41348810,-0.38202929,0.74588200,-0.73222323,0.34704906,-0.21974431,0.65477563,-0.67761626,0.29044595,-0.45171583,0.06591676,-0.07359443,1.44799131,-1.60810250
-5.34567284,3.71793648,-3.88263451,0.02986164,-0.02747648,0.44718398,-0.40830496,0.78799489,-0.76930351,0.38121297,-0.23819603,0.68545290,-0.70512526,0.31449230,-0.49106530,0.06834616,-0.07640972,1.51840062,-1.68541693
