energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.84392196,3.86284449,0.02643636,0.46190861,1.33312272,0.00000000,1.84773095,1.16942326,0.02337843,1.89598072
-5.83791896,3.87489742,0.02803154,0.47105345,1.35872693,0.00000000,1.86337197,1.16527065,0.02456595,1.89207337
-5.83191596,3.87488857,0.02952433,0.47835015,1.37981855,0.00000000,1.87253030,1.15774153,0.02567240,1.88279803
-5.82591296,3.86271520,0.03088944,0.48374309,1.39613561,0.00000000,1.87520126,1.14685507,0.02668199,1.86815943
-5.81990995,3.83839957,0.03210314,0.48720056,1.40747088,0.00000000,1.87144389,1.13266479,0.02758019,1.84820689
-5.81390695,3.80208902,0.03314409,0.48871533,1.41367843,0.00000000,1.86138025,1.11525737,0.02835415,1.82303311
-5.80790395,3.75405677,0.03399397,0.48830521,1.41468003,0.00000000,1.84519501,1.09475180,0.02899314,1.79277376
-5.80190095,3.69470324,0.03463811,0.48601315,1.41047096,0.00000000,1.82313520,1.07129896,0.02948887,1.75760788
-5.79589795,3.62455748,0.03506594,0.48190719,1.40112489,0.00000000,1.79550981,1.04508153,0.02983579,1.71775887
-5.78989495,3.54427815,0.03527141,0.47608002,1.38679735,0.00000000,1.76268893,1.01631412,0.03003134,1.67349579
-5.78389195,3.45465318,0.03525312,0.46864809,1.36772747,0.00000000,1.72510207,0.98524331,0.03007602,1.62513456
-5.77788894,3.35659728,0.03501442,0.45975025,1.34423743,0.00000000,1.68323515,0.95214751,0.02997344,1.57303851
-5.77188594,3.25114660,0.03456329,0.44954579,1.31672951,0.00000000,1.63762597,0.91733621,0.02973025,1.51761810
-5.76588294,3.13944972,0.03391206,0.43821194,1.28568035,0.00000000,1.58885767,0.88114852,0.02935594,1.45932905
-5.75987994,3.02275466,0.03307700,0.42594068,1.25163245,0.00000000,1.53755028,0.84395076,0.02886253,1.39866897
-5.75387694,2.90239158,0.03207779,0.41293498,1.21518292,0.00000000,1.48435011,0.80613291,0.02826428,1.33617199
-5.74787394,2.77975134,0.03093691,0.39940454,1.17696975,0.00000000,1.42991743,0.76810400,0.02757716,1.27240160
-5.74187094,2.65626038,0.02967893,0.38556102,1.13765603,0.00000000,1.37491262,0.73028636,0.02681840,1.20794172
-5.73586793,2.53335266,0.02832980,0.37161308,1.09791261,0.00000000,1.31998130,0.69310890,0.02600592,1.14338625
-5.72986493,2.41243972,0.02691612,0.35776128,1.05839986,0.00000000,1.26573925,0.65699963,0.02515782,1.07932774
-5.72386193,2.29488004,0.02546446,0.34419311,1.01974934,0.00000000,1.21275766,0.62237772,0.02429176,1.01634537
-5.71785893,2.18194917,0.02400077,0.33107837,0.98254613,0.00000000,1.16154955,0.58964534,0.02342452,0.95499317
-5.71185593,2.07481197,0.02254977,0.31856506,0.94731260,0.00000000,1.11255814,0.55917972,0.02257151,0.89578885
-5.70585293,1.97449824,0.02113459,0.30677612,0.91449431,0.00000000,1.06614767,0.53132570,0.02174633,0.83920390
-5.69984992,1.88188310,0.01977639,0.29580697,0.88444873,0.00000000,1.02259735,0.50638919,0.02096053,0.78565556
-5.69384692,1.79767278,0.01849421,0.28572422,0.85743729,0.00000000,0.98209868,0.48463168,0.02022333,0.73550092
-5.68784392,1.72239670,0.01730484,0.27656544,0.83362097,0.00000000,0.94475629,0.46626622,0.01954153,0.68903346
-5.68184092,1.65640595,0.01622286,0.26834013,0.81305968,0.00000000,0.91059223,0.45145485,0.01891947,0.64648228
-5.67583792,1.59987814,0.01526072,0.26103170,0.79571539,0.00000000,0.87955342,0.44030758,0.01835911,0.60801369
-5.66983492,1.55282816,0.01442893,0.25460054,0.78145877,0.00000000,0.85152182,0.43288301,0.01786022,0.57373521
-5.66383192,1.51512414,0.01373625,0.24898785,0.77007885,0.00000000,0.82632654,0.42919033,0.01742057,0.54370142
-5.65782891,1.48650745,0.01318996,0.24412015,0.76129541,0.00000000,0.80375736,0.42919267,0.01703625,0.51792135
-5.65182591,1.46661564,0.01279599,0.23991417,0.75477324,0.00000000,0.78357863,0.43281143,0.01670203,0.49636669
-5.64582291,1.45500690,0.01255920,0.23628192,0.75013770,0.00000000,0.76554294,0.43993149,0.01641168,0.47898032
-5.63981991,1.45118463,0.01248345,0.23313567,0.74699078,0.00000000,0.74940360,0.45040676,0.01615839,0.46568449
-5.63381691,1.45462087,0.01257165,0.23039262,0.74492707,0.00000000,0.73492553,0.46406605,0.01593513,0.45638812
-5.62781391,1.46477731,0.01282580,0.22797901,0.74354877,0.00000000,0.72189383,0.48071861,0.01573494,0.45099269
-5.62181091,1.48112291,0.01324679,0.22583356,0.74247939,0.00000000,0.71011982,0.50015943,0.01555128,0.44939629
-5.61580790,1.50314737,0.01383430,0.22391010,0.74137543,0.00000000,0.69944435,0.52217373,0.01537825,0.45149570
-5.60980490,1.53036997,0.01458649,0.22217923,0.73993590,0.00000000,0.68973854,0.54654067,0.01521078,0.45718618
-5.60380190,1.56234358,0.01549972,0.22062903,0.73790920,0.00000000,0.68090194,0.57303606,0.01504474,0.46635926
-5.59779890,1.59865405,0.01656816,0.21926489,0.73509752,0.00000000,0.67285878,0.60143403,0.01487704,0.47889843
-5.59179590,1.63891524,0.01778354,0.21810841,0.73135860,0.00000000,0.66555246,0.63150764,0.01470562,0.49467338
-5.58579290,1.68276046,0.01913473,0.21719545,0.72660502,0.00000000,0.65893919,0.66302853,0.01452936,0.51353300
-5.57978989,1.72983112,0.02060757,0.21657362,0.72080135,0.00000000,0.65298101,0.69576572,0.01434807,0.53529782
-5.57378689,1.77976348,0.02218464,0.21629911,0.71395937,0.00000000,0.64763905,0.72948373,0.01416227,0.55975242
-5.56778389,1.83217473,0.02384524,0.21643317,0.70613175,0.00000000,0.64286737,0.76394023,0.01397309,0.58663852
-5.56178089,1.88664936,0.02556549,0.21703838,0.69740466,0.00000000,0.63860796,0.79888350,0.01378208,0.61564935
-5.55577789,1.94272681,0.02731852,0.21817474,0.68788962,0.00000000,0.63478700,0.83404995,0.01359102,0.64642575
-5.54977489,1.99989143,0.02907488,0.21989591,0.67771509,0.00000000,0.63131286,0.86916193,0.01340176,0.67855469
-5.54377189,2.05756552,0.03080311,0.22224557,0.66701805,0.00000000,0.62807564,0.90392616,0.01321606,0.71157034
-5.53776888,2.11510596,0.03247039,0.22525409,0.65593612,0.00000000,0.62494842,0.93803287,0.01303544,0.74495806
-5.53176588,2.17180484,0.03404341,0.22893564,0.64460027,0.00000000,0.62178988,0.97115606,0.01286108,0.77816126
-5.52576288,2.22689438,0.03548921,0.23328574,0.63312851,0.00000000,0.61844811,1.00295472,0.01269371,0.81059106
-5.51975988,2.27955581,0.03677617,0.23827943,0.62162072,0.00000000,0.61476532,1.03307544,0.01253356,0.84163845
-5.51375688,2.32893220,0.03787501,0.24387005,0.61015471,0.00000000,0.61058310,1.06115609,0.01238036,0.87068849
-5.50775388,2.37414461,0.03875968,0.24998870,0.59878355,0.00000000,0.60574774,1.08683086,0.01223328,0.89713603
-5.50175088,2.41431101,0.03940823,0.25654445,0.58753433,0.00000000,0.60011553,1.10973627,0.01209101,0.92040224
-5.49574787,2.44856710,0.03980359,0.26342524,0.57640803,0.00000000,0.59355746,1.12951821,0.01195177,0.93995119
-5.48974487,2.47608838,0.03993413,0.27049958,0.56538084,0.00000000,0.58596335,1.14583965,0.01181342,0.95530588
-5.48374187,2.49611244,0.03979405,0.27761897,0.55440637,0.00000000,0.57724508,1.15838891,0.01167349,0.96606277
-5.47773887,2.50796074,0.03938359,0.28462098,0.54341897,0.00000000,0.56733881,1.16688806,0.01152930,0.97190429
-5.47173587,2.51105888,0.03870903,0.29133311,0.53233781,0.00000000,0.55620642,1.17110124,0.01137806,0.97260875
-5.46573287,2.50495483,0.03778238,0.29757703,0.52107159,0.00000000,0.54383582,1.17084254,0.01121696,0.96805714
-5.45972986,2.48933430,0.03662101,0.30317344,0.50952367,0.00000000,0.53024059,1.16598317,0.01104328,0.95823658
-5.45372686,2.46403278,0.03524701,0.30794719,0.49759743,0.00000000,0.51545889,1.15645761,0.01085448,0.94324029
-5.44772386,2.42904391,0.03368638,0.31173254,0.48520166,0.00000000,0.49955185,1.14226847,0.01064831,0.92326414
-5.44172086,2.38452392,0.03196818,0.31437846,0.47225573,0.00000000,0.48260155,1.12348990,0.01042287,0.89859996
-5.43571786,2.33079192,0.03012356,0.31575371,0.45869439,0.00000000,0.46470888,1.10026930,0.01017671,0.86962598
-5.42971486,2.26832631,0.02818477,0.31575149,0.44447199,0.00000000,0.44599126,1.07282731,0.00990887,0.83679486
-5.42371186,2.19775724,0.02618421,0.31429358,0.42956596,0.00000000,0.42658045,1.04145596,0.00961895,0.80061990
-5.41770885,2.11985551,0.02415349,0.31133363,0.41397943,0.00000000,0.40662048,1.00651507,0.00930714,0.76166007
-5.41170585,2.03551835,0.02212262,0.30685960,0.39774288,0.00000000,0.38626573,0.96842688,0.00897420,0.72050438
-5.40570285,1.94575238,0.02011931,0.30089517,0.38091474,0.00000000,0.36567932,0.92766912,0.00862154,0.67775643
-5.39969985,1.85165438,0.01816841,0.29350007,0.36358097,0.00000000,0.34503160,0.88476671,0.00825111,0.63401946
-5.39369685,1.75439044,0.01629145,0.28476928,0.34585352,0.00000000,0.32449891,0.84028222,0.00786545,0.58988271
-5.38769385,1.65517398,0.01450644,0.27483113,0.32786792,0.00000000,0.30426242,0.79480547,0.00746758,0.54590918
-5.38169085,1.55524331,0.01282772,0.26384446,0.30977991,0.00000000,0.28450718,0.74894248,0.00706097,0.50262544
-5.37568784,1.45583930,0.01126601,0.25199484,0.29176136,0.00000000,0.26542118,0.70330407,0.00664943,0.46051341
-5.36968484,1.35818369,0.00982855,0.23949006,0.27399560,0.00000000,0.24719439,0.65849440,0.00623708,0.42000436
-5.36368184,1.26345840,0.00851935,0.22655510,0.25667234,0.00000000,0.23001790,0.61509983,0.00582817,0.38147514
-5.35767884,1.17278655,0.00733954,0.21342674,0.23998241,0.00000000,0.21408291,0.57367813,0.00542705,0.34524636
-5.35167584,1.08721520,0.00628779,0.20034802,0.22411246,0.00000000,0.19957966,0.53474858,0.00503804,0.31158257
-5.34567284,1.00770039,0.00536069,0.18756274,0.20923982,0.00000000,0.18669625,0.49878291,0.00466531,0.28069403
-5.33966983,0.93509439,0.00455320,0.17531019,0.19552778,0.00000000,0.17561733,0.46619735,0.00431283,0.25273980
-5.33366683,0.87013550,0.00385912,0.16382023,0.18312129,0.00000000,0.16652251,0.43734595,0.00398422,0.22783193
-5.32766383,0.81344016,0.00327146,0.15330885,0.17214331,0.00000000,0.15958474,0.41251519,0.00368272,0.20604034
-5.32166083,0.76549758,0.00278284,0.14397427,0.16269194,0.00000000,0.15496823,0.39191998,0.00341111,0.18739809
-5.31565783,0.72666654,0.00238579,0.13599360,0.15483824,0.00000000,0.15282625,0.37570102,0.00317163,0.17190675
-5.30965483,0.69717434,0.00207302,0.12952017,0.14862492,0.00000000,0.15329858,0.36392363,0.00296596,0.15954163
-5.30365183,0.67711763,0.00183767,0.12468131,0.14406588,0.00000000,0.15650862,0.35657794,0.00279520,0.15025654
-5.29764882,0.66646493,0.00167341,0.12157679,0.14114646,0.00000000,0.16256021,0.35358037,0.00265983,0.14398806
-5.29164582,0.66506068,0.00157459,0.12027763,0.13982454,0.00000000,0.17153418,0.35477645,0.00255970,0.14065893
-5.28564282,0.67263056,0.00153625,0.12082544,0.14003217,0.00000000,0.18348461,0.35994492,0.00249409,0.14018077
-5.27963982,0.68878798,0.00155412,0.12323211,0.14167792,0.00000000,0.19843502,0.36880287,0.00246168,0.14245575
-5.27363682,0.71304162,0.00162459,0.12747987,0.14464969,0.00000000,0.21637445,0.38101210,0.00246058,0.14737755
-5.26763382,0.74480390,0.00174462,0.13352176,0.14881784,0.00000000,0.23725375,0.39618636,0.00248843,0.15483137
-5.26163082,0.78340051,0.00191161,0.14128241,0.15403867,0.00000000,0.26098216,0.41389960,0.00254239,0.16469330
-5.25562781,0.82808075,0.00212328,0.15065932,0.16015812,0.00000000,0.28742447,0.43369493,0.00261921,0.17682909
-5.24962481,0.87802906,0.00237754,0.16152455,0.16701543,0.00000000,0.31639897,0.45509433,0.00271532,0.19109259
-5.24362181,0.93237756,0.00267226,0.17372697,0.17444696,0.00000000,0.34767651,0.47760884,0.00282689,0.20732392
-5.23761881,0.99021977,0.00300520,0.18709510,0.18228978,0.00000000,0.38098084,0.50074920,0.00294991,0.22534784
-5.23161581,1.05062568,0.00337380,0.20144059,0.19038525,0.00000000,0.41599056,0.52403666,0.00308026,0.24497237
-5.22561281,1.11265806,0.00377508,0.21656240,0.19858232,0.00000000,0.45234276,0.54701390,0.00321383,0.26598806
-5.21960980,1.17539011,0.00420550,0.23225168,0.20674057,0.00000000,0.48963860,0.56925580,0.00334658,0.28816814
-5.21360680,1.23792436,0.00466088,0.24829730,0.21473312,0.00000000,0.52745084,0.59037988,0.00347463,0.31126964
-5.20760380,1.29941271,0.00513637,0.26449200,0.22244909,0.00000000,0.56533325,0.61005623,0.00359438,0.33503587
-5.20160080,1.35907723,0.00562642,0.28063898,0.22979585,0.00000000,0.60283190,0.62801670,0.00370257,0.35920021
-5.19559780,1.41623154,0.00612480,0.29655881,0.23670103,0.00000000,0.63949791,0.64406321,0.00379636,0.38349140
-5.18959480,1.47030211,0.00662470,0.31209647,0.24311407,0.00000000,0.67490148,0.65807484,0.00387338,0.40764009
-5.18359180,1.52084901,0.00711880,0.32712811,0.24900762,0.00000000,0.70864670,0.67001364,0.00393185,0.43138675
-5.17758879,1.56758529,0.00759944,0.34156742,0.25437851,0.00000000,0.74038644,0.67992893,0.00397056,0.45449055
-5.17158579,1.61039425,0.00805881,0.35537119,0.25924836,0.00000000,0.76983703,0.68795981,0.00398891,0.47673893
-5.16558279,1.64934361,0.00848912,0.36854374,0.26366391,0.00000000,0.79679165,0.69433576,0.00398696,0.49795744
-5.15957979,1.68469575,0.00888287,0.38113992,0.26769673,0.00000000,0.82113206,0.69937521,0.00396539,0.51801940
-5.15357679,1.71691309,0.00923302,0.39326641,0.27144261,0.00000000,0.84283788,0.70348176,0.00392546,0.53685475
-5.14757379,1.74665756,0.00953330,0.40508105,0.27502021,0.00000000,0.86199263,0.70713810,0.00386903,0.55445766
-5.14157079,1.77478363,0.00977832,0.41679005,0.27856924,0.00000000,0.87878631,0.71089733,0.00379843,0.57089223
-5.13556778,1.80232416,0.00996385,0.42864293,0.28224775,0.00000000,0.89351373,0.71537183,0.00371644,0.58629583
-5.12956478,1.83046868,0.01008691,0.44092521,0.28622886,0.00000000,0.90656869,0.72121953,0.00362615,0.60087966
-5.12356178,1.86053410,0.01014588,0.45394902,0.29069661,0.00000000,0.91843358,0.72912771,0.00353093,0.61492613
-5.11755878,1.89392803,0.01014059,0.46804164,0.29584104,0.00000000,0.92966483,0.73979452,0.00343425,0.62878299
-5.11155578,1.93210524,0.01007231,0.48353250,0.30185264,0.00000000,0.94087432,0.75390851,0.00333962,0.64285409
-5.10555278,1.97651842,0.00994366,0.50073886,0.30891616,0.00000000,0.95270750,0.77212645,0.00325044,0.65758697
-5.09954977,2.02856445,0.00975857,0.51995076,0.31720395,0.00000000,0.96581881,0.79505018,0.00316993,0.67345758
-5.09354677,2.08952792,0.00952209,0.54141593,0.32686903,0.00000000,0.98084543,0.82320282,0.00310099,0.69095268
-5.08754377,2.16052396,0.00924020,0.56532499,0.33803823,0.00000000,0.99838047,0.85700543,0.00304612,0.71055058
-5.08154077,2.24244277,0.00891958,0.59179795,0.35080553,0.00000000,1.01894665,0.89675462,0.00300735,0.73270091
-5.07553777,2.33589794,0.00856743,0.62087246,0.36522598,0.00000000,1.04297181,0.94260231,0.00298615,0.75780447
-5.06953477,2.44118144,0.00819112,0.65249451,0.38131056,0.00000000,1.07076737,0.99453838,0.00298338,0.78619400
-5.06353177,2.55822733,0.00779802,0.68651209,0.39902223,0.00000000,1.10251087,1.05237725,0.00299927,0.81811673
-5.05752876,2.68658650,0.00739524,0.72267245,0.41827341,0.00000000,1.13823354,1.11574926,0.00303341,0.85371980
-5.05152576,2.82541422,0.00698942,0.76062299,0.43892522,0.00000000,1.17781368,1.18409755,0.00308476,0.89303908
-5.04552276,2.97347182,0.00658655,0.79991630,0.46078855,0.00000000,1.22097626,1.25668107,0.00315166,0.93599221
-5.03951976,3.12914326,0.00619186,0.84001907,0.48362707,0.00000000,1.26729907,1.33258415,0.00323189,0.98237616
-5.03351676,3.29046670,0.00580966,0.88032487,0.50716216,0.00000000,1.31622510,1.41073269,0.00332276,1.03186959
-5.02751376,3.45518048,0.00544337,0.92017027,0.53107961,0.00000000,1.36708093,1.48991681,0.00342116,1.08403993
-5.02151076,3.62078204,0.00509547,0.95885397,0.55503795,0.00000000,1.41910012,1.56881954,0.00352368,1.13835497
-5.01550775,3.78459801,0.00476752,0.99565794,0.57867803,0.00000000,1.47145070,1.64605071,0.00362672,1.19419836
-5.00950475,3.94386259,0.00446025,1.02986994,0.60163345,0.00000000,1.52326544,1.72018503,0.00372657,1.25088837
-5.00350175,4.09580125,0.00417364,1.06080642,0.62354146,0.00000000,1.57367335,1.78980297,0.00381958,1.30769895
-4.99749875,4.23771623,0.00390705,1.08783483,0.64405385,0.00000000,1.62183108,1.85353297,0.00390224,1.36388218
-4.99149575,4.36707012,0.00365934,1.11039430,0.66284722,0.00000000,1.66695238,1.91009326,0.00397130,1.41869094
-4.98549275,4.48156409,0.00342900,1.12801389,0.67963237,0.00000000,1.70833448,1.95833169,0.00402386,1.47140081
-4.97948974,4.57920711,0.00321429,1.14032758,0.69416216,0.00000000,1.74537984,1.99726174,0.00405749,1.52133004
-4.97348674,4.65837343,0.00301337,1.14708524,0.70623775,0.00000000,1.77761246,2.02609330,0.00407023,1.56785697
-4.96748374,4.71784571,0.00282440,1.14815929,0.71571271,0.00000000,1.80468795,2.04425686,0.00406073,1.61043395
-4.96148074,4.75684226,0.00264564,1.14354674,0.72249508,0.00000000,1.82639700,2.05141996,0.00402820,1.64859742
-4.95547774,4.77502742,0.00247553,1.13336653,0.72654723,0.00000000,1.84266232,2.04749532,0.00397247,1.68197379
-4.94947474,4.77250513,0.00231274,1.11785250,0.72788371,0.00000000,1.85352952,2.03264033,0.00389396,1.71028130
-4.94347174,4.74979649,0.00215617,1.09734242,0.72656713,0.00000000,1.85915255,2.00724790,0.00379364,1.73332794
-4.93746873,4.70780284,0.00200505,1.07226353,0.72270261,0.00000000,1.85977487,1.97192921,0.00367301,1.75100603
-4.93146573,4.64775684,0.00185882,1.04311560,0.71643095,0.00000000,1.85570762,1.92748929,0.00353402,1.76328395
-4.92546273,4.57116411,0.00171722,1.01045216,0.70792104,0.00000000,1.84730607,1.87489648,0.00337896,1.77019608
-4.91945973,4.47973883,0.00158018,0.97486091,0.69736196,0.00000000,1.83494607,1.81524734,0.00321047,1.77183146
-4.91345673,4.37533637,0.00144783,0.93694424,0.68495514,0.00000000,1.81900155,1.74972848,0.00303134,1.76832226
-4.90745373,4.25988645,0.00132041,0.89730057,0.67090701,0.00000000,1.79982474,1.67957722,0.00284452,1.75983284
-4.90145073,4.13532973,0.00119829,0.85650745,0.65542247,0.00000000,1.77772976,1.60604245,0.00265298,1.74654996
-4.89544772,4.00356047,0.00108187,0.81510690,0.63869944,0.00000000,1.75298074,1.53034761,0.00245966,1.72867483
-4.88944472,3.86637755,0.00097157,0.77359347,0.62092470,0.00000000,1.72578462,1.45365698,0.00226738,1.70641732
-4.88344172,3.72544524,0.00086778,0.73240539,0.60227098,0.00000000,1.69628894,1.37704658,0.00207880,1.67999250
-4.87743872,3.58226459,0.00077083,0.69191878,0.58289554,0.00000000,1.66458445,1.30148057,0.00189639,1.64961937
-4.87143572,3.43815584,0.00068101,0.65244495,0.56293981,0.00000000,1.63071189,1.22779369,0.00172234,1.61552181
-4.86543272,3.29425125,0.00059850,0.61423063,0.54253028,0.00000000,1.59467242,1.15668005,0.00155862,1.57793113
-4.85942971,3.15149756,0.00052339,0.57746059,0.52178012,0.00000000,1.55644065,1.08868826,0.00140690,1.53708984
-4.85342671,3.01066661,0.00045568,0.54226248,0.50079152,0.00000000,1.51597927,1.02422241,0.00126859,1.49325605
-4.84742371,2.87237251,0.00039527,0.50871322,0.47965834,0.00000000,1.47325429,0.96354847,0.00114485,1.44670792
-4.84142071,2.73709343,0.00034200,0.47684643,0.45846879,0.00000000,1.42824970,0.90680524,0.00103658,1.39774756
-4.83541771,2.60519597,0.00029562,0.44666054,0.43730802,0.00000000,1.38098080,0.85401889,0.00094446,1.34670377
-4.82941471,2.47696039,0.00025583,0.41812686,0.41626031,0.00000000,1.33150516,0.80511999,0.00086898,1.29393334
-4.82341171,2.35260478,0.00022228,0.39119741,0.39541067,0.00000000,1.27993088,0.75996215,0.00081042,1.23982049
-4.81740870,2.23230683,0.00019457,0.36581198,0.37484585,0.00000000,1.22642150,0.71834102,0.00076892,1.18477432
-4.81140570,2.11622193,0.00017231,0.34190428,0.35465457,0.00000000,1.17119757,0.68001286,0.00074447,1.12922416
-4.80540270,2.00449684,0.00015508,0.31940695,0.33492705,0.00000000,1.11453475,0.64471167,0.00073689,1.07361312
-4.79939970,1.89727854,0.00014245,0.29825527,0.31575391,0.00000000,1.05675883,0.61216441,0.00074591,1.01838984
-4.79339670,1.79471802,0.00013401,0.27838967,0.29722441,0.00000000,0.99823800,0.58210367,0.00077109,0.96399901
-4.78739370,1.69696951,0.00012934,0.25975709,0.27942431,0.00000000,0.93937283,0.55427744,0.00081187,0.91087097
-4.78139070,1.60418553,0.00012804,0.24231122,0.26243337,0.00000000,0.88058476,0.52845606,0.00086753,0.85941093
-4.77538769,1.51650862,0.00012972,0.22601187,0.24632276,0.00000000,0.82230351,0.50443613,0.00093722,0.80998837
-4.76938469,1.43406078,0.00013399,0.21082368,0.23115255,0.00000000,0.76495438,0.48204192,0.00101988,0.76292712
-4.76338169,1.35693158,0.00014049,0.19671434,0.21696932,0.00000000,0.70894580,0.46112429,0.00111430,0.71849654
-4.75737869,1.28516617,0.00014886,0.18365256,0.20380419,0.00000000,0.65465789,0.44155786,0.00121907,0.67690445
-4.75137569,1.21875414,0.00015873,0.17160601,0.19167139,0.00000000,0.60243239,0.42323679,0.00133258,0.63829189
-4.74537269,1.15762031,0.00016975,0.16053940,0.18056734,0.00000000,0.55256451,0.40606974,0.00145305,0.60273024
-4.73936968,1.10161817,0.00018159,0.15041287,0.17047043,0.00000000,0.50529672,0.38997459,0.00157850,0.57022064
-4.73336668,1.05052653,0.00019390,0.14118077,0.16134151,0.00000000,0.46081485,0.37487334,0.00170679,0.54069596
-4.72736368,1.00405001,0.00020635,0.13279099,0.15312500,0.00000000,0.41924637,0.36068769,0.00183568,0.51402506
-4.72136068,0.96182309,0.00021862,0.12518479,0.14575067,0.00000000,0.38066086,0.34733557,0.00196279,0.49001929
-4.71535768,0.92341807,0.00023040,0.11829716,0.13913604,0.00000000,0.34507248,0.33472890,0.00208572,0.46844090
-4.70935468,0.88835615,0.00024140,0.11205775,0.13318909,0.00000000,0.31244406,0.32277255,0.00220206,0.44901298
-4.70335168,0.85612147,0.00025135,0.10639213,0.12781143,0.00000000,0.28269279,0.31136478,0.00230949,0.43143057
-4.69734867,0.82617712,0.00026000,0.10122348,0.12290159,0.00000000,0.25569677,0.30039871,0.00240577,0.41537234
-4.69134567,0.79798240,0.00026714,0.09647447,0.11835836,0.00000000,0.23130246,0.28976495,0.00248888,0.40051248
-4.68534267,0.77101043,0.00027260,0.09206923,0.11408403,0.00000000,0.20933232,0.27935485,0.00255701,0.38653218
-4.67933967,0.74476525,0.00027624,0.08793539,0.10998737,0.00000000,0.18959254,0.26906437,0.00260869,0.37313033
-4.67333667,0.71879741,0.00027796,0.08400590,0.10598624,0.00000000,0.17188041,0.25879795,0.00264275,0.36003294
-4.66733367,0.69271745,0.00027773,0.08022071,0.10200973,0.00000000,0.15599116,0.24847232,0.00265843,0.34700105
-4.66133067,0.66620658,0.00027554,0.07652811,0.09799977,0.00000000,0.14172396,0.23801983,0.00265536,0.33383667
-4.65532766,0.63902411,0.00027143,0.07288567,0.09391212,0.00000000,0.12888699,0.22739108,0.00263359,0.32038688
-4.64932466,0.61101144,0.00026550,0.06926087,0.08971678,0.00000000,0.11730152,0.21655678,0.00259358,0.30654574
-4.64332166,0.58209242,0.00025788,0.06563120,0.08539782,0.00000000,0.10680485,0.20550854,0.00253620,0.29225422
