energy_ev,total_up,Pb_p_up,Pb_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.82591296,2.98396164,0.21998805,0.00167624,0.73120405,1.35844574,0.01598331,1.70350497
-5.81990995,2.98504292,0.22041348,0.00169405,0.74647759,1.35779103,0.01612859,1.70222306
-5.81390695,2.97776842,0.22106956,0.00170750,0.76193018,1.35212543,0.01634545,1.69511196
-5.80790395,2.96319354,0.22212121,0.00171670,0.77804949,1.34172987,0.01664236,1.68278525
-5.80190095,2.94280308,0.22376693,0.00172203,0.79543108,1.32708413,0.01703078,1.66609687
-5.79589795,2.91846120,0.22623246,0.00172409,0.81476213,1.30884919,0.01752466,1.64611328
-5.78989495,2.89234528,0.22976284,0.00172369,0.83679982,1.28784264,0.01813986,1.62407712
-5.78389195,2.86686620,0.23461311,0.00172181,0.86234486,1.26500810,0.01889340,1.60136367
-5.77788894,2.84457797,0.24103808,0.00171954,0.89221088,1.24137990,0.01980263,1.57943173
-5.77188594,2.82808034,0.24928138,0.00171807,0.92719088,1.21804439,0.02088436,1.55977089
-5.76588294,2.81991777,0.25956419,0.00171858,0.96802164,1.19609943,0.02215386,1.54384721
-5.75987994,2.82247897,0.27207410,0.00172224,1.01534776,1.17661368,0.02362398,1.53304924
-5.75387694,2.83790056,0.28695442,0.00173012,1.06968650,1.16058718,0.02530414,1.52863663
-5.74787394,2.86797881,0.30429446,0.00174313,1.13139512,1.14891476,0.02719955,1.53169297
-5.74187094,2.91409259,0.32412114,0.00176201,1.20064205,1.14235368,0.02931034,1.54308496
-5.73586793,2.97714093,0.34639234,0.00178726,1.27738352,1.14149668,0.03163104,1.56342904
-5.72986493,3.05749721,0.37099227,0.00181912,1.36134658,1.14675139,0.03415002,1.59306700
-5.72386193,3.15498219,0.39772930,0.00185754,1.45201996,1.15832686,0.03684927,1.63205116
-5.71785893,3.26885689,0.42633628,0.00190221,1.54865315,1.17622765,0.03970434,1.68013984
-5.71185593,3.39783564,0.45647362,0.00195251,1.65026442,1.20025551,0.04268455,1.73680303
-5.70585293,3.54011906,0.48773513,0.00200759,1.75565770,1.23001879,0.04575340,1.80123813
-5.69984992,3.69344567,0.51965652,0.00206636,1.86344803,1.26494875,0.04886927,1.87239491
-5.69384692,3.85516041,0.55172632,0.00212753,1.97209488,1.30432243,0.05198634,1.94900893
-5.68784392,4.02229739,0.58339907,0.00218971,2.07994229,1.34729094,0.05505569,2.02964188
-5.68184092,4.19167387,0.61411010,0.00225139,2.18526423,1.39291217,0.05802663,2.11272748
-5.67583792,4.35999192,0.64329173,0.00231107,2.28631383,1.44018650,0.06084811,2.19662105
-5.66983492,4.52394395,0.67038997,0.00236731,2.38137418,1.48809436,0.06347026,2.27965106
-5.66383192,4.68031826,0.69488130,0.00241875,2.46880906,1.53563402,0.06584593,2.36017072
-5.65782891,4.82610058,0.71628883,0.00246423,2.54711141,1.58185838,0.06793219,2.43660782
-5.65182591,4.95856809,0.73419710,0.00250281,2.61494769,1.62590930,0.06969176,2.50751105
-5.64582291,5.07537245,0.74826507,0.00253380,2.67119643,1.66704831,0.07109428,2.57159150
-5.63981991,5.17460912,0.75823667,0.00255682,2.71497952,1.70468264,0.07211738,2.62775773
-5.63381691,5.25487064,0.76394846,0.00257181,2.74568512,1.73838559,0.07274745,2.67514369
-5.62781391,5.31528226,0.76533419,0.00257905,2.76298143,1.76791069,0.07298020,2.71312869
-5.62181091,5.35551912,0.76242607,0.00257914,2.76682112,1.79319909,0.07282081,2.74134893
-5.61580790,5.37580468,0.75535262,0.00257296,2.75743637,1.81437996,0.07228385,2.75970066
-5.60980490,5.37689100,0.74433343,0.00256171,2.73532515,1.83176398,0.07139278,2.76833501
-5.60380190,5.36002191,0.72967084,0.00254678,2.70122942,1.84583013,0.07017920,2.76764514
-5.59779890,5.32688085,0.71173918,0.00252976,2.65610648,1.85720626,0.06868183,2.75824614
-5.59179590,5.27952543,0.69097181,0.00251234,2.60109475,1.86664401,0.06694517,2.74094884
-5.58579290,5.22031145,0.66784672,0.00249629,2.53747556,1.87498920,0.06501804,2.71672843
-5.57978989,5.15180902,0.64287112,0.00248334,2.46663237,1.88314840,0.06295197,2.68668902
-5.57378689,5.07671402,0.61656568,0.00247515,2.39000913,1.89205318,0.06079952,2.65202557
-5.56778389,4.99775788,0.58944906,0.00247320,2.30906918,1.90262312,0.05861257,2.61398433
-5.56178089,4.91761902,0.56202320,0.00247878,2.22525626,1.91572912,0.05644069,2.57382324
-5.55577789,4.83883884,0.53475990,0.00249290,2.13995858,1.93215836,0.05432963,2.53277365
-5.54977489,4.76374541,0.50808913,0.00251626,2.05447736,1.95258252,0.05231995,2.49200458
-5.54377189,4.69438742,0.48238933,0.00254919,1.97000039,1.97753047,0.05044593,2.45259084
-5.53776888,4.63248086,0.45797997,0.00259166,1.88758135,2.00736690,0.04873467,2.41548620
-5.53176588,4.57937033,0.43511656,0.00264327,1.80812536,2.04227800,0.04720556,2.38150242
-5.52576288,4.53600651,0.41398801,0.00270321,1.73238070,2.08226501,0.04586992,2.35129518
-5.51975988,4.50294074,0.39471650,0.00277037,1.66093695,2.12714633,0.04473110,2.32535727
-5.51375688,4.48033684,0.37735952,0.00284328,1.59422896,2.17656837,0.04378477,2.30401943
-5.50775388,4.46799987,0.36191411,0.00292023,1.53254645,2.23002510,0.04301952,2.28745870
-5.50175088,4.46542056,0.34832287,0.00299933,1.47604847,2.28688546,0.04241774,2.27571407
-5.49574787,4.47183364,0.33648158,0.00307854,1.42478193,2.34642793,0.04195667,2.26870849
-5.48974487,4.48628732,0.32624801,0.00315579,1.37870332,2.40788053,0.04160964,2.26627625
-5.48374187,4.50772103,0.31745167,0.00322904,1.33770257,2.47046458,0.04134746,2.26819444
-5.47773887,4.53504744,0.30990405,0.00329640,1.30162804,2.53344017,0.04113980,2.27421668
-5.47173587,4.56723513,0.30340899,0.00335620,1.27031148,2.59615086,0.04095663,2.28410744
-5.46573287,4.60338764,0.29777302,0.00340703,1.24359190,2.65806552,0.04076962,2.29767503
-5.45972986,4.64281503,0.29281503,0.00344788,1.22133747,2.71881480,0.04055343,2.31480137
-5.45372686,4.68509423,0.28837528,0.00347814,1.20346446,2.77822032,0.04028683,2.33546681
-5.44772386,4.73011511,0.28432332,0.00349766,1.18995258,2.83631474,0.03995368,2.35976862
-5.44172086,4.77810987,0.28056468,0.00350680,1.18085612,2.89335155,0.03954365,2.38793173
-5.43571786,4.82966410,0.27704616,0.00350639,1.17631068,2.94980364,0.03905274,2.42031134
-5.42971486,4.88570908,0.27375966,0.00349774,1.17653520,3.00635080,0.03848350,2.45738682
-5.42371186,4.94749552,0.27074443,0.00348262,1.18182960,3.06385632,0.03784509,2.49974722
-5.41770885,5.01655023,0.26808777,0.00346320,1.19256803,3.12333398,0.03715297,2.54806913
-5.41170585,5.09461792,0.26592424,0.00344198,1.20918855,3.18590691,0.03642843,2.60308787
-5.40570285,5.18359102,0.26443345,0.00342173,1.23217943,3.25276028,0.03569798,2.66556357
-5.39969985,5.28543097,0.26383651,0.00340541,1.26206303,3.32509031,0.03499242,2.73624381
-5.39369685,5.40208484,0.26439117,0.00339605,1.29937782,3.40405183,0.03434590,2.81582473
-5.38769385,5.53540105,0.26638599,0.00339666,1.34465933,3.49070704,0.03379483,2.90491250
-5.38169085,5.68704785,0.27013341,0.00341017,1.39842056,3.58597762,0.03337671,3.00398705
-5.37568784,5.85843797,0.27596196,0.00343930,1.46113259,3.69060235,0.03312904,3.11336961
-5.36968484,6.05066207,0.28420770,0.00348651,1.53320579,3.80510184,0.03308808,3.23319559
-5.36368184,6.26443335,0.29520491,0.00355386,1.61497200,3.92975147,0.03328781,3.36339368
-5.35767884,6.50004451,0.30927623,0.00364304,1.70666802,4.06456334,0.03375886,3.50367206
-5.35167584,6.75733801,0.32672230,0.00375524,1.80842056,4.20927736,0.03452760,3.65351181
-5.34567284,7.03568946,0.34781092,0.00389114,1.92023272,4.36336123,0.03561529,3.81216771
-5.33966983,7.33400390,0.37276606,0.00405089,2.04197220,4.52601860,0.03703739,3.97867578
-5.33366683,7.65072374,0.40175688,0.00423407,2.17336117,4.69620451,0.03880300,4.15186717
-5.32766383,7.98384732,0.43488681,0.00443974,2.31396796,4.87264694,0.04091442,4.33038742
-5.32166083,8.33095674,0.47218338,0.00466639,2.46320072,5.05387313,0.04336690,4.51272020
-5.31565783,8.68925339,0.51358878,0.00491204,2.62030315,5.23823959,0.04614853,4.69721447
-5.30965483,9.05560020,0.55895191,0.00517422,2.78435277,5.42396445,0.04924026,4.88211414
-5.30365183,9.42656928,0.60802219,0.00545003,2.95426179,5.60916132,0.05261612,5.06558930
-5.29764882,9.79849441,0.66044574,0.00573623,3.12878127,5.79187377,0.05624361,5.24576818
-5.29164582,10.16752757,0.71576430,0.00602927,3.30650878,5.97010993,0.06008419,5.42076914
-5.28564282,10.52969923,0.77341752,0.00632537,3.48590003,6.14187667,0.06409405,5.58873226
-5.27963982,10.88098217,0.83274868,0.00662063,3.66528487,6.30521331,0.06822491,5.74784990
-5.27363682,11.21735836,0.89301440,0.00691106,3.84288776,6.45822457,0.07242507,5.89639616
-5.26763382,11.53488883,0.95339812,0.00719272,4.01685294,6.59911280,0.07664056,6.03275471
-5.26163082,11.82978573,1.01302745,0.00746181,4.18527409,6.72620930,0.08081637,6.15544505
-5.25562781,12.09848586,1.07099488,0.00771470,4.34622813,6.83800467,0.08489786,6.26314678
-5.24962481,12.33772456,1.12638149,0.00794810,4.49781267,6.93317776,0.08883211,6.35472186
-5.24362181,12.54460823,1.17828276,0.00815908,4.63818613,7.01062297,0.09256933,6.42923449
-5.23761881,12.71668382,1.22583569,0.00834517,4.76560956,7.06947524,0.09606427,6.48596837
-5.23161581,12.85200300,1.26824603,0.00850444,4.87848895,7.10913203,0.09927748,6.52444110
-5.22561281,12.94917864,1.30481457,0.00863552,4.97541643,7.12927159,0.10217644,6.54441521
-5.21960980,13.00743143,1.33496125,0.00873768,5.05520905,7.12986667,0.10473658,6.54590563
-5.21360680,13.02662416,1.35824597,0.00881082,5.11694367,7.11119285,0.10694195,6.52918315
-5.20760380,13.00728174,1.37438506,0.00885549,5.15998628,7.07383089,0.10878575,6.49477361
-5.20160080,12.95059543,1.38326250,0.00887286,5.18401482,7.01866245,0.11027048,6.44345259
-5.19559780,12.85841024,1.38493540,0.00886474,5.18903418,6.94685898,0.11140787,6.37623541
-5.18959480,12.73319513,1.37963322,0.00883346,5.17538276,6.85986356,0.11221843,6.29436256
-5.18359180,12.57799623,1.36775083,0.00878184,5.14373001,6.75936602,0.11273083,6.19928049
-5.17758879,12.39637438,1.34983560,0.00871312,5.09506499,6.64727178,0.11298087,6.09261817
-5.17158579,12.19232837,1.32656910,0.00863085,5.03067611,6.52566505,0.11301042,5.97615966
-5.16558279,11.97020640,1.29874418,0.00853881,4.95212264,6.39676745,0.11286605,5.85181333
-5.15957979,11.73460830,1.26723858,0.00844089,4.86119887,6.26289300,0.11259759,5.72157813
-5.15357679,11.49028161,1.23298614,0.00834097,4.75989216,6.12640092,0.11225672,5.58750776
-5.14757379,11.24201459,1.19694685,0.00824289,4.65033608,5.98964707,0.11189541,5.45167326
-5.14157079,10.99452918,1.16007714,0.00815027,4.53476022,5.85493571,0.11156457,5.31612488
-5.13556778,10.75237700,1.12330141,0.00806647,4.41543804,5.72447229,0.11131268,5.18285389
-5.12956478,10.51984073,1.08748609,0.00799452,4.29463448,5.60031849,0.11118465,5.05375491
-5.12356178,10.30084329,1.05341685,0.00793703,4.17455461,5.48435039,0.11122079,4.93058972
-5.11755878,10.09886657,1.02177983,0.00789618,4.05729473,5.37822037,0.11145597,4.81495285
-5.11155578,9.91688105,0.99314734,0.00787362,3.94479715,5.28332347,0.11191899,4.70823983
-5.10555278,9.75728752,0.96796804,0.00787052,3.83880970,5.20076873,0.11263211,4.61161857
-5.09954977,9.62187145,0.94656182,0.00788751,3.74085083,5.13135581,0.11361072,4.52600452
-5.09354677,9.51177068,0.92911907,0.00792470,3.65218109,5.07555758,0.11486323,4.45204029
-5.08754377,9.42745682,0.91570400,0.00798168,3.57378155,5.03350882,0.11639106,4.39008022
-5.08154077,9.36873060,0.90626159,0.00805755,3.50633953,5.00500171,0.11818870,4.34018067
-5.07553777,9.33473162,0.90062760,0.00815094,3.45024205,4.98948842,0.12024399,4.30209664
-5.06953477,9.32396257,0.89854116,0.00826005,3.40557707,4.98609132,0.12253834,4.27528521
-5.06353177,9.33432835,0.89965919,0.00838269,3.37214247,4.99362114,0.12504718,4.25891641
-5.05752876,9.36318994,0.90357238,0.00851636,3.34946274,5.01060352,0.12774035,4.25189185
-5.05152576,9.40743299,0.90982195,0.00865825,3.33681296,5.03531388,0.13058267,4.25287117
-5.04552276,9.46355048,0.91791698,0.00880538,3.33324951,5.06582058,0.13353457,4.26030643
-5.03951976,9.52773852,0.92735160,0.00895461,3.33764686,5.10003592,0.13655277,4.27248379
-5.03351676,9.59600342,0.93762192,0.00910277,3.34873934,5.13577394,0.13959106,4.28757189
-5.02751376,9.66427800,0.94824208,0.00924672,3.36516681,5.17081399,0.14260124,4.30367574
-5.02151076,9.72854386,0.95875929,0.00938344,3.38552270,5.20296812,0.14553404,4.31889455
-5.01550775,9.78495604,0.96876717,0.00951013,3.40840289,5.23015032,0.14834015,4.33138186
-5.00950475,9.82996579,0.97791744,0.00962427,3.43245360,5.25044509,0.15097134,4.33940561
-5.00350175,9.86043679,0.98592921,0.00972374,3.45641660,5.26217268,0.15338155,4.34140607
-4.99749875,9.87375000,0.99259580,0.00980684,3.47916988,5.26394828,0.15552798,4.33604917
-4.99149575,9.86789254,0.99778878,0.00987240,3.49976206,5.25473240,0.15737216,4.32227299
-4.98549275,9.84152612,1.00145888,0.00991976,3.51743921,5.23387005,0.15888085,4.29932522
-4.97948974,9.79403178,1.00363379,0.00994885,3.53166280,5.20111666,0.16002693,4.26678998
-4.97348674,9.72552795,1.00441282,0.00996012,3.54211811,5.15664919,0.16078998,4.22460250
-4.96748374,9.63686090,1.00395844,0.00995457,3.54871273,5.10106170,0.16115678,4.17305109
-4.96148074,9.52956714,1.00248520,0.00993368,3.55156547,5.03534517,0.16112150,4.11276597
-4.95547774,9.40580953,1.00024621,0.00989932,3.55098626,4.96085241,0.16068569,4.04469572
-4.94947474,9.26828959,0.99751798,0.00985370,3.54744830,4.87924940,0.15985806,3.97007213
-4.94347174,9.12014030,0.99458415,0.00979924,3.54155411,4.79245529,0.15865399,3.89036522
-4.93746873,8.96480419,0.99171904,0.00973846,3.53399731,4.70257367,0.15709490,3.80723053
-4.93146573,8.80590282,0.98917171,0.00967392,3.52552249,4.61181836,0.15520744,3.72245093
-4.92546273,8.64710357,0.98715159,0.00960803,3.51688524,4.52243689,0.15302255,3.63787574
-4.91945973,8.49199013,0.98581622,0.00954300,3.50881468,4.43663526,0.15057458,3.55535969
-4.91345673,8.34394258,0.98526204,0.00948077,3.50198056,4.35650696,0.14790020,3.47670427
-4.90745373,8.20603216,0.98551865,0.00942290,3.49696649,4.28396933,0.14503761,3.40360383
-4.90145073,8.08093501,0.98654692,0.00937054,3.49425087,4.22070957,0.14202560,3.33759832
-4.89544772,7.97086795,0.98824123,0.00932443,3.49419613,4.16814220,0.13890292,3.28003421
-4.88944472,7.87754794,0.99043563,0.00928489,3.49704678,4.12737907,0.13570768,3.23203461
-4.88344172,7.80217574,0.99291377,0.00925185,3.50293588,4.09921244,0.13247695,3.19447902
-4.87743872,7.74544261,0.99542196,0.00922489,3.51189935,4.08411081,0.12924653,3.16799280
-4.87143572,7.70755806,0.99768487,0.00920331,3.52389672,4.08222669,0.12605078,3.15294589
-4.86543272,7.68829552,0.99942282,0.00918625,3.53883697,4.09341495,0.12292266,3.14945987
-4.85942971,7.68705198,1.00036991,0.00917270,3.55660733,4.11725995,0.11989374,3.15742234
-4.85342671,7.70291730,1.00029189,0.00916167,3.57710316,4.15310941,0.11699431,3.17650705
-4.84742371,7.73474866,0.99900282,0.00915221,3.60025688,4.20011286,0.11425343,3.20619860
-4.84142071,7.78124566,0.99637962,0.00914355,3.62606363,4.25726254,0.11169902,3.24581987
-4.83541771,7.84102192,0.99237371,0.00913513,3.65460226,4.32343449,0.10935776,3.29456092
-4.82941471,7.91266970,0.98701898,0.00912667,3.68604964,4.39742823,0.10725501,3.35150802
-4.82341171,7.99481440,0.98043574,0.00911818,3.72068739,4.47800328,0.10541456,3.41567146
-4.81740870,8.08615715,0.97283029,0.00911001,3.75890005,4.56391136,0.10385833,3.48601145
-4.81140570,8.18550396,0.96449002,0.00910279,3.80116451,4.65392350,0.10260600,3.56146106
-4.80540270,8.29178119,0.95577430,0.00909746,3.84803058,4.74685139,0.10167456,3.64094601
-4.79939970,8.40403774,0.94710142,0.00909519,3.90009354,4.84156305,0.10107791,3.72340080
-4.79339670,8.52143504,0.93893220,0.00909732,3.95795962,4.93699300,0.10082645,3.80778135
-4.78739370,8.64322658,0.93175088,0.00910528,4.02220577,5.03214722,0.10092679,3.89307413
-4.78139070,8.76872935,0.92604425,0.00912056,4.09333563,5.12610387,0.10138152,3.97830216
-4.77538769,8.89728940,0.92227978,0.00914453,4.17173372,5.21801041,0.10218917,4.06252837
-4.76938469,9.02824461,0.92088388,0.00917846,4.25762010,5.30707810,0.10334429,4.14485684
-4.76338169,9.16088710,0.92222110,0.00922334,4.35100776,5.39257487,0.10483769,4.22443241
-4.75737869,9.29442793,0.92657525,0.00927988,4.45166520,5.47381743,0.10665685,4.30043946
-4.75137569,9.42796660,0.93413333,0.00934841,4.55908624,5.55016350,0.10878642,4.37210030
-4.74537269,9.56046700,0.94497294,0.00942881,4.67246914,5.62100474,0.11120878,4.43867377
-4.73936968,9.69074174,0.95905375,0.00952056,4.79070655,5.68576106,0.11390465,4.49945450
-4.73336668,9.81744562,0.97621353,0.00962261,4.91238747,5.74387672,0.11685367,4.55377325
-4.72736368,9.93907890,0.99616881,0.00973349,5.03581199,5.79481823,0.12003490,4.60099843
-4.72136068,10.05400039,1.01852040,0.00985124,5.15901881,5.83807431,0.12342714,4.64053906
-4.71535768,10.16044981,1.04276342,0.00997351,5.27982511,5.87315774,0.12700919,4.67184907
-4.70935468,10.25657860,1.06830153,0.01009759,5.39587767,5.89960889,0.13075980,4.69443283
-4.70335168,10.34048780,1.09446485,0.01022047,5.50471358,5.91700065,0.13465752,4.70785172
-4.69734867,10.41027146,1.12053079,0.01033892,5.60382841,5.92494439,0.13868035,4.71173131
-4.69134567,10.46406378,1.14574701,0.01044957,5.69074928,5.92309670,0.14280523,4.70576903
-4.68534267,10.50008816,1.16935557,0.01054902,5.76310995,5.91116646,0.14700746,4.68974158
-4.67933967,10.51670619,1.19061727,0.01063390,5.81872494,5.88892198,0.15126012,4.66351207
-4.67333667,10.51246484,1.20883524,0.01070096,5.85565963,5.85619799,0.15553352,4.62703629
-4.66733367,10.48614025,1.22337692,0.01074718,5.87229347,5.81290229,0.15979475,4.58036780
-4.66133067,10.43677657,1.23369344,0.01076984,5.86737371,5.75902182,0.16400751,4.52366173
-4.65532766,10.36371869,1.23933579,0.01076657,5.84005745,5.69462823,0.16813212,4.45717696
-4.64932466,10.26663806,1.23996731,0.01073542,5.78994027,5.61988270,0.17212590,4.38127656
-4.64332166,10.14555073,1.23537187,0.01067492,5.71707054,5.53504007,0.17594377,4.29642655
-4.63731866,10.00082748,1.22545792,0.01058412,5.62194880,5.44045217,0.17953929,4.20319279
-4.63131566,9.83319566,1.21025806,0.01046259,5.50551250,5.33657013,0.18286587,4.10223626
-4.62531266,9.64373315,1.18992466,0.01031043,5.36910701,5.22394582,0.18587831,3.99430656
-4.61930965,9.43385439,1.16472166,0.01012830,5.21444418,5.10323187,0.18853447,3.88023400
-4.61330665,9.20528937,1.13501330,0.00991739,5.04355044,4.97518044,0.19079694,3.76092022
-4.60730365,8.96005600,1.10125019,0.00967938,4.85870675,4.84064028,0.19263482,3.63732764
-4.60130065,8.70042676,1.06395361,0.00941641,4.66238272,4.70055207,0.19402527,3.51046779
-4.59529765,8.42889057,1.02369869,0.00913104,4.45716786,4.55594174,0.19495489,3.38138885
-4.58929465,8.14811101,0.98109725,0.00882620,4.24570231,4.40791187,0.19542081,3.25116254
-4.58329165,7.86088182,0.93678090,0.00850509,4.03060983,4.25763101,0.19543139,3.12087066
-4.57728864,7.57008111,0.89138514,0.00817114,3.81443520,4.10632110,0.19500656,2.99159150
-4.57128564,7.27862515,0.84553490,0.00782794,3.59958809,3.95524319,0.19417773,2.86438647
-4.56528264,6.98942312,0.79983185,0.00747914,3.38829494,3.80568170,0.19298725,2.74028714
-4.55927964,6.70533367,0.75484388,0.00712839,3.18256015,3.65892753,0.19148755,2.62028309
-4.55327664,6.42912417,0.71109669,0.00677927,2.98413712,3.51626055,0.18973983,2.50531058
-4.54727364,6.16343341,0.66906768,0.00643519,2.79450952,3.37893161,0.18781259,2.39624253
-4.54127064,5.91073798,0.62918173,0.00609936,2.61488246,3.24814468,0.18577981,2.29387964
-4.53526763,5.67332271,0.59180902,0.00577473,2.44618311,3.12503928,0.18371903,2.19894281
-4.52926463,5.45325486,0.55726419,0.00546394,2.28906974,3.01067337,0.18170930,2.11206686
-4.52326163,5.25236181,0.52580679,0.00516926,2.14394790,2.90600703,0.17982914,2.03379526
-4.51725863,5.07221176,0.49764256,0.00489259,2.01099245,2.81188676,0.17815440,1.96457579
-4.51125563,4.91409668,0.47292509,0.00463546,1.89017379,2.72903059,0.17675628,1.90475684
-4.50525263,4.77901701,0.45175770,0.00439898,1.78128676,2.65801385,0.17569936,1.85458409
-4.49924962,4.66766743,0.43419520,0.00418388,1.68398064,2.59925568,0.17503976,1.81419729
-4.49324662,4.58042348,0.42024542,0.00399051,1.59778898,2.55300631,0.17482345,1.78362709
-4.48724362,4.51732879,0.40987025,0.00381886,1.52215789,2.51933532,0.17508472,1.76279173
-4.48124062,4.47808355,0.40298647,0.00366857,1.45647200,2.49812117,0.17584485,1.75149373
-4.47523762,4.46203454,0.39946628,0.00353900,1.40007728,2.48904258,0.17711100,1.74941685
-4.46923462,4.46816828,0.39913771,0.00342919,1.35230043,2.49157233,0.17887538,1.75612366
-4.46323162,4.49510841,0.40178527,0.00333797,1.31246469,2.50497440,0.18111478,1.77105422
-4.45722861,4.54111923,0.40715111,0.00326395,1.27990225,2.52830523,0.18379044,1.79352665
-4.45122561,4.60411721,0.41493686,0.00320555,1.25396369,2.56042013,0.18684836,1.82274015
-4.44522261,4.68169212,0.42480662,0.00316107,1.23402496,2.59998566,0.19022007,1.85778130
-4.43921961,4.77113940,0.43639130,0.00312868,1.21949269,2.64549860,0.19382393,1.89763413
-4.43321661,4.86950476,0.44929441,0.00310650,1.20980839,2.69531206,0.19756690,1.94119467
-4.42721361,4.97364137,0.46309950,0.00309261,1.20445240,2.74766872,0.20134684,1.98728994
-4.42121061,5.08027950,0.47737921,0.00308511,1.20294817,2.80074087,0.20505527,2.03470168
-4.41520760,5.18610714,0.49170573,0.00308213,1.20486730,2.85267647,0.20858050,2.08219426
-4.40920460,5.28785987,0.50566245,0.00308190,1.20983560,2.90164998,0.21181111,2.12854632
-4.40320160,5.38241679,0.51885651,0.00308279,1.21754051,2.94591623,0.21463951,2.17258500
-4.39719860,5.46689924,0.53093164,0.00308331,1.22773939,2.98386536,0.21696563,2.21322170
-4.39119560,5.53876806,0.54158082,0.00308219,1.24026871,3.01407641,0.21870041,2.24948782
-4.38519260,5.59591497,0.55055820,0.00307843,1.25505348,3.03536731,0.21976906,2.28056889
-4.37918959,5.63674389,0.55768968,0.00307125,1.27211626,3.04683861,0.22011382,2.30583554
-4.37318659,5.66023782,0.56288151,0.00306019,1.29158521,3.04790906,0.21969616,2.32486980
-4.36718359,5.66600782,0.56612650,0.00304511,1.31370019,3.03834080,0.21849834,2.33748516
-4.36118059,5.65432114,0.56750743,0.00302615,1.33881640,3.01825290,0.21652411,2.34373945
-4.35517759,5.62610657,0.56719722,0.00300378,1.36740462,2.98812232,0.21379866,2.34393969
-4.34917459,5.58293623,0.56545596,0.00297875,1.40004773,2.94877182,0.21036778,2.33863840
-4.34317159,5.52698393,0.56262450,0.00295208,1.43743292,2.90134540,0.20629620,2.32862137
-4.33716858,5.46096149,0.55911500,0.00292503,1.48033927,2.84727189,0.20166524,2.31488725
-4.33116558,5.38803536,0.55539854,0.00289902,1.52962084,2.78821836,0.19656999,2.29861959
-4.32516258,5.31172673,0.55199035,0.00287562,1.58618507,2.72603515,0.19111594,2.28115241
-4.31915958,5.23579888,0.54943302,0.00285649,1.65096710,2.66269482,0.18541539,2.26393046
-4.31315658,5.16413605,0.54827843,0.00284327,1.72490018,2.60022734,0.17958372,2.24846551
-4.30715358,5.10061830,0.54906900,0.00283758,1.80888306,2.54065416,0.17373571,2.23629028
