energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-6.00000000,0.36057791,-0.78091365,0.20760092,-0.20468344,0.11268374,-0.23829786,0.00104138,-0.00301531,0.05458644,-0.07011860,0.09092580,-0.19661009,0.02049345,-0.03356854,0.00248111,-0.00981244,0.16637980,-0.42607131
-5.99399700,0.34415684,-0.76814340,0.19724441,-0.20523619,0.10096024,-0.23908000,0.00108967,-0.00257314,0.04658436,-0.07439132,0.08971187,-0.19178264,0.02067138,-0.03339509,0.00261811,-0.00899623,0.16710847,-0.41339999
-5.98799400,0.33377840,-0.76413255,0.18966614,-0.21005421,0.09128960,-0.24213918,0.00117262,-0.00219103,0.03954003,-0.08072855,0.08975917,-0.18898500,0.02120402,-0.03375702,0.00282642,-0.00825605,0.17049270,-0.40442713
-5.98199100,0.32921913,-0.76928441,0.18475006,-0.21907197,0.08355365,-0.24768067,0.00129408,-0.00186546,0.03339585,-0.08912799,0.09100949,-0.18834734,0.02208409,-0.03466458,0.00311018,-0.00759167,0.17646683,-0.39940078
-5.97598799,0.33022971,-0.78398708,0.18234210,-0.23222608,0.07763032,-0.25590654,0.00145830,-0.00159273,0.02808736,-0.09959056,0.09339552,-0.18999133,0.02330340,-0.03612552,0.00347398,-0.00700250,0.18495397,-0.39855494
-5.96998499,0.33653931,-0.80858894,0.18225554,-0.24944655,0.07339600,-0.26700479,0.00166993,-0.00136912,0.02354576,-0.11211423,0.09684126,-0.19402593,0.02485280,-0.03814467,0.00392271,-0.00648765,0.19586579,-0.40210082
-5.96398199,0.34785943,-0.84337291,0.18427679,-0.27064752,0.07072760,-0.28113808,0.00193386,-0.00119100,0.01970014,-0.12668741,0.10126287,-0.20054284,0.02672216,-0.04072352,0.00446135,-0.00604590,0.20910242,-0.41021781
-5.95797899,0.36388737,-0.88853038,0.18817139,-0.29571789,0.06950421,-0.29843265,0.00225518,-0.00105499,0.01647945,-0.14328212,0.10656962,-0.20961175,0.02890029,-0.04385963,0.00509483,-0.00567575,0.22455256,-0.42304418
-5.95197599,0.38430913,-0.94413583,0.19368997,-0.32451215,0.06960821,-0.31896775,0.00263900,-0.00095799,0.01381418,-0.16184732,0.11266521,-0.22127546,0.03137487,-0.04754602,0.00582776,-0.00537534,0.24209372,-0.44066813
-5.94597299,0.40880167,-1.01012308,0.20057426,-0.35684197,0.07092611,-0.34276594,0.00309033,-0.00089731,0.01163763,-0.18230264,0.11944924,-0.23554513,0.03413237,-0.05177064,0.00666419,-0.00514251,0.26159253,-0.46311925
-5.93996998,0.43703449,-1.08626432,0.20856289,-0.39246894,0.07334887,-0.36978474,0.00361384,-0.00087065,0.00988692,-0.20453286,0.12681882,-0.25239584,0.03715792,-0.05651571,0.00760731,-0.00497470,0.28290504,-0.49036078
-5.93396698,0.46867052,-1.17215267,0.21739689,-0.43109884,0.07677192,-0.39990994,0.00421370,-0.00087616,0.00850362,-0.22838354,0.13467028,-0.27176252,0.04043517,-0.06175715,0.00865916,-0.00486901,0.30587704,-0.52228305
-5.92796398,0.50336638,-1.26718942,0.22682488,-0.47237785,0.08109491,-0.43295083,0.00489332,-0.00091244,0.00743423,-0.25365792,0.14290082,-0.29353673,0.04394614,-0.06746416,0.00982031,-0.00482219,0.33034428,-0.55869825
-5.92196098,0.54077197,-1.37057643,0.23660772,-0.51589095,0.08622105,-0.46863782,0.00565511,-0.00097848,0.00663028,-0.28011548,0.15141020,-0.31756411,0.04767100,-0.07359880,0.01108958,-0.00483060,0.35613263,-0.59933686
-5.91595798,0.58052956,-1.48131464,0.24652261,-0.56116274,0.09205648,-0.50662236,0.00650026,-0.00107366,0.00604833,-0.30747224,0.16010215,-0.34364300,0.05158792,-0.08011575,0.01246372,-0.00489030,0.38305800,-0.64384602
-5.90995498,0.62227243,-1.59820883,0.25636654,-0.60766087,0.09850933,-0.54647970,0.00742843,-0.00119769,0.00564984,-0.33540298,0.16888566,-0.37152418,0.05567276,-0.08696223,0.01393716,-0.00499706,0.41092624,-0.69178993
-5.90395198,0.66562335,-1.71987926,0.26595895,-0.65480209,0.10548884,-0.58771409,0.00843760,-0.00135055,0.00540083,-0.36354549,0.17767600,-0.40091196,0.05989893,-0.09407815,0.01550184,-0.00514643,0.43953294,-0.74265247
-5.89794897,0.71019299,-1.84477987,0.27514375,-0.70196069,0.11290450,-0.62976683,0.00952377,-0.00153239,0.00527154,-0.39150658,0.18639538,-0.43146667,0.06423719,-0.10139639,0.01714700,-0.00533379,0.46866320,-0.79584223
-5.89194597,0.75557855,-1.97122313,0.28379036,-0.74847945,0.12066524,-0.67202671,0.01068089,-0.00174349,0.00523607,-0.41886995,0.19497338,-0.46280860,0.06865543,-0.10884340,0.01885917,-0.00555447,0.49809146,-0.85069988
-5.88594297,0.80136283,-2.09741092,0.29179404,-0.79368244,0.12867888,-0.71384276,0.01190068,-0.00198418,0.00527194,-0.44520559,0.20334701,-0.49452343,0.07311867,-0.11633996,0.02062217,-0.00580386,0.52758156,-0.90650792
-5.87993997,0.84711412,-2.22147081,0.29907547,-0.83688954,0.13685174,-0.75453895,0.01317263,-0.00225471,0.00535975,-0.47008032,0.21146047,-0.52616909,0.07758900,-0.12380227,0.02241721,-0.00607753,0.55688711,-0.96250268
-5.87393697,0.89238685,-2.34149682,0.30557952,-0.87743206,0.14508853,-0.79343035,0.01448398,-0.00255527,0.00548274,-0.49306917,0.21926469,-0.55728386,0.08202570,-0.13114319,0.02422317,-0.00637134,0.58575233,-1.01788850
-5.86793397,0.93672361,-2.45559342,0.31127345,-0.91466891,0.15329261,-0.82984040,0.01581988,-0.00288582,0.00562655,-0.51376715,0.22671669,-0.58739573,0.08638552,-0.13827381,0.02601688,-0.00668163,0.61391340,-1.07185372
-5.86193097,0.97965830,-2.56192153,0.31614460,-0.94800277,0.16136645,-0.86311848,0.01716356,-0.00324611,0.00577889,-0.53180089,0.23377874,-0.61603263,0.09062305,-0.14510512,0.02777362,-0.00700534,0.64110053,-1.12358812
-5.85592796,1.02072074,-2.65874499,0.32019756,-0.97689564,0.16921252,-0.89265740,0.01849663,-0.00363562,0.00592932,-0.54683964,0.24041747,-0.64273327,0.09469129,-0.15154993,0.02946759,-0.00734017,0.66704075,-1.17230159
-5.84992496,1.05944256,-2.74447598,0.32345126,-1.00088317,0.17673443,-0.91791007,0.01979942,-0.00405352,0.00606905,-0.55860521,0.24660307,-0.66705842,0.09854231,-0.15752487,0.03107256,-0.00768471,0.69146137,-1.21724323
-5.84392196,1.09536439,-2.81771772,0.32593575,-1.01958717,0.18383826,-0.93840471,0.02105146,-0.00449871,0.00619082,-0.56688037,0.25230842,-0.68860210,0.10212820,-0.16295250,0.03256254,-0.00803860,0.71409424,-1.25772055
-5.83791896,1.12804405,-2.87730301,0.32768909,-1.03272596,0.19043414,-0.95375817,0.02223198,-0.00496976,0.00628874,-0.57151538,0.25750841,-0.70700237,0.10540193,-0.16776336,0.03391249,-0.00840262,0.73468043,-1.29311805
-5.83191596,1.15706542,-2.92232714,0.32875430,-1.04012197,0.19643793,-0.96368662,0.02332045,-0.00546501,0.00635824,-0.57243235,0.26217942,-0.72195138,0.10831851,-0.17189803,0.03509899,-0.00877876,0.75297553,-1.32291444
-5.82591296,1.18204774,-2.95217375,0.32917660,-1.04170647,0.20177284,-0.96801346,0.02429715,-0.00598262,0.00639593,-0.56962719,0.26629893,-0.73320420,0.11083603,-0.17530896,0.03610099,-0.00917029,0.76875498,-1.34669804
-5.81990995,1.20265478,-2.96653281,0.32900089,-1.03752116,0.20637112,-0.96667390,0.02514378,-0.00652056,0.00639960,-0.56316924,0.26984531,-0.74058612,0.11291686,-0.17796214,0.03690042,-0.00958175,0.78181953,-1.36417951
-5.81390695,1.21860344,-2.96540976,0.32826961,-1.02771662,0.21017545,-0.95971630,0.02584403,-0.00707679,0.00636810,-0.55319839,0.27279782,-0.74399816,0.11452865,-0.17983838,0.03748275,-0.01001889,0.79200034,-1.37520143
-5.80790395,1.22967139,-2.94912533,0.32702102,-1.01254769,0.21314018,-0.94729985,0.02638406,-0.00764925,0.00630129,-0.53992010,0.27513671,-0.74342039,0.11564534,-0.18093427,0.03783744,-0.01048855,0.79916349,-1.37974421
-5.80190095,1.23570327,-2.91830608,0.32528791,-0.99236588,0.21523222,-0.92968916,0.02675296,-0.00823599,0.00619995,-0.52359834,0.27684348,-0.73891304,0.11624796,-0.18126265,0.03795831,-0.01099852,0.80321379,-1.37792792
-5.79589795,1.23661507,-2.87386557,0.32309668,-0.96760934,0.21643161,-0.90724548,0.02694316,-0.00883523,0.00606571,-0.50454692,0.27790116,-0.73061521,0.11632531,-0.18085255,0.03784368,-0.01155726,0.80409746,-1.37000980
-5.78989495,1.23239649,-2.81697701,0.32046687,-0.93879043,0.21673162,-0.88041537,0.02695063,-0.00944540,0.00590088,-0.48311954,0.27829470,-0.71874110,0.11587428,-0.17974866,0.03749642,-0.01217361,0.80180369,-1.35637736
-5.78389195,1.22311105,-2.74903809,0.31741105,-0.90648171,0.21613857,-0.84971684,0.02677504,-0.01006517,0.00570843,-0.45969907,0.27801132,-0.70357408,0.11490006,-0.17801017,0.03692386,-0.01285644,0.79636488,-1.33753715
-5.77788894,1.20889398,-2.67162924,0.31393506,-0.87130050,0.21467114,-0.81572388,0.02641979,-0.01069349,0.00549178,-0.43468636,0.27704092,-0.68545851,0.11341601,-0.17570914,0.03613754,-0.01361423,0.78785561,-1.31409950
-5.77188594,1.18994798,-2.58646674,0.31003852,-0.83389291,0.21235944,-0.77904963,0.02589190,-0.01132952,0.00525471,-0.40848918,0.27537641,-0.66478976,0.11144330,-0.17292832,0.03515276,-0.01445461,0.77639032,-1.28675966
-5.76588294,1.16653698,-2.49535239,0.30571576,-0.79491744,0.20924371,-0.74032905,0.02520174,-0.01197259,0.00500123,-0.38151164,0.27301404,-0.64200278,0.10901027,-0.16975856,0.03398815,-0.01538387,0.76211988,-1.25627605
-5.75987994,1.13897838,-2.40012140,0.30095680,-0.75502914,0.20537292,-0.70020165,0.02436275,-0.01262210,0.00473544,-0.35414434,0.26995369,-0.61755952,0.10615162,-0.16629592,0.03266503,-0.01640651,0.74522721,-1.22344627
-5.75387694,1.10763399,-2.30259040,0.29574868,-0.71486439,0.20080306,-0.65929478,0.02339097,-0.01327740,0.00446139,-0.32675581,0.26619917,-0.59193576,0.10290745,-0.16263843,0.03120675,-0.01752475,0.72592216,-1.18908190
-5.74787394,1.07290024,-2.20450748,0.29007688,-0.67502706,0.19559558,-0.61820815,0.02230454,-0.01393764,0.00418302,-0.29968516,0.26175849,-0.56560787,0.09932210,-0.15888290,0.02963803,-0.01873815,0.70443599,-1.15398296
-5.74187094,1.03519810,-2.10750583,0.28392694,-0.63607616,0.18981572,-0.57750007,0.02112312,-0.01460158,0.00390401,-0.27323633,0.25664416,-0.53903981,0.09544296,-0.15512160,0.02798420,-0.02004316,0.68101565,-1.11891311
-5.73586793,0.99496319,-2.01306271,0.27728606,-0.59851553,0.18353103,-0.53767568,0.01986733,-0.01526744,0.00362774,-0.24767392,0.25087343,-0.51267109,0.09131931,-0.15143923,0.02627058,-0.02143294,0.65591809,-1.08457657
-5.72986493,0.95263635,-1.92246500,0.27014479,-0.56278555,0.17680997,-0.49917759,0.01855814,-0.01593276,0.00335724,-0.22322055,0.24446866,-0.48690587,0.08700111,-0.14791010,0.02452179,-0.02289713,0.62940503,-1.05159759
-5.72386193,0.90865526,-1.83678249,0.26249868,-0.52925717,0.16972082,-0.46237909,0.01721629,-0.01659417,0.00309515,-0.20005581,0.23745758,-0.46210376,0.08253793,-0.14459581,0.02276124,-0.02442185,0.60173813,-1.02050341
-5.71785893,0.86344719,-1.75684954,0.25434986,-0.49822819,0.16233074,-0.42757994,0.01586178,-0.01724736,0.00284368,-0.17831653,0.22987359,-0.43857243,0.07797793,-0.14154338,0.02101059,-0.02598975,0.57317490,-0.99171126
-5.71185593,0.81742306,-1.68325563,0.24570840,-0.46992183,0.15470514,-0.39500483,0.01451335,-0.01788695,0.00260469,-0.15809839,0.22175603,-0.41656239,0.07336708,-0.13878406,0.01928944,-0.02758030,0.54396535,-0.96551989
-5.70585293,0.77097297,-1.61634469,0.23659354,-0.44448740,0.14690724,-0.36480429,0.01318815,-0.01850653,0.00237967,-0.13945844,0.21315034,-0.39626388,0.06874846,-0.13633274,0.01761495,-0.02917015,0.51434942,-0.94210590
-5.69984992,0.72446316,-1.55622295,0.22703459,-0.42200298,0.13899785,-0.33705788,0.01190138,-0.01909862,0.00216984,-0.12241853,0.20410814,-0.37780602,0.06416176,-0.13418809,0.01600178,-0.03073367,0.48455523,-0.92152485
-5.69384692,0.67823427,-1.50277457,0.21707156,-0.40247968,0.13103534,-0.31177933,0.01066608,-0.01965487,0.00197618,-0.10696930,0.19468718,-0.36125793,0.05964295,-0.13233332,0.01446190,-0.03224356,0.45479803,-0.90371692
-5.68784392,0.63260072,-1.45568407,0.20675542,-0.38586743,0.12307575,-0.28892339,0.00949299,-0.02016618,0.00179954,-0.09307458,0.18495111,-0.34663186,0.05522413,-0.13073758,0.01300469,-0.03367168,0.42527972,-0.88851680
-5.68184092,0.58785124,-1.41446433,0.19614801,-0.37206177,0.11517300,-0.26839388,0.00839052,-0.02062296,0.00164076,-0.08067592,0.17496908,-0.33388791,0.05093348,-0.12935792,0.01163696,-0.03498981,0.39618894,-0.87566712
-5.67583792,0.54424999,-1.37848866,0.18532163,-0.36091135,0.10737915,-0.25005260,0.00736476,-0.02101540,0.00150074,-0.06969719,0.16481511,-0.32294007,0.04679539,-0.12814162,0.01036317,-0.03617054,0.36770152,-0.86483465
-5.66983492,0.50203848,-1.34702558,0.17435825,-0.35222592,0.09974474,-0.23372870,0.00641963,-0.02133385,0.00138061,-0.06004891,0.15456732,-0.31366327,0.04283062,-0.12702895,0.00918562,-0.03718816,0.33998124,-0.85562854
-5.66383192,0.46143774,-1.31927445,0.16334847,-0.34578429,0.09231907,-0.21922814,0.00555699,-0.02156912,0.00128186,-0.05163242,0.14430699,-0.30590102,0.03905666,-0.12595599,0.00810467,-0.03801949,0.31318070,-0.84761955
-5.65782891,0.42265088,-1.29440075,0.15239031,-0.34134217,0.08515050,-0.20634278,0.00477688,-0.02171288,0.00120644,-0.04434356,0.13411741,-0.29947334,0.03548798,-0.12485759,0.00711907,-0.03864466,0.28744234,-0.84035938
-5.65182591,0.38586569,-1.27156931,0.14158778,-0.33863952,0.07828679,-0.19485898,0.00407776,-0.02175803,0.00115698,-0.03807596,0.12408280,-0.29418453,0.03213648,-0.12367019,0.00622617,-0.03904778,0.26289949,-0.83339933
-5.64582291,0.35125734,-1.24997446,0.13104946,-0.33740720,0.07177534,-0.18456524,0.00345675,-0.02169898,0.00113687,-0.03272383,0.11428700,-0.28983067,0.02901183,-0.12233444,0.00542226,-0.03921750,0.23967742,-0.82630738
-5.63981991,0.31899113,-1.22886606,0.12088709,-0.33737299,0.06566352,-0.17525879,0.00290994,-0.02153197,0.00115051,-0.02818420,0.10481238,-0.28620635,0.02612192,-0.12079748,0.00470278,-0.03914734,0.21789441,-0.81868311
-5.63381691,0.28922508,-1.20757058,0.11121426,-0.33826662,0.05999888,-0.16675110,0.00243257,-0.02125528,0.00120342,-0.02435879,0.09573868,-0.28311065,0.02347323,-0.11901481,0.00406259,-0.03883595,0.19766277,-0.81017000
-5.62781391,0.26211258,-1.18550703,0.10214529,-0.33982405,0.05482950,-0.15887195,0.00201936,-0.02086936,0.00130240,-0.02115525,0.08714209,-0.28035215,0.02107118,-0.11695172,0.00349619,-0.03828711,0.17908989,-0.80046469
-5.62181091,0.23780482,-1.16219736,0.09379424,-0.34179090,0.05020425,-0.15147239,0.00166468,-0.02037691,0.00145576,-0.01848814,0.07909443,-0.27775292,0.01892053,-0.11458413,0.00299790,-0.03750956,0.16227928,-0.78932320
-5.61580790,0.21645314,-1.13727163,0.08627430,-0.34392522,0.04617310,-0.14442638,0.00136277,-0.01978284,0.00167340,-0.01627943,0.07166257,-0.27515149,0.01702566,-0.11189901,0.00256203,-0.03651670,0.14733155,-0.77656404
-5.60980490,0.19821114,-1.11046827,0.07969724,-0.34599960,0.04278741,-0.13763136,0.00110792,-0.01909416,0.00196696,-0.01445871,0.06490808,-0.27240485,0.01539087,-0.10889427,0.00218300,-0.03532609,0.13434536,-0.76206849
-5.60380190,0.18323640,-1.08163009,0.07417310,-0.34780283,0.04010017,-0.13100778,0.00089457,-0.01831979,0.00234994,-0.01296318,0.05888703,-0.26938960,0.01402060,-0.10557817,0.00185544,-0.03395884,0.12341829,-0.74577836
-5.59779890,0.17169180,-1.05069670,0.06981003,-0.34914131,0.03816618,-0.12449783,0.00071745,-0.01747030,0.00283775,-0.01173742,0.05364999,-0.26600236,0.01291961,-0.10196838,0.00157428,-0.03243890,0.11464738,-0.72769160
-5.59179590,0.16374611,-1.01769418,0.06671406,-0.34984013,0.03704205,-0.11806350,0.00057168,-0.01655760,0.00344771,-0.01073297,0.04924216,-0.26215957,0.01209311,-0.09809077,0.00133479,-0.03079229,0.10812958,-0.70785638
-5.58579290,0.15957382,-0.98272300,0.06498886,-0.34974419,0.03678612,-0.11168415,0.00045279,-0.01559455,0.00419897,-0.00990789,0.04570359,-0.25779683,0.01154680,-0.09397793,0.00113264,-0.02904626,0.10396160,-0.68636408
-5.57978989,0.15935396,-0.94594485,0.06473529,-0.34871917,0.03745803,-0.10535382,0.00035675,-0.01459463,0.00511240,-0.00922618,0.04306939,-0.25286797,0.01128680,-0.08966760,0.00096390,-0.02722852,0.10223934,-0.66334164
-5.57378689,0.16326761,-0.90756933,0.06605057,-0.34665263,0.03911812,-0.09907836,0.00028002,-0.01357149,0.00621031,-0.00865726,0.04136988,-0.24734387,0.01131956,-0.08520102,0.00082506,-0.02536647,0.10305671,-0.63894392
-5.56778389,0.17149422,-0.86784101,0.06902711,-0.34345498,0.04182641,-0.09287261,0.00021954,-0.01253862,0.00751613,-0.00817538,0.04063065,-0.24121131,0.01165163,-0.08062135,0.00071301,-0.02348645,0.10650362,-0.61334625
-5.56178089,0.18420640,-0.82702760,0.07375084,-0.33906050,0.04564125,-0.08675775,0.00017272,-0.01150893,0.00905392,-0.00775910,0.04087241,-0.23447165,0.01228930,-0.07597223,0.00062507,-0.02161319,0.11266328,-0.58673764
-5.55577789,0.20156337,-0.78540936,0.08029894,-0.33342819,0.05061763,-0.08075879,0.00013743,-0.01049452,0.01084783,-0.00739077,0.04211069,-0.22713971,0.01323824,-0.07129643,0.00055896,-0.01976922,0.12160868,-0.55931484
-5.54977489,0.22370296,-0.74327028,0.08873709,-0.32654243,0.05680514,-0.07490250,0.00011195,-0.00950635,0.01292138,-0.00705609,0.04435524,-0.21924255,0.01450295,-0.06663475,0.00051277,-0.01797454,0.13339830,-0.53127725
-5.54377189,0.25073263,-0.70089083,0.09911623,-0.31841326,0.06424556,-0.06921560,0.00009501,-0.00855405,0.01529671,-0.00674368,0.04760925,-0.21081841,0.01608622,-0.06202510,0.00048500,-0.01624630,0.14807124,-0.50282295
-5.53776888,0.28271953,-0.65854244,0.11146886,-0.30907632,0.07297031,-0.06372335,0.00008574,-0.00764578,0.01799369,-0.00644471,0.05186837,-0.20191557,0.01798847,-0.05750189,0.00047448,-0.01459870,0.16564189,-0.47414554
-5.53176588,0.31968034,-0.61648355,0.12580519,-0.29859215,0.08299774,-0.05844853,0.00008367,-0.00678815,0.02102902,-0.00615255,0.05711959,-0.19259132,0.02020715,-0.05309554,0.00048046,-0.01304287,0.18609437,-0.44543195
-5.52576288,0.36157119,-0.57495692,0.14210919,-0.28704501,0.09433047,-0.05341068,0.00008873,-0.00598617,0.02441528,-0.00586253,0.06334010,-0.18291074,0.02273606,-0.04883227,0.00050250,-0.01158699,0.20937717,-0.41686085
-5.51975988,0.40827849,-0.53418811,0.16033486,-0.27454103,0.10695289,-0.04862577,0.00010122,-0.00524331,0.02816008,-0.00557161,0.07049611,-0.17294555,0.02556484,-0.04473405,0.00054057,-0.01023645,0.23539823,-0.38860168
-5.51375688,0.45961123,-0.49438477,0.18040303,-0.26120576,0.12082905,-0.04410607,0.00012189,-0.00456156,0.03226521,-0.00527819,0.07854198,-0.16277276,0.02867844,-0.04081870,0.00059498,-0.00899402,0.26402097,-0.36081403
-5.50775388,0.51529555,-0.45573651,0.20219892,-0.24718116,0.13590113,-0.03986022,0.00015188,-0.00394156,0.03672593,-0.00498187,0.08741949,-0.15247326,0.03205682,-0.03710012,0.00066645,-0.00786016,0.29506160,-0.33364733
-5.50175088,0.57497226,-0.41841521,0.22557075,-0.23262214,0.15208857,-0.03589351,0.00019280,-0.00338273,0.04153055,-0.00468327,0.09705767,-0.14213035,0.03567483,-0.03358860,0.00075609,-0.00683333,0.32828814,-0.30724065
-5.49574787,0.63819785,-0.38257563,0.25032978,-0.21769273,0.16928815,-0.03220830,0.00024673,-0.00288348,0.04666009,-0.00438388,0.10737304,-0.13182816,0.03950225,-0.03029121,0.00086539,-0.00591029,0.36342146,-0.28172255
-5.48974487,0.70444950,-0.34835602,0.27625181,-0.20256212,0.18737511,-0.02880450,0.00031629,-0.00244135,0.05208834,-0.00408584,0.11827058,-0.12165006,0.04350417,-0.02721218,0.00099630,-0.00508649,0.40013867,-0.25721105
-5.48374187,0.77313448,-0.31587900,0.30308047,-0.18740058,0.20620530,-0.02568010,0.00040463,-0.00205322,0.05778220,-0.00379190,0.12964533,-0.11167716,0.04764152,-0.02435337,0.00115117,-0.00435633,0.43807893,-0.23381353
-5.47773887,0.84360371,-0.28525246,0.33053231,-0.17237566,0.22561853,-0.02283179,0.00051548,-0.00171547,0.06370236,-0.00350523,0.14138466,-0.10198684,0.05187203,-0.02171469,0.00133281,-0.00371351,0.47685172,-0.21162679
-5.47173587,0.91516966,-0.25657062,0.35830362,-0.15764863,0.24544292,-0.02025551,0.00065320,-0.00142420,0.06980425,-0.00322940,0.15337133,-0.09265145,0.05615128,-0.01929450,0.00154443,-0.00315127,0.51604749,-0.19073718
-5.46573287,0.98712773,-0.22991527,0.38607884,-0.14337145,0.26550023,-0.01794706,0.00082278,-0.00117534,0.07603942,-0.00296825,0.16548707,-0.08373730,0.06043408,-0.01709003,0.00178965,-0.00266266,0.55525034,-0.17122093
-5.45972986,1.05878063,-0.20535736,0.41354040,-0.12968430,0.28561198,-0.01590269,0.00102984,-0.00096482,0.08235709,-0.00272595,0.17761671,-0.07530381,0.06467598,-0.01509775,0.00207247,-0.00224074,0.59405227,-0.15314472
-5.45372686,1.12946454,-0.18295883,0.44037950,-0.11671383,0.30560605,-0.01411964,0.00128062,-0.00078870,0.08870597,-0.00250692,0.18965254,-0.06740304,0.06883492,-0.01331377,0.00239718,-0.00187874,0.63206847,-0.13656659
-5.44772386,1.19857591,-0.16277492,0.46630738,-0.10457217,0.32532339,-0.01259670,0.00158199,-0.00064325,0.09503614,-0.00231592,0.20149887,-0.06007952,0.07287287,-0.01173414,0.00276831,-0.00157021,0.66895289,-0.12153715
-5.44172086,1.26559743,-0.14485674,0.49106662,-0.09335664,0.34462464,-0.01133473,0.00194129,-0.00052508,0.10130103,-0.00215807,0.21307637,-0.05337045,0.07675751,-0.01035520,0.00319053,-0.00130910,0.70441317,-0.10810117
-5.43571786,1.33012172,-0.12925437,0.51444184,-0.08315020,0.36339614,-0.01033715,0.00236635,-0.00043115,0.10745925,-0.00203897,0.22432604,-0.04730614,0.08046366,-0.00917391,0.00366848,-0.00108985,0.73822435,-0.09629947
-5.42971486,1.39187119,-0.11602007,0.53626909,-0.07402258,0.38155495,-0.00961041,0.00286527,-0.00035890,0.11347628,-0.00196479,0.23521247,-0.04191081,0.08397459,-0.00818810,0.00420667,-0.00090742,0.77024015,-0.08617109
-5.42371186,1.45071278,-0.10521178,0.55644348,-0.06603181,0.39905263,-0.00916434,0.00344632,-0.00030626,0.11932577,-0.00194243,0.24572621,-0.03720359,0.08728292,-0.00739678,0.00480928,-0.00075733,0.80040138,-0.07775566
-5.41770885,1.50666630,-0.09689657,0.57492453,-0.05922634,0.41587737,-0.00901255,0.00411770,-0.00027167,0.12499054,-0.00197964,0.25588493,-0.03319963,0.09039128,-0.00680030,0.00547996,-0.00063566,0.82874057,-0.07109576
-5.41170585,1.55990559,-0.09115386,0.59173863,-0.05364717,0.43205432,-0.00917262,0.00488732,-0.00025414,0.13046296,-0.00208518,0.26573335,-0.02991143,0.09331240,-0.00640065,0.00622169,-0.00053902,0.85538247,-0.06623924
-5.40570285,1.61075186,-0.08807831,0.60697857,-0.04933025,0.44764390,-0.00966625,0.00576256,-0.00025327,0.13574491,-0.00226897,0.27534169,-0.02735008,0.09606885,-0.00620150,0.00703648,-0.00046458,0.88053999,-0.06324125
-5.39969985,1.65965932,-0.08778190,0.62079978,-0.04630863,0.46273829,-0.01051923,0.00674992,-0.00026927,0.14084703,-0.00254221,0.28480271,-0.02552644,0.09869230,-0.00620836,0.00792527,-0.00040997,0.90450576,-0.06216581
-5.39369685,1.70719325,-0.09039522,0.63341351,-0.04461441,0.47745590,-0.01176127,0.00785478,-0.00030296,0.14578758,-0.00291751,0.29422735,-0.02445219,0.10122230,-0.00642854,0.00888771,-0.00037333,0.92763927,-0.06308684
-5.38769385,1.75400157,-0.09606750,0.64507699,-0.04428028,0.49193440,-0.01342559,0.00908106,-0.00035581,0.15059064,-0.00340889,0.30373919,-0.02414068,0.10370475,-0.00687109,0.00992202,-0.00035319,0.95035026,-0.06608830
-5.38169085,1.80078107,-0.10496537,0.65608118,-0.04534045,0.50632233,-0.01554835,0.01043088,-0.00042995,0.15528394,-0.00403186,0.31346786,-0.02460741,0.10618997,-0.00754662,0.01102487,-0.00034851,0.97307903,-0.07126350
-5.37568784,1.84823996,-0.11726998,0.66673647,-0.04783102,0.52076998,-0.01816776,0.01190433,-0.00052817,0.15989644,-0.00480333,0.32354181,-0.02587023,0.10873065,-0.00846706,0.01219135,-0.00035856,0.99627456,-0.07871332
-5.36968484,1.89705875,-0.13317261,0.67735719,-0.05178953,0.53541992,-0.02132303,0.01349920,-0.00065393,0.16445565,-0.00574149,0.33408075,-0.02794912,0.11137958,-0.00964523,0.01341493,-0.00038295,1.02037162,-0.08854340
-5.36368184,1.94785143,-0.15286850,0.68824567,-0.05725390,0.55039771,-0.02505302,0.01521075,-0.00081135,0.16898506,-0.00686560,0.34518814,-0.03086563,0.11418744,-0.01109438,0.01468755,-0.00042152,1.04576794,-0.10086017
-5.35767884,2.00112925,-0.17654916,0.69967666,-0.06426054,0.56580341,-0.02939464,0.01703160,-0.00100521,0.17350158,-0.00819569,0.35694429,-0.03464185,0.11720070,-0.01282762,0.01599973,-0.00047432,1.07280282,-0.11576583
-5.35167584,2.05726898,-0.20439315,0.71188297,-0.07284182,0.58170439,-0.03438114,0.01895164,-0.00124087,0.17801350,-0.00975216,0.36940027,-0.03929906,0.12045968,-0.01485728,0.01734075,-0.00054158,1.10173817,-0.13335248
-5.34567284,2.11648763,-0.23655576,0.72504317,-0.08302296,0.59812975,-0.04004018,0.02095805,-0.00152428,0.18251877,-0.01155530,0.38257321,-0.04485603,0.12399697,-0.01719412,0.01869888,-0.00062363,1.13274315,-0.15369541
-5.33966983,2.17882492,-0.27315771,0.73927194,-0.09481855,0.61506696,-0.04639181,0.02303543,-0.00186185,0.18700394,-0.01362471,0.39644313,-0.05132712,0.12783624,-0.01984667,0.02006170,-0.00072084,1.16588324,-0.17684594
