energy_ev,total_up,Ge_p_up,Ge_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-6.00000000,0.69013247,0.03782171,0.00000000,0.33282250,0.00000000,0.31024499,0.06654307
-5.99399700,0.72730342,0.04298502,0.00000000,0.34416284,0.00000000,0.32619850,0.07137416
-5.98799400,0.76955316,0.04872742,0.00000000,0.35778740,0.00000000,0.34455962,0.07665607
-5.98199100,0.81652265,0.05506783,0.00000000,0.37351714,0.00000000,0.36522771,0.08234393
-5.97598799,0.86773533,0.06201804,0.00000000,0.39111660,0.00000000,0.38804556,0.08838161
-5.96998499,0.92260518,0.06958153,0.00000000,0.41029895,0.00000000,0.41280215,0.09470270
-5.96398199,0.98044791,0.07775211,0.00000000,0.43073277,0.00000000,0.43923674,0.10123164
-5.95797899,1.04049505,0.08651278,0.00000000,0.45205018,0.00000000,0.46704424,0.10788525
-5.95197599,1.10191032,0.09583459,0.00000000,0.47385604,0.00000000,0.49588155,0.11457453
-5.94597299,1.16380778,0.10567574,0.00000000,0.49573791,0.00000000,0.52537472,0.12120651
-5.93996998,1.22527108,0.11598082,0.00000000,0.51727630,0.00000000,0.55512660,0.12768641
-5.93396698,1.28537332,0.12668050,0.00000000,0.53805501,0.00000000,0.58472499,0.13391965
-5.92796398,1.34319667,0.13769151,0.00000000,0.55767105,0.00000000,0.61375083,0.13981397
-5.92196098,1.39785148,0.14891707,0.00000000,0.57574391,0.00000000,0.64178637,0.14528139
-5.91595798,1.44849421,0.16024787,0.00000000,0.59192385,0.00000000,0.66842326,0.15024008
-5.90995498,1.49434385,0.17156361,0.00000000,0.60589906,0.00000000,0.69327019,0.15461595
-5.90395198,1.53469654,0.18273500,0.00000000,0.61740148,0.00000000,0.71596023,0.15834413
-5.89794897,1.56893811,0.19362639,0.00000000,0.62621127,0.00000000,0.73615755,0.16137004
-5.89194597,1.59655447,0.20409891,0.00000000,0.63215972,0.00000000,0.75356372,0.16365033
-5.88594297,1.61713974,0.21401396,0.00000000,0.63513091,0.00000000,0.76792316,0.16515347
-5.87993997,1.63040210,0.22323704,0.00000000,0.63506198,0.00000000,0.77902803,0.16586009
-5.87393697,1.63616747,0.23164177,0.00000000,0.63194213,0.00000000,0.78672225,0.16576307
-5.86793397,1.63438089,0.23911388,0.00000000,0.62581072,0.00000000,0.79090465,0.16486737
-5.86193097,1.62510576,0.24555500,0.00000000,0.61675426,0.00000000,0.79153106,0.16318969
-5.85592796,1.60852096,0.25088611,0.00000000,0.60490280,0.00000000,0.78861545,0.16075789
-5.84992496,1.58491588,0.25505039,0.00000000,0.59042560,0.00000000,0.78222972,0.15761022
-5.84392196,1.55468336,0.25801533,0.00000000,0.57352638,0.00000000,0.77250229,0.15379440
-5.83791896,1.51831067,0.25977398,0.00000000,0.55443821,0.00000000,0.75961531,0.14936661
-5.83191596,1.47636852,0.26034521,0.00000000,0.53341812,0.00000000,0.74380045,0.14439025
-5.82591296,1.42949834,0.25977296,0.00000000,0.51074155,0.00000000,0.72533334,0.13893464
-5.81990995,1.37839790,0.25812441,0.00000000,0.48669680,0.00000000,0.70452675,0.13307364
-5.81390695,1.32380566,0.25548725,0.00000000,0.46157937,0.00000000,0.68172253,0.12688419
-5.80790395,1.26648408,0.25196605,0.00000000,0.43568644,0.00000000,0.65728269,0.12044477
-5.80190095,1.20720241,0.24767803,0.00000000,0.40931157,0.00000000,0.63157986,0.11383390
-5.79589795,1.14671943,0.24274829,0.00000000,0.38273950,0.00000000,0.60498728,0.10712861
-5.78989495,1.08576661,0.23730487,0.00000000,0.35624144,0.00000000,0.57786903,0.10040300
-5.78389195,1.02503239,0.23147383,0.00000000,0.33007071,0.00000000,0.55057058,0.09372692
-5.77788894,0.96514811,0.22537462,0.00000000,0.30445894,0.00000000,0.52341018,0.08716471
-5.77188594,0.90667594,0.21911601,0.00000000,0.27961288,0.00000000,0.49667156,0.08077420
-5.76588294,0.85009959,0.21279269,0.00000000,0.25571193,0.00000000,0.47059796,0.07460588
-5.75987994,0.79581781,0.20648282,0.00000000,0.23290643,0.00000000,0.44538807,0.06870230
-5.75387694,0.74414108,0.20024653,0.00000000,0.21131669,0.00000000,0.42119374,0.06309773
-5.74787394,0.69529145,0.19412547,0.00000000,0.19103293,0.00000000,0.39811974,0.05781810
-5.74187094,0.64940549,0.18814334,0.00000000,0.17211591,0.00000000,0.37622528,0.05288114
-5.73586793,0.60654005,0.18230737,0.00000000,0.15459834,0.00000000,0.35552740,0.04829678
-5.72986493,0.56668042,0.17661058,0.00000000,0.13848698,0.00000000,0.33600578,0.04406776
-5.72386193,0.52975043,0.17103463,0.00000000,0.12376516,0.00000000,0.31760875,0.04019040
-5.71785893,0.49562389,0.16555307,0.00000000,0.11039589,0.00000000,0.30026013,0.03665551
-5.71185593,0.46413666,0.16013482,0.00000000,0.09832512,0.00000000,0.28386648,0.03344934
-5.70585293,0.43509890,0.15474754,0.00000000,0.08748521,0.00000000,0.26832438,0.03055461
-5.69984992,0.40830666,0.14936079,0.00000000,0.07779841,0.00000000,0.25352744,0.02795150
-5.69384692,0.38355256,0.14394877,0.00000000,0.06918015,0.00000000,0.23937249,0.02561859
-5.68784392,0.36063485,0.13849247,0.00000000,0.06154219,0.00000000,0.22576499,0.02353369
-5.68184092,0.33936485,0.13298119,0.00000000,0.05479538,0.00000000,0.21262322,0.02167462
-5.67583792,0.31957231,0.12741337,0.00000000,0.04885207,0.00000000,0.19988123,0.02001975
-5.66983492,0.30110890,0.12179666,0.00000000,0.04362808,0.00000000,0.18749055,0.01854851
-5.66383192,0.28384977,0.11614743,0.00000000,0.03904428,0.00000000,0.17542061,0.01724167
-5.65782891,0.26769342,0.11048967,0.00000000,0.03502770,0.00000000,0.16365813,0.01608156
-5.65182591,0.25256022,0.10485346,0.00000000,0.03151231,0.00000000,0.15220550,0.01505212
-5.64582291,0.23838988,0.09927314,0.00000000,0.02843941,0.00000000,0.14107842,0.01413886
-5.63981991,0.22513825,0.09378534,0.00000000,0.02575785,0.00000000,0.13030309,0.01332881
-5.63381691,0.21277392,0.08842702,0.00000000,0.02342394,0.00000000,0.11991312,0.01261037
-5.62781391,0.20127488,0.08323358,0.00000000,0.02140129,0.00000000,0.10994636,0.01197311
-5.62181091,0.19062570,0.07823733,0.00000000,0.01966063,0.00000000,0.10044199,0.01140768
-5.61580790,0.18081532,0.07346620,0.00000000,0.01817955,0.00000000,0.09143786,0.01090562
-5.60980490,0.17183585,0.06894287,0.00000000,0.01694234,0.00000000,0.08296841,0.01045926
-5.60380190,0.16368233,0.06468445,0.00000000,0.01593996,0.00000000,0.07506310,0.01006167
-5.59779890,0.15635346,0.06070238,0.00000000,0.01517004,0.00000000,0.06774549,0.00970664
-5.59179590,0.14985343,0.05700299,0.00000000,0.01463711,0.00000000,0.06103293,0.00938870
-5.58579290,0.14419448,0.05358819,0.00000000,0.01435293,0.00000000,0.05493688,0.00910320
-5.57978989,0.13940022,0.05045658,0.00000000,0.01433687,0.00000000,0.04946372,0.00884636
-5.57378689,0.13550930,0.04760471,0.00000000,0.01461653,0.00000000,0.04461605,0.00861546
-5.56778389,0.13257929,0.04502848,0.00000000,0.01522826,0.00000000,0.04039429,0.00840889
-5.56178089,0.13069045,0.04272453,0.00000000,0.01621774,0.00000000,0.03679855,0.00822632
-5.55577789,0.12994912,0.04069154,0.00000000,0.01764051,0.00000000,0.03383061,0.00806877
-5.54977489,0.13049038,0.03893146,0.00000000,0.01956236,0.00000000,0.03149586,0.00793868
-5.54377189,0.13247985,0.03745049,0.00000000,0.02205945,0.00000000,0.02980517,0.00783997
-5.53776888,0.13611432,0.03625977,0.00000000,0.02521828,0.00000000,0.02877655,0.00777795
-5.53176588,0.14162111,0.03537580,0.00000000,0.02913515,0.00000000,0.02843646,0.00775932
-5.52576288,0.14925586,0.03482059,0.00000000,0.03391531,0.00000000,0.02882077,0.00779201
-5.51975988,0.15929886,0.03462143,0.00000000,0.03967159,0.00000000,0.02997530,0.00788499
-5.51375688,0.17204977,0.03481039,0.00000000,0.04652241,0.00000000,0.03195574,0.00804807
-5.50775388,0.18782077,0.03542354,0.00000000,0.05458934,0.00000000,0.03482719,0.00829159
-5.50175088,0.20692822,0.03649989,0.00000000,0.06399397,0.00000000,0.03866292,0.00862616
-5.49574787,0.22968308,0.03808019,0.00000000,0.07485428,0.00000000,0.04354275,0.00906227
-5.48974487,0.25638019,0.04020552,0.00000000,0.08728041,0.00000000,0.04955067,0.00960998
-5.48374187,0.28728677,0.04291582,0.00000000,0.10137009,0.00000000,0.05677207,0.01027856
-5.47773887,0.32263052,0.04624838,0.00000000,0.11720366,0.00000000,0.06529037,0.01107619
-5.47173587,0.36258770,0.05023633,0.00000000,0.13483896,0.00000000,0.07518327,0.01200960
-5.46573287,0.40727170,0.05490723,0.00000000,0.15430628,0.00000000,0.08651878,0.01308385
-5.45972986,0.45672256,0.06028183,0.00000000,0.17560348,0.00000000,0.09935099,0.01430213
-5.45372686,0.51089805,0.06637300,0.00000000,0.19869168,0.00000000,0.11371594,0.01566558
-5.44772386,0.56966674,0.07318490,0.00000000,0.22349166,0.00000000,0.12962765,0.01717329
-5.44172086,0.63280366,0.08071247,0.00000000,0.24988127,0.00000000,0.14707455,0.01882225
-5.43571786,0.69998879,0.08894124,0.00000000,0.27769407,0.00000000,0.16601662,0.02060753
-5.42971486,0.77080899,0.09784747,0.00000000,0.30671944,0.00000000,0.18638326,0.02252242
-5.42371186,0.84476328,0.10739865,0.00000000,0.33670429,0.00000000,0.20807226,0.02455874
-5.41770885,0.92127171,0.11755428,0.00000000,0.36735652,0.00000000,0.23094991,0.02670714
-5.41170585,0.99968767,0.12826709,0.00000000,0.39835011,0.00000000,0.25485246,0.02895758
-5.40570285,1.07931333,0.13948435,0.00000000,0.42933201,0.00000000,0.27958892,0.03129966
-5.39969985,1.15941762,0.15114951,0.00000000,0.45993044,0.00000000,0.30494515,0.03372319
-5.39369685,1.23925631,0.16320389,0.00000000,0.48976452,0.00000000,0.33068928,0.03621852
-5.38769385,1.31809312,0.17558842,0.00000000,0.51845478,0.00000000,0.35657814,0.03877703
-5.38169085,1.39522111,0.18824533,0.00000000,0.54563419,0.00000000,0.38236454,0.04139139
-5.37568784,1.46998317,0.20111959,0.00000000,0.57095931,0.00000000,0.40780500,0.04405584
-5.36968484,1.54179082,0.21416022,0.00000000,0.59412088,0.00000000,0.43266768,0.04676628
-5.36368184,1.61013996,0.22732114,0.00000000,0.61485358,0.00000000,0.45673990,0.04952027
-5.35767884,1.67462308,0.24056162,0.00000000,0.63294419,0.00000000,0.47983506,0.05231685
-5.35167584,1.73493689,0.25384629,0.00000000,0.64823806,0.00000000,0.50179833,0.05515621
-5.34567284,1.79088507,0.26714461,0.00000000,0.66064316,0.00000000,0.52251089,0.05803925
-5.33966983,1.84237580,0.28042991,0.00000000,0.67013180,0.00000000,0.54189241,0.06096693
-5.33366683,1.88941412,0.29367786,0.00000000,0.67673971,0.00000000,0.55990145,0.06393962
-5.32766383,1.93208952,0.30686473,0.00000000,0.68056250,0.00000000,0.57653388,0.06695628
-5.32166083,1.97055934,0.31996516,0.00000000,0.68174974,0.00000000,0.59181920,0.07001368
-5.31565783,2.00502899,0.33294989,0.00000000,0.68049691,0.00000000,0.60581502,0.07310559
-5.30965483,2.03572993,0.34578346,0.00000000,0.67703560,0.00000000,0.61859997,0.07622209
-5.30365183,2.06289685,0.35842188,0.00000000,0.67162257,0.00000000,0.63026537,0.07934895
-5.29764882,2.08674540,0.37081080,0.00000000,0.66452807,0.00000000,0.64090630,0.08246723
-5.29164582,2.10745163,0.38288385,0.00000000,0.65602427,0.00000000,0.65061242,0.08555303
-5.28564282,2.12513465,0.39456170,0.00000000,0.64637415,0.00000000,0.65945929,0.08857756
-5.27963982,2.13984342,0.40575173,0.00000000,0.63582169,0.00000000,0.66750059,0.09150742
-5.27363682,2.15154857,0.41634835,0.00000000,0.62458359,0.00000000,0.67476181,0.09430518
-5.26763382,2.16013990,0.42623421,0.00000000,0.61284306,0.00000000,0.68123586,0.09693023
-5.26163082,2.16542957,0.43528208,0.00000000,0.60074599,0.00000000,0.68688086,0.09933985
-5.25562781,2.16716113,0.44335754,0.00000000,0.58839943,0.00000000,0.69162025,0.10149053
-5.24962481,2.16502366,0.45032228,0.00000000,0.57587252,0.00000000,0.69534537,0.10333942
-5.24362181,2.15867041,0.45603797,0.00000000,0.56319968,0.00000000,0.69792024,0.10484586
-5.23761881,2.14774091,0.46037049,0.00000000,0.55038570,0.00000000,0.69918842,0.10597294
-5.23161581,2.13188512,0.46319437,0.00000000,0.53741243,0.00000000,0.69898156,0.10668905
-5.22561281,2.11078853,0.46439736,0.00000000,0.52424647,0.00000000,0.69712907,0.10696923
-5.21960980,2.08419653,0.46388471,0.00000000,0.51084759,0.00000000,0.69346849,0.10679642
-5.21360680,2.05193690,0.46158317,0.00000000,0.49717702,0.00000000,0.68785591,0.10616231
-5.20760380,2.01393910,0.45744449,0.00000000,0.48320546,0.00000000,0.68017598,0.10506807
-5.20160080,1.97024926,0.45144811,0.00000000,0.46892005,0.00000000,0.67035082,0.10352458
-5.19559780,1.92104024,0.44360319,0.00000000,0.45433016,0.00000000,0.65834750,0.10155234
-5.18959480,1.86661601,0.43394962,0.00000000,0.43947159,0.00000000,0.64418368,0.09918110
-5.18359180,1.80741042,0.42255809,0.00000000,0.42440899,0.00000000,0.62793104,0.09644904
-5.17758879,1.74398028,0.40952923,0.00000000,0.40923656,0.00000000,0.60971652,0.09340172
-5.17158579,1.67699312,0.39499179,0.00000000,0.39407684,0.00000000,0.58972117,0.09009070
-5.16558279,1.60721050,0.37909989,0.00000000,0.37907794,0.00000000,0.56817681,0.08657204
-5.15957979,1.53546741,0.36202962,0.00000000,0.36440930,0.00000000,0.54536058,0.08290463
-5.15357679,1.46264904,0.34397493,0.00000000,0.35025619,0.00000000,0.52158778,0.07914843
-5.14757379,1.38966582,0.32514311,0.00000000,0.33681340,0.00000000,0.49720323,0.07536279
-5.14157079,1.31742790,0.30574996,0.00000000,0.32427837,0.00000000,0.47257161,0.07160483
-5.13556778,1.24682022,0.28601486,0.00000000,0.31284404,0.00000000,0.44806717,0.06792794
-5.12956478,1.17867904,0.26615596,0.00000000,0.30269192,0.00000000,0.42406323,0.06438049
-5.12356178,1.11377089,0.24638558,0.00000000,0.29398545,0.00000000,0.40092191,0.06100485
-5.11755878,1.05277465,0.22690603,0.00000000,0.28686408,0.00000000,0.37898446,0.05783651
-5.11155578,0.99626714,0.20790596,0.00000000,0.28143819,0.00000000,0.35856249,0.05490371
-5.10555278,0.94471285,0.18955736,0.00000000,0.27778511,0.00000000,0.33993041,0.05222710
-5.09954977,0.89845763,0.17201321,0.00000000,0.27594618,0.00000000,0.32331925,0.04981989
-5.09354677,0.85772656,0.15540592,0.00000000,0.27592519,0.00000000,0.30891215,0.04768807
-5.08754377,0.82262570,0.13984642,0.00000000,0.27768793,0.00000000,0.29684144,0.04583099
-5.08154077,0.79314743,0.12542399,0.00000000,0.28116306,0.00000000,0.28718736,0.04424199
-5.07553777,0.76917891,0.11220670,0.00000000,0.28624411,0.00000000,0.27997857,0.04290922
-5.06953477,0.75051326,0.10024239,0.00000000,0.29279265,0.00000000,0.27519407,0.04181660
-5.06353177,0.73686271,0.08956009,0.00000000,0.30064231,0.00000000,0.27276659,0.04094474
-5.05752876,0.72787323,0.08017169,0.00000000,0.30960376,0.00000000,0.27258722,0.04027194
-5.05152576,0.72314007,0.07207397,0.00000000,0.31947030,0.00000000,0.27451098,0.03977508
-5.04552276,0.72222343,0.06525051,0.00000000,0.33002384,0.00000000,0.27836316,0.03943059
-5.03951976,0.72466388,0.05967371,0.00000000,0.34104134,0.00000000,0.28394612,0.03921517
-5.03351676,0.72999688,0.05530664,0.00000000,0.35230109,0.00000000,0.29104630,0.03910651
-5.02751376,0.73776599,0.05210464,0.00000000,0.36358897,0.00000000,0.29944111,0.03908387
-5.02151076,0.74753439,0.05001676,0.00000000,0.37470433,0.00000000,0.30890551,0.03912851
-5.01550775,0.75889447,0.04898677,0.00000000,0.38546519,0.00000000,0.31921801,0.03922400
-5.00950475,0.77147513,0.04895401,0.00000000,0.39571285,0.00000000,0.33016589,0.03935640
-5.00350175,0.78494690,0.04985379,0.00000000,0.40531545,0.00000000,0.34154954,0.03951430
-4.99749875,0.79902480,0.05161773,0.00000000,0.41417067,0.00000000,0.35318573,0.03968878
-4.99149575,0.81346905,0.05417370,0.00000000,0.42220727,0.00000000,0.36490997,0.03987324
-4.98549275,0.82808388,0.05744581,0.00000000,0.42938564,0.00000000,0.37657767,0.04006318
-4.97948974,0.84271472,0.06135425,0.00000000,0.43569725,0.00000000,0.38806451,0.04025588
-4.97348674,0.85724415,0.06581520,0.00000000,0.44116325,0.00000000,0.39926594,0.04045007
-4.96748374,0.87158700,0.07074083,0.00000000,0.44583214,0.00000000,0.41009599,0.04064560
-4.96148074,0.88568499,0.07603953,0.00000000,0.44977688,0.00000000,0.42048563,0.04084307
-4.95547774,0.89950134,0.08161631,0.00000000,0.45309143,0.00000000,0.43038083,0.04104345
-4.94947474,0.91301572,0.08737352,0.00000000,0.45588697,0.00000000,0.43974053,0.04124786
-4.94347174,0.92621977,0.09321184,0.00000000,0.45828802,0.00000000,0.44853462,0.04145724
-4.93746873,0.93911335,0.09903156,0.00000000,0.46042846,0.00000000,0.45674209,0.04167217
-4.93146573,0.95170179,0.10473404,0.00000000,0.46244771,0.00000000,0.46434950,0.04189272
-4.92546273,0.96399383,0.11022345,0.00000000,0.46448697,0.00000000,0.47134963,0.04211834
-4.91945973,0.97600043,0.11540855,0.00000000,0.46668577,0.00000000,0.47774049,0.04234783
-4.91345673,0.98773398,0.12020452,0.00000000,0.46917858,0.00000000,0.48352449,0.04257930
-4.90745373,0.99920778,0.12453472,0.00000000,0.47209169,0.00000000,0.48870775,0.04281022
-4.90145073,1.01043555,0.12833234,0.00000000,0.47554002,0.00000000,0.49329947,0.04303745
-4.89544772,1.02143043,0.13154167,0.00000000,0.47962416,0.00000000,0.49731119,0.04325730
-4.88944472,1.03220350,0.13411921,0.00000000,0.48442725,0.00000000,0.50075585,0.04346554
-4.88344172,1.04276143,0.13603429,0.00000000,0.49001190,0.00000000,0.50364670,0.04365751
-4.87743872,1.05310335,0.13726929,0.00000000,0.49641709,0.00000000,0.50599587,0.04382807
-4.87143572,1.06321677,0.13781948,0.00000000,0.50365516,0.00000000,0.50781270,0.04397165
-4.86543272,1.07307297,0.13769241,0.00000000,0.51170887,0.00000000,0.50910194,0.04408228
-4.85942971,1.08262197,0.13690693,0.00000000,0.52052889,0.00000000,0.50986185,0.04415353
-4.85342671,1.09178751,0.13549190,0.00000000,0.53003175,0.00000000,0.51008238,0.04417857
-4.84742371,1.10046251,0.13348471,0.00000000,0.54009851,0.00000000,0.50974364,0.04415017
-4.84142071,1.10850554,0.13092957,0.00000000,0.55057449,0.00000000,0.50881475,0.04406075
-4.83541771,1.11573871,0.12787579,0.00000000,0.56127000,0.00000000,0.50725334,0.04390248
-4.82941471,1.12194744,0.12437609,0.00000000,0.57196256,0.00000000,0.50500575,0.04366739
-4.82341171,1.12688243,0.12048498,0.00000000,0.58240049,0.00000000,0.50200812,0.04334758
-4.81740870,1.13026405,0.11625733,0.00000000,0.59230797,0.00000000,0.49818825,0.04293540
-4.81140570,1.13178910,0.11174720,0.00000000,0.60139161,0.00000000,0.49346842,0.04242378
-4.80540270,1.13113987,0.10700680,0.00000000,0.60934825,0.00000000,0.48776887,0.04180644
-4.79939970,1.12799519,0.10208583,0.00000000,0.61587381,0.00000000,0.48101193,0.04107828
-4.79339670,1.12204294,0.09703102,0.00000000,0.62067293,0.00000000,0.47312647,0.04023563
-4.78739370,1.11299342,0.09188586,0.00000000,0.62346892,0.00000000,0.46405252,0.03927658
-4.78139070,1.10059298,0.08669056,0.00000000,0.62401362,0.00000000,0.45374581,0.03820119
-4.77538769,1.08463708,0.08148217,0.00000000,0.62209673,0.00000000,0.44218176,0.03701170
-4.76938469,1.06498211,0.07629470,0.00000000,0.61755415,0.00000000,0.42935898,0.03571267
-4.76338169,1.04155520,0.07115945,0.00000000,0.61027492,0.00000000,0.41530173,0.03431097
-4.75737869,1.01436164,0.06610516,0.00000000,0.60020639,0.00000000,0.40006149,0.03281576
-4.75137569,0.98348930,0.06115832,0.00000000,0.58735739,0.00000000,0.38371729,0.03123831
-4.74537269,0.94910986,0.05634329,0.00000000,0.57179921,0.00000000,0.36637490,0.02959180
-4.73936968,0.91147685,0.05168244,0.00000000,0.55366436,0.00000000,0.34816488,0.02789099
-4.73336668,0.87092049,0.04719622,0.00000000,0.53314317,0.00000000,0.32923964,0.02615189
-4.72736368,0.82783969,0.04290317,0.00000000,0.51047842,0.00000000,0.30976958,0.02439128
-4.72136068,0.78269170,0.03881986,0.00000000,0.48595823,0.00000000,0.28993866,0.02262636
-4.71535768,0.73597990,0.03496091,0.00000000,0.45990771,0.00000000,0.26993950,0.02087427
-4.70935468,0.68824045,0.03133890,0.00000000,0.43267959,0.00000000,0.24996841,0.01915169
-4.70335168,0.64002845,0.02796438,0.00000000,0.40464446,0.00000000,0.23022041,0.01747448
-4.69734867,0.59190440,0.02484597,0.00000000,0.37618102,0.00000000,0.21088479,0.01585739
-4.69134567,0.54442148,0.02199040,0.00000000,0.34766671,0.00000000,0.19214104,0.01431376
-4.68534267,0.49811437,0.01940278,0.00000000,0.31946929,0.00000000,0.17415562,0.01285543
-4.67933967,0.45348994,0.01708684,0.00000000,0.29193948,0.00000000,0.15707960,0.01149259
-4.67333667,0.41102025,0.01504531,0.00000000,0.26540511,0.00000000,0.14104706,0.01023382
-4.66733367,0.37113793,0.01328036,0.00000000,0.24016680,0.00000000,0.12617463,0.00908617
-4.66133067,0.33423408,0.01179407,0.00000000,0.21649531,0.00000000,0.11256166,0.00805526
-4.65532766,0.30065840,0.01058893,0.00000000,0.19463046,0.00000000,0.10029138,0.00714549
-4.64932466,0.27072149,0.00966837,0.00000000,0.17478155,0.00000000,0.08943258,0.00636029
-4.64332166,0.24469870,0.00903725,0.00000000,0.15712903,0.00000000,0.08004183,0.00570232
-4.63731866,0.22283523,0.00870224,0.00000000,0.14182717,0.00000000,0.07216596,0.00517379
-4.63131566,0.20535186,0.00867215,0.00000000,0.12900738,0.00000000,0.06584467,0.00477667
-4.62531266,0.19245064,0.00895815,0.00000000,0.11878191,0.00000000,0.06111295,0.00451288
-4.61930965,0.18432012,0.00957371,0.00000000,0.11124744,0.00000000,0.05800333,0.00438451
-4.61330665,0.18113938,0.01053452,0.00000000,0.10648832,0.00000000,0.05654748,0.00439391
