energy_ev,total_up,In_p_up,In_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.49574787,2.00443324,0.02463369,0.00388184,0.91008522,1.16214003,0.00413307,0.76645061
-5.48974487,1.95674735,0.02316186,0.00379745,0.88762974,1.13725472,0.00412264,0.74764215
-5.48374187,1.90083490,0.02173419,0.00369280,0.86125147,1.10748254,0.00411897,0.72598887
-5.47773887,1.83766287,0.02037293,0.00356989,0.83141356,1.07336192,0.00412517,0.70185319
-5.47173587,1.76832256,0.01909983,0.00343108,0.79862845,1.03550225,0.00414508,0.67562925
-5.46573287,1.69399677,0.01793582,0.00327903,0.76344345,0.99456557,0.00418316,0.64773192
-5.45972986,1.61592609,0.01690064,0.00311657,0.72642591,0.95124789,0.00424423,0.61858604
-5.45372686,1.53537551,0.01601261,0.00294669,0.68814870,0.90626057,0.00433329,0.58861610
-5.44772386,1.45360238,0.01528833,0.00277240,0.64917645,0.86031266,0.00445529,0.55823678
-5.44172086,1.37182678,0.01474249,0.00259665,0.61005292,0.81409443,0.00461489,0.52784457
-5.43571786,1.29120495,0.01438760,0.00242230,0.57128996,0.76826274,0.00481621,0.49781048
-5.42971486,1.21280636,0.01423379,0.00225200,0.53335817,0.72342829,0.00506262,0.46847410
-5.42371186,1.13759475,0.01428858,0.00208818,0.49667952,0.68014512,0.00535649,0.44013891
-5.41770885,1.06641326,0.01455663,0.00193298,0.46162186,0.63890231,0.00569900,0.41306881
-5.41170585,0.99997363,0.01503953,0.00178823,0.42849545,0.60011785,0.00608999,0.38748582
-5.40570285,0.93884935,0.01573553,0.00165542,0.39755125,0.56413457,0.00652783,0.36356886
-5.39969985,0.88347232,0.01663939,0.00153568,0.36898082,0.53121803,0.00700933,0.34145334
-5.39369685,0.83413292,0.01774210,0.00142981,0.34291779,0.50155610,0.00752972,0.32123170
-5.38769385,0.79098290,0.01903082,0.00133827,0.31944038,0.47526005,0.00808265,0.30295445
-5.38169085,0.75404086,0.02048879,0.00126119,0.29857506,0.45236706,0.00866033,0.28663192
-5.37568784,0.72319990,0.02209531,0.00119840,0.28030087,0.43284378,0.00925361,0.27223644
-5.36968484,0.69823718,0.02382591,0.00114947,0.26455430,0.41659103,0.00985223,0.25970501
-5.36368184,0.67882507,0.02565254,0.00111369,0.25123458,0.40344937,0.01044506,0.24894232
-5.35767884,0.66454368,0.02754398,0.00109017,0.24020911,0.39320541,0.01102038,0.23982423
-5.35167584,0.65489453,0.02946632,0.00107784,0.23131899,0.38559901,0.01156623,0.23220161
-5.34567284,0.64931526,0.03138361,0.00107547,0.22438459,0.38033094,0.01207075,0.22590453
-5.33966983,0.64719499,0.03325862,0.00108174,0.21921090,0.37707127,0.01252259,0.22074684
-5.33366683,0.64789033,0.03505369,0.00109526,0.21559280,0.37546810,0.01291120,0.21653096
-5.32766383,0.65074160,0.03673168,0.00111458,0.21332008,0.37515668,0.01322724,0.21305304
-5.32166083,0.65508915,0.03825699,0.00113827,0.21218218,0.37576867,0.01346283,0.21010816
-5.31565783,0.66028933,0.03959657,0.00116492,0.21197270,0.37694142,0.01361189,0.20749561
-5.30965483,0.66572987,0.04072087,0.00119317,0.21249348,0.37832696,0.01367024,0.20502408
-5.30365183,0.67084424,0.04160482,0.00122176,0.21355846,0.37960064,0.01363584,0.20251662
-5.29764882,0.67512470,0.04222864,0.00124952,0.21499698,0.38046897,0.01350879,0.19981516
-5.29164582,0.67813376,0.04257855,0.00127542,0.21665687,0.38067670,0.01329136,0.19678456
-5.28564282,0.67951358,0.04264726,0.00129857,0.21840696,0.38001272,0.01298788,0.19331594
-5.27963982,0.67899337,0.04243440,0.00131826,0.22013925,0.37831469,0.01260464,0.18932926
-5.27363682,0.67639438,0.04194662,0.00133392,0.22177060,0.37547245,0.01214966,0.18477501
-5.26763382,0.67163266,0.04119759,0.00134519,0.22324403,0.37142984,0.01163246,0.17963507
-5.26163082,0.66471945,0.04020779,0.00135188,0.22452962,0.36618524,0.01106379,0.17392264
-5.25562781,0.65575948,0.03900411,0.00135398,0.22562497,0.35979070,0.01045532,0.16768136
-5.24962481,0.64494724,0.03761936,0.00135163,0.22655533,0.35234985,0.00981935,0.16098363
-5.24362181,0.63256162,0.03609159,0.00134519,0.22737344,0.34401474,0.00916857,0.15392837
-5.23761881,0.61895919,0.03446342,0.00133513,0.22815894,0.33498175,0.00851574,0.14663819
-5.23161581,0.60456631,0.03278128,0.00132208,0.22901762,0.32548685,0.00787352,0.13925630
-5.22561281,0.58987064,0.03109462,0.00130681,0.23008028,0.31580036,0.00725428,0.13194312
-5.21960980,0.57541210,0.02945519,0.00129018,0.23150137,0.30622138,0.00666997,0.12487291
-5.21360680,0.56177359,0.02791633,0.00127315,0.23345725,0.29707209,0.00613206,0.11823045
-5.20760380,0.54957167,0.02653228,0.00125677,0.23614420,0.28869204,0.00565153,0.11220781
-5.20160080,0.53944720,0.02535765,0.00124213,0.23977601,0.28143243,0.00523885,0.10700137
-5.19559780,0.53205596,0.02444676,0.00123036,0.24458114,0.27565055,0.00490410,0.10280908
-5.18959480,0.52805922,0.02385324,0.00122261,0.25079945,0.27170415,0.00465700,0.09982780
-5.18359180,0.52811403,0.02362941,0.00122002,0.25867835,0.26994594,0.00450706,0.09825092
-5.17758879,0.53286314,0.02382581,0.00122370,0.26846836,0.27071784,0.00446363,0.09826590
-5.17158579,0.54292427,0.02449061,0.00123472,0.28041808,0.27434520,0.00453605,0.10005179
-5.16558279,0.55887861,0.02566893,0.00125409,0.29476840,0.28113057,0.00473365,0.10377659
-5.15957979,0.58125834,0.02740207,0.00128269,0.31174614,0.29134722,0.00506581,0.10959431
-5.15357679,0.61053319,0.02972664,0.00132131,0.33155698,0.30523217,0.00554188,0.11764167
-5.14757379,0.64709592,0.03267348,0.00137059,0.35437784,0.32297890,0.00617113,0.12803439
-5.14157079,0.69124703,0.03626654,0.00143101,0.38034880,0.34472969,0.00696254,0.14086304
-5.13556778,0.74317891,0.04052156,0.00150285,0.40956476,0.37056779,0.00792458,0.15618853
-5.12956478,0.80295989,0.04544478,0.00158617,0.44206698,0.40050971,0.00906489,0.17403736
-5.12356178,0.87051873,0.05103154,0.00168083,0.47783492,0.43449785,0.01038990,0.19439668
-5.11755878,0.94563033,0.05726495,0.00178640,0.51677855,0.47239382,0.01190437,0.21720960
-5.11155578,1.02790349,0.06411474,0.00190220,0.55873169,0.51397297,0.01361098,0.24237077
-5.10555278,1.11677142,0.07153625,0.00202728,0.60344662,0.55892045,0.01550974,0.26972268
-5.09954977,1.21148620,0.07946977,0.00216042,0.65059049,0.60682935,0.01759757,0.29905305
-5.09354677,1.31111774,0.08784024,0.00230009,0.69974390,0.65720121,0.01986778,0.33009340
-5.08754377,1.41455816,0.09655746,0.00244456,0.75040201,0.70944929,0.02230965,0.36251936
-5.08154077,1.52053219,0.10551674,0.00259181,0.80197858,0.76290499,0.02490811,0.39595278
-5.07553777,1.62761386,0.11460027,0.00273963,0.85381294,0.81682730,0.02764347,0.42996590
-5.06953477,1.73424963,0.12367889,0.00288566,0.90518033,0.87041548,0.03049140,0.46408760
-5.06353177,1.83878776,0.13261456,0.00302740,0.95530519,0.92282473,0.03342289,0.49781176
-5.05752876,1.93951342,0.14126333,0.00316228,1.00337747,0.97318453,0.03640459,0.53060762
-5.05152576,2.03468845,0.14947872,0.00328775,1.04857148,1.02061914,0.03939915,0.56193178
-5.04552276,2.12259495,0.15711547,0.00340131,1.09006674,1.06426964,0.04236588,0.59124165
-5.03951976,2.20158084,0.16403347,0.00350059,1.12707020,1.10331680,0.04526150,0.61800974
-5.03351676,2.27010602,0.17010178,0.00358342,1.15883899,1.13700377,0.04804110,0.64173833
-5.02751376,2.32678715,0.17520252,0.00364791,1.18470281,1.16465797,0.05065926,0.66197397
-5.02151076,2.37043935,0.17923450,0.00369246,1.20408506,1.18571097,0.05307116,0.67832109
-5.01550775,2.40011285,0.18211636,0.00371588,1.21652178,1.19971575,0.05523391,0.69045431
-5.00950475,2.41512319,0.18378927,0.00371735,1.22167741,1.20636052,0.05710776,0.69812867
-5.00350175,2.41507346,0.18421873,0.00369654,1.21935689,1.20547846,0.05865732,0.70118757
-4.99749875,2.39986761,0.18339578,0.00365352,1.20951318,1.19705295,0.05985275,0.69956776
-4.99149575,2.36971416,0.18133722,0.00358886,1.19225006,1.18121812,0.06067068,0.69330148
-4.98549275,2.32512023,0.17808506,0.00350352,1.16781984,1.15825468,0.06109509,0.68251532
-4.97948974,2.26687602,0.17370511,0.00339889,1.13661620,1.12858116,0.06111791,0.66742613
-4.97348674,2.19603060,0.16828482,0.00327672,1.09916233,1.09274112,0.06073934,0.64833401
-4.96748374,2.11385997,0.16193042,0.00313908,1.05609498,1.05138671,0.05996797,0.62561275
-4.96148074,2.02182890,0.15476365,0.00298826,1.00814511,1.00525958,0.05882060,0.59969818
-4.95547774,1.92154828,0.14691795,0.00282676,0.95611587,0.95516971,0.05732185,0.57107500
-4.94947474,1.81472968,0.13853457,0.00265717,0.90085911,0.90197322,0.05550346,0.54026249
-4.94347174,1.70313916,0.12975860,0.00248214,0.84325119,0.84655004,0.05340343,0.50780000
-4.93746873,1.58855209,0.12073506,0.00230428,0.78416922,0.78978227,0.05106500,0.47423253
-4.93146573,1.47271055,0.11160536,0.00212612,0.72446862,0.73253394,0.04853550,0.44009708
-4.92546273,1.35728502,0.10250407,0.00195005,0.66496272,0.67563301,0.04586509,0.40591028
-4.91945973,1.24384127,0.09355622,0.00177827,0.60640532,0.61985589,0.04310554,0.37215764
-4.91345673,1.13381332,0.08487510,0.00161277,0.54947632,0.56591499,0.04030897,0.33928462
-4.90745373,1.02848305,0.07656076,0.00145527,0.49477115,0.51444935,0.03752669,0.30768985
-4.90145073,0.92896638,0.06869899,0.00130725,0.44279372,0.46601847,0.03480813,0.27772048
-4.89544772,0.83620592,0.06136096,0.00116992,0.39395313,0.42109897,0.03219992,0.24966953
-4.88944472,0.75096950,0.05460329,0.00104422,0.34856363,0.38008413,0.02974502,0.22377521
-4.88344172,0.67385381,0.04846868,0.00093085,0.30684776,0.34328556,0.02748214,0.20022195
-4.87743872,0.60529234,0.04298675,0.00083026,0.26894187,0.31093679,0.02544518,0.17914278
-4.87143572,0.54556649,0.03817533,0.00074270,0.23490379,0.28319823,0.02366294,0.16062287
-4.86543272,0.49481880,0.03404170,0.00066823,0.20472187,0.26016297,0.02215885,0.14470381
-4.85942971,0.45306741,0.03058411,0.00060675,0.17832487,0.24186295,0.02095088,0.13138839
-4.85342671,0.42022079,0.02779312,0.00055800,0.15559233,0.22827521,0.02005154,0.12064543
-4.84742371,0.39609194,0.02565296,0.00052162,0.13636466,0.21932778,0.01946796,0.11241468
-4.84142071,0.38041156,0.02414268,0.00049714,0.12045285,0.21490498,0.01920202,0.10661127
-4.83541771,0.37283977,0.02323715,0.00048403,0.10764726,0.21485213,0.01925055,0.10312986
-4.82941471,0.37297618,0.02290787,0.00048166,0.09772550,0.21897948,0.01960554,0.10184821
-4.82341171,0.38036844,0.02312351,0.00048938,0.09045901,0.22706550,0.02025444,0.10263024
-4.81740870,0.39451924,0.02385038,0.00050648,0.08561861,0.23885969,0.02118045,0.10532857
-4.81140570,0.41489223,0.02505263,0.00053218,0.08297881,0.25408503,0.02236285,0.10978668
-4.80540270,0.44091728,0.02669242,0.00056569,0.08232109,0.27244038,0.02377742,0.11584068
-4.79939970,0.47199540,0.02873003,0.00060619,0.08343634,0.29360303,0.02539685,0.12332085
-4.79339670,0.50750387,0.03112393,0.00065280,0.08612651,0.31723167,0.02719125,0.13205317
-4.78739370,0.54680207,0.03383097,0.00070463,0.09020580,0.34296999,0.02912871,0.14186082
-4.78139070,0.58923817,0.03680664,0.00076076,0.09550146,0.37045099,0.03117587,0.15256578
-4.77538769,0.63415713,0.04000553,0.00082024,0.10185450,0.39930218,0.03329865,0.16399070
-4.76938469,0.68090994,0.04338200,0.00088212,0.10912031,0.42915161,0.03546290,0.17596095
-4.76338169,0.72886414,0.04689100,0.00094546,0.11716944,0.45963470,0.03763519,0.18830695
-4.75737869,0.77741550,0.05048917,0.00100930,0.12588858,0.49040163,0.03978351,0.20086670
-4.75137569,0.82600029,0.05413614,0.00107275,0.13518168,0.52112511,0.04187805,0.21348844
-4.74537269,0.87410805,0.05779597,0.00113493,0.14497137,0.55150824,0.04389188,0.22603340
-4.73936968,0.92129392,0.06143870,0.00119504,0.15520047,0.58129207,0.04580158,0.23837844
-4.73336668,0.96719027,0.06504201,0.00125234,0.16583359,0.61026250,0.04758775,0.25041853
-4.72736368,1.01151671,0.06859270,0.00130620,0.17685867,0.63825618,0.04923544,0.26206883
-4.72136068,1.05408803,0.07208821,0.00135608,0.18828822,0.66516496,0.05073441,0.27326637
-4.71535768,1.09481939,0.07553777,0.00140158,0.20016030,0.69093872,0.05207923,0.28397101
-4.70935468,1.13372837,0.07896325,0.00144241,0.21253885,0.71558616,0.05326923,0.29416583
-4.70335168,1.17093326,0.08239967,0.00147842,0.22551321,0.73917342,0.05430826,0.30385659
-4.69734867,1.20664768,0.08589511,0.00150960,0.23919688,0.76182050,0.05520427,0.31307043
-4.69134567,1.24117119,0.08951009,0.00153607,0.25372504,0.78369536,0.05596883,0.32185375
-4.68534267,1.27487598,0.09331638,0.00155805,0.26925109,0.80500581,0.05661636,0.33026918
-4.67933967,1.30819015,0.09739522,0.00157590,0.28594183,0.82598952,0.05716342,0.33839190
-4.67333667,1.34157768,0.10183485,0.00159007,0.30397153,0.84690218,0.05762783,0.34630526
-4.66733367,1.37551602,0.10672763,0.00160107,0.32351483,0.86800443,0.05802777,0.35409590
-4.66133067,1.41047180,0.11216663,0.00160946,0.34473863,0.88954787,0.05838088,0.36184857
-4.65532766,1.44687576,0.11824192,0.00161586,0.36779331,0.91176076,0.05870339,0.36964077
-4.64932466,1.48509776,0.12503662,0.00162085,0.39280336,0.93483389,0.05900930,0.37753751
-4.64332166,1.52542305,0.13262303,0.00162501,0.41985802,0.95890732,0.05930973,0.38558635
-4.63731866,1.56803070,0.14105873,0.00162886,0.44900218,0.98405855,0.05961228,0.39381295
-4.63131566,1.61297559,0.15038322,0.00163284,0.48022810,1.01029269,0.05992063,0.40221746
-4.62531266,1.66017455,0.16061492,0.00163730,0.51346842,1.03753532,0.06023429,0.41077179
-4.61930965,1.70939794,0.17174893,0.00164249,0.54859089,1.06562833,0.06054852,0.41941804
-4.61330665,1.76026708,0.18375565,0.00164852,0.58539536,1.09432924,0.06085444,0.42806824
-4.60730365,1.81225813,0.19658030,0.00165539,0.62361329,1.12331432,0.06113932,0.43660541
-4.60130065,1.86471270,0.21014349,0.00166294,0.66291017,1.15218542,0.06138708,0.44488613
-4.59529765,1.91685498,0.22434285,0.00167091,0.70289091,1.18048060,0.06157889,0.45274434
-4.58929465,1.96781506,0.23905566,0.00167892,0.74310829,1.20768827,0.06169396,0.45999655
-4.58329165,2.01665772,0.25414241,0.00168650,0.78307425,1.23326439,0.06171039,0.46644810
-4.57728864,2.06241556,0.26945116,0.00169308,0.82227376,1.25665205,0.06160614,0.47190039
-4.57128564,2.10412526,0.28482252,0.00169807,0.86018071,1.27730281,0.06135999,0.47615857
-4.56528264,2.14086537,0.30009497,0.00170085,0.89627526,1.29469876,0.06095251,0.47903968
-4.55927964,2.17179386,0.31511036,0.00170082,0.93006188,1.30837433,0.06036697,0.48038056
-4.55327664,2.19618383,0.32971919,0.00169741,0.96108717,1.31793692,0.05959014,0.48004534
-4.54727364,2.21345549,0.34378556,0.00169015,0.98895675,1.32308528,0.05861303,0.47793210
-4.54127064,2.22320294,0.35719139,0.00167865,1.01335019,1.32362465,0.05743134,0.47397836
-4.53526763,2.22521426,0.36983984,0.00166267,1.03403336,1.31947807,0.05604586,0.46816504
-4.52926463,2.21948397,0.38165762,0.00164211,1.05086740,1.31069306,0.05446259,0.46051876
-4.52326163,2.20621712,0.39259626,0.00161703,1.06381388,1.29744339,0.05269263,0.45111233
-4.51725863,2.18582479,0.40263213,0.00158766,1.07293589,1.28002582,0.05075195,0.44006328
-4.51125563,2.15891118,0.41176534,0.00155442,1.07839488,1.25885192,0.04866088,0.42753058
-4.50525263,2.12625305,0.42001766,0.00151786,1.08044345,1.23443536,0.04644351,0.41370966
-4.49924962,2.08877241,0.42742946,0.00147871,1.07941450,1.20737529,0.04412688,0.39882589
-4.49324662,2.04750391,0.43405614,0.00143781,1.07570730,1.17833672,0.04174011,0.38312700
-4.48724362,2.00355863,0.43996397,0.00139612,1.06977112,1.14802863,0.03931348,0.36687455
-4.48124062,1.95808600,0.44522591,0.00135466,1.06208748,1.11718120,0.03687749,0.35033510
-4.47523762,1.91223558,0.44991749,0.00131452,1.05315169,1.08652282,0.03446192,0.33377131
-4.46923462,1.86712067,0.45411299,0.00127678,1.04345481,1.05675829,0.03209497,0.31743350
-4.46323162,1.82378504,0.45788226,0.00124252,1.03346681,1.02854877,0.02980255,0.30155193
-4.45722861,1.78317437,0.46128810,0.00121278,1.02362155,1.00249444,0.02760758,0.28633024
-4.45122561,1.74611304,0.46438455,0.00118850,1.01430449,0.97912038,0.02552957,0.27194021
-4.44522261,1.71328717,0.46721590,0.00117056,1.00584321,0.95886594,0.02358426,0.25851809
-4.43921961,1.68523384,0.46981649,0.00115970,0.99850110,0.94207778,0.02178347,0.24616247
-4.43321661,1.66233648,0.47221116,0.00115652,0.99247430,0.92900638,0.02013507,0.23493388
-4.42721361,1.64482586,0.47441625,0.00116150,0.98789151,0.91980587,0.01864310,0.22485582
-4.42121061,1.63278574,0.47644086,0.00117494,0.98481642,0.91453653,0.01730806,0.21591728
-4.41520760,1.62616248,0.47828831,0.00119701,0.98325226,0.91316961,0.01612720,0.20807630
-4.40920460,1.62477718,0.47995749,0.00122769,0.98314788,0.91559362,0.01509498,0.20126459
-4.40320160,1.62833949,0.48144401,0.00126682,0.98440472,0.92162177,0.01420351,0.19539263
-4.39719860,1.63646196,0.48274090,0.00131407,0.98688412,0.93099965,0.01344304,0.19035513
-4.39119560,1.64867393,0.48383890,0.00136895,0.99041443,0.94341305,0.01280248,0.18603657
-4.38519260,1.66443457,0.48472616,0.00143083,0.99479747,0.95849524,0.01226981,0.18231643
-4.37918959,1.68314429,0.48538751,0.00149892,0.99981406,0.97583372,0.01183252,0.17907399
-4.37318659,1.70415471,0.48580328,0.00157229,1.00522846,0.99497637,0.01147799,0.17619248
-4.36718359,1.72677704,0.48594787,0.00164989,1.01079177,1.01543697,0.01119378,0.17356245
-4.36118059,1.75028934,0.48578817,0.00173053,1.01624435,1.03670046,0.01096789,0.17108435
-4.35517759,1.77394308,0.48528221,0.00181291,1.02131757,1.05822813,0.01078894,0.16867017
-4.34917459,1.79696966,0.48437796,0.00189563,1.02573527,1.07946316,0.01064629,0.16624440
-4.34317159,1.81858754,0.48301278,0.00197723,1.02921519,1.09983676,0.01053014,0.16374419
-4.33716858,1.83801050,0.48111353,0.00205618,1.03147086,1.11877536,0.01043155,0.16111889
-4.33116558,1.85445755,0.47859743,0.00213093,1.03221428,1.13570887,0.01034245,0.15832922
-4.32516258,1.86716479,0.47537389,0.00219993,1.03115957,1.15008026,0.01025563,0.15534605
-4.31915958,1.87539924,0.47134713,0.00226168,1.02802785,1.16135637,0.01016472,0.15214903
-4.31315658,1.87847451,0.46641964,0.00231474,1.02255322,1.16903966,0.01006416,0.14872521
-4.30715358,1.87576779,0.46049627,0.00235779,1.01448984,1.17268060,0.00994916,0.14506774
