energy_ev,total_up,Cd_p_up,Cd_d_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up
-5.68784392,1.47262193,0.41540289,0.29191469,0.10231570,0.00000000,0.25846307,0.55353290
-5.68184092,1.47981957,0.40620361,0.29458298,0.10117158,0.00000000,0.26230712,0.55515575
-5.67583792,1.48007261,0.39716648,0.29563978,0.09974315,0.00000000,0.26445843,0.55446875
-5.66983492,1.47312824,0.38810479,0.29504747,0.09798247,0.00000000,0.26490350,0.55138708
-5.66383192,1.45895034,0.37888666,0.29281212,0.09585604,0.00000000,0.26366823,0.54590638
-5.65782891,1.43771881,0.36943719,0.28898306,0.09334554,0.00000000,0.26081715,0.53810211
-5.65182591,1.40981967,0.35973741,0.28365072,0.09044784,0.00000000,0.25645116,0.52812533
-5.64582291,1.37582690,0.34982031,0.27694296,0.08717442,0.00000000,0.25070391,0.51619521
-5.63981991,1.33647663,0.33976441,0.26901980,0.08355019,0.00000000,0.24373695,0.50258881
-5.63381691,1.29263541,0.32968526,0.26006716,0.07961191,0.00000000,0.23573394,0.48762849
-5.62781391,1.24526387,0.31972551,0.25028955,0.07540612,0.00000000,0.22689411,0.47166775
-5.62181091,1.19537785,0.31004408,0.23990242,0.07098696,0.00000000,0.21742527,0.45507604
-5.61580790,1.14400855,0.30080512,0.22912419,0.06641382,0.00000000,0.20753673,0.43822346
-5.60980490,1.09216392,0.29216730,0.21816861,0.06174896,0.00000000,0.19743240,0.42146595
-5.60380190,1.04079269,0.28427395,0.20723758,0.05705525,0.00000000,0.18730441,0.40513160
-5.59779890,0.99075279,0.27724467,0.19651481,0.05239417,0.00000000,0.17732745,0.38950890
-5.59179590,0.94278539,0.27116868,0.18616066,0.04782407,0.00000000,0.16765406,0.37483716
-5.58579290,0.89749548,0.26610021,0.17630810,0.04339867,0.00000000,0.15841112,0.36129968
-5.57978989,0.85533961,0.26205631,0.16706018,0.03916614,0.00000000,0.14969745,0.34901976
-5.57378689,0.81662103,0.25901686,0.15848888,0.03516840,0.00000000,0.14158283,0.33805976
-5.56778389,0.78149215,0.25692709,0.15063542,0.03144089,0.00000000,0.13410805,0.32842306
-5.56178089,0.74996384,0.25570222,0.14351177,0.02801274,0.00000000,0.12728637,0.32005878
-5.55577789,0.72192078,0.25523409,0.13710351,0.02490721,0.00000000,0.12110575,0.31286896
-5.54977489,0.69714199,0.25539952,0.13137353,0.02214249,0.00000000,0.11553214,0.30671781
-5.54377189,0.67532532,0.25606999,0.12626656,0.01973269,0.00000000,0.11051330,0.30144244
-5.53776888,0.65611463,0.25712221,0.12171421,0.01768901,0.00000000,0.10598310,0.29686482
-5.53176588,0.63912837,0.25844920,0.11764026,0.01602109,0.00000000,0.10186607,0.29280406
-5.52576288,0.62398832,0.25997133,0.11396599,0.01473829,0.00000000,0.09808187,0.28908877
-5.51975988,0.61034719,0.26164704,0.11061530,0.01385108,0.00000000,0.09454964,0.28556888
-5.51375688,0.59791401,0.26348268,0.10751935,0.01337233,0.00000000,0.09119195,0.28212639
-5.50775388,0.58647645,0.26554119,0.10462077,0.01331842,0.00000000,0.08793825,0.27868483
-5.50175088,0.57591927,0.26794926,0.10187697,0.01371032,0.00000000,0.08472767,0.27521686
-5.49574787,0.56623838,0.27090268,0.09926278,0.01457433,0.00000000,0.08151117,0.27175007
-5.48974487,0.55755013,0.27466966,0.09677218,0.01594273,0.00000000,0.07825297,0.26837060
-5.48374187,0.55009571,0.27959206,0.09441912,0.01785404,0.00000000,0.07493130,0.26522455
-5.47773887,0.54424073,0.28608417,0.09223759,0.02035310,0.00000000,0.07153840,0.26251732
-5.47173587,0.54047004,0.29462922,0.09028074,0.02349075,0.00000000,0.06807999,0.26051077
-5.46573287,0.53937809,0.30577346,0.08861942,0.02732334,0.00000000,0.06457424,0.25951838
-5.45972986,0.54165531,0.32011775,0.08733995,0.03191173,0.00000000,0.06105019,0.25989864
-5.45372686,0.54807076,0.33830683,0.08654143,0.03732015,0.00000000,0.05754603,0.26204670
-5.44772386,0.55945165,0.36101621,0.08633252,0.04361466,0.00000000,0.05410706,0.26638454
-5.44172086,0.57666009,0.38893683,0.08682798,0.05086129,0.00000000,0.05078352,0.27334994
-5.43571786,0.60056769,0.42275755,0.08814483,0.05912403,0.00000000,0.04762851,0.28338423
-5.42971486,0.63202830,0.46314579,0.09039848,0.06846245,0.00000000,0.04469588,0.29691932
-5.42371186,0.67184958,0.51072639,0.09369871,0.07892925,0.00000000,0.04203828,0.31436390
-5.41770885,0.72076382,0.56605914,0.09814565,0.09056765,0.00000000,0.03970533,0.33608930
-5.41170585,0.77939854,0.62961539,0.10382590,0.10340875,0.00000000,0.03774211,0.36241513
-5.40570285,0.84824761,0.70175423,0.11080875,0.11746893,0.00000000,0.03618771,0.39359500
-5.39969985,0.92764340,0.78269887,0.11914269,0.13274735,0.00000000,0.03507412,0.42980269
-5.39369685,1.01773095,0.87251403,0.12885219,0.14922380,0.00000000,0.03442532,0.47111907
-5.38769385,1.11844479,0.97108519,0.13993488,0.16685676,0.00000000,0.03425656,0.51752032
-5.38169085,1.22948945,1.07810055,0.15235931,0.18558198,0.00000000,0.03457387,0.56886777
-5.37568784,1.35032463,1.19303684,0.16606322,0.20531162,0.00000000,0.03537380,0.62490000
-5.36968484,1.48015590,1.31514984,0.18095249,0.22593398,0.00000000,0.03664330,0.68522758
-5.36368184,1.61793194,1.44347057,0.19690099,0.24731395,0.00000000,0.03835983,0.74933105
-5.35767884,1.76234897,1.57680809,0.21375119,0.26929420,0.00000000,0.04049171,0.81656253
-5.35167584,1.91186323,1.71375942,0.23131574,0.29169715,0.00000000,0.04299855,0.88615134
-5.34567284,2.06471155,1.85272704,0.24938005,0.31432766,0.00000000,0.04583199,0.95721385
-5.33966983,2.21894042,1.99194424,0.26770578,0.33697639,0.00000000,0.04893657,1.02876766
-5.33366683,2.37244295,2.12950778,0.28603540,0.35942387,0.00000000,0.05225084,1.09975004
-5.32766383,2.52300317,2.26341765,0.30409747,0.38144491,0.00000000,0.05570861,1.16904029
-5.32166083,2.66834662,2.39162260,0.32161274,0.40281343,0.00000000,0.05924036,1.23548553
-5.31565783,2.80619559,2.51207040,0.33830084,0.42330742,0.00000000,0.06277484,1.29792917
-5.30965483,2.93432726,2.62276101,0.35388726,0.44271383,0.00000000,0.06624071,1.35524122
-5.30365183,3.05063265,2.72180082,0.36811050,0.46083324,0.00000000,0.06956821,1.40634929
-5.29764882,3.15317412,2.80745583,0.38072902,0.47748408,0.00000000,0.07269091,1.45026924
-5.29164582,3.24023903,2.87820176,0.39152782,0.49250622,0.00000000,0.07554726,1.48613405
-5.28564282,3.31038737,2.93276881,0.40032425,0.50576379,0.00000000,0.07808213,1.51321995
-5.27963982,3.36249137,2.97017940,0.40697296,0.51714716,0.00000000,0.08024811,1.53096847
-5.27363682,3.39576522,2.98977694,0.41136963,0.52657395,0.00000000,0.08200651,1.53900362
-5.26763382,3.40978378,2.99124470,0.41345340,0.53398909,0.00000000,0.08332817,1.53714321
-5.26163082,3.40448950,2.97461366,0.41320798,0.53936402,0.00000000,0.08419388,1.52540399
-5.25562781,3.38018726,2.94025923,0.41066113,0.54269504,0.00000000,0.08459447,1.50400027
-5.24962481,3.33752763,2.88888697,0.40588296,0.54400109,0.00000000,0.08453062,1.47333605
-5.24362181,3.27747939,2.82150800,0.39898274,0.54332090,0.00000000,0.08401227,1.43399112
-5.23761881,3.20129290,2.73940537,0.39010467,0.54071002,0.00000000,0.08305782,1.38670170
-5.23161581,3.11045597,2.64409282,0.37942272,0.53623766,0.00000000,0.08169305,1.33233653
-5.22561281,3.00664452,2.53726796,0.36713476,0.52998369,0.00000000,0.07994991,1.27186942
-5.21960980,2.89167021,2.42076175,0.35345634,0.52203595,0.00000000,0.07786514,1.20634959
-5.21360680,2.76742735,2.29648661,0.33861428,0.51248796,0.00000000,0.07547890,1.13687085
-5.20760380,2.63584138,2.16638502,0.32284042,0.50143721,0.00000000,0.07283339,1.06454109
-5.20160080,2.49882071,2.03238068,0.30636582,0.48898398,0.00000000,0.06997157,0.99045306
-5.19559780,2.35821369,1.89633383,0.28941540,0.47523079,0.00000000,0.06693598,0.91565760
-5.18959480,2.21577178,1.76000218,0.27220341,0.46028228,0.00000000,0.06376778,0.84114011
-5.18359180,2.07311995,1.62500825,0.25492973,0.44424562,0.00000000,0.06050592,0.76780096
-5.17758879,1.93173439,1.49281397,0.23777696,0.42723106,0.00000000,0.05718654,0.69644029
-5.17158579,1.79292766,1.36470254,0.22090852,0.40935272,0.00000000,0.05384261,0.62774725
-5.16558279,1.65784083,1.24176760,0.20446750,0.39072933,0.00000000,0.05050370,0.56229391
-5.15957979,1.52744182,1.12490910,0.18857628,0.37148470,0.00000000,0.04719592,0.50053342
-5.15357679,1.40252911,1.01483533,0.17333684,0.35174798,0.00000000,0.04394203,0.44280205
-5.14757379,1.28373969,0.91207015,0.15883156,0.33165348,0.00000000,0.04076166,0.38932479
-5.14157079,1.17156020,0.81696451,0.14512443,0.31134000,0.00000000,0.03767154,0.34022368
-5.13556778,1.06634019,0.72971107,0.13226253,0.29094967,0.00000000,0.03468582,0.29552835
-5.12956478,0.96830657,0.65036126,0.12027771,0.27062643,0.00000000,0.03181641,0.25518816
-5.12356178,0.87757838,0.57884340,0.10918824,0.25051397,0.00000000,0.02907328,0.21908519
-5.11755878,0.79418136,0.51498152,0.09900058,0.23075355,0.00000000,0.02646476,0.18704762
-5.11155578,0.71806169,0.45851381,0.08971093,0.21148161,0.00000000,0.02399777,0.15886291
-5.10555278,0.64909886,0.40911046,0.08130682,0.19282733,0.00000000,0.02167810,0.13429043
-5.09954977,0.58711733,0.36639033,0.07376848,0.17491040,0.00000000,0.01951052,0.11307317
-5.09354677,0.53189725,0.32993629,0.06707016,0.15783901,0.00000000,0.01749901,0.09494827
-5.08754377,0.48318407,0.29930911,0.06118131,0.14170828,0.00000000,0.01564684,0.07965630
-5.08154077,0.44069749,0.27405980,0.05606773,0.12659910,0.00000000,0.01395673,0.06694905
-5.07553777,0.40413974,0.25374059,0.05169256,0.11257757,0.00000000,0.01243095,0.05659595
-5.06953477,0.37320341,0.23791445,0.04801739,0.09969492,0.00000000,0.01107144,0.04838911
-5.06353177,0.34757898,0.22616340,0.04500315,0.08798808,0.00000000,0.00987990,0.04214690
-5.05752876,0.32696206,0.21809562,0.04261110,0.07748065,0.00000000,0.00885796,0.03771640
-5.05152576,0.31106027,0.21335147,0.04080375,0.06818431,0.00000000,0.00800726,0.03497455
-5.04552276,0.29959980,0.21160845,0.03954574,0.06010064,0.00000000,0.00732958,0.03382825
-5.03951976,0.29233123,0.21258496,0.03880459,0.05322307,0.00000000,0.00682692,0.03421347
-5.03351676,0.28903459,0.21604309,0.03855138,0.04753896,0.00000000,0.00650162,0.03609336
-5.02751376,0.28952330,0.22179010,0.03876129,0.04303171,0.00000000,0.00635634,0.03945562
-5.02151076,0.29364666,0.22967858,0.03941396,0.03968266,0.00000000,0.00639411,0.04430896
-5.01550775,0.30129073,0.23960529,0.04049354,0.03747287,0.00000000,0.00661825,0.05067897
-5.00950475,0.31237736,0.25150848,0.04198864,0.03638451,0.00000000,0.00703225,0.05860331
-5.00350175,0.32686120,0.26536379,0.04389186,0.03640195,0.00000000,0.00763961,0.06812641
-4.99749875,0.34472474,0.28117858,0.04619921,0.03751240,0.00000000,0.00844359,0.07929378
-4.99149575,0.36597142,0.29898499,0.04890914,0.03970614,0.00000000,0.00944696,0.09214603
-4.98549275,0.39061700,0.31883179,0.05202145,0.04297639,0.00000000,0.01065159,0.10671288
-4.97948974,0.41867968,0.34077529,0.05553596,0.04731873,0.00000000,0.01205818,0.12300721
-4.97348674,0.45016918,0.36486968,0.05945111,0.05273022,0.00000000,0.01366580,0.14101955
-4.96748374,0.48507558,0.39115724,0.06376251,0.05920821,0.00000000,0.01547158,0.16071309
-4.96148074,0.52335832,0.41965875,0.06846153,0.06674895,0.00000000,0.01747034,0.18201956
-4.95547774,0.56493620,0.45036475,0.07353408,0.07534606,0.00000000,0.01965431,0.20483618
-4.94947474,0.60967882,0.48322799,0.07895950,0.08498892,0.00000000,0.02201293,0.22902392
-4.94347174,0.65740016,0.51815757,0.08470987,0.09566107,0.00000000,0.02453272,0.25440723
-4.93746873,0.70785468,0.55501505,0.09074963,0.10733865,0.00000000,0.02719727,0.28077536
-4.93146573,0.76073638,0.59361292,0.09703558,0.11998906,0.00000000,0.02998734,0.30788536
-4.92546273,0.81568085,0.63371545,0.10351732,0.13356967,0.00000000,0.03288106,0.33546668
-4.91945973,0.87227042,0.67504196,0.11013817,0.14802689,0.00000000,0.03585431,0.36322729
-4.91345673,0.93004206,0.71727232,0.11683635,0.16329534,0.00000000,0.03888110,0.39086103
-4.90745373,0.98849770,0.76005448,0.12354656,0.17929742,0.00000000,0.04193410,0.41805607
-4.90145073,1.04711640,0.80301348,0.13020180,0.19594307,0.00000000,0.04498522,0.44450380
-4.89544772,1.10536767,0.84576154,0.13673529,0.21312983,0.00000000,0.04800620,0.46990808
-4.88944472,1.16272507,0.88790856,0.14308238,0.23074323,0.00000000,0.05096921,0.49399408
-4.88344172,1.21867941,0.92907249,0.14918246,0.24865741,0.00000000,0.05384740,0.51651644
-4.87743872,1.27275080,0.96888892,0.15498053,0.26673605,0.00000000,0.05661540,0.53726617
-4.87143572,1.32449869,1.00701949,0.16042856,0.28483361,0.00000000,0.05924975,0.55607610
-4.86543272,1.37352964,1.04315859,0.16548642,0.30279683,0.00000000,0.06172916,0.57282432
-4.85942971,1.41950233,1.07703814,0.17012241,0.32046661,0.00000000,0.06403476,0.58743575
-4.85342671,1.46212973,1.10843044,0.17431328,0.33768018,0.00000000,0.06615011,0.59988147
-4.84742371,1.50117866,1.13714892,0.17804388,0.35427359,0.00000000,0.06806117,0.61017614
-4.84142071,1.53646695,1.16304730,0.18130640,0.37008456,0.00000000,0.06975617,0.61837360
-4.83541771,1.56785876,1.18601725,0.18409935,0.38495568,0.00000000,0.07122542,0.62456096
-4.82941471,1.59525879,1.20598519,0.18642625,0.39873783,0.00000000,0.07246100,0.62885167
-4.82341171,1.61860613,1.22290872,0.18829434,0.41129394,0.00000000,0.07345653,0.63137804
-4.81740870,1.63786835,1.23677307,0.18971325,0.42250284,0.00000000,0.07420692,0.63228364
-4.81140570,1.65303677,1.24758827,0.19069389,0.43226321,0.00000000,0.07470813,0.63171621
-4.80540270,1.66412329,1.25538719,0.19124748,0.44049746,0.00000000,0.07495712,0.62982141
-4.79939970,1.67115917,1.26022494,0.19138504,0.44715535,0.00000000,0.07495172,0.62673783
-4.79339670,1.67419609,1.26217943,0.19111711,0.45221718,0.00000000,0.07469074,0.62259352
-4.78739370,1.67330912,1.26135328,0.19045392,0.45569644,0.00000000,0.07417414,0.61750414
-4.78139070,1.66860153,1.25787662,0.18940588,0.45764154,0.00000000,0.07340319,0.61157266
-4.77538769,1.66021059,1.25191034,0.18798436,0.45813661,0.00000000,0.07238084,0.60489063
-4.76938469,1.64831393,1.24364940,0.18620262,0.45730109,0.00000000,0.07111204,0.59754049
-4.76338169,1.63313527,1.23332538,0.18407685,0.45528799,0.00000000,0.06960401,0.58959877
-4.75737869,1.61494887,1.22120775,0.18162717,0.45228079,0.00000000,0.06786665,0.58113969
-4.75137569,1.59408169,1.20760320,0.17887847,0.44848889,0.00000000,0.06591265,0.57223865
-4.74537269,1.57091261,1.19285255,0.17586090,0.44414171,0.00000000,0.06375775,0.56297518
-4.73936968,1.54586811,1.17732499,0.17261008,0.43948151,0.00000000,0.06142064,0.55343510
-4.73336668,1.51941419,1.16140939,0.16916683,0.43475522,0.00000000,0.05892292,0.54371141
-4.72736368,1.49204449,1.14550287,0.16557644,0.43020544,0.00000000,0.05628881,0.53390382
-4.72136068,1.46426500,1.12999704,0.16188749,0.42606108,0.00000000,0.05354474,0.52411687
-4.71535768,1.43657595,1.11526237,0.15815027,0.42252792,0.00000000,0.05071880,0.51445667
-4.70935468,1.40945184,1.10163156,0.15441488,0.41977964,0.00000000,0.04784015,0.50502655
-4.70335168,1.38332066,1.08938284,0.15072916,0.41794961,0.00000000,0.04493829,0.49592178
-4.69734867,1.35854361,1.07872423,0.14713647,0.41712406,0.00000000,0.04204231,0.48722395
-4.69134567,1.33539667,1.06977981,0.14367362,0.41733688,0.00000000,0.03918016,0.47899529
-4.68534267,1.31405514,1.06257894,0.14036900,0.41856639,0.00000000,0.03637795,0.47127357
-4.67933967,1.29458243,1.05704946,0.13724103,0.42073441,0.00000000,0.03365931,0.46406784
-4.67333667,1.27692388,1.05301534,0.13429715,0.42370775,0.00000000,0.03104485,0.45735558
-4.66733367,1.26090635,1.05019930,0.13153328,0.42730203,0.00000000,0.02855179,0.45108144
-4.66133067,1.24624367,1.04823054,0.12893396,0.43128797,0.00000000,0.02619367,0.44515780
-4.65532766,1.23254803,1.04665740,0.12647304,0.43539961,0.00000000,0.02398026,0.43946724
-4.64932466,1.21934677,1.04496433,0.12411499,0.43934445,0.00000000,0.02191761,0.43386683
-4.64332166,1.20610374,1.04259262,0.12181672,0.44281489,0.00000000,0.02000818,0.42819404
-4.63731866,1.19224421,1.03896378,0.11952976,0.44550043,0.00000000,0.01825120,0.42227397
-4.63131566,1.17718201,1.03350434,0.11720283,0.44710020,0.00000000,0.01664303,0.41592747
-4.62531266,1.16034749,1.02567096,0.11478449,0.44733522,0.00000000,0.01517766,0.40897982
-4.61930965,1.14121475,1.01497447,0.11222578,0.44595962,0.00000000,0.01384724,0.40126928
-4.61330665,1.11932685,1.00100158,0.10948275,0.44277065,0.00000000,0.01264262,0.39265521
-4.60730365,1.09431762,0.98343330,0.10651868,0.43761676,0.00000000,0.01155394,0.38302521
-4.60130065,1.06592914,0.96205907,0.10330595,0.43040345,0.00000000,0.01057112,0.37230095
-4.59529765,1.03402394,0.93678605,0.09982741,0.42109681,0.00000000,0.00968439,0.36044234
-4.58929465,0.99859172,0.90764310,0.09607717,0.40972454,0.00000000,0.00888472,0.34744999
-4.58329165,0.95975016,0.87477966,0.09206092,0.39637445,0.00000000,0.00816418,0.33336568
-4.57728864,0.91774037,0.83845941,0.08779568,0.38119069,0.00000000,0.00751630,0.31827110
-4.57128564,0.87291717,0.79904949,0.08330899,0.36436803,0.00000000,0.00693632,0.30228484
-4.56528264,0.82573515,0.75700597,0.07863778,0.34614435,0.00000000,0.00642135,0.28555794
-4.55927964,0.77673143,0.71285631,0.07382683,0.32679198,0.00000000,0.00597057,0.26826834
-4.55327664,0.72650612,0.66717991,0.06892695,0.30660828,0.00000000,0.00558529,0.25061445
-4.54727364,0.67570160,0.62058788,0.06399316,0.28590592,0.00000000,0.00526904,0.23280838
-4.54127064,0.62498184,0.57370275,0.05908265,0.26500330,0.00000000,0.00502763,0.21506903
-4.53526763,0.57501250,0.52713940,0.05425303,0.24421560,0.00000000,0.00486910,0.19761558
-4.52926463,0.52644289,0.48148767,0.04956050,0.22384669,0.00000000,0.00480378,0.18066141
-4.52326163,0.47989031,0.43729751,0.04505846,0.20418225,0.00000000,0.00484422,0.16440893
-4.51725863,0.43592726,0.39506696,0.04079622,0.18548418,0.00000000,0.00500512,0.14904534
-4.51125563,0.39507170,0.35523319,0.03681809,0.16798648,0.00000000,0.00530325,0.13473948
-4.50525263,0.35778042,0.31816680,0.03316275,0.15189247,0.00000000,0.00575725,0.12163964
-4.49924962,0.32444524,0.28416896,0.02986287,0.13737327,0.00000000,0.00638746,0.10987251
-4.49324662,0.29539184,0.25347141,0.02694506,0.12456751,0.00000000,0.00721560,0.09954297
-4.48724362,0.27088052,0.22623862,0.02442994,0.11358183,0.00000000,0.00826432,0.09073459
-4.48124062,0.25110866,0.20257195,0.02233246,0.10449218,0.00000000,0.00955676,0.08351079
-4.47523762,0.23621396,0.18251499,0.02066226,0.09734543,0.00000000,0.01111588,0.07791629
-4.46923462,0.22627825,0.16605982,0.01942415,0.09216129,0.00000000,0.01296370,0.07397882
-4.46323162,0.22133114,0.15315359,0.01861858,0.08893418,0.00000000,0.01512046,0.07171078
-4.45722861,0.22135329,0.14370500,0.01824202,0.08763492,0.00000000,0.01760359,0.07111085
-4.45122561,0.22627889,0.13759047,0.01828743,0.08821221,0.00000000,0.02042672,0.07216529
-4.44522261,0.23599741,0.13465964,0.01874447,0.09059366,0.00000000,0.02359848,0.07484900
-4.43921961,0.25035436,0.13474008,0.01959978,0.09468666,0.00000000,0.02712143,0.07912621
-4.43321661,0.26915145,0.13764126,0.02083707,0.10037882,0.00000000,0.03099095,0.08495086
-4.42721361,0.29214618,0.14315766,0.02243723,0.10753837,0.00000000,0.03519424,0.09226674
-4.42121061,0.31905132,0.15107130,0.02437827,0.11601447,0.00000000,0.03970951,0.10100736
-4.41520760,0.34953452,0.16115363,0.02663541,0.12563769,0.00000000,0.04450534,0.11109578
-4.40920460,0.38321859,0.17316716,0.02918099,0.13622073,0.00000000,0.04954039,0.12244440
-4.40320160,0.41968264,0.18686687,0.03198454,0.14755971,0.00000000,0.05476334,0.13495482
-4.39719860,0.45846451,0.20200161,0.03501288,0.15943592,0.00000000,0.06011334,0.14851790
-4.39119560,0.49906468,0.21831566,0.03823026,0.17161839,0.00000000,0.06552074,0.16301402
-4.38519260,0.54095180,0.23555052,0.04159867,0.18386705,0.00000000,0.07090834,0.17831363
-4.37918959,0.58356974,0.25344697,0.04507814,0.19593677,0.00000000,0.07619291,0.19427812
-4.37318659,0.62634617,0.27174740,0.04862724,0.20758195,0.00000000,0.08128724,0.21076090
-4.36718359,0.66870236,0.29019843,0.05220361,0.21856167,0.00000000,0.08610233,0.22760880
-4.36118059,0.71006383,0.30855364,0.05576457,0.22864528,0.00000000,0.09054990,0.24466353
-4.35517759,0.74987138,0.32657630,0.05926771,0.23761801,0.00000000,0.09454507,0.26176342
-4.34917459,0.78759220,0.34404208,0.06267163,0.24528663,0.00000000,0.09800894,0.27874502
-4.34317159,0.82273032,0.36074148,0.06593649,0.25148464,0.00000000,0.10087120,0.29544475
-4.33716858,0.85483612,0.37648187,0.06902465,0.25607691,0.00000000,0.10307250,0.31170048
-4.33116558,0.88351440,0.39108916,0.07190118,0.25896351,0.00000000,0.10456644,0.32735289
-4.32516258,0.90843068,0.40440892,0.07453429,0.26008242,0.00000000,0.10532127,0.34224676
-4.31915958,0.92931562,0.41630697,0.07689568,0.25941110,0.00000000,0.10532098,0.35623208
-4.31315658,0.94596731,0.42666957,0.07896074,0.25696681,0.00000000,0.10456589,0.36916505
-4.30715358,0.95825163,0.43540310,0.08070877,0.25280556,0.00000000,0.10307269,0.38090911
