energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.78389195,3.07375560,0.00766117,0.75141481,0.69691793,1.38039279,0.03193440,0.75865288,0.67814315,0.18156290
-5.77788894,3.15726806,0.00780171,0.78266765,0.70616451,1.42521220,0.03221536,0.76250794,0.67081731,0.18854120
-5.77188594,3.23591117,0.00795721,0.81308718,0.71527471,1.46717927,0.03238359,0.76528289,0.66113073,0.19525353
-5.76588294,3.30872043,0.00812152,0.84231317,0.72412353,1.50581897,0.03243683,0.76688602,0.64922125,0.20161971
-5.75987994,3.37488112,0.00828879,0.87001359,0.73260934,1.54072993,0.03237546,0.76726431,0.63529333,0.20756537
-5.75387694,3.43375953,0.00845369,0.89589794,0.74066190,1.57159843,0.03220249,0.76640568,0.61961315,0.21302393
-5.74787394,3.48492965,0.00861157,0.91972992,0.74824936,1.59821031,0.03192354,0.76433959,0.60250141,0.21793842
-5.74187094,3.52819390,0.00875864,0.94133884,0.75538384,1.62046042,0.03154666,0.76113586,0.58432425,0.22226319
-5.73586793,3.56359719,0.00889204,0.96062912,0.76212531,1.63835910,0.03108221,0.75690210,0.56548256,0.22596534
-5.72986493,3.59143326,0.00900998,0.97758736,0.76858326,1.65203531,0.03054256,0.75177968,0.54640037,0.22902581
-5.72386193,3.61224266,0.00911170,0.99228630,0.77491616,1.66173601,0.02994184,0.74593865,0.52751254,0.23144027
-5.71785893,3.62680196,0.00919752,1.00488538,0.78132836,1.66782159,0.02929556,0.73957175,0.50925243,0.23321950
-5.71185593,3.63610404,0.00926877,1.01562751,0.78806450,1.67075724,0.02862026,0.73288790,0.49203984,0.23438947
-5.70585293,3.64132949,0.00932771,1.02483182,0.79540143,1.67110026,0.02793312,0.72610537,0.47626979,0.23499097
-5.69984992,3.64380976,0.00937741,1.03288265,0.80363782,1.66948345,0.02725155,0.71944484,0.46230226,0.23507879
-5.69384692,3.64498281,0.00942157,1.04021478,0.81308180,1.66659504,0.02659281,0.71312269,0.45045327,0.23472052
-5.68784392,3.64634254,0.00946434,1.04729554,0.82403695,1.66315549,0.02597355,0.70734462,0.44098744,0.23399493
-5.68184092,3.64938354,0.00951010,1.05460432,0.83678726,1.65989216,0.02540946,0.70229977,0.43411211,0.23298999
-5.67583792,3.65554310,0.00956323,1.06261042,0.85158158,1.65751236,0.02491487,0.69815541,0.42997309,0.23180054
-5.66983492,3.66614267,0.00962791,1.07175012,0.86861833,1.65667611,0.02450238,0.69505241,0.42865195,0.23052579
-5.66383192,3.68233104,0.00970783,1.08240412,0.88803114,1.65796944,0.02418260,0.69310143,0.43016487,0.22926657
-5.65782891,3.70503182,0.00980601,1.09487646,0.90987617,1.66187948,0.02396381,0.69237984,0.43446297,0.22812249
-5.65182591,3.73489754,0.00992463,1.10937599,0.93412186,1.66877252,0.02385176,0.69292960,0.44143398,0.22718915
-5.64582291,3.77227269,0.01006482,1.12600147,0.96064180,1.67887592,0.02384950,0.69475592,0.45090521,0.22655542
-5.63981991,3.81716765,0.01022658,1.14473113,0.98921114,1.69226500,0.02395729,0.69782682,0.46264770,0.22630089
-5.63381691,3.86924518,0.01040874,1.16541745,1.01950713,1.70885559,0.02417250,0.70207362,0.47638155,0.22649365
-5.62781391,3.92782049,0.01060888,1.18778755,1.05111387,1.72840265,0.02448972,0.70739235,0.49178219,0.22718839
-5.62181091,3.99187547,0.01082343,1.21144936,1.08353146,1.75050548,0.02490084,0.71364613,0.50848772,0.22842504
-5.61580790,4.06008690,0.01104776,1.23590345,1.11618922,1.77461917,0.02539520,0.72066842,0.52610701,0.23022779
-5.60980490,4.13086785,0.01127633,1.26056008,1.14846271,1.80007223,0.02595987,0.72826727,0.54422862,0.23260479
-5.60380190,4.20242090,0.01150287,1.28476081,1.17969384,1.82608963,0.02657999,0.73623039,0.56243023,0.23554839
-5.59779890,4.27280105,0.01172065,1.30780361,1.20921338,1.85182032,0.02723909,0.74433091,0.58028858,0.23903592
-5.59179590,4.33998592,0.01192274,1.32897038,1.23636477,1.87636832,0.02791955,0.75233388,0.59738949,0.24303120
-5.58579290,4.40195022,0.01210230,1.34755570,1.26052840,1.89882584,0.02860302,0.76000315,0.61333793,0.24748643
-5.57978989,4.45674148,0.01225288,1.36289518,1.28114496,1.91830729,0.02927094,0.76710853,0.62776767,0.25234475
-5.57378689,4.50255372,0.01236867,1.37439242,1.29773710,1.93398254,0.02990498,0.77343294,0.64035034,0.25754307
-5.56778389,4.53779606,0.01244482,1.38154313,1.30992800,1.94510827,0.03048754,0.77877933,0.65080357,0.26301540
-5.56178089,4.56115338,0.01247765,1.38395528,1.31745636,1.95105599,0.03100218,0.78297714,0.65889787,0.26869629
-5.55577789,4.57163653,0.01246482,1.38136463,1.32018681,1.95133570,0.03143407,0.78588791,0.66446213,0.27452442
-5.54977489,4.56862024,0.01240553,1.37364477,1.31811534,1.94561428,0.03177030,0.78741001,0.66738737,0.28044622
-5.54377189,4.55186738,0.01230055,1.36081155,1.31136963,1.93372810,0.03200026,0.78748209,0.66762874,0.28641929
-5.53776888,4.52153885,0.01215225,1.34302171,1.30020421,1.91568930,0.03211582,0.78608534,0.66520567,0.29241555
-5.53176588,4.47818917,0.01196463,1.32056605,1.28499085,1.89168595,0.03211155,0.78324420,0.66020008,0.29842400
-5.52576288,4.42274834,0.01174314,1.29385764,1.26620466,1.86207608,0.03198477,0.77902572,0.65275293,0.30445288
-5.51975988,4.35649122,0.01149458,1.26341578,1.24440675,1.82737617,0.03173557,0.77353759,0.64305908,0.31053131
-5.51375688,4.28099621,0.01122693,1.22984665,1.22022435,1.78824469,0.03136677,0.76692480,0.63136088,0.31671008
-5.50775388,4.19809515,0.01094904,1.19382169,1.19432940,1.74546163,0.03088376,0.75936524,0.61794066,0.32306172
-5.50175088,4.10981694,0.01067045,1.15605468,1.16741665,1.69990481,0.03029430,0.75106453,0.60311248,0.32967978
-5.49574787,4.01832720,0.01040105,1.11727875,1.14018248,1.65252412,0.02960826,0.74225001,0.58721349,0.33667719
-5.48974487,3.92586650,0.01015082,1.07822406,1.11330511,1.60431455,0.02883728,0.73316458,0.57059528,0.34418392
-5.48374187,3.83468941,0.00992952,1.03959736,1.08742732,1.55628913,0.02799447,0.72406032,0.55361543,0.35234386
-5.47773887,3.74700640,0.00974642,1.00206376,1.06314204,1.50945256,0.02709395,0.71519235,0.53662966,0.36131105
-5.47173587,3.66493040,0.00961002,0.96623155,1.04098146,1.46477630,0.02615052,0.70681299,0.51998473,0.37124529
-5.46573287,3.59042933,0.00952784,0.93264026,1.02140965,1.42317584,0.02517921,0.69916661,0.50401222,0.38230747
-5.45972986,3.52528565,0.00950621,0.90175213,1.00481879,1.38549058,0.02419494,0.69248509,0.48902341,0.39465441
-5.45372686,3.47106329,0.00955010,0.87394691,0.99152863,1.35246671,0.02321210,0.68698409,0.47530508,0.40843373
-5.44772386,3.42908241,0.00966299,0.84951988,0.98178890,1.32474320,0.02224425,0.68286014,0.46311638,0.42377861
-5.44172086,3.40040160,0.00984677,0.82868264,0.97578390,1.30284110,0.02130382,0.68028840,0.45268650,0.44080266
-5.43571786,3.38580709,0.01010176,0.81156633,0.97363868,1.28715602,0.02040184,0.67942120,0.44421315,0.45959518
-5.42971486,3.38580841,0.01042663,0.79822669,0.97542618,1.27795367,0.01954782,0.68038700,0.43786156,0.48021666
-5.42371186,3.40063955,0.01081847,0.78865051,0.98117434,1.27536827,0.01874955,0.68328983,0.43376384,0.50269490
-5.41770885,3.43026485,0.01127286,0.78276298,0.99087281,1.27940355,0.01801307,0.68820895,0.43201866,0.52702167
-5.41170585,3.47438872,0.01178397,0.78043531,1.00447854,1.28993623,0.01734263,0.69519857,0.43269088,0.55315007
-5.40570285,3.53246846,0.01234467,0.78149249,1.02191990,1.30672143,0.01674076,0.70428758,0.43581125,0.58099275
-5.39969985,3.60372956,0.01294670,0.78572063,1.04309906,1.32940010,0.01620835,0.71547922,0.44137599,0.61042092
-5.39369685,3.68718301,0.01358084,0.79287375,1.06789269,1.35750808,0.01574475,0.72875054,0.44934629,0.64126436
-5.38769385,3.78164443,0.01423706,0.80267998,1.09615099,1.39048659,0.01534795,0.74405177,0.45964779,0.67331247
-5.38169085,3.88575488,0.01490477,0.81484704,1.12769543,1.42769420,0.01501479,0.76130574,0.47217018,0.70631636
-5.37568784,3.99800352,0.01557299,0.82906705,1.16231570,1.46841994,0.01474108,0.78040727,0.48676700,0.73999223
-5.36968484,4.11675225,0.01623054,0.84502090,1.19976637,1.51189770,0.01452190,0.80122291,0.50325590,0.77402581
-5.36368184,4.24026274,0.01686631,0.86238223,1.23976396,1.55732159,0.01435172,0.82359110,0.52141958,0.80807811
-5.35767884,4.36672583,0.01746942,0.88082133,1.28198501,1.60386235,0.01422464,0.84732296,0.54100741,0.84179233
-5.35167584,4.49429377,0.01802945,0.90000900,1.32606580,1.65068457,0.01413455,0.87220398,0.56173819,0.87480187
-5.34567284,4.62111496,0.01853663,0.91962068,1.37160418,1.69696442,0.01407528,0.89799661,0.58330388,0.90673930
-5.33966983,4.74537115,0.01898205,0.93934091,1.41816388,1.74190781,0.01404078,0.92444396,0.60537456,0.93724618
-5.33366683,4.86531647,0.01935784,0.95886811,1.46528152,1.78476840,0.01402520,0.95127457,0.62760448,0.96598324
-5.32766383,4.97931736,0.01965735,0.97791976,1.51247615,1.82486522,0.01402299,0.97820826,0.64963914,0.99264085
-5.32166083,5.08589245,0.01987526,0.99623791,1.55926124,1.86159916,0.01402900,1.00496274,0.67112320,1.01694915
-5.31565783,5.18375070,0.02000777,1.01359469,1.60515845,1.89446792,0.01403850,1.03126093,0.69170899,1.03868757
-5.30965483,5.27182645,0.02005263,1.02979773,1.64971266,1.92307879,0.01404724,1.05683852,0.71106521,1.05769309
-5.30365183,5.34930938,0.02000926,1.04469522,1.69250742,1.94715856,0.01405147,1.08145149,0.72888558,1.07386704
-5.29764882,5.41566781,0.01987877,1.05818010,1.73317972,1.96656012,0.01404795,1.10488304,0.74489688,1.08717965
-5.29164582,5.47066362,0.01966391,1.07019328,1.77143337,1.98126517,0.01403393,1.12694960,0.75886614,1.09767230
-5.28564282,5.51435737,0.01936908,1.08072543,1.80704984,1.99138281,0.01400714,1.14750552,0.77060655,1.10545700
-5.27963982,5.54710273,0.01900019,1.08981709,1.83989582,1.99714364,0.01396576,1.16644595,0.77998169,1.11071296
-5.27363682,5.56952948,0.01856450,1.09755697,1.86992667,1.99888948,0.01390843,1.18370778,0.78690807,1.11368028
-5.26763382,5.58251530,0.01807050,1.10407818,1.89718556,1.99705892,0.01383417,1.19926843,0.79135565,1.11465084
-5.26163082,5.58714678,0.01752764,1.10955253,1.92179774,1.99216901,0.01374237,1.21314243,0.79334639,1.11395662
-5.25562781,5.58467101,0.01694612,1.11418287,1.94396030,1.98479375,0.01363273,1.22537597,0.79295091,1.11195606
-5.24962481,5.57643954,0.01633657,1.11819376,1.96392769,1.97554024,0.01350523,1.23603968,0.79028351,1.10901883
-5.24362181,5.56384705,0.01570982,1.12182075,1.98199361,1.96502329,0.01336008,1.24521990,0.78549575,1.10550984
-5.23761881,5.54826744,0.01507659,1.12529873,1.99847036,1.95383981,0.01319771,1.25300923,0.77876904,1.10177314
-5.23161581,5.53099046,0.01444721,1.12884980,2.01366652,1.94254383,0.01301868,1.25949658,0.77030659,1.09811669
-5.22561281,5.51316189,0.01383139,1.13267130,2.02786454,1.93162346,0.01282367,1.26475774,0.76032530,1.09479854
-5.21960980,5.49573037,0.01323798,1.13692446,2.04129920,1.92148087,0.01261346,1.26884684,0.74904789,1.09201541
-5.21360680,5.47940370,0.01267479,1.14172438,2.05413858,1.91241614,0.01238889,1.27178940,0.73669582,1.08989407
-5.20760380,5.46461697,0.01214845,1.14713180,2.06646852,1.90461589,0.01215084,1.27357751,0.72348321,1.08848631
-5.20160080,5.45151433,0.01166435,1.15314714,2.07828163,1.89814720,0.01190024,1.27416753,0.70961223,1.08776749
-5.19559780,5.43994560,0.01122659,1.15970725,2.08947170,1.89295721,0.01163804,1.27348050,0.69526993,1.08763910
-5.18959480,5.42947799,0.01083799,1.16668502,2.09983385,1.88887841,0.01136522,1.27140546,0.68062671,1.08793515
-5.18359180,5.41942272,0.01050019,1.17389205,2.10907072,1.88563950,0.01108284,1.26780539,0.66583630,1.08843207
-5.17758879,5.40887509,0.01021375,1.18108433,2.11680427,1.88288125,0.01079200,1.26252572,0.65103710,1.08886176
-5.17158579,5.39676636,0.00997830,1.18797075,2.12259293,1.88017668,0.01049391,1.25540466,0.63635473,1.08892716
-5.16558279,5.38192474,0.00979271,1.19422410,2.12595303,1.87705464,0.01018990,1.24628506,0.62190529,1.08831943
-5.15957979,5.36314245,0.00965531,1.19949411,2.12638351,1.87302571,0.00988146,1.23502688,0.60779912,1.08673613
-5.15357679,5.33924562,0.00956402,1.20342197,2.12339262,1.86760910,0.00957024,1.22151965,0.59414456,1.08389926
-5.14757379,5.30916340,0.00951661,1.20565575,2.11652523,1.86035939,0.00925812,1.20569406,0.58105138,1.07957241
-5.14157079,5.27199291,0.00951078,1.20586584,2.10538927,1.85089185,0.00894718,1.18753210,0.56863356,1.07357602
-5.13556778,5.22705673,0.00954436,1.20375996,2.08967997,1.83890505,0.00863977,1.16707492,0.55701109,1.06580021
-5.12956478,5.17395010,0.00961536,1.19909682,2.06920062,1.82419981,0.00833846,1.14442810,0.54631060,1.05621419
-5.12356178,5.11257561,0.00972204,1.19169797,2.04387884,1.80669359,0.00804604,1.11976384,0.53666472,1.04487219
-5.11755878,5.04316357,0.00986293,1.18145715,2.01377748,1.78642962,0.00776555,1.09331992,0.52821028,1.03191520
-5.11155578,4.96627741,0.01003678,1.16834693,1.97909969,1.76358038,0.00750016,1.06539556,0.52108523,1.01756879
-5.10555278,4.88280365,0.01024251,1.15242213,1.94018799,1.73844536,0.00725321,1.03634414,0.51542469,1.00213684
-5.09954977,4.79392727,0.01047908,1.13381998,1.89751739,1.71144302,0.00702809,1.00656343,0.51135633,0.98599154
-5.09354677,4.70109372,0.01074542,1.11275717,1.85168293,1.68309764,0.00682822,0.97648359,0.50899529,0.96956027
-5.08754377,4.60595931,0.01104023,1.08952369,1.80338238,1.65402126,0.00665694,0.94655365,0.50843922,0.95330962
-5.08154077,4.51033262,0.01136188,1.06447403,1.75339490,1.62489190,0.00651744,0.91722721,0.50976354,0.93772760
-5.07553777,4.41610932,0.01170827,1.03801595,1.70255671,1.59642868,0.00641268,0.88894791,0.51301745,0.92330450
-5.06953477,4.32520364,0.01207671,1.01059749,1.65173485,1.56936505,0.00634529,0.86213542,0.51822075,0.91051349
-5.06353177,4.23947910,0.01246382,0.98269269,1.60180018,1.54442119,0.00631752,0.83717257,0.52536184,0.89979151
-5.05752876,4.16068152,0.01286553,0.95478661,1.55360072,1.52227658,0.00633110,0.81439414,0.53439691,0.89152132
-5.05152576,4.09037685,0.01327701,0.92736031,1.50793632,1.50354395,0.00638723,0.79407765,0.54525029,0.88601551
-5.04552276,4.02989599,0.01369273,0.90087625,1.46553563,1.48874533,0.00648647,0.77643647,0.55781598,0.88350286
-5.03951976,3.98028856,0.01410655,0.87576474,1.42703599,1.47829128,0.00662874,0.76161544,0.57196005,0.88411771
-5.03351676,3.94228678,0.01451182,0.85241171,1.39296691,1.47246379,0.00681323,0.74968883,0.58752388,0.88789266
-5.02751376,3.91628062,0.01490152,0.83114823,1.36373738,1.47140353,0.00703841,0.74066073,0.60432769,0.89475487
-5.02151076,3.90230443,0.01526849,0.81224213,1.33962738,1.47510177,0.00730204,0.73446752,0.62217438,0.90452599
-5.01550775,3.90003519,0.01560556,0.79589158,1.32078348,1.48339717,0.00760116,0.73098217,0.64085314,0.91692581
-5.00950475,3.90880194,0.01590584,0.78222115,1.30721852,1.49597749,0.00793214,0.73002009,0.66014283,0.93157946
-5.00350175,3.92760579,0.01616287,0.77127984,1.29881511,1.51238620,0.00829076,0.73134610,0.67981480,0.94802780
-4.99749875,3.95514944,0.01637088,0.76304156,1.29533267,1.53203367,0.00867225,0.73468227,0.69963509,0.96574080
-4.99149575,3.98987523,0.01652494,0.75740749,1.29641758,1.55421259,0.00907140,0.73971624,0.71936610,0.98413331
-4.98549275,4.03001020,0.01662112,0.75421045,1.30161617,1.57811717,0.00948267,0.74610983,0.73876775,1.00258278
-4.97948974,4.07361696,0.01665665,0.75322106,1.31038981,1.60286557,0.00990034,0.75350759,0.75759824,1.02044831
-4.97348674,4.11864873,0.01662998,0.75415534,1.32213200,1.62752482,0.01031859,0.76154524,0.77561476,1.03709031
-4.96748374,4.16300704,0.01654083,0.75668382,1.33618657,1.65113745,0.01073173,0.76985780,0.79257421,1.05189022
-4.96148074,4.20460052,0.01639025,0.76044154,1.35186688,1.67274926,0.01113425,0.77808730,0.80823442,1.06426957
-4.95547774,4.24140312,0.01618051,0.76503909,1.36847519,1.69143701,0.01152105,0.78589002,0.82235587,1.07370770
-4.94947474,4.27151024,0.01591509,0.77007403,1.38532183,1.70633550,0.01188751,0.79294322,0.83470423,1.07975749
-4.94347174,4.29319108,0.01559853,0.77514273,1.40174377,1.71666292,0.01222967,0.79895118,0.84505378,1.08205873
-4.93746873,4.30493577,0.01523634,0.77985207,1.41712185,1.72174384,0.01254430,0.80365074,0.85319169,1.08034836
-4.93146573,4.30549594,0.01483478,0.78383083,1.43089642,1.72102889,0.01282899,0.80681592,0.85892313,1.07446764
-4.92546273,4.29391736,0.01440074,0.78674035,1.44258091,1.71411051,0.01308221,0.80826189,0.86207691,1.06436555
-4.91945973,4.26956375,0.01394150,0.78828422,1.45177284,1.70073431,0.01330334,0.80784794,0.86251148,1.05009881
-4.91345673,4.23213098,0.01346454,0.78821665,1.45816224,1.68080552,0.01349266,0.80547952,0.86012093,1.03182819
-4.90745373,4.18165124,0.01297737,0.78634932,1.46153699,1.65439041,0.01365134,0.80110921,0.85484053,1.00981161
-4.90145073,4.11848719,0.01248732,0.78255633,1.46178531,1.62171257,0.01378133,0.79473654,0.84665148,0.98439414
-4.89544772,4.04331630,0.01200136,0.77677740,1.45889513,1.58314442,0.01388531,0.78640680,0.83558450,0.95599561
-4.88944472,3.95710623,0.01152595,0.76901890,1.45295075,1.53919412,0.01396660,0.77620861,0.82172193,0.92509618
-4.88344172,3.86108227,0.01106691,0.75935299,1.44412695,1.49048869,0.01402896,0.76427053,0.80519813,0.89222062
-4.87743872,3.75668815,0.01062932,0.74791472,1.43268078,1.43775386,0.01407655,0.75075675,0.78619793,0.85792197
-4.87143572,3.64554201,0.01021743,0.73489738,1.41894172,1.38179169,0.01411373,0.73586191,0.76495336,0.82276523
-4.86543272,3.52938919,0.00983462,0.72054631,1.40330041,1.32345677,0.01414494,0.71980541,0.74173846,0.78731175
-4.85942971,3.41005370,0.00948340,0.70515129,1.38619654,1.26363201,0.01417458,0.70282528,0.71686262,0.75210479
-4.85342671,3.28939021,0.00916540,0.68903794,1.36810639,1.20320497,0.01420691,0.68517186,0.69066254,0.71765697
-4.84742371,3.16923822,0.00888145,0.67255843,1.34953024,1.14304555,0.01424594,0.66710153,0.66349335,0.68443963
-4.84142071,3.05137983,0.00863161,0.65608171,1.33098018,1.08398584,0.01429537,0.64887068,0.63571918,0.65287474
-4.83541771,2.93750230,0.00841531,0.63998365,1.31296840,1.02680275,0.01435849,0.63073008,0.60770369,0.62332910
-4.82941471,2.82916627,0.00823139,0.62463736,1.29599628,0.97220370,0.01443822,0.61291972,0.57980092,0.59611105
-4.82341171,2.72778006,0.00807829,0.61040380,1.28054415,0.92081598,0.01453703,0.59566437,0.55234686,0.57146945
-4.81740870,2.63458030,0.00795411,0.59762307,1.26706199,0.87317938,0.01465694,0.57916979,0.52565213,0.54959475
-4.81140570,2.55061880,0.00785677,0.58660645,1.25596085,0.82974249,0.01479954,0.56361963,0.49999589,0.53062172
-4.80540270,2.47675516,0.00778410,0.57762923,1.24760515,0.79086202,0.01496600,0.54917311,0.47562134,0.51463366
-4.79939970,2.41365481,0.00773397,0.57092469,1.24230566,0.75680511,0.01515707,0.53596329,0.45273273,0.50166753
-4.79339670,2.36179159,0.00770431,0.56667910,1.24031337,0.72775398,0.01537311,0.52409612,0.43149395,0.49171968
-4.78739370,2.32145445,0.00769328,0.56502793,1.24181427,0.70381249,0.01561406,0.51364997,0.41202879,0.48475189
-4.78139070,2.29275740,0.00769923,0.56605346,1.24692514,0.68501420,0.01587951,0.50467590,0.39442244,0.48069729
-4.77538769,2.27565222,0.00772077,0.56978359,1.25569063,0.67133133,0.01616865,0.49719841,0.37872435,0.47946596
-4.76938469,2.26994347,0.00775678,0.57619233,1.26808185,0.66268420,0.01648030,0.49121680,0.36495214,0.48095004
-4.76338169,2.27530526,0.00780640,0.58520164,1.28399676,0.65895075,0.01681290,0.48670707,0.35309622,0.48502820
-4.75737869,2.29129959,0.00786900,0.59668495,1.30326256,0.65997592,0.01716452,0.48362445,0.34312514,0.49156937
-4.75137569,2.31739593,0.00794415,0.61047218,1.32564034,0.66558042,0.01753290,0.48190645,0.33499116,0.50043580
-4.74537269,2.35299174,0.00803161,0.62635626,1.35083201,0.67556893,0.01791544,0.48147644,0.32863599,0.51148546
-4.73936968,2.39743382,0.00813125,0.64410106,1.37848961,0.68973743,0.01830928,0.48224778,0.32399642,0.52457376
-4.73336668,2.45003994,0.00824304,0.66345038,1.40822667,0.70787962,0.01871132,0.48412832,0.32100962,0.53955492
-4.72736368,2.51012045,0.00836699,0.68413790,1.43963142,0.72979240,0.01911834,0.48702520,0.31961792,0.55628272
-4.72136068,2.57699925,0.00850315,0.70589751,1.47228124,0.75528033,0.01952706,0.49084976,0.31977298,0.57461108
-4.71535768,2.65003345,0.00865160,0.72847369,1.50575767,0.78415908,0.01993427,0.49552238,0.32143899,0.59439430
-4.70935468,2.72863083,0.00881240,0.75163141,1.53966137,0.81625772,0.02033693,0.50097694,0.32459504,0.61548715
-4.70335168,2.81226438,0.00898564,0.77516498,1.57362588,0.85141992,0.02073231,0.50716478,0.32923626,0.63774471
-4.69734867,2.90048278,0.00917142,0.79890530,1.60732960,0.88950400,0.02111811,0.51405772,0.33537388,0.66102213
-4.69134567,2.99291629,0.00936989,0.82272515,1.64050495,0.93038170,0.02149255,0.52164997,0.34303397,0.68517422
-4.68534267,3.08927700,0.00958124,0.84654183,1.67294418,0.97393575,0.02185449,0.52995876,0.35225501,0.71005485
-4.67933967,3.18935315,0.00980572,0.87031718,1.70450114,1.02005613,0.02220346,0.53902339,0.36308417,0.73551621
-4.67333667,3.29299726,0.01004367,0.89405457,1.73508888,1.06863511,0.02253970,0.54890275,0.37557248,0.76140788
-4.66733367,3.40010818,0.01029548,0.91779298,1.76467296,1.11956124,0.02286415,0.55967116,0.38976904,0.78757578
-4.66133067,3.51060752,0.01056158,0.94159839,1.79326082,1.17271227,0.02317836,0.57141277,0.40571436,0.81386099
-4.65532766,3.62441156,0.01084242,0.96555282,1.82088778,1.22794740,0.02348441,0.58421456,0.42343329,0.84009859
-4.64932466,3.74139987,0.01113839,0.98974169,1.84760049,1.28509916,0.02378474,0.59815835,0.44292761,0.86611647
-4.64332166,3.86138234,0.01144977,1.01424003,1.87343899,1.34396524,0.02408195,0.61331216,0.46416891,0.89173447
