energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.87993997,0.53709400,0.00585222,0.00000000,0.00041863,0.02567341,0.00436210,0.33089265,0.17016962,0.07419546
-5.87393697,0.58083407,0.00612464,0.00000000,0.00047148,0.02964621,0.00489179,0.35627549,0.18013753,0.08205302
-5.86793397,0.63112002,0.00645967,0.00000000,0.00052827,0.03416179,0.00546655,0.38539830,0.19179957,0.09104860
-5.86193097,0.68756331,0.00685319,0.00000000,0.00058875,0.03923464,0.00608315,0.41798543,0.20500625,0.10114862
-5.85592796,0.74968301,0.00730022,0.00000000,0.00065263,0.04487338,0.00673764,0.45370482,0.21958199,0.11230313
-5.84992496,0.81690371,0.00779499,0.00000000,0.00071953,0.05107942,0.00742538,0.49216814,0.23532620,0.12444423
-5.84392196,0.88855634,0.00833098,0.00000000,0.00078905,0.05784570,0.00814105,0.53293292,0.25201532,0.13748500
-5.83791896,0.96388212,0.00890096,0.00000000,0.00086070,0.06515557,0.00887873,0.57550658,0.26940583,0.15131893
-5.83191596,1.04203987,0.00949714,0.00000000,0.00093398,0.07298187,0.00963198,0.61935265,0.28723802,0.16582004
-5.82591296,1.12211673,0.01011131,0.00000000,0.00100832,0.08128628,0.01039394,0.66389884,0.30524062,0.18084371
-5.81990995,1.20314187,0.01073494,0.00000000,0.00108316,0.09001895,0.01115742,0.70854689,0.32313596,0.19622827
-5.81390695,1.28410317,0.01135939,0.00000000,0.00115790,0.09911860,0.01191505,0.75268397,0.34064574,0.21179736
-5.80790395,1.36396620,0.01197611,0.00000000,0.00123196,0.10851288,0.01265942,0.79569515,0.35749695,0.22736302
-5.80190095,1.44169506,0.01257679,0.00000000,0.00130474,0.11811932,0.01338318,0.83697658,0.37342788,0.24272947
-5.79589795,1.51627433,0.01315355,0.00000000,0.00137569,0.12784666,0.01407919,0.87594898,0.38819408,0.25769746
-5.78989495,1.58673155,0.01369914,0.00000000,0.00144429,0.13759657,0.01474065,0.91207080,0.40157381,0.27206907
-5.78389195,1.65215930,0.01420711,0.00000000,0.00151006,0.14726587,0.01536120,0.94485080,0.41337306,0.28565281
-5.77788894,1.71173635,0.01467191,0.00000000,0.00157257,0.15674902,0.01593501,0.97385941,0.42342982,0.29826877
-5.77188594,1.76474703,0.01508907,0.00000000,0.00163146,0.16594095,0.01645686,0.99873857,0.43161748,0.30975378
-5.76588294,1.81059824,0.01545527,0.00000000,0.00168645,0.17474007,0.01692222,1.01920975,0.43784732,0.31996626
-5.75987994,1.84883362,0.01576841,0.00000000,0.00173730,0.18305134,0.01732732,1.03507980,0.44206995,0.32879051
-5.75387694,1.87914427,0.01602761,0.00000000,0.00178390,0.19078931,0.01766913,1.04624466,0.44427575,0.33614053
-5.74787394,1.90137589,0.01623327,0.00000000,0.00182619,0.19788104,0.01794547,1.05269060,0.44449426,0.34196283
-5.74187094,1.91553195,0.01638699,0.00000000,0.00186419,0.20426871,0.01815497,1.05449325,0.44279263,0.34623846
-5.73586793,1.92177296,0.01649153,0.00000000,0.00189802,0.20991182,0.01829712,1.05181437,0.43927318,0.34898389
-5.72986493,1.92041175,0.01655068,0.00000000,0.00192788,0.21478888,0.01837224,1.04489652,0.43407012,0.35025092
-5.72386193,1.91190501,0.01656918,0.00000000,0.00195405,0.21889853,0.01838155,1.03405598,0.42734570,0.35012539
-5.71785893,1.89684130,0.01655254,0.00000000,0.00197687,0.22225998,0.01832708,1.01967400,0.41928572,0.34872487
-5.71185593,1.87592592,0.01650689,0.00000000,0.00199676,0.22491267,0.01821172,1.00218688,0.41009471,0.34619543
-5.70585293,1.84996305,0.01643875,0.00000000,0.00201422,0.22691532,0.01803919,0.98207498,0.39999089,0.34270740
-5.69984992,1.81983575,0.01635492,0.00000000,0.00202979,0.22834424,0.01781400,0.95985117,0.38920099,0.33845057
-5.69384692,1.78648429,0.01626220,0.00000000,0.00204408,0.22929094,0.01754139,0.93604898,0.37795512,0.33362876
-5.68784392,1.75088357,0.01616722,0.00000000,0.00205775,0.22985930,0.01722731,0.91121072,0.36648190,0.32845406
-5.68184092,1.71402015,0.01607625,0.00000000,0.00207151,0.23016216,0.01687832,0.88587595,0.35500379,0.32314093
-5.67583792,1.67686960,0.01599502,0.00000000,0.00208612,0.23031775,0.01650150,0.86057050,0.34373295,0.31790039
-5.66983492,1.64037480,0.01592855,0.00000000,0.00210240,0.23044578,0.01610437,0.83579638,0.33286763,0.31293448
-5.66383192,1.60542582,0.01588104,0.00000000,0.00212122,0.23066365,0.01569471,0.81202268,0.32258905,0.30843109
-5.65782891,1.57284178,0.01585571,0.00000000,0.00214350,0.23108267,0.01528051,0.78967773,0.31305910,0.30455952
-5.65182591,1.54335537,0.01585478,0.00000000,0.00217025,0.23180467,0.01486975,0.76914262,0.30441865,0.30146666
-5.64582291,1.51760016,0.01587941,0.00000000,0.00220251,0.23291892,0.01447029,0.75074618,0.29678657,0.29927404
-5.63981991,1.49610111,0.01592969,0.00000000,0.00224145,0.23449952,0.01408973,0.73476139,0.29025946,0.29807574
-5.63381691,1.47926835,0.01600471,0.00000000,0.00228827,0.23660346,0.01373525,0.72140336,0.28491200,0.29793720
-5.62781391,1.46739418,0.01610257,0.00000000,0.00234427,0.23926926,0.01341351,0.71082871,0.28079786,0.29889488
-5.62181091,1.46065334,0.01622054,0.00000000,0.00241081,0.24251617,0.01313050,0.70313625,0.27795106,0.30095677
-5.61580790,1.45910608,0.01635516,0.00000000,0.00248930,0.24634415,0.01289144,0.69836892,0.27638775,0.30410359
-5.60980490,1.46270394,0.01650240,0.00000000,0.00258117,0.25073435,0.01270076,0.69651674,0.27610816,0.30829068
-5.60380190,1.47129771,0.01665780,0.00000000,0.00268785,0.25565018,0.01256198,0.69752065,0.27709865,0.31345036
-5.59779890,1.48464715,0.01681668,0.00000000,0.00281071,0.26103881,0.01247771,0.70127697,0.27933383,0.31949473
-5.59179590,1.50243205,0.01697427,0.00000000,0.00295098,0.26683313,0.01244964,0.70764233,0.28277847,0.32631870
-5.58579290,1.52426409,0.01712589,0.00000000,0.00310974,0.27295394,0.01247854,0.71643893,0.28738924,0.33380320
-5.57978989,1.54969909,0.01726709,0.00000000,0.00328777,0.27931241,0.01256431,0.72745978,0.29311613,0.34181840
-5.57378689,1.57824924,0.01739380,0.00000000,0.00348556,0.28581258,0.01270602,0.74047400,0.29990357,0.35022687
-5.56778389,1.60939494,0.01750237,0.00000000,0.00370312,0.29235396,0.01290195,0.75523185,0.30769116,0.35888664
-5.56178089,1.64259598,0.01758974,0.00000000,0.00394001,0.29883401,0.01314971,0.77146957,0.31641405,0.36765402
-5.55577789,1.67730186,0.01765341,0.00000000,0.00419518,0.30515056,0.01344626,0.78891375,0.32600300,0.37638615
-5.54977489,1.71296101,0.01769148,0.00000000,0.00446698,0.31120404,0.01378801,0.80728546,0.33638422,0.38494333
-5.54377189,1.74902891,0.01770268,0.00000000,0.00475308,0.31689941,0.01417093,0.82630386,0.34747890,0.39319099
-5.53776888,1.78497497,0.01768630,0.00000000,0.00505047,0.32214792,0.01459059,0.84568947,0.35920267,0.40100145
-5.53176588,1.82028831,0.01764215,0.00000000,0.00535549,0.32686853,0.01504224,0.86516701,0.37146505,0.40825528
-5.52576288,1.85448225,0.01757052,0.00000000,0.00566384,0.33098901,0.01552086,0.88446793,0.38416879,0.41484247
-5.51975988,1.88709782,0.01747207,0.00000000,0.00597069,0.33444678,0.01602124,0.90333246,0.39720944,0.42066336
-5.51375688,1.91770617,0.01734780,0.00000000,0.00627076,0.33718935,0.01653803,0.92151153,0.41047503,0.42562925
-5.50775388,1.94591016,0.01719891,0.00000000,0.00655846,0.33917451,0.01706572,0.93876821,0.42384589,0.42966289
-5.50175088,1.97134510,0.01702674,0.00000000,0.00682806,0.34037026,0.01759875,0.95487902,0.43719487,0.43269877
-5.49574787,1.99367892,0.01683272,0.00000000,0.00707385,0.34075442,0.01813143,0.96963501,0.45038773,0.43468324
-5.48974487,2.01261188,0.01661829,0.00000000,0.00729036,0.34031410,0.01865806,0.98284263,0.46328394,0.43557457
-5.48374187,2.02787601,0.01638483,0.00000000,0.00747249,0.33904493,0.01917287,0.99432457,0.47573774,0.43534283
-5.47773887,2.03923457,0.01613364,0.00000000,0.00761579,0.33695023,0.01967005,1.00392051,0.48759961,0.43396979
-5.47173587,2.04648165,0.01586592,0.00000000,0.00771655,0.33404013,0.02014378,1.01148799,0.49871811,0.43144875
-5.46573287,2.04944219,0.01558273,0.00000000,0.00777199,0.33033059,0.02058829,1.01690332,0.50894205,0.42778437
-5.45972986,2.04797265,0.01528505,0.00000000,0.00778039,0.32584263,0.02099785,1.02006280,0.51812300,0.42299247
-5.45372686,2.04196249,0.01497374,0.00000000,0.00774115,0.32060151,0.02136687,1.02088416,0.52611821,0.41709994
-5.44772386,2.03133651,0.01464960,0.00000000,0.00765487,0.31463621,0.02168997,1.01930839,0.53279376,0.41014465
-5.44172086,2.01605823,0.01431343,0.00000000,0.00752330,0.30797895,0.02196208,1.01530182,0.53802797,0.40217536
-5.43571786,1.99613423,0.01396604,0.00000000,0.00734938,0.30066505,0.02217857,1.00885870,0.54171506,0.39325174
-5.42971486,1.97161929,0.01360836,0.00000000,0.00713709,0.29273286,0.02233538,1.00000390,0.54376876,0.38344437
-5.42371186,1.94262210,0.01324147,0.00000000,0.00689137,0.28422402,0.02242914,0.98879587,0.54412600,0.37283481
-5.41770885,1.90931137,0.01286668,0.00000000,0.00661797,0.27518381,0.02245735,0.97532958,0.54275039,0.36151550
-5.41170585,1.87192171,0.01248559,0.00000000,0.00632327,0.26566165,0.02241849,0.95973929,0.53963528,0.34958981
-5.40570285,1.83075900,0.01210015,0.00000000,0.00601409,0.25571168,0.02231219,0.94220088,0.53480648,0.33717175
-5.39969985,1.78620470,0.01171272,0.00000000,0.00569753,0.24539341,0.02213926,0.92293359,0.52832418,0.32438576
-5.39369685,1.73871859,0.01132607,0.00000000,0.00538071,0.23477225,0.02190181,0.90220075,0.52028411,0.31136617
-5.38769385,1.68883956,0.01094345,0.00000000,0.00507065,0.22392006,0.02160328,0.88030954,0.51081775,0.29825654
-5.38169085,1.63718405,0.01056859,0.00000000,0.00477403,0.21291545,0.02124837,0.85760935,0.50009151,0.28520874
-5.37568784,1.58444188,0.01020565,0.00000000,0.00449712,0.20184398,0.02084300,0.83448880,0.48830477,0.27238183
-5.36968484,1.53136944,0.00985925,0.00000000,0.00424557,0.19079806,0.02039415,0.81137124,0.47568688,0.25994065
-5.36368184,1.47878009,0.00953437,0.00000000,0.00402436,0.17987670,0.01990972,0.78870891,0.46249304,0.24805428
-5.35767884,1.42753222,0.00923633,0.00000000,0.00383772,0.16918493,0.01939825,0.76697568,0.44899929,0.23689428
-5.35167584,1.37851509,0.00897069,0.00000000,0.00368908,0.15883308,0.01886870,0.74665879,0.43549667,0.22663277
-5.34567284,1.33263297,0.00874314,0.00000000,0.00358108,0.14893571,0.01833013,0.72824963,0.42228482,0.21744044
-5.33966983,1.29078823,0.00855946,0.00000000,0.00351557,0.13961054,0.01779143,0.71223403,0.40966516,0.20948452
-5.33366683,1.25386385,0.00842532,0.00000000,0.00349367,0.13097705,0.01726099,0.69908229,0.39793396,0.20292671
-5.32766383,1.22270599,0.00834627,0.00000000,0.00351580,0.12315507,0.01674645,0.68923939,0.38737559,0.19792117
-5.32166083,1.19810738,0.00832754,0.00000000,0.00358178,0.11626332,0.01625443,0.68311555,0.37825603,0.19461261
-5.31565783,1.18079175,0.00837396,0.00000000,0.00369089,0.11041782,0.01579034,0.68107764,0.37081696,0.19313445
-5.30965483,1.17140000,0.00848986,0.00000000,0.00384199,0.10573040,0.01535826,0.68344146,0.36527064,0.19360709
-5.30365183,1.17047822,0.00867894,0.00000000,0.00403361,0.10230715,0.01496081,0.69046513,0.36179555,0.19613631
-5.29764882,1.17846782,0.00894420,0.00000000,0.00426400,0.10024694,0.01459914,0.70234378,0.36053298,0.20081179
-5.29164582,1.19569778,0.00928782,0.00000000,0.00453124,0.09964000,0.01427302,0.71920535,0.36158455,0.20770568
-5.28564282,1.22237888,0.00971107,0.00000000,0.00483331,0.10056649,0.01398087,0.74110762,0.36501070,0.21687124
-5.27963982,1.25859988,0.01021427,0.00000000,0.00516811,0.10309520,0.01371998,0.76803632,0.37082992,0.22834164
-5.27363682,1.30432521,0.01079668,0.00000000,0.00553353,0.10728221,0.01348667,0.79990419,0.37901882,0.24212861
-5.26763382,1.35939417,0.01145644,0.00000000,0.00592745,0.11316962,0.01327652,0.83655083,0.38951294,0.25822129
-5.26163082,1.42352115,0.01219053,0.00000000,0.00634772,0.12078436,0.01308462,0.87774341,0.40220796,0.27658506
-5.25562781,1.49629685,0.01299474,0.00000000,0.00679217,0.13013697,0.01290581,0.92317779,0.41696159,0.29716040
-5.24962481,1.57719035,0.01386362,0.00000000,0.00725855,0.14122049,0.01273490,0.97248046,0.43359573,0.31986188
-5.24362181,1.66555194,0.01479045,0.00000000,0.00774448,0.15400938,0.01256689,1.02521090,0.45189907,0.34457735
-5.23761881,1.76061682,0.01576730,0.00000000,0.00824739,0.16845859,0.01239717,1.08086475,0.47163007,0.37116723
-5.23161581,1.86150984,0.01678504,0.00000000,0.00876444,0.18450268,0.01222162,1.13887760,0.49252021,0.39946420
-5.22561281,1.96725150,0.01783338,0.00000000,0.00929250,0.20205518,0.01203678,1.19862990,0.51427774,0.42927322
-5.21960980,2.07676551,0.01890100,0.00000000,0.00982803,0.22100814,0.01183986,1.25945278,0.53659179,0.46037201
-5.21360680,2.18888820,0.01997565,0.00000000,0.01036706,0.24123192,0.01162880,1.32063527,0.55913694,0.49251204
-5.20760380,2.30238007,0.02104434,0.00000000,0.01090518,0.26257528,0.01140225,1.38143287,0.58157835,0.52542016
-5.20160080,2.41593981,0.02209351,0.00000000,0.01143754,0.28486591,0.01115957,1.44107765,0.60357734,0.55880083
-5.19559780,2.52822075,0.02310930,0.00000000,0.01195882,0.30791123,0.01090073,1.49878983,0.62479745,0.59233904
-5.18959480,2.63785002,0.02407779,0.00000000,0.01246337,0.33149978,0.01062628,1.55379094,0.64491096,0.62570396
-5.18359180,2.74345011,0.02498531,0.00000000,0.01294526,0.35540294,0.01033727,1.60531823,0.66360568,0.65855314
-5.17758879,2.84366276,0.02581876,0.00000000,0.01339841,0.37937724,0.01003518,1.65264028,0.68059202,0.69053746
-5.17158579,2.93717458,0.02656592,0.00000000,0.01381677,0.40316713,0.00972184,1.69507323,0.69560994,0.72130651
-5.16558279,3.02274403,0.02721581,0.00000000,0.01419451,0.42650820,0.00939936,1.73199751,0.70843583,0.75051446
-5.15957979,3.09922891,0.02775898,0.00000000,0.01452618,0.44913090,0.00907013,1.76287428,0.71888884,0.77782626
-5.15357679,3.16561369,0.02818785,0.00000000,0.01480700,0.47076465,0.00873669,1.78726119,0.72683671,0.80292400
-5.14757379,3.22103573,0.02849692,0.00000000,0.01503303,0.49114227,0.00840180,1.80482689,0.73220052,0.82551328
-5.14157079,3.26480941,0.02868309,0.00000000,0.01520142,0.51000469,0.00806833,1.81536361,0.73495854,0.84532945
-5.13556778,3.29644741,0.02874573,0.00000000,0.01531057,0.52710580,0.00773928,1.81879731,0.73514860,0.86214345
-5.12956478,3.31567810,0.02868687,0.00000000,0.01536033,0.54221733,0.00741775,1.81519490,0.73286918,0.87576728
-5.12356178,3.32245829,0.02851120,0.00000000,0.01535208,0.55513363,0.00710692,1.80476809,0.72827885,0.88605860
-5.11755878,3.31698069,0.02822606,0.00000000,0.01528883,0.56567624,0.00681000,1.78787350,0.72159421,0.89292461
-5.11155578,3.29967548,0.02784131,0.00000000,0.01517521,0.57369803,0.00653022,1.76500887,0.71308612,0.89632489
-5.10555278,3.27120570,0.02736915,0.00000000,0.01501743,0.57908684,0.00627074,1.73680529,0.70307457,0.89627309
-5.09954977,3.23245624,0.02682385,0.00000000,0.01482312,0.58176849,0.00603464,1.70401542,0.69192191,0.89283740
-5.09354677,3.18451660,0.02622143,0.00000000,0.01460121,0.58170897,0.00582478,1.66749803,0.68002501,0.88613976
-5.08754377,3.12865753,0.02557928,0.00000000,0.01436161,0.57891579,0.00564381,1.62819911,0.66780615,0.87635368
-5.08154077,3.06630229,0.02491569,0.00000000,0.01411492,0.57343830,0.00549397,1.58712998,0.65570317,0.86370083
-5.07553777,2.99899301,0.02424939,0.00000000,0.01387211,0.56536706,0.00537711,1.54534316,0.64415892,0.84844626
-5.06953477,2.92835320,0.02359906,0.00000000,0.01364412,0.55483219,0.00529453,1.50390638,0.63361039,0.83089257
-5.06353177,2.85604731,0.02298282,0.00000000,0.01344143,0.54200063,0.00524691,1.46387582,0.62447774,0.81137296
-5.05752876,2.78373864,0.02241774,0.00000000,0.01327369,0.52707255,0.00523426,1.42626905,0.61715348,0.79024346
-5.05152576,2.71304675,0.02191936,0.00000000,0.01314935,0.51027678,0.00525585,1.39203868,0.61199218,0.76787451
-5.04552276,2.64550560,0.02150129,0.00000000,0.01307525,0.49186561,0.00531017,1.36204742,0.60930085,0.74464213
-5.03951976,2.58252383,0.02117482,0.00000000,0.01305638,0.47210886,0.00539494,1.33704534,0.60933028,0.72091894
-5.03351676,2.52534819,0.02094861,0.00000000,0.01309562,0.45128767,0.00550710,1.31764989,0.61226763,0.69706523
-5.02751376,2.47503138,0.02082848,0.00000000,0.01319356,0.42968795,0.00564286,1.30432946,0.61823039,0.67342054
-5.02151076,2.43240521,0.02081722,0.00000000,0.01334848,0.40759388,0.00579776,1.29739084,0.62726193,0.65029574
-5.01550775,2.39805995,0.02091460,0.00000000,0.01355631,0.38528156,0.00596680,1.29697088,0.63932879,0.62796608
-5.00950475,2.37233043,0.02111733,0.00000000,0.01381079,0.36301305,0.00614453,1.30303281,0.65431982,0.60666537
-5.00350175,2.35528936,0.02141922,0.00000000,0.01410366,0.34103104,0.00632519,1.31536705,0.67204730,0.58658135
-4.99749875,2.34674816,0.02181137,0.00000000,0.01442497,0.31955415,0.00650287,1.33359676,0.69224993,0.56785263
-4.99149575,2.34626515,0.02228241,0.00000000,0.01476339,0.29877321,0.00667169,1.35718773,0.71459789,0.55056702
-4.98549275,2.35316103,0.02281891,0.00000000,0.01510670,0.27884851,0.00682597,1.38546262,0.73869974,0.53476155
-4.97948974,2.36654114,0.02340570,0.00000000,0.01544221,0.25990801,0.00696036,1.41761892,0.76411113,0.52042398
-4.97348674,2.38532398,0.02402639,0.00000000,0.01575730,0.24204673,0.00707006,1.45275038,0.79034522,0.50749581
-4.96748374,2.40827504,0.02466379,0.00000000,0.01603982,0.22532713,0.00715088,1.48987131,0.81688449,0.49587675
-4.96148074,2.43404521,0.02530042,0.00000000,0.01627864,0.20978046,0.00719945,1.52794307,0.84319374,0.48543031
-4.95547774,2.46121250,0.02591901,0.00000000,0.01646406,0.19540910,0.00721324,1.56590224,0.86873400,0.47599053
-4.94947474,2.48832602,0.02650298,0.00000000,0.01658812,0.18218958,0.00719068,1.60268956,0.89297703,0.46736940
-4.94347174,2.51395080,0.02703691,0.00000000,0.01664498,0.17007624,0.00713115,1.63727908,0.91541987,0.45936493
-4.93746873,2.53671236,0.02750695,0.00000000,0.01663103,0.15900543,0.00703503,1.66870667,0.93559927,0.45176937
-4.93146573,2.55533948,0.02790119,0.00000000,0.01654509,0.14889985,0.00690363,1.69609705,0.95310533,0.44437749
-4.92546273,2.56870407,0.02821000,0.00000000,0.01638833,0.13967313,0.00673917,1.71868874,0.96759414,0.43699458
-4.91945973,2.57585674,0.02842628,0.00000000,0.01616428,0.13123425,0.00654465,1.73585605,0.97879878,0.42944387
-4.91345673,2.57605715,0.02854558,0.00000000,0.01587857,0.12349177,0.00632383,1.74712758,0.98653847,0.42157317
-4.90745373,2.56879799,0.02856629,0.00000000,0.01553873,0.11635773,0.00608103,1.75220046,0.99072540,0.41326057
-4.90145073,2.55382192,0.02848956,0.00000000,0.01515386,0.10975106,0.00582107,1.75095009,0.99136890,0.40441898
-4.89544772,2.53113092,0.02831931,0.00000000,0.01473425,0.10360041,0.00554909,1.74343473,0.98857695,0.39499939
-4.88944472,2.50098762,0.02806205,0.00000000,0.01429101,0.09784650,0.00527045,1.72989494,0.98255453,0.38499284
-4.88344172,2.46390874,0.02772666,0.00000000,0.01383562,0.09244374,0.00499061,1.71074777,0.97359909,0.37443100
-4.87743872,2.42065073,0.02732411,0.00000000,0.01337957,0.08736131,0.00471502,1.68657573,0.96209303,0.36338550
-4.87143572,2.37218813,0.02686716,0.00000000,0.01293396,0.08258363,0.00444898,1.65811091,0.94849340,0.35196593
-4.86543272,2.31968547,0.02636989,0.00000000,0.01250917,0.07811037,0.00419763,1.62621466,0.93331907,0.34031676
-4.85942971,2.26446361,0.02584737,0.00000000,0.01211453,0.07395589,0.00396583,1.59185360,0.91713581,0.32861331
-4.85342671,2.20796166,0.02531512,0.00000000,0.01175814,0.07014844,0.00375811,1.55607238,0.90053964,0.31705682
-4.84742371,2.15169586,0.02478877,0.00000000,0.01144663,0.06672890,0.00357870,1.51996441,0.88413904,0.30586901
-4.84142071,2.09721665,0.02428351,0.00000000,0.01118508,0.06374942,0.00343142,1.48464124,0.86853665,0.29528615
-4.83541771,2.04606540,0.02381373,0.00000000,0.01097694,0.06127180,0.00331978,1.45120161,0.85431088,0.28555294
-4.82941471,1.99973206,0.02339260,0.00000000,0.01082407,0.05936581,0.00324689,1.42070107,0.84199831,0.27691634
-4.82341171,1.95961509,0.02303175,0.00000000,0.01072670,0.05810743,0.00321549,1.39412318,0.83207718,0.26961954
-4.81740870,1.92698453,0.02274093,0.00000000,0.01068361,0.05757708,0.00322802,1.37235284,0.82495273,0.26389618
-4.81140570,1.90294944,0.02252776,0.00000000,0.01069219,0.05785780,0.00328652,1.35615282,0.82094472,0.25996501
-4.80540270,1.88843010,0.02239762,0.00000000,0.01074861,0.05903346,0.00339270,1.34614364,0.82027759,0.25802491
-4.79939970,1.88413577,0.02235345,0.00000000,0.01084796,0.06118698,0.00354789,1.34278764,0.82307354,0.25825056
-4.79339670,1.89054808,0.02239574,0.00000000,0.01098443,0.06439843,0.00375303,1.34637717,0.82934863,0.26078861
-4.78739370,1.90791033,0.02252254,0.00000000,0.01115151,0.06874326,0.00400862,1.35702739,0.83901216,0.26575440
-4.78139070,1.93622256,0.02272951,0.00000000,0.01134210,0.07429036,0.00431466,1.37467341,0.85186907,0.27322927
-4.77538769,1.97524223,0.02301008,0.00000000,0.01154877,0.08110014,0.00467058,1.39907195,0.86762543,0.28325845
-4.76938469,2.02449017,0.02335562,0.00000000,0.01176384,0.08922254,0.00507518,1.42980722,0.88589669,0.29584939
-4.76338169,2.08326159,0.02375563,0.00000000,0.01197958,0.09869508,0.00552656,1.46630071,0.90621846,0.31097071
-4.75737869,2.15064147,0.02419807,0.00000000,0.01218836,0.10954080,0.00602198,1.50782485,0.92805935,0.32855160
-4.75137569,2.22552413,0.02466961,0.00000000,0.01238278,0.12176638,0.00655787,1.55351982,0.95083563,0.34848173
-4.74537269,2.30663639,0.02515599,0.00000000,0.01255580,0.13536026,0.00712970,1.60241350,0.97392712,0.37061171
-4.73936968,2.39256391,0.02564234,0.00000000,0.01270088,0.15029094,0.00773198,1.65344380,0.99669387,0.39475405
-4.73336668,2.48178012,0.02611356,0.00000000,0.01281204,0.16650559,0.00835825,1.70548309,1.01849320,0.42068474
-4.72736368,2.57267737,0.02655471,0.00000000,0.01288406,0.18392888,0.00900107,1.75736418,1.03869655,0.44814538
-4.72136068,2.66359967,0.02695130,0.00000000,0.01291246,0.20246229,0.00965211,1.80790727,1.05670570,0.47684599
-4.71535768,2.75287631,0.02728976,0.00000000,0.01289364,0.22198380,0.01030228,1.85594723,1.07196791,0.50646838
-4.70935468,2.83885598,0.02755765,0.00000000,0.01282492,0.24234822,0.01094181,1.90036069,1.08398955,0.53667023
-4.70335168,2.91994036,0.02774409,0.00000000,0.01270459,0.26338801,0.01156049,1.94009210,1.09234788,0.56708975
-4.69734867,2.99461665,0.02783995,0.00000000,0.01253192,0.28491474,0.01214791,1.97417823,1.09670062,0.59735094
-4.69134567,3.06148806,0.02783810,0.00000000,0.01230716,0.30672118,0.01269366,2.00177024,1.09679307,0.62706928
-4.68534267,3.11930163,0.02773361,0.00000000,0.01203155,0.32858399,0.01318767,2.02215279,1.09246260,0.65585788
-4.67933967,3.16697231,0.02752382,0.00000000,0.01170721,0.35026696,0.01362046,2.03475951,1.08364046,0.68333391
-4.67333667,3.20360294,0.02720842,0.00000000,0.01133717,0.37152475,0.01398347,2.03918430,1.07035080,0.70912510
-4.66733367,3.22849911,0.02678942,0.00000000,0.01092522,0.39210707,0.01426930,2.03518806,1.05270705,0.73287621
-4.66133067,3.24117869,0.02627103,0.00000000,0.01047581,0.41176314,0.01447196,2.02270064,1.03090590,0.75425539
-4.65532766,3.24137568,0.02565955,0.00000000,0.00999401,0.43024636,0.01458712,2.00181789,1.00521897,0.77296005
-4.64932466,3.22903822,0.02496309,0.00000000,0.00948527,0.44731906,0.01461220,1.97279394,0.97598267,0.78872230
-4.64332166,3.20432094,0.02419134,0.00000000,0.00895540,0.46275718,0.01454652,1.93602900,0.94358665,0.80131362
