energy_ev,total_up,N_s_up,N_p_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.71185593,0.18763527,0.00017926,0.02015442,0.05053761,0.05785119,0.09294533,0.00000000
-5.70585293,0.20294006,0.00014723,0.02342224,0.05527170,0.06160834,0.09986911,0.00000000
-5.69984992,0.21996342,0.00012147,0.02709012,0.06103684,0.06582723,0.10743825,0.00000000
-5.69384692,0.23848451,0.00010142,0.03118325,0.06783896,0.07041380,0.11551524,0.00000000
-5.68784392,0.25827095,0.00008657,0.03572444,0.07568462,0.07527052,0.12395769,0.00000000
-5.68184092,0.27908384,0.00007658,0.04073336,0.08458078,0.08029820,0.13262181,0.00000000
-5.67583792,0.30068337,0.00007122,0.04622588,0.09453457,0.08539814,0.14136647,0.00000000
-5.66983492,0.32283517,0.00007043,0.05221336,0.10555308,0.09047426,0.15005755,0.00000000
-5.66383192,0.34531717,0.00007428,0.05870212,0.11764331,0.09543560,0.15857271,0.00000000
-5.65782891,0.36792694,0.00008304,0.06569302,0.13081234,0.10019867,0.16680619,0.00000000
-5.65182591,0.39048927,0.00009713,0.07318124,0.14506772,0.10468998,0.17467371,0.00000000
-5.64582291,0.41286364,0.00011717,0.08115627,0.16041827,0.10884838,0.18211710,0.00000000
-5.63981991,0.43495148,0.00014397,0.08960225,0.17687518,0.11262726,0.18910861,0.00000000
-5.63381691,0.45670272,0.00017851,0.09849851,0.19445339,0.11599644,0.19565445,0.00000000
-5.62781391,0.47812146,0.00022201,0.10782045,0.21317333,0.11894375,0.20179762,0.00000000
-5.62181091,0.49927033,0.00027583,0.11754074,0.23306288,0.12147601,0.20761960,0.00000000
-5.61580790,0.52027320,0.00034154,0.12763070,0.25415927,0.12361965,0.21324086,0.00000000
-5.60980490,0.54131611,0.00042087,0.13806200,0.27651102,0.12542057,0.21881995,0.00000000
-5.60380190,0.56264601,0.00051570,0.14880832,0.30017949,0.12694344,0.22455117,0.00000000
-5.59779890,0.58456716,0.00062801,0.15984718,0.32523993,0.12827042,0.23066064,0.00000000
-5.59179590,0.60743512,0.00075986,0.17116155,0.35178170,0.12949907,0.23740096,0.00000000
-5.58579290,0.63164819,0.00091334,0.18274127,0.37990759,0.13073987,0.24504432,0.00000000
-5.57978989,0.65763640,0.00109047,0.19458407,0.40973172,0.13211303,0.25387433,0.00000000
-5.57378689,0.68584815,0.00129319,0.20669617,0.44137623,0.13374495,0.26417668,0.00000000
-5.56778389,0.71673475,0.00152324,0.21909214,0.47496631,0.13576424,0.27622896,0.00000000
-5.56178089,0.75073319,0.00178208,0.23179416,0.51062378,0.13829756,0.29028982,0.00000000
-5.55577789,0.78824761,0.00207079,0.24483053,0.54845919,0.14146527,0.30658787,0.00000000
-5.54977489,0.82963011,0.00238999,0.25823341,0.58856269,0.14537716,0.32531081,0.00000000
-5.54377189,0.87516136,0.00273977,0.27203587,0.63099395,0.15012828,0.34659492,0.00000000
-5.53776888,0.92503201,0.00311952,0.28626837,0.67577157,0.15579512,0.37051571,0.00000000
-5.53176588,0.97932553,0.00352798,0.30095478,0.72286252,0.16243221,0.39707978,0.00000000
-5.52576288,1.03800336,0.00396305,0.31610816,0.77217221,0.17006926,0.42621856,0.00000000
-5.51975988,1.10089318,0.00442184,0.33172650,0.82353577,0.17870909,0.45778417,0.00000000
-5.51375688,1.16768109,0.00490061,0.34778876,0.87671131,0.18832632,0.49154772,0.00000000
-5.50775388,1.23790830,0.00539481,0.36425131,0.93137569,0.19886688,0.52720033,0.00000000
-5.50175088,1.31097285,0.00589909,0.38104520,0.98712334,0.21024860,0.56435697,0.00000000
-5.49574787,1.38613677,0.00640737,0.39807435,1.04346852,0.22236270,0.60256313,0.00000000
-5.48974487,1.46253863,0.00691298,0.41521494,1.09985139,0.23507615,0.64130428,0.00000000
-5.48374187,1.53921148,0.00740876,0.43231598,1.15564768,0.24823509,0.68001792,0.00000000
-5.47773887,1.61510556,0.00788725,0.44920129,1.21018213,0.26166892,0.71810782,0.00000000
-5.47173587,1.68911538,0.00834085,0.46567277,1.26274500,0.27519512,0.75496004,0.00000000
-5.46573287,1.76010992,0.00876204,0.48151488,1.31261130,0.28862454,0.78996021,0.00000000
-5.45972986,1.82696515,0.00914359,0.49650017,1.35906184,0.30176696,0.82251136,0.00000000
-5.45372686,1.88859731,0.00947877,0.51039564,1.40140524,0.31443682,0.85205169,0.00000000
-5.44772386,1.94399573,0.00976161,0.52296968,1.43899994,0.32645864,0.87807150,0.00000000
-5.44172086,1.99225384,0.00998701,0.53399922,1.47127503,0.33767216,0.90012871,0.00000000
-5.43571786,2.03259688,0.01015103,0.54327684,1.49774910,0.34793681,0.91786219,0.00000000
-5.42971486,2.06440526,0.01025095,0.55061748,1.51804602,0.35713538,0.93100248,0.00000000
-5.42371186,2.08723257,0.01028547,0.55586447,1.53190694,0.36517673,0.93937940,0.00000000
-5.41770885,2.10081746,0.01025472,0.55889459,1.53919805,0.37199739,0.94292623,0.00000000
-5.41170585,2.10508902,0.01016035,0.55962204,1.53991351,0.37756212,0.94168050,0.00000000
-5.40570285,2.10016563,0.01000551,0.55800111,1.53417382,0.38186332,0.93578121,0.00000000
-5.39969985,2.08634743,0.00979485,0.55402748,1.52221949,0.38491939,0.92546283,0.00000000
-5.39369685,2.06410306,0.00953439,0.54773818,1.50440064,0.38677229,0.91104645,0.00000000
-5.38769385,2.03405147,0.00923142,0.53921029,1.48116309,0.38748430,0.89292842,0.00000000
-5.38169085,1.99693991,0.00889440,0.52855840,1.45303184,0.38713433,0.87156722,0.00000000
-5.37568784,1.95361919,0.00853275,0.51593108,1.42059267,0.38581403,0.84746916,0.00000000
-5.36968484,1.90501753,0.00815671,0.50150661,1.38447312,0.38362386,0.82117345,0.00000000
-5.36368184,1.85211425,0.00777712,0.48548796,1.34532360,0.38066941,0.79323747,0.00000000
-5.35767884,1.79591440,0.00740521,0.46809752,1.30379956,0.37705821,0.76422268,0.00000000
-5.35167584,1.73742531,0.00705244,0.44957160,1.26054561,0.37289713,0.73468173,0.00000000
-5.34567284,1.67763581,0.00673026,0.43015496,1.21618202,0.36829052,0.70514712,0.00000000
-5.33966983,1.61749862,0.00644990,0.41009555,1.17129403,0.36333911,0.67612168,0.00000000
-5.33366683,1.55791615,0.00622224,0.38963958,1.12642423,0.35813967,0.64807092,0.00000000
-5.32766383,1.49972962,0.00605752,0.36902696,1.08206780,0.35278530,0.62141730,0.00000000
-5.32166083,1.44371128,0.00596523,0.34848733,1.03867046,0.34736625,0.59653622,0.00000000
-5.31565783,1.39055926,0.00595388,0.32823658,0.99662872,0.34197106,0.57375351,0.00000000
-5.30965483,1.34089436,0.00603081,0.30847384,0.95629180,0.33668777,0.55334413,0.00000000
-5.30365183,1.29525827,0.00620202,0.28937912,0.91796465,0.33160499,0.53553171,0.00000000
-5.29764882,1.25411238,0.00647197,0.27111130,0.88191149,0.32681263,0.52048861,0.00000000
-5.29164582,1.21783669,0.00684340,0.25380673,0.84835912,0.32240208,0.50833631,0.00000000
-5.28564282,1.18672829,0.00731719,0.23757812,0.81749964,0.31846556,0.49914560,0.00000000
-5.27963982,1.16099917,0.00789217,0.22251389,0.78949204,0.31509485,0.49293686,0.00000000
-5.27363682,1.14077318,0.00856499,0.20867788,0.76446250,0.31237900,0.48967992,0.00000000
-5.26763382,1.12608230,0.00933007,0.19610933,0.74250326,0.31040137,0.48929394,0.00000000
-5.26163082,1.11686253,0.01017949,0.18482332,0.72367023,0.30923596,0.49164718,0.00000000
-5.25562781,1.11294994,0.01110303,0.17481143,0.70797949,0.30894328,0.49655703,0.00000000
-5.24962481,1.11407735,0.01208824,0.16604282,0.69540311,0.30956597,0.50379053,0.00000000
-5.24362181,1.11987250,0.01312052,0.15846560,0.68586481,0.31112453,0.51306566,0.00000000
-5.23761881,1.12985834,0.01418341,0.15200858,0.67923590,0.31361331,0.52405382,0.00000000
-5.23161581,1.14345610,0.01525881,0.14658339,0.67533224,0.31699727,0.53638354,0.00000000
-5.22561281,1.15999162,0.01632739,0.14208691,0.67391254,0.32120958,0.54964589,0.00000000
-5.21960980,1.17870543,0.01736900,0.13840399,0.67467862,0.32615052,0.56340138,0.00000000
-5.21360680,1.19876652,0.01836317,0.13541047,0.67727786,0.33168765,0.57718867,0.00000000
-5.20760380,1.21928985,0.01928964,0.13297642,0.68130819,0.33765752,0.59053467,0.00000000
-5.20160080,1.23935721,0.02012895,0.13096946,0.68632545,0.34386884,0.60296592,0.00000000
-5.19559780,1.25804066,0.02086295,0.12925816,0.69185322,0.35010718,0.61402088,0.00000000
-5.18959480,1.27442808,0.02147542,0.12771537,0.69739473,0.35614087,0.62326265,0.00000000
-5.18359180,1.28764939,0.02195251,0.12622143,0.70244633,0.36172804,0.63029159,0.00000000
-5.17758879,1.29690280,0.02228321,0.12466703,0.70651224,0.36662447,0.63475735,0.00000000
-5.17158579,1.30147959,0.02245968,0.12295583,0.70911961,0.37059185,0.63636970,0.00000000
-5.16558279,1.30078655,0.02247754,0.12100654,0.70983353,0.37340615,0.63490771,0.00000000
-5.15957979,1.29436492,0.02233595,0.11875454,0.70827103,0.37486566,0.63022678,0.00000000
-5.15357679,1.28190512,0.02203763,0.11615291,0.70411358,0.37479841,0.62226330,0.00000000
-5.14757379,1.26325644,0.02158880,0.11317294,0.69711755,0.37306858,0.61103663,0.00000000
-5.14157079,1.23843144,0.02099886,0.10980401,0.68712191,0.36958152,0.59664832,0.00000000
-5.13556778,1.20760489,0.02028013,0.10605287,0.67405318,0.36428741,0.57927872,0.00000000
-5.12956478,1.17110727,0.01944741,0.10194257,0.65792718,0.35718315,0.55918114,0.00000000
-5.12356178,1.12941343,0.01851744,0.09751076,0.63884761,0.34831253,0.53667371,0.00000000
-5.11755878,1.08312677,0.01750841,0.09280779,0.61700164,0.33776476,0.51212963,0.00000000
-5.11155578,1.03295987,0.01643937,0.08789449,0.59265277,0.32567136,0.48596602,0.00000000
-5.10555278,0.97971255,0.01532967,0.08283978,0.56613121,0.31220164,0.45863196,0.00000000
-5.09954977,0.92424806,0.01419846,0.07771823,0.53782246,0.29755699,0.43059628,0.00000000
-5.09354677,0.86746878,0.01306413,0.07260766,0.50815441,0.28196430,0.40233553,0.00000000
-5.08754377,0.81029202,0.01194394,0.06758682,0.47758375,0.26566870,0.37432252,0.00000000
-5.08154077,0.75362700,0.01085366,0.06273331,0.44658205,0.24892614,0.34701587,0.00000000
-5.07553777,0.69835373,0.00980727,0.05812163,0.41562225,0.23199589,0.32085084,0.00000000
-5.06953477,0.64530416,0.00881680,0.05382155,0.38516580,0.21513345,0.29623149,0.00000000
-5.06353177,0.59524625,0.00789223,0.04989676,0.35565113,0.19858395,0.27352451,0.00000000
-5.05752876,0.54887099,0.00704143,0.04640376,0.32748350,0.18257634,0.25305438,0.00000000
-5.05152576,0.50678246,0.00627026,0.04339103,0.30102659,0.16731855,0.23510013,0.00000000
-5.04552276,0.46949089,0.00558263,0.04089840,0.27659592,0.15299358,0.21989323,0.00000000
-5.03951976,0.43740839,0.00498066,0.03895672,0.25445415,0.13975668,0.20761672,0.00000000
-5.03351676,0.41084715,0.00446485,0.03758759,0.23480803,0.12773357,0.19840517,0.00000000
-5.02751376,0.39001965,0.00403431,0.03680327,0.21780718,0.11701963,0.19234524,0.00000000
-5.02151076,0.37504060,0.00368694,0.03660679,0.20354427,0.10767995,0.18947692,0.00000000
-5.01550775,0.36593015,0.00341963,0.03699201,0.19205649,0.09975025,0.18979489,0.00000000
-5.00950475,0.36261809,0.00322846,0.03794386,0.18332819,0.09323833,0.19325017,0.00000000
-5.00350175,0.36494883,0.00310887,0.03943861,0.17729431,0.08812616,0.19975189,0.00000000
-4.99749875,0.37268685,0.00305582,0.04144428,0.17384461,0.08437222,0.20916908,0.00000000
-4.99149575,0.38552261,0.00306389,0.04392100,0.17282830,0.08191426,0.22133258,0.00000000
-4.98549275,0.40307882,0.00312740,0.04682162,0.17405916,0.08067212,0.23603716,0.00000000
-4.97948974,0.42491706,0.00324051,0.05009234,0.17732091,0.08055067,0.25304371,0.00000000
-4.97348674,0.45054492,0.00339721,0.05367352,0.18237270,0.08144273,0.27208195,0.00000000
-4.96748374,0.47942353,0.00359146,0.05750055,0.18895482,0.08323206,0.29285344,0.00000000
-4.96148074,0.51097585,0.00381715,0.06150499,0.19679439,0.08579612,0.31503520,0.00000000
-4.95547774,0.54459550,0.00406814,0.06561575,0.20561112,0.08900890,0.33828388,0.00000000
-4.94947474,0.57965640,0.00433831,0.06976047,0.21512302,0.09274349,0.36224069,0.00000000
-4.94347174,0.61552306,0.00462157,0.07386695,0.22505203,0.09687471,0.38653683,0.00000000
-4.93746873,0.65156150,0.00491190,0.07786474,0.23512951,0.10128141,0.41079971,0.00000000
-4.93146573,0.68715068,0.00520335,0.08168669,0.24510150,0.10584881,0.43465962,0.00000000
-4.92546273,0.72169416,0.00549012,0.08527053,0.25473364,0.11047057,0.45775677,0.00000000
-4.91945973,0.75463180,0.00576661,0.08856040,0.26381567,0.11505066,0.47974860,0.00000000
-4.91345673,0.78545113,0.00602747,0.09150821,0.27216542,0.11950510,0.50031710,0.00000000
-4.90745373,0.81369802,0.00626766,0.09407488,0.27963207,0.12376333,0.51917581,0.00000000
-4.90145073,0.83898628,0.00648254,0.09623127,0.28609868,0.12776932,0.53607643,0.00000000
-4.89544772,0.86100584,0.00666792,0.09795889,0.29148381,0.13148232,0.55081454,0.00000000
-4.88944472,0.87952906,0.00682015,0.09925029,0.29574222,0.13487717,0.56323439,0.00000000
-4.88344172,0.89441492,0.00693618,0.10010906,0.29886447,0.13794425,0.57323240,0.00000000
-4.87743872,0.90561072,0.00701361,0.10054950,0.30087556,0.14068885,0.58075915,0.00000000
-4.87143572,0.91315124,0.00705077,0.10059594,0.30183245,0.14313015,0.58581985,0.00000000
-4.86543272,0.91715516,0.00704670,0.10028167,0.30182062,0.14529968,0.58847307,0.00000000
-4.85942971,0.91781872,0.00700121,0.09964764,0.30094978,0.14723931,0.58882770,0.00000000
-4.85342671,0.91540693,0.00691489,0.09874081,0.29934871,0.14899884,0.58703829,0.00000000
-4.84742371,0.91024230,0.00678906,0.09761232,0.29715955,0.15063325,0.58329879,0.00000000
-4.84142071,0.90269173,0.00662573,0.09631554,0.29453176,0.15219971,0.57783498,0.00000000
-4.83541771,0.89315182,0.00642761,0.09490401,0.29161578,0.15375437,0.57089573,0.00000000
-4.82941471,0.88203321,0.00619794,0.09342946,0.28855680,0.15534924,0.56274356,0.00000000
-4.82341171,0.86974472,0.00594051,0.09193981,0.28548896,0.15702910,0.55364477,0.00000000
-4.81740870,0.85667765,0.00565948,0.09047745,0.28252992,0.15882874,0.54385961,0.00000000
-4.81140570,0.84319124,0.00535933,0.08907772,0.27977645,0.16077058,0.53363288,0.00000000
-4.80540270,0.82959974,0.00504474,0.08776767,0.27730086,0.16286285,0.52318540,0.00000000
-4.79939970,0.81616175,0.00472049,0.08656525,0.27514872,0.16509841,0.51270670,0.00000000
-4.79339670,0.80307234,0.00439133,0.08547884,0.27333782,0.16745434,0.50234929,0.00000000
-4.78739370,0.79045836,0.00406195,0.08450720,0.27185862,0.16989236,0.49222481,0.00000000
-4.78139070,0.77837707,0.00373684,0.08363987,0.27067596,0.17236004,0.48240211,0.00000000
-4.77538769,0.76681835,0.00342026,0.08285796,0.26973216,0.17479287,0.47290753,0.00000000
-4.76938469,0.75571021,0.00311619,0.08213530,0.26895142,0.17711706,0.46372717,0.00000000
-4.76338169,0.74492750,0.00282830,0.08143989,0.26824511,0.17925300,0.45481119,0.00000000
-4.75737869,0.73430326,0.00255992,0.08073566,0.26751800,0.18111924,0.44607977,0.00000000
-4.75137569,0.72364228,0.00231409,0.07998433,0.26667502,0.18263683,0.43743051,0.00000000
-4.74537269,0.71273613,0.00209354,0.07914737,0.26562819,0.18373377,0.42874685,0.00000000
-4.73936968,0.70137893,0.00190077,0.07818804,0.26430357,0.18434949,0.41990713,0.00000000
-4.73336668,0.68938321,0.00173804,0.07707322,0.26264777,0.18443902,0.41079382,0.00000000
-4.72736368,0.67659496,0.00160748,0.07577516,0.26063378,0.18397678,0.40130244,0.00000000
-4.72136068,0.66290732,0.00151113,0.07427300,0.25826589,0.18295972,0.39134980,0.00000000
-4.71535768,0.64827224,0.00145098,0.07255397,0.25558342,0.18140970,0.38088125,0.00000000
-4.70935468,0.63270964,0.00142901,0.07061426,0.25266304,0.17937510,0.36987651,0.00000000
-4.70335168,0.61631375,0.00144727,0.06845961,0.24961974,0.17693142,0.35835400,0.00000000
-4.69734867,0.59925648,0.00150787,0.06610547,0.24660624,0.17418100,0.34637346,0.00000000
-4.69134567,0.58178772,0.00161299,0.06357692,0.24381099,0.17125182,0.33403693,0.00000000
-4.68534267,0.56423272,0.00176488,0.06090819,0.24145467,0.16829547,0.32148797,0.00000000
-4.67933967,0.54698678,0.00196582,0.05814200,0.23978557,0.16548437,0.30890946,0.00000000
-4.67333667,0.53050760,0.00221804,0.05532866,0.23907380,0.16300833,0.29651998,0.00000000
-4.66733367,0.51530568,0.00252369,0.05252493,0.23960465,0.16107072,0.28456908,0.00000000
-4.66133067,0.50193322,0.00288471,0.04979294,0.24167140,0.15988420,0.27333170,0.00000000
-4.65532766,0.49097193,0.00330272,0.04719881,0.24556763,0.15966634,0.26310197,0.00000000
-4.64932466,0.48302023,0.00377891,0.04481145,0.25157947,0.16063517,0.25418655,0.00000000
-4.64332166,0.47868020,0.00431390,0.04270125,0.25997789,0.16300474,0.24689789,0.00000000
-4.63731866,0.47854453,0.00490756,0.04093873,0.27101129,0.16698088,0.24154739,0.00000000
-4.63131566,0.48318380,0.00555895,0.03959338,0.28489858,0.17275721,0.23843875,0.00000000
-4.62531266,0.49313418,0.00626617,0.03873234,0.30182283,0.18051135,0.23786143,0.00000000
-4.61930965,0.50888567,0.00702620,0.03841918,0.32192570,0.19040147,0.24008446,0.00000000
-4.61330665,0.53087096,0.00783492,0.03871269,0.34530270,0.20256312,0.24535047,0.00000000
-4.60730365,0.55945488,0.00868695,0.03966557,0.37199934,0.21710632,0.25386992,0.00000000
-4.60130065,0.59492442,0.00957571,0.04132316,0.40200822,0.23411298,0.26581575,0.00000000
-4.59529765,0.63747942,0.01049342,0.04372210,0.43526710,0.25363450,0.28131812,0.00000000
-4.58929465,0.68722394,0.01143116,0.04688900,0.47165793,0.27568969,0.30045959,0.00000000
-4.58329165,0.74415837,0.01237894,0.05083907,0.51100690,0.30026293,0.32327054,0.00000000
-4.57728864,0.80817256,0.01332593,0.05557482,0.55308543,0.32730257,0.34972514,0.00000000
-4.57128564,0.87904011,0.01426058,0.06108484,0.59761218,0.35671982,0.37973784,0.00000000
-4.56528264,0.95641422,0.01517086,0.06734271,0.64425600,0.38838787,0.41316070,0.00000000
-4.55927964,1.03982535,0.01604454,0.07430619,0.69263982,0.42214168,0.44978163,0.00000000
-4.55327664,1.12868122,0.01686944,0.08191668,0.74234550,0.45777826,0.48932388,0.00000000
-4.54727364,1.22226934,0.01763374,0.09009904,0.79291951,0.49505768,0.53144697,0.00000000
-4.54127064,1.31976256,0.01832625,0.09876196,0.84387943,0.53370492,0.57574916,0.00000000
-4.53526763,1.42022783,0.01893673,0.10779877,0.89472124,0.57341253,0.62177181,0.00000000
-4.52926463,1.52263831,0.01945614,0.11708882,0.94492716,0.61384418,0.66900549,0.00000000
-4.52326163,1.62588884,0.01987690,0.12649945,0.99397398,0.65463919,0.71689802,0.00000000
-4.51725863,1.72881461,0.02019310,0.13588848,1.04134175,0.69541789,0.76486433,0.00000000
-4.51125563,1.83021259,0.02040065,0.14510725,1.08652250,0.73578777,0.81229781,0.00000000
-4.50525263,1.92886534,0.02049741,0.15400406,1.12902891,0.77535023,0.85858307,0.00000000
-4.49924962,2.02356634,0.02048327,0.16242787,1.16840260,0.81370786,0.90310951,0.00000000
-4.49324662,2.11314610,0.02036011,0.17023233,1.20422186,0.85047191,0.94528544,0.00000000
-4.48724362,2.19649807,0.02013180,0.17727964,1.23610857,0.88526970,0.98455204,0.00000000
-4.48124062,2.27260344,0.01980402,0.18344445,1.26373411,0.91775179,1.02039673,0.00000000
-4.47523762,2.34055369,0.01938415,0.18861740,1.28682417,0.94759858,1.05236539,0.00000000
-4.46923462,2.39957026,0.01888106,0.19270812,1.30516215,0.97452608,1.08007285,0.00000000
-4.46323162,2.44902024,0.01830480,0.19564784,1.31859132,0.99829071,1.10321125,0.00000000
-4.45722861,2.48842780,0.01766640,0.19739108,1.32701561,1.01869290,1.12155601,0.00000000
-4.45122561,2.51748066,0.01697748,0.19791672,1.33039902,1.03557938,1.13496900,0.00000000
-4.44522261,2.53603171,0.01625002,0.19722819,1.32876395,1.04884418,1.14339895,0.00000000
-4.43921961,2.54409568,0.01549598,0.19535285,1.32218840,1.05842831,1.14687908,0.00000000
-4.43321661,2.54184115,0.01472705,0.19234062,1.31080235,1.06431818,1.14552218,0.00000000
-4.42721361,2.52957866,0.01395434,0.18826185,1.29478352,1.06654300,1.13951336,0.00000000
-4.42121061,2.50774526,0.01318813,0.18320471,1.27435267,1.06517121,1.12910091,0.00000000
-4.41520760,2.47688665,0.01243769,0.17727199,1.24976866,1.06030624,1.11458579,0.00000000
-4.40920460,2.43763759,0.01171105,0.17057772,1.22132355,1.05208188,1.09631019,0.00000000
-4.40320160,2.39070158,0.01101495,0.16324357,1.18933768,1.04065731,1.07464578,0.00000000
-4.39719860,2.33683068,0.01035468,0.15539524,1.15415510,1.02621232,1.04998210,0.00000000
-4.39119560,2.27680629,0.00973413,0.14715904,1.11613922,1.00894255,1.02271574,0.00000000
-4.38519260,2.21142157,0.00915575,0.13865873,1.07566880,0.98905533,0.99324046,0.00000000
-4.37918959,2.14146604,0.00862066,0.13001273,1.03313428,0.96676592,0.96193890,0.00000000
-4.37318659,2.06771277,0.00812870,0.12133176,0.98893437,0.94229444,0.92917578,0.00000000
-4.36718359,1.99090839,0.00767859,0.11271704,0.94347289,0.91586349,0.89529311,0.00000000
-4.36118059,1.91176591,0.00726809,0.10425894,0.89715583,0.88769648,0.86060701,0.00000000
-4.35517759,1.83096037,0.00689419,0.09603621,0.85038849,0.85801660,0.82540642,0.00000000
-4.34917459,1.74912700,0.00655326,0.08811568,0.80357266,0.82704650,0.78995335,0.00000000
-4.34317159,1.66686168,0.00624126,0.08055238,0.75710396,0.79500842,0.75448453,0.00000000
-4.33716858,1.58472315,0.00595396,0.07339009,0.71136908,0.76212483,0.71921408,0.00000000
-4.33116558,1.50323668,0.00568708,0.06666219,0.66674304,0.72861934,0.68433705,0.00000000
-4.32516258,1.42289863,0.00543648,0.06039274,0.62358657,0.69471786,0.65003332,0.00000000
-4.31915958,1.34418149,0.00519828,0.05459773,0.58224337,0.66064981,0.61647165,0.00000000
-4.31315658,1.26753895,0.00496901,0.04928650,0.54303759,0.62664932,0.58381357,0.00000000
-4.30715358,1.19341064,0.00474569,0.04446309,0.50627132,0.59295628,0.55221679,0.00000000
