energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.18459230,1.20678559,-1.11919181,0.00349972,-0.00261417,0.00000000,-0.00000000,0.52862536,-0.49809315,0.37007921,-0.58537382,0.00080943,-0.00025256,0.07582638,-0.12163903,0.68833396,-0.48749171,0.00000000,-0.00000000
-3.17858929,1.26016351,-1.09085549,0.00365302,-0.00260988,0.00000000,-0.00000000,0.55008606,-0.48920055,0.38620418,-0.54373887,0.00084053,-0.00026782,0.07843223,-0.11258078,0.71864893,-0.49930809,0.00000000,-0.00000000
-3.17258629,1.31101917,-1.07179670,0.00380052,-0.00262964,0.00000000,-0.00000000,0.57010417,-0.48356484,0.40167542,-0.50688198,0.00086726,-0.00028665,0.08128254,-0.10489977,0.74741277,-0.51444298,0.00000000,-0.00000000
-3.16658329,1.35865021,-1.06164578,0.00393978,-0.00267169,0.00000000,-0.00000000,0.58848244,-0.48101641,0.41630372,-0.47485004,0.00088902,-0.00030897,0.08427593,-0.09854825,0.77427306,-0.53253505,0.00000000,-0.00000000
-3.16058029,1.40244821,-1.05984927,0.00406863,-0.00273383,0.00000000,-0.00000000,0.60505767,-0.48131941,0.42993196,-0.44759022,0.00090531,-0.00033466,0.08731937,-0.09345276,0.79891929,-0.55315953,0.00000000,-0.00000000
-3.15457729,1.44190486,-1.06569278,0.00418529,-0.00281343,0.00000000,-0.00000000,0.61969982,-0.48418276,0.44243529,-0.42495989,0.00091577,-0.00036352,0.09032909,-0.08951812,0.82108501,-0.57584073,0.00000000,-0.00000000
-3.14857429,1.47661457,-1.07832739,0.00428829,-0.00290756,0.00000000,-0.00000000,0.63230984,-0.48927238,0.45372013,-0.40673808,0.00092013,-0.00039527,0.09323131,-0.08663168,0.84054846,-0.60006606,0.00000000,-0.00000000
-3.14257129,1.50627342,-1.09679861,0.00437655,-0.00301306,0.00000000,-0.00000000,0.64281663,-0.49622406,0.46372203,-0.39263815,0.00091827,-0.00042956,0.09596259,-0.08466776,0.85713171,-0.62530090,0.00000000,-0.00000000
-3.13656828,1.53067485,-1.12007676,0.00444930,-0.00312658,0.00000000,-0.00000000,0.65117329,-0.50465644,0.47240263,-0.38232104,0.00091021,-0.00046599,0.09846986,-0.08349212,0.87069866,-0.65100377,0.00000000,-0.00000000
-3.13056528,1.54970254,-1.14708778,0.00450616,-0.00324475,0.00000000,-0.00000000,0.65735310,-0.51418345,0.47974582,-0.37540865,0.00089610,-0.00050406,0.10071020,-0.08296633,0.88115209,-0.67664114,0.00000000,-0.00000000
-3.12456228,1.56332096,-1.17674338,0.00454700,-0.00336420,0.00000000,-0.00000000,0.66134548,-0.52442579,0.48575343,-0.37149677,0.00087622,-0.00054323,0.10265035,-0.08295189,0.88843015,-0.70170144,0.00000000,-0.00000000
-3.11855928,1.57156445,-1.20796970,0.00457200,-0.00348169,0.00000000,-0.00000000,0.66315236,-0.53502096,0.49044070,-0.37016741,0.00085097,-0.00058292,0.10426603,-0.08331414,0.89250262,-0.72570756,0.00000000,-0.00000000
-3.11255628,1.57452544,-1.23973361,0.00458154,-0.00359419,0.00000000,-0.00000000,0.66278512,-0.54563154,0.49383189,-0.37099996,0.00082084,-0.00062248,0.10554097,-0.08392570,0.89336714,-0.74822758,0.00000000,-0.00000000
-3.10655328,1.57234276,-1.27106597,0.00457619,-0.00369892,0.00000000,-0.00000000,0.66026244,-0.55595154,0.49595621,-0.37358119,0.00078641,-0.00066126,0.10646598,-0.08466951,0.89104599,-0.76888320,0.00000000,-0.00000000
-3.10055028,1.56519064,-1.30108135,0.00455664,-0.00379347,0.00000000,-0.00000000,0.65560914,-0.56571052,0.49684456,-0.37751380,0.00074835,-0.00069858,0.10703783,-0.08544135,0.88558329,-0.78735577,0.00000000,-0.00000000
-3.09454727,1.55326917,-1.32899381,0.00452369,-0.00387580,0.00000000,-0.00000000,0.64885613,-0.57467585,0.49652706,-0.38242351,0.00070734,-0.00073377,0.10725819,-0.08615183,0.87704305,-0.80338969,0.00000000,-0.00000000
-3.08854427,1.53679674,-1.35412855,0.00447816,-0.00394430,0.00000000,-0.00000000,0.64004128,-0.58265291,0.49503172,-0.38796468,0.00066411,-0.00076619,0.10713260,-0.08672782,0.86550800,-0.81679334,0.00000000,-0.00000000
-3.08254127,1.51600477,-1.37592933,0.00442091,-0.00399784,0.00000000,-0.00000000,0.62921129,-0.58948364,0.49238429,-0.39382445,0.00061939,-0.00079521,0.10666961,-0.08711326,0.85107924,-0.82743762,0.00000000,-0.00000000
-3.07653827,1.49113490,-1.39396191,0.00435280,-0.00403574,0.00000000,-0.00000000,0.61642414,-0.59504375,0.48860919,-0.39972554,0.00057389,-0.00082026,0.10588001,-0.08726940,0.83387663,-0.83525227,0.00000000,-0.00000000
-3.07053527,1.46243873,-1.40791349,0.00427465,-0.00405777,0.00000000,-0.00000000,0.60175205,-0.59923896,0.48373165,-0.40542782,0.00052827,-0.00084085,0.10477637,-0.08717451,0.81403969,-0.84022062,0.00000000,-0.00000000
-3.06453227,1.43017973,-1.41758878,0.00418726,-0.00406417,0.00000000,-0.00000000,0.58528445,-0.60200066,0.47778074,-0.41072874,0.00048317,-0.00085656,0.10337264,-0.08682298,0.79172888,-0.84237287,0.00000000,-0.00000000
-3.05852926,1.39463709,-1.42290301,0.00409142,-0.00405558,0.00000000,-0.00000000,0.56713081,-0.60328137,0.47079304,-0.41546276,0.00043916,-0.00086707,0.10168419,-0.08622396,0.76712694,-0.84177864,0.00000000,-0.00000000
-3.05252626,1.35611083,-1.42387229,0.00398792,-0.00403299,0.00000000,-0.00000000,0.54742291,-0.60305045,0.46281685,-0.41950002,0.00039673,-0.00087215,0.09972785,-0.08539957,0.74044005,-0.83853917,0.00000000,-0.00000000
-3.04652326,1.31492772,-1.42060213,0.00387756,-0.00399770,0.00000000,-0.00000000,0.52631637,-0.60129034,0.45391639,-0.42274421,0.00035631,-0.00087168,0.09752233,-0.08438273,0.71189861,-0.83277960,0.00000000,-0.00000000
-3.04052026,1.27144707,-1.41327443,0.00376116,-0.00395127,0.00000000,-0.00000000,0.50399115,-0.59799355,0.44417580,-0.42512993,0.00031824,-0.00086567,0.09508862,-0.08321475,0.68175732,-0.82464181,0.00000000,-0.00000000
-3.03451726,1.22606602,-1.40213360,0.00363962,-0.00389542,0.00000000,-0.00000000,0.48065097,-0.59316060,0.43370256,-0.42661958,0.00028277,-0.00085421,0.09245063,-0.08194266,0.65029445,-0.81427814,0.00000000,-0.00000000
-3.02851426,1.17922337,-1.38747238,0.00351393,-0.00383197,0.00000000,-0.00000000,0.45652149,-0.58679886,0.42262998,-0.42719989,0.00025012,-0.00083754,0.08963580,-0.08061660,0.61781029,-0.80184613,0.00000000,-0.00000000
-3.02251126,1.13140160,-1.36961771,0.00338518,-0.00376278,0.00000000,-0.00000000,0.43184737,-0.57892250,0.41111852,-0.42687827,0.00022038,-0.00081595,0.08667565,-0.07928713,0.58462449,-0.78750457,0.00000000,-0.00000000
-3.01650825,1.08312655,-1.34891727,0.00325459,-0.00368966,0.00000000,-0.00000000,0.40688819,-0.56955307,0.39935576,-0.42567895,0.00019362,-0.00078986,0.08360634,-0.07800271,0.55107254,-0.77141076,0.00000000,-0.00000000
-3.01050525,1.03496447,-1.32572689,0.00312348,-0.00361431,0.00000000,-0.00000000,0.38191359,-0.55872089,0.38755488,-0.42363922,0.00016984,-0.00075974,0.08046900,-0.07680743,0.51750144,-0.75371898,0.00000000,-0.00000000
-3.00450225,0.98751629,-1.30039928,0.00299333,-0.00353827,0.00000000,-0.00000000,0.35719755,-0.54646673,0.37595150,-0.42080566,0.00014898,-0.00072614,0.07730994,-0.07573907,0.48426457,-0.73458000,0.00000000,-0.00000000
-2.99849925,0.94140920,-1.27327429,0.00286574,-0.00346290,0.00000000,-0.00000000,0.33301238,-0.53284371,0.36479905,-0.41723062,0.00013095,-0.00068965,0.07418058,-0.07482752,0.45171609,-0.71414148,0.00000000,-0.00000000
-2.99249625,0.89728564,-1.24467096,0.00274237,-0.00338926,0.00000000,-0.00000000,0.30962247,-0.51791904,0.35436274,-0.41296899,0.00011563,-0.00065088,0.07113718,-0.07409370,0.42020501,-0.69254897,0.00000000,-0.00000000
-2.98649325,0.85579019,-1.21488144,0.00262498,-0.00331819,0.00000000,-0.00000000,0.28727811,-0.50177542,0.34491231,-0.40807550,0.00010288,-0.00061045,0.06824027,-0.07354898,0.39006918,-0.66994727,0.00000000,-0.00000000
-2.98049025,0.81755464,-1.18416697,0.00251533,-0.00325023,0.00000000,-0.00000000,0.26620975,-0.48451195,0.33671379,-0.40260237,0.00009251,-0.00056900,0.06555385,-0.07319505,0.36162933,-0.64648193,0.00000000,-0.00000000
-2.97448724,0.78318197,-1.15275595,0.00241517,-0.00318565,0.00000000,-0.00000000,0.24662272,-0.46624428,0.33002069,-0.39659781,0.00008437,-0.00052710,0.06314432,-0.07302440,0.33518345,-0.62230072,0.00000000,-0.00000000
-2.96848424,0.75322982,-1.12084400,0.00232619,-0.00312446,0.00000000,-0.00000000,0.22869283,-0.44710409,0.32506494,-0.39010503,0.00007825,-0.00048534,0.06107924,-0.07302119,0.31100166,-0.59755483,0.00000000,-0.00000000
-2.96248124,0.72819409,-1.08859606,0.00224993,-0.00306644,0.00000000,-0.00000000,0.21256275,-0.42723772,0.32204790,-0.38316213,0.00007397,-0.00044422,0.05942587,-0.07316263,0.28932164,-0.57239976,0.00000000,-0.00000000
-2.95647824,0.70849339,-1.05615036,0.00218776,-0.00301117,0.00000000,-0.00000000,0.19833947,-0.40680420,0.32113194,-0.37580267,0.00007134,-0.00040420,0.05824957,-0.07342069,0.27034475,-0.54699574,0.00000000,-0.00000000
-2.95047524,0.69445496,-1.02362395,0.00214082,-0.00295810,0.00000000,-0.00000000,0.18609270,-0.38597263,0.32243295,-0.36805705,0.00007017,-0.00036568,0.05761214,-0.07376408,0.25423291,-0.52150780,0.00000000,-0.00000000
-2.94447224,0.68630267,-0.99111967,0.00210998,-0.00290659,0.00000000,-0.00000000,0.17585439,-0.36491911,0.32601408,-0.35995449,0.00007027,-0.00032898,0.05757009,-0.07416048,0.24110627,-0.49610542,0.00000000,-0.00000000
-2.93846923,0.68414766,-0.95873405,0.00209577,-0.00285596,0.00000000,-0.00000000,0.16761917,-0.34382345,0.33188104,-0.35152560,0.00007146,-0.00029438,0.05817293,-0.07457878,0.23104162,-0.47096182,0.00000000,-0.00000000
-2.93246623,0.68798188,-0.92656593,0.00209839,-0.00280556,0.00000000,-0.00000000,0.16134574,-0.32286582,0.33997926,-0.34280540,0.00007355,-0.00026205,0.05946154,-0.07499134,0.22407161,-0.44625303,0.00000000,-0.00000000
-2.92646323,0.69767505,-0.89472509,0.00211764,-0.00275483,0.00000000,-0.00000000,0.15695914,-0.30222339,0.35019308,-0.33383651,0.00007638,-0.00023214,0.06146663,-0.07537609,0.22018458,-0.42215669,0.00000000,-0.00000000
-2.92046023,0.71297500,-0.86334067,0.00215296,-0.00270333,0.00000000,-0.00000000,0.15435360,-0.28206739,0.36234697,-0.32467238,0.00007976,-0.00020471,0.06420737,-0.07571840,0.21932521,-0.39885079,0.00000000,-0.00000000
-2.91445723,0.73351171,-0.83256868,0.00220339,-0.00265082,0.00000000,-0.00000000,0.15339622,-0.26256040,0.37620893,-0.31538036,0.00008354,-0.00017979,0.06769023,-0.07601256,0.22139570,-0.37651225,0.00000000,-0.00000000
-2.90845423,0.75880459,-0.80259825,0.00226762,-0.00259726,0.00000000,-0.00000000,0.15393087,-0.24385424,0.39149587,-0.30604434,0.00008754,-0.00015733,0.07190802,-0.07626295,0.22625764,-0.35531550,0.00000000,-0.00000000
-2.90245123,0.78827325,-0.77365608,0.00234398,-0.00254289,0.00000000,-0.00000000,0.15578268,-0.22608824,0.40788093,-0.29676670,0.00009163,-0.00013728,0.07683930,-0.07648455,0.23373445,-0.33543092,0.00000000,-0.00000000
-2.89644822,0.82125103,-0.74600875,0.00243050,-0.00248815,0.00000000,-0.00000000,0.15876257,-0.20938806,0.42500238,-0.28766957,0.00009565,-0.00011955,0.08244799,-0.07670315,0.24361435,-0.31702328,0.00000000,-0.00000000
-2.89044522,0.85700115,-0.71996269,0.00252495,-0.00243378,0.00000000,-0.00000000,0.16267205,-0.19386504,0.44247381,-0.27889495,0.00009947,-0.00010400,0.08868342,-0.07695478,0.25565396,-0.30024996,0.00000000,-0.00000000
-2.88444222,0.89473479,-0.69586139,0.00262491,-0.00238072,0.00000000,-0.00000000,0.16730789,-0.17961581,0.45989530,-0.27060391,0.00010296,-0.00009053,0.09548060,-0.07728481,0.26958239,-0.28525911,0.00000000,-0.00000000
-2.87843922,0.93363064,-0.67408008,0.00272780,-0.00233015,0.00000000,-0.00000000,0.17246677,-0.16672228,0.47686508,-0.26297450,0.00010602,-0.00007897,0.10276096,-0.07774642,0.28510587,-0.27218753,0.00000000,-0.00000000
-2.87243622,0.97285518,-0.65501770,0.00283099,-0.00228339,0.00000000,-0.00000000,0.17794968,-0.15525184,0.49299124,-0.25619864,0.00010853,-0.00006920,0.11043335,-0.07839865,0.30191284,-0.26115838,0.00000000,-0.00000000
-2.86643322,1.01158317,-0.63908652,0.00293182,-0.00224189,0.00000000,-0.00000000,0.18356603,-0.14525758,0.50790314,-0.25047778,0.00011043,-0.00006107,0.11839545,-0.07930410,0.31967957,-0.25227865,0.00000000,-0.00000000
-2.86043022,1.04901760,-0.62669963,0.00302771,-0.00220717,0.00000000,-0.00000000,0.18913741,-0.13677861,0.52126196,-0.24601770,0.00011165,-0.00005444,0.12653543,-0.08052635,0.33807605,-0.24563649,0.00000000,-0.00000000
-2.85442721,1.08440857,-0.61825681,0.00311621,-0.00218072,0.00000000,-0.00000000,0.19450084,-0.12984019,0.53277018,-0.24302233,0.00011215,-0.00004920,0.13473394,-0.08212714,0.35677226,-0.24129831,0.00000000,-0.00000000
-2.84842421,1.11707054,-0.61412924,0.00319508,-0.00216396,0.00000000,-0.00000000,0.19951163,-0.12445385,0.54217947,-0.24168702,0.00011190,-0.00004522,0.14286633,-0.08416358,0.37544457,-0.23930594,0.00000000,-0.00000000
-2.84242121,1.14639743,-0.61464368,0.00326230,-0.00215818,0.00000000,-0.00000000,0.20404559,-0.12061723,0.54929696,-0.24219137,0.00011089,-0.00004241,0.15080505,-0.08668536,0.39378224,-0.23967380,0.00000000,-0.00000000
-2.83641821,1.17187529,-0.62006681,0.00331616,-0.00216446,0.00000000,-0.00000000,0.20800072,-0.11831389,0.55398958,-0.24469189,0.00010915,-0.00004066,0.15842222,-0.08973210,0.41149377,-0.24238637,0.00000000,-0.00000000
-2.83041521,1.19309222,-0.63059029,0.00335530,-0.00218360,0.00000000,-0.00000000,0.21129836,-0.11751292,0.55618642,-0.24931483,0.00010671,-0.00003989,0.16559223,-0.09333111,0.42831301,-0.24739594,0.00000000,-0.00000000
-2.82441221,1.20974534,-0.64631723,0.00337869,-0.00221610,0.00000000,-0.00000000,0.21388367,-0.11816847,0.55587925,-0.25614934,0.00010362,-0.00004003,0.17219441,-0.09749534,0.44400481,-0.25462105,0.00000000,-0.00000000
-2.81840920,1.22164484,-0.66725075,0.00338571,-0.00226211,0.00000000,-0.00000000,0.21572569,-0.12021929,0.55312112,-0.26524141,0.00009995,-0.00004099,0.17811560,-0.10222197,0.45837003,-0.26394552,0.00000000,-0.00000000
-2.81240620,1.22871516,-0.69328509,0.00337609,-0.00232137,0.00000000,-0.00000000,0.21681669,-0.12358839,0.54802332,-0.27658868,0.00009578,-0.00004272,0.18325262,-0.10749135,0.47124978,-0.27521838,0.00000000,-0.00000000
-2.80640320,1.23099333,-0.72419981,0.00334996,-0.00239326,0.00000000,-0.00000000,0.21717126,-0.12818279,0.54075102,-0.29013654,0.00009121,-0.00004514,0.18751449,-0.11326664,0.48252859,-0.28825485,0.00000000,-0.00000000
-2.80040020,1.22862483,-0.75965736,0.00330779,-0.00247673,0.00000000,-0.00000000,0.21682477,-0.13389365,0.53151764,-0.30577558,0.00008635,-0.00004819,0.19082451,-0.11949394,0.49213653,-0.30283820,0.00000000,-0.00000000
-2.79439720,1.22185718,-0.79920443,0.00325040,-0.00257038,0.00000000,-0.00000000,0.21583156,-0.14059663,0.52057854,-0.32334067,0.00008130,-0.00005179,0.19312190,-0.12610302,0.50005006,-0.31872288,0.00000000,-0.00000000
-2.78839420,1.21103149,-0.84227706,0.00317889,-0.00267244,0.00000000,-0.00000000,0.21426283,-0.14815278,0.50822411,-0.34261181,0.00007620,-0.00005588,0.19436318,-0.13300860,0.50629156,-0.33563859,0.00000000,-0.00000000
-2.78239120,1.19657246,-0.88820955,0.00309466,-0.00278081,0.00000000,-0.00000000,0.21220421,-0.15640986,0.49477262,-0.36331675,0.00007116,-0.00006037,0.19452313,-0.14011213,0.51092738,-0.35329542,0.00000000,-0.00000000
-2.77638819,1.17897699,-0.93624713,0.00299930,-0.00289317,0.00000000,-0.00000000,0.20975322,-0.16520423,0.48056322,-0.38513542,0.00006633,-0.00006519,0.19359526,-0.14730400,0.51406470,-0.37138988,0.00000000,-0.00000000
-2.77038519,1.15880187,-0.98556195,0.00289459,-0.00300697,0.00000000,-0.00000000,0.20701654,-0.17436322,0.46594912,-0.40770623,0.00006182,-0.00007023,0.19159196,-0.15446612,0.51584688,-0.38961166,0.00000000,-0.00000000
-2.76438219,1.13665071,-1.03527209,0.00278245,-0.00311955,0.00000000,-0.00000000,0.20410726,-0.18370799,0.45129124,-0.43063396,0.00005779,-0.00007540,0.18854405,-0.16147479,0.51644767,-0.40765091,0.00000000,-0.00000000
-2.75837919,1.11316056,-1.08446306,0.00266487,-0.00322819,0.00000000,-0.00000000,0.20114210,-0.19305697,0.43695244,-0.45349917,0.00005437,-0.00008061,0.18450005,-0.16820375,0.51606445,-0.42520588,0.00000000,-0.00000000
-2.75237619,1.08898829,-1.13221108,0.00254390,-0.00333020,0.00000000,-0.00000000,0.19823867,-0.20222948,0.42329236,-0.47586882,0.00005172,-0.00008574,0.17952491,-0.17452730,0.51491042,-0.44199052,0.00000000,-0.00000000
-2.74637319,1.06479713,-1.17760747,0.00242159,-0.00342297,0.00000000,-0.00000000,0.19551283,-0.21104978,0.41066289,-0.49730781,0.00004997,-0.00009069,0.17369837,-0.18032341,0.51320643,-0.45774196,0.00000000,-0.00000000
-2.74037019,1.04124354,-1.21978327,0.00229995,-0.00350410,0.00000000,-0.00000000,0.19307622,-0.21935116,0.39940422,-0.51739101,0.00004931,-0.00009536,0.16711305,-0.18547680,0.51117234,-0.47222740,0.00000000,-0.00000000
-2.73436718,1.01896457,-1.25793332,0.00218095,-0.00357139,0.00000000,-0.00000000,0.19103390,-0.22698002,0.38984145,-0.53571544,0.00004989,-0.00009965,0.15987220,-0.18988174,0.50901851,-0.48525029,0.00000000,-0.00000000
-2.72836418,0.99856591,-1.29133886,0.00206644,-0.00362297,0.00000000,-0.00000000,0.18948230,-0.23379978,0.38228157,-0.55191206,0.00005189,-0.00010345,0.15208720,-0.19344462,0.50693766,-0.49665547,0.00000000,-0.00000000
-2.72236118,0.98061089,-1.31938778,0.00195816,-0.00365731,0.00000000,-0.00000000,0.18850738,-0.23969444,0.37701076,-0.56565682,0.00005550,-0.00010669,0.14387499,-0.19608624,0.50509735,-0.50633310,0.00000000,-0.00000000
-2.71635818,0.96561046,-1.34159186,0.00185773,-0.00367328,0.00000000,-0.00000000,0.18818315,-0.24457157,0.37429185,-0.57668035,0.00006094,-0.00010928,0.13535538,-0.19774365,0.50363362,-0.51422109,0.00000000,-0.00000000
-2.71035518,0.95401440,-1.35760006,0.00176660,-0.00367016,0.00000000,-0.00000000,0.18857041,-0.24836471,0.37436184,-0.58477615,0.00006840,-0.00011117,0.12664837,-0.19837156,0.50264585,-0.52030606,0.00000000,-0.00000000
-2.70435218,0.94620381,-1.36720755,0.00168606,-0.00364766,0.00000000,-0.00000000,0.18971594,-0.25103489,0.37742939,-0.58980660,0.00007811,-0.00011232,0.11787162,-0.19794334,0.50219321,-0.52462262,0.00000000,-0.00000000
-2.69834917,0.94248509,-1.37035983,0.00161722,-0.00360592,0.00000000,-0.00000000,0.19165195,-0.25257135,0.38367215,-0.59170681,0.00009031,-0.00011268,0.10913797,-0.19645146,0.50229285,-0.52725088,0.00000000,-0.00000000
-2.69234617,0.94308528,-1.36715190,0.00156102,-0.00354550,0.00000000,-0.00000000,0.19439592,-0.25299118,0.39323399,-0.59048591,0.00010521,-0.00011226,0.10055330,-0.19390755,0.50291985,-0.52831249,0.00000000,-0.00000000
-2.68634317,0.94814907,-1.35782228,0.00151818,-0.00346736,0.00000000,-0.00000000,0.19795071,-0.25233813,0.40622202,-0.58622591,0.00012305,-0.00011106,0.09221462,-0.19034184,0.50400904,-0.52796498,0.00000000,-0.00000000
-2.68034017,0.95773724,-1.34274232,0.00148928,-0.00337279,0.00000000,-0.00000000,0.20230503,-0.25068036,0.42270353,-0.57907797,0.00014405,-0.00010910,0.08420854,-0.18580227,0.50545858,-0.52639487,0.00000000,-0.00000000
-2.67433717,0.97182678,-1.32240097,0.00147465,-0.00326341,0.00000000,-0.00000000,0.20743408,-0.24810743,0.44270293,-0.56925643,0.00016839,-0.00010643,0.07661002,-0.18035308,0.50713501,-0.52380954,0.00000000,-0.00000000
-2.66833417,0.99031237,-1.29738584,0.00147446,-0.00314108,0.00000000,-0.00000000,0.21330043,-0.24472647,0.46619879,-0.55703079,0.00019626,-0.00010311,0.06948156,-0.17407307,0.50887975,-0.52042836,0.00000000,-0.00000000
-2.66233117,1.01300947,-1.26836129,0.00148867,-0.00300786,0.00000000,-0.00000000,0.21985514,-0.24065781,0.49312122,-0.54271603,0.00022778,-0.00009922,0.06287283,-0.16705352,0.51051652,-0.51647333,0.00000000,-0.00000000
-2.65632816,1.03965869,-1.23604450,0.00151706,-0.00286594,0.00000000,-0.00000000,0.22703890,-0.23603024,0.52334978,-0.52666181,0.00026303,-0.00009484,0.05682054,-0.15939585,0.51185945,-0.51215959,0.00000000,-0.00000000
-2.65032516,1.06993164,-1.20118068,0.00155921,-0.00271758,0.00000000,-0.00000000,0.23478327,-0.23097612,0.55671218,-0.50924093,0.00030203,-0.00009008,0.05134877,-0.15120905,0.51272147,-0.50768630,0.00000000,-0.00000000
-2.64432216,1.10343793,-1.16451845,0.00161451,-0.00256505,0.00000000,-0.00000000,0.24301208,-0.22562654,0.59298403,-0.49083778,0.00034473,-0.00008503,0.04646955,-0.14260706,0.51292251,-0.50322821,0.00000000,-0.00000000
-2.63831916,1.13973357,-1.12678649,0.00168222,-0.00241057,0.00000000,-0.00000000,0.25164274,-0.22010678,0.63188990,-0.47183713,0.00039098,-0.00007981,0.04218379,-0.13370611,0.51229732,-0.49892841,0.00000000,-0.00000000
-2.63231616,1.17833039,-1.08867270,0.00176139,-0.00225626,0.00000000,-0.00000000,0.26058764,-0.21453234,0.67310596,-0.45261401,0.00044056,-0.00007455,0.03848232,-0.12462203,0.51070232,-0.49489256,0.00000000,-0.00000000
-2.62631316,1.21870670,-1.05080644,0.00185096,-0.00210410,0.00000000,-0.00000000,0.26975564,-0.20900565,0.71626427,-0.43352484,0.00049315,-0.00006936,0.03534720,-0.11546782,0.50802146,-0.49118487,0.00000000,-0.00000000
-2.62031016,1.26031893,-1.01374493,0.00194975,-0.00195589,0.00000000,-0.00000000,0.27905350,-0.20361363,0.76095900,-0.41490046,0.00054833,-0.00006437,0.03275307,-0.10635134,0.50417071,-0.48782621,0.00000000,-0.00000000
-2.61430715,1.30261415,-0.97796403,0.00205649,-0.00181323,0.00000000,-0.00000000,0.28838754,-0.19842628,0.80675448,-0.39704108,0.00060558,-0.00005971,0.03066864,-0.09737323,0.49910108,-0.48479420,0.00000000,-0.00000000
-2.60830415,1.34504345,-0.94385387,0.00216983,-0.00167751,0.00000000,-0.00000000,0.29766523,-0.19349618,0.85319503,-0.38021341,0.00066428,-0.00005549,0.02905810,-0.08862526,0.49280023,-0.48202566,0.00000000,-0.00000000
-2.60230115,1.38707572,-0.91171917,0.00228839,-0.00154989,0.00000000,-0.00000000,0.30679701,-0.18885911,0.89981644,-0.36464984,0.00072373,-0.00005186,0.02788254,-0.08018895,0.48529252,-0.47942092,0.00000000,-0.00000000
-2.59629815,1.42821173,-0.88178395,0.00241084,-0.00143131,0.00000000,-0.00000000,0.31569815,-0.18453551,0.94615863,-0.35054965,0.00078317,-0.00004895,0.02710130,-0.07213457,0.47663776,-0.47685016,0.00000000,-0.00000000
-2.59029515,1.46799804,-0.85420024,0.00253584,-0.00132253,0.00000000,-0.00000000,0.32429071,-0.18053282,0.99177919,-0.33808195,0.00084176,-0.00004689,0.02667321,-0.06452056,0.46692866,-0.47416119,0.00000000,-0.00000000
-2.58429215,1.50604031,-0.82905984,0.00266217,-0.00122409,0.00000000,-0.00000000,0.33250554,-0.17684846,1.03626715,-0.32738988,0.00089864,-0.00004583,0.02655760,-0.05739332,0.45628738,-0.47118840,0.00000000,-0.00000000
-2.57828914,1.54201544,-0.80640830,0.00278874,-0.00113640,0.00000000,-0.00000000,0.34028424,-0.17347319,1.07925642,-0.31859584,0.00095293,-0.00004593,0.02671528,-0.05078731,0.44486118,-0.46776238,0.00000000,-0.00000000
-2.57228614,1.57568210,-0.78626014,0.00291460,-0.00105970,0.00000000,-0.00000000,0.34758098,-0.17039477,1.12043812,-0.31180698,0.00100376,-0.00004734,0.02710928,-0.04472553,0.43281752,-0.46371968,0.00000000,-0.00000000
-2.56628314,1.60688897,-0.76861398,0.00303902,-0.00099416,0.00000000,-0.00000000,0.35436419,-0.16760153,1.15957121,-0.30712080,0.00105029,-0.00005025,0.02770534,-0.03922020,0.42033889,-0.45891223,0.00000000,-0.00000000
-2.56028014,1.63558020,-0.75346691,0.00316148,-0.00093984,0.00000000,-0.00000000,0.36061778,-0.16508571,1.19649068,-0.30462993,0.00109176,-0.00005485,0.02847238,-0.03427374,0.40761749,-0.45321578,0.00000000,-0.00000000
-2.55427714,1.66179760,-0.74082662,0.00328170,-0.00089676,0.00000000,-0.00000000,0.36634198,-0.16284629,1.23111278,-0.30442607,0.00112747,-0.00006133,0.02938259,-0.02987982,0.39484992,-0.44653712,0.00000000,-0.00000000
-2.54827414,1.68567925,-0.73072096,0.00339966,-0.00086491,0.00000000,-0.00000000,0.37155363,-0.16089121,1.26343685,-0.30660241,0.00115686,-0.00006991,0.03041154,-0.02602462,0.38223231,-0.43881950,0.00000000,-0.00000000
-2.54227114,1.70745431,-0.72320393,0.00351559,-0.00084427,0.00000000,-0.00000000,0.37628577,-0.15923868,1.29354339,-0.31125438,0.00117945,-0.00008084,0.03153802,-0.02268801,0.36995560,-0.43004608,0.00000000,-0.00000000
-2.53626813,1.72743400,-0.71835789,0.00362997,-0.00083480,0.00000000,-0.00000000,0.38058655,-0.15791774,1.32158848,-0.31847860,0.00119495,-0.00009433,0.03274382,-0.01984483,0.35820151,-0.42024125,0.00000000,-0.00000000
-2.53026513,1.74599899,-0.71629181,0.00374349,-0.00083648,0.00000000,-0.00000000,0.38451744,-0.15696771,1.34779446,-0.32836992,0.00120320,-0.00011063,0.03401336,-0.01746610,0.34713897,-0.40946977,0.00000000,-0.00000000
-2.52426213,1.76358361,-0.71713576,0.00385705,-0.00084929,0.00000000,-0.00000000,0.38815075,-0.15643690,1.37243748,-0.34101681,0.00120417,-0.00012999,0.03533327,-0.01552009,0.33692123,-0.39783380,0.00000000,-0.00000000
