energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.86193097,2.74856285,-2.80678897,1.11083684,-0.81370262,0.42793726,-0.21198127,0.01748149,-0.01838402,0.31156476,-0.35494472,0.03038173,-0.02924414,1.04214220,-1.22428569
-5.85592796,2.63003687,-2.91375359,1.05169644,-0.84854900,0.40847701,-0.22070811,0.01652501,-0.01946400,0.29661076,-0.37327044,0.02912912,-0.03018833,0.99980378,-1.26479335
-5.84992496,2.51079880,-3.01557969,0.99383361,-0.88258761,0.38913337,-0.22903811,0.01572067,-0.02051242,0.28231764,-0.39103639,0.02773956,-0.03105898,0.95612020,-1.30297134
-5.84392196,2.39193565,-3.11074488,0.93774944,-0.91532565,0.37005272,-0.23685313,0.01507735,-0.02151144,0.26870568,-0.40799900,0.02623773,-0.03184384,0.91166638,-1.33822174
-5.83791896,2.27454665,-3.19767963,0.88395181,-0.94623957,0.35137994,-0.24403258,0.01460186,-0.02244346,0.25579663,-0.42390955,0.02464972,-0.03253035,0.86702222,-1.36992412
-5.83191596,2.15972397,-3.27481406,0.83295127,-0.97479076,0.33325605,-0.25045703,0.01429881,-0.02329163,0.24361504,-0.43852116,0.02300222,-0.03310600,0.82276005,-1.39745455
-5.82591296,2.04853333,-3.34063069,0.78525647,-1.00044371,0.31581570,-0.25601233,0.01417045,-0.02404053,0.23218910,-0.45159670,0.02132175,-0.03355868,0.77943282,-1.42020730
-5.81990995,1.94199505,-3.39372137,0.74136935,-1.02268582,0.29918483,-0.26059402,0.01421649,-0.02467669,0.22155094,-0.46291711,0.01963392,-0.03387719,0.73756326,-1.43761837
-5.81390695,1.84106647,-3.43284548,0.70178033,-1.04104816,0.28347839,-0.26411174,0.01443392,-0.02518913,0.21173646,-0.47228983,0.01796285,-0.03405162,0.69763446,-1.44918967
-5.80790395,1.74662635,-3.45698684,0.66696359,-1.05512609,0.26879844,-0.26649354,0.01481692,-0.02556983,0.20278480,-0.47955699,0.01633059,-0.03407393,0.66008217,-1.45451288
-5.80190095,1.65946171,-3.46540621,0.63737267,-1.06459902,0.25523255,-0.26768979,0.01535675,-0.02581410,0.19473746,-0.48460290,0.01475672,-0.03393834,0.62528883,-1.45329145
-5.79589795,1.58025773,-3.45768677,0.61343640,-1.06924810,0.24285271,-0.26767652,0.01604170,-0.02592080,0.18763714,-0.48736050,0.01325812,-0.03364180,0.59357967,-1.44535986
-5.78989495,1.50959080,-3.43376994,0.59555539,-1.06897116,0.23171469,-0.26645793,0.01685713,-0.02589253,0.18152648,-0.48781633,0.01184871,-0.03318430,0.56522069,-1.43069887
-5.78389195,1.44792502,-3.39397945,0.58409888,-1.06379412,0.22185797,-0.26406801,0.01778559,-0.02573554,0.17644670,-0.48601391,0.01053950,-0.03256915,0.54041859,-1.40944593
-5.77788894,1.39561196,-3.33903225,0.57940221,-1.05387824,0.21330617,-0.26057107,0.01880701,-0.02545968,0.17243634,-0.48205510,0.00933859,-0.03180314,0.51932242,-1.38190016
-5.77188594,1.35289367,-3.27003547,0.58176458,-1.03952285,0.20606800,-0.25606122,0.01989902,-0.02507805,0.16952998,-0.47609949,0.00825138,-0.03089654,0.50202682,-1.34852153
-5.76588294,1.31990856,-3.18846919,0.59144731,-1.02116358,0.20013870,-0.25066073,0.02103736,-0.02460665,0.16775724,-0.46836178,0.00728072,-0.02986300,0.48857662,-1.30992409
-5.75987994,1.29669971,-3.09615589,0.60867220,-0.99936587,0.19550183,-0.24451729,0.02219635,-0.02406391,0.16714185,-0.45910723,0.00642726,-0.02871936,0.47897241,-1.26686374
-5.75387694,1.28322512,-2.99521777,0.63362012,-0.97481427,0.19213134,-0.23780051,0.02334950,-0.02347010,0.16770101,-0.44864534,0.00568977,-0.02748528,0.47317688,-1.22022078
-5.74787394,1.27936924,-2.88802386,0.66642951,-0.94829801,0.18999385,-0.23069752,0.02447014,-0.02284673,0.16944497,-0.43732217,0.00506541,-0.02618278,0.47112155,-1.17097836
-5.74187094,1.28495506,-2.77712935,0.70719464,-0.92069323,0.18905099,-0.22340805,0.02553214,-0.02221595,0.17237668,-0.42551142,0.00455016,-0.02483573,0.47271350,-1.12019742
-5.73586793,1.29975608,-2.66520964,0.75596347,-0.89294287,0.18926161,-0.21613922,0.02651058,-0.02159990,0.17649168,-0.41360488,0.00413906,-0.02346927,0.47784188,-1.06898953
-5.72986493,1.32350733,-2.55499189,0.81273495,-0.86603475,0.19058382,-0.20910010,0.02738248,-0.02102011,0.18177802,-0.40200250,0.00382659,-0.02210912,0.48638370,-1.01848853
-5.72386193,1.35591475,-2.44918681,0.87745544,-0.84097874,0.19297665,-0.20249647,0.02812749,-0.02049704,0.18821619,-0.39110249,0.00360688,-0.02078095,0.49820880,-0.96982217
-5.71785893,1.39666235,-2.35042289,0.95001428,-0.81878367,0.19640129,-0.19652576,0.02872842,-0.02004954,0.19577902,-0.38129182,0.00347400,-0.01950976,0.51318361,-0.92408471
-5.71185593,1.44541650,-2.26118546,1.03023832,-0.80043463,0.20082174,-0.19137249,0.02917178,-0.01969450,0.20443140,-0.37293743,0.00342208,-0.01831922,0.53117357,-0.88231140
-5.70585293,1.50182709,-2.18376200,1.11788538,-0.78687115,0.20620488,-0.18720426,0.02944817,-0.01944661,0.21412984,-0.36637830,0.00344554,-0.01723114,0.55204405,-0.84545544
-5.69984992,1.56552534,-2.12019495,1.21263678,-0.77896675,0.21251993,-0.18416835,0.02955246,-0.01931812,0.22482185,-0.36191865,0.00353917,-0.01626493,0.57565981,-0.81436804
-5.69384692,1.63611834,-2.07224267,1.31408910,-0.77751001,0.21973723,-0.18238908,0.02948393,-0.01931876,0.23644509,-0.35982223,0.00369819,-0.01543723,0.60188296,-0.78978180
-5.68784392,1.71318062,-2.04134883,1.42174546,-0.78318742,0.22782652,-0.18196575,0.02924616,-0.01945572,0.24892624,-0.36030781,0.00391834,-0.01476148,0.63056957,-0.77229754
-5.68184092,1.79624332,-2.02861988,1.53500694,-0.79656808,0.23675476,-0.18297131,0.02884680,-0.01973366,0.26217986,-0.36354575,0.00419589,-0.01424776,0.66156532,-0.76237461
-5.67583792,1.88478176,-2.03481026,1.65316457,-0.81809034,0.24648358,-0.18545160,0.02829726,-0.02015486,0.27610711,-0.36965558,0.00452765,-0.01390257,0.69470032,-0.76032443
-5.66983492,1.97820249,-2.06031465,1.77539276,-0.84805020,0.25696669,-0.18942503,0.02761216,-0.02071927,0.29059453,-0.37870448,0.00491097,-0.01372878,0.72978362,-0.76630711
-5.66383192,2.07583081,-2.10516638,1.90074497,-0.88659179,0.26814722,-0.19488284,0.02680876,-0.02142467,0.30551307,-0.39070647,0.00534374,-0.01372565,0.76659784,-0.78033081
-5.65782891,2.17690024,-2.16904138,2.02815233,-0.93369974,0.27995540,-0.20178953,0.02590631,-0.02226682,0.32071746,-0.40562232,0.00582434,-0.01388893,0.80489444,-0.80225365
-5.65182591,2.28054496,-2.25126689,2.15642628,-0.98919372,0.29230664,-0.21008372,0.02492535,-0.02323954,0.33604609,-0.42335993,0.00635168,-0.01421106,0.84438999,-0.83178785
-5.64582291,2.38579655,-2.35083458,2.28426584,-1.05272534,0.30510032,-0.21967920,0.02388701,-0.02433483,0.35132155,-0.44377520,0.00692511,-0.01468143,0.88476405,-0.86850593
-5.63981991,2.49158588,-2.46641760,2.41027002,-1.12377762,0.31821931,-0.23046613,0.02281231,-0.02554295,0.36635197,-0.46667344,0.00754448,-0.01528667,0.92565889,-0.91184881
-5.63381691,2.59675096,-2.59639156,2.53295599,-1.20166736,0.33153037,-0.24231254,0.02172156,-0.02685245,0.38093322,-0.49181121,0.00821003,-0.01601114,0.96668137,-0.96113586
-5.62781391,2.70005094,-2.73885946,2.65078274,-1.28555089,0.34488563,-0.25506597,0.02063377,-0.02825021,0.39485204,-0.51889875,0.00892244,-0.01683727,1.00740712,-1.01557659
-5.62181091,2.80018638,-2.89168073,2.76218027,-1.37443334,0.35812491,-0.26855537,0.01956624,-0.02972145,0.40788998,-0.54760311,0.00968270,-0.01774611,1.04738698,-1.07428429
-5.61580790,2.89582526,-3.05250441,2.86558343,-1.46718189,0.37107898,-0.28259331,0.01853416,-0.03124977,0.41982822,-0.57755203,0.01049211,-0.01871785,1.08615565,-1.13629129
-5.60980490,2.98563375,-3.21880693,2.95946957,-1.56254301,0.38357356,-0.29697842,0.01755036,-0.03281719,0.43045303,-0.60833873,0.01135215,-0.01973232,1.12324197,-1.20056602
-5.60380190,3.06831068,-3.38793405,3.04239860,-1.65916395,0.39543397,-0.31149826,0.01662522,-0.03440423,0.43956160,-0.63952766,0.01226438,-0.02076953,1.15818076,-1.26603159
-5.59779890,3.14262386,-3.55714724,3.11305382,-1.75561807,0.40649005,-0.32593253,0.01576662,-0.03599000,0.44696814,-0.67066128,0.01323033,-0.02181020,1.19052529,-1.33158581
-5.59179590,3.20744670,-3.72367360,3.17028182,-1.85043390,0.41658124,-0.34005659,0.01497998,-0.03755241,0.45250992,-0.70126790,0.01425126,-0.02283622,1.21985998,-1.39612225
-5.58579290,3.26179306,-3.88475897,3.21312945,-1.94212721,0.42556150,-0.35364537,0.01426843,-0.03906840,0.45605279,-0.73087043,0.01532802,-0.02383107,1.24581258,-1.45855204
-5.57978989,3.30484855,-4.03772282,3.24087606,-2.02923538,0.43330375,-0.36647752,0.01363301,-0.04051429,0.45749619,-0.75899599,0.01646082,-0.02478017,1.26806512,-1.51782585
-5.57378689,3.33599650,-4.18001396,3.25305925,-2.11035300,0.43970372,-0.37833976,0.01307289,-0.04186612,0.45677703,-0.78518608,0.01764897,-0.02567116,1.28636310,-1.57295557
-5.56778389,3.35483717,-4.30926519,3.24949282,-2.18416775,0.44468287,-0.38903128,0.01258569,-0.04310017,0.45387253,-0.80900710,0.01889069,-0.02649402,1.30052241,-1.62303491
-5.56178089,3.36119917,-4.42334545,3.23027563,-2.24949502,0.44819036,-0.39836816,0.01216774,-0.04419342,0.44880164,-0.83006089,0.02018286,-0.02724118,1.31043360,-1.66725852
-5.55577789,3.35514250,-4.52040756,3.19579104,-2.30531024,0.45020386,-0.40618752,0.01181437,-0.04512416,0.44162498,-0.84799482,0.02152084,-0.02790743,1.31606323,-1.70493875
-5.54977489,3.33695295,-4.59892984,3.14669655,-2.35077750,0.45072930,-0.41235134,0.01152016,-0.04587252,0.43244337,-0.86251115,0.02289832,-0.02848982,1.31745242,-1.73551966
-5.54377189,3.30712850,-4.65775003,3.08390431,-2.38527330,0.44979948,-0.41674983,0.01127925,-0.04642110,0.42139492,-0.87337522,0.02430721,-0.02898737,1.31471262,-1.75858761
-5.53776888,3.26635832,-4.69609013,3.00855317,-2.40840432,0.44747184,-0.41930408,0.01108548,-0.04675549,0.40865090,-0.88042206,0.02573765,-0.02940079,1.30801902,-1.77387829
-5.53176588,3.21549586,-4.71357113,2.92197386,-2.42001853,0.44382533,-0.41996807,0.01093268,-0.04686478,0.39441044,-0.88356116,0.02717805,-0.02973209,1.29760186,-1.78127963
-5.52576288,3.15552732,-4.71021693,2.82564868,-2.42020894,0.43895674,-0.41872973,0.01081475,-0.04674198,0.37889461,-0.88277916,0.02861524,-0.02998417,1.28373647,-1.78083083
-5.51975988,3.08753758,-4.68644724,2.72116800,-2.40930983,0.43297664,-0.41561117,0.01072585,-0.04638438,0.36233983,-0.87814022,0.03003471,-0.03016044,1.26673236,-1.77271731
-5.51375688,3.01267503,-4.64305969,2.61018520,-2.38788544,0.42600521,-0.41066800,0.01066050,-0.04579374,0.34499120,-0.86978408,0.03142096,-0.03026438,1.24692212,-1.75726197
-5.50775388,2.93211731,-4.58120181,2.49437236,-2.35671158,0.41816814,-0.40398769,0.01061370,-0.04497641,0.32709594,-0.85792181,0.03275784,-0.03029923,1.22465065,-1.73491309
-5.50175088,2.84703933,-4.50233388,2.37537842,-2.31675082,0.40959283,-0.39568715,0.01058094,-0.04394325,0.30889713,-0.84282940,0.03402904,-0.03026767,1.20026531,-1.70622934
-5.49574787,2.75858493,-4.40818421,2.25479133,-2.26912228,0.40040498,-0.38590951,0.01055834,-0.04270951,0.29062822,-0.82483939,0.03521858,-0.03017166,1.17410725,-1.67186247
-5.48974487,2.66784304,-4.30069843,2.13410566,-2.21506712,0.39072576,-0.37482031,0.01054263,-0.04129448,0.27250829,-0.80433097,0.03631129,-0.03001230,1.14650422,-1.63253844
-5.48374187,2.57582892,-4.18198475,2.01469627,-2.15591128,0.38066964,-0.36260317,0.01053120,-0.03972112,0.25473823,-0.78171881,0.03729328,-0.02978981,1.11776513,-1.58903756
-5.47773887,2.48347057,-4.05425728,1.89779866,-2.09302684,0.37034274,-0.34945515,0.01052214,-0.03801549,0.23749802,-0.75744120,0.03815241,-0.02950366,1.08817614,-1.54217437
-5.47173587,2.39160017,-3.91977938,1.78449598,-2.02779362,0.35984185,-0.33558195,0.01051417,-0.03620619,0.22094489,-0.73194781,0.03887862,-0.02915272,1.05799835,-1.49277800
-5.46573287,2.30095003,-3.78080898,1.67571230,-1.96156250,0.34925397,-0.32119310,0.01050668,-0.03432369,0.20521251,-0.70568777,0.03946426,-0.02873547,1.02746676,-1.44167353
-5.45972986,2.21215236,-3.63954780,1.57221160,-1.89562195,0.33865625,-0.30649739,0.01049965,-0.03239960,0.19041100,-0.67909834,0.03990420,-0.02825037,0.99679029,-1.38966490
-5.45372686,2.12574185,-3.49809590,1.47460151,-1.83116898,0.32811626,-0.29169848,0.01049363,-0.03046603,0.17662756,-0.65259471,0.04019594,-0.02769613,0.96615254,-1.33751988
-5.44772386,2.04216047,-3.35841301,1.38334089,-1.76928554,0.31769248,-0.27699113,0.01048959,-0.02855485,0.16392775,-0.62656123,0.04033951,-0.02707204,0.93571300,-1.28595736
-5.44172086,1.96176336,-3.22228741,1.29875010,-1.71092122,0.30743487,-0.26255780,0.01048888,-0.02669703,0.15235703,-0.60134439,0.04033736,-0.02637836,0.90560840,-1.23563722
-5.43571786,1.88482517,-3.09131310,1.22102305,-1.65688272,0.29738547,-0.24856598,0.01049308,-0.02492203,0.14194259,-0.57724773,0.04019407,-0.02561648,0.87595403,-1.18715293
-5.42971486,1.81154639,-2.96687533,1.15024004,-1.60783010,0.28757899,-0.23516607,0.01050387,-0.02325725,0.13269523,-0.55452882,0.03991601,-0.02478926,0.84684497,-1.14102675
-5.42371186,1.74205919,-2.85014442,1.08638084,-1.56427981,0.27804322,-0.22249000,0.01052290,-0.02172752,0.12461123,-0.53339819,0.03951098,-0.02390108,0.81835699,-1.09770760
-5.41770885,1.67643273,-2.74207727,1.02933721,-1.52661381,0.26879949,-0.21065043,0.01055161,-0.02035472,0.11767410,-0.51402028,0.03898779,-0.02295796,0.79054728,-1.05757122
-5.41170585,1.61467785,-2.64342579,0.97892485,-1.49509398,0.25986297,-0.19974053,0.01059115,-0.01915739,0.11185627,-0.49651600,0.03835588,-0.02196752,0.76345507,-1.02092248
-5.40570285,1.55675165,-2.55475095,0.93489447,-1.46988083,0.25124302,-0.18983431,0.01064218,-0.01815052,0.10712058,-0.48096686,0.03762495,-0.02093889,0.73710229,-0.98799936
-5.39969985,1.50256196,-2.47644144,0.89694214,-1.45105488,0.24294350,-0.18098733,0.01070479,-0.01734531,0.10342169,-0.46742010,0.03680463,-0.01988254,0.71149427,-0.95897828
-5.39369685,1.45197238,-2.40873507,0.86471918,-1.43863950,0.23496329,-0.17323784,0.01077842,-0.01674906,0.10070751,-0.45589456,0.03590431,-0.01881001,0.68662093,-0.93398030
-5.38769385,1.40480818,-2.35174175,0.83784177,-1.43262352,0.22729687,-0.16660803,0.01086178,-0.01636511,0.09892057,-0.44638683,0.03493293,-0.01773369,0.66245828,-0.91307781
-5.38169085,1.36086344,-2.30546629,0.81590077,-1.43298197,0.21993519,-0.16110552,0.01095282,-0.01619282,0.09799955,-0.43887723,0.03389897,-0.01666648,0.63897062,-0.89630118
-5.37568784,1.31990962,-2.26982966,0.79847194,-1.43969359,0.21286673,-0.15672481,0.01104876,-0.01622762,0.09788095,-0.43333534,0.03281047,-0.01562144,0.61611328,-0.88364506
-5.36968484,1.28170579,-2.24468756,0.78512686,-1.45275374,0.20607886,-0.15344878,0.01114612,-0.01646111,0.09850099,-0.42972448,0.03167515,-0.01461154,0.59383596,-0.87507399
-5.36368184,1.24601033,-2.22984514,0.77544462,-1.47218177,0.19955937,-0.15125001,0.01124081,-0.01688124,0.09979773,-0.42800519,0.03050058,-0.01364928,0.57208666,-0.87052699
-5.35767884,1.21259390,-2.22506730,0.76902438,-1.49802207,0.19329831,-0.15009199,0.01132824,-0.01747252,0.10171345,-0.42813715,0.02929443,-0.01274649,0.55081591,-0.86992104
-5.35167584,1.18125327,-2.23008411,0.76549838,-1.53033856,0.18728984,-0.14993011,0.01140348,-0.01821632,0.10419718,-0.43007971,0.02806470,-0.01191411,0.52998129,-0.87315322
-5.34567284,1.15182543,-2.24459138,0.76454527,-1.56920282,0.18153423,-0.15071251,0.01146139,-0.01909115,0.10720740,-0.43379089,0.02681998,-0.01116196,0.50955184,-0.88010169
-5.33966983,1.12420133,-2.26824674,0.76590312,-1.61467628,0.17603971,-0.15238070,0.01149684,-0.02007317,0.11071469,-0.43922495,0.02556965,-0.01049870,0.48951227,-0.89062549
-5.33366683,1.09833840,-2.30066179,0.76938145,-1.66678768,0.17082423,-0.15487009,0.01150486,-0.02113657,0.11470431,-0.44632882,0.02432409,-0.00993170,0.46986661,-0.90456336
-5.32766383,1.07427119,-2.34139148,0.77487161,-1.72550701,0.16591692,-0.15811037,0.01148089,-0.02225415,0.11917840,-0.45503762,0.02309479,-0.00946709,0.45064111,-0.92173188
-5.32166083,1.05211921,-2.38992176,0.78235468,-1.79071769,0.16135909,-0.16202580,0.01142088,-0.02339792,0.12415771,-0.46526965,0.02189440,-0.00910976,0.43188620,-0.94192323
-5.31565783,1.03209138,-2.44565689,0.79190616,-1.86218886,0.15720481,-0.16653560,0.01132149,-0.02453965,0.12968268,-0.47692127,0.02073668,-0.00886344,0.41367737,-0.96490291
-5.30965483,1.01448648,-2.50790785,0.80369667,-1.93954985,0.15352092,-0.17155429,0.01118024,-0.02565163,0.13581367,-0.48986218,0.01963644,-0.00873079,0.39611481,-0.99040777
-5.30365183,0.99968910,-2.57588316,0.81798819,-2.02226864,0.15038627,-0.17699218,0.01099559,-0.02670725,0.14263017,-0.50393144,0.01860928,-0.00871356,0.37932181,-1.01814473
-5.29764882,0.98816097,-2.64868341,0.83512540,-2.10963634,0.14789046,-0.18275599,0.01076703,-0.02768169,0.15022890,-0.51893472,0.01767134,-0.00881269,0.36344196,-1.04779034
-5.29164582,0.98042754,-2.72530039,0.85552190,-2.20075900,0.14613177,-0.18874966,0.01049508,-0.02855253,0.15872076,-0.53464308,0.01683899,-0.00902846,0.34863521,-1.07899165
-5.28564282,0.97706014,-2.80462169,0.87964156,-2.29455818,0.14521450,-0.19487533,0.01018135,-0.02930034,0.16822654,-0.55079356,0.01612842,-0.00936059,0.33507292,-1.11136826
-5.27963982,0.97865412,-2.88544105,0.90797531,-2.38978067,0.14524573,-0.20103446,0.00982843,-0.02990910,0.17887163,-0.56709172,0.01555520,-0.00980836,0.32293214,-1.14451586
-5.27363682,0.98580367,-2.96647448,0.94101407,-2.48501778,0.14633158,-0.20712918,0.00943987,-0.03036663,0.19077959,-0.58321617,0.01513385,-0.01037063,0.31238931,-1.17801099
-5.26763382,0.99907435,-3.04638169,0.97921887,-2.57873360,0.14857310,-0.21306371,0.00902005,-0.03066482,0.20406513,-0.59882491,0.01487738,-0.01104596,0.30361367,-1.21141708
-5.26163082,1.01897428,-3.12379223,1.02298939,-2.66930142,0.15206207,-0.21874583,0.00857403,-0.03079978,0.21882644,-0.61356347,0.01479681,-0.01183250,0.29676065,-1.24429141
-5.25562781,1.04592552,-3.19733511,1.07263245,-2.75504682,0.15687665,-0.22408842,0.00810746,-0.03077182,0.23513748,-0.62707422,0.01490083,-0.01272802,0.29196559,-1.27619282
-5.24962481,1.08023678,-3.26567069,1.12833196,-2.83429548,0.16307740,-0.22901093,0.00762638,-0.03058530,0.25304052,-0.63900671,0.01519531,-0.01372976,0.28933799,-1.30668972
-5.24362181,1.12207912,-3.32752336,1.19012216,-2.90542370,0.17070353,-0.23344068,0.00713705,-0.03024835,0.27253923,-0.64902831,0.01568311,-0.01483432,0.28895670,-1.33536826
-5.23761881,1.17146586,-3.38171351,1.25786573,-2.96690907,0.17976994,-0.23731404,0.00664584,-0.02977247,0.29359302,-0.65683484,0.01636373,-0.01603753,0.29086618,-1.36184007
-5.23161581,1.22823816,-3.42718719,1.33123838,-3.01737911,0.19026499,-0.24057739,0.00615902,-0.02917203,0.31611273,-0.66216046,0.01723325,-0.01733419,0.29507410,-1.38574946
-5.22561281,1.29205724,-3.46304230,1.40972111,-3.05565540,0.20214925,-0.24318776,0.00568269,-0.02846370,0.33995828,-0.66478649,0.01828422,-0.01871794,0.30155045,-1.40677970
-5.21960980,1.36240427,-3.48855002,1.49260129,-3.08079125,0.21535548,-0.24511326,0.00522264,-0.02766578,0.36493841,-0.66454856,0.01950574,-0.02018107,0.31022821,-1.42465826
-5.21360680,1.43858832,-3.50317067,1.57898298,-3.09210119,0.22978967,-0.24633318,0.00478429,-0.02679761,0.39081288,-0.66134191,0.02088370,-0.02171431,0.32100567,-1.43916084
-5.20760380,1.51976253,-3.50656351,1.66780675,-3.08918104,0.24533353,-0.24683776,0.00437261,-0.02587885,0.41729704,-0.65512448,0.02240102,-0.02330674,0.33375026,-1.45011409
-5.20160080,1.60494832,-3.49859024,1.75787834,-3.07191790,0.26184804,-0.24662783,0.00399212,-0.02492889,0.44406884,-0.64591769,0.02403812,-0.02494573,0.34830380,-1.45739718
-5.19559780,1.69306674,-3.47931235,1.84790551,-3.04048968,0.27917817,-0.24571411,0.00364687,-0.02396628,0.47077818,-0.63380491,0.02577349,-0.02661690,0.36448898,-1.46094209
-5.18959480,1.78297587,-3.44898276,1.93654133,-2.99535480,0.29715859,-0.24411639,0.00334048,-0.02300825,0.49705805,-0.61892785,0.02758432,-0.02830428,0.38211667,-1.46073294
-5.18359180,1.87351262,-3.40803240,2.02243218,-2.93723263,0.31561997,-0.24186260,0.00307617,-0.02207029,0.52253732,-0.60148099,0.02944729,-0.02999037,0.40099375,-1.45680436
-5.17758879,1.96353708,-3.35705265,2.10426811,-2.86707601,0.33439579,-0.23898776,0.00285682,-0.02116586,0.54685437,-0.58170434,0.03133934,-0.03165654,0.42093110,-1.44923908
-5.17158579,2.05197702,-3.29677457,2.18083310,-2.78603747,0.35332910,-0.23553296,0.00268503,-0.02030621,0.56967112,-0.55987515,0.03323855,-0.03328328,0.44175112,-1.43816493
-5.16558279,2.13787042,-3.22804596,2.25105246,-2.69543077,0.37227903,-0.23154426,0.00256319,-0.01950025,0.59068658,-0.53629878,0.03512494,-0.03485068,0.46329459,-1.42375129
