energy_ev,total_up,B_p_up,B_d_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-5.83191596,1.15733798,0.25299799,0.00000000,0.37266555,0.49599632,0.00165302,0.27343532
-5.82591296,1.13419224,0.24604999,0.00000000,0.36345923,0.48265211,0.00160502,0.27100899
-5.81990995,1.10827482,0.23808054,0.00000000,0.35274261,0.46724185,0.00154822,0.26859905
-5.81390695,1.08050328,0.22929538,0.00000000,0.34082573,0.45016608,0.00148393,0.26641054
-5.80790395,1.05184540,0.21992145,0.00000000,0.32805751,0.43186831,0.00141359,0.26464257
-5.80190095,1.02329233,0.21020087,0.00000000,0.31481707,0.41282307,0.00133876,0.26348213
-5.79589795,0.99583311,0.20038500,0.00000000,0.30150496,0.39352405,0.00126103,0.26309869
-5.78989495,0.97043151,0.19072859,0.00000000,0.28853442,0.37447246,0.00118203,0.26363988
-5.78389195,0.94800605,0.18148453,0.00000000,0.27632323,0.35616631,0.00110335,0.26522836
-5.77788894,0.92941386,0.17289900,0.00000000,0.26528621,0.33909070,0.00102654,0.26796010
-5.77188594,0.91543856,0.16520740,0.00000000,0.25582848,0.32370943,0.00095306,0.27190394
-5.76588294,0.90678217,0.15863094,0.00000000,0.24833963,0.31045803,0.00088425,0.27710254
-5.75987994,0.90406081,0.15337393,0.00000000,0.24318866,0.29973811,0.00082133,0.28357445
-5.75387694,0.90780350,0.14962163,0.00000000,0.24071965,0.29191296,0.00076538,0.29131707
-5.74787394,0.91845337,0.14753865,0.00000000,0.24124787,0.28730419,0.00071734,0.30031040
-5.74187094,0.93637029,0.14726772,0.00000000,0.24505623,0.28618914,0.00067798,0.31052099
-5.73586793,0.96183391,0.14892855,0.00000000,0.25239179,0.28879875,0.00064791,0.32190596
-5.72986493,0.99504630,0.15261692,0.00000000,0.26346214,0.29531566,0.00062761,0.33441667
-5.72386193,1.03613299,0.15840351,0.00000000,0.27843143,0.30587225,0.00061739,0.34800169
-5.71785893,1.08514215,0.16633273,0.00000000,0.29741603,0.32054843,0.00061740,0.36260892
-5.71185593,1.14204114,0.17642120,0.00000000,0.32047976,0.33936913,0.00062768,0.37818651
-5.70585293,1.20671045,0.18865611,0.00000000,0.34762877,0.36230141,0.00064810,0.39468264
-5.69984992,1.27893525,0.20299336,0.00000000,0.37880624,0.38925138,0.00067839,0.41204401
-5.69384692,1.35839499,0.21935569,0.00000000,0.41388723,0.42006099,0.00071816,0.43021326
-5.68784392,1.44465200,0.23763097,0.00000000,0.45267394,0.45450524,0.00076690,0.44912548
-5.68184092,1.53714007,0.25767069,0.00000000,0.49489193,0.49228984,0.00082397,0.46870396
-5.67583792,1.63515427,0.27928919,0.00000000,0.54018761,0.53305008,0.00088862,0.48885584
-5.66983492,1.73784354,0.30226348,0.00000000,0.58812759,0.57635104,0.00096001,0.50946770
-5.66383192,1.84420718,0.32633421,0.00000000,0.63820022,0.62168976,0.00103725,0.53040180
-5.65782891,1.95309659,0.35120781,0.00000000,0.68981974,0.66849957,0.00111938,0.55149324
-5.65182591,2.06322330,0.37655988,0.00000000,0.74233323,0.71615694,0.00120546,0.57254842
-5.64582291,2.17317389,0.40204015,0.00000000,0.79503057,0.76399090,0.00129455,0.59334513
-5.63981991,2.28143221,0.42727874,0.00000000,0.84715725,0.81129507,0.00138582,0.61363447
-5.63381691,2.38640877,0.45189383,0.00000000,0.89793000,0.85734217,0.00147858,0.63314465
-5.62781391,2.48647668,0.47550047,0.00000000,0.94655469,0.90140059,0.00157232,0.65158675
-5.62181091,2.58001311,0.49772036,0.00000000,0.99224619,0.94275265,0.00166680,0.66866214
-5.61580790,2.66544499,0.51819223,0.00000000,1.03424933,0.98071395,0.00176210,0.68407139
-5.60980490,2.74129695,0.53658238,0.00000000,1.07186029,1.01465300,0.00185870,0.69752428
-5.60380190,2.80623964,0.55259518,0.00000000,1.10444765,1.04401052,0.00195748,0.70875043
-5.59779890,2.85913623,0.56598276,0.00000000,1.13147202,1.06831745,0.00205985,0.71751006
-5.59179590,2.89908489,0.57655383,0.00000000,1.15250366,1.08721099,0.00216771,0.72360426
-5.58579290,2.92545512,0.58418086,0.00000000,1.16723702,1.10044786,0.00228346,0.72688436
-5.57978989,2.93791618,0.58880556,0.00000000,1.17550180,1.10791418,0.00241007,0.72725979
-5.57378689,2.93645595,0.59044215,0.00000000,1.17726971,1.10963144,0.00255094,0.72470402
-5.56778389,2.92138911,0.58917838,0.00000000,1.17265678,1.10575814,0.00270994,0.71925828
-5.56178089,2.89335403,0.58517406,0.00000000,1.16192087,1.09658704,0.00289124,0.71103271
-5.55577789,2.85329807,0.57865715,0.00000000,1.14545453,1.08253792,0.00309924,0.70020495
-5.54977489,2.80245186,0.56991750,0.00000000,1.12377336,1.06414598,0.00333844,0.68701604
-5.54377189,2.74229309,0.55929844,0.00000000,1.09750028,1.04204646,0.00361322,0.67176390
-5.53776888,2.67450137,0.54718640,0.00000000,1.06734637,1.01695572,0.00392769,0.65479445
-5.53176588,2.60090578,0.53399911,0.00000000,1.03408889,0.98964966,0.00428547,0.63649090
-5.52576288,2.52342697,0.52017257,0.00000000,0.99854738,0.96094007,0.00468950,0.61726157
-5.51975988,2.44401621,0.50614743,0.00000000,0.96155871,0.93164993,0.00514181,0.59752664
-5.51375688,2.36459356,0.49235517,0.00000000,0.92395204,0.90258829,0.00564332,0.57770458
-5.50775388,2.28698764,0.47920459,0.00000000,0.88652451,0.87452584,0.00619366,0.55819854
-5.50175088,2.21287911,0.46706911,0.00000000,0.85001860,0.84817186,0.00679104,0.53938353
-5.49574787,2.14375010,0.45627528,0.00000000,0.81510191,0.82415338,0.00743214,0.52159470
-5.48974487,2.08084134,0.44709296,0.00000000,0.78235004,0.80299727,0.00811201,0.50511723
-5.48374187,2.02511853,0.43972742,0.00000000,0.75223302,0.78511579,0.00882415,0.49017828
-5.47773887,1.97724913,0.43431368,0.00000000,0.72510583,0.77079612,0.00956051,0.47694127
-5.47173587,1.93759031,0.43091334,0.00000000,0.70120304,0.76019411,0.01031167,0.46550272
-5.46573287,1.90618827,0.42951376,0.00000000,0.68063778,0.75333245,0.01106704,0.45589169
-5.45972986,1.88278900,0.43002991,0.00000000,0.66340488,0.75010331,0.01181511,0.44807201
-5.45372686,1.86685975,0.43230856,0.00000000,0.64938799,0.75027521,0.01254382,0.44194696
-5.44772386,1.85762033,0.43613472,0.00000000,0.63837017,0.75350390,0.01324096,0.43736643
-5.44172086,1.85408301,0.44124011,0.00000000,0.63004760,0.75934678,0.01389453,0.43413614
-5.43571786,1.85509929,0.44731336,0.00000000,0.62404579,0.76728041,0.01449327,0.43202862
-5.42971486,1.85941181,0.45401141,0.00000000,0.61993754,0.77672030,0.01502709,0.43079551
-5.42371186,1.86570940,0.46097188,0.00000000,0.61726204,0.78704249,0.01548751,0.43018070
-5.41770885,1.87268306,0.46782589,0.00000000,0.61554437,0.79760588,0.01586809,0.42993382
-5.41170585,1.87908100,0.47421081,0.00000000,0.61431468,0.80777486,0.01616481,0.42982358
-5.40570285,1.88376051,0.47978253,0.00000000,0.61312636,0.81694108,0.01637638,0.42965046
-5.39969985,1.88573500,0.48422690,0.00000000,0.61157261,0.82454397,0.01650445,0.42925823
-5.39369685,1.88421441,0.48726979,0.00000000,0.60930090,0.83008902,0.01655376,0.42854390
-5.38769385,1.87863767,0.48868560,0.00000000,0.60602474,0.83316351,0.01653219,0.42746578
-5.38169085,1.86869622,0.48830384,0.00000000,0.60153268,0.83344898,0.01645068,0.42604920
-5.37568784,1.85434774,0.48601365,0.00000000,0.59569401,0.83073015,0.01632306,0.42438977
-5.36968484,1.83581989,0.48176613,0.00000000,0.58846138,0.82490014,0.01616580,0.42265390
-5.36368184,1.81360389,0.47557451,0.00000000,0.57987008,0.81596177,0.01599761,0.42107674
-5.35767884,1.78843843,0.46751210,0.00000000,0.57003434,0.80402517,0.01583901,0.41995713
-5.35167584,1.76128447,0.45770837,0.00000000,0.55914070,0.78930173,0.01571182,0.41965014
-5.34567284,1.73329189,0.44634317,0.00000000,0.54743897,0.77209477,0.01563857,0.42055694
-5.33966983,1.70575918,0.43363949,0.00000000,0.53523097,0.75278744,0.01564184,0.42311244
-5.33366683,1.68008759,0.41985500,0.00000000,0.52285772,0.73182824,0.01574367,0.42777104
-5.32766383,1.65773111,0.40527282,0.00000000,0.51068543,0.70971483,0.01596486,0.43499073
-5.32166083,1.64014406,0.39019177,0.00000000,0.49909086,0.68697669,0.01632436,0.44521597
-5.31565783,1.62872787,0.37491661,0.00000000,0.48844660,0.66415729,0.01683860,0.45886001
-5.30965483,1.62477872,0.35974841,0.00000000,0.47910677,0.64179642,0.01752095,0.47628691
-5.30365183,1.62943770,0.34497562,0.00000000,0.47139355,0.62041323,0.01838119,0.49779403
-5.29764882,1.64364513,0.33086595,0.00000000,0.46558510,0.60049053,0.01942505,0.52359545
-5.29164582,1.66810029,0.31765940,0.00000000,0.46190516,0.58246082,0.02065389,0.55380699
-5.28564282,1.70322817,0.30556251,0.00000000,0.46051465,0.56669447,0.02206441,0.58843332
-5.27963982,1.74915414,0.29474405,0.00000000,0.46150559,0.55349027,0.02364853,0.62735787
-5.27363682,1.80568755,0.28533223,0.00000000,0.46489736,0.54306866,0.02539339,0.67033596
-5.26763382,1.87231505,0.27741330,0.00000000,0.47063556,0.53556756,0.02728142,0.71699161
-5.26163082,1.94820384,0.27103161,0.00000000,0.47859327,0.53104108,0.02929062,0.76681850
-5.25562781,2.03221515,0.26619096,0.00000000,0.48857479,0.52946063,0.03139493,0.81918512
-5.24962481,2.12292769,0.26285712,0.00000000,0.50032155,0.53071870,0.03356476,0.87334449
-5.24362181,2.21867045,0.26096131,0.00000000,0.51352010,0.53463468,0.03576756,0.92844817
-5.23761881,2.31756415,0.26040445,0.00000000,0.52781166,0.54096261,0.03796861,0.98356442
-5.23161581,2.41756996,0.26106194,0.00000000,0.54280309,0.54940044,0.04013181,1.03770011
-5.22561281,2.51654414,0.26278878,0.00000000,0.55807872,0.55960050,0.04222056,1.08982577
-5.21960980,2.61229676,0.26542473,0.00000000,0.57321266,0.57118058,0.04419871,1.13890306
-5.21360680,2.70265262,0.26879941,0.00000000,0.58778111,0.58373542,0.04603144,1.18391368
-5.20760380,2.78551217,0.27273713,0.00000000,0.60137437,0.59684811,0.04768620,1.22388882
-5.20160080,2.85891052,0.27706121,0.00000000,0.61360792,0.61010106,0.04913355,1.25793801
-5.19559780,2.92107221,0.28159784,0.00000000,0.62413239,0.62308625,0.05034792,1.28527624
-5.18959480,2.97046000,0.28617932,0.00000000,0.63264205,0.63541446,0.05130824,1.30524840
-5.18359180,3.00581594,0.29064669,0.00000000,0.63888159,0.64672331,0.05199851,1.31734993
-5.17758879,3.02619327,0.29485170,0.00000000,0.64265098,0.65668399,0.05240812,1.32124291
-5.17158579,3.03097825,0.29865828,0.00000000,0.64380847,0.66500663,0.05253206,1.31676700
-5.16558279,3.01990139,0.30194353,0.00000000,0.64227161,0.67144422,0.05237099,1.30394461
-5.15957979,2.99303784,0.30459826,0.00000000,0.63801649,0.67579525,0.05193110,1.28298030
-5.15357679,2.95079749,0.30652732,0.00000000,0.63107531,0.67790523,0.05122383,1.25425445
-5.14757379,2.89390547,0.30764978,0.00000000,0.62153249,0.67766701,0.05026550,1.21831141
-5.14157079,2.82337428,0.30789895,0.00000000,0.60951973,0.67502039,0.04907678,1.17584283
-5.13556778,2.74046899,0.30722258,0.00000000,0.59521017,0.66995092,0.04768208,1.12766690
-5.12956478,2.64666731,0.30558303,0.00000000,0.57881200,0.66248828,0.04610897,1.07470432
-5.12356178,2.54361611,0.30295763,0.00000000,0.56056189,0.65270429,0.04438742,1.01795218
-5.11755878,2.43308657,0.29933918,0.00000000,0.54071845,0.64071068,0.04254919,0.95845672
-5.11155578,2.31692932,0.29473656,0.00000000,0.51955597,0.62665682,0.04062714,0.89728607
-5.10555278,2.19703131,0.28917547,0.00000000,0.49735864,0.61072732,0.03865465,0.83550386
-5.09954977,2.07527575,0.28269909,0.00000000,0.47441537,0.59313963,0.03666507,0.77414472
-5.09354677,1.95350600,0.27536878,0.00000000,0.45101532,0.57414158,0.03469119,0.71419230
-5.08754377,1.83349406,0.26726458,0.00000000,0.42744417,0.55400884,0.03276487,0.65656026
-5.08154077,1.71691422,0.25848546,0.00000000,0.40398103,0.53304222,0.03091667,0.60207666
-5.07553777,1.60532168,0.24914933,0.00000000,0.38089606,0.51156474,0.02917554,0.55147189
-5.06953477,1.50013608,0.23939263,0.00000000,0.35844871,0.48991849,0.02756857,0.50536997
-5.06353177,1.40262941,0.22936953,0.00000000,0.33688638,0.46846113,0.02612079,0.46428317
-5.05752876,1.31391789,0.21925082,0.00000000,0.31644353,0.44756216,0.02485492,0.42860943
-5.05152576,1.23495703,0.20922227,0.00000000,0.29734116,0.42759883,0.02379121,0.39863243
-5.04552276,1.16653947,0.19948282,0.00000000,0.27978651,0.40895194,0.02294723,0.37452358
-5.03951976,1.10929476,0.19024235,0.00000000,0.26397304,0.39200145,0.02233761,0.35634578
-5.03351676,1.06369097,0.18171940,0.00000000,0.25008062,0.37712213,0.02197382,0.34405829
-5.02751376,1.03003752,0.17413864,0.00000000,0.23827585,0.36467938,0.02186394,0.33752255
-5.02151076,1.00848934,0.16772844,0.00000000,0.22871280,0.35502540,0.02201234,0.33650869
-5.01550775,0.99905219,0.16271845,0.00000000,0.22153377,0.34849573,0.02241945,0.34070250
-5.00950475,1.00158929,0.15933729,0.00000000,0.21687051,0.34540649,0.02308149,0.34971285
-5.00350175,1.01582958,0.15781047,0.00000000,0.21484559,0.34605223,0.02399029,0.36307972
-4.99749875,1.04137767,0.15835843,0.00000000,0.21557415,0.35070456,0.02513314,0.38028265
-4.99149575,1.07772593,0.16119476,0.00000000,0.21916572,0.35961150,0.02649272,0.40075001
-4.98549275,1.12426868,0.16652461,0.00000000,0.22572635,0.37299746,0.02804714,0.42386909
-4.97948974,1.18031857,0.17454307,0.00000000,0.23536061,0.39106376,0.02977018,0.44899711
-4.97348674,1.24512504,0.18543364,0.00000000,0.24817359,0.41398950,0.03163152,0.47547315
-4.96748374,1.31789451,0.19936646,0.00000000,0.26427246,0.44193242,0.03359728,0.50263106
-4.96148074,1.39781167,0.21649640,0.00000000,0.28376756,0.47502964,0.03563060,0.52981312
-4.95547774,1.48406121,0.23696071,0.00000000,0.30677273,0.51339780,0.03769243,0.55638417
-4.94947474,1.57584900,0.26087632,0.00000000,0.33340456,0.55713240,0.03974237,0.58174596
-4.94347174,1.67242170,0.28833654,0.00000000,0.36378052,0.60630598,0.04173972,0.60535110
-4.93746873,1.77308370,0.31940721,0.00000000,0.39801566,0.66096499,0.04364446,0.62671629
-4.93146573,1.87721032,0.35412238,0.00000000,0.43621782,0.72112509,0.04541839,0.64543410
-4.92546273,1.98425622,0.39247934,0.00000000,0.47848131,0.78676487,0.04702616,0.66118287
-4.91945973,2.09375839,0.43443341,0.00000000,0.52487916,0.85781807,0.04843625,0.67373415
-4.91345673,2.20533303,0.47989236,0.00000000,0.57545393,0.93416452,0.04962191,0.68295727
-4.90745373,2.31866634,0.52871096,0.00000000,0.63020766,1.01561992,0.05056187,0.68882067
-4.90145073,2.43349931,0.58068572,0.00000000,0.68909095,1.10192532,0.05124088,0.69138996
-4.89544772,2.54960717,0.63555032,0.00000000,0.75199204,1.19273645,0.05165008,0.69082251
-4.88944472,2.66677459,0.69297191,0.00000000,0.81872612,1.28761400,0.05178707,0.68735876
-4.88344172,2.78476787,0.75254881,0.00000000,0.88902575,1.38601527,0.05165584,0.68131076
-4.87743872,2.90330608,0.81380993,0.00000000,0.96253287,1.48728820,0.05126632,0.67304814
-4.87143572,3.02203264,0.87621614,0.00000000,1.03879316,1.59066851,0.05063390,0.66298230
-4.86543272,3.14048972,0.93916403,0.00000000,1.11725332,1.69528051,0.04977859,0.65154946
-4.85942971,3.25809712,1.00199209,0.00000000,1.19726178,1.80014233,0.04872419,0.63919338
-4.85342671,3.37413748,1.06398955,0.00000000,1.27807322,1.90417586,0.04749723,0.62634839
-4.84742371,3.48774936,1.12440779,0.00000000,1.35885719,2.00622149,0.04612596,0.61342365
-4.84142071,3.59792910,1.18247414,0.00000000,1.43871078,2.10505779,0.04463929,0.60078918
-4.83541771,3.70354216,1.23740784,0.00000000,1.51667528,2.19942555,0.04306578,0.58876430
-4.82941471,3.80334386,1.28843767,0.00000000,1.59175634,2.28805568,0.04143275,0.57760882
-4.82341171,3.89600898,1.33482074,0.00000000,1.66294712,2.36970004,0.03976552,0.56751740
-4.81740870,3.98016915,1.37586182,0.00000000,1.72925361,2.44316420,0.03808679,0.55861699
-4.81140570,4.05445627,1.41093230,0.00000000,1.78972123,2.50734065,0.03641621,0.55096753
-4.80540270,4.11755014,1.43948834,0.00000000,1.84346163,2.56124138,0.03477013,0.54456553
-4.79939970,4.16822782,1.46108710,0.00000000,1.88967865,2.60402809,0.03316156,0.53935027
-4.79339670,4.20541233,1.47540053,0.00000000,1.92769231,2.63503897,0.03160021,0.53521224
-4.78739370,4.22821835,1.48222611,0.00000000,1.95695985,2.65381065,0.03009283,0.53200322
-4.78139070,4.23599239,1.48149383,0.00000000,1.97709292,2.66009431,0.02864345,0.52954748
-4.77538769,4.22834580,1.47326928,0.00000000,1.98787019,2.65386523,0.02725394,0.52765363
-4.76938469,4.20517871,1.45775252,0.00000000,1.98924490,2.63532529,0.02592440,0.52612645
-4.76338169,4.16669400,1.43527287,0.00000000,1.98134705,2.60489835,0.02465373,0.52477830
-4.75737869,4.11340078,1.40627962,0.00000000,1.96448027,2.56321866,0.02344008,0.52343965
-4.75137569,4.04610729,1.37132933,0.00000000,1.93911357,2.51111288,0.02228133,0.52196835
-4.74537269,3.96590385,1.33106994,0.00000000,1.90586847,2.44957663,0.02117543,0.52025744
-4.73936968,3.87413675,1.28622270,0.00000000,1.86550206,2.37974642,0.02012071,0.51824117
-4.73336668,3.77237464,1.23756230,0.00000000,1.81888697,2.30286849,0.01911613,0.51589932
-4.72736368,3.66236889,1.18589635,0.00000000,1.76698891,2.22026558,0.01816137,0.51325955
-4.72136068,3.54600975,1.13204474,0.00000000,1.71084295,2.13330316,0.01725687,0.51039805
-4.71535768,3.42528018,1.07681978,0.00000000,1.65152918,2.04335634,0.01640380,0.50743827
-4.70935468,3.30220914,1.02100774,0.00000000,1.59014884,1.95177853,0.01560400,0.50454814
-4.70335168,3.17882575,0.96535236,0.00000000,1.52780153,1.85987290,0.01485975,0.50193568
-4.69734867,3.05711596,0.91054082,0.00000000,1.46556407,1.76886733,0.01417367,0.49984337
-4.69134567,2.93898256,0.85719232,0.00000000,1.40447159,1.67989344,0.01354846,0.49854122
-4.68534267,2.82620958,0.80584965,0.00000000,1.34550101,1.59396984,0.01298676,0.49831900
-4.67933967,2.72043145,0.75697352,0.00000000,1.28955718,1.51198987,0.01249090,0.49947768
-4.67333667,2.62310733,0.71093974,0.00000000,1.23746154,1.43471349,0.01206279,0.50232038
-4.66733367,2.53550060,0.66803890,0.00000000,1.18994338,1.36276322,0.01170374,0.50714293
-4.66133067,2.45866353,0.62847844,0.00000000,1.14763336,1.29662367,0.01141441,0.51422460
-4.65532766,2.39342679,0.59238650,0.00000000,1.11105909,1.23664409,0.01119471,0.52381886
-4.64932466,2.34039365,0.55981746,0.00000000,1.08064255,1.18304365,0.01104384,0.53614478
-4.64332166,2.29993853,0.53075866,0.00000000,1.05669895,1.13591871,0.01096024,0.55137907
-4.63731866,2.27220949,0.50513785,0.00000000,1.03943696,1.09525182,0.01094172,0.56964925
-4.63131566,2.25713444,0.48283123,0.00000000,1.02895983,1.06092180,0.01098551,0.59102795
-4.62531266,2.25443073,0.46367162,0.00000000,1.02526747,1.03271470,0.01108837,0.61552869
-4.61930965,2.26361779,0.44745648,0.00000000,1.02825921,1.01033515,0.01124671,0.64310322
-4.61330665,2.28403254,0.43395575,0.00000000,1.03773722,0.99341799,0.01145674,0.67364063
-4.60730365,2.31484731,0.42291910,0.00000000,1.05341058,0.98153979,0.01171458,0.70696819
-4.60130065,2.35508988,0.41408261,0.00000000,1.07490008,0.97423020,0.01201636,0.74285390
-4.59529765,2.40366533,0.40717484,0.00000000,1.10174374,0.97098299,0.01235837,0.78101088
-4.58929465,2.45937943,0.40192206,0.00000000,1.13340328,0.97126660,0.01273707,0.82110323
-4.58329165,2.52096299,0.39805288,0.00000000,1.16927164,0.97453414,0.01314921,0.86275339
-4.57728864,2.58709703,0.39530207,0.00000000,1.20868162,0.98023284,0.01359180,0.90555071
-4.57128564,2.65643817,0.39341386,0.00000000,1.25091595,0.98781284,0.01406215,0.94906092
-4.56528264,2.72764393,0.39214455,0.00000000,1.29521864,0.99673530,0.01455778,0.99283638
-4.55927964,2.79939751,0.39126478,0.00000000,1.34080791,1.00647989,0.01507641,1.03642656
-4.55327664,2.87043163,0.39056128,0.00000000,1.38689040,1.01655155,0.01561585,1.07938871
-4.54727364,2.93955113,0.38983841,0.00000000,1.43267678,1.02648663,0.01617389,1.12129815
-4.54127064,3.00565377,0.38891957,0.00000000,1.47739829,1.03585834,0.01674822,1.16175796
-4.53526763,3.06774902,0.38764836,0.00000000,1.52032398,1.04428158,0.01733626,1.20040781
-4.52926463,3.12497437,0.38588979,0.00000000,1.56077809,1.05141719,0.01793512,1.23693153
-4.52326163,3.17660877,0.38353147,0.00000000,1.59815710,1.05697544,0.01854144,1.27106320
-4.51725863,3.22208291,0.38048471,0.00000000,1.63194557,1.06071898,0.01915132,1.30259155
-4.51125563,3.26098588,0.37668570,0.00000000,1.66173021,1.06246499,0.01976032,1.33136245
-4.50525263,3.29306808,0.37209647,0.00000000,1.68721143,1.06208667,0.02036337,1.35727938
-4.49924962,3.31823997,0.36670588,0.00000000,1.70821150,1.05951383,0.02095484,1.38030182
-4.49324662,3.33656672,0.36053013,0.00000000,1.72467891,1.05473268,0.02152859,1.40044160
-4.48724362,3.34825858,0.35361315,0.00000000,1.73668835,1.04778463,0.02207806,1.41775727
-4.48124062,3.35365724,0.34602635,0.00000000,1.74443592,1.03876413,0.02259644,1.43234680
-4.47523762,3.35321846,0.33786798,0.00000000,1.74822981,1.02781553,0.02307684,1.44433874
-4.46923462,3.34749148,0.32926170,0.00000000,1.74847624,1.01512886,0.02351250,1.45388239
-4.46323162,3.33709589,0.32035464,0.00000000,1.74566150,1.00093475,0.02389706,1.46113732
-4.45722861,3.32269679,0.31131458,0.00000000,1.74033052,0.98549840,0.02422483,1.46626288
-4.45122561,3.30497926,0.30232657,0.00000000,1.73306303,0.96911281,0.02449105,1.46940804
-4.44522261,3.28462317,0.29358879,0.00000000,1.72444832,0.95209136,0.02469215,1.47070245
-4.43921961,3.26227934,0.28530781,0.00000000,1.71505994,0.93476005,0.02482605,1.47024890
-4.43321661,3.23854825,0.27769344,0.00000000,1.70543146,0.91744933,0.02489234,1.46811794
-4.42721361,3.21396211,0.27095311,0.00000000,1.69603457,0.90048601,0.02489253,1.46434487
-4.42121061,3.18897103,0.26528609,0.00000000,1.68726056,0.88418520,0.02483011,1.45892945
-4.41520760,3.16393391,0.26087758,0.00000000,1.67940616,0.86884264,0.02471070,1.45183837
-4.40920460,3.13911435,0.25789297,0.00000000,1.67266438,0.85472744,0.02454200,1.44301049
-4.40320160,3.11468145,0.25647227,0.00000000,1.66712062,0.84207546,0.02433375,1.43236460
-4.39719860,3.09071524,0.25672503,0.00000000,1.66275430,0.83108344,0.02409758,1.41980934
-4.39119560,3.06721634,0.25872581,0.00000000,1.65944557,0.82190395,0.02384681,1.40525471
-4.38519260,3.04411881,0.26251038,0.00000000,1.65698671,0.81464119,0.02359614,1.38862451
-4.37918959,3.02130542,0.26807279,0.00000000,1.65509731,0.80934791,0.02336130,1.36986908
-4.37318659,2.99862421,0.27536340,0.00000000,1.65344242,0.80602322,0.02315869,1.34897738
-4.36718359,2.97590523,0.28428803,0.00000000,1.65165230,0.80461163,0.02300494,1.32598771
-4.36118059,2.95297638,0.29470826,0.00000000,1.64934289,0.80500322,0.02291641,1.30099640
-4.35517759,2.92967746,0.30644295,0.00000000,1.64613570,0.80703498,0.02290881,1.27416372
-4.34917459,2.90587153,0.31927101,0.00000000,1.64167607,0.81049350,0.02299669,1.24571646
-4.34317159,2.88145308,0.33293549,0.00000000,1.63564901,0.81511890,0.02319304,1.21594703
-4.33716858,2.85635256,0.34714872,0.00000000,1.62779176,0.82061006,0.02350888,1.18520874
-4.33116558,2.83053725,0.36159872,0.00000000,1.61790277,0.82663113,0.02395291,1.15390735
-4.32516258,2.80400851,0.37595645,0.00000000,1.60584669,0.83281921,0.02453122,1.12248923
-4.31915958,2.77679585,0.38988395,0.00000000,1.59155548,0.83879305,0.02524702,1.09142655
-4.31315658,2.74894821,0.40304296,0.00000000,1.57502586,0.84416266,0.02610047,1.06120006
-4.30715358,2.72052335,0.41510385,0.00000000,1.55631343,0.84853945,0.02708856,1.03228036
