energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.11255628,1.78786563,0.00812219,0.00665480,0.13774737,0.66417063,0.94546443,0.00901545,0.67426885
-3.10655328,1.70685572,0.00830877,0.00671101,0.13013561,0.62303253,0.90772306,0.00887294,0.63826386
-3.10055028,1.62385829,0.00846876,0.00672278,0.12257774,0.58234431,0.86836502,0.00868173,0.60212734
-3.09454727,1.53967527,0.00860099,0.00668955,0.11518259,0.54264043,0.82764185,0.00844472,0.56629424
-3.08854427,1.45511288,0.00870515,0.00661170,0.10805283,0.50441650,0.78583036,0.00816567,0.53117869
-3.08254127,1.37096714,0.00878183,0.00649054,0.10128286,0.46812007,0.74322872,0.00784914,0.49716594
-3.07653827,1.28800949,0.00883244,0.00632827,0.09495698,0.43414290,0.70015188,0.00750033,0.46460504
-3.07053527,1.20697293,0.00885927,0.00612792,0.08914781,0.40281478,0.65692614,0.00712498,0.43380267
-3.06453227,1.12853889,0.00886534,0.00589322,0.08391504,0.37439902,0.61388328,0.00672920,0.40501804
-3.05852926,1.05332558,0.00885440,0.00562853,0.07930449,0.34908962,0.57135438,0.00631932,0.37845911
-3.05252626,0.98187781,0.00883088,0.00533863,0.07534758,0.32701002,0.52966361,0.00590176,0.35428009
-3.04652326,0.91465897,0.00879980,0.00502862,0.07206106,0.30821347,0.48912229,0.00548287,0.33258038
-3.04052026,0.85204528,0.00876672,0.00470378,0.06944725,0.29268491,0.45002338,0.00506885,0.31340483
-3.03451726,0.79432268,0.00873778,0.00436934,0.06749452,0.28034425,0.41263688,0.00466562,0.29674541
-3.02851426,0.74168638,0.00871964,0.00403042,0.06617816,0.27105102,0.37720611,0.00427878,0.28254413
-3.02251126,0.69424331,0.00871955,0.00369188,0.06546160,0.26461013,0.34394515,0.00391351,0.27069719
-3.01650825,0.65201725,0.00874536,0.00335818,0.06529789,0.26077881,0.31303754,0.00357457,0.26106019
-3.01050525,0.61495658,0.00880558,0.00303331,0.06563146,0.25927444,0.28463620,0.00326628,0.25345433
-3.00450225,0.58294436,0.00890950,0.00272074,0.06640014,0.25978314,0.25886461,0.00299254,0.24767334
-2.99849925,0.55581036,0.00906716,0.00242337,0.06753728,0.26196905,0.23581905,0.00275683,0.24349099
-2.99249625,0.53334461,0.00928949,0.00214348,0.06897408,0.26548403,0.21557177,0.00256227,0.24066901
-2.98649325,0.51531186,0.00958827,0.00188279,0.07064193,0.26997760,0.19817488,0.00241162,0.23896510
-2.98049025,0.50146653,0.00997613,0.00164244,0.07247472,0.27510688,0.18366471,0.00230736,0.23814090
-2.97448724,0.49156732,0.01046650,0.00142305,0.07441116,0.28054632,0.17206628,0.00225167,0.23796963
-2.96848424,0.48539105,0.01107342,0.00122476,0.07639685,0.28599694,0.16339775,0.00224651,0.23824311
-2.96248124,0.48274509,0.01181144,0.00104730,0.07838618,0.29119483,0.15767441,0.00229360,0.23877810
-2.95647824,0.48347784,0.01269526,0.00089007,0.08034396,0.29591865,0.15491217,0.00239439,0.23942161
-2.95047524,0.48748678,0.01373947,0.00075217,0.08224663,0.29999581,0.15513016,0.00255010,0.24005505
-2.94447224,0.49472383,0.01495815,0.00063252,0.08408312,0.30330724,0.15835238,0.00276163,0.24059710
-2.93846923,0.50519763,0.01636447,0.00052988,0.08585527,0.30579045,0.16460834,0.00302954,0.24100524
-2.93246623,0.51897273,0.01797023,0.00044294,0.08757770,0.30744078,0.17393254,0.00335398,0.24127580
-2.92646323,0.53616567,0.01978540,0.00037035,0.08927729,0.30831070,0.18636287,0.00373461,0.24144258
-2.92046023,0.55693803,0.02181771,0.00031080,0.09099214,0.30850725,0.20193800,0.00417051,0.24157412
-2.91445723,0.58148671,0.02407226,0.00026301,0.09277010,0.30818757,0.22069378,0.00466015,0.24176965
-2.90845423,0.61003181,0.02655118,0.00022580,0.09466686,0.30755261,0.24265895,0.00520130,0.24215390
-2.90245123,0.64280259,0.02925338,0.00019806,0.09674375,0.30683930,0.26785021,0.00579095,0.24287102
-2.89644822,0.68002194,0.03217441,0.00017883,0.09906522,0.30631139,0.29626687,0.00642532,0.24407769
-2.89044522,0.72188996,0.03530641,0.00016724,0.10169617,0.30624914,0.32788544,0.00709982,0.24593574
-2.88444222,0.76856732,0.03863814,0.00016254,0.10469909,0.30693839,0.36265415,0.00780907,0.24860460
-2.87843922,0.82015889,0.04215518,0.00016412,0.10813132,0.30865918,0.40048780,0.00854693,0.25223373
-2.87243622,0.87669840,0.04584014,0.00017142,0.11204227,0.31167446,0.44126315,0.00930658,0.25695530
-2.86643322,0.93813454,0.04967299,0.00018401,0.11647087,0.31621912,0.48481496,0.01008059,0.26287751
-2.86043022,1.00431913,0.05363139,0.00020151,0.12144328,0.32248989,0.53093291,0.01086108,0.27007861
-2.85442721,1.07499784,0.05769112,0.00022361,0.12697085,0.33063627,0.57935966,0.01163981,0.27860186
-2.84842421,1.14980388,0.06182637,0.00025003,0.13304861,0.34075294,0.62979000,0.01240834,0.28845169
-2.84242121,1.22825496,0.06601013,0.00028052,0.13965407,0.35287390,0.68187145,0.01315821,0.29959108
-2.83641821,1.30975377,0.07021441,0.00031484,0.14674663,0.36696841,0.73520621,0.01388108,0.31194036
-2.83041521,1.39359221,0.07441044,0.00035274,0.15426746,0.38293922,0.78935463,0.01456888,0.32537734
-2.82441221,1.47895937,0.07856879,0.00039396,0.16213991,0.40062277,0.84384019,0.01521397,0.33973893
-2.81840920,1.56495328,0.08265943,0.00043822,0.17027052,0.41979172,0.89815595,0.01580925,0.35482412
-2.81240620,1.65059616,0.08665161,0.00048522,0.17855056,0.44015960,0.95177249,0.01634827,0.37039832
-2.80640320,1.73485300,0.09051393,0.00053460,0.18685804,0.46138753,1.00414711,0.01682534,0.38619879
-2.80040020,1.81665302,0.09421412,0.00058598,0.19506028,0.48309275,1.05473416,0.01723556,0.40194123
-2.79439720,1.89491351,0.09771912,0.00063897,0.20301685,0.50485884,1.10299634,0.01757492,0.41732715
-2.78839420,1.96856531,0.10099504,0.00069313,0.21058286,0.52624713,1.14841653,0.01784023,0.43205186
-2.78239120,2.03657928,0.10400731,0.00074799,0.21761257,0.54680914,1.19050990,0.01802925,0.44581287
-2.77638819,2.09799291,0.10672094,0.00080310,0.22396312,0.56609948,1.22883585,0.01814057,0.45831833
-2.77038519,2.15193606,0.10910097,0.00085798,0.22949835,0.58368881,1.26300942,0.01817367,0.46929533
-2.76438219,2.19765498,0.11111306,0.00091217,0.23409258,0.59917654,1.29271153,0.01812887,0.47849773
-2.75837919,2.23453367,0.11272426,0.00096522,0.23763415,0.61220252,1.31769788,0.01800731,0.48571323
-2.75237619,2.26211162,0.11390391,0.00101671,0.24002872,0.62245768,1.33780582,0.01781091,0.49076943
-2.74637319,2.28009729,0.11462466,0.00106626,0.24120207,0.62969286,1.35295897,0.01754236,0.49353868
-2.74037019,2.28837651,0.11486357,0.00111352,0.24110245,0.63372581,1.36316922,0.01720507,0.49394157
-2.73436718,2.28701548,0.11460314,0.00115819,0.23970220,0.63444591,1.36853601,0.01680317,0.49194883
-2.72836418,2.27625807,0.11383236,0.00120000,0.23699871,0.63181649,1.36924266,0.01634141,0.48758161
-2.72236118,2.25651745,0.11254759,0.00123877,0.23301469,0.62587471,1.36554997,0.01582518,0.48091025
-2.71635818,2.22836224,0.11075324,0.00127431,0.22779751,0.61672907,1.35778713,0.01526043,0.47205141
-2.71035518,2.19249772,0.10846219,0.00130652,0.22141796,0.60455457,1.34634032,0.01465360,0.46116378
-2.70435218,2.14974284,0.10569596,0.00133529,0.21396819,0.58958582,1.33163951,0.01401154,0.44844258
-2.69834917,2.10100393,0.10248452,0.00136059,0.20555905,0.57210841,1.31414378,0.01334143,0.43411303
-2.69234617,2.04724609,0.09886581,0.00138237,0.19631690,0.55244891,1.29432602,0.01265065,0.41842304
-2.68634317,1.98946363,0.09488491,0.00140061,0.18638003,0.53096390,1.27265742,0.01194668,0.40163549
-2.68034017,1.92865053,0.09059295,0.00141530,0.17589481,0.50802854,1.24959260,0.01123696,0.38402035
-2.67433717,1.86577230,0.08604581,0.00142643,0.16501172,0.48402507,1.22555586,0.01052877,0.36584697
-2.66833417,1.80174015,0.08130258,0.00143399,0.15388143,0.45933178,1.20092916,0.00982906,0.34737683
-2.66233117,1.73738859,0.07642399,0.00143795,0.14265105,0.43431270,1.17604230,0.00914433,0.32885693
-2.65632816,1.67345713,0.07147077,0.00143831,0.13146078,0.40930855,1.15116573,0.00848052,0.31051425
-2.65032516,1.61057668,0.06650201,0.00143503,0.12044085,0.38462909,1.12650604,0.00784287,0.29255113
-2.64432216,1.54926094,0.06157378,0.00142808,0.10970911,0.36054712,1.10220443,0.00723587,0.27514196
-2.63831916,1.48990296,0.05673774,0.00141745,0.09936910,0.33729427,1.07833804,0.00666312,0.25843108
-2.63231616,1.43277657,0.05204011,0.00140311,0.08950882,0.31505855,1.05492394,0.00612737,0.24253196
-2.62631316,1.37804256,0.04752080,0.00138506,0.08020004,0.29398371,1.03192558,0.00563047,0.22752748
-2.62031016,1.32575879,0.04321292,0.00136333,0.07149822,0.27417017,1.00926129,0.00517336,0.21347143
-2.61430715,1.27589383,0.03914246,0.00133796,0.06344296,0.25567747,0.98681443,0.00475615,0.20039079
-2.60830415,1.22834308,0.03532831,0.00130902,0.05605894,0.23852788,0.96444460,0.00437817,0.18828894
-2.60230115,1.18294676,0.03178250,0.00127663,0.04935725,0.22271106,0.94199953,0.00403807,0.17714926
-2.59629815,1.13950869,0.02851061,0.00124095,0.04333693,0.20818929,0.91932703,0.00373391,0.16693928
-2.59029515,1.09781506,0.02551244,0.00120217,0.03798680,0.19490321,0.89628652,0.00346329,0.15761481
-2.58429215,1.05765246,0.02278274,0.00116052,0.03328737,0.18277759,0.87275961,0.00322348,0.14912419
-2.57828914,1.01882426,0.02031201,0.00111628,0.02921266,0.17172701,0.84865946,0.00301152,0.14141221
-2.57228614,0.98116479,0.01808737,0.00106978,0.02573210,0.16166115,0.82393834,0.00282438,0.13442367
-2.56628314,0.94455089,0.01609343,0.00102135,0.02281213,0.15248952,0.79859328,0.00265905,0.12810648
-2.56028014,0.90891016,0.01431311,0.00097139,0.02041769,0.14412547,0.77266947,0.00251265,0.12241410
-2.55427714,0.87422602,0.01272837,0.00092030,0.01851344,0.13648938,0.74626139,0.00238250,0.11730730
-2.54827414,0.84053924,0.01132085,0.00086851,0.01706469,0.12951101,0.71951153,0.00226620,0.11275516
-2.54227114,0.80794604,0.01007250,0.00081644,0.01603808,0.12313087,0.69260691,0.00216169,0.10873549
-2.53626813,0.77659299,0.00896597,0.00076454,0.01540196,0.11730080,0.66577332,0.00206724,0.10523436
-2.53026513,0.74666906,0.00798497,0.00071327,0.01512653,0.11198372,0.63926780,0.00198148,0.10224515
-2.52426213,0.71839514,0.00711452,0.00066304,0.01518374,0.10715261,0.61336946,0.00190339,0.09976700
-2.51825913,0.69201169,0.00634108,0.00061428,0.01554700,0.10278900,0.58836905,0.00183227,0.09780281
-2.51225613,0.66776513,0.00565261,0.00056740,0.01619073,0.09888094,0.56455789,0.00176770,0.09635697
-2.50625313,0.64589348,0.00503857,0.00052278,0.01708986,0.09542067,0.54221640,0.00170949,0.09543291
-2.50025013,0.62661224,0.00448984,0.00048077,0.01821921,0.09240222,0.52160288,0.00165761,0.09503058
-2.49424712,0.61010084,0.00399862,0.00044168,0.01955293,0.08981892,0.50294297,0.00161216,0.09514413
-2.48824412,0.59649059,0.00355829,0.00040581,0.02106398,0.08766118,0.48642027,0.00157329,0.09575978
-2.48224112,0.58585459,0.00316328,0.00037340,0.02272369,0.08591449,0.47216849,0.00154115,0.09685410
-2.47623812,0.57819998,0.00280887,0.00034465,0.02450149,0.08455786,0.46026553,0.00151586,0.09839277
-2.47023512,0.57346313,0.00249108,0.00031972,0.02636477,0.08356272,0.45072963,0.00149741,0.10032989
-2.46423212,0.57150774,0.00220652,0.00029872,0.02827893,0.08289237,0.44351793,0.00148571,0.10260792
-2.45822911,0.57212606,0.00195224,0.00028171,0.03020765,0.08250199,0.43852727,0.00148048,0.10515824
-2.45222611,0.57504316,0.00172566,0.00026870,0.03211333,0.08233919,0.43559730,0.00148131,0.10790230
-2.44622311,0.57992395,0.00152444,0.00025964,0.03395765,0.08234509,0.43451567,0.00148764,0.11075336
-2.44022011,0.58638263,0.00134645,0.00025445,0.03570241,0.08245585,0.43502514,0.00149871,0.11361872
-2.43421711,0.59399417,0.00118968,0.00025296,0.03731035,0.08260454,0.43683205,0.00151367,0.11640235
-2.42821411,0.60230717,0.00105223,0.00025497,0.03874611,0.08272329,0.43961603,0.00153154,0.11900770
-2.42221111,0.61085756,0.00093229,0.00026023,0.03997721,0.08274552,0.44304025,0.00155125,0.12134074
-2.41620810,0.61918254,0.00082810,0.00026843,0.04097499,0.08260829,0.44676193,0.00157168,0.12331294
-2.41020510,0.62683412,0.00073800,0.00027920,0.04171550,0.08225444,0.45044268,0.00159168,0.12484403
-2.40420210,0.63339166,0.00066036,0.00029217,0.04218022,0.08163457,0.45375809,0.00161014,0.12586456
-2.39819910,0.63847315,0.00059366,0.00030688,0.04235667,0.08070867,0.45640647,0.00162597,0.12631800
-2.39219610,0.64174449,0.00053647,0.00032288,0.04223881,0.07944740,0.45811626,0.00163818,0.12616236
-2.38619310,0.64292683,0.00048745,0.00033967,0.04182717,0.07783290,0.45865208,0.00164588,0.12537124
-2.38019010,0.64180166,0.00044538,0.00035677,0.04112883,0.07585912,0.45781911,0.00164828,0.12393430
-2.37418709,0.63821361,0.00040913,0.00037366,0.04015714,0.07353166,0.45546599,0.00164478,0.12185709
-2.36818409,0.63207109,0.00037774,0.00038986,0.03893119,0.07086723,0.45148612,0.00163489,0.11916041
-2.36218109,0.62334493,0.00035032,0.00040489,0.03747514,0.06789259,0.44581750,0.00161832,0.11587905
-2.35617809,0.61206521,0.00032614,0.00041832,0.03581737,0.06464325,0.43844138,0.00159491,0.11206016
-2.35017509,0.59831673,0.00030458,0.00042975,0.03398954,0.06116183,0.42937976,0.00156469,0.10776126
-2.34417209,0.58223328,0.00028514,0.00043883,0.03202551,0.05749628,0.41869208,0.00152782,0.10304805
-2.33816908,0.56399118,0.00026743,0.00044528,0.02996032,0.05369800,0.40647128,0.00148462,0.09799207
-2.33216608,0.54380243,0.00025116,0.00044889,0.02782915,0.04981998,0.39283952,0.00143551,0.09266834
-2.32616308,0.52190770,0.00023616,0.00044951,0.02566636,0.04591506,0.37794365,0.00138105,0.08715315
-2.32016008,0.49856960,0.00022236,0.00044708,0.02350461,0.04203425,0.36195079,0.00132187,0.08152196
-2.31415708,0.47406623,0.00020976,0.00044162,0.02137414,0.03822542,0.34504400,0.00125871,0.07584759
-2.30815408,0.44868550,0.00019848,0.00043319,0.01930221,0.03453215,0.32741836,0.00119231,0.07019874
-2.30215108,0.42272006,0.00018874,0.00042197,0.01731272,0.03099294,0.30927742,0.00112351,0.06463877
-2.29614807,0.39646319,0.00018086,0.00040818,0.01542593,0.02764069,0.29083022,0.00105311,0.05922493
-2.29014507,0.37020557,0.00017525,0.00039207,0.01365846,0.02450255,0.27228884,0.00098195,0.05400788
-2.28414207,0.34423301,0.00017248,0.00037399,0.01202338,0.02159999,0.25386664,0.00091084,0.04903162
-2.27813907,0.31882515,0.00017323,0.00035429,0.01053048,0.01894917,0.23577717,0.00084057,0.04433362
-2.27213607,0.29425518,0.00017836,0.00033335,0.00918662,0.01656153,0.21823374,0.00077190,0.03994537
-2.26613307,0.27079042,0.00018890,0.00031158,0.00799619,0.01444458,0.20144978,0.00070554,0.03589305
-2.26013007,0.24869392,0.00020610,0.00028940,0.00696173,0.01260280,0.18563982,0.00064214,0.03219841
-2.25412706,0.22822684,0.00023141,0.00026722,0.00608443,0.01103865,0.17102130,0.00058232,0.02887983
-2.24812406,0.20965169,0.00026658,0.00024547,0.00536478,0.00975363,0.15781696,0.00052663,0.02595345
-2.24212106,0.19323625,0.00031362,0.00022454,0.00480316,0.00874933,0.14625790,0.00047561,0.02343427
-2.23611806,0.17925807,0.00037487,0.00020486,0.00440044,0.00802844,0.13658716,0.00042972,0.02133740
-2.23011506,0.16800942,0.00045297,0.00018683,0.00415846,0.00759576,0.12906369,0.00038941,0.01967911
-2.22411206,0.15980245,0.00055094,0.00017087,0.00408053,0.00745901,0.12396658,0.00035512,0.01847793
-2.21810905,0.15497432,0.00067212,0.00015742,0.00417180,0.00762959,0.12159935,0.00032728,0.01775552
-2.21210605,0.15389202,0.00082023,0.00014694,0.00443956,0.00812313,0.12229396,0.00030631,0.01753751
-2.20610305,0.15695657,0.00099928,0.00013994,0.00489339,0.00895999,0.12641436,0.00029269,0.01785406
-2.20010005,0.16460622,0.00121359,0.00013701,0.00554532,0.01016540,0.13435917,0.00028690,0.01874023
-2.19409705,0.17731818,0.00146772,0.00013880,0.00640969,0.01176956,0.14656320,0.00028950,0.02023615
-2.18809405,0.19560866,0.00176639,0.00014609,0.00750309,0.01380741,0.16349741,0.00030111,0.02238686
-2.18209105,0.22003062,0.00211441,0.00015976,0.00884399,0.01631824,0.18566694,0.00032240,0.02524190
-2.17608804,0.25116905,0.00251656,0.00018085,0.01045240,0.01934508,0.21360693,0.00035416,0.02885458
-2.17008504,0.28963333,0.00297746,0.00021058,0.01234929,0.02293375,0.24787575,0.00039723,0.03328089
-2.16408204,0.33604656,0.00350141,0.00025031,0.01455598,0.02713184,0.28904553,0.00045256,0.03857817
-2.15807904,0.39103160,0.00409228,0.00030163,0.01709336,0.03198728,0.33768981,0.00052115,0.04480335
-2.15207604,0.45519398,0.00475328,0.00036628,0.01998109,0.03754685,0.39436817,0.00060409,0.05201102
-2.14607304,0.52910168,0.00548682,0.00044620,0.02323663,0.04385443,0.45960823,0.00070250,0.06025112
-2.14007004,0.61326221,0.00629436,0.00054351,0.02687428,0.05094905,0.53388503,0.00081753,0.06956653
-2.13406703,0.70809741,0.00717617,0.00066045,0.03090424,0.05886291,0.61759830,0.00095031,0.07999035
-2.12806403,0.81391661,0.00813127,0.00079937,0.03533155,0.06761931,0.71104822,0.00110195,0.09154330
-2.12206103,0.93088909,0.00915725,0.00096266,0.04015516,0.07723047,0.81441049,0.00127343,0.10423093
-2.11605803,1.05901674,0.01025017,0.00115271,0.04536711,0.08769556,0.92771137,0.00146561,0.11804108
-2.11005503,1.19810805,0.01140453,0.00137179,0.05095167,0.09899875,1.05080397,0.00167914,0.13294149
-2.10405203,1.34775466,0.01261321,0.00162199,0.05688483,0.11110755,1.18334671,0.00191444,0.14887775
-2.09804902,1.50731174,0.01386752,0.00190513,0.06313379,0.12397137,1.32478520,0.00217158,0.16577166
-2.09204602,1.67588344,0.01515728,0.00222261,0.06965680,0.13752051,1.47433864,0.00245027,0.18352021
-2.08604302,1.85231459,0.01647092,0.00257534,0.07640319,0.15166563,1.63099185,0.00274979,0.20199512
-2.08004002,2.03518974,0.01779569,0.00296361,0.08331363,0.16629766,1.79349397,0.00306895,0.22104320
-2.07403702,2.22284041,0.01911785,0.00338703,0.09032076,0.18128837,1.96036451,0.00340603,0.24048737
-2.06803402,2.41336113,0.02042301,0.00384438,0.09734999,0.19649156,2.12990750,0.00375874,0.26012872
-2.06203102,2.60463459,0.02169637,0.00433361,0.10432069,0.21174490,2.30023391,0.00412427,0.27974924
-2.05602801,2.79436594,0.02292316,0.00485176,0.11114750,0.22687239,2.46929228,0.00449922,0.29911549
-2.05002501,2.98012562,0.02408893,0.00539495,0.11774201,0.24168752,2.63490734,0.00487967,0.31798299
-2.04402201,3.15940008,0.02518004,0.00595846,0.12401453,0.25599696,2.79482563,0.00526122,0.33610140
-2.03801901,3.32964903,0.02618401,0.00653672,0.12987607,0.26960481,2.94676721,0.00563905,0.35322016
-2.03201601,3.48836760,0.02708995,0.00712347,0.13524040,0.28231717,3.08848182,0.00600802,0.36909464
-2.02601301,3.63315154,0.02788892,0.00771190,0.14002609,0.29394710,3.21780776,0.00636277,0.38349244
-2.02001001,3.76176322,0.02857430,0.00829480,0.14415860,0.30431956,3.33273156,0.00669788,0.39619981
-2.01400700,3.87219601,0.02914211,0.00886480,0.14757223,0.31327640,3.43144616,0.00700795,0.40702778
-2.00800400,3.96273459,0.02959120,0.00941459,0.15021188,0.32068109,3.51240537,0.00728786,0.41581791
-2.00200100,4.03200881,0.02992350,0.00993718,0.15203464,0.32642296,3.57437249,0.00753279,0.42244732
-1.99599800,4.07903871,0.03014405,0.01042614,0.15301100,0.33042093,3.61646093,0.00773851,0.42683289
-1.98999500,4.10326879,0.03026102,0.01087581,0.15312583,0.33262641,3.63816508,0.00790143,0.42893435
-1.98399200,4.10458980,0.03028560,0.01128159,0.15237888,0.33302531,3.63937991,0.00801876,0.42875610
-1.97798899,4.08334690,0.03023176,0.01164003,0.15078491,0.33163900,3.62040831,0.00808863,0.42634769
-1.97198599,4.04033361,0.03011596,0.01194902,0.14837343,0.32852416,3.58195560,0.00811014,0.42180290
-1.96598299,3.97677138,0.02995666,0.01220788,0.14518797,0.32377155,3.52511119,0.00808345,0.41525731
-1.95997999,3.89427551,0.02977386,0.01241730,0.14128500,0.31750360,3.45131797,0.00800975,0.40688459
-1.95397699,3.79480846,0.02958841,0.01257938,0.13673243,0.30987099,3.36233052,0.00789128,0.39689138
-1.94797399,3.68062237,0.02942137,0.01269747,0.13160787,0.30104829,3.26016359,0.00773126,0.38551125
-1.94197099,3.55419298,0.02929328,0.01277600,0.12599656,0.29122882,3.14703312,0.00753380,0.37299761
-1.93596798,3.41814752,0.02922338,0.01282025,0.11998920,0.28061896,3.02529182,0.00730383,0.35961620
-1.92996498,3.27518948,0.02922892,0.01283611,0.11367964,0.26943207,2.89736211,0.00704691,0.34563713
-1.92396198,3.12802322,0.02932446,0.01282976,0.10716253,0.25788235,2.76566900,0.00676915,0.33132699
-1.91795898,2.97928135,0.02952126,0.01280734,0.10053108,0.24617878,2.63257540,0.00647701,0.31694134
-1.91195598,2.83145767,0.02982677,0.01277470,0.09387500,0.23451950,2.50032256,0.00617719,0.30271773
-1.90595298,2.68684816,0.03024433,0.01273705,0.08727852,0.22308672,2.37097756,0.00587645,0.28886969
-1.89994997,2.54750202,0.03077294,0.01269877,0.08081884,0.21204243,2.24638975,0.00558152,0.27558182
-1.89394697,2.41518424,0.03140725,0.01266318,0.07456484,0.20152506,2.12815747,0.00529895,0.26300619
-1.88794397,2.29135077,0.03213776,0.01263239,0.06857609,0.19164716,2.01760571,0.00503505,0.25126011
-1.88194097,2.17713628,0.03295122,0.01260727,0.06290231,0.18249409,1.91577501,0.00479582,0.24042536
-1.87593797,2.07335457,0.03383110,0.01258743,0.05758313,0.17412383,1.82342137,0.00458688,0.23054883
-1.86993497,1.98051030,0.03475839,0.01257129,0.05264825,0.16656784,1.74102609,0.00441348,0.22164448
-1.86393197,1.89882102,0.03571238,0.01255623,0.04811785,0.15983269,1.66881455,0.00428050,0.21369639
-1.85792896,1.82824727,0.03667159,0.01253878,0.04400331,0.15390263,1.60678213,0.00419241,0.20666281
-1.85192596,1.76852894,0.03761476,0.01251487,0.04030813,0.14874258,1.55472547,0.00415333,0.20048087
-1.84592296,1.71922537,0.03852181,0.01248010,0.03702897,0.14430170,1.51227700,0.00416703,0.19507176
-1.83991996,1.67975699,0.03937473,0.01243002,0.03415688,0.14051699,1.47894079,0.00423694,0.19034596
-1.83391696,1.64944621,0.04015843,0.01236043,0.03167842,0.13731710,1.45412779,0.00436614,0.18620848
-1.82791396,1.62755568,0.04086134,0.01226760,0.02957691,0.13462581,1.43718876,0.00455733,0.18256363
-1.82191096,1.61332219,0.04147595,0.01214856,0.02783344,0.13236536,1.42744349,0.00481283,0.17931933
-1.81590795,1.60598503,0.04199906,0.01200123,0.02642794,0.13045922,1.42420531,0.00513448,0.17639060
-1.80990495,1.60480811,0.04243180,0.01182461,0.02534000,0.12883446,1.42680025,0.00552356,0.17370223
-1.80390195,1.60909548,0.04277950,0.01161878,0.02454953,0.12742351,1.43458071,0.00598071,0.17119067
-1.79789895,1.61820048,0.04305126,0.01138495,0.02403730,0.12616538,1.44693375,0.00650583,0.16880486
-1.79189595,1.63152918,0.04325940,0.01112542,0.02378529,0.12500632,1.46328464,0.00709791,0.16650642
-1.78589295,1.64853898,0.04341873,0.01084343,0.02377690,0.12390006,1.48309649,0.00775500,0.16426891
-1.77988994,1.66873357,0.04354568,0.01054306,0.02399699,0.12280762,1.50586697,0.00847403,0.16207670
-1.77388694,1.69165563,0.04365744,0.01022899,0.02443186,0.12169680,1.53112332,0.00925078,0.15992324
-1.76788394,1.71687860,0.04377103,0.00990635,0.02506912,0.12054152,1.55841675,0.01007982,0.15780912
-1.76188094,1.74399877,0.04390245,0.00958043,0.02589750,0.11932106,1.58731738,0.01095451,0.15574005
-1.75587794,1.77262882,0.04406595,0.00925654,0.02690667,0.11801928,1.61741055,0.01186703,0.15372485
-1.74987494,1.80239362,0.04427336,0.00893975,0.02808700,0.11662387,1.64829514,0.01280848,0.15177366
-1.74387194,1.83292888,0.04453370,0.00863475,0.02942941,0.11512587,1.67958441,0.01376901,0.14989643
-1.73786893,1.86388271,0.04485288,0.00834566,0.03092516,0.11351921,1.71090930,0.01473802,0.14810176
-1.73186593,1.89492013,0.04523366,0.00807598,0.03256577,0.11180051,1.74192414,0.01570438,0.14639622
-1.72586293,1.92572996,0.04567579,0.00782846,0.03434291,0.10996904,1.77231409,0.01665671,0.14478399
-1.71985993,1.95603347,0.04617630,0.00760512,0.03624837,0.10802683,1.80180395,0.01758367,0.14326694
-1.71385693,1.98559393,0.04673000,0.00740724,0.03827399,0.10597890,1.83016721,0.01847426,0.14184505
-1.70785393,2.01422608,0.04733003,0.00723540,0.04041172,0.10383347,1.85723476,0.01931815,0.14051705
-1.70185093,2.04180461,0.04796849,0.00708957,0.04265359,0.10160231,1.88290217,0.02010594,0.13928124
-1.69584792,2.06827076,0.04863713,0.00696919,0.04499171,0.09930091,1.90713497,0.02082944,0.13813644
-1.68984492,2.09363639,0.04932799,0.00687329,0.04741826,0.09694865,1.92997121,0.02148187,0.13708285
-1.68384192,2.11798491,0.05003395,0.00680063,0.04992546,0.09456874,1.95152097,0.02205805,0.13612291
-1.67783892,2.14146894,0.05074928,0.00674978,0.05250554,0.09218814,1.97196267,0.02255451,0.13526198
-1.67183592,2.16430465,0.05146995,0.00671928,0.05515060,0.08983719,1.99153621,0.02296951,0.13450876
-1.66583292,2.18676305,0.05219385,0.00670773,0.05785257,0.08754915,2.01053330,0.02330305,0.13387560
-1.65982991,2.20915876,0.05292087,0.00671388,0.06060311,0.08535958,2.02928550,0.02355677,0.13337848
-1.65382691,2.23183677,0.05365285,0.00673670,0.06339345,0.08330563,2.04815062,0.02373385,0.13303673
-1.64782391,2.25515822,0.05439331,0.00677543,0.06621434,0.08142519,2.06749820,0.02383878,0.13287264
-1.64182091,2.27948564,0.05514715,0.00682964,0.06905598,0.07975607,2.08769488,0.02387720,0.13291074
-1.63581791,2.30516870,0.05592026,0.00689920,0.07190791,0.07833515,2.10909040,0.02385561,0.13317700
-1.62981491,2.33253105,0.05671902,0.00698428,0.07475907,0.07719749,2.13200480,0.02378117,0.13369788
-1.62381191,2.36185872,0.05754983,0.00708532,0.07759774,0.07637567,2.15671739,0.02366140,0.13449930
-1.61780890,2.39339051,0.05841862,0.00720298,0.08041167,0.07589899,2.18345779,0.02350393,0.13560560
-1.61180590,2.42731060,0.05933040,0.00733806,0.08318807,0.07579296,2.21239917,0.02331635,0.13703839
-1.60580290,2.46374317,0.06028894,0.00749141,0.08591378,0.07607879,2.24365364,0.02310589,0.13881555
-1.59979990,2.50274908,0.06129641,0.00766389,0.08857531,0.07677296,2.27726965,0.02287937,0.14095020
