energy_ev,total_up,Al_p_up,Al_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.56178089,1.69902045,0.05736967,0.00000000,0.67774898,0.79425991,0.05731283,0.54152760
-5.55577789,1.71158551,0.06034313,0.00000000,0.68339577,0.80323457,0.05908820,0.54952079
-5.54977489,1.72363021,0.06333114,0.00000000,0.68851727,0.81192186,0.06104929,0.55760667
-5.54377189,1.73495467,0.06629419,0.00000000,0.69305240,0.82019412,0.06316904,0.56563234
-5.53776888,1.74530110,0.06919124,0.00000000,0.69691681,0.82789937,0.06541315,0.57342308
-5.53176588,1.75436249,0.07198077,0.00000000,0.70000606,0.83486568,0.06774094,0.58078759
-5.52576288,1.76179477,0.07462205,0.00000000,0.70220036,0.84090726,0.07010654,0.58752428
-5.51975988,1.76723194,0.07707626,0.00000000,0.70337052,0.84583168,0.07246031,0.59342847
-5.51375688,1.77030331,0.07930773,0.00000000,0.70338489,0.84944810,0.07475037,0.59829994
-5.50775388,1.77065182,0.08128502,0.00000000,0.70211674,0.85157593,0.07692428,0.60195071
-5.50175088,1.76795246,0.08298187,0.00000000,0.69945174,0.85205342,0.07893080,0.60421254
-5.49574787,1.76192968,0.08437808,0.00000000,0.69529510,0.85074580,0.08072152,0.60494371
-5.48974487,1.75237284,0.08545998,0.00000000,0.68957778,0.84755241,0.08225245,0.60403487
-5.48374187,1.73914873,0.08622089,0.00000000,0.68226168,0.84241240,0.08348546,0.60141364
-5.47773887,1.72221036,0.08666108,0.00000000,0.67334317,0.83530872,0.08438942,0.59704756
-5.47173587,1.70160157,0.08678765,0.00000000,0.66285495,0.82627008,0.08494112,0.59094550
-5.46573287,1.67745718,0.08661401,0.00000000,0.65086610,0.81537078,0.08512587,0.58315714
-5.45972986,1.64999849,0.08615919,0.00000000,0.63748020,0.80272835,0.08493773,0.57377089
-5.45372686,1.61952456,0.08544691,0.00000000,0.62283179,0.78849917,0.08437947,0.56291003
-5.44772386,1.58639968,0.08450447,0.00000000,0.60708127,0.77287228,0.08346213,0.55072754
-5.44172086,1.55103780,0.08336158,0.00000000,0.59040857,0.75606164,0.08220436,0.53739975
-5.43571786,1.51388478,0.08204908,0.00000000,0.57300608,0.73829751,0.08063143,0.52311918
-5.42971486,1.47539959,0.08059774,0.00000000,0.55507106,0.71981709,0.07877411,0.50808697
-5.42371186,1.43603552,0.07903710,0.00000000,0.53679818,0.70085531,0.07666734,0.49250533
-5.41770885,1.39622251,0.07739445,0.00000000,0.51837248,0.68163603,0.07434885,0.47657024
-5.41170585,1.35635157,0.07569407,0.00000000,0.49996321,0.66236426,0.07185780,0.46046504
-5.40570285,1.31676225,0.07395663,0.00000000,0.48171888,0.64321987,0.06923340,0.44435493
-5.39969985,1.27773374,0.07219885,0.00000000,0.46376368,0.62435296,0.06651371,0.42838282
-5.39369685,1.23948015,0.07043351,0.00000000,0.44619556,0.60588131,0.06373455,0.41266663
-5.38769385,1.20214993,0.06866963,0.00000000,0.42908590,0.58788985,0.06092868,0.39729809
-5.38169085,1.16582960,0.06691295,0.00000000,0.41248074,0.57043221,0.05812509,0.38234303
-5.37568784,1.13055116,0.06516658,0.00000000,0.39640341,0.55353414,0.05534864,0.36784317
-5.36968484,1.09630273,0.06343184,0.00000000,0.38085840,0.53719852,0.05261990,0.35381900
-5.36368184,1.06304156,0.06170919,0.00000000,0.36583598,0.52141157,0.04995518,0.34027369
-5.35767884,1.03070842,0.05999919,0.00000000,0.35131745,0.50614985,0.04736677,0.32719766
-5.35167584,0.99924254,0.05830343,0.00000000,0.33728047,0.49138747,0.04486341,0.31457350
-5.34567284,0.96859578,0.05662540,0.00000000,0.32370422,0.47710316,0.04245077,0.30238084
-5.33966983,0.93874535,0.05497122,0.00000000,0.31057400,0.46328651,0.04013211,0.29060099
-5.33366683,0.90970406,0.05335020,0.00000000,0.29788503,0.44994311,0.03790888,0.27922093
-5.32766383,0.88152751,0.05177514,0.00000000,0.28564520,0.43709823,0.03578140,0.26823645
-5.32166083,0.85431777,0.05026244,0.00000000,0.27387668,0.42479877,0.03374942,0.25765432
-5.31565783,0.82822322,0.04883202,0.00000000,0.26261628,0.41311329,0.03181263,0.24749339
-5.30965483,0.80343480,0.04750693,0.00000000,0.25191457,0.40213032,0.02997108,0.23778446
-5.30365183,0.78017876,0.04631287,0.00000000,0.24183402,0.39195484,0.02822543,0.22856921
-5.29764882,0.75870645,0.04527743,0.00000000,0.23244608,0.38270340,0.02657711,0.21989805
-5.29164582,0.73928188,0.04442936,0.00000000,0.22382764,0.37449799,0.02502838,0.21182729
-5.28564282,0.72216792,0.04379768,0.00000000,0.21605701,0.36745927,0.02358220,0.20441565
-5.27963982,0.70761178,0.04341077,0.00000000,0.20920973,0.36169947,0.02224211,0.19772057
-5.27363682,0.69583106,0.04329561,0.00000000,0.20335451,0.35731551,0.02101192,0.19179438
-5.26763382,0.68700098,0.04347697,0.00000000,0.19854947,0.35438273,0.01989548,0.18668067
-5.26163082,0.68124366,0.04397680,0.00000000,0.19483898,0.35294977,0.01889628,0.18241116
-5.25562781,0.67862021,0.04481379,0.00000000,0.19225132,0.35303475,0.01801721,0.17900312
-5.24962481,0.67912599,0.04600303,0.00000000,0.19079711,0.35462319,0.01726020,0.17645762
-5.24362181,0.68268940,0.04755591,0.00000000,0.19046872,0.35766774,0.01662602,0.17475868
-5.23761881,0.68917425,0.04948016,0.00000000,0.19124065,0.36208973,0.01611406,0.17387328
-5.23161581,0.69838561,0.05178004,0.00000000,0.19307075,0.36778259,0.01572222,0.17375238
-5.22561281,0.71007876,0.05445669,0.00000000,0.19590219,0.37461683,0.01544686,0.17433275
-5.21960980,0.72397075,0.05750854,0.00000000,0.19966615,0.38244637,0.01528285,0.17553951
-5.21360680,0.73975395,0.06093179,0.00000000,0.20428487,0.39111592,0.01522365,0.17728935
-5.20760380,0.75711074,0.06472092,0.00000000,0.20967496,0.40046893,0.01526147,0.17949406
-5.20160080,0.77572866,0.06886914,0.00000000,0.21575080,0.41035566,0.01538750,0.18206437
-5.19559780,0.79531510,0.07336883,0.00000000,0.22242779,0.42064101,0.01559215,0.18491371
-5.18959480,0.81561073,0.07821187,0.00000000,0.22962522,0.43121160,0.01586534,0.18796187
-5.18359180,0.83640107,0.08338984,0.00000000,0.23726875,0.44198173,0.01619677,0.19113820
-5.17758879,0.85752545,0.08889415,0.00000000,0.24529224,0.45289792,0.01657621,0.19438433
-5.17158579,0.87888297,0.09471597,0.00000000,0.25363892,0.46394167,0.01699374,0.19765622
-5.16558279,0.90043518,0.10084610,0.00000000,0.26226195,0.47513037,0.01744001,0.20092542
-5.15957979,0.92220523,0.10727469,0.00000000,0.27112411,0.48651620,0.01790641,0.20417954
-5.15357679,0.94427366,0.11399087,0.00000000,0.28019704,0.49818314,0.01838520,0.20742191
-5.14757379,0.96677087,0.12098232,0.00000000,0.28945972,0.51024200,0.01886965,0.21067038
-5.14157079,0.98986681,0.12823479,0.00000000,0.29889664,0.52282389,0.01935405,0.21395542
-5.13556778,1.01375812,0.13573165,0.00000000,0.30849548,0.53607223,0.01983370,0.21731758
-5.12956478,1.03865361,0.14345336,0.00000000,0.31824464,0.55013374,0.02030489,0.22080436
-5.12356178,1.06475841,0.15137710,0.00000000,0.32813074,0.56514871,0.02076479,0.22446679
-5.11755878,1.09225778,0.15947640,0.00000000,0.33813608,0.58124107,0.02121132,0.22835565
-5.11155578,1.12130121,0.16772088,0.00000000,0.34823641,0.59850859,0.02164302,0.23251776
-5.10555278,1.15198749,0.17607606,0.00000000,0.35839896,0.61701371,0.02205890,0.23699229
-5.09954977,1.18435150,0.18450337,0.00000000,0.36858089,0.63677547,0.02245825,0.24180736
-5.09354677,1.21835331,0.19296016,0.00000000,0.37872824,0.65776277,0.02284051,0.24697709
-5.08754377,1.25387013,0.20139999,0.00000000,0.38877550,0.67988944,0.02320513,0.25249913
-5.08154077,1.29069157,0.20977286,0.00000000,0.39864567,0.70301144,0.02355139,0.25835291
-5.07553777,1.32851840,0.21802574,0.00000000,0.40825095,0.72692616,0.02387841,0.26449868
-5.06953477,1.36696506,0.22610309,0.00000000,0.41749405,0.75137424,0.02418498,0.27087726
-5.06353177,1.40556598,0.23394759,0.00000000,0.42626999,0.77604370,0.02446961,0.27741070
-5.05752876,1.44378540,0.24150087,0.00000000,0.43446834,0.80057652,0.02473050,0.28400380
-5.05152576,1.48103064,0.24870443,0.00000000,0.44197592,0.82457731,0.02496555,0.29054632
-5.04552276,1.51666824,0.25550056,0.00000000,0.44867977,0.84762401,0.02517249,0.29691604
-5.03951976,1.55004250,0.26183339,0.00000000,0.45447032,0.86928023,0.02534888,0.30298235
-5.03351676,1.58049586,0.26764988,0.00000000,0.45924462,0.88910870,0.02549226,0.30861042
-5.02751376,1.60739027,0.27290094,0.00000000,0.46290958,0.90668561,0.02560025,0.31366571
-5.02151076,1.63012892,0.27754242,0.00000000,0.46538505,0.92161512,0.02567064,0.31801864
-5.01550775,1.64817741,0.28153614,0.00000000,0.46660663,0.93354360,0.02570150,0.32154944
-5.00950475,1.66108379,0.28485074,0.00000000,0.46652824,0.94217305,0.02569129,0.32415269
-5.00350175,1.66849645,0.28746252,0.00000000,0.46512411,0.94727329,0.02563891,0.32574177
-4.99749875,1.67017950,0.28935603,0.00000000,0.46239045,0.94869221,0.02554379,0.32625269
-4.99149575,1.66602485,0.29052457,0.00000000,0.45834649,0.94636401,0.02540590,0.32564743
-4.98549275,1.65606065,0.29097041,0.00000000,0.45303494,0.94031477,0.02522582,0.32391661
-4.97948974,1.64045573,0.29070488,0.00000000,0.44652202,0.93066537,0.02500470,0.32108124
-4.97348674,1.61951991,0.28974817,0.00000000,0.43889675,0.91763152,0.02474429,0.31719375
-4.96748374,1.59370014,0.28812902,0.00000000,0.43026989,0.90152087,0.02444687,0.31233798
-4.96148074,1.56357263,0.28588412,0.00000000,0.42077227,0.88272727,0.02411528,0.30662829
-4.95547774,1.52983111,0.28305747,0.00000000,0.41055276,0.86172247,0.02375286,0.30020783
-4.94947474,1.49327172,0.27969948,0.00000000,0.39977589,0.83904528,0.02336340,0.29324580
-4.94347174,1.45477502,0.27586619,0.00000000,0.38861916,0.81528883,0.02295114,0.28593403
-4.93746873,1.41528545,0.27161821,0.00000000,0.37727016,0.79108606,0.02252068,0.27848274
-4.93146573,1.37578914,0.26701989,0.00000000,0.36592349,0.76709399,0.02207700,0.27111572
-4.92546273,1.33729042,0.26213842,0.00000000,0.35477772,0.74397732,0.02162541,0.26406498
-4.91945973,1.30078791,0.25704300,0.00000000,0.34403222,0.72239161,0.02117151,0.25756507
-4.91345673,1.26725055,0.25180417,0.00000000,0.33388411,0.70296669,0.02072113,0.25184708
-4.90745373,1.23759448,0.24649323,0.00000000,0.32452523,0.68629070,0.02028034,0.24713256
-4.90145073,1.21266103,0.24118169,0.00000000,0.31613928,0.67289515,0.01985534,0.24362757
-4.89544772,1.19319651,0.23594097,0.00000000,0.30889903,0.66324131,0.01945240,0.24151680
-4.88944472,1.17983425,0.23084201,0.00000000,0.30296374,0.65770850,0.01907782,0.24095812
-4.88344172,1.17307922,0.22595504,0.00000000,0.29847667,0.65658427,0.01873777,0.24207762
-4.87743872,1.17329558,0.22134927,0.00000000,0.29556282,0.66005687,0.01843821,0.24496524
-4.87143572,1.18069748,0.21709260,0.00000000,0.29432678,0.66821021,0.01818474,0.24967118
-4.86543272,1.19534330,0.21325120,0.00000000,0.29485078,0.68102128,0.01798249,0.25620324
-4.85942971,1.21713336,0.20988902,0.00000000,0.29719290,0.69836027,0.01783594,0.26452508
-4.85342671,1.24581131,0.20706711,0.00000000,0.30138549,0.71999321,0.01774880,0.27455562
-4.84742371,1.28096905,0.20484276,0.00000000,0.30743377,0.74558716,0.01772384,0.28616955
-4.84142071,1.32205512,0.20326852,0.00000000,0.31531471,0.77471786,0.01776280,0.29919900
-4.83541771,1.36838643,0.20239094,0.00000000,0.32497616,0.80687950,0.01786622,0.31343648
-4.82941471,1.41916296,0.20224924,0.00000000,0.33633631,0.84149653,0.01803342,0.32863886
-4.82341171,1.47348514,0.20287377,0.00000000,0.34928355,0.87793703,0.01826241,0.34453258
-4.81740870,1.53037352,0.20428446,0.00000000,0.36367673,0.91552752,0.01854989,0.36081973
-4.81140570,1.58879025,0.20648914,0.00000000,0.37934590,0.95356854,0.01889130,0.37718507
-4.80540270,1.64766177,0.20948205,0.00000000,0.39609367,0.99135083,0.01928083,0.39330372
-4.79939970,1.70590226,0.21324240,0.00000000,0.41369706,1.02817156,0.01971163,0.40884932
-4.79339670,1.76243722,0.21773317,0.00000000,0.43191011,1.06335022,0.02017588,0.42350245
-4.78739370,1.81622659,0.22290028,0.00000000,0.45046699,1.09624368,0.02066507,0.43695903
-4.78139070,1.86628694,0.22867219,0.00000000,0.46908594,1.12626027,0.02117019,0.44893849
-4.77538769,1.91171207,0.23495992,0.00000000,0.48747369,1.15287219,0.02168202,0.45919144
-4.76938469,1.95169171,0.24165779,0.00000000,0.50533063,1.17562630,0.02219141,0.46750646
-4.76338169,1.98552774,0.24864470,0.00000000,0.52235632,1.19415283,0.02268961,0.47371601
-4.75737869,2.01264776,0.25578607,0.00000000,0.53825551,1.20817195,0.02316850,0.47770109
-4.75137569,2.03261560,0.26293646,0.00000000,0.55274444,1.21749810,0.02362095,0.47939443
-4.74537269,2.04513866,0.26994280,0.00000000,0.56555715,1.22204197,0.02404107,0.47878232
-4.73936968,2.05007194,0.27664813,0.00000000,0.57645174,1.22181022,0.02442442,0.47590481
-4.73336668,2.04741864,0.28289572,0.00000000,0.58521638,1.21690300,0.02476822,0.47085429
-4.72736368,2.03732751,0.28853359,0.00000000,0.59167473,1.20750932,0.02507146,0.46377263
-4.72136068,2.02008686,0.29341898,0.00000000,0.59569074,1.19390057,0.02533501,0.45484676
-4.71535768,1.99611549,0.29742280,0.00000000,0.59717242,1.17642222,0.02556158,0.44430308
-4.70935468,1.96595066,0.30043385,0.00000000,0.59607465,1.15548403,0.02575565,0.43240064
-4.70335168,1.93023339,0.30236242,0.00000000,0.59240062,1.13154891,0.02592335,0.41942353
-4.69734867,1.88969145,0.30314335,0.00000000,0.58620199,1.10512082,0.02607221,0.40567260
-4.69134567,1.84512024,0.30273819,0.00000000,0.57757767,1.07673180,0.02621086,0.39145679
-4.68534267,1.79736219,0.30113646,0.00000000,0.56667112,1.04692857,0.02634871,0.37708442
-4.67933967,1.74728497,0.29835578,0.00000000,0.55366635,1.01625885,0.02649553,0.36285459
-4.67333667,1.69575911,0.29444111,0.00000000,0.53878269,0.98525784,0.02666098,0.34904912
-4.66733367,1.64363558,0.28946276,0.00000000,0.52226840,0.95443511,0.02685421,0.33592498
-4.66133067,1.59172394,0.28351364,0.00000000,0.50439354,0.92426211,0.02708334,0.32370779
-4.65532766,1.54077161,0.27670548,0.00000000,0.48544217,0.89516090,0.02735504,0.31258624
-4.64932466,1.49144501,0.26916459,0.00000000,0.46570423,0.86749405,0.02767414,0.30270771
-4.64332166,1.44431298,0.26102701,0.00000000,0.44546743,0.84155636,0.02804322,0.29417524
-4.63731866,1.39983324,0.25243352,0.00000000,0.42500947,0.81756838,0.02846237,0.28704578
-4.63131566,1.35834225,0.24352464,0.00000000,0.40459074,0.79567212,0.02892898,0.28132985
-4.62531266,1.32004892,0.23443585,0.00000000,0.38444804,0.77592916,0.02943764,0.27699254
-4.61930965,1.28503245,0.22529329,0.00000000,0.36478920,0.75832108,0.02998014,0.27395582
-4.61330665,1.25324446,0.21621010,0.00000000,0.34578914,0.74275246,0.03054562,0.27210208
-4.60730365,1.22451533,0.20728358,0.00000000,0.32758718,0.72905630,0.03112080,0.27127872
-4.60130065,1.19856474,0.19859320,0.00000000,0.31028592,0.71700174,0.03169027,0.27130374
-4.59529765,1.17501588,0.19019960,0.00000000,0.29395145,0.70630387,0.03223703,0.27197207
-4.58929465,1.15341300,0.18214455,0.00000000,0.27861501,0.69663527,0.03274292,0.27306250
-4.58329165,1.13324158,0.17445181,0.00000000,0.26427588,0.68763899,0.03318926,0.27434494
-4.57728864,1.11395040,0.16712885,0.00000000,0.25090532,0.67894241,0.03355745,0.27558784
-4.57128564,1.09497465,0.16016922,0.00000000,0.23845137,0.67017154,0.03382965,0.27656549
-4.56528264,1.07575921,0.15355552,0.00000000,0.22684428,0.66096524,0.03398939,0.27706501
-4.55927964,1.05578117,0.14726271,0.00000000,0.21600220,0.65098875,0.03402217,0.27689277
-4.55327664,1.03457069,0.14126161,0.00000000,0.20583704,0.63994611,0.03391605,0.27588002
-4.54727364,1.01172947,0.13552236,0.00000000,0.19626004,0.62759093,0.03366203,0.27388766
-4.54127064,0.98694601,0.13001782,0.00000000,0.18718699,0.61373515,0.03325450,0.27080985
-4.53526763,0.96000728,0.12472647,0.00000000,0.17854277,0.59825549,0.03269140,0.26657645
-4.52926463,0.93080616,0.11963497,0.00000000,0.17026513,0.58109728,0.03197441,0.26115424
-4.52326163,0.89934469,0.11474011,0.00000000,0.16230749,0.56227566,0.03110888,0.25454682
-4.51725863,0.86573296,0.11005006,0.00000000,0.15464085,0.54187420,0.03010369,0.24679333
-4.51125563,0.83018386,0.10558497,0.00000000,0.14725455,0.52004088,0.02897103,0.23796603
-4.50525263,0.79300402,0.10137690,0.00000000,0.14015618,0.49698185,0.02772599,0.22816682
-4.49924962,0.75458141,0.09746902,0.00000000,0.13337038,0.47295318,0.02638607,0.21752303
-4.49324662,0.71537028,0.09391417,0.00000000,0.12693699,0.44825106,0.02497073,0.20618243
-4.48724362,0.67587411,0.09077294,0.00000000,0.12090832,0.42320079,0.02350073,0.19430796
-4.48124062,0.63662721,0.08811120,0.00000000,0.11534595,0.39814515,0.02199757,0.18207218
-4.47523762,0.59817600,0.08599734,0.00000000,0.11031711,0.37343253,0.02048291,0.16965176
-4.46923462,0.56106039,0.08449925,0.00000000,0.10589082,0.34940535,0.01897797,0.15722225
-4.46323162,0.52579627,0.08368114,0.00000000,0.10213400,0.32638916,0.01750302,0.14495319
-4.45722861,0.49285943,0.08360051,0.00000000,0.09910764,0.30468276,0.01607695,0.13300395
-4.45122561,0.46267171,0.08430510,0.00000000,0.09686327,0.28454977,0.01471687,0.12152005
-4.44522261,0.43558950,0.08583026,0.00000000,0.09543988,0.26621173,0.01343783,0.11063048
-4.43921961,0.41189513,0.08819659,0.00000000,0.09486129,0.24984303,0.01225263,0.10044564
-4.43321661,0.39179110,0.09140817,0.00000000,0.09513427,0.23556764,0.01117168,0.09105621
-4.42721361,0.37539739,0.09545129,0.00000000,0.09624725,0.22345781,0.01020305,0.08253271
-4.42121061,0.36275168,0.10029389,0.00000000,0.09816995,0.21353447,0.00935243,0.07492580
-4.41520760,0.35381228,0.10588570,0.00000000,0.10085375,0.20576950,0.00862335,0.06826719
-4.40920460,0.34846380,0.11215911,0.00000000,0.10423289,0.20008943,0.00801729,0.06257103
-4.40320160,0.34652491,0.11903079,0.00000000,0.10822646,0.19638058,0.00753393,0.05783570
-4.39719860,0.34775820,0.12640404,0.00000000,0.11274115,0.19449533,0.00717143,0.05404592
-4.39119560,0.35188145,0.13417176,0.00000000,0.11767466,0.19425928,0.00692664,0.05117497
-4.38519260,0.35858018,0.14222002,0.00000000,0.12291961,0.19547902,0.00679543,0.04918706
-4.37918959,0.36752077,0.15043208,0.00000000,0.12836789,0.19795026,0.00677294,0.04803965
-4.37318659,0.37836400,0.15869269,0.00000000,0.13391523,0.20146602,0.00685384,0.04768576
-4.36718359,0.39077832,0.16689251,0.00000000,0.13946587,0.20582461,0.00703257,0.04807615
-4.36118059,0.40445259,0.17493251,0.00000000,0.14493701,0.21083719,0.00730355,0.04916133
-4.35517759,0.41910781,0.18272811,0.00000000,0.15026301,0.21633457,0.00766141,0.05089352
-4.34917459,0.43450753,0.19021280,0.00000000,0.15539899,0.22217310,0.00810108,0.05322830
-4.34317159,0.45046649,0.19734122,0.00000000,0.16032376,0.22823945,0.00861799,0.05612626
-4.33716858,0.46685730,0.20409137,0.00000000,0.16504181,0.23445403,0.00920814,0.05955435
-4.33116558,0.48361484,0.21046586,0.00000000,0.16958433,0.24077313,0.00986819,0.06348710
-4.32516258,0.50073833,0.21649216,0.00000000,0.17400911,0.24718947,0.01059547,0.06790773
-4.31915958,0.51829082,0.22222169,0.00000000,0.17839928,0.25373132,0.01138806,0.07280891
-4.31315658,0.53639616,0.22772786,0.00000000,0.18286087,0.26046013,0.01224472,0.07819346
-4.30715358,0.55523356,0.23310298,0.00000000,0.18751929,0.26746685,0.01316487,0.08407465
