energy_ev,total_up,total_down,In_p_up,In_p_down,In_d_up,In_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.90995498,0.45937372,-0.45937376,0.00971594,-0.00971594,0.00008878,-0.00008878,0.08918009,-0.08918010,0.10278326,-0.10278327,0.00201403,-0.00201403,0.36320759,-0.36320762
-5.90395198,0.40987315,-0.40987319,0.00823790,-0.00823791,0.00007589,-0.00007589,0.07943294,-0.07943294,0.09225380,-0.09225381,0.00173198,-0.00173198,0.32627185,-0.32627188
-5.89794897,0.36356959,-0.36356962,0.00694868,-0.00694868,0.00006453,-0.00006453,0.07033004,-0.07033005,0.08230058,-0.08230058,0.00148277,-0.00148277,0.29126248,-0.29126251
-5.89194597,0.32062707,-0.32062711,0.00583084,-0.00583084,0.00005459,-0.00005459,0.06190333,-0.06190333,0.07297965,-0.07297966,0.00126441,-0.00126441,0.25840808,-0.25840811
-5.88594297,0.28114580,-0.28114583,0.00486733,-0.00486733,0.00004593,-0.00004593,0.05417124,-0.05417125,0.06433222,-0.06433222,0.00107487,-0.00107487,0.22787953,-0.22787956
-5.87993997,0.24516691,-0.24516694,0.00404177,-0.00404177,0.00003845,-0.00003845,0.04713992,-0.04713992,0.05638526,-0.05638527,0.00091212,-0.00091212,0.19979294,-0.19979297
-5.87393697,0.21267875,-0.21267878,0.00333862,-0.00333862,0.00003201,-0.00003201,0.04080464,-0.04080464,0.04915267,-0.04915268,0.00077420,-0.00077420,0.17421399,-0.17421401
-5.86793397,0.18362403,-0.18362405,0.00274333,-0.00274333,0.00002652,-0.00002652,0.03515144,-0.03515145,0.04263664,-0.04263665,0.00065928,-0.00065928,0.15116349,-0.15116350
-5.86193097,0.15790774,-0.15790776,0.00224243,-0.00224243,0.00002185,-0.00002185,0.03015884,-0.03015884,0.03682930,-0.03682930,0.00056567,-0.00056567,0.13062377,-0.13062379
-5.85592796,0.13540537,-0.13540539,0.00182356,-0.00182356,0.00001793,-0.00001793,0.02579956,-0.02579956,0.03171448,-0.03171449,0.00049189,-0.00049189,0.11254560,-0.11254561
-5.84992496,0.11597107,-0.11597108,0.00147552,-0.00147552,0.00001464,-0.00001464,0.02204227,-0.02204227,0.02726960,-0.02726960,0.00043669,-0.00043669,0.09685517,-0.09685518
-5.84392196,0.09944546,-0.09944547,0.00118827,-0.00118827,0.00001191,-0.00001191,0.01885319,-0.01885319,0.02346740,-0.02346741,0.00039907,-0.00039907,0.08346108,-0.08346109
-5.83791896,0.08566291,-0.08566292,0.00095285,-0.00095285,0.00000967,-0.00000967,0.01619754,-0.01619754,0.02027778,-0.02027778,0.00037828,-0.00037828,0.07226080,-0.07226081
-5.83191596,0.07445789,-0.07445790,0.00076135,-0.00076135,0.00000785,-0.00000785,0.01404085,-0.01404085,0.01766923,-0.01766923,0.00037384,-0.00037384,0.06314659,-0.06314659
-5.82591296,0.06567036,-0.06567036,0.00060689,-0.00060689,0.00000639,-0.00000639,0.01234997,-0.01234997,0.01561031,-0.01561031,0.00038551,-0.00038551,0.05601049,-0.05601049
-5.81990995,0.05914994,-0.05914994,0.00048347,-0.00048347,0.00000523,-0.00000523,0.01109392,-0.01109392,0.01407065,-0.01407065,0.00041332,-0.00041332,0.05074846,-0.05074846
-5.81390695,0.05475895,-0.05475895,0.00038598,-0.00038598,0.00000434,-0.00000434,0.01024444,-0.01024444,0.01302187,-0.01302187,0.00045751,-0.00045751,0.04726342,-0.04726342
-5.80790395,0.05237416,-0.05237416,0.00031002,-0.00031002,0.00000367,-0.00000367,0.00977633,-0.00977633,0.01243806,-0.01243806,0.00051849,-0.00051849,0.04546721,-0.04546720
-5.80190095,0.05188731,-0.05188731,0.00025194,-0.00025194,0.00000319,-0.00000319,0.00966748,-0.00966748,0.01229608,-0.01229608,0.00059684,-0.00059684,0.04528144,-0.04528143
-5.79589795,0.05320451,-0.05320450,0.00020865,-0.00020865,0.00000287,-0.00000287,0.00989877,-0.00989877,0.01257552,-0.01257552,0.00069326,-0.00069326,0.04663741,-0.04663741
-5.78989495,0.05624459,-0.05624458,0.00017762,-0.00017762,0.00000270,-0.00000270,0.01045372,-0.01045371,0.01325846,-0.01325846,0.00080847,-0.00080847,0.04947502,-0.04947501
-5.78389195,0.06093660,-0.06093659,0.00015677,-0.00015677,0.00000265,-0.00000265,0.01131794,-0.01131794,0.01432898,-0.01432898,0.00094321,-0.00094321,0.05374084,-0.05374083
-5.77788894,0.06721655,-0.06721654,0.00014445,-0.00014445,0.00000271,-0.00000271,0.01247855,-0.01247854,0.01577249,-0.01577249,0.00109814,-0.00109814,0.05938563,-0.05938562
-5.77188594,0.07502373,-0.07502371,0.00013934,-0.00013934,0.00000287,-0.00000287,0.01392338,-0.01392337,0.01757497,-0.01757496,0.00127380,-0.00127380,0.06636128,-0.06636126
-5.76588294,0.08429668,-0.08429666,0.00014042,-0.00014042,0.00000312,-0.00000312,0.01564022,-0.01564022,0.01972206,-0.01972205,0.00147054,-0.00147054,0.07461751,-0.07461750
-5.75987994,0.09496921,-0.09496919,0.00014693,-0.00014693,0.00000345,-0.00000345,0.01761605,-0.01761605,0.02219823,-0.02219822,0.00168846,-0.00168846,0.08409857,-0.08409856
-5.75387694,0.10696659,-0.10696657,0.00015832,-0.00015832,0.00000386,-0.00000386,0.01983625,-0.01983625,0.02498590,-0.02498590,0.00192739,-0.00192739,0.09473998,-0.09473996
-5.74787394,0.12020222,-0.12020220,0.00017424,-0.00017424,0.00000434,-0.00000434,0.02228399,-0.02228399,0.02806473,-0.02806473,0.00218680,-0.00218680,0.10646573,-0.10646571
-5.74187094,0.13457500,-0.13457498,0.00019450,-0.00019450,0.00000489,-0.00000489,0.02493967,-0.02493966,0.03141100,-0.03141099,0.00246581,-0.00246581,0.11918609,-0.11918607
-5.73586793,0.14996757,-0.14996754,0.00021908,-0.00021908,0.00000552,-0.00000552,0.02778059,-0.02778058,0.03499722,-0.03499722,0.00276319,-0.00276319,0.13279605,-0.13279603
-5.72986493,0.16624558,-0.16624556,0.00024807,-0.00024807,0.00000621,-0.00000621,0.03078080,-0.03078079,0.03879202,-0.03879201,0.00307732,-0.00307732,0.14717483,-0.14717481
-5.72386193,0.18325822,-0.18325820,0.00028172,-0.00028172,0.00000698,-0.00000698,0.03391115,-0.03391114,0.04276020,-0.04276019,0.00340627,-0.00340627,0.16218628,-0.16218626
-5.71785893,0.20083986,-0.20083984,0.00032039,-0.00032039,0.00000782,-0.00000782,0.03713959,-0.03713959,0.04686319,-0.04686318,0.00374783,-0.00374782,0.17768044,-0.17768042
-5.71185593,0.21881296,-0.21881293,0.00036457,-0.00036457,0.00000874,-0.00000874,0.04043171,-0.04043171,0.05105969,-0.05105969,0.00409953,-0.00409953,0.19349615,-0.19349612
-5.70585293,0.23699210,-0.23699207,0.00041489,-0.00041489,0.00000973,-0.00000973,0.04375149,-0.04375148,0.05530663,-0.05530662,0.00445881,-0.00445881,0.20946458,-0.20946455
-5.69984992,0.25518900,-0.25518897,0.00047209,-0.00047209,0.00001081,-0.00001081,0.04706219,-0.04706219,0.05956032,-0.05956031,0.00482303,-0.00482303,0.22541378,-0.22541376
-5.69384692,0.27321825,-0.27321823,0.00053704,-0.00053704,0.00001198,-0.00001198,0.05032750,-0.05032750,0.06377778,-0.06377777,0.00518961,-0.00518961,0.24117379,-0.24117376
-5.68784392,0.29090359,-0.29090356,0.00061075,-0.00061075,0.00001324,-0.00001324,0.05351266,-0.05351265,0.06791821,-0.06791821,0.00555615,-0.00555615,0.25658220,-0.25658218
-5.68184092,0.30808419,-0.30808417,0.00069432,-0.00069432,0.00001461,-0.00001461,0.05658570,-0.05658569,0.07194448,-0.07194447,0.00592050,-0.00592050,0.27148993,-0.27148991
-5.67583792,0.32462088,-0.32462086,0.00078899,-0.00078899,0.00001610,-0.00001610,0.05951861,-0.05951860,0.07582448,-0.07582448,0.00628085,-0.00628085,0.28576671,-0.28576669
-5.66983492,0.34040164,-0.34040162,0.00089605,-0.00089605,0.00001771,-0.00001771,0.06228844,-0.06228843,0.07953250,-0.07953250,0.00663585,-0.00663585,0.29930617,-0.29930615
-5.66383192,0.35534620,-0.35534618,0.00101688,-0.00101688,0.00001947,-0.00001947,0.06487818,-0.06487817,0.08305023,-0.08305023,0.00698462,-0.00698462,0.31203005,-0.31203003
-5.65782891,0.36940939,-0.36940937,0.00115288,-0.00115288,0.00002137,-0.00002137,0.06727747,-0.06727747,0.08636754,-0.08636754,0.00732680,-0.00732680,0.32389132,-0.32389130
-5.65182591,0.38258288,-0.38258286,0.00130545,-0.00130545,0.00002344,-0.00002344,0.06948300,-0.06948300,0.08948290,-0.08948290,0.00766251,-0.00766251,0.33487598,-0.33487597
-5.64582291,0.39489526,-0.39489524,0.00147594,-0.00147594,0.00002570,-0.00002570,0.07149859,-0.07149859,0.09240338,-0.09240337,0.00799236,-0.00799236,0.34500335,-0.34500334
-5.63981991,0.40641030,-0.40641029,0.00166560,-0.00166560,0.00002814,-0.00002814,0.07333495,-0.07333495,0.09514422,-0.09514422,0.00831734,-0.00831734,0.35432475,-0.35432474
-5.63381691,0.41722339,-0.41722337,0.00187551,-0.00187551,0.00003079,-0.00003079,0.07500912,-0.07500912,0.09772805,-0.09772805,0.00863875,-0.00863874,0.36292064,-0.36292062
-5.62781391,0.42745632,-0.42745631,0.00210655,-0.00210655,0.00003366,-0.00003366,0.07654352,-0.07654352,0.10018364,-0.10018363,0.00895802,-0.00895802,0.37089622,-0.37089621
-5.62181091,0.43725068,-0.43725067,0.00235932,-0.00235932,0.00003675,-0.00003675,0.07796485,-0.07796485,0.10254436,-0.10254436,0.00927662,-0.00927662,0.37837588,-0.37837587
-5.61580790,0.44676001,-0.44676000,0.00263405,-0.00263405,0.00004006,-0.00004006,0.07930263,-0.07930263,0.10484643,-0.10484643,0.00959586,-0.00959586,0.38549646,-0.38549646
-5.60980490,0.45614137,-0.45614135,0.00293062,-0.00293062,0.00004360,-0.00004360,0.08058768,-0.08058768,0.10712689,-0.10712689,0.00991676,-0.00991676,0.39240000,-0.39239999
-5.60380190,0.46554650,-0.46554649,0.00324843,-0.00324843,0.00004736,-0.00004736,0.08185048,-0.08185048,0.10942166,-0.10942166,0.01023984,-0.01023984,0.39922610,-0.39922609
-5.59779890,0.47511331,-0.47511330,0.00358639,-0.00358639,0.00005133,-0.00005133,0.08311959,-0.08311958,0.11176352,-0.11176351,0.01056505,-0.01056505,0.40610447,-0.40610446
-5.59179590,0.48495791,-0.48495790,0.00394290,-0.00394290,0.00005549,-0.00005549,0.08442006,-0.08442006,0.11418034,-0.11418034,0.01089161,-0.01089161,0.41314798,-0.41314797
-5.58579290,0.49516782,-0.49516780,0.00431578,-0.00431578,0.00005982,-0.00005982,0.08577218,-0.08577218,0.11669356,-0.11669355,0.01121793,-0.01121793,0.42044664,-0.42044663
-5.57978989,0.50579662,-0.50579660,0.00470233,-0.00470233,0.00006430,-0.00006430,0.08719029,-0.08719029,0.11931696,-0.11931695,0.01154162,-0.01154162,0.42806278,-0.42806278
-5.57378689,0.51686041,-0.51686039,0.00509929,-0.00509929,0.00006888,-0.00006888,0.08868208,-0.08868207,0.12205593,-0.12205592,0.01185944,-0.01185944,0.43602780,-0.43602779
-5.56778389,0.52833621,-0.52833619,0.00550290,-0.00550290,0.00007353,-0.00007353,0.09024804,-0.09024804,0.12490712,-0.12490712,0.01216739,-0.01216738,0.44434047,-0.44434046
-5.56178089,0.54016243,-0.54016241,0.00590891,-0.00590891,0.00007821,-0.00007821,0.09188148,-0.09188148,0.12785866,-0.12785866,0.01246077,-0.01246077,0.45296706,-0.45296705
-5.55577789,0.55224133,-0.55224132,0.00631269,-0.00631268,0.00008287,-0.00008287,0.09356874,-0.09356874,0.13089070,-0.13089069,0.01273437,-0.01273437,0.46184314,-0.46184313
-5.54977489,0.56444344,-0.56444343,0.00670925,-0.00670925,0.00008746,-0.00008746,0.09528985,-0.09528985,0.13397649,-0.13397648,0.01298258,-0.01298258,0.47087701,-0.47087699
-5.54377189,0.57661351,-0.57661349,0.00709340,-0.00709340,0.00009194,-0.00009194,0.09701948,-0.09701948,0.13708379,-0.13708379,0.01319964,-0.01319964,0.47995439,-0.47995438
-5.53776888,0.58857782,-0.58857780,0.00745981,-0.00745981,0.00009627,-0.00009627,0.09872811,-0.09872811,0.14017653,-0.14017653,0.01337982,-0.01337982,0.48894441,-0.48894439
-5.53176588,0.60015242,-0.60015241,0.00780313,-0.00780313,0.00010040,-0.00010040,0.10038347,-0.10038347,0.14321664,-0.14321663,0.01351763,-0.01351763,0.49770610,-0.49770609
-5.52576288,0.61115179,-0.61115178,0.00811814,-0.00811814,0.00010430,-0.00010430,0.10195204,-0.10195203,0.14616598,-0.14616598,0.01360806,-0.01360806,0.50609551,-0.50609550
-5.51975988,0.62139749,-0.62139748,0.00839986,-0.00839986,0.00010795,-0.00010795,0.10340058,-0.10340058,0.14898823,-0.14898822,0.01364678,-0.01364678,0.51397262,-0.51397261
-5.51375688,0.63072641,-0.63072640,0.00864366,-0.00864366,0.00011132,-0.00011132,0.10469774,-0.10469774,0.15165058,-0.15165057,0.01363029,-0.01363029,0.52120795,-0.52120794
-5.50775388,0.63899813,-0.63899812,0.00884542,-0.00884542,0.00011441,-0.00011441,0.10581538,-0.10581538,0.15412523,-0.15412523,0.01355609,-0.01355609,0.52768843,-0.52768842
-5.50175088,0.64610103,-0.64610103,0.00900162,-0.00900162,0.00011723,-0.00011723,0.10672989,-0.10672989,0.15639054,-0.15639054,0.01342275,-0.01342276,0.53332221,-0.53332221
-5.49574787,0.65195691,-0.65195691,0.00910946,-0.00910946,0.00011980,-0.00011980,0.10742317,-0.10742317,0.15843178,-0.15843178,0.01323005,-0.01323005,0.53804218,-0.53804218
-5.48974487,0.65652382,-0.65652381,0.00916692,-0.00916692,0.00012216,-0.00012216,0.10788338,-0.10788338,0.16024145,-0.16024145,0.01297890,-0.01297890,0.54180805,-0.54180805
-5.48374187,0.65979706,-0.65979706,0.00917288,-0.00917288,0.00012436,-0.00012436,0.10810536,-0.10810536,0.16181918,-0.16181918,0.01267143,-0.01267143,0.54460694,-0.54460694
-5.47773887,0.66180835,-0.66180836,0.00912713,-0.00912713,0.00012646,-0.00012646,0.10809076,-0.10809076,0.16317118,-0.16317118,0.01231085,-0.01231085,0.54645242,-0.54645242
-5.47173587,0.66262318,-0.66262319,0.00903039,-0.00903039,0.00012855,-0.00012855,0.10784785,-0.10784785,0.16430932,-0.16430932,0.01190141,-0.01190141,0.54738220,-0.54738220
-5.46573287,0.66233654,-0.66233655,0.00888437,-0.00888438,0.00013073,-0.00013073,0.10739099,-0.10739099,0.16524984,-0.16524984,0.01144826,-0.01144826,0.54745450,-0.54745451
-5.45972986,0.66106734,-0.66106735,0.00869171,-0.00869171,0.00013308,-0.00013308,0.10673993,-0.10673994,0.16601185,-0.16601185,0.01095728,-0.01095728,0.54674351,-0.54674352
-5.45372686,0.65895182,-0.65895183,0.00845594,-0.00845594,0.00013572,-0.00013572,0.10591882,-0.10591882,0.16661567,-0.16661567,0.01043499,-0.01043499,0.54533408,-0.54533409
-5.44772386,0.65613631,-0.65613632,0.00818143,-0.00818143,0.00013877,-0.00013877,0.10495502,-0.10495502,0.16708113,-0.16708113,0.00988831,-0.00988831,0.54331609,-0.54331610
-5.44172086,0.65276975,-0.65276977,0.00787330,-0.00787330,0.00014233,-0.00014233,0.10387795,-0.10387795,0.16742596,-0.16742596,0.00932443,-0.00932443,0.54077878,-0.54077879
-5.43571786,0.64899649,-0.64899651,0.00753734,-0.00753734,0.00014651,-0.00014651,0.10271775,-0.10271775,0.16766428,-0.16766428,0.00875062,-0.00875062,0.53780545,-0.53780546
-5.42971486,0.64494955,-0.64494956,0.00717989,-0.00717989,0.00015140,-0.00015140,0.10150407,-0.10150407,0.16780548,-0.16780548,0.00817412,-0.00817412,0.53446881,-0.53446882
-5.42371186,0.64074499,-0.64074501,0.00680768,-0.00680768,0.00015708,-0.00015708,0.10026490,-0.10026490,0.16785338,-0.16785338,0.00760194,-0.00760194,0.53082727,-0.53082728
-5.41770885,0.63647751,-0.63647753,0.00642778,-0.00642778,0.00016362,-0.00016362,0.09902555,-0.09902555,0.16780586,-0.16780586,0.00704079,-0.00704080,0.52692245,-0.52692247
-5.41170585,0.63221750,-0.63221752,0.00604740,-0.00604740,0.00017104,-0.00017104,0.09780788,-0.09780788,0.16765495,-0.16765495,0.00649699,-0.00649699,0.52277802,-0.52277804
-5.40570285,0.62800990,-0.62800992,0.00567381,-0.00567381,0.00017935,-0.00017935,0.09662970,-0.09662970,0.16738733,-0.16738734,0.00597636,-0.00597636,0.51839996,-0.51839997
-5.39969985,0.62387464,-0.62387466,0.00531418,-0.00531419,0.00018854,-0.00018854,0.09550445,-0.09550445,0.16698543,-0.16698543,0.00548420,-0.00548421,0.51377820,-0.51377821
-5.39369685,0.61980879,-0.61980881,0.00497552,-0.00497552,0.00019853,-0.00019853,0.09444112,-0.09444112,0.16642875,-0.16642875,0.00502531,-0.00502531,0.50888966,-0.50888967
-5.38769385,0.61579033,-0.61579035,0.00466451,-0.00466451,0.00020923,-0.00020923,0.09344447,-0.09344447,0.16569566,-0.16569567,0.00460391,-0.00460391,0.50370230,-0.50370231
-5.38169085,0.61178302,-0.61178303,0.00438744,-0.00438744,0.00022053,-0.00022053,0.09251543,-0.09251543,0.16476540,-0.16476540,0.00422377,-0.00422377,0.49818014,-0.49818015
-5.37568784,0.60774242,-0.60774244,0.00415013,-0.00415013,0.00023225,-0.00023225,0.09165174,-0.09165174,0.16362014,-0.16362014,0.00388819,-0.00388819,0.49228881,-0.49228882
-5.36968484,0.60362246,-0.60362248,0.00395784,-0.00395784,0.00024421,-0.00024421,0.09084873,-0.09084872,0.16224709,-0.16224710,0.00360008,-0.00360008,0.48600136,-0.48600137
-5.36368184,0.59938217,-0.59938219,0.00381522,-0.00381522,0.00025619,-0.00025619,0.09010017,-0.09010017,0.16064053,-0.16064054,0.00336204,-0.00336204,0.47930388,-0.47930389
-5.35767884,0.59499234,-0.59499236,0.00372626,-0.00372626,0.00026797,-0.00026797,0.08939926,-0.08939926,0.15880349,-0.15880349,0.00317642,-0.00317642,0.47220068,-0.47220069
-5.35167584,0.59044146,-0.59044147,0.00369423,-0.00369423,0.00027931,-0.00027931,0.08873952,-0.08873952,0.15674913,-0.15674913,0.00304542,-0.00304542,0.46471867,-0.46471868
-5.34567284,0.58574081,-0.58574082,0.00372166,-0.00372166,0.00028996,-0.00028996,0.08811566,-0.08811566,0.15450169,-0.15450170,0.00297112,-0.00297112,0.45691058,-0.45691059
-5.33966983,0.58092827,-0.58092828,0.00381032,-0.00381032,0.00029969,-0.00029969,0.08752436,-0.08752435,0.15209694,-0.15209694,0.00295559,-0.00295559,0.44885692,-0.44885693
-5.33366683,0.57607066,-0.57607067,0.00396120,-0.00396120,0.00030829,-0.00030829,0.08696484,-0.08696484,0.14958198,-0.14958198,0.00300088,-0.00300088,0.44066646,-0.44066646
-5.32766383,0.57126450,-0.57126451,0.00417452,-0.00417452,0.00031555,-0.00031555,0.08643936,-0.08643936,0.14701466,-0.14701466,0.00310905,-0.00310905,0.43247517,-0.43247518
-5.32166083,0.56663510,-0.56663511,0.00444971,-0.00444971,0.00032132,-0.00032132,0.08595341,-0.08595341,0.14446231,-0.14446231,0.00328219,-0.00328219,0.42444373,-0.42444374
-5.31565783,0.56233407,-0.56233408,0.00478550,-0.00478550,0.00032547,-0.00032547,0.08551582,-0.08551582,0.14200008,-0.14200008,0.00352234,-0.00352234,0.41675355,-0.41675356
-5.30965483,0.55853538,-0.55853539,0.00517990,-0.00517990,0.00032795,-0.00032795,0.08513858,-0.08513858,0.13970884,-0.13970884,0.00383148,-0.00383148,0.40960162,-0.40960163
-5.30365183,0.55543016,-0.55543016,0.00563030,-0.00563030,0.00032873,-0.00032873,0.08483658,-0.08483658,0.13767277,-0.13767277,0.00421140,-0.00421140,0.40319440,-0.40319440
-5.29764882,0.55322052,-0.55322052,0.00613358,-0.00613358,0.00032784,-0.00032784,0.08462715,-0.08462715,0.13597677,-0.13597676,0.00466361,-0.00466360,0.39774091,-0.39774091
-5.29164582,0.55211278,-0.55211277,0.00668618,-0.00668618,0.00032540,-0.00032540,0.08452954,-0.08452954,0.13470369,-0.13470369,0.00518916,-0.00518916,0.39344556,-0.39344556
-5.28564282,0.55231031,-0.55231030,0.00728431,-0.00728431,0.00032155,-0.00032155,0.08456427,-0.08456427,0.13393175,-0.13393175,0.00578855,-0.00578855,0.39050078,-0.39050077
-5.27963982,0.55400650,-0.55400649,0.00792409,-0.00792409,0.00031650,-0.00031650,0.08475254,-0.08475254,0.13373190,-0.13373190,0.00646154,-0.00646154,0.38907993,-0.38907992
-5.27363682,0.55737802,-0.55737800,0.00860173,-0.00860173,0.00031052,-0.00031052,0.08511553,-0.08511553,0.13416558,-0.13416557,0.00720695,-0.00720695,0.38933079,-0.38933078
-5.26763382,0.56257881,-0.56257879,0.00931382,-0.00931382,0.00030391,-0.00030391,0.08567386,-0.08567386,0.13528270,-0.13528269,0.00802258,-0.00802258,0.39136978,-0.39136977
-5.26163082,0.56973498,-0.56973496,0.01005752,-0.01005752,0.00029702,-0.00029702,0.08644698,-0.08644698,0.13712010,-0.13712009,0.00890499,-0.00890499,0.39527724,-0.39527723
-5.25562781,0.57894081,-0.57894078,0.01083086,-0.01083086,0.00029024,-0.00029024,0.08745276,-0.08745275,0.13970039,-0.13970038,0.00984945,-0.00984945,0.40109384,-0.40109382
-5.24962481,0.59025598,-0.59025595,0.01163296,-0.01163296,0.00028397,-0.00028397,0.08870705,-0.08870705,0.14303131,-0.14303130,0.01084983,-0.01084983,0.40881831,-0.40881829
-5.24362181,0.60370416,-0.60370413,0.01246433,-0.01246432,0.00027863,-0.00027863,0.09022346,-0.09022345,0.14710556,-0.14710555,0.01189860,-0.01189860,0.41840652,-0.41840649
-5.23761881,0.61927286,-0.61927283,0.01332705,-0.01332705,0.00027465,-0.00027465,0.09201307,-0.09201306,0.15190111,-0.15190110,0.01298680,-0.01298680,0.42977186,-0.42977183
-5.23161581,0.63691454,-0.63691450,0.01422506,-0.01422506,0.00027245,-0.00027245,0.09408434,-0.09408433,0.15738196,-0.15738195,0.01410415,-0.01410415,0.44278699,-0.44278696
-5.22561281,0.65654879,-0.65654875,0.01516425,-0.01516424,0.00027245,-0.00027245,0.09644302,-0.09644301,0.16349933,-0.16349931,0.01523917,-0.01523917,0.45728669,-0.45728666
-5.21960980,0.67806559,-0.67806555,0.01615261,-0.01615261,0.00027505,-0.00027505,0.09909207,-0.09909207,0.17019315,-0.17019314,0.01637933,-0.01637933,0.47307192,-0.47307188
-5.21360680,0.70132924,-0.70132920,0.01720030,-0.01720030,0.00028061,-0.00028061,0.10203169,-0.10203168,0.17739393,-0.17739392,0.01751135,-0.01751134,0.48991468,-0.48991464
-5.20760380,0.72618293,-0.72618289,0.01831959,-0.01831959,0.00028948,-0.00028948,0.10525923,-0.10525923,0.18502477,-0.18502476,0.01862139,-0.01862138,0.50756374,-0.50756371
-5.20160080,0.75245364,-0.75245359,0.01952474,-0.01952474,0.00030196,-0.00030196,0.10876927,-0.10876926,0.19300354,-0.19300353,0.01969544,-0.01969544,0.52575090,-0.52575086
-5.19559780,0.77995718,-0.77995713,0.02083187,-0.02083187,0.00031831,-0.00031831,0.11255348,-0.11255348,0.20124519,-0.20124518,0.02071963,-0.02071963,0.54419756,-0.54419753
-5.18959480,0.80850319,-0.80850315,0.02225859,-0.02225859,0.00033874,-0.00033874,0.11660071,-0.11660070,0.20966397,-0.20966395,0.02168058,-0.02168058,0.56262163,-0.56262160
-5.18359180,0.83789990,-0.83789985,0.02382368,-0.02382368,0.00036342,-0.00036342,0.12089682,-0.12089682,0.21817566,-0.21817564,0.02256575,-0.02256575,0.58074429,-0.58074426
-5.17758879,0.86795838,-0.86795834,0.02554658,-0.02554658,0.00039246,-0.00039246,0.12542476,-0.12542476,0.22669962,-0.22669960,0.02336380,-0.02336380,0.59829666,-0.59829663
-5.17158579,0.89849632,-0.89849628,0.02744683,-0.02744683,0.00042592,-0.00042592,0.13016445,-0.13016445,0.23516064,-0.23516063,0.02406487,-0.02406487,0.61502608,-0.61502605
-5.16558279,0.92934104,-0.92934100,0.02954341,-0.02954341,0.00046380,-0.00046380,0.13509284,-0.13509283,0.24349057,-0.24349056,0.02466087,-0.02466087,0.63070187,-0.63070184
