energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.25562781,3.34329464,1.87570063,2.62985946,0.03100808,0.10265299,0.25259386,0.00000000
-5.24962481,3.15262971,1.80575940,2.46993281,0.02987089,0.09939479,0.24216833,0.00000000
-5.24362181,2.96143191,1.72999836,2.31090504,0.02869068,0.09572444,0.23135856,0.00000000
-5.23761881,2.77148955,1.64950101,2.15414670,0.02747308,0.09170029,0.22032510,0.00000000
-5.23161581,2.58451100,1.56542480,2.00093299,0.02622511,0.08738707,0.20923389,0.00000000
-5.22561281,2.40209433,1.47897063,1.85242381,0.02495508,0.08285391,0.19825204,0.00000000
-5.21960980,2.22570142,1.39135172,1.70964812,0.02367247,0.07817228,0.18754380,0.00000000
-5.21360680,2.05663691,1.30376319,1.57349278,0.02238768,0.07341386,0.17726665,0.00000000
-5.20760380,1.89603229,1.21735341,1.44469573,0.02111183,0.06864852,0.16756774,0.00000000
-5.20160080,1.74483517,1.13319832,1.32384318,0.01985647,0.06394239,0.15858085,0.00000000
-5.19559780,1.60380393,1.05227955,1.21137078,0.01863330,0.05935623,0.15042388,0.00000000
-5.18959480,1.47350727,0.97546707,1.10756824,0.01745380,0.05494398,0.14319699,0.00000000
-5.18359180,1.35432862,0.90350686,1.01258692,0.01632897,0.05075178,0.13698145,0.00000000
-5.17758879,1.24647491,0.83701373,0.92645022,0.01526896,0.04681721,0.13183915,0.00000000
-5.17158579,1.14998908,0.77646922,0.84906597,0.01428279,0.04316902,0.12781280,0.00000000
-5.16558279,1.06476587,0.72222441,0.78024051,0.01337810,0.03982709,0.12492682,0.00000000
-5.15957979,0.99057005,0.67450685,0.71969389,0.01256095,0.03680282,0.12318861,0.00000000
-5.15357679,0.92705630,0.63343112,0.66707561,0.01183563,0.03409977,0.12259042,0.00000000
-5.14757379,0.87379008,0.59901209,0.62198056,0.01120460,0.03171447,0.12311144,0.00000000
-5.14157079,0.83026849,0.57117980,0.58396437,0.01066847,0.02963748,0.12472001,0.00000000
-5.13556778,0.79594041,0.54979535,0.55255807,0.01022605,0.02785453,0.12737599,0.00000000
-5.12956478,0.77022523,0.53466649,0.52728125,0.00987445,0.02634767,0.13103290,0.00000000
-5.12356178,0.75252942,0.52556242,0.50765367,0.00960931,0.02509643,0.13563992,0.00000000
-5.11755878,0.74226048,0.52222693,0.49320483,0.00942504,0.02407896,0.14114353,0.00000000
-5.11155578,0.73883797,0.52438936,0.48348143,0.00931510,0.02327293,0.14748879,0.00000000
-5.10555278,0.74170124,0.53177323,0.47805250,0.00927234,0.02265648,0.15462017,0.00000000
-5.09954977,0.75031404,0.54410222,0.47651230,0.00928935,0.02220883,0.16248200,0.00000000
-5.09354677,0.76416610,0.56110372,0.47848109,0.00935887,0.02191083,0.17101850,0.00000000
-5.08754377,0.78277198,0.58251021,0.48360399,0.00947406,0.02174534,0.18017347,0.00000000
-5.08154077,0.80566782,0.60805882,0.49154825,0.00962891,0.02169744,0.18988978,0.00000000
-5.07553777,0.83240652,0.63748979,0.50199939,0.00981846,0.02175450,0.20010878,0.00000000
-5.06953477,0.86255205,0.67054430,0.51465656,0.01003909,0.02190621,0.21076962,0.00000000
-5.06353177,0.89567375,0.70696230,0.52922773,0.01028860,0.02214443,0.22180885,0.00000000
-5.05752876,0.93134117,0.74648111,0.54542512,0.01056637,0.02246316,0.23316015,0.00000000
-5.05152576,0.96912026,0.78883508,0.56296131,0.01087332,0.02285831,0.24475452,0.00000000
-5.04552276,1.00857126,0.83375675,0.58154647,0.01121181,0.02332763,0.25652084,0.00000000
-5.03951976,1.04924884,0.88097973,0.60088691,0.01158548,0.02387056,0.26838691,0.00000000
-5.03351676,1.09070445,0.93024324,0.62068516,0.01199901,0.02448817,0.28028096,0.00000000
-5.02751376,1.13249099,0.98129802,0.64064158,0.01245775,0.02518310,0.29213346,0.00000000
-5.02151076,1.17416943,1.03391328,0.66045754,0.01296737,0.02595958,0.30387931,0.00000000
-5.01550775,1.21531706,1.08788403,0.67983978,0.01353343,0.02682332,0.31546008,0.00000000
-5.00950475,1.25553663,1.14303804,0.69850577,0.01416098,0.02778160,0.32682625,0.00000000
-5.00350175,1.29446571,1.19924163,0.71618963,0.01485404,0.02884308,0.33793921,0.00000000
-4.99749875,1.33178556,1.25640354,0.73264821,0.01561529,0.03001775,0.34877282,0.00000000
-4.99149575,1.36722867,1.31447603,0.74766682,0.01644569,0.03131667,0.35931434,0.00000000
-4.98549275,1.40058426,1.37345262,0.76106426,0.01734417,0.03275161,0.36956461,0.00000000
-4.97948974,1.43170132,1.43336214,0.77269670,0.01830751,0.03433461,0.37953736,0.00000000
-4.97348674,1.46048856,1.49425882,0.78246020,0.01933021,0.03607735,0.38925755,0.00000000
-4.96748374,1.48691137,1.55620862,0.79029156,0.02040457,0.03799041,0.39875879,0.00000000
-4.96148074,1.51098560,1.61927227,0.79616763,0.02152085,0.04008243,0.40807994,0.00000000
-4.95547774,1.53276871,1.68348567,0.80010292,0.02266753,0.04235921,0.41726099,0.00000000
-4.94947474,1.55234851,1.74883886,0.80214581,0.02383176,0.04482266,0.42633846,0.00000000
-4.94347174,1.56983058,1.81525458,0.80237361,0.02499982,0.04746992,0.43534059,0.00000000
-4.93746873,1.58532475,1.88256802,0.80088672,0.02615768,0.05029241,0.44428259,0.00000000
-4.93146573,1.59893196,1.95050918,0.79780239,0.02729166,0.05327511,0.45316231,0.00000000
-4.92546273,1.61073212,2.01868914,0.79324842,0.02838903,0.05639597,0.46195659,0.00000000
-4.91945973,1.62077395,2.08659171,0.78735716,0.02943864,0.05962559,0.47061864,0.00000000
-4.91345673,1.62906752,2.15357136,0.78026023,0.03043153,0.06292721,0.47907659,0.00000000
-4.90745373,1.63557994,2.21885824,0.77208409,0.03136133,0.06625701,0.48723353,0.00000000
-4.90145073,1.64023460,2.28157050,0.76294681,0.03222473,0.06956480,0.49496897,0.00000000
-4.89544772,1.64291392,2.34073398,0.75295599,0.03302166,0.07279501,0.50214176,0.00000000
-4.88944472,1.64346555,2.39530845,0.74220785,0.03375539,0.07588803,0.50859449,0.00000000
-4.88344172,1.64171146,2.44421965,0.73078743,0.03443243,0.07878189,0.51415900,0.00000000
-4.87743872,1.63745935,2.48639546,0.71876963,0.03506224,0.08141407,0.51866289,0.00000000
-4.87143572,1.63051554,2.52080475,0.70622093,0.03565683,0.08372355,0.52193657,0.00000000
-4.86543272,1.62069848,2.54649678,0.69320139,0.03623012,0.08565288,0.52382054,0.00000000
-4.85942971,1.60785192,2.56263912,0.67976683,0.03679721,0.08715022,0.52417254,0.00000000
-4.85342671,1.59185683,2.56855233,0.66597073,0.03737355,0.08817127,0.52287406,0.00000000
-4.84742371,1.57264123,2.56373911,0.65186566,0.03797404,0.08868092,0.51983598,0.00000000
-4.84142071,1.55018742,2.54790687,0.63750422,0.03861208,0.08865469,0.51500289,0.00000000
-4.83541771,1.52453600,2.52098205,0.62293916,0.03929866,0.08807967,0.50835602,0.00000000
-4.82941471,1.49578659,2.48311573,0.60822283,0.04004154,0.08695510,0.49991451,0.00000000
-4.82341171,1.46409513,2.43468024,0.59340596,0.04084454,0.08529251,0.48973501,0.00000000
-4.81740870,1.42966829,2.37625692,0.57853585,0.04170693,0.08311533,0.47790970,0.00000000
-4.81140570,1.39275509,2.30861587,0.56365431,0.04262311,0.08045813,0.46456283,0.00000000
-4.80540270,1.35363673,2.23268888,0.54879540,0.04358241,0.07736538,0.44984602,0.00000000
-4.79939970,1.31261512,2.14953696,0.53398332,0.04456923,0.07388995,0.43393259,0.00000000
-4.79339670,1.27000103,2.06031431,0.51923072,0.04556335,0.07009134,0.41701139,0.00000000
-4.78739370,1.22610270,1.96623064,0.50453750,0.04654049,0.06603366,0.39928018,0.00000000
-4.78139070,1.18121551,1.86851358,0.48989051,0.04747307,0.06178360,0.38093928,0.00000000
-4.77538769,1.13561347,1.76837311,0.47526403,0.04833126,0.05740842,0.36218550,0.00000000
-4.76938469,1.08954285,1.66696939,0.46062114,0.04908399,0.05297398,0.34320684,0.00000000
-4.76338169,1.04321839,1.56538537,0.44591611,0.04970023,0.04854301,0.32417803,0.00000000
-4.75737869,0.99682190,1.46460492,0.43109735,0.05015017,0.04417354,0.30525710,0.00000000
-4.75137569,0.95050343,1.36549713,0.41611113,0.05040650,0.03991768,0.28658311,0.00000000
-4.74537269,0.90438443,1.26880668,0.40090556,0.05044549,0.03582070,0.26827491,0.00000000
-4.73936968,0.85856267,1.17515024,0.38543471,0.05024804,0.03192037,0.25043097,0.00000000
-4.73336668,0.81311827,1.08501813,0.36966257,0.04980044,0.02824673,0.23313005,0.00000000
-4.72736368,0.76812032,0.99878070,0.35356654,0.04909504,0.02482204,0.21643269,0.00000000
-4.72136068,0.72363341,0.91669811,0.33714035,0.04813055,0.02166110,0.20038315,0.00000000
-4.71535768,0.67972367,0.83893288,0.32039604,0.04691213,0.01877167,0.18501169,0.00000000
-4.70935468,0.63646376,0.76556380,0.30336497,0.04545125,0.01615521,0.17033705,0.00000000
-4.70335168,0.59393648,0.69660044,0.28609786,0.04376525,0.01380761,0.15636883,0.00000000
-4.69734867,0.55223682,0.63199734,0.26866373,0.04187668,0.01172014,0.14310974,0.00000000
-4.69134567,0.51147236,0.57166713,0.25114787,0.03981253,0.00988025,0.13055748,0.00000000
-4.68534267,0.47176210,0.51549222,0.23364902,0.03760321,0.00827256,0.11870638,0.00000000
-4.67933967,0.43323381,0.46333448,0.21627587,0.03528151,0.00687965,0.10754852,0.00000000
-4.67333667,0.39602033,0.41504314,0.19914313,0.03288152,0.00568287,0.09707453,0.00000000
-4.66733367,0.36025502,0.37046052,0.18236739,0.03043753,0.00466302,0.08727406,0.00000000
-4.66133067,0.32606677,0.32942614,0.16606296,0.02798299,0.00380094,0.07813584,0.00000000
-4.65532766,0.29357499,0.29177912,0.15033801,0.02554961,0.00307800,0.06964766,0.00000000
-4.64932466,0.26288489,0.25735949,0.13529104,0.02316653,0.00247648,0.06179606,0.00000000
-4.64332166,0.23408332,0.22600843,0.12100803,0.02085973,0.00197981,0.05456603,0.00000000
-4.63731866,0.20723551,0.19756811,0.10756016,0.01865148,0.00157283,0.04794068,0.00000000
-4.63131566,0.18238281,0.17188110,0.09500233,0.01656012,0.00124180,0.04190096,0.00000000
-4.62531266,0.15954141,0.14878985,0.08337240,0.01459988,0.00097453,0.03642545,0.00000000
-4.61930965,0.13870232,0.12813626,0.07269119,0.01278094,0.00076028,0.03149034,0.00000000
-4.61330665,0.11983226,0.10976161,0.06296309,0.01110958,0.00058974,0.02706945,0.00000000
-4.60730365,0.10287549,0.09350675,0.05417728,0.00958847,0.00045495,0.02313452,0.00000000
-4.60130065,0.08775646,0.07921273,0.04630937,0.00821704,0.00034914,0.01965545,0.00000000
-4.59529765,0.07438292,0.06672171,0.03932344,0.00699193,0.00026667,0.01660080,0.00000000
-4.58929465,0.06264956,0.05587822,0.03317422,0.00590743,0.00020285,0.01393831,0.00000000
-4.58329165,0.05244170,0.04653045,0.02780942,0.00495601,0.00015384,0.01163538,0.00000000
-4.57728864,0.04363910,0.03853184,0.02317207,0.00412877,0.00011654,0.00965972,0.00000000
-4.57128564,0.03611961,0.03174253,0.01920271,0.00341589,0.00008844,0.00797988,0.00000000
-4.56528264,0.02976256,0.02603080,0.01584151,0.00280706,0.00006760,0.00656577,0.00000000
-4.55927964,0.02445183,0.02127443,0.01303008,0.00229182,0.00005247,0.00538917,0.00000000
-4.55327664,0.02007852,0.01736178,0.01071316,0.00185990,0.00004191,0.00442413,0.00000000
-4.54727364,0.01654323,0.01419275,0.00883996,0.00150144,0.00003505,0.00364732,0.00000000
-4.54127064,0.01375784,0.01167954,0.00736531,0.00120719,0.00003129,0.00303830,0.00000000
-4.53526763,0.01164700,0.00974717,0.00625054,0.00096869,0.00003026,0.00257974,0.00000000
-4.52926463,0.01014919,0.00833381,0.00546420,0.00077831,0.00003177,0.00225759,0.00000000
-4.52326163,0.00921743,0.00739097,0.00498249,0.00062935,0.00003579,0.00206110,0.00000000
-4.51725863,0.00881978,0.00688354,0.00478964,0.00051605,0.00004248,0.00198290,0.00000000
-4.51125563,0.00893949,0.00678976,0.00487806,0.00043357,0.00005214,0.00201899,0.00000000
-4.50525263,0.00957507,0.00710106,0.00524841,0.00037799,0.00006524,0.00216863,0.00000000
-4.49924962,0.01074006,0.00782185,0.00590955,0.00034622,0.00008243,0.00243432,0.00000000
-4.49324662,0.01246273,0.00896935,0.00687838,0.00033601,0.00010457,0.00282163,0.00000000
-4.48724362,0.01478555,0.01057328,0.00817966,0.00034584,0.00013274,0.00333905,0.00000000
-4.48124062,0.01776463,0.01267567,0.00984565,0.00037487,0.00016831,0.00399784,0.00000000
-4.47523762,0.02146892,0.01533050,0.01191576,0.00042290,0.00021294,0.00481181,0.00000000
-4.46923462,0.02597936,0.01860356,0.01443606,0.00049028,0.00026869,0.00579708,0.00000000
-4.46323162,0.03138784,0.02257207,0.01745870,0.00057788,0.00033805,0.00697188,0.00000000
-4.45722861,0.03779612,0.02732456,0.02104136,0.00068702,0.00042404,0.00835625,0.00000000
-4.45122561,0.04531461,0.03296055,0.02524652,0.00081946,0.00053029,0.00997182,0.00000000
-4.44522261,0.05406115,0.03959045,0.03014073,0.00097732,0.00066114,0.01184153,0.00000000
-4.43921961,0.06415979,0.04733538,0.03579393,0.00116308,0.00082175,0.01398945,0.00000000
-4.43321661,0.07573954,0.05632712,0.04227866,0.00137956,0.00101820,0.01644054,0.00000000
-4.42721361,0.08893341,0.06670815,0.04966943,0.00162994,0.00125763,0.01922057,0.00000000
-4.42121061,0.10387747,0.07863171,0.05804212,0.00191771,0.00154835,0.02235604,0.00000000
-4.41520760,0.12071030,0.09226195,0.06747347,0.00224678,0.00189992,0.02587419,0.00000000
-4.40920460,0.13957265,0.10777422,0.07804083,0.00262147,0.00232328,0.02980319,0.00000000
-4.40320160,0.16060755,0.12535524,0.08982194,0.00304658,0.00283080,0.03417230,0.00000000
-4.39719860,0.18396064,0.14520326,0.10289497,0.00352749,0.00343632,0.03901226,0.00000000
-4.39119560,0.20978088,0.16752811,0.11733872,0.00407024,0.00415512,0.04435570,0.00000000
-4.38519260,0.23822150,0.19255088,0.13323284,0.00468163,0.00500389,0.05023762,0.00000000
-4.37918959,0.26944096,0.22050319,0.15065821,0.00536936,0.00600059,0.05669590,0.00000000
-4.37318659,0.30360393,0.25162587,0.16969720,0.00614212,0.00716422,0.06377182,0.00000000
-4.36718359,0.34088180,0.28616675,0.19043378,0.00700972,0.00851454,0.07151042,0.00000000
-4.36118059,0.38145278,0.32437754,0.21295335,0.00798314,0.01007172,0.07996077,0.00000000
-4.35517759,0.42550107,0.36650947,0.23734213,0.00907459,0.01185579,0.08917600,0.00000000
-4.34917459,0.47321482,0.41280764,0.26368596,0.01029753,0.01388617,0.09921302,0.00000000
-4.34317159,0.52478283,0.46350395,0.29206837,0.01166654,0.01618095,0.11013182,0.00000000
-4.33716858,0.58038952,0.51880863,0.32256786,0.01319723,0.01875621,0.12199441,0.00000000
-4.33116558,0.64020820,0.57890045,0.35525433,0.01490596,0.02162528,0.13486321,0.00000000
-4.32516258,0.70439250,0.64391571,0.39018453,0.01680949,0.02479792,0.14879893,0.00000000
-4.31915958,0.77306614,0.71393643,0.42739675,0.01892451,0.02827962,0.16385805,0.00000000
-4.31315658,0.84631111,0.78897805,0.46690483,0.02126704,0.03207081,0.18008967,0.00000000
-4.30715358,0.92415474,0.86897723,0.50869153,0.02385174,0.03616629,0.19753216,0.00000000
