energy_ev,total_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.74187094,3.93213880,0.93348380,1.92054642,0.02305133,2.00917039,0.31719208,0.01224406
-5.73586793,3.85218123,0.91503435,1.88889939,0.02126079,1.96900124,0.31212370,0.01207020
-5.72986493,3.76687700,0.89494641,1.85412299,0.01957091,1.92544714,0.30650903,0.01190131
-5.72386193,3.67662817,0.87328389,1.81641043,0.01798954,1.87870111,0.30041704,0.01173582
-5.71785893,3.58198238,0.85017662,1.77602954,0.01652239,1.82904712,0.29392786,0.01157235
-5.71185593,3.48363267,0.82581982,1.73332218,0.01517317,1.77685812,0.28713261,0.01140980
-5.70585293,3.38241168,0.80047079,1.68870104,0.01394381,1.72259061,0.28013294,0.01124745
-5.69984992,3.27928053,0.77444289,1.64264395,0.01283476,1.66677580,0.27304030,0.01108501
-5.69384692,3.17531275,0.74809743,1.59568575,0.01184531,1.61000792,0.26597491,0.01092268
-5.68784392,3.07167397,0.72183342,1.54840820,0.01097392,1.55293014,0.25906441,0.01076115
-5.68184092,2.96959802,0.69607608,1.50142801,0.01021861,1.49621876,0.25244212,0.01060165
-5.67583792,2.87036033,0.67126419,1.45538363,0.00957734,1.44056626,0.24624502,0.01044589
-5.66983492,2.77524970,0.64783712,1.41092104,0.00904828,1.38666397,0.24061136,0.01029605
-5.66383192,2.68553912,0.62622176,1.36867916,0.00863019,1.33518501,0.23567800,0.01015473
-5.65782891,2.60245673,0.60681998,1.32927514,0.00832267,1.28676809,0.23157740,0.01002486
-5.65182591,2.52715771,0.58999698,1.29329010,0.00812635,1.24200264,0.22843448,0.00990962
-5.64582291,2.46069784,0.57607082,1.26125563,0.00804304,1.20141588,0.22636334,0.00981235
-5.63981991,2.40400943,0.56530353,1.23364139,0.00807580,1.16546196,0.22546386,0.00973640
-5.63381691,2.35788021,0.55789399,1.21084419,0.00822893,1.13451361,0.22581846,0.00968505
-5.62781391,2.32293553,0.55397273,1.19317870,0.00850787,1.10885617,0.22748895,0.00966136
-5.62181091,2.29962440,0.55359872,1.18087012,0.00891900,1.08868423,0.23051373,0.00966807
-5.61580790,2.28820948,0.55675831,1.17404882,0.00946943,1.07410068,0.23490549,0.00970744
-5.60980490,2.28876111,0.56336616,1.17274715,0.01016658,1.06511800,0.24064932,0.00978120
-5.60380190,2.30115568,0.57326817,1.17689841,0.01101782,1.06166164,0.24770165,0.00989042
-5.59779890,2.32507785,0.58624629,1.18633809,0.01202998,1.06357507,0.25598990,0.01003544
-5.59179590,2.36002690,0.60202496,1.20080702,0.01320884,1.07062640,0.26541294,0.01021585
-5.58579290,2.40532654,0.62027899,1.21995673,0.01455857,1.08251594,0.27584248,0.01043040
-5.57978989,2.46013811,0.64064264,1.24335650,0.01608115,1.09888456,0.28712529,0.01067706
-5.57378689,2.52347652,0.66271953,1.27050205,0.01777589,1.11932248,0.29908626,0.01095298
-5.56778389,2.59422854,0.68609303,1.30082557,0.01963882,1.14337805,0.31153216,0.01125460
-5.56178089,2.67117281,0.71033685,1.33370681,0.02166236,1.17056633,0.32425607,0.01157764
-5.55577789,2.75300105,0.73502534,1.36848495,0.02383483,1.20037727,0.33704215,0.01191724
-5.54977489,2.83833980,0.75974319,1.40447083,0.02614030,1.23228310,0.34967083,0.01226806
-5.54377189,2.92577233,0.78409428,1.44095931,0.02855844,1.26574506,0.36192389,0.01262435
-5.53776888,3.01386005,0.80770923,1.47724148,0.03106454,1.30021921,0.37358958,0.01298011
-5.53176588,3.10116319,0.83025154,1.51261640,0.03362974,1.33516151,0.38446731,0.01332922
-5.52576288,3.18626044,0.85142215,1.54640219,0.03622140,1.37003206,0.39437193,0.01366556
-5.51975988,3.26776740,0.87096233,1.57794629,0.03880367,1.40429886,0.40313737,0.01398313
-5.51375688,3.34435383,0.88865495,1.60663480,0.04133821,1.43744117,0.41061955,0.01427619
-5.50775388,3.41475962,0.90432429,1.63190089,0.04378507,1.46895261,0.41669860,0.01453939
-5.50175088,3.47780983,0.91783447,1.65323213,0.04610369,1.49834450,0.42128026,0.01476786
-5.49574787,3.53242873,0.92908690,1.67017692,0.04825401,1.52514941,0.42429653,0.01495730
-5.48974487,3.57765310,0.93801697,1.68235000,0.05019766,1.54892516,0.42570563,0.01510411
-5.48374187,3.61264482,0.94459035,1.68943699,0.05189906,1.56925954,0.42549150,0.01520542
-5.47773887,3.63670283,0.94879917,1.69119821,0.05332662,1.58577558,0.42366258,0.01525916
-5.47173587,3.64927426,0.95065845,1.68747160,0.05445375,1.59813749,0.42025044,0.01526415
-5.46573287,3.64996452,0.95020293,1.67817477,0.05525978,1.60605698,0.41530800,0.01522002
-5.45972986,3.63854605,0.94748453,1.66330618,0.05573069,1.60929994,0.40890760,0.01512735
-5.45372686,3.61496513,0.94257044,1.64294531,0.05585964,1.60769283,0.40113898,0.01498753
-5.44772386,3.57934625,0.93554195,1.61725164,0.05564724,1.60112868,0.39210716,0.01480281
-5.44172086,3.53199340,0.92649373,1.58646247,0.05510160,1.58957212,0.38193030,0.01457623
-5.43571786,3.47338775,0.91553364,1.55088920,0.05423804,1.57306306,0.37073753,0.01431149
-5.42971486,3.40418113,0.90278263,1.51091224,0.05307865,1.55171855,0.35866676,0.01401293
-5.42371186,3.32518502,0.88837464,1.46697418,0.05165151,1.52573257,0.34586238,0.01368536
-5.41770885,3.23735487,0.87245621,1.41957148,0.04998982,1.49537339,0.33247293,0.01333394
-5.41170585,3.14176974,0.85518551,1.36924456,0.04813072,1.46097852,0.31864870,0.01296406
-5.40570285,3.03960776,0.83673079,1.31656649,0.04611415,1.42294709,0.30453923,0.01258114
-5.39969985,2.93211788,0.81726799,1.26213055,0.04398149,1.38173002,0.29029071,0.01219052
-5.39369685,2.82058882,0.79697762,1.20653696,0.04177432,1.33781811,0.27604347,0.01179729
-5.38769385,2.70631634,0.77604085,1.15037918,0.03953315,1.29172864,0.26192941,0.01140614
-5.38169085,2.59057010,0.75463518,1.09423024,0.03729620,1.24399091,0.24806958,0.01102125
-5.37568784,2.47456128,0.73292968,1.03862960,0.03509845,1.19513146,0.23457202,0.01064614
-5.36968484,2.35941263,0.71108021,0.98407102,0.03297068,1.14565955,0.22152981,0.01028363
-5.36368184,2.24613194,0.68922498,0.93099194,0.03093887,1.09605360,0.20901962,0.00993575
-5.35767884,2.13559021,0.66748058,0.87976479,0.02902370,1.04674917,0.19710064,0.00960375
-5.35167584,2.02850546,0.64593900,0.83069059,0.02724036,0.99812912,0.18581407,0.00928805
-5.34567284,1.92543275,0.62466562,0.78399505,0.02559846,0.95051618,0.17518327,0.00898834
-5.33966983,1.82676075,0.60369861,0.73982740,0.02410228,0.90416840,0.16521431,0.00870361
-5.33366683,1.73271484,0.58304959,0.69826184,0.02275112,0.85927743,0.15589730,0.00843222
-5.32766383,1.64336641,0.56270568,0.65930160,0.02153980,0.81596973,0.14720801,0.00817210
-5.32166083,1.55864766,0.54263280,0.62288537,0.02045935,0.77431040,0.13911011,0.00792078
-5.31565783,1.47837109,0.52278005,0.58889562,0.01949772,0.73430940,0.13155758,0.00767559
-5.30965483,1.40225236,0.50308484,0.55716865,0.01864059,0.69592963,0.12449746,0.00743379
-5.30365183,1.32993549,0.48347862,0.52750559,0.01787221,0.65909642,0.11787257,0.00719271
-5.29764882,1.26101899,0.46389270,0.49968408,0.01717612,0.62370785,0.11162426,0.00694988
-5.29164582,1.19508161,0.44426395,0.47346986,0.01653599,0.58964523,0.10569498,0.00670314
-5.28564282,1.13170661,0.42453995,0.44862801,0.01593622,0.55678339,0.10003058,0.00645072
-5.27963982,1.07050347,0.40468343,0.42493320,0.01536257,0.52500008,0.09458222,0.00619136
-5.27363682,1.01112618,0.38467568,0.40217862,0.01480266,0.49418415,0.08930793,0.00592429
-5.26763382,0.95328761,0.36451874,0.38018332,0.01424627,0.46424228,0.08417366,0.00564931
-5.26163082,0.89676954,0.34423643,0.35879775,0.01368565,0.43510389,0.07915386,0.00536673
-5.25562781,0.84142833,0.32387413,0.33790733,0.01311561,0.40672432,0.07423168,0.00507739
-5.24962481,0.78719633,0.30349732,0.31743419,0.01253357,0.37908613,0.06939864,0.00478259
-5.24362181,0.73407943,0.28318912,0.29733702,0.01193951,0.35219883,0.06465408,0.00448399
-5.23761881,0.68215134,0.26304704,0.27760942,0.01133578,0.32609704,0.06000417,0.00418360
-5.23161581,0.63154509,0.24317899,0.25827674,0.01072692,0.30083755,0.05546081,0.00388363
-5.22561281,0.58244267,0.22369904,0.23939194,0.01011939,0.27649541,0.05104036,0.00358643
-5.21960980,0.53506344,0.20472291,0.22103063,0.00952129,0.25315946,0.04676232,0.00329439
-5.21360680,0.48965205,0.18636371,0.20328565,0.00894205,0.23092755,0.04264799,0.00300986
-5.20760380,0.44646650,0.16872790,0.18626158,0.00839212,0.20990186,0.03871925,0.00273508
-5.20160080,0.40576699,0.15191178,0.17006926,0.00788265,0.19018436,0.03499747,0.00247211
-5.19559780,0.36780583,0.13599859,0.15482078,0.00742527,0.17187280,0.03150251,0.00222277
-5.18959480,0.33281880,0.12105635,0.14062493,0.00703176,0.15505720,0.02825198,0.00198859
-5.18359180,0.30101812,0.10713647,0.12758328,0.00671383,0.13981707,0.02526067,0.00177083
-5.17758879,0.27258697,0.09427299,0.11578701,0.00648288,0.12621919,0.02254015,0.00157043
-5.17158579,0.24767554,0.08248273,0.10531438,0.00634981,0.11431610,0.02009857,0.00138800
-5.16558279,0.22639841,0.07176587,0.09622893,0.00632478,0.10414509,0.01794060,0.00122387
-5.15957979,0.20883304,0.06210720,0.08857824,0.00641700,0.09572765,0.01606747,0.00107808
-5.15357679,0.19501900,0.05347774,0.08239310,0.00663456,0.08906922,0.01447719,0.00095042
-5.14757379,0.18495781,0.04583664,0.07768722,0.00698416,0.08415921,0.01316470,0.00084045
-5.14157079,0.17861310,0.03913334,0.07445706,0.00747089,0.08097110,0.01212220,0.00074753
-5.13556778,0.17591077,0.03330971,0.07268190,0.00809799,0.07946253,0.01133942,0.00067084
-5.12956478,0.17673922,0.02830224,0.07232402,0.00886662,0.07957539,0.01080386,0.00060947
-5.12356178,0.18094945,0.02404410,0.07332893,0.00977558,0.08123587,0.01050107,0.00056235
-5.11755878,0.18835512,0.02046703,0.07562562,0.01082108,0.08435447,0.01041489,0.00052838
-5.11155578,0.19873268,0.01750307,0.07912687,0.01199656,0.08882597,0.01052766,0.00050638
-5.10555278,0.21182174,0.01508601,0.08372971,0.01329250,0.09452963,0.01082040,0.00049513
-5.09954977,0.22732588,0.01315263,0.08931598,0.01469633,0.10132944,0.01127300,0.00049340
-5.09354677,0.24491415,0.01164380,0.09575318,0.01619243,0.10907479,0.01186440,0.00049997
-5.08754377,0.26422363,0.01050526,0.10289566,0.01776216,0.11760154,0.01257285,0.00051360
-5.08154077,0.28486307,0.00968837,0.11058613,0.01938411,0.12673359,0.01337609,0.00053310
-5.07553777,0.30641799,0.00915064,0.11865779,0.02103433,0.13628518,0.01425166,0.00055732
-5.06953477,0.32845723,0.00885626,0.12693685,0.02268682,0.14606371,0.01517728,0.00058514
-5.06353177,0.35054099,0.00877650,0.13524565,0.02431401,0.15587335,0.01613126,0.00061553
-5.05752876,0.37223035,0.00889020,0.14340617,0.02588746,0.16551923,0.01709291,0.00064752
-5.05152576,0.39309795,0.00918414,0.15124409,0.02737859,0.17481226,0.01804316,0.00068028
-5.04552276,0.41273965,0.00965359,0.15859307,0.02875943,0.18357428,0.01896509,0.00071307
-5.03951976,0.43078669,0.01030274,0.16529922,0.03000355,0.19164349,0.01984456,0.00074531
-5.03351676,0.44691795,0.01114526,0.17122559,0.03108681,0.19887999,0.02067080,0.00077660
-5.02751376,0.46087170,0.01220481,0.17625644,0.03198826,0.20517101,0.02143704,0.00080671
-5.02151076,0.47245638,0.01351555,0.18030116,0.03269081,0.21043573,0.02214104,0.00083562
-5.01550775,0.48155976,0.01512250,0.18329755,0.03318186,0.21462943,0.02278555,0.00086356
-5.00950475,0.48815604,0.01708187,0.18521436,0.03345387,0.21774661,0.02337869,0.00089095
-5.00350175,0.49231035,0.01946108,0.18605294,0.03350459,0.21982310,0.02393415,0.00091849
-4.99749875,0.49418038,0.02233857,0.18584782,0.03333728,0.22093668,0.02447123,0.00094711
-4.99149575,0.49401477,0.02580324,0.18466613,0.03296063,0.22120635,0.02501470,0.00097798
-4.98549275,0.49214820,0.02995337,0.18260598,0.03238854,0.22079011,0.02559444,0.00101247
-4.97948974,0.48899314,0.03489520,0.17979360,0.03163966,0.21988111,0.02624486,0.00105217
-4.97348674,0.48502845,0.04074073,0.17637954,0.03073680,0.21870243,0.02700407,0.00109880
-4.96748374,0.48078505,0.04760512,0.17253385,0.02970620,0.21750048,0.02791287,0.00115418
-4.96148074,0.47682903,0.05560328,0.16844053,0.02857667,0.21653718,0.02901351,0.00122022
-4.95547774,0.47374284,0.06484597,0.16429141,0.02737862,0.21608126,0.03034828,0.00129878
-4.94947474,0.47210501,0.07543526,0.16027968,0.02614309,0.21639887,0.03195789,0.00139166
-4.94347174,0.47246917,0.08745956,0.15659319,0.02490077,0.21774372,0.03387989,0.00150047
-4.93746873,0.47534305,0.10098830,0.15340805,0.02368102,0.22034737,0.03614684,0.00162662
-4.93146573,0.48116829,0.11606645,0.15088239,0.02251104,0.22440962,0.03878467,0.00177117
-4.92546273,0.49030166,0.13270911,0.14915082,0.02141504,0.23008979,0.04181100,0.00193480
-4.91945973,0.50299866,0.15089643,0.14831962,0.02041362,0.23749883,0.04523363,0.00211770
-4.91345673,0.51939989,0.17056910,0.14846290,0.01952325,0.24669293,0.04904932,0.00231956
-4.90745373,0.53952116,0.19162477,0.14961987,0.01875596,0.25766869,0.05324276,0.00253946
-4.90145073,0.56324750,0.21391565,0.15179334,0.01811914,0.27036030,0.05778597,0.00277591
-4.89544772,0.59033182,0.23724756,0.15494949,0.01761558,0.28463873,0.06263813,0.00302676
-4.88944472,0.62039819,0.26138064,0.15901900,0.01724361,0.30031329,0.06774584,0.00328929
-4.88344172,0.65295001,0.28603199,0.16389946,0.01699746,0.31713548,0.07304391,0.00356017
-4.87743872,0.68738299,0.31088013,0.16945906,0.01686769,0.33480508,0.07845667,0.00383559
-4.87143572,0.72300256,0.33557159,0.17554139,0.01684184,0.35297849,0.08389976,0.00411129
-4.86543272,0.75904539,0.35972914,0.18197126,0.01690504,0.37127902,0.08928243,0.00438270
-4.85942971,0.79470424,0.38296189,0.18856134,0.01704085,0.38930882,0.09451022,0.00464504
-4.85342671,0.82915548,0.40487654,0.19511936,0.01723203,0.40666210,0.09948793,0.00489347
-4.84742371,0.86158806,0.42508972,0.20145566,0.01746137,0.42293915,0.10412291,0.00512328
-4.84142071,0.89123316,0.44324068,0.20739076,0.01771251,0.43776061,0.10832835,0.00532999
-4.83541771,0.91739308,0.45900403,0.21276270,0.01797071,0.45078146,0.11202656,0.00550953
-4.82941471,0.93946827,0.47210176,0.21743388,0.01822358,0.46170415,0.11515210,0.00565842
-4.82341171,0.95698143,0.48231407,0.22129705,0.01846167,0.47029030,0.11765449,0.00577383
-4.81740870,0.96959750,0.48948854,0.22428026,0.01867898,0.47637040,0.11950057,0.00585378
-4.81140570,0.97713859,0.49354702,0.22635045,0.01887331,0.47985117,0.12067621,0.00589716
-4.80540270,0.97959326,0.49449001,0.22751569,0.01904649,0.48072009,0.12118734,0.00590379
-4.79939970,0.97711949,0.49239814,0.22782572,0.01920441,0.47904694,0.12106027,0.00587447
-4.79339670,0.97004109,0.48743075,0.22737086,0.01935692,0.47498227,0.12034119,0.00581096
-4.78739370,0.95883779,0.47982140,0.22627930,0.01951752,0.46875265,0.11909490,0.00571587
-4.78139070,0.94412903,0.46987067,0.22471273,0.01970290,0.46065304,0.11740278,0.00559267
-4.77538769,0.92665226,0.45793628,0.22286065,0.01993235,0.45103653,0.11536009,0.00544549
-4.76938469,0.90723649,0.44442118,0.22093331,0.02022701,0.44030172,0.11307263,0.00527902
-4.76338169,0.88677213,0.42975989,0.21915373,0.02060902,0.42887841,0.11065300,0.00509834
-4.75737869,0.86617829,0.41440378,0.21774900,0.02110055,0.41721214,0.10821654,0.00490876
-4.75137569,0.84636891,0.39880586,0.21694125,0.02172288,0.40574803,0.10587703,0.00471563
-4.74537269,0.82821902,0.38340569,0.21693854,0.02249530,0.39491489,0.10374253,0.00452416
-4.73936968,0.81253245,0.36861505,0.21792621,0.02343419,0.38510987,0.10191131,0.00433926
-4.73336668,0.80001228,0.35480486,0.22005883,0.02455209,0.37668453,0.10046816,0.00416541
-4.72736368,0.79123522,0.34229393,0.22345321,0.02585683,0.36993274,0.09948121,0.00400648
-4.72136068,0.78663085,0.33133985,0.22818281,0.02735092,0.36508078,0.09899934,0.00386570
-4.71535768,0.78646657,0.32213239,0.23427359,0.02903098,0.36228022,0.09905038,0.00374550
-4.70935468,0.79083866,0.31478960,0.24170177,0.03088745,0.36160362,0.09964003,0.00364753
-4.70335168,0.79967007,0.30935665,0.25039332,0.03290454,0.36304323,0.10075171,0.00357263
-4.69734867,0.81271461,0.30580738,0.26022557,0.03506033,0.36651275,0.10234725,0.00352083
-4.69134567,0.82956764,0.30404843,0.27103056,0.03732721,0.37185198,0.10436841,0.00349140
-4.68534267,0.84968257,0.30392580,0.28260024,0.03967253,0.37883414,0.10673923,0.00348295
-4.67933967,0.87239264,0.30523333,0.29469337,0.04205941,0.38717554,0.10936904,0.00349348
-4.67333667,0.89693697,0.30772289,0.30704360,0.04444785,0.39654717,0.11215610,0.00352050
-4.66733367,0.92248989,0.31111574,0.31936879,0.04679590,0.40658775,0.11499165,0.00356116
-4.66133067,0.94819228,0.31511462,0.33138083,0.04906104,0.41691767,0.11776435,0.00361236
-4.65532766,0.97318381,0.31941614,0.34279584,0.05120150,0.42715328,0.12036471,0.00367087
-4.64932466,0.99663456,0.32372284,0.35334422,0.05317771,0.43692096,0.12268965,0.00373345
-4.64332166,1.01777509,0.32775463,0.36278015,0.05495362,0.44587041,0.12464663,0.00379698
-4.63731866,1.03592360,0.33125916,0.37089020,0.05649791,0.45368672,0.12615763,0.00385852
-4.63131566,1.05050918,0.33402062,0.37750071,0.05778508,0.46010075,0.12716237,0.00391541
-4.62531266,1.06109059,0.33586696,0.38248356,0.05879630,0.46489742,0.12762102,0.00396532
-4.61930965,1.06736969,0.33667511,0.38576040,0.05952001,0.46792191,0.12751607,0.00400634
-4.61330665,1.06919941,0.33637410,0.38730494,0.05995232,0.46908326,0.12685337,0.00403692
-4.60730365,1.06658610,0.33494627,0.38714339,0.06009705,0.46835575,0.12566233,0.00405595
-4.60130065,1.05968648,0.33242633,0.38535326,0.05996556,0.46577791,0.12399525,0.00406273
-4.59529765,1.04879962,0.32889862,0.38206036,0.05957632,0.46144936,0.12192574,0.00405693
-4.58929465,1.03435450,0.32449274,0.37743450,0.05895423,0.45552593,0.11954652,0.00403858
-4.58329165,1.01689403,0.31937777,0.37168400,0.05812978,0.44821313,0.11696644,0.00400805
-4.57728864,0.99705621,0.31375536,0.36504928,0.05713804,0.43975859,0.11430702,0.00396594
-4.57128564,0.97555365,0.30785215,0.35779598,0.05601756,0.43044369,0.11169864,0.00391312
-4.56528264,0.95315195,0.30191171,0.35020774,0.05480924,0.42057486,0.10927639,0.00385063
-4.55927964,0.93064818,0.29618636,0.34257903,0.05355516,0.41047476,0.10717594,0.00377968
-4.55327664,0.90884988,0.29092925,0.33520817,0.05229747,0.40047379,0.10552945,0.00370161
-4.54727364,0.88855541,0.28638676,0.32839088,0.05107733,0.39090207,0.10446171,0.00361785
-4.54127064,0.87053593,0.28279172,0.32241423,0.04993398,0.38208202,0.10408666,0.00352993
-4.53526763,0.85551947,0.28035737,0.31755133,0.04890386,0.37432173,0.10450432,0.00343944
-4.52926463,0.84417706,0.27927226,0.31405660,0.04801991,0.36790908,0.10579841,0.00334805
-4.52326163,0.83711109,0.27969625,0.31216169,0.04731098,0.36310663,0.10803446,0.00325748
-4.51725863,0.83484572,0.28175750,0.31207196,0.04680136,0.36014712,0.11125872,0.00316950
-4.51125563,0.83781924,0.28555053,0.31396347,0.04651037,0.35922973,0.11549765,0.00308595
-4.50525263,0.84637816,0.29113525,0.31798040,0.04645216,0.36051672,0.12075816,0.00300870
-4.49924962,0.86077281,0.29853695,0.32423283,0.04663549,0.36413067,0.12702843,0.00293964
-4.49324662,0.88115434,0.30774712,0.33279490,0.04706363,0.37015204,0.13427928,0.00288068
-4.48724362,0.90757303,0.31872499,0.34370324,0.04773441,0.37861729,0.14246609,0.00283371
-4.48124062,0.93997767,0.33139974,0.35695577,0.04864017,0.38951734,0.15153099,0.00280059
-4.47523762,0.97821627,0.34567316,0.37251086,0.04976797,0.40279660,0.16140537,0.00278307
-4.46923462,1.02203786,0.36142278,0.39028696,0.05109971,0.41835274,0.17201249,0.00278283
-4.46323162,1.07109577,0.37850522,0.41016279,0.05261246,0.43603708,0.18327006,0.00280135
-4.45722861,1.12495216,0.39675969,0.43197808,0.05427880,0.45565601,0.19509274,0.00283996
-4.45122561,1.18308423,0.41601158,0.45553514,0.05606723,0.47697335,0.20739432,0.00289970
-4.44522261,1.24489182,0.43607589,0.48060111,0.05794282,0.49971385,0.22008960,0.00298139
-4.43921961,1.30970677,0.45676057,0.50691110,0.05986777,0.52356786,0.23309575,0.00308552
-4.43321661,1.37680360,0.47786953,0.53417210,0.06180225,0.54819712,0.24633325,0.00321224
-4.42721361,1.44541166,0.49920530,0.56206768,0.06370522,0.57324161,0.25972624,0.00336135
-4.42121061,1.51472829,0.52057128,0.59026340,0.06553535,0.59832737,0.27320238,0.00353229
-4.41520760,1.58393276,0.54177356,0.61841270,0.06725207,0.62307493,0.28669217,0.00372412
-4.40920460,1.65220061,0.56262226,0.64616325,0.06881653,0.64710823,0.30012790,0.00393551
-4.40320160,1.71871788,0.58293239,0.67316343,0.07019264,0.67006358,0.31344225,0.00416477
-4.39719860,1.78269481,0.60252439,0.69906875,0.07134808,0.69159837,0.32656669,0.00440981
-4.39119560,1.84337860,0.62122425,0.72354810,0.07225512,0.71139912,0.33942980,0.00466824
-4.38519260,1.90006476,0.63886344,0.74628944,0.07289147,0.72918863,0.35195572,0.00493730
-4.37918959,1.95210675,0.65527874,0.76700493,0.07324082,0.74473166,0.36406276,0.00521394
-4.37318659,1.99892371,0.67031205,0.78543527,0.07329331,0.75783930,0.37566246,0.00549485
-4.36718359,2.04000612,0.68381035,0.80135310,0.07304572,0.76837142,0.38665908,0.00577647
-4.36118059,2.07491935,0.69562592,0.81456558,0.07250145,0.77623742,0.39694969,0.00605505
-4.35517759,2.10330536,0.70561697,0.82491600,0.07167027,0.78139523,0.40642492,0.00632670
-4.34917459,2.12488255,0.71364866,0.83228449,0.07056782,0.78384856,0.41497035,0.00658744
-4.34317159,2.13944425,0.71959470,0.83658802,0.06921495,0.78364276,0.42246856,0.00683327
-4.33716858,2.14685606,0.72333937,0.83777975,0.06763686,0.78085945,0.42880179,0.00706022
-4.33116558,2.14705258,0.72478014,0.83584776,0.06586210,0.77561036,0.43385502,0.00726444
-4.32516258,2.14003370,0.72383057,0.83081357,0.06392148,0.76803059,0.43751951,0.00744229
-4.31915958,2.12586096,0.72042356,0.82273030,0.06184694,0.75827192,0.43969648,0.00759039
-4.31315658,2.10465423,0.71451474,0.81168072,0.05967048,0.74649628,0.44030085,0.00770572
-4.30715358,2.07658870,0.70608575,0.79777535,0.05742307,0.73286987,0.43926485,0.00778573
