energy_ev,total_up,Ag_p_up,Ag_d_up,Ga_p_up,Ga_d_up,Te_p_up,Te_d_up
-5.86793397,0.92360869,0.16763639,0.85560057,0.03160635,0.00000000,0.02455167,0.00000000
-5.86193097,0.82951977,0.15807011,0.76517086,0.02831498,0.00000000,0.02401518,0.00000000
-5.85592796,0.74607576,0.15051264,0.68447404,0.02544884,0.00000000,0.02377613,0.00000000
-5.84992496,0.67317489,0.14518695,0.61331067,0.02302972,0.00000000,0.02387630,0.00000000
-5.84392196,0.61068047,0.14232834,0.55144164,0.02107631,0.00000000,0.02436099,0.00000000
-5.83791896,0.55843999,0.14218602,0.49860648,0.01960517,0.00000000,0.02527883,0.00000000
-5.83191596,0.51630094,0.14502390,0.45453896,0.01863171,0.00000000,0.02668141,0.00000000
-5.82591296,0.48412313,0.15112019,0.41897942,0.01817096,0.00000000,0.02862265,0.00000000
-5.81990995,0.46178702,0.16076570,0.39168387,0.01823832,0.00000000,0.03115811,0.00000000
-5.81390695,0.44919807,0.17426069,0.37242948,0.01885008,0.00000000,0.03434394,0.00000000
-5.80790395,0.44628716,0.19191008,0.36101697,0.02002375,0.00000000,0.03823580,0.00000000
-5.80190095,0.45300726,0.21401709,0.35726976,0.02177809,0.00000000,0.04288745,0.00000000
-5.79589795,0.46932672,0.24087523,0.36103046,0.02413297,0.00000000,0.04834929,0.00000000
-5.78989495,0.49521963,0.27275883,0.37215493,0.02710885,0.00000000,0.05466676,0.00000000
-5.78389195,0.53065372,0.30991230,0.39050439,0.03072608,0.00000000,0.06187864,0.00000000
-5.77788894,0.57557644,0.35253834,0.41593618,0.03500397,0.00000000,0.07001543,0.00000000
-5.77188594,0.62989994,0.40078556,0.44829346,0.03995956,0.00000000,0.07909769,0.00000000
-5.76588294,0.69348552,0.45473599,0.48739456,0.04560629,0.00000000,0.08913458,0.00000000
-5.75987994,0.76612845,0.51439290,0.53302243,0.05195253,0.00000000,0.10012263,0.00000000
-5.75387694,0.84754379,0.57966969,0.58491466,0.05900006,0.00000000,0.11204471,0.00000000
-5.74787394,0.93735398,0.65038035,0.64275479,0.06674251,0.00000000,0.12486941,0.00000000
-5.74187094,1.03507907,0.72623221,0.70616509,0.07516392,0.00000000,0.13855090,0.00000000
-5.73586793,1.14012996,0.80682153,0.77470152,0.08423748,0.00000000,0.15302915,0.00000000
-5.72986493,1.25180553,0.89163249,0.84785116,0.09392442,0.00000000,0.16823071,0.00000000
-5.72386193,1.36929388,0.98004008,0.92503232,0.10417327,0.00000000,0.18406997,0.00000000
-5.71785893,1.49167823,1.07131704,1.00559780,0.11491949,0.00000000,0.20045096,0.00000000
-5.71185593,1.61794729,1.16464517,1.08884111,0.12608549,0.00000000,0.21726952,0.00000000
-5.70585293,1.74701035,1.25913073,1.17400585,0.13758115,0.00000000,0.23441590,0.00000000
-5.69984992,1.87771656,1.35382381,1.26029796,0.14930485,0.00000000,0.25177763,0.00000000
-5.69384692,2.00887802,1.44774114,1.34690059,0.16114495,0.00000000,0.26924252,0.00000000
-5.68784392,2.13929584,1.53989148,1.43299104,0.17298179,0.00000000,0.28670179,0.00000000
-5.68184092,2.26778829,1.62930289,1.51775930,0.18469017,0.00000000,0.30405296,0.00000000
-5.67583792,2.39321990,1.71505064,1.60042734,0.19614209,0.00000000,0.32120256,0.00000000
-5.66983492,2.51453029,1.79628469,1.68026841,0.20720988,0.00000000,0.33806851,0.00000000
-5.66383192,2.63076145,1.87225546,1.75662546,0.21776949,0.00000000,0.35458184,0.00000000
-5.65782891,2.74108217,1.94233669,1.82892786,0.22770382,0.00000000,0.37068793,0.00000000
-5.65182591,2.84480836,2.00604423,1.89670552,0.23690594,0.00000000,0.38634704,0.00000000
-5.64582291,2.94141837,2.06304991,1.95959963,0.24528219,0.00000000,0.40153405,0.00000000
-5.63981991,3.03056229,2.11318948,2.01736963,0.25275483,0.00000000,0.41623766,0.00000000
-5.63381691,3.11206479,2.15646436,2.06989567,0.25926427,0.00000000,0.43045876,0.00000000
-5.62781391,3.18592129,2.19303693,2.11717663,0.26477074,0.00000000,0.44420839,0.00000000
-5.62181091,3.25228754,2.22321938,2.15932355,0.26925523,0.00000000,0.45750514,0.00000000
-5.61580790,3.31146309,2.24745684,2.19654887,0.27271978,0.00000000,0.47037235,0.00000000
-5.60980490,3.36386954,2.26630533,2.22915184,0.27518701,0.00000000,0.48283514,0.00000000
-5.60380190,3.41002461,2.28040569,2.25750101,0.27669896,0.00000000,0.49491752,0.00000000
-5.59779890,3.45051337,2.29045482,2.28201442,0.27731517,0.00000000,0.50663971,0.00000000
-5.59179590,3.48595818,2.29717545,2.30313884,0.27711032,0.00000000,0.51801589,0.00000000
-5.58579290,3.51698872,2.30128612,2.32132870,0.27617122,0.00000000,0.52905242,0.00000000
-5.57978989,3.54421374,2.30347259,2.33702610,0.27459359,0.00000000,0.53974667,0.00000000
-5.57378689,3.56819572,2.30436212,2.35064263,0.27247855,0.00000000,0.55008654,0.00000000
-5.56778389,3.58942964,2.30450163,2.36254385,0.26992907,0.00000000,0.56005057,0.00000000
-5.56178089,3.60832648,2.30434063,2.37303707,0.26704652,0.00000000,0.56960872,0.00000000
-5.55577789,3.62520217,2.30421944,2.38236276,0.26392741,0.00000000,0.57872357,0.00000000
-5.54977489,3.64027174,2.30436283,2.39068976,0.26066053,0.00000000,0.58735193,0.00000000
-5.54377189,3.65364868,2.30487910,2.39811409,0.25732445,0.00000000,0.59544671,0.00000000
-5.53776888,3.66534881,2.30576396,2.40466106,0.25398555,0.00000000,0.60295869,0.00000000
-5.53176588,3.67529780,2.30690879,2.41029027,0.25069668,0.00000000,0.60983834,0.00000000
-5.52576288,3.68334152,2.30811214,2.41490258,0.24749623,0.00000000,0.61603717,0.00000000
-5.51975988,3.68925801,2.30909378,2.41834864,0.24440790,0.00000000,0.62150878,0.00000000
-5.51375688,3.69277020,2.30951010,2.42043804,0.24144089,0.00000000,0.62620947,0.00000000
-5.50775388,3.69355840,2.30896999,2.42094857,0.23859063,0.00000000,0.63009816,0.00000000
-5.50175088,3.69127191,2.30705043,2.41963495,0.23583986,0.00000000,0.63313604,0.00000000
-5.49574787,3.68553925,2.30331105,2.41623671,0.23316009,0.00000000,0.63528567,0.00000000
-5.48974487,3.67597686,2.29730733,2.41048508,0.23051337,0.00000000,0.63650989,0.00000000
-5.48374187,3.66219640,2.28860210,2.40210867,0.22785416,0.00000000,0.63677056,0.00000000
-5.47773887,3.64381076,2.27677545,2.39083829,0.22513144,0.00000000,0.63602751,0.00000000
-5.47173587,3.62043953,2.26143310,2.37641104,0.22229086,0.00000000,0.63423763,0.00000000
-5.46573287,3.59171420,2.24221359,2.35857405,0.21927688,0.00000000,0.63135452,0.00000000
-5.45972986,3.55728395,2.21879461,2.33708827,0.21603496,0.00000000,0.62732873,0.00000000
-5.45372686,3.51682234,2.19089882,2.31173263,0.21251359,0.00000000,0.62210868,0.00000000
-5.44772386,3.47003539,2.15829956,2.28230881,0.20866627,0.00000000,0.61564238,0.00000000
-5.44172086,3.41667112,2.12082650,2.24864686,0.20445333,0.00000000,0.60787982,0.00000000
-5.43571786,3.35653061,2.07837150,2.21061160,0.19984349,0.00000000,0.59877604,0.00000000
-5.42971486,3.28948004,2.03089447,2.16810967,0.19481532,0.00000000,0.58829460,0.00000000
-5.42371186,3.21546338,1.97842904,2.12109695,0.18935828,0.00000000,0.57641139,0.00000000
-5.41770885,3.13451482,1.92108775,2.06958590,0.18347361,0.00000000,0.56311841,0.00000000
-5.41170585,3.04677017,1.85906625,2.01365232,0.17717476,0.00000000,0.54842729,0.00000000
-5.40570285,2.95247617,1.79264603,1.95344101,0.17048758,0.00000000,0.53237232,0.00000000
-5.39969985,2.85199705,1.72219528,1.88916974,0.16345011,0.00000000,0.51501272,0.00000000
-5.39369685,2.74581734,1.64816734,1.82113112,0.15611195,0.00000000,0.49643396,0.00000000
-5.38769385,2.63454052,1.57109652,1.74969185,0.14853339,0.00000000,0.47674799,0.00000000
-5.38169085,2.51888313,1.49159107,1.67528942,0.14078411,0.00000000,0.45609235,0.00000000
-5.37568784,2.39966424,1.41032339,1.59842586,0.13294162,0.00000000,0.43462804,0.00000000
-5.36968484,2.27779063,1.32801749,1.51965892,0.12508947,0.00000000,0.41253641,0.00000000
-5.36368184,2.15423811,1.24543430,1.43959089,0.11731521,0.00000000,0.39001501,0.00000000
-5.35767884,2.03002972,1.16335513,1.35885544,0.10970825,0.00000000,0.36727274,0.00000000
-5.35167584,1.90621179,1.08256392,1.27810315,0.10235764,0.00000000,0.34452450,0.00000000
-5.34567284,1.78382892,1.00382912,1.19798627,0.09534983,0.00000000,0.32198553,0.00000000
-5.33966983,1.66389884,0.92788569,1.11914337,0.08876654,0.00000000,0.29986581,0.00000000
-5.33366683,1.54738840,0.85541812,1.04218471,0.08268267,0.00000000,0.27836470,0.00000000
-5.32766383,1.43519151,0.78704490,0.96767857,0.07716444,0.00000000,0.25766605,0.00000000
-5.32166083,1.32810996,0.72330515,0.89613951,0.07226775,0.00000000,0.23793403,0.00000000
-5.31565783,1.22683765,0.66464766,0.82801854,0.06803677,0.00000000,0.21930980,0.00000000
-5.30965483,1.13194878,0.61142278,0.76369575,0.06450283,0.00000000,0.20190900,0.00000000
-5.30365183,1.04389023,0.56387713,0.70347546,0.06168364,0.00000000,0.18582031,0.00000000
-5.29764882,0.96297799,0.52215124,0.64758386,0.05958279,0.00000000,0.17110492,0.00000000
-5.29164582,0.88939771,0.48628008,0.59616914,0.05818962,0.00000000,0.15779687,0.00000000
-5.28564282,0.82320888,0.45619605,0.54930380,0.05747941,0.00000000,0.14590424,0.00000000
-5.27963982,0.76435228,0.43173451,0.50698904,0.05741391,0.00000000,0.13541100,0.00000000
-5.27363682,0.71266020,0.41264122,0.46916068,0.05794217,0.00000000,0.12627949,0.00000000
-5.26763382,0.66786882,0.39858148,0.43569648,0.05900170,0.00000000,0.11845321,0.00000000
-5.26163082,0.62963217,0.38915078,0.40642433,0.06051998,0.00000000,0.11186005,0.00000000
-5.25562781,0.59753721,0.38388629,0.38113110,0.06241610,0.00000000,0.10641549,0.00000000
-5.24962481,0.57111929,0.38227915,0.35957165,0.06460280,0.00000000,0.10202599,0.00000000
-5.24362181,0.54987770,0.38378721,0.34147787,0.06698856,0.00000000,0.09859216,0.00000000
-5.23761881,0.53329076,0.38784775,0.32656734,0.06947994,0.00000000,0.09601186,0.00000000
-5.23161581,0.52083006,0.39389014,0.31455144,0.07198397,0.00000000,0.09418296,0.00000000
-5.22561281,0.51197355,0.40134814,0.30514278,0.07441048,0.00000000,0.09300586,0.00000000
-5.21960980,0.50621719,0.40967147,0.29806164,0.07667454,0.00000000,0.09238559,0.00000000
-5.21360680,0.50308498,0.41833658,0.29304145,0.07869855,0.00000000,0.09223355,0.00000000
-5.20760380,0.50213704,0.42685642,0.28983314,0.08041429,0.00000000,0.09246890,0.00000000
-5.20160080,0.50297584,0.43478880,0.28820837,0.08176461,0.00000000,0.09301942,0.00000000
-5.19559780,0.50525032,0.44174353,0.28796155,0.08270470,0.00000000,0.09382209,0.00000000
-5.18959480,0.50865793,0.44738785,0.28891072,0.08320309,0.00000000,0.09482319,0.00000000
-5.18359180,0.51294467,0.45145027,0.29089725,0.08324203,0.00000000,0.09597808,0.00000000
-5.17758879,0.51790318,0.45372267,0.29378455,0.08281752,0.00000000,0.09725062,0.00000000
-5.17158579,0.52336897,0.45406065,0.29745579,0.08193883,0.00000000,0.09861228,0.00000000
-5.16558279,0.52921521,0.45238218,0.30181084,0.08062749,0.00000000,0.10004103,0.00000000
-5.15957979,0.53534605,0.44866468,0.30676249,0.07891602,0.00000000,0.10152002,0.00000000
-5.15357679,0.54168914,0.44294065,0.31223231,0.07684617,0.00000000,0.10303607,0.00000000
-5.14757379,0.54818747,0.43529198,0.31814625,0.07446697,0.00000000,0.10457822,0.00000000
-5.14157079,0.55479111,0.42584340,0.32443025,0.07183262,0.00000000,0.10613618,0.00000000
-5.13556778,0.56144919,0.41475509,0.33100613,0.06900024,0.00000000,0.10769893,0.00000000
-5.12956478,0.56810267,0.40221496,0.33778795,0.06602769,0.00000000,0.10925344,0.00000000
-5.12356178,0.57467819,0.38843077,0.34467922,0.06297155,0.00000000,0.11078369,0.00000000
-5.11755878,0.58108350,0.37362252,0.35157093,0.05988524,0.00000000,0.11226995,0.00000000
-5.11155578,0.58720471,0.35801522,0.35834081,0.05681746,0.00000000,0.11368838,0.00000000
-5.10555278,0.59290562,0.34183251,0.36485375,0.05381104,0.00000000,0.11501111,0.00000000
-5.09954977,0.59802921,0.32529112,0.37096360,0.05090204,0.00000000,0.11620666,0.00000000
-5.09354677,0.60240136,0.30859648,0.37651618,0.04811941,0.00000000,0.11724077,0.00000000
-5.08754377,0.60583665,0.29193951,0.38135354,0.04548492,0.00000000,0.11807764,0.00000000
-5.08154077,0.60814602,0.27549462,0.38531924,0.04301354,0.00000000,0.11868151,0.00000000
-5.07553777,0.60914597,0.25941894,0.38826448,0.04071412,0.00000000,0.11901850,0.00000000
-5.06953477,0.60866884,0.24385269,0.39005480,0.03859038,0.00000000,0.11905867,0.00000000
-5.06353177,0.60657367,0.22892055,0.39057699,0.03664205,0.00000000,0.11877814,0.00000000
-5.05752876,0.60275712,0.21473389,0.38974592,0.03486623,0.00000000,0.11816126,0.00000000
-5.05152576,0.59716384,0.20139367,0.38751089,0.03325874,0.00000000,0.11720260,0.00000000
-5.04552276,0.58979573,0.18899374,0.38386125,0.03181553,0.00000000,0.11590879,0.00000000
-5.03951976,0.58071960,0.17762444,0.37883080,0.03053395,0.00000000,0.11430000,0.00000000
-5.03351676,0.57007277,0.16737606,0.37250090,0.02941393,0.00000000,0.11241101,0.00000000
-5.02751376,0.55806627,0.15834220,0.36500200,0.02845897,0.00000000,0.11029179,0.00000000
-5.02151076,0.54498535,0.15062259,0.35651339,0.02767684,0.00000000,0.10800761,0.00000000
-5.01550775,0.53118720,0.14432534,0.34726124,0.02708013,0.00000000,0.10563849,0.00000000
-5.00950475,0.51709598,0.13956842,0.33751488,0.02668647,0.00000000,0.10327817,0.00000000
-5.00350175,0.50319505,0.13648020,0.32758144,0.02651847,0.00000000,0.10103247,0.00000000
-4.99749875,0.49001689,0.13519915,0.31779904,0.02660344,0.00000000,0.09901719,0.00000000
-4.99149575,0.47813088,0.13587244,0.30852870,0.02697286,0.00000000,0.09735548,0.00000000
-4.98549275,0.46812944,0.13865368,0.30014537,0.02766157,0.00000000,0.09617497,0.00000000
-4.97948974,0.46061298,0.14369967,0.29302828,0.02870693,0.00000000,0.09560446,0.00000000
-4.97348674,0.45617423,0.15116648,0.28755107,0.03014766,0.00000000,0.09577059,0.00000000
-4.96748374,0.45538250,0.16120482,0.28407192,0.03202277,0.00000000,0.09679434,0.00000000
-4.96148074,0.45876837,0.17395512,0.28292417,0.03437028,0.00000000,0.09878767,0.00000000
-4.95547774,0.46680951,0.18954229,0.28440764,0.03722614,0.00000000,0.10185031,0.00000000
-4.94947474,0.47991797,0.20807078,0.28878106,0.04062304,0.00000000,0.10606686,0.00000000
-4.94347174,0.49842960,0.22961986,0.29625576,0.04458952,0.00000000,0.11150431,0.00000000
-4.93746873,0.52259587,0.25423970,0.30699098,0.04914908,0.00000000,0.11821006,0.00000000
-4.93146573,0.55257844,0.28194840,0.32109085,0.05431966,0.00000000,0.12621058,0.00000000
-4.92546273,0.58844684,0.31273017,0.33860319,0.06011324,0.00000000,0.13551072,0.00000000
-4.91945973,0.63017919,0.34653496,0.35952021,0.06653581,0.00000000,0.14609376,0.00000000
-4.91345673,0.67766606,0.38327966,0.38378101,0.07358758,0.00000000,0.15792213,0.00000000
-4.90745373,0.73071735,0.42285070,0.41127584,0.08126342,0.00000000,0.17093895,0.00000000
-4.90145073,0.78907182,0.46510835,0.44185181,0.08955361,0.00000000,0.18507016,0.00000000
-4.89544772,0.85240887,0.50989220,0.47532000,0.09844478,0.00000000,0.20022725,0.00000000
-4.88944472,0.92036204,0.55702770,0.51146338,0.10792089,0.00000000,0.21631047,0.00000000
-4.88344172,0.99253343,0.60633345,0.55004533,0.11796444,0.00000000,0.23321231,0.00000000
-4.87743872,1.06850838,0.65762855,0.59081826,0.12855746,0.00000000,0.25082114,0.00000000
-4.87143572,1.14786947,0.71073968,0.63353177,0.13968250,0.00000000,0.26902479,0.00000000
-4.86543272,1.23020897,0.76550726,0.67794007,0.15132328,0.00000000,0.28771377,0.00000000
-4.85942971,1.31513902,0.82179010,0.72380795,0.16346510,0.00000000,0.30678413,0.00000000
-4.85342671,1.40229860,0.87946802,0.77091510,0.17609473,0.00000000,0.32613959,0.00000000
-4.84742371,1.49135689,0.93844219,0.81905841,0.18919989,0.00000000,0.34569280,0.00000000
-4.84142071,1.58201259,0.99863255,0.86805201,0.20276816,0.00000000,0.36536583,0.00000000
-4.83541771,1.67398892,1.05997258,0.91772494,0.21678541,0.00000000,0.38508950,0.00000000
-4.82941471,1.76702460,1.12240117,0.96791662,0.23123368,0.00000000,0.40480186,0.00000000
-4.82341171,1.86086116,1.18585202,1.01847036,0.24608874,0.00000000,0.42444571,0.00000000
-4.81740870,1.95522729,1.25024110,1.06922510,0.26131728,0.00000000,0.44396541,0.00000000
-4.81140570,2.04982120,1.31545267,1.12000622,0.27687400,0.00000000,0.46330308,0.00000000
-4.80540270,2.14429224,1.38132492,1.17061575,0.29269870,0.00000000,0.48239456,0.00000000
-4.79939970,2.23822304,1.44763608,1.22082297,0.30871373,0.00000000,0.50116535,0.00000000
-4.79339670,2.33111372,1.51409203,1.27035597,0.32482175,0.00000000,0.51952686,0.00000000
-4.78739370,2.42236946,1.58031655,1.31889501,0.34090431,0.00000000,0.53737332,0.00000000
-4.78139070,2.51129277,1.64584504,1.36606842,0.35682115,0.00000000,0.55457958,0.00000000
-4.77538769,2.59708159,1.71012262,1.41145145,0.37241063,0.00000000,0.57100017,0.00000000
-4.76938469,2.67883397,1.77250720,1.45456871,0.38749122,0.00000000,0.58646960,0.00000000
-4.76338169,2.75555969,1.83227783,1.49490025,0.40186419,0.00000000,0.60080429,0.00000000
-4.75737869,2.82619902,1.88864840,1.53189132,0.41531747,0.00000000,0.61380591,0.00000000
-4.75137569,2.88964796,1.94078634,1.56496565,0.42763059,0.00000000,0.62526618,0.00000000
-4.74537269,2.94478924,1.98783586,1.59354172,0.43858056,0.00000000,0.63497291,0.00000000
-4.73936968,2.99052784,2.02894453,1.61705132,0.44794849,0.00000000,0.64271710,0.00000000
-4.73336668,3.02582922,2.06329233,1.63495965,0.45552665,0.00000000,0.64830061,0.00000000
-4.72736368,3.04975865,2.09012154,1.64678580,0.46112567,0.00000000,0.65154424,0.00000000
-4.72136068,3.06151953,2.10876607,1.65212278,0.46458162,0.00000000,0.65229555,0.00000000
-4.71535768,3.06048857,2.11867876,1.65065580,0.46576248,0.00000000,0.65043621,0.00000000
-4.70935468,3.04624617,2.11945509,1.64217795,0.46457384,0.00000000,0.64588831,0.00000000
-4.70335168,3.01859996,2.11085200,1.62660232,0.46096341,0.00000000,0.63861938,0.00000000
-4.69734867,2.97760046,2.09280091,1.60396985,0.45492413,0.00000000,0.62864574,0.00000000
-4.69134567,2.92354771,2.06541404,1.57445247,0.44649584,0.00000000,0.61603405,0.00000000
-4.68534267,2.85698843,2.02898372,1.53835116,0.43576509,0.00000000,0.60090088,0.00000000
-4.67933967,2.77870376,1.98397467,1.49608921,0.42286347,0.00000000,0.58341038,0.00000000
-4.67333667,2.68968824,1.93100974,1.44820069,0.40796418,0.00000000,0.56377001,0.00000000
-4.66733367,2.59112082,1.87084968,1.39531498,0.39127727,0.00000000,0.54222477,0.00000000
-4.66133067,2.48432954,1.80436818,1.33813786,0.37304351,0.00000000,0.51905001,0.00000000
-4.65532766,2.37075150,1.73252337,1.27743029,0.35352740,0.00000000,0.49454324,0.00000000
-4.64932466,2.25189009,1.65632723,1.21398581,0.33300947,0.00000000,0.46901536,0.00000000
-4.64332166,2.12927148,1.57681449,1.14860764,0.31177830,0.00000000,0.44278179,0.00000000
-4.63731866,2.00440239,1.49501240,1.08208657,0.29012258,0.00000000,0.41615369,0.00000000
-4.63131566,1.87873091,1.41191282,1.01518051,0.26832350,0.00000000,0.38942995,0.00000000
-4.62531266,1.75361197,1.32844765,0.94859662,0.24664787,0.00000000,0.36289003,0.00000000
-4.61930965,1.63027866,1.24546861,0.88297655,0.22534203,0.00000000,0.33678800,0.00000000
-4.61330665,1.50982023,1.16373196,0.81888531,0.20462696,0.00000000,0.31134797,0.00000000
-4.60730365,1.39316730,1.08388833,0.75680387,0.18469452,0.00000000,0.28676101,0.00000000
-4.60130065,1.28108409,1.00647776,0.69712561,0.16570503,0.00000000,0.26318353,0.00000000
-4.59529765,1.17416756,0.93192954,0.64015626,0.14778600,0.00000000,0.24073702,0.00000000
-4.58929465,1.07285260,0.86056637,0.58611710,0.13103217,0.00000000,0.21950911,0.00000000
-4.58329165,0.97742242,0.79261210,0.53515075,0.11550657,0.00000000,0.19955573,0.00000000
-4.57728864,0.88802301,0.72820215,0.48732911,0.10124245,0.00000000,0.18090404,0.00000000
-4.57128564,0.80468046,0.66739576,0.44266272,0.08824603,0.00000000,0.16355608,0.00000000
-4.56528264,0.72732003,0.61018918,0.40111087,0.07649975,0.00000000,0.14749266,0.00000000
-4.55927964,0.65578573,0.55652890,0.36259199,0.06596586,0.00000000,0.13267750,0.00000000
-4.55327664,0.58985943,0.50632435,0.32699363,0.05659018,0.00000000,0.11906120,0.00000000
-4.54727364,0.52927876,0.45945935,0.29418177,0.04830587,0.00000000,0.10658504,0.00000000
-4.54127064,0.47375306,0.41580200,0.26400896,0.04103700,0.00000000,0.09518428,0.00000000
-4.53526763,0.42297698,0.37521275,0.23632126,0.03470186,0.00000000,0.08479114,0.00000000
-4.52926463,0.37664161,0.33755054,0.21096375,0.02921597,0.00000000,0.07533711,0.00000000
-4.52326163,0.33444299,0.30267705,0.18778468,0.02449457,0.00000000,0.06675483,0.00000000
-4.51725863,0.29608816,0.27045936,0.16663836,0.02045478,0.00000000,0.05897941,0.00000000
-4.51125563,0.26129907,0.24077107,0.14738681,0.01701725,0.00000000,0.05194931,0.00000000
-4.50525263,0.22981461,0.21349236,0.12990059,0.01410738,0.00000000,0.04560682,0.00000000
-4.49924962,0.20139115,0.18850922,0.11405878,0.01165623,0.00000000,0.03989824,0.00000000
-4.49324662,0.17580200,0.16571219,0.09974850,0.00960098,0.00000000,0.03477379,0.00000000
-4.48724362,0.15283619,0.14499492,0.08686407,0.00788517,0.00000000,0.03018740,0.00000000
-4.48124062,0.13229688,0.12625280,0.07530608,0.00645870,0.00000000,0.02609636,0.00000000
-4.47523762,0.11399963,0.10938184,0.06498037,0.00527764,0.00000000,0.02246104,0.00000000
-4.46923462,0.09777086,0.09427790,0.05579727,0.00430389,0.00000000,0.01924450,0.00000000
-4.46323162,0.08344662,0.08083646,0.04767086,0.00350481,0.00000000,0.01641224,0.00000000
-4.45722861,0.07087168,0.06895291,0.04051865,0.00285278,0.00000000,0.01393206,0.00000000
-4.45122561,0.05989915,0.05852328,0.03426135,0.00232476,0.00000000,0.01177389,0.00000000
-4.44522261,0.05039049,0.04944551,0.02882297,0.00190188,0.00000000,0.00990983,0.00000000
-4.43921961,0.04221595,0.04162115,0.02413113,0.00156908,0.00000000,0.00831426,0.00000000
-4.43321661,0.03525543,0.03495740,0.02011754,0.00131479,0.00000000,0.00696401,0.00000000
-4.42721361,0.02939962,0.02936944,0.01671859,0.00113078,0.00000000,0.00583864,0.00000000
-4.42121061,0.02455142,0.02478309,0.01387613,0.00101194,0.00000000,0.00492079,0.00000000
-4.41520760,0.02062765,0.02113762,0.01153826,0.00095629,0.00000000,0.00419663,0.00000000
-4.40920460,0.01756088,0.01838873,0.00966020,0.00096502,0.00000000,0.00365635,0.00000000
-4.40320160,0.01530147,0.01651169,0.00820515,0.00104263,0.00000000,0.00329466,0.00000000
-4.39719860,0.01381969,0.01550468,0.00714523,0.00119717,0.00000000,0.00311150,0.00000000
-4.39119560,0.01310803,0.01539211,0.00646238,0.00144055,0.00000000,0.00311261,0.00000000
-4.38519260,0.01318352,0.01622816,0.00614926,0.00178893,0.00000000,0.00331030,0.00000000
-4.37918959,0.01409015,0.01810017,0.00621016,0.00226316,0.00000000,0.00372418,0.00000000
-4.37318659,0.01590132,0.02113216,0.00666186,0.00288924,0.00000000,0.00438190,0.00000000
-4.36718359,0.01872210,0.02548804,0.00753447,0.00369885,0.00000000,0.00531990,0.00000000
-4.36118059,0.02269143,0.03137453,0.00887213,0.00472976,0.00000000,0.00658412,0.00000000
-4.35517759,0.02798392,0.03904357,0.01073367,0.00602626,0.00000000,0.00823060,0.00000000
-4.34917459,0.03481118,0.04879390,0.01319299,0.00763942,0.00000000,0.01032595,0.00000000
-4.34317159,0.04342237,0.06097161,0.01633923,0.00962725,0.00000000,0.01294755,0.00000000
-4.33716858,0.05410388,0.07596919,0.02027656,0.01205454,0.00000000,0.01618357,0.00000000
-4.33116558,0.06717770,0.09422294,0.02512352,0.01499254,0.00000000,0.02013247,0.00000000
-4.32516258,0.08299832,0.11620818,0.03101184,0.01851819,0.00000000,0.02490220,0.00000000
-4.31915958,0.10194787,0.14243202,0.03808452,0.02271305,0.00000000,0.03060875,0.00000000
-4.31315658,0.12442922,0.17342346,0.04649329,0.02766174,0.00000000,0.03737411,0.00000000
-4.30715358,0.15085693,0.20972051,0.05639512,0.03344991,0.00000000,0.04532362,0.00000000
