energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.53776888,1.48506288,0.00722400,0.06674054,0.01460276,0.00000000,0.00748949,0.91231317,0.28272848,0.18464306
-5.53176588,1.47713231,0.00715499,0.06552020,0.01473913,0.00000000,0.00758671,0.90918899,0.28133522,0.18386147
-5.52576288,1.46857562,0.00710764,0.06419968,0.01483639,0.00000000,0.00770098,0.90578634,0.27970476,0.18295286
-5.51975988,1.45961805,0.00708257,0.06280199,0.01489339,0.00000000,0.00783186,0.90223435,0.27785539,0.18194926
-5.51375688,1.45047682,0.00708040,0.06135019,0.01491002,0.00000000,0.00797843,0.89865471,0.27581289,0.18088042
-5.50775388,1.44135131,0.00710159,0.05986676,0.01488715,0.00000000,0.00813931,0.89515587,0.27360879,0.17977259
-5.50175088,1.43241501,0.00714646,0.05837317,0.01482653,0.00000000,0.00831263,0.89182830,0.27127881,0.17864739
-5.49574787,1.42380943,0.00721510,0.05688936,0.01473069,0.00000000,0.00849611,0.88874112,0.26886161,0.17752111
-5.48974487,1.41564055,0.00730733,0.05543338,0.01460280,0.00000000,0.00868706,0.88594026,0.26639786,0.17640431
-5.48374187,1.40797759,0.00742267,0.05402109,0.01444654,0.00000000,0.00888249,0.88344827,0.26392966,0.17530183
-5.47773887,1.40085469,0.00756037,0.05266594,0.01426599,0.00000000,0.00907923,0.88126581,0.26150033,0.17421309
-5.47173587,1.39427506,0.00771939,0.05137881,0.01406548,0.00000000,0.00927397,0.87937484,0.25915458,0.17313282
-5.46573287,1.38821770,0.00789847,0.05016803,0.01384952,0.00000000,0.00946352,0.87774340,0.25693899,0.17205212
-5.45972986,1.38264637,0.00809620,0.04903943,0.01362268,0.00000000,0.00964485,0.87633174,0.25490286,0.17095973
-5.45372686,1.37752019,0.00831111,0.04799650,0.01338953,0.00000000,0.00981530,0.87509954,0.25309909,0.16984357
-5.44772386,1.37280547,0.00854176,0.04704067,0.01315460,0.00000000,0.00997274,0.87401378,0.25158534,0.16869236
-5.44172086,1.36848788,0.00878691,0.04617156,0.01292239,0.00000000,0.01011569,0.87305677,0.25042500,0.16749727
-5.43571786,1.36458416,0.00904561,0.04538739,0.01269729,0.00000000,0.01024345,0.87223385,0.24968802,0.16625350
-5.42971486,1.36115261,0.00931737,0.04468532,0.01248364,0.00000000,0.01035619,0.87158011,0.24945144,0.16496168
-5.42371186,1.35830129,0.00960224,0.04406187,0.01228572,0.00000000,0.01045504,0.87116570,0.24979932,0.16362895
-5.41770885,1.35619328,0.00990094,0.04351322,0.01210778,0.00000000,0.01054211,0.87109897,0.25082218,0.16226968
-5.41170585,1.35504829,0.01021492,0.04303556,0.01195400,0.00000000,0.01062042,0.87152735,0.25261561,0.16090574
-5.40570285,1.35513997,0.01054637,0.04262527,0.01182850,0.00000000,0.01069390,0.87263527,0.25527818,0.15956626
-5.39969985,1.35678892,0.01089822,0.04227910,0.01173529,0.00000000,0.01076723,0.87463930,0.25890844,0.15828690
-5.39369685,1.36035109,0.01127405,0.04199421,0.01167823,0.00000000,0.01084565,0.87778021,0.26360126,0.15710859
-5.38769385,1.36620204,0.01167798,0.04176815,0.01166089,0.00000000,0.01093481,0.88231243,0.26944341,0.15607579
-5.38169085,1.37471757,0.01211445,0.04159869,0.01168651,0.00000000,0.01104049,0.88849105,0.27650865,0.15523440
-5.37568784,1.38625156,0.01258800,0.04148364,0.01175780,0.00000000,0.01116832,0.89655704,0.28485246,0.15462932
-5.36968484,1.40111205,0.01310300,0.04142060,0.01187681,0.00000000,0.01132349,0.90672141,0.29450674,0.15430196
-5.36368184,1.41953691,0.01366336,0.04140666,0.01204480,0.00000000,0.01151048,0.91914905,0.30547464,0.15428752
-5.35767884,1.44167035,0.01427217,0.04143811,0.01226202,0.00000000,0.01173279,0.93394327,0.31772597,0.15461263
-5.35167584,1.46754185,0.01493141,0.04151017,0.01252765,0.00000000,0.01199262,0.95113178,0.33119339,0.15529306
-5.34567284,1.49704874,0.01564165,0.04161681,0.01283963,0.00000000,0.01229073,0.97065531,0.34576964,0.15633191
-5.33966983,1.52994375,0.01640183,0.04175061,0.01319459,0.00000000,0.01262621,0.99235935,0.36130628,0.15771840
-5.33366683,1.56582861,0.01720901,0.04190270,0.01358782,0.00000000,0.01299642,1.01598992,0.37761384,0.15942709
-5.32766383,1.60415438,0.01805833,0.04206292,0.01401330,0.00000000,0.01339691,1.04119380,0.39446379,0.16141804
-5.32166083,1.64422913,0.01894291,0.04221995,0.01446380,0.00000000,0.01382151,1.06752356,0.41159228,0.16363746
-5.31565783,1.68523284,0.01985400,0.04236172,0.01493097,0.00000000,0.01426239,1.09444732,0.42870560,0.16601925
-5.30965483,1.72623943,0.02078111,0.04247575,0.01540558,0.00000000,0.01471025,1.12136318,0.44548736,0.16848713
-5.30365183,1.76624504,0.02171232,0.04254973,0.01587778,0.00000000,0.01515461,1.14761780,0.46160709,0.17095739
-5.29764882,1.80420169,0.02263461,0.04257209,0.01633742,0.00000000,0.01558412,1.17252848,0.47672997,0.17334211
-5.29164582,1.83905489,0.02353435,0.04253262,0.01677436,0.00000000,0.01598687,1.19540781,0.49052750,0.17555281
-5.28564282,1.86978353,0.02439779,0.04242305,0.01717887,0.00000000,0.01635085,1.21558989,0.50268840,0.17750418
-5.27963982,1.89544040,0.02521157,0.04223768,0.01754199,0.00000000,0.01666434,1.23245691,0.51292958,0.17911790
-5.27363682,1.91519140,0.02596330,0.04197385,0.01785591,0.00000000,0.01691632,1.24546495,0.52100649,0.18032626
-5.26763382,1.92835161,0.02664208,0.04163237,0.01811430,0.00000000,0.01709688,1.25416771,0.52672253,0.18107552
-5.26163082,1.93441650,0.02723892,0.04121780,0.01831259,0.00000000,0.01719754,1.25823707,0.52993701,0.18132867
-5.25562781,1.93308678,0.02774717,0.04073856,0.01844822,0.00000000,0.01721163,1.25747956,0.53057126,0.18106767
-5.24962481,1.92428555,0.02816280,0.04020695,0.01852079,0.00000000,0.01713448,1.25184774,0.52861270,0.18029488
-5.24362181,1.90816703,0.02848451,0.03963892,0.01853211,0.00000000,0.01696361,1.24144613,0.52411659,0.17903367
-5.23761881,1.88511623,0.02871381,0.03905371,0.01848623,0.00000000,0.01669880,1.22653119,0.51720534,0.17732823
-5.23161581,1.85573959,0.02885484,0.03847335,0.01838929,0.00000000,0.01634213,1.20750542,0.50806542,0.17524244
-5.22561281,1.82084700,0.02891417,0.03792200,0.01824935,0.00000000,0.01589786,1.18490573,0.49694208,0.17285798
-5.21960980,1.78142585,0.02890036,0.03742518,0.01807609,0.00000000,0.01537231,1.15938668,0.48413194,0.17027168
-5.21360680,1.73860848,0.02882350,0.03700893,0.01788049,0.00000000,0.01477359,1.13169923,0.46997395,0.16759224
-5.20760380,1.69363435,0.02869465,0.03669890,0.01767441,0.00000000,0.01411134,1.10266608,0.45483896,0.16493641
-5.20160080,1.64780860,0.02852518,0.03651944,0.01747015,0.00000000,0.01339640,1.07315457,0.43911848,0.16242496
-5.19559780,1.60245897,0.02832618,0.03649272,0.01728002,0.00000000,0.01264044,1.04404835,0.42321311,0.16017833
-5.18959480,1.55889283,0.02810782,0.03663788,0.01711587,0.00000000,0.01185560,1.01621913,0.40752096,0.15831248
-5.18359180,1.51835622,0.02787882,0.03697032,0.01698867,0.00000000,0.01105411,0.99049960,0.39242677,0.15693480
-5.17758879,1.48199645,0.02764597,0.03750106,0.01690811,0.00000000,0.01024794,0.96765865,0.37829196,0.15614048
-5.17158579,1.45082986,0.02741382,0.03823626,0.01688231,0.00000000,0.00944852,0.94837978,0.36544606,0.15600937
-5.16558279,1.42571584,0.02718440,0.03917695,0.01691754,0.00000000,0.00866642,0.93324363,0.35417980,0.15660347
-5.15957979,1.40733785,0.02695725,0.04031888,0.01701808,0.00000000,0.00791118,0.92271504,0.34473997,0.15796515
-5.15357679,1.39619209,0.02672943,0.04165260,0.01718611,0.00000000,0.00719108,0.91713498,0.33732626,0.16011618
-5.14757379,1.39258371,0.02649580,0.04316363,0.01742174,0.00000000,0.00651310,0.91671754,0.33208999,0.16305758
-5.14157079,1.39663047,0.02624938,0.04483294,0.01772308,0.00000000,0.00588282,0.92155174,0.32913468,0.16677016
-5.13556778,1.40827317,0.02598181,0.04663746,0.01808648,0.00000000,0.00530447,0.93160782,0.32851833,0.17121594
-5.12956478,1.42729198,0.02568390,0.04855075,0.01850668,0.00000000,0.00478091,0.94674757,0.33025703,0.17634012
-5.12356178,1.45332764,0.02534622,0.05054384,0.01897718,0.00000000,0.00431380,0.96673782,0.33432988,0.18207367
-5.11755878,1.48590615,0.02495975,0.05258602,0.01949054,0.00000000,0.00390365,0.99126649,0.34068456,0.18833631
-5.11155578,1.52446579,0.02451642,0.05464581,0.02003875,0.00000000,0.00355001,1.01996022,0.34924357,0.19503973
-5.10555278,1.56838486,0.02400968,0.05669181,0.02061354,0.00000000,0.00325158,1.05240264,0.35991049,0.20209104
-5.09954977,1.61700909,0.02343493,0.05869361,0.02120679,0.00000000,0.00300640,1.08815263,0.37257617,0.20939610
-5.09354677,1.66967718,0.02278991,0.06062262,0.02181077,0.00000000,0.00281202,1.12676147,0.38712442,0.21686271
-5.08754377,1.72574381,0.02207488,0.06245279,0.02241846,0.00000000,0.00266559,1.16778844,0.40343703,0.22440353
-5.08154077,1.78459892,0.02129278,0.06416124,0.02302369,0.00000000,0.00256402,1.21081409,0.42139788,0.23193858
-5.07553777,1.84568286,0.02044919,0.06572881,0.02362135,0.00000000,0.00250412,1.25545087,0.44089605,0.23939720
-5.06953477,1.90849703,0.01955217,0.06714037,0.02420745,0.00000000,0.00248265,1.30135083,0.46182773,0.24671956
-5.06353177,1.97260991,0.01861208,0.06838510,0.02477912,0.00000000,0.00249642,1.34821025,0.48409709,0.25385751
-5.05752876,2.03765861,0.01764118,0.06945655,0.02533456,0.00000000,0.00254234,1.39577133,0.50761603,0.26077489
-5.05152576,2.10334651,0.01665325,0.07035257,0.02587298,0.00000000,0.00261743,1.44382114,0.53230293,0.26744732
-5.04552276,2.16943732,0.01566315,0.07107516,0.02639441,0.00000000,0.00271892,1.49218823,0.55808059,0.27386150
-5.03951976,2.23574670,0.01468637,0.07163019,0.02689956,0.00000000,0.00284418,1.54073736,0.58487354,0.28001414
-5.03351676,2.30213190,0.01373850,0.07202700,0.02738962,0.00000000,0.00299077,1.58936294,0.61260490,0.28591057
-5.02751376,2.36848069,0.01283486,0.07227794,0.02786604,0.00000000,0.00315646,1.63798173,0.64119314,0.29156323
-5.02151076,2.43470031,0.01199005,0.07239794,0.02833038,0.00000000,0.00333916,1.68652547,0.67054885,0.29699008
-5.01550775,2.50070721,0.01121759,0.07240392,0.02878412,0.00000000,0.00353700,1.73493401,0.70057193,0.30221299
-5.00950475,2.56641854,0.01052963,0.07231436,0.02922855,0.00000000,0.00374829,1.78314936,0.73114925,0.30725640
-5.00350175,2.63174566,0.00993675,0.07214872,0.02966463,0.00000000,0.00397152,1.83111113,0.76215314,0.31214610
-4.99749875,2.69659014,0.00944774,0.07192703,0.03009298,0.00000000,0.00420536,1.87875358,0.79344072,0.31690831
-4.99149575,2.76084239,0.00906952,0.07166943,0.03051386,0.00000000,0.00444870,1.92600436,0.82485421,0.32156909
-4.98549275,2.82438265,0.00880708,0.07139579,0.03092717,0.00000000,0.00470062,1.97278497,0.85622230,0.32615402
-4.97948974,2.88708421,0.00866348,0.07112538,0.03133253,0.00000000,0.00496036,2.01901257,0.88736248,0.33068813
-4.97348674,2.94881811,0.00863990,0.07087657,0.03172939,0.00000000,0.00522739,2.06460306,0.91808419,0.33519606
-4.96748374,3.00945887,0.00873566,0.07066657,0.03211709,0.00000000,0.00550131,2.10947471,0.94819278,0.33970235
-4.96148074,3.06889027,0.00894835,0.07051121,0.03249498,0.00000000,0.00578187,2.15355205,0.97749395,0.34423178
-4.95547774,3.12701059,0.00927390,0.07042473,0.03286254,0.00000000,0.00606891,2.19676933,1.00579844,0.34880963
-4.94947474,3.18373641,0.00970672,0.07041961,0.03321943,0.00000000,0.00636232,2.23907319,1.03292674,0.35346181
-4.94347174,3.23900447,0.01023974,0.07050634,0.03356554,0.00000000,0.00666195,2.28042389,1.05871354,0.35821482
-4.93746873,3.29277097,0.01086461,0.07069331,0.03390105,0.00000000,0.00696757,2.32079493,1.08301164,0.36309530
-4.93146573,3.34500817,0.01157177,0.07098653,0.03422635,0.00000000,0.00727876,2.36017082,1.10569506,0.36812942
-4.92546273,3.39569820,0.01235055,0.07138957,0.03454202,0.00000000,0.00759483,2.39854283,1.12666129,0.37334178
-4.91945973,3.44482434,0.01318934,0.07190327,0.03484870,0.00000000,0.00791476,2.43590302,1.14583241,0.37875412
-4.91345673,3.49236023,0.01407569,0.07252570,0.03514700,0.00000000,0.00823710,2.47223683,1.16315508,0.38438373
-4.90745373,3.53825769,0.01499649,0.07325194,0.03543733,0.00000000,0.00855993,2.50751451,1.17859941,0.39024168
-4.90145073,3.58243409,0.01593810,0.07407405,0.03571975,0.00000000,0.00888081,2.54168224,1.19215690,0.39633093
-4.89544772,3.62476015,0.01688654,0.07498103,0.03599380,0.00000000,0.00919679,2.57465341,1.20383737,0.40264460
-4.88944472,3.66504913,0.01782773,0.07595887,0.03625837,0.00000000,0.00950436,2.60630078,1.21366531,0.40916426
-4.88344172,3.70304859,0.01874768,0.07699063,0.03651159,0.00000000,0.00979958,2.63645029,1.22167584,0.41585859
-4.87743872,3.73843534,0.01963271,0.07805668,0.03675075,0.00000000,0.01007808,2.66487706,1.22791047,0.42268241
-4.87143572,3.77081435,0.02046978,0.07913497,0.03697225,0.00000000,0.01033522,2.69130405,1.23241305,0.42957614
-4.86543272,3.79972208,0.02124668,0.08020141,0.03717168,0.00000000,0.01056618,2.71540378,1.23522615,0.43646596
-4.85942971,3.82463441,0.02195233,0.08123031,0.03734382,0.00000000,0.01076616,2.73680332,1.23638807,0.44326437
-4.85342671,3.84497906,0.02257705,0.08219497,0.03748284,0.00000000,0.01093053,2.75509232,1.23593078,0.44987155
-4.84742371,3.86015203,0.02311278,0.08306820,0.03758245,0.00000000,0.01105500,2.76983417,1.23387883,0.45617717
-4.84142071,3.86953768,0.02355332,0.08382298,0.03763612,0.00000000,0.01113582,2.78057964,1.23024933,0.46206288
-4.83541771,3.87253138,0.02389454,0.08443315,0.03763734,0.00000000,0.01116995,2.78688260,1.22505313,0.46740514
-4.82941471,3.86856386,0.02413449,0.08487401,0.03757992,0.00000000,0.01115519,2.78831711,1.21829702,0.47207860
-4.82341171,3.85712614,0.02427357,0.08512297,0.03745825,0.00000000,0.01109033,2.78449522,1.20998692,0.47595960
-4.81740870,3.83779402,0.02431454,0.08516019,0.03726758,0.00000000,0.01097523,2.77508464,1.20013182,0.47892993
-4.81140570,3.81025091,0.02426257,0.08496909,0.03700429,0.00000000,0.01081091,2.75982551,1.18874839,0.48088060
-4.80540270,3.77430806,0.02412518,0.08453680,0.03666614,0.00000000,0.01059948,2.73854565,1.17586587,0.48171552
-4.79939970,3.72992136,0.02391217,0.08385459,0.03625242,0.00000000,0.01034420,2.71117355,1.16153108,0.48135490
-4.79339670,3.67720387,0.02363544,0.08291815,0.03576411,0.00000000,0.01004938,2.67774851,1.14581317,0.47973838
-4.78739370,3.61643358,0.02330884,0.08172773,0.03520397,0.00000000,0.00972024,2.63842760,1.12880786,0.47682762
-4.78139070,3.54805600,0.02294790,0.08028825,0.03457658,0.00000000,0.00936283,2.59348895,1.11064092,0.47260840
-4.77538769,3.47268141,0.02256959,0.07860926,0.03388824,0.00000000,0.00898381,2.54333125,1.09147055,0.46709198
-4.76938469,3.39107665,0.02219203,0.07670474,0.03314695,0.00000000,0.00859032,2.48846930,1.07148847,0.46031580
-4.76338169,3.30415171,0.02183412,0.07459287,0.03236216,0.00000000,0.00818972,2.42952559,1.05091952,0.45234328
-4.75737869,3.21294127,0.02151525,0.07229564,0.03154464,0.00000000,0.00778948,2.36721820,1.03001965,0.44326293
-4.75137569,3.11858177,0.02125493,0.06983836,0.03070612,0.00000000,0.00739690,2.30234503,1.00907222,0.43318649
-4.74537269,3.02228450,0.02107242,0.06724912,0.02985905,0.00000000,0.00701903,2.23576494,0.98838261,0.42224635
-4.73936968,2.92530553,0.02098644,0.06455809,0.02901619,0.00000000,0.00666242,2.16837612,0.96827126,0.41059217
-4.73336668,2.82891320,0.02101481,0.06179685,0.02819030,0.00000000,0.00633304,2.10109248,0.94906532,0.39838681
-4.72736368,2.73435434,0.02117417,0.05899763,0.02739368,0.00000000,0.00603616,2.03481859,0.93108921,0.38580176
-4.72136068,2.64282011,0.02147970,0.05619252,0.02663786,0.00000000,0.00577629,1.97042405,0.91465438,0.37301213
-4.71535768,2.55541284,0.02194492,0.05341270,0.02593316,0.00000000,0.00555708,1.90871836,0.90004878,0.36019139
-4.70935468,2.47311486,0.02258151,0.05068769,0.02528842,0.00000000,0.00538135,1.85042687,0.88752652,0.34750621
-4.70335168,2.39676077,0.02339920,0.04804468,0.02471067,0.00000000,0.00525109,1.79616923,0.87729817,0.33511139
-4.69734867,2.32701416,0.02440570,0.04550790,0.02420488,0.00000000,0.00516746,1.74644087,0.86952233,0.32314524
-4.69134567,2.26434984,0.02560673,0.04309813,0.02377381,0.00000000,0.00513086,1.70159870,0.86429875,0.31172565
-4.68534267,2.20904256,0.02700600,0.04083229,0.02341792,0.00000000,0.00514101,1.66185149,0.86166372,0.30094690
-4.67933967,2.16116271,0.02860538,0.03872323,0.02313535,0.00000000,0.00519700,1.62725568,0.86158769,0.29087746
-4.67333667,2.12057937,0.03040495,0.03677965,0.02292200,0.00000000,0.00529739,1.59771679,0.86397561,0.28155890
-4.66733367,2.08697069,0.03240315,0.03500611,0.02277171,0.00000000,0.00544030,1.57299654,0.86866984,0.27300588
-4.66133067,2.05984121,0.03459692,0.03340331,0.02267647,0.00000000,0.00562348,1.55272541,0.87545554,0.26520728
-4.65532766,2.03854535,0.03698179,0.03196837,0.02262678,0.00000000,0.00584441,1.53642003,0.88406837,0.25812842
-4.64932466,2.02231593,0.03955190,0.03069534,0.02261197,0.00000000,0.00610034,1.52350478,0.89420393,0.25171415
-4.64332166,2.01029642,0.04230001,0.02957573,0.02262067,0.00000000,0.00638834,1.51333635,0.90552846,0.24589272
