energy_ev,total_up,Pb_p_up,Pb_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.87393697,7.68312111,0.44849223,0.00517077,3.47030952,3.07687887,0.04292155,4.99094383
-5.86793397,7.65231091,0.45238543,0.00504054,3.50077652,3.04577161,0.04269891,4.96915769
-5.86193097,7.61475246,0.45501578,0.00491030,3.52557480,3.01412722,0.04256591,4.94276721
-5.85592796,7.56903883,0.45626159,0.00478046,3.54353189,2.98148403,0.04251111,4.91083859
-5.84992496,7.51400173,0.45602946,0.00465132,3.55364235,2.94745392,0.04252287,4.87260638
-5.84392196,7.44881444,0.45426057,0.00452318,3.55512280,2.91176738,0.04259016,4.82753923
-5.83791896,7.37307767,0.45093572,0.00439637,3.54745737,2.87431146,0.04270334,4.77539374
-5.83191596,7.28688351,0.44607914,0.00427127,3.53043165,2.83515840,0.04285490,4.71625335
-5.82591296,7.19085440,0.43976059,0.00414836,3.50415316,2.79458342,0.04304010,4.65055047
-5.81990995,7.08615507,0.43209576,0.00402826,3.46905765,2.75307057,0.04325750,4.57907064
-5.81390695,6.97447701,0.42324492,0.00391173,3.42590107,2.71130643,0.04350937,4.50293871
-5.80790395,6.85799641,0.41340975,0.00379965,3.37573749,2.67016193,0.04380198,4.42358790
-5.80190095,6.73930797,0.40282857,0.00369305,3.31988450,2.63066328,0.04414565,4.34271338
-5.79589795,6.62133777,0.39177009,0.00359306,3.25987766,2.59395342,0.04455479,4.26221285
-5.78989495,6.50723969,0.38052590,0.00350091,3.19741633,2.56124611,0.04504764,4.18411708
-5.78389195,6.40028011,0.36940208,0.00341785,3.13430351,2.53377475,0.04564598,4.11051378
-5.77788894,6.30371635,0.35871018,0.00334518,3.07238235,2.51273853,0.04637461,4.04346827
-5.77188594,6.22067398,0.34875789,0.00328412,3.01347219,2.49924840,0.04726081,3.98494462
-5.76588294,6.15402847,0.33983982,0.00323586,2.95930688,2.49427543,0.04833353,3.93673059
-5.75987994,6.10629573,0.33222870,0.00320143,2.91147766,2.49860383,0.04962266,3.90036939
-5.75387694,6.07953597,0.32616727,0.00318173,2.87138295,2.51279071,0.05115813,3.87710108
-5.74787394,6.07527434,0.32186113,0.00317743,2.84018653,2.53713438,0.05296893,3.86781552
-5.74187094,6.09444115,0.31947293,0.00318898,2.81878562,2.57165238,0.05508223,3.87301868
-5.73586793,6.13733346,0.31911783,0.00321660,2.80778933,2.61607025,0.05752232,3.89281306
-5.72986493,6.20359913,0.32086056,0.00326019,2.80750810,2.66982132,0.06030977,3.92689273
-5.72386193,6.29224348,0.32471413,0.00331942,2.81795361,2.73205755,0.06346045,3.97455273
-5.71785893,6.40165774,0.33064002,0.00339364,2.83884890,2.80167085,0.06698480,4.03471209
-5.71185593,6.52966804,0.33855006,0.00348195,2.86964749,2.87732399,0.07088704,4.10594927
-5.70585293,6.67360261,0.34830974,0.00358318,2.90956049,2.95748987,0.07516467,4.18654844
-5.69984992,6.83037465,0.35974277,0.00369596,2.95759005,3.04049746,0.07980794,4.27455457
-5.69384692,6.99657755,0.37263680,0.00381871,3.01256777,3.12458271,0.08479966,4.36783535
-5.68784392,7.16858904,0.38675007,0.00394972,3.07319628,3.20794247,0.09011503,4.46414743
-5.68184092,7.34268034,0.40181859,0.00408718,3.13809244,3.28878924,0.09572177,4.56120474
-5.67583792,7.51512673,0.41756371,0.00422922,3.20583061,3.36540503,0.10158034,4.65674642
-5.66983492,7.68231545,0.43369978,0.00437401,3.27498450,3.43619203,0.10764443,4.74860221
-5.66383192,7.84084753,0.44994161,0.00451976,3.34416645,3.49971866,0.11386155,4.83475319
-5.65782891,7.98763025,0.46601149,0.00466480,3.41206306,3.55475928,0.12017385,4.91338599
-5.65182591,8.11995729,0.48164551,0.00480764,3.47746636,3.60032634,0.12651902,4.98293906
-5.64582291,8.23557444,0.49659916,0.00494695,3.53930011,3.63569414,0.13283140,5.04213973
-5.63981991,8.33272914,0.51065189,0.00508167,3.59664066,3.66041360,0.13904310,5.09003131
-5.63381691,8.41020290,0.52361070,0.00521096,3.64873266,3.67431780,0.14508528,5.12598988
-5.62781391,8.46732636,0.53531274,0.00533427,3.69499936,3.67751866,0.15088948,5.14973065
-5.62181091,8.50397734,0.54562685,0.00545128,3.73504812,3.67039505,0.15638891,5.16130438
-5.61580790,8.52056304,0.55445431,0.00556193,3.76867131,3.65357329,0.16151982,5.16108438
-5.60980490,8.51798778,0.56172872,0.00566639,3.79584318,3.62790112,0.16622282,5.14974521
-5.60380190,8.49760854,0.56741531,0.00576500,3.81671324,3.59441625,0.17044416,5.12823405
-5.59779890,8.46118035,0.57150986,0.00585829,3.83159651,3.55431098,0.17413690,5.09773617
-5.59179590,8.41079420,0.57403715,0.00594688,3.84096131,3.50889419,0.17726204,5.05963582
-5.58579290,8.34880995,0.57504946,0.00603150,3.84541471,3.45955209,0.17978948,5.01547388
-5.57978989,8.27778648,0.57462489,0.00611288,3.84568614,3.40770908,0.18169891,4.96690358
-5.57378689,8.20041148,0.57286576,0.00619177,3.84260922,3.35478973,0.18298043,4.91564548
-5.56778389,8.11943265,0.56989717,0.00626886,3.83710202,3.30218307,0.18363508,4.86344283
-5.56178089,8.03759190,0.56586550,0.00634480,3.83014579,3.25120975,0.18367514,4.81201817
-5.55577789,7.95756371,0.56093707,0.00642013,3.82276215,3.20309293,0.18312424,4.76303192
-5.54977489,7.88189851,0.55529663,0.00649530,3.81598898,3.15893309,0.18201717,4.71804362
-5.54377189,7.81297153,0.54914583,0.00657064,3.81085500,3.11968720,0.18039957,4.67847632
-5.53776888,7.75293737,0.54270121,0.00664637,3.80835323,3.08615221,0.17832727,4.64558444
-5.53176588,7.70369044,0.53619197,0.00672262,3.80941395,3.05895291,0.17586541,4.62042558
-5.52576288,7.66683093,0.52985704,0.00679940,3.81487723,3.03853404,0.17308740,4.60383642
-5.51975988,7.64363652,0.52394169,0.00687667,3.82546613,3.02515649,0.17007348,4.59641317
-5.51375688,7.63503942,0.51869331,0.00695428,3.84176086,3.01889728,0.16690921,4.59849664
-5.50775388,7.64160890,0.51435668,0.00703204,3.86417524,3.01965324,0.16368367,4.61016248
-5.50175088,7.66353933,0.51116854,0.00710970,3.89293597,3.02714798,0.16048748,4.63121657
-5.49574787,7.70064378,0.50935168,0.00718697,3.92806604,3.04094196,0.15741075,4.66119607
-5.48974487,7.75235368,0.50910871,0.00726353,3.96937286,3.06044540,0.15454085,4.69937613
-5.48374187,7.81772459,0.51061568,0.00733898,4.01644220,3.08493362,0.15196020,4.74478248
-5.47773887,7.89544866,0.51401585,0.00741292,4.06863839,3.11356470,0.14974401,4.79620984
-5.47173587,7.98387397,0.51941385,0.00748487,4.12511139,3.14539890,0.14795819,4.85224609
-5.46573287,8.08103103,0.52687047,0.00755429,4.18481074,3.17941961,0.14665736,4.91130171
-5.45972986,8.18466642,0.53639845,0.00762058,4.24650640,3.21455542,0.14588305,4.97164425
-5.45372686,8.29228355,0.54795941,0.00768306,4.30881604,3.24970276,0.14566225,5.03143698
-5.44772386,8.40119007,0.56146222,0.00774097,4.37023806,3.28374885,0.14600632,5.08878082
-5.44172086,8.50855121,0.57676285,0.00779345,4.42918937,3.31559428,0.14691030,5.14175879
-5.43571786,8.61144832,0.59366584,0.00783960,4.48404670,3.34417495,0.14835266,5.18848148
-5.42971486,8.70694100,0.61192744,0.00787843,4.53319005,3.36848278,0.15029567,5.22713270
-5.42371186,8.79213183,0.63126020,0.00790889,4.57504667,3.38758485,0.15268614,5.25601356
-5.41770885,8.86423156,0.65133910,0.00792992,4.60813416,3.40064060,0.15545682,5.27358423
-5.41170585,8.92062328,0.67180876,0.00794045,4.63110084,3.40691672,0.15852820,5.27850162
-5.40570285,8.95892360,0.69229164,0.00793945,4.64276229,3.40579956,0.16181089,5.26965225
-5.39969985,8.97703896,0.71239693,0.00792592,4.64213245,3.39680484,0.16520824,5.24617923
-5.39369685,8.97321537,0.73172972,0.00789899,4.62844845,3.37958453,0.16861943,5.20750241
-5.38769385,8.94608009,0.74990016,0.00785792,4.60118827,3.35393100,0.17194263,5.15333137
-5.38169085,8.89467382,0.76653245,0.00780210,4.56008095,3.31977833,0.17507838,5.08367087
-5.37568784,8.81847263,0.78127312,0.00773115,4.50510899,3.27720094,0.17793282,4.99881863
-5.36968484,8.71739884,0.79379861,0.00764488,4.43650343,3.22640971,0.18042089,4.89935568
-5.36368184,8.59182075,0.80382188,0.00754336,4.35473192,3.16774575,0.18246911,4.78612978
-5.35767884,8.44254132,0.81109786,0.00742687,4.26048074,3.10167199,0.18401809,4.66023247
-5.35167584,8.27077644,0.81542782,0.00729597,4.15463160,3.02876293,0.18502442,4.52297065
-5.34567284,8.07812351,0.81666249,0.00715145,4.03823454,2.94969264,0.18546205,4.37583355
-5.33966983,7.86652154,0.81470413,0.00699431,3.91247809,2.86522141,0.18532300,4.22045640
-5.33366683,7.63820428,0.80950741,0.00682581,3.77865783,2.77618122,0.18461733,4.05858161
-5.32766383,7.39564764,0.80107935,0.00664737,3.63814474,2.68346019,0.18337250,3.89201894
-5.32166083,7.14151322,0.78947838,0.00646058,3.49235417,2.58798654,0.18163201,3.72260551
-5.31565783,6.87858959,0.77481259,0.00626715,3.34271649,2.49071192,0.17945342,3.55216683
-5.30965483,6.60973280,0.75723723,0.00606892,3.19065005,2.39259480,0.17690591,3.38247984
-5.30365183,6.33780783,0.73695171,0.00586774,3.03753696,2.29458384,0.17406734,3.21523876
-5.29764882,6.06563244,0.71419594,0.00566550,2.88470207,2.19760181,0.17102108,3.05202447
-5.29164582,5.79592465,0.68924633,0.00546407,2.73339517,2.10253021,0.16785263,2.89427814
-5.28564282,5.53125520,0.66241125,0.00526524,2.58477648,2.01019505,0.16464636,2.74327955
-5.27963982,5.27400611,0.63402626,0.00507072,2.43990539,1.92135411,0.16148223,2.60013042
-5.27363682,5.02633609,0.60444893,0.00488206,2.29973198,1.83668603,0.15843299,2.46574313
-5.26763382,4.79015380,0.57405353,0.00470067,2.16509154,1.75678162,0.15556166,2.34083490
-5.26163082,4.56709942,0.54322539,0.00452775,2.03670140,1.68213773,0.15291966,2.22592746
-5.25562781,4.35853497,0.51235535,0.00436429,1.91516027,1.61315387,0.15054549,2.12135218
-5.24962481,4.16554360,0.48183407,0.00421105,1.80094972,1.55013197,0.14846414,2.02726045
-5.24362181,3.98893760,0.45204643,0.00406859,1.69443770,1.49327913,0.14668713,1.94363889
-5.23761881,3.82927491,0.42336618,0.00393719,1.59588407,1.44271350,0.14521332,1.87032909
-5.23161581,3.68688320,0.39615077,0.00381696,1.50544803,1.39847307,0.14403027,1.80705102
-5.22561281,3.56189063,0.37073657,0.00370779,1.42319720,1.36052697,0.14311619,1.75342954
-5.21960980,3.45426171,0.34743438,0.00360939,1.34911843,1.32878886,0.14244228,1.70902298
-5.21360680,3.36383658,0.32652553,0.00352135,1.28312988,1.30313169,0.14197545,1.67335269
-5.20760380,3.29037168,0.30825827,0.00344315,1.22509420,1.28340305,0.14168103,1.64593246
-5.20160080,3.23357963,0.29284467,0.00337420,1.17483241,1.26944033,0.14152564,1.62629650
-5.19559780,3.19316603,0.28045799,0.00331392,1.13213785,1.26108456,0.14147973,1.61402475
-5.18959480,3.16886086,0.27123034,0.00326172,1.09678984,1.25819231,0.14151984,1.60876423
-5.18359180,3.16044253,0.26525078,0.00321708,1.06856637,1.26064450,0.14163040,1.61024533
-5.17758879,3.16775271,0.26256379,0.00317960,1.04725516,1.26835161,0.14180492,1.61829209
-5.17158579,3.19070075,0.26316799,0.00314895,1.03266263,1.28125471,0.14204652,1.63282575
-5.16558279,3.22925689,0.26701531,0.00312497,1.02462023,1.29932197,0.14236781,1.65386118
-5.15957979,3.28343430,0.27401054,0.00310761,1.02298774,1.32254078,0.14279003,1.68149612
-5.15357679,3.35326053,0.28401137,0.00309694,1.02765341,1.35090555,0.14334149,1.71589354
-5.14757379,3.43873984,0.29682897,0.00309317,1.03853075,1.38440212,0.14405558,1.75725793
-5.14157079,3.53980838,0.31222937,0.00309655,1.05555223,1.42298925,0.14496818,1.80580653
-5.13556778,3.65628500,0.32993557,0.00310739,1.07866013,1.46657865,0.14611479,1.86173688
-5.12956478,3.78782060,0.34963063,0.00312601,1.10779504,1.51501466,0.14752762,1.92519253
-5.12356178,3.93384939,0.37096181,0.00315266,1.14288275,1.56805499,0.14923254,1.99622853
-5.11755878,4.09354553,0.39354581,0.00318751,1.18382003,1.62535394,0.15124638,2.07477884
-5.11155578,4.26578821,0.41697506,0.00323061,1.23046034,1.68644938,0.15357451,2.16062734
-5.10555278,4.44913800,0.44082511,0.00328180,1.28260015,1.75075474,0.15620902,2.25338433
-5.09954977,4.64182672,0.46466286,0.00334074,1.33996661,1.81755671,0.15912750,2.35246990
-5.09354677,4.84176237,0.48805554,0.00340685,1.40220738,1.88601941,0.16229252,2.45710523
-5.08754377,5.04654954,0.51058015,0.00347931,1.46888305,1.95519504,0.16565197,2.56631265
-5.08154077,5.25352525,0.53183294,0.00355709,1.53946270,2.02404098,0.16914004,2.67892457
-5.07553777,5.45980894,0.55143876,0.00363891,1.61332284,2.09144262,0.17267904,2.79360116
-5.06953477,5.66236454,0.56905966,0.00372333,1.68974978,2.15624097,0.17618177,2.90885594
-5.06353177,5.85807207,0.58440268,0.00380874,1.76794552,2.21726394,0.17955447,3.02308832
-5.05752876,6.04380539,0.59722612,0.00389343,1.84703683,2.27335966,0.18270005,3.13462154
-5.05152576,6.21651266,0.60734439,0.00397564,1.92608733,2.32343029,0.18552164,3.24174438
-5.04552276,6.37329574,0.61463094,0.00405359,2.00411216,2.36646470,0.18792600,3.34275477
-5.03951976,6.51148513,0.61901925,0.00412558,2.08009469,2.40156846,0.18982696,3.43600347
-5.03351676,6.62870720,0.62050195,0.00419002,2.15300482,2.42798970,0.19114837,3.51993603
-5.02751376,6.72294093,0.61912797,0.00424545,2.22181831,2.44513976,0.19182676,3.59313128
-5.02151076,6.79256233,0.61499800,0.00429064,2.28553669,2.45260769,0.19181327,3.65433521
-5.01550775,6.83637504,0.60825855,0.00432457,2.34320693,2.45016820,0.19107510,3.70248888
-5.00950475,6.85362658,0.59909476,0.00434646,2.39394070,2.43778297,0.18959619,3.73674983
-5.00350175,6.84401059,0.58772257,0.00435580,2.43693245,2.41559535,0.18737720,3.75650644
-4.99749875,6.80765562,0.57438039,0.00435234,2.47147597,2.38391928,0.18443493,3.76138528
-4.99149575,6.74510213,0.55932080,0.00433606,2.49697894,2.34322307,0.18080109,3.75125164
-4.98549275,6.65726939,0.54280259,0.00430717,2.51297509,2.29410905,0.17652059,3.72620369
-4.97948974,6.54541444,0.52508347,0.00426608,2.51913369,2.23729040,0.17164951,3.68656103
-4.97348674,6.41108538,0.50641362,0.00421338,2.51526593,2.17356621,0.16625274,3.63284847
-4.96748374,6.25607114,0.48703043,0.00414977,2.50132829,2.10379600,0.16040153,3.56577595
-4.96148074,6.08235000,0.46715434,0.00407604,2.47742244,2.02887481,0.15417104,3.48621552
-4.95547774,5.89203867,0.44698598,0.00399307,2.44379197,1.94970981,0.14763792,3.39517642
-4.94947474,5.68734356,0.42670445,0.00390174,2.40081589,1.86719921,0.14087821,3.29377913
-4.94347174,5.47051555,0.40646681,0.00380291,2.34899913,1.78221393,0.13396537,3.18322913
-4.93746873,5.24380919,0.38640842,0.00369746,2.28896043,1.69558261,0.12696868,3.06479123
-4.93146573,5.00944704,0.36664423,0.00358619,2.22141794,1.60807990,0.11995207,2.93976494
-4.92546273,4.76958928,0.34727062,0.00346985,2.14717309,1.52041811,0.11297315,2.80946155
-4.91945973,4.52630877,0.32836771,0.00334912,2.06709323,1.43324207,0.10608271,2.67518307
-4.91345673,4.28157136,0.31000186,0.00322464,1.98209366,1.34712675,0.09932448,2.53820350
-4.90745373,4.03722099,0.29222833,0.00309698,1.89311949,1.26257738,0.09273519,2.39975251
-4.90145073,3.79496918,0.27509376,0.00296667,1.80112804,1.18003154,0.08634488,2.26100158
-4.89544772,3.55638819,0.25863851,0.00283418,1.70707208,1.09986275,0.08017732,2.12305263
-4.88944472,3.32290739,0.24289858,0.00269999,1.61188433,1.02238509,0.07425066,1.98692890
-4.88344172,3.09581201,0.22790720,0.00256456,1.51646360,0.94785839,0.06857807,1.85356814
-4.87743872,2.87624374,0.21369590,0.00242835,1.42166263,0.87649363,0.06316843,1.72381769
-4.87143572,2.66520254,0.20029517,0.00229183,1.32827774,0.80845822,0.05802706,1.59843128
-4.86543272,2.46354922,0.18773453,0.00215551,1.23704042,0.74388079,0.05315634,1.47806726
-4.85942971,2.27200828,0.17604224,0.00201989,1.14861054,0.68285553,0.04855627,1.36328809
-4.85342671,2.09117078,0.16524456,0.00188554,1.06357126,0.62544574,0.04422501,1.25456064
-4.84742371,1.92149693,0.15536463,0.00175302,0.98242543,0.57168668,0.04015928,1.15225731
-4.84142071,1.76331847,0.14642113,0.00162292,0.90559323,0.52158773,0.03635466,1.05665768
-4.83541771,1.61684074,0.13842673,0.00149583,0.83341106,0.47513389,0.03280583,0.96795055
-4.82941471,1.48214471,0.13138647,0.00137234,0.76613140,0.43228675,0.02950677,0.88623647
-4.82341171,1.35918910,0.12529620,0.00125300,0.70392371,0.39298517,0.02645079,0.81153056
-4.81740870,1.24781304,0.12014108,0.00113836,0.64687615,0.35714567,0.02363065,0.74376592
-4.81140570,1.14773947,0.11589445,0.00102890,0.59499836,0.32466286,0.02103854,0.68279751
-4.80540270,1.05857987,0.11251690,0.00092504,0.54822507,0.29540996,0.01866610,0.62840672
-4.79939970,0.97984038,0.10995591,0.00082714,0.50642072,0.26923961,0.01650441,0.58030681
-4.79339670,0.91092996,0.10814585,0.00073547,0.46938518,0.24598516,0.01454400,0.53814920
-4.78739370,0.85117044,0.10700863,0.00065022,0.43686037,0.22546232,0.01277488,0.50153087
-4.78139070,0.79980884,0.10645483,0.00057151,0.40853808,0.20747152,0.01118657,0.47000268
-4.77538769,0.75603179,0.10638540,0.00049933,0.38406861,0.19180067,0.00976815,0.44307886
-4.76938469,0.71898195,0.10669390,0.00043363,0.36307042,0.17822858,0.00850837,0.42024731
-4.76338169,0.68777606,0.10726913,0.00037427,0.34514045,0.16652878,0.00739578,0.40098073
-4.75737869,0.66152430,0.10799818,0.00032103,0.32986492,0.15647371,0.00641878,0.38474825
-4.75137569,0.63935035,0.10876968,0.00027363,0.31683043,0.14783918,0.00556586,0.37102740
-4.74537269,0.62041161,0.10947723,0.00023176,0.30563506,0.14040892,0.00482566,0.35931586
-4.73936968,0.60391891,0.11002278,0.00019505,0.29589906,0.13397908,0.00418716,0.34914292
-4.73336668,0.58915502,0.11031988,0.00016312,0.28727491,0.12836255,0.00363985,0.34008006
-4.72736368,0.57549143,0.11029673,0.00013557,0.27945650,0.12339293,0.00317380,0.33175040
-4.72136068,0.56240276,0.10989876,0.00011198,0.27218698,0.11892808,0.00277983,0.32383672
-4.71535768,0.54947831,0.10909082,0.00009196,0.26526526,0.11485303,0.00244957,0.31608770
-4.70935468,0.53643049,0.10785874,0.00007513,0.25855078,0.11108237,0.00217557,0.30832224
-4.70335168,0.52309977,0.10621039,0.00006110,0.25196660,0.10756178,0.00195135,0.30043177
-4.69734867,0.50945615,0.10417605,0.00004954,0.24550067,0.10426907,0.00177140,0.29238028
-4.69134567,0.49559709,0.10180819,0.00004012,0.23920520,0.10121426,0.00163123,0.28420239
-4.68534267,0.48174211,0.09918068,0.00003258,0.23319436,0.09843917,0.00152731,0.27599929
-4.67933967,0.46822420,0.09638746,0.00002664,0.22764025,0.09601623,0.00145706,0.26793281
-4.67333667,0.45547847,0.09354073,0.00002209,0.22276729,0.09404674,0.00141877,0.26021785
-4.66733367,0.44402827,0.09076874,0.00001875,0.21884530,0.09265848,0.00141152,0.25311326
-4.66133067,0.43446932,0.08821330,0.00001646,0.21618128,0.09200294,0.00143509,0.24691162
-4.65532766,0.42745213,0.08602697,0.00001510,0.21511014,0.09225192,0.00148986,0.24192810
-4.64932466,0.42366310,0.08437010,0.00001458,0.21598464,0.09359378,0.00157664,0.23848860
-4.64332166,0.42380484,0.08340780,0.00001481,0.21916453,0.09622929,0.00169657,0.23691772
-4.63731866,0.42857585,0.08330677,0.00001578,0.22500530,0.10036695,0.00185098,0.23752649
-4.63131566,0.43865014,0.08423214,0.00001745,0.23384655,0.10621816,0.00204118,0.24060051
-4.62531266,0.45465695,0.08634433,0.00001983,0.24600030,0.11399184,0.00226841,0.24638846
-4.61930965,0.47716107,0.08979594,0.00002296,0.26173939,0.12388894,0.00253359,0.25509149
-4.61330665,0.50664411,0.09472876,0.00002690,0.28128636,0.13609660,0.00283724,0.26685364
-4.60730365,0.54348716,0.10127092,0.00003171,0.30480285,0.15078229,0.00317932,0.28175364
-4.60130065,0.58795532,0.10953413,0.00003751,0.33238012,0.16808790,0.00355913,0.29979836
-4.59529765,0.64018463,0.11961135,0.00004442,0.36403091,0.18812408,0.00397523,0.32091812
-4.58929465,0.70017196,0.13157467,0.00005263,0.39968290,0.21096493,0.00442533,0.34496425
-4.58329165,0.76776848,0.14547367,0.00006232,0.43917439,0.23664339,0.00490631,0.37170903
-4.57728864,0.84267716,0.16133431,0.00007374,0.48225235,0.26514747,0.00541422,0.40084818
-4.57128564,0.92445493,0.17915851,0.00008716,0.52857322,0.29641770,0.00594430,0.43200610
-4.56528264,1.01251980,0.19892438,0.00010291,0.57770676,0.33034604,0.00649107,0.46474384
-4.55927964,1.10616315,0.22058732,0.00012137,0.62914296,0.36677636,0.00704852,0.49856960
-4.55327664,1.20456726,0.24408194,0.00014297,0.68230213,0.40550681,0.00761023,0.53295186
-4.54727364,1.30682781,0.26932480,0.00016818,0.73654803,0.44629408,0.00816957,0.56733441
-4.54127064,1.41198078,0.29621799,0.00019755,0.79120365,0.48885958,0.00871999,0.60115320
-4.53526763,1.51903296,0.32465327,0.00023164,0.84556919,0.53289735,0.00925526,0.63385414
-4.52926463,1.62699488,0.35451682,0.00027108,0.89894176,0.57808353,0.00976971,0.66491127
-4.52326163,1.73491488,0.38569406,0.00031655,0.95063574,0.62408703,0.01025855,0.69384466
-4.51725863,1.84191260,0.41807460,0.00036871,1.00000324,0.67058084,0.01071807,0.72023697
-4.51125563,1.94721021,0.45155661,0.00042827,1.04645346,0.71725348,0.01114590,0.74374808
-4.50525263,2.05015967,0.48605061,0.00049589,1.08947018,0.76381990,0.01154116,0.76412704
-4.49924962,2.15026421,0.52148205,0.00057221,1.12862634,0.81003128,0.01190462,0.78122051
-4.49324662,2.24719267,0.55779262,0.00065781,1.16359508,0.85568294,0.01223870,0.79497743
-4.48724362,2.34078542,0.59493982,0.00075317,1.19415649,0.90061982,0.01254751,0.80544934
-4.48124062,2.43105110,0.63289477,0.00085863,1.22019971,0.94473917,0.01283672,0.81278643
-4.47523762,2.51815388,0.67163821,0.00097440,1.24172026,0.98798985,0.01311342,0.81722933
-4.46923462,2.60239145,0.71115461,0.00110047,1.25881262,1.03036842,0.01338584,0.81909691
-4.46323162,2.68416460,0.75142484,0.00123663,1.27165863,1.07191174,0.01366304,0.81877072
-4.45722861,2.76393960,0.79241750,0.00138243,1.28051209,1.11268667,0.01395457,0.81667679
-4.45122561,2.84220537,0.83407948,0.00153712,1.28568070,1.15277700,0.01427000,0.81326554
-4.44522261,2.91942752,0.87632641,0.00169971,1.28750619,1.19226861,0.01461852,0.80899096
-4.43921961,2.99600186,0.91903336,0.00186890,1.28634383,1.23123350,0.01500844,0.80428984
-4.43321661,3.07220995,0.96202675,0.00204314,1.28254253,1.26971363,0.01544680,0.79956233
-4.42721361,3.14817943,1.00507788,0.00222060,1.27642665,1.30770568,0.01593889,0.79515456
-4.42121061,3.22385142,1.04789890,0.00239921,1.26828045,1.34514765,0.01648795,0.79134415
-4.41520760,3.29895737,1.09014156,0.00257672,1.25833617,1.38190829,0.01709484,0.78832947
-4.40920460,3.37300674,1.13139913,0.00275073,1.24676619,1.41778006,0.01775781,0.78622287
-4.40320160,3.44528690,1.17121190,0.00291874,1.23367970,1.45247644,0.01847245,0.78504830
-4.39719860,3.51487562,1.20907597,0.00307822,1.21912394,1.48563385,0.01923161,0.78474329
-4.39119560,3.58066594,1.24445550,0.00322670,1.20308968,1.51681831,0.02002557,0.78516519
-4.38519260,3.64140259,1.27679783,0.00336181,1.18552062,1.54553696,0.02084218,0.78610107
-4.37918959,3.69572863,1.30555099,0.00348137,1.16632591,1.57125378,0.02166727,0.78728110
-4.37318659,3.74224004,1.33018309,0.00358345,1.14539486,1.59340910,0.02248498,0.78839430
-4.36718359,3.77954610,1.35020248,0.00366646,1.12261305,1.61144193,0.02327834,0.78910622
-4.36118059,3.80633256,1.36517809,0.00372917,1.09787867,1.62481427,0.02402978,0.78907748
-4.35517759,3.82142488,1.37475885,0.00377078,1.07111816,1.63303602,0.02472177,0.78798237
-4.34917459,3.82384841,1.37869140,0.00379093,1.04230028,1.63568958,0.02533747,0.78552673
-4.34317159,3.81288292,1.37683514,0.00378977,1.01144772,1.63245277,0.02586131,0.78146419
-4.33716858,3.78810866,1.36917397,0.00376789,0.97864584,1.62311902,0.02627964,0.77561027
-4.33116558,3.74944196,1.35582407,0.00372638,0.94404786,1.60761384,0.02658127,0.76785351
-4.32516258,3.69715860,1.33703720,0.00366678,0.90787660,1.58600670,0.02675789,0.75816340
-4.31915958,3.63190371,1.31319940,0.00359102,0.87042249,1.55851767,0.02680450,0.74659476
-4.31315658,3.55468760,1.28482479,0.00350140,0.83203820,1.52551856,0.02671961,0.73328829
-4.30715358,3.46686757,1.25254482,0.00340052,0.79313023,1.48752820,0.02650541,0.71846749
