energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.84392196,2.00293232,0.52321238,1.30427064,0.00710330,0.11487495,0.00957357,0.26051353,0.16485038,0.19610038
-5.83791896,2.05308275,0.55691997,1.34357852,0.00676689,0.11593745,0.00913865,0.26851608,0.16622339,0.19392408
-5.83191596,2.11030161,0.59359689,1.38727246,0.00641892,0.11737362,0.00873597,0.27757806,0.16811714,0.19245046
-5.82591296,2.17412805,0.63298491,1.43496912,0.00606547,0.11914772,0.00837126,0.28765533,0.17052362,0.19170516
-5.81990995,2.24392212,0.67475012,1.48618679,0.00571225,0.12121195,0.00804925,0.29867474,0.17342161,0.19169111
-5.81390695,2.31887875,0.71848492,1.54035734,0.00536440,0.12350760,0.00777361,0.31053410,0.17677626,0.19238917
-5.80790395,2.39804725,0.76371233,1.59684083,0.00502644,0.12596671,0.00754691,0.32310311,0.18053926,0.19375938
-5.80190095,2.48035533,0.80989251,1.65494232,0.00470217,0.12851403,0.00737063,0.33622539,0.18464953,0.19574294
-5.79589795,2.56463704,0.85643162,1.71393012,0.00439461,0.13106925,0.00724519,0.34972150,0.18903447,0.19826473
-5.78989495,2.64966336,0.90269279,1.77305487,0.00410597,0.13354941,0.00716996,0.36339283,0.19361171,0.20123625
-5.78389195,2.73417450,0.94800908,1.83156872,0.00383770,0.13587143,0.00714330,0.37702635,0.19829121,0.20455883
-5.77788894,2.81691279,0.99169800,1.88874391,0.00359050,0.13795460,0.00716267,0.39040004,0.20297779,0.20812711
-5.77188594,2.89665503,1.03307736,1.94389016,0.00336441,0.13972303,0.00722466,0.40328871,0.20757380,0.21183248
-5.76588294,2.97224329,1.07148187,1.99637035,0.00315886,0.14110787,0.00732512,0.41547024,0.21198199,0.21556654
-5.75987994,3.04261333,1.10628005,2.04561411,0.00297281,0.14204932,0.00745924,0.42673173,0.21610833,0.21922430
-5.75387694,3.10681974,1.13689088,2.09112895,0.00280482,0.14249831,0.00762162,0.43687572,0.21986479,0.22270714
-5.74787394,3.16405731,1.16279960,2.13250876,0.00265319,0.14241782,0.00780648,0.44572588,0.22317196,0.22592549
-5.74187094,3.21367817,1.18357209,2.16943975,0.00251607,0.14178378,0.00800772,0.45313232,0.22596140,0.22880101
-5.73586793,3.25520436,1.19886733,2.20170376,0.00239152,0.14058557,0.00821905,0.45897613,0.22817765,0.23126835
-5.72986493,3.28833585,1.20844746,2.22917908,0.00227769,0.13882610,0.00843420,0.46317308,0.22977989,0.23327654
-5.72386193,3.31295399,1.21218493,2.25183917,0.00217281,0.13652150,0.00864701,0.46567640,0.23074329,0.23478976
-5.71785893,3.32912060,1.21006663,2.26974942,0.00207534,0.13370039,0.00885162,0.46647851,0.23105975,0.23578783
-5.71185593,3.33707302,1.20219465,2.28306218,0.00198399,0.13040289,0.00904257,0.46561168,0.23073844,0.23626615
-5.70585293,3.33721540,1.18878372,2.29201064,0.00189777,0.12667930,0.00921504,0.46314758,0.22980577,0.23623534
-5.69984992,3.33010676,1.17015530,2.29690149,0.00181602,0.12258856,0.00936489,0.45919589,0.22830505,0.23572044
-5.69384692,3.31644614,1.14672868,2.29810676,0.00173841,0.11819657,0.00948883,0.45390176,0.22629571,0.23475992
-5.68784392,3.29705523,1.11900925,2.29605504,0.00166497,0.11357444,0.00958454,0.44744250,0.22385227,0.23340435
-5.68184092,3.27285898,1.08757445,2.29122200,0.00159606,0.10879668,0.00965070,0.44002339,0.22106286,0.23171483
-5.67583792,3.24486440,1.05305793,2.28412050,0.00153236,0.10393940,0.00968707,0.43187283,0.21802754,0.22976133
-5.66983492,3.21413801,1.01613239,2.27529005,0.00147486,0.09907864,0.00969450,0.42323698,0.21485634,0.22762078
-5.66383192,3.18178209,0.97749179,2.26528582,0.00142479,0.09428876,0.00967489,0.41437386,0.21166695,0.22537510
-5.65782891,3.14891013,0.93783349,2.25466698,0.00138364,0.08964106,0.00963118,0.40554736,0.20858232,0.22310912
-5.65182591,3.11662169,0.89784093,2.24398458,0.00135309,0.08520247,0.00956719,0.39702090,0.20572794,0.22090846
-5.64582291,3.08597714,0.85816731,2.23376887,0.00133495,0.08103455,0.00948756,0.38905128,0.20322902,0.21885736
-5.63981991,3.05797247,0.81942083,2.22451625,0.00133117,0.07719254,0.00939753,0.38188249,0.20120750,0.21703653
-5.63381691,3.03351483,0.78215189,2.21667616,0.00134374,0.07372475,0.00930283,0.37573990,0.19977892,0.21552105
-5.62781391,3.01339918,0.74684242,2.21063811,0.00137467,0.07067202,0.00920939,0.37082471,0.19904935,0.21437835
-5.62181091,2.99828681,0.71389779,2.20671930,0.00142593,0.06806734,0.00912319,0.36730898,0.19911224,0.21366634
-5.61580790,2.98868629,0.68364107,2.20515349,0.00149937,0.06593567,0.00905005,0.36533122,0.20004540,0.21343173
-5.60980490,2.98493764,0.65631010,2.20608142,0.00159669,0.06429387,0.00899534,0.36499268,0.20190823,0.21370858
-5.60380190,2.98720047,0.63205684,2.20954361,0.00171933,0.06315067,0.00896385,0.36635448,0.20473916,0.21451723
-5.59779890,2.99544672,0.61094927,2.21547599,0.00186844,0.06250679,0.00895957,0.36943565,0.20855354,0.21586347
-5.59179590,3.00945864,0.59297533,2.22370883,0.00204480,0.06235513,0.00898554,0.37421208,0.21334203,0.21773825
-5.58579290,3.02883255,0.57804888,2.23396955,0.00224873,0.06268100,0.00904371,0.38061663,0.21906958,0.22011769
-5.57978989,3.05298863,0.56601717,2.24588952,0.00248005,0.06346241,0.00913489,0.38854026,0.22567511,0.22296368
-5.57378689,3.08118680,0.55666978,2.25901496,0.00273800,0.06467050,0.00925862,0.39783430,0.23307202,0.22622484
-5.56778389,3.11254864,0.54974839,2.27282191,0.00302120,0.06626990,0.00941326,0.40831379,0.24114943,0.22983803
-5.56178089,3.14608485,0.54495735,2.28673488,0.00332765,0.06821931,0.00959596,0.41976198,0.24977435,0.23373020
-5.55577789,3.18072760,0.54197452,2.30014869,0.00365467,0.07047211,0.00980274,0.43193569,0.25879464,0.23782068
-5.54977489,3.21536686,0.54046223,2.31245276,0.00399894,0.07297705,0.01002865,0.44457168,0.26804280,0.24202374
-5.54377189,3.24888957,0.54007794,2.32305694,0.00435654,0.07567908,0.01026790,0.45739368,0.27734036,0.24625135
-5.53776888,3.28022023,0.54048447,2.33141798,0.00472299,0.07852030,0.01051402,0.47011999,0.28650297,0.25041617
-5.53176588,3.30836164,0.54135955,2.33706544,0.00509338,0.08144098,0.01076012,0.48247146,0.29534581,0.25443443
-5.52576288,3.33243406,0.54240435,2.33962601,0.00546246,0.08438071,0.01099911,0.49417952,0.30368927,0.25822886
-5.51975988,3.35171138,0.54335109,2.33884508,0.00582480,0.08727965,0.01122392,0.50499412,0.31136464,0.26173131
-5.51375688,3.36565281,0.54396935,2.33460469,0.00617492,0.09007978,0.01142778,0.51469128,0.31821962,0.26488514
-5.50775388,3.37392875,0.54407105,2.32693682,0.00650753,0.09272624,0.01160445,0.52307988,0.32412334,0.26764724
-5.50175088,3.37643959,0.54351412,2.31603145,0.00681766,0.09516859,0.01174843,0.53000768,0.32897089,0.26998952
-5.49574787,3.37332669,0.54220464,2.30223876,0.00710086,0.09736205,0.01185521,0.53536611,0.33268685,0.27189992
-5.48974487,3.36497472,0.54009762,2.28606535,0.00735335,0.09926863,0.01192140,0.53909375,0.33522796,0.27338274
-5.48374187,3.35200513,0.53719622,2.26816421,0.00757222,0.10085801,0.01194491,0.54117835,0.33658462,0.27445850
-5.47773887,3.33526070,0.53354974,2.24931881,0.00775550,0.10210835,0.01192505,0.54165733,0.33678122,0.27516302
-5.47173587,3.31578160,0.52925014,2.23042169,0.00790230,0.10300671,0.01186252,0.54061656,0.33587524,0.27554609
-5.46573287,3.29477348,0.52442749,2.21244811,0.00801280,0.10354930,0.01175950,0.53818770,0.33395517,0.27566942
-5.45972986,3.27356883,0.51924432,2.19642574,0.00808828,0.10374134,0.01161954,0.53454392,0.33113731,0.27560426
-5.45372686,3.25358266,0.51388912,2.18340134,0.00813110,0.10359667,0.01144751,0.52989436,0.32756166,0.27542855
-5.44772386,3.23626429,0.50856922,2.17440551,0.00814454,0.10313706,0.01124942,0.52447738,0.32338689,0.27522388
-5.44172086,3.22304675,0.50350321,2.17041698,0.00813274,0.10239122,0.01103226,0.51855298,0.31878488,0.27507223
-5.43571786,3.21529591,0.49891317,2.17232743,0.00810044,0.10139359,0.01080380,0.51239454,0.31393483,0.27505280
-5.42971486,3.21426108,0.49501706,2.18090849,0.00805287,0.10018299,0.01057233,0.50628029,0.30901726,0.27523889
-5.42371186,3.22102915,0.49202132,2.19678185,0.00799542,0.09880103,0.01034645,0.50048480,0.30420826,0.27569510
-5.41770885,3.23648387,0.49011414,2.22039398,0.00793349,0.09729064,0.01013474,0.49527069,0.29967403,0.27647494
-5.41170585,3.26127212,0.48945940,2.25199615,0.00787222,0.09569442,0.00994561,0.49088112,0.29556613,0.27761884
-5.40570285,3.29577834,0.49019167,2.29163085,0.00781626,0.09405323,0.00978695,0.48753289,0.29201740,0.27915289
-5.39969985,3.34010818,0.49241221,2.33912506,0.00776957,0.09240482,0.00966600,0.48541085,0.28913889,0.28108808
-5.39369685,3.39408203,0.49618618,2.39409070,0.00773529,0.09078271,0.00958910,0.48466326,0.28701766,0.28342024
-5.38769385,3.45723850,0.50154105,2.45593233,0.00771558,0.08921527,0.00956158,0.48539864,0.28571568,0.28613059
-5.38169085,3.52884773,0.50846620,2.52386180,0.00771158,0.08772509,0.00958758,0.48768381,0.28526962,0.28918693
-5.37568784,3.60793363,0.51691360,2.59691927,0.00772333,0.08632863,0.00967003,0.49154320,0.28569155,0.29254519
-5.36968484,3.69330413,0.52679955,2.67399973,0.00774985,0.08503615,0.00981054,0.49695944,0.28697041,0.29615148
-5.36368184,3.78358780,0.53800720,2.75388391,0.00778918,0.08385188,0.01000944,0.50387488,0.28907402,0.29994433
-5.35767884,3.87727514,0.55038976,2.83527231,0.00783852,0.08277450,0.01026579,0.51219405,0.29195160,0.30385701
-5.35167584,3.97276272,0.56377421,2.91682079,0.00789432,0.08179773,0.01057738,0.52178684,0.29553644,0.30781985
-5.34567284,4.06839794,0.57796525,2.99717646,0.00795255,0.08091116,0.01094090,0.53249209,0.29974870,0.31176237
-5.33966983,4.16252271,0.59274943,3.07501208,0.00800881,0.08010115,0.01135194,0.54412163,0.30449808,0.31561504
-5.33366683,4.25351411,0.60789921,3.14905797,0.00805858,0.07935178,0.01180516,0.55646442,0.30968624,0.31931080
-5.32766383,4.33982057,0.62317689,3.21812989,0.00809738,0.07864583,0.01229437,0.56929069,0.31520899,0.32278600
-5.32166083,4.41999233,0.63833828,3.28115226,0.00812101,0.07796568,0.01281269,0.58235613,0.32095799,0.32598096
-5.31565783,4.49270559,0.65313622,3.33717588,0.00812566,0.07729422,0.01335268,0.59540595,0.32682220,0.32884009
-5.30965483,4.55677975,0.66732374,3.38538997,0.00810807,0.07661547,0.01390647,0.60817873,0.33268891,0.33131164
-5.30365183,4.61118817,0.68065707,3.42512841,0.00806564,0.07591528,0.01446589,0.62041035,0.33844455,0.33334719
-5.29764882,4.65506264,0.69289849,3.45587073,0.00799650,0.07518170,0.01502262,0.63183772,0.34397528,0.33490099
-5.29164582,4.68769269,0.70381911,3.47723823,0.00789952,0.07440525,0.01556836,0.64220262,0.34916763,0.33592928
-5.28564282,4.70852065,0.71320161,3.48898626,0.00777433,0.07357908,0.01609494,0.65125550,0.35390911,0.33638976
-5.27963982,4.71713388,0.72084309,3.49099357,0.00762129,0.07269891,0.01659448,0.65875945,0.35808899,0.33624130
-5.27363682,4.71325524,0.72655794,3.48324976,0.00744143,0.07176290,0.01705953,0.66449425,0.36159944,0.33544402
-5.26763382,4.69673323,0.73018091,3.46584198,0.00723636,0.07077140,0.01748323,0.66826055,0.36433689,0.33395977
-5.26163082,4.66753278,0.73157011,3.43894172,0.00700820,0.06972660,0.01785941,0.66988397,0.36620379,0.33175321
-5.25562781,4.62572746,0.73061016,3.40279265,0.00675944,0.06863221,0.01818271,0.66921932,0.36711065,0.32879317
-5.24962481,4.57149358,0.72721513,3.35769989,0.00649289,0.06749300,0.01844872,0.66615444,0.36697838,0.32505459
-5.24362181,4.50510651,0.72133126,3.30402141,0.00621153,0.06631447,0.01865401,0.66061382,0.36574080,0.32052070
-5.23761881,4.42693889,0.71293933,3.24216136,0.00591844,0.06510244,0.01879623,0.65256160,0.36334713,0.31518541
-5.23161581,4.33746049,0.70205643,3.17256546,0.00561670,0.06386277,0.01887411,0.64200389,0.35976444,0.30905576
-5.22561281,4.23723892,0.68873707,3.09571815,0.00530933,0.06260110,0.01888746,0.62899017,0.35497980,0.30215415
-5.21960980,4.12694046,0.67307344,3.01214089,0.00499925,0.06132265,0.01883713,0.61361359,0.34900202,0.29452035
-5.21360680,4.00733017,0.65519470,2.92239137,0.00468918,0.06003207,0.01872494,0.59601024,0.34186275,0.28621297
-5.20760380,3.87927042,0.63526537,2.82706274,0.00438168,0.05873345,0.01855357,0.57635699,0.33361707,0.27731023
-5.20160080,3.74371707,0.61348253,2.72678257,0.00407906,0.05743026,0.01832641,0.55486831,0.32434312,0.26791009
-5.19559780,3.60171280,0.59007227,2.62221099,0.00378344,0.05612548,0.01804747,0.53179171,0.31414106,0.25812943
-5.18959480,3.45437722,0.56528508,2.51403751,0.00349668,0.05482164,0.01772114,0.50740229,0.30313120,0.24810242
-5.18359180,3.30289366,0.53939054,2.40297653,0.00322042,0.05352098,0.01735209,0.48199632,0.29145130,0.23797799
-5.17758879,3.14849278,0.51267149,2.28976121,0.00295609,0.05222559,0.01694504,0.45588410,0.27925336,0.22791648
-5.17158579,2.99243344,0.48541774,2.17513602,0.00270489,0.05093753,0.01650468,0.42938257,0.26669964,0.21808566
-5.16558279,2.83598143,0.45791967,2.05984792,0.00246781,0.04965898,0.01603549,0.40280760,0.25395851,0.20865611
-5.15957979,2.68038672,0.43046188,1.94463665,0.00224565,0.04839228,0.01554166,0.37646654,0.24119986,0.19979625
-5.15357679,2.52686027,0.40331712,1.83022442,0.00203900,0.04714002,0.01502699,0.35065112,0.22859060,0.19166719
-5.14757379,2.37655107,0.37674073,1.71730547,0.00184826,0.04590506,0.01449492,0.32563109,0.21629019,0.18441752
-5.14157079,2.23052451,0.35096567,1.60653587,0.00167364,0.04469042,0.01394845,0.30164856,0.20444649,0.17817845
-5.13556778,2.08974282,0.32619842,1.49852408,0.00151518,0.04349927,0.01339019,0.27891360,0.19319205,0.17305927
-5.12956478,1.95504829,0.30261573,1.39382250,0.00137272,0.04233474,0.01282243,0.25760081,0.18264092,0.16914348
-5.12356178,1.82714987,0.28036235,1.29292040,0.00124594,0.04119979,0.01224718,0.23784720,0.17288620,0.16648571
-5.11755878,1.70661364,0.25954976,1.19623845,0.00113435,0.04009702,0.01166627,0.21975130,0.16399828,0.16510958
-5.11155578,1.59385740,0.24025588,1.10412495,0.00103729,0.03902843,0.01108144,0.20337350,0.15602390,0.16500656
-5.10555278,1.48914943,0.22252571,1.01685388,0.00095398,0.03799530,0.01049438,0.18873745,0.14898599,0.16613602
-5.09954977,1.39261149,0.20637288,0.93462475,0.00088349,0.03699795,0.00990686,0.17583259,0.14288434,0.16842634
-5.09354677,1.30422578,0.19178198,0.85756410,0.00082479,0.03603564,0.00932075,0.16461749,0.13769697,0.17177720
-5.08754377,1.22384557,0.17871152,0.78572876,0.00077677,0.03510649,0.00873806,0.15502392,0.13338221,0.17606290
-5.08154077,1.15120903,0.16709748,0.71911037,0.00073825,0.03420744,0.00816097,0.14696145,0.12988138,0.18113661
-5.07553777,1.08595585,0.15685731,0.65764124,0.00070800,0.03333429,0.00759182,0.14032247,0.12712190,0.18683555
-5.06953477,1.02764579,0.14789411,0.60120123,0.00068479,0.03248186,0.00703307,0.13498728,0.12502084,0.19298666
-5.06353177,0.97577879,0.14010099,0.54962533,0.00066744,0.03164411,0.00648727,0.13082918,0.12348860,0.19941274
-5.05752876,0.92981570,0.13336549,0.50271184,0.00065476,0.03081448,0.00595700,0.12771942,0.12243277,0.20593885
-5.05152576,0.88919905,0.12757372,0.46023079,0.00064568,0.02998612,0.00544480,0.12553168,0.12176180,0.21239848
-5.04552276,0.85337308,0.12261429,0.42193234,0.00063921,0.02915231,0.00495311,0.12414612,0.12138862,0.21863958
-5.03951976,0.82180241,0.11838188,0.38755510,0.00063451,0.02830678,0.00448419,0.12345276,0.12123377,0.22452989
-5.03351676,0.79398873,0.11478028,0.35683383,0.00063086,0.02744414,0.00404007,0.12335418,0.12122819,0.22996158
-5.02751376,0.76948503,0.11172484,0.32950665,0.00062772,0.02656023,0.00362250,0.12376737,0.12131538,0.23485492
-5.02151076,0.74790691,0.10914429,0.30532142,0.00062475,0.02565248,0.00323291,0.12462483,0.12145300,0.23916087
-5.01550775,0.72894071,0.10698196,0.28404111,0.00062179,0.02472013,0.00287239,0.12587481,0.12161376,0.24286245
-5.00950475,0.71234849,0.10519626,0.26544828,0.00061888,0.02376453,0.00254169,0.12748084,0.12178561,0.24597501
-5.00350175,0.69796966,0.10376048,0.24934836,0.00061629,0.02278921,0.00224123,0.12942047,0.12197133,0.24854528
-4.99749875,0.68571960,0.10266212,0.23557200,0.00061448,0.02179996,0.00197111,0.13168353,0.12218739,0.25064943
-4.99149575,0.67558563,0.10190151,0.22397629,0.00061412,0.02080480,0.00173121,0.13426986,0.12246240,0.25239015
-4.98549275,0.66762060,0.10149016,0.21444514,0.00061609,0.01981379,0.00152114,0.13718677,0.12283502,0.25389316
-4.97948974,0.66193491,0.10144869,0.20688884,0.00062145,0.01883891,0.00134039,0.14044633,0.12335160,0.25530310
-4.97348674,0.65868720,0.10180460,0.20124299,0.00063144,0.01789365,0.00118834,0.14406270,0.12406360,0.25677931
-4.96748374,0.65807472,0.10258993,0.19746696,0.00064745,0.01699277,0.00106432,0.14804966,0.12502500,0.25849150
-4.96148074,0.66032362,0.10383908,0.19554200,0.00067102,0.01615182,0.00096771,0.15241842,0.12628976,0.26061571
-4.95547774,0.66567990,0.10558666,0.19546929,0.00070380,0.01538673,0.00089795,0.15717599,0.12790950,0.26333063
-4.94947474,0.67440132,0.10786576,0.19726790,0.00074750,0.01471336,0.00085460,0.16232392,0.12993147,0.26681447
-4.94347174,0.68675062,0.11070644,0.20097287,0.00080391,0.01414705,0.00083738,0.16785783,0.13239695,0.27124242
-4.93746873,0.70299011,0.11413473,0.20663346,0.00087485,0.01370216,0.00084621,0.17376736,0.13534007,0.27678473
-4.93146573,0.72337776,0.11817202,0.21431145,0.00096210,0.01339163,0.00088121,0.18003685,0.13878703,0.28360540
-4.92546273,0.74816441,0.12283483,0.22407973,0.00106739,0.01322666,0.00094271,0.18664635,0.14275588,0.29186128
-4.91945973,0.77759197,0.12813502,0.23602068,0.00119236,0.01321627,0.00103125,0.19357321,0.14725666,0.30170155
-4.91345673,0.81189212,0.13408032,0.25022469,0.00133852,0.01336711,0.00114754,0.20079375,0.15229188,0.31326729
-4.90745373,0.85128495,0.14067503,0.26678825,0.00150717,0.01368313,0.00129248,0.20828515,0.15785733,0.32669096
-4.90145073,0.89597723,0.14792092,0.28581169,0.00169942,0.01416543,0.00146703,0.21602725,0.16394300,0.34209565
-4.89544772,0.94615952,0.15581814,0.30739636,0.00191608,0.01481215,0.00167225,0.22400415,0.17053418,0.35959371
-4.88944472,1.00200194,0.16436603,0.33164107,0.00215769,0.01561839,0.00190919,0.23220542,0.17761245,0.37928491
-4.88344172,1.06364807,0.17356370,0.35863771,0.00242444,0.01657622,0.00217882,0.24062693,0.18515662,0.40125365
-4.87743872,1.13120697,0.18341043,0.38846597,0.00271617,0.01767474,0.00248198,0.24927102,0.19314347,0.42556555
-4.87143572,1.20474315,0.19390563,0.42118734,0.00303237,0.01890020,0.00281928,0.25814619,0.20154826,0.45226311
-4.86543272,1.28426485,0.20504843,0.45683824,0.00337213,0.02023619,0.00319104,0.26726606,0.21034491,0.48136085
-4.85942971,1.36971082,0.21683687,0.49542272,0.00373419,0.02166392,0.00359724,0.27664793,0.21950598,0.51283982
-4.85342671,1.46093646,0.22926671,0.53690487,0.00411696,0.02316251,0.00403742,0.28631073,0.22900225,0.54664206
-4.84742371,1.55769983,0.24232988,0.58120132,0.00451854,0.02470934,0.00451064,0.29627268,0.23880216,0.58266505
-4.84142071,1.65964861,0.25601273,0.62817434,0.00493674,0.02628052,0.00501548,0.30654872,0.24887106,0.62075669
-4.83541771,1.76630892,0.27029405,0.67762585,0.00536920,0.02785133,0.00555000,0.31714787,0.25917028,0.66071117
-4.82941471,1.87707704,0.28514314,0.72929298,0.00581339,0.02939674,0.00611179,0.32807075,0.26965628,0.70226609
-4.82341171,1.99121514,0.30051801,0.78284561,0.00626670,0.03089191,0.00669797,0.33930732,0.28027988,0.74510130
-4.81740870,2.10785165,0.31636378,0.83788624,0.00672650,0.03231282,0.00730531,0.35083513,0.29098563,0.78883968
-4.81140570,2.22598730,0.33261156,0.89395266,0.00719021,0.03363676,0.00793034,0.36261807,0.30171161,0.83305025
-4.80540270,2.34450710,0.34917778,0.95052361,0.00765534,0.03484292,0.00856945,0.37460587,0.31238941,0.87725366
-4.79939970,2.46219850,0.36596424,1.00702748,0.00811955,0.03591290,0.00921911,0.38673424,0.32294479,0.92093027
-4.79339670,2.57777567,0.38285874,1.06285408,0.00858066,0.03683119,0.00987603,0.39892583,0.33329862,0.96353053
-4.78739370,2.68990927,0.39973653,1.11736914,0.00903664,0.03758563,0.01053736,0.41109193,0.34336842,1.00448762
-4.78139070,2.79726096,0.41646236,1.16993116,0.00948565,0.03816773,0.01120091,0.42313475,0.35307039,1.04323204
-4.77538769,2.89852145,0.43289328,1.21991010,0.00992598,0.03857295,0.01186534,0.43495039,0.36232175,1.07920746
-4.76938469,2.99245055,0.44888193,1.26670691,0.01035600,0.03880092,0.01253035,0.44643212,0.37104346,1.11188743
-4.76338169,3.07791754,0.46428024,1.30977340,0.01077409,0.03885541,0.01319677,0.45747403,0.37916314,1.14079230
-4.75737869,3.15394000,0.47894342,1.34863118,0.01117862,0.03874440,0.01386670,0.46797469,0.38661802,1.16550541
-4.75137569,3.21971924,0.49273399,1.38288893,0.01156784,0.03847982,0.01454351,0.47784076,0.39335770,1.18568808
-4.74537269,3.27467033,0.50552569,1.41225692,0.01193980,0.03807736,0.01523176,0.48699036,0.39934674,1.20109244
-4.73936968,3.31844527,0.51720710,1.43655808,0.01229233,0.03755601,0.01593711,0.49535593,0.40456670,1.21157158
-4.73336668,3.35094776,0.52768475,1.45573480,0.01262298,0.03693767,0.01666605,0.50288659,0.40901761,1.21708644
-4.72736368,3.37233862,0.53688558,1.46985107,0.01292900,0.03624648,0.01742563,0.50954973,0.41271869,1.21770895
-4.72136068,3.38303122,0.54475871,1.47908962,0.01320734,0.03550829,0.01822305,0.51533188,0.41570826,1.21362126
-4.71535768,3.38367698,0.55127633,1.48374405,0.01345470,0.03474992,0.01906520,0.52023880,0.41804282,1.20511093
-4.70935468,3.37514132,0.55643383,1.48420630,0.01366763,0.03399846,0.01995820,0.52429470,0.41979528,1.19256227
-4.70335168,3.35847102,0.56024905,1.48094990,0.01384258,0.03328062,0.02090682,0.52754079,0.42105233,1.17644412
-4.69734867,3.33485454,0.56276090,1.47450976,0.01397603,0.03262198,0.02191400,0.53003314,0.42191129,1.15729456
-4.69134567,3.30557700,0.56402729,1.46545960,0.01406467,0.03204644,0.02298034,0.53184006,0.42247633,1.13570329
-4.68534267,3.27197213,0.56412272,1.45438790,0.01410555,0.03157564,0.02410371,0.53303906,0.42285448,1.11229244
-4.67933967,3.23537351,0.56313554,1.44187387,0.01409622,0.03122849,0.02527886,0.53371371,0.42315146,1.08769658
-4.67333667,3.19706731,0.56116514,1.42846438,0.01403491,0.03102087,0.02649728,0.53395043,0.42346781,1.06254301
-4.66733367,3.15824906,0.55831934,1.41465316,0.01392066,0.03096536,0.02774706,0.53383552,0.42389521,1.03743304
-4.66133067,3.11998646,0.55471194,1.40086338,0.01375345,0.03107120,0.02901307,0.53345249,0.42451359,1.01292517
-4.65532766,3.08318982,0.55046084,1.38743424,0.01353430,0.03134429,0.03027716,0.53287999,0.42538881,0.98952079
-4.64932466,3.04859167,0.54568657,1.37461244,0.01326532,0.03178735,0.03151862,0.53219021,0.42657137,0.96765300
-4.64332166,3.01673600,0.54051145,1.36254874,0.01294969,0.03240018,0.03271476,0.53144814,0.42809597,0.94767893
