energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.85592796,2.80225967,-2.81758030,0.00977156,-0.01090093,0.28303959,-0.28843770,1.30568299,-1.29816532,0.40718990,-0.40550989,0.02487482,-0.02500129,1.29495071,-1.29824979
-5.84992496,2.85043808,-2.85706019,0.00983014,-0.01070345,0.29180112,-0.29562353,1.33427005,-1.32546217,0.41501496,-0.41139275,0.02592177,-0.02581705,1.31270065,-1.31364842
-5.84392196,2.90127666,-2.89957773,0.01005029,-0.01068432,0.30109603,-0.30331590,1.36173317,-1.35166022,0.42394673,-0.41842138,0.02720274,-0.02687434,1.33085353,-1.32970803
-5.83791896,2.95476110,-2.94504222,0.01042847,-0.01083818,0.31092325,-0.31150520,1.38806308,-1.37670360,0.43401783,-0.42662211,0.02872267,-0.02817462,1.34940584,-1.34638840
-5.83191596,3.01103798,-2.99350404,0.01096297,-0.01116134,0.32131116,-0.32020990,1.41334281,-1.40062412,0.44527713,-0.43603317,0.03048926,-0.02972214,1.36841118,-1.36369749
-5.82591296,3.07041139,-3.04515572,0.01165386,-0.01165178,0.33231760,-0.32947768,1.43774751,-1.42354318,0.45778869,-0.44670429,0.03251251,-0.03152355,1.38797839,-1.38169055
-5.81990995,3.13333237,-3.10032694,0.01250287,-0.01230916,0.34402823,-0.33938483,1.46154039,-1.44567011,0.47162981,-0.45869550,0.03480415,-0.03358750,1.40826768,-1.40046809
-5.81390695,3.20038079,-3.15947296,0.01351315,-0.01313465,0.35655301,-0.35003400,1.48506465,-1.46729685,0.48688800,-0.47207530,0.03737693,-0.03592398,1.42948478,-1.42017212
-5.80790395,3.27223997,-3.22315635,0.01468904,-0.01413071,0.37002121,-0.36155019,1.50873125,-1.48878877,0.50365723,-0.48691788,0.04024392,-0.03854369,1.45187293,-1.44098086
-5.80190095,3.34966432,-3.29202206,0.01603568,-0.01530089,0.38457482,-0.37407521,1.53300288,-1.51057164,0.52203321,-0.50329977,0.04341757,-0.04145725,1.47570277,-1.46310149
-5.79589795,3.43344106,-3.36676646,0.01755866,-0.01664943,0.40036076,-0.38776070,1.55837441,-1.53311508,0.54210815,-0.52129576,0.04690885,-0.04467439,1.50126031,-1.48676129
-5.78989495,3.52434713,-3.44810130,0.01926356,-0.01818088,0.41752225,-0.40276009,1.58535056,-1.55691292,0.56396491,-0.54097435,0.05072633,-0.04820315,1.52883317,-1.51219709
-5.78389195,3.62310308,-3.53671372,0.02115548,-0.01989969,0.43618962,-0.41921986,1.61442160,-1.58246124,0.58767102,-0.56239286,0.05487527,-0.05204894,1.55869564,-1.53964332
-5.77788894,3.73032572,-3.63322399,0.02323858,-0.02180975,0.45647109,-0.43727031,1.64603802,-1.61023473,0.61327262,-0.58559246,0.05935670,-0.05621380,1.59109297,-1.56931915
-5.77188594,3.84648143,-3.73814274,0.02551561,-0.02391392,0.47844385,-0.45701660,1.68058533,-1.64066263,0.64078876,-0.61059325,0.06416666,-0.06069558,1.62622554,-1.60141501
-5.76588294,3.97184252,-3.85182941,0.02798744,-0.02621359,0.50214599,-0.47853018,1.71836007,-1.67410497,0.67020611,-0.63738971,0.06929544,-0.06548725,1.66423360,-1.63607910
-5.75987994,4.10644827,-3.97445398,0.03065263,-0.02870827,0.52756951,-0.50184116,1.75954816,-1.71083043,0.70147448,-0.66594662,0.07472703,-0.07057634,1.70518315,-1.67340452
-5.75387694,4.25007276,-4.10596368,0.03350712,-0.03139517,0.55465491,-0.52693201,1.80420661,-1.75099666,0.73450330,-0.69619580,0.08043864,-0.07594443,1.74905381,-1.71341746
-5.74787394,4.40220090,-4.24605612,0.03654382,-0.03426887,0.58328749,-0.55373279,1.85224953,-1.79463414,0.76915913,-0.72803357,0.08640048,-0.08156688,1.79572898,-1.75606712
-5.74187094,4.56201380,-4.39416032,0.03975242,-0.03732109,0.61329561,-0.58211823,1.90343908,-1.84163417,0.80526443,-0.76131933,0.09257563,-0.08741265,1.84498903,-1.80121777
-5.73586793,4.72838439,-4.54942638,0.04311921,-0.04054044,0.64445100,-0.61190671,1.95738196,-1.89174173,0.84259745,-0.79587500,0.09892021,-0.09344435,1.89650775,-1.84864335
-5.72986493,4.89988342,-4.71072441,0.04662690,-0.04391229,0.67647108,-0.64286127,2.01353154,-1.94455351,0.88089350,-0.83148558,0.10538364,-0.09961841,1.94985234,-1.89802491
-5.72386193,5.07479592,-4.87665271,0.05025467,-0.04741871,0.70902329,-0.67469253,2.07119576,-1.99952127,0.91984719,-0.86790057,0.11190921,-0.10588547,2.00448692,-1.94895107
-5.71785893,5.25114750,-5.04555505,0.05397813,-0.05103851,0.74173115,-0.70706349,2.12955051,-2.05596042,0.95911587,-0.90483635,0.11843477,-0.11219093,2.05977960,-2.00092136
-5.71185593,5.42673958,-5.21554636,0.05776948,-0.05474724,0.77418199,-0.73959594,2.18765809,-2.11306362,0.99832395,-0.94197925,0.12489364,-0.11847564,2.11501288,-2.05335264
-5.70585293,5.59919258,-5.38454600,0.06159766,-0.05851740,0.80593596,-0.77187829,2.24448992,-2.16991875,1.03706810,-0.97898932,0.13121567,-0.12467678,2.16939703,-2.10558813
-5.69984992,5.76599560,-5.55031737,0.06542860,-0.06231858,0.83653603,-0.80347453,2.29895298,-2.22553079,1.07492311,-1.01550464,0.13732848,-0.13072883,2.22208607,-2.15690897
-5.69384692,5.92456121,-5.71051293,0.06922558,-0.06611771,0.86551883,-0.83393406,2.34991889,-2.27884676,1.11144835,-1.05114598,0.14315878,-0.13656472,2.27219597,-2.20654784
-5.68784392,6.07228373,-5.86272302,0.07294953,-0.06987939,0.89242569,-0.86280207,2.39625462,-2.32878287,1.14619480,-1.08552200,0.14863385,-0.14211699,2.31882442,-2.25370437
-5.68184092,6.20659965,-6.00452751,0.07655959,-0.07356622,0.91681395,-0.88963007,2.43685406,-2.37425317,1.17871247,-1.11823461,0.15368300,-0.14731909,2.36107182,-2.29756197
-5.67583792,6.32504854,-6.13354891,0.08001359,-0.07713920,0.93826794,-0.91398654,2.47066927,-2.41419858,1.20855819,-1.14888477,0.15823920,-0.15210672,2.39806288,-2.33730557
-5.66983492,6.42533319,-6.24750576,0.08326866,-0.08055818,0.95640948,-0.93546720,2.49674048,-2.44761572,1.23530378,-1.17707855,0.16224053,-0.15641916,2.42896832,-2.37214003
-5.66383192,6.50537745,-6.34426541,0.08628192,-0.08378244,0.97090762,-0.95370473,2.51422412,-2.47358451,1.25854450,-1.20243356,0.16563177,-0.16020060,2.45302622,-2.40130876
-5.65782891,6.56338062,-6.42189500,0.08901124,-0.08677119,0.98148743,-0.96837783,2.52241791,-2.49129402,1.27790760,-1.22458574,0.16836577,-0.16340148,2.46956249,-2.42411226
-5.65182591,6.59786709,-6.47870971,0.09141603,-0.08948428,0.98793749,-0.97921932,2.52078240,-2.50006568,1.29306103,-1.24319647,0.17040479,-0.16597967,2.47801000,-2.43992614
-5.64582291,6.60772989,-6.51331740,0.09345812,-0.09188288,0.99011608,-0.98602308,2.50895840,-2.49937347,1.30372207,-1.25795997,0.17172161,-0.16790166,2.47792585,-2.44821828
-5.63981991,6.59226725,-6.52465849,0.09510263,-0.09393027,0.98795574,-0.98864981,2.48677976,-2.48886038,1.30966563,-1.26861088,0.17230044,-0.16914347,2.46900636,-2.44856479
-5.63381691,6.55121065,-6.51204026,0.09631891,-0.09559260,0.98146614,-0.98703132,2.45428117,-2.46835089,1.31073199,-1.27493191,0.17213764,-0.16969151,2.45109927,-2.44066423
-5.62781391,6.48474377,-6.47516433,0.09708135,-0.09683977,0.97073511,-0.98117328,2.41170086,-2.43785905,1.30683371,-1.27676118,0.17124204,-0.16954319,2.42421279,-2.42434976
-5.62181091,6.39351086,-6.41414646,0.09737030,-0.09764624,0.95592781,-0.97115639,2.35947794,-2.39759186,1.29796128,-1.27399912,0.16963507,-0.16870718,2.38852099,-2.39959881
-5.61580790,6.27861430,-6.32952746,0.09717271,-0.09799181,0.93728397,-0.95713570,2.29824457,-2.34794799,1.28418730,-1.26661451,0.16735048,-0.16720359,2.34436516,-2.36653962
-5.60980490,6.14160031,-6.22227452,0.09648282,-0.09786239,0.91511315,-0.93933827,2.22881318,-2.28951164,1.26566860,-1.25464924,0.16443368,-0.16506370,2.29225111,-2.32545450
-5.60380190,5.98443302,-6.09377201,0.09530253,-0.09725063,0.88978825,-0.91805895,2.15215897,-2.22304172,1.24264631,-1.23822155,0.16094086,-0.16232943,2.23284183,-2.27677924
-5.59779890,5.80945667,-5.94580135,0.09364176,-0.09615643,0.86173727,-0.89365444,2.06939829,-2.14945661,1.21544336,-1.21752729,0.15693759,-0.15905253,2.16694595,-2.22109849
-5.59179590,5.61934681,-5.78050989,0.09151837,-0.09458727,0.83143355,-0.86653570,1.98176348,-2.06981481,1.18445946,-1.19283890,0.15249732,-0.15529341,2.09550167,-2.15913699
-5.58579290,5.41705131,-5.60036882,0.08895809,-0.09255836,0.79938485,-0.83715890,1.89057495,-1.98529205,1.15016345,-1.16450205,0.14769945,-0.15111974,2.01955683,-2.09174645
-5.57978989,5.20572282,-5.40812109,0.08599399,-0.09009254,0.76612140,-0.80601504,1.79721130,-1.89715537,1.11308314,-1.13292964,0.14262729,-0.14660480,1.94024534,-2.01988853
-5.57378689,4.98864451,-5.20672034,0.08266588,-0.08722000,0.73218354,-0.77361869,1.70307844,-1.80673509,1.07379291,-1.09859344,0.13736585,-0.14182559,1.85876072,-1.94461397
-5.56778389,4.76915148,-4.99926261,0.07901941,-0.08397774,0.69810909,-0.74049602,1.60957864,-1.71539533,1.03289949,-1.06201328,0.13199958,-0.13686082,1.77632751,-1.86703865
-5.56178089,4.55055051,-4.78891281,0.07510500,-0.08040879,0.66442118,-0.70717272,1.51808045,-1.62450411,0.99102635,-1.02374436,0.12661016,-0.13178888,1.69417153,-1.78831706
-5.55577789,4.33604079,-4.57882865,0.07097664,-0.07656126,0.63161665,-0.67416195,1.42989041,-1.53540388,0.94879732,-0.98436305,0.12127435,-0.12668577,1.61348992,-1.70961420
-5.54977489,4.12863864,-4.37208438,0.06669058,-0.07248722,0.60015571,-0.64195304,1.34622744,-1.44938337,0.90682019,-0.94445161,0.11606206,-0.12162314,1.53542205,-1.63207688
-5.54377189,3.93110898,-4.17159750,0.06230392,-0.06824147,0.57045299,-0.61100112,1.26820051,-1.36765172,0.86567093,-0.90458271,0.11103477,-0.11666645,1.46102245,-1.55680531
-5.53776888,3.74590600,-3.98006102,0.05787333,-0.06388018,0.54287044,-0.58171815,1.19679028,-1.29131552,0.82587918,-0.86530423,0.10624415,-0.11187348,1.39123660,-1.48482624
-5.53176588,3.57512517,-3.79988388,0.05345368,-0.05945959,0.51771223,-0.55446568,1.13283503,-1.22135954,0.78791572,-0.82712513,0.10173123,-0.10729306,1.32688059,-1.41706860
-5.52576288,3.42046841,-3.63314202,0.04909685,-0.05503471,0.49522173,-0.52954946,1.07702120,-1.15863150,0.75218242,-0.79050301,0.09752588,-0.10296420,1.26862532,-1.35434257
-5.51975988,3.28322324,-3.48154157,0.04485076,-0.05065805,0.47558070,-0.50721622,1.02987845,-1.10383136,0.71900507,-0.75583389,0.09364685,-0.09891565,1.21698583,-1.29732291
-5.51375688,3.16425650,-3.34639575,0.04075841,-0.04637860,0.45891045,-0.48765253,0.99177924,-1.05750507,0.68862940,-0.72344469,0.09010214,-0.09516577,1.17231595,-1.24653721
-5.50775388,3.06402232,-3.22861582,0.03685734,-0.04224087,0.44527500,-0.47098567,0.96294248,-1.02004293,0.66122034,-0.69358869,0.08688991,-0.09172302,1.13480857,-1.20235931
-5.50175088,2.98258345,-3.12871617,0.03317917,-0.03828420,0.43468578,-0.45728649,0.94344092,-0.99168212,0.63686442,-0.66644409,0.08399963,-0.08858662,1.10450105,-1.16500828
-5.49574787,2.91964435,-3.04683276,0.02974938,-0.03454224,0.42710760,-0.44657387,0.93321157,-0.97251317,0.61557522,-0.64211572,0.08141364,-0.08574772,1.08128566,-1.13455257
-5.48974487,2.87459413,-2.98275339,0.02658742,-0.03104272,0.42246559,-0.43882051,0.93206861,-0.96248975,0.59730121,-0.62063952,0.07910887,-0.08319082,1.06492420,-1.11091924
-5.48374187,2.84655677,-2.93595815,0.02370685,-0.02780732,0.42065256,-0.43395967,0.93971793,-0.96144114,0.58193580,-0.60198961,0.07705874,-0.08089536,1.05506612,-1.09390753
-5.47773887,2.83444605,-2.90566729,0.02111579,-0.02485192,0.42153645,-0.43189248,0.95577269,-0.96908666,0.56932864,-0.58608741,0.07523504,-0.07883753,1.05126922,-1.08320599
-5.47173587,2.83702221,-2.89089415,0.01881743,-0.02218680,0.42496744,-0.43249530,0.97976908,-0.98505126,0.55929781,-0.57281213,0.07360977,-0.07699200,1.05302174,-1.07841237
-5.46573287,2.85294767,-2.89050004,0.01681063,-0.01981720,0.43078433,-0.43562675,1.01118159,-1.00888161,0.55164196,-0.56201211,0.07215687,-0.07533373,1.05976496,-1.07905500
-5.45972986,2.88083903,-2.90324837,0.01509063,-0.01774386,0.43881995,-0.44113419,1.04943730,-1.04006176,0.54615197,-0.55351625,0.07085364,-0.07383952,1.07091513,-1.08461480
-5.45372686,2.91931314,-2.92785517,0.01364972,-0.01596363,0.44890537,-0.44885901,1.09392847,-1.07802787,0.54262130,-0.54714486,0.06968193,-0.07248940,1.08588379,-1.09454663
-5.44772386,2.96702534,-2.96303372,0.01247792,-0.01447014,0.46087264,-0.45864078,1.14402327,-1.12218125,0.54085470,-0.54271947,0.06862887,-0.07126768,1.10409556,-1.10829910
-5.44172086,3.02269824,-3.00753116,0.01156357,-0.01325446,0.47455624,-0.47031997,1.19907415,-1.17189938,0.54067474,-0.54007079,0.06768733,-0.07016367,1.12500277,-1.12533181
-5.43571786,3.08514054,-3.06015573,0.01089385,-0.01230569,0.48979305,-0.48373917,1.25842386,-1.22654449,0.54192599,-0.53904479,0.06685587,-0.06917204,1.14809626,-1.14512934
-5.42971486,3.15325531,-3.11979362,0.01045525,-0.01161147,0.50642107,-0.49874289,1.32140907,-1.28546946,0.54447671,-0.53950633,0.06613833,-0.06829277,1.17291222,-1.16721146
-5.42371186,3.22603833,-3.18541531,0.01023385,-0.01115843,0.52427715,-0.51517597,1.38736176,-1.34802117,0.54821804,-0.54134038,0.06554311,-0.06753068,1.19903477,-1.19113915
-5.41770885,3.30256728,-3.25607169,0.01021553,-0.01093247,0.54319381,-0.53288098,1.45560858,-1.41354130,0.55306097,-0.54445090,0.06508202,-0.06689468,1.22609469,-1.21651652
-5.41170585,3.38198322,-3.33088110,0.01038603,-0.01091903,0.56299568,-0.55169461,1.52546866,-1.48136490,0.55893129,-0.54875742,0.06476895,-0.06639663,1.25376439,-1.24298859
-5.40570285,3.46346626,-3.40900868,0.01073097,-0.01110314,0.58349568,-0.57144372,1.59625029,-1.55081725,0.56576297,-0.55418985,0.06461837,-0.06605006,1.28174993,-1.27023565
-5.39969985,3.54620753,-3.48964016,0.01123574,-0.01146947,0.60449147,-0.59194115,1.66724711,-1.62120952,0.57349063,-0.56068178,0.06464368,-0.06586864,1.30978067,-1.29796449
-5.39369685,3.62937986,-3.57195246,0.01188533,-0.01200220,0.62576241,-0.61298174,1.73773439,-1.69183388,0.58204142,-0.56816296,0.06485564,-0.06586456,1.33759754,-1.32589765
-5.38769385,3.71210960,-3.65508346,0.01266413,-0.01268494,0.64706737,-0.63433910,1.80696604,-1.76195886,0.59132707,-0.57655137,0.06526078,-0.06604707,1.36494078,-1.35376134
-5.38169085,3.79345184,-3.73810387,0.01355575,-0.01350055,0.66814369,-0.65576321,1.87417305,-1.83082572,0.60123670,-0.58574568,0.06586010,-0.06642091,1.39153816,-1.38127326
-5.37568784,3.87237142,-3.81999342,0.01454283,-0.01443098,0.68870739,-0.67697940,1.93856387,-1.89764653,0.61163080,-0.59561850,0.06664793,-0.06698510,1.41709472,-1.40813124
-5.36968484,3.94773129,-3.89962370,0.01560688,-0.01545711,0.70845499,-0.69768882,1.99932730,-1.96160468,0.62233702,-0.60601110,0.06761119,-0.06773191,1.44128471,-1.43400369
-5.36368184,4.01828983,-3.97574967,0.01672824,-0.01655870,0.72706677,-0.71757056,2.05563820,-2.02185831,0.63314798,-0.61672998,0.06872894,-0.06864617,1.46374659,-1.45852278
-5.35767884,4.08270785,-4.04701094,0.01788609,-0.01771434,0.74421161,-0.73628554,2.10666629,-2.07754719,0.64382143,-0.62754565,0.06997236,-0.06970496,1.48408161,-1.48128099
-5.35167584,4.13956572,-4.11194372,0.01905855,-0.01890152,0.75955322,-0.75348216,2.15158805,-2.12780305,0.65408289,-0.63819383,0.07130517,-0.07087771,1.50185621,-1.50183152
-5.34567284,4.18739010,-4.16900360,0.02022293,-0.02009681,0.77275768,-0.76880340,2.18960157,-2.17176359,0.66363066,-0.64837914,0.07268440,-0.07212667,1.51660839,-1.51969289
-5.33966983,4.22468960,-4.21659832,0.02135601,-0.02127615,0.78350184,-0.78189538,2.21994389,-2.20858959,0.67214309,-0.65778117,0.07406156,-0.07340781,1.52785787,-1.53435756
-5.33366683,4.24999761,-4.25312956,0.02243451,-0.02241516,0.79148246,-0.79241691,2.24191040,-2.23748484,0.67928772,-0.66606279,0.07538410,-0.07467205,1.53511952,-1.54530440
-5.32766383,4.26192048,-4.27704165,0.02343551,-0.02348968,0.79642556,-0.80004962,2.25487540,-2.25771811,0.68473199,-0.67288013,0.07659718,-0.07586680,1.53791958,-1.55201431
-5.32166083,4.25918867,-4.28687504,0.02433707,-0.02447621,0.79809562,-0.80450835,2.25831297,-2.26864603,0.68815485,-0.67789400,0.07764555,-0.07693777,1.53581363,-1.55398839
-5.31565783,4.24070805,-4.28132167,0.02511877,-0.02535254,0.79630424,-0.80555117,2.25181709,-2.26973605,0.68925880,-0.68078202,0.07847554,-0.07783085,1.52840549,-1.55076750
-5.30965483,4.20560890,-4.25927941,0.02576229,-0.02609832,0.79091773,-0.80298863,2.23512005,-2.26058811,0.68778161,-0.68125081,0.07903709,-0.07849411,1.51536592,-1.54195228
-5.30365183,4.15328965,-4.21990248,0.02625198,-0.02669565,0.78186336,-0.79669175,2.20810793,-2.24095390,0.68350732,-0.67904775,0.07928558,-0.07887976,1.49645007,-1.52722236
-5.29764882,4.08345305,-4.16264516,0.02657530,-0.02712958,0.76913385,-0.78659830,2.17083235,-2.21075252,0.67627565,-0.67397157,0.07918355,-0.07894596,1.47151264,-1.50635379
-5.29164582,3.99613253,-4.08729616,0.02672331,-0.02738862,0.75278990,-0.77271710,2.12351756,-2.17008162,0.66598965,-0.66588124,0.07870214,-0.07865843,1.44051981,-1.47923351
-5.28564282,3.89170729,-3.99400165,0.02669088,-0.02746508,0.73296051,-0.75512996,2.06656228,-2.11922308,0.65262088,-0.65470269,0.07782214,-0.07799173,1.40355727,-1.44587000
-5.27963982,3.77090487,-3.88327554,0.02647689,-0.02735530,0.70984113,-0.73399119,2.00053595,-2.05864275,0.63621209,-0.64043304,0.07653471,-0.07693026,1.36083381,-1.40639959
-5.27363682,3.63479097,-3.75599616,0.02608428,-0.02705980,0.68368951,-0.70952471,1.92616925,-1.98898404,0.61687716,-0.62314204,0.07484169,-0.07546880,1.31268008,-1.36108776
-5.26763382,3.48474680,-3.61338931,0.02551992,-0.02658321,0.65481954,-0.68201866,1.84433911,-1.91105527,0.59479828,-0.60297081,0.07275545,-0.07361267,1.25954272,-1.31032551
-5.26163082,3.32243485,-3.45699842,0.02479436,-0.02593412,0.62359327,-0.65181795,1.75604876,-1.82581138,0.57022066,-0.58012771,0.07029839,-0.07137747,1.20197391,-1.25462072
-5.25562781,3.14975463,-3.28864313,0.02392147,-0.02512476,0.59041143,-0.61931489,1.66240344,-1.73433045,0.54344486,-0.55488186,0.06750203,-0.06878843,1.14061692,-1.19458513
-5.24962481,2.96879050,-3.11036818,0.02291797,-0.02417056,0.55570276,-0.58493842,1.56458297,-1.63778626,0.51481742,-0.52755443,0.06440586,-0.06587941,1.07618839,-1.13091732
-5.24362181,2.78175397,-2.92438515,0.02180287,-0.02308965,0.51991283,-0.54914226,1.46381204,-1.53741783,0.48471991,-0.49850826,0.06105581,-0.06269163,1.00945815,-1.06438277
-5.23761881,2.59092307,-2.73300964,0.02059685,-0.02190222,0.48349257,-0.51239275,1.36132979,-1.43449728,0.45355734,-0.46813634,0.05750273,-0.05927214,0.94122752,-0.99579175
-5.23161581,2.39858163,-2.53859681,0.01932165,-0.02062991,0.44688713,-0.47515654,1.25835964,-1.33029762,0.42174616,-0.43684962,0.05380059,-0.05567217,0.87230727,-0.92597628
-5.22561281,2.20696097,-2.34347822,0.01799939,-0.01929513,0.41052547,-0.43788901,1.15608082,-1.22606138,0.38970256,-0.40506486,0.05000484,-0.05194543,0.80349602,-0.85576709
-5.21960980,2.01818650,-2.14990244,0.01665202,-0.01792038,0.37481105,-0.40102353,1.05560269,-1.12297180,0.35783164,-0.37319296,0.04617073,-0.04814640,0.73556019,-0.78597169
-5.21360680,1.83423127,-1.95998204,0.01530075,-0.01652770,0.34011402,-0.36496225,0.95794257,-1.02212733,0.32651771,-0.34162832,0.04235182,-0.04432876,0.66921619,-0.71735439
-5.20760380,1.65687807,-1.77564868,0.01396556,-0.01513810,0.30676509,-0.33006846,0.86400820,-0.92452050,0.29611623,-0.31073957,0.03859865,-0.04054391,0.60511564,-0.65061911
-5.20160080,1.48769111,-1.59861787,0.01266487,-0.01377109,0.27505119,-0.29666090,0.77458485,-0.83102174,0.26694762,-0.28086212,0.03495769,-0.03683979,0.54383389,-0.58639550
-5.19559780,1.32799798,-1.43036410,0.01141525,-0.01244437,0.24521310,-0.26501016,0.69032769,-0.74236851,0.23929300,-0.25229256,0.03147051,-0.03325984,0.48586225,-0.52522880
-5.18959480,1.17888170,-1.27210681,0.01023126,-0.01117355,0.21744492,-0.23533694,0.61175910,-0.65915978,0.21339203,-0.22528519,0.02817330,-0.02984234,0.43160397,-0.46757351
-5.18359180,1.04118263,-1.12480681,0.00912539,-0.00997199,0.19189529,-0.20781239,0.53927079,-0.58185579,0.18944266,-0.20005053,0.02509655,-0.02661999,0.38137377,-0.41379099
-5.17758879,0.91550904,-0.98917253,0.00810810,-0.00885086,0.16867015,-0.18256010,0.47313015,-0.51078249,0.16760268,-0.17675580,0.02226510,-0.02361969,0.33540060,-0.36415058
-5.17158579,0.80225534,-0.86567484,0.00718798,-0.00781911,0.14783678,-0.15965972,0.41349027,-0.44614026,0.14799287,-0.15552711,0.01969834,-0.02086269,0.29383334,-0.31883406
-5.16558279,0.70162625,-0.75456919,0.00637194,-0.00688372,0.12942892,-0.13915174,0.36040273,-0.38801599,0.13070137,-0.13645317,0.01741064,-0.01836488,0.25674873,-0.27794271
