energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.75387694,3.78059067,0.27905475,2.98094961,0.00861279,0.01153058,0.00845811,0.69150012,0.06784161,0.16601852
-5.74787394,3.51952637,0.26342126,2.76320306,0.00795097,0.01101735,0.00942947,0.64905571,0.06598005,0.15698519
-5.74187094,3.26907399,0.24788921,2.55352354,0.00731290,0.01054612,0.01062845,0.60782183,0.06437522,0.14890835
-5.73586793,3.03191545,0.23269526,2.35387753,0.00670516,0.01013033,0.01208208,0.56831697,0.06312026,0.14195399
-5.72986493,2.81060456,0.21807924,2.16611463,0.00613412,0.00978374,0.01381768,0.53104947,0.06231401,0.13627717
-5.72386193,2.60752160,0.20427833,1.99193745,0.00560590,0.00952008,0.01586233,0.49650615,0.06205946,0.13201861
-5.71785893,2.42483618,0.19152202,1.83287818,0.00512637,0.00935275,0.01824213,0.46514246,0.06246220,0.12930182
-5.71185593,2.26447890,0.18002793,1.69028219,0.00470113,0.00929453,0.02098155,0.43737416,0.06362900,0.12823060
-5.70585293,2.12812199,0.16999841,1.56529870,0.00433556,0.00935742,0.02410263,0.41357058,0.06566630,0.12888692
-5.69984992,2.01716840,0.16161805,1.45887807,0.00403483,0.00955241,0.02762421,0.39404979,0.06867891,0.13132930
-5.69384692,1.93274886,0.15505199,1.37177492,0.00380395,0.00988936,0.03156114,0.37907524,0.07276865,0.13559160
-5.68784392,1.87572560,0.15044493,1.30455629,0.00364776,0.01037685,0.03592356,0.36885418,0.07803299,0.14168220
-5.68184092,1.84670165,0.14792081,1.25761342,0.00357105,0.01102212,0.04071615,0.36353733,0.08456375,0.14958369
-5.67583792,1.84603402,0.14758295,1.23117598,0.00357850,0.01183096,0.04593760,0.36321996,0.09244566,0.15925299
-5.66983492,1.87384942,0.14951454,1.22532729,0.00367475,0.01280764,0.05158008,0.36794380,0.10175495,0.17062194
-5.66383192,1.93006080,0.15377932,1.24001911,0.00386436,0.01395483,0.05762898,0.37769984,0.11255774,0.18359834
-5.65782891,2.01438313,0.16042235,1.27508475,0.00415176,0.01527358,0.06406266,0.39243156,0.12490839,0.19806753
-5.65182591,2.12634727,0.16947059,1.33024934,0.00454119,0.01676322,0.07085257,0.41203848,0.13884772,0.21389437
-5.64582291,2.26531051,0.18093339,1.40513628,0.00503661,0.01842131,0.07796342,0.43637972,0.15440107,0.23092574
-5.63981991,2.43046301,0.19480259,1.49926908,0.00564158,0.02024358,0.08535360,0.46527742,0.17157632,0.24899327
-5.63381691,2.62082957,0.21105230,1.61206847,0.00635906,0.02222389,0.09297579,0.49851986,0.19036192,0.26791663
-5.62781391,2.83526644,0.22963834,1.74284446,0.00719127,0.02435415,0.10077772,0.53586419,0.21072482,0.28750683
-5.62181091,3.07245344,0.25049723,1.89078389,0.00813947,0.02662434,0.10870307,0.57703858,0.23260869,0.30756980
-5.61580790,3.33088191,0.27354493,2.05493405,0.00920379,0.02902248,0.11669247,0.62174396,0.25593217,0.32790997
-5.60980490,3.60883959,0.29867537,2.23418359,0.01038300,0.03153463,0.12468462,0.66965519,0.28058762,0.34833372
-5.60380190,3.90439377,0.32575887,2.42724200,0.01167433,0.03414498,0.13261738,0.72042184,0.30644018,0.36865264
-5.59779890,4.21537447,0.35464057,2.63261945,0.01307330,0.03683593,0.14042887,0.77366875,0.33332747,0.38868645
-5.59179590,4.53935964,0.38513920,2.84860894,0.01457364,0.03958824,0.14805859,0.82899633,0.36105994,0.40826549
-5.58579290,4.87366447,0.41704611,3.07327261,0.01616714,0.04238124,0.15544833,0.88598100,0.38942198,0.42723270
-5.57978989,5.21533712,0.45012495,3.30443442,0.01784369,0.04519307,0.16254308,0.94417582,0.41817385,0.44544502
-5.57378689,5.56116278,0.48411210,3.53968100,0.01959125,0.04800096,0.16929175,1.00311158,0.44705448,0.46277423
-5.56778389,5.90767799,0.51871786,3.77637220,0.02139599,0.05078163,0.17564776,1.06229847,0.47578512,0.47910717
-5.56178089,6.25119658,0.55362869,4.01166272,0.02324242,0.05351163,0.18156942,1.12122858,0.50407380,0.49434545
-5.55577789,6.58784806,0.58851043,4.24253534,0.02511363,0.05616774,0.18702021,1.17937921,0.53162051,0.50840469
-5.54977489,6.91362876,0.62301250,4.46584593,0.02699152,0.05872746,0.19196885,1.23621727,0.55812294,0.52121334
-5.54377189,7.22446509,0.65677309,4.67837959,0.02885716,0.06116936,0.19638922,1.29120452,0.58328267,0.53271130
-5.53776888,7.51628771,0.68942519,4.87691663,0.03069114,0.06347354,0.20026023,1.34380383,0.60681154,0.54284831
-5.53176588,7.78511459,0.72060333,5.05830640,0.03247391,0.06562199,0.20356551,1.39348624,0.62843806,0.55158240
-5.52576288,8.02714016,0.74995076,5.21954633,0.03418621,0.06759891,0.20629303,1.43973870,0.64791352,0.55887838
-5.51975988,8.23882747,0.77712700,5.35786325,0.03580946,0.06939098,0.20843474,1.48207228,0.66501772,0.56470654
-5.51375688,8.41699952,0.80181531,5.47079329,0.03732611,0.07098763,0.20998612,1.52003058,0.67956400,0.56904168
-5.50775388,8.55892618,0.82372999,5.55625714,0.03872001,0.07238109,0.21094583,1.55319821,0.69140346,0.57186249
-5.50175088,8.66240267,0.84262315,5.61262691,0.03997676,0.07356652,0.21131533,1.58120887,0.70042822,0.57315129
-5.49574787,8.72581638,0.85829084,5.63878146,0.04108395,0.07454203,0.21109861,1.60375304,0.70657359,0.57289423
-5.48974487,8.74819872,0.87057817,5.63414751,0.04203146,0.07530859,0.21030201,1.62058482,0.70981919,0.57108194
-5.48374187,8.72925990,0.87938344,5.59872429,0.04281163,0.07586998,0.20893413,1.63152794,0.71018893,0.56771047
-5.47773887,8.66940482,0.88466106,5.53309052,0.04341943,0.07623262,0.20700588,1.63648058,0.70775002,0.56278260
-5.47173587,8.56972960,0.88642325,5.43839321,0.04385260,0.07640551,0.20453064,1.63541908,0.70261097,0.55630942
-5.46573287,8.43199888,0.88474043,5.31631864,0.04411172,0.07639998,0.20152449,1.62840032,0.69491876,0.54831201
-5.45972986,8.25860488,0.87974037,5.16904689,0.04420027,0.07622964,0.19800664,1.61556285,0.68485544,0.53882323
-5.45372686,8.05251035,0.87160616,4.99919190,0.04412463,0.07591016,0.19399980,1.59712661,0.67263401,0.52788947
-5.44772386,7.81717757,0.86057304,4.80972969,0.04389408,0.07545921,0.18953072,1.57339137,0.65849410,0.51557224
-5.44172086,7.55648666,0.84692416,4.60391790,0.04352072,0.07489625,0.18463073,1.54473385,0.64269722,0.50194954
-5.43571786,7.27464624,0.83098544,4.38521008,0.04301943,0.07424247,0.17933617,1.51160354,0.62552199,0.48711689
-5.42971486,6.97609975,0.81311962,4.15716804,0.04240766,0.07352057,0.17368886,1.47451719,0.60725927,0.47118796
-5.42371186,6.66543070,0.79371953,3.92337576,0.04170533,0.07275460,0.16773643,1.43405208,0.58820732,0.45429476
-5.41770885,6.34726968,0.77320079,3.68735768,0.04093452,0.07196973,0.16153249,1.39083803,0.56866699,0.43658718
-5.41170585,6.02620565,0.75199403,3.45250409,0.04011924,0.07119194,0.15513664,1.34554821,0.54893713,0.41823210
-5.40570285,5.70670353,0.73053670,3.22200564,0.03928504,0.07044760,0.14861425,1.29888880,0.52930999,0.39941183
-5.39969985,5.39302981,0.70926461,2.99879824,0.03845859,0.06976309,0.14203596,1.25158764,0.51006690,0.38032197
-5.39369685,5.08918691,0.68860341,2.78551944,0.03766721,0.06916422,0.13547701,1.20438189,0.49147406,0.36116875
-5.38769385,4.79885718,0.66896003,2.58447632,0.03693830,0.06867560,0.12901624,1.15800511,0.47377857,0.34216580
-5.38169085,4.52535658,0.65071443,2.39762466,0.03629878,0.06832003,0.12273482,1.11317372,0.45720475,0.32353054
-5.37568784,4.27159800,0.63421168,2.22655880,0.03577447,0.06811776,0.11671483,1.07057339,0.44195079,0.30548008
-5.36968484,4.04006384,0.61975466,2.07251107,0.03538943,0.06808580,0.11103754,1.03084561,0.42818580,0.28822703
-5.36368184,3.83278748,0.60759765,1.93635954,0.03516536,0.06823725,0.10578160,0.99457472,0.41604739,0.27197499
-5.35767884,3.65134318,0.59794092,1.81864285,0.03512098,0.06858067,0.10102112,0.96227612,0.40563987,0.25691417
-5.35167584,3.49684375,0.59092653,1.71958059,0.03527154,0.06911958,0.09682369,0.93438566,0.39703309,0.24321705
-5.34567284,3.36994562,0.58663563,1.63909807,0.03562834,0.06985209,0.09324845,0.91125100,0.39026209,0.23103429
-5.33966983,3.27086094,0.58508731,1.57685417,0.03619843,0.07077063,0.09034428,0.89312504,0.38532759,0.22049112
-5.33366683,3.19937609,0.58623899,1.53227123,0.03698438,0.07186196,0.08814813,0.88016180,0.38219724,0.21168418
-5.32766383,3.15487637,0.58998866,1.50456610,0.03798422,0.07310731,0.08668368,0.87241494,0.38080784,0.20467906
-5.32166083,3.13637627,0.59617866,1.49278147,0.03919156,0.07448271,0.08596023,0.86983899,0.38106826,0.19950854
-5.31565783,3.14255487,0.60460101,1.49581697,0.04059577,0.07595958,0.08597205,0.87229335,0.38286308,0.19617168
-5.30965483,3.17179562,0.61500416,1.51245939,0.04218238,0.07750544,0.08669810,0.87954875,0.38605682,0.19463382
-5.30365183,3.22222978,0.62710082,1.54141168,0.04393356,0.07908477,0.08810229,0.89129614,0.39049861,0.19482739
-5.29764882,3.29178255,0.64057667,1.58132010,0.04582867,0.08066005,0.09013409,0.90715750,0.39602707,0.19665369
-5.29164582,3.37822079,0.65509964,1.63079948,0.04784494,0.08219288,0.09272974,0.92669811,0.40247529,0.19998545
-5.28564282,3.47920116,0.67032931,1.68845599,0.04995807,0.08364509,0.09581383,0.94943996,0.40967558,0.20467026
-5.27963982,3.59231745,0.68592620,1.75290724,0.05214290,0.08497994,0.09930135,0.97487548,0.41746392,0.21053454
-5.27363682,3.71514576,0.70156057,1.82279950,0.05437400,0.08616325,0.10310004,1.00248131,0.42568394,0.21738818
-5.26763382,3.84528649,0.71692039,1.89682179,0.05662621,0.08716449,0.10711304,1.03173135,0.43419018,0.22502948
-5.26163082,3.98040190,0.73171833,1.97371687,0.05887500,0.08795775,0.11124171,1.06210889,0.44285058,0.23325039
-5.25562781,4.11824854,0.74569744,2.05228904,0.06109683,0.08852259,0.11538855,1.09311704,0.45154820,0.24184173
-5.24962481,4.25670392,0.75863557,2.13140905,0.06326929,0.08884476,0.11946007,1.12428762,0.46018203,0.25059837
-5.24362181,4.39378713,0.77034827,2.21001631,0.06537114,0.08891670,0.12336950,1.15518790,0.46866700,0.25932400
-5.23761881,4.52767351,0.78069037,2.28711896,0.06738231,0.08873793,0.12703929,1.18542545,0.47693327,0.26783556
-5.23161581,4.65670361,0.78955629,2.36179225,0.06928370,0.08831518,0.13040320,1.21465094,0.48492483,0.27596702
-5.22561281,4.77938737,0.79687905,2.43317601,0.07105708,0.08766241,0.13340804,1.24255920,0.49259760,0.28357246
-5.21960980,4.89440414,0.80262851,2.50047180,0.07268482,0.08680054,0.13601482,1.26888864,0.49991727,0.29052837
-5.21360680,5.00059975,0.80680870,2.56294054,0.07414976,0.08575714,0.13819940,1.29341953,0.50685682,0.29673522
-5.20760380,5.09698179,0.80945471,2.61990120,0.07543513,0.08456584,0.13995261,1.31597131,0.51339424,0.30211806
-5.20160080,5.18271410,0.81062921,2.67073113,0.07652443,0.08326563,0.14127976,1.33639949,0.51951026,0.30662649
-5.19559780,5.25711152,0.81041897,2.71486833,0.07740161,0.08190009,0.14219972,1.35459237,0.52518648,0.31023376
-5.18959480,5.31963568,0.80893132,2.75181588,0.07805125,0.08051637,0.14274342,1.37046788,0.53040391,0.31293535
-5.18359180,5.36989226,0.80629085,2.78114844,0.07845887,0.07916425,0.14295212,1.38397093,0.53514207,0.31474693
-5.17758879,5.40762995,0.80263633,2.80252040,0.07861141,0.07789498,0.14287526,1.39507123,0.53937852,0.31570195
-5.17158579,5.43274090,0.79811786,2.81567537,0.07849774,0.07676012,0.14256824,1.40376177,0.54308908,0.31584894
-5.16558279,5.44526221,0.79289426,2.82045594,0.07810927,0.07581041,0.14209000,1.41005794,0.54624844,0.31524862
-5.15957979,5.44537771,0.78713054,2.81681325,0.07744055,0.07509452,0.14150074,1.41399702,0.54883124,0.31397104
-5.15357679,5.43341918,0.78099549,2.80481511,0.07648987,0.07465792,0.14085966,1.41563809,0.55081350,0.31209266
-5.14757379,5.40986588,0.77465911,2.78465191,0.07525976,0.07454172,0.14022296,1.41506194,0.55217413,0.30969370
-5.14157079,5.37534161,0.76828996,2.75663957,0.07375737,0.07478160,0.13964209,1.41237076,0.55289657,0.30685565
-5.13556778,5.33060836,0.76205219,2.72121875,0.07199477,0.07540686,0.13916229,1.40768751,0.55297032,0.30365904
-5.12956478,5.27655599,0.75610235,2.67894997,0.06998899,0.07643953,0.13882150,1.40115460,0.55239219,0.30018151
-5.12356178,5.21418773,0.75058597,2.63050461,0.06776193,0.07789367,0.13864967,1.39293187,0.55116731,0.29649626
-5.11755878,5.14460166,0.74563390,2.57665172,0.06534005,0.07977486,0.13866833,1.38319377,0.54930965,0.29267078
-5.11155578,5.06896850,0.74135869,2.51824140,0.06275391,0.08207984,0.13889062,1.37212578,0.54684219,0.28876589
-5.10555278,4.98850680,0.73785104,2.45618517,0.06003751,0.08479646,0.13932157,1.35992021,0.54379656,0.28483517
-5.09954977,4.90445652,0.73517665,2.39143454,0.05722755,0.08790378,0.13995866,1.34677163,0.54021234,0.28092461
-5.09354677,4.81805248,0.73337372,2.32495867,0.05436258,0.09137252,0.14079261,1.33287217,0.53613598,0.27707262
-5.08754377,4.73049906,0.73245116,2.25772233,0.05148211,0.09516572,0.14180842,1.31840696,0.53161949,0.27331031
-5.08154077,4.64294761,0.73238797,2.19066525,0.04862576,0.09923966,0.14298640,1.30355021,0.52671901,0.26966192
-5.07553777,4.55647781,0.73313379,2.12468394,0.04583242,0.10354505,0.14430347,1.28846200,0.52149328,0.26614559
-5.06953477,4.47208397,0.73461069,2.06061657,0.04313951,0.10802840,0.14573428,1.27328616,0.51600230,0.26277425
-5.06353177,4.39066684,0.73671634,1.99923170,0.04058237,0.11263350,0.14725248,1.25814941,0.51030599,0.25955667
-5.05752876,4.31303099,0.73932838,1.94122100,0.03819375,0.11730309,0.14883180,1.24316176,0.50446323,0.25649859
-5.05152576,4.23988768,0.74230987,1.88719595,0.03600346,0.12198047,0.15044703,1.22841811,0.49853103,0.25360389
-5.04552276,4.17186220,0.74551546,1.83768823,0.03403820,0.12661110,0.15207488,1.21400090,0.49256402,0.25087577
-5.03951976,4.10950475,0.74879811,1.79315329,0.03232142,0.13114412,0.15369459,1.19998359,0.48661410,0.24831778
-5.03351676,4.05330346,0.75201586,1.75397628,0.03087336,0.13553355,0.15528830,1.18643454,0.48073025,0.24593470
-5.02751376,4.00369789,0.75503833,1.72047963,0.02971111,0.13973939,0.15684121,1.17342092,0.47495845,0.24373326
-5.02151076,3.96109168,0.75775252,1.69293129,0.02884877,0.14372830,0.15834146,1.16101229,0.46934150,0.24172248
-5.01550775,3.92586284,0.76006766,1.67155291,0.02829754,0.14747393,0.15977978,1.14928341,0.46391879,0.23991377
-5.00950475,3.89837057,0.76191872,1.65652721,0.02806583,0.15095703,0.16114889,1.13831597,0.45872588,0.23832064
-5.00350175,3.87895799,0.76326856,1.64800403,0.02815932,0.15416506,0.16244274,1.12819912,0.45379387,0.23695812
-4.99749875,3.86795044,0.76410853,1.64610475,0.02858093,0.15709159,0.16365560,1.11902852,0.44914852,0.23584182
-4.99149575,3.86564949,0.76445761,1.65092510,0.02933071,0.15973545,0.16478114,1.11090408,0.44480923,0.23498678
-4.98549275,3.87232353,0.76436034,1.66253628,0.03040566,0.16209974,0.16581143,1.10392650,0.44078778,0.23440614
-4.97948974,3.88819577,0.76388354,1.68098500,0.03179947,0.16419067,0.16673613,1.09819291,0.43708719,0.23410961
-4.97348674,3.91343120,0.76311243,1.70629269,0.03350224,0.16601653,0.16754180,1.09379191,0.43370052,0.23410218
-4.96748374,3.94812381,0.76214627,1.73845456,0.03550011,0.16758671,0.16821149,1.09079854,0.43061002,0.23438268
-4.96148074,3.99228585,0.76109399,1.77743893,0.03777497,0.16891094,0.16872458,1.08926962,0.42778657,0.23494285
-4.95547774,4.04584015,0.76007012,1.82318742,0.04030418,0.16999878,0.16905705,1.08923979,0.42518963,0.23576651
-4.94947474,4.10861683,0.75919126,1.87561614,0.04306035,0.17085938,0.16918210,1.09071876,0.42276785,0.23682928
-4.94347174,4.18035490,0.75857331,1.93461831,0.04601131,0.17150161,0.16907104,1.09369002,0.42046021,0.23809870
-4.93746873,4.26070886,0.75832960,2.00006782,0.04912016,0.17193445,0.16869467,1.09811110,0.41819795,0.23953485
-4.93146573,4.34926011,0.75856973,2.07182377,0.05234553,0.17216762,0.16802478,1.10391539,0.41590694,0.24109136
-4.92546273,4.44553194,0.75939925,2.14973527,0.05564200,0.17221244,0.16703589,1.11101557,0.41351078,0.24271693
-4.91945973,4.54900713,0.76091976,2.23364582,0.05896073,0.17208268,0.16570708,1.11930811,0.41093409,0.24435711
-4.91345673,4.65914615,0.76322932,2.32339654,0.06225028,0.17179554,0.16402377,1.12867869,0.40810607,0.24595633
-4.90745373,4.77540438,0.76642270,2.41882726,0.06545754,0.17137235,0.16197930,1.13900797,0.40496407,0.24746004
-4.90145073,4.89724618,0.77059137,2.51977493,0.06852888,0.17083913,0.15957629,1.15017727,0.40145686,0.24881681
-4.89544772,5.02415437,0.77582275,2.62606843,0.07141130,0.17022679,0.15682759,1.16207364,0.39754754,0.24998032
-4.88944472,5.15563349,0.78219863,2.73751967,0.07405373,0.16957100,0.15375678,1.17459381,0.39321575,0.25091103
-4.88344172,5.29120604,0.78979266,2.85391065,0.07640822,0.16891151,0.15039814,1.18764682,0.38845918,0.25157753
-4.87743872,5.43040128,0.79866674,2.97497687,0.07843121,0.16829117,0.14679610,1.20115485,0.38329415,0.25195739
-4.87143572,5.57273694,0.80886660,3.10038762,0.08008462,0.16775440,0.14300412,1.21505243,0.37775528,0.25203758
-4.86543272,5.71769476,0.82041669,3.22972422,0.08133681,0.16734549,0.13908308,1.22928372,0.37189436,0.25181427
-4.85942971,5.86469151,0.83331474,3.36245735,0.08216342,0.16710642,0.13509925,1.24379837,0.36577823,0.25129229
-4.85342671,6.01304747,0.84752631,3.49792516,0.08254791,0.16707475,0.13112195,1.25854610,0.35948609,0.25048403
-4.84742371,6.16195506,0.86297991,3.63531380,0.08248200,0.16728139,0.12722093,1.27347052,0.35310624,0.24940801
-4.84142071,6.31045022,0.87956308,3.77364218,0.08196574,0.16774850,0.12346375,1.28850264,0.34673245,0.24808720
-4.83541771,6.45738940,0.89711988,3.91175256,0.08100742,0.16848771,0.11991313,1.30355475,0.34046026,0.24654720
-4.82941471,6.60143471,0.91545020,4.04830863,0.07962325,0.16949873,0.11662459,1.31851510,0.33438337,0.24481431
-4.82341171,6.74104958,0.93431114,4.18180223,0.07783681,0.17076843,0.11364433,1.33324407,0.32859024,0.24291383
-4.81740870,6.87450656,0.95342071,4.31056948,0.07567828,0.17227055,0.11100758,1.34757207,0.32316127,0.24086840
-4.81140570,6.99990834,0.97246380,4.43281670,0.07318363,0.17396601,0.10873742,1.36129970,0.31816651,0.23869679
-4.80540270,7.11522234,0.99110034,4.54665595,0.07039355,0.17580388,0.10684427,1.37420027,0.31366402,0.23641294
-4.79939970,7.21832814,1.00897540,4.65014935,0.06735239,0.17772296,0.10532585,1.38602463,0.30969908,0.23402555
-4.79339670,7.30707652,1.02573072,4.74136084,0.06410704,0.17965394,0.10416791,1.39650838,0.30630398,0.23153805
-4.78739370,7.37935782,1.04101736,4.81841372,0.06070580,0.18152197,0.10334538,1.40538099,0.30349851,0.22894902
-4.78139070,7.43317679,1.05450853,4.87955156,0.05719725,0.18324962,0.10282411,1.41237640,0.30129104,0.22625312
-4.77538769,7.46673049,1.06591231,4.92320003,0.05362921,0.18476002,0.10256309,1.41724472,0.29967993,0.22344223
-4.76938469,7.47848553,1.07498327,4.94802688,0.05004781,0.18598003,0.10251684,1.41976407,0.29865526,0.22050705
-4.76338169,7.46725059,1.08153248,4.95299722,0.04649657,0.18684334,0.10263814,1.41975222,0.29820061,0.21743876
-4.75737869,7.43224053,1.08543538,4.93742155,0.04301570,0.18729325,0.10288074,1.41707695,0.29829473,0.21423075
-4.75137569,7.37312837,1.08663687,4.90099390,0.03964147,0.18728511,0.10320195,1.41166480,0.29891302,0.21088039
-4.74537269,7.29008212,1.08515348,4.84381820,0.03640573,0.18678821,0.10356513,1.40350739,0.30002860,0.20739055
-4.73936968,7.18378397,1.08107230,4.76642113,0.03333559,0.18578702,0.10394168,1.39266487,0.30161296,0.20377084
-4.73336668,7.05543037,1.07454674,4.66975060,0.03045322,0.18428187,0.10431268,1.37926636,0.30363605,0.20003854
-4.72736368,6.90671226,1.06578927,4.55515952,0.02777573,0.18228880,0.10466992,1.36350699,0.30606597,0.19621902
-4.72136068,6.73977576,1.05506150,4.42437503,0.02531528,0.17983882,0.10501632,1.34564173,0.30886811,0.19234567
-4.71535768,6.55716472,1.04266213,4.27945450,0.02307916,0.17697649,0.10536570,1.32597629,0.31200397,0.18845930
-4.70935468,6.36174722,1.02891331,4.12272964,0.02107014,0.17375789,0.10574195,1.30485538,0.31542986,0.18460707
-4.70335168,6.15662930,1.01414619,3.95674109,0.01928671,0.17024826,0.10617747,1.28264900,0.31909537,0.18084087
-4.69734867,5.94505937,0.99868641,3.78416606,0.01772359,0.16651912,0.10671115,1.25973747,0.32294214,0.17721535
-4.69134567,5.73032778,0.98284027,3.60774194,0.01637210,0.16264531,0.10738590,1.23649598,0.32690286,0.17378561
-4.68534267,5.51566575,0.96688230,3.43018900,0.01522077,0.15870198,0.10824572,1.21327940,0.33090077,0.17060472
-4.67933967,5.30414837,0.95104492,3.25413533,0.01425581,0.15476157,0.10933274,1.19040835,0.33484984,0.16772114
-4.67333667,5.09860577,0.93551061,3.08204705,0.01346172,0.15089117,0.11068409,1.16815715,0.33865565,0.16517626
-4.66733367,4.90154644,0.92040711,2.91616641,0.01282181,0.14715011,0.11232894,1.14674431,0.34221708,0.16300216
-4.66133067,4.71509579,0.90580567,2.75846022,0.01231881,0.14358808,0.11428584,1.12632615,0.34542883,0.16121965
-4.65532766,4.54095256,0.89172259,2.61058039,0.01193535,0.14024376,0.11656045,1.10699375,0.34818467,0.15983686
-4.64932466,4.38036439,0.87812365,2.47383788,0.01165448,0.13714409,0.11914382,1.08877353,0.35038134,0.15884832
-4.64332166,4.23412339,0.86493138,2.34919064,0.01146015,0.13430404,0.12201143,1.07163116,0.35192281,0.15823472
