energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.79589795,1.94083732,0.05247848,0.05529886,0.68027096,0.39035103,0.04700011,0.74009160,0.43943316,0.31662116
-5.78989495,1.96717466,0.05309450,0.05107944,0.68572537,0.41097042,0.04855468,0.75772278,0.42820704,0.31377890
-5.78389195,1.99751859,0.05390376,0.04716616,0.69298048,0.43137812,0.05007238,0.77635298,0.41854750,0.31228011
-5.77788894,2.03030381,0.05486421,0.04354540,0.70155533,0.45116529,0.05151094,0.79536545,0.41023818,0.31188578
-5.77188594,2.06389088,0.05592873,0.04020193,0.71093319,0.46991931,0.05282722,0.81411863,0.40304343,0.31233904
-5.76588294,2.09661472,0.05704673,0.03711941,0.72057730,0.48723496,0.05397875,0.83196458,0.39671523,0.31337291
-5.75987994,2.12683350,0.05816574,0.03428086,0.72994709,0.50272578,0.05492526,0.84826760,0.39100025,0.31471808
-5.75387694,2.15297648,0.05923310,0.03166911,0.73851410,0.51603507,0.05563019,0.86242265,0.38564677,0.31611042
-5.74787394,2.17358904,0.06019765,0.02926705,0.74577737,0.52684621,0.05606208,0.87387280,0.38041141,0.31729803
-5.74187094,2.18737359,0.06101122,0.02705794,0.75127748,0.53489188,0.05619572,0.88212510,0.37506546,0.31804775
-5.73586793,2.19322475,0.06163016,0.02502567,0.75460913,0.53996171,0.05601308,0.88676441,0.36940069,0.31815072
-5.72986493,2.19025800,0.06201651,0.02315494,0.75543162,0.54190820,0.05550401,0.88746457,0.36323450,0.31742718
-5.72386193,2.17783053,0.06213909,0.02143144,0.75347704,0.54065052,0.05466652,0.88399660,0.35641424,0.31573009
-5.71785893,2.15555412,0.06197428,0.01984202,0.74855610,0.53617620,0.05350688,0.87623376,0.34882056,0.31294774
-5.71185593,2.12329950,0.06150652,0.01837484,0.74056124,0.52854058,0.05203931,0.86415318,0.34036985,0.30900515
-5.70585293,2.08119262,0.06072859,0.01701944,0.72946732,0.51786400,0.05028537,0.84783429,0.33101548,0.30386438
-5.69984992,2.02960299,0.05964155,0.01576688,0.71532986,0.50432715,0.04827321,0.82745406,0.32074802,0.29752381
-5.69384692,1.96912517,0.05825451,0.01460975,0.69828106,0.48816443,0.04603644,0.80327947,0.30959441,0.29001631
-5.68784392,1.90055421,0.05658402,0.01354228,0.67852384,0.46965605,0.04361300,0.77565757,0.29761603,0.28140668
-5.68184092,1.82485630,0.05465344,0.01256027,0.65632438,0.44911885,0.04104384,0.74500353,0.28490598,0.27178823
-5.67583792,1.74313606,0.05249197,0.01166114,0.63200327,0.42689659,0.03837157,0.71178739,0.27158552,0.26127889
-5.66983492,1.65660172,0.05013362,0.01084383,0.60592596,0.40334976,0.03563918,0.67651992,0.25779991,0.25001687
-5.66383192,1.56652967,0.04761612,0.01010878,0.57849252,0.37884565,0.03288878,0.63973823,0.24371378,0.23815599
-5.65782891,1.47422952,0.04497972,0.00945777,0.55012741,0.35374878,0.03016050,0.60199159,0.22950627,0.22586109
-5.65182591,1.38101089,0.04226599,0.00889387,0.52126924,0.32841217,0.02749154,0.56382794,0.21536603,0.21330335
-5.64582291,1.28815281,0.03951674,0.00842122,0.49236104,0.30316956,0.02491534,0.52578154,0.20148630,0.20065582
-5.63981991,1.19687649,0.03677287,0.00804493,0.46384096,0.27832900,0.02246107,0.48836186,0.18806018,0.18808929
-5.63381691,1.10832189,0.03407342,0.00777084,0.43613385,0.25416763,0.02015319,0.45204421,0.17527624,0.17576847
-5.62781391,1.02352840,0.03145470,0.00760537,0.40964353,0.23092792,0.01801126,0.41726195,0.16331449,0.16384858
-5.62181091,0.94341967,0.02894955,0.00755526,0.38474594,0.20881535,0.01604996,0.38440041,0.15234289,0.15247243
-5.61580790,0.86879257,0.02658674,0.00762735,0.36178315,0.18799725,0.01427915,0.35379257,0.14251429,0.14176793
-5.60980490,0.80030980,0.02439054,0.00782831,0.34105822,0.16860297,0.01270420,0.32571619,0.13396388,0.13184614
-5.60380190,0.73849612,0.02238043,0.00816439,0.32283079,0.15072496,0.01132630,0.30039242,0.12680718,0.12279968
-5.59779890,0.68373744,0.02057088,0.00864113,0.30731356,0.13442081,0.01014290,0.27798559,0.12113841,0.11470164
-5.59179590,0.63628264,0.01897140,0.00926308,0.29466932,0.11971588,0.00914815,0.25860412,0.11702933,0.10760490
-5.58579290,0.59624738,0.01758657,0.01003347,0.28500887,0.10660645,0.00833344,0.24230214,0.11452840,0.10154183
-5.57978989,0.56361981,0.01641623,0.01095396,0.27838955,0.09506317,0.00768781,0.22908194,0.11366023,0.09652438
-5.57378689,0.53826760,0.01545579,0.01202432,0.27481447,0.08503466,0.00719845,0.21889684,0.11442537,0.09254445
-5.56778389,0.51994612,0.01469658,0.01324220,0.27423252,0.07645111,0.00685113,0.21165451,0.11680029,0.08957469
-5.56178089,0.50830757,0.01412626,0.01460286,0.27653920,0.06922778,0.00663059,0.20722059,0.12073756,0.08756954
-5.55577789,0.50291087,0.01372931,0.01609900,0.28157819,0.06326831,0.00652090,0.20542255,0.12616628,0.08646655
-5.54977489,0.50323219,0.01348755,0.01772060,0.28914386,0.05846783,0.00650576,0.20605379,0.13299273,0.08618809
-5.54377189,0.50867621,0.01338065,0.01945485,0.29898469,0.05471567,0.00656882,0.20887786,0.14110121,0.08664320
-5.53776888,0.51858787,0.01338675,0.02128612,0.31080754,0.05189789,0.00669390,0.21363298,0.15035521,0.08772978
-5.53176588,0.53226466,0.01348297,0.02319602,0.32428291,0.04989943,0.00686525,0.22003657,0.16059884,0.08933690
-5.52576288,0.54896950,0.01364603,0.02516357,0.33905103,0.04860601,0.00706772,0.22779018,0.17165857,0.09134740
-5.51975988,0.56794391,0.01385279,0.02716545,0.35472877,0.04790573,0.00728700,0.23658434,0.18334539,0.09364048
-5.51375688,0.58842151,0.01408079,0.02917626,0.37091712,0.04769041,0.00750972,0.24610377,0.19545726,0.09609448
-5.50775388,0.60964166,0.01430877,0.03116899,0.38720936,0.04785683,0.00772371,0.25603257,0.20778205,0.09858959
-5.50175088,0.63086295,0.01451708,0.03311546,0.40319941,0.04830759,0.00791803,0.26605946,0.22010073,0.10101055
-5.49574787,0.65137637,0.01468815,0.03498692,0.41849042,0.04895199,0.00808318,0.27588302,0.23219102,0.10324914
-5.48974487,0.67051782,0.01480681,0.03675458,0.43270316,0.04970665,0.00821116,0.28521681,0.24383121,0.10520654
-5.48374187,0.68767976,0.01486051,0.03839029,0.44548415,0.05049604,0.00829555,0.29379419,0.25480433,0.10679537
-5.47773887,0.70232157,0.01483958,0.03986720,0.45651317,0.05125290,0.00833155,0.30137286,0.26490238,0.10794139
-5.47173587,0.71397846,0.01473727,0.04116036,0.46550997,0.05191852,0.00831601,0.30773892,0.27393053,0.10858480
-5.46573287,0.72226860,0.01454979,0.04224742,0.47223998,0.05244295,0.00824740,0.31271037,0.28171138,0.10868113
-5.45972986,0.72689835,0.01427624,0.04310913,0.47651886,0.05278508,0.00812572,0.31613991,0.28808886,0.10820167
-5.45372686,0.72766535,0.01391842,0.04372991,0.47821572,0.05291261,0.00795246,0.31791704,0.29293180,0.10713343
-5.44772386,0.72445950,0.01348063,0.04409826,0.47725498,0.05280190,0.00773042,0.31796936,0.29613713,0.10547868
-5.44172086,0.71726181,0.01296937,0.04420711,0.47361677,0.05243778,0.00746356,0.31626295,0.29763231,0.10325408
-5.43571786,0.70614112,0.01239297,0.04405403,0.46733597,0.05181316,0.00715684,0.31280200,0.29737719,0.10048942
-5.42971486,0.69124893,0.01176126,0.04364132,0.45849987,0.05092864,0.00681600,0.30762757,0.29536507,0.09722609
-5.42371186,0.67281259,0.01108513,0.04297602,0.44724463,0.04979193,0.00644738,0.30081556,0.29162289,0.09351527
-5.41770885,0.65112699,0.01037616,0.04206976,0.43375066,0.04841730,0.00605765,0.29247402,0.28621060,0.08941605
-5.41170585,0.62654519,0.00964622,0.04093848,0.41823706,0.04682488,0.00565368,0.28273984,0.27921972,0.08499336
-5.40570285,0.59946831,0.00890714,0.03960212,0.40095546,0.04503997,0.00524233,0.27177498,0.27077111,0.08031598
-5.39969985,0.57033505,0.00817038,0.03808409,0.38218337,0.04309230,0.00483025,0.25976239,0.26101195,0.07545457
-5.39369685,0.53961113,0.00744678,0.03641083,0.36221729,0.04101529,0.00442381,0.24690168,0.25011229,0.07047993
-5.38769385,0.50777913,0.00674639,0.03461114,0.34136594,0.03884536,0.00402894,0.23340480,0.23826099,0.06546127
-5.38169085,0.47532897,0.00607830,0.03271563,0.31994363,0.03662122,0.00365108,0.21949185,0.22566145,0.06046492
-5.37568784,0.44274925,0.00545061,0.03075609,0.29826411,0.03438330,0.00329515,0.20538705,0.21252715,0.05555315
-5.36968484,0.41051977,0.00487041,0.02876487,0.27663505,0.03217316,0.00296553,0.19131515,0.19907723,0.05078332
-5.36368184,0.37910535,0.00434383,0.02677430,0.25535328,0.03003305,0.00266609,0.17749822,0.18553220,0.04620733
-5.35767884,0.34895092,0.00387618,0.02481620,0.23470084,0.02800554,0.00240022,0.16415297,0.17211004,0.04187130
-5.35167584,0.32047806,0.00347206,0.02292139,0.21494192,0.02613319,0.00217094,0.15148860,0.15902263,0.03781550
-5.34567284,0.29408276,0.00313558,0.02111931,0.19632069,0.02445840,0.00198091,0.13970515,0.14647271,0.03407455
-5.33966983,0.27013438,0.00287052,0.01943772,0.17906006,0.02302319,0.00183261,0.12899243,0.13465139,0.03067772
-5.33366683,0.24897545,0.00268058,0.01790244,0.16336110,0.02186910,0.00172833,0.11952918,0.12373619,0.02764944
-5.32766383,0.23092228,0.00256957,0.01653718,0.14940315,0.02103711,0.00167033,0.11148276,0.11388961,0.02500987
-5.32166083,0.21626582,0.00254160,0.01536340,0.13734445,0.02056747,0.00166084,0.10500882,0.10525817,0.02277552
-5.31565783,0.20527269,0.00260130,0.01440026,0.12732313,0.02049953,0.00170216,0.10025119,0.09797174,0.02095990
-5.30965483,0.19818590,0.00275387,0.01366448,0.11945826,0.02087150,0.00179666,0.09734153,0.09214328,0.01957410
-5.30365183,0.19522508,0.00300531,0.01317034,0.11385098,0.02172002,0.00194678,0.09639886,0.08786855,0.01862734
-5.29764882,0.19658587,0.00336238,0.01292958,0.11058543,0.02307969,0.00215500,0.09752869,0.08522601,0.01812735
-5.29164582,0.20243837,0.00383267,0.01295126,0.10972939,0.02498238,0.00242381,0.10082174,0.08427650,0.01808070
-5.28564282,0.21292447,0.00442457,0.01324165,0.11133444,0.02745643,0.00275559,0.10635213,0.08506288,0.01849292
-5.27963982,0.22815406,0.00514718,0.01380400,0.11543578,0.03052564,0.00315254,0.11417516,0.08760939,0.01936855
-5.27363682,0.24820028,0.00601015,0.01463834,0.12205145,0.03420827,0.00361654,0.12432456,0.09192079,0.02071095
-5.26763382,0.27309387,0.00702359,0.01574120,0.13118123,0.03851579,0.00414904,0.13680949,0.09798132,0.02252206
-5.26163082,0.30281701,0.00819776,0.01710530,0.14280511,0.04345179,0.00475089,0.15161128,0.10575347,0.02480199
-5.25562781,0.33729704,0.00954289,0.01871930,0.15688157,0.04901078,0.00542227,0.16868026,0.11517674,0.02754855
-5.24962481,0.37640046,0.01106885,0.02056749,0.17334583,0.05517725,0.00616254,0.18793280,0.12616648,0.03075672
-5.24362181,0.41992771,0.01278485,0.02262967,0.19210822,0.06192480,0.00697014,0.20924887,0.13861297,0.03441805
-5.23761881,0.46760936,0.01469915,0.02488094,0.21305284,0.06921574,0.00784258,0.23247041,0.15238093,0.03852021
-5.23161581,0.51910402,0.01681866,0.02729178,0.23603677,0.07700090,0.00877642,0.25740074,0.16730957,0.04304641
-5.22561281,0.57399860,0.01914867,0.02982817,0.26088997,0.08522002,0.00976727,0.28380520,0.18321340,0.04797506
-5.21960980,0.63181104,0.02169244,0.03245195,0.28741596,0.09380256,0.01080989,0.31141324,0.19988389,0.05327946
-5.21360680,0.69199594,0.02445094,0.03512124,0.31539337,0.10266912,0.01189835,0.33992205,0.21709202,0.05892769
-5.20760380,0.75395299,0.02742246,0.03779125,0.34457840,0.11173336,0.01302616,0.36900174,0.23459182,0.06488260
-5.20160080,0.81703817,0.03060239,0.04041506,0.37470815,0.12090447,0.01418652,0.39830193,0.25212478,0.07110201
-5.19559780,0.88057732,0.03398291,0.04294466,0.40550464,0.13009009,0.01537255,0.42745975,0.26942515,0.07753903
-5.18959480,0.94388175,0.03755277,0.04533216,0.43667943,0.13919956,0.01657756,0.45610874,0.28622578,0.08414255
-5.18359180,1.00626524,0.04129706,0.04753101,0.46793863,0.14814753,0.01779531,0.48388859,0.30226457,0.09085784
-5.17758879,1.06706160,0.04519710,0.04949729,0.49898795,0.15685756,0.01902025,0.51045502,0.31729092,0.09762726
-5.17158579,1.12564215,0.04923031,0.05119102,0.52953762,0.16526567,0.02024776,0.53548961,0.33107229,0.10439104
-5.16558279,1.18143217,0.05337016,0.05257733,0.55930702,0.17332372,0.02147432,0.55870895,0.34340020,0.11108808
-5.15957979,1.23392555,0.05758621,0.05362760,0.58802853,0.18100228,0.02269758,0.57987269,0.35409568,0.11765677
-5.15357679,1.28269699,0.06184420,0.05432032,0.61545078,0.18829294,0.02391648,0.59879019,0.36301372,0.12403578
-5.14757379,1.32741100,0.06610627,0.05464180,0.64134093,0.19520983,0.02513114,0.61532528,0.37004661,0.13016484
-5.14157079,1.36782752,0.07033125,0.05458654,0.66548610,0.20179034,0.02634279,0.62939902,0.37512598,0.13598542
-5.13556778,1.40380365,0.07447506,0.05415745,0.68769391,0.20809475,0.02755353,0.64099030,0.37822341,0.14144140
-5.12956478,1.43529180,0.07849130,0.05336559,0.70779241,0.21420498,0.02876614,0.65013418,0.37934973,0.14647965
-5.12356178,1.46233419,0.08233185,0.05222982,0.72562940,0.22022224,0.02998367,0.65691827,0.37855293,0.15105057
-5.11755878,1.48505430,0.08594773,0.05077601,0.74107149,0.22626378,0.03120915,0.66147721,0.37591495,0.15510857
-5.11155578,1.50364581,0.08928997,0.04903615,0.75400322,0.23245878,0.03244518,0.66398563,0.37154738,0.15861263
-5.10555278,1.51835965,0.09231063,0.04704723,0.76432634,0.23894352,0.03369354,0.66465009,0.36558660,0.16152669
-5.09954977,1.52949012,0.09496394,0.04484997,0.77195964,0.24585613,0.03495488,0.66370021,0.35818828,0.16382023
-5.09354677,1.53736071,0.09720744,0.04248749,0.77683944,0.25333094,0.03622838,0.66137978,0.34952182,0.16546874
-5.08754377,1.54231051,0.09900316,0.04000397,0.77892089,0.26149290,0.03751153,0.65793806,0.33976489,0.16645428
-5.08154077,1.54468196,0.10031882,0.03744338,0.77818005,0.27045210,0.03879999,0.65362174,0.32909829,0.16676604
-5.07553777,1.54481037,0.10112890,0.03484828,0.77461685,0.28029885,0.04008753,0.64866810,0.31770139,0.16640086
-5.06953477,1.54301579,0.10141563,0.03225876,0.76825855,0.29109932,0.04136607,0.64329930,0.30574832,0.16536379
-5.06353177,1.53959743,0.10116986,0.02971155,0.75916367,0.30289214,0.04262588,0.63771839,0.29340494,0.16366857
-5.05752876,1.53483064,0.10039163,0.02723941,0.74742605,0.31568599,0.04385581,0.63210676,0.28082670,0.16133797
-5.05152576,1.52896656,0.09909061,0.02487060,0.73317861,0.32945840,0.04504361,0.62662325,0.26815735,0.15840409
-5.04552276,1.52223391,0.09728619,0.02262871,0.71659662,0.34415568,0.04617644,0.62140469,0.25552841,0.15490844
-5.03951976,1.51484287,0.09500732,0.02053254,0.69789998,0.35969418,0.04724125,0.61656776,0.24305926,0.15090181
-5.03351676,1.50699025,0.09229206,0.01859633,0.67735431,0.37596266,0.04822539,0.61221182,0.23085786,0.14644396
-5.02751376,1.49886571,0.08918684,0.01683000,0.65527066,0.39282578,0.04911704,0.60842254,0.21902172,0.14160304
-5.02151076,1.49065828,0.08574546,0.01523960,0.63200344,0.41012854,0.04990580,0.60527590,0.20763914,0.13645480
-5.01550775,1.48256268,0.08202785,0.01382779,0.60794675,0.42770143,0.05058310,0.60284228,0.19679053,0.13108152
-5.00950475,1.47478502,0.07809869,0.01259446,0.58352899,0.44536621,0.05114263,0.60119038,0.18654957,0.12557073
-5.00350175,1.46754728,0.07402587,0.01153725,0.55920584,0.46294185,0.05158067,0.60039063,0.17698427,0.12001376
-4.99749875,1.46109029,0.06987885,0.01065217,0.53545187,0.48025063,0.05189632,0.60051783,0.16815774,0.11450409
-4.99149575,1.45567498,0.06572704,0.00993407,0.51275090,0.49712392,0.05209161,0.60165292,0.16012865,0.10913565
-4.98549275,1.45158155,0.06163824,0.00937717,0.49158565,0.51340760,0.05217153,0.60388363,0.15295135,0.10400093
-4.97948974,1.44910674,0.05767712,0.00897542,0.47242668,0.52896669,0.05214391,0.60730409,0.14667571,0.09918923
-4.97348674,1.44855904,0.05390386,0.00872278,0.45572140,0.54368920,0.05201924,0.61201322,0.14134670,0.09478479
-4.96748374,1.45025203,0.05037301,0.00861351,0.44188312,0.55748888,0.05181032,0.61811209,0.13700369,0.09086510
-4.96148074,1.45449622,0.04713250,0.00864224,0.43128082,0.57030695,0.05153188,0.62570031,0.13367970,0.08749928
-4.95547774,1.46158959,0.04422293,0.00880408,0.42422974,0.58211260,0.05120010,0.63487167,0.13140051,0.08474669
-4.94947474,1.47180728,0.04167702,0.00909462,0.42098337,0.59290235,0.05083212,0.64570913,0.13018387,0.08265564
-4.94347174,1.48539104,0.03951942,0.00950987,0.42172683,0.60269834,0.05044542,0.65827964,0.13003875,0.08126246
-4.93746873,1.50253885,0.03776660,0.01004626,0.42657213,0.61154571,0.05005736,0.67262895,0.13096488,0.08059077
-4.93146573,1.52339539,0.03642707,0.01070050,0.43555543,0.61950907,0.04968456,0.68877670,0.13295247,0.08065106
-4.92546273,1.54804389,0.03550169,0.01146959,0.44863637,0.62666847,0.04934246,0.70671229,0.13598230,0.08144062
-4.91945973,1.57650004,0.03498429,0.01235076,0.46569977,0.63311498,0.04904488,0.72639172,0.14002616,0.08294372
-4.91345673,1.60870828,0.03486223,0.01334149,0.48655954,0.63894610,0.04880364,0.74773571,0.14504771,0.08513223
-4.90745373,1.64454104,0.03511730,0.01443955,0.51096489,0.64426135,0.04862836,0.77062936,0.15100366,0.08796648
-4.90145073,1.68380117,0.03572653,0.01564314,0.53860872,0.64915812,0.04852625,0.79492349,0.15784540,0.09139648
-4.89544772,1.72622752,0.03666314,0.01695097,0.56913792,0.65372813,0.04850212,0.82043777,0.16552086,0.09536345
-4.88944472,1.77150386,0.03789754,0.01836248,0.60216543,0.65805451,0.04855841,0.84696554,0.17397664,0.09980160
-4.88344172,1.81927057,0.03939829,0.01987802,0.63728351,0.66220967,0.04869537,0.87428026,0.18316023,0.10464006
-4.87743872,1.86913873,0.04113310,0.02149899,0.67407791,0.66625403,0.04891127,0.90214323,0.19302224,0.10980502
-4.87143572,1.92070590,0.04306969,0.02322805,0.71214230,0.67023551,0.04920277,0.93031232,0.20351852,0.11522196
-4.86543272,1.97357277,0.04517671,0.02506913,0.75109242,0.67418977,0.04956522,0.95855121,0.21461183,0.12081777
-4.85942971,2.02735952,0.04742447,0.02702748,0.79057919,0.67814111,0.04999305,0.98663854,0.22627323,0.12652286
-4.85342671,2.08172106,0.04978559,0.02910954,0.83030037,0.68210371,0.05048016,1.01437656,0.23848269,0.13227305
-4.84742371,2.13636001,0.05223553,0.03132271,0.87000989,0.68608322,0.05102026,1.04159862,0.25122906,0.13801118
-4.84142071,2.19103642,0.05475292,0.03367492,0.90952459,0.69007841,0.05160713,1.06817496,0.26450920,0.14368834
-4.83541771,2.24557359,0.05731979,0.03617414,0.94872766,0.69408260,0.05223486,1.09401647,0.27832615,0.14926477
-4.82941471,2.29985924,0.05992161,0.03882766,0.98756881,0.69808492,0.05289802,1.11907594,0.29268655,0.15471024
-4.82341171,2.35384189,0.06254712,0.04164130,1.02606074,0.70207113,0.05359167,1.14334677,0.30759712,0.16000394
-4.81740870,2.40752243,0.06518808,0.04461850,1.06427222,0.70602388,0.05431133,1.16685897,0.32306060,0.16513394
-4.81140570,2.46094115,0.06783883,0.04775933,1.10231791,0.70992258,0.05505290,1.18967272,0.33907110,0.17009623
-4.80540270,2.51416105,0.07049570,0.05105959,1.14034537,0.71374276,0.05581242,1.21186973,0.35560919,0.17489329
-4.79939970,2.56724825,0.07315641,0.05450983,1.17851991,0.71745500,0.05658587,1.23354285,0.37263718,0.17953243
-4.79339670,2.62025071,0.07581931,0.05809460,1.21700792,0.72102374,0.05736887,1.25478457,0.39009455,0.18402389
-4.78739370,2.67317659,0.07848269,0.06179182,1.25595964,0.72440589,0.05815641,1.27567510,0.40789417,0.18837878
-4.78139070,2.72597360,0.08114397,0.06557237,1.29549205,0.72754960,0.05894259,1.29627059,0.42591951,0.19260712
-4.77538769,2.77851064,0.08379908,0.06940004,1.33567293,0.73039326,0.05972039,1.31659243,0.44402303,0.19671589
-4.76938469,2.83056302,0.08644179,0.07323171,1.37650678,0.73286490,0.06048150,1.33661801,0.46202607,0.20070733
-4.76338169,2.88180218,0.08906322,0.07701797,1.41792332,0.73488217,0.06121621,1.35627382,0.47972036,0.20457751
-4.75737869,2.93179070,0.09165143,0.08070400,1.45976926,0.73635287,0.06191343,1.37543097,0.49687116,0.20831534
-4.75137569,2.97998306,0.09419118,0.08423083,1.50180359,0.73717614,0.06256074,1.39390374,0.51322204,0.21190185
-4.74537269,3.02573211,0.09666385,0.08753689,1.54369681,0.73724427,0.06314456,1.41145102,0.52850115,0.21531006
-4.73936968,3.06830124,0.09904752,0.09055981,1.58503398,0.73644501,0.06365040,1.42778074,0.54242874,0.21850517
-4.73336668,3.10688151,0.10131716,0.09323833,1.62532171,0.73466443,0.06406319,1.44255704,0.55472560,0.22144525
-4.72736368,3.14061318,0.10344506,0.09551438,1.66399856,0.73178996,0.06436765,1.45540982,0.56512207,0.22408225
-4.72136068,3.16861046,0.10540136,0.09733502,1.70044861,0.72771367,0.06454868,1.46594627,0.57336725,0.22636340
-4.71535768,3.18998864,0.10715466,0.09865444,1.73401771,0.72233563,0.06459186,1.47376371,0.57923786,0.22823286
-4.70935468,3.20389220,0.10867283,0.09943560,1.76403165,0.71556699,0.06448383,1.47846344,0.58254640,0.22963354
-4.70335168,3.20952298,0.10992389,0.09965165,1.78981573,0.70733300,0.06421280,1.47966471,0.58314823,0.23050905
-4.69734867,3.20616718,0.11087685,0.09928703,1.81071503,0.69757556,0.06376887,1.47701844,0.58094719,0.23080580
-4.69134567,3.19322040,0.11150275,0.09833807,1.82611470,0.68625543,0.06314447,1.47022021,0.57589954,0.23047494
-4.68534267,3.17020967,0.11177562,0.09681329,1.83545961,0.67335400,0.06233464,1.45902186,0.56801603,0.22947430
-4.67933967,3.13681211,0.11167339,0.09473309,1.83827276,0.65887458,0.06133730,1.44324157,0.55736202,0.22777018
-4.67333667,3.09286943,0.11117888,0.09212912,1.83417183,0.64284324,0.06015342,1.42277196,0.54405579,0.22533896
-4.66733367,3.03839817,0.11028056,0.08904326,1.82288346,0.62530921,0.05878716,1.39758606,0.52826490,0.22216838
-4.66133067,2.97359536,0.10897335,0.08552620,1.80425473,0.60634490,0.05724590,1.36774109,0.51020115,0.21825868
-4.65532766,2.89883962,0.10725915,0.08163577,1.77826149,0.58604553,0.05554020,1.33337985,0.49011417,0.21362326
-4.64932466,2.81468771,0.10514734,0.07743513,1.74501329,0.56452833,0.05368372,1.29472988,0.46828395,0.20828915
-4.64332166,2.72186678,0.10265493,0.07299083,1.70475468,0.54193152,0.05169305,1.25210037,0.44501287,0.20229698
