energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.43321661,2.71424245,-0.61157821,1.34876069,-0.51546628,0.79857468,-0.06983385,0.03036352,-0.01881872,0.34840063,-0.07141763,0.45427308,-0.22301655,1.56163285,-0.39853695,0.00000000,-0.00000000
-4.42721361,2.86849751,-0.64753369,1.40924840,-0.54030097,0.84879873,-0.07493276,0.03180467,-0.02009418,0.36467456,-0.07617792,0.46969725,-0.23070535,1.65244422,-0.42250440,0.00000000,-0.00000000
-4.42121061,3.01816868,-0.68571652,1.46719748,-0.56563529,0.89762565,-0.08081116,0.03319652,-0.02138760,0.37992755,-0.08125965,0.48466482,-0.23761306,1.74081344,-0.44798514,0.00000000,-0.00000000
-4.41520760,3.16175696,-0.72631907,1.52223318,-0.59147461,0.94450477,-0.08754994,0.03452400,-0.02269500,0.39400597,-0.08669476,0.49920698,-0.24372486,1.82583510,-0.47509005,0.00000000,-0.00000000
-4.40920460,3.29778885,-0.76962912,1.57401117,-0.61789417,0.98889449,-0.09525144,0.03577117,-0.02401206,0.40677229,-0.09252493,0.51334938,-0.24906236,1.90661189,-0.50398625,0.00000000,-0.00000000
-4.40320160,3.42484695,-0.81602133,1.62222210,-0.64503353,1.03027456,-0.10403782,0.03692148,-0.02533392,0.41810781,-0.09880059,0.52710639,-0.25368374,1.98227450,-0.53489073,0.00000000,-0.00000000
-4.39719860,3.54160097,-0.86594499,1.66659577,-0.67308816,1.06815831,-0.11404878,0.03795817,-0.02665500,0.42791482,-0.10557955,0.54047581,-0.25768249,2.05200224,-0.56806183,0.00000000,-0.00000000
-4.39119560,3.64683831,-0.91990824,1.70690485,-0.70229841,1.10210449,-0.12543852,0.03886465,-0.02796877,0.43611820,-0.11292526,0.55343444,-0.26118487,2.11504361,-0.60378855,0.00000000,-0.00000000
-4.38519260,3.73949301,-0.97845918,1.74296798,-0.73293623,1.13172819,-0.13837195,0.03962503,-0.02926756,0.44266636,-0.12090469,0.56593480,-0.26434605,2.17073615,-0.64237799,0.00000000,-0.00000000
-4.37918959,3.81867197,-1.04216418,1.77465199,-0.76529009,1.15671059,-0.15302017,0.04022459,-0.03054244,0.44753152,-0.12958595,0.57790314,-0.26734520,2.21852451,-0.68414124,0.00000000,-0.00000000
-4.37318659,3.88367732,-1.11158411,1.80187326,-0.79964867,1.17680702,-0.16955533,0.04065034,-0.03178314,0.45070929,-0.13903568,0.58923905,-0.27037954,2.25797605,-0.72937822,0.00000000,-0.00000000
-4.36718359,3.93402395,-1.18724906,1.82459784,-0.83628399,1.19185321,-0.18814471,0.04089152,-0.03297804,0.45221771,-0.14931621,0.59981660,-0.27365769,2.28879315,-0.77836190,0.00000000,-0.00000000
-4.36118059,3.96945125,-1.26963241,1.84284029,-0.87543469,1.20176924,-0.20894448,0.04094005,-0.03411428,0.45209567,-0.16048274,0.60948710,-0.27739254,2.31082138,-0.83132242,0.00000000,-0.00000000
-4.35517759,3.98992838,-1.35912502,1.85666112,-0.91729003,1.20656115,-0.23209289,0.04079094,-0.03517795,0.45040091,-0.17258043,0.61808327,-0.28179386,2.32405317,-0.88843170,0.00000000,-0.00000000
-4.34917459,3.99565268,-1.45601042,1.86616273,-0.96197546,1.20632015,-0.25770332,0.04044258,-0.03615437,0.44720756,-0.18564159,0.62542471,-0.28706092,2.32862646,-0.94978916,0.00000000,-0.00000000
-4.34317159,3.98704099,-1.56044175,1.87148402,-1.00954020,1.20121934,-0.28585726,0.03989691,-0.03702849,0.44260355,-0.19968306,0.63132438,-0.29337552,2.32481836,-1.01540891,0.00000000,-0.00000000
-4.33716858,3.96471425,-1.67242132,1.87279371,-1.05994745,1.19150806,-0.31659745,0.03915948,-0.03778531,0.43668771,-0.21470374,0.63559562,-0.30089534,2.31303384,-1.08520911,0.00000000,-0.00000000
-4.33116558,3.92947568,-1.79178357,1.87028270,-1.11306753,1.17750416,-0.34992147,0.03823937,-0.03841040,0.42956702,-0.23068252,0.63805972,-0.30974819,2.29378991,-1.15900379,0.00000000,-0.00000000
-4.32516258,3.88228365,-1.91818187,1.86415569,-1.16867439,1.15958438,-0.38577591,0.03714896,-0.03889047,0.42135376,-0.24757654,0.63855319,-0.32002702,2.26769598,-1.23649752,0.00000000,-0.00000000
-4.31915958,3.82422020,-2.05107999,1.85462265,-1.22644544,1.13817330,-0.42405155,0.03590362,-0.03921382,0.41216299,-0.26531982,0.63693487,-0.33178601,2.23543126,-1.31728321,0.00000000,-0.00000000
-4.31315658,3.75645668,-2.18974846,1.84189044,-1.28596480,1.11373115,-0.46457968,0.03452126,-0.03937093,0.40211020,-0.28382246,0.63309211,-0.34503770,2.19772021,-1.40084326,0.00000000,-0.00000000
-4.30715358,3.68021800,-2.33326628,1.82615519,-1.34672983,1.08674115,-0.50712985,0.03302178,-0.03935485,0.39130936,-0.30297036,0.62694610,-0.35975126,2.15530737,-1.48655399,0.00000000,-0.00000000
-4.30115058,3.59674709,-2.48052806,1.80759582,-1.40816069,1.05769664,-0.55140925,0.03142654,-0.03916158,0.37987124,-0.32262543,0.61845589,-0.37585195,2.10893260,-1.57369349,0.00000000,-0.00000000
-4.29514757,3.50727103,-2.63025666,1.78636918,-1.46961250,1.02708866,-0.59706393,0.02975770,-0.03879029,0.36790222,-0.34262656,0.60762107,-0.39322166,2.05930807,-1.66145264,0.00000000,-0.00000000
-4.28914457,3.41297053,-2.78102129,1.76260708,-1.53038974,0.99539422,-0.64368198,0.02803763,-0.03824348,0.35550341,-0.36279106,0.59448298,-0.41170061,2.00709810,-1.74894907,0.00000000,-0.00000000
-4.28314157,3.31495355,-2.93126066,1.73641545,-1.58976233,0.96306585,-0.69079869,0.02628831,-0.03752696,0.34277017,-0.38291690,0.57912450,-0.43108999,1.95290256,-1.83524382,0.00000000,-0.00000000
-4.27713857,3.21423448,-3.07931080,1.70787566,-1.64698282,0.93052254,-0.73790371,0.02453081,-0.03664970,0.32979186,-0.40278546,0.56166836,-0.45115569,1.89724483,-1.91936007,0.00000000,-0.00000000
-4.27113557,3.11171898,-3.22343698,1.67704793,-1.70130416,0.89814242,-0.78445010,0.02278481,-0.03562357,0.31665195,-0.42216503,0.54227419,-0.47163282,1.84056437,-2.00030368,0.00000000,-0.00000000
-4.26513257,3.00819508,-3.36186885,1.64397659,-1.75199738,0.86625722,-0.82986508,0.02106821,-0.03446298,0.30342822,-0.44081480,0.52113450,-0.49223105,1.78321431,-2.07708469,0.00000000,-0.00000000
-4.25912956,2.90433018,-3.49283794,1.60869670,-1.79836871,0.83514858,-0.87356219,0.01939685,-0.03318439,0.29019307,-0.45848944,0.49846964,-0.51264069,1.72546369,-2.14873929,0.00000000,-0.00000000
-4.25312656,2.80067359,-3.61461647,1.57124176,-1.83977551,0.80504617,-0.91495456,0.01778429,-0.03180583,0.27701391,-0.47494410,0.47452210,-0.53253921,1.66750391,-2.21435152,0.00000000,-0.00000000
-4.24712356,2.69766373,-3.72555621,1.53165173,-1.87564058,0.77612741,-0.95346872,0.01624176,-0.03034629,0.26395344,-0.48993966,0.44955040,-0.55159837,1.60945876,-2.27307396,0.00000000,-0.00000000
-4.24112056,2.59563911,-3.82412623,1.48998085,-1.90546446,0.74851870,-0.98855873,0.01477807,-0.02882519,0.25106996,-0.50324827,0.42382266,-0.56949143,1.55139710,-2.32414671,0.00000000,-0.00000000
-4.23511756,2.49485200,-3.90894823,1.44630474,-1.92883524,0.72229786,-1.01971974,0.01339975,-0.02726179,0.23841744,-0.51465880,0.39761020,-0.58590069,1.49334721,-2.36691413,0.00000000,-0.00000000
-4.22911456,2.39548347,-3.97882832,1.40072616,-1.94543585,0.69749752,-1.04650091,0.01211113,-0.02567474,0.22604551,-0.52398221,0.37118146,-0.60052479,1.43531177,-2.40083854,0.00000000,-0.00000000
-4.22311156,2.29765891,-4.03278403,1.35337913,-1.95504847,0.67410932,-1.06851678,0.01091454,-0.02408159,0.21399931,-0.53105645,0.34479615,-0.61308591,1.37728250,-2.42551062,0.00000000,-0.00000000
-4.21710855,2.20146279,-4.07006566,1.30443102,-1.95755612,0.65208852,-1.08545690,0.00981052,-0.02249846,0.20231922,-0.53575097,0.31870010,-0.62333635,1.31925354,-2.44065601,0.00000000,-0.00000000
-4.21110555,2.10695213,-4.09017118,1.25408257,-1.95294153,0.63135895,-1.09709329,0.00879806,-0.02093976,0.19104044,-0.53797040,0.29312072,-0.63106462,1.26123290,-2.44613807,0.00000000,-0.00000000
-4.20510255,2.01416778,-4.09285426,1.20256580,-1.94128330,0.61181811,-1.10328536,0.00787483,-0.01941800,0.18019265,-0.53765738,0.26826332,-0.63610053,1.20325129,-2.44195666,0.00000000,-0.00000000
-4.19909955,1.92314343,-4.07812518,1.15014003,-1.92274986,0.59334225,-1.10398225,0.00703747,-0.01794371,0.16979954,-0.53479442,0.24430817,-0.63831932,1.14536817,-2.42824323,0.00000000,-0.00000000
-4.19309655,1.83391210,-4.04624475,1.09708635,-1.89759134,0.57579139,-1.09922240,0.00628176,-0.01652542,0.15987855,-0.52940460,0.22140855,-0.63764456,1.08767486,-2.40525243,0.00000000,-0.00000000
-4.18709355,1.74651034,-3.99771173,1.04370086,-1.86612996,0.55901428,-1.08913061,0.00560290,-0.01516974,0.15044060,-0.52155124,0.19968952,-0.63404975,1.03029471,-2.37335090,0.00000000,-0.00000000
-4.18109055,1.66098029,-3.93324427,0.99028731,-1.82874927,0.54285320,-1.07391259,0.00499567,-0.01388147,0.14149013,-0.51133629,0.17924770,-0.62755853,0.97338086,-2.33300363,0.00000000,-0.00000000
-4.17508754,1.57737025,-3.85375658,0.93714947,-1.78588293,0.52714865,-1.05384737,0.00445462,-0.01266375,0.13302526,-0.49889777,0.16015169,-0.61824355,0.91711180,-2.28475885,0.00000000,-0.00000000
-4.16908454,1.49573411,-3.76033170,0.88458400,-1.73800326,0.51174388,-1.02927810,0.00397419,-0.01151829,0.12503822,-0.48440613,0.14244323,-0.60622386,0.86168544,-2.22923192,0.00000000,-0.00000000
-4.16308154,1.41613024,-3.65419174,0.83287393,-1.68561022,0.49648933,-1.00060139,0.00354889,-0.01044557,0.11751601,-0.46805979,0.12613900,-0.59166120,0.80731220,-2.16708921,0.00000000,-0.00000000
-4.15707854,1.33862033,-3.53666678,0.78228342,-1.62922116,0.48124688,-0.96825594,0.00317335,-0.00944503,0.11044130,-0.45008005,0.11123287,-0.57475501,0.75420775,-2.09903238,0.00000000,-0.00000000
-4.15107554,1.26326848,-3.40916378,0.73305390,-1.56936165,0.46589384,-0.93271082,0.00284242,-0.00851531,0.10379353,-0.43070547,0.09769856,-0.55573670,0.70258591,-2.02578395,0.00000000,-0.00000000
-4.14507254,1.19014101,-3.27313642,0.68540176,-1.50655755,0.45032671,-0.89445385,0.00255124,-0.00765440,0.09755012,-0.41018606,0.08549256,-0.53486308,0.65265221,-1.94807430,0.00000000,-0.00000000
-4.13906953,1.11930688,-3.13005701,0.63951758,-1.44132861,0.43446442,-0.85398054,0.00229530,-0.00685985,0.09168787,-0.38877737,0.07455720,-0.51240948,0.60459851,-1.86663072,0.00000000,-0.00000000
-4.13306653,1.05083902,-2.98139113,0.59556690,-1.37418341,0.41825117,-0.81178395,0.00207045,-0.00612886,0.08618429,-0.36673485,0.06482372,-0.48866265,0.55859876,-1.78216835,0.00000000,-0.00000000
-4.12706353,0.98481611,-2.82857547,0.55369213,-1.30561571,0.40165856,-0.76834564,0.00187292,-0.00545846,0.08101893,-0.34430845,0.05621534,-0.46391381,0.51480625,-1.69538328,0.00000000,-0.00000000
-4.12106053,0.92132490,-2.67299921,0.51401551,-1.23610200,0.38468695,-0.72412808,0.00169935,-0.00484553,0.07617464,-0.32173787,0.04865012,-0.43845200,0.47335212,-1.60694753,0.00000000,-0.00000000
-4.11505753,0.86046257,-2.51598904,0.47664270,-1.16609997,0.36736599,-0.67956841,0.00154682,-0.00428694,0.07163863,-0.29924842,0.04204364,-0.41255805,0.43434512,-1.51750562,0.00000000,-0.00000000
-4.10905453,0.80233883,-2.35879753,0.44166650,-1.09604777,0.34975420,-0.63507371,0.00141276,-0.00377955,0.06740330,-0.27704761,0.03631131,-0.38649924,0.39787246,-1.42767251,0.00000000,-0.00000000
-4.10305153,0.74707750,-2.20259468,0.40917060,-1.02636364,0.33193763,-0.59101767,0.00129504,-0.00332024,0.06346683,-0.25532257,0.03137047,-0.36052485,0.36400135,-1.33803244,0.00000000,-0.00000000
-4.09704852,0.69481722,-2.04846224,0.37923276,-0.95744575,0.31402747,-0.54773856,0.00119188,-0.00290597,0.05983349,-0.23423831,0.02714204,-0.33486269,0.33278118,-1.24913833,0.00000000,-0.00000000
-4.09104552,0.64571096,-1.89739030,0.35192732,-0.88967203,0.29615693,-0.50553835,0.00110186,-0.00253377,0.05651360,-0.21393669,0.02355193,-0.30971652,0.30424576,-1.16151143,0.00000000,-0.00000000
-4.08504252,0.59992443,-1.75027570,0.32732673,-0.82339972,0.27847714,-0.46468285,0.00102387,-0.00220076,0.05352326,-0.19453626,0.02053194,-0.28526447,0.27841561,-1.07564081,0.00000000,-0.00000000
-4.07903952,0.55763302,-1.60792192,0.30550191,-0.75896472,0.26115260,-0.42540253,0.00095709,-0.00190412,0.05088374,-0.17613267,0.01802053,-0.26165839,0.25529996,-0.99198273,0.00000000,-0.00000000
-4.07303652,0.51901760,-1.47103999,0.28652160,-0.69668054,0.24435602,-0.38789408,0.00090098,-0.00164114,0.04862065,-0.15879968,0.01596319,-0.23902391,0.23489825,-0.91095947,0.00000000,-0.00000000
-4.06703352,0.48425912,-1.34025011,0.27045042,-0.63683694,0.22826302,-0.35232234,0.00085519,-0.00140923,0.04676286,-0.14259070,0.01431256,-0.21746127,0.21720107,-0.83295796,0.00000000,-0.00000000
-4.06103052,0.45353230,-1.21608397,0.25734598,-0.57969841,0.21304671,-0.31882250,0.00081955,-0.00120588,0.04534125,-0.12754062,0.01302842,-0.19704663,0.20219054,-0.75832795,0.00000000,-0.00000000
-4.05502751,0.42699880,-1.09898738,0.24725523,-0.52550254,0.19887246,-0.28750254,0.00079405,-0.00102870,0.04438740,-0.11366796,0.01207748,-0.17783386,0.18983995,-0.68738012,0.00000000,-0.00000000
-4.04902451,0.40480001,-0.98932347,0.24021000,-0.47445849,0.18589313,-0.25844568,0.00077879,-0.00087542,0.04393211,-0.10097714,0.01143306,-0.15985658,0.18011302,-0.62038421,0.00000000,-0.00000000
-4.04302151,0.38705005,-0.88737617,0.23622247,-0.42674569,0.17424479,-0.23171288,0.00077392,-0.00074393,0.04400399,-0.08946085,0.01107476,-0.14313035,0.17296264,-0.55756737,0.00000000,-0.00000000
-4.03701851,0.37382913,-0.79335420,0.23528040,-0.38251298,0.16404314,-0.20734516,0.00077969,-0.00063225,0.04462806,-0.07910234,0.01098807,-0.12765498,0.16832935,-0.49911301,0.00000000,-0.00000000
-4.03101551,0.36517789,-0.70739553,0.23734280,-0.34187824,0.15538089,-0.18536593,0.00079634,-0.00053853,0.04582442,-0.06987775,0.01116402,-0.11341676,0.16613983,-0.44516021,0.00000000,-0.00000000
-4.02501251,0.36109272,-0.62957224,0.24233621,-0.30492867,0.14832592,-0.16578305,0.00082413,-0.00046114,0.04760709,-0.06175810,0.01159886,-0.10039059,0.16630542,-0.39580400,0.00000000,-0.00000000
-4.01900950,0.36152264,-0.55989590,0.25015186,-0.27172165,0.14292048,-0.14859075,0.00086335,-0.00039857,0.04998298,-0.05471133,0.01229381,-0.08854199,0.16872098,-0.35109636,0.00000000,-0.00000000
-4.01300650,0.36636774,-0.49832320,0.26064407,-0.24228636,0.13918132,-0.13377131,0.00091427,-0.00034951,0.05295113,-0.04870386,0.01325485,-0.07782896,0.17326426,-0.31104819,0.00000000,-0.00000000
-4.00700350,0.37547942,-0.44476186,0.27363002,-0.21662581,0.13710072,-0.12129644,0.00097718,-0.00031281,0.05650216,-0.04370210,0.01449266,-0.06820359,0.17979586,-0.27563195,0.00000000,-0.00000000
-4.00100050,0.38866239,-0.39907662,0.28889101,-0.19471951,0.13664830,-0.11112844,0.00105238,-0.00028753,0.06061794,-0.03967361,0.01602246,-0.05961350,0.18815993,-0.24478507,0.00000000,-0.00000000
-3.99499750,0.40567851,-0.36109499,0.30617543,-0.17652627,0.13777361,-0.10322099,0.00114020,-0.00027287,0.06527161,-0.03658790,0.01786399,-0.05200313,0.19818576,-0.21841383,0.00000000,-0.00000000
-3.98899450,0.42625220,-0.33061274,0.32520322,-0.16198735,0.14040923,-0.09751959,0.00124100,-0.00026823,0.07042778,-0.03441711,0.02004147,-0.04531482,0.20969005,-0.19639755,0.00000000,-0.00000000
-3.98299150,0.45007737,-0.30739878,0.34567186,-0.15102950,0.14447428,-0.09396178,0.00135524,-0.00027315,0.07604313,-0.03313627,0.02258341,-0.03948973,0.22248008,-0.17859293,0.00000000,-0.00000000
-3.97698849,0.47682535,-0.29119935,0.36726360,-0.14356787,0.14987817,-0.09247691,0.00148342,-0.00028735,0.08206711,-0.03272334,0.02552248,-0.03446864,0.23635749,-0.16483826,0.00000000,-0.00000000
-3.97098549,0.50615378,-0.28174134,0.38965371,-0.13950864,0.15652436,-0.09298570,0.00162617,-0.00031071,0.08844302,-0.03315899,0.02889505,-0.03019260,0.25112261,-0.15495744,0.00000000,-0.00000000
-3.96498249,0.53771566,-0.27873464,0.41251936,-0.13875120,0.16431397,-0.09539954,0.00178418,-0.00034324,0.09510918,-0.03442612,0.03274072,-0.02660348,0.26657903,-0.14876350,0.00000000,-0.00000000
-3.95897949,0.57116844,-0.28187360,0.43554871,-0.14118991,0.17314910,-0.09961967,0.00195827,-0.00038509,0.10200033,-0.03650918,0.03710148,-0.02364444,0.28253841,-0.14606170,0.00000000,-0.00000000
-3.95297649,0.60618249,-0.29083762,0.45844977,-0.14671528,0.18293562,-0.10553621,0.00214933,-0.00043657,0.10904912,-0.03939327,0.04202064,-0.02126029,0.29882499,-0.14665190,0.00000000,-0.00000000
-3.94697349,0.64244856,-0.30529094,0.48095851,-0.15521460,0.19358531,-0.11302730,0.00235830,-0.00049807,0.11618766,-0.04306318,0.04754154,-0.01939776,0.31527972,-0.15033055,0.00000000,-0.00000000
-3.94097049,0.67968383,-0.32488192,0.50284590,-0.16657214,0.20501729,-0.12195837,0.00258616,-0.00057015,0.12334912,-0.04750220,0.05370585,-0.01800573,0.33176374,-0.15689190,0.00000000,-0.00000000
-3.93496748,0.71763622,-0.34924198,0.52392327,-0.18066881,0.21715861,-0.13218170,0.00283383,-0.00065346,0.13046924,-0.05269097,0.06055171,-0.01703539,0.34816089,-0.16612886,0.00000000,-0.00000000
-3.92896448,0.75608668,-0.37798451,0.54404591,-0.19738154,0.22994403,-0.14353630,0.00310213,-0.00074878,0.13748781,-0.05860629,0.06811158,-0.01644035,0.36437924,-0.17783340,0.00000000,-0.00000000
-3.92296148,0.79484940,-0.41070390,0.56311441,-0.21658224,0.24331498,-0.15584838,0.00339170,-0.00085697,0.14434993,-0.06521997,0.07640996,-0.01617667,0.38035135,-0.19179668,0.00000000,-0.00000000
-3.91695848,0.83376991,-0.44697506,0.58107391,-0.23813671,0.25721775,-0.16893227,0.00370289,-0.00097902,0.15100718,-0.07249776,0.08546100,-0.01620291,0.39603335,-0.20780896,0.00000000,-0.00000000
-3.91095548,0.87272124,-0.48635361,0.59791104,-0.26190334,0.27160113,-0.18259200,0.00403565,-0.00111602,0.15741852,-0.08039848,0.09526623,-0.01648010,0.41140280,-0.22565945,0.00000000,-0.00000000
-3.90495248,0.91159846,-0.52837686,0.61364894,-0.28773181,0.28641361,-0.19662347,0.00438948,-0.00126910,0.16355101,-0.08887329,0.10581235,-0.01697168,0.42645555,-0.24513623,0.00000000,-0.00000000
-3.89894947,0.95031193,-0.57256572,0.62834046,-0.31546186,0.30160031,-0.21081718,0.00476328,-0.00143950,0.16938020,-0.09786522,0.11706937,-0.01764346,0.44120161,-0.26602618,0.00000000,-0.00000000
-3.89294647,0.98877985,-0.61842756,0.64206014,-0.34492210,0.31710000,-0.22496152,0.00515530,-0.00162848,0.17489040,-0.10730900,0.12898923,-0.01846354,0.45566052,-0.28811514,0.00000000,-0.00000000
-3.88694347,1.02692061,-0.66546002,0.65489526,-0.37592900,0.33284230,-0.23884638,0.00556303,-0.00183733,0.18007458,-0.11713112,0.14150491,-0.01940221,0.46985627,-0.31118817,0.00000000,-0.00000000
-3.88094047,1.06464556,-0.71315555,0.66693679,-0.40828603,0.34874542,-0.25226713,0.00598321,-0.00206733,0.18493408,-0.12725024,0.15453025,-0.02043186,0.48381234,-0.33502996,0.00000000,-0.00000000
-3.87493747,1.10185277,-0.76100672,0.67827057,-0.44178298,0.36471460,-0.26502861,0.00641176,-0.00231968,0.18947816,-0.13757791,0.16796057,-0.02152693,0.49754701,-0.35942548,0.00000000,-0.00000000
-3.86893447,1.13842223,-0.80851189,0.68896943,-0.47619553,0.38064142,-0.27694914,0.00684385,-0.00259548,0.19372323,-0.14801958,0.18167399,-0.02266373,0.51106928,-0.38416065,0.00000000,-0.00000000
-3.86293147,1.17421288,-0.85518114,0.69908664,-0.51128503,0.39640411,-0.28786419,0.00727391,-0.00289566,0.19769201,-0.15847588,0.19553370,-0.02382046,0.52437573,-0.40902306,0.00000000,-0.00000000
-3.85692846,1.20906177,-0.90054216,0.70865119,-0.54679851,0.41186890,-0.29762976,0.00769575,-0.00322091,0.20141244,-0.16884412,0.20939086,-0.02497706,0.53744845,-0.43380281,0.00000000,-0.00000000
-3.85092546,1.24278536,-0.94414590,0.71766507,-0.58246904,0.42689240,-0.30612512,0.00810269,-0.00357160,0.20491655,-0.17902005,0.22308829,-0.02611516,0.55025409,-0.45829323,0.00000000,-0.00000000
-3.84492246,1.27518289,-0.98557180,0.72610272,-0.61801639,0.44132488,-0.31325485,0.00848770,-0.00394771,0.20823910,-0.18889970,0.23646457,-0.02721804,0.56274421,-0.48229164,0.00000000,-0.00000000
-3.83891946,1.30604151,-1.02443234,0.73391257,-0.65314811,0.45501437,-0.31895024,0.00884362,-0.00434875,0.21141619,-0.19838134,0.24935861,-0.02827055,0.57485668,-0.50560003,0.00000000,-0.00000000
-3.83291646,1.33514295,-1.06037692,0.74102060,-0.68756102,0.46781119,-0.32316974,0.00916340,-0.00477369,0.21448374,-0.20736745,0.26161424,-0.02925913,0.58651811,-0.52802571,0.00000000,-0.00000000
-3.82691346,1.36227089,-1.09309492,0.74733540,-0.72094325,0.47957284,-0.32589872,0.00944026,-0.00522088,0.21747600,-0.21576670,0.27308484,-0.03017177,0.59764700,-0.54938202,0.00000000,-0.00000000
-3.82091046,1.38721882,-1.12231795,0.75275459,-0.75297680,0.49016885,-0.32714839,0.00966799,-0.00568796,0.22042394,-0.22349574,0.28363751,-0.03099805,0.60815744,-0.56948898,0.00000000,-0.00000000
-3.81490745,1.40979757,-1.14782141,0.75717187,-0.78334070,0.49948523,-0.32695408,0.00984112,-0.00617188,0.22335371,-0.23048095,0.29315681,-0.03172918,0.61796292,-0.58817420,0.00000000,-0.00000000
-3.80890445,1.42984200,-1.16942534,0.76048431,-0.81171484,0.50742847,-0.32537296,0.00995517,-0.00666883,0.22628516,-0.23665995,0.30154771,-0.03235804,0.62698016,-0.60527380,0.00000000,-0.00000000
-3.80290145,1.44721646,-1.18699473,0.76259942,-0.83778438,0.51392862,-0.32248129,0.01000681,-0.00717424,0.22923050,-0.24198283,0.30873770,-0.03287933,0.63513254,-0.62063372,0.00000000,-0.00000000
-3.79689845,1.46181873,-1.20043950,0.76344145,-0.86124479,0.51894148,-0.31837140,0.00999397,-0.00768283,0.23219308,-0.24641318,0.31467789,-0.03328970,0.64235298,-0.63411122,0.00000000,-0.00000000
-3.79089545,1.47358210,-1.20971416,0.76295666,-0.88180738,0.52244966,-0.31314861,0.00991596,-0.00818862,0.23516657,-0.24992881,0.31934316,-0.03358787,0.64858623,-0.64557670,0.00000000,-0.00000000
-3.78489245,1.48247582,-1.21481733,0.76111719,-0.89920526,0.52446261,-0.30692803,0.00977351,-0.00868508,0.23813431,-0.25252213,0.32273131,-0.03377487,0.65379031,-0.65491592,0.00000000,-0.00000000
-3.77888944,1.48850400,-1.21579135,0.75792357,-0.91319967,0.52501566,-0.29983165,0.00956874,-0.00916519,0.24106923,-0.25420030,0.32486134,-0.03385424,0.65793730,-0.66203246,0.00000000,-0.00000000
-3.77288644,1.49170324,-1.21272177,0.75340563,-0.92358629,0.52416813,-0.29198565,0.00930510,-0.00962163,0.24393411,-0.25498502,0.32577099,-0.03383224,0.66101354,-0.66685050,0.00000000,-0.00000000
-3.76688344,1.49213957,-1.20573703,0.74762218,-0.93020157,0.52200087,-0.28351798,0.00898728,-0.01004694,0.24668250,-0.25491202,0.32551384,-0.03371815,0.66301926,-0.66931771,0.00000000,-0.00000000
-3.76088044,1.48990502,-1.19500812,0.74065933,-0.93292868,0.51861323,-0.27455646,0.00862104,-0.01043369,0.24926005,-0.25403039,0.32415593,-0.03352443,0.66396802,-0.66940826,0.00000000,-0.00000000
-3.75487744,1.48511453,-1.18074817,0.73262803,-0.93170291,0.51411995,-0.26522720,0.00821299,-0.01077474,0.25160652,-0.25240148,0.32177247,-0.03326701,0.66388599,-0.66712568,0.00000000,-0.00000000
-3.74887444,1.47790334,-1.16321197,0.72366088,-0.92651628,0.50864803,-0.25565348,0.00777044,-0.01106340,0.25365818,-0.25009776,0.31844456,-0.03296546,0.66281138,-0.66250558,0.00000000,-0.00000000
-3.74287144,1.46842559,-1.14269510,0.71390855,-0.91742109,0.50233386,-0.24595497,0.00730110,-0.01129368,0.25535081,-0.24720129,0.31425629,-0.03264310,0.66079404,-0.65561780,0.00000000,-0.00000000
-3.73686843,1.45685397,-1.11953259,0.70353614,-0.90453217,0.49532077,-0.23624726,0.00681288,-0.01146050,0.25662287,-0.24380219,0.30929237,-0.03232710,0.65789545,-0.64656807,0.00000000,-0.00000000
-3.73086543,1.44338061,-1.09409696,0.69271960,-0.88802777,0.48775701,-0.22664164,0.00631368,-0.01155981,0.25741902,-0.23999677,0.30363627,-0.03204845,0.65418905,-0.63549882,0.00000000,-0.00000000
-3.72486243,1.42821902,-1.06679538,0.68164232,-0.86814874,0.47979429,-0.21724497,0.00581113,-0.01158881,0.25769362,-0.23588569,0.29736909,-0.03184186,0.64976077,-0.62258913,0.00000000,-0.00000000
-3.71885943,1.41160671,-1.03806584,0.67049205,-0.84519610,0.47158679,-0.20815968,0.00531240,-0.01154603,0.25741406,-0.23157190,0.29056904,-0.03174546,0.64470981,-0.60805356,0.00000000,-0.00000000
-3.71285643,1.39380798,-1.00837227,0.65945799,-0.81952683,0.46329043,-0.19948369,0.00482410,-0.01143140,0.25656384,-0.22715859,0.28331146,-0.03180040,0.63914931,-0.59213991,0.00000000,-0.00000000
-3.70685343,1.37511632,-0.97819844,0.64872796,-0.79154803,0.45506238,-0.19131022,0.00435206,-0.01124627,0.25514510,-0.22274701,0.27566938,-0.03205030,0.63320676,-0.57512571,0.00000000,-0.00000000
-3.70085043,1.35585580,-0.94804074,0.63848569,-0.76170937,0.44706055,-0.18372749,0.00390131,-0.01099340,0.25318037,-0.21843442,0.26771429,-0.03254050,0.62702389,-0.55731368,0.00000000,-0.00000000
-3.69484742,1.33638082,-0.91839985,0.62890784,-0.73049425,0.43944279,-0.17681815,0.00347601,-0.01067688,0.25071367,-0.21431193,0.25951717,-0.03331714,0.62075572,-0.53902595,0.00000000,-0.00000000
-3.68884442,1.31707362,-0.88977143,0.62016080,-0.69840957,0.43236578,-0.17065855,0.00307940,-0.01030200,0.24781049,-0.21046250,0.25114940,-0.03442601,0.61456869,-0.52059748,0.00000000,-0.00000000
