energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.80790395,3.16236830,1.34393655,0.94565744,0.03390776,0.41388751,0.16931646,1.22482884,0.08905625,0.23859525
-5.80190095,3.22437431,1.38717807,0.96753900,0.03235987,0.42286276,0.17264938,1.24754431,0.09048350,0.24937318
-5.79589795,3.28697252,1.43068010,0.99005230,0.03088904,0.43147703,0.17590761,1.26995382,0.09195813,0.26035378
-5.78989495,3.34794682,1.47367001,1.01238002,0.02948655,0.43948451,0.17897640,1.29118911,0.09342248,0.27132748
-5.78389195,3.40509233,1.51539305,1.03370590,0.02814264,0.44665113,0.18174250,1.31040073,0.09481696,0.28207813
-5.77788894,3.45628322,1.55513043,1.05323888,0.02684721,0.45276145,0.18409781,1.32678482,0.09608196,0.29238827
-5.77188594,3.49953545,1.59221448,1.07023575,0.02559045,0.45762477,0.18594278,1.33960756,0.09715977,0.30204457
-5.76588294,3.53306236,1.62604051,1.08402155,0.02436344,0.46107980,0.18718937,1.34822613,0.09799640,0.31084316
-5.75987994,3.55532146,1.65607518,1.09400710,0.02315856,0.46299825,0.18776357,1.35210590,0.09854321,0.31859466
-5.75387694,3.56505121,1.68186139,1.09970333,0.02196984,0.46328689,0.18760730,1.35083307,0.09875838,0.32512884
-5.74787394,3.56129707,1.70302007,1.10073187,0.02079318,0.46188837,0.18667982,1.34412281,0.09860810,0.33029870
-5.74187094,3.54342656,1.71924916,1.09683186,0.01962640,0.45878076,0.18495838,1.33182268,0.09806744,0.33398382
-5.73586793,3.51113348,1.73032046,1.08786286,0.01846924,0.45397592,0.18243836,1.31391157,0.09712099,0.33609302
-5.72986493,3.46443199,1.73607477,1.07380403,0.01732321,0.44751702,0.17913279,1.29049454,0.09576312,0.33656604
-5.72386193,3.40364133,1.73641622,1.05474971,0.01619142,0.43947526,0.17507133,1.26179389,0.09399790,0.33537445
-5.71785893,3.32936265,1.73130615,1.03090186,0.01507830,0.42994603,0.17029884,1.22813730,0.09183883,0.33252151
-5.71185593,3.24244927,1.72075731,1.00255972,0.01398930,0.41904481,0.16487349,1.18994345,0.08930821,0.32804127
-5.70585293,3.14397198,1.70482873,0.97010729,0.01293063,0.40690300,0.15886469,1.14770606,0.08643635,0.32199680
-5.69984992,3.03518118,1.68362152,0.93399913,0.01190889,0.39366371,0.15235075,1.10197702,0.08326050,0.31447770
-5.69384692,2.91746726,1.65727600,0.89474515,0.01093087,0.37947792,0.14541651,1.05334923,0.07982381,0.30559699
-5.68784392,2.79232098,1.62596993,0.85289490,0.01000328,0.36450091,0.13815092,1.00243990,0.07617404,0.29548754
-5.68184092,2.66129510,1.58991791,0.80902211,0.00913255,0.34888922,0.13064474,0.94987489,0.07236234,0.28429811
-5.67583792,2.52596845,1.54937170,0.76370970,0.00832473,0.33279800,0.12298841,0.89627438,0.06844202,0.27218927
-5.66983492,2.38791337,1.50462102,0.71753608,0.00758539,0.31637896,0.11527011,0.84224050,0.06446742,0.25932927
-5.66383192,2.24866722,1.45599464,0.67106274,0.00691962,0.29977879,0.10757407,0.78834680,0.06049277,0.24588996
-5.65782891,2.10970824,1.40386114,0.62482370,0.00633199,0.28313795,0.09997922,0.73512998,0.05657128,0.23204297
-5.65182591,1.97243598,1.34862904,0.57931679,0.00582667,0.26658996,0.09255811,0.68308368,0.05275433,0.21795627
-5.64582291,1.83815621,1.29074592,0.53499690,0.00540746,0.25026087,0.08537610,0.63265425,0.04909074,0.20379100
-5.63981991,1.70806984,1.23069620,0.49227119,0.00507788,0.23426900,0.07849089,0.58423840,0.04562627,0.18969895
-5.63381691,1.58326560,1.16899738,0.45149615,0.00484126,0.21872478,0.07195227,0.53818239,0.04240317,0.17582034
-5.62781391,1.46471568,1.10619464,0.41297629,0.00470082,0.20373069,0.06580212,0.49478249,0.03945986,0.16228228
-5.62181091,1.35327391,1.04285379,0.37696428,0.00465964,0.18938110,0.06007454,0.45428646,0.03683075,0.14919758
-5.61580790,1.24967559,0.97955281,0.34366229,0.00472073,0.17576206,0.05479618,0.41689566,0.03454599,0.13666412
-5.60980490,1.15453860,0.91687204,0.31322428,0.00488695,0.16295106,0.04998662,0.38276760,0.03263139,0.12476456
-5.60380190,1.06836509,0.85538353,0.28575888,0.00516089,0.15101655,0.04565886,0.35201870,0.03110827,0.11356646
-5.59779890,0.99154353,0.79563989,0.26133277,0.00554474,0.14001742,0.04181976,0.32472690,0.02999334,0.10312273
-5.59179590,0.92435061,0.73816305,0.23997426,0.00604012,0.13000237,0.03847054,0.30093430,0.02929857,0.09347225
-5.58579290,0.86695318,0.68343349,0.22167696,0.00664777,0.12100917,0.03560726,0.28064950,0.02903099,0.08464074
-5.57978989,0.81941005,0.63188039,0.20640339,0.00736736,0.11306404,0.03322118,0.26384976,0.02919260,0.07664182
-5.57378689,0.78167399,0.58387313,0.19408849,0.00819718,0.10618089,0.03129923,0.25048305,0.02978012,0.06947813
-5.56778389,0.75359414,0.53971456,0.18464311,0.00913384,0.10036090,0.02982428,0.24047006,0.03078492,0.06314253
-5.56178089,0.73491938,0.49963630,0.17795736,0.01017204,0.09559207,0.02877553,0.23370631,0.03219289,0.05761941
-5.55577789,0.72530297,0.46379644,0.17390395,0.01130434,0.09184918,0.02812879,0.23006452,0.03398448,0.05288596
-5.54977489,0.72430899,0.43227958,0.17234168,0.01252099,0.08909395,0.02785685,0.22939748,0.03613475,0.04891359
-5.54377189,0.73142098,0.40509944,0.17311900,0.01380985,0.08727560,0.02792983,0.23154135,0.03861372,0.04566920
-5.53776888,0.74605317,0.38220378,0.17607784,0.01515639,0.08633175,0.02831557,0.23631981,0.04138674,0.04311660
-5.53176588,0.76756426,0.36348162,0.18105771,0.01654380,0.08618971,0.02898012,0.24354877,0.04441513,0.04121787
-5.52576288,0.79527394,0.34877232,0.18790007,0.01795318,0.08676814,0.02988825,0.25304190,0.04765704,0.03993467
-5.51975988,0.82848186,0.33787625,0.19645289,0.01936392,0.08797901,0.03100402,0.26461674,0.05106842,0.03922952
-5.51375688,0.86648851,0.33056666,0.20657540,0.02075407,0.08972990,0.03229148,0.27810130,0.05460423,0.03906706
-5.50775388,0.90861741,0.32660203,0.21814282,0.02210091,0.09192648,0.03371530,0.29334084,0.05821975,0.03941509
-5.50175088,0.95423777,0.32573868,0.23105086,0.02338152,0.09447502,0.03524151,0.31020455,0.06187201,0.04024556
-5.49574787,1.00278637,0.32774279,0.24521986,0.02457346,0.09728507,0.03683814,0.32859180,0.06552113,0.04153532
-5.48974487,1.05378775,0.33240145,0.26059813,0.02565546,0.10027187,0.03847593,0.34843744,0.06913181,0.04326663
-5.48374187,1.10687130,0.33953225,0.27716448,0.02660808,0.10335862,0.04012884,0.36971586,0.07267445,0.04542744
-5.47773887,1.16178416,0.34899075,0.29492947,0.02741438,0.10647840,0.04177454,0.39244335,0.07612629,0.04801124
-5.47173587,1.21839889,0.36067573,0.31393529,0.02806049,0.10957565,0.04339466,0.41667841,0.07947211,0.05101673
-5.46573287,1.27671507,0.37453166,0.33425411,0.02853608,0.11260716,0.04497500,0.44251982,0.08270470,0.05444695
-5.45972986,1.33685430,0.39054847,0.35598487,0.02883477,0.11554239,0.04650541,0.47010220,0.08582491,0.05830821
-5.45372686,1.39904839,0.40875847,0.37924840,0.02895433,0.11836335,0.04797957,0.49958929,0.08884133,0.06260856
-5.44772386,1.46362101,0.42923060,0.40418118,0.02889672,0.12106373,0.04939459,0.53116477,0.09176953,0.06735607
-5.44172086,1.53096345,0.45206228,0.43092791,0.02866808,0.12364758,0.05075038,0.56502133,0.09463101,0.07255681
-5.43571786,1.60150552,0.47736930,0.45963314,0.02827841,0.12612746,0.05204893,0.60134807,0.09745176,0.07821274
-5.42971486,1.67568312,0.50527428,0.49043253,0.02774125,0.12852225,0.05329356,0.64031710,0.10026064,0.08431951
-5.42371186,1.75390405,0.53589435,0.52344410,0.02707314,0.13085468,0.05448795,0.68207003,0.10308755,0.09086440
-5.41770885,1.83651427,0.56932885,0.55876004,0.02629303,0.13314878,0.05563541,0.72670491,0.10596164,0.09782442
-5.41170585,1.92376629,0.60564759,0.59643952,0.02542161,0.13542735,0.05673805,0.77426478,0.10890952,0.10516478
-5.40570285,2.01579199,0.64488062,0.63650300,0.02448059,0.13770969,0.05779609,0.82472822,0.11195372,0.11283776
-5.39969985,2.11258132,0.68701001,0.67892836,0.02349199,0.14000962,0.05880748,0.87800283,0.11511134,0.12078217
-5.39369685,2.21396856,0.73196422,0.72364918,0.02247749,0.14233395,0.05976749,0.93392205,0.11839316,0.12892342
-5.38769385,2.31962695,0.77961544,0.77055512,0.02145777,0.14468157,0.06066873,0.99224563,0.12180312,0.13717427
-5.38169085,2.42907215,0.82978007,0.81949449,0.02045200,0.14704302,0.06150128,1.05266390,0.12533825,0.14543630
-5.37568784,2.54167451,0.88222238,0.87027879,0.01947737,0.14940078,0.06225310,1.11480566,0.12898910,0.15360197
-5.36968484,2.65667929,0.93666107,0.92268876,0.01854880,0.15173008,0.06291059,1.17824927,0.13274056,0.16155735
-5.36368184,2.77323362,0.99277833,0.97648154,0.01767873,0.15400023,0.06345933,1.24253639,0.13657296,0.16918531
-5.35767884,2.89041852,1.05023080,1.03139832,0.01687701,0.15617638,0.06388496,1.30718752,0.14046364,0.17636905
-5.35167584,3.00728376,1.10866175,1.08717199,0.01615094,0.15822156,0.06417404,1.37171828,0.14438841,0.18299585
-5.34567284,3.12288350,1.16771350,1.14353393,0.01550536,0.16009886,0.06431494,1.43565570,0.14832333,0.18896080
-5.33966983,3.23631021,1.22703956,1.20021973,0.01494289,0.16177361,0.06429867,1.49855323,0.15224621,0.19417039
-5.33366683,3.34672497,1.28631534,1.25697313,0.01446412,0.16321543,0.06411955,1.56000370,0.15613800,0.19854565
-5.32766383,3.45338216,1.34524706,1.31354814,0.01406796,0.16439997,0.06377572,1.61964941,0.15998395,0.20202488
-5.32166083,3.55564730,1.40357815,1.36970908,0.01375189,0.16531032,0.06326944,1.67718893,0.16377431,0.20456562
-5.31565783,3.65300726,1.46109288,1.42522884,0.01351231,0.16593792,0.06260716,1.73238010,0.16750476,0.20614593
-5.30965483,3.74507250,1.51761714,1.47988553,0.01334485,0.16628300,0.06179938,1.78503949,0.17117627,0.20676480
-5.30365183,3.83157206,1.57301643,1.53345808,0.01324457,0.16635460,0.06086026,1.83503832,0.17479476,0.20644173
-5.29764882,3.91234196,1.62719144,1.58572146,0.01320626,0.16617001,0.05980706,1.88229563,0.17837024,0.20521558
-5.29164582,3.98730873,1.68007169,1.63644205,0.01322461,0.16575394,0.05865943,1.92676924,0.18191578,0.20314265
-5.28564282,4.05646970,1.73160791,1.68537410,0.01329431,0.16513738,0.05743861,1.96844546,0.18544627,0.20029416
-5.27963982,4.11987196,1.78176379,1.73225774,0.01341024,0.16435619,0.05616650,2.00732840,0.18897706,0.19675332
-5.27363682,4.17759210,1.83050781,1.77681919,0.01356746,0.16344975,0.05486486,2.04342986,0.19252262,0.19261208
-5.26763382,4.22971820,1.87780586,1.81877345,0.01376129,0.16245954,0.05355442,2.07676055,0.19609528,0.18796781
-5.26163082,4.27633572,1.92361503,1.85782981,0.01398729,0.16142792,0.05225422,2.10732331,0.19970415,0.18291994
-5.25562781,4.31751809,1.96787906,1.89369986,0.01424126,0.16039707,0.05098095,2.13510866,0.20335420,0.17756691
-5.24962481,4.35332264,2.01052551,1.92610793,0.01451918,0.15940826,0.04974853,2.16009298,0.20704569,0.17200336
-5.24362181,4.38379169,2.05146480,1.95480334,0.01481720,0.15850131,0.04856782,2.18223910,0.21077368,0.16631782
-5.23761881,4.40895833,2.09059071,1.97957384,0.01513157,0.15771439,0.04744649,2.20149911,0.21452796,0.16059080
-5.23161581,4.42885607,2.12778231,2.00025949,0.01545859,0.15708407,0.04638906,2.21781890,0.21829303,0.15489352
-5.22561281,4.44353103,2.16290675,2.01676608,0.01579456,0.15664551,0.04539705,2.23114369,0.22204836,0.14928701
-5.21960980,4.45305540,2.19582253,2.02907752,0.01613572,0.15643278,0.04446930,2.24142408,0.22576866,0.14382183
-5.21360680,4.45754094,2.22638294,2.03726624,0.01647822,0.15647925,0.04360226,2.24862194,0.22942434,0.13853814
-5.20760380,4.45715116,2.25443928,2.04150128,0.01681807,0.15681785,0.04279045,2.25271555,0.23298195,0.13346614
-5.20160080,4.45211142,2.27984375,2.04205351,0.01715113,0.15748131,0.04202688,2.25370361,0.23640460,0.12862679
-5.19559780,4.44271616,2.30245188,2.03929801,0.01747311,0.15850214,0.04130348,2.25160804,0.23965256,0.12403274
-5.18959480,4.42933323,2.32212471,2.03371339,0.01777954,0.15991244,0.04061155,2.24647538,0.24268367,0.11968937
-5.18359180,4.41240518,2.33873079,2.02587835,0.01806585,0.16174344,0.03994208,2.23837715,0.24545403,0.11559585
-5.17758879,4.39244810,2.35214846,2.01646570,0.01832741,0.16402483,0.03928618,2.22740924,0.24791864,0.11174623
-5.17158579,4.37004842,2.36226858,2.00623420,0.01855963,0.16678393,0.03863533,2.21369111,0.25003225,0.10813050
-5.16558279,4.34585846,2.36899819,1.99601853,0.01875805,0.17004465,0.03798170,2.19736485,0.25175030,0.10473550
-5.15957979,4.32059137,2.37226513,1.98671771,0.01891853,0.17382646,0.03731836,2.17859483,0.25303015,0.10154587
-5.15357679,4.29501598,2.37202395,1.97928217,0.01903743,0.17814332,0.03663954,2.15756814,0.25383243,0.09854479
-5.14757379,4.26995182,2.36826280,1.97469953,0.01911176,0.18300277,0.03594083,2.13449599,0.25412258,0.09571472
-5.14157079,4.24626440,2.36101124,1.97397910,0.01913949,0.18840517,0.03521935,2.10961618,0.25387258,0.09303806
-5.13556778,4.22486050,2.35034837,1.97813499,0.01911970,0.19434325,0.03447405,2.08319625,0.25306266,0.09049774
-5.12956478,4.20668286,2.33641081,1.98816752,0.01905288,0.20080198,0.03370579,2.05553720,0.25168307,0.08807777
-5.12356178,4.19270361,2.31939971,2.00504287,0.01894108,0.20775881,0.03291765,2.02697698,0.24973571,0.08576374
-5.11755878,4.18391559,2.29958616,2.02967078,0.01878813,0.21518434,0.03211503,1.99789334,0.24723547,0.08354333
-5.11155578,4.18132067,2.27731414,2.06288020,0.01859980,0.22304337,0.03130586,1.96870530,0.24421127,0.08140668
-5.10555278,4.18591451,2.25300048,2.10539331,0.01838384,0.23129631,0.03050069,1.93987252,0.24070662,0.07934686
-5.09954977,4.19866715,2.22713135,2.15779807,0.01815003,0.23990086,0.02971280,1.91189227,0.23677966,0.07736009
-5.09354677,4.22049958,2.20025510,2.22052028,0.01791011,0.24881398,0.02895818,1.88529349,0.23250248,0.07544609
-5.08754377,4.25225638,2.17297139,2.29379592,0.01767765,0.25799385,0.02825546,1.86062785,0.22795999,0.07360813
-5.08154077,4.29467544,2.14591704,2.37764529,0.01746779,0.26740189,0.02762577,1.83845799,0.22324796,0.07185315
-5.07553777,4.34835583,2.11974913,2.47185016,0.01729697,0.27700467,0.02709246,1.81934323,0.21847062,0.07019166
-5.06953477,4.41372543,2.09512620,2.57593571,0.01718250,0.28677539,0.02668072,1.80382346,0.21373767,0.06863752
-5.06353177,4.49101017,2.07268843,2.68915865,0.01714208,0.29669518,0.02641715,1.79240187,0.20916100,0.06720766
-5.05752876,4.58020668,2.05303798,2.81050310,0.01719329,0.30675367,0.02632913,1.78552753,0.20485107,0.06592158
-5.05152576,4.68106044,2.03672053,2.93868540,0.01735302,0.31694917,0.02644416,1.78357872,0.20091327,0.06480080
-5.04552276,4.79305088,2.02420894,3.07216862,0.01763681,0.32728801,0.02678911,1.78684804,0.19744434,0.06386818
-5.03951976,4.91538501,2.01589005,3.20918722,0.01805829,0.33778342,0.02738938,1.79553007,0.19452904,0.06314711
-5.03351676,5.04700034,2.01205500,3.34778162,0.01862854,0.34845356,0.02826803,1.80971234,0.19223720,0.06266075
-5.02751376,5.18657753,2.01289370,3.48584204,0.01935554,0.35931910,0.02944488,1.82937002,0.19062129,0.06243107
-5.02151076,5.33256255,2.01849336,3.62116016,0.02024366,0.37040026,0.03093560,1.85436464,0.18971467,0.06247799
-5.01550775,5.48319762,2.02884099,3.75148696,0.02129322,0.38171345,0.03275091,1.88444677,0.18953041,0.06281848
-5.00950475,5.63655970,2.04382942,3.87459440,0.02250021,0.39326776,0.03489573,1.91926243,0.19006095,0.06346570
-5.00350175,5.79060486,2.06326632,3.98833845,0.02385603,0.40506146,0.03736855,1.95836277,0.19127841,0.06442825
-4.99749875,5.94321665,2.08688542,4.09072080,0.02534746,0.41707864,0.04016089,2.00121633,0.19313564,0.06570945
-4.99149575,6.09225643,2.11435919,4.17994671,0.02695676,0.42928628,0.04325686,2.04722331,0.19556785,0.06730682
-4.98549275,6.23561377,2.14531232,4.25447638,0.02866186,0.44163195,0.04663306,2.09573092,0.19849485,0.06921164
-4.97948974,6.37125491,2.17933529,4.31306783,0.03043680,0.45404226,0.05025859,2.14604928,0.20182364,0.07140876
-4.97348674,6.49726799,2.21599763,4.35480972,0.03225225,0.46642227,0.05409531,2.19746712,0.20545144,0.07387652
-4.96748374,6.61190379,2.25486044,4.37914290,0.03407620,0.47865596,0.05809842,2.24926693,0.20926885,0.07658700
-4.96148074,6.71361127,2.29548830,4.38587038,0.03587475,0.49060778,0.06221717,2.30073909,0.21316318,0.07950634
-4.95547774,6.80106778,2.33746036,4.37515574,0.03761306,0.50212541,0.06639597,2.35119507,0.21702174,0.08259540
-4.94947474,6.87320380,2.38038114,4.34751095,0.03925628,0.51304354,0.07057557,2.39997959,0.22073505,0.08581061
-4.94347174,6.92922298,2.42389105,4.30377468,0.04077057,0.52318870,0.07469454,2.44648191,0.22419983,0.08910499
-4.93746873,6.96861772,2.46767721,4.24508292,0.04212417,0.53238486,0.07869088,2.49014664,0.22732186,0.09242935
-4.93146573,6.99118135,2.51148472,4.17283375,0.04328828,0.54045974,0.08250371,2.53048416,0.23001837,0.09573372
-4.92546273,6.99701724,2.55512844,4.08864832,0.04423807,0.54725147,0.08607503,2.56708114,0.23222023,0.09896879
-4.91945973,6.98654545,2.59850545,3.99432999,0.04495341,0.55261541,0.08935150,2.59961106,0.23387368,0.10208743
-4.91345673,6.96050709,2.64160762,3.89182342,0.04541956,0.55643072,0.09228612,2.62784492,0.23494169,0.10504625
-4.90745373,6.91996608,2.68453392,3.78317515,0.04562764,0.55860659,0.09483973,2.65166192,0.23540490,0.10780706
-4.90145073,6.86630779,2.72750151,3.67049661,0.04557493,0.55908755,0.09698237,2.67105961,0.23526212,0.11033820
-4.89544772,6.80123371,2.77085460,3.55593023,0.04526500,0.55785789,0.09869434,2.68616305,0.23453041,0.11261569
-4.88944472,6.72675072,2.81506990,3.44161896,0.04470757,0.55494469,0.09996695,2.69723220,0.23324470,0.11462413
-4.88344172,6.64515377,2.86075737,3.32967872,0.04391825,0.55041949,0.10080288,2.70466657,0.23145695,0.11635726
-4.87743872,6.55900035,2.90865496,3.22217342,0.04291802,0.54439832,0.10121624,2.70900622,0.22923493,0.11781816
-4.87143572,6.47107546,2.95961643,3.12109157,0.04173257,0.53704006,0.10123216,2.71092831,0.22666045,0.11901915
-4.86543272,6.38434616,3.01459147,3.02832370,0.04039155,0.52854315,0.10088599,2.71123825,0.22382731,0.11998114
-4.85942971,6.30190507,3.07459775,2.94563942,0.03892764,0.51914072,0.10022219,2.71085506,0.22083876,0.12073277
-4.85342671,6.22690287,3.14068518,2.87466367,0.03737557,0.50909424,0.09929286,2.71079055,0.21780465,0.12130900
-4.84742371,6.16247080,3.21389302,2.81685133,0.03577116,0.49868596,0.09815592,2.71212252,0.21483834,0.12174951
-4.84142071,6.11163464,3.29520141,2.77346032,0.03415026,0.48821032,0.09687323,2.71596248,0.21205335,0.12209683
-4.83541771,6.07722270,3.38547910,2.74552317,0.03254780,0.47796477,0.09550838,2.72341885,0.20955996,0.12239424
-4.82941471,6.06177103,3.48542986,2.73381807,0.03099692,0.46824025,0.09412459,2.73555692,0.20746178,0.12268364
-4.82341171,6.06742958,3.59554045,2.73884029,0.02952811,0.45931167,0.09278249,2.75335735,0.20585248,0.12300347
-4.81740870,6.09587374,3.71603314,2.76077565,0.02816859,0.45142898,0.09153815,2.77767510,0.20481274,0.12338674
-4.81140570,6.14822552,3.84682592,2.79947768,0.02694169,0.44480891,0.09044119,2.80920093,0.20440765,0.12385930
-4.80540270,6.22498905,3.98750317,2.85445051,0.02586648,0.43962794,0.08953321,2.84842747,0.20468454,0.12443847
-4.79939970,6.32600425,4.13729946,2.92483929,0.02495750,0.43601677,0.08884654,2.89562207,0.20567147,0.12513208
-4.79339670,6.45042221,4.29509828,3.00943006,0.02422469,0.43405635,0.08840339,2.95080785,0.20737645,0.12593798
-4.78739370,6.59670492,4.45944679,3.10666029,0.02367338,0.43377591,0.08821533,3.01375459,0.20978732,0.12684405
-4.78139070,6.76265063,4.62858700,3.21464123,0.02330449,0.43515283,0.08828331,3.08398005,0.21287256,0.12782875
-4.77538769,6.94544526,4.80050249,3.33119246,0.02311487,0.43811454,0.08859796,3.16076219,0.21658269,0.12886209
-4.76938469,7.14173853,4.97297908,3.45388828,0.02309762,0.44254223,0.08914041,3.24316173,0.22085254,0.12990713
-4.76338169,7.34774247,5.14367680,3.58011512,0.02324267,0.44827624,0.08988337,3.33005431,0.22560407,0.13092176
-4.75737869,7.55934858,5.31020978,3.70713827,0.02353731,0.45512297,0.09079252,3.42017060,0.23074968,0.13186074
-4.75137569,7.77225871,5.47023008,3.83217576,0.02396677,0.46286285,0.09182815,3.51214245,0.23619590,0.13267793
-4.74537269,7.98212424,5.62151113,3.95247655,0.02451489,0.47125910,0.09294690,3.60455265,0.24184721,0.13332849
-4.73936968,8.18468727,5.76202628,4.06540002,0.02516473,0.48006694,0.09410360,3.69598585,0.24760992,0.13377099
-4.73336668,8.37591756,5.89001836,4.16849333,0.02589921,0.48904267,0.09525306,3.78507794,0.25339569,0.13396934
-4.72736368,8.55213908,6.00405635,4.25956353,0.02670162,0.49795240,0.09635177,3.87056139,0.25912489,0.13389433
-4.72136068,8.71014057,6.10307614,4.33674099,0.02755618,0.50658002,0.09735942,3.95130438,0.26472920,0.13352487
-4.71535768,8.84726534,6.18640335,4.39853178,0.02844846,0.51473400,0.09824020,4.02634177,0.27015374,0.13284867
-4.70935468,8.96147681,6.25375700,4.44385643,0.02936570,0.52225285,0.09896381,4.09489675,0.27535832,0.13186255
-4.70335168,9.05139731,6.30523431,4.47207376,0.03029711,0.52900909,0.09950618,4.15639226,0.28031796,0.13057221
-4.69734867,9.11631947,6.34127759,4.48298886,0.03123395,0.53491155,0.09984984,4.21045215,0.28502262,0.12899158
-4.69134567,9.15619064,6.36262582,4.47684515,0.03216959,0.53990599,0.09998407,4.25689266,0.28947615,0.12714179
-4.68534267,9.17157228,6.37025378,4.45430137,0.03309945,0.54397424,0.09990460,4.29570501,0.29369461,0.12504984
-4.67933967,9.16357758,6.36530276,4.41639467,0.03402080,0.54713181,0.09961326,4.32703099,0.29770402,0.12274706
-4.67333667,9.13379122,6.34900714,4.36449215,0.03493253,0.54942436,0.09911724,4.35113306,0.30153773,0.12026746
-4.66733367,9.08417628,6.32262113,4.30023296,0.03583482,0.55092319,0.09842830,4.36836135,0.30523351,0.11764606
-4.66133067,9.01697330,6.28735003,4.22546401,0.03672871,0.55172003,0.09756186,4.37911949,0.30883064,0.11491735
-4.65532766,8.93459686,6.24428990,4.14217199,0.03761574,0.55192154,0.09653604,4.38383160,0.31236696,0.11211387
-4.64932466,8.83953455,6.19437871,4.05241479,0.03849746,0.55164362,0.09537070,4.38291205,0.31587626,0.10926511
-4.64332166,8.73425275,6.13836141,3.95825480,0.03937500,0.55100600,0.09408658,4.37673991,0.31938592,0.10639665
