energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.18459230,5.05842304,0.85661256,1.11279850,0.00040015,0.99153662,0.03845187,2.46068272,1.23157240,0.34043742
-3.17858929,5.03987478,0.85014043,1.06686226,0.00040747,1.02736369,0.04063732,2.43765980,1.27606084,0.34641639
-3.17258629,5.02443065,0.84339205,1.02499204,0.00041805,1.06183670,0.04310170,2.41581550,1.32378596,0.35119033
-3.16658329,5.01257628,0.83642740,0.98785679,0.00043195,1.09452991,0.04587241,2.39554635,1.37389425,0.35469133
-3.16058029,5.00465694,0.82930048,0.95599798,0.00044919,1.12503318,0.04897441,2.37719781,1.42549203,0.35687080
-3.15457729,5.00086689,0.82205882,0.92982288,0.00046970,1.15295545,0.05242892,2.36105747,1.47765610,0.35769981
-3.14857429,5.00124005,0.81474277,0.90960065,0.00049337,1.17792804,0.05625185,2.34734786,1.52944478,0.35716878
-3.14257129,5.00564217,0.80738452,0.89546082,0.00052001,1.19960763,0.06045239,2.33621917,1.57990930,0.35528696
-3.13656828,5.01376482,0.80000694,0.88739419,0.00054940,1.21767935,0.06503145,2.32774198,1.62810583,0.35208133
-3.13056528,5.02512164,0.79262222,0.88525563,0.00058123,1.23185978,0.06998032,2.32190028,1.67310819,0.34759533
-3.12456228,5.03904750,0.78523049,0.88876889,0.00061516,1.24190025,0.07527948,2.31858531,1.71402122,0.34188726
-3.11855928,5.05470122,0.77781851,0.89753328,0.00065075,1.24759015,0.08089763,2.31759073,1.74999488,0.33502858
-3.11255628,5.07107269,0.77035851,0.91103213,0.00068757,1.24876054,0.08679112,2.31860970,1.78023874,0.32710204
-3.10655328,5.08699500,0.76280754,0.92864320,0.00072508,1.24528771,0.09290375,2.32123451,1.80403673,0.31819975
-3.10055028,5.10116239,0.75510728,0.94965098,0.00076275,1.23709672,0.09916705,2.32495943,1.82076160,0.30842129
-3.09454727,5.11215431,0.74718468,0.97326106,0.00079999,1.22416476,0.10550104,2.32918727,1.82988891,0.29787188
-3.08854427,5.11846589,0.73895341,0.99861640,0.00083619,1.20652393,0.11181555,2.33324007,1.83100970,0.28666054
-3.08254127,5.11854468,0.73031638,1.02481562,0.00087075,1.18426353,0.11801200,2.33637416,1.82384167,0.27489850
-3.07653827,5.11083308,0.72116925,1.05093294,0.00090303,1.15753134,0.12398565,2.33779953,1.80823798,0.26269766
-3.07053527,5.09381557,0.71140502,1.07603961,0.00093245,1.12653385,0.12962835,2.33670335,1.78419342,0.25016922
-3.06453227,5.06606955,0.70091965,1.09922627,0.00095845,1.09153525,0.13483148,2.33227697,1.75184741,0.23742257
-3.05852926,5.02631789,0.68961844,1.11962580,0.00098049,1.05285500,0.13948919,2.32374574,1.71148354,0.22456422
-3.05252626,4.97348138,0.67742317,1.13643580,0.00099814,1.01086397,0.14350171,2.31040043,1.66352534,0.21169701
-3.04652326,4.90672888,0.66427955,1.14894017,0.00101100,0.96597908,0.14677859,2.29162929,1.60852841,0.19891947
-3.04052026,4.82552286,0.65016481,1.15652878,0.00101880,0.91865661,0.14924173,2.26694902,1.54716885,0.18632527
-3.03451726,4.72965812,0.63509508,1.15871456,0.00102136,0.86938427,0.15082815,2.23603357,1.48022834,0.17400287
-3.02851426,4.61929169,0.61913205,1.15514723,0.00101860,0.81867221,0.15149216,2.19873914,1.40857629,0.16203525
-3.02251126,4.49496220,0.60238888,1.14562305,0.00101058,0.76704334,0.15120711,2.15512416,1.33314964,0.15049972
-3.01650825,4.35759727,0.58503469,1.13009016,0.00099746,0.71502321,0.14996640,2.10546313,1.25493093,0.13946779
-3.01050525,4.20850836,0.56729760,1.10864909,0.00097954,0.66312978,0.14778382,2.05025339,1.17492550,0.12900506
-3.00450225,4.04937256,0.54946600,1.08154853,0.00095722,0.61186352,0.14469314,1.99021443,1.09413853,0.11917114
-2.99849925,3.88220203,0.53188781,1.04917643,0.00093102,0.56169813,0.14074705,1.92627928,1.01355274,0.11001950
-2.99249625,3.70930171,0.51496790,1.01204670,0.00090153,0.51307215,0.13601541,1.85957830,0.93410759,0.10159734
-2.98649325,3.53321696,0.49916324,0.97078236,0.00086946,0.46638188,0.13058296,1.79141575,0.85668049,0.09394536
-2.98049025,3.35667302,0.48497630,0.92609552,0.00083555,0.42197570,0.12454659,1.72323995,0.78207081,0.08709753
-2.97448724,3.18250852,0.47294640,0.87876538,0.00080061,0.38014995,0.11801221,1.65660803,0.71098684,0.08108073
-2.96848424,3.01360541,0.46363950,0.82961498,0.00076547,0.34114655,0.11109153,1.59314666,0.64403622,0.07591444
-2.96248124,2.85281808,0.45763648,0.77948775,0.00073098,0.30515218,0.10389872,1.53450999,0.58171989,0.07161035
-2.95647824,2.70290386,0.45552023,0.72922484,0.00069800,0.27229915,0.09654717,1.48233633,0.52442935,0.06817197
-2.95047524,2.56645753,0.45786191,0.67964396,0.00066736,0.24266766,0.08914651,1.43820510,0.47244736,0.06559430
-2.94447224,2.44585160,0.46520655,0.63152056,0.00063989,0.21628930,0.08179991,1.40359525,0.42595149,0.06386354
-2.93846923,2.34318423,0.47805849,0.58557184,0.00061639,0.19315162,0.07460183,1.37984668,0.38502031,0.06295689
-2.93246623,2.26023605,0.49686694,0.54244405,0.00059764,0.17320339,0.06763620,1.36812546,0.34964165,0.06284255
-2.92646323,2.19843660,0.52201191,0.50270316,0.00058439,0.15636039,0.06097517,1.36939397,0.31972248,0.06347978
-2.92046023,2.15884094,0.55379104,0.46682893,0.00057740,0.14251134,0.05467831,1.38438661,0.29509988,0.06481927
-2.91445723,2.14211634,0.59240747,0.43521222,0.00057741,0.13152378,0.04879239,1.41359134,0.27555253,0.06680364
-2.90845423,2.14853866,0.63795930,0.40815518,0.00058521,0.12324970,0.04335154,1.45723766,0.26081240,0.06936823
-2.90245123,2.17799773,0.69043069,0.38587378,0.00060161,0.11753056,0.03837784,1.51529066,0.25057601,0.07244207
-2.89644822,2.23001067,0.74968510,0.36850226,0.00062747,0.11420172,0.03388229,1.58745133,0.24451516,0.07594913
-2.89044522,2.30374221,0.81546080,0.35609881,0.00066373,0.11309605,0.02986599,1.67316259,0.24228658,0.07980967
-2.88444222,2.39803048,0.88736896,0.34865196,0.00071144,0.11404673,0.02632149,1.77162072,0.24354053,0.08394186
-2.87843922,2.51141718,0.96489432,0.34608703,0.00077170,0.11688910,0.02323427,1.88179157,0.24792803,0.08826343
-2.87243622,2.64218083,1.04739877,0.34827235,0.00084577,0.12146176,0.02058422,2.00243093,0.25510679,0.09269336
-2.86643322,2.78837178,1.13412769,0.35502473,0.00093496,0.12760683,0.01834708,2.13210844,0.26474576,0.09715363
-2.86043022,2.94784820,1.22421906,0.36611395,0.00104067,0.13516958,0.01649576,2.26923417,0.27652831,0.10157079
-2.85442721,3.11831195,1.31671527,0.38126634,0.00116436,0.14399752,0.01500157,2.41208734,0.29015431,0.10587747
-2.84842421,3.29734385,1.41057747,0.40016724,0.00130750,0.15393909,0.01383519,2.55884640,0.30534107,0.11001365
-2.84242121,3.48243774,1.50470205,0.42246270,0.00147150,0.16484225,0.01296752,2.70761975,0.32182329,0.11392760
-2.83641821,3.67103323,1.59793911,0.44776058,0.00165768,0.17655291,0.01237025,2.85647671,0.33935242,0.11757664
-2.83041521,3.86054700,1.68911242,0.47563155,0.00186717,0.18891368,0.01201634,3.00347804,0.35769538,0.12092748
-2.82441221,4.04840277,1.77704044,0.50561015,0.00210080,0.20176285,0.01188020,3.14670565,0.37663292,0.12395622
-2.81840920,4.23206009,1.86055803,0.53719661,0.00235908,0.21493386,0.01193777,3.28429111,0.39595784,0.12664808
-2.81240620,4.40904236,1.93853821,0.56985970,0.00264205,0.22825534,0.01216647,3.41444272,0.41547319,0.12899677
-2.80640320,4.57696423,2.00991365,0.60304094,0.00294918,0.24155188,0.01254504,3.53547081,0.43499060,0.13100363
-2.80040020,4.73355865,2.07369720,0.63616047,0.00327935,0.25464533,0.01305325,3.64581116,0.45432885,0.13267649
-2.79439720,4.87670373,2.12900117,0.66862468,0.00363075,0.26735692,0.01367170,3.74404631,0.47331275,0.13402846
-2.78839420,5.00444928,2.17505472,0.69983563,0.00400080,0.27950986,0.01438148,3.82892472,0.49177249,0.13507660
-2.78239120,5.11504305,2.21121911,0.72920205,0.00438618,0.29093250,0.01516396,3.89937749,0.50954323,0.13584054
-2.77638819,5.20695598,2.23700025,0.75615171,0.00478282,0.30146184,0.01600054,3.95453256,0.52646525,0.13634120
-2.77038519,5.27890621,2.25205842,0.78014460,0.00518593,0.31094720,0.01687259,3.99372619,0.54238428,0.13659960
-2.76438219,5.32988083,2.25621469,0.80068649,0.00559004,0.31925393,0.01776132,4.01651147,0.55715222,0.13663583
-2.75837919,5.35915477,2.24945401,0.81734228,0.00598917,0.32626688,0.01864787,4.02266372,0.57062807,0.13646822
-2.75237619,5.36630576,2.23192473,0.82974834,0.00637690,0.33189352,0.01951343,4.01218249,0.58267895,0.13611276
-2.74637319,5.35122455,2.20393464,0.83762339,0.00674658,0.33606654,0.02033946,3.98528997,0.59318125,0.13558275
-2.74037019,5.31411958,2.16594345,0.84077721,0.00709148,0.33874571,0.02110796,3.94242581,0.60202183,0.13488869
-2.73436718,5.25551545,2.11855205,0.83911674,0.00740501,0.33991904,0.02180185,3.88423806,0.60909915,0.13403843
-2.72836418,5.17624470,2.06248862,0.83264919,0.00768091,0.33960300,0.02240533,3.81157051,0.61432439,0.13303753
-2.72236118,5.07743289,1.99859218,0.82148191,0.00791349,0.33784201,0.02290428,3.72544631,0.61762253,0.13188977
-2.71635818,4.96047684,1.92779375,0.80581901,0.00809778,0.33470701,0.02328666,3.62704841,0.61893341,0.13059782
-2.71035518,4.82701670,1.85109596,0.78595482,0.00822974,0.33029336,0.02354287,3.51769696,0.61821267,0.12916404
-2.70435218,4.67890233,1.76955138,0.76226444,0.00830639,0.32471799,0.02366601,3.39882428,0.61543279,0.12759126
-2.69834917,4.51815505,1.68424050,0.73519182,0.00832592,0.31811614,0.02365216,3.27194797,0.61058401,0.12588358
-2.69234617,4.34692574,1.59624964,0.70523591,0.00828777,0.31063765,0.02350045,3.13864279,0.60367527,0.12404715
-2.68634317,4.16745058,1.50664977,0.67293539,0.00819265,0.30244298,0.02321313,3.00051188,0.59473509,0.12209073
-2.68034017,3.98200575,1.41647645,0.63885276,0.00804249,0.29369917,0.02279550,2.85915826,0.58381232,0.12002624
-2.67433717,3.79286223,1.32671170,0.60355832,0.00784043,0.28457576,0.02225570,2.71615695,0.57097678,0.11786900
-2.66833417,3.60224197,1.23826798,0.56761473,0.00759064,0.27524084,0.02160444,2.57302848,0.55631955,0.11563777
-2.66233117,3.41227651,1.15197473,0.53156264,0.00729823,0.26585730,0.02085463,2.43121434,0.53995302,0.11335462
-2.65632816,3.22496889,1.06856758,0.49590786,0.00696906,0.25657934,0.02002096,2.29205469,0.52201043,0.11104445
-2.65032516,3.04215971,0.98868045,0.46111053,0.00660952,0.24754927,0.01911940,2.15676874,0.50264493,0.10873431
-2.64432216,2.86549784,0.91284046,0.42757638,0.00622635,0.23889464,0.01816665,2.02643813,0.48202803,0.10645255
-2.63831916,2.69641624,0.84146547,0.39565029,0.00582643,0.23072585,0.01717967,1.90199337,0.46034739,0.10422769
-2.63231616,2.53611319,0.77486431,0.36561219,0.00541656,0.22313398,0.01617510,1.78420363,0.43780409,0.10208720
-2.62631316,2.38553909,0.71323923,0.33767520,0.00500325,0.21618921,0.01516882,1.67366985,0.41460919,0.10005624
-2.62031016,2.24538897,0.65669052,0.31198587,0.00459262,0.20993960,0.01417551,1.57082123,0.39097988,0.09815633
-2.61430715,2.11610057,0.60522278,0.28862627,0.00419019,0.20441035,0.01320828,1.47591519,0.36713520,0.09640410
-2.60830415,1.99785819,0.55875281,0.26761784,0.00380082,0.19960359,0.01227840,1.38904074,0.34329153,0.09481025
-2.60230115,1.89060188,0.51711861,0.24892642,0.00342860,0.19549875,0.01139509,1.31012517,0.31965806,0.09337861
-2.59629815,1.79404201,0.48008935,0.23246856,0.00307683,0.19205346,0.01056543,1.23894409,0.29643242,0.09210558
-2.59029515,1.70767888,0.44737601,0.21811851,0.00274799,0.18920503,0.00979429,1.17513453,0.27379657,0.09097987
-2.58429215,1.63082687,0.41864243,0.20571580,0.00244377,0.18687261,0.00908447,1.11821104,0.25191330,0.08998255
-2.57828914,1.56264282,0.39351660,0.19507315,0.00216513,0.18495981,0.00843673,1.06758441,0.23092336,0.08908761
-2.57228614,1.50215783,0.37160201,0.18598441,0.00191233,0.18335792,0.00785007,1.02258260,0.21094337,0.08826270
-2.56628314,1.44831184,0.35248869,0.17823245,0.00168504,0.18194957,0.00732192,0.98247347,0.19206463,0.08747045
-2.56028014,1.39999001,0.33576402,0.17159675,0.00148240,0.18061270,0.00684842,0.94648872,0.17435282,0.08666987
-2.55427714,1.35605994,0.32102287,0.16586056,0.00130317,0.17922476,0.00642474,0.91384833,0.15784857,0.08581809
-2.54827414,1.31540867,0.30787712,0.16081757,0.00114576,0.17766697,0.00604538,0.88378489,0.14256889,0.08487227
-2.54227114,1.27697830,0.29596414,0.15627794,0.00100840,0.17582851,0.00570442,0.85556704,0.12850927,0.08379148
-2.53626813,1.23979924,0.28495436,0.15207363,0.00088915,0.17361037,0.00539586,0.82852123,0.11564645,0.08253863
-2.53026513,1.20301999,0.27455761,0.14806305,0.00078604,0.17092881,0.00511384,0.80205137,0.10394159,0.08108222
-2.52426213,1.16593275,0.26452813,0.14413493,0.00069713,0.16771827,0.00485285,0.77565546,0.09334371,0.07939787
-2.51825913,1.12799402,0.25466836,0.14021144,0.00062051,0.16393355,0.00460792,0.74893910,0.08379334,0.07746966
-2.51225613,1.08883987,0.24483128,0.13625068,0.00055444,0.15955116,0.00437475,0.72162527,0.07522612,0.07529101
-2.50625313,1.04829573,0.23492147,0.13224844,0.00049730,0.15457000,0.00414980,0.69356053,0.06757622,0.07286531
-2.50025013,1.00638064,0.22489492,0.12823945,0.00044765,0.14901103,0.00393033,0.66471744,0.06077956,0.07020609
-2.49424712,0.96330636,0.21475772,0.12429806,0.00040424,0.14291626,0.00371442,0.63519357,0.05477673,0.06733687
-2.48824412,0.91947193,0.20456373,0.12053861,0.00036598,0.13634701,0.00350096,0.60520747,0.04951540,0.06429069
-2.48224112,0.87545425,0.19441150,0.11711532,0.00033201,0.12938153,0.00328955,0.57509186,0.04495248,0.06110926
-2.47623812,0.83199553,0.18444057,0.11422203,0.00030158,0.12211222,0.00308048,0.54528488,0.04105574,0.05784201
-2.47023512,0.78998842,0.17482740,0.11209157,0.00027416,0.11464244,0.00287461,0.51631974,0.03780507,0.05454486
-2.46423212,0.75045958,0.16578097,0.11099498,0.00024930,0.10708326,0.00267327,0.48881341,0.03519331,0.05127892
-2.45822911,0.71455230,0.15753846,0.11124031,0.00022672,0.09955012,0.00247819,0.46345478,0.03322678,0.04810920
-2.45222611,0.68350871,0.15036081,0.11317106,0.00020622,0.09215970,0.00229135,0.44099278,0.03192535,0.04510327
-2.44622311,0.65865172,0.14452845,0.11716400,0.00018769,0.08502699,0.00211493,0.42222445,0.03132233,0.04233002
-2.44022011,0.64136682,0.14033708,0.12362624,0.00017109,0.07826268,0.00195121,0.40798330,0.03146386,0.03985848
-2.43421711,0.63308340,0.13809346,0.13299125,0.00015643,0.07197101,0.00180251,0.39912764,0.03240818,0.03775680
-2.42821411,0.63525513,0.13811115,0.14571357,0.00014377,0.06624803,0.00167109,0.39652884,0.03422437,0.03609125
-2.42221111,0.64933885,0.14070596,0.16226193,0.00013320,0.06118018,0.00155918,0.40105894,0.03699089,0.03492538
-2.41620810,0.67677114,0.14619109,0.18311066,0.00012482,0.05684341,0.00146888,0.41357738,0.04079360,0.03431922
-2.41020510,0.71894198,0.15487153,0.20872891,0.00011876,0.05330251,0.00140216,0.43491623,0.04572348,0.03432849
-2.40420210,0.77716469,0.16703790,0.23956797,0.00011515,0.05061077,0.00136088,0.46586357,0.05187385,0.03500379
-2.39819910,0.85264185,0.18295925,0.27604627,0.00011411,0.04880978,0.00134673,0.50714464,0.05933713,0.03638980
-2.39219610,0.94642698,0.20287500,0.31853259,0.00011578,0.04792934,0.00136125,0.55940059,0.06820119,0.03852432
-2.38619310,1.05938232,0.22698601,0.36732747,0.00012028,0.04798750,0.00140583,0.62316485,0.07854527,0.04143730
-2.38019010,1.19213330,0.25544472,0.42264363,0.00012772,0.04899042,0.00148171,0.69883751,0.09043559,0.04514973
-2.37418709,1.34502102,0.28834486,0.48458573,0.00013820,0.05093232,0.00158995,0.78665811,0.10392069,0.04967239
-2.36818409,1.51805433,0.32571083,0.55313062,0.00015178,0.05379531,0.00173144,0.88667793,0.11902663,0.05500471
-2.36218109,1.71086371,0.36748732,0.62810887,0.00016853,0.05754913,0.00190685,0.99873281,0.13575237,0.06113341
-2.35617809,1.92265956,0.41352965,0.70918869,0.00018845,0.06215091,0.00211663,1.12241795,0.15406528,0.06803139
-2.35017509,2.15219754,0.46359544,0.79586354,0.00021154,0.06754492,0.00236097,1.25706626,0.17389730,0.07565666
-2.34417209,2.39775392,0.51733828,0.88744423,0.00023776,0.07366241,0.00263976,1.40173200,0.19514171,0.08395157
-2.33816908,2.65711380,0.57430392,0.98305694,0.00026703,0.08042161,0.00295254,1.55518127,0.21765100,0.09284228
-2.33216608,2.92757472,0.63392975,1.08164762,0.00029923,0.08772801,0.00329849,1.71589104,0.24123586,0.10223875
-2.32616308,3.20596762,0.69554782,1.18199375,0.00033422,0.09547493,0.00367634,1.88205795,0.26566572,0.11203518
-2.32016008,3.48869670,0.75839207,1.28272347,0.00037183,0.10354444,0.00408440,2.05161785,0.29067075,0.12211100
-2.31415708,3.77179859,0.82160965,1.38234229,0.00041189,0.11180883,0.00452048,2.22227667,0.31594563,0.13233248
-2.30815408,4.05102051,0.88427657,1.47926671,0.00045424,0.12013243,0.00498193,2.39155247,0.34115499,0.14255497
-2.30215108,4.32191586,0.94541735,1.57186405,0.00049875,0.12837394,0.00546561,2.55682818,0.36594057,0.15262570
-2.29614807,4.57995494,1.00402815,1.65849713,0.00054535,0.13638924,0.00596791,2.71541375,0.38992981,0.16238719
-2.29014507,4.82064714,1.05910288,1.73757234,0.00059405,0.14403453,0.00648484,2.86461586,0.41274583,0.17168102
-2.28414207,5.03967034,1.10966125,1.80758898,0.00064502,0.15116973,0.00701207,3.00181295,0.43401834,0.18035205
-2.27813907,5.23300258,1.15477773,1.86718808,0.00069860,0.15766215,0.00754504,3.12453276,0.45339518,0.18825275
-2.27213607,5.39705057,1.19361043,1.91519832,0.00075534,0.16339011,0.00807910,3.23052921,0.47055405,0.19524760
-2.26613307,5.52876944,1.22542843,1.95067705,0.00081610,0.16824653,0.00860960,3.31785565,0.48521389,0.20121739
-2.26013007,5.62576844,1.24963661,1.97294440,0.00088203,0.17214217,0.00913215,3.38493096,0.49714552,0.20606308
-2.25412706,5.68639766,1.26579663,1.98160890,0.00095468,0.17500861,0.00964272,3.43059582,0.50618100,0.20970933
-2.24812406,5.70981154,1.27364323,1.97658319,0.00103603,0.17680055,0.01013792,3.45415630,0.51222129,0.21210718
-2.24212106,5.69600620,1.27309502,1.95808906,0.00112849,0.17749752,0.01061511,3.45541279,0.51524177,0.21323612
-2.23611806,5.64582842,1.26425914,1.92665152,0.00123497,0.17710485,0.01107269,3.43467273,0.51529545,0.21310515
-2.23011506,5.56095565,1.24742960,1.88308208,0.00135888,0.17565378,0.01151020,3.39274642,0.51251350,0.21175291
-2.22411206,5.44384774,1.22307927,1.82845196,0.00150413,0.17320082,0.01192851,3.33092592,0.50710313,0.20924682
-2.21810905,5.29767219,1.19184587,1.76405642,0.00167507,0.16982620,0.01232992,3.25094782,0.49934272,0.20568130
-2.21210605,5.12620612,1.15451244,1.69137198,0.00187650,0.16563158,0.01271823,3.15494122,0.48957439,0.20117496
-2.20610305,4.93371884,1.11198323,1.61200813,0.00211352,0.16073711,0.01309872,3.04536323,0.47819431,0.19586712
-2.20010005,4.72484004,1.06525588,1.52765596,0.00239150,0.15527782,0.01347810,2.92492430,0.46564084,0.18991349
-2.19409705,4.50441865,1.01539104,1.44003568,0.00271588,0.14939960,0.01386436,2.79650655,0.45238119,0.18348147
-2.18809405,4.27737802,0.96348072,1.35084528,0.00309208,0.14325488,0.01426656,2.66307805,0.43889687,0.17674496
-2.18209105,4.04857278,0.91061647,1.26171221,0.00352521,0.13699810,0.01469454,2.52760635,0.42566856,0.16987908
-2.17608804,3.82265251,0.85785853,1.17415001,0.00401996,0.13078123,0.01515850,2.39297423,0.41316078,0.16305491
-2.17008504,3.60393673,0.80620714,1.08952118,0.00458029,0.12474942,0.01566867,2.26190063,0.40180709,0.15643438
-2.16408204,3.39630522,0.75657683,1.00900740,0.00520925,0.11903693,0.01623473,2.13686906,0.39199616,0.15016561
-2.15807904,3.20310671,0.70977437,0.93358787,0.00590867,0.11376350,0.01686539,2.02006590,0.38405931,0.14437873
-2.15207604,3.02708812,0.66648112,0.86402598,0.00667896,0.10903123,0.01756783,1.91332982,0.37825980,0.13918239
-2.14607304,2.87034578,0.62724001,0.80086434,0.00751888,0.10492207,0.01834718,1.81811374,0.37478441,0.13466108
-2.14007004,2.73429903,0.59244734,0.74442771,0.00842538,0.10149601,0.01920614,1.73545992,0.37373741,0.13087324
-2.13406703,2.61968606,0.56234942,0.69483321,0.00939338,0.09878997,0.02014449,1.66598819,0.37513730,0.12785028
-2.12806403,2.52658074,0.53704384,0.65200685,0.01041574,0.09681737,0.02115885,1.60989734,0.37891627,0.12559658
-2.12206103,2.45442917,0.51648514,0.61570547,0.01148324,0.09556855,0.02224246,1.56697883,0.38492253,0.12409026
-2.11605803,2.40210352,0.50049437,0.58554270,0.01258455,0.09501175,0.02338515,1.53664197,0.39292536,0.12328495
-2.11005503,2.36797099,0.48877209,0.56101796,0.01370646,0.09509488,0.02457338,1.51794935,0.40262282,0.12311221
-2.10405203,2.34997480,0.48091419,0.54154708,0.01483399,0.09574775,0.02579051,1.50966105,0.41365172,0.12348467
-2.09804902,2.34572451,0.47642995,0.52649359,0.01595077,0.09688493,0.02701717,1.51028599,0.42559969,0.12429979
-2.09204602,2.35259239,0.47476174,0.51519939,0.01703932,0.09840896,0.02823178,1.51813872,0.43801882,0.12544394
-2.08604302,2.36781273,0.47530558,0.50701393,0.01808154,0.10021388,0.02941121,1.53139974,0.45044051,0.12679687
-2.08004002,2.38858109,0.47743206,0.50132099,0.01905918,0.10218901,0.03053152,1.54817758,0.46239088,0.12823616
-2.07403702,2.41215031,0.48050691,0.49756241,0.01995434,0.10422271,0.03156881,1.56657058,0.47340636,0.12964178
-2.06803402,2.43592058,0.48391068,0.49525803,0.02075004,0.10620619,0.03250006,1.58472667,0.48304877,0.13090031
-2.06203102,2.45752098,0.48705695,0.49402164,0.02143070,0.10803706,0.03330399,1.60089933,0.49091949,0.13190894
-2.05602801,2.47488006,0.48940867,0.49357245,0.02198270,0.10962266,0.03396190,1.61349810,0.49667198,0.13257887
-2.05002501,2.48628383,0.49049210,0.49374210,0.02239476,0.11088291,0.03445842,1.62113226,0.50002254,0.13283822
-2.04402201,2.49041945,0.48990809,0.49447725,0.02265838,0.11175275,0.03478215,1.62264641,0.50075864,0.13263417
-2.03801901,2.48640389,0.48734049,0.49583780,0.02276810,0.11218392,0.03492615,1.61714720,0.49874466,0.13193440
-2.03201601,2.47379708,0.48256146,0.49799120,0.02272169,0.11214614,0.03488828,1.60402046,0.49392493,0.13072777
-2.02601301,2.45259965,0.47543380,0.50120317,0.02252021,0.11162766,0.03467138,1.58293863,0.48632395,0.12902416
-2.02001001,2.42323616,0.46591018,0.50582549,0.02216799,0.11063511,0.03428323,1.55385865,0.47604389,0.12685363
-2.01400700,2.38652491,0.45402959,0.51228127,0.02167248,0.10919272,0.03373634,1.51701069,0.46325950,0.12426490
-2.00800400,2.34363609,0.43991133,0.52104866,0.02104397,0.10734097,0.03304755,1.47287865,0.44821083,0.12132317
-2.00200100,2.29604042,0.42374667,0.53264335,0.02029525,0.10513471,0.03223756,1.42217353,0.43119403,0.11810754
-1.99599800,2.24545065,0.40578888,0.54760092,0.01944117,0.10264084,0.03133023,1.36580100,0.41255072,0.11470805
-1.98999500,2.19375836,0.38634192,0.56645941,0.01849817,0.09993575,0.03035183,1.30482469,0.39265638,0.11122243
-1.98399200,2.14296879,0.36574828,0.58974279,0.01748376,0.09710246,0.02933027,1.24042680,0.37190826,0.10775285
-1.97798899,2.09513599,0.34437661,0.61794594,0.01641597,0.09422781,0.02829422,1.17386760,0.35071331,0.10440265
-1.97198599,2.05230070,0.32260938,0.65152131,0.01531284,0.09139954,0.02727232,1.10644534,0.32947655,0.10127320
-1.96598299,2.01643264,0.30083113,0.69086765,0.01419191,0.08870366,0.02629239,1.03945796,0.30859018,0.09846106
-1.95997999,1.98937891,0.27941767,0.73632086,0.01306981,0.08622192,0.02538070,0.97416768,0.28842399,0.09605542
-1.95397699,1.97281932,0.25872635,0.78814681,0.01196185,0.08402969,0.02456137,0.91176940,0.26931692,0.09413591
-1.94797399,1.96822938,0.23908779,0.84653617,0.01088173,0.08219412,0.02385582,0.85336354,0.25157031,0.09277084
-1.94197099,1.97685078,0.22079903,0.91160061,0.00984130,0.08077268,0.02328237,0.79993368,0.23544258,0.09201586
-1.93596798,1.99966927,0.20411814,0.98337030,0.00885043,0.07981209,0.02285594,0.75232896,0.22114557,0.09191293
-1.92996498,2.03739910,0.18926038,1.06179207,0.00791694,0.07934765,0.02258786,0.71125130,0.20884219,0.09248977
-1.92396198,2.09047317,0.17639563,1.14672785,0.00704662,0.07940282,0.02248578,0.67724692,0.19864562,0.09375957
-1.91795898,2.15903794,0.16564711,1.23795303,0.00624329,0.07998918,0.02255365,0.65070179,0.19061944,0.09572098
-1.91195598,2.24295200,0.15709112,1.33515441,0.00550895,0.08110657,0.02279184,0.63184051,0.18477901,0.09835835
-1.90595298,2.34178758,0.15075769,1.43792754,0.00484395,0.08274343,0.02319719,0.62072802,0.18109346,0.10164213
-1.89994997,2.45483420,0.14663200,1.54577348,0.00424719,0.08487733,0.02376328,0.61727370,0.17948851,0.10552948
-1.89394697,2.58110425,0.14465641,1.65809524,0.00371639,0.08747556,0.02448057,0.62123751,0.17984968,0.10996494
-1.88794397,2.71934032,0.14473293,1.77419408,0.00324827,0.09049583,0.02533668,0.63223764,0.18202610,0.11488125
-1.88194097,2.86802470,0.14672622,1.89326637,0.00283883,0.09388704,0.02631662,0.64975979,0.18583447,0.12020034
-1.87593797,3.02539158,0.15046688,2.01440169,0.00248353,0.09759007,0.02740306,0.67316782,0.19106346,0.12583437
-1.86993497,3.18944281,0.15575518,2.13658280,0.00217754,0.10153866,0.02857663,0.70171575,0.19747837,0.13168698
-1.86393197,3.35796802,0.16236517,2.25868857,0.00191587,0.10566041,0.02981619,0.73456139,0.20482598,0.13765471
-1.85792896,3.52857025,0.17004908,2.37950040,0.00169358,0.10987778,0.03109919,0.77078158,0.21283976,0.14362863
-1.85192596,3.69869775,0.17854228,2.49771305,0.00150585,0.11410933,0.03240198,0.80938903,0.22124528,0.14949613
-1.84592296,3.86568261,0.18756851,2.61195022,0.00134812,0.11827095,0.03370019,0.84935110,0.22976587,0.15514303
-1.83991996,4.02678638,0.19684554,2.72078541,0.00121613,0.12227739,0.03496913,0.88961008,0.23812840,0.16045580
-1.83391696,4.17925261,0.20609116,2.82276777,0.00110599,0.12604376,0.03618420,0.92910503,0.24606927,0.16532400
-1.82791396,4.32036545,0.21502940,2.91645299,0.00101421,0.12948726,0.03732139,0.96679471,0.25334028,0.16964287
-1.82191096,4.44751326,0.22339683,3.00043838,0.00093768,0.13252900,0.03835769,1.00168118,0.25971443,0.17331599
