energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.89794897,9.58324410,0.04015328,0.63473110,4.68248775,3.74242229,0.06974921,4.04195343,2.25105993,0.68632078
-5.89194597,9.60847138,0.04024117,0.63545151,4.68860840,3.75848561,0.07066100,4.04991523,2.27991695,0.68630355
-5.88594297,9.61434749,0.04020114,0.63492222,4.68312141,3.76682782,0.07145524,4.05001957,2.30424539,0.68562072
-5.87993997,9.60068280,0.04003395,0.63322483,4.66602574,3.76742724,0.07213562,4.04201795,2.32354495,0.68423227
-5.87393697,9.56776181,0.03974278,0.63046880,4.63756537,3.76044114,0.07270906,4.02586505,2.33742317,0.68213047
-5.86793397,9.51631822,0.03933313,0.62678703,4.59821490,3.74619532,0.07318537,4.00171293,2.34560204,0.67933857
-5.86193097,9.44749848,0.03881260,0.62233062,4.54865862,3.72516946,0.07357688,3.96990019,2.34792169,0.67590912
-5.85592796,9.36281544,0.03819057,0.61726339,4.48976424,3.69797880,0.07389793,3.93093705,2.34434124,0.67192178
-5.84992496,9.26409446,0.03747796,0.61175606,4.42255228,3.66535301,0.07416434,3.88548672,2.33493708,0.66748104
-5.84392196,9.15341423,0.03668679,0.60598056,4.34816263,3.62811328,0.07439281,3.83434423,2.31989866,0.66271372
-5.83791896,9.03304497,0.03582987,0.60010461,4.26781967,3.58714847,0.07460023,3.77841349,2.29952236,0.65776649
-5.83191596,8.90538640,0.03492037,0.59428692,4.18279736,3.54339142,0.07480308,3.71868341,2.27420349,0.65280350
-5.82591296,8.77290782,0.03397149,0.58867304,4.09438584,3.49779615,0.07501676,3.65620414,2.24442704,0.64800404
-5.81990995,8.63809253,0.03299607,0.58339218,4.00386070,3.45131691,0.07525498,3.59206406,2.21075729,0.64356049
-5.81390695,8.50338796,0.03200633,0.57855504,3.91245609,3.40488963,0.07552921,3.52736813,2.17382673,0.63967620
-5.80790395,8.37116305,0.03101357,0.57425272,3.82134250,3.35941618,0.07584819,3.46321818,2.13432437,0.63656362
-5.80190095,8.24367326,0.03002799,0.57055671,3.73160961,3.31575185,0.07621761,3.40069527,2.09298369,0.63444223
-5.79589795,8.12303350,0.02905854,0.56751996,3.64425468,3.27469592,0.07663976,3.34084435,2.05057029,0.63353644
-5.78989495,8.01119849,0.02811282,0.56517872,3.56017611,3.23698524,0.07711347,3.28466095,2.00786921,0.63407307
-5.78389195,7.90994974,0.02719708,0.56355534,3.48017201,3.20329049,0.07763407,3.23307982,1.96567205,0.63627843
-5.77788894,7.82088783,0.02631625,0.56266140,3.40494284,3.17421458,0.07819353,3.18696496,1.92476364,0.64037478
-5.77188594,7.74542852,0.02547397,0.56250133,3.33509742,3.15029253,0.07878075,3.14710080,1.88590847,0.64657607
-5.76588294,7.68480098,0.02467274,0.56307592,3.27116118,3.13199224,0.07938190,3.11418383,1.84983665,0.65508286
-5.75987994,7.64004653,0.02391408,0.56438570,3.21358536,3.11971539,0.07998101,3.08881448,1.81722964,0.66607646
-5.75387694,7.61201634,0.02319862,0.56643389,3.16275621,3.11379785,0.08056045,3.07148869,1.78870574,0.67971234
-5.74787394,7.60136688,0.02252634,0.56922862,3.11900281,3.11450901,0.08110171,3.06258913,1.76480562,0.69611281
-5.74187094,7.60855218,0.02189667,0.57278433,3.08260275,3.12204972,0.08158597,3.06237587,1.74597826,0.71535944
-5.73586793,7.63381268,0.02130865,0.57712217,3.05378473,3.13654845,0.08199490,3.07097670,1.73256748,0.73748526
-5.72986493,7.67716055,0.02076111,0.58226937,3.03272773,3.15805585,0.08231126,3.08837740,1.72479988,0.76246722
-5.72386193,7.73836233,0.02025270,0.58825765,3.01955631,3.18653770,0.08251956,3.11441248,1.72277436,0.79021934
-5.71785893,7.81691991,0.01978204,0.59512053,3.01433248,3.22186689,0.08260657,3.14875693,1.72645410,0.82058685
-5.71185593,7.91205158,0.01934772,0.60288994,3.01704426,3.26381478,0.08256173,3.19091995,1.73566132,0.85334202
-5.70585293,8.02267484,0.01894836,0.61159217,3.02759198,3.31204293,0.08237747,3.24024117,1.75007546,0.88818175
-5.69984992,8.14739342,0.01858261,0.62124351,3.04577324,3.36609592,0.08204935,3.29589055,1.76923522,0.92472760
-5.69384692,8.28449045,0.01824912,0.63184577,3.07126776,3.42539631,0.08157611,3.35687238,1.79254458,0.96252839
-5.68784392,8.43192996,0.01794653,0.64338205,3.10362371,3.48924252,0.08095952,3.42203421,1.81928315,1.00106547
-5.68184092,8.58736861,0.01767343,0.65581315,3.14224677,3.55681057,0.08020415,3.49008113,1.84862074,1.03976096
-5.67583792,8.74817888,0.01742831,0.66907473,3.18639356,3.62716026,0.07931707,3.55959545,1.87963579,1.07798855
-5.66983492,8.91148464,0.01720951,0.68307563,3.23517047,3.69924628,0.07830735,3.62906189,1.91133747,1.11508696
-5.66383192,9.07420915,0.01701521,0.69769741,3.28753914,3.77193438,0.07718566,3.69689772,1.94269058,1.15037535
-5.65782891,9.23313486,0.01684339,0.71279541,3.34232899,3.84402248,0.07596373,3.76148725,1.97264263,1.18317054
-5.65182591,9.38497370,0.01669180,0.72820107,3.39825731,3.91426630,0.07465389,3.82121965,2.00015213,1.21280508
-5.64582291,9.52644550,0.01655801,0.74372579,3.45395646,3.98140851,0.07326858,3.87452880,2.02421702,1.23864579
-5.63981991,9.65436202,0.01643935,0.75916589,3.50800772,4.04421071,0.07181998,3.91993385,2.04390228,1.26011191
-5.63381691,9.76571302,0.01633300,0.77430858,3.55898035,4.10148648,0.07031967,3.95607881,2.05836561,1.27669209
-5.62781391,9.85775087,0.01623598,0.78893871,3.60547462,4.15213445,0.06877841,3.98176962,2.06688021,1.28795967
-5.62181091,9.92806996,0.01614526,0.80284568,3.64616662,4.19516959,0.06720593,3.99600717,2.06885381,1.29358551
-5.61580790,9.97467711,0.01605772,0.81583056,3.67985291,4.22975136,0.06561094,3.99801477,2.06384326,1.29334785
-5.60980490,9.99604989,0.01597030,0.82771259,3.70549277,4.25520736,0.06400110,3.98725894,2.05156416,1.28713889
-5.60380190,9.99118001,0.01588001,0.83833510,3.72224585,4.27105129,0.06238308,3.96346271,2.03189527,1.27496776
-5.59779890,9.95959973,0.01578402,0.84757035,3.72950335,4.27699456,0.06076274,3.92661072,2.00487763,1.25695981
-5.59179590,9.90139043,0.01567967,0.85532306,3.72691094,4.27295096,0.05914525,3.87694612,1.97070867,1.23335229
-5.58579290,9.81717298,0.01556458,0.86153267,3.71438248,4.25903443,0.05753530,3.81495948,1.92973163,1.20448674
-5.57978989,9.70808091,0.01543667,0.86617411,3.69210361,4.23555036,0.05593722,3.74137031,1.88242090,1.17079825
-5.57378689,9.57571805,0.01529418,0.86925714,3.66052534,4.20298108,0.05435521,3.65710231,1.82936420,1.13280233
-5.56778389,9.42210331,0.01513577,0.87082462,3.62034790,4.16196660,0.05279347,3.56325336,1.77124218,1.09107975
-5.56178089,9.24960555,0.01496050,0.87094962,3.57249616,4.11328200,0.05125628,3.46106201,1.70880668,1.04626013
-5.55577789,9.06087237,0.01476786,0.86973186,3.51808779,4.05781280,0.04974816,3.35187176,1.64285834,0.99900486
-5.54977489,8.85875615,0.01455783,0.86729371,3.45839627,3.99652974,0.04827388,3.23709492,1.57422460,0.94998998
-5.54377189,8.64624122,0.01433087,0.86377610,3.39481068,3.93046446,0.04683856,3.11817739,1.50373883,0.89988974
-5.53776888,8.42637510,0.01408795,0.85933450,3.32879446,3.86068709,0.04544770,2.99656575,1.43222123,0.84936124
-5.53176588,8.20220669,0.01383056,0.85413542,3.26184522,3.78828673,0.04410719,2.87367778,1.36046217,0.79903074
-5.52576288,7.97673308,0.01356075,0.84835346,3.19545742,3.71435542,0.04282340,2.75087709,1.28920818,0.74948188
-5.51975988,7.75285638,0.01328108,0.84216902,3.13108953,3.63997564,0.04160312,2.62945243,1.21915090,0.70124610
-5.51375688,7.53335058,0.01299467,0.83576684,3.07013655,3.56621147,0.04045368,2.51060174,1.15091891,0.65479546
-5.50775388,7.32083813,0.01270515,0.82933507,3.01390873,3.49410258,0.03938291,2.39542091,1.08507249,0.61053772
-5.50175088,7.11777488,0.01241667,0.82306500,2.96361646,3.42466059,0.03839916,2.28489671,1.02210091,0.56881376
-5.49574787,6.92644167,0.01213382,0.81715101,2.92036077,3.35886671,0.03751129,2.17990325,0.96242191,0.52989705
-5.48974487,6.74894034,0.01186162,0.81179068,2.88512900,3.29766962,0.03672861,2.08120142,0.90638314,0.49399503
-5.48374187,6.58719194,0.01160541,0.80718466,2.85879402,3.24198266,0.03606077,1.98944013,0.85426487,0.46125202
-5.47773887,6.44293475,0.01137074,0.80353615,2.84211606,3.19267926,0.03551762,1.90515886,0.80628371,0.43175341
-5.47173587,6.31772030,0.01116329,0.80104967,2.83574538,3.15058600,0.03510898,1.82879062,0.76259683,0.40553076
-5.46573287,6.21290570,0.01098872,0.79992896,2.84022461,3.11647279,0.03484432,1.76066466,0.72330632,0.38256749
-5.45972986,6.12964131,0.01085248,0.80037393,2.85598940,3.09103993,0.03473246,1.70100863,0.68846345,0.36280489
-5.45372686,6.06885356,0.01075969,0.80257658,2.88336662,3.07490242,0.03478111,1.64994990,0.65807251,0.34614813
-5.44772386,6.03122319,0.01071493,0.80671594,2.92256943,3.06857186,0.03499643,1.60751598,0.63209419,0.33247207
-5.44172086,6.01716003,0.01072203,0.81295228,2.97368931,3.07243692,0.03538255,1.57363422,0.61044840,0.32162674
-5.43571786,6.02677605,0.01078395,0.82142064,3.03668527,3.08674332,0.03594104,1.54813121,0.59301662,0.31344233
-5.42971486,6.05985872,0.01090257,0.83222420,3.11137105,3.11157483,0.03667052,1.53073231,0.57964385,0.30773363
-5.42371186,6.11584723,0.01107854,0.84542772,3.19740163,3.14683639,0.03756616,1.52106175,0.57014030,0.30430399
-5.41770885,6.19381415,0.01131117,0.86105151,3.29426023,3.19224097,0.03861942,1.51864409,0.56428310,0.30294866
-5.41170585,6.29245496,0.01159835,0.87906631,3.40124762,3.24730130,0.03981779,1.52290748,0.56181816,0.30345778
-5.40570285,6.41008783,0.01193647,0.89938954,3.51747523,3.31132760,0.04114472,1.53318913,0.56246243,0.30561899
-5.39969985,6.54466529,0.01232045,0.92188317,3.64186366,3.38343214,0.04257969,1.54874345,0.56590669,0.30921976
-5.39369685,6.69379900,0.01274380,0.94635357,3.77314768,3.46254113,0.04409842,1.56875300,0.57181911,0.31404956
-5.38769385,6.85479805,0.01319870,0.97255344,3.90988889,3.54741388,0.04567325,1.59234222,0.57984951,0.31990196
-5.38169085,7.02472045,0.01367616,1.00018596,4.05049620,3.63666908,0.04727375,1.61859375,0.58963443,0.32657672
-5.37568784,7.20043651,0.01416623,1.02891105,4.19325423,3.72881737,0.04886737,1.64656701,0.60080295,0.33388186
-5.36968484,7.37870230,0.01465825,1.05835355,4.33635890,3.82229911,0.05042027,1.67531836,0.61298309,0.34163580
-5.36368184,7.55624043,0.01514111,1.08811312,4.47795918,3.91552587,0.05189824,1.70392236,0.62580857,0.34966947
-5.35767884,7.72982510,0.01560359,1.11777528,4.61620337,4.00692409,0.05326766,1.73149306,0.63892579,0.35782839
-5.35167584,7.89636776,0.01603464,1.14692337,4.74928793,4.09497895,0.05449655,1.75720482,0.65200063,0.36597454
-5.34567284,8.05299984,0.01642371,1.17515062,4.87550672,4.17827665,0.05555544,1.78031148,0.66472483,0.37398808
-5.33966983,8.19714889,0.01676108,1.20207203,4.99329842,4.25554325,0.05641835,1.80016340,0.67682169,0.38176866
-5.33366683,8.32660479,0.01703812,1.22733533,5.10128976,4.32567836,0.05706360,1.81622147,0.68805070,0.38923635
-5.32766383,8.43957324,0.01724753,1.25063070,5.19833272,4.38778241,0.05747441,1.82806765,0.69821108,0.39633195
-5.32166083,8.53471426,0.01738358,1.27169866,5.28353387,4.44117625,0.05763948,1.83541169,0.70714384,0.40301679
-5.31565783,8.61116436,0.01744224,1.29033598,5.35627465,4.48541246,0.05755328,1.83809368,0.71473240,0.40927181
-5.30965483,8.66854171,0.01742127,1.30639930,5.41622186,4.52027819,0.05721620,1.83608260,0.72090184,0.41509607
-5.30365183,8.70693461,0.01732026,1.31980644,5.46332807,4.54578944,0.05663448,1.82947103,0.72561662,0.42050459
-5.29764882,8.72687436,0.01714059,1.33053542,5.49782246,4.56217772,0.05581996,1.81846621,0.72887716,0.42552566
-5.29164582,8.72929436,0.01688539,1.33862141,5.52019268,4.56986962,0.05478969,1.80337819,0.73071536,0.43019773
-5.28564282,8.71547782,0.01655933,1.34415185,5.53115925,4.56946087,0.05356530,1.78460555,0.73118936,0.43456598
-5.27963982,8.68699707,0.01616852,1.34726016,5.53164387,4.56168609,0.05217233,1.76261933,0.73037786,0.43867876
-5.27363682,8.64564743,0.01572021,1.34811830,5.52273364,4.54738604,0.05063945,1.73794606,0.72837430,0.44258398
-5.26763382,8.59337900,0.01522261,1.34692888,5.50564286,4.52747378,0.04899758,1.71115037,0.72528122,0.44632574
-5.26163082,8.53222932,0.01468458,1.34391700,5.48167445,4.50290143,0.04727898,1.68281803,0.72120503,0.44994126
-5.25562781,8.46425969,0.01411543,1.33932236,5.45218253,4.47462889,0.04551642,1.65353984,0.71625151,0.45345831
-5.24962481,8.39149749,0.01352458,1.33339202,5.41853759,4.44359568,0.04374227,1.62389691,0.71052212,0.45689318
-5.24362181,8.31588625,0.01292138,1.32637391,5.38209551,4.41069685,0.04198773,1.59444772,0.70411138,0.46024939
-5.23761881,8.23924468,0.01231485,1.31851152,5.34417093,4.37676353,0.04028214,1.56571699,0.69710513,0.46351708
-5.23161581,8.16323520,0.01171353,1.31003969,5.30601564,4.34254839,0.03865231,1.53818673,0.68957993,0.46667316
-5.22561281,8.08934192,0.01112525,1.30118152,5.26880177,4.30871602,0.03712204,1.51228910,0.68160325,0.46968219
-5.21960980,8.01885760,0.01055707,1.29214647,5.23360960,4.27583784,0.03571171,1.48840132,0.67323455,0.47249791
-5.21360680,7.95287841,0.01001514,1.28312936,5.20141956,4.24439113,0.03443801,1.46684217,0.66452684,0.47506532
-5.20760380,7.89230554,0.00950465,1.27431015,5.17310749,4.21476140,0.03331377,1.44786991,0.65552879,0.47732333
-5.20160080,7.83785185,0.00902983,1.26585432,5.14944266,4.18724730,0.03234786,1.43168149,0.64628689,0.47920758
-5.19559780,7.79005236,0.00859390,1.25791362,5.13108756,4.16206738,0.03154529,1.41841263,0.63684773,0.48065364
-5.18959480,7.74927707,0.00819912,1.25062692,5.11859883,4.13936780,0.03090729,1.40813867,0.62726003,0.48160013
-5.18359180,7.71574484,0.00784683,1.24412111,5.11242887,4.11923036,0.03043152,1.40087602,0.61757639,0.48199185
-5.17758879,7.68953767,0.00753750,1.23851187,5.11292750,4.10168048,0.03011237,1.39658412,0.60785453,0.48178257
-5.17158579,7.67061448,0.00727081,1.23390419,5.12034380,4.08669458,0.02994126,1.39516785,0.59815812,0.48093763
-5.16558279,7.65882430,0.00704571,1.23039260,5.13482784,4.07420686,0.02990701,1.39648044,0.58855697,0.47943597
-5.15957979,7.65391885,0.00686050,1.22806132,5.15643267,4.06411541,0.02999630,1.40032703,0.57912672,0.47727172
-5.15357679,7.65556473,0.00671293,1.22698406,5.18511695,4.05628784,0.03019405,1.40646884,0.56994811,0.47445518
-5.14757379,7.66335571,0.00660027,1.22722382,5.22074837,4.05056667,0.03048393,1.41462823,0.56110573,0.47101321
-5.14157079,7.67682557,0.00651941,1.22883271,5.26310864,4.04677476,0.03084880,1.42449471,0.55268656,0.46698902
-5.13556778,7.69546183,0.00646694,1.23185178,5.31190008,4.04472103,0.03127119,1.43573184,0.54477829,0.46244137
-5.12956478,7.71872093,0.00643924,1.23631104,5.36675431,4.04420680,0.03173379,1.44798526,0.53746744,0.45744320
-5.12356178,7.74604466,0.00643254,1.24222968,5.42724311,4.04503266,0.03221986,1.46089151,0.53083765,0.45207981
-5.11755878,7.77687788,0.00644305,1.24961652,5.49289110,4.04700602,0.03271373,1.47408767,0.52496795,0.44644659
-5.11155578,7.81068692,0.00646702,1.25847053,5.56319032,4.04994904,0.03320113,1.48722147,0.51993122,0.44064642
-5.10555278,7.84697799,0.00650079,1.26878158,5.63761575,4.05370657,0.03366959,1.49996159,0.51579288,0.43478687
-5.09954977,7.88531461,0.00654093,1.28053109,5.71564133,4.05815374,0.03410873,1.51200764,0.51260982,0.42897719
-5.09354677,7.92533285,0.00658426,1.29369253,5.79675540,4.06320247,0.03451050,1.52309949,0.51042958,0.42332530
-5.08754377,7.96675332,0.00662794,1.30823175,5.88047477,4.06880643,0.03486936,1.53302553,0.50928977,0.41793484
-5.08154077,8.00938861,0.00666953,1.32410679,5.96635626,4.07496380,0.03518233,1.54162921,0.50921770,0.41290234
-5.07553777,8.05314537,0.00670700,1.34126731,6.05400506,4.08171734,0.03544907,1.54881372,0.51023014,0.40831463
-5.06953477,8.09802028,0.00673879,1.35965339,6.14307890,4.08915145,0.03567172,1.55454443,0.51233331,0.40424659
-5.06353177,8.14408964,0.00676385,1.37919380,6.23328780,4.09738609,0.03585479,1.55884884,0.51552284,0.40075924
-5.05752876,8.19149277,0.00678159,1.39980373,6.32438900,4.10656760,0.03600490,1.56181408,0.51978384,0.39789831
-5.05152576,8.24040972,0.00679189,1.42138213,6.41617720,4.11685678,0.03613043,1.56358198,0.52509094,0.39569327
-5.04552276,8.29103446,0.00679507,1.44380876,6.50847058,4.12841476,0.03624119,1.56434199,0.53140839,0.39415692
-5.03951976,8.34354500,0.00679187,1.46694124,6.60109333,4.14138751,0.03634794,1.56432218,0.53869003,0.39328546
-5.03351676,8.39807205,0.00678335,1.49061228,6.69385565,4.15588978,0.03646198,1.56377891,0.54687932,0.39305911
-5.02751376,8.45466835,0.00677087,1.51462736,6.78653260,4.17198962,0.03659463,1.56298552,0.55590937,0.39344326
-5.02151076,8.51328049,0.00675597,1.53876319,6.87884296,4.18969442,0.03675678,1.56222076,0.56570297,0.39439002
-5.01550775,8.57372527,0.00674035,1.56276712,6.97042984,4.20893942,0.03695846,1.56175737,0.57617267,0.39584026
-5.00950475,8.63567212,0.00672575,1.58635771,7.06084413,4.22957968,0.03720844,1.56185147,0.58722103,0.39772590
-5.00350175,8.69863298,0.00671392,1.60922669,7.14953230,4.25138593,0.03751388,1.56273311,0.59874095,0.39997249
-4.99749875,8.76196047,0.00670650,1.63104230,7.23582941,4.27404492,0.03788011,1.56459841,0.61061629,0.40250190
-4.99149575,8.82485476,0.00670503,1.65145406,7.31895819,4.29716422,0.03831037,1.56760355,0.62272264,0.40523507
-4.98549275,8.88637879,0.00671087,1.67009886,7.39803455,4.32028137,0.03880580,1.57186068,0.63492839,0.40809460
-4.97948974,8.94548133,0.00672519,1.68660831,7.47207949,4.34287696,0.03936538,1.57743587,0.64709611,0.41100725
-4.97348674,9.00102655,0.00674893,1.70061694,7.54003721,4.36439092,0.03998602,1.58434887,0.65908420,0.41390602
-4.96748374,9.05182852,0.00678282,1.71177118,7.60079844,4.38424120,0.04066268,1.59257450,0.67074877,0.41673195
-4.96148074,9.09668888,0.00682735,1.71973858,7.65322828,4.40184372,0.04138862,1.60204550,0.68194583,0.41943534
-4.95547774,9.13443557,0.00688283,1.72421702,7.69619695,4.41663265,0.04215561,1.61265633,0.69253361,0.42197657
-4.94947474,9.16396066,0.00694940,1.72494354,7.72861219,4.42807993,0.04295423,1.62426766,0.70237503,0.42432628
-4.94347174,9.18425530,0.00702699,1.72170230,7.74945163,4.43571299,0.04377418,1.63671127,0.71134018,0.42646504
-4.93746873,9.19444020,0.00711545,1.71433148,7.75779375,4.43912992,0.04460452,1.64979491,0.71930874,0.42838252
-4.93146573,9.19379030,0.00721447,1.70272871,7.75284577,4.43801143,0.04543401,1.66330701,0.72617232,0.43007616
-4.92546273,9.18175267,0.00732365,1.68685489,7.73396751,4.43212922,0.04625133,1.67702108,0.73183643,0.43154944
-4.91945973,9.15795732,0.00744248,1.66673614,7.70068997,4.42135056,0.04704525,1.69069967,0.73622226,0.43280993
-4.91345673,9.12222083,0.00757037,1.64246384,7.65272823,4.40563920,0.04780489,1.70409796,0.73926790,0.43386701
-4.90745373,9.07454346,0.00770660,1.61419280,7.58998818,4.38505299,0.04851979,1.71696715,0.74092922,0.43472973
-4.90145073,9.01510052,0.00785034,1.58213757,7.51256724,4.35973861,0.04918002,1.72905771,0.74118020,0.43540452
-4.89544772,8.94422933,0.00800061,1.54656712,7.42074949,4.32992428,0.04977627,1.74012285,0.74001273,0.43589327
-4.88944472,8.86241325,0.00815628,1.50779798,7.31499577,4.29591101,0.05029992,1.74992236,0.73743595,0.43619161
-4.88344172,8.77026421,0.00831600,1.46618636,7.19592996,4.25806333,0.05074307,1.75822706,0.73347517,0.43628762
-4.87743872,8.66850546,0.00847826,1.42211929,7.06432222,4.21680031,0.05109862,1.76482405,0.72817043,0.43616108
-4.87143572,8.55795584,0.00864133,1.37600541,6.92107069,4.17258740,0.05136035,1.76952295,0.72157471,0.43578322
-4.86543272,8.43951680,0.00880325,1.32826552,6.76718261,4.12592977,0.05152302,1.77216288,0.71375210,0.43511704
-4.85942971,8.31416283,0.00896193,1.27932341,6.60375596,4.07736740,0.05158254,1.77262040,0.70477587,0.43411827
-4.85342671,8.18293586,0.00911508,1.22959727,6.43196267,4.02747212,0.05153613,1.77081788,0.69472654,0.43273689
-4.84742371,8.04694346,0.00926036,1.17949188,6.25303378,3.97684645,0.05138253,1.76673213,0.68369023,0.43091906
-4.84142071,7.90736037,0.00939538,1.12939187,6.06824710,3.92612388,0.05112223,1.76040261,0.67175720,0.42860959
-4.83541771,7.76543230,0.00951785,1.07965626,5.87891735,3.87597015,0.05075768,1.75193894,0.65902069,0.42575468
-4.82941471,7.62248097,0.00962563,1.03061429,5.68638853,3.82708465,0.05029356,1.74152677,0.64557614,0.42230480
-4.82341171,7.47990848,0.00971688,0.98256262,5.49202805,3.78020139,0.04973696,1.72943168,0.63152070,0.41821771
-4.81740870,7.33919970,0.00979017,0.93576388,5.29722177,3.73608840,0.04909750,1.71600026,0.61695312,0.41346134
-4.81140570,7.20192075,0.00984457,0.89044638,5.10336928,3.69554494,0.04838745,1.70165807,0.60197381,0.40801648
-4.80540270,7.06971215,0.00987984,0.84680498,4.91187837,3.65939569,0.04762169,1.68690398,0.58668509,0.40187904
-4.79939970,6.94427540,0.00989647,0.80500275,4.72415785,3.62848140,0.04681760,1.67230077,0.57119151,0.39506191
-4.79339670,6.82735214,0.00989577,0.76517332,4.54160795,3.60364562,0.04599486,1.65846186,0.55560016,0.38759619
-4.78739370,6.72069551,0.00987999,0.72742366,4.36560779,3.58571757,0.04517506,1.64603452,0.54002069,0.37953175
-4.78139070,6.62603404,0.00985232,0.69183701,4.19749964,3.57549120,0.04438127,1.63567997,0.52456524,0.37093709
-4.77538769,6.54502882,0.00981688,0.65847577,4.03856981,3.57370120,0.04363745,1.62805096,0.50934794,0.36189850
-4.76938469,6.47922527,0.00977878,0.62738428,3.89002678,3.58099669,0.04296780,1.62376777,0.49448400,0.35251848
-4.76338169,6.43000150,0.00974396,0.59859102,3.75297697,3.59791365,0.04239604,1.62339358,0.48008845,0.34291348
-4.75737869,6.39851544,0.00971918,0.57211060,3.62839912,3.62484748,0.04194461,1.62741031,0.46627444,0.33321109
-4.75137569,6.38565339,0.00971184,0.54794496,3.51711845,3.66202698,0.04163392,1.63619613,0.45315119,0.32354669
-4.74537269,6.39198248,0.00972987,0.52608422,3.41978187,3.70949134,0.04148155,1.65000567,0.44082160,0.31405979
-4.73936968,6.41770987,0.00978150,0.50650695,3.33683544,3.76707124,0.04150159,1.66895399,0.42937973,0.30489006
-4.73336668,6.46265080,0.00987504,0.48917997,3.26850549,3.83437562,0.04170398,1.69300518,0.41890819,0.29617337
-4.72736368,6.52620782,0.01001868,0.47405794,3.21478456,3.91078482,0.04209404,1.72196622,0.40947556,0.28803780
-4.72136068,6.60736234,0.01022022,0.46108265,3.17542304,3.99545088,0.04267209,1.75548649,0.40113403,0.28059993
-4.71535768,6.70467976,0.01048678,0.45018229,3.14992724,4.08730540,0.04343326,1.79306313,0.39391741,0.27396145
-4.70935468,6.81632809,0.01082456,0.44127086,3.13756435,4.18507483,0.04436747,1.83405199,0.38783948,0.26820628
-4.70335168,6.94010991,0.01123856,0.43424770,3.13737420,4.28730279,0.04545957,1.87768384,0.38289298,0.26339824
-4.69734867,7.07350639,0.01173230,0.42899746,3.14818764,4.39237871,0.04668965,1.92308506,0.37904916,0.25957940
-4.69134567,7.21373185,0.01230763,0.42539035,3.16865097,4.49857169,0.04803356,1.96930198,0.37625802,0.25676917
-4.68534267,7.35779673,0.01296448,0.42328300,3.19725535,4.60406836,0.04946349,2.01532780,0.37444915,0.25496405
-4.67933967,7.50257652,0.01370070,0.42251971,3.23237040,4.70701321,0.05094876,2.06013100,0.37353328,0.25413824
-4.67333667,7.64488410,0.01451193,0.42293427,3.27228049,4.80554996,0.05245665,2.10268399,0.37340438,0.25424484
-4.66733367,7.78154272,0.01539151,0.42435214,3.31522265,4.89786251,0.05395327,2.14199089,0.37394224,0.25521774
-4.66133067,7.90945728,0.01633052,0.42659309,3.35942468,4.98221402,0.05540451,2.17711347,0.37501553,0.25697408
-4.65532766,8.02568147,0.01731777,0.42947407,3.40314225,5.05698296,0.05677698,2.20719424,0.37648511,0.25941712
-4.64932466,8.12747889,0.01833999,0.43281232,3.44469397,5.12069516,0.05803883,2.23147609,0.37820753,0.26243946
-4.64332166,8.21237656,0.01938198,0.43642850,3.48249354,5.17205113,0.05916059,2.24931795,0.38003858,0.26592645
