energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-5.87393697,5.82681659,0.02525941,0.44191340,0.40651261,0.52493973,1.51026680,2.51253038,2.32937846,0.00000000
-5.86793397,5.89983851,0.02500319,0.44764564,0.40126853,0.52701668,1.50462509,2.57241038,2.34242000,0.00000000
-5.86193097,5.96300333,0.02466826,0.45318159,0.39701446,0.52680294,1.49525882,2.62972524,2.35018849,0.00000000
-5.85592796,6.01528018,0.02424910,0.45840792,0.39367309,0.52427422,1.48207115,2.68386643,2.35236433,0.00000000
-5.84992496,6.05593903,0.02374330,0.46323115,0.39116375,0.51946034,1.46510039,2.73429121,2.34878334,0.00000000
-5.84392196,6.08454945,0.02315142,0.46758029,0.38940666,0.51244301,1.44451364,2.78052622,2.33943314,0.00000000
-5.83791896,6.10097027,0.02247685,0.47140917,0.38832699,0.50335174,1.42059600,2.82216971,2.32444398,0.00000000
-5.83191596,6.10533158,0.02172554,0.47469849,0.38785865,0.49235817,1.39373616,2.85889283,2.30407492,0.00000000
-5.82591296,6.09801086,0.02090563,0.47745726,0.38794780,0.47966930,1.36440908,2.89044028,2.27869663,0.00000000
-5.81990995,6.07960512,0.02002707,0.47972369,0.38855563,0.46551980,1.33315677,2.91663082,2.24877181,0.00000000
-5.81390695,6.05090092,0.01910118,0.48156522,0.38966051,0.45016396,1.30056801,2.93735783,2.21483457,0.00000000
-5.80790395,6.01284396,0.01814018,0.48307781,0.39125935,0.43386758,1.26725812,2.95259017,2.17746982,0.00000000
-5.80190095,5.96650988,0.01715679,0.48438419,0.39336800,0.41690022,1.23384951,2.96237342,2.13729386,0.00000000
-5.79589795,5.91307719,0.01616379,0.48563138,0.39602065,0.39952812,1.20095391,2.96683140,2.09493672,0.00000000
-5.78989495,5.85380333,0.01517365,0.48698718,0.39926833,0.38200804,1.16915680,2.96616784,2.05102722,0.00000000
-5.78389195,5.79000412,0.01419822,0.48863601,0.40317646,0.36458218,1.13900460,2.96066785,2.00618082,0.00000000
-5.77788894,5.72303657,0.01324847,0.49077403,0.40782148,0.34747445,1.11099472,2.95069890,1.96099054,0.00000000
-5.77188594,5.65428499,0.01233433,0.49360381,0.41328689,0.33088783,1.08556876,2.93671082,1.91602091,0.00000000
-5.76588294,5.58514964,0.01146456,0.49732872,0.41965876,0.31500308,1.06310855,2.91923443,1.87180458,0.00000000
-5.75987994,5.51703744,0.01064670,0.50214729,0.42702095,0.29997856,1.04393503,2.89887852,1.82884136,0.00000000
-5.75387694,5.45135394,0.00988711,0.50824776,0.43545041,0.28595100,1.02830934,2.87632481,1.78759910,0.00000000
-5.74787394,5.38949601,0.00919104,0.51580299,0.44501278,0.27303708,1.01643608,2.85232074,1.74851597,0.00000000
-5.74187094,5.33284459,0.00856273,0.52496611,0.45575856,0.26133567,1.00846784,2.82767023,1.71200361,0.00000000
-5.73586793,5.28275713,0.00800554,0.53586686,0.46772020,0.25093038,1.00451095,2.80322229,1.67845080,0.00000000
-5.72986493,5.24055966,0.00752217,0.54860897,0.48091030,0.24189233,1.00463163,2.77985804,1.64822708,0.00000000
-5.72386193,5.20753816,0.00711478,0.56326846,0.49532106,0.23428291,1.00886246,2.75847636,1.62168621,0.00000000
-5.71785893,5.18492959,0.00678519,0.57989309,0.51092516,0.22815637,1.01720851,2.73997875,1.59916908,0.00000000
-5.71185593,5.17391268,0.00653504,0.59850263,0.52767806,0.22356205,1.02965306,2.72525394,1.58100606,0.00000000
-5.70585293,5.17559868,0.00636590,0.61909009,0.54552157,0.22054616,1.04616257,2.71516287,1.56751855,0.00000000
-5.69984992,5.19102242,0.00627940,0.64162357,0.56438863,0.21915307,1.06669078,2.71052445,1.55901978,0.00000000
-5.69384692,5.22113367,0.00627728,0.66604856,0.58420899,0.21942593,1.09118179,2.71210270,1.55581478,0.00000000
-5.68784392,5.26678907,0.00636146,0.69229042,0.60491543,0.22140673,1.11957217,2.72059554,1.55819952,0.00000000
-5.68184092,5.32874442,0.00653396,0.72025680,0.62645019,0.22513573,1.15179191,2.73662538,1.56645914,0.00000000
-5.67583792,5.40764724,0.00679694,0.74983973,0.64877113,0.23065023,1.18776445,2.76073180,1.58086530,0.00000000
-5.66983492,5.50402925,0.00715255,0.78091720,0.67185716,0.23798284,1.22740572,2.79336594,1.60167254,0.00000000
-5.66383192,5.61829854,0.00760280,0.81335404,0.69571267,0.24715931,1.27062230,2.83488668,1.62911372,0.00000000
-5.65782891,5.75073108,0.00814948,0.84700210,0.72037037,0.25819592,1.31730892,2.88555819,1.66339438,0.00000000
-5.65182591,5.90146129,0.00879392,0.88169962,0.74589242,0.27109664,1.36734527,2.94554859,1.70468621,0.00000000
-5.64582291,6.07047149,0.00953682,0.91727002,0.77236955,0.28585025,1.42059259,3.01492920,1.75311959,0.00000000
-5.63981991,6.25758041,0.01037807,0.95352017,0.79991813,0.30242741,1.47688990,3.09367426,1.80877543,0.00000000
-5.63381691,6.46243078,0.01131655,0.99023855,0.82867514,0.32077801,1.53605042,3.18166056,1.87167641,0.00000000
-5.62781391,6.68447654,0.01234995,1.02719337,0.85879121,0.34082887,1.59785816,3.27866700,1.94177819,0.00000000
-5.62181091,6.92297028,0.01347464,1.06413129,0.89042204,0.36248205,1.66206507,3.38437371,2.01896058,0.00000000
-5.61580790,7.17695163,0.01468550,1.10077677,0.92371835,0.38561378,1.72838893,3.49836086,2.10301941,0.00000000
-5.60980490,7.44523751,0.01597591,1.13683258,0.95881508,0.41007426,1.79651210,3.62010712,2.19365941,0.00000000
-5.60380190,7.72641509,0.01733763,1.17198160,0.99582001,0.43568838,1.86608139,3.74898800,2.29048860,0.00000000
-5.59779890,8.01883842,0.01876087,1.20589004,1.03480257,0.46225742,1.93670913,3.88427423,2.39301447,0.00000000
-5.59179590,8.32062949,0.02023431,1.23821225,1.07578326,0.48956171,2.00797537,4.02513050,2.50064261,0.00000000
-5.58579290,8.62968435,0.02174524,1.26859687,1.11872422,0.51736422,2.07943141,4.17061498,2.61267777,0.00000000
-5.57978989,8.94368473,0.02327970,1.29669432,1.16352145,0.54541503,2.15060441,4.31967983,2.72832772,0.00000000
-5.57378689,9.26011550,0.02482267,1.32216519,1.20999912,0.57345647,2.22100307,4.47117328,2.84670999,0.00000000
-5.56778389,9.57628800,0.02635836,1.34468925,1.25790632,0.60122882,2.29012415,4.62384347,2.96686140,0.00000000
-5.56178089,9.88936915,0.02787042,1.36397456,1.30691657,0.62847628,2.35745981,4.77634462,3.08775032,0.00000000
-5.55577789,10.19641605,0.02934228,1.37976628,1.35663024,0.65495307,2.42250539,4.92724582,3.20829144,0.00000000
-5.54977489,10.49441580,0.03075745,1.39185464,1.40658000,0.68042942,2.48476765,5.07504275,3.32736280,0.00000000
-5.54377189,10.78033007,0.03209986,1.40008175,1.45623925,0.70469721,2.54377322,5.21817272,3.44382473,0.00000000
-5.53776888,11.05114387,0.03335418,1.40434677,1.50503348,0.72757501,2.59907718,5.35503315,3.55654040,0.00000000
-5.53176588,11.30391804,0.03450615,1.40460924,1.55235420,0.74891257,2.65027171,5.48400378,3.66439749,0.00000000
-5.52576288,11.53584471,0.03554288,1.40089047,1.59757524,0.76859436,2.69699467,5.60347245,3.76633077,0.00000000
-5.51975988,11.74430514,0.03645319,1.39327287,1.64007082,0.78654233,2.73893813,5.71186440,3.86134499,0.00000000
-5.51375688,11.92692874,0.03722786,1.38189736,1.67923493,0.80271764,2.77585671,5.80767470,3.94853773,0.00000000
-5.50775388,12.08165235,0.03785993,1.36695905,1.71450135,0.81712157,2.80757558,5.88950312,4.02712160,0.00000000
-5.50175088,12.20677812,0.03834488,1.34870144,1.74536353,0.82979534,2.83399808,5.95609075,4.09644543,0.00000000
-5.49574787,12.30102835,0.03868088,1.32740952,1.77139363,0.84081919,2.85511250,6.00635702,4.15601349,0.00000000
-5.48974487,12.36359506,0.03886892,1.30340203,1.79225977,0.85031050,2.87099785,6.03943587,4.20550234,0.00000000
-5.48374187,12.39418201,0.03891295,1.27702339,1.80774087,0.85842107,2.88182812,6.05470944,4.24477425,0.00000000
-5.47773887,12.39303648,0.03881989,1.24863548,1.81773802,0.86533360,2.88787447,6.05183753,4.27388655,0.00000000
-5.47173587,12.36096817,0.03859970,1.21860964,1.82228199,0.87125738,2.88950492,6.03078104,4.29309583,0.00000000
-5.46573287,12.29935275,0.03826524,1.18731906,1.82153600,0.87642313,2.88718088,5.99181762,4.30285650,0.00000000
-5.45972986,12.21011760,0.03783216,1.15513182,1.81579357,0.88107707,2.88145012,5.93554811,4.30381266,0.00000000
-5.45372686,12.09570839,0.03731865,1.12240446,1.80547100,0.88547420,2.87293573,5.86289236,4.29678308,0.00000000
-5.44772386,11.95903522,0.03674516,1.08947628,1.79109477,0.88987082,2.86232080,5.77507376,4.28273893,0.00000000
-5.44172086,11.80339878,0.03613393,1.05666428,1.77328379,0.89451648,2.85032901,5.67359230,4.26277444,0.00000000
-5.43571786,11.63239741,0.03550854,1.02425872,1.75272730,0.89964532,2.83770118,5.56018633,4.23807092,0.00000000
-5.42971486,11.44981782,0.03489334,0.99251913,1.73015911,0.90546724,2.82516851,5.43678425,4.20985529,0.00000000
-5.42371186,11.25951292,0.03431279,0.96167093,1.70632908,0.91215895,2.81342340,5.30544782,4.17935437,0.00000000
-5.41770885,11.06527165,0.03379080,0.93190247,1.68197324,0.91985543,2.80308895,5.16830920,4.14774672,0.00000000
-5.41170585,10.87068653,0.03334998,0.90336261,1.65778376,0.92864205,2.79468863,5.02750476,4.11611441,0.00000000
-5.40570285,10.67902531,0.03301094,0.87615889,1.63438017,0.93854795,2.78861771,4.88510849,4.08539676,0.00000000
-5.39969985,10.49311335,0.03279156,0.85035633,1.61228338,0.94954092,2.78511819,4.74306852,4.05634882,0.00000000
-5.39369685,10.31523313,0.03270634,0.82597714,1.59189363,0.96152442,2.78425876,4.60314989,4.02950696,0.00000000
-5.38769385,10.14704705,0.03276586,0.80300131,1.57347378,0.97433695,2.78592152,4.46688644,4.00516362,0.00000000
-5.38169085,9.98954809,0.03297623,0.78136831,1.55713858,0.98775419,2.78979654,4.33554452,3.98335332,0.00000000
-5.37568784,9.84304225,0.03333881,0.76098001,1.54285085,1.00149389,2.79538532,4.21010023,3.96385108,0.00000000
-5.36968484,9.70716422,0.03385003,0.74170483,1.53042466,1.01522377,2.80201340,4.09123137,3.94618388,0.00000000
-5.36368184,9.58092658,0.03450132,0.72338311,1.51953551,1.02857205,2.80885232,3.97932431,3.92965531,0.00000000
-5.35767884,9.46280033,0.03527932,0.70583367,1.50973706,1.04114050,2.81495004,3.87449517,3.91338226,0.00000000
-5.35167584,9.35082287,0.03616622,0.68886122,1.50048365,1.05251938,2.81926886,3.77662375,3.89634244,0.00000000
-5.34567284,9.24272804,0.03714024,0.67226463,1.49115738,1.06230372,2.82072912,3.68539798,3.87743012,0.00000000
-5.33966983,9.13609094,0.03817637,0.65584541,1.48109857,1.07011028,2.81825663,3.60036596,3.85551763,0.00000000
-5.33366683,9.02847991,0.03924712,0.63941631,1.46963784,1.07559422,2.81083153,3.52099230,3.82951908,0.00000000
-5.32766383,8.91760704,0.04032345,0.62280942,1.45612847,1.07846485,2.79753606,3.44671527,3.79845322,0.00000000
-5.32166083,8.80146891,0.04137580,0.60588348,1.43997712,1.07849941,2.77759873,3.37700103,3.76150178,0.00000000
-5.31565783,8.67846975,0.04237504,0.58852993,1.42067165,1.07555440,2.75043263,3.31139196,3.71806021,0.00000000
-5.30965483,8.54752031,0.04329353,0.57067750,1.39780460,1.06957365,2.71566565,3.24954602,3.66777805,0.00000000
-5.30365183,8.40810703,0.04410603,0.55229490,1.37109130,1.06059273,2.67316128,3.19126496,3.61058664,0.00000000
-5.29764882,8.26032805,0.04479057,0.53339162,1.34038178,1.04873944,2.62302850,3.13651002,3.54671274,0.00000000
-5.29164582,8.10489453,0.04532917,0.51401676,1.30566624,1.03423023,2.56562067,3.08540444,3.47667730,0.00000000
-5.28564282,7.94309765,0.04570838,0.49425587,1.26707390,1.01736278,2.50152311,3.03822289,3.40127955,0.00000000
-5.27963982,7.77674374,0.04591966,0.47422610,1.22486559,0.99850498,2.43153047,2.99536899,3.32156725,0.00000000
-5.27363682,7.60806177,0.04595956,0.45406990,1.17942074,0.97808091,2.35661477,2.95734259,3.23879485,0.00000000
-5.26763382,7.43958874,0.04582965,0.43394764,1.13121963,0.95655440,2.27788614,2.92469918,3.15437173,0.00000000
-5.26163082,7.27403978,0.04553628,0.41402945,1.08082200,0.93441098,2.19654817,2.89800412,3.06980338,0.00000000
-5.25562781,7.11417031,0.04509022,0.39448699,1.02884334,0.91213910,2.11385014,2.87778478,2.98662848,0.00000000
-5.24962481,6.96263788,0.04450595,0.37548534,0.97592999,0.89021146,2.03103873,2.86448358,2.90635519,0.00000000
-5.24362181,6.82187097,0.04380104,0.35717555,0.92273453,0.86906727,1.94931126,2.85841481,2.83039957,0.00000000
-5.23761881,6.69395156,0.04299527,0.33968822,0.86989240,0.84909627,1.86977293,2.85972793,2.76002924,0.00000000
-5.23161581,6.58051714,0.04210977,0.32312840,0.81800095,0.83062524,1.79339963,2.86837937,2.69631476,0.00000000
-5.22561281,6.48268656,0.04116610,0.30757207,0.76760165,0.81390739,1.72100807,2.88411443,2.64009069,0.00000000
-5.21960980,6.40101284,0.04018540,0.29306414,0.71916610,0.79911525,1.65323411,2.90646035,2.59192796,0.00000000
-5.21360680,6.33546429,0.03918758,0.27961830,0.67308608,0.78633708,1.59051999,2.93473072,2.55211834,0.00000000
-5.20760380,6.28543408,0.03819057,0.26721835,0.62966789,0.77557708,1.53311042,2.96804102,2.52067133,0.00000000
-5.20160080,6.24977664,0.03720980,0.25582100,0.58913079,0.76675908,1.48105741,3.00533431,2.49732316,0.00000000
-5.19559780,6.22686824,0.03625769,0.24535991,0.55160916,0.75973360,1.43423290,3.04541568,2.48155692,0.00000000
-5.18959480,6.21468800,0.03534341,0.23575067,0.51715800,0.75428783,1.39234818,3.08699374,2.47263269,0.00000000
-5.18359180,6.21091469,0.03447277,0.22689635,0.48576111,0.75015800,1.35497882,3.12872697,2.46962575,0.00000000
-5.17758879,6.21303437,0.03364822,0.21869336,0.45734129,0.74704357,1.32159358,3.16927275,2.47147098,0.00000000
-5.17158579,6.21845343,0.03286913,0.21103731,0.43177190,0.74462250,1.29158564,3.20733679,2.47701142,0.00000000
-5.16558279,6.22461179,0.03213203,0.20382844,0.40888893,0.74256703,1.26430482,3.24172079,2.48504854,0.00000000
-5.15957979,6.22909142,0.03143114,0.19697655,0.38850322,0.74055914,1.23908893,3.27136632,2.49439223,0.00000000
-5.15357679,6.22971534,0.03075883,0.19040502,0.37041191,0.73830514,1.21529337,3.29539316,2.50390844,0.00000000
-5.14757379,6.22463359,0.03010625,0.18405389,0.35440896,0.73554873,1.19231740,3.31313067,2.51256254,0.00000000
-5.14157079,6.21239278,0.02946391,0.17788185,0.34029411,0.73208201,1.16962653,3.32414112,2.51945693,0.00000000
-5.13556778,6.19198710,0.02882232,0.17186718,0.32788020,0.72775402,1.14677021,3.32823426,2.52386145,0.00000000
-5.12956478,6.16288943,0.02817250,0.16600748,0.31699863,0.72247658,1.12339444,3.32547282,2.52523591,0.00000000
-5.12356178,6.12506186,0.02750656,0.16031855,0.30750289,0.71622714,1.09924929,3.31616892,2.52324388,0.00000000
-5.11755878,6.07894622,0.02681805,0.15483224,0.29927029,0.70904865,1.07419137,3.30087178,2.51775775,0.00000000
-5.11155578,6.02543550,0.02610239,0.14959370,0.29220192,0.70104660,1.04818162,3.28034740,2.50885506,0.00000000
-5.10555278,5.96582806,0.02535701,0.14465799,0.28622116,0.69238330,1.02127888,3.25555100,2.49680666,0.00000000
-5.09954977,5.90176706,0.02458157,0.14008640,0.28127090,0.68326986,0.99362997,3.22759342,2.48205741,0.00000000
-5.09354677,5.83516785,0.02377787,0.13594263,0.27730978,0.67395625,0.96545696,3.19770273,2.46520055,0.00000000
-5.08754377,5.76813666,0.02294989,0.13228897,0.27430776,0.66471989,0.93704249,3.16718237,2.44694690,0.00000000
-5.08154077,5.70288390,0.02210352,0.12918282,0.27224137,0.65585342,0.90871387,3.13736725,2.42809045,0.00000000
-5.07553777,5.64163577,0.02124641,0.12667351,0.27108881,0.64765220,0.88082688,3.10957940,2.40947178,0.00000000
-5.06953477,5.58654742,0.02038760,0.12479972,0.27082537,0.64040202,0.85374995,3.08508440,2.39194088,0.00000000
-5.06353177,5.53962123,0.01953726,0.12358750,0.27141924,0.63436789,0.82784933,3.06505013,2.37632099,0.00000000
-5.05752876,5.50263301,0.01870635,0.12304909,0.27282807,0.62978398,0.80347591,3.05050910,2.36337492,0.00000000
-5.05152576,5.47706892,0.01790622,0.12318234,0.27499632,0.62684556,0.78095409,3.04232540,2.35377502,0.00000000
-5.04552276,5.46407508,0.01714840,0.12397106,0.27785363,0.62570302,0.76057297,3.04116741,2.34807818,0.00000000
-5.03951976,5.46442153,0.01644420,0.12538591,0.28131417,0.62645825,0.74258003,3.04748687,2.34670644,0.00000000
-5.03351676,5.47848146,0.01580458,0.12738605,0.28527704,0.62916351,0.72717739,3.06150511,2.34993394,0.00000000
-5.02751376,5.50622581,0.01523986,0.12992126,0.28962770,0.63382262,0.71452046,3.08320648,2.35788047,0.00000000
-5.02151076,5.54723305,0.01475960,0.13293452,0.29424022,0.64039451,0.70471877,3.11233939,2.37051153,0.00000000
-5.01550775,5.60071296,0.01437250,0.13636478,0.29898034,0.64879850,0.69783871,3.14842452,2.38764454,0.00000000
-5.00950475,5.66554280,0.01408627,0.14014992,0.30370911,0.65892128,0.69390769,3.19076996,2.40896066,0.00000000
-5.00350175,5.74031386,0.01390760,0.14422954,0.30828685,0.67062475,0.69291933,3.23849262,2.43402126,0.00000000
-4.99749875,5.82338575,0.01384209,0.14854762,0.31257738,0.68375443,0.69483914,3.29054502,2.46228800,0.00000000
-4.99149575,5.91294584,0.01389419,0.15305470,0.31645207,0.69814776,0.69961021,3.34574654,2.49314543,0.00000000
-4.98549275,6.00707095,0.01406717,0.15770958,0.31979374,0.71364177,0.70715843,3.40281788,2.52592473,0.00000000
-4.97948974,6.10378842,0.01436298,0.16248045,0.32250005,0.73007967,0.71739699,3.46041761,2.55992750,0.00000000
-4.97348674,6.20113407,0.01478219,0.16734517,0.32448630,0.74731592,0.73022958,3.51717944,2.59444838,0.00000000
-4.96748374,6.29720462,0.01532387,0.17229101,0.32568749,0.76521945,0.74555233,3.57174897,2.62879551,0.00000000
-4.96148074,6.39020279,0.01598540,0.17731356,0.32605956,0.78367501,0.76325421,3.62281873,2.66230807,0.00000000
-4.95547774,6.47847361,0.01676236,0.18241504,0.32557988,0.80258246,0.78321612,3.66916034,2.69437026,0.00000000
-4.94947474,6.56053123,0.01764841,0.18760206,0.32424682,0.82185425,0.80530852,3.70965289,2.72442145,0.00000000
-4.94347174,6.63507601,0.01863508,0.19288297,0.32207860,0.84141129,0.82938816,3.74330679,2.75196239,0.00000000
-4.93746873,6.70100223,0.01971179,0.19826500,0.31911156,0.86117766,0.85529407,3.76928247,2.77655779,0.00000000
-4.93146573,6.75739726,0.02086572,0.20375136,0.31539780,0.88107454,0.88284323,3.78690370,2.79783547,0.00000000
-4.92546273,6.80353364,0.02208196,0.20933841,0.31100249,0.90101395,0.91182654,3.79566544,2.81548296,0.00000000
-4.91945973,6.83885560,0.02334354,0.21501334,0.30600103,0.92089278,0.94200530,3.79523643,2.82924199,0.00000000
-4.91345673,6.86296192,0.02463172,0.22075216,0.30047605,0.94058778,0.97310884,3.78545687,2.83890189,0.00000000
-4.90745373,6.87558705,0.02592632,0.22651852,0.29451461,0.95995172,1.00483360,3.76633187,2.84429258,0.00000000
-4.90145073,6.87658222,0.02720611,0.23226321,0.28820552,0.97881137,1.03684387,3.73802130,2.84527790,0.00000000
-4.89544772,6.86589836,0.02844933,0.23792446,0.28163709,0.99696724,1.06877455,3.70082693,2.84174999,0.00000000
-4.88944472,6.84357183,0.02963430,0.24342907,0.27489519,1.01419550,1.10023573,3.65517772,2.83362514,0.00000000
-4.88344172,6.80971415,0.03074003,0.24869435,0.26806180,1.03025179,1.13081915,3.60161407,2.82084138,0.00000000
-4.87743872,6.76450590,0.03174686,0.25363065,0.26121394,1.04487682,1.16010637,3.54077173,2.80335804,0.00000000
-4.87143572,6.70819492,0.03263713,0.25814447,0.25442299,1.05780356,1.18767807,3.47336614,2.78115703,0.00000000
-4.86543272,6.64109828,0.03339573,0.26214187,0.24775443,1.06876540,1.21312430,3.40017751,2.75424562,0.00000000
-4.85942971,6.56360705,0.03401065,0.26553212,0.24126769,1.07750501,1.23605502,3.32203706,2.72266032,0.00000000
-4.85342671,6.47619288,0.03447334,0.26823119,0.23501634,1.08378321,1.25611046,3.23981445,2.68647128,0.00000000
-4.84742371,6.37941484,0.03477904,0.27016514,0.22904826,1.08738746,1.27297074,3.15440643,2.64578660,0.00000000
-4.84142071,6.27392529,0.03492686,0.27127291,0.22340582,1.08813949,1.28636429,3.06672637,2.60075609,0.00000000
-4.83541771,6.16047332,0.03491976,0.27150873,0.21812609,1.08590151,1.29607465,2.97769464,2.55157372,0.00000000
-4.82941471,6.03990469,0.03476436,0.27084375,0.21324077,1.08058099,1.30194531,2.88822915,2.49847861,0.00000000
-4.82341171,5.91315740,0.03447057,0.26926692,0.20877616,1.07213346,1.30388244,2.79923605,2.44175398,0.00000000
-4.81740870,5.78125238,0.03405113,0.26678517,0.20475289,1.06056360,1.30185547,2.71160006,2.38172422,0.00000000
-4.81140570,5.64527930,0.03352101,0.26342282,0.20118551,1.04592439,1.29589553,2.62617429,2.31874986,0.00000000
-4.80540270,5.50637773,0.03289672,0.25922032,0.19808209,1.02831468,1.28609194,2.54376949,2.25322084,0.00000000
-4.79939970,5.36571447,0.03219566,0.25423249,0.19544375,1.00787526,1.27258710,2.46514275,2.18554830,0.00000000
-4.79339670,5.22445792,0.03143535,0.24852622,0.19326421,0.98478387,1.25557007,2.39098579,2.11615548,0.00000000
-4.78739370,5.08375100,0.03063279,0.24217796,0.19152953,0.95924942,1.23526925,2.32191318,2.04546813,0.00000000
-4.78139070,4.94468363,0.02980385,0.23527103,0.19021800,0.93150571,1.21194462,2.25845096,1.97390504,0.00000000
-4.77538769,4.80826658,0.02896275,0.22789289,0.18930021,0.90180522,1.18587984,2.20102599,1.90186927,0.00000000
-4.76938469,4.67540763,0.02812168,0.22013262,0.18873948,0.87041291,1.15737463,2.14995669,1.82974047,0.00000000
-4.76338169,4.54689144,0.02729058,0.21207849,0.18849255,0.83760067,1.12673774,2.10544557,1.75786868,0.00000000
-4.75737869,4.42336392,0.02647702,0.20381595,0.18851050,0.80364225,1.09428061,2.06757409,1.68656991,0.00000000
-4.75137569,4.30532166,0.02568623,0.19542588,0.18873997,0.76880895,1.06031196,2.03630010,1.61612352,0.00000000
-4.74537269,4.19310686,0.02492134,0.18698331,0.18912460,0.73336618,1.02513327,2.01145831,1.54677146,0.00000000
-4.73936968,4.08690763,0.02418358,0.17855643,0.18960655,0.69757062,0.98903525,1.99276381,1.47871921,0.00000000
-4.73336668,3.98676352,0.02347273,0.17020605,0.19012817,0.66166814,0.95229502,1.97981874,1.41213814,0.00000000
-4.72736368,3.89257563,0.02278758,0.16198526,0.19063360,0.62589235,0.91517417,1.97212198,1.34716899,0.00000000
-4.72136068,3.80412096,0.02212634,0.15393949,0.19107032,0.59046351,0.87791726,1.96908184,1.28392620,0.00000000
-4.71535768,3.72106992,0.02148720,0.14610671,0.19139056,0.55558782,0.84075089,1.97003113,1.22250247,0.00000000
-4.70935468,3.64300641,0.02086876,0.13851780,0.19155250,0.52145697,0.80388305,1.97424463,1.16297359,0.00000000
-4.70335168,3.56944965,0.02027041,0.13119706,0.19152118,0.48824778,0.76750275,1.98095822,1.10540280,0.00000000
-4.69734867,3.49987696,0.01969273,0.12416275,0.19126926,0.45612192,0.73177974,1.98938929,1.04984481,0.00000000
-4.69134567,3.43374667,0.01913764,0.11742771,0.19077738,0.42522562,0.69686449,1.99875790,0.99634900,0.00000000
-4.68534267,3.37052073,0.01860864,0.11099996,0.19003432,0.39568938,0.66288817,2.00830802,0.94496196,0.00000000
-4.67933967,3.30968606,0.01811073,0.10488328,0.18903689,0.36762771,0.62996292,2.01732833,0.89572911,0.00000000
-4.67333667,3.25077440,0.01765041,0.09907778,0.18778958,0.34113879,0.59818212,2.02517180,0.84869559,0.00000000
-4.66733367,3.19337976,0.01723546,0.09358048,0.18630407,0.31630428,0.56762106,2.03127360,0.80390642,0.00000000
-4.66133067,3.13717325,0.01687465,0.08838579,0.18459848,0.29318909,0.53833766,2.03516649,0.76140602,0.00000000
-4.65532766,3.08191456,0.01657738,0.08348602,0.18269656,0.27184130,0.51037354,2.03649318,0.72123730,0.00000000
-4.64932466,3.02745980,0.01635328,0.07887186,0.18062677,0.25229215,0.48375528,2.03501519,0.68344033,0.00000000
-4.64332166,2.97376522,0.01621168,0.07453278,0.17842118,0.23455622,0.45849589,2.03061761,0.64805085,0.00000000
