energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,Y_p_up,Y_d_up
-5.59779890,0.75819461,0.00069012,0.40647992,0.12311292,0.00005873,0.41974836,0.24609177
-5.59179590,0.72899588,0.00066689,0.39323202,0.11888367,0.00005844,0.39333437,0.23738587
-5.58579290,0.69929293,0.00067338,0.37925578,0.11423304,0.00005851,0.36845597,0.22833819
-5.57978989,0.66939435,0.00070883,0.36468324,0.10921279,0.00005900,0.34534101,0.21904111
-5.57378689,0.63965965,0.00077288,0.34968697,0.10388324,0.00005997,0.32420641,0.20960730
-5.56778389,0.61049073,0.00086548,0.33447470,0.09831173,0.00006146,0.30525776,0.20016637
-5.56178089,0.58232200,0.00098686,0.31928306,0.09257090,0.00006357,0.28868892,0.19086111
-5.55577789,0.55560959,0.00113738,0.30437075,0.08673688,0.00006636,0.27468146,0.18184332
-5.54977489,0.53081990,0.00131752,0.29001137,0.08088758,0.00006990,0.26340379,0.17326964
-5.54377189,0.50841786,0.00152766,0.27648611,0.07510091,0.00007428,0.25500998,0.16529722
-5.53776888,0.48885522,0.00176806,0.26407660,0.06945328,0.00007956,0.24963815,0.15807948
-5.53176588,0.47255929,0.00203867,0.25305810,0.06401814,0.00008579,0.24740858,0.15176220
-5.52576288,0.45992242,0.00233905,0.24369325,0.05886480,0.00009304,0.24842152,0.14647984
-5.51975988,0.45129262,0.00266825,0.23622647,0.05405746,0.00010132,0.25275488,0.14235232
-5.51375688,0.44696542,0.00302469,0.23087924,0.04965445,0.00011066,0.26046183,0.13948236
-5.50775388,0.44717731,0.00340612,0.22784617,0.04570771,0.00012104,0.27156854,0.13795333
-5.50175088,0.45210079,0.00380953,0.22729197,0.04226248,0.00013244,0.28607216,0.13782766
-5.49574787,0.46184114,0.00423113,0.22934928,0.03935715,0.00014480,0.30393909,0.13914596
-5.48974487,0.47643480,0.00466635,0.23411718,0.03702325,0.00015805,0.32510374,0.14192655
-5.48374187,0.49584931,0.00510988,0.24166043,0.03528550,0.00017209,0.34946772,0.14616561
-5.47773887,0.51998460,0.00555573,0.25200912,0.03416190,0.00018680,0.37689960,0.15183777
-5.47173587,0.54867550,0.00599735,0.26515879,0.03366387,0.00020203,0.40723506,0.15889699
-5.46573287,0.58169511,0.00642775,0.28107068,0.03379629,0.00021763,0.44027763,0.16727783
-5.45972986,0.61875889,0.00683969,0.29967216,0.03455751,0.00023342,0.47579968,0.17689690
-5.45372686,0.65952922,0.00722586,0.32085717,0.03593926,0.00024923,0.51354386,0.18765437
-5.44772386,0.70362016,0.00757907,0.34448667,0.03792649,0.00026488,0.55322472,0.19943560
-5.44172086,0.75060242,0.00789252,0.37038903,0.04049718,0.00028018,0.59453055,0.21211283
-5.43571786,0.80000821,0.00815996,0.39836062,0.04362211,0.00029494,0.63712548,0.22554675
-5.42971486,0.85133633,0.00837593,0.42816643,0.04726461,0.00030901,0.68065167,0.23958815
-5.42371186,0.90405722,0.00853591,0.45954114,0.05138047,0.00032223,0.72473186,0.25407957
-5.41770885,0.95761829,0.00863653,0.49219065,0.05591789,0.00033447,0.76897223,0.26885704
-5.41170585,1.01144978,0.00867563,0.52579448,0.06081772,0.00034560,0.81296575,0.28375186
-5.40570285,1.06497121,0.00865239,0.56000893,0.06601396,0.00035554,0.85629616,0.29859275
-5.39969985,1.11759878,0.00856730,0.59447159,0.07143445,0.00036423,0.89854275,0.31320811
-5.39369685,1.16875392,0.00842220,0.62880701,0.07700216,0.00037163,0.93928600,0.32742873
-5.38769385,1.21787310,0.00822019,0.66263371,0.08263662,0.00037772,0.97811432,0.34109094
-5.38169085,1.26441902,0.00796550,0.69557265,0.08825588,0.00038252,1.01463179,0.35404009
-5.37568784,1.30789308,0.00766339,0.72725684,0.09377884,0.00038608,1.04846694,0.36613458
-5.36968484,1.34784907,0.00731992,0.75734204,0.09912782,0.00038846,1.07928242,0.37725015
-5.36368184,1.38390770,0.00694180,0.78551821,0.10423146,0.00038974,1.10678538,0.38728462
-5.35767884,1.41577149,0.00653613,0.81152129,0.10902774,0.00039003,1.13073816,0.39616266
-5.35167584,1.44323971,0.00611021,0.83514489,0.11346711,0.00038946,1.15096900,0.40384067
-5.34567284,1.46622244,0.00567132,0.85625135,0.11751554,0.00038816,1.16738226,0.41031146
-5.33966983,1.48475336,0.00522653,0.87478176,0.12115735,0.00038629,1.17996765,0.41560848
-5.33366683,1.49900033,0.00478251,0.89076422,0.12439778,0.00038400,1.18880801,0.41980951
-5.32766383,1.50927331,0.00434538,0.90432011,0.12726514,0.00038146,1.19408514,0.42303944
-5.32166083,1.51602896,0.00392064,0.91566781,0.12981228,0.00037884,1.19608332,0.42547208
-5.31565783,1.51987131,0.00351300,0.92512371,0.13211761,0.00037633,1.19519012,0.42733065
-5.30965483,1.52154851,0.00312642,0.93310023,0.13428518,0.00037409,1.19189437,0.42888699
-5.30365183,1.52194504,0.00276406,0.94010082,0.13644406,0.00037231,1.18678113,0.43045927
-5.29764882,1.52206973,0.00242826,0.94671203,0.13874692,0.00037116,1.18052374,0.43240815
-5.29164582,1.52303952,0.00212066,0.95359279,0.14136760,0.00037083,1.17387302,0.43513147
-5.28564282,1.52605928,0.00184219,0.96146112,0.14449797,0.00037148,1.16764397,0.43905739
-5.27963982,1.53239810,0.00159320,0.97107869,0.14834389,0.00037328,1.16270010,0.44463622
-5.27363682,1.54336250,0.00137353,0.98323355,0.15312037,0.00037641,1.15993598,0.45233085
-5.26763382,1.56026716,0.00118260,0.99872140,0.15904610,0.00038104,1.16025826,0.46260620
-5.26163082,1.58440366,0.00101956,1.01832592,0.16633726,0.00038732,1.16456555,0.47591764
-5.25562781,1.61700802,0.00088332,1.04279854,0.17520093,0.00039541,1.17372767,0.49269882
-5.24962481,1.65922742,0.00077267,1.07283794,0.18582812,0.00040548,1.18856450,0.51334897
-5.24362181,1.71208706,0.00068639,1.10906994,0.19838658,0.00041765,1.20982489,0.53822016
-5.23761881,1.77645756,0.00062326,1.15202784,0.21301369,0.00043208,1.23816595,0.56760459
-5.23161581,1.85302380,0.00058214,1.20213390,0.22980952,0.00044889,1.27413294,0.60172250
-5.22561281,1.94225589,0.00056203,1.25968217,0.24883041,0.00046820,1.31814035,0.64071089
-5.21960980,2.04438304,0.00056207,1.32482316,0.27008321,0.00049010,1.37045432,0.68461354
-5.21360680,2.15937131,0.00058154,1.39755094,0.29352057,0.00051467,1.43117705,0.73337267
-5.20760380,2.28690600,0.00061989,1.47769284,0.31903746,0.00054195,1.50023351,0.78682269
-5.20160080,2.42637981,0.00067669,1.56490268,0.34646916,0.00057195,1.57736116,0.84468643
-5.19559780,2.57688744,0.00075163,1.65865764,0.37559108,0.00060464,1.66210323,0.90657421
-5.18959480,2.73722779,0.00084446,1.75825954,0.40612035,0.00063996,1.75380605,0.97198610
-5.18359180,2.90591412,0.00095496,1.86284075,0.43771958,0.00067778,1.85162122,1.04031746
-5.17758879,3.08119310,0.00108291,1.97137522,0.47000266,0.00071793,1.95451295,1.11086812
-5.17158579,3.26107262,0.00122800,2.08269458,0.50254256,0.00076017,2.06127108,1.18285493
-5.16558279,3.44335866,0.00138982,2.19550955,0.53488118,0.00080420,2.17052997,1.25542782
-5.15957979,3.62570044,0.00156779,2.30843620,0.56654079,0.00084968,2.28079322,1.32768873
-5.15357679,3.80564334,0.00176114,2.42002673,0.59703688,0.00089621,2.39046413,1.39871333
-5.14757379,3.98068800,0.00196888,2.52880402,0.62589202,0.00094333,2.49788114,1.46757453
-5.14157079,4.14835419,0.00218977,2.63329896,0.65265005,0.00099055,2.60135772,1.53336736
-5.13556778,4.30624732,0.00242232,2.73208952,0.67689036,0.00103733,2.69922529,1.59523413
-5.12956478,4.45212528,0.00266480,2.82384005,0.69824140,0.00108314,2.78987822,1.65238908
-5.12356178,4.58396325,0.00291529,2.90733957,0.71639296,0.00112742,2.87181896,1.70414152
-5.11755878,4.70001378,0.00317166,2.98153738,0.73110670,0.00116964,2.94370202,1.74991645
-5.11155578,4.79885988,0.00343169,3.04557474,0.74222437,0.00120929,3.00437484,1.78927189
-5.10555278,4.87945861,0.00369308,3.09881105,0.74967334,0.00124589,3.05291392,1.82191220
-5.09954977,4.94117342,0.00395357,3.14084353,0.75346912,0.00127905,3.08865469,1.84769653
-5.09354677,4.98379352,0.00421099,3.17151943,0.75371478,0.00130843,3.11121376,1.86664233
-5.08754377,5.00753937,0.00446335,3.19094011,0.75059708,0.00133379,3.12050244,1.87892346
-5.08154077,5.01305373,0.00470892,3.19945680,0.74437963,0.00135499,3.11673073,1.88486306
-5.07553777,5.00137863,0.00494629,3.19765796,0.73539320,0.00137200,3.10040164,1.88492135
-5.06953477,4.97391875,0.00517445,3.18634888,0.72402360,0.00138488,3.07229566,1.87967896
-5.06353177,4.93239285,0.00539277,3.16652418,0.71069767,0.00139383,3.03344606,1.86981632
-5.05752876,4.87877498,0.00560109,3.13933426,0.69586786,0.00139913,2.98510574,1.85609004
-5.05152576,4.81522786,0.00579965,3.10604726,0.67999623,0.00140116,2.92870705,1.83930719
-5.04552276,4.74403110,0.00598911,3.06800775,0.66353831,0.00140041,2.86581600,1.82029861
-5.03951976,4.66750715,0.00617042,3.02659424,0.64692767,0.00139739,2.79808272,1.79989218
-5.03351676,4.58794796,0.00634480,2.98317679,0.63056172,0.00139271,2.72719015,1.77888719
-5.02751376,4.50754520,0.00651364,2.93907674,0.61478935,0.00138697,2.65480290,1.75803087
-5.02151076,4.42832686,0.00667831,2.89552998,0.59990082,0.00138079,2.58251843,1.73799773
-5.01550775,4.35210263,0.00684014,2.85365510,0.58612032,0.00137478,2.51182228,1.71937271
-5.00950475,4.28041995,0.00700020,2.81442766,0.57360139,0.00136951,2.44404926,1.70263845
-5.00350175,4.21453245,0.00715926,2.77866139,0.56242531,0.00136548,2.38035177,1.68816726
-4.99749875,4.15538141,0.00731763,2.74699677,0.55260244,0.00136316,2.32167663,1.67621768
-4.99149575,4.10359090,0.00747509,2.71989718,0.54407633,0.00136288,2.26875094,1.66693582
-4.98549275,4.05947594,0.00763085,2.69765247,0.53673029,0.00136493,2.22207737,1.66036101
-4.97948974,4.02306315,0.00778351,2.68038930,0.53039614,0.00136947,2.18193873,1.65643541
-4.97348674,3.99412214,0.00793108,2.66808753,0.52486457,0.00137659,2.14841132,1.65501690
-4.96748374,3.97220592,0.00807102,2.66060152,0.51989670,0.00138627,2.12138604,1.65589455
-4.96148074,3.95669801,0.00820032,2.65768491,0.51523618,0.00139844,2.10059618,1.65880585
-4.95547774,3.94686370,0.00831561,2.65901775,0.51062143,0.00141295,2.08565006,1.66345468
-4.94947474,3.94190274,0.00841329,2.66423420,0.50579734,0.00142961,2.07606703,1.66952940
-4.94347174,3.94100093,0.00848970,2.67294946,0.50052609,0.00144821,2.07131474,1.67671993
-4.93746873,3.94337799,0.00854129,2.68478470,0.49459656,0.00146851,2.07084584,1.68473325
-4.93146573,3.94832945,0.00856476,2.69938846,0.48783212,0.00149032,2.07413217,1.69330655
-4.92546273,3.95526070,0.00855726,2.71645396,0.48009642,0.00151345,2.08069482,1.70221771
-4.91945973,3.96371174,0.00851650,2.73573118,0.47129722,0.00153775,2.09012848,1.71129240
-4.91345673,3.97337168,0.00844090,2.75703355,0.46138800,0.00156315,2.10211895,1.72040805
-4.90745373,3.98408256,0.00832966,2.78023909,0.45036768,0.00158960,2.11645296,1.72949433
-4.90145073,3.99583282,0.00818283,2.80528597,0.43827839,0.00161713,2.13301994,1.73853042
-4.89544772,4.00874082,0.00800133,2.83216312,0.42520159,0.00164583,2.15180579,1.74753941
-4.88944472,4.02302987,0.00778693,2.86089652,0.41125288,0.00167581,2.17287895,1.75658014
-4.88344172,4.03899612,0.00754219,2.89153190,0.39657573,0.00170724,2.19636988,1.76573697
-4.87743872,4.05697132,0.00727037,2.92411511,0.38133459,0.00174027,2.22244501,1.77510822
-4.87143572,4.07728242,0.00697534,2.95867104,0.36570764,0.00177506,2.25127668,1.78479364
-4.86543272,4.10021040,0.00666138,2.99518240,0.34987956,0.00181175,2.28301094,1.79488179
-4.85942971,4.12595035,0.00633312,3.03356940,0.33403463,0.00185040,2.31773508,1.80543767
-4.85342671,4.15457508,0.00599527,3.07367151,0.31835048,0.00189100,2.35544673,1.81649138
-4.84742371,4.18600403,0.00565256,3.11523218,0.30299256,0.00193347,2.39602649,1.82802819
-4.84142071,4.21997927,0.00530954,3.15788751,0.28810964,0.00197759,2.43921586,1.83998048
-4.83541771,4.25604982,0.00497044,3.20115930,0.27383044,0.00202304,2.48460175,1.85222197
-4.82941471,4.29356526,0.00463910,3.24445333,0.26026127,0.00206937,2.53160891,1.86456438
-4.82341171,4.33167905,0.00431884,3.28706284,0.24748488,0.00211601,2.57950085,1.87675683
-4.81740870,4.36936179,0.00401242,3.32817751,0.23556035,0.00216227,2.62738978,1.88848800
-4.81140570,4.40542398,0.00372202,3.36689773,0.22452397,0.00220734,2.67425515,1.89939112
-4.80540270,4.43854741,0.00344922,3.40225393,0.21439090,0.00225037,2.71897044,1.90905152
-4.79939970,4.46732433,0.00319502,3.43323031,0.20515760,0.00229042,2.76033709,1.91701685
-4.79339670,4.49030262,0.00295988,3.45879245,0.19680478,0.00232654,2.79712422,1.92280941
-4.78739370,4.50603543,0.00274382,3.47791784,0.18930072,0.00235777,2.82811238,1.92594044
-4.78139070,4.51313332,0.00254644,3.48962830,0.18260472,0.00238322,2.85213957,1.92592584
-4.77538769,4.51031682,0.00236704,3.49302331,0.17667070,0.00240206,2.86814738,1.92230291
-4.76938469,4.49646736,0.00220469,3.48731292,0.17145056,0.00241357,2.87522529,1.91464741
-4.76338169,4.47067447,0.00205833,3.47184917,0.16689736,0.00241718,2.87265105,1.90259053
-4.75737869,4.43227745,0.00192681,3.44615467,0.16296806,0.00241248,2.85992548,1.88583497
-4.75137569,4.38089960,0.00180901,3.40994726,0.15962581,0.00239927,2.83679997,1.86416964
-4.74537269,4.31647372,0.00170384,3.36315964,0.15684165,0.00237755,2.80329563,1.83748222
-4.73936968,4.23925764,0.00161032,3.30595309,0.15459555,0.00234752,2.75971306,1.80576913
-4.73336668,4.14983904,0.00152760,3.23872445,0.15287690,0.00230963,2.70663229,1.76914233
-4.72736368,4.04912922,0.00145495,3.16210592,0.15168424,0.00226451,2.64490297,1.72783258
-4.72136068,3.93834569,0.00139178,3.07695728,0.15102439,0.00221301,2.57562486,1.68218880
-4.71535768,3.81898429,0.00133760,2.98435063,0.15091098,0.00215614,2.50011966,1.63267342
-4.70935468,3.69278141,0.00129205,2.88554776,0.15136254,0.00209507,2.41989477,1.57985378
-4.70335168,3.56166761,0.00125481,2.78197082,0.15240004,0.00203107,2.33660069,1.52438947
-4.69734867,3.42771423,0.00122557,2.67516697,0.15404422,0.00196552,2.25198315,1.46701629
-4.69134567,3.29307454,0.00120406,2.56676808,0.15631276,0.00189980,2.16783193,1.40852696
-4.68534267,3.15992157,0.00118993,2.45844674,0.15921735,0.00183532,2.08592785,1.34974937
-4.67933967,3.03038468,0.00118277,2.35186999,0.16276094,0.00177343,2.00798980,1.29152302
-4.67333667,2.90648682,0.00118206,2.24865221,0.16693520,0.00171540,1.93562342,1.23467457
-4.66733367,2.79008490,0.00118718,2.15030888,0.17171842,0.00166239,1.87027311,1.17999312
-4.66133067,2.68281497,0.00119737,2.05821277,0.17707386,0.00161538,1.81317888,1.12820650
-4.65532766,2.58604427,0.00121176,1.97355405,0.18294875,0.00157520,1.76533925,1.07995908
-4.64932466,2.50083160,0.00122935,1.89730577,0.18927391,0.00154245,1.72748152,1.03579222
-4.64332166,2.42789756,0.00124905,1.83019600,0.19596412,0.00151751,1.70004010,0.99612795
-4.63731866,2.36760538,0.00126970,1.77268765,0.20291915,0.00150054,1.68314383,0.96125657
-4.63131566,2.31995317,0.00129008,1.72496664,0.21002546,0.00149144,1.67661241,0.93132862
-4.62531266,2.28457783,0.00130899,1.68693911,0.21715854,0.00148990,1.67996244,0.90635165
-4.61930965,2.26077033,0.00132524,1.65823757,0.22418569,0.00149538,1.69242251,0.88619171
-4.61330665,2.24750197,0.00133772,1.63823594,0.23096928,0.00150712,1.71295735,0.87057972
-4.60730365,2.24346055,0.00134543,1.62607303,0.23737016,0.00152421,1.74029998,0.85912237
-4.60130065,2.24709531,0.00134750,1.62068348,0.24325135,0.00154557,1.77299111,0.85131708
-4.59529765,2.25666901,0.00134325,1.62083518,0.24848150,0.00156998,1.80942447,0.84657057
-4.58929465,2.27031523,0.00133215,1.62517174,0.25293841,0.00159618,1.84789668,0.84422024
-4.58329165,2.28609913,0.00131393,1.63225859,0.25651214,0.00162282,1.88666002,0.84355753
-4.57728864,2.30207932,0.00128847,1.64063085,0.25910775,0.00164859,1.92397637,0.84385244
-4.57128564,2.31636891,0.00125590,1.64884148,0.26064765,0.00167216,1.95817052,0.84437824
-4.56528264,2.32719347,0.00121653,1.65550776,0.26107336,0.00169231,1.98768110,0.84443544
-4.55927964,2.33294423,0.00117086,1.65935468,0.26034677,0.00170790,2.01110726,0.84337423
-4.55327664,2.33222454,0.00111953,1.65925351,0.25845080,0.00171795,2.02724976,0.84061457
-4.54727364,2.32388832,0.00106333,1.65425457,0.25538957,0.00172162,2.03514485,0.83566324
-4.54127064,2.30706934,0.00100313,1.64361284,0.25118799,0.00171825,2.03409003,0.82812735
-4.53526763,2.28120056,0.00093987,1.62680605,0.24589097,0.00170739,2.02366079,0.81772396
-4.52926463,2.24602328,0.00087454,1.60354455,0.23956213,0.00168879,2.00371802,0.80428558
-4.52326163,2.20158608,0.00080810,1.57377312,0.23228224,0.00166242,1.97440597,0.78776155
-4.51725863,2.14823403,0.00074149,1.53766486,0.22414737,0.00162845,1.93614101,0.76821542
-4.51125563,2.08658898,0.00067559,1.49560786,0.21526676,0.00158723,1.88959206,0.74581864
-4.50525263,2.01752202,0.00061122,1.44818533,0.20576063,0.00153930,1.83565344,0.72084102
-4.49924962,1.94211948,0.00054908,1.39615043,0.19575786,0.00148539,1.77541156,0.69363843
-4.49324662,1.86164403,0.00048978,1.34039680,0.18539366,0.00142631,1.71010684,0.66463844
-4.48724362,1.77749236,0.00043379,1.28192632,0.17480718,0.00136304,1.64109230,0.63432446
-4.48124062,1.69115137,0.00038149,1.22181528,0.16413926,0.00129660,1.56979069,0.60321912
-4.47523762,1.60415408,0.00033313,1.16118025,0.15353024,0.00122808,1.49765150,0.57186750
-4.46923462,1.51803708,0.00028887,1.10114493,0.14311785,0.00115860,1.42610950,0.54082086
-4.46323162,1.43430057,0.00024875,1.04280900,0.13303525,0.00108926,1.35654605,0.51062123
-4.45722861,1.35437206,0.00021274,0.98721974,0.12340926,0.00102113,1.29025436,0.48178746
-4.45122561,1.27957457,0.00018072,0.93534723,0.11435865,0.00095523,1.22840950,0.45480297
-4.44522261,1.21109987,0.00015252,0.88806346,0.10599268,0.00089252,1.17204381,0.43010539
-4.43921961,1.14998680,0.00012792,0.84612550,0.09840972,0.00083384,1.12202801,0.40807811
-4.43321661,1.09710495,0.00010667,0.81016295,0.09169603,0.00077993,1.07905805,0.38904397
-4.42721361,1.05314316,0.00008850,0.78066928,0.08592468,0.00073143,1.04364754,0.37326071
-4.42121061,1.01860276,0.00007311,0.75799686,0.08115460,0.00068883,1.01612533,0.36091819
-4.41520760,0.99379472,0.00006022,0.74235526,0.07742971,0.00065251,0.99663774,0.35213719
-4.40920460,0.97884044,0.00004955,0.73381236,0.07477818,0.00062271,0.98515472,0.34696942
-4.40320160,0.97367529,0.00004082,0.73229774,0.07321182,0.00059954,0.98147930,0.34539867
-4.39719860,0.97805467,0.00003379,0.73760798,0.07272557,0.00058298,0.98525947,0.34734277
-4.39119560,0.99156192,0.00002822,0.74941346,0.07329714,0.00057292,0.99600207,0.35265633
-4.38519260,1.01361780,0.00002388,0.76726637,0.07488686,0.00056909,1.01308782,0.36113395
-4.37918959,1.04349149,0.00002060,0.79060964,0.07743769,0.00057115,1.03578717,0.37251399
-4.37318659,1.08031277,0.00001820,0.81878694,0.08087553,0.00057863,1.06327661,0.38648282
-4.36718359,1.12308571,0.00001653,0.85105345,0.08510986,0.00059101,1.09465519,0.40267957
-4.36118059,1.17070388,0.00001545,0.88658772,0.09003463,0.00060764,1.12896110,0.42070147
-4.35517759,1.22196725,0.00001486,0.92450459,0.09552967,0.00062784,1.16518841,0.44010989
-4.34917459,1.27560112,0.00001464,0.96386938,0.10146246,0.00065086,1.20230393,0.46043705
-4.34317159,1.33027700,0.00001473,1.00371343,0.10769029,0.00067591,1.23926433,0.48119367
-4.33716858,1.38463577,0.00001504,1.04305093,0.11406291,0.00070217,1.27503355,0.50187736
-4.33116558,1.43731278,0.00001550,1.08089720,0.12042554,0.00072879,1.30860060,0.52198191
-4.32516258,1.48696475,0.00001608,1.11628790,0.12662223,0.00075495,1.33899758,0.54100723
-4.31915958,1.53229796,0.00001672,1.14829923,0.13249939,0.00077983,1.36531796,0.55846989
-4.31315658,1.57209709,0.00001738,1.17606830,0.13790958,0.00080265,1.38673449,0.57391392
-4.30715358,1.60525384,0.00001803,1.19881335,0.14271521,0.00082270,1.40251679,0.58692166
