energy_ev,total_up,Au_p_up,Au_d_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up
-5.81390695,4.09654305,0.47251334,3.71055794,0.06097972,0.00363689,0.01020333,0.18712688
-5.80790395,4.12548364,0.48274075,3.72219878,0.06574615,0.00374754,0.01135261,0.19384266
-5.80190095,4.14212926,0.49233722,3.72135824,0.07077400,0.00385585,0.01258727,0.20050758
-5.79589795,4.14710462,0.50134877,3.70870696,0.07604613,0.00396136,0.01390369,0.20710867
-5.78989495,4.14116212,0.50981591,3.68506970,0.08153678,0.00406354,0.01529616,0.21362279
-5.78389195,4.12513279,0.51776797,3.65137993,0.08721113,0.00416180,0.01675679,0.22001456
-5.77788894,4.09987787,0.52521841,3.60863372,0.09302529,0.00425542,0.01827555,0.22623505
-5.77188594,4.06624391,0.53216123,3.55784538,0.09892666,0.00434357,0.01984035,0.23222114
-5.76588294,4.02502365,0.53856886,3.50000699,0.10485476,0.00442530,0.02143726,0.23789580
-5.75987994,3.97692468,0.54439169,3.43605376,0.11074242,0.00449951,0.02305079,0.24316936
-5.75387694,3.92254739,0.54955920,3.36683659,0.11651744,0.00456500,0.02466423,0.24794165
-5.74787394,3.86237282,0.55398274,3.29310288,0.12210443,0.00462049,0.02626012,0.25210507
-5.74187094,3.79676062,0.55755966,3.21548584,0.12742711,0.00466462,0.02782069,0.25554834
-5.73586793,3.72595655,0.56017863,3.13450224,0.13241054,0.00469607,0.02932839,0.25816086
-5.72986493,3.65010832,0.56172578,3.05055789,0.13698355,0.00471355,0.03076640,0.25983736
-5.72386193,3.56928824,0.56209112,2.96395982,0.14108105,0.00471588,0.03211904,0.26048267
-5.71785893,3.48352060,0.56117504,2.87493365,0.14464606,0.00470205,0.03337229,0.26001629
-5.71185593,3.39281170,0.55889428,2.78364459,0.14763154,0.00467126,0.03451409,0.25837652
-5.70585293,3.29718013,0.55518704,2.69022029,0.15000178,0.00462298,0.03553460,0.25552390
-5.69984992,3.19668532,0.55001696,2.59477373,0.15173330,0.00455698,0.03642637,0.25144385
-5.69384692,3.09145234,0.54337573,2.49742474,0.15281529,0.00447336,0.03718441,0.24614816
-5.68784392,2.98169143,0.53528410,2.39831861,0.15324946,0.00437255,0.03780609,0.23967552
-5.68184092,2.86771132,0.52579140,2.29764077,0.15304945,0.00425532,0.03829103,0.23209082
-5.67583792,2.74992547,0.51497365,2.19562698,0.15223976,0.00412278,0.03864084,0.22348342
-5.66983492,2.62885139,0.50293031,2.09256845,0.15085436,0.00397630,0.03885884,0.21396437
-5.66383192,2.50510329,0.48978012,1.98881222,0.14893494,0.00381752,0.03894969,0.20366292
-5.65782891,2.37937893,0.47565626,1.88475688,0.14652908,0.00364829,0.03891910,0.19272226
-5.65182591,2.25244173,0.46070114,1.78084451,0.14368838,0.00347059,0.03877347,0.18129496
-5.64582291,2.12509958,0.44506132,1.67754957,0.14046660,0.00328651,0.03851962,0.16953814
-5.63981991,1.99818188,0.42888274,1.57536579,0.13691804,0.00309816,0.03816456,0.15760885
-5.63381691,1.87251616,0.41230664,1.47479199,0.13309615,0.00290763,0.03771535,0.14565950
-5.62781391,1.74890582,0.39546644,1.37631804,0.12905249,0.00271693,0.03717902,0.13383398
-5.62181091,1.62811013,0.37848550,1.28041163,0.12483596,0.00252794,0.03656262,0.12226427
-5.61580790,1.51082750,0.36147615,1.18750678,0.12049250,0.00234240,0.03587326,0.11106776
-5.60980490,1.39768268,0.34453962,1.09799464,0.11606505,0.00216186,0.03511830,0.10034544
-5.60380190,1.28921824,0.32776707,1.01221684,0.11159380,0.00198766,0.03430550,0.09018081
-5.59779890,1.18589041,0.31124137,0.93046180,0.10711670,0.00182096,0.03344326,0.08063960
-5.59179590,1.08806917,0.29503944,0.85296358,0.10267005,0.00166271,0.03254077,0.07177020
-5.58579290,0.99604195,0.27923506,0.77990355,0.09828927,0.00151366,0.03160819,0.06360470
-5.57978989,0.91002059,0.26390171,0.71141410,0.09400948,0.00137442,0.03065675,0.05616042
-5.57378689,0.83015065,0.24911540,0.64758424,0.08986617,0.00124544,0.02969879,0.04944189
-5.56778389,0.75652243,0.23495715,0.58846651,0.08589562,0.00112706,0.02874769,0.04344296
-5.56178089,0.68918289,0.22151508,0.53408472,0.08213515,0.00101957,0.02781771,0.03814921
-5.55577789,0.62814775,0.20888587,0.48444196,0.07862317,0.00092321,0.02692382,0.03354017
-5.54977489,0.57341327,0.19717568,0.43952860,0.07539909,0.00083821,0.02608134,0.02959166
-5.54377189,0.52496696,0.18650035,0.39932966,0.07250291,0.00076485,0.02530562,0.02627780
-5.53776888,0.48279712,0.17698504,0.36383155,0.06997484,0.00070347,0.02461162,0.02357284
-5.53176588,0.44690066,0.16876326,0.33302759,0.06785463,0.00065451,0.02401351,0.02145275
-5.52576288,0.41728919,0.16197540,0.30692247,0.06618103,0.00061855,0.02352425,0.01989636
-5.51975988,0.39399321,0.15676692,0.28553525,0.06499109,0.00059629,0.02315528,0.01888634
-5.51375688,0.37706442,0.15328608,0.26890104,0.06431968,0.00058862,0.02291618,0.01840969
-5.50775388,0.36657607,0.15168151,0.25707128,0.06419893,0.00059657,0.02281443,0.01845796
-5.50175088,0.36262147,0.15209950,0.25011253,0.06465794,0.00062137,0.02285534,0.01902719
-5.49574787,0.36531068,0.15468113,0.24810388,0.06572247,0.00066440,0.02304196,0.02011749
-5.48974487,0.37476544,0.15955919,0.25113301,0.06741484,0.00072718,0.02337512,0.02173237
-5.48374187,0.39111228,0.16685502,0.25929083,0.06975387,0.00081136,0.02385365,0.02387786
-5.47773887,0.41447405,0.17667496,0.27266499,0.07275488,0.00091865,0.02447449,0.02656137
-5.47173587,0.44495983,0.18910685,0.29133201,0.07642962,0.00105080,0.02523299,0.02979041
-5.46573287,0.48265326,0.20421602,0.31534852,0.08078625,0.00120950,0.02612318,0.03357116
-5.45972986,0.52759968,0.22204135,0.34474147,0.08582904,0.00139635,0.02713802,0.03790694
-5.45372686,0.57979214,0.24259092,0.37949775,0.09155807,0.00161273,0.02826966,0.04279662
-5.44772386,0.63915663,0.26583769,0.41955338,0.09796858,0.00185973,0.02950961,0.04823305
-5.44172086,0.70553713,0.29171524,0.46478269,0.10505014,0.00213804,0.03084887,0.05420151
-5.43571786,0.77868084,0.32011353,0.51498786,0.11278569,0.00244789,0.03227794,0.06067832
-5.42971486,0.85822436,0.35087526,0.56988941,0.12115025,0.00278888,0.03378681,0.06762957
-5.42371186,0.94368153,0.38379268,0.62911802,0.13010960,0.00315996,0.03536477,0.07501015
-5.41770885,1.03443373,0.41860546,0.69220836,0.13961892,0.00355929,0.03700027,0.08276303
-5.41170585,1.12972336,0.45499960,0.75859540,0.14962144,0.00398423,0.03868065,0.09081894
-5.40570285,1.22865148,0.49260792,0.82761376,0.16004728,0.00443128,0.04039187,0.09909645
-5.39969985,1.33018006,0.53101211,0.89850049,0.17081265,0.00489609,0.04211829,0.10750252
-5.39369685,1.43313958,0.56974674,0.97040164,0.18181940,0.00537343,0.04384245,0.11593354
-5.38769385,1.53624223,0.60830527,1.04238283,0.19295513,0.00585732,0.04554494,0.12427681
-5.38169085,1.63810091,0.64614800,1.11344374,0.20409394,0.00634106,0.04720442,0.13241261
-5.37568784,1.73725374,0.68271204,1.18253647,0.21509780,0.00681741,0.04879772,0.14021658
-5.36968484,1.83219377,0.71742303,1.24858722,0.22581868,0.00727871,0.05030011,0.14756260
-5.36368184,1.92140300,0.74970830,1.31052092,0.23610129,0.00771709,0.05168572,0.15432587
-5.35767884,2.00338972,0.77901108,1.36728774,0.24578649,0.00812469,0.05292811,0.16038629
-5.35167584,2.07672778,0.80480536,1.41789083,0.25471516,0.00849387,0.05400095,0.16563182
-5.34567284,2.14009639,0.82661058,1.46141400,0.26273239,0.00881744,0.05487882,0.16996181
-5.33966983,2.19231875,0.84400593,1.49704835,0.26969197,0.00908890,0.05553803,0.17329014
-5.33366683,2.23239787,0.85664325,1.52411667,0.27546078,0.00930267,0.05595753,0.17554804
-5.32766383,2.25954797,0.86425819,1.54209444,0.27992298,0.00945425,0.05611972,0.17668637
-5.32166083,2.27322008,0.86667908,1.55062667,0.28298385,0.00954038,0.05601121,0.17667740
-5.31565783,2.27312055,0.86383294,1.54953954,0.28457304,0.00955919,0.05562348,0.17551588
-5.30965483,2.25922160,0.85574848,1.53884653,0.28464706,0.00951020,0.05495338,0.17321936
-5.30365183,2.23176354,0.84255585,1.51874851,0.28319097,0.00939443,0.05400340,0.16982784
-5.29764882,2.19124830,0.82448307,1.48962796,0.28021918,0.00921429,0.05278179,0.16540260
-5.29164582,2.13842485,0.80184948,1.45203746,0.27577525,0.00897354,0.05130246,0.16002432
-5.28564282,2.07426699,0.77505622,1.40668309,0.26993087,0.00867713,0.04958463,0.15379070
-5.27963982,1.99994472,0.74457443,1.35440337,0.26278395,0.00833109,0.04765235,0.14681342
-5.27363682,1.91679042,0.71093153,1.29614490,0.25445602,0.00794228,0.04553382,0.13921480
-5.26763382,1.82626146,0.67469630,1.23293557,0.24508900,0.00751816,0.04326059,0.13112427
-5.26163082,1.72990084,0.63646328,1.16585671,0.23484159,0.00706664,0.04086668,0.12267461
-5.25562781,1.62929750,0.59683723,1.09601515,0.22388530,0.00659576,0.03838764,0.11399841
-5.24962481,1.52604794,0.55641831,1.02451644,0.21240052,0.00611352,0.03585963,0.10522470
-5.24362181,1.42172050,0.51578829,0.95244013,0.20057248,0.00562765,0.03331854,0.09647584
-5.23761881,1.31782358,0.47549860,0.88081791,0.18858755,0.00514544,0.03079914,0.08786496
-5.23161581,1.21577856,0.43606020,0.81061528,0.17662973,0.00467361,0.02833441,0.07949384
-5.22561281,1.11689818,0.39793573,0.74271705,0.16487763,0.00421815,0.02595490,0.07145140
-5.21960980,1.02237047,0.36153402,0.67791698,0.15350174,0.00378431,0.02368837,0.06381277
-5.21360680,0.93324841,0.32720676,0.61691132,0.14266238,0.00337650,0.02155938,0.05663888
-5.20760380,0.85044485,0.29524746,0.56029621,0.13250790,0.00299831,0.01958922,0.04997667
-5.20160080,0.77473225,0.26589224,0.50856843,0.12317343,0.00265257,0.01779583,0.04385972
-5.19559780,0.70674652,0.23932235,0.46212901,0.11478001,0.00234135,0.01619389,0.03830930
-5.18959480,0.64699416,0.21566803,0.42128914,0.10743406,0.00206609,0.01479500,0.03333580
-5.18359180,0.59586185,0.19501327,0.38627773,0.10122704,0.00182766,0.01360793,0.02894029
-5.17758879,0.55362754,0.17740128,0.35724995,0.09623546,0.00162649,0.01263891,0.02511630
-5.17158579,0.52047236,0.16284027,0.33429633,0.09252094,0.00146264,0.01189199,0.02185167
-5.16558279,0.49649260,0.15130919,0.31745170,0.09013046,0.00133597,0.01136936,0.01913032
-5.15957979,0.48171106,0.14276325,0.30670363,0.08909661,0.00124617,0.01107171,0.01693396
-5.15357679,0.47608743,0.13713905,0.30200008,0.08943796,0.00119291,0.01099853,0.01524366
-5.14757379,0.47952737,0.13435913,0.30325595,0.09115944,0.00117588,0.01114843,0.01404116
-5.14157079,0.49188998,0.13433578,0.31035840,0.09425276,0.00119485,0.01151937,0.01331008
-5.13556778,0.51299378,0.13697429,0.32317094,0.09869692,0.00124972,0.01210890,0.01303671
-5.12956478,0.54262107,0.14217539,0.34153631,0.10445869,0.00134055,0.01291433,0.01321069
-5.12356178,0.58052088,0.14983706,0.36527812,0.11149331,0.00146754,0.01393285,0.01382535
-5.11755878,0.62641060,0.15985578,0.39420161,0.11974511,0.00163101,0.01516161,0.01487776
-5.11155578,0.67997662,0.17212718,0.42809348,0.12914835,0.00183139,0.01659783,0.01636867
-5.10555278,0.74087403,0.18654624,0.46672110,0.13962806,0.00206916,0.01823872,0.01830208
-5.09954977,0.80872570,0.20300717,0.50983121,0.15110104,0.00234476,0.02008148,0.02068473
-5.09354677,0.88312087,0.22140288,0.55714830,0.16347684,0.00265856,0.02212323,0.02352535
-5.08754377,0.96361352,0.24162429,0.60837291,0.17665878,0.00301076,0.02436089,0.02683381
-5.08154077,1.04972050,0.26355942,0.66317986,0.19054504,0.00340127,0.02679096,0.03062016
-5.07553777,1.14091979,0.28709232,0.72121671,0.20502956,0.00382971,0.02940940,0.03489358
-5.06953477,1.23664876,0.31210193,0.78210244,0.22000303,0.00429525,0.03221131,0.03966131
-5.06353177,1.33630285,0.33846088,0.84542654,0.23535360,0.00479658,0.03519068,0.04492756
-5.05752876,1.43923453,0.36603422,0.91074862,0.25096757,0.00533184,0.03834010,0.05069243
-5.05152576,1.54475280,0.39467820,0.97759856,0.26672988,0.00589858,0.04165040,0.05695093
-5.04552276,1.65212348,0.42423908,1.04547742,0.28252448,0.00649373,0.04511031,0.06369202
-5.03951976,1.76057018,0.45455203,1.11385907,0.29823456,0.00711357,0.04870617,0.07089781
-5.03351676,1.86927642,0.48544020,1.18219264,0.31374274,0.00775378,0.05242159,0.07854283
-5.02751376,1.97738884,0.51671400,1.24990588,0.32893112,0.00840941,0.05623722,0.08659350
-5.02151076,2.08402169,0.54817059,1.31640943,0.34368148,0.00907500,0.06013049,0.09500777
-5.01550775,2.18826282,0.57959385,1.38110197,0.35787547,0.00974460,0.06407557,0.10373485
-5.00950475,2.28918113,0.61075464,1.44337627,0.37139503,0.01041185,0.06804327,0.11271528
-5.00350175,2.38583558,0.64141169,1.50262606,0.38412294,0.01107013,0.07200120,0.12188104
-4.99749875,2.47728575,0.67131297,1.55825367,0.39594375,0.01171262,0.07591394,0.13115604
-4.99149575,2.56260382,0.70019775,1.60967825,0.40674493,0.01233243,0.07974340,0.14045669
-4.98549275,2.64088799,0.72779943,1.65634447,0.41641840,0.01292276,0.08344935,0.14969281
-4.97948974,2.71127693,0.75384904,1.69773161,0.42486237,0.01347698,0.08698997,0.15876873
-4.97348674,2.77296529,0.77807956,1.73336271,0.43198356,0.01398881,0.09032268,0.16758458
-4.96748374,2.82521976,0.80023103,1.76281376,0.43769959,0.01445241,0.09340496,0.17603797
-4.96148074,2.86739553,0.82005646,1.78572262,0.44194172,0.01486255,0.09619530,0.18402573
-4.95547774,2.89895264,0.83732833,1.80179759,0.44465762,0.01521468,0.09865427,0.19144599
-4.94947474,2.91947205,0.85184580,1.81082538,0.44581427,0.01550509,0.10074557,0.19820038
-4.94347174,2.92867083,0.86344230,1.81267826,0.44540076,0.01573100,0.10243712,0.20419642
-4.93746873,2.92641611,0.87199338,1.80732042,0.44343098,0.01589066,0.10370212,0.20934998
-4.93146573,2.91273741,0.87742457,1.79481305,0.43994598,0.01598346,0.10452009,0.21358785
-4.92546273,2.88783675,0.87971899,1.77531827,0.43501603,0.01600998,0.10487774,0.21685012
-4.91945973,2.85209629,0.87892433,1.74910148,0.42874206,0.01597206,0.10476982,0.21909263
-4.91345673,2.80608273,0.87515888,1.71653214,0.42125660,0.01587287,0.10419968,0.22028900
-4.90745373,2.75054832,0.86861624,1.67808265,0.41272395,0.01571688,0.10317977,0.22043248
-4.90145073,2.68642778,0.85956830,1.63432523,0.40333957,0.01550992,0.10173184,0.21953725
-4.89544772,2.61483099,0.84836620,1.58592668,0.39332858,0.01525910,0.09988690,0.21763932
-4.88944472,2.53703092,0.83543882,1.53364073,0.38294334,0.01497275,0.09768497,0.21479673
-4.88344172,2.45444683,0.82128869,1.47829810,0.37246000,0.01466032,0.09517451,0.21108910
-4.87743872,2.36862240,0.80648502,1.42079418,0.36217407,0.01433225,0.09241163,0.20661655
-4.87143572,2.28119920,0.79165385,1.36207425,0.35239501,0.01399976,0.08945898,0.20149778
-4.86543272,2.19388550,0.77746524,1.30311667,0.34343986,0.01367462,0.08638448,0.19586761
-4.85942971,2.10842107,0.76461781,1.24491398,0.33562602,0.01336894,0.08325973,0.18987374
-4.85342671,2.02653862,0.75382085,1.18845249,0.32926322,0.01309480,0.08015833,0.18367305
-4.84742371,1.94992272,0.74577447,1.13469077,0.32464504,0.01286397,0.07715395,0.17742747
-4.84142071,1.88016740,0.74114837,1.08453747,0.32203999,0.01268756,0.07431844,0.17129947
-4.83541771,1.81873365,0.74055992,1.03882929,0.32168250,0.01257566,0.07171976,0.16544753
-4.82941471,1.76690816,0.74455239,0.99830968,0.32376415,0.01253701,0.06942001,0.16002159
-4.82341171,1.72576484,0.75357415,0.96360909,0.32842542,0.01257866,0.06747358,0.15515870
-4.81740870,1.69613070,0.76795979,0.93522741,0.33574826,0.01270567,0.06592534,0.15097912
-4.81140570,1.67855730,0.78791401,0.91351943,0.34574998,0.01292087,0.06480916,0.14758293
-4.80540270,1.67329941,0.81349917,0.89868397,0.35837863,0.01322462,0.06414664,0.14504730
-4.79939970,1.68030186,0.84462716,0.89075707,0.37351034,0.01361477,0.06394618,0.14342465
-4.79339670,1.69919543,0.88105630,0.88960996,0.39094874,0.01408651,0.06420246,0.14274159
-4.78739370,1.72930260,0.92239348,0.89495178,0.41042679,0.01463247,0.06489629,0.14299882
-4.78139070,1.76965314,0.96810198,0.90633734,0.43161101,0.01524284,0.06599491,0.14417193
-4.77538769,1.81900942,1.01751457,0.92317975,0.45410820,0.01590556,0.06745272,0.14621306
-4.76938469,1.87590088,1.06985183,0.94476748,0.47747455,0.01660664,0.06921249,0.14905340
-4.76338169,1.93866661,1.12424484,0.97028555,0.50122680,0.01733050,0.07120689,0.15260624
-4.75737869,2.00550447,1.17976157,0.99883988,0.52485535,0.01806047,0.07336045,0.15677067
-4.75137569,2.07452521,1.23543575,1.02948418,0.54783854,0.01877923,0.07559180,0.16143550
-4.74537269,2.14380923,1.29029695,1.06124812,0.56965796,0.01946933,0.07781616,0.16648341
-4.73936968,2.21146404,1.34340067,1.09316583,0.58981385,0.02011375,0.07994790,0.17179504
-4.73336668,2.27567987,1.39385689,1.12430361,0.60784020,0.02069639,0.08190329,0.17725280
-4.72736368,2.33478126,1.44085584,1.15378566,0.62331876,0.02120258,0.08360301,0.18274435
-4.72136068,2.38727249,1.48368972,1.18081690,0.63589141,0.02161950,0.08497471,0.18816546
-4.71535768,2.43187501,1.52176943,1.20470185,0.64527043,0.02193657,0.08595520,0.19342222
-4.70935468,2.46755553,1.55463558,1.22485914,0.65124604,0.02214568,0.08649229,0.19843254
-4.70335168,2.49354366,1.58196337,1.24083087,0.65369112,0.02224146,0.08654639,0.20312685
-4.69734867,2.50933883,1.60356129,1.25228690,0.65256275,0.02222126,0.08609144,0.20744805
-4.69134567,2.51470652,1.61936413,1.25902397,0.64790070,0.02208523,0.08511554,0.21135083
-4.68534267,2.50966461,1.62942070,1.26095999,0.63982291,0.02183613,0.08362095,0.21480038
-4.67933967,2.49446092,1.63387749,1.25812424,0.62851832,0.02147915,0.08162369,0.21777070
-4.67333667,2.46954380,1.63295943,1.25064408,0.61423752,0.02102162,0.07915260,0.22024267
-4.66733367,2.43552742,1.62694902,1.23872922,0.59728158,0.02047270,0.07624813,0.22220204
-4.66133067,2.39315423,1.61616541,1.22265456,0.57798987,0.01984291,0.07296067,0.22363751
-4.65532766,2.34325661,1.60094465,1.20274266,0.55672733,0.01914381,0.06934873,0.22453919
-4.64932466,2.28671993,1.58162260,1.17934690,0.53387193,0.01838754,0.06547694,0.22489733
-4.64332166,2.22444883,1.55852122,1.15283619,0.50980280,0.01758644,0.06141403,0.22470179
-4.63731866,2.15733844,1.53193932,1.12358195,0.48488970,0.01675271,0.05723079,0.22394188
-4.63131566,2.08625157,1.50214782,1.09194803,0.45948396,0.01589807,0.05299827,0.22260702
-4.62531266,2.01200264,1.46938990,1.05828368,0.43391149,0.01503354,0.04878608,0.22068785
-4.61930965,1.93534848,1.43388548,1.02291982,0.40846781,0.01416927,0.04466102,0.21817792
-4.61330665,1.85698578,1.39583953,0.98616834,0.38341513,0.01331437,0.04068600,0.21507567
-4.60730365,1.77755437,1.35545330,0.94832405,0.35898150,0.01247691,0.03691928,0.21138673
-4.60130065,1.69764543,1.31293747,0.90966872,0.33536173,0.01166389,0.03341405,0.20712621
-4.59529765,1.61781316,1.26852583,0.87047670,0.31271981,0.01088135,0.03021835,0.20232091
-4.58929465,1.53858847,1.22248862,0.83102111,0.29119251,0.01013439,0.02737519,0.19701119
-4.58329165,1.46049338,1.17514411,0.79158016,0.27089374,0.00942739,0.02492300,0.19125241
-4.57728864,1.38405438,1.12686759,0.75244267,0.25191933,0.00876405,0.02289616,0.18511575
-4.57128564,1.30981380,1.07809699,0.71391237,0.23435181,0.00814764,0.02132571,0.17868842
-4.56528264,1.23833800,1.02933450,0.67631038,0.21826488,0.00758106,0.02024003,0.17207307
-4.55927964,1.17022171,0.98114414,0.63997564,0.20372733,0.00706700,0.01966552,0.16538647
-4.55327664,1.10608809,0.93414498,0.60526314,0.19080607,0.00660803,0.01962713,0.15875756
-4.54727364,1.04658443,0.88900066,0.57253990,0.17956831,0.00620668,0.02014877,0.15232479
-4.54127064,0.99237367,0.84640540,0.54217894,0.17008263,0.00586548,0.02125342,0.14623299
-4.53526763,0.94412229,0.80706734,0.51455156,0.16241903,0.00558695,0.02296312,0.14062986
-4.52926463,0.90248515,0.77169014,0.49001826,0.15664804,0.00537360,0.02529850,0.13566222
-4.52326163,0.86808826,0.74095342,0.46891892,0.15283884,0.00522784,0.02827820,0.13147224
-4.51725863,0.84151033,0.71549336,0.45156264,0.15105677,0.00515194,0.03191790,0.12819370
-4.51125563,0.82326411,0.69588412,0.43821786,0.15136018,0.00514791,0.03622916,0.12594860
-4.50525263,0.81377862,0.68262092,0.42910336,0.15379693,0.00521739,0.04121804,0.12484412
-4.49924962,0.81338304,0.67610569,0.42438034,0.15840084,0.00536154,0.04688365,0.12497007
-4.49324662,0.82229312,0.67663571,0.42414637,0.16518803,0.00558089,0.05321658,0.12639702
-4.48724362,0.84060083,0.68439576,0.42843116,0.17415369,0.00587528,0.06019739,0.12917504
-4.48124062,0.86826783,0.69945410,0.43719465,0.18526923,0.00624369,0.06779522,0.13333316
-4.47523762,0.90512289,0.72176236,0.45032732,0.19848012,0.00668422,0.07596667,0.13887953
-4.46923462,0.95086366,0.75115932,0.46765286,0.21370450,0.00719398,0.08465491,0.14580227
-4.46323162,1.00506270,0.78737835,0.48893307,0.23083270,0.00776908,0.09378927,0.15407088
-4.45722861,1.06717741,0.83005823,0.51387467,0.24972782,0.00840460,0.10328523,0.16363821
-4.45122561,1.13656376,0.87875679,0.54213788,0.27022724,0.00909467,0.11304500,0.17444283
-4.44522261,1.21249298,0.93296692,0.57334634,0.29214528,0.00983245,0.12295859,0.18641165
-4.43921961,1.29417081,0.99213401,0.60709783,0.31527676,0.01061029,0.13290545,0.19946273
-4.43321661,1.38075826,1.05567446,0.64297553,0.33940148,0.01141980,0.14275666,0.21350809
-4.42721361,1.47139325,1.12299404,0.68055912,0.36428941,0.01225202,0.15237757,0.22845628
-4.42121061,1.56521209,1.19350568,0.71943533,0.38970647,0.01309759,0.16163085,0.24421481
-4.41520760,1.66136987,1.26664570,0.75920752,0.41542049,0.01394690,0.17037982,0.26069209
-4.40920460,1.75905905,1.34188786,0.79950381,0.44120741,0.01479033,0.17849198,0.27779892
-4.40320160,1.85752531,1.41875456,0.83998354,0.46685702,0.01561841,0.18584250,0.29544943
-4.39719860,1.95608012,1.49682477,0.88034171,0.49217840,0.01642203,0.19231772,0.31356137
-4.39119560,2.05410948,1.57573827,0.92031144,0.51700441,0.01719261,0.19781827,0.33205593
-4.38519260,2.15107862,1.65519609,0.95966426,0.54119525,0.01792228,0.20226184,0.35085690
-4.37918959,2.24653241,1.73495703,0.99820853,0.56464066,0.01860403,0.20558553,0.36988945
-4.37318659,2.34009183,1.81483069,1.03578609,0.58726090,0.01923181,0.20774742,0.38907845
-4.36718359,2.43144660,1.89466700,1.07226745,0.60900606,0.01980063,0.20872762,0.40834659
-4.36118059,2.52034466,1.97434327,1.10754595,0.62985397,0.02030663,0.20852851,0.42761241
-4.35517759,2.60657911,2.05374892,1.14153134,0.64980676,0.02074711,0.20717429,0.44678833
-4.34917459,2.68997341,2.13276918,1.17414303,0.66888598,0.02112051,0.20470984,0.46577887
-4.34317159,2.77036587,2.21126829,1.20530382,0.68712688,0.02142645,0.20119894,0.48447924
-4.33716858,2.84759422,2.28907327,1.23493407,0.70457178,0.02166561,0.19672194,0.50277435
-4.33116558,2.92148126,2.36595925,1.26294710,0.72126321,0.02183975,0.19137297,0.52053837
-4.32516258,2.99182259,2.44163709,1.28924574,0.73723701,0.02195159,0.18525689,0.53763493
-4.31915958,3.05837696,2.51574427,1.31372045,0.75251576,0.02200474,0.17848601,0.55391798
-4.31315658,3.12086025,2.58783954,1.33624901,0.76710325,0.02200365,0.17117679,0.56923331
-4.30715358,3.17894311,2.65740210,1.35669785,0.78097992,0.02195350,0.16344661,0.58342076
