energy_ev,total_up,In_p_up,In_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.78989495,3.10195713,0.25561537,0.01839343,0.35720597,2.91194906,0.13712223,0.00000000
-5.78389195,3.11176684,0.24035836,0.01893761,0.36275379,2.91822832,0.13768053,0.00000000
-5.77788894,3.11857525,0.22590791,0.01944887,0.36782567,2.92191448,0.13771860,0.00000000
-5.77188594,3.12146598,0.21231557,0.01991542,0.37235124,2.92214053,0.13724716,0.00000000
-5.76588294,3.11958563,0.19962110,0.02032627,0.37628618,2.91808545,0.13628957,0.00000000
-5.75987994,3.11218019,0.18785338,0.02067148,0.37961321,2.90901035,0.13488085,0.00000000
-5.75387694,3.09863074,0.17703183,0.02094253,0.38234277,2.89429415,0.13306648,0.00000000
-5.74787394,3.07848668,0.16716812,0.02113251,0.38451333,2.87346722,0.13090099,0.00000000
-5.74187094,3.05149499,0.15826828,0.02123642,0.38619117,2.84624110,0.12844635,0.00000000
-5.73586793,3.01762369,0.15033490,0.02125131,0.38746985,2.81253284,0.12577030,0.00000000
-5.72986493,2.97707835,0.14336941,0.02117641,0.38846916,2.77248256,0.12294458,0.00000000
-5.72386193,2.93031026,0.13737432,0.02101320,0.38933361,2.72646292,0.12004322,0.00000000
-5.71785893,2.87801561,0.13235519,0.02076538,0.39023046,2.67507985,0.11714086,0.00000000
-5.71185593,2.82112533,0.12832231,0.02043874,0.39134732,2.61916406,0.11431116,0.00000000
-5.70585293,2.76078553,0.12529196,0.02004105,0.39288938,2.55975341,0.11162537,0.00000000
-5.69984992,2.69832912,0.12328713,0.01958181,0.39507617,2.49806655,0.10915101,0.00000000
-5.69384692,2.63523962,0.12233776,0.01907193,0.39813813,2.43546884,0.10695084,0.00000000
-5.68784392,2.57310839,0.12248034,0.01852340,0.40231291,2.37343183,0.10508189,0.00000000
-5.68184092,2.51358702,0.12375694,0.01794893,0.40784142,2.31348786,0.10359480,0.00000000
-5.67583792,2.45833672,0.12621376,0.01736155,0.41496389,2.25718170,0.10253333,0.00000000
-5.66983492,2.40897672,0.12989913,0.01677420,0.42391572,2.20602116,0.10193407,0.00000000
-5.66383192,2.36703370,0.13486115,0.01619939,0.43492333,2.16142864,0.10182627,0.00000000
-5.65782891,2.33389422,0.14114497,0.01564879,0.44820000,2.12469563,0.10223191,0.00000000
-5.65182591,2.31076177,0.14878987,0.01513293,0.46394149,2.09694176,0.10316579,0.00000000
-5.64582291,2.29862005,0.15782619,0.01466096,0.48232166,2.07907997,0.10463581,0.00000000
-5.63981991,2.29820357,0.16827223,0.01424043,0.50348790,2.07178894,0.10664315,0.00000000
-5.63381691,2.30997633,0.18013124,0.01387713,0.52755630,2.07549348,0.10918259,0.00000000
-5.62781391,2.33411903,0.19338854,0.01357501,0.55460665,2.09035348,0.11224271,0.00000000
-5.62181091,2.37052482,0.20800891,0.01333620,0.58467715,2.11626129,0.11580606,0.00000000
-5.61580790,2.41880338,0.22393431,0.01316102,0.61775898,2.15284730,0.11984922,0.00000000
-5.60980490,2.47829273,0.24108196,0.01304809,0.65379081,2.19949321,0.12434275,0.00000000
-5.60380190,2.54807792,0.25934295,0.01299445,0.69265342,2.25535205,0.12925112,0.00000000
-5.59779890,2.62701591,0.27858146,0.01299581,0.73416472,2.31937403,0.13453242,0.00000000
-5.59179590,2.71376536,0.29863449,0.01304668,0.77807544,2.39033705,0.14013821,0.00000000
-5.58579290,2.80682042,0.31931239,0.01314066,0.82406597,2.46688082,0.14601319,0.00000000
-5.57978989,2.90454762,0.34040021,0.01327063,0.87174465,2.54754339,0.15209504,0.00000000
-5.57378689,3.00522464,0.36165972,0.01342907,0.92064801,2.63079897,0.15831440,0.00000000
-5.56778389,3.10708039,0.38283253,0.01360819,0.97024336,2.71509618,0.16459500,0.00000000
-5.56178089,3.20833537,0.40364392,0.01380025,1.01993402,2.79889574,0.17085406,0.00000000
-5.55577789,3.30724180,0.42380768,0.01399772,1.06906744,2.88070693,0.17700304,0.00000000
-5.54977489,3.40212276,0.44303177,0.01419349,1.11694636,2.95912212,0.18294877,0.00000000
-5.54377189,3.49140987,0.46102471,0.01438102,1.16284289,3.03284884,0.18859493,0.00000000
-5.53776888,3.57367884,0.47750266,0.01455450,1.20601531,3.10073897,0.19384389,0.00000000
-5.53176588,3.64768245,0.49219688,0.01470897,1.24572716,3.16181463,0.19859899,0.00000000
-5.52576288,3.71238022,0.50486146,0.01484039,1.28126794,3.21529042,0.20276696,0.00000000
-5.51975988,3.76696437,0.51528097,0.01494577,1.31197487,3.26059158,0.20626067,0.00000000
-5.51375688,3.81088125,0.52327782,0.01502315,1.33725448,3.29736800,0.20900187,0.00000000
-5.50775388,3.84384765,0.52871888,0.01507167,1.35660344,3.32550345,0.21092390,0.00000000
-5.50175088,3.86586146,0.53152120,0.01509158,1.36962733,3.34512001,0.21197422,0.00000000
-5.49574787,3.87720589,0.53165647,0.01508417,1.37605660,3.35657723,0.21211664,0.00000000
-5.48974487,3.87844696,0.52915392,0.01505179,1.37575878,3.36046591,0.21133305,0.00000000
-5.48374187,3.87042364,0.52410152,0.01499775,1.36874619,3.35759635,0.20962463,0.00000000
-5.47773887,3.85423072,0.51664534,0.01492627,1.35517879,3.34898088,0.20701238,0.00000000
-5.47173587,3.83119411,0.50698692,0.01484232,1.33536178,3.33581092,0.20353700,0.00000000
-5.46573287,3.80283904,0.49537888,0.01475154,1.30973797,3.31942860,0.19925801,0.00000000
-5.45972986,3.77085157,0.48211860,0.01466006,1.27887520,3.30129349,0.19425225,0.00000000
-5.45372686,3.73703416,0.46754047,0.01457438,1.24344932,3.28294490,0.18861166,0.00000000
-5.44772386,3.70325646,0.45200672,0.01450110,1.20422340,3.26596054,0.18244063,0.00000000
-5.44172086,3.67140243,0.43589739,0.01444681,1.16202408,3.25191258,0.17585291,0.00000000
-5.43571786,3.64331555,0.41959967,0.01441783,1.11771611,3.24232213,0.16896815,0.00000000
-5.42971486,3.62074352,0.40349705,0.01442002,1.07217609,3.23861347,0.16190846,0.00000000
-5.42371186,3.60528451,0.38795869,0.01445855,1.02626664,3.24206949,0.15479490,0.00000000
-5.41770885,3.59833655,0.37332948,0.01453773,0.98081178,3.25378979,0.14774417,0.00000000
-5.41170585,3.60105206,0.35992095,0.01466080,0.93657469,3.27465285,0.14086563,0.00000000
-5.40570285,3.61429914,0.34800356,0.01482976,0.89423850,3.30528384,0.13425860,0.00000000
-5.39969985,3.63863112,0.33780043,0.01504529,0.85439063,3.34602937,0.12801035,0.00000000
-5.39369685,3.67426568,0.32948281,0.01530662,0.81751127,3.39694032,0.12219442,0.00000000
-5.38769385,3.72107455,0.32316721,0.01561151,0.78396598,3.45776360,0.11686963,0.00000000
-5.38169085,3.77858418,0.31891445,0.01595626,0.75400257,3.52794358,0.11207958,0.00000000
-5.37568784,3.84598776,0.31673036,0.01633575,0.72775193,3.60663330,0.10785272,0.00000000
-5.36968484,3.92216810,0.31656808,0.01674358,0.70523266,3.69271537,0.10420279,0.00000000
-5.36368184,4.00573081,0.31833187,0.01717221,0.68635884,3.78483198,0.10112978,0.00000000
-5.35767884,4.09504637,0.32188205,0.01761320,0.67095059,3.88142300,0.09862110,0.00000000
-5.35167584,4.18829975,0.32704095,0.01805745,0.65874667,3.98077086,0.09665306,0.00000000
-5.34567284,4.28354549,0.33359960,0.01849547,0.64941864,4.08105049,0.09519245,0.00000000
-5.33966983,4.37876612,0.34132475,0.01891769,0.64258589,4.18038231,0.09419821,0.00000000
-5.33366683,4.47193159,0.34996615,0.01931477,0.63783092,4.27688620,0.09362311,0.00000000
-5.32766383,4.56105732,0.35926365,0.01967788,0.63471446,4.36873421,0.09341535,0.00000000
-5.32166083,4.64425859,0.36895404,0.01999897,0.63278992,4.45419986,0.09352008,0.00000000
-5.31565783,4.71979912,0.37877730,0.02027103,0.63161663,4.53170214,0.09388077,0.00000000
-5.30965483,4.78613219,0.38848228,0.02048830,0.63077185,4.59984240,0.09444041,0.00000000
-5.30365183,4.84193275,0.39783149,0.02064636,0.62986093,4.65743296,0.09514260,0.00000000
-5.29764882,4.88611978,0.40660508,0.02074224,0.62852590,4.70351654,0.09593240,0.00000000
-5.29164582,4.91786852,0.41460399,0.02077448,0.62645195,4.73737620,0.09675709,0.00000000
-5.28564282,4.93661265,0.42165213,0.02074302,0.62337218,4.75853596,0.09756679,0.00000000
-5.27963982,4.94203734,0.42759788,0.02064917,0.61907042,4.76675290,0.09831494,0.00000000
-5.27363682,4.93406410,0.43231477,0.02049543,0.61338238,4.76200166,0.09895869,0.00000000
-5.26763382,4.91282914,0.43570159,0.02028532,0.60619514,4.74445307,0.09945926,0.00000000
-5.26163082,4.87865699,0.43768199,0.02002318,0.59744533,4.71444844,0.09978219,0.00000000
-5.25562781,4.83203119,0.43820372,0.01971392,0.58711613,4.67247150,0.09989760,0.00000000
-5.24962481,4.77356421,0.43723758,0.01936283,0.57523334,4.61911979,0.09978035,0.00000000
-5.24362181,4.70396812,0.43477622,0.01897531,0.56186075,4.55507710,0.09941024,0.00000000
-5.23761881,4.62402775,0.43083293,0.01855673,0.54709508,4.48108862,0.09877216,0.00000000
-5.23161581,4.53457746,0.42544033,0.01811221,0.53106066,4.39793977,0.09785616,0.00000000
-5.22561281,4.43648229,0.41864918,0.01764653,0.51390413,4.30643948,0.09665753,0.00000000
-5.21960980,4.33062402,0.41052716,0.01716400,0.49578916,4.20740821,0.09517680,0.00000000
-5.21360680,4.21789191,0.40115772,0.01666844,0.47689154,4.10167078,0.09341965,0.00000000
-5.20760380,4.09917788,0.39063890,0.01616312,0.45739457,3.99005324,0.09139679,0.00000000
-5.20160080,3.97537527,0.37908215,0.01565085,0.43748488,3.87338336,0.08912368,0.00000000
-5.19559780,3.84738035,0.36661099,0.01513395,0.41734875,3.75249347,0.08662021,0.00000000
-5.18959480,3.71609532,0.35335959,0.01461437,0.39716883,3.62822482,0.08391026,0.00000000
-5.18359180,3.58243187,0.33947111,0.01409378,0.37712142,3.50143201,0.08102117,0.00000000
-5.17758879,3.44731407,0.32509591,0.01357364,0.35737410,3.37298679,0.07798313,0.00000000
-5.17158579,3.31167975,0.31038945,0.01305528,0.33808381,3.24378004,0.07482849,0.00000000
-5.16558279,3.17647966,0.29551006,0.01254003,0.31939532,3.11472134,0.07159103,0.00000000
-5.15957979,3.04267384,0.28061648,0.01202924,0.30143991,2.98673569,0.06830518,0.00000000
-5.15357679,2.91122516,0.26586532,0.01152437,0.28433451,2.86075718,0.06500528,0.00000000
-5.14757379,2.78308985,0.25140839,0.01102701,0.26818090,2.73771960,0.06172482,0.00000000
-5.14157079,2.65920551,0.23739013,0.01053887,0.25306531,2.61854443,0.05849572,0.00000000
-5.13556778,2.54047700,0.22394504,0.01006181,0.23905811,2.50412659,0.05534771,0.00000000
-5.12956478,2.42776087,0.21119530,0.00959779,0.22621373,2.39531866,0.05230777,0.00000000
-5.12356178,2.32184903,0.19924871,0.00914882,0.21457074,2.29291434,0.04939974,0.00000000
-5.11755878,2.22345253,0.18819685,0.00871696,0.20415216,2.19763187,0.04664391,0.00000000
-5.11155578,2.13318627,0.17811366,0.00830417,0.19496583,2.11009833,0.04405691,0.00000000
-5.10555278,2.05155525,0.16905441,0.00791232,0.18700506,2.03083544,0.04165163,0.00000000
-5.09954977,1.97894321,0.16105515,0.00754312,0.18024937,1.96024761,0.03943731,0.00000000
-5.09354677,1.91560414,0.15413259,0.00719801,0.17466539,1.89861281,0.03741978,0.00000000
-5.08754377,1.86165711,0.14828438,0.00687815,0.17020805,1.84607667,0.03560181,0.00000000
-5.08154077,1.81708482,0.14348991,0.00658439,0.16682178,1.80265015,0.03398364,0.00000000
-5.07553777,1.78173592,0.13971141,0.00631720,0.16444201,1.76821092,0.03256356,0.00000000
-5.06953477,1.75533128,0.13689550,0.00607672,0.16299683,1.74250856,0.03133869,0.00000000
-5.06353177,1.73747399,0.13497499,0.00586270,0.16240881,1.72517349,0.03030578,0.00000000
-5.05752876,1.72766294,0.13387094,0.00567454,0.16259705,1.71572928,0.02946214,0.00000000
-5.05152576,1.72530969,0.13349498,0.00551135,0.16347941,1.71360826,0.02880662,0.00000000
-5.04552276,1.72975796,0.13375169,0.00537196,0.16497488,1.71816976,0.02834062,0.00000000
-5.03951976,1.74030548,0.13454114,0.00525499,0.16700611,1.72872066,0.02806912,0.00000000
-5.03351676,1.75622730,0.13576142,0.00515890,0.16950211,1.74453747,0.02800170,0.00000000
-5.02751376,1.77679997,0.13731117,0.00508207,0.17240097,1.76488943,0.02815347,0.00000000
-5.02151076,1.80132581,0.13909199,0.00502289,0.17565255,1.78906173,0.02854594,0.00000000
-5.01550775,1.82915637,0.14101077,0.00497978,0.17922121,1.81637826,0.02920769,0.00000000
-5.00950475,1.85971440,0.14298180,0.00495129,0.18308833,1.84622303,0.03017493,0.00000000
-5.00350175,1.89251332,0.14492870,0.00493616,0.18725453,1.87805944,0.03149170,0.00000000
-4.99749875,1.92717355,0.14678604,0.00493337,0.19174159,1.91144680,0.03320988,0.00000000
-4.99149575,1.96343497,0.14850073,0.00494215,0.19659382,1.94605334,0.03538882,0.00000000
-4.98549275,2.00116473,0.15003300,0.00496203,0.20187884,1.98166509,0.03809453,0.00000000
-4.97948974,2.04036020,0.15135711,0.00499286,0.20768759,2.01819028,0.04139857,0.00000000
-4.97348674,2.08114638,0.15246163,0.00503477,0.21413349,2.05565885,0.04537642,0.00000000
-4.96748374,2.12376790,0.15334936,0.00508817,0.22135062,2.09421689,0.05010538,0.00000000
-4.96148074,2.16857554,0.15403685,0.00515373,0.22949088,2.13411610,0.05566218,0.00000000
-4.95547774,2.21600754,0.15455349,0.00523227,0.23872009,2.17569860,0.06212006,0.00000000
-4.94947474,2.26656633,0.15494034,0.00532477,0.24921303,2.21937729,0.06954560,0.00000000
-4.94347174,2.32079135,0.15524843,0.00543227,0.26114745,2.26561275,0.07799528,0.00000000
-4.93746873,2.37922911,0.15553686,0.00555576,0.27469723,2.31488738,0.08751196,0.00000000
-4.93146573,2.44240154,0.15587061,0.00569617,0.29002480,2.36767797,0.09812128,0.00000000
-4.92546273,2.51077423,0.15631810,0.00585422,0.30727318,2.42442784,0.10982829,0.00000000
-4.91945973,2.58472593,0.15694858,0.00603042,0.32655773,2.48552005,0.12261436,0.00000000
-4.91345673,2.66452093,0.15782959,0.00622496,0.34795818,2.55125287,0.13643463,0.00000000
-4.90745373,2.75028592,0.15902430,0.00643768,0.37151122,2.62181904,0.15121610,0.00000000
-4.90145073,2.84199256,0.16058909,0.00666803,0.39720400,2.69728997,0.16685651,0.00000000
-4.89544772,2.93944725,0.16257134,0.00691508,0.42496904,2.77760593,0.18322429,0.00000000
-4.88944472,3.04228870,0.16500751,0.00717753,0.45468092,2.86257309,0.20015949,0.00000000
-4.88344172,3.14999402,0.16792175,0.00745369,0.48615488,2.95186765,0.21747588,0.00000000
-4.87743872,3.26189326,0.17132487,0.00774162,0.51914791,3.04504736,0.23496423,0.00000000
-4.87143572,3.37719211,0.17521396,0.00803912,0.55336208,3.14156976,0.25239665,0.00000000
-4.86543272,3.49500163,0.17957258,0.00834389,0.58845045,3.24081645,0.26953198,0.00000000
-4.85942971,3.61437387,0.18437146,0.00865357,0.62402522,3.34212209,0.28612200,0.00000000
-4.85342671,3.73434129,0.18956984,0.00896588,0.65966803,3.44480651,0.30191833,0.00000000
-4.84742371,3.85395801,0.19511727,0.00927871,0.69494195,3.54820802,0.31667965,0.00000000
-4.84142071,3.97234050,0.20095585,0.00959024,0.72940474,3.65171586,0.33017904,0.00000000
-4.83541771,4.08870528,0.20702272,0.00989903,0.76262270,3.75479972,0.34221114,0.00000000
-4.82941471,4.20240125,0.21325283,0.01020406,0.79418468,3.85703429,0.35259871,0.00000000
-4.82341171,4.31293480,0.21958171,0.01050480,0.82371543,3.95811723,0.36119844,0.00000000
-4.81740870,4.41998586,0.22594820,0.01080124,0.85088774,4.05787902,0.36790559,0.00000000
-4.81140570,4.52341384,0.23229701,0.01109384,0.87543291,4.15628404,0.37265737,0.00000000
-4.80540270,4.62325312,0.23858089,0.01138354,0.89714889,4.25342252,0.37543492,0.00000000
-4.79939970,4.71969817,0.24476254,0.01167163,0.91590597,4.34949364,0.37626362,0.00000000
-4.79339670,4.81307925,0.25081598,0.01195969,0.93164970,4.44478103,0.37521197,0.00000000
-4.78739370,4.90383040,0.25672747,0.01224942,0.94440109,4.53962182,0.37238895,0.00000000
-4.78139070,4.99245162,0.26249590,0.01254255,0.95425410,4.63437169,0.36794009,0.00000000
-4.77538769,5.07946791,0.26813275,0.01284065,0.96137083,4.72936800,0.36204233,0.00000000
-4.76938469,5.16538793,0.27366159,0.01314500,0.96597460,4.82489363,0.35489811,0.00000000
-4.76338169,5.25066495,0.27911715,0.01345643,0.96834144,4.92114427,0.34672881,0.00000000
-4.75737869,5.33566288,0.28454412,0.01377522,0.96879054,5.01820124,0.33776783,0.00000000
-4.75137569,5.42062950,0.28999559,0.01410098,0.96767392,5.11601211,0.32825378,0.00000000
-4.74537269,5.50567862,0.29553137,0.01443260,0.96536598,5.21438040,0.31842382,0.00000000
-4.73936968,5.59078235,0.30121605,0.01476822,0.96225318,5.31296536,0.30850754,0.00000000
-4.73336668,5.67577357,0.30711691,0.01510526,0.95872417,5.41129180,0.29872141,0.00000000
-4.72736368,5.76035834,0.31330176,0.01544045,0.95516057,5.50876950,0.28926419,0.00000000
-4.72136068,5.84413683,0.31983663,0.01576994,0.95192842,5.60472067,0.28031302,0.00000000
-4.71535768,5.92663112,0.32678331,0.01608946,0.94937054,5.69841376,0.27202058,0.00000000
-4.70935468,6.00731730,0.33419688,0.01639443,0.94779946,5.78910096,0.26451298,0.00000000
-4.70335168,6.08565937,0.34212300,0.01668018,0.94749104,5.87605681,0.25788862,0.00000000
-4.69734867,6.16114210,0.35059529,0.01694212,0.94867864,5.95861512,0.25221765,0.00000000
-4.69134567,6.23330018,0.35963259,0.01717593,0.95154783,6.03620136,0.24754220,0.00000000
-4.68534267,6.30174132,0.36923634,0.01737775,0.95623151,6.10835827,0.24387709,0.00000000
-4.67933967,6.36616154,0.37938806,0.01754432,0.96280559,6.17476269,0.24121099,0.00000000
-4.67333667,6.42635145,0.39004722,0.01767314,0.97128539,6.23523251,0.23950805,0.00000000
-4.66733367,6.48219304,0.40114946,0.01776250,0.98162280,6.28972306,0.23870975,0.00000000
-4.66133067,6.53364750,0.41260538,0.01781158,0.99370466,6.33831336,0.23873710,0.00000000
-4.65532766,6.58073492,0.42430022,0.01782048,1.00735245,6.38118328,0.23949305,0.00000000
-4.64932466,6.62350795,0.43609421,0.01779010,1.02232369,6.41858319,0.24086512,0.00000000
-4.64332166,6.66202140,0.44782413,0.01772215,1.03831523,6.45079863,0.24272831,0.00000000
-4.63731866,6.69630060,0.45930577,0.01761904,1.05496864,6.47811247,0.24494817,0.00000000
-4.63131566,6.72631121,0.47033755,0.01748369,1.07187780,6.50076763,0.24738402,0.00000000
-4.62531266,6.75193316,0.48070519,0.01731947,1.08859860,6.51893300,0.24989239,0.00000000
-4.61930965,6.77294114,0.49018729,0.01712996,1.10466051,6.53267549,0.25233047,0.00000000
-4.61330665,6.78899350,0.49856166,0.01691891,1.11957989,6.54194017,0.25455967,0.00000000
-4.60730365,6.79963104,0.50561224,0.01668999,1.13287440,6.54654024,0.25644899,0.00000000
-4.60130065,6.80428606,0.51113619,0.01644674,1.14407800,6.54615788,0.25787831,0.00000000
-4.59529765,6.80230180,0.51495104,0.01619248,1.15275598,6.54035603,0.25874137,0.00000000
-4.58929465,6.79296117,0.51690136,0.01593021,1.15851931,6.52860067,0.25894833,0.00000000
-4.58329165,6.77552330,0.51686476,0.01566259,1.16103761,6.51029220,0.25842787,0.00000000
-4.57728864,6.74926582,0.51475696,0.01539194,1.16005021,6.48480417,0.25712871,0.00000000
-4.57128564,6.71353023,0.51053551,0.01512026,1.15537479,6.45152677,0.25502044,0.00000000
-4.56528264,6.66776767,0.50420214,0.01484929,1.14691310,6.40991252,0.25209374,0.00000000
-4.55927964,6.61158217,0.49580346,0.01458053,1.13465376,6.35952111,0.24835992,0.00000000
-4.55327664,6.54476867,0.48543016,0.01431538,1.11867177,6.30006074,0.24384975,0.00000000
-4.54727364,6.46734347,0.47321452,0.01405514,1.09912508,6.23142316,0.23861181,0.00000000
-4.54127064,6.37956506,0.45932649,0.01380113,1.07624832,6.15371031,0.23271027,0.00000000
-4.53526763,6.28194398,0.44396854,0.01355475,1.05034411,6.06725077,0.22622233,0.00000000
-4.52926463,6.17524088,0.42736939,0.01331749,1.02177236,5.97260500,0.21923538,0.00000000
-4.52326163,6.06045287,0.40977706,0.01309096,0.99093822,5.87055889,0.21184408,0.00000000
-4.51725863,5.93878856,0.39145148,0.01287691,0.95827914,5.76210590,0.20414734,0.00000000
-4.51125563,5.81163314,0.37265693,0.01267716,0.92425161,5.64841877,0.19624549,0.00000000
-4.50525263,5.68050522,0.35365480,0.01249359,0.88931827,5.53081224,0.18823767,0.00000000
-4.49924962,5.54700757,0.33469673,0.01232801,0.85393563,5.41069887,0.18021944,0.00000000
-4.49324662,5.41277434,0.31601856,0.01218212,0.81854296,5.28954025,0.17228077,0.00000000
-4.48724362,5.27941737,0.29783524,0.01205736,0.78355266,5.16879625,0.16450446,0.00000000
-4.48124062,5.14847412,0.28033672,0.01195482,0.74934218,5.04987492,0.15696487,0.00000000
-4.47523762,5.02135991,0.26368517,0.01187514,0.71624780,4.93408562,0.14972710,0.00000000
-4.46923462,4.89932657,0.24801320,0.01181839,0.68456014,4.82259775,0.14284650,0.00000000
-4.46323162,4.78342931,0.23342340,0.01178402,0.65452142,4.71640690,0.13636852,0.00000000
-4.45722861,4.67450326,0.21998881,0.01177077,0.62632439,4.61631015,0.13032881,0.00000000
-4.45122561,4.57315047,0.20775441,0.01177668,0.60011273,4.52289123,0.12475363,0.00000000
-4.44522261,4.47973756,0.19673930,0.01179905,0.57598273,4.43651624,0.11966034,0.00000000
-4.43921961,4.39440377,0.18693960,0.01183454,0.55398611,4.35733939,0.11505813,0.00000000
-4.43321661,4.31707851,0.17833157,0.01187920,0.53413365,4.28531840,0.11094875,0.00000000
-4.42721361,4.24750719,0.17087512,0.01192862,0.51639953,4.22023805,0.10732742,0.00000000
-4.42121061,4.18528352,0.16451720,0.01197803,0.50072609,4.16174035,0.10418361,0.00000000
-4.41520760,4.12988644,0.15919515,0.01202249,0.48702887,4.10935959,0.10150201,0.00000000
-4.40920460,4.08071957,0.15483975,0.01205709,0.47520170,4.06255987,0.09926334,0.00000000
-4.40320160,4.03715103,0.15137790,0.01207708,0.46512175,4.02077337,0.09744519,0.00000000
-4.39719860,3.99855171,0.14873488,0.01207812,0.45665440,3.98343707,0.09602284,0.00000000
-4.39119560,3.96433015,0.14683617,0.01205640,0.44965771,3.95002633,0.09497001,0.00000000
-4.38519260,3.93396267,0.14560874,0.01200883,0.44398671,3.92008376,0.09425956,0.00000000
-4.37918959,3.90701755,0.14498201,0.01193319,0.43949710,3.89324233,0.09386417,0.00000000
-4.37318659,3.88317275,0.14488836,0.01182813,0.43604859,3.86924201,0.09375696,0.00000000
-4.36718359,3.86222684,0.14526342,0.01169333,0.43350787,3.84793975,0.09391203,0.00000000
-4.36118059,3.84410328,0.14604615,0.01152944,0.43175107,3.82931290,0.09430499,0.00000000
-4.35517759,3.82884873,0.14717882,0.01133807,0.43066591,3.81345665,0.09491345,0.00000000
-4.34917459,3.81662591,0.14860703,0.01112173,0.43015351,3.80057624,0.09571737,0.00000000
-4.34317159,3.80770218,0.15027972,0.01088368,0.43012991,3.79097481,0.09669948,0.00000000
-4.33716858,3.80243470,0.15214947,0.01062781,0.43052728,3.78503812,0.09784554,0.00000000
-4.33116558,3.80125322,0.15417282,0.01035851,0.43129496,3.78321692,0.09914451,0.00000000
-4.32516258,3.80464142,0.15631091,0.01008042,0.43240015,3.78600801,0.10058872,0.00000000
-4.31915958,3.81311730,0.15853024,0.00979829,0.43382839,3.79393468,0.10217383,0.00000000
-4.31315658,3.82721347,0.16080350,0.00951680,0.43558364,3.80752702,0.10389874,0.00000000
-4.30715358,3.84745718,0.16311056,0.00924035,0.43768801,3.82730235,0.10576530,0.00000000
