energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.30365183,10.26675073,0.00279877,4.67236302,1.73550514,0.00000000,6.45188430,3.38022988
-5.29764882,10.20341049,0.00298197,4.58523871,1.80259707,0.00000000,6.38583762,3.32844900
-5.29164582,10.11475038,0.00316219,4.48577295,1.86630864,0.00000000,6.30492730,3.26710074
-5.28564282,10.00234935,0.00333655,4.37547168,1.92588480,0.00000000,6.21028239,3.19723059
-5.27963982,9.86782587,0.00350213,4.25582104,1.98062074,0.00000000,6.10300380,3.11988683
-5.27363682,9.71279418,0.00365611,4.12825016,2.02987663,0.00000000,5.98413776,3.03609387
-5.26763382,9.53883411,0.00379575,3.99410255,2.07309170,0.00000000,5.85465965,2.94683123
-5.26163082,9.34747416,0.00391853,3.85461654,2.10979725,0.00000000,5.71546797,2.85301863
-5.25562781,9.14018666,0.00402218,3.71091462,2.13962760,0.00000000,5.56738751,2.75550669
-5.24962481,8.91839299,0.00410478,3.56400078,2.16232869,0.00000000,5.41118033,2.65507311
-5.24362181,8.68347643,0.00416476,3.41476502,2.17776367,0.00000000,5.24756281,2.55242331
-5.23761881,8.43679986,0.00420096,3.26399342,2.18591521,0.00000000,5.07722668,2.44819468
-5.23161581,8.17972546,0.00421270,3.11238221,2.18688428,0.00000000,4.90086180,2.34296346
-5.22561281,7.91363376,0.00419970,2.96055433,2.18088545,0.00000000,4.71917865,2.23725307
-5.21960980,7.63993954,0.00416220,2.80907667,2.16823876,0.00000000,4.53292851,2.13154291
-5.21360680,7.36010287,0.00410085,2.65847673,2.14935865,0.00000000,4.34291981,2.02627682
-5.20760380,7.07563383,0.00401672,2.50925734,2.12474019,0.00000000,4.15002911,1.92187044
-5.20160080,6.78809027,0.00391129,2.36190858,2.09494341,0.00000000,3.95520617,1.81871690
-5.19559780,6.49906857,0.00378634,2.21691628,2.06057613,0.00000000,3.75947248,1.71719071
-5.18959480,6.21018779,0.00364396,2.07476665,2.02227632,0.00000000,3.56391340,1.61764963
-5.18359180,5.92306823,0.00348647,1.93594721,1.98069432,0.00000000,3.36966424,1.52043458
-5.17758879,5.63930570,0.00331633,1.80094420,1.93647586,0.00000000,3.17789125,1.42586802
-5.17158579,5.36044306,0.00313611,1.67023686,1.89024631,0.00000000,2.98976833,1.33425100
-5.16558279,5.08794065,0.00294840,1.54428937,1.84259663,0.00000000,2.80645087,1.24585928
-5.15957979,4.82314726,0.00275579,1.42354104,1.79407151,0.00000000,2.62904809,1.16093915
-5.15357679,4.56727313,0.00256076,1.30839563,1.74515980,0.00000000,2.45859505,1.07970317
-5.14757379,4.32136634,0.00236568,1.19921059,1.69628738,0.00000000,2.29602592,1.00232639
-5.14157079,4.08629360,0.00217272,1.09628686,1.64781253,0.00000000,2.14214960,0.92894326
-5.13556778,3.86272614,0.00198387,0.99985995,1.60002360,0.00000000,1.99762875,0.85964555
-5.12956478,3.65113132,0.00180088,0.91009279,1.55313888,0.00000000,1.86296322,0.79448134
-5.12356178,3.45177003,0.00162523,0.82707073,1.50730839,0.00000000,1.73847842,0.73345530
-5.11755878,3.26469977,0.00145815,0.75079904,1.46261741,0.00000000,1.62431919,0.67653006
-5.11155578,3.08978335,0.00130063,0.68120288,1.41909134,0.00000000,1.52044936,0.62362874
-5.10555278,2.92670252,0.00115338,0.61812985,1.37670185,0.00000000,1.42665690,0.57463842
-5.09954977,2.77497612,0.00101686,0.56135494,1.33537384,0.00000000,1.34256460,0.52941446
-5.09354677,2.63398207,0.00089132,0.51058768,1.29499326,0.00000000,1.26764572,0.48778535
-5.08754377,2.50298242,0.00077679,0.46548118,1.25541535,0.00000000,1.20124416,0.44955808
-5.08154077,2.38115077,0.00067314,0.42564269,1.21647339,0.00000000,1.14259834,0.41452369
-5.07553777,2.26760131,0.00058007,0.39064524,1.17798762,0.00000000,1.09086795,0.38246288
-5.06953477,2.16141864,0.00049716,0.36004005,1.13977433,0.00000000,1.04516272,0.35315153
-5.06353177,2.06168768,0.00042388,0.33336908,1.10165484,0.00000000,1.00457216,0.32636597
-5.05752876,1.96752281,0.00035965,0.31017759,1.06346431,0.00000000,0.96819529,0.30188792
-5.05152576,1.87809568,0.00030383,0.29002597,1.02506016,0.00000000,0.93516943,0.27950897
-5.04552276,1.79266074,0.00025578,0.27250086,0.98632982,0.00000000,0.90469699,0.25903457
-5.03951976,1.71057804,0.00021485,0.25722488,0.94719775,0.00000000,0.87606962,0.24028744
-5.03351676,1.63133257,0.00018042,0.24386512,0.90763135,0.00000000,0.84868875,0.22311037
-5.02751376,1.55454961,0.00015194,0.23213980,0.86764553,0.00000000,0.82208206,0.20736844
-5.02151076,1.48000568,0.00012889,0.22182329,0.82730595,0.00000000,0.79591546,0.19295053
-5.01550775,1.40763475,0.00011088,0.21274916,0.78673044,0.00000000,0.77000007,0.17977024
-5.00950475,1.33752954,0.00009758,0.20481149,0.74608882,0.00000000,0.74429438,0.16776608
-5.00350175,1.26993772,0.00008881,0.19796416,0.70560079,0.00000000,0.71890141,0.15690114
-4.99749875,1.20525330,0.00008449,0.19221851,0.66553214,0.00000000,0.69406115,0.14716196
-4.99149575,1.14400326,0.00008473,0.18763919,0.62618922,0.00000000,0.67013862,0.13855696
-4.98549275,1.08682978,0.00008979,0.18433852,0.58791194,0.00000000,0.64760802,0.13111413
-4.97948974,1.03446875,0.00010010,0.18246945,0.55106546,0.00000000,0.62703348,0.12487833
-4.97348674,0.98772481,0.00011634,0.18221730,0.51603097,0.00000000,0.60904699,0.11990798
-4.96748374,0.94744397,0.00013938,0.18379045,0.48319574,0.00000000,0.59432437,0.11627136
-4.96148074,0.91448422,0.00017036,0.18741031,0.45294297,0.00000000,0.58355970,0.11404251
-4.95547774,0.88968514,0.00021071,0.19330058,0.42564163,0.00000000,0.57743913,0.11329694
-4.94947474,0.87383727,0.00026212,0.20167632,0.40163675,0.00000000,0.57661466,0.11410701
-4.94347174,0.86765202,0.00032662,0.21273281,0.38124044,0.00000000,0.58167864,0.11653737
-4.93746873,0.87173309,0.00040657,0.22663474,0.36472388,0.00000000,0.59313960,0.12064035
-4.93146573,0.88655016,0.00050466,0.24350582,0.35231066,0.00000000,0.61140008,0.12645161
-4.92546273,0.91241568,0.00062392,0.26341927,0.34417148,0.00000000,0.63673717,0.13398606
-4.91945973,0.94946564,0.00076771,0.28638944,0.34042049,0.00000000,0.66928612,0.14323433
-4.91345673,0.99764492,0.00093970,0.31236495,0.34111325,0.00000000,0.70902791,0.15415986
-4.90745373,1.05669802,0.00114384,0.34122356,0.34624649,0.00000000,0.75578089,0.16669674
-4.90145073,1.12616570,0.00138426,0.37276928,0.35575946,0.00000000,0.80919723,0.18074860
-4.89544772,1.20538787,0.00166524,0.40673169,0.36953697,0.00000000,0.86876431,0.19618847
-4.88944472,1.29351315,0.00199111,0.44276799,0.38741400,0.00000000,0.93381129,0.21285977
-4.88344172,1.38951503,0.00236607,0.48046759,0.40918161,0.00000000,1.00352098,0.23057862
-4.87743872,1.49221449,0.00279414,0.51935952,0.43459412,0.00000000,1.07694678,0.24913721
-4.87143572,1.60030866,0.00327892,0.55892240,0.46337724,0.00000000,1.15303445,0.26830844
-4.86543272,1.71240484,0.00382348,0.59859687,0.49523687,0.00000000,1.23064821,0.28785151
-4.85942971,1.82705884,0.00443013,0.63780010,0.52986835,0.00000000,1.30860038,0.30751856
-4.85342671,1.94281649,0.00510026,0.67594199,0.56696585,0.00000000,1.38568375,0.32706181
-4.84742371,2.05825683,0.00583413,0.71244252,0.60623139,0.00000000,1.46070558,0.34624125
-4.84142071,2.17203545,0.00663076,0.74674956,0.64738340,0.00000000,1.53252200,0.36483250
-4.83541771,2.28292629,0.00748770,0.77835657,0.69016432,0.00000000,1.60007164,0.38263432
-4.82941471,2.38986019,0.00840098,0.80681947,0.73434695,0.00000000,1.66240720,0.39947583
-4.82341171,2.49195854,0.00936503,0.83177192,0.77973937,0.00000000,1.71872366,0.41522273
-4.81740870,2.58856070,0.01037262,0.85293850,0.82618811,0.00000000,1.76838214,0.42978256
-4.81140570,2.67924383,0.01141492,0.87014511,0.87357948,0.00000000,1.81092838,0.44310851
-4.80540270,2.76383431,0.01248159,0.88332623,0.92183895,0.00000000,1.84610516,0.45520171
-4.79939970,2.84241009,0.01356094,0.89252864,0.97092868,0.00000000,1.87385815,0.46611185
-4.79339670,2.91529394,0.01464017,0.89791149,1.02084313,0.00000000,1.89433512,0.47593610
-4.78739370,2.98303767,0.01570558,0.89974260,1.07160314,0.00000000,1.90787839,0.48481625
-4.78139070,3.04639795,0.01674299,0.89839119,1.12324852,0.00000000,1.91501108,0.49293422
-4.77538769,3.10630473,0.01773806,0.89431719,1.17582967,0.00000000,1.91641760,0.50050616
-4.76938469,3.16382335,0.01867669,0.88805762,1.22939845,0.00000000,1.91291927,0.50777524
-4.76338169,3.22011194,0.01954545,0.88021037,1.28399879,0.00000000,1.90544599,0.51500336
-4.75737869,3.27637563,0.02033198,0.87141607,1.33965740,0.00000000,1.89500500,0.52246229
-4.75137569,3.33381918,0.02102540,0.86233851,1.39637504,0.00000000,1.88264786,0.53042424
-4.74537269,3.39360000,0.02161661,0.85364443,1.45411870,0.00000000,1.86943676,0.53915244
-4.73936968,3.45678284,0.02209865,0.84598313,1.51281498,0.00000000,1.85641130,0.54889188
-4.73336668,3.52429797,0.02246688,0.83996666,1.57234515,0.00000000,1.84455659,0.55986062
-4.72736368,3.59690415,0.02271917,0.83615119,1.63254180,0.00000000,1.83477384,0.57224184
-4.72136068,3.67515753,0.02285598,0.83502013,1.69318756,0.00000000,1.82785404,0.58617694
-4.71535768,3.75938743,0.02288029,0.83696949,1.75401570,0.00000000,1.82445557,0.60175995
-4.70935468,3.84967996,0.02279755,0.84229599,1.81471278,0.00000000,1.82508618,0.61903330
-4.70335168,3.94586967,0.02261547,0.85118834,1.87492311,0.00000000,1.83009004,0.63798516
-4.69734867,4.04753975,0.02234376,0.86372188,1.93425506,0.00000000,1.83963983,0.65854849
-4.69134567,4.15403066,0.02199382,0.87985704,1.99228879,0.00000000,1.85373445,0.68060178
-4.68534267,4.26445700,0.02157834,0.89944143,2.04858528,0.00000000,1.87220212,0.70397146
-4.67933967,4.37773211,0.02111090,0.92221593,2.10269634,0.00000000,1.89470897,0.72843608
-4.67333667,4.49259966,0.02060552,0.94782433,2.15417505,0.00000000,1.92077289,0.75373199
-4.66733367,4.60767136,0.02007626,0.97582649,2.20258654,0.00000000,1.94978213,0.77956054
-4.66133067,4.72146949,0.01953673,1.00571465,2.24751854,0.00000000,1.98101828,0.80559653
-4.65532766,4.83247294,0.01899976,1.03693217,2.28859131,0.00000000,2.01368285,0.83149770
-4.64932466,4.93916515,0.01847698,1.06889435,2.32546667,0.00000000,2.04692654,0.85691494
-4.64332166,5.04008231,0.01797853,1.10101033,2.35785581,0.00000000,2.07988023,0.88150297
-4.63731866,5.13386005,0.01751281,1.13270537,2.38552545,0.00000000,2.11168668,0.90493104
-4.63131566,5.21927678,0.01708630,1.16344256,2.40830225,0.00000000,2.14153142,0.92689332
-4.62531266,5.29529200,0.01670341,1.19274302,2.42607534,0.00000000,2.16867197,0.94711861
-4.61930965,5.36107795,0.01636645,1.22020366,2.43879673,0.00000000,2.19246382,0.96537883
-4.61330665,5.41604316,0.01607567,1.24551174,2.44647974,0.00000000,2.21238225,0.98149614
-4.60730365,5.45984689,0.01582931,1.26845533,2.44919552,0.00000000,2.22803889,0.99534808
-4.60130065,5.49240352,0.01562378,1.28892920,2.44706772,0.00000000,2.23919220,1.00687077
-4.59529765,5.51387667,0.01545388,1.30693572,2.44026572,0.00000000,2.24575143,1.01605963
-4.58929465,5.52466303,0.01531302,1.32258050,2.42899664,0.00000000,2.24777368,1.02296778
-4.58329165,5.52536647,0.01519353,1.33606296,2.41349647,0.00000000,2.24545426,1.02770197
-4.57728864,5.51676353,0.01508698,1.34766207,2.39402084,0.00000000,2.23911073,1.03041617
-4.57128564,5.49976161,0.01498450,1.35771786,2.37083581,0.00000000,2.22916137,1.03130310
-4.56528264,5.47535174,0.01487716,1.36660950,2.34420898,0.00000000,2.21609911,1.03058394
-4.55927964,5.44455826,0.01475622,1.37473104,2.31440162,0.00000000,2.20046229,1.02849674
-4.55327664,5.40838751,0.01461353,1.38246584,2.28166191,0.00000000,2.18280374,1.02528402
-4.54727364,5.36777827,0.01444174,1.39016111,2.24621971,0.00000000,2.16365967,1.02118011
-4.54127064,5.32355645,0.01423458,1.39810385,2.20828319,0.00000000,2.14352018,1.01639901
-4.53526763,5.27639615,0.01398702,1.40649948,2.16803734,0.00000000,2.12280288,1.01112313
-4.52926463,5.22678951,0.01369545,1.41545430,2.12564452,0.00000000,2.10183100,1.00549384
-4.52326163,5.17502693,0.01335772,1.42496295,2.08124700,0.00000000,2.08081727,0.99960407
-4.51725863,5.12118881,0.01297323,1.43490148,2.03497141,0.00000000,2.05985441,0.99349359
-4.51125563,5.06514966,0.01254283,1.44502683,1.98693489,0.00000000,2.03891279,0.98714726
-4.50525263,5.00659460,0.01206881,1.45498253,1.93725263,0.00000000,2.01784543,0.98049631
-4.49924962,4.94504756,0.01155473,1.46431088,1.88604652,0.00000000,1.99640004,0.97342286
-4.49324662,4.87991004,0.01100526,1.47247086,1.83345442,0.00000000,1.97423749,0.96576721
-4.48724362,4.81050861,0.01042601,1.47886104,1.77963970,0.00000000,1.95095576,0.95733798
-4.48124062,4.73614885,0.00982332,1.48284650,1.72480045,0.00000000,1.92611806,0.94792414
-4.47523762,4.65617286,0.00920398,1.48378826,1.66917797,0.00000000,1.89928347,0.93730881
-4.46923462,4.57001761,0.00857507,1.48107399,1.61306401,0.00000000,1.87003868,0.92528368
-4.46323162,4.47727079,0.00794368,1.47414821,1.55680627,0.00000000,1.83802886,0.91166358
-4.45722861,4.37772129,0.00731678,1.46254064,1.50081179,0.00000000,1.80298615,0.89630036
-4.45122561,4.27140150,0.00670097,1.44589124,1.44554783,0.00000000,1.76475409,0.87909527
-4.44522261,4.15861897,0.00610237,1.42397062,1.39154008,0.00000000,1.72330676,0.86000917
-4.43921961,4.03997566,0.00552650,1.39669488,1.33936785,0.00000000,1.67876160,0.83907017
-4.43321661,3.91637348,0.00497820,1.36413425,1.28965637,0.00000000,1.63138519,0.81637817
-4.42721361,3.78900570,0.00446158,1.32651513,1.24306620,0.00000000,1.58159161,0.79210602
-4.42121061,3.65933435,0.00398000,1.28421548,1.20027999,0.00000000,1.52993369,0.76649747
-4.41520760,3.52905482,0.00353613,1.23775412,1.16198696,0.00000000,1.47708742,0.73986180
-4.40920460,3.40004910,0.00313196,1.18777437,1.12886559,0.00000000,1.42383038,0.71256566
-4.40320160,3.27433009,0.00276888,1.13502320,1.10156518,0.00000000,1.37101547,0.68502241
-4.39719860,3.15397962,0.00244780,1.08032685,1.08068692,0.00000000,1.31954099,0.65767966
-4.39119560,3.04108320,0.00216923,1.02456431,1.06676531,0.00000000,1.27031888,0.63100560
-4.38519260,2.93766466,0.00193341,0.96863987,1.06025078,0.00000000,1.22424241,0.60547486
-4.37918959,2.84562368,0.00174042,0.91345610,1.06149418,0.00000000,1.18215506,0.58155452
-4.37318659,2.76667904,0.00159026,0.85988844,1.07073402,0.00000000,1.14482180,0.55969099
-4.36718359,2.70231997,0.00148302,0.80876227,1.08808698,0.00000000,1.11290420,0.54029821
-4.36118059,2.65376747,0.00141891,0.76083337,1.11354225,0.00000000,1.08694024,0.52374771
-4.35517759,2.62194674,0.00139834,0.71677225,1.14695988,0.00000000,1.06732947,0.51036065
-4.34917459,2.60747137,0.00142200,0.67715264,1.18807332,0.00000000,1.05432408,0.50040217
-4.34317159,2.61063884,0.00149085,0.64244405,1.23649595,0.00000000,1.04802572,0.49407782
-4.33716858,2.63143684,0.00160616,0.61300834,1.29173112,0.00000000,1.04838798,0.49153212
-4.33116558,2.66955858,0.00176942,0.58909974,1.35318531,0.00000000,1.05522385,0.49284881
-4.32516258,2.72442553,0.00198236,0.57086781,1.42018333,0.00000000,1.06821755,0.49805255
-4.31915958,2.79521521,0.00224681,0.55836267,1.49198501,0.00000000,1.08693963,0.50711157
-4.31315658,2.88089180,0.00256462,0.55154180,1.56780207,0.00000000,1.11086435,0.51994092
-4.30715358,2.98023728,0.00293750,0.55027771,1.64681447,0.00000000,1.13938832,0.53640584
