energy_ev,total_up,Hg_p_up,Hg_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.38769385,3.35929688,0.80573206,0.73101672,0.54869321,0.00841765,0.21091996,0.76205215
-5.38169085,3.42343939,0.82154843,0.74106194,0.55673518,0.00861074,0.22286192,0.77303064
-5.37568784,3.48639556,0.83687376,0.75075024,0.56401648,0.00880380,0.23499699,0.78389125
-5.36968484,3.54738826,0.85151897,0.76000581,0.57056173,0.00899495,0.24713180,0.79442916
-5.36368184,3.60572965,0.86532241,0.76876971,0.57642989,0.00918242,0.25906454,0.80446069
-5.35767884,3.66083932,0.87815350,0.77700176,0.58171184,0.00936459,0.27059030,0.81382827
-5.35167584,3.71225517,0.88991454,0.78468095,0.58652604,0.00954003,0.28150653,0.82240377
-5.34567284,3.75963660,0.90054065,0.79180445,0.59101262,0.00970754,0.29161852,0.83008978
-5.33966983,3.80275986,0.90999772,0.79838516,0.59532598,0.00986613,0.30074468,0.83681912
-5.33366683,3.84150628,0.91827877,0.80444805,0.59962617,0.01001504,0.30872126,0.84255247
-5.32766383,3.87584409,0.92539872,0.81002532,0.60406967,0.01015373,0.31540663,0.84727454
-5.32166083,3.90580541,0.93138806,0.81515097,0.60879985,0.01028180,0.32068460,0.85098889
-5.31565783,3.93146000,0.93628585,0.81985486,0.61393770,0.01039900,0.32446702,0.85371205
-5.30965483,3.95288776,0.94013245,0.82415696,0.61957336,0.01050516,0.32669533,0.85546706
-5.30365183,3.97015185,0.94296255,0.82806187,0.62575896,0.01060014,0.32734115,0.85627724
-5.29764882,3.98327462,0.94479878,0.83155435,0.63250311,0.01068380,0.32640589,0.85616021
-5.29164582,3.99221792,0.94564664,0.83459592,0.63976762,0.01075592,0.32391954,0.85512299
-5.28564282,3.99686937,0.94549076,0.83712299,0.64746646,0.01081624,0.31993857,0.85315812
-5.27963982,3.99703592,0.94429295,0.83904664,0.65546733,0.01086437,0.31454322,0.85024136
-5.27363682,3.99244495,0.94199221,0.84025413,0.66359570,0.01089983,0.30783430,0.84633091
-5.26763382,3.98275358,0.93850657,0.84061219,0.67164128,0.01092205,0.29992961,0.84136824
-5.26163082,3.96756536,0.93373684,0.83997190,0.67936665,0.01093043,0.29096017,0.83528061
-5.25562781,3.94645389,0.92757201,0.83817502,0.68651776,0.01092432,0.28106654,0.82798485
-5.24962481,3.91899181,0.91989598,0.83506135,0.69283563,0.01090316,0.27039507,0.81939242
-5.24362181,3.88478359,0.91059532,0.83047688,0.69806900,0.01086646,0.25909456,0.80941525
-5.23761881,3.84350024,0.89956745,0.82428221,0.70198707,0.01081397,0.24731312,0.79797205
-5.23161581,3.79491374,0.88672905,0.81636079,0.70439192,0.01074564,0.23519550,0.78499471
-5.22561281,3.73892912,0.87202391,0.80662661,0.70512985,0.01066180,0.22288075,0.77043436
-5.21960980,3.67561222,0.85542994,0.79503085,0.70410115,0.01056313,0.21050040,0.75426680
-5.21360680,3.60521122,0.83696496,0.78156710,0.70126782,0.01045074,0.19817691,0.73649688
-5.20760380,3.52817050,0.81669072,0.76627491,0.69665873,0.01032622,0.18602268,0.71716156
-5.20160080,3.44513578,0.79471514,0.74924147,0.69037200,0.01019161,0.17413925,0.69633170
-5.19559780,3.35694978,0.77119244,0.73060115,0.68257436,0.01004938,0.16261684,0.67411209
-5.18959480,3.26463845,0.74632120,0.71053309,0.67349750,0.00990240,0.15153418,0.65064015
-5.18359180,3.16938791,0.72034033,0.68925680,0.66343143,0.00975390,0.14095847,0.62608304
-5.17758879,3.07251325,0.69352321,0.66702596,0.65271507,0.00960733,0.13094555,0.60063352
-5.17158579,2.97542008,0.66617019,0.64412077,0.64172453,0.00946628,0.12154020,0.57450479
-5.16558279,2.87956081,0.63859982,0.62083909,0.63085933,0.00933437,0.11277656,0.54792450
-5.15957979,2.78638737,0.61113917,0.59748683,0.62052727,0.00921511,0.10467860,0.52112828
-5.15357679,2.69730240,0.58411372,0.57436806,0.61112850,0.00911173,0.09726071,0.49435319
-5.14757379,2.61361126,0.55783723,0.55177515,0.60303941,0.00902712,0.09052840,0.46783128
-5.14157079,2.53647667,0.53260207,0.52997942,0.59659705,0.00896361,0.08447900,0.44178364
-5.13556778,2.46687818,0.50867039,0.50922280,0.59208470,0.00892297,0.07910250,0.41641514
-5.12956478,2.40557805,0.48626655,0.48971062,0.58971925,0.00890620,0.07438244,0.39191015
-5.12356178,2.35309504,0.46557101,0.47160598,0.58964083,0.00891357,0.07029680,0.36842926
-5.11755878,2.30968722,0.44671608,0.45502584,0.59190531,0.00894449,0.06681903,0.34610721
-5.11155578,2.27534436,0.42978352,0.44003891,0.59647979,0.00899758,0.06391904,0.32505186
-5.10555278,2.24979035,0.41480412,0.42666547,0.60324162,0.00907062,0.06156418,0.30534445
-5.09954977,2.23249538,0.40175921,0.41487890,0.61198065,0.00916068,0.05972028,0.28704073
-5.09354677,2.22269740,0.39058409,0.40460906,0.62240506,0.00926412,0.05835252,0.27017306
-5.08754377,2.21943194,0.38117301,0.39574704,0.63415026,0.00937678,0.05742639,0.25475317
-5.08154077,2.22156913,0.37338564,0.38815130,0.64679077,0.00949408,0.05690836,0.24077551
-5.07553777,2.22785632,0.36705466,0.38165470,0.65985452,0.00961118,0.05676661,0.22822088
-5.06953477,2.23696473,0.36199406,0.37607229,0.67283902,0.00972316,0.05697146,0.21706018
-5.06353177,2.24753821,0.35800804,0.37120941,0.68522891,0.00982519,0.05749579,0.20725812
-5.05752876,2.25824228,0.35489981,0.36686980,0.69651407,0.00991271,0.05831518,0.19877676
-5.05152576,2.26781156,0.35248021,0.36286349,0.70620760,0.00998163,0.05940794,0.19157861
-5.04552276,2.27509377,0.35057573,0.35901399,0.71386306,0.01002843,0.06075502,0.18562930
-5.03951976,2.27908876,0.34903558,0.35516475,0.71909016,0.01005040,0.06233967,0.18089969
-5.03351676,2.27898100,0.34773765,0.35118446,0.72156842,0.01004563,0.06414712,0.17736740
-5.02751376,2.27416452,0.34659304,0.34697114,0.72105815,0.01001321,0.06616406,0.17501764
-5.02151076,2.26425945,0.34554915,0.34245490,0.71740837,0.00995323,0.06837805,0.17384354
-5.01550775,2.24911955,0.34459113,0.33759921,0.71056154,0.00986677,0.07077699,0.17384570
-5.00950475,2.22883084,0.34374178,0.33240081,0.70055464,0.00975595,0.07334848,0.17503139
-5.00350175,2.20370133,0.34305981,0.32688815,0.68751698,0.00962379,0.07607929,0.17741306
-4.99749875,2.17424274,0.34263673,0.32111864,0.67166457,0.00947419,0.07895485,0.18100659
-4.99149575,2.14114484,0.34259240,0.31517472,0.65329164,0.00931174,0.08195889,0.18582910
-4.98549275,2.10524391,0.34306957,0.30915897,0.63275946,0.00914162,0.08507312,0.19189663
-4.97948974,2.06748663,0.34422749,0.30318859,0.61048315,0.00896938,0.08827714,0.19922157
-4.97348674,2.02889096,0.34623512,0.29738934,0.58691708,0.00880080,0.09154845,0.20781019
-4.96748374,1.99050585,0.34926398,0.29188936,0.56253933,0.00864165,0.09486267,0.21766018
-4.96148074,1.95337134,0.35348114,0.28681299,0.53783605,0.00849753,0.09819389,0.22875844
-4.95547774,1.91848080,0.35904253,0.28227497,0.51328622,0.00837366,0.10151520,0.24107915
-4.94947474,1.88674671,0.36608685,0.27837522,0.48934745,0.00827471,0.10479940,0.25458228
-4.94347174,1.85897122,0.37473037,0.27519436,0.46644329,0.00820471,0.10801977,0.26921255
-4.93746873,1.83582266,0.38506271,0.27279025,0.44495244,0.00816682,0.11115102,0.28489899
-4.93146573,1.81781853,0.39714388,0.27119546,0.42520023,0.00816335,0.11417028,0.30155510
-4.92546273,1.80531538,0.41100243,0.27041610,0.40745243,0.00819563,0.11705816,0.31907966
-4.91945973,1.79850567,0.42663490,0.27043160,0.39191161,0.00826401,0.11979975,0.33735807
-4.91345673,1.79742121,0.44400646,0.27119575,0.37871574,0.00836788,0.12238562,0.35626437
-4.90745373,1.80194262,0.46305252,0.27263872,0.36793923,0.00850571,0.12481273,0.37566370
-4.90145073,1.81181382,0.48368126,0.27467006,0.35959573,0.00867510,0.12708514,0.39541509
-4.89544772,1.82666066,0.50577677,0.27718230,0.35364276,0.00887288,0.12921460,0.41537455
-4.88944472,1.84601218,0.52920259,0.28005524,0.34998758,0.00909526,0.13122078,0.43539821
-4.88344172,1.86932339,0.55380534,0.28316045,0.34849393,0.00933790,0.13313132,0.45534532
-4.87743872,1.89599821,0.57941825,0.28636592,0.34898936,0.00959605,0.13498142,0.47508101
-4.87143572,1.92541124,0.60586429,0.28954055,0.35127268,0.00986473,0.13681321,0.49447857
-4.86543272,1.95692747,0.63295877,0.29255833,0.35512124,0.01013878,0.13867458,0.51342114
-4.85942971,1.98991885,0.66051118,0.29530202,0.36029778,0.01041305,0.14061772,0.53180274
-4.85342671,2.02377730,0.68832628,0.29766624,0.36655658,0.01068244,0.14269728,0.54952849
-4.84742371,2.05792378,0.71620449,0.29955975,0.37364889,0.01094204,0.14496814,0.56651410
-4.84142071,2.09181334,0.74394152,0.30090707,0.38132745,0.01118718,0.14748301,0.58268473
-4.83541771,2.12493657,0.77132756,0.30164929,0.38935014,0.01141350,0.15028974,0.59797315
-4.82941471,2.15681791,0.79814615,0.30174417,0.39748291,0.01161697,0.15342864,0.61231758
-4.82341171,2.18701166,0.82417307,0.30116567,0.40550186,0.01179396,0.15692974,0.62565939
-4.81740870,2.21509663,0.84917551,0.29990295,0.41319495,0.01194124,0.16081032,0.63794079
-4.81140570,2.24067049,0.87291190,0.29795905,0.42036319,0.01205602,0.16507269,0.64910289
-4.80540270,2.26334483,0.89513259,0.29534944,0.42682167,0.01213592,0.16970243,0.65908445
-4.79939970,2.28274211,0.91558176,0.29210042,0.43240045,0.01217905,0.17466723,0.66782136
-4.79339670,2.29849507,0.93400060,0.28824780,0.43694559,0.01218400,0.17991642,0.67524733
-4.78739370,2.31024962,0.95013200,0.28383573,0.44032027,0.01214983,0.18538121,0.68129562
-4.78139070,2.31767124,0.96372664,0.27891591,0.44240616,0.01207615,0.19097590,0.68590213
-4.77538769,2.32045532,0.97455039,0.27354725,0.44310497,0.01196315,0.19659980,0.68900971
-4.76938469,2.31834099,0.98239282,0.26779584,0.44234020,0.01181159,0.20213999,0.69057355
-4.76338169,2.31112803,0.98707652,0.26173548,0.44005902,0.01162286,0.20747493,0.69056747
-4.75737869,2.29869598,0.98846676,0.25544843,0.43623409,0.01139906,0.21247850,0.68899085
-4.75137569,2.28102453,0.98648100,0.24902645,0.43086532,0.01114294,0.21702469,0.68587584
-4.74537269,2.25821378,0.98109792,0.24257194,0.42398129,0.01085800,0.22099245,0.68129431
-4.73936968,2.23050314,0.97236514,0.23619910,0.41564028,0.01054844,0.22427068,0.67536430
-4.73336668,2.19828754,0.96040546,0.23003477,0.40593071,0.01021920,0.22676298,0.66825531
-4.72736368,2.16212949,0.94542094,0.22421908,0.39497095,0.00987588,0.22839213,0.66019216
-4.72136068,2.12276598,0.92769457,0.21890543,0.38290830,0.00952474,0.22910388,0.65145689
-4.71535768,2.08110905,0.90758918,0.21425993,0.36991729,0.00917257,0.22887006,0.64238848
-4.70935468,2.03823953,0.88554362,0.21046001,0.35619704,0.00882668,0.22769065,0.63338005
-4.70335168,1.99539334,0.86206597,0.20769224,0.34196801,0.00849469,0.22559490,0.62487348
-4.69734867,1.95394042,0.83772408,0.20614924,0.32746794,0.00818447,0.22264134,0.61735136
-4.69134567,1.91535649,0.81313362,0.20602572,0.31294736,0.00790396,0.21891664,0.61132645
-4.68534267,1.88118836,0.78894403,0.20751370,0.29866460,0.00766101,0.21453341,0.60732871
-4.67933967,1.85301365,0.76582278,0.21079704,0.28488059,0.00746320,0.20962708,0.60589047
-4.67333667,1.83239625,0.74443861,0.21604536,0.27185363,0.00731769,0.20435186,0.60752996
-4.66733367,1.82083900,0.72544420,0.22340762,0.25983415,0.00723101,0.19887611,0.61273387
-4.66133067,1.81973515,0.70945901,0.23300548,0.24905990,0.00720893,0.19337718,0.62193962
-4.65532766,1.83032061,0.69705274,0.24492681,0.23975139,0.00725630,0.18803598,0.63551779
-4.64932466,1.85362855,0.68873020,0.25921964,0.23210792,0.00737688,0.18303156,0.65375568
-4.64332166,1.89044835,0.68491792,0.27588661,0.22630425,0.00757325,0.17853575,0.67684252
-4.63731866,1.94129040,0.68595292,0.29488058,0.22248786,0.00784675,0.17470826,0.70485707
-4.63131566,2.00635842,0.69207423,0.31610132,0.22077692,0.00819734,0.17169217,0.73775824
-4.62531266,2.08553040,0.70341696,0.33939373,0.22125889,0.00862364,0.16961015,0.77537913
-4.61930965,2.17834918,0.72000947,0.36454768,0.22398975,0.00912290,0.16856141,0.81742508
-4.61330665,2.28402321,0.74177333,0.39129972,0.22899383,0.00969105,0.16861945,0.86347575
-4.60730365,2.40143782,0.76852605,0.41933654,0.23626401,0.01032273,0.16983065,0.91299159
-4.60130065,2.52917665,0.79998647,0.44830039,0.24576243,0.01101145,0.17221380,0.96532434
-4.59529765,2.66555280,0.83578239,0.47779618,0.25742149,0.01174968,0.17576030,1.01973153
-4.58929465,2.80864870,0.87546013,0.50740022,0.27114510,0.01252900,0.18043533,1.07539444
-4.58329165,2.95636337,0.91849570,0.53667026,0.28681019,0.01334029,0.18617957,1.13143901
-4.57728864,3.10646557,0.96430714,0.56515655,0.30426837,0.01417393,0.19291159,1.18695884
-4.57128564,3.25665095,1.01226756,0.59241351,0.32334784,0.01501997,0.20053083,1.24103970
-4.56528264,3.40460134,1.06171862,0.61801162,0.34385551,0.01586835,0.20892092,1.29278441
-4.55927964,3.54804407,1.11198406,0.64154906,0.36557935,0.01670914,0.21795341,1.34133737
-4.55327664,3.68480940,1.16238288,0.66266265,0.38829108,0.01753267,0.22749161,1.38590772
-4.54727364,3.81288429,1.21224219,0.68103767,0.41174924,0.01832978,0.23739468,1.42579036
-4.54127064,3.93046056,1.26090924,0.69641627,0.43570266,0.01909198,0.24752158,1.46038410
-4.53526763,4.03597638,1.30776277,0.70860396,0.45989439,0.01981157,0.25773504,1.48920623
-4.52926463,4.12814958,1.35222334,0.71747420,0.48406613,0.02048180,0.26790521,1.51190328
-4.52326163,4.20600240,1.39376282,0.72297069,0.50796306,0.02109700,0.27791308,1.52825747
-4.51725863,4.26887690,1.43191283,0.72510758,0.53133900,0.02165260,0.28765346,1.53818896
-4.51125563,4.31644113,1.46627214,0.72396738,0.55396195,0.02214522,0.29703739,1.54175382
-4.50525263,4.34868627,1.49651299,0.71969693,0.57561956,0.02257274,0.30599403,1.53913818
-4.49924962,4.36591526,1.52238625,0.71250155,0.59612459,0.02293420,0.31447187,1.53064879
-4.49324662,4.36872354,1.54372531,0.70263765,0.61531998,0.02322989,0.32243915,1.51670061
-4.48724362,4.35797316,1.56044859,0.69040417,0.63308329,0.02346123,0.32988364,1.49780199
-4.48124062,4.33476098,1.57256057,0.67613319,0.64933032,0.02363073,0.33681160,1.47453806
-4.47523762,4.30038244,1.58015104,0.66018018,0.66401754,0.02374191,0.34324607,1.44755305
-4.46923462,4.25629191,1.58339272,0.64291403,0.67714329,0.02379916,0.34922447,1.41753212
-4.46323162,4.20406092,1.58253680,0.62470748,0.68874735,0.02380762,0.35479574,1.38518327
-4.45722861,4.14533547,1.57790666,0.60592805,0.69890909,0.02377308,0.36001699,1.35121996
-4.45122561,4.08179345,1.56988956,0.58692977,0.70774385,0.02370174,0.36494995,1.31634476
-4.44522261,4.01510339,1.55892649,0.56804599,0.71539799,0.02360012,0.36965735,1.28123447
-4.43921961,3.94688530,1.54550042,0.54958328,0.72204241,0.02347482,0.37419934,1.24652694
-4.43321661,3.87867466,1.53012313,0.53181653,0.72786512,0.02333239,0.37863036,1.21280990
-4.42721361,3.81189027,1.51332106,0.51498539,0.73306292,0.02317912,0.38299633,1.18061165
-4.42121061,3.74780660,1.49562069,0.49929184,0.73783276,0.02302086,0.38733256,1.15039400
-4.41520760,3.68753118,1.47753385,0.48489899,0.74236311,0.02286290,0.39166232,1.12254717
-4.40920460,3.63198745,1.45954365,0.47193086,0.74682575,0.02270979,0.39599628,1.09738674
-4.40320160,3.58190334,1.44209143,0.46047316,0.75136845,0.02256524,0.40033268,1.07515244
-4.39719860,3.53780557,1.42556539,0.45057485,0.75610882,0.02243202,0.40465834,1.05600877
-4.39119560,3.50001968,1.41029121,0.44225034,0.76112975,0.02231190,0.40895031,1.04004716
-4.38519260,3.46867540,1.39652512,0.43548222,0.76647646,0.02220564,0.41317813,1.02728955
-4.37918959,3.44371710,1.38444951,0.43022434,0.77215543,0.02211296,0.41730641,1.01769315
-4.37318659,3.42491841,1.37417137,0.42640512,0.77813520,0.02203263,0.42129767,1.01115613
-4.36718359,3.41190062,1.36572326,0.42393104,0.78434873,0.02196254,0.42511515,1.00752411
-4.36118059,3.40415366,1.35906687,0.42269006,0.79069745,0.02189975,0.42872545,1.00659704
-4.35517759,3.40105897,1.35409871,0.42255503,0.79705639,0.02184071,0.43210068,1.00813641
-4.34917459,3.40191322,1.35065759,0.42338698,0.80328023,0.02178134,0.43522026,1.01187242
-4.34317159,3.40595192,1.34853345,0.42503821,0.80920989,0.02171721,0.43807191,1.01751101
-4.33716858,3.41237221,1.34747701,0.42735517,0.81467913,0.02164373,0.44065202,1.02474054
-4.33116558,3.42035400,1.34720978,0.43018114,0.81952102,0.02155630,0.44296530,1.03323796
-4.32516258,3.42907899,1.34743396,0.43335868,0.82357369,0.02145044,0.44502375,1.04267445
-4.31915958,3.43774717,1.34784195,0.43673187,0.82668536,0.02132200,0.44684503,1.05272042
-4.31315658,3.44559063,1.34812492,0.44014839,0.82871830,0.02116722,0.44845039,1.06304990
-4.30715358,3.45188479,1.34798064,0.44346142,0.82955174,0.02098287,0.44986228,1.07334438
