energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Li_s_up,Se_s_up,Se_p_up
-3.05852926,5.39275592,0.02634180,0.30596599,1.03498308,3.89332276,0.05237507,0.02907169,1.12203434
-3.05252626,5.41852550,0.02527992,0.30749812,0.98815859,3.93928496,0.05373642,0.02917549,1.10101455
-3.04652326,5.44739947,0.02439367,0.30909051,0.94436641,3.98748513,0.05517956,0.02926724,1.08180042
-3.04052026,5.47817499,0.02365351,0.31067807,0.90369317,4.03722649,0.05663378,0.02933546,1.06405630
-3.03451726,5.50947500,0.02302987,0.31218544,0.86611533,4.08767612,0.05802973,0.02936742,1.04739491
-3.02851426,5.53979356,0.02249380,0.31352957,0.83151199,4.13788595,0.05930127,0.02934971,1.03139504
-3.02251126,5.56754344,0.02201766,0.31462275,0.79968076,4.18681530,0.06038732,0.02926876,1.01562044
-3.01650825,5.59110432,0.02157573,0.31537548,0.77035553,4.23335486,0.06123343,0.02911154,0.99963874
-3.01050525,5.60887047,0.02114473,0.31569951,0.74322547,4.27635183,0.06179325,0.02886615,0.98303970
-3.00450225,5.61929682,0.02070431,0.31551066,0.71795427,4.31463623,0.06202961,0.02852241,0.96545212
-2.99849925,5.62094288,0.02023737,0.31473148,0.69419882,4.34704865,0.06191534,0.02807241,0.94655855
-2.99249625,5.61251402,0.01973029,0.31329364,0.67162654,4.37246951,0.06143382,0.02751092,0.92610758
-2.98649325,5.59289992,0.01917310,0.31114011,0.64993092,4.38985000,0.06057903,0.02683568,0.90392304
-2.98049025,5.56121001,0.01855941,0.30822696,0.62884467,4.39824474,0.05935538,0.02604765,0.87991018
-2.97448724,5.51680586,0.01788637,0.30452488,0.60815032,4.39684582,0.05777717,0.02515095,0.85405863
-2.96848424,5.45933017,0.01715441,0.30002041,0.58768804,4.38501773,0.05586768,0.02415286,0.82644234
-2.96248124,5.38873222,0.01636695,0.29471679,0.56736061,4.36233241,0.05365809,0.02306351,0.79721666
-2.95647824,5.30528905,0.01553001,0.28863458,0.54713580,4.32860295,0.05118615,0.02189561,0.76661299
-2.95047524,5.20962170,0.01465177,0.28181191,0.52704621,4.28391483,0.04849470,0.02066398,0.73493138
-2.94447224,5.10270570,0.01374213,0.27430444,0.50718683,4.22865263,0.04563013,0.01938508,0.70253153
-2.93846923,4.98587453,0.01281217,0.26618499,0.48771067,4.16352051,0.04264079,0.01807650,0.66982263
-2.93246623,4.86081521,0.01187374,0.25754286,0.46882276,4.08955475,0.03957550,0.01675639,0.63725255
-2.92646323,4.72955467,0.01093898,0.24848281,0.45077282,4.00812625,0.03648215,0.01544303,0.60529673
-2.92046023,4.59443635,0.01001990,0.23912367,0.43384687,3.92093202,0.03340643,0.01415428,0.57444714
-2.91445723,4.45808601,0.00912807,0.22959664,0.41835814,3.82997423,0.03039078,0.01290725,0.54520165
-2.90845423,4.32336680,0.00827432,0.22004323,0.40463743,3.73752650,0.02747359,0.01171793,0.51805386
-2.90245123,4.19332365,0.00746854,0.21061291,0.39302326,3.64608743,0.02468853,0.01060097,0.49348370
-2.89644822,4.07111765,0.00671950,0.20146039,0.38385186,3.55832218,0.02206425,0.00956955,0.47194879
-2.89044522,3.95995173,0.00603483,0.19274280,0.37744729,3.47699320,0.01962421,0.00863522,0.45387654
-2.88444222,3.86298935,0.00542094,0.18461651,0.37411182,3.40488245,0.01738672,0.00780802,0.43965713
-2.87843922,3.78326843,0.00488308,0.17723396,0.37411665,3.34470727,0.01536514,0.00709641,0.42963706
-2.87243622,3.72361319,0.00442544,0.17074034,0.37769326,3.29903301,0.01356832,0.00650746,0.42411356
-2.86643322,3.68654668,0.00405114,0.16527038,0.38502540,3.27018572,0.01200095,0.00604694,0.42332941
-2.86043022,3.67420725,0.00376245,0.16094516,0.39624195,3.26016801,0.01066413,0.00571942,0.42746855
-2.85442721,3.68827192,0.00356080,0.15786919,0.41141088,3.27058189,0.00955591,0.00552845,0.43665206
-2.84842421,3.72988967,0.00344693,0.15612775,0.43053427,3.30256132,0.00867174,0.00547659,0.45093483
-2.84242121,3.79962741,0.00342093,0.15578449,0.45354477,3.35671781,0.00800506,0.00556551,0.47030274
-2.83641821,3.89743097,0.00348228,0.15687950,0.48030356,3.43310118,0.00754763,0.00579600,0.49467055
-2.83041521,4.02260294,0.00362990,0.15942783,0.51059987,3.53117766,0.00728991,0.00616789,0.52388051
-2.82441221,4.17379876,0.00386211,0.16341847,0.54415224,3.64982637,0.00722135,0.00668001,0.55770176
-2.81840920,4.34904168,0.00417663,0.16881388,0.58061164,3.78735487,0.00733057,0.00733003,0.59583079
-2.81240620,4.54575667,0.00457049,0.17555009,0.61956627,3.94153364,0.00760543,0.00811430,0.63789290
-2.80640320,4.76082274,0.00503997,0.18353730,0.66054824,4.10964859,0.00803318,0.00902766,0.68344491
-2.80040020,4.99064228,0.00558059,0.19266121,0.70304194,4.28857011,0.00860039,0.01006327,0.73197924
-2.79439720,5.23122584,0.00618699,0.20278479,0.74649394,4.47483653,0.00929299,0.01121238,0.78292937
-2.78839420,5.47828987,0.00685296,0.21375073,0.79032437,4.66474937,0.01009625,0.01246425,0.83567689
-2.78239120,5.72736467,0.00757141,0.22538444,0.83393943,4.85447723,0.01099479,0.01380600,0.88956005
-2.77638819,5.97390955,0.00833447,0.23749766,0.87674485,5.04016497,0.01197262,0.01522263,0.94388394
-2.77038519,6.21343178,0.00913355,0.24989249,0.91815992,5.21804467,0.01301325,0.01669706,0.99793216
-2.76438219,6.44160578,0.00995956,0.26236598,0.95763183,5.38454458,0.01409984,0.01821028,1.05097988
-2.75837919,6.65438910,0.01080311,0.27471504,0.99464991,5.53639265,0.01521545,0.01974165,1.10230815
-2.75237619,6.84813173,0.01165481,0.28674174,1.02875934,5.67071111,0.01634333,0.02126921,1.15121917
-2.74637319,7.01967516,0.01250561,0.29825863,1.05957404,5.78509914,0.01746725,0.02277017,1.19705213
-2.74037019,7.16643849,0.01334718,0.30909420,1.08678822,5.87770082,0.01857197,0.02422144,1.23919932
-2.73436718,7.28648841,0.01417230,0.31909811,1.11018624,5.94725618,0.01964361,0.02560021,1.27712191
-2.72836418,7.37859101,0.01497530,0.32814608,1.12965037,5.99313371,0.02067012,0.02688464,1.31036495
-2.72236118,7.44224334,0.01575241,0.33614421,1.14516612,6.01534324,0.02164168,0.02805447,1.33857091
-2.71635818,7.47768352,0.01650213,0.34303251,1.15682470,6.01452865,0.02255110,0.02909168,1.36149120
-2.71035518,7.48587852,0.01722549,0.34878745,1.16482247,5.99194084,0.02339406,0.02998105,1.37899510
-2.70435218,7.46848963,0.01792625,0.35342333,1.16945710,5.94939144,0.02416930,0.03071074,1.39107545
-2.69834917,7.42781619,0.01861097,0.35699231,1.17112032,5.88918897,0.02487870,0.03127258,1.39785073
-2.69234617,7.36671877,0.01928893,0.35958299,1.17028724,5.81405938,0.02552717,0.03166247,1.39956305
-2.68634317,7.28852385,0.01997196,0.36131753,1.16750241,5.72705332,0.02612239,0.03188038,1.39657194
-2.68034017,7.19691261,0.02067407,0.36234721,1.16336283,5.63144326,0.02667447,0.03193042,1.38934373
-2.67433717,7.09579706,0.02141096,0.36284668,1.15849826,5.53061373,0.02719538,0.03182057,1.37843684
-2.66833417,6.98918750,0.02219936,0.36300689,1.15354939,5.42794812,0.02769832,0.03156238,1.36448315
-2.66233117,6.88105536,0.02305632,0.36302704,1.14914463,5.32671591,0.02819693,0.03117048,1.34816617
-2.65632816,6.77519631,0.02399835,0.36310589,1.14587608,5.22996403,0.02870454,0.03066193,1.33019654
-2.65032516,6.67509836,0.02504050,0.36343261,1.14427583,5.14041605,0.02923332,0.03005560,1.31128605
-2.64432216,6.58381984,0.02619543,0.36417783,1.14479333,5.06038276,0.02979343,0.02937136,1.29212097
-2.63831916,6.50388200,0.02747255,0.36548511,1.14777497,4.99168733,0.03039235,0.02862934,1.27333595
-2.63231616,6.43718060,0.02887714,0.36746330,1.15344674,4.93560785,0.03103419,0.02784919,1.25548970
-2.62631316,6.38492030,0.03040966,0.37018028,1.16190079,4.89283947,0.03171926,0.02704933,1.23904348
-2.62031016,6.34757488,0.03206517,0.37365834,1.17308691,4.86347784,0.03244374,0.02624640,1.22434351
-2.61430715,6.32487554,0.03383297,0.37787156,1.18680920,4.84702463,0.03319961,0.02545469,1.21160824
-2.60830415,6.31582831,0.03569648,0.38274530,1.20272864,4.84241532,0.03397473,0.02468580,1.20092102
-2.60230115,6.31876052,0.03763330,0.38815798,1.22037142,4.84806861,0.03475323,0.02394843,1.19222885
-2.59629815,6.33139511,0.03961563,0.39394516,1.23914317,4.86195569,0.03551605,0.02324827,1.18534712
-2.59029515,6.35095023,0.04161084,0.39990564,1.25834845,4.88168725,0.03624163,0.02258807,1.17997034
-2.58429215,6.37426054,0.04358237,0.40580953,1.27721508,4.90461500,0.03690684,0.02196792,1.17568845
-2.57828914,6.39791551,0.04549078,0.41140782,1.29492215,4.92794400,0.03748793,0.02138550,1.17200786
-2.57228614,6.41840912,0.04729500,0.41644307,1.31063079,4.94885144,0.03796164,0.02083657,1.16837630
-2.56628314,6.43229490,0.04895372,0.42066069,1.32351630,4.96460723,0.03830618,0.02031548,1.16421040
-2.56028014,6.43633965,0.05042678,0.42382035,1.33280030,4.97269173,0.03850230,0.01981569,1.15892453
-2.55427714,6.42766921,0.05167667,0.42570690,1.33778151,4.97090544,0.03853421,0.01933035,1.15195963
-2.54827414,6.40390001,0.05266984,0.42614027,1.33786372,4.95746644,0.03839034,0.01885285,1.14281057
-2.54227114,6.36325037,0.05337801,0.42498403,1.33257988,4.93109110,0.03806392,0.01837729,1.13105085
-2.53626813,6.30462677,0.05377919,0.42215192,1.32161102,4.89105476,0.03755346,0.01789891,1.11635337
-2.53026513,6.22768093,0.05385859,0.41761236,1.30479936,4.83722945,0.03686284,0.01741445,1.09850638
-2.52426213,6.13283525,0.05360911,0.41139047,1.28215505,4.77009704,0.03600132,0.01692233,1.07742394
-2.51825913,6.02127534,0.05303167,0.40356770,1.25385620,4.69073698,0.03498321,0.01642280,1.05315045
-2.51225613,5.89490997,0.05213518,0.39427906,1.22024247,4.60078899,0.03382750,0.01591790,1.02585925
-2.50625313,5.75630011,0.05093623,0.38370802,1.18180245,4.50239228,0.03255712,0.01541140,0.99584536
-2.50025013,5.60856054,0.04945845,0.37207954,1.13915573,4.39810359,0.03119824,0.01490856,0.96351303
-2.49424712,5.45523820,0.04773169,0.35965142,1.09303032,4.29079778,0.02977935,0.01441585,0.92935872
-2.48824412,5.30017299,0.04579098,0.34670446,1.04423681,4.18355505,0.02833040,0.01394060,0.89395058
-2.48224112,5.14734719,0.04367532,0.33353192,0.99364030,4.07953964,0.02688183,0.01349060,0.85790539
-2.47623812,5.00073036,0.04142638,0.32042875,0.94213152,3.98187538,0.02546374,0.01307370,0.82186434
-2.47023512,4.86412652,0.03908718,0.30768110,0.89059829,3.89352342,0.02410505,0.01269737,0.78646857
-2.46423212,4.74103036,0.03670080,0.29555652,0.83989864,3.81716737,0.02283288,0.01236839,0.75233596
-2.45822911,4.63449873,0.03430914,0.28429531,0.79083646,3.75511095,0.02167193,0.01209242,0.72003981
-2.45222611,4.54704263,0.03195183,0.27410328,0.74414070,3.70919233,0.02064414,0.01187384,0.69009062
-2.44622311,4.48054428,0.02966529,0.26514623,0.70044866,3.68071883,0.01976846,0.01171548,0.66292141
-2.44022011,4.43620217,0.02748197,0.25754625,0.66029370,3.67042459,0.01906074,0.01161858,0.63887716
-2.43421711,4.41450593,0.02542982,0.25137998,0.62409765,3.67845274,0.01853386,0.01158278,0.61820847
-2.42821411,4.41524127,0.02353190,0.24667864,0.59216772,3.70436237,0.01819788,0.01160619,0.60106952
-2.42221111,4.43752378,0.02180627,0.24342985,0.56469761,3.74715967,0.01806040,0.01168560,0.58752001
-2.41620810,4.47985922,0.02026599,0.24158104,0.54177241,3.80535120,0.01812691,0.01181676,0.57753062
-2.41020510,4.54022651,0.01891934,0.24104407,0.52337649,3.87701649,0.01840122,0.01199466,0.57099155
-2.40420210,4.61617882,0.01777013,0.24170089,0.50940398,3.95989599,0.01888588,0.01221396,0.56772326
-2.39819910,4.70495727,0.01681808,0.24340982,0.49967066,4.05149016,0.01958258,0.01246939,0.56748874
-2.39219610,4.80361154,0.01605936,0.24601224,0.49392694,4.14916456,0.02049249,0.01275617,0.57000658
-2.38619310,4.90912131,0.01548708,0.24933920,0.49187093,4.25025604,0.02161650,0.01307041,0.57496399
-2.38019010,5.01851286,0.01509183,0.25321781,0.49316113,4.35217496,0.02295538,0.01340948,0.58202922
-2.37418709,5.12896553,0.01486218,0.25747705,0.49742818,4.45249882,0.02450976,0.01377233,0.59086274
-2.36818409,5.23790367,0.01478516,0.26195291,0.50428536,4.54905332,0.02628008,0.01415970,0.60112678
-2.36218109,5.34307042,0.01484673,0.26649254,0.51333758,4.63997758,0.02826634,0.01457431,0.61249309
-2.35617809,5.44258112,0.01503213,0.27095759,0.52418881,4.72377125,0.03046777,0.01502081,0.62464859
-2.35017509,5.53495518,0.01532621,0.27522638,0.53644793,4.79932231,0.03288243,0.01550577,0.63729910
-2.34417209,5.61912651,0.01571374,0.27919530,0.54973325,4.86591539,0.03550673,0.01603745,0.65017138
-2.33816908,5.69443385,0.01617966,0.28277917,0.56367585,4.92322162,0.03833493,0.01662552,0.66301355
-2.33216608,5.76059325,0.01670925,0.28591100,0.57792210,4.97127166,0.04135870,0.01728061,0.67559450
-2.32616308,5.81765590,0.01728835,0.28854101,0.59213565,5.01041481,0.04456666,0.01801384,0.68770251
-2.32016008,5.86595495,0.01790356,0.29063526,0.60599911,5.04126726,0.04794408,0.01883627,0.69914360
-2.31415708,5.90604548,0.01854235,0.29217399,0.61921579,5.06465309,0.05147268,0.01975827,0.70973990
-2.30815408,5.93864149,0.01919328,0.29314976,0.63151162,5.08154178,0.05513054,0.02078892,0.71932846
-2.30215108,5.96455395,0.01984614,0.29356558,0.64263742,5.09298586,0.05889229,0.02193540,0.72776065
-2.29614807,5.98463312,0.02049215,0.29343311,0.65237141,5.10006176,0.06272934,0.02320240,0.73490239
-2.29014507,5.99971797,0.02112411,0.29277103,0.66052212,5.10381687,0.06661039,0.02459167,0.74063502
-2.28414207,6.01059468,0.02173656,0.29160350,0.66693128,5.10522471,0.07050203,0.02610160,0.74485710
-2.27813907,6.01796528,0.02232591,0.28995888,0.67147678,5.10514978,0.07436952,0.02772695,0.74748659
-2.27213607,6.02242701,0.02289052,0.28786862,0.67407520,5.10432263,0.07817763,0.02945874,0.74846346
-2.26613307,6.02446175,0.02343076,0.28536620,0.67468380,5.10332524,0.08189153,0.03128427,0.74775230
-2.26013007,6.02443479,0.02394901,0.28248632,0.67330170,5.10258614,0.08547774,0.03318729,0.74534467
-2.25412706,6.02260131,0.02444957,0.27926400,0.66997000,5.10238400,0.08890493,0.03514839,0.74126092
-2.24812406,6.01911893,0.02493850,0.27573387,0.66477073,5.10285853,0.09214475,0.03714546,0.73555124
-2.24212106,6.01406442,0.02542342,0.27192935,0.65782450,5.10402676,0.09517245,0.03915436,0.72829565
-2.23611806,6.00745273,0.02591319,0.26788191,0.64928693,5.10580320,0.09796734,0.04114968,0.71960298
-2.23011506,5.99925676,0.02641757,0.26362035,0.63934390,5.10802224,0.10051314,0.04310556,0.70960862
-2.22411206,5.98942647,0.02694681,0.25917011,0.62820581,5.11046129,0.10279797,0.04499664,0.69847131
-2.21810905,5.97790635,0.02751120,0.25455269,0.61610109,5.11286346,0.10481436,0.04679895,0.68636893
-2.21210605,5.96465047,0.02812059,0.24978519,0.60326924,5.11495888,0.10655886,0.04849083,0.67349352
-2.20610305,5.94963498,0.02878399,0.24488009,0.58995379,5.11648408,0.10803165,0.05005378,0.66004591
-2.20010005,5.93286789,0.02950909,0.23984520,0.57639536,5.11719891,0.10923593,0.05147320,0.64623012
-2.19409705,5.91439634,0.03030191,0.23468388,0.56282531,5.11690097,0.11017730,0.05273902,0.63224778
-2.18809405,5.89431174,0.03116646,0.22939559,0.54946007,5.11543743,0.11086301,0.05384617,0.61829298
-2.18209105,5.87275307,0.03210457,0.22397660,0.53649651,5.11271446,0.11130129,0.05479479,0.60454764
-2.17608804,5.84990878,0.03311568,0.21842107,0.52410837,5.10870425,0.11150070,0.05559036,0.59117764
-2.17008504,5.82601748,0.03419688,0.21272219,0.51244382,5.10344987,0.11146958,0.05624351,0.57832981
-2.16408204,5.80136751,0.03534291,0.20687356,0.50162431,5.09706791,0.11121558,0.05676963,0.56612983
-2.15807904,5.77629556,0.03654637,0.20087052,0.49174428,5.08974903,0.11074535,0.05718832,0.55468099
-2.15207604,5.75118402,0.03779792,0.19471149,0.48287198,5.08175627,0.11006443,0.05752262,0.54406379
-2.14607304,5.72645695,0.03908663,0.18839915,0.47505089,5.07342108,0.10917717,0.05779803,0.53433627
-2.14007004,5.70257440,0.04040027,0.18194143,0.46830171,5.06513698,0.10808693,0.05804151,0.52553483
-2.13406703,5.68002490,0.04172575,0.17535217,0.46262462,5.05735079,0.10679628,0.05828028,0.51767551
-2.12806403,5.65931581,0.04304948,0.16865151,0.45800163,5.05055143,0.10530739,0.05854063,0.51075549
-2.12206103,5.64096175,0.04435769,0.16186579,0.45439884,5.04525651,0.10362242,0.05884678,0.50475464
-2.11605803,5.62547112,0.04563680,0.15502722,0.45176837,5.04199692,0.10174397,0.05921969,0.49963716
-2.11005503,5.61333116,0.04687365,0.14817305,0.45005007,5.04130002,0.09967553,0.05967610,0.49535305
-2.10405203,5.60499221,0.04805570,0.14134451,0.44917272,5.04367194,0.09742189,0.06022759,0.49183949
-2.09804902,5.60085184,0.04917117,0.13458544,0.44905491,5.04958000,0.09498948,0.06087998,0.48902202
-2.09204602,5.60123996,0.05020908,0.12794074,0.44960563,5.05943592,0.09238661,0.06163283,0.48681578
-2.08604302,5.60640581,0.05115924,0.12145475,0.45072453,5.07358105,0.08962367,0.06247923,0.48512653
-2.08004002,5.61650805,0.05201218,0.11516955,0.45230225,5.09227450,0.08671313,0.06340588,0.48385187
-2.07403702,5.63160871,0.05275909,0.10912345,0.45422066,5.11568498,0.08366947,0.06439337,0.48288254
-2.06803402,5.65167202,0.05339164,0.10334952,0.45635339,5.14388734,0.08050906,0.06541675,0.48210392
-2.06203102,5.67656845,0.05390194,0.09787447,0.45856664,5.17686399,0.07724984,0.06644634,0.48139789
-2.05602801,5.70608435,0.05428241,0.09271772,0.46072049,5.21451167,0.07391100,0.06744868,0.48064489
-2.05002501,5.73993679,0.05452574,0.08789091,0.46267066,5.25665321,0.07051260,0.06838768,0.47972646
-2.04402201,5.77779317,0.05462490,0.08339766,0.46427083,5.30305381,0.06707513,0.06922592,0.47852792
-2.03801901,5.81929443,0.05457323,0.07923376,0.46537545,5.35344092,0.06361910,0.06992590,0.47694142
-2.03201601,5.86408046,0.05436456,0.07538763,0.46584303,5.40752630,0.06016462,0.07045142,0.47486900
-2.02601301,5.91181598,0.05399340,0.07184110,0.46553973,5.46502884,0.05673106,0.07076881,0.47222567
-2.02001001,5.96221487,0.05345525,0.06857046,0.46434305,5.52569622,0.05333668,0.07084816,0.46894233
-2.01400700,6.01506092,0.05274684,0.06554766,0.46214561,5.58932350,0.04999838,0.07066433,0.46496825
-2.00800400,6.07022293,0.05186645,0.06274164,0.45885865,5.65576687,0.04673154,0.07019782,0.46027318
-2.00200100,6.12766235,0.05081426,0.06011970,0.45441511,5.72495079,0.04354986,0.06943542,0.45484864
-1.99599800,6.18743200,0.04959259,0.05764889,0.44877209,5.79686719,0.04046532,0.06837063,0.44870849
-1.98999500,6.24966494,0.04820614,0.05529727,0.44191264,5.87156577,0.03748816,0.06700384,0.44188857
-1.98399200,6.31455308,0.04666217,0.05303507,0.43384652,5.94913523,0.03462690,0.06534228,0.43444544
-1.97798899,6.38231598,0.04497056,0.05083564,0.42461013,6.02967549,0.03188849,0.06339969,0.42645417
-1.97198599,6.45316099,0.04314376,0.04867623,0.41426535,6.11326218,0.02927835,0.06119588,0.41800526
-1.96598299,6.52723652,0.04119669,0.04653851,0.40289746,6.19990493,0.02680051,0.05875596,0.40920088
-1.95997999,6.60458112,0.03914650,0.04440885,0.39061223,6.28950195,0.02445773,0.05610957,0.40015041
-1.95397699,6.68507153,0.03701221,0.04227837,0.37753222,6.38179364,0.02225163,0.05328989,0.39096578
-1.94797399,6.76837307,0.03481431,0.04014278,0.36379251,6.47631867,0.02018278,0.05033264,0.38175654
-1.94197099,6.85389622,0.03257429,0.03800203,0.34953614,6.57237577,0.01825083,0.04727498,0.37262515
-1.93596798,6.94076306,0.03031410,0.03585981,0.33490937,6.66899473,0.01645455,0.04415452,0.36366257
-1.92996498,7.02778663,0.02805564,0.03372290,0.32005703,6.76491962,0.01479196,0.04100831,0.35494454
-1.92396198,7.11346624,0.02582017,0.03160052,0.30511817,6.85860671,0.01326032,0.03787189,0.34652859
-1.91795898,7.19600037,0.02362787,0.02950352,0.29022223,6.94823891,0.01185627,0.03477853,0.33845209
-1.91195598,7.27331803,0.02149732,0.02744372,0.27548587,7.03175741,0.01057581,0.03175854,0.33073132
-1.90595298,7.34312849,0.01944518,0.02543317,0.26101051,7.10691036,0.00941438,0.02883872,0.32336165
-1.89994997,7.40298760,0.01748584,0.02348358,0.24688078,7.17131701,0.00836692,0.02604202,0.31631887
-1.89394697,7.45037837,0.01563123,0.02160571,0.23316377,7.22254500,0.00742793,0.02338726,0.30956139
-1.88794397,7.48280175,0.01389068,0.01980905,0.21990911,7.25819709,0.00659151,0.02088912,0.30303338
-1.88194097,7.49787346,0.01227091,0.01810140,0.20714987,7.27600316,0.00585147,0.01855812,0.29666848
-1.87593797,7.49342144,0.01077606,0.01648879,0.19490398,7.27391267,0.00520136,0.01640084,0.29039397
-1.86993497,7.46757877,0.00940786,0.01497530,0.18317626,7.25018238,0.00463458,0.01442018,0.28413505
-1.86393197,7.41886673,0.00816578,0.01356313,0.17196078,7.20345450,0.00414445,0.01261573,0.27781903
-1.85792896,7.34626329,0.00704731,0.01225270,0.16124331,7.13282066,0.00372430,0.01098414,0.27137922
-1.85192596,7.24925299,0.00604820,0.01104280,0.15100396,7.03786808,0.00336749,0.00951961,0.26475822
-1.84592296,7.12785545,0.00516280,0.00993083,0.14121957,6.91870500,0.00306757,0.00821434,0.25791052
-1.83991996,6.98263070,0.00438437,0.00891300,0.13186590,6.77596408,0.00281823,0.00705896,0.25080432
-1.83391696,6.81466133,0.00370531,0.00798468,0.12291953,6.61078341,0.00261344,0.00604303,0.24342237
-1.82791396,6.62551249,0.00311753,0.00714057,0.11435929,6.42476644,0.00244744,0.00515538,0.23576209
-1.82191096,6.41717222,0.00261266,0.00637499,0.10616728,6.21992302,0.00231478,0.00438452,0.22783471
-1.81590795,6.19197581,0.00218229,0.00568208,0.09832948,5.99859528,0.00221034,0.00371893,0.21966385
-1.80990495,5.95251858,0.00181816,0.00505600,0.09083589,5.76337236,0.00212937,0.00314736,0.21128347
-1.80390195,5.70156202,0.00151234,0.00449106,0.08368036,5.51699903,0.00206745,0.00265901,0.20273547
-1.79789895,5.44193854,0.00125731,0.00398186,0.07686010,5.26228294,0.00202054,0.00224369,0.19406712
-1.79189595,5.17645978,0.00104611,0.00352334,0.07037496,5.00200554,0.00198495,0.00189196,0.18532838
-1.78589295,4.90783292,0.00087233,0.00311083,0.06422659,4.73884072,0.00195735,0.00159518,0.17656952
-1.77988994,4.63858887,0.00073020,0.00274009,0.05841753,4.47528511,0.00193475,0.00134556,0.16783894
-1.77388694,4.37102493,0.00061457,0.00240727,0.05295032,4.21360228,0.00191455,0.00113613,0.15918137
-1.76788394,4.10716362,0.00052090,0.00210893,0.04782668,3.95578287,0.00189446,0.00096077,0.15063667
-1.76188094,3.84872833,0.00044526,0.00184197,0.04304683,3.70352081,0.00187257,0.00081412,0.14223896
-1.75587794,3.59713505,0.00038424,0.00160363,0.03860899,3.45820536,0.00184728,0.00069155,0.13401634
-1.74987494,3.35349894,0.00033498,0.00139143,0.03450896,3.22092748,0.00181735,0.00058908,0.12599106
-1.74387194,3.11865327,0.00029506,0.00120314,0.03074006,2.99249831,0.00178189,0.00050337,0.11817995
-1.73786893,2.89317815,0.00026248,0.00103675,0.02729306,2.77347719,0.00174030,0.00043156,0.11059526
-1.73186593,2.67743587,0.00023559,0.00089046,0.02415639,2.56420624,0.00169232,0.00037131,0.10324557
-1.72586293,2.47160988,0.00021309,0.00076267,0.02131642,2.36484853,0.00163799,0.00032064,0.09613684
-1.71985993,2.27574445,0.00019393,0.00065195,0.01875791,2.17542694,0.00157762,0.00027798,0.08927342
-1.71385693,2.08978242,0.00017728,0.00055711,0.01646440,1.99586144,0.00151183,0.00024203,0.08265896
-1.70785393,1.91359915,0.00016253,0.00047717,0.01441884,1.82600256,0.00144146,0.00021179,0.07629719
-1.70185093,1.74703118,0.00014922,0.00041145,0.01260405,1.66565986,0.00136761,0.00018648,0.07019253
-1.69584792,1.58989864,0.00013700,0.00035959,0.01100329,1.51462434,0.00129160,0.00016558,0.06435044
-1.68984492,1.44202145,0.00012565,0.00032165,0.00960082,1.37268483,0.00121498,0.00014874,0.05877763
-1.68384192,1.30322932,0.00011502,0.00029822,0.00838238,1.23963824,0.00113954,0.00013587,0.05348212
-1.67783892,1.17336650,0.00010503,0.00029051,0.00733573,1.11529464,0.00106732,0.00012704,0.04847311
-1.67183592,1.05229217,0.00009563,0.00030055,0.00645108,0.99947797,0.00100063,0.00012261,0.04376085
-1.66583292,0.93987779,0.00008684,0.00033132,0.00572166,0.89202359,0.00094212,0.00012319,0.03935644
-1.65982991,0.83600257,0.00007869,0.00038703,0.00514414,0.79277384,0.00089486,0.00012970,0.03527168
-1.65382691,0.74054849,0.00007123,0.00047333,0.00471918,0.70157285,0.00086243,0.00014344,0.03151907
-1.64782391,0.65339569,0.00006453,0.00059766,0.00445199,0.61826153,0.00084902,0.00016615,0.02811181
-1.64182091,0.57441931,0.00005868,0.00076954,0.00435286,0.54267368,0.00085961,0.00020010,0.02506410
-1.63581791,0.50348838,0.00005381,0.00100104,0.00443784,0.47463382,0.00090013,0.00024820,0.02239152
-1.62981491,0.44046693,0.00005002,0.00130713,0.00472936,0.41395702,0.00097768,0.00031411,0.02011162
-1.62381191,0.38521757,0.00004747,0.00170618,0.00525695,0.36045088,0.00110068,0.00040237,0.01824472
-1.61780890,0.33760727,0.00004635,0.00222044,0.00605786,0.31391955,0.00127919,0.00051855,0.01681473
-1.61180590,0.29751488,0.00004685,0.00287650,0.00717778,0.27416937,0.00152507,0.00066938,0.01585021
-1.60580290,0.26483984,0.00004924,0.00370580,0.00867133,0.24101574,0.00185225,0.00086293,0.01538535
-1.59979990,0.23951143,0.00005380,0.00474497,0.01060256,0.21429051,0.00227694,0.00110873,0.01546101
-1.59379690,0.22149754,0.00006089,0.00603625,0.01304512,0.19384933,0.00281778,0.00141793,0.01612555
-1.58779390,0.21081237,0.00007091,0.00762763,0.01608227,0.17957819,0.00349597,0.00180337,0.01743563
-1.58179090,0.20752208,0.00008433,0.00957294,0.01980647,0.17139856,0.00433534,0.00227969,0.01945656
-1.57578789,0.21174769,0.00010167,0.01193164,0.02431856,0.16927045,0.00536226,0.00286332,0.02226241
-1.56978489,0.22366453,0.00012352,0.01476846,0.02972650,0.17319299,0.00660549,0.00357248,0.02593564
-1.56378189,0.24349782,0.00015055,0.01815257,0.03614344,0.18320203,0.00809589,0.00442697,0.03056617
-1.55777889,0.27151388,0.00018347,0.02215660,0.04368531,0.19936467,0.00986592,0.00544804,0.03624993
-1.55177589,0.30800697,0.00022303,0.02685512,0.05246775,0.22177052,0.01194902,0.00665799,0.04308672
-1.54577289,0.35328170,0.00027002,0.03232282,0.06260236,0.25051976,0.01437878,0.00807976,0.05117745
