energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.10055028,4.74697371,0.02140461,1.11626486,1.08111325,0.63785290,0.02818416,2.13738576,2.23690892,1.30712048
-3.09454727,4.75441670,0.02074523,1.11896064,1.07185655,0.64131674,0.03072324,2.13976347,2.23982987,1.30560096
-3.08854427,4.76315064,0.02002734,1.12172430,1.06148969,0.64581911,0.03365620,2.14227223,2.24163674,1.30270800
-3.08254127,4.77601537,0.01926890,1.12519713,1.05063136,0.65176936,0.03702171,2.14614467,2.24360303,1.29904728
-3.07653827,4.79580730,0.01848764,1.13004972,1.03987598,0.65955818,0.04085374,2.15254572,2.24702516,1.29524613
-3.07053527,4.82517738,0.01770040,1.13696490,1.02977057,0.66954032,0.04517980,2.16252194,2.25318449,1.29193697
-3.06453227,4.86653543,0.01692266,1.14662035,1.02079464,0.68201852,0.05001933,2.17695635,2.26331073,1.28974160
-3.05852926,4.92196408,0.01616802,1.15967094,1.01334395,0.69722913,0.05538205,2.19653079,2.27854762,1.28925643
-3.05252626,4.99314522,0.01544794,1.17673109,1.00771880,0.71533031,0.06126663,2.22169752,2.29992143,1.29103897
-3.04652326,5.08130091,0.01477144,1.19835722,1.00411731,0.73639294,0.06765955,2.25266119,2.32831265,1.29559536
-3.04052026,5.18715012,0.01414499,1.22503034,1.00263390,0.76039477,0.07453432,2.28937198,2.36443124,1.30336905
-3.03451726,5.31088227,0.01357254,1.25713918,1.00326269,0.78721798,0.08185108,2.33152998,2.40879561,1.31473045
-3.02851426,5.45214741,0.01305556,1.29496397,1.00590569,0.81665019,0.08955661,2.37860043,2.46171525,1.32996750
-3.02251126,5.61006284,0.01259326,1.33866123,1.01038496,0.84838881,0.09758484,2.42983893,2.52327740,1.34927714
-3.01650825,5.78323525,0.01218287,1.38825015,1.01645810,0.88204863,0.10585782,2.48432525,2.59333766,1.37275775
-3.01050525,5.96979711,0.01181998,1.44360114,1.02383610,0.91717220,0.11428707,2.54100399,2.67151500,1.40040265
-3.00450225,6.16745585,0.01149888,1.50442708,1.03220252,0.95324260,0.12277550,2.59873014,2.75719131,1.43209509
-2.99849925,6.37355410,0.01121302,1.57027823,1.04123309,0.98969819,0.13121953,2.65631730,2.84951605,1.46760488
-2.99249625,6.58513912,0.01095534,1.64054136,1.05061456,1.02594856,0.13951163,2.71258629,2.94741629,1.50658728
-2.98649325,6.79903939,0.01071873,1.71444386,1.06006201,1.06139122,0.14754295,2.76641203,3.04961272,1.54858457
-2.98049025,7.01194639,0.01049636,1.79106337,1.06933371,1.09542838,0.15520607,2.81676641,3.15464181,1.59303069
-2.97448724,7.22049947,0.01028196,1.86934335,1.07824291,1.12748316,0.16239780,2.86275549,3.26088448,1.63925941
-2.96848424,7.42137157,0.01007014,1.94811453,1.08666602,1.15701469,0.16902172,2.90364939,3.36660112,1.68651637
-2.96248124,7.61135381,0.00985656,2.02612236,1.09454692,1.18353169,0.17499059,2.93890376,3.46997265,1.73397488
-2.95647824,7.78743660,0.00963807,2.10205959,1.10189722,1.20660399,0.18022838,2.96817203,3.56914704,1.78075561
-2.95047524,7.94688539,0.00941279,2.17460347,1.10879260,1.22587180,0.18467192,2.99130819,3.66229012,1.82594963
-2.94447224,8.08730879,0.00918016,2.24245607,1.11536547,1.24105248,0.18827212,3.00836032,3.74763934,1.86864437
-2.93846923,8.20671725,0.00894086,2.30438650,1.12179433,1.25194477,0.19099466,3.01955539,3.82355869,1.90795157
-2.93246623,8.30357061,0.00869680,2.35927318,1.12829049,1.25843050,0.19282026,3.02527628,3.88859288,1.94303627
-2.92646323,8.37681293,0.00845094,2.40614449,1.13508277,1.26047391,0.19374447,3.02603253,3.94151843,1.97314558
-2.92046023,8.42589350,0.00820721,2.44421568,1.14240096,1.25811885,0.19377706,3.02242620,3.98138948,1.99763615
-2.91445723,8.45077336,0.00797032,2.47292054,1.15045886,1.25148402,0.19294099,3.01511486,4.00757620,2.01599881
-2.90845423,8.45191690,0.00774562,2.49193593,1.15943775,1.24075682,0.19127120,3.00477332,4.01979367,2.02787939
-2.90245123,8.43026894,0.00753889,2.50119810,1.16947119,1.22618585,0.18881313,2.99205633,4.01811960,2.03309450
-2.89644822,8.38721793,0.00735619,2.50090948,1.18063172,1.20807276,0.18562110,2.97756373,4.00299979,2.03164147
-2.89044522,8.32454659,0.00720372,2.49153579,1.19292039,1.18676351,0.18175668,2.96180996,3.97524042,2.02370179
-2.88444222,8.24437190,0.00708759,2.47379303,1.20625953,1.16263947,0.17728704,2.94519921,3.93598723,2.00963786
-2.87843922,8.14907657,0.00701375,2.44862503,1.22048927,1.13610870,0.17228336,2.92800726,3.88669210,1.98998292
-2.87243622,8.04123452,0.00698782,2.41717231,1.23536800,1.10759744,0.16681936,2.91037093,3.82906812,1.96542473
-2.86643322,7.92353346,0.00701492,2.38073364,1.25057698,1.07754210,0.16096994,2.89228532,3.76503492,1.93678356
-2.86043022,7.79869712,0.00709962,2.34072184,1.26572886,1.04638185,0.15480995,2.87360896,3.69665636,1.90498540
-2.85442721,7.66941032,0.00724575,2.29861594,1.28037993,1.01455180,0.14841311,2.85407636,3.62607313,1.87103178
-2.84842421,7.53824936,0.00745634,2.25591147,1.29404556,0.98247687,0.14185104,2.83331726,3.55543317,1.83596725
-2.84242121,7.40762015,0.00773346,2.21407131,1.30621820,0.95056629,0.13519243,2.81088153,3.48682238,1.80084605
-2.83641821,7.27970592,0.00807817,2.17447877,1.31638725,0.91920874,0.12850226,2.78626820,3.42219879,1.76669933
-2.83041521,7.15642592,0.00849034,2.13839505,1.32405980,0.88876806,0.12184116,2.75895738,3.36333239,1.73450410
-2.82441221,7.03940581,0.00896862,2.10692234,1.32878135,0.85957948,0.11526481,2.72844312,3.31175294,1.70515509
-2.81840920,6.92995974,0.00951034,2.08097392,1.33015558,0.83194640,0.10882338,2.69426578,3.26870752,1.67944042
-2.81240620,6.82908387,0.01011140,2.06125201,1.32786214,0.80613756,0.10256113,2.65604201,3.23512890,1.65802174
-2.80640320,6.73745997,0.01076628,2.04823375,1.32167168,0.78238464,0.09651601,2.61349118,3.21161554,1.64141916
-2.80040020,6.65546789,0.01146796,2.04216532,1.31145736,0.76088026,0.09071934,2.56645654,3.19842328,1.63000120
-2.79439720,6.58320480,0.01220799,2.04306377,1.29720215,0.74177635,0.08519569,2.51492041,3.19546828,1.62397963
-2.78839420,6.52050941,0.01297652,2.05072584,1.27900162,0.72518279,0.07996279,2.45901245,3.20234045,1.62340883
-2.78239120,6.46698895,0.01376240,2.06474288,1.25706208,0.71116649,0.07503161,2.39901070,3.21832602,1.62818932
-2.77638819,6.42204704,0.01455333,2.08452075,1.23169393,0.69975077,0.07040659,2.33533530,3.24243796,1.63807477
-2.77038519,6.38491077,0.01533609,2.10930336,1.20330064,0.69091500,0.06608604,2.26853528,3.27345235,1.65268198
-2.76438219,6.35465570,0.01609675,2.13819882,1.17236377,0.68459480,0.06206260,2.19926905,3.30994914,1.67150307
-2.75837919,6.33022787,0.01682102,2.17020698,1.13942476,0.68068242,0.05832399,2.12827953,3.35035567,1.69391956
-2.75237619,6.31046255,0.01749456,2.20424734,1.10506418,0.67902775,0.05485372,2.05636522,3.39299125,1.71921751
-2.74637319,6.29409977,0.01810334,2.23918654,1.06987961,0.67943974,0.05163195,1.98434863,3.43611156,1.74660370
-2.74037019,6.27979733,0.01863407,2.27386477,1.03446290,0.68168843,0.04863651,1.91304349,3.47795167,1.77522220
-2.73436718,6.26614221,0.01907452,2.30712071,0.99937809,0.68550760,0.04584372,1.84322257,3.51676686,1.80417151
-2.72836418,6.25166165,0.01941395,2.33781461,0.96514087,0.69059826,0.04322944,1.77558742,3.55087046,1.83252192
-2.72236118,6.23483521,0.01964345,2.36484963,0.93220043,0.69663279,0.04076989,1.71074165,3.57866844,1.85933307
-2.71635818,6.21410928,0.01975618,2.38719121,0.90092477,0.70326002,0.03844246,1.64916898,3.59869035,1.88367182
-2.71035518,6.18791513,0.01974768,2.40388472,0.87158975,0.71011122,0.03622641,1.59121697,3.60961656,1.90463026
-2.70435218,6.15469140,0.01961599,2.41407150,0.84437269,0.71680686,0.03410342,1.53708739,3.61030181,1.92134376
-2.69834917,6.11291157,0.01936172,2.41700316,0.81935040,0.72296428,0.03205796,1.48683336,3.59979487,1.93300898
-2.69234617,6.06111628,0.01898809,2.41205447,0.79650198,0.72820595,0.03007758,1.44036359,3.57735466,1.93890141
-2.68634317,5.99795013,0.01850076,2.39873450,0.77571591,0.73216836,0.02815297,1.39745318,3.54246237,1.93839231
-2.68034017,5.92220166,0.01790774,2.37669607,0.75680121,0.73451111,0.02627787,1.35776063,3.49482995,1.93096434
-2.67433717,5.83284527,0.01721907,2.34574309,0.73950198,0.73492618,0.02444897,1.32084993,3.43440446,1.91622548
-2.66833417,5.72908287,0.01644650,2.30583568,0.72351455,0.73314674,0.02266550,1.28621679,3.36136847,1.89392076
-2.66233117,5.61038336,0.01560316,2.25709258,0.70850645,0.72895553,0.02092894,1.25331748,3.27613608,1.86394106
-2.65632816,5.47651750,0.01470310,2.19979058,0.69413629,0.72219211,0.01924254,1.22159912,3.17934468,1.82632855
-2.65032516,5.32758600,0.01376091,2.13436072,0.68007339,0.71275896,0.01761082,1.19052966,3.07184225,1.78127837
-2.64432216,5.16403887,0.01279127,2.06138094,0.66601656,0.70062584,0.01603917,1.15962633,2.95467028,1.72913625
-2.63831916,4.98668438,0.01180857,1.98156521,0.65171091,0.68583242,0.01453330,1.12848117,2.82904248,1.67039177
-2.63231616,4.79668632,0.01082653,1.89574921,0.63696200,0.66848874,0.01309891,1.09678243,2.69631968,1.60566762
-2.62631316,4.59554923,0.00985786,1.80487260,0.62164688,0.64877361,0.01174126,1.06433104,2.55798132,1.53570474
-2.62031016,4.38509140,0.00891406,1.70995859,0.60572127,0.62693078,0.01046492,1.03105132,2.41559416,1.46134407
-2.61430715,4.16740638,0.00800518,1.61209106,0.58922302,0.60326303,0.00927351,0.99699580,2.27077908,1.38350529
-2.60830415,3.94481420,0.00713968,1.51239009,0.57227141,0.57812432,0.00816956,0.96234378,2.12517686,1.30316342
-2.60230115,3.71980408,0.00632441,1.41198662,0.55506264,0.55191031,0.00715447,0.92739407,1.98041372,1.22132410
-2.59629815,3.49497076,0.00556460,1.31199715,0.53786175,0.52504747,0.00622843,0.89255232,1.83806790,1.13899835
-2.59029515,3.27294695,0.00486390,1.21349911,0.52099139,0.49798128,0.00539056,0.85831358,1.69963795,1.05717790
-2.58429215,3.05633429,0.00422454,1.11750805,0.50481796,0.47116380,0.00463895,0.82524111,1.56651382,0.97681174
-2.57828914,2.84763572,0.00364744,1.02495706,0.48973586,0.44504124,0.00397081,0.79394234,1.43995139,0.89878488
-2.57228614,2.64919133,0.00313243,0.93667920,0.47615058,0.42004170,0.00338267,0.76504315,1.32105116,0.82389978
-2.56628314,2.46312027,0.00267844,0.85339337,0.46446120,0.39656374,0.00287057,0.73916165,1.21074147,0.75286111
-2.56028014,2.29127025,0.00228371,0.77569392,0.45504321,0.37496588,0.00243024,0.71688238,1.10976653,0.68626406
-2.55427714,2.13517627,0.00194604,0.70404411,0.44823223,0.35555763,0.00205728,0.69873214,1.01867943,0.62458655
-2.54827414,1.99602955,0.00166299,0.63877343,0.44430928,0.33859198,0.00174742,0.68515826,0.93783988,0.56818507
-2.54227114,1.87465722,0.00143206,0.58007860,0.44348809,0.32425977,0.00149663,0.67651007,0.86741651,0.51729425
-2.53626813,1.77151275,0.00125092,0.52802793,0.44590496,0.31268587,0.00130128,0.67302416,0.80739346,0.47202983
-2.53026513,1.68667713,0.00111750,0.48256860,0.45161138,0.30392737,0.00115831,0.67481390,0.75758050,0.43239448
-2.52426213,1.61986986,0.00103019,0.44353652,0.46056970,0.29797355,0.00106529,0.68186339,0.71762649,0.39828632
-2.51825913,1.57046906,0.00098790,0.41066805,0.47265187,0.29474770,0.00102052,0.69402591,0.68703534,0.36950933
-2.51225613,1.53753953,0.00099011,0.38361331,0.48764129,0.29411066,0.00102307,0.71102677,0.66518406,0.34578540
-2.50625313,1.51986745,0.00103695,0.36195036,0.50523756,0.29586578,0.00107278,0.73247038,0.65134223,0.32676736
-2.50025013,1.51600045,0.00112917,0.34519994,0.52506398,0.29976522,0.00117024,0.75785096,0.64469252,0.31205270
-2.49424712,1.52429163,0.00126811,0.33284025,0.54667741,0.30551741,0.00131675,0.78656657,0.64435162,0.30119728
-2.48824412,1.54294629,0.00145563,0.32432153,0.56958019,0.31279525,0.00151424,0.81793586,0.64939138,0.29372907
-2.48224112,1.57006982,0.00169400,0.31908005,0.59323365,0.32124507,0.00176514,0.85121672,0.65885963,0.28916128
-2.47623812,1.60371592,0.00198578,0.31655136,0.61707277,0.33049589,0.00207225,0.88562640,0.67180041,0.28700483
-2.47023512,1.64193362,0.00233366,0.31618261,0.64052144,0.34016893,0.00243855,0.92036225,0.68727349,0.28677997
-2.46423212,1.68281242,0.00274023,0.31744378,0.66300785,0.34988698,0.00286704,0.95462235,0.70437275,0.28802686
-2.45822911,1.72452445,0.00320782,0.31983793,0.68397958,0.35928354,0.00336050,0.98762554,0.72224345,0.29031516
-2.45222611,1.76536302,0.00373824,0.32291012,0.70291785,0.36801145,0.00392131,1.01863015,0.74009793,0.29325241
-2.44622311,1.80377677,0.00433257,0.32625525,0.71935047,0.37575087,0.00455115,1.04695088,0.75722994,0.29649133
-2.44022011,1.83839904,0.00499090,0.32952472,0.73286325,0.38221635,0.00525086,1.07197345,0.77302707,0.29973594
-2.43421711,1.86807187,0.00571216,0.33243177,0.74310948,0.38716296,0.00602016,1.09316664,0.78698141,0.30274658
-2.42821411,1.89186461,0.00649386,0.33475571,0.74981716,0.39039123,0.00685754,1.11009150,0.79869815,0.30534369
-2.42221111,1.90908660,0.00733197,0.33634486,0.75279401,0.39175084,0.00776003,1.12240761,0.80790200,0.30741052
-2.41620810,1.91929423,0.00822078,0.33711816,0.75193004,0.39114302,0.00872316,1.12987634,0.81444135,0.30889460
-2.41020510,1.92229213,0.00915287,0.33706556,0.74719772,0.38852152,0.00974091,1.13236124,0.81828999,0.30980805
-2.40420210,1.91812884,0.01011908,0.33624700,0.73864985,0.38389230,0.01080568,1.12982571,0.81954627,0.31022664
-2.39819910,1.90708704,0.01110856,0.33478999,0.72641534,0.37731178,0.01190842,1.12232828,0.81842968,0.31028759
-2.39219610,1.88966876,0.01210900,0.33288577,0.71069301,0.36888388,0.01303877,1.11001577,0.81527481,0.31018606
-2.38619310,1.86657590,0.01310675,0.33078404,0.69174384,0.35875582,0.01418527,1.09311466,0.81052251,0.31017032
-2.38019010,1.83868657,0.01408720,0.32878616,0.66988184,0.34711293,0.01533567,1.07192130,0.80470855,0.31053552
-2.37418709,1.80702771,0.01503505,0.32723690,0.64546403,0.33417254,0.01647724,1.04679108,0.79844953,0.31161607
-2.36818409,1.77274448,0.01593481,0.32651486,0.61887983,0.32017724,0.01759713,1.01812718,0.79242648,0.31377673
-2.36218109,1.73706724,0.01677117,0.32702145,0.59054021,0.30538759,0.01868280,0.98636920,0.78736619,0.31740232
-2.35617809,1.70127652,0.01752948,0.32916884,0.56086698,0.29007461,0.01972241,0.95198202,0.78402050,0.32288628
-2.35017509,1.66666685,0.01819622,0.33336681,0.53028251,0.27451228,0.02070515,0.91544513,0.78314414,0.33061816
-2.34417209,1.63451012,0.01875944,0.34000898,0.49920024,0.25897010,0.02162166,0.87724279,0.78547134,0.34097034
-2.33816908,1.60601931,0.01920914,0.34945864,0.46801612,0.24370627,0.02246422,0.83785509,0.79169198,0.35428424
-2.33216608,1.58231351,0.01953763,0.36203456,0.43710123,0.22896123,0.02322705,0.79775003,0.80242775,0.37085631
-2.32616308,1.56438507,0.01973973,0.37799739,0.40679573,0.21495221,0.02390635,0.75737683,0.81820930,0.39092448
-2.32016008,1.55306987,0.01981298,0.39753688,0.37740414,0.20186857,0.02450041,0.71716041,0.83945498,0.41465532
-2.31415708,1.54902179,0.01975769,0.42076076,0.34919217,0.18986820,0.02500950,0.67749704,0.86645218,0.44213262
-2.30815408,1.55269233,0.01957689,0.44768568,0.32238483,0.17907519,0.02543576,0.63875123,0.89934221,0.47334793
-2.30215108,1.56431631,0.01927619,0.47823068,0.29716604,0.16957849,0.02578295,0.60125374,0.93810946,0.50819365
-2.29614807,1.58390458,0.01886356,0.51221396,0.27367942,0.16143194,0.02605623,0.56530082,0.98257581,0.54645923
-2.29014507,1.61124445,0.01834900,0.54935307,0.25203028,0.15465541,0.02626176,0.53115435,1.03240087,0.58783096
-2.28414207,1.64590830,0.01774416,0.58926906,0.23228862,0.14923710,0.02640645,0.49904315,1.08708859,0.63189573
-2.27813907,1.68727071,0.01706194,0.63149463,0.21449296,0.14513680,0.02649759,0.46916516,1.14600060,0.67814894
-2.27213607,1.73453391,0.01631603,0.67548638,0.19865484,0.14229021,0.02654254,0.44169039,1.20837605,0.72600665
-2.26613307,1.78676107,0.01552044,0.72064084,0.18476378,0.14061394,0.02654853,0.41676474,1.27335786,0.77482187
-2.26013007,1.84291670,0.01468911,0.76631399,0.17279253,0.14001113,0.02652245,0.39451425,1.34002451,0.82390441
-2.25412706,1.90191256,0.01383549,0.81184354,0.16270238,0.14037752,0.02647073,0.37504983,1.40742635,0.87254388
-2.24812406,1.96265769,0.01297217,0.85657322,0.15444831,0.14160776,0.02639932,0.35847218,1.47462512,0.92003486
-2.24212106,2.02411021,0.01211066,0.89987804,0.14798394,0.14360165,0.02631371,0.34487664,1.54073492,0.96570329
-2.23611806,2.08532887,0.01126113,0.94118934,0.14326579,0.14627034,0.02621907,0.33435775,1.60496272,1.00893287
-2.23011506,2.14552153,0.01043227,0.98001857,0.14025710,0.14954194,0.02612036,0.32701325,1.66664651,1.04919022
-2.22411206,2.20408841,0.00963126,1.01597841,0.13893062,0.15336676,0.02602249,0.32294719,1.72528881,1.08604748
-2.21810905,2.26065743,0.00886374,1.04880013,0.13927067,0.15772163,0.02593055,0.32227199,1.78058380,1.11920112
-2.21210605,2.31510971,0.00813385,1.07834620,0.14127406,0.16261344,0.02584992,0.32510912,1.83243623,1.14848595
-2.20610305,2.36759342,0.00744440,1.10461724,0.14495005,0.16808164,0.02578638,0.33158834,1.88097067,1.17388319
-2.20010005,2.41852490,0.00679695,1.12775278,0.15031916,0.17419969,0.02574619,0.34184535,1.92653030,1.19552228
-2.19409705,2.46857649,0.00619202,1.14802558,0.15741109,0.18107545,0.02573603,0.35601785,1.96966467,1.21367581
-2.18809405,2.51865122,0.00562925,1.16582956,0.16626162,0.18885045,0.02576292,0.37424016,2.01110675,1.22874791
-2.18209105,2.56984550,0.00510759,1.18166181,0.17690886,0.19769820,0.02583401,0.39663661,2.05174004,1.24125625
-2.17608804,2.62340122,0.00462549,1.19609947,0.18938882,0.20782148,0.02595630,0.42331385,2.09255703,1.25180863
-2.17008504,2.68064968,0.00418104,1.20977249,0.20373068,0.21944885,0.02613634,0.45435274,2.13461109,1.26107521
-2.16408204,2.74295022,0.00377213,1.22333380,0.21995194,0.23283046,0.02637985,0.48980004,2.17896404,1.26975763
-2.15807904,2.81162644,0.00339657,1.23742810,0.23805376,0.24823327,0.02669136,0.52966052,2.22663206,1.27855677
-2.15207604,2.88790360,0.00305215,1.25266124,0.25801667,0.26593577,0.02707382,0.57389002,2.27853291,1.28814065
-2.14607304,2.97285035,0.00273674,1.26957150,0.27979702,0.28622242,0.02752832,0.62238980,2.33543707,1.29911416
-2.14007004,3.06732772,0.00244834,1.28860436,0.30332427,0.30937783,0.02805380,0.67500278,2.39792555,1.31199224
-2.13406703,3.17194808,0.00218506,1.31009218,0.32849937,0.33568074,0.02864698,0.73151188,2.46635672,1.32717774
-2.12806403,3.28704602,0.00194519,1.33423968,0.35519431,0.36539777,0.02930228,0.79164067,2.54084374,1.34494515
-2.12206103,3.41266224,0.00172714,1.36111591,0.38325291,0.39877715,0.03001190,0.85505643,2.62124407,1.36543092
-2.11605803,3.54854103,0.00152947,1.39065318,0.41249281,0.43604211,0.03076612,0.92137543,2.70716139,1.38863065
-2.11005503,3.69414091,0.00135085,1.42265271,0.44270853,0.47738418,0.03155358,0.99017028,2.79795986,1.41440324
-2.10405203,3.84865713,0.00119007,1.45679670,0.47367554,0.52295613,0.03236172,1.06097886,2.89278981,1.44248141
-2.09804902,4.01105437,0.00104597,1.49266583,0.50515502,0.57286475,0.03317734,1.13331441,2.99062346,1.47248795
-2.09204602,4.18010704,0.00091749,1.52976130,0.53689910,0.62716328,0.03398714,1.20667610,3.09029855,1.50395656
-2.08604302,4.35444459,0.00080362,1.56752994,0.56865633,0.68584378,0.03477830,1.28055957,3.19056755,1.53635595
-2.08004002,4.53259883,0.00070341,1.60539098,0.60017708,0.74882936,0.03553903,1.35446681,3.29014978,1.56911579
-2.07403702,4.71305045,0.00061596,1.64276305,0.63121860,0.81596671,0.03625909,1.42791481,3.38778367,1.60165298
-2.06803402,4.89427221,0.00054047,1.67908990,0.66154951,0.88701901,0.03693013,1.50044265,3.48227662,1.63339701
-2.06203102,5.07476667,0.00047617,1.71386352,0.69095366,0.96165974,0.03754605,1.57161666,3.57254991,1.66381273
-2.05602801,5.25309687,0.00042240,1.74664365,0.71923306,1.03946782,0.03810310,1.64103371,3.65767687,1.69241995
-2.05002501,5.42790919,0.00037859,1.77707287,0.74621009,1.11992448,0.03859991,1.70832239,3.73691253,1.71880859
-2.04402201,5.59794815,0.00034430,1.80488660,0.77172872,1.20241243,0.03903734,1.77314277,3.80971400,1.74264928
-2.03801901,5.76206367,0.00031919,1.82991803,0.79565518,1.28621781,0.03941826,1.83518464,3.87575102,1.76369889
-2.03201601,5.91921185,0.00030309,1.85209793,0.81787788,1.37053534,0.03974713,1.89416508,3.93490678,1.78180144
-2.02601301,6.06845082,0.00029598,1.87144976,0.83830703,1.45447699,0.04002955,1.94982571,3.98726987,1.79688447
-2.02001001,6.20893348,0.00029799,1.88808086,0.85687388,1.53708448,0.04027181,2.00193022,4.03311810,1.80895177
-2.01400700,6.33989892,0.00030943,1.90217022,0.87352996,1.61734542,0.04048031,2.05026266,4.07289585,1.81807314
-2.00800400,6.46066442,0.00033079,1.91395404,0.88824634,1.69421320,0.04066107,2.09462684,4.10718629,1.82437210
-2.00200100,6.57061956,0.00036272,1.92370987,0.90101296,1.76663005,0.04081931,2.13484707,4.13668015,1.82801253
-1.99599800,6.66922336,0.00040607,1.93174019,0.91183824,1.83355286,0.04095906,2.17077038,4.16214272,1.82918510
-1.98999500,6.75600531,0.00046183,1.93835640,0.92074865,1.89398075,0.04108287,2.20226981,4.18438026,1.82809426
-1.98399200,6.83057008,0.00053115,1.94386378,0.92778845,1.94698370,0.04119171,2.22924879,4.20420736,1.82494657
-1.97798899,6.89260546,0.00061534,1.94854803,0.93301928,1.99173098,0.04128487,2.25164578,4.22241592,1.81994067
-1.97198599,6.94189256,0.00071583,1.95266367,0.93651944,2.02751825,0.04136008,2.26943876,4.23974658,1.81325934
-1.96598299,6.97831684,0.00083417,1.95642452,0.93838273,2.05379219,0.04141369,2.28264894,4.25686309,1.80506366
-1.95997999,7.00187832,0.00097201,1.95999634,0.93871671,2.07017150,0.04144089,2.29134285,4.27432971,1.79548923
-1.95397699,7.01269949,0.00113106,1.96349137,0.93764015,2.07646327,0.04143609,2.29563247,4.29259184,1.78464425
-1.94797399,7.01102929,0.00131312,1.96696484,0.93527966,2.07267397,0.04139322,2.29567284,4.31195980,1.77260910
-1.94197099,6.99724215,0.00152001,1.97041308,0.93176549,2.05901429,0.04130612,2.29165707,4.33259591,1.75943715
-1.93596798,6.97183120,0.00175356,1.97377302,0.92722665,2.03589778,0.04116891,2.28380863,4.35450474,1.74515639
-1.92996498,6.93539582,0.00201562,1.97692308,0.92178542,2.00393312,0.04097625,2.27237136,4.37752685,1.72977150
-1.92396198,6.88862364,0.00230803,1.97968518,0.91555166,1.96391021,0.04072364,2.25759761,4.40133627,1.71326623
-1.91795898,6.83226831,0.00263258,1.98182792,0.90861711,1.91678103,0.04040756,2.23973537,4.42544202,1.69560578
-1.91195598,6.76712445,0.00299102,1.98307103,0.90105021,1.86363561,0.04002564,2.21901523,4.44919432,1.67673917
-1.90595298,6.69400172,0.00338504,1.98309106,0.89289178,1.80567452,0.03957669,2.19563818,4.47179591,1.65660169
-1.89994997,6.61370001,0.00381623,1.98152860,0.88415191,1.74417884,0.03906070,2.16976534,4.49231881,1.63511736
-1.89394697,6.52698805,0.00428608,1.97799698,0.87480853,1.68047886,0.03847876,2.14151040,4.50972698,1.61220171
-1.88794397,6.43458700,0.00479593,1.97209266,0.86480774,1.61592272,0.03783301,2.11093578,4.52290481,1.58776509
-1.88194097,6.33716075,0.00534695,1.96340722,0.85406627,1.55184609,0.03712649,2.07805283,4.53069114,1.56171640
-1.87593797,6.23531369,0.00594010,1.95154074,0.84247584,1.48954391,0.03636304,2.04282644,4.53191812,1.53396769
-1.86993497,6.12959617,0.00657606,1.93611642,0.82990958,1.43024482,0.03554718,2.00518406,4.52545387,1.50443939
-1.86393197,6.02051724,0.00725519,1.91679587,0.81622998,1.37508904,0.03468399,1.96502852,4.51024737,1.47306631
-1.85792896,5.90856341,0.00797744,1.89329455,0.80129829,1.32510984,0.03377906,1.92225425,4.48537377,1.43980398
-1.85192596,5.79422168,0.00874228,1.86539665,0.78498458,1.28121876,0.03283842,1.87676572,4.45007793,1.40463534
-1.84592296,5.67800456,0.00954864,1.83296857,0.76717816,1.24419437,0.03186851,1.82849703,4.40381404,1.36757715
-1.83991996,5.56047453,0.01039478,1.79597035,0.74779766,1.21467445,0.03087614,1.77743144,4.34627897,1.32868589
-1.83391696,5.44226530,0.01127822,1.75446415,0.72680018,1.19315088,0.02986850,1.72361947,4.27743731,1.28806258
-1.82791396,5.32409757,0.01219568,1.70861918,0.70418902,1.17996709,0.02885317,1.66719441,4.19753638,1.24585614
-1.82191096,5.20678704,0.01314297,1.65871260,0.68001945,1.17531725,0.02783805,1.60838423,4.10710979,1.20226491
-1.81590795,5.09124343,0.01411498,1.60512616,0.65440229,1.17924701,0.02683141,1.54751895,4.00696913,1.15753606
-1.80990495,4.97845948,0.01510562,1.54833844,0.62750490,1.19165529,0.02584178,1.48503304,3.89818342,1.11196279
-1.80390195,4.86949028,0.01610783,1.48891298,0.59954976,1.21229695,0.02487790,1.42146249,3.78204738,1.06587914
-1.79789895,4.76542353,0.01711363,1.42748281,0.57081036,1.24078624,0.02394867,1.35743671,3.66003952,1.01965286
-1.79189595,4.66734243,0.01811418,1.36473205,0.54160492,1.27660112,0.02306298,1.29366566,3.53377227,0.97367641
-1.78589295,4.57628349,0.01909992,1.30137555,0.51228807,1.31908868,0.02222964,1.23092270,3.40493654,0.92835656
-1.77988994,4.49319197,0.02006070,1.23813748,0.48324093,1.36747195,0.02145720,1.17002413,3.27524344,0.88410323
-1.77388694,4.41887787,0.02098603,1.17573017,0.45486014,1.42085852,0.02075388,1.11180637,3.14636621,0.84131808
-1.76788394,4.35397580,0.02186530,1.11483411,0.42754619,1.47825143,0.02012744,1.05710187,3.01988530,0.80038347
-1.76188094,4.29891125,0.02268810,1.05608021,0.40169174,1.53856268,0.01958507,1.00671481,2.89723928,0.76165248
-1.75587794,4.25387619,0.02344446,1.00003515,0.37767026,1.60062969,0.01913335,0.96139755,2.77968401,0.72544036
-1.74987494,4.21881561,0.02412529,0.94719050,0.35582551,1.66323488,0.01877825,0.92182896,2.66826194,0.69201797
-1.74387194,4.19342641,0.02472260,0.89795596,0.33646220,1.72512836,0.01852509,0.88859519,2.56378265,0.66160750
-1.73786893,4.17716914,0.02522994,0.85265693,0.31983808,1.78505355,0.01837867,0.86217364,2.46681535,0.63438053
