energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.70585293,7.91941794,0.01760494,0.72515923,0.18727182,7.16306019,4.52934407,0.06607434,1.71386500
-5.69984992,7.69172048,0.01792238,0.67211865,0.19044370,6.82141059,4.39231873,0.06583678,1.70600648
-5.69384692,7.47341361,0.01821427,0.62099727,0.19328926,6.48259005,4.26335996,0.06562046,1.69799441
-5.68784392,7.26615801,0.01847859,0.57210455,0.19572528,6.14950340,4.14352448,0.06541236,1.68989403
-5.68184092,7.07122008,0.01871384,0.52569696,0.19767400,5.82479967,4.03353277,0.06519953,1.68177104
-5.67583792,6.88945757,0.01891901,0.48197686,0.19906543,5.51083484,3.93376359,0.06496965,1.67368810
-5.66983492,6.72132070,0.01909349,0.44109324,0.19983947,5.20964701,3.84426104,0.06471145,1.66570148
-5.66383192,6.56686758,0.01923704,0.40314400,0.19994778,4.92294350,3.76475351,0.06441522,1.65785788
-5.65782891,6.42579260,0.01934968,0.36817965,0.19935537,4.65209908,3.69468305,0.06407315,1.65019145
-5.65182591,6.29746588,0.01943159,0.33620796,0.19804189,4.39816444,3.63324353,0.06367969,1.64272129
-5.64582291,6.18098165,0.01948308,0.30719955,0.19600247,4.16188316,3.57942570,0.06323180,1.63544956
-5.63981991,6.07521342,0.01950447,0.28109382,0.19324826,3.94371602,3.53206704,0.06272907,1.62836020
-5.63381691,5.97887349,0.01949603,0.25780527,0.18980651,3.74387080,3.48990447,0.06217383,1.62141866
-5.62781391,5.89057489,0.01945796,0.23722970,0.18572034,3.56233616,3.45162779,0.06157112,1.61457265
-5.62181091,5.80889342,0.01939034,0.21925026,0.18104810,3.39891813,3.41593217,0.06092859,1.60775396
-5.61580790,5.73242820,0.01929308,0.20374313,0.17586237,3.25327809,3.38156781,0.06025637,1.60088166
-5.60980490,5.65985894,0.01916597,0.19058275,0.17024872,3.12497080,3.34738557,0.05956682,1.59386639
-5.60380190,5.58999859,0.01900864,0.17964641,0.16430416,3.01348188,3.31237714,0.05887428,1.58661589
-5.59779890,5.52184007,0.01882066,0.17081830,0.15813536,2.91826370,3.27570906,0.05819478,1.57904155
-5.59179590,5.45459626,0.01860150,0.16399278,0.15185672,2.83876903,3.23674971,0.05754567,1.57106573
-5.58579290,5.38773218,0.01835065,0.15907713,0.14558826,2.77448183,3.19508896,0.05694535,1.56262956
-5.57978989,5.32098897,0.01806768,0.15599346,0.13945346,2.72494450,3.15055021,0.05641287,1.55370085
-5.57378689,5.25439892,0.01775230,0.15468009,0.13357707,2.68978108,3.10319478,0.05596762,1.54428169
-5.56778389,5.18829132,0.01740443,0.15509210,0.12808282,2.66871566,3.05331889,0.05562900,1.53441525
-5.56178089,5.12328882,0.01702431,0.15720141,0.12309130,2.66158541,3.00144346,0.05541608,1.52419140
-5.55577789,5.06029435,0.01661255,0.16099596,0.11871779,2.66834752,2.94829727,0.05534729,1.51375052
-5.54977489,5.00046857,0.01617023,0.16647850,0.11507023,2.68907949,2.89479399,0.05544012,1.50328542
-5.54377189,4.94519829,0.01569890,0.17366450,0.11224727,2.72397212,2.84200392,0.05571081,1.49304071
-5.53776888,4.89605629,0.01520069,0.18257961,0.11033655,2.77331489,2.79112105,0.05617403,1.48330968
-5.53176588,4.85475342,0.01467829,0.19325649,0.10941297,2.83747354,2.74342648,0.05684259,1.47442843
-5.52576288,4.82308393,0.01413498,0.20573109,0.10953724,2.91685986,2.70024914,0.05772710,1.46676741
-5.51975988,4.80286540,0.01357459,0.22003857,0.11075455,3.01189437,2.66292477,0.05883568,1.46072040
-5.51375688,4.79587486,0.01300149,0.23620877,0.11309347,3.12296268,2.63275430,0.06017362,1.45669139
-5.50775388,4.80378269,0.01242051,0.25426159,0.11656493,3.25036691,2.61096266,0.06174306,1.45507969
-5.50175088,4.82808665,0.01183684,0.27420228,0.12116155,3.39427393,2.59865917,0.06354263,1.45626388
-5.49574787,4.87004777,0.01125596,0.29601678,0.12685709,3.55466276,2.59680051,0.06556724,1.46058518
-5.48974487,4.93063055,0.01068351,0.31966753,0.13360624,3.73127347,2.60615731,0.06780771,1.46833099
-5.48374187,5.01044961,0.01012513,0.34508964,0.14134459,3.92356043,2.62728538,0.07025063,1.47971927
-5.47773887,5.10972476,0.00958636,0.37218786,0.14998901,4.13065272,2.66050218,0.07287816,1.49488452
-5.47173587,5.22824659,0.00907246,0.40083441,0.15943830,4.35132438,2.70586957,0.07566797,1.51386597
-5.46573287,5.36535396,0.00858830,0.43086785,0.16957418,4.58397695,2.76318310,0.07859325,1.53659871
-5.45972986,5.51992493,0.00813820,0.46209307,0.18026278,4.82663629,2.83196836,0.08162288,1.56290808
-5.45372686,5.69038180,0.00772585,0.49428264,0.19135638,5.07696520,2.91148468,0.08472168,1.59250786
-5.44772386,5.87471063,0.00735419,0.52717930,0.20269564,5.33229240,3.00073596,0.08785085,1.62500237
-5.44172086,6.07049520,0.00702536,0.56049980,0.21411222,5.58965776,3.09848869,0.09096846,1.65989263
-5.43571786,6.27496471,0.00674063,0.59393984,0.22543172,5.84587296,3.20329660,0.09403020,1.69658644
-5.42971486,6.48505393,0.00650040,0.62718014,0.23647699,6.09759557,3.31353152,0.09699017,1.73441206
-5.42371186,6.69747432,0.00630424,0.65989330,0.24707163,6.34141410,3.42741952,0.09980184,1.77263524
-5.41770885,6.90879391,0.00615091,0.69175134,0.25704375,6.57394073,3.54308163,0.10241905,1.81047888
-5.41170585,7.11552356,0.00603845,0.72243366,0.26622976,6.79190813,3.65857791,0.10479715,1.84714477
-5.40570285,7.31420694,0.00596428,0.75163516,0.27447812,6.99226615,3.77195386,0.10689408,1.88183659
-5.39969985,7.50151129,0.00592533,0.77907409,0.28165303,7.17227453,3.88128781,0.10867160,1.91378342
-5.39369685,7.67431625,0.00591815,0.80449969,0.28763779,7.32958745,3.98473814,0.11009627,1.94226290
-5.38769385,7.82979771,0.00593913,0.82769895,0.29233777,7.46232648,4.08058886,0.11114058,1.96662333
-5.38169085,7.96550422,0.00598457,0.84850258,0.29568297,7.56913871,4.16729251,0.11178380,1.98630374
-5.37568784,8.07942328,0.00605091,0.86678974,0.29762988,7.64923765,4.24350891,0.11201279,2.00085151
-5.36968484,8.17003565,0.00613481,0.88249152,0.29816278,7.70242519,4.30813887,0.11182254,2.00993671
-5.36368184,8.23635581,0.00623335,0.89559292,0.29729418,7.72909378,4.36035165,0.11121661,2.01336284
-5.35767884,8.27795724,0.00634409,0.90613322,0.29506455,7.73020884,4.39960553,0.11020728,2.01107357
-5.35167584,8.29498193,0.00646516,0.91420476,0.29154132,7.70727209,4.42566061,0.10881548,2.00315530
-5.34567284,8.28813353,0.00659537,0.91995010,0.28681695,7.66226747,4.43858356,0.10707053,1.98983546
-5.33966983,8.25865450,0.00673421,0.92355751,0.28100645,7.59759165,4.43874396,0.10500959,1.97147666
-5.33366683,8.20828778,0.00688182,0.92525505,0.27424414,7.51597207,4.42680221,0.10267694,1.94856687
-5.32766383,8.13922414,0.00703904,0.92530321,0.26667987,7.42037555,4.40368926,0.10012300,1.92170599
-5.32166083,8.05403678,0.00720726,0.92398643,0.25847487,7.31391082,4.37057867,0.09740327,1.89158922
-5.31565783,7.95560496,0.00738841,0.92160373,0.24979720,7.19972869,4.32885159,0.09457700,1.85898771
-5.30965483,7.84702907,0.00758479,0.91845873,0.24081712,7.08092348,4.28005569,0.09170581,1.82472720
-5.30365183,7.73153961,0.00779896,0.91484937,0.23170238,6.96043899,4.22585916,0.08885225,1.78966504
-5.29764882,7.61240284,0.00803360,0.91105781,0.22261374,6.84098255,4.16800111,0.08607823,1.75466656
-5.29164582,7.49282603,0.00829132,0.90734080,0.21370068,6.72494987,4.10823986,0.08344354,1.72058123
-5.28564282,7.37586522,0.00857451,0.90392100,0.20509761,6.61436338,4.04830074,0.08100434,1.68821932
-5.27963982,7.26433844,0.00888519,0.90097951,0.19692061,6.51082578,3.98982509,0.07881177,1.65832980
-5.27363682,7.16074715,0.00922483,0.89865012,0.18926481,6.41549045,3.93432207,0.07691065,1.63158009
-5.26763382,7.06720850,0.00959423,0.89701544,0.18220248,6.32904907,3.88312497,0.07533834,1.60853801
-5.26163082,6.98540048,0.00999336,0.89610513,0.17578194,6.25173670,3.83735346,0.07412382,1.58965679
-5.25562781,6.91652185,0.01042133,0.89589638,0.17002727,6.18335338,3.79788322,0.07328696,1.57526323
-5.24962481,6.86126807,0.01087627,0.89631660,0.16493879,6.12330084,3.76532382,0.07283802,1.56554954
-5.24362181,6.81982383,0.01135531,0.89724822,0.16049438,6.07063221,3.74000579,0.07277749,1.56056902
-5.23761881,6.79187237,0.01185460,0.89853537,0.15665143,6.02411218,3.72197729,0.07309614,1.56023565
-5.23161581,6.77662090,0.01236933,0.89999210,0.15334945,5.98228436,3.71101041,0.07377536,1.56432778
-5.22561281,6.77284103,0.01289383,0.90141171,0.15051326,5.94354263,3.70661677,0.07478784,1.57249555
-5.21960980,6.77892247,0.01342166,0.90257673,0.14805648,5.90620313,3.70807180,0.07609841,1.58427204
-5.21360680,6.79293774,0.01394580,0.90326903,0.14588529,5.86857348,3.71444671,0.07766527,1.59908771
-5.20760380,6.81271539,0.01445878,0.90327948,0.14390242,5.82901632,3.72464675,0.07944127,1.61628771
-5.20160080,6.83591887,0.01495289,0.90241682,0.14201090,5.78600463,3.73745429,0.08137549,1.63515157
-5.19559780,6.86012813,0.01542043,0.90051509,0.14011786,5.73816702,3.75157498,0.08341492,1.65491465
-5.18959480,6.88292097,0.01585392,0.89743952,0.13813788,5.68432162,3.76568523,0.08550613,1.67479072
-5.18359180,6.90195148,0.01624634,0.89309047,0.13599598,5.62349827,3.77847931,0.08759709,1.69399507
-5.17758879,6.91502310,0.01659133,0.88740541,0.13363012,5.55494936,3.78871424,0.08963888,1.71176732
-5.17158579,6.92015398,0.01688347,0.88035894,0.13099310,5.47815008,3.79525109,0.09158727,1.72739350
-5.16558279,6.91563328,0.01711843,0.87196099,0.12805390,5.39278989,3.79709148,0.09340422,1.74022650
-5.15957979,6.90006693,0.01729316,0.86225344,0.12479835,5.29875709,3.79340801,0.09505915,1.74970464
-5.15357679,6.87241235,0.01740603,0.85130545,0.12122920,5.19611860,3.78356831,0.09652990,1.75536751
-5.14757379,6.83200176,0.01745695,0.83920802,0.11736563,5.08509746,3.76715202,0.09780348,1.75686899
-5.14157079,6.77855443,0.01744741,0.82606800,0.11324223,4.96604993,3.74396090,0.09887645,1.75398691
-5.13556778,6.71217832,0.01738049,0.81200219,0.10890755,4.83944429,3.71402214,0.09975496,1.74662920
-5.12956478,6.63336210,0.01726084,0.79713169,0.10442227,4.70584260,3.67758555,0.10045443,1.73483649
-5.12356178,6.54295869,0.01709460,0.78157699,0.09985707,4.56588650,3.63511516,0.10099892,1.71878104
-5.11755878,6.44216148,0.01688925,0.76545400,0.09529045,4.42028738,3.58727624,0.10142016,1.69876218
-5.11155578,6.33247482,0.01665343,0.74887117,0.09080632,4.26982087,3.53491864,0.10175622,1.67519854
-5.10555278,6.21567992,0.01639675,0.73192780,0.08649174,4.11532502,3.47905748,0.10205000,1.64861723
-5.09954977,6.09379774,0.01612945,0.71471353,0.08243464,3.95770142,3.42085214,0.10234747,1.61964058
-5.09354677,5.96905001,0.01586218,0.69730888,0.07872178,3.79791781,3.36158447,0.10269575,1.58897084
-5.08754377,5.84381964,0.01560562,0.67978672,0.07543690,3.63701115,3.30263714,0.10314115,1.55737339
-5.08154077,5.72061161,0.01537018,0.66221441,0.07265912,3.47608978,3.24547260,0.10372721,1.52565916
-5.07553777,5.60201509,0.01516564,0.64465640,0.07046162,3.31633349,3.19161343,0.10449272,1.49466679
-5.06953477,5.49066772,0.01500082,0.62717696,0.06891064,3.15899071,3.14262419,0.10547008,1.46524531
-5.06353177,5.38922246,0.01488326,0.60984291,0.06806473,3.00537215,3.10009513,0.10668368,1.43823774
-5.05752876,5.30031744,0.01481897,0.59272596,0.06797434,2.85684062,3.06562763,0.10814878,1.41446635
-5.05152576,5.22654890,0.01481217,0.57590452,0.06868162,2.71479707,3.04082113,0.10987061,1.39471980
-5.04552276,5.17044717,0.01486510,0.55946495,0.07022047,2.58066319,3.02726145,0.11184391,1.37974264
-5.03951976,5.13445532,0.01497796,0.54350190,0.07261677,2.45586118,3.02650967,0.11405299,1.37022720
-5.03351676,5.12091007,0.01514887,0.52811793,0.07588873,2.34179132,3.04009131,0.11647211,1.36680793
-5.02751376,5.13202399,0.01537387,0.51342226,0.08004739,2.23980822,3.06948491,0.11906637,1.37005792
-5.02151076,5.16986833,0.01564711,0.49952878,0.08509710,2.15119648,3.11610946,0.12179301,1.38048736
-5.01550775,5.23635528,0.01596102,0.48655332,0.09103599,2.07714662,3.18130994,0.12460297,1.39854332
-5.00950475,5.33321865,0.01630660,0.47461049,0.09785646,2.01873178,3.26634045,0.12744284,1.42461037
-5.00350175,5.46199202,0.01667375,0.46380996,0.10554542,1.97688573,3.37234441,0.13025688,1.45901130
-4.99749875,5.62398342,0.01705167,0.45425259,0.11408455,1.95238261,3.50033161,0.13298920,1.50200720
-4.99149575,5.82024602,0.01742927,0.44602648,0.12345026,1.94581846,3.65115205,0.13558589,1.55379642
-4.98549275,6.05154466,0.01779558,0.43920305,0.13361352,1.95759490,3.82546693,0.13799699,1.61451174
-4.97948974,6.31831837,0.01814019,0.43383342,0.14453950,1.98790477,4.02371730,0.14017823,1.68421546
-4.97348674,6.62063986,0.01845364,0.42994515,0.15618703,2.03672015,4.24609132,0.14209251,1.76289232
-4.96748374,6.95817322,0.01872772,0.42753960,0.16850792,2.10378256,4.49249139,0.14371089,1.85044024
-4.96148074,7.33013189,0.01895581,0.42658980,0.18144621,2.18859591,4.76250280,0.14501318,1.94665942
-4.95547774,7.73523926,0.01913305,0.42703917,0.19493737,2.29042219,5.05536544,0.14598808,2.05124033
-4.94947474,8.17169476,0.01925647,0.42880104,0.20890757,2.40828073,5.36995079,0.14663286,2.16375160
-4.94347174,8.63714859,0.01932500,0.43175897,0.22327309,2.54095123,5.70474591,0.14695252,2.28362878
-4.93746873,9.12868805,0.01933946,0.43576802,0.23793994,2.68698139,6.05784642,0.14695877,2.41016524
-4.93146573,9.64283849,0.01930241,0.44065687,0.25280384,2.84469955,6.42696004,0.14666850,2.54250637
-4.92546273,10.17558120,0.01921792,0.44623082,0.26775055,3.01223299,6.80942201,0.14610224,2.67964824
-4.91945973,10.72239012,0.01909133,0.45227555,0.28265666,3.18753201,7.20222302,0.14528242,2.82044166
-4.91345673,11.27828810,0.01892899,0.45856165,0.29739088,3.36840004,7.60204992,0.14423173,2.96360235
-4.90745373,11.83792257,0.01873788,0.46484971,0.31181582,3.55252951,8.00533865,0.14297154,3.10772747
-4.90145073,12.39565925,0.01852531,0.47089590,0.32579022,3.73754277,8.40833810,0.14152059,3.25131856
-4.89544772,12.94569135,0.01829865,0.47645787,0.33917161,3.92103732,8.80718298,0.13989395,3.39281026
-4.88944472,13.48216058,0.01806500,0.48130073,0.35181930,4.10063388,9.19797321,0.13810237,3.53060395
-4.88344172,13.99928545,0.01783100,0.48520308,0.36359756,4.27402568,9.57685670,0.13615194,3.66310487
-4.87743872,14.49149147,0.01760263,0.48796260,0.37437889,4.43902718,9.94011211,0.13404420,3.78876125
-4.87143572,14.95353762,0.01738510,0.48940135,0.38404714,4.59362019,10.28422813,0.13177658,3.90610343
-4.86543272,15.38063331,0.01718277,0.48937028,0.39250048,4.73599526,10.60597572,0.12934316,4.01378113
-4.85942971,15.76854047,0.01699915,0.48775298,0.39965387,4.86458663,10.90247016,0.12673566,4.11059692
-4.85342671,16.11365592,0.01683693,0.48446839,0.40544109,4.97809897,11.17122021,0.12394468,4.19553423
-4.84742371,16.41307057,0.01669802,0.47947249,0.40981602,5.07552473,11.41016256,0.12096091,4.26777842
-4.84142071,16.66460280,0.01658367,0.47275875,0.41275331,5.15615128,11.61768014,0.11777644,4.32673003
-4.83541771,16.86680527,0.01649459,0.46435743,0.41424826,5.21955769,11.79260430,0.11438595,4.37200953
-4.82941471,17.01894566,0.01643098,0.45433381,0.41431592,5.26560160,11.93420145,0.11078771,4.40345378
-4.82341171,17.12096358,0.01639267,0.44278521,0.41298956,5.29439701,12.04214579,0.10698444,4.42110445
-4.81740870,17.17340691,0.01637918,0.42983726,0.41031862,5.30628460,12.11648035,0.10298382,4.42518979
-4.81140570,17.17735244,0.01638973,0.41563922,0.40636606,5.30179658,12.15756953,0.09879878,4.41610067
-4.80540270,17.13431588,0.01642327,0.40035895,0.40120557,5.28161812,12.16604633,0.09444748,4.39436309
-4.79939970,17.04615729,0.01647842,0.38417736,0.39491860,5.24654803,12.14275781,0.08995297,4.36060854
-4.79339670,16.91498752,0.01655348,0.36728291,0.38759144,5.19746078,12.08871241,0.08534267,4.31554454
-4.78739370,16.74308119,0.01664632,0.34986617,0.37931255,5.13527240,12.00503200,0.08064758,4.25992673
-4.78139070,16.53280089,0.01675431,0.33211470,0.37017023,5.06091182,11.89291158,0.07590138,4.19453446
-4.77538769,16.28653609,0.01687429,0.31420861,0.36025077,4.97529932,11.75358831,0.07113939,4.12015073
-4.76938469,16.00665938,0.01700246,0.29631658,0.34963718,4.87933289,11.58832125,0.06639752,4.03754759
-4.76338169,15.69550089,0.01713442,0.27859288,0.33840840,4.77388270,11.39838196,0.06171117,3.94747721
-4.75737869,15.35534055,0.01726515,0.26117509,0.32663922,4.65979356,11.18505555,0.05711431,3.85066851
-4.75137569,14.98841673,0.01738908,0.24418278,0.31440054,4.53789421,10.94965080,0.05263854,3.74782897
-4.74537269,14.59694828,0.01750022,0.22771697,0.30176020,4.40901226,10.69351756,0.04831239,3.63965068
-4.73936968,14.18316654,0.01759232,0.21186037,0.28878406,4.27399298,10.41806889,0.04416069,3.52681939
-4.73336668,13.74935299,0.01765908,0.19667828,0.27553725,4.13371976,10.12480535,0.04020424,3.41002540
-4.72736368,13.29787825,0.01769443,0.18222001,0.26208551,3.98913435,9.81533863,0.03645950,3.28997471
-4.72136068,12.83123782,0.01769283,0.16852069,0.24849641,3.84125458,9.49141184,0.03293859,3.16739920
-4.71535768,12.35208084,0.01764956,0.15560334,0.23484043,3.69118776,9.15491405,0.02964939,3.04306446
-4.70935468,11.86322818,0.01756107,0.14348104,0.22119170,3.54013819,8.80788720,0.02659572,2.91777430
-4.70335168,11.36767757,0.01742527,0.13215901,0.20762840,3.38940747,8.45252394,0.02377774,2.79237122
-4.69734867,10.86859398,0.01724184,0.12163660,0.19423276,3.24038693,8.09115560,0.02119233,2.66773228
-4.69134567,10.36928490,0.01701244,0.11190902,0.18109070,3.09454200,7.72623038,0.01883359,2.54476045
-4.68534267,9.87316084,0.01674089,0.10296874,0.16829103,2.95338863,7.36028212,0.01669333,2.42437149
-4.67933967,9.38368274,0.01643329,0.09480654,0.15592429,2.81846269,6.99589095,0.01476158,2.30747700
-4.67333667,8.90429835,0.01609805,0.08741222,0.14408145,2.69128339,6.63563748,0.01302709,2.19496439
-4.66733367,8.43837091,0.01574578,0.08077492,0.13285220,2.57331221,6.28205258,0.01147775,2.08767486
-4.66133067,7.98910332,0.01538920,0.07488310,0.12232328,2.46590934,5.93756520,0.01010105,1.98638035
-4.65532766,7.55946186,0.01504284,0.06972426,0.11257671,2.37028924,5.60445060,0.00888440,1.89176086
-4.64932466,7.15210302,0.01472275,0.06528441,0.10368797,2.28747770,5.28478150,0.00781544,1.80438323
-4.64332166,6.76930737,0.01444612,0.06154741,0.09572435,2.21827219,4.98038457,0.00688226,1.72468254
-4.63731866,6.41292350,0.01423076,0.05849415,0.08874339,2.16320739,4.69280406,0.00607359,1.65294714
-4.63131566,6.08432509,0.01409465,0.05610182,0.08279151,2.12252780,4.42327458,0.00537895,1.58930818
-4.62531266,5.78438314,0.01405535,0.05434315,0.07790276,2.09616866,4.17270387,0.00478869,1.53373428
-4.61930965,5.51345478,0.01412949,0.05318576,0.07409789,2.08374645,3.94166658,0.00429408,1.48603160
-4.61330665,5.27138938,0.01433219,0.05259179,0.07138353,2.08455969,3.73040909,0.00388729,1.44584970
-4.60730365,5.05755186,0.01467652,0.05251764,0.06975166,2.09760043,3.53886516,0.00356144,1.41269282
-4.60130065,4.87086227,0.01517304,0.05291401,0.06917926,2.12157648,3.36668152,0.00331058,1.38593648
-4.59529765,4.70985012,0.01582933,0.05372624,0.06962827,2.15494385,3.21325224,0.00312968,1.36484870
-4.58929465,4.57272144,0.01664970,0.05489490,0.07104568,2.19594871,3.07776044,0.00301467,1.34861515
-4.58329165,4.45743584,0.01763485,0.05635668,0.07336403,2.24267756,2.95922532,0.00296244,1.33636736
-4.57728864,4.36179073,0.01878182,0.05804559,0.07650208,2.29311419,2.85655276,0.00297091,1.32721295
-4.57128564,4.28350961,0.02008392,0.05989429,0.08036585,2.34520156,2.76858734,0.00303914,1.32026694
-4.56528264,4.22033114,0.02153083,0.06183571,0.08484994,2.39690666,2.69416388,0.00316738,1.31468291
-4.55927964,4.17009598,0.02310894,0.06380478,0.08983923,2.44628604,2.63215659,0.00335727,1.30968302
-4.55327664,4.13082840,0.02480165,0.06574019,0.09521091,2.49154984,2.58152413,0.00361200,1.30458598
-4.54727364,4.10080995,0.02658998,0.06758624,0.10083678,2.53112212,2.54134916,0.00393649,1.29883188
-4.54127064,4.07864291,0.02845323,0.06929454,0.10658595,2.56369520,2.51087115,0.00433761,1.29200331
-4.53526763,4.06330155,0.03036972,0.07082564,0.11232765,2.58827606,2.48951168,0.00482440,1.28384186
-4.52926463,4.05416955,0.03231768,0.07215038,0.11793437,2.60422319,2.47689134,0.00540832,1.27425980
-4.52326163,4.05106267,0.03427616,0.07325107,0.12328494,2.61127224,2.47283826,0.00610337,1.26334631
-4.51725863,4.05423576,0.03622596,0.07412222,0.12826772,2.60954954,2.47738778,0.00692633,1.25136825
-4.51125563,4.06437392,0.03815055,0.07477094,0.13278351,2.59957282,2.49077363,0.00789680,1.23876531
-4.50525263,4.08256786,0.04003690,0.07521695,0.13674837,2.58223878,2.51341082,0.00903725,1.22613969
-4.49924962,4.11027387,0.04187620,0.07549211,0.14009590,2.55879790,2.54587071,0.01037293,1.21424048
-4.49324662,4.14925908,0.04366447,0.07563953,0.14277908,2.53081687,2.58884872,0.01193167,1.20394308
