energy_ev,total_up,Hf_p_up,Hf_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.26163082,0.42085875,0.67802893,0.07507773,0.15252659,0.00148479,0.17190190,0.00000000
-5.25562781,0.43901941,0.70629579,0.07869125,0.15900271,0.00157817,0.17916446,0.00000000
-5.24962481,0.45513978,0.73092325,0.08207352,0.16470654,0.00167421,0.18553862,0.00000000
-5.24362181,0.46907282,0.75158802,0.08523068,0.16957802,0.00177458,0.19095132,0.00000000
-5.23761881,0.48075442,0.76808350,0.08818987,0.17358630,0.00188159,0.19536101,0.00000000
-5.23161581,0.49021509,0.78033645,0.09100212,0.17673390,0.00199827,0.19876220,0.00000000
-5.22561281,0.49758973,0.78842016,0.09374492,0.17906025,0.00212843,0.20118921,0.00000000
-5.21960980,0.50312462,0.79256356,0.09652419,0.18064422,0.00227667,0.20271887,0.00000000
-5.21360680,0.50718167,0.79315577,0.09947577,0.18160564,0.00244843,0.20347216,0.00000000
-5.20760380,0.51023922,0.79074568,0.10276604,0.18210572,0.00264997,0.20361454,0.00000000
-5.20160080,0.51288955,0.78603639,0.10659183,0.18234615,0.00288833,0.20335503,0.00000000
-5.19559780,0.51583267,0.77987464,0.11117933,0.18256702,0.00317127,0.20294400,0.00000000
-5.18959480,0.51986666,0.77323524,0.11678205,0.18304340,0.00350713,0.20266961,0.00000000
-5.18359180,0.52587437,0.76720096,0.12367776,0.18408077,0.00390475,0.20285310,0.00000000
-5.17758879,0.53480693,0.76293822,0.13216424,0.18600913,0.00437320,0.20384290,0.00000000
-5.17158579,0.54766394,0.76166927,0.14255407,0.18917611,0.00492162,0.20600764,0.00000000
-5.16558279,0.56547107,0.76464138,0.15516814,0.19393901,0.00555897,0.20972837,0.00000000
-5.15957979,0.58925498,0.77309390,0.17032830,0.20065597,0.00629370,0.21538980,0.00000000
-5.15357679,0.62001645,0.78822379,0.18834887,0.20967636,0.00713347,0.22337112,0.00000000
-5.14757379,0.65870180,0.81115052,0.20952738,0.22133073,0.00808481,0.23403613,0.00000000
-5.14157079,0.70617352,0.84288118,0.23413461,0.23592024,0.00915283,0.24772317,0.00000000
-5.13556778,0.76318052,0.88427656,0.26240414,0.25370615,0.01034083,0.26473486,0.00000000
-5.12956478,0.83032883,0.93601921,0.29452174,0.27489930,0.01165005,0.28532794,0.00000000
-5.12356178,0.90805355,0.99858423,0.33061487,0.29965018,0.01307941,0.30970335,0.00000000
-5.11755878,0.99659297,1.07221386,0.37074266,0.32803972,0.01462525,0.33799683,0.00000000
-5.11155578,1.09596566,1.15689668,0.41488690,0.36007128,0.01628121,0.37027033,0.00000000
-5.10555278,1.20595167,1.25235229,0.46294421,0.39566412,0.01803815,0.40650448,0.00000000
-5.09954977,1.32607874,1.35802249,0.51472020,0.43464882,0.01988416,0.44659243,0.00000000
-5.09354677,1.45561447,1.47306944,0.56992566,0.47676503,0.02180469,0.49033538,0.00000000
-5.08754377,1.59356533,1.59638177,0.62817550,0.52166172,0.02378275,0.53744008,0.00000000
-5.08154077,1.73868323,1.72658872,0.68899058,0.56890044,0.02579927,0.58751864,0.00000000
-5.07553777,1.88948015,1.86208289,0.75180277,0.61796156,0.02783346,0.64009077,0.00000000
-5.06953477,2.04425114,2.00105122,0.81596334,0.66825375,0.02986341,0.69458883,0.00000000
-5.06353177,2.20110564,2.14151401,0.88075465,0.71912656,0.03186665,0.75036559,0.00000000
-5.05752876,2.35800669,2.28137124,0.94540521,0.76988593,0.03382081,0.80670486,0.00000000
-5.05152576,2.51281742,2.41845496,1.00910749,0.81981234,0.03570434,0.86283486,0.00000000
-5.04552276,2.66335357,2.55058654,1.07103835,0.86818108,0.03749724,0.91794404,0.00000000
-5.03951976,2.80744063,2.67563675,1.13038132,0.91428404,0.03918177,0.97119917,0.00000000
-5.03351676,2.94297384,2.79158702,1.18635001,0.95745223,0.04074309,1.02176505,0.00000000
-5.02751376,3.06797896,2.89658925,1.23821193,0.99707825,0.04216991,1.06882549,0.00000000
-5.02151076,3.18067151,2.98902227,1.28531164,1.03263774,0.04345496,1.11160465,0.00000000
-5.01550775,3.27951234,3.06754242,1.32709242,1.06370884,0.04459534,1.14938830,0.00000000
-5.00950475,3.36325696,3.13112613,1.36311544,1.08998890,0.04559281,1.18154399,0.00000000
-5.00350175,3.43099670,3.17910268,1.39307553,1.11130740,0.04645379,1.20753948,0.00000000
-4.99749875,3.48218960,3.21117532,1.41681279,1.12763444,0.04718924,1.22695871,0.00000000
-4.99149575,3.51667951,3.22742993,1.43431937,1.13908435,0.04781440,1.23951462,0.00000000
-4.98549275,3.53470224,3.22833027,1.44574090,1.14591382,0.04834828,1.24505822,0.00000000
-4.97948974,3.53687823,3.21469991,1.45137245,1.14851460,0.04881297,1.24358361,0.00000000
-4.97348674,3.52419150,3.18769137,1.45164876,1.14740080,0.04923289,1.23522856,0.00000000
-4.96748374,3.49795567,3.14874345,1.44712924,1.14319112,0.04963379,1.22027066,0.00000000
-4.96148074,3.45976807,3.09952855,1.43847802,1.13658666,0.05004175,1.19911915,0.00000000
-4.95547774,3.41145353,3.04189182,1.42643979,1.12834505,0.05048205,1.17230268,0.00000000
-4.94947474,3.35500030,2.97778495,1.41181248,1.11925197,0.05097810,1.14045348,0.00000000
-4.94347174,3.29249034,2.90919702,1.39541763,1.11009109,0.05155031,1.10428855,0.00000000
-4.93746873,3.22602703,2.83808551,1.37806991,1.10161382,0.05221507,1.06458862,0.00000000
-4.93146573,3.15766318,2.76631012,1.36054689,1.09450999,0.05298392,1.02217570,0.00000000
-4.92546273,3.08933226,2.69557232,1.34356037,1.08938081,0.05386275,0.97788996,0.00000000
-4.91945973,3.02278572,2.62736282,1.32773063,1.08671515,0.05485134,0.93256702,0.00000000
-4.91345673,2.95953885,2.56291919,1.31356446,1.08687033,0.05594300,0.88701618,0.00000000
-4.90745373,2.90082730,2.50319496,1.30143818,1.09005807,0.05712462,0.84200056,0.00000000
-4.90145073,2.84757580,2.44884132,1.29158607,1.09633634,0.05837680,0.79821964,0.00000000
-4.89544772,2.80038012,2.40020173,1.28409495,1.10560730,0.05967442,0.75629470,0.00000000
-4.88944472,2.75950267,2.35731909,1.27890481,1.11762152,0.06098734,0.71675751,0.00000000
-4.88344172,2.72488124,2.31995481,1.27581554,1.13198818,0.06228138,0.68004247,0.00000000
-4.87743872,2.69615037,2.28761827,1.27449931,1.14819077,0.06351943,0.64648215,0.00000000
-4.87143572,2.67267358,2.25960500,1.27451788,1.16560754,0.06466281,0.61630615,0.00000000
-4.86543272,2.65358473,2.23504135,1.27534405,1.18353582,0.06567258,0.58964309,0.00000000
-4.85942971,2.63783639,2.21293340,1.27638606,1.20121903,0.06651097,0.56652526,0.00000000
-4.85342671,2.62425257,2.19221771,1.27701397,1.21787522,0.06714274,0.54689565,0.00000000
-4.84742371,2.61158351,2.17181144,1.27658656,1.23272600,0.06753645,0.53061684,0.00000000
-4.84142071,2.59855990,2.15065986,1.27447782,1.24502449,0.06766558,0.51748125,0.00000000
-4.83541771,2.58394449,2.12777913,1.27010164,1.25408130,0.06750944,0.50722247,0.00000000
-4.82941471,2.56657893,2.10229299,1.26293394,1.25928751,0.06705390,0.49952696,0.00000000
-4.82341171,2.54542429,2.07346218,1.25253131,1.26013382,0.06629175,0.49404607,0.00000000
-4.81740870,2.51959420,2.04070593,1.23854556,1.25622532,0.06522297,0.49040778,0.00000000
-4.81140570,2.48837973,2.00361523,1.22073394,1.24729153,0.06385452,0.48822815,0.00000000
-4.80540270,2.45126592,1.96195827,1.19896470,1.23319144,0.06220005,0.48712207,0.00000000
-4.79939970,2.40793989,1.91567837,1.17321826,1.21391385,0.06027929,0.48671326,0.00000000
-4.79339670,2.35829137,1.86488556,1.14358419,1.18957319,0.05811730,0.48664348,0.00000000
-4.78739370,2.30240604,1.80984259,1.11025449,1.16040126,0.05574352,0.48658063,0.00000000
-4.78139070,2.24055312,1.75094678,1.07351368,1.12673567,0.05319078,0.48622597,0.00000000
-4.77538769,2.17316805,1.68870893,1.03372652,1.08900545,0.05049421,0.48532020,0.00000000
-4.76938469,2.10083151,1.62373040,0.99132388,1.04771480,0.04769017,0.48364835,0.00000000
-4.76338169,2.02424604,1.55667959,0.94678765,1.00342565,0.04481523,0.48104357,0.00000000
-4.75737869,1.94421117,1.48826862,0.90063515,0.95673970,0.04190521,0.47738959,0.00000000
-4.75137569,1.86159812,1.41923109,0.85340387,0.90828072,0.03899430,0.47262194,0.00000000
-4.74537269,1.77732473,1.35030145,0.80563683,0.85867763,0.03611439,0.46672778,0.00000000
-4.73936968,1.69233132,1.28219629,0.75786908,0.80854878,0.03329449,0.45974441,0.00000000
-4.73336668,1.60755792,1.21559780,0.71061568,0.75848793,0.03056028,0.45175639,0.00000000
-4.72736368,1.52392317,1.15113949,0.66436124,0.70905203,0.02793385,0.44289139,0.00000000
-4.72136068,1.44230512,1.08939406,0.61955119,0.66075107,0.02543356,0.43331482,0.00000000
-4.71535768,1.36352409,1.03086336,0.57658486,0.61403997,0.02307406,0.42322339,0.00000000
-4.70935468,1.28832767,0.97597043,0.53581026,0.56931257,0.02086632,0.41283778,0.00000000
-4.70335168,1.21737790,0.92505326,0.49752045,0.52689764,0.01881788,0.40239471,0.00000000
-4.69734867,1.15124071,0.87836050,0.46195156,0.48705670,0.01693308,0.39213855,0.00000000
-4.69134567,1.09037772,0.83604883,0.42928207,0.44998368,0.01521335,0.38231285,0.00000000
-4.68534267,1.03514036,0.79818223,0.39963346,0.41580604,0.01365756,0.37315217,0.00000000
-4.67933967,0.98576650,0.76473296,0.37307190,0.38458742,0.01226236,0.36487422,0.00000000
-4.67333667,0.94237952,0.73558451,0.34961091,0.35633146,0.01102257,0.35767293,0.00000000
-4.66733367,0.90498991,0.71053645,0.32921487,0.33098667,0.00993146,0.35171238,0.00000000
-4.66133067,0.87349932,0.68931124,0.31180321,0.30845225,0.00898110,0.34712194,0.00000000
-4.65532766,0.84770697,0.67156297,0.29725515,0.28858455,0.00816271,0.34399270,0.00000000
-4.64932466,0.82731832,0.65688785,0.28541487,0.27120416,0.00746685,0.34237521,0.00000000
-4.64332166,0.81195561,0.64483633,0.27609699,0.25610324,0.00688373,0.34227860,0.00000000
-4.63731866,0.80117009,0.63492653,0.26909224,0.24305314,0.00640343,0.34367097,0.00000000
-4.63131566,0.79445558,0.62665851,0.26417314,0.23181191,0.00601604,0.34648098,0.00000000
-4.62531266,0.79126273,0.61952905,0.26109970,0.22213168,0.00571188,0.35060048,0.00000000
-4.61930965,0.79101391,0.61304639,0.25962496,0.21376568,0.00548164,0.35588806,0.00000000
-4.61330665,0.79311793,0.60674434,0.25950019,0.20647467,0.00531647,0.36217329,0.00000000
-4.60730365,0.79698436,0.60019528,0.26047994,0.20003273,0.00520812,0.36926151,0.00000000
-4.60130065,0.80203719,0.59302168,0.26232662,0.19423229,0.00514903,0.37693908,0.00000000
-4.59529765,0.80772725,0.58490544,0.26481468,0.18888823,0.00513236,0.38497878,0.00000000
-4.58929465,0.81354341,0.57559511,0.26773443,0.18384106,0.00515214,0.39314548,0.00000000
-4.58329165,0.81902236,0.56491043,0.27089540,0.17895910,0.00520325,0.40120169,0.00000000
-4.57728864,0.82375674,0.55274437,0.27412927,0.17413982,0.00528150,0.40891324,0.00000000
-4.57128564,0.82740182,0.53906254,0.27729243,0.16931016,0.00538367,0.41605471,0.00000000
-4.56528264,0.82968064,0.52390027,0.28026808,0.16442613,0.00550751,0.42241473,0.00000000
-4.55927964,0.83038759,0.50735743,0.28296800,0.15947162,0.00565177,0.42780108,0.00000000
-4.55327664,0.82939068,0.48959159,0.28533382,0.15445665,0.00581617,0.43204539,0.00000000
-4.54727364,0.82663241,0.47080961,0.28733790,0.14941514,0.00600139,0.43500747,0.00000000
-4.54127064,0.82212925,0.45125839,0.28898369,0.14440229,0.00620904,0.43657909,0.00000000
-4.53526763,0.81596992,0.43121492,0.29030549,0.13949175,0.00644153,0.43668710,0.00000000
-4.52926463,0.80831213,0.41097624,0.29136765,0.13477259,0.00670201,0.43529577,0.00000000
-4.52326163,0.79937810,0.39084952,0.29226297,0.13034627,0.00699420,0.43240822,0.00000000
-4.51725863,0.78944844,0.37114272,0.29311036,0.12632353,0.00732225,0.42806675,0.00000000
-4.51125563,0.77885461,0.35215582,0.29405159,0.12282131,0.00769048,0.42235208,0.00000000
-4.50525263,0.76796975,0.33417307,0.29524721,0.11995975,0.00810321,0.41538131,0.00000000
-4.49924962,0.75719811,0.31745609,0.29687157,0.11785918,0.00856442,0.40730468,0.00000000
-4.49324662,0.74696291,0.30223806,0.29910693,0.11663716,0.00907754,0.39830113,0.00000000
-4.48724362,0.73769309,0.28871894,0.30213698,0.11640550,0.00964509,0.38857269,0.00000000
-4.48124062,0.72980905,0.27706161,0.30613966,0.11726738,0.01026843,0.37833797,0.00000000
-4.47523762,0.72370794,0.26738900,0.31127973,0.11931436,0.01094747,0.36782496,0.00000000
-4.46923462,0.71974871,0.25978210,0.31770116,0.12262355,0.01168043,0.35726331,0.00000000
-4.46323162,0.71823783,0.25427881,0.32551982,0.12725475,0.01246363,0.34687649,0.00000000
-4.45722861,0.71941604,0.25087358,0.33481668,0.13324777,0.01329136,0.33687418,0.00000000
-4.45122561,0.72344676,0.24951791,0.34563197,0.14062001,0.01415583,0.32744518,0.00000000
-4.44522261,0.73040699,0.25012152,0.35796047,0.14936436,0.01504718,0.31875123,0.00000000
-4.43921961,0.74028099,0.25255450,0.37174848,0.15944750,0.01595359,0.31092192,0.00000000
-4.43321661,0.75295743,0.25665011,0.38689250,0.17080885,0.01686153,0.30405111,0.00000000
-4.42721361,0.76823023,0.26220852,0.40323997,0.18336028,0.01775605,0.29819491,0.00000000
-4.42121061,0.78580333,0.26900133,0.42059206,0.19698656,0.01862116,0.29337135,0.00000000
-4.41520760,0.80529936,0.27677695,0.43870864,0.21154683,0.01944037,0.28956181,0.00000000
-4.40920460,0.82627211,0.28526668,0.45731525,0.22687708,0.02019716,0.28671407,0.00000000
-4.40320160,0.84822239,0.29419150,0.47611192,0.24279357,0.02087563,0.28474690,0.00000000
-4.39719860,0.87061673,0.30326938,0.49478358,0.25909738,0.02146105,0.28355597,0.00000000
-4.39119560,0.89290828,0.31222301,0.51301156,0.27557976,0.02194046,0.28302070,0.00000000
-4.38519260,0.91455902,0.32078767,0.53048596,0.29202834,0.02230326,0.28301182,0.00000000
-4.37918959,0.93506248,0.32871915,0.54691810,0.30823390,0.02254165,0.28339933,0.00000000
-4.37318659,0.95396586,0.33580131,0.56205278,0.32399747,0.02265110,0.28406027,0.00000000
-4.36718359,0.97089083,0.34185319,0.57567965,0.33913752,0.02263063,0.28488615,0.00000000
-4.36118059,0.98555185,0.34673540,0.58764327,0.35349690,0.02248305,0.28578966,0.00000000
-4.35517759,0.99777149,0.35035550,0.59785141,0.36694927,0.02221499,0.28671017,0.00000000
-4.34917459,1.00749185,0.35267228,0.60628112,0.37940465,0.02183690,0.28761811,0.00000000
-4.34317159,1.01478179,0.35369874,0.61298243,0.39081390,0.02136288,0.28851772,0.00000000
-4.33716858,1.01983954,0.35350368,0.61807941,0.40117181,0.02081039,0.28944825,0.00000000
-4.33116558,1.02299065,0.35221188,0.62176860,0.41051883,0.02019989,0.29048358,0.00000000
-4.32516258,1.02468146,0.35000284,0.62431483,0.41894105,0.01955438,0.29173014,0.00000000
-4.31915958,1.02546823,0.34710811,0.62604470,0.42656877,0.01889890,0.29332349,0.00000000
-4.31315658,1.02600266,0.34380734,0.62733788,0.43357341,0.01825997,0.29542352,0.00000000
-4.30715358,1.02701417,0.34042324,0.62861683,0.44016319,0.01766498,0.29820861,0.00000000
