energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.22661331,4.46554873,0.04015007,0.04797031,0.78928297,3.88339854,0.35763700,0.00000000,0.32021195,0.00151273
-3.22061031,4.42146559,0.04202713,0.04835314,0.80891731,3.83752852,0.35783468,0.00000000,0.31865831,0.00149724
-3.21460730,4.36675276,0.04384005,0.04877589,0.82874976,3.78204598,0.35766086,0.00000000,0.31599907,0.00147781
-3.20860430,4.30201152,0.04556539,0.04924873,0.84878175,3.71750050,0.35718892,0.00000000,0.31225901,0.00145468
-3.20260130,4.22784592,0.04717999,0.04977904,0.86898819,3.64444654,0.35648549,0.00000000,0.30747474,0.00142810
-3.19659830,4.14486069,0.04866159,0.05037098,0.88931255,3.56344258,0.35560816,0.00000000,0.30169473,0.00139833
-3.19059530,4.05366248,0.04998945,0.05102515,0.90966275,3.47505349,0.35460342,0.00000000,0.29497896,0.00136563
-3.18459230,3.95486341,0.05114490,0.05173827,0.92990795,3.37985491,0.35350499,0.00000000,0.28739834,0.00133027
-3.17858929,3.84908594,0.05211185,0.05250311,0.94987648,3.27843884,0.35233244,0.00000000,0.27903376,0.00129253
-3.17258629,3.73696794,0.05287715,0.05330844,0.96935530,3.17141919,0.35109036,0.00000000,0.26997479,0.00125268
-3.16658329,3.61916704,0.05343089,0.05413915,0.98809102,3.05943653,0.34976791,0.00000000,0.26031805,0.00121100
-3.16058029,3.49636339,0.05376657,0.05497656,1.00579272,2.94316087,0.34833900,0.00000000,0.25016527,0.00116779
-3.15457729,3.36926042,0.05388114,0.05579880,1.02213668,2.82329220,0.34676293,0.00000000,0.23962123,0.00112330
-3.14857429,3.23858302,0.05377490,0.05658142,1.03677305,2.70055827,0.34498578,0.00000000,0.22879146,0.00107784
-3.14257129,3.10507346,0.05345134,0.05729803,1.04933437,2.57570946,0.34294221,0.00000000,0.21778002,0.00103166
-3.13656828,2.96948502,0.05291691,0.05792118,1.05944575,2.44951126,0.34055798,0.00000000,0.20668730,0.00098504
-3.13056528,2.83257402,0.05218061,0.05842321,1.06673658,2.32273447,0.33775292,0.00000000,0.19560803,0.00093822
-3.12456228,2.69509073,0.05125367,0.05877727,1.07085323,2.19614404,0.33444432,0.00000000,0.18462963,0.00089145
-3.11855928,2.55776997,0.05014913,0.05895831,1.07147234,2.07048718,0.33055068,0.00000000,0.17383083,0.00084496
-3.11255628,2.42132214,0.04888145,0.05894404,1.06831425,1.94648153,0.32599563,0.00000000,0.16328079,0.00079896
-3.10655328,2.28642528,0.04746610,0.05871591,1.06115581,1.82480429,0.32071187,0.00000000,0.15303863,0.00075365
-3.10055028,2.15371877,0.04591925,0.05825992,1.04984216,1.70608290,0.31464498,0.00000000,0.14315342,0.00070920
-3.09454727,2.02379898,0.04425745,0.05756738,1.03429668,1.59088781,0.30775688,0.00000000,0.13366459,0.00066577
-3.08854427,1.89721715,0.04249740,0.05663537,1.01452879,1.47972769,0.30002880,0.00000000,0.12460274,0.00062352
-3.08254127,1.77447930,0.04065574,0.05546721,0.99063895,1.37304725,0.29146362,0.00000000,0.11599068,0.00058258
-3.07653827,1.65604808,0.03874893,0.05407248,0.96282068,1.27122751,0.28208737,0.00000000,0.10784480,0.00054308
-3.07053527,1.54234609,0.03679317,0.05246700,0.93135926,1.17458835,0.27194996,0.00000000,0.10017644,0.00050515
-3.06453227,1.43376018,0.03480428,0.05067252,0.89662722,1.08339288,0.26112485,0.00000000,0.09299341,0.00046888
-3.05852926,1.33064610,0.03279775,0.04871616,0.85907661,0.99785304,0.24970792,0.00000000,0.08630136,0.00043440
-3.05252626,1.23333304,0.03078862,0.04662970,0.81922844,0.91813601,0.23781532,0.00000000,0.08010506,0.00040180
-3.04652326,1.14212728,0.02879154,0.04444874,0.77765961,0.84437064,0.22558063,0.00000000,0.07440945,0.00037119
-3.04052026,1.05731471,0.02682068,0.04221164,0.73498793,0.77665346,0.21315127,0.00000000,0.06922052,0.00034268
-3.03451726,0.97916169,0.02488971,0.03995844,0.69185584,0.71505375,0.20068436,0.00000000,0.06454578,0.00031635
-3.02851426,0.90791418,0.02301175,0.03772974,0.64891348,0.65961738,0.18834233,0.00000000,0.06039460,0.00029231
-3.02251126,0.84379502,0.02119927,0.03556554,0.60680187,0.61036902,0.17628826,0.00000000,0.05677822,0.00027063
-3.01650825,0.78699956,0.01946399,0.03350415,0.56613673,0.56731287,0.16468132,0.00000000,0.05370954,0.00025140
-3.01050525,0.73768976,0.01781682,0.03158123,0.52749375,0.53043181,0.15367243,0.00000000,0.05120271,0.00023468
-3.00450225,0.69598738,0.01626770,0.02982882,0.49139563,0.49968521,0.14340029,0.00000000,0.04927262,0.00022051
-2.99849925,0.66196656,0.01482551,0.02827469,0.45830148,0.47500571,0.13398794,0.00000000,0.04793432,0.00020892
-2.99249625,0.63564644,0.01349798,0.02694171,0.42859877,0.45629538,0.12554002,0.00000000,0.04720237,0.00019992
-2.98649325,0.61698438,0.01229161,0.02584749,0.40259808,0.44342171,0.11814071,0.00000000,0.04709031,0.00019349
-2.98049025,0.60587034,0.01121155,0.02500421,0.38053070,0.43621378,0.11185249,0.00000000,0.04761019,0.00018959
-2.97448724,0.60212298,0.01026165,0.02441858,0.36254893,0.43445934,0.10671568,0.00000000,0.04877223,0.00018813
-2.96848424,0.60548786,0.00944432,0.02409206,0.34872901,0.43790284,0.10274880,0.00000000,0.05058464,0.00018903
-2.96248124,0.61563814,0.00876062,0.02402118,0.33907632,0.44624510,0.09994956,0.00000000,0.05305364,0.00019214
-2.95647824,0.63217791,0.00821022,0.02419807,0.33353257,0.45914463,0.09829666,0.00000000,0.05618362,0.00019731
-2.95047524,0.65464819,0.00779147,0.02461109,0.33198451,0.47622085,0.09775200,0.00000000,0.05997747,0.00020435
-2.94447224,0.68253561,0.00750141,0.02524553,0.33427363,0.49705912,0.09826343,0.00000000,0.06443703,0.00021307
-2.93846923,0.71528326,0.00733585,0.02608443,0.34020656,0.52121758,0.09976774,0.00000000,0.06956357,0.00022323
-2.93246623,0.75230347,0.00728939,0.02710937,0.34956551,0.54823542,0.10219387,0.00000000,0.07535831,0.00023460
-2.92646323,0.79299187,0.00735553,0.02830130,0.36211823,0.57764227,0.10546611,0.00000000,0.08182289,0.00024695
-2.92046023,0.83674205,0.00752667,0.02964133,0.37762723,0.60896829,0.10950715,0.00000000,0.08895961,0.00026003
-2.91445723,0.88295997,0.00779423,0.03111136,0.39585760,0.64175436,0.11424090,0.00000000,0.09677154,0.00027360
-2.90845423,0.93107756,0.00814864,0.03269469,0.41658329,0.67556178,0.11959489,0.00000000,0.10526234,0.00028743
-2.90245123,0.98056445,0.00857948,0.03437648,0.43959138,0.70998104,0.12550215,0.00000000,0.11443568,0.00030130
-2.89644822,1.03093734,0.00907546,0.03614396,0.46468435,0.74463899,0.13190248,0.00000000,0.12429433,0.00031503
-2.89044522,1.08176631,0.00962460,0.03798656,0.49168007,0.77920406,0.13874307,0.00000000,0.13483887,0.00032845
-2.88444222,1.13267764,0.01021427,0.03989582,0.52040975,0.81338910,0.14597837,0.00000000,0.14606594,0.00034142
-2.87843922,1.18335306,0.01083130,0.04186509,0.55071384,0.84695176,0.15356936,0.00000000,0.15796627,0.00035381
-2.87243622,1.23352529,0.01146219,0.04388913,0.58243627,0.87969221,0.16148203,0.00000000,0.17052235,0.00036554
-2.86643322,1.28297022,0.01209320,0.04596349,0.61541739,0.91144860,0.16968550,0.00000000,0.18370599,0.00037655
-2.86043022,1.33149627,0.01271061,0.04808387,0.64948614,0.94209023,0.17814950,0.00000000,0.19747586,0.00038680
-2.85442721,1.37893160,0.01330091,0.05024537,0.68445189,0.97150929,0.18684174,0.00000000,0.21177512,0.00039628
-2.84842421,1.42511016,0.01385107,0.05244172,0.72009682,0.99961139,0.19572513,0.00000000,0.22652945,0.00040497
-2.84242121,1.46985760,0.01434875,0.05466463,0.75616921,1.02630592,0.20475508,0.00000000,0.24164542,0.00041289
-2.83641821,1.51297810,0.01478259,0.05690312,0.79237842,1.05149674,0.21387719,0.00000000,0.25700967,0.00042003
-2.83041521,1.55424331,0.01514248,0.05914312,0.82839206,1.07507405,0.22302541,0.00000000,0.27248878,0.00042642
-2.82441221,1.59338425,0.01541975,0.06136719,0.86383570,1.09690814,0.23212091,0.00000000,0.28793010,0.00043205
-2.81840920,1.63008713,0.01560744,0.06355445,0.89829566,1.11684541,0.24107171,0.00000000,0.30316358,0.00043691
-2.81240620,1.66399353,0.01570044,0.06568084,0.93132460,1.13470734,0.24977337,0.00000000,0.31800464,0.00044098
-2.80640320,1.69470525,0.01569564,0.06771951,0.96245032,1.15029238,0.25811050,0.00000000,0.33225799,0.00044423
-2.80040020,1.72179382,0.01559198,0.06964154,0.99118712,1.16338083,0.26595924,0.00000000,0.34572245,0.00044659
-2.79439720,1.74481426,0.01539048,0.07141681,1.01704952,1.17374253,0.27319068,0.00000000,0.35819642,0.00044800
-2.78839420,1.76332231,0.01509420,0.07301508,1.03956762,1.18114690,0.27967485,0.00000000,0.36948398,0.00044840
-2.78239120,1.77689433,0.01470809,0.07440711,1.05830334,1.18537466,0.28528530,0.00000000,0.37940124,0.00044768
-2.77638819,1.78514842,0.01423888,0.07556589,1.07286682,1.18623053,0.28990399,0.00000000,0.38778274,0.00044577
-2.77038519,1.78776577,0.01369480,0.07646780,1.08293190,1.18355607,0.29342613,0.00000000,0.39448753,0.00044258
-2.76438219,1.78451054,0.01308534,0.07709368,1.08825000,1.17724170,0.29576481,0.00000000,0.39940472,0.00043804
-2.75837919,1.77524718,0.01242098,0.07742976,1.08866147,1.16723722,0.29685510,0.00000000,0.40245809,0.00043210
-2.75237619,1.75995401,0.01171280,0.07746832,1.08410378,1.15355986,0.29665747,0.00000000,0.40360967,0.00042472
-2.74637319,1.73873206,0.01097223,0.07720814,1.07461606,1.13629953,0.29516017,0.00000000,0.40286202,0.00041588
-2.74037019,1.71180856,0.01021069,0.07665460,1.06033962,1.11562066,0.29238065,0.00000000,0.40025903,0.00040561
-2.73436718,1.67953495,0.00943931,0.07581953,1.04151442,1.09176055,0.28836572,0.00000000,0.39588546,0.00039396
-2.72836418,1.64237925,0.00866863,0.07472075,1.01847170,1.06502431,0.28319072,0.00000000,0.38986485,0.00038101
-2.72236118,1.60091351,0.00790841,0.07338131,0.99162297,1.03577664,0.27695742,0.00000000,0.38235639,0.00036687
-2.71635818,1.55579686,0.00716743,0.07182855,0.96144612,1.00443093,0.26979110,0.00000000,0.37355056,0.00035168
-2.71035518,1.50775541,0.00645331,0.07009297,0.92846931,0.97143642,0.26183679,0.00000000,0.36366399,0.00033562
-2.70435218,1.45756009,0.00577248,0.06820706,0.89325342,0.93726413,0.25325496,0.00000000,0.35293385,0.00031887
-2.69834917,1.40600379,0.00513012,0.06620397,0.85637413,0.90239249,0.24421692,0.00000000,0.34161194,0.00030163
-2.69234617,1.35387918,0.00453014,0.06411642,0.81840435,0.86729348,0.23490009,0.00000000,0.32995893,0.00028412
-2.68634317,1.30195834,0.00397525,0.06197550,0.77989795,0.83242001,0.22548346,0.00000000,0.31823900,0.00026655
-2.68034017,1.25097540,0.00346705,0.05980984,0.74137555,0.79819537,0.21614348,0.00000000,0.30671512,0.00024915
-2.67433717,1.20161280,0.00300610,0.05764486,0.70331278,0.76500511,0.20705038,0.00000000,0.29564513,0.00023212
-2.66833417,1.15449188,0.00259211,0.05550235,0.66613170,0.73319176,0.19836524,0.00000000,0.28527882,0.00021565
-2.66233117,1.11016776,0.00222403,0.05340019,0.63019525,0.70305251,0.19023768,0.00000000,0.27585594,0.00019993
-2.65632816,1.06912851,0.00190020,0.05135248,0.59580496,0.67483960,0.18280436,0.00000000,0.26760510,0.00018510
-2.65032516,1.03179798,0.00161853,0.04936975,0.56320163,0.64876332,0.17618801,0.00000000,0.26074358,0.00017132
-2.64432216,0.99854168,0.00137660,0.04745942,0.53256862,0.62499701,0.17049712,0.00000000,0.25547757,0.00015870
-2.63831916,0.96967460,0.00117183,0.04562645,0.50403722,0.60368338,0.16582591,0.00000000,0.25200290,0.00014732
-2.63231616,0.94547003,0.00100154,0.04387399,0.47769356,0.58494162,0.16225471,0.00000000,0.25050567,0.00013726
-2.62631316,0.92616808,0.00086309,0.04220413,0.45358637,0.56887448,0.15985020,0.00000000,0.25116281,0.00012856
-2.62031016,0.91198304,0.00075394,0.04061858,0.43173496,0.55557449,0.15866579,0.00000000,0.25414192,0.00012124
-2.61430715,0.90310839,0.00067170,0.03911933,0.41213679,0.54512891,0.15874159,0.00000000,0.25960047,0.00011532
-2.60830415,0.89971897,0.00061420,0.03770908,0.39477412,0.53762267,0.16010420,0.00000000,0.26768399,0.00011077
-2.60230115,0.90196948,0.00057945,0.03639166,0.37961942,0.53313911,0.16276603,0.00000000,0.27852308,0.00010757
-2.59629815,0.90998951,0.00056573,0.03517212,0.36663900,0.53175822,0.16672428,0.00000000,0.29222940,0.00010568
-2.59029515,0.92387493,0.00057150,0.03405672,0.35579510,0.53355241,0.17195964,0.00000000,0.30889051,0.00010504
-2.58429215,0.94367611,0.00059544,0.03305270,0.34704610,0.53858008,0.17843463,0.00000000,0.32856375,0.00010557
-2.57828914,0.96938385,0.00063637,0.03216790,0.34034519,0.54687727,0.18609198,0.00000000,0.35126952,0.00010720
-2.57228614,1.00091374,0.00069324,0.03141026,0.33563777,0.55844807,0.19485306,0.00000000,0.37698410,0.00010982
-2.56628314,1.03809024,0.00076509,0.03078710,0.33285778,0.57325425,0.20461649,0.00000000,0.40563257,0.00011334
-2.56028014,1.08063162,0.00085095,0.03030456,0.33192362,0.59120508,0.21525735,0.00000000,0.43708215,0.00011765
-2.55427714,1.12813703,0.00094989,0.02996681,0.33273384,0.61214788,0.22662696,0.00000000,0.47113649,0.00012261
-2.54827414,1.18007695,0.00106088,0.02977543,0.33516328,0.63586026,0.23855350,0.00000000,0.50753132,0.00012810
-2.54227114,1.23578797,0.00118278,0.02972885,0.33905995,0.66204462,0.25084352,0.00000000,0.54593199,0.00013398
-2.53626813,1.29447290,0.00131436,0.02982188,0.34424311,0.69032552,0.26328450,0.00000000,0.58593312,0.00014010
-2.53026513,1.35520664,0.00145420,0.03004547,0.35050265,0.72025037,0.27564837,0.00000000,0.62706086,0.00014632
-2.52426213,1.41694829,0.00160074,0.03038653,0.35760019,0.75129381,0.28769601,0.00000000,0.66877776,0.00015248
-2.51825913,1.47855932,0.00175223,0.03082813,0.36527182,0.78286561,0.29918252,0.00000000,0.71049051,0.00015843
-2.51225613,1.53882739,0.00190679,0.03134967,0.37323245,0.81432234,0.30986329,0.00000000,0.75156037,0.00016403
-2.50625313,1.59649535,0.00206244,0.03192745,0.38118171,0.84498214,0.31950035,0.00000000,0.79131612,0.00016914
-2.50025013,1.65029409,0.00221711,0.03253529,0.38881114,0.87414229,0.32786902,0.00000000,0.82906929,0.00017363
-2.49424712,1.69897831,0.00236873,0.03314532,0.39581226,0.90109895,0.33476447,0.00000000,0.86413112,0.00017739
-2.48824412,1.74136353,0.00251528,0.03372889,0.40188534,0.92516812,0.34000783,0.00000000,0.89583070,0.00018030
-2.48224112,1.77636298,0.00265488,0.03425752,0.40674823,0.94570707,0.34345173,0.00000000,0.92353364,0.00018228
-2.47623812,1.80302265,0.00278589,0.03470393,0.41014507,0.96213530,0.34498487,0.00000000,0.94666055,0.00018327
-2.47023512,1.82055314,0.00290697,0.03504295,0.41185420,0.97395404,0.34453559,0.00000000,0.96470462,0.00018323
-2.46423212,1.82835672,0.00301720,0.03525250,0.41169518,0.98076358,0.34207402,0.00000000,0.97724743,0.00018214
-2.45822911,1.82604854,0.00311615,0.03531428,0.40953434,0.98227743,0.33761297,0.00000000,0.98397243,0.00017998
-2.45222611,1.81347098,0.00320396,0.03521454,0.40528874,0.97833287,0.33120740,0.00000000,0.98467550,0.00017680
-2.44622311,1.79070048,0.00328141,0.03494444,0.39892834,0.96889734,0.32295245,0.00000000,0.97927190,0.00017263
-2.44022011,1.75804668,0.00334995,0.03450043,0.39047632,0.95407036,0.31298030,0.00000000,0.96779952,0.00016754
-2.43421711,1.71604364,0.00341174,0.03388431,0.38000750,0.93408094,0.30145578,0.00000000,0.95041812,0.00016160
-2.42821411,1.66543382,0.00346967,0.03310311,0.36764500,0.90928056,0.28857111,0.00000000,0.92740457,0.00015491
-2.42221111,1.60714531,0.00352727,0.03216880,0.35355534,0.88013210,0.27453991,0.00000000,0.89914433,0.00014759
-2.41620810,1.54226328,0.00358874,0.03109781,0.33794215,0.84719505,0.25959081,0.00000000,0.86611948,0.00013974
-2.41020510,1.47199694,0.00365879,0.02991041,0.32103888,0.81110785,0.24396078,0.00000000,0.82889385,0.00013149
-2.40420210,1.39764317,0.00374257,0.02862993,0.30310082,0.77256788,0.22788859,0.00000000,0.78809581,0.00012295
-2.39819910,1.32054836,0.00384552,0.02728194,0.28439668,0.73230998,0.21160857,0.00000000,0.74439960,0.00011426
-2.39219610,1.24206988,0.00397318,0.02589337,0.26520028,0.69108441,0.19534486,0.00000000,0.69850581,0.00010551
-2.38619310,1.16353838,0.00413102,0.02449157,0.24578248,0.64963492,0.17930638,0.00000000,0.65112186,0.00009683
-2.38019010,1.08622248,0.00432425,0.02310340,0.22640374,0.60867783,0.16368261,0.00000000,0.60294325,0.00008832
-2.37418709,1.01129667,0.00455755,0.02175444,0.20730762,0.56888275,0.14864025,0.00000000,0.55463631,0.00008006
-2.36818409,0.93981356,0.00483490,0.02046818,0.18871521,0.53085550,0.13432090,0.00000000,0.50682284,0.00007213
-2.36218109,0.87268103,0.00515932,0.01926538,0.17082083,0.49512385,0.12083963,0.00000000,0.46006741,0.00006459
-2.35617809,0.81064487,0.00553271,0.01816348,0.15378897,0.46212620,0.10828451,0.00000000,0.41486731,0.00005749
-2.35017509,0.75427712,0.00595562,0.01717627,0.13775246,0.43220359,0.09671694,0.00000000,0.37164555,0.00005088
-2.34417209,0.70397009,0.00642715,0.01631352,0.12281187,0.40559510,0.08617275,0.00000000,0.33074684,0.00004477
-2.33816908,0.65993602,0.00694480,0.01558093,0.10903599,0.38243646,0.07666395,0.00000000,0.29243645,0.00003918
-2.33216608,0.62221203,0.00750441,0.01498011,0.09646337,0.36276194,0.06818092,0.00000000,0.25690173,0.00003411
-2.32616308,0.59066981,0.00810018,0.01450871,0.08510461,0.34650908,0.06069508,0.00000000,0.22425594,0.00002955
-2.32016008,0.56502964,0.00872469,0.01416070,0.07494533,0.33352619,0.05416173,0.00000000,0.19454404,0.00002548
-2.31415708,0.54487795,0.00936902,0.01392674,0.06594970,0.32358198,0.04852306,0.00000000,0.16775002,0.00002189
-2.30815408,0.52968778,0.01002295,0.01379466,0.05806416,0.31637713,0.04371121,0.00000000,0.14380517,0.00001874
-2.30215108,0.51884140,0.01067515,0.01374998,0.05122138,0.31155728,0.03965123,0.00000000,0.12259713,0.00001600
-2.29614807,0.51165437,0.01131352,0.01377654,0.04534423,0.30872701,0.03626400,0.00000000,0.10397903,0.00001364
-2.29014507,0.50740014,0.01192547,0.01385709,0.04034964,0.30746428,0.03346881,0.00000000,0.08777851,0.00001162
-2.28414207,0.50533474,0.01249833,0.01397400,0.03615223,0.30733506,0.03118591,0.00000000,0.07380636,0.00000991
-2.27813907,0.50472061,0.01301973,0.01410990,0.03266775,0.30790745,0.02933862,0.00000000,0.06186439,0.00000846
-2.27213607,0.50484904,0.01347797,0.01424830,0.02981613,0.30876522,0.02785531,0.00000000,0.05175249,0.00000725
-2.26613307,0.50506073,0.01386245,0.01437425,0.02752425,0.30952007,0.02667102,0.00000000,0.04327475,0.00000625
-2.26013007,0.50476379,0.01416397,0.01447483,0.02572837,0.30982251,0.02572884,0.00000000,0.03624460,0.00000542
-2.25412706,0.50344893,0.01437510,0.01453970,0.02437615,0.30937105,0.02498105,0.00000000,0.03048890,0.00000473
-2.24812406,0.50070146,0.01449041,0.01456149,0.02342843,0.30791939,0.02439001,0.00000000,0.02585112,0.00000417
-2.24212106,0.49620990,0.01450667,0.01453616,0.02286065,0.30528159,0.02392883,0.00000000,0.02219375,0.00000370
-2.23611806,0.48977116,0.01442297,0.01446329,0.02266400,0.30133514,0.02358181,0.00000000,0.01939977,0.00000332
-2.23011506,0.48129225,0.01424076,0.01434616,0.02284629,0.29602188,0.02334475,0.00000000,0.01737362,0.00000301
-2.22411206,0.47078871,0.01396381,0.01419196,0.02343253,0.28934689,0.02322504,0.00000000,0.01604153,0.00000275
-2.21810905,0.45838008,0.01359812,0.01401169,0.02446528,0.28137550,0.02324167,0.00000000,0.01535142,0.00000254
-2.21210605,0.44428258,0.01315167,0.01382014,0.02600466,0.27222872,0.02342501,0.00000000,0.01527240,0.00000236
-2.20610305,0.42879964,0.01263427,0.01363572,0.02812807,0.26207715,0.02381649,0.00000000,0.01579400,0.00000222
-2.20010005,0.41231047,0.01205721,0.01348028,0.03092955,0.25113392,0.02446819,0.00000000,0.01692513,0.00000211
-2.19409705,0.39525753,0.01143295,0.01337879,0.03451875,0.23964677,0.02544217,0.00000000,0.01869275,0.00000202
-2.18809405,0.37813300,0.01077484,0.01335903,0.03901944,0.22788978,0.02680977,0.00000000,0.02114038,0.00000196
-2.18209105,0.36146503,0.01009673,0.01345125,0.04456747,0.21615486,0.02865059,0.00000000,0.02432638,0.00000193
-2.17608804,0.34580401,0.00941269,0.01368770,0.05130824,0.20474350,0.03105139,0.00000000,0.02832191,0.00000194
-2.17008504,0.33170931,0.00873674,0.01410216,0.05939352,0.19395887,0.03410470,0.00000000,0.03320870,0.00000198
-2.16408204,0.31973676,0.00808258,0.01472949,0.06897768,0.18409854,0.03790718,0.00000000,0.03907650,0.00000206
-2.15807904,0.31042700,0.00746338,0.01560498,0.08021327,0.17544794,0.04255773,0.00000000,0.04602021,0.00000219
-2.15207604,0.30429492,0.00689166,0.01676379,0.09324606,0.16827467,0.04815528,0.00000000,0.05413667,0.00000237
-2.14607304,0.30182019,0.00637916,0.01824026,0.10820954,0.16282369,0.05479639,0.00000000,0.06352127,0.00000262
-2.14007004,0.30343888,0.00593678,0.02006721,0.12521907,0.15931339,0.06257241,0.00000000,0.07426411,0.00000293
-2.13406703,0.30953608,0.00557456,0.02227513,0.14436577,0.15793247,0.07156658,0.00000000,0.08644609,0.00000333
-2.12806403,0.32043950,0.00530171,0.02489137,0.16571039,0.15883762,0.08185074,0.00000000,0.10013484,0.00000382
-2.12206103,0.33641393,0.00512662,0.02793927,0.18927743,0.16215190,0.09348212,0.00000000,0.11538058,0.00000442
-2.11605803,0.35765651,0.00505693,0.03143730,0.21504967,0.16796360,0.10649984,0.00000000,0.13221213,0.00000512
-2.11005503,0.38429278,0.00509957,0.03539811,0.24296358,0.17632580,0.12092170,0.00000000,0.15063323,0.00000595
-2.10405203,0.41637348,0.00526086,0.03982769,0.27290567,0.18725623,0.13674103,0.00000000,0.17061920,0.00000692
-2.09804902,0.45387221,0.00554653,0.04472452,0.30471026,0.20073757,0.15392386,0.00000000,0.19211428,0.00000803
-2.09204602,0.49668396,0.00596178,0.05007884,0.33815887,0.21671820,0.17240668,0.00000000,0.21502974,0.00000930
-2.08604302,0.54462478,0.00651133,0.05587202,0.37298126,0.23511322,0.19209465,0.00000000,0.23924286,0.00001074
-2.08004002,0.59743263,0.00719942,0.06207608,0.40885855,0.25580591,0.21286073,0.00000000,0.26459706,0.00001237
-2.07403702,0.65476961,0.00802988,0.06865343,0.44542819,0.27864964,0.23454561,0.00000000,0.29090312,0.00001418
-2.06803402,0.71622582,0.00900616,0.07555683,0.48229090,0.30347016,0.25695859,0.00000000,0.31794164,0.00001620
-2.06203102,0.78132487,0.01013130,0.08272964,0.51901939,0.33006839,0.27987962,0.00000000,0.34546671,0.00001843
-2.05602801,0.84953119,0.01140807,0.09010628,0.55516861,0.35822375,0.30306229,0.00000000,0.37321077,0.00002088
-2.05002501,0.92025914,0.01283897,0.09761307,0.59028723,0.38769796,0.32623798,0.00000000,0.40089046,0.00002355
-2.04402201,0.99288381,0.01442631,0.10516935,0.62392990,0.41823926,0.34912096,0.00000000,0.42821345,0.00002646
-2.03801901,1.06675339,0.01617234,0.11268883,0.65566984,0.44958716,0.37141440,0.00000000,0.45488586,0.00002960
-2.03201601,1.14120269,0.01807934,0.12008131,0.68511123,0.48147736,0.39281709,0.00000000,0.48062009,0.00003299
-2.02601301,1.21556767,0.02014974,0.12725453,0.71190094,0.51364706,0.41303069,0.00000000,0.50514279,0.00003662
-2.02001001,1.28920016,0.02238620,0.13411627,0.73573895,0.54584006,0.43176734,0.00000000,0.52820261,0.00004049
-2.01400700,1.36148255,0.02479172,0.14057652,0.75638711,0.57781195,0.44875717,0.00000000,0.54957731,0.00004462
-2.00800400,1.43184163,0.02736964,0.14654971,0.77367579,0.60933476,0.46375569,0.00000000,0.56908012,0.00004899
-2.00200100,1.49976094,0.03012366,0.15195693,0.78750812,0.64020113,0.47655059,0.00000000,0.58656483,0.00005361
-1.99599800,1.56479123,0.03305768,0.15672800,0.79786157,0.67022763,0.48696773,0.00000000,0.60192950,0.00005847
-1.98999500,1.62655817,0.03617560,0.16080335,0.80478689,0.69925720,0.49487610,0.00000000,0.61511855,0.00006357
-1.98399200,1.68476707,0.03948097,0.16413568,0.80840426,0.72716032,0.50019150,0.00000000,0.62612303,0.00006890
-1.97798899,1.73920416,0.04297657,0.16669115,0.80889710,0.75383504,0.50287881,0.00000000,0.63497916,0.00007445
-1.97198599,1.78973427,0.04666380,0.16845032,0.80650347,0.77920556,0.50295273,0.00000000,0.64176503,0.00008020
-1.96598299,1.83629484,0.05054198,0.16940851,0.80150579,0.80321966,0.50047686,0.00000000,0.64659565,0.00008614
-1.95997999,1.87888664,0.05460760,0.16957578,0.79421905,0.82584472,0.49556135,0.00000000,0.64961648,0.00009224
-1.95397699,1.91756133,0.05885340,0.16897638,0.78497821,0.84706284,0.48835895,0.00000000,0.65099589,0.00009848
-1.94797399,1.95240672,0.06326761,0.16764774,0.77412535,0.86686503,0.47905984,0.00000000,0.65091662,0.00010481
-1.94197099,1.98353038,0.06783303,0.16563912,0.76199694,0.88524486,0.46788534,0.00000000,0.64956685,0.00011120
-1.93596798,2.01104249,0.07252633,0.16300977,0.74891204,0.90219206,0.45508075,0.00000000,0.64713125,0.00011760
-1.92996498,2.03503900,0.07731747,0.15982691,0.73516180,0.91768624,0.44090774,0.00000000,0.64378239,0.00012395
-1.92396198,2.05558619,0.08216933,0.15616348,0.72100059,0.93169134,0.42563643,0.00000000,0.63967301,0.00013020
-1.91795898,2.07270753,0.08703760,0.15209582,0.70663940,0.94415110,0.40953768,0.00000000,0.63492942,0.00013627
-1.91195598,2.08637391,0.09187102,0.14770135,0.69224145,0.95498604,0.39287580,0.00000000,0.62964659,0.00014209
-1.90595298,2.09649800,0.09661191,0.14305636,0.67792043,0.96409211,0.37590199,0.00000000,0.62388496,0.00014759
-1.89994997,2.10293320,0.10119713,0.13823409,0.66374116,0.97134139,0.35884882,0.00000000,0.61766922,0.00015268
-1.89394697,2.10547777,0.10555938,0.13330306,0.64972283,0.97658490,0.34192587,0.00000000,0.61098923,0.00015730
-1.88794397,2.10388385,0.10962883,0.12832580,0.63584445,0.97965748,0.32531677,0.00000000,0.60380287,0.00016136
-1.88194097,2.09787144,0.11333501,0.12335803,0.62205229,0.98038471,0.30917764,0.00000000,0.59604078,0.00016480
-1.87593797,2.08714650,0.11660899,0.11844829,0.60826906,0.97859151,0.29363697,0.00000000,0.58761277,0.00016757
-1.86993497,2.07142253,0.11938569,0.11363800,0.59440413,0.97411216,0.27879689,0.00000000,0.57841545,0.00016961
-1.86393197,2.05044443,0.12160616,0.10896201,0.58036462,0.96680118,0.26473564,0.00000000,0.56834078,0.00017088
