energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.86793397,4.64899257,0.54729792,2.18865443,0.00726592,0.24303469,0.02486448,1.40989289
-5.86193097,4.63183893,0.54362772,2.18152822,0.00719589,0.24451525,0.02550610,1.39861839
-5.85592796,4.59416741,0.53686857,2.16478578,0.00712071,0.24500293,0.02607158,1.38089249
-5.84992496,4.53630849,0.52715461,2.13856628,0.00704156,0.24447706,0.02655066,1.35690803
-5.84392196,4.45902629,0.51468351,2.10321402,0.00695956,0.24293864,0.02693454,1.32699152
-5.83791896,4.36349421,0.49971031,2.05926778,0.00687571,0.24041039,0.02721616,1.29159218
-5.83191596,4.25125673,0.48253936,2.00744339,0.00679092,0.23693608,0.02739057,1.25126692
-5.82591296,4.12417913,0.46351469,1.94861053,0.00670597,0.23257921,0.02745514,1.20666173
-5.81990995,3.98438754,0.44300936,1.88376482,0.00662157,0.22742103,0.02740972,1.15849051
-5.81390695,3.83420200,0.42141410,1.81399636,0.00653830,0.22155817,0.02725678,1.10751220
-5.80790395,3.67606552,0.39912577,1.74045640,0.00645667,0.21509973,0.02700136,1.05450732
-5.80190095,3.51247208,0.37653604,1.66432330,0.00637707,0.20816422,0.02665104,1.00025486
-5.79589795,3.34589675,0.35402086,1.58676944,0.00629979,0.20087621,0.02621572,0.94551052
-5.78989495,3.17873033,0.33193096,1.50893016,0.00622502,0.19336305,0.02570739,0.89098709
-5.78389195,3.01322115,0.31058376,1.43187609,0.00615286,0.18575164,0.02513976,0.83733780
-5.77788894,2.85142583,0.29025699,1.35658962,0.00608328,0.17816535,0.02452792,0.78514295
-5.77188594,2.69517043,0.27118407,1.28394627,0.00601615,0.17072132,0.02388784,0.73490037
-5.76588294,2.54602286,0.25355150,1.21470140,0.00595125,0.16352804,0.02323591,0.68701978
-5.75987994,2.40527682,0.23749801,1.14948235,0.00588824,0.15668349,0.02258851,0.64182085
-5.75387694,2.27394712,0.22311561,1.08878598,0.00582672,0.15027362,0.02196150,0.59953500
-5.74787394,2.15277554,0.21045219,1.03298128,0.00576621,0.14437147,0.02136984,0.56031025
-5.74187094,2.04224630,0.19951566,0.98231646,0.00570621,0.13903673,0.02082717,0.52421888
-5.73586793,1.94260946,0.19027905,0.93693000,0.00564621,0.13431586,0.02034555,0.49126709
-5.72986493,1.85391075,0.18268664,0.89686465,0.00558574,0.13024262,0.01993523,0.46140617
-5.72386193,1.77602587,0.17666046,0.86208372,0.00552439,0.12683911,0.01960449,0.43454436
-5.71785893,1.70869733,0.17210706,0.83248856,0.00546189,0.12411711,0.01935961,0.41055891
-5.71185593,1.65157203,0.16892420,0.80793650,0.00539810,0.12207973,0.01920488,0.38930759
-5.70585293,1.60423764,0.16700707,0.78825822,0.00533307,0.12072331,0.01914274,0.37063924
-5.69984992,1.56625629,0.16625393,0.77327383,0.00526703,0.12003935,0.01917391,0.35440286
-5.69384692,1.53719396,0.16657084,0.76280702,0.00520044,0.12001646,0.01929763,0.34045492
-5.68784392,1.51664468,0.16787542,0.75669650,0.00513395,0.12064229,0.01951189,0.32866471
-5.68184092,1.50424833,0.17009943,0.75480449,0.00506838,0.12190514,0.01981368,0.31891760
-5.67583792,1.49970191,0.17319018,0.75702186,0.00500473,0.12379534,0.02019924,0.31111626
-5.66983492,1.50276368,0.17711080,0.76326978,0.00494410,0.12630625,0.02066427,0.30517997
-5.66383192,1.51325068,0.18183926,0.77349797,0.00488763,0.12943475,0.02120409,0.30104215
-5.65782891,1.53102978,0.18736650,0.78767967,0.00483648,0.13318135,0.02181377,0.29864660
-5.65182591,1.55600324,0.19369355,0.80580374,0.00479173,0.13754967,0.02248818,0.29794259
-5.64582291,1.58808971,0.20082802,0.82786434,0.00475434,0.14254553,0.02322198,0.29887933
-5.63981991,1.62720193,0.20878011,0.85384884,0.00472507,0.14817550,0.02400956,0.30140022
-5.63381691,1.67322258,0.21755831,0.88372461,0.00470446,0.15444511,0.02484495,0.30543726
-5.62781391,1.72597977,0.22716515,0.91742555,0.00469279,0.16135680,0.02572165,0.31090597
-5.62181091,1.78522360,0.23759313,0.95483906,0.00469003,0.16890758,0.02663248,0.31770124
-5.61580790,1.85060551,0.24882113,0.99579431,0.00469586,0.17708681,0.02756941,0.32569442
-5.60980490,1.92166150,0.26081149,1.04005262,0.00470966,0.18587399,0.02852346,0.33473171
-5.60380190,1.99780063,0.27350783,1.08730039,0.00473055,0.19523681,0.02948453,0.34463414
-5.59779890,2.07829944,0.28683390,1.13714542,0.00475743,0.20512965,0.03044144,0.35519908
-5.59179590,2.16230323,0.30069337,1.18911676,0.00478900,0.21549256,0.03138193,0.36620339
-5.58579290,2.24883409,0.31497073,1.24266842,0.00482381,0.22625089,0.03229278,0.37740778
-5.57978989,2.33680591,0.32953308,1.29718702,0.00486038,0.23731555,0.03316002,0.38856262
-5.57378689,2.42504571,0.34423296,1.35200311,0.00489715,0.24858409,0.03396925,0.39941447
-5.56778389,2.51232067,0.35891185,1.40640588,0.00493264,0.25994240,0.03470595,0.40971340
-5.56178089,2.59736967,0.37340444,1.45966079,0.00496542,0.27126717,0.03535600,0.41922048
-5.55577789,2.67893821,0.38754313,1.51102939,0.00499417,0.28242890,0.03590610,0.42771530
-5.54977489,2.75581516,0.40116293,1.55979067,0.00501772,0.29329540,0.03634431,0.43500293
-5.54377189,2.82686976,0.41410621,1.60526307,0.00503502,0.30373566,0.03666057,0.44092029
-5.53776888,2.89108754,0.42622730,1.64682618,0.00504522,0.31362384,0.03684719,0.44534133
-5.53176588,2.94760344,0.43739661,1.68394158,0.00504759,0.32284340,0.03689928,0.44818103
-5.52576288,2.99573094,0.44750419,1.71617164,0.00504156,0.33129091,0.03681513,0.44939793
-5.51975988,3.03498599,0.45646253,1.74319582,0.00502670,0.33887964,0.03659648,0.44899517
-5.51375688,3.06510490,0.46420847,1.76482381,0.00500269,0.34554265,0.03624869,0.44701993
-5.50775388,3.08605547,0.47070436,1.78100489,0.00496930,0.35123522,0.03578081,0.44356143
-5.50175088,3.09804107,0.47593815,1.79183333,0.00492642,0.35593660,0.03520545,0.43874750
-5.49574787,3.10149754,0.47992278,1.79754958,0.00487403,0.35965099,0.03453862,0.43274003
-5.48974487,3.09708319,0.48269460,1.79853712,0.00481218,0.36240761,0.03379937,0.42572937
-5.48374187,3.08566227,0.48431129,1.79531520,0.00474103,0.36426002,0.03300938,0.41792804
-5.47773887,3.06828251,0.48484908,1.78852765,0.00466087,0.36528458,0.03219241,0.40956402
-5.47173587,3.04614766,0.48439959,1.77892803,0.00457209,0.36557817,0.03137371,0.40087378
-5.46573287,3.02058593,0.48306648,1.76736165,0.00447523,0.36525527,0.03057934,0.39209545
-5.45972986,2.99301524,0.48096189,1.75474501,0.00437100,0.36444445,0.02983549,0.38346232
-5.45372686,2.96490653,0.47820299,1.74204313,0.00426030,0.36328450,0.02916776,0.37519683
-5.44772386,2.93774607,0.47490862,1.73024552,0.00414418,0.36192018,0.02860050,0.36750521
-5.44172086,2.91299788,0.47119627,1.72034141,0.00402393,0.36049791,0.02815614,0.36057306
-5.43571786,2.89206730,0.46717937,1.71329492,0.00390099,0.35916146,0.02785460,0.35456172
-5.42971486,2.87626662,0.46296500,1.71002083,0.00377701,0.35804774,0.02771276,0.34960555
-5.42371186,2.86678367,0.45865202,1.71136172,0.00365376,0.35728292,0.02774401,0.34581024
-5.41770885,2.86465412,0.45432970,1.71806689,0.00353315,0.35697898,0.02795792,0.34325187
-5.41170585,2.87073809,0.45007674,1.73077391,0.00341715,0.35723071,0.02835994,0.34197689
-5.40570285,2.88570174,0.44596073,1.74999305,0.00330778,0.35811341,0.02895133,0.34200273
-5.39969985,2.91000411,0.44203796,1.77609521,0.00320702,0.35968113,0.02972905,0.34331904
-5.39369685,2.94388951,0.43835360,1.80930361,0.00311676,0.36196577,0.03068583,0.34588953
-5.38769385,2.98738562,0.43494207,1.84968943,0.00303878,0.36497678,0.03181036,0.34965406
-5.38169085,3.04030725,0.43182771,1.89717167,0.00297464,0.36870167,0.03308750,0.35453114
-5.37568784,3.10226556,0.42902566,1.95152099,0.00292566,0.37310712,0.03449861,0.36042059
-5.36968484,3.17268249,0.42654277,2.01236769,0.00289289,0.37814082,0.03602198,0.36720635
-5.36368184,3.25080993,0.42437884,2.07921331,0.00287703,0.38373383,0.03763327,0.37475942
-5.35767884,3.33575313,0.42252784,2.15144572,0.00287844,0.38980336,0.03930604,0.38294072
-5.35167584,3.42649762,0.42097934,2.22835721,0.00289708,0.39625603,0.04101229,0.39160411
-5.34567284,3.52193909,0.41972013,2.30916497,0.00293257,0.40299128,0.04272309,0.40059934
-5.33966983,3.62091524,0.41873589,2.39303352,0.00298410,0.40990503,0.04440916,0.40977500
-5.33366683,3.72223900,0.41801319,2.47909834,0.00305053,0.41689329,0.04604146,0.41898148
-5.32766383,3.82473210,0.41754149,2.56649024,0.00313035,0.42385570,0.04759185,0.42807393
-5.32166083,3.92725834,0.41731548,2.65435962,0.00322174,0.43069895,0.04903364,0.43691515
-5.31565783,4.02875561,0.41733740,2.74190012,0.00332262,0.43733985,0.05034216,0.44537854
-5.30965483,4.12826594,0.41761951,2.82837101,0.00343067,0.44370807,0.05149529,0.45335085
-5.30365183,4.22496275,0.41818654,2.91311768,0.00354340,0.44974840,0.05247389,0.46073485
-5.29764882,4.31817461,0.41907798,2.99558978,0.00365823,0.45542258,0.05326226,0.46745183
-5.29164582,4.40740484,0.42035017,3.07535631,0.00377253,0.46071054,0.05384842,0.47344380
-5.28564282,4.49234621,0.42207787,3.15211741,0.00388373,0.46561101,0.05422439,0.47867525
-5.27963982,4.57289026,0.42435536,3.22571221,0.00398931,0.47014163,0.05438639,0.48313456
-5.27363682,4.64913071,0.42729674,3.29612248,0.00408699,0.47433836,0.05433485,0.48683471
-5.26763382,4.72136048,0.43103531,3.36347187,0.00417468,0.47825430,0.05407444,0.48981346
-5.26163082,4.79006222,0.43572196,3.42802034,0.00425061,0.48195786,0.05361396,0.49213269
-5.25562781,4.85589205,0.44152238,3.49015387,0.00431337,0.48553045,0.05296610,0.49387702
-5.24962481,4.91965674,0.44861315,3.55036945,0.00436195,0.48906352,0.05214713,0.49515161
-5.24362181,4.98228462,0.45717665,3.60925551,0.00439578,0.49265517,0.05117654,0.49607917
-5.23761881,5.04479064,0.46739486,3.66746827,0.00441471,0.49640638,0.05007654,0.49679627
-5.23161581,5.10823675,0.47944237,3.72570446,0.00441909,0.50041695,0.04887149,0.49744897
-5.22561281,5.17368832,0.49347858,3.78467131,0.00440969,0.50478115,0.04758735,0.49818797
-5.21960980,5.24216836,0.50963957,3.84505461,0.00438771,0.50958346,0.04625100,0.49916350
-5.21360680,5.31461088,0.52802996,3.90748614,0.00435471,0.51489430,0.04488955,0.50051994
-5.20760380,5.39181536,0.54871511,3.97251155,0.00431261,0.52076609,0.04352970,0.50239069
-5.20160080,5.47440420,0.57171404,4.04056017,0.00426359,0.52722970,0.04219708,0.50489325
-5.19559780,5.56278513,0.59699360,4.11191804,0.00421000,0.53429146,0.04091556,0.50812484
-5.18959480,5.65712037,0.62446414,4.18670556,0.00415434,0.54193100,0.03970672,0.51215884
-5.18359180,5.75730436,0.65397709,4.26486097,0.00409916,0.55009986,0.03858931,0.51704210
-5.17758879,5.86295146,0.68532461,4.34613063,0.00404694,0.55872118,0.03757883,0.52279327
-5.17158579,5.97339452,0.71824165,4.43006704,0.00400009,0.56769037,0.03668718,0.52940233
-5.16558279,6.08769511,0.75241021,4.51603490,0.00396084,0.57687694,0.03592242,0.53683126
-5.15957979,6.20466524,0.78746599,4.60322536,0.00393119,0.58612738,0.03528871,0.54501586
-5.15357679,6.32290025,0.82300704,4.69067819,0.00391287,0.59526902,0.03478622,0.55386859
-5.14757379,6.44082151,0.85860427,4.77731110,0.00390734,0.60411484,0.03441134,0.56328235
-5.14157079,6.55672761,0.89381332,4.86195513,0.00391569,0.61246898,0.03415686,0.57313490
-5.13556778,6.66885167,0.92818729,4.94339464,0.00393870,0.62013282,0.03401230,0.58329385
-5.12956478,6.77542244,0.96128989,5.02041022,0.00397683,0.62691138,0.03396438,0.59362175
-5.12356178,6.87472636,0.99270838,5.09182245,0.00403021,0.63261969,0.03399752,0.60398124
-5.11755878,6.96516783,1.02206573,5.15653468,0.00409865,0.63708905,0.03409437,0.61423978
-5.11155578,7.04532483,1.04903145,5.21357261,0.00418171,0.64017280,0.03423650,0.62427386
-5.10555278,7.11399723,1.07333074,5.26211897,0.00427865,0.64175131,0.03440497,0.63397252
-5.09954977,7.17024567,1.09475140,5.30154140,0.00438854,0.64173611,0.03458103,0.64323984
-5.09354677,7.21341917,1.11314839,5.33141252,0.00451021,0.64007291,0.03474669,0.65199645
-5.08754377,7.24317023,1.12844573,5.35152097,0.00464231,0.63674332,0.03488533,0.66018004
-5.08154077,7.25945697,1.14063592,5.36187320,0.00478329,0.63176538,0.03498220,0.66774478
-5.07553777,7.26253239,1.14977673,5.36268592,0.00493148,0.62519265,0.03502484,0.67465982
-5.06953477,7.25292162,1.15598576,5.35436988,0.00508504,0.61711211,0.03500345,0.68090704
-5.06353177,7.23138851,1.15943298,5.33750585,0.00524199,0.60764086,0.03491108,0.68647819
-5.05752876,7.19889364,1.16033172,5.31281431,0.00540022,0.59692180,0.03474377,0.69137168
-5.05152576,7.15654594,1.15892844,5.28112045,0.00555752,0.58511849,0.03450054,0.69558925
-5.04552276,7.10555074,1.15549192,5.24331652,0.00571155,0.57240940,0.03418330,0.69913279
-5.03951976,7.04715685,1.15030220,5.20032336,0.00585992,0.55898184,0.03379657,0.70200154
-5.03351676,6.98260538,1.14363988,5.15305327,0.00600017,0.54502575,0.03334723,0.70418987
-5.02751376,6.91308269,1.13577601,5.10237580,0.00612981,0.53072767,0.03284404,0.70568578
-5.02151076,6.83967978,1.12696327,5.04908822,0.00624640,0.51626507,0.03229728,0.70647027
-5.01550775,6.76335946,1.11742832,4.99389177,0.00634754,0.50180136,0.03171812,0.70651761
-5.00950475,6.68493265,1.10736593,4.93737455,0.00643098,0.48748154,0.03111822,0.70579643
-5.00350175,6.60504429,1.09693477,4.88000145,0.00649464,0.47342887,0.03050912,0.70427172
-4.99749875,6.52416879,1.08625500,4.82211105,0.00653670,0.45974244,0.02990177,0.70190739
-4.99149575,6.44261448,1.07540767,4.76391915,0.00655563,0.44649586,0.02930614,0.69866941
-4.98549275,6.36053615,1.06443575,4.70552813,0.00655028,0.43373693,0.02873073,0.69452914
-4.97948974,6.27795406,1.05334670,4.64694104,0.00651992,0.42148825,0.02818238,0.68946682
-4.97348674,6.19477814,1.04211633,4.58807928,0.00646426,0.40974884,0.02766599,0.68347481
-4.96748374,6.11083524,1.03069378,4.52880261,0.00638352,0.39849639,0.02718441,0.67656048
-4.96148074,6.02589807,1.01900722,4.46893004,0.00627841,0.38769035,0.02673847,0.66874850
-4.95547774,5.93971382,1.00697015,4.40826055,0.00615016,0.37727528,0.02632699,0.66008243
-4.94947474,5.85203125,0.99448795,4.34659249,0.00600048,0.36718471,0.02594699,0.65062544
-4.94347174,5.76262500,0.98146440,4.28374079,0.00583155,0.35734506,0.02559390,0.64046018
-4.93746873,5.67131611,0.96780798,4.21955155,0.00564599,0.34767961,0.02526188,0.62968776
-4.93146573,5.57798839,0.95343775,4.15391337,0.00544678,0.33811226,0.02494413,0.61842591
-4.92546273,5.48260024,0.93828851,4.08676553,0.00523723,0.32857104,0.02463329,0.60680643
-4.91945973,5.38519197,0.92231529,4.01810302,0.00502087,0.31899130,0.02432180,0.59497198
-4.91345673,5.28588892,0.90549686,3.94797858,0.00480142,0.30931826,0.02400227,0.58307257
-4.90745373,5.18490077,0.88783829,3.87650225,0.00458270,0.29950917,0.02366780,0.57126165
-4.90145073,5.08251755,0.86937251,3.80383881,0.00436855,0.28953479,0.02331233,0.55969221
-4.89544772,4.97910297,0.85016083,3.73020346,0.00416277,0.27938030,0.02293086,0.54851293
-4.88944472,4.87508568,0.83029250,3.65585637,0.00396904,0.26904559,0.02251962,0.53786456
-4.88344172,4.77094882,0.80988327,3.58109623,0.00379087,0.25854502,0.02207625,0.52787668
-4.87743872,4.66721860,0.78907318,3.50625327,0.00363156,0.24790662,0.02159985,0.51866483
-4.87143572,4.56445207,0.76802348,3.43168198,0.00349412,0.23717085,0.02109095,0.51032826
-4.86543272,4.46322448,0.74691305,3.35775353,0.00338123,0.22638895,0.02055148,0.50294810
-4.85942971,4.36411651,0.72593422,3.28484815,0.00329522,0.21562106,0.01998467,0.49658618
-4.85342671,4.26770153,0.70528827,3.21334746,0.00323803,0.20493406,0.01939487,0.49128429
-4.84742371,4.17453312,0.68518081,3.14362684,0.00321118,0.19439933,0.01878738,0.48706402
-4.84142071,4.08513309,0.66581701,3.07604784,0.00321571,0.18409047,0.01816824,0.48392702
-4.83541771,3.99998011,0.64739699,3.01095088,0.00325220,0.17408112,0.01754400,0.48185565
-4.82941471,3.91949943,0.63011143,2.94864824,0.00332076,0.16444287,0.01692150,0.48081407
-4.82341171,3.84405379,0.61413753,2.88941765,0.00342094,0.15524339,0.01630769,0.48074965
-4.81740870,3.77393599,0.59963540,2.83349675,0.00355182,0.14654477,0.01570935,0.48159461
-4.81140570,3.70936349,0.58674495,2.78107852,0.00371194,0.13840219,0.01513299,0.48326804
-4.80540270,3.65047518,0.57558335,2.73230831,0.00389934,0.13086284,0.01458467,0.48567812
-4.79939970,3.59733090,0.56624300,2.68728237,0.00411158,0.12396512,0.01406986,0.48872449
-4.79339670,3.54991354,0.55879014,2.64604840,0.00434574,0.11773818,0.01359337,0.49230097
-4.78739370,3.50813410,0.55326385,2.60860798,0.00459854,0.11220161,0.01315929,0.49629823
-4.78139070,3.47183937,0.54967566,2.57492121,0.00486632,0.10736546,0.01277093,0.50060669
-4.77538769,3.44082216,0.54800942,2.54491319,0.00514513,0.10323036,0.01243082,0.50511942
-4.76938469,3.41483353,0.54822165,2.51848221,0.00543085,0.09978783,0.01214072,0.50973488
-4.76338169,3.39359660,0.55024208,2.49550934,0.00571924,0.09702066,0.01190165,0.51435968
-4.75737869,3.37682109,0.55397444,2.47586882,0.00600604,0.09490338,0.01171394,0.51891089
-4.75137569,3.36421793,0.55929741,2.45943876,0.00628709,0.09340281,0.01157725,0.52331818
-4.74537269,3.35551312,0.56606584,2.44611150,0.00655840,0.09247859,0.01149066,0.52752532
-4.73936968,3.35046001,0.57411202,2.43580298,0.00681627,0.09208378,0.01145276,0.53149124
-4.73336668,3.34884939,0.58324723,2.42846054,0.00705736,0.09216546,0.01146164,0.53519041
-4.72736368,3.35051665,0.59326349,2.42406871,0.00727875,0.09266542,0.01151508,0.53861261
-4.72136068,3.35534579,0.60393564,2.42265237,0.00747800,0.09352081,0.01161052,0.54176189
-4.71535768,3.36327004,0.61502380,2.42427737,0.00765322,0.09466499,0.01174525,0.54465508
-4.70935468,3.37426902,0.62627619,2.42904820,0.00780303,0.09602833,0.01191642,0.54731952
-4.70335168,3.38836284,0.63743253,2.43710299,0.00792661,0.09753924,0.01212124,0.54979051
-4.69734867,3.40560345,0.64822787,2.44860616,0.00802366,0.09912518,0.01235698,0.55210825
-4.69134567,3.42606397,0.65839696,2.46373889,0.00809438,0.10071388,0.01262120,0.55431476
-4.68534267,3.44982665,0.66767916,2.48268813,0.00813942,0.10223454,0.01291182,0.55645072
-4.67933967,3.47697022,0.67582364,2.50563469,0.00815983,0.10361924,0.01322728,0.55855257
-4.67333667,3.50755746,0.68259503,2.53274090,0.00815697,0.10480421,0.01356670,0.56064989
-4.66733367,3.54162362,0.68777905,2.56413863,0.00813252,0.10573125,0.01392998,0.56276341
-4.66133067,3.57916633,0.69118822,2.59991802,0.00808834,0.10634898,0.01431799,0.56490352
-4.65532766,3.62013746,0.69266723,2.64011749,0.00802650,0.10661405,0.01473269,0.56706955
-4.64932466,3.66443702,0.69209783,2.68471523,0.00794915,0.10649213,0.01517723,0.56924979
-4.64332166,3.71190941,0.68940298,2.73362261,0.00785858,0.10595879,0.01565602,0.57142215
-4.63731866,3.76234174,0.68455008,2.78667928,0.00775709,0.10500002,0.01617479,0.57355547
-4.63131566,3.81546395,0.67755294,2.84365021,0.00764709,0.10361250,0.01674060,0.57561134
-4.62531266,3.87095050,0.66847256,2.90422441,0.00753098,0.10180365,0.01736177,0.57754626
-4.61930965,3.92842305,0.65741635,2.96801522,0.00741123,0.09959121,0.01804775,0.57931404
-4.61330665,3.98745373,0.64453594,3.03456190,0.00729033,0.09700265,0.01880893,0.58086808
-4.60730365,4.04756859,0.63002347,3.10333236,0.00717082,0.09407420,0.01965640,0.58216363
-4.60130065,4.10825073,0.61410645,3.17372676,0.00705525,0.09084968,0.02060161,0.58315958
-4.59529765,4.16894315,0.59704140,3.24508195,0.00694619,0.08737904,0.02165592,0.58381985
-4.58929465,4.22905079,0.57910639,3.31667653,0.00684620,0.08371683,0.02283018,0.58411419
-4.58329165,4.28794218,0.56059272,3.38773652,0.00675777,0.07992046,0.02413415,0.58401838
-4.57728864,4.34495058,0.54179617,3.45744170,0.00668329,0.07604845,0.02557596,0.58351382
-4.57128564,4.39937500,0.52300794,3.52493269,0.00662497,0.07215876,0.02716151,0.58258650
-4.56528264,4.45048146,0.50450579,3.58931878,0.00658479,0.06830706,0.02889387,0.58122559
-4.55927964,4.49750492,0.48654563,3.64968684,0.00656437,0.06454524,0.03077270,0.57942161
-4.55327664,4.53965245,0.46935385,3.70511115,0.00656494,0.06092007,0.03279379,0.57716441
-4.54727364,4.57610795,0.45312088,3.75466455,0.00658719,0.05747203,0.03494857,0.57444121
-4.54127064,4.60603901,0.43799588,3.79743083,0.00663125,0.05423447,0.03722383,0.57123471
-4.53526763,4.62860617,0.42408318,3.83251832,0.00669658,0.05123295,0.03960160,0.56752161
-4.52926463,4.64297487,0.41144026,3.85907488,0.00678193,0.04848498,0.04205907,0.56327158
-4.52326163,4.64833009,0.40007754,3.87630384,0.00688534,0.04599994,0.04456888,0.55844692
-4.51725863,4.64389383,0.38996000,3.88348103,0.00700410,0.04377935,0.04709948,0.55300281
-4.51125563,4.62894492,0.38101040,3.87997236,0.00713482,0.04181733,0.04961577,0.54688846
-4.50525263,4.60284110,0.37311417,3.86525177,0.00727349,0.04010137,0.05207990,0.54004888
-4.49924962,4.56504247,0.36612561,3.83891900,0.00741555,0.03861325,0.05445235,0.53242746
-4.49324662,4.51513589,0.35987535,3.80071678,0.00755607,0.03733012,0.05669305,0.52396910
-4.48724362,4.45285928,0.35417846,3.75054687,0.00768986,0.03622571,0.05876276,0.51462379
-4.48124062,4.37812500,0.34884329,3.68848424,0.00781170,0.03527161,0.06062445,0.50435058
-4.47523762,4.29104124,0.34368029,3.61478901,0.00791648,0.03443854,0.06224474,0.49312154
-4.46923462,4.19193036,0.33851075,3.52991536,0.00799942,0.03369765,0.06359534,0.48092569
-4.46323162,4.08134322,0.33317493,3.43451692,0.00805628,0.03302166,0.06465435,0.46777260
-4.45722861,3.96006855,0.32753935,3.32944810,0.00808353,0.03238597,0.06540744,0.45369540
-4.45122561,3.82913652,0.32150293,3.21576100,0.00807852,0.03176956,0.06584883,0.43875318
-4.44522261,3.68981587,0.31500162,3.09469748,0.00803961,0.03115570,0.06598197,0.42303244
-4.43921961,3.54360422,0.30801159,2.96767636,0.00796626,0.03053248,0.06581997,0.40664760
-4.43321661,3.39221130,0.30055058,2.83627560,0.00785912,0.02989314,0.06538558,0.38974043
-4.42721361,3.23753522,0.29267753,2.70220970,0.00772004,0.02923606,0.06471099,0.37247848
-4.42121061,3.08163207,0.28449054,2.56730260,0.00755201,0.02856467,0.06383707,0.35505232
-4.41520760,2.92667959,0.27612309,2.43345661,0.00735917,0.02788703,0.06281245,0.33767202
-4.40920460,2.77493552,0.26773886,2.30261797,0.00714661,0.02721528,0.06169213,0.32056259
-4.40320160,2.62869196,0.25952525,2.17673987,0.00692032,0.02656489,0.06053594,0.30395882
-4.39719860,2.49022671,0.25168594,2.05774373,0.00668699,0.02595380,0.05940671,0.28809967
-4.39119560,2.36175318,0.24443276,1.94747977,0.00645381,0.02540144,0.05836829,0.27322224
-4.38519260,2.24537001,0.23797717,1.84768789,0.00622831,0.02492769,0.05748352,0.25955579
-4.37918959,2.14301211,0.23252175,1.75995972,0.00601817,0.02455190,0.05681222,0.24731579
-4.37318659,2.05640422,0.22825193,1.68570299,0.00583098,0.02429181,0.05640915,0.23669835
-4.36718359,1.98701851,0.22532841,1.62610902,0.00567413,0.02416267,0.05632221,0.22787518
-4.36118059,1.93603736,0.22388041,1.58212431,0.00555459,0.02417636,0.05659086,0.22098917
-4.35517759,1.90432227,0.22400005,1.55442685,0.00547880,0.02434073,0.05724469,0.21615079
-4.34917459,1.89238986,0.22573812,1.54340795,0.00545257,0.02465905,0.05830248,0.21343535
-4.34317159,1.90039570,0.22910128,1.54916003,0.00548095,0.02512968,0.05977150,0.21288123
-4.33716858,1.92812629,0.23405082,1.57147088,0.00556816,0.02574588,0.06164717,0.21448897
-4.33116558,1.97499972,0.24050303,1.60982461,0.00571759,0.02649592,0.06391324,0.21822136
-4.32516258,2.04007492,0.24833113,1.66340950,0.00593173,0.02736328,0.06654217,0.22400440
-4.31915958,2.12206954,0.25736864,1.73113276,0.00621217,0.02832715,0.06949601,0.23172906
-4.31315658,2.21938608,0.26741411,1.81164195,0.00655958,0.02936299,0.07272753,0.24125376
-4.30715358,2.33014576,0.27823695,1.90335298,0.00697374,0.03044330,0.07618162,0.25240752
