energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-6.00000000,1.42155280,0.00423334,0.24513952,0.18813816,0.16166700,0.63928816,0.52713474,0.00654274,0.51285981
-5.99399700,1.42173494,0.00451352,0.24490367,0.19184766,0.16265603,0.65528567,0.52257150,0.00679962,0.51371294
-5.98799400,1.43254913,0.00486583,0.24626196,0.19750916,0.16499400,0.67540748,0.52209933,0.00709496,0.51856919
-5.98199100,1.45437448,0.00529823,0.24910496,0.20530758,0.16881049,0.69974749,0.52559557,0.00743385,0.52780556
-5.97598799,1.48742896,0.00581809,0.25331157,0.21539836,0.17420745,0.72835107,0.53289165,0.00782151,0.54172073
-5.96998499,1.53176797,0.00643187,0.25875415,0.22790292,0.18125590,0.76121531,0.54378048,0.00826324,0.56052726
-5.96398199,1.58728518,0.00714490,0.26530322,0.24290496,0.18999345,0.79828920,0.55802352,0.00876443,0.58434600
-5.95797899,1.65371549,0.00796110,0.27283126,0.26044748,0.20042256,0.83947368,0.57535731,0.00933052,0.61320276
-5.95197599,1.73063977,0.00888275,0.28121579,0.28053071,0.21250976,0.88462133,0.59549924,0.00996691,0.64702726
-5.94597299,1.81749114,0.00991028,0.29034135,0.30311085,0.22618563,0.93353558,0.61815248,0.01067892,0.68565427
-5.93996998,1.91356264,0.01104201,0.30010058,0.32809969,0.24134575,0.98596956,0.64300988,0.01147161,0.72882691
-5.93396698,2.01801595,0.01227402,0.31039432,0.35536512,0.25785250,1.04162457,0.66975704,0.01234961,0.77620187
-5.92796398,2.12989127,0.01359997,0.32113073,0.38473238,0.27553767,1.10014840,0.69807438,0.01331694,0.82735633
-5.92196098,2.24811793,0.01501108,0.33222376,0.41598610,0.29420580,1.16113385,0.72763855,0.01437672,0.88179633
-5.91595798,2.37152613,0.01649606,0.34359097,0.44887308,0.31363825,1.22411766,0.75812314,0.01553092,0.93896636
-5.90995498,2.49885933,0.01804116,0.35515104,0.48310564,0.33359772,1.28858041,0.78919906,0.01678004,0.99825984
-5.90395198,2.62878774,0.01963031,0.36682108,0.51836555,0.35383323,1.35394759,0.82053471,0.01812282,1.05903007
-5.89794897,2.75992263,0.02124528,0.37851414,0.55430850,0.37408536,1.41959239,0.85179618,0.01955596,1.12060158
-5.89194597,2.89083168,0.02286597,0.39013694,0.59056891,0.39409158,1.48484042,0.88264772,0.02107380,1.18228139
-5.88594297,3.02005532,0.02447076,0.40158830,0.62676511,0.41359152,1.54897661,0.91275264,0.02266817,1.24337003
-5.87993997,3.14612396,0.02603692,0.41275811,0.66250484,0.43233211,1.61125445,0.94177481,0.02432814,1.30317204
-5.87393697,3.26757620,0.02754107,0.42352727,0.69739091,0.45007231,1.67090742,0.96938088,0.02604004,1.36100594
-5.86793397,3.38297770,0.02895972,0.43376847,0.73102705,0.46658743,1.72716257,0.99524318,0.02778740,1.41621329
-5.86193097,3.49094076,0.03026984,0.44334783,0.76302387,0.48167292,1.77925581,1.01904343,0.02955107,1.46816705
-5.85592796,3.59014419,0.03144940,0.45212744,0.79300485,0.49514758,1.82644857,1.04047709,0.03130953,1.51627900
-5.84992496,3.67935322,0.03247797,0.45996853,0.82061228,0.50685610,1.86804512,1.05925818,0.03303914,1.56000642
-5.84392196,3.75743924,0.03333724,0.46673535,0.84551317,0.51667100,1.90341009,1.07512463,0.03471469,1.59885793
-5.83791896,3.82339882,0.03401159,0.47229922,0.86740493,0.52449397,1.93198531,1.08784368,0.03630990,1.63239871
-5.83191596,3.87637176,0.03448844,0.47654293,0.88602080,0.53025661,1.95330540,1.09721736,0.03779811,1.66025501
-5.82591296,3.91565766,0.03475869,0.47936493,0.90113490,0.53392074,1.96701149,1.10308763,0.03915297,1.68211826
-5.81990995,3.94073070,0.03481697,0.48068331,0.91256680,0.53547819,1.97286233,1.10534118,0.04034922,1.69774850
-5.81390695,3.95125208,0.03466178,0.48043934,0.92018546,0.53495031,1.97074264,1.10391343,0.04136343,1.70697754
-5.80790395,3.94707990,0.03429557,0.47860032,0.92391242,0.53238715,1.96066800,1.09879187,0.04217473,1.70971149
-5.80190095,3.92827605,0.03372466,0.47516171,0.92372416,0.52786639,1.94278651,1.09001826,0.04276555,1.70593283
-5.79589795,3.89510984,0.03295905,0.47014850,0.91965347,0.52149205,1.91737696,1.07768993,0.04312217,1.69570183
-5.78989495,3.84805817,0.03201216,0.46361570,0.91178975,0.51339306,1.88484374,1.06195992,0.04323526,1.67915721
-5.78389195,3.78780201,0.03090043,0.45564797,0.90027818,0.50372158,1.84570888,1.04303592,0.04310021,1.65651593
-5.77788894,3.71521923,0.02964283,0.44635857,0.88531773,0.49265112,1.80060147,1.02117823,0.04271734,1.62807194
-5.77188594,3.63137362,0.02826036,0.43588754,0.86715798,0.48037448,1.75024511,0.99669656,0.04209195,1.59419368
-5.76588294,3.53750034,0.02677548,0.42439934,0.84609482,0.46710127,1.69544384,0.96994589,0.04123423,1.55532032
-5.75987994,3.43498784,0.02521148,0.41208006,0.82246508,0.45305526,1.63706719,0.94132144,0.04015892,1.51195652
-5.75387694,3.32535664,0.02359190,0.39913421,0.79664021,0.43847125,1.57603480,0.91125280,0.03888496,1.46466580
-5.74787394,3.21023513,0.02193999,0.38578136,0.76901918,0.42359167,1.51330126,0.88019747,0.03743487,1.41406233
-5.74187094,3.09133299,0.02027810,0.37225265,0.74002074,0.40866265,1.44984146,0.84863377,0.03583413,1.36080146
-5.73586793,2.97041262,0.01862729,0.35878721,0.71007526,0.39392990,1.38663687,0.81705334,0.03411040,1.30556889
-5.72986493,2.84925915,0.01700683,0.34562871,0.67961634,0.37963415,1.32466302,0.78595331,0.03229280,1.24906883
-5.72386193,2.72964958,0.01543397,0.33302191,0.64907245,0.36600639,1.26487820,0.75582830,0.03041104,1.19201137
-5.71785893,2.61332176,0.01392361,0.32120936,0.61885877,0.35326300,1.20821358,0.72716230,0.02849467,1.13509937
-5.71185593,2.50194386,0.01248822,0.31042822,0.58936945,0.34160083,1.15556459,0.70042067,0.02657236,1.07901515
-5.70585293,2.39708491,0.01113773,0.30090715,0.56097050,0.33119250,1.10778341,0.67604218,0.02467118,1.02440754
-5.69984992,2.30018709,0.00987956,0.29286337,0.53399342,0.32218189,1.06567246,0.65443153,0.02281608,0.97187942
-5.69384692,2.21254042,0.00871868,0.28649973,0.50872980,0.31468024,1.02997863,0.63595212,0.02102935,0.92197634
-5.68784392,2.13526041,0.00765782,0.28200184,0.48542687,0.30876283,1.00138783,0.62091953,0.01933032,0.87517646
-5.68184092,2.06926901,0.00669761,0.27953530,0.46428424,0.30446647,0.98051992,0.60959553,0.01773508,0.83188209
-5.67583792,2.01527955,0.00583684,0.27924286,0.44545168,0.30178798,0.96792333,0.60218304,0.01625636,0.79241323
-5.66983492,1.97378568,0.00507273,0.28124170,0.42902817,0.30068367,0.96406958,0.59882189,0.01490350,0.75700319
-5.66383192,1.94505481,0.00440117,0.28562074,0.41506199,0.30107003,0.96934722,0.59958564,0.01368257,0.72579637
-5.65782891,1.92912587,0.00381704,0.29243800,0.40355200,0.30282557,0.98405528,0.60447950,0.01259650,0.69884843
-5.65182591,1.92581172,0.00331447,0.30171814,0.39444995,0.30579380,1.00839610,0.61343936,0.01164532,0.67612869
-5.64582291,1.93470585,0.00288706,0.31345024,0.38766364,0.30978742,1.04246783,0.62633215,0.01082649,0.65752466
-5.63981991,1.95519331,0.00252813,0.32758581,0.38306114,0.31459346,1.08625649,0.64295727,0.01013518,0.64284863
-5.63381691,1.98646565,0.00223094,0.34403733,0.38047553,0.31997935,1.13962821,0.66304948,0.00956466,0.63184601
-5.62781391,2.02753944,0.00198882,0.36267718,0.37971045,0.32569971,1.20232189,0.68628284,0.00910666,0.62420519
-5.62181091,2.07727814,0.00179536,0.38333736,0.38054606,0.33150365,1.27394283,0.71227604,0.00875175,0.61956862
-5.61580790,2.13441680,0.00164449,0.40580991,0.38274539,0.33714231,1.35395788,0.74059883,0.00848964,0.61754473
-5.60980490,2.19758917,0.00153057,0.42984827,0.38606090,0.34237651,1.44169280,0.77077959,0.00830956,0.61772039
-5.60380190,2.26535688,0.00144846,0.45516961,0.39024125,0.34698416,1.53633249,0.80231395,0.00820056,0.61967352
-5.59779890,2.33624009,0.00139358,0.48145826,0.39503787,0.35076714,1.63692455,0.83467439,0.00815179,0.62298560
-5.59179590,2.40874916,0.00136185,0.50837025,0.40021156,0.35355762,1.74238702,0.86732063,0.00815274,0.62725362
-5.58579290,2.48141684,0.00134980,0.53553903,0.40553868,0.35522347,1.85152032,0.89971070,0.00819346,0.63210130
-5.57978989,2.55283045,0.00135449,0.56258213,0.41081690,0.35567253,1.96302406,0.93131247,0.00826480,0.63718922
-5.57378689,2.62166333,0.00137351,0.58910897,0.41587054,0.35485582,2.07551841,0.96161554,0.00835854,0.64222373
-5.56778389,2.68670514,0.00140499,0.61472934,0.42055504,0.35276938,2.18757001,0.99014298,0.00846755,0.64696432
-5.56178089,2.74689004,0.00144753,0.63906255,0.42476080,0.34945486,2.29772181,1.01646290,0.00858593,0.65122940
-5.55577789,2.80132220,0.00150020,0.66174685,0.42841594,0.34499869,2.40452623,1.04019929,0.00870907,0.65490025
-5.54977489,2.84929781,0.00156251,0.68244886,0.43148815,0.33953005,2.50658030,1.06104194,0.00883380,0.65792314
-5.54377189,2.89032264,0.00163436,0.70087271,0.43398534,0.33321752,2.60256184,1.07875485,0.00895838,0.66030950
-5.53776888,2.92412460,0.00171600,0.71676834,0.43595509,0.32626463,2.69126492,1.09318302,0.00908259,0.66213413
-5.53176588,2.95066032,0.00180804,0.72993883,0.43748286,0.31890444,2.77163318,1.10425700,0.00920766,0.66353145
-5.52576288,2.97011518,0.00191134,0.74024614,0.43868893,0.31139318,2.84278938,1.11199497,0.00933634,0.66468982
-5.51975988,2.98289638,0.00202697,0.74761528,0.43972403,0.30400329,2.90405962,1.11650218,0.00947273,0.66584409
-5.51375688,2.98961864,0.00215622,0.75203630,0.44076383,0.29701588,2.95499081,1.11796741,0.00962227,0.66726641
-5.50775388,2.99108255,0.00230042,0.75356420,0.44200234,0.29071289,2.99536045,1.11665650,0.00979153,0.66925558
-5.50175088,2.98824585,0.00246098,0.75231663,0.44364430,0.28536910,3.02517783,1.11290303,0.00998804,0.67212518
-5.49574787,2.98218826,0.00263920,0.74846928,0.44589698,0.28124419,3.04467645,1.10709620,0.01022004,0.67619072
-5.48974487,2.97407075,0.00283629,0.74224926,0.44896139,0.27857508,3.05429773,1.09966653,0.01049624,0.68175626
-5.48374187,2.96509069,0.00305318,0.73392665,0.45302349,0.27756863,3.05466673,1.09106957,0.01082544,0.68910081
-5.47773887,2.95643429,0.00329049,0.72380462,0.45824542,0.27839511,3.04656092,1.08176846,0.01121620,0.69846520
-5.47173587,2.94922839,0.00354842,0.71220835,0.46475741,0.28118240,3.03087356,1.07221601,0.01167647,0.71003956
-5.46573287,2.94449351,0.00382665,0.69947356,0.47265055,0.28601119,3.00857354,1.06283696,0.01221318,0.72395230
-5.45972986,2.94310033,0.00412429,0.68593492,0.48197090,0.29291146,2.98066371,1.05401147,0.01283184,0.74026085
-5.45372686,2.94573175,0.00443979,0.67191495,0.49271511,0.30186023,2.94813991,1.04606039,0.01353615,0.75894473
-5.44772386,2.95285236,0.00477095,0.65771391,0.50482810,0.31278073,2.91195287,1.03923325,0.01432768,0.77990137
-5.44172086,2.96468714,0.00511484,0.64360124,0.51820270,0.32554326,2.87297491,1.03369951,0.01520555,0.80294500
-5.43571786,2.98121059,0.00546788,0.62980868,0.53268171,0.33996756,2.83197315,1.02954353,0.01616619,0.82780889
-5.42971486,3.00214712,0.00582582,0.61652566,0.54806215,0.35582682,2.78959041,1.02676363,0.01720321,0.85415091
-5.42371186,3.02698311,0.00618386,0.60389683,0.56410171,0.37285331,2.74633484,1.02527525,0.01830735,0.88156250
-5.41770885,3.05499015,0.00653669,0.59202197,0.58052738,0.39074540,2.70257820,1.02491819,0.01946649,0.90958072
-5.41170585,3.08525867,0.00687867,0.58095809,0.59704561,0.40917593,2.65856282,1.02546738,0.02066588,0.93770307
-5.40570285,3.11674043,0.00720398,0.57072348,0.61335396,0.42780153,2.61441631,1.02664690,0.02188837,0.96540449
-5.39969985,3.14829794,0.00750671,0.56130351,0.62915346,0.44627273,2.57017268,1.02814628,0.02311482,0.99215588
-5.39369685,3.17875836,0.00778115,0.55265765,0.64416134,0.46424447,2.52579847,1.02963828,0.02432457,1.01744344
-5.38769385,3.20696917,0.00802187,0.54472730,0.65812333,0.48138652,2.48122174,1.03079733,0.02549605,1.04078779
-5.38169085,3.23185291,0.00822395,0.53744393,0.67082502,0.49739358,2.43636213,1.03131746,0.02660734,1.06176216
-5.37568784,3.25245807,0.00838314,0.53073705,0.68210171,0.51199448,2.39115972,1.03092879,0.02763691,1.08000877
-5.36968484,3.26800349,0.00849601,0.52454142,0.69184610,0.52496019,2.34560099,1.02941190,0.02856428,1.09525240
-5.36368184,3.27791407,0.00856006,0.51880329,0.70001347,0.53611031,2.29974001,1.02660895,0.02937066,1.10731071
-5.35767884,3.28184579,0.00857379,0.51348509,0.70662396,0.54531759,2.25371371,1.02243143,0.03003960,1.11610058
-5.35167584,3.27969885,0.00853681,0.50856848,0.71176172,0.55251052,2.20775000,1.01686372,0.03055751,1.12164018
-5.34567284,3.27161822,0.00844981,0.50405560,0.71557097,0.55767364,2.16216860,1.00996264,0.03091414,1.12404661
-5.33966983,3.25798166,0.00831454,0.49996834,0.71824897,0.56084575,2.11737417,1.00185293,0.03110284,1.12352919
-5.33366683,3.23937587,0.00813375,0.49634595,0.72003626,0.56211594,2.07384255,0.99271901,0.03112084,1.12037867
-5.32766383,3.21656208,0.00791113,0.49324100,0.72120455,0.56161779,2.03210053,0.98279341,0.03096923,1.11495288
-5.32166083,3.19043306,0.00765113,0.49071397,0.72204286,0.55952191,1.99270078,0.97234282,0.03065294,1.10765954
-5.31565783,3.16196385,0.00735883,0.48882697,0.72284245,0.55602731,1.95619300,0.96165226,0.03018044,1.09893706
-5.30965483,3.13215883,0.00703980,0.48763682,0.72388150,0.55135183,1.92309334,0.95100850,0.02956348,1.08923432
-5.30365183,3.10199809,0.00669988,0.48718801,0.72541003,0.54572240,1.89385348,0.94068353,0.02881661,1.07899039
-5.29764882,3.07238591,0.00634506,0.48750605,0.72763614,0.53936528,1.86883151,0.93091907,0.02795664,1.06861531
-5.29164582,3.04410414,0.00598123,0.48859153,0.73071398,0.53249698,1.84826588,0.92191290,0.02700209,1.05847282
-5.28564282,3.01777291,0.00561411,0.49041522,0.73473439,0.52531615,1.83225424,0.91380779,0.02597255,1.04886597
-5.27963982,2.99382077,0.00524907,0.49291483,0.73971848,0.51799696,1.82073824,0.90668362,0.02488813,1.04002637
-5.27363682,2.97246575,0.00489101,0.49599329,0.74561477,0.51068401,1.81349517,0.90055306,0.02376883,1.03210748
-5.26763382,2.95370846,0.00454431,0.49951894,0.75229989,0.50348924,1.81013717,0.89536104,0.02263403,1.02518247
-5.26163082,2.93733733,0.00421275,0.50332772,0.75958298,0.49649074,1.81011801,0.89098808,0.02150206,1.01924657
-5.25562781,2.92294584,0.00389949,0.50722709,0.76721367,0.48973354,1.81274744,0.88725716,0.02038980,1.01422383
-5.24962481,2.90996074,0.00360708,0.51100172,0.77489315,0.48323226,1.81721238,0.88394397,0.01931241,1.00997797
-5.24362181,2.89767972,0.00333750,0.51442069,0.78228798,0.47697532,1.82260422,0.88078974,0.01828316,1.00632652
-5.23761881,2.88531653,0.00309218,0.51724578,0.78904593,0.47093064,1.82795086,0.87751622,0.01731334,1.00305777
-5.23161581,2.87205116,0.00287211,0.51924054,0.79481304,0.46505221,1.83225225,0.87384188,0.01641224,0.99994933
-5.22561281,2.85708247,0.00267787,0.52017974,0.79925117,0.45928738,1.83451773,0.86949857,0.01558727,0.99678741
-5.21960980,2.83968039,0.00250976,0.51985864,0.80205515,0.45358420,1.83380358,0.86424776,0.01484408,0.99338576
-5.21360680,2.81923504,0.00236787,0.51810178,0.80296861,0.44789871,1.82924905,0.85789561,0.01418671,0.98960317
-5.20760380,2.79530024,0.00225217,0.51477073,0.80179783,0.44220135,1.82010932,0.85030594,0.01361788,0.98535855
-5.20160080,2.76762892,0.00216253,0.50977056,0.79842287,0.43648259,1.80578400,0.84141071,0.01313914,0.98064273
-5.19559780,2.73619876,0.00209885,0.50305464,0.79280537,0.43075704,1.78583990,0.83121722,0.01275112,0.97552623
-5.18959480,2.70122658,0.00206105,0.49462754,0.78499276,0.42506612,1.76002711,0.81981185,0.01245371,0.97016250
-5.18359180,2.66317069,0.00204909,0.48454599,0.77511849,0.41947891,1.72828794,0.80736005,0.01224624,0.96478639
-5.17758879,2.62272102,0.00206300,0.47291779,0.76339851,0.41409129,1.69075832,0.79410263,0.01212754,0.95970771
-5.17158579,2.58077743,0.00210280,0.45989875,0.75012385,0.40902323,1.64776172,0.78034848,0.01209608,0.95530018
-5.16558279,2.53841713,0.00216852,0.44568784,0.73564995,0.40441445,1.59979615,0.76646406,0.01214990,0.95198621
-5.15957979,2.49685297,0.00226011,0.43052077,0.72038307,0.40041867,1.54751490,0.75286020,0.01228668,0.95021815
-5.15357679,2.45738434,0.00237737,0.41466229,0.70476442,0.39719667,1.49170197,0.73997674,0.01250357,0.95045693
-5.14757379,2.42134320,0.00251988,0.39839765,0.68925288,0.39490846,1.43324344,0.72826577,0.01279717,0.95314908
-5.14157079,2.39003774,0.00268694,0.38202343,0.67430689,0.39370521,1.37309614,0.71817426,0.01316335,0.95870339
-5.13556778,2.36469649,0.00287745,0.36583832,0.66036660,0.39372097,1.31225494,0.71012685,0.01359717,0.96746819
-5.12956478,2.34641536,0.00308990,0.35013413,0.64783682,0.39506501,1.25172020,0.70450949,0.01409276,0.97971056
-5.12356178,2.33611033,0.00332226,0.33518735,0.63707166,0.39781491,1.19246649,0.70165483,0.01464319,0.99559863
-5.11755878,2.33447778,0.00357198,0.32125169,0.62836146,0.40201092,1.13541409,0.70182981,0.01524047,1.01518774
-5.11155578,2.34196443,0.00383597,0.30855167,0.62192257,0.40765194,1.08140389,0.70522609,0.01587548,1.03841141
-5.10555278,2.35874826,0.00411063,0.29727766,0.61789034,0.41469321,1.03117688,0.71195357,0.01653808,1.06507768
-5.09954977,2.38473096,0.00439186,0.28758225,0.61631547,0.42304604,0.98535840,0.72203733,0.01721716,1.09487101
-5.09354677,2.41954236,0.00467512,0.27957820,0.61716403,0.43257959,0.94444762,0.73541799,0.01790086,1.12735978
-5.08754377,2.46255628,0.00495559,0.27333771,0.62032066,0.44312458,0.90881225,0.75195532,0.01857672,1.16200925
-5.08154077,2.51291689,0.00522820,0.26889321,0.62559518,0.45447884,0.87868811,0.77143495,0.01923200,1.19819920
-5.07553777,2.56957410,0.00548783,0.26623922,0.63273170,0.46641442,0.85418321,0.79357754,0.01985400,1.23524560
-5.06953477,2.63132602,0.00572941,0.26533533,0.64142024,0.47868596,0.83528568,0.81805020,0.02043033,1.27242524
-5.06353177,2.69686628,0.00594810,0.26610990,0.65130980,0.49103988,0.82187473,0.84447922,0.02094930,1.30900206
-5.05752876,2.76483384,0.00613944,0.26846442,0.66202266,0.50322385,0.81373391,0.87246360,0.02140028,1.34425401
-5.05152576,2.83386262,0.00629950,0.27227811,0.67316891,0.51499624,0.81056563,0.90158874,0.02177392,1.37749900
-5.04552276,2.90262878,0.00642497,0.27741271,0.68436073,0.52613491,0.81200624,0.93143949,0.02206252,1.40811882
-5.03951976,2.96989314,0.00651331,0.28371706,0.69522578,0.53644502,0.81764083,0.96161201,0.02226018,1.43557972
-5.03351676,3.03453706,0.00656283,0.29103145,0.70541914,0.54576540,0.82701707,0.99172406,0.02236297,1.45944879
-5.02751376,3.09559025,0.00657270,0.29919150,0.71463329,0.55397324,0.83965756,1.02142305,0.02236904,1.47940546
-5.02151076,3.15224959,0.00654302,0.30803151,0.72260600,0.56098686,0.85507046,1.05039189,0.02227857,1.49524758
-5.01550775,3.20388841,0.00647475,0.31738712,0.72912562,0.56676653,0.87275802,1.07835237,0.02209374,1.50689196
-5.00950475,3.25005662,0.00636971,0.32709746,0.73403399,0.57131331,0.89222316,1.10506609,0.02181857,1.51436966
-5.00350175,3.29047211,0.00623045,0.33700654,0.73722680,0.57466604,0.91297414,1.13033331,0.02145874,1.51781636
-4.99749875,3.32500474,0.00606019,0.34696418,0.73865174,0.57689681,0.93452774,1.15398982,0.02102129,1.51745856
-4.99149575,3.35365431,0.00586265,0.35682643,0.73830457,0.57810509,0.95641118,1.17590236,0.02051439,1.51359667
-4.98549275,3.37652446,0.00564195,0.36645565,0.73622355,0.57841098,0.97816329,1.19596308,0.01994698,1.50658579
-4.97948974,3.39379421,0.00540242,0.37572031,0.73248270,0.57794797,0.99933542,1.21408355,0.01932847,1.49681564
-4.97348674,3.40568927,0.00514851,0.38449474,0.72718417,0.57685562,1.01949250,1.23018875,0.01866844,1.48469047
-4.96748374,3.41245487,0.00488460,0.39265883,0.72045033,0.57527249,1.03821458,1.24421166,0.01797635,1.47061026
-4.96148074,3.41433171,0.00461489,0.40009793,0.71241597,0.57332975,1.05509931,1.25608879,0.01726128,1.45495395
-4.95547774,3.41153635,0.00434330,0.40670288,0.70322095,0.57114572,1.06976525,1.26575699,0.01653176,1.43806553
-4.94947474,3.40424687,0.00407336,0.41237038,0.69300366,0.56882155,1.08185637,1.27315169,0.01579558,1.42024343
-4.94347174,3.39259434,0.00380817,0.41700368,0.68189555,0.56643808,1.09104737,1.27820680,0.01505972,1.40173360
-4.93746873,3.37666014,0.00355035,0.42051356,0.67001691,0.56405404,1.09704983,1.28085610,0.01433027,1.38272606
-4.93146573,3.35647878,0.00330202,0.42281957,0.65747386,0.56170549,1.09961871,1.28103608,0.01361248,1.36335504
-4.92546273,3.33204554,0.00306481,0.42385161,0.64435679,0.55940638,1.09855892,1.27868987,0.01291081,1.34370200
-4.91945973,3.30332793,0.00283985,0.42355156,0.63073987,0.55715007,1.09373150,1.27377216,0.01222896,1.32380129
-4.91345673,3.27028001,0.00262789,0.42187502,0.61668176,0.55491163,1.08505889,1.26625443,0.01157005,1.30364759
-4.90745373,3.23285809,0.00242925,0.41879305,0.60222717,0.55265075,1.07252903,1.25613043,0.01093676,1.28320460
-4.90145073,3.19103693,0.00224397,0.41429367,0.58740920,0.55031499,1.05619778,1.24342126,0.01033143,1.26241429
-4.89544772,3.14482498,0.00207180,0.40838319,0.57225203,0.54784319,1.03618948,1.22817981,0.00975621,1.24120612
-4.88944472,3.09427802,0.00191231,0.40108715,0.55677403,0.54516894,1.01269553,1.21049426,0.00921324,1.21950570
-4.88344172,3.03951017,0.00176494,0.39245082,0.54099077,0.54222393,0.98597079,1.19049031,0.00870473,1.19724255
-4.87743872,2.98070194,0.00162902,0.38253926,0.52491800,0.53894106,0.95632808,1.16833201,0.00823303,1.17435667
-4.87143572,2.91810482,0.00150385,0.37143678,0.50857429,0.53525736,0.92413073,1.14422108,0.00780075,1.15080376
-4.86543272,2.85204257,0.00138876,0.35924597,0.49198330,0.53111656,0.88978371,1.11839472,0.00741071,1.12655909
-4.85942971,2.78290903,0.00128305,0.34608608,0.47517551,0.52647139,0.85372341,1.09112192,0.00706600,1.10162012
-4.85342671,2.71116295,0.00118610,0.33209099,0.45818952,0.52128550,0.81640677,1.06269840,0.00676989,1.07600785
-4.84742371,2.63732009,0.00109735,0.31740671,0.44107263,0.51553519,0.77829984,1.03344046,0.00652576,1.04976725
-4.84142071,2.56194310,0.00101626,0.30218856,0.42388103,0.50921067,0.73986652,1.00367771,0.00633701,1.02296682
-4.83541771,2.48562955,0.00094238,0.28659793,0.40667938,0.50231705,0.70155761,0.97374530,0.00620689,0.99569736
-4.82941471,2.40899875,0.00087530,0.27079902,0.38953991,0.49487499,0.66380069,0.94397556,0.00613835,0.96807035
-4.82341171,2.33267773,0.00081462,0.25495539,0.37254113,0.48692084,0.62699099,0.91468961,0.00613390,0.94021571
-4.81740870,2.25728684,0.00075999,0.23922654,0.35576616,0.47850636,0.59148363,0.88618919,0.00619537,0.91227919
-4.81140570,2.18342539,0.00071107,0.22376465,0.33930079,0.46969798,0.55758724,0.85874879,0.00632376,0.88441936
-4.80540270,2.11165772,0.00066751,0.20871145,0.32323133,0.46057547,0.52555917,0.83260873,0.00651906,0.85680424
-4.79939970,2.04250004,0.00062896,0.19419553,0.30764230,0.45123005,0.49560231,0.80796910,0.00678008,0.82960748
-4.79339670,1.97640838,0.00059504,0.18032992,0.29261417,0.44176202,0.46786346,0.78498499,0.00710432,0.80300422
-4.78739370,1.91376804,0.00056537,0.16721020,0.27822106,0.43227787,0.44243322,0.76376313,0.00748786,0.77716656
-4.78139070,1.85488472,0.00053953,0.15491307,0.26452858,0.42288692,0.41934742,0.74436002,0.00792533,0.75225884
-4.77538769,1.79997773,0.00051709,0.14349557,0.25159196,0.41369777,0.39858971,0.72678180,0.00840986,0.72843269
-4.76938469,1.74917555,0.00049760,0.13299472,0.23945440,0.40481444,0.38009556,0.71098572,0.00893316,0.70582216
-4.76338169,1.70251382,0.00048060,0.12342787,0.22814583,0.39633260,0.36375705,0.69688322,0.00948560,0.68453901
-4.75737869,1.65993607,0.00046563,0.11479352,0.21768206,0.38833592,0.34942878,0.68434459,0.01005637,0.66466848
-4.75137569,1.62129717,0.00045224,0.10707271,0.20806441,0.38089272,0.33693432,0.67320496,0.01063369,0.64626559
-4.74537269,1.58636949,0.00043998,0.10023082,0.19927986,0.37405315,0.32607328,0.66327144,0.01120509,0.62935244
-4.73936968,1.55485166,0.00042845,0.09421984,0.19130166,0.36784695,0.31662869,0.65433113,0.01175771,0.61391643
-4.73336668,1.52637966,0.00041726,0.08898094,0.18409046,0.36228203,0.30837456,0.64615974,0.01227864,0.59990973
-4.72736368,1.50054000,0.00040609,0.08444726,0.17759577,0.35734379,0.30108344,0.63853035,0.01275529,0.58725000
-4.72136068,1.47688438,0.00039466,0.08054694,0.17175799,0.35299532,0.29453374,0.63122223,0.01317574,0.57582245
-4.71535768,1.45494557,0.00038273,0.07720612,0.16651054,0.34917848,0.28851678,0.62402906,0.01352915,0.56548306
-4.70935468,1.43425374,0.00037012,0.07435199,0.16178230,0.34581574,0.28284319,0.61676660,0.01380604,0.55606304
-4.70335168,1.41435282,0.00035674,0.07191581,0.15750018,0.34281283,0.27734875,0.60927927,0.01399860,0.54737419
-4.69734867,1.39481632,0.00034251,0.06983561,0.15359158,0.34006190,0.27189948,0.60144562,0.01410097,0.53921506
-4.69134567,1.37526203,0.00032744,0.06805887,0.14998686,0.33744531,0.26639576,0.59318239,0.01410939,0.53137759
-4.68534267,1.35536520,0.00031157,0.06654484,0.14662154,0.33483966,0.26077570,0.58444730,0.01402231,0.52365395
-4.67933967,1.33486991,0.00029499,0.06526654,0.14343820,0.33212005,0.25501750,0.57524025,0.01384041,0.51584344
-4.67333667,1.31359819,0.00027782,0.06421261,0.14038811,0.32916446,0.24914086,0.56560333,0.01356659,0.50775899
-4.66733367,1.29145683,0.00026022,0.06338863,0.13743237,0.32585787,0.24320766,0.55561936,0.01320578,0.49923315
-4.66133067,1.26844179,0.00024234,0.06281831,0.13454267,0.32209628,0.23732160,0.54540947,0.01276481,0.49012339
-4.65532766,1.24464017,0.00022438,0.06254423,0.13170157,0.31779029,0.23162731,0.53512959,0.01225210,0.48031642
-4.64932466,1.22022980,0.00020652,0.06262831,0.12890242,0.31286814,0.22630863,0.52496620,0.01167741,0.46973154
-4.64332166,1.19547664,0.00018894,0.06315193,0.12614883,0.30727832,0.22158633,0.51513152,0.01105145,0.45832285
-4.63731866,1.17073002,0.00017182,0.06421569,0.12345380,0.30099136,0.21771531,0.50585822,0.01038556,0.44608038
