energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.39369685,5.24922168,0.01794923,1.15617946,6.18436345,1.60565250,1.67296881,0.00000000
-5.38769385,5.27073656,0.01847727,1.15186980,6.15446713,1.62596771,1.67790736,0.00000000
-5.38169085,5.28075984,0.01900640,1.14464482,6.10727283,1.64291330,1.67965694,0.00000000
-5.37568784,5.27974979,0.01953951,1.13464846,6.04416865,1.65630097,1.67856321,0.00000000
-5.36968484,5.26825641,0.02007888,1.12205603,5.96666497,1.66598983,1.67498813,0.00000000
-5.36368184,5.24688225,0.02062595,1.10706418,5.87633297,1.67188064,1.66929168,0.00000000
-5.35767884,5.21624646,0.02118115,1.08988146,5.77474705,1.67391056,1.66181459,0.00000000
-5.35167584,5.17695379,0.02174368,1.07072007,5.66343363,1.67204858,1.65286297,0.00000000
-5.34567284,5.12956981,0.02231140,1.04978903,5.54382793,1.66629202,1.64269538,0.00000000
-5.33966983,5.07460312,0.02288085,1.02728884,5.41724032,1.65666388,1.63151322,0.00000000
-5.33366683,5.01249520,0.02344714,1.00340782,5.28483291,1.64321138,1.61945469,0.00000000
-5.32766383,4.94361797,0.02400416,0.97832007,5.14760697,1.62600548,1.60659268,0.00000000
-5.32166083,4.86827866,0.02454462,0.95218496,5.00640063,1.60514124,1.59293677,0.00000000
-5.31565783,4.78673152,0.02506033,0.92514802,4.86189645,1.58073895,1.57843909,0.00000000
-5.30965483,4.69919520,0.02554242,0.89734286,4.71463751,1.55294580,1.56300380,0.00000000
-5.30365183,4.60587460,0.02598171,0.86889406,4.56505056,1.52193783,1.54649968,0.00000000
-5.29764882,4.50698564,0.02636899,0.83992054,4.41347436,1.48792185,1.52877513,0.00000000
-5.29164582,4.40278138,0.02669542,0.81053920,4.26019122,1.45113720,1.50967475,0.00000000
-5.28564282,4.29357757,0.02695290,0.78086845,4.10545972,1.41185696,1.48905664,0.00000000
-5.27963982,4.17977614,0.02713438,0.75103145,3.94954644,1.37038841,1.46680927,0.00000000
-5.27363682,4.06188485,0.02723420,0.72115869,3.79275481,1.32707253,1.44286721,0.00000000
-5.26763382,3.94053163,0.02724833,0.69138975,3.63544948,1.28228230,1.41722455,0.00000000
-5.26163082,3.81647254,0.02717462,0.66187411,3.47807463,1.23641973,1.38994527,0.00000000
-5.25562781,3.69059229,0.02701287,0.63277088,3.32116537,1.18991147,1.36116988,0.00000000
-5.24962481,3.56389694,0.02676496,0.60424736,3.16535146,1.14320300,1.33111788,0.00000000
-5.24362181,3.43749850,0.02643476,0.57647659,3.01135331,1.09675142,1.30008563,0.00000000
-5.23761881,3.31259194,0.02602808,0.54963383,2.85997029,1.05101704,1.26843969,0.00000000
-5.23161581,3.19042509,0.02555248,0.52389225,2.71206226,1.00645386,1.23660590,0.00000000
-5.22561281,3.07226275,0.02501704,0.49941789,2.56852512,0.96349936,1.20505447,0.00000000
-5.21960980,2.95934651,0.02443202,0.47636428,2.43026198,0.92256377,1.17428189,0.00000000
-5.21360680,2.85285190,0.02380856,0.45486689,2.29815121,0.88401938,1.14479047,0.00000000
-5.20760380,2.75384520,0.02315831,0.43503780,2.17301353,0.84819036,1.11706658,0.00000000
-5.20160080,2.66324190,0.02249302,0.41696074,2.05557962,0.81534344,1.09155856,0.00000000
-5.19559780,2.58176907,0.02182416,0.40068710,1.94646032,0.78568013,1.06865570,0.00000000
-5.18959480,2.50993388,0.02116259,0.38623282,1.84612102,0.75933084,1.04866912,0.00000000
-5.18359180,2.44800019,0.02051820,0.37357670,1.75486175,0.73635146,1.03181601,0.00000000
-5.17758879,2.39597492,0.01989968,0.36266025,1.67280431,0.71672268,1.01820777,0.00000000
-5.17158579,2.35360548,0.01931429,0.35338903,1.59988728,0.70035247,1.00784316,0.00000000
-5.16558279,2.32038909,0.01876773,0.34563586,1.53586949,0.68708176,1.00060684,0.00000000
-5.15957979,2.29559440,0.01826410,0.33924558,1.48034216,0.67669345,0.99627356,0.00000000
-5.15357679,2.27829496,0.01780594,0.33404143,1.43274938,0.66892472,0.99451806,0.00000000
-5.14757379,2.26741378,0.01739434,0.32983277,1.39241628,0.66348215,0.99493052,0.00000000
-5.14157079,2.26177762,0.01702916,0.32642399,1.35858398,0.66005952,0.99703669,0.00000000
-5.13556778,2.26017889,0.01670927,0.32362413,1.33044991,0.65835753,1.00032224,0.00000000
-5.12956478,2.26144291,0.01643291,0.32125701,1.30721183,0.65810486,1.00426006,0.00000000
-5.12356178,2.26449772,0.01619809,0.31917129,1.28811403,0.65907978,1.00833931,0.00000000
-5.11755878,2.26844349,0.01600294,0.31725021,1.27249351,0.66113133,1.01209502,0.00000000
-5.11155578,2.27261834,0.01584613,0.31542040,1.25982447,0.66419940,1.01513663,0.00000000
-5.10555278,2.27665765,0.01572728,0.31365959,1.24975916,0.66833251,1.01717427,0.00000000
-5.09954977,2.28054394,0.01564732,0.31200259,1.24216325,0.67370260,1.01804130,0.00000000
-5.09354677,2.28464459,0.01560872,0.31054550,1.23714439,0.68061604,1.01771199,0.00000000
-5.08754377,2.28973549,0.01561574,0.30944772,1.23507238,0.68951992,1.01631340,0.00000000
-5.08154077,2.29700869,0.01567452,0.30893165,1.23659013,0.70100337,1.01413065,0.00000000
-5.07553777,2.30806325,0.01579308,0.30928008,1.24261453,0.71579325,1.01160510,0.00000000
-5.06953477,2.32487864,0.01598119,0.31083109,1.25432695,0.73474408,1.00932535,0.00000000
-5.06353177,2.34977112,0.01625013,0.31397066,1.27315327,0.75882223,1.00801122,0.00000000
-5.05752876,2.38533394,0.01661231,0.31912316,1.30073368,0.78908447,1.00849113,0.00000000
-5.05152576,2.43436292,0.01708082,0.32673981,1.33888292,0.82665143,1.01167372,0.00000000
-5.04552276,2.49976959,0.01766881,0.33728552,1.38954177,0.87267632,1.01851466,0.00000000
-5.03951976,2.58448457,0.01838892,0.35122435,1.45472107,0.92831009,1.02997999,0.00000000
-5.03351676,2.69135427,0.01925253,0.36900409,1.53643960,0.99466363,1.04700738,0.00000000
-5.02751376,2.82303441,0.02026908,0.39104028,1.63665751,1.07276847,1.07046684,0.00000000
-5.02151076,2.98188397,0.02144540,0.41770020,1.75720717,1.16353698,1.10112244,0.00000000
-5.01550775,3.16986347,0.02278506,0.44928730,1.89972329,1.26772365,1.13959674,0.00000000
-5.00950475,3.38844106,0.02428780,0.48602652,2.06557458,1.38588854,1.18633924,0.00000000
-5.00350175,3.63851032,0.02594915,0.52805114,2.25579880,1.51836458,1.24160032,0.00000000
-4.99749875,3.92032265,0.02776009,0.57539140,2.47104361,1.66522965,1.30541188,0.00000000
-4.99149575,4.23343741,0.02970698,0.62796558,2.71151496,1.82628486,1.37757539,0.00000000
-4.98549275,4.57669178,0.03177159,0.68557382,2.97693508,2.00103986,1.45765813,0.00000000
-4.97948974,4.94819199,0.03393136,0.74789506,3.26651166,2.18870594,1.54499782,0.00000000
-4.97348674,5.34532678,0.03615988,0.81448727,3.57891962,2.38819740,1.63871558,0.00000000
-4.96748374,5.76480294,0.03842745,0.88479132,3.91229641,2.59814128,1.73773681,0.00000000
-4.96148074,6.20270214,0.04070190,0.95813833,4.26425154,2.81689534,1.84081914,0.00000000
-4.95547774,6.65455721,0.04294944,1.03376047,4.63189042,3.04257384,1.94658650,0.00000000
-4.94947474,7.11544556,0.04513570,1.11080519,5.01185229,3.27308020,2.05356785,0.00000000
-4.94347174,7.58009639,0.04722672,1.18835216,5.40036132,3.50614568,2.16023904,0.00000000
-4.93746873,8.04300810,0.04918997,1.26543287,5.79328985,3.73937268,2.26506603,0.00000000
-4.93146573,8.49857185,0.05099535,1.34105204,6.18623199,3.97028139,2.36654780,0.00000000
-4.92546273,8.94119702,0.05261603,1.41421032,6.57458574,4.19635827,2.46325719,0.00000000
-4.91945973,9.36543445,0.05402922,1.48392750,6.95364141,4.41510496,2.55387798,0.00000000
-4.91345673,9.76609353,0.05521674,1.54926559,7.31867405,4.62408623,2.63723693,0.00000000
-4.90745373,10.13834975,0.05616539,1.60935092,7.66503735,4.82097581,2.71232956,0.00000000
-4.90145073,10.47783971,0.05686710,1.66339468,7.98825685,5.00359906,2.77833900,0.00000000
-4.89544772,10.78074158,0.05731893,1.71071113,8.28411995,5.16997158,2.83464738,0.00000000
-4.88944472,11.04383944,0.05752280,1.75073308,8.54876079,5.31833340,2.88083982,0.00000000
-4.88344172,11.26457088,0.05748512,1.78302413,8.77873791,5.44717817,2.91670140,0.00000000
-4.87743872,11.44105790,0.05721617,1.80728728,8.97110324,5.55527728,2.94220775,0.00000000
-4.87143572,11.57212171,0.05672950,1.82336992,9.12346075,5.64169880,2.95751022,0.00000000
-4.86543272,11.65728243,0.05604113,1.83126489,9.23401371,5.70582133,2.96291689,0.00000000
-4.85942971,11.69674527,0.05516883,1.83110790,9.30159949,5.74734279,2.95887062,0.00000000
-4.85342671,11.69137449,0.05413139,1.82317127,9.32571127,5.76628415,2.94592558,0.00000000
-4.84742371,11.64265693,0.05294791,1.80785439,9.30650598,5.76298820,2.92472333,0.00000000
-4.84142071,11.55265648,0.05163724,1.78567113,9.24479820,5.73811321,2.89596977,0.00000000
-4.83541771,11.42396079,0.05021750,1.75723473,9.14204002,5.69262141,2.86041377,0.00000000
-4.82941471,11.25962143,0.04870573,1.72324041,9.00028684,5.62776217,2.81882814,0.00000000
-4.82341171,11.06308838,0.04711765,1.68444649,8.82214977,5.54504967,2.77199345,0.00000000
-4.81740870,10.83813963,0.04546762,1.64165425,8.61073529,5.44623521,2.72068481,0.00000000
-4.81140570,10.58880677,0.04376865,1.59568724,8.36957348,5.33327406,2.66566154,0.00000000
-4.80540270,10.31929742,0.04203248,1.54737059,8.10253627,5.20828726,2.60765952,0.00000000
-4.79939970,10.03391535,0.04026978,1.49751084,7.81374783,5.07351904,2.54738584,0.00000000
-4.79339670,9.73697971,0.03849041,1.44687688,7.50748940,4.93129042,2.48551529,0.00000000
-4.78739370,9.43274478,0.03670356,1.39618255,7.18810129,4.78395052,2.42268818,0.00000000
-4.78139070,9.12532209,0.03491805,1.34607142,6.85988511,4.63382663,2.35950915,0.00000000
-4.77538769,8.81860699,0.03314245,1.29710424,6.52700924,4.48317489,2.29654653,0.00000000
-4.76938469,8.51621182,0.03138523,1.24974943,6.19342078,4.33413324,2.23433206,0.00000000
-4.76338169,8.22140802,0.02965482,1.20437695,5.86276691,4.18867843,2.17336068,0.00000000
-4.75737869,7.93707926,0.02795961,1.16125577,5.53832840,4.04858884,2.11409044,0.00000000
-4.75137569,7.66568731,0.02630787,1.12055505,5.22296739,3.91541449,2.05694260,0.00000000
-4.74537269,7.40925222,0.02470766,1.08234879,4.91909126,3.79045555,2.00230175,0.00000000
-4.73936968,7.16934725,0.02316668,1.04662404,4.62863323,3.67475001,1.95051627,0.00000000
-4.73336668,6.94710864,0.02169204,1.01329191,4.35305012,3.56907084,1.90189903,0.00000000
-4.72736368,6.74325952,0.02029016,0.98220128,4.09333647,3.47393240,1.85672845,0.00000000
-4.72136068,6.55814604,0.01896652,0.95315415,3.85005366,3.38960534,1.81524974,0.00000000
-4.71535768,6.39178370,0.01772555,0.92592222,3.62337193,3.31613877,1.77767635,0.00000000
-4.70935468,6.24391071,0.01657049,0.90026374,3.41312278,3.25338811,1.74419129,0.00000000
-4.70335168,6.11404519,0.01550336,0.87593974,3.21885856,3.20104672,1.71494813,0.00000000
-4.69734867,6.00154260,0.01452488,0.85272899,3.03991603,3.15867918,1.69007156,0.00000000
-4.69134567,5.90564993,0.01363457,0.83044091,2.87548073,3.12575423,1.66965694,0.00000000
-4.68534267,5.82555352,0.01283075,0.80892567,2.72464885,3.10167542,1.65376900,0.00000000
-4.67933967,5.76041778,0.01211072,0.78808127,2.58648383,3.08580769,1.64243930,0.00000000
-4.67333667,5.70941297,0.01147087,0.76785705,2.46006546,3.07749865,1.63566254,0.00000000
-4.66733367,5.67173080,0.01090684,0.74825371,2.34452960,3.07609369,1.63339188,0.00000000
-4.66133067,5.64658785,0.01041372,0.72931986,2.23909751,3.08094445,1.63553338,0.00000000
-4.65532766,5.63321728,0.00998621,0.71114546,2.14309419,3.09141097,1.64194009,0.00000000
-4.64932466,5.63085082,0.00961874,0.69385257,2.05595624,3.10685804,1.65240613,0.00000000
-4.64332166,5.63869290,0.00930570,0.67758405,1.97722976,3.12664680,1.66666139,0.00000000
-4.63731866,5.65589022,0.00904148,0.66249097,1.90655979,3.15012318,1.68436741,0.00000000
-4.63131566,5.68149975,0.00882059,0.64871945,1.84367285,3.17660459,1.70511504,0.00000000
-4.62531266,5.71445853,0.00863772,0.63639781,1.78835476,3.20536678,1.72842429,0.00000000
-4.61930965,5.75355857,0.00848781,0.62562472,1.74042544,3.23563255,1.75374696,0.00000000
-4.61330665,5.79742951,0.00836602,0.61645913,1.69971315,3.26656380,1.78047218,0.00000000
-4.60730365,5.84453156,0.00826775,0.60891242,1.66602963,3.29725839,1.80793496,0.00000000
-4.60130065,5.89316009,0.00818867,0.60294338,1.63914817,3.32675256,1.83542781,0.00000000
-4.59529765,5.94146271,0.00812464,0.59845609,1.61878567,3.35402969,1.86221496,0.00000000
-4.58929465,5.98746880,0.00807177,0.59530095,1.60458974,3.37803520,1.88754897,0.00000000
-4.58329165,6.02913046,0.00802635,0.59327868,1.59613143,3.39769748,1.91068886,0.00000000
-4.57728864,6.06437321,0.00798488,0.59214708,1.59290363,3.41195377,1.93091929,0.00000000
-4.57128564,6.09115399,0.00794409,0.59163010,1.59432513,3.41978003,1.94756978,0.00000000
-4.56528264,6.10752368,0.00790096,0.59142886,1.59974971,3.42022307,1.96003324,0.00000000
-4.55927964,6.11169079,0.00785271,0.59123383,1.60847958,3.41243345,1.96778299,0.00000000
-4.55327664,6.10208321,0.00779689,0.59073776,1.61978232,3.39569714,1.97038747,0.00000000
-4.54727364,6.07740460,0.00773137,0.58964855,1.63291023,3.36946436,1.96752198,0.00000000
-4.54127064,6.03668276,0.00765442,0.58770156,1.64712120,3.33337382,1.95897705,0.00000000
-4.53526763,5.97930738,0.00756470,0.58467077,1.66170000,3.28727111,1.94466301,0.00000000
-4.52926463,5.90505547,0.00746130,0.58037834,1.67597923,3.23122008,1.92461077,0.00000000
-4.52326163,5.81410345,0.00734375,0.57470220,1.68935908,3.16550662,1.89896874,0.00000000
-4.51725863,5.70702548,0.00721200,0.56758144,1.70132526,3.09063464,1.86799644,0.00000000
-4.51125563,5.58477855,0.00706643,0.55901929,1.71146470,3.00731439,1.83205488,0.00000000
-4.50525263,5.44867554,0.00690777,0.54908386,1.71947855,2.91644395,1.79159474,0.00000000
-4.49924962,5.30034784,0.00673710,0.53790648,1.72519230,2.81908463,1.74714275,0.00000000
-4.49324662,5.14169996,0.00655575,0.52567799,1.72856276,2.71643199,1.69928716,0.00000000
-4.48724362,4.97485843,0.00636525,0.51264314,1.72968191,2.60978361,1.64866307,0.00000000
-4.48124062,4.80211781,0.00616728,0.49909340,1.72877735,2.50050550,1.59593837,0.00000000
-4.47523762,4.62588614,0.00596359,0.48535846,1.72620950,2.38999875,1.54180084,0.00000000
-4.46923462,4.44863241,0.00575594,0.47179679,1.72246520,2.27966774,1.48694703,0.00000000
-4.46323162,4.27283781,0.00554603,0.45878557,1.71814797,2.17089145,1.43207316,0.00000000
-4.45722861,4.10095234,0.00533551,0.44671017,1.71396461,2.06499875,1.37786829,0.00000000
-4.45122561,3.93535778,0.00512591,0.43595363,1.71070830,1.96324838,1.32500968,0.00000000
-4.44522261,3.77833733,0.00491865,0.42688619,1.70923837,1.86681402,1.27416022,0.00000000
-4.43921961,3.63205192,0.00471503,0.41985528,1.71045675,1.77677434,1.22596752,0.00000000
-4.43321661,3.49852262,0.00451626,0.41517599,1.71528169,1.69410783,1.18106420,0.00000000
-4.42721361,3.37961822,0.00432348,0.41312230,1.72461910,1.61969157,1.14006896,0.00000000
-4.42121061,3.27704687,0.00413781,0.41391921,1.73933239,1.55430347,1.10358762,0.00000000
-4.41520760,3.19235060,0.00396036,0.41773596,1.76021164,1.49862661,1.07221381,0.00000000
-4.40920460,3.12690136,0.00379229,0.42468048,1.78794315,1.45325508,1.04652859,0.00000000
-4.40320160,3.08189764,0.00363483,0.43479521,1.82308069,1.41870009,1.02709864,0.00000000
-4.39719860,3.05836070,0.00348936,0.44805449,1.86601957,1.39539555,1.01447274,0.00000000
-4.39119560,3.05712981,0.00335738,0.46436363,1.91697500,1.38370251,1.00917626,0.00000000
-4.38519260,3.07885626,0.00324056,0.48355977,1.97596569,1.38391176,1.01170370,0.00000000
-4.37918959,3.12399605,0.00314074,0.50541458,2.04280396,1.39624447,1.02250933,0.00000000
-4.37318659,3.19280159,0.00305990,0.52963882,2.11709302,1.42085066,1.04199620,0.00000000
-4.36718359,3.28531283,0.00300020,0.55588870,2.19823181,1.45780572,1.07050388,0.00000000
-4.36118059,3.40134858,0.00296387,0.58377395,2.28542772,1.50710515,1.10829533,0.00000000
-4.35517759,3.54049863,0.00295326,0.61286731,2.37771662,1.56865820,1.15554352,0.00000000
-4.34917459,3.70211737,0.00297070,0.64271523,2.47398961,1.64228068,1.21231823,0.00000000
-4.34317159,3.88531976,0.00301851,0.67284939,2.57302541,1.72768777,1.27857368,0.00000000
-4.33716858,4.08898003,0.00309890,0.70279864,2.67352685,1.82448735,1.35413758,0.00000000
-4.33116558,4.31173368,0.00321392,0.73210087,2.77415980,1.93217439,1.43870197,0.00000000
-4.32516258,4.55198300,0.00336538,0.76031445,2.87359274,2.05012709,1.53181658,0.00000000
-4.31915958,4.80790634,0.00355475,0.78702868,2.97053505,2.17760498,1.63288479,0.00000000
-4.31315658,5.07747106,0.00378316,0.81187296,3.06377224,2.31374962,1.74116287,0.00000000
-4.30715358,5.35845017,0.00405124,0.83452420,3.15219648,2.45758787,1.85576242,0.00000000
