energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.77188594,1.32083857,0.00944218,0.29152320,0.48872125,0.00000000,0.97286999,0.32412777
-5.76588294,1.31230075,0.00956964,0.28503470,0.49788205,0.00000000,0.94265282,0.31798254
-5.75987994,1.31996712,0.00980210,0.28207582,0.51280696,0.00000000,0.92486541,0.31610697
-5.75387694,1.34264166,0.01013450,0.28231969,0.53313226,0.00000000,0.91832530,0.31822624
-5.74787394,1.37910577,0.01056105,0.28544234,0.55848013,0.00000000,0.92184054,0.32406311
-5.74187094,1.42816209,0.01107552,0.29113423,0.58847078,0.00000000,0.93424972,0.33334931
-5.73586793,1.48867383,0.01167144,0.29911085,0.62273318,0.00000000,0.95445820,0.34583581
-5.72986493,1.55959894,0.01234230,0.30912194,0.66091419,0.00000000,0.98147001,0.36130138
-5.72386193,1.64001836,0.01308173,0.32095928,0.70268602,0.00000000,1.01441499,0.37955962
-5.71785893,1.72915788,0.01388365,0.33446281,0.74775170,0.00000000,1.05257064,0.40046394
-5.71185593,1.82640326,0.01474229,0.34952500,0.79584875,0.00000000,1.09537871,0.42391077
-5.70585293,1.93130850,0.01565232,0.36609335,0.84675082,0.00000000,1.14245601,0.44984068
-5.69984992,2.04359713,0.01660885,0.38417089,0.90026755,0.00000000,1.19359964,0.47823761
-5.69384692,2.16315671,0.01760741,0.40381480,0.95624250,0.00000000,1.24878635,0.50912614
-5.68784392,2.29002662,0.01864395,0.42513300,1.01454951,0.00000000,1.30816611,0.54256700
-5.68184092,2.42437964,0.01971472,0.44827882,1.07508746,0.00000000,1.37204999,0.57865091
-5.67583792,2.56649759,0.02081624,0.47344384,1.13777368,0.00000000,1.44089243,0.61749086
-5.66983492,2.71674179,0.02194520,0.50084902,1.20253624,0.00000000,1.51526816,0.65921321
-5.66383192,2.87551899,0.02309834,0.53073436,1.26930527,0.00000000,1.59584422,0.70394773
-5.65782891,3.04324371,0.02427231,0.56334717,1.33800368,0.00000000,1.68334753,0.75181687
-5.65182591,3.22029795,0.02546357,0.59892948,1.40853754,0.00000000,1.77852872,0.80292475
-5.64582291,3.40698971,0.02666828,0.63770470,1.48078641,0.00000000,1.88212309,0.85734601
-5.63981991,3.60351143,0.02788213,0.67986413,1.55459411,0.00000000,1.99480990,0.91511520
-5.63381691,3.80990024,0.02910024,0.72555371,1.62976027,0.00000000,2.11717103,0.97621681
-5.62781391,4.02600141,0.03031707,0.77486142,1.70603307,0.00000000,2.24965073,1.04057677
-5.62181091,4.25143696,0.03152628,0.82780600,1.78310371,0.00000000,2.39251775,1.10805547
-5.61580790,4.48558103,0.03272070,0.88432748,1.86060294,0.00000000,2.54583180,1.17844308
-5.60980490,4.72754381,0.03389222,0.94427988,1.93810023,0.00000000,2.70941573,1.25145733
-5.60380190,4.97616540,0.03503186,1.00742681,2.01510573,0.00000000,2.88283521,1.32674407
-5.59779890,5.23002083,0.03612972,1.07344012,2.09107543,0.00000000,3.06538713,1.40388101
-5.59179590,5.48743693,0.03717509,1.14190201,2.16541951,0.00000000,3.25609798,1.48238448
-5.58579290,5.74652123,0.03815658,1.21231069,2.23751401,0.00000000,3.45373269,1.56171934
-5.57978989,6.00520249,0.03906229,1.28408960,2.30671535,0.00000000,3.65681440,1.64131169
-5.57378689,6.26128180,0.03988002,1.35659992,2.37237749,0.00000000,3.86365462,1.72056404
-5.56778389,6.51249226,0.04059759,1.42915608,2.43387091,0.00000000,4.07239299,1.79887231
-5.56178089,6.75656504,0.04120318,1.50104361,2.49060274,0.00000000,4.28104509,1.87564396
-5.55577789,6.99129856,0.04168562,1.57153864,2.54203690,0.00000000,4.48755639,1.95031636
-5.54977489,7.21462757,0.04203487,1.63992817,2.58771334,0.00000000,4.68985977,2.02237440
-5.54377189,7.42468832,0.04224232,1.70553018,2.62726513,0.00000000,4.88593406,2.09136648
-5.53776888,7.61987625,0.04230121,1.76771253,2.66043240,0.00000000,5.07386051,2.15691779
-5.53176588,7.79889291,0.04220698,1.82590972,2.68707222,0.00000000,5.25187453,2.21874013
-5.52576288,7.96077911,0.04195751,1.87963676,2.70716352,0.00000000,5.41841002,2.27663762
-5.51975988,8.10493227,0.04155335,1.92849920,2.72080675,0.00000000,5.57213413,2.33050772
-5.51375688,8.23110683,0.04099788,1.97219903,2.72821804,0.00000000,5.71197086,2.38033759
-5.50775388,8.33939747,0.04029729,2.01053606,2.72971795,0.00000000,5.83711258,2.42619574
-5.50175088,8.43020622,0.03946057,2.04340484,2.72571557,0.00000000,5.94701929,2.46821952
-5.49574787,8.50419549,0.03849928,2.07078741,2.71668863,0.00000000,6.04140636,2.50659924
-5.48974487,8.56222990,0.03742732,2.09274232,2.70316088,0.00000000,6.12022193,2.54155966
-5.48374187,8.60531090,0.03626058,2.10939085,2.68567808,0.00000000,6.18361612,2.57334041
-5.47773887,8.63450810,0.03501651,2.12090117,2.66478398,0.00000000,6.23190439,2.60217622
-5.47173587,8.65089208,0.03371363,2.12747170,2.64099795,0.00000000,6.26552781,2.62827858
-5.46573287,8.65547272,0.03237107,2.12931452,2.61479528,0.00000000,6.28501303,2.65181984
-5.45972986,8.64914703,0.03100801,2.12664006,2.58659166,0.00000000,6.29093460,2.67292095
-5.45372686,8.63265966,0.02964322,2.11964395,2.55673245,0.00000000,6.28388196,2.69164349
-5.44772386,8.60657805,0.02829456,2.10849671,2.52548730,0.00000000,6.26443289,2.70798665
-5.44172086,8.57128356,0.02697861,2.09333696,2.49305025,0.00000000,6.23313477,2.72188914
-5.43571786,8.52697825,0.02571027,2.07426843,2.45954503,0.00000000,6.19049390,2.73323588
-5.42971486,8.47370623,0.02450251,2.05136066,2.42503483,0.00000000,6.13697306,2.74186894
-5.42371186,8.41138722,0.02336612,2.02465344,2.38953566,0.00000000,6.07299627,2.74760172
-5.41770885,8.33985937,0.02230963,1.99416435,2.35303198,0.00000000,5.99895968,2.75023542
-5.41170585,8.25892758,0.02133921,1.95989878,2.31549346,0.00000000,5.91524662,2.74957640
-5.40570285,8.16841345,0.02045868,1.92186184,2.27689128,0.00000000,5.82224523,2.74545328
-5.39969985,8.06820312,0.01966959,1.88007109,2.23721292,0.00000000,5.72036645,2.73773229
-5.39369685,7.95828914,0.01897132,1.83456939,2.19647409,0.00000000,5.61006064,2.72633004
-5.38769385,7.83880382,0.01836121,1.78543695,2.15472722,0.00000000,5.49183126,2.71122253
-5.38169085,7.71004147,0.01783477,1.73280182,2.11206579,0.00000000,5.36624442,2.69245004
-5.37568784,7.57246865,0.01738592,1.67684831,2.06862436,0.00000000,5.23393342,2.67011749
-5.36968484,7.42672192,0.01700713,1.61782271,2.02457451,0.00000000,5.09559832,2.64439042
-5.36368184,7.27359390,0.01668974,1.55603623,1.98011717,0.00000000,4.95200040,2.61548703
-5.35767884,7.11400925,0.01642418,1.49186479,1.93547204,0.00000000,4.80395247,2.58366693
-5.35167584,6.94899282,0.01620025,1.42574604,1.89086520,0.00000000,4.65230578,2.54921768
-5.34567284,6.77963278,0.01600735,1.35817354,1.84651588,0.00000000,4.49793492,2.51244021
-5.33966983,6.60704186,0.01583479,1.28968871,1.80262362,0.00000000,4.34172190,2.47363430
-5.33366683,6.43231979,0.01567202,1.22087079,1.75935685,0.00000000,4.18454086,2.43308533
-5.32766383,6.25651988,0.01550894,1.15232555,1.71684390,0.00000000,4.02724444,2.39105340
-5.32166083,6.08062210,0.01533611,1.08467308,1.67516717,0.00000000,3.87065300,2.34776573
-5.31565783,5.90551470,0.01514502,1.01853546,1.63436083,0.00000000,3.71554712,2.30341292
-5.30965483,5.73198538,0.01492833,0.95452455,1.59441258,0.00000000,3.56266396,2.25814937
-5.30365183,5.56072243,0.01468000,0.89323065,1.55526906,0.00000000,3.41269727,2.21209798
-5.29764882,5.39232536,0.01439553,0.83521209,1.51684476,0.00000000,3.26630077,2.16535873
-5.29164582,5.22732395,0.01407201,0.78098628,1.47903390,0.00000000,3.12409432,2.11802043
-5.28564282,5.06620381,0.01370822,0.73102222,1.44172434,0.00000000,2.98667178,2.07017499
-5.27963982,4.90943626,0.01330465,0.68573463,1.40481277,0.00000000,2.85460975,2.02193282
-5.27363682,4.75750994,0.01286347,0.64547960,1.36822026,0.00000000,2.72847579,1.97343854
-5.26763382,4.61096159,0.01238844,0.61055170,1.33190703,0.00000000,2.60883528,1.92488550
-5.26163082,4.47040324,0.01188474,0.58118232,1.29588583,0.00000000,2.49625568,1.87652812
-5.25562781,4.33654374,0.01135886,0.55753908,1.26023298,0.00000000,2.39130750,1.82869101
-5.24962481,4.21020261,0.01081829,0.53972600,1.22509661,0.00000000,2.29456131,1.78177400
-5.24362181,4.09231491,0.01027133,0.52778420,1.19070152,0.00000000,2.20658054,1.73625264
-5.23761881,3.98392645,0.00972682,0.52169296,1.15735073,0.00000000,2.12791003,1.69267383
-5.23161581,3.88617908,0.00919381,0.52137086,1.12542337,0.00000000,2.05906069,1.65164650
-5.22561281,3.80028675,0.00868130,0.52667696,1.09536934,0.00000000,2.00049077,1.61382797
-5.21960980,3.72750324,0.00819798,0.53741185,1.06770077,0.00000000,1.95258479,1.57990618
-5.21360680,3.66908308,0.00775197,0.55331865,1.04298089,0.00000000,1.91563098,1.55057890
-5.20760380,3.62623762,0.00735058,0.57408399,1.02181061,0.00000000,1.88979868,1.52653064
-5.20160080,3.60008815,0.00700012,0.59933910,1.00481332,0.00000000,1.87511684,1.50840859
-5.19559780,3.59161838,0.00670575,0.62866109,0.99261843,0.00000000,1.87145503,1.49679838
-5.18959480,3.60162832,0.00647135,0.66157485,0.98584411,0.00000000,1.87850818,1.49220101
-5.18359180,3.63069170,0.00629946,0.69755555,0.98507960,0.00000000,1.89578627,1.49501180
-5.17758879,3.67911851,0.00619125,0.73603211,0.99086751,0.00000000,1.92260976,1.50550233
-5.17158579,3.74692446,0.00614647,0.77639183,1.00368659,0.00000000,1.95811159,1.52380602
-5.16558279,3.83380836,0.00616357,0.81798630,1.02393506,0.00000000,2.00124612,1.54990796
-5.15957979,3.93913832,0.00623969,0.86013877,1.05191509,0.00000000,2.05080509,1.58363935
-5.15357679,4.06194745,0.00637080,0.90215298,1.08781864,0.00000000,2.10544042,1.62467661
-5.14757379,4.20093905,0.00655183,0.94332334,1.13171509,0.00000000,2.16369321,1.67254528
-5.14157079,4.35450140,0.00677675,0.98294647,1.18354097,0.00000000,2.22402810,1.72662840
-5.13556778,4.52073159,0.00703878,1.02033377,1.24309239,0.00000000,2.28487190,1.78617904
-5.12956478,4.69746777,0.00733054,1.05482465,1.31002030,0.00000000,2.34465494,1.85033654
-5.12356178,4.88232902,0.00764421,1.08580016,1.38382924,0.00000000,2.40185359,1.91814584
-5.11755878,5.07276152,0.00797168,1.11269649,1.46387975,0.00000000,2.45503235,1.98857913
-5.11155578,5.26608984,0.00830477,1.13501779,1.54939476,0.00000000,2.50288365,2.06055922
-5.10555278,5.45957170,0.00863537,1.15234789,1.63947003,0.00000000,2.54426368,2.13298378
-5.09954977,5.65045461,0.00895560,1.16436037,1.73308856,0.00000000,2.57822275,2.20474958
-5.09354677,5.83603265,0.00925796,1.17082648,1.82913888,0.00000000,2.60402877,2.27477607
-5.08754377,6.01370143,0.00953551,1.17162067,1.92643657,0.00000000,2.62118296,2.34202745
-5.08154077,6.18100955,0.00978192,1.16672314,2.02374851,0.00000000,2.62942682,2.40553255
-5.07553777,6.33570484,0.00999167,1.15621963,2.11981903,0.00000000,2.62874045,2.46440198
-5.06953477,6.47577370,0.01016007,1.14029801,2.21339702,0.00000000,2.61933203,2.51784197
-5.06353177,6.59947252,0.01028337,1.11924198,2.30326297,0.00000000,2.60161924,2.56516461
-5.05752876,6.70534999,0.01035877,1.09342209,2.38825487,0.00000000,2.57620354,2.60579435
-5.05152576,6.79225995,0.01038449,1.06328432,2.46729204,0.00000000,2.54383862,2.63927060
-5.04552276,6.85936472,0.01035973,1.02933674,2.53939602,0.00000000,2.50539464,2.66524676
-5.03951976,6.90612924,0.01028468,0.99213482,2.60370774,0.00000000,2.46182010,2.68348592
-5.03351676,6.93230705,0.01016045,0.95226595,2.65950062,0.00000000,2.41410321,2.69385379
-5.02751376,6.93791935,0.00998898,0.91033368,2.70618933,0.00000000,2.36323464,2.69630944
-5.02151076,6.92322888,0.00977303,0.86694254,2.74333424,0.00000000,2.31017334,2.69089467
-5.01550775,6.88871044,0.00951599,0.82268370,2.77064188,0.00000000,2.25581710,2.67772266
-5.00950475,6.83502016,0.00922184,0.77812219,2.78796196,0.00000000,2.20097886,2.65696689
-5.00350175,6.76296543,0.00889497,0.73378590,2.79528149,0.00000000,2.14636970,2.62885080
-4.99749875,6.67347735,0.00854011,0.69015676,2.79271691,0.00000000,2.09258888,2.59363909
-4.99149575,6.56758703,0.00816216,0.64766418,2.78050488,0.00000000,2.04012085,2.55163094
-4.98549275,6.44640704,0.00776610,0.60668077,2.75899251,0.00000000,1.98933883,2.50315560
-4.97948974,6.31111830,0.00735688,0.56752032,2.72862766,0.00000000,1.94051404,2.44857034
-4.97348674,6.16296269,0.00693928,0.53043776,2.68994980,0.00000000,1.89382951,2.38826076
-4.96748374,6.00324078,0.00651791,0.49563096,2.64358155,0.00000000,1.84939707,2.32264307
-4.96148074,5.83331382,0.00609704,0.46324388,2.59022131,0.00000000,1.80727611,2.25216797
-4.95547774,5.65460866,0.00568064,0.43337084,2.53063654,0.00000000,1.76749254,2.17732550
-4.94947474,5.46862420,0.00527227,0.40606150,2.46565763,0.00000000,1.73005669,2.09865020
-4.94347174,5.27693770,0.00487512,0.38132623,2.39617213,0.00000000,1.69497892,2.01672586
-4.93746873,5.08120938,0.00449198,0.35914148,2.32311865,0.00000000,1.66228191,1.93218926
-4.93146573,4.88318406,0.00412525,0.33945504,2.24748031,0.00000000,1.63200928,1.84573229
-4.92546273,4.68468869,0.00377698,0.32219084,2.17027732,0.00000000,1.60423001,1.75810203
-4.91945973,4.48762510,0.00344886,0.30725332,2.09255835,0.00000000,1.57903892,1.67009840
-4.91345673,4.29395776,0.00314233,0.29453121,2.01539080,0.00000000,1.55655360,1.58256941
-4.90745373,4.10569650,0.00285853,0.28390078,1.93984968,0.00000000,1.53690826,1.49640384
-4.90145073,3.92487491,0.00259840,0.27522861,1.86700551,0.00000000,1.52024558,1.41252170
-4.89544772,3.75352495,0.00236272,0.26837391,1.79791130,0.00000000,1.50670733,1.33186259
-4.88944472,3.59364881,0.00215210,0.26319061,1.73358891,0.00000000,1.49642468,1.25537259
-4.88344172,3.44718903,0.00196707,0.25952919,1.67501515,0.00000000,1.48950921,1.18398974
-4.87743872,3.31599772,0.00180804,0.25723843,1.62310798,0.00000000,1.48604515,1.11862893
-4.87143572,3.20180590,0.00167536,0.25616711,1.57871280,0.00000000,1.48608341,1.06016623
-4.86543272,3.10619329,0.00156931,0.25616574,1.54258936,0.00000000,1.48963770,1.00942328
-4.85942971,3.03055923,0.00149010,0.25708824,1.51539911,0.00000000,1.49668265,0.96715180
-4.85342671,2.97609472,0.00143784,0.25879358,1.49769308,0.00000000,1.50715371,0.93401850
-4.84742371,2.94375566,0.00141257,0.26114734,1.48990031,0.00000000,1.52094840,0.91059056
-4.84142071,2.93423716,0.00141416,0.26402308,1.49231675,0.00000000,1.53792836,0.89732169
-4.83541771,2.94794891,0.00144234,0.26730338,1.50509454,0.00000000,1.55792158,0.89453886
-4.82941471,2.98499154,0.00149665,0.27088054,1.52823181,0.00000000,1.58072409,0.90242993
-4.82341171,3.04513435,0.00157638,0.27465689,1.56156321,0.00000000,1.60610085,0.92103220
-4.81740870,3.12779485,0.00168053,0.27854450,1.60475134,0.00000000,1.63378526,0.95022234
-4.81140570,3.23202112,0.00180783,0.28246454,1.65727971,0.00000000,1.66347739,0.98970781
-4.80540270,3.35647813,0.00195665,0.28634610,1.71844796,0.00000000,1.69484100,1.03902051
-4.79939970,3.49943981,0.00212500,0.29012475,1.78736991,0.00000000,1.72749972,1.09751313
-4.79339670,3.65878843,0.00231055,0.29374073,1.86297559,0.00000000,1.76103311,1.16435874
-4.78739370,3.83202346,0.00251059,0.29713722,1.94401801,0.00000000,1.79497331,1.23855445
-4.78139070,4.01628150,0.00272208,0.30025858,2.02908554,0.00000000,1.82880333,1.31892972
-4.77538769,4.20836916,0.00294171,0.30304896,2.11662062,0.00000000,1.86195765,1.40415982
-4.76938469,4.40480971,0.00316590,0.30545122,2.20494521,0.00000000,1.89382629,1.49278482
-4.76338169,4.60190421,0.00339094,0.30740657,2.29229304,0.00000000,1.92376272,1.58323436
-4.75737869,4.79580689,0.00361304,0.30885483,2.37684843,0.00000000,1.95109616,1.67385803
-4.75137569,4.98261346,0.00382846,0.30973539,2.45679093,0.00000000,1.97514846,1.76296092
-4.74537269,5.15846049,0.00403361,0.30998899,2.53034452,0.00000000,1.99525504,1.84884373
-4.73936968,5.31963294,0.00422520,0.30956006,2.59582997,0.00000000,2.01078951,1.92984627
-4.73336668,5.46267612,0.00440036,0.30839971,2.65171826,0.00000000,2.02119087,2.00439302
-4.72736368,5.58450780,0.00455676,0.30646898,2.69668298,0.00000000,2.02599210,2.07103938
-4.72136068,5.68252579,0.00469273,0.30374237,2.72964939,0.00000000,2.02484854,2.12851656
-4.71535768,5.75470631,0.00480740,0.30021123,2.74983776,0.00000000,2.01756453,2.17577355
-4.70935468,5.79968814,0.00490073,0.29588678,2.75679887,0.00000000,2.00411672,2.21201428
-4.70335168,5.81683858,0.00497362,0.29080270,2.75043971,0.00000000,1.98467225,2.23672827
-4.69734867,5.80629739,0.00502793,0.28501688,2.73103786,0.00000000,1.95960072,2.24971321
-4.69134567,5.76899595,0.00506648,0.27861217,2.69924340,0.00000000,1.92947855,2.25108847
-4.68534267,5.70664996,0.00509304,0.27169619,2.65606806,0.00000000,1.89508523,2.24129842
-4.67933967,5.62172498,0.00511225,0.26439993,2.60286139,0.00000000,1.85739080,2.22110531
-4.67333667,5.51737545,0.00512953,0.25687518,2.54127481,0.00000000,1.81753497,2.19157146
-4.66733367,5.39735880,0.00515095,0.24929094,2.47321459,0.00000000,1.77679796,2.15403145
-4.66133067,5.26592746,0.00518310,0.24182882,2.40078547,0.00000000,1.73656427,2.11005470
-4.65532766,5.12770233,0.00523286,0.23467769,2.32622695,0.00000000,1.69828040,2.06139995
-4.64932466,4.98753213,0.00530724,0.22802760,2.25184448,0.00000000,1.66340809,2.00996293
-4.64332166,4.85034345,0.00541315,0.22206350,2.17993811,0.00000000,1.63337489,1.95771892
-4.63731866,4.72098669,0.00555717,0.21695876,2.11273109,0.00000000,1.60952375,1.90666217
-4.63131566,4.60408314,0.00574532,0.21286884,2.05230078,0.00000000,1.59306374,1.85874412
-4.62531266,4.50387822,0.00598285,0.20992544,2.00051434,0.00000000,1.58502366,1.81581245
-4.61930965,4.42410587,0.00627400,0.20823123,1.95897108,0.00000000,1.58621041,1.77955286
-4.61330665,4.36786828,0.00662185,0.20785547,1.92895343,0.00000000,1.59717363,1.75143555
-4.60730365,4.33753483,0.00702808,0.20883068,1.91138773,0.00000000,1.61817822,1.73266803
-4.60130065,4.33466336,0.00749290,0.21115048,1.90681623,0.00000000,1.64918554,1.72415569
-4.59529765,4.35994616,0.00801492,0.21476867,1.91538062,0.00000000,1.68984440,1.72647154
-4.58929465,4.41318225,0.00859107,0.21959968,1.93681783,0.00000000,1.73949212,1.73983594
-4.58329165,4.49327676,0.00921660,0.22552026,1.97046768,0.00000000,1.79716586,1.76410704
-4.57728864,4.59826750,0.00988510,0.23237250,2.01529238,0.00000000,1.86162392,1.79878230
-4.57128564,4.72537785,0.01058860,0.23996797,2.06990689,0.00000000,1.93137647,1.84301113
-4.56528264,4.87109439,0.01131769,0.24809291,2.13261939,0.00000000,2.00472477,1.89561821
-4.55927964,5.03126708,0.01206167,0.25651425,2.20148045,0.00000000,2.07980758,1.95513708
-4.55327664,5.20122878,0.01280881,0.26498629,2.27433951,0.00000000,2.15465337,2.01985280
-4.54727364,5.37593078,0.01354660,0.27325785,2.34890692,0.00000000,2.22723649,2.08785256
-4.54127064,5.55008989,0.01426206,0.28107956,2.42281976,0.00000000,2.29553548,2.15708261
-4.53526763,5.71834272,0.01494203,0.28821109,2.49370937,0.00000000,2.35759147,2.22540973
-4.52926463,5.87540217,0.01557352,0.29442808,2.55926855,0.00000000,2.41156471,2.29068537
-4.52326163,6.01621124,0.01614409,0.29952858,2.61731651,0.00000000,2.45578731,2.35081022
-4.51725863,6.13608900,0.01664215,0.30333872,2.66585932,0.00000000,2.48881027,2.40379716
-4.51125563,6.23086419,0.01705726,0.30571741,2.70314431,0.00000000,2.50944328,2.44783044
-4.50525263,6.29699198,0.01738048,0.30656010,2.72770640,0.00000000,2.51678597,2.48131921
-4.49924962,6.33165008,0.01760458,0.30580125,2.73840518,0.00000000,2.51024954,2.50294340
-4.49324662,6.33281134,0.01772424,0.30341566,2.73445158,0.00000000,2.48956825,2.51169064
-4.48724362,6.29929054,0.01773622,0.29941860,2.71542334,0.00000000,2.45480060,2.50688288
-4.48124062,6.23076425,0.01763942,0.29386464,2.68126904,0.00000000,2.40632023,2.48819214
-4.47523762,6.12776365,0.01743490,0.28684548,2.63230078,0.00000000,2.34479738,2.45564473
-4.46923462,5.99164116,0.01712583,0.27848671,2.56917596,0.00000000,2.27117174,2.40961442
-4.46323162,5.82451279,0.01671738,0.26894379,2.49286920,0.00000000,2.18661796,2.35080471
-4.45722861,5.62917885,0.01621657,0.25839724,2.40463556,0.00000000,2.09250550,2.28022150
-4.45122561,5.40902671,0.01563198,0.24704746,2.30596669,0.00000000,1.99035427,2.19913712
-4.44522261,5.16791955,0.01497359,0.23510908,2.19854168,0.00000000,1.88178811,2.10904758
-4.43921961,4.91007548,0.01425236,0.22280531,2.08417444,0.00000000,1.76848769,2.01162461
-4.43321661,4.63994187,0.01348002,0.21036224,1.96475977,0.00000000,1.65214459,1.90866447
-4.42721361,4.36206912,0.01266869,0.19800338,1.84221975,0.00000000,1.53441811,1.80203551
-4.42121061,4.08098840,0.01183057,0.18594450,1.71845248,0.00000000,1.41689618,1.69362617
-4.41520760,3.80109699,0.01097763,0.17438896,1.59528466,0.00000000,1.30106130,1.58529524
-4.40920460,3.52655475,0.01012136,0.16352347,1.47442921,0.00000000,1.18826244,1.47882588
-4.40320160,3.26119407,0.00927249,0.15351459,1.35744930,0.00000000,1.07969327,1.37588459
-4.39719860,3.00844533,0.00844083,0.14450570,1.24572910,0.00000000,0.97637692,1.27798602
-4.39119560,2.77127892,0.00763506,0.13661471,1.14045197,0.00000000,0.87915716,1.18646444
-4.38519260,2.55216433,0.00686268,0.12993241,1.04258604,0.00000000,0.78869566,1.10245196
-4.37918959,2.35304591,0.00612990,0.12452143,0.95287698,0.00000000,0.70547478,1.02686380
-4.37318659,2.17533462,0.00544165,0.12041582,0.87184762,0.00000000,0.62980514,0.96039022
-4.36718359,2.01991448,0.00480162,0.11762122,0.79980370,0.00000000,0.56183718,0.90349483
-4.36118059,1.88716202,0.00421229,0.11611558,0.73684504,0.00000000,0.50157585,0.85641870
-4.35517759,1.77697697,0.00367507,0.11585041,0.68288134,0.00000000,0.44889750,0.81918954
-4.34917459,1.68882219,0.00319037,0.11675245,0.63765145,0.00000000,0.40356828,0.79163533
-4.34317159,1.62177087,0.00275779,0.11872587,0.60074559,0.00000000,0.36526300,0.77340155
-4.33716858,1.57455906,0.00237625,0.12165480,0.57162924,0.00000000,0.33358409,0.76397130
-4.33116558,1.54564173,0.00204413,0.12540623,0.54966808,0.00000000,0.30807981,0.76268764
-4.32516258,1.53325077,0.00175942,0.12983326,0.53415329,0.00000000,0.28826145,0.76877738
-4.31915958,1.53545331,0.00151992,0.13477853,0.52432627,0.00000000,0.27361908,0.78137586
-4.31315658,1.55020927,0.00132328,0.14007792,0.51940245,0.00000000,0.26363560,0.79955209
-4.30715358,1.57542684,0.00116719,0.14556430,0.51859358,0.00000000,0.25779905,0.82233385
