energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-4.30115058,1.62803997,0.18733092,0.00489375,0.00620242,1.14206014,1.07326617,0.59526525
-4.29514757,1.59859189,0.18631611,0.00482774,0.00590756,1.11777487,1.05549481,0.58167878
-4.28914457,1.56591223,0.18461501,0.00474805,0.00561417,1.09168457,1.03682321,0.56703890
-4.28314157,1.53043486,0.18223117,0.00465540,0.00532534,1.06415755,1.01752473,0.55154452
-4.27713857,1.49267792,0.17918453,0.00455074,0.00504414,1.03561420,0.99791228,0.53541651
-4.27113557,1.45323187,0.17551081,0.00443530,0.00477356,1.00651709,0.97833160,0.51889251
-4.26513257,1.41274462,0.17126048,0.00431052,0.00451646,0.97735922,0.95915255,0.50222114
-4.25912956,1.37190442,0.16649724,0.00417808,0.00427546,0.94865088,0.94075874,0.48565562
-4.25312656,1.33142085,0.16129616,0.00403985,0.00405294,0.92090537,0.92353576,0.46944718
-4.24712356,1.29200479,0.15574157,0.00389786,0.00385095,0.89462424,0.90785856,0.45383843
-4.24112056,1.25434804,0.14992468,0.00375427,0.00367123,0.87028255,0.89407836,0.43905688
-4.23511756,1.21910329,0.14394120,0.00361133,0.00351512,0.84831457,0.88250990,0.42530887
-4.22911456,1.18686534,0.13788896,0.00347129,0.00338361,0.82910066,0.87341935,0.41277417
-4.22311156,1.15815425,0.13186554,0.00333642,0.00327728,0.81295573,0.86701372,0.40160144
-4.21710855,1.13340109,0.12596619,0.00320891,0.00319638,0.80011976,0.86343211,0.39190464
-4.21110555,1.11293687,0.12028198,0.00309083,0.00314077,0.79075079,0.86273942,0.38376071
-4.20510255,1.09698500,0.11489820,0.00298409,0.00310999,0.78492065,0.86492278,0.37720831
-4.19909955,1.08565756,0.10989313,0.00289042,0.00310331,0.78261359,0.86989085,0.37224798
-4.19309655,1.07895536,0.10533718,0.00281128,0.00311972,0.78372782,0.87747627,0.36884345
-4.18709355,1.07677181,0.10129218,0.00274790,0.00315803,0.78807993,0.88744093,0.36692404
-4.18109055,1.07890006,0.09781117,0.00270118,0.00321686,0.79541188,0.89948390,0.36638818
-4.17508754,1.08504317,0.09493820,0.00267175,0.00329471,0.80540027,0.91325170,0.36710766
-4.16908454,1.09482650,0.09270838,0.00265991,0.00338999,0.81766749,0.92835024,0.36893247
-4.16308154,1.10781187,0.09114803,0.00266566,0.00350106,0.83179403,0.94435796,0.37169608
-4.15707854,1.12351248,0.09027479,0.00268865,0.00362625,0.84733168,0.96083942,0.37522078
-4.15107554,1.14140806,0.09009777,0.00272826,0.00376388,0.86381680,0.97735876,0.37932291
-4.14507254,1.16095954,0.09061751,0.00278356,0.00391226,0.88078316,0.99349226,0.38381771
-4.13906953,1.18162244,0.09182599,0.00285332,0.00406973,0.89777389,1.00883955,0.38852375
-4.13306653,1.20285879,0.09370644,0.00293608,0.00423462,0.91435201,1.02303302,0.39326660
-4.12706353,1.22414696,0.09623310,0.00303010,0.00440529,0.93010924,1.03574494,0.39788175
-4.12106053,1.24498943,0.09937094,0.00313344,0.00458008,0.94467290,1.04669228,0.40221681
-4.11505753,1.26491830,0.10307549,0.00324396,0.00475733,0.95771068,1.05563914,0.40613286
-4.10905453,1.28349885,0.10729261,0.00335934,0.00493538,0.96893342,1.06239683,0.40950515
-4.10305153,1.30033128,0.11195861,0.00347713,0.00511257,0.97809596,1.06682199,0.41222312
-4.09704852,1.31505108,0.11700047,0.00359481,0.00528723,0.98499632,1.06881311,0.41419008
-4.09104552,1.32732839,0.12233649,0.00370976,0.00545774,0.98947359,1.06830574,0.41532245
-4.08504252,1.33686695,0.12787726,0.00381937,0.00562249,0.99140473,1.06526708,0.41554892
-4.07903952,1.34340286,0.13352698,0.00392106,0.00577997,0.99070094,1.05969038,0.41480961
-4.07303652,1.34670380,0.13918527,0.00401235,0.00592878,0.98730372,1.05158954,0.41305534
-4.06703352,1.34656886,0.14474921,0.00409089,0.00606768,0.98118114,1.04099446,0.41024710
-4.06103052,1.34282911,0.15011580,0.00415452,0.00619560,0.97232462,1.02794731,0.40635592
-4.05502751,1.33534924,0.15518453,0.00420133,0.00631173,0.96074638,1.01250000,0.40136289
-4.04902451,1.32402993,0.15986015,0.00422971,0.00641550,0.94647765,0.99471293,0.39525962
-4.04302151,1.30881094,0.16405528,0.00423838,0.00650666,0.92956789,0.97465489,0.38804883
-4.03701851,1.28967461,0.16769304,0.00422644,0.00658522,0.91008469,0.95240411,0.37974515
-4.03101551,1.26664944,0.17070924,0.00419339,0.00665150,0.88811440,0.92805003,0.37037594
-4.02501251,1.23981327,0.17305423,0.00413916,0.00670610,0.86376327,0.90169570,0.35998196
-4.01900950,1.20929584,0.17469430,0.00406409,0.00674985,0.83715875,0.87346023,0.34861794
-4.01300650,1.17528016,0.17561246,0.00396894,0.00678373,0.80845079,0.84348116,0.33635274
-4.00700350,1.13800251,0.17580858,0.00385490,0.00680888,0.77781280,0.81191623,0.32326914
-4.00100050,1.09775090,0.17529903,0.00372348,0.00682643,0.74544205,0.77894444,0.30946311
-3.99499750,1.05486170,0.17411565,0.00357656,0.00683750,0.71155934,0.74476609,0.29504268
-3.98899450,1.00971465,0.17230428,0.00341628,0.00684305,0.67640770,0.70960168,0.28012618
-3.98299150,0.96272621,0.16992286,0.00324501,0.00684385,0.64025018,0.67368974,0.26484014
-3.97698849,0.91434158,0.16703920,0.00306527,0.00684038,0.60336661,0.63728357,0.24931680
-3.97098549,0.86502573,0.16372866,0.00287970,0.00683281,0.56604957,0.60064706,0.23369128
-3.96498249,0.81525369,0.16007170,0.00269096,0.00682092,0.52859946,0.56404980,0.21809871
-3.95897949,0.76550071,0.15615157,0.00250167,0.00680415,0.49131923,0.52776181,0.20267130
-3.95297649,0.71623256,0.15205218,0.00231440,0.00678156,0.45450863,0.49204812,0.18753551
-3.94697349,0.66789654,0.14785622,0.00213156,0.00675191,0.41845856,0.45716353,0.17280951
-3.94097049,0.62091337,0.14364364,0.00195538,0.00671370,0.38344559,0.42334776,0.15860101
-3.93496748,0.57567049,0.13949041,0.00178791,0.00666525,0.34972701,0.39082144,0.14500549
-3.92896448,0.53251676,0.13546776,0.00163092,0.00660484,0.31753652,0.35978282,0.13210495
-3.92296148,0.49175882,0.13164162,0.00148595,0.00653074,0.28708089,0.33040563,0.11996722
-3.91695848,0.45365910,0.12807240,0.00135426,0.00644139,0.25853758,0.30283794,0.10864582
-3.91095548,0.41843535,0.12481492,0.00123685,0.00633549,0.23205343,0.27720213,0.09818027
-3.90495248,0.38626172,0.12191856,0.00113445,0.00621207,0.20774449,0.25359578,0.08859693
-3.89894947,0.35727090,0.11942736,0.00104752,0.00607063,0.18569677,0.23209353,0.07991020
-3.89294647,0.33155745,0.11738017,0.00097629,0.00591116,0.16596810,0.21274955,0.07212406
-3.88694347,0.30918169,0.11581073,0.00092078,0.00573420,0.14859059,0.19560051,0.06523378
-3.88094047,0.29017417,0.11474762,0.00088078,0.00554085,0.13357385,0.18066885,0.05922785
-3.87493747,0.27454022,0.11421418,0.00085590,0.00533281,0.12090858,0.16796613,0.05408981
-3.86893447,0.26226459,0.11422818,0.00084560,0.00511228,0.11057038,0.15749615,0.04980019
-3.86293147,0.25331571,0.11480160,0.00084918,0.00488194,0.10252358,0.14925783,0.04633819
-3.85692846,0.24764964,0.11594026,0.00086584,0.00464490,0.09672490,0.14324756,0.04368326
-3.85092546,0.24521340,0.11764352,0.00089467,0.00440459,0.09312674,0.13946091,0.04181639
-3.84492246,0.24594775,0.11990406,0.00093471,0.00416465,0.09167994,0.13789366,0.04072111
-3.83891946,0.24978914,0.12270787,0.00098492,0.00392889,0.09233592,0.13854210,0.04038424
-3.83291646,0.25667110,0.12603433,0.00104424,0.00370110,0.09504808,0.14140249,0.04079624
-3.82691346,0.26652466,0.12985659,0.00111160,0.00348505,0.09977237,0.14646986,0.04195123
-3.82091046,0.27927824,0.13414218,0.00118592,0.00328433,0.10646700,0.15373599,0.04384670
-3.81490745,0.29485658,0.13885380,0.00126618,0.00310232,0.11509139,0.16318689,0.04648285
-3.80890445,0.31317916,0.14395031,0.00135134,0.00294206,0.12560426,0.17479966,0.04986164
-3.80290145,0.33415776,0.14938788,0.00144047,0.00280628,0.13796104,0.18853899,0.05398553
-3.79689845,0.35769358,0.15512117,0.00153265,0.00269729,0.15211066,0.20435347,0.05885596
-3.79089545,0.38367368,0.16110443,0.00162704,0.00261695,0.16799187,0.22217172,0.06447164
-3.78489245,0.41196718,0.16729263,0.00172287,0.00256670,0.18552931,0.24189871,0.07082669
-3.77888944,0.44242112,0.17364221,0.00181942,0.00254750,0.20462948,0.26341235,0.07790868
-3.77288644,0.47485633,0.18011180,0.00191603,0.00255981,0.22517684,0.28656059,0.08569668
-3.76688344,0.50906347,0.18666244,0.00201207,0.00260367,0.24703030,0.31115918,0.09415941
-3.76088044,0.54479959,0.19325764,0.00210697,0.00267861,0.27002037,0.33699036,0.10325357
-3.75487744,0.58178545,0.19986310,0.00220014,0.00278371,0.29394717,0.36380261,0.11292249
-3.74887444,0.61970391,0.20644615,0.00229102,0.00291761,0.31857947,0.39131156,0.12309515
-3.74287144,0.65819971,0.21297504,0.00237901,0.00307855,0.34365510,0.41920232,0.13368572
-3.73686843,0.69688094,0.21941815,0.00246351,0.00326435,0.36888278,0.44713306,0.14459366
-3.73086543,0.73532236,0.22574316,0.00254386,0.00347248,0.39394544,0.47474010,0.15570450
-3.72486243,0.77307068,0.23191636,0.00261937,0.00370008,0.41850510,0.50164427,0.16689123
-3.71885943,0.80965202,0.23790220,0.00268934,0.00394405,0.44220930,0.52745851,0.17801648
-3.71285643,0.84458128,0.24366313,0.00275299,0.00420105,0.46469880,0.55179641,0.18893527
-3.70685343,0.87737327,0.24915977,0.00280959,0.00446761,0.48561655,0.57428165,0.19949837
-3.70085043,0.90755545,0.25435158,0.00285839,0.00474022,0.50461740,0.59455774,0.20955622
-3.69484742,0.93468156,0.25919787,0.00289870,0.00501534,0.52137838,0.61229789,0.21896310
-3.68884442,0.95834585,0.26365920,0.00292989,0.00528957,0.53560906,0.62721456,0.22758156
-3.68284142,0.97819722,0.26769909,0.00295148,0.00555968,0.54706152,0.63906833,0.23528680
-3.67683842,0.99395250,0.27128599,0.00296312,0.00582271,0.55553954,0.64767556,0.24197092
-3.67083542,1.00540840,0.27439525,0.00296467,0.00607607,0.56090654,0.65291468,0.24754667
-3.66483242,1.01245137,0.27701111,0.00295623,0.00631755,0.56309185,0.65473065,0.25195072
-3.65882941,1.01506478,0.27912851,0.00293812,0.00654547,0.56209497,0.65313741,0.25514613
-3.65282641,1.01333315,0.28075456,0.00291097,0.00675863,0.55798763,0.64821819,0.25712393
-3.64682341,1.00744289,0.28190965,0.00287570,0.00695639,0.55091334,0.64012363,0.25790379
-3.64082041,0.99767956,0.28262793,0.00283350,0.00713866,0.54108461,0.62906773,0.25753364
-3.63481741,0.98442162,0.28295738,0.00278583,0.00730589,0.52877762,0.61532190,0.25608831
-3.62881441,0.96813084,0.28295918,0.00273442,0.00745906,0.51432472,0.59920713,0.25366725
-3.62281141,0.94933975,0.28270660,0.00268117,0.00759959,0.49810501,0.58108494,0.25039138
-3.61680840,0.92863663,0.28228326,0.00262818,0.00772931,0.48053319,0.56134718,0.24639933
-3.61080540,0.90664867,0.28178114,0.00257763,0.00785042,0.46204737,0.54040532,0.24184311
-3.60480240,0.88402391,0.28129806,0.00253174,0.00796532,0.44309610,0.51867961,0.23688349
-3.59879940,0.86141280,0.28093514,0.00249271,0.00807662,0.42412518,0.49658842,0.23168528
-3.59279640,0.83945004,0.28079408,0.00246261,0.00818699,0.40556485,0.47453844,0.22641272
-3.58679340,0.81873737,0.28097454,0.00244336,0.00829912,0.38781761,0.45291567,0.22122510
-3.58079040,0.79982808,0.28157165,0.00243663,0.00841560,0.37124735,0.43207793,0.21627290
-3.57478739,0.78321351,0.28267388,0.00244378,0.00853886,0.35616994,0.41234865,0.21169438
-3.56878439,0.76931219,0.28436111,0.00246580,0.00867112,0.34284567,0.39401234,0.20761296
-3.56278139,0.75846175,0.28670323,0.00250331,0.00881433,0.33147372,0.37731157,0.20413518
-3.55677839,0.75091370,0.28975906,0.00255648,0.00897010,0.32218883,0.36244553,0.20134946
-3.55077539,0.74683122,0.29357565,0.00262505,0.00913971,0.31506005,0.34956993,0.19932549
-3.54477239,0.74628966,0.29818798,0.00270828,0.00932406,0.31009170,0.33879803,0.19811425
-3.53876938,0.74927956,0.30361890,0.00280505,0.00952367,0.30722627,0.33020268,0.19774855
-3.53276638,0.75571184,0.30987928,0.00291380,0.00973865,0.30634913,0.32381897,0.19824396
-3.52676338,0.76542482,0.31696826,0.00303261,0.00996875,0.30729477,0.31964733,0.19960009
-3.52076038,0.77819244,0.32487354,0.00315928,0.01021333,0.30985427,0.31765675,0.20180190
-3.51475738,0.79373339,0.33357155,0.00329134,0.01047138,0.31378375,0.31778795,0.20482119
-3.50875438,0.81172050,0.34302748,0.00342617,0.01074152,0.31881329,0.31995621,0.20861791
-3.50275138,0.83179016,0.35319513,0.00356103,0.01102206,0.32465613,0.32405395,0.21314139
-3.49674837,0.85355119,0.36401649,0.00369319,0.01131096,0.33101785,0.32995262,0.21833126
-3.49074537,0.87659297,0.37542110,0.00381997,0.01160587,0.33760496,0.33750430,0.22411821
-3.48474237,0.90049265,0.38732524,0.00393881,0.01190412,0.34413300,0.34654270,0.23042446
-3.47873937,0.92482116,0.39963096,0.00404737,0.01220275,0.35033360,0.35688385,0.23716399
-3.47273637,0.94914826,0.41222517,0.00414355,0.01249851,0.35596054,0.36832656,0.24424269
-3.46673337,0.97304647,0.42497886,0.00422553,0.01278787,0.36079453,0.38065285,0.25155833
-3.46073037,0.99609424,0.43774654,0.00429185,0.01306703,0.36464677,0.39362854,0.25900073
-3.45472736,1.01787851,0.45036630,0.00434137,0.01333196,0.36736128,0.40700417,0.26645188
-3.44872436,1.03799700,0.46266034,0.00437332,0.01357842,0.36881595,0.42051652,0.27378654
-3.44272136,1.05606052,0.47443641,0.00438725,0.01380199,0.36892254,0.43389082,0.28087304
-3.43671836,1.07169564,0.48549007,0.00438307,0.01399816,0.36762565,0.44684384,0.28757464
-3.43071536,1.08454792,0.49560790,0.00436096,0.01416235,0.36490101,0.45908784,0.29375136
-3.42471236,1.09428597,0.50457177,0.00432138,0.01429006,0.36075301,0.47033550,0.29926243
-3.41870935,1.10060638,0.51216395,0.00426505,0.01437693,0.35521196,0.48030564,0.30396913
-3.41270635,1.10323960,0.51817304,0.00419285,0.01441888,0.34833101,0.48872966,0.30773822
-3.40670335,1.10195653,0.52240050,0.00410583,0.01441220,0.34018306,0.49535841,0.31044568
-3.40070035,1.09657573,0.52466764,0.00400518,0.01435373,0.33085769,0.49996939,0.31198064
-3.39469735,1.08697082,0.52482251,0.00389218,0.01424096,0.32045835,0.50237375,0.31224945
-3.38869435,1.07307770,0.52274676,0.00376818,0.01407214,0.30909969,0.50242285,0.31117950
-3.38269135,1.05490120,0.51836172,0.00363460,0.01384642,0.29690527,0.50001417,0.30872283
-3.37668834,1.03252059,0.51163375,0.00349288,0.01356393,0.28400554,0.49509596,0.30485910
-3.37068534,1.00609362,0.50257827,0.00334452,0.01322583,0.27053607,0.48767068,0.29959794
-3.36468234,0.97585862,0.49126249,0.00319104,0.01283435,0.25663604,0.47779677,0.29298046
-3.35867934,0.94213449,0.47780644,0.00303399,0.01239278,0.24244698,0.46558869,0.28507975
-3.35267634,0.90531827,0.46238239,0.00287497,0.01190544,0.22811151,0.45121527,0.27600046
-3.34667334,0.86588036,0.44521259,0.00271562,0.01137760,0.21377238,0.43489622,0.26587737
-3.34067034,0.82435742,0.42656532,0.00255760,0.01081536,0.19957131,0.41689710,0.25487294
-3.33466733,0.78134319,0.40674964,0.00240263,0.01022554,0.18564806,0.39752283,0.24317412
-3.32866433,0.73747754,0.38610877,0.00225248,0.00961546,0.17213938,0.37711007,0.23098830
-3.32266133,0.69343414,0.36501266,0.00210892,0.00899283,0.15917796,0.35601876,0.21853883
-3.31665833,0.64990724,0.34384982,0.00197377,0.00836551,0.14689139,0.33462317,0.20606002
-3.31065533,0.60759803,0.32301886,0.00184886,0.00774132,0.13540113,0.31330282,0.19379207
-3.30465233,0.56720100,0.30292000,0.00173601,0.00712791,0.12482149,0.29243354,0.18197589
-3.29864932,0.52939085,0.28394678,0.00163703,0.00653252,0.11525862,0.27237907,0.17084812
-3.29264632,0.49481006,0.26647831,0.00155367,0.00596187,0.10680962,0.25348330,0.16063639
-3.28664332,0.46405772,0.25087207,0.00148762,0.00542203,0.09956169,0.23606354,0.15155498
-3.28064032,0.43767949,0.23745755,0.00144047,0.00491831,0.09359132,0.22040476,0.14380101
-3.27463732,0.41615898,0.22653061,0.00141366,0.00445520,0.08896362,0.20675495,0.13755100
-3.26863432,0.39991054,0.21834882,0.00140852,0.00403634,0.08573172,0.19532163,0.13295805
-3.26263132,0.38927337,0.21312743,0.00142615,0.00366446,0.08393620,0.18626947,0.13014955
-3.25662831,0.38450682,0.21103632,0.00146744,0.00334146,0.08360467,0.17971885,0.12922524
-3.25062531,0.38578694,0.21219742,0.00153305,0.00306835,0.08475132,0.17574542,0.13025584
-3.24462231,0.39320407,0.21668295,0.00162335,0.00284539,0.08737667,0.17438043,0.13328206
-3.23861931,0.40676134,0.22451418,0.00173838,0.00267207,0.09146727,0.17561178,0.13831393
-3.23261631,0.42637414,0.23566074,0.00187791,0.00254722,0.09699559,0.17938563,0.14533057
-3.22661331,0.45187057,0.25004054,0.00204130,0.00246905,0.10392001,0.18560862,0.15428023
-3.22061031,0.48299281,0.26752022,0.00222762,0.00243525,0.11218487,0.19415049,0.16508078
-3.21460730,0.51939953,0.28791629,0.00243552,0.00244303,0.12172078,0.20484712,0.17762050
-3.20860430,0.56066949,0.31099695,0.00266333,0.00248920,0.13244510,0.21750399,0.19175933
-3.20260130,0.60630638,0.33648462,0.00290902,0.00257024,0.14426257,0.23189997,0.20733049
-3.19659830,0.65574491,0.36405939,0.00317023,0.00268234,0.15706619,0.24779149,0.22414264
-3.19059530,0.70835844,0.39336322,0.00344433,0.00282150,0.17073834,0.26491702,0.24198244
-3.18459230,0.76346782,0.42400509,0.00372841,0.00298352,0.18515211,0.28300186,0.26061764
-3.17858929,0.82035166,0.45556696,0.00401937,0.00316412,0.20017276,0.30176313,0.27980058
-3.17258629,0.87825773,0.48761050,0.00431396,0.00335897,0.21565939,0.32091500,0.29927216
-3.16658329,0.93641535,0.51968448,0.00460881,0.00356374,0.23146673,0.34017398,0.31876606
-3.16058029,0.99404843,0.55133261,0.00490057,0.00377417,0.24744692,0.35926411,0.33801332
-3.15457729,1.05038891,0.58210176,0.00518589,0.00398611,0.26345139,0.37792210,0.35674698
-3.14857429,1.10469015,0.61155014,0.00546152,0.00419561,0.27933267,0.39590214,0.37470681
-3.14257129,1.15624001,0.63925545,0.00572439,0.00439892,0.29494612,0.41298029,0.39164392
-3.13656828,1.20437311,0.66482253,0.00597162,0.00459263,0.31015158,0.42895826,0.40732514
-3.13056528,1.24848203,0.68789045,0.00620059,0.00477363,0.32481485,0.44366670,0.42153705
-3.12456228,1.28802717,0.70813884,0.00640899,0.00493922,0.33880912,0.45696753,0.43408967
-3.11855928,1.32254498,0.72529324,0.00659480,0.00508711,0.35201621,0.46875563,0.44481948
-3.11255628,1.35165454,0.73912940,0.00675638,0.00521548,0.36432773,0.47895960,0.45359198
-3.10655328,1.37506229,0.74947651,0.00689242,0.00532296,0.37564617,0.48754174,0.46030363
-3.10055028,1.39256502,0.75621932,0.00700195,0.00540867,0.38588584,0.49449721,0.46488312
-3.09454727,1.40405112,0.75929915,0.00708437,0.00547222,0.39497390,0.49985247,0.46729205
-3.08854427,1.40950032,0.75871388,0.00713940,0.00551366,0.40285122,0.50366309,0.46752510
-3.08254127,1.40898186,0.75451707,0.00716708,0.00553348,0.40947327,0.50601102,0.46560954
-3.07653827,1.40265154,0.74681618,0.00716777,0.00553260,0.41481094,0.50700149,0.46160433
-3.07053527,1.39074754,0.73577009,0.00714208,0.00551226,0.41885123,0.50675961,0.45559877
-3.06453227,1.37358529,0.72158598,0.00709090,0.00547405,0.42159789,0.50542677,0.44771069
-3.05852926,1.35155151,0.70451563,0.00701536,0.00541978,0.42307177,0.50315714,0.43808431
-3.05252626,1.32509749,0.68485124,0.00691680,0.00535147,0.42331100,0.50011411,0.42688782
-3.04652326,1.29473159,0.66292079,0.00679677,0.00527131,0.42237084,0.49646699,0.41431052
-3.04052026,1.26101118,0.63908292,0.00665698,0.00518153,0.42032315,0.49238796,0.40055983
-3.03451726,1.22453389,0.61372147,0.00649931,0.00508442,0.41725550,0.48804926,0.38585790
-3.02851426,1.18592818,0.58723953,0.00632577,0.00498223,0.41326984,0.48362079,0.37043808
-3.02251126,1.14584345,0.56005310,0.00613850,0.00487715,0.40848071,0.47926808,0.35454104
-3.01650825,1.10493953,0.53258445,0.00593968,0.00477125,0.40301314,0.47515057,0.33841081
-3.01050525,1.06387575,0.50525500,0.00573160,0.00466650,0.39700010,0.47142020,0.32229060
-3.00450225,1.02329969,0.47847812,0.00551653,0.00456465,0.39057968,0.46822040,0.30641847
-2.99849925,0.98383576,0.45265161,0.00529675,0.00446729,0.38389207,0.46568509,0.29102308
-2.99249625,0.94607378,0.42815022,0.00507450,0.00437581,0.37707643,0.46393800,0.27631936
-2.98649325,0.91055787,0.40531831,0.00485192,0.00429139,0.37026764,0.46309190,0.26250441
-2.98049025,0.87777582,0.38446276,0.00463107,0.00421497,0.36359322,0.46324780,0.24975354
-2.97448724,0.84814925,0.36584647,0.00441384,0.00414730,0.35717037,0.46449401,0.23821674
-2.96848424,0.82202488,0.34968248,0.00420195,0.00408890,0.35110324,0.46690489,0.22801558
-2.96248124,0.79966713,0.33612912,0.00399692,0.00404008,0.34548051,0.47053943,0.21924059
-2.95647824,0.78125235,0.32528629,0.00380005,0.00400093,0.34037340,0.47543934,0.21194941
-2.95047524,0.76686492,0.31719300,0.00361242,0.00397137,0.33583407,0.48162695,0.20616563
-2.94447224,0.75649541,0.31182652,0.00343485,0.00395109,0.33189448,0.48910277,0.20187840
-2.93846923,0.75004106,0.30910297,0.00326795,0.00393962,0.32856576,0.49784296,0.19904301
-2.93246623,0.74730854,0.30887980,0.00311207,0.00393629,0.32583811,0.50779675,0.19758227
-2.92646323,0.74801918,0.31095975,0.00296738,0.00394027,0.32368120,0.51888412,0.19738880
-2.92046023,0.75181665,0.31509664,0.00283384,0.00395059,0.32204511,0.53099390,0.19832823
-2.91445723,0.75827689,0.32100266,0.00271128,0.00396613,0.32086186,0.54398257,0.20024317
-2.90845423,0.76692034,0.32835702,0.00259939,0.00398563,0.32004738,0.55767400,0.20295788
-2.90245123,0.77722608,0.33681586,0.00249777,0.00400778,0.31950405,0.57186051,0.20628363
-2.89644822,0.78864757,0.34602303,0.00240600,0.00403117,0.31912375,0.58630517,0.21002441
-2.89044522,0.80062972,0.35562148,0.00232367,0.00405437,0.31879125,0.60074579,0.21398305
-2.88444222,0.81262663,0.36526485,0.00225039,0.00407598,0.31838810,0.61490047,0.21796737
-2.87843922,0.82411966,0.37462898,0.00218588,0.00409464,0.31779666,0.62847467,0.22179632
-2.87243622,0.83463506,0.38342278,0.00213000,0.00410908,0.31690439,0.64116987,0.22530573
-2.86643322,0.84376069,0.39139818,0.00208277,0.00411819,0.31560819,0.65269321,0.22835369
-2.86043022,0.85116107,0.39835881,0.00204438,0.00412108,0.31381858,0.66276813,0.23082511
-2.85442721,0.85659025,0.40416691,0.00201525,0.00411707,0.31146362,0.67114531,0.23263552
-2.84842421,0.85990183,0.40874833,0.00199604,0.00410579,0.30849246,0.67761353,0.23373373
-2.84242121,0.86105571,0.41209527,0.00198757,0.00408717,0.30487820,0.68200982,0.23410346
-2.83641821,0.86012112,0.41426669,0.00199093,0.00406149,0.30062007,0.68422837,0.23376361
-2.83041521,0.85727562,0.41538625,0.00200733,0.00402936,0.29574470,0.68422773,0.23276739
-2.82441221,0.85280009,0.41563782,0.00203815,0.00399177,0.29030640,0.68203565,0.23120004
-2.81840920,0.84706954,0.41525866,0.00208485,0.00395001,0.28438636,0.67775135,0.22917550
-2.81240620,0.84054004,0.41453051,0.00214891,0.00390568,0.27809085,0.67154482,0.22683188
-2.80640320,0.83373225,0.41376883,0.00223177,0.00386064,0.27154828,0.66365313,0.22432600
-2.80040020,0.82721188,0.41331060,0.00233475,0.00381693,0.26490534,0.65437365,0.22182725
-2.79439720,0.82156787,0.41350107,0.00245894,0.00377673,0.25832225,0.64405453,0.21951084
-2.78839420,0.81738923,0.41468001,0.00260518,0.00374225,0.25196735,0.63308261,0.21755083
-2.78239120,0.81524112,0.41716798,0.00277392,0.00371568,0.24601115,0.62186936,0.21611316
-2.77638819,0.81564151,0.42125307,0.00296520,0.00369909,0.24062017,0.61083545,0.21534896
-2.77038519,0.81903906,0.42717876,0.00317853,0.00369434,0.23595071,0.60039453,0.21538834
-2.76438219,0.82579340,0.43513327,0.00341292,0.00370302,0.23214294,0.59093711,0.21633502
-2.75837919,0.83615855,0.44524102,0.00366678,0.00372638,0.22931541,0.58281517,0.21826197
-2.75237619,0.85027027,0.45755632,0.00393798,0.00376528,0.22756032,0.57632824,0.22120818
-2.74637319,0.86813795,0.47205988,0.00422382,0.00382012,0.22693970,0.57171169,0.22517679
-2.74037019,0.88964148,0.48865806,0.00452108,0.00389087,0.22748267,0.56912767,0.23013466
-2.73436718,0.91453317,0.50718506,0.00482612,0.00397703,0.22918397,0.56865924,0.23601325
-2.72836418,0.94244494,0.52740795,0.00513491,0.00407764,0.23200371,0.57030782,0.24271103
-2.72236118,0.97290025,0.54903439,0.00544318,0.00419135,0.23586840,0.57399415,0.25009711
-2.71635818,1.00533047,0.57172262,0.00574654,0.00431642,0.24067324,0.57956275,0.25801600
-2.71035518,1.03909496,0.59509355,0.00604056,0.00445080,0.24628557,0.58678946,0.26629340
-2.70435218,1.07350392,0.61874410,0.00632097,0.00459220,0.25254924,0.59539181,0.27474257
-2.69834917,1.10784312,0.64226155,0.00658378,0.00473817,0.25928986,0.60504165,0.28317124
-2.69234617,1.14139931,0.66523802,0.00682538,0.00488619,0.26632056,0.61537938,0.29138856
-2.68634317,1.17348521,0.68728457,0.00704267,0.00503373,0.27344809,0.62602910,0.29921191
-2.68034017,1.20346300,0.70804425,0.00723317,0.00517834,0.28047897,0.63661392,0.30647320
-2.67433717,1.23076518,0.72720355,0.00739506,0.00531770,0.28722553,0.64677075,0.31302446
-2.66833417,1.25491196,0.74450162,0.00752727,0.00544974,0.29351143,0.65616376,0.31874239
-2.66233117,1.27552441,0.75973708,0.00762943,0.00557260,0.29917660,0.66449607,0.32353182
-2.65632816,1.29233288,0.77277193,0.00770193,0.00568475,0.30408137,0.67151906,0.32732776
-2.65032516,1.30518037,0.78353253,0.00774579,0.00578496,0.30810961,0.67703895,0.33009614
-2.64432216,1.31402089,0.79200771,0.00776268,0.00587229,0.31117093,0.68092047,0.33183320
-2.63831916,1.31891301,0.79824401,0.00775475,0.00594615,0.31320172,0.68308769,0.33256354
-2.63231616,1.32000911,0.80233862,0.00772452,0.00600619,0.31416522,0.68352180,0.33233704
-2.62631316,1.31754101,0.80443018,0.00767482,0.00605234,0.31405061,0.68225658,0.33122477
-2.62031016,1.31180290,0.80468820,0.00760858,0.00608471,0.31287116,0.67937148,0.32931428
-2.61430715,1.30313243,0.80330158,0.00752874,0.00610359,0.31066177,0.67498314,0.32670429
-2.60830415,1.29189119,0.80046689,0.00743811,0.00610935,0.30747585,0.66923579,0.32349933
-2.60230115,1.27844553,0.79637712,0.00733926,0.00610245,0.30338192,0.66229112,0.31980439
