energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.86793397,1.83180816,0.03528324,0.26402999,0.04828491,0.28660356,0.21947538,0.33797197
-5.86193097,1.87727754,0.03383032,0.27215732,0.04927186,0.29321455,0.22689766,0.34080290
-5.85592796,1.91759782,0.03231716,0.27939680,0.05009627,0.29915066,0.23386793,0.34279644
-5.84992496,1.95257476,0.03076512,0.28572603,0.05075769,0.30435565,0.24034077,0.34393513
-5.84392196,1.98209273,0.02919457,0.29113622,0.05125784,0.30878823,0.24627440,0.34421304
-5.83791896,2.00610898,0.02762444,0.29562999,0.05160027,0.31242431,0.25163053,0.34363547
-5.83191596,2.02464662,0.02607183,0.29921879,0.05179004,0.31525928,0.25637428,0.34221891
-5.82591296,2.03778687,0.02455173,0.30192009,0.05183332,0.31731000,0.26047425,0.33999098
-5.81990995,2.04566123,0.02307691,0.30375456,0.05173707,0.31861667,0.26390266,0.33699056
-5.81390695,2.04844394,0.02165777,0.30474344,0.05150873,0.31924403,0.26663570,0.33326777
-5.80790395,2.04634543,0.02030239,0.30490635,0.05115601,0.31928214,0.26865407,0.32888394
-5.80190095,2.03960694,0.01901659,0.30425959,0.05068673,0.31884639,0.26994370,0.32391146
-5.79589795,2.02849667,0.01780409,0.30281516,0.05010873,0.31807662,0.27049655,0.31843331
-5.78989495,2.01330742,0.01666671,0.30058051,0.04943000,0.31713545,0.27031160,0.31254254
-5.78389195,1.99435568,0.01560462,0.29755906,0.04865878,0.31620559,0.26939581,0.30634122
-5.77788894,1.97198171,0.01461655,0.29375135,0.04780384,0.31548619,0.26776507,0.29993921
-5.77188594,1.94655037,0.01370016,0.28915686,0.04687474,0.31518832,0.26544494,0.29345254
-5.76588294,1.91845189,0.01285223,0.28377621,0.04588220,0.31552949,0.26247126,0.28700137
-5.75987994,1.88810219,0.01206902,0.27761369,0.04483844,0.31672745,0.25889037,0.28070764
-5.75387694,1.85594194,0.01134643,0.27067971,0.04375747,0.31899344,0.25475899,0.27469240
-5.74787394,1.82243395,0.01068030,0.26299325,0.04265539,0.32252489,0.25014359,0.26907280
-5.74187094,1.78805837,0.01006655,0.25458386,0.04155048,0.32749803,0.24511938,0.26395895
-5.73586793,1.75330555,0.00950135,0.24549316,0.04046322,0.33406048,0.23976873,0.25945065
-5.72986493,1.71866636,0.00898123,0.23577574,0.03941619,0.34232422,0.23417926,0.25563407
-5.72386193,1.68462033,0.00850313,0.22549932,0.03843373,0.35235909,0.22844144,0.25257859
-5.71785893,1.65162194,0.00806440,0.21474413,0.03754151,0.36418725,0.22264598,0.25033390
-5.71185593,1.62008567,0.00766286,0.20360163,0.03676586,0.37777868,0.21688103,0.24892751
-5.70585293,1.59037059,0.00729666,0.19217256,0.03613301,0.39304821,0.21122931,0.24836270
-5.69984992,1.56276546,0.00696426,0.18056445,0.03566820,0.40985406,0.20576537,0.24861723
-5.69384692,1.53747522,0.00666434,0.16888874,0.03539470,0.42799819,0.20055305,0.24964277
-5.68784392,1.51460987,0.00639567,0.15725774,0.03533284,0.44722847,0.19564338,0.25136510
-5.68184092,1.49417650,0.00615702,0.14578150,0.03549896,0.46724288,0.19107288,0.25368534
-5.67583792,1.47607528,0.00594705,0.13456482,0.03590452,0.48769540,0.18686247,0.25648189
-5.66983492,1.46009989,0.00576424,0.12370459,0.03655526,0.50820384,0.18301708,0.25961343
-5.66383192,1.44594254,0.00560682,0.11328744,0.03745062,0.52835907,0.17952588,0.26292258
-5.65782891,1.43320374,0.00547270,0.10338803,0.03858323,0.54773565,0.17636315,0.26624031
-5.65182591,1.42140641,0.00535949,0.09406782,0.03993880,0.56590344,0.17348992,0.26939093
-5.64582291,1.41001390,0.00526447,0.08537446,0.04149619,0.58243967,0.17085600,0.27219736
-5.63981991,1.39845108,0.00518467,0.07734174,0.04322782,0.59694133,0.16840267,0.27448668
-5.63381691,1.38612764,0.00511688,0.06999012,0.04510034,0.60903715,0.16606553,0.27609560
-5.62781391,1.37246251,0.00505778,0.06332768,0.04707564,0.61839893,0.16377773,0.27687568
-5.62181091,1.35690817,0.00500402,0.05735144,0.04911204,0.62475169,0.16147319,0.27669812
-5.61580790,1.33897395,0.00495232,0.05204900,0.05116575,0.62788223,0.15908969,0.27545787
-5.60980490,1.31824702,0.00489962,0.04740021,0.05319250,0.62764588,0.15657186,0.27307700
-5.60380190,1.29441028,0.00484318,0.04337905,0.05514921,0.62397104,0.15387371,0.26950707
-5.59779890,1.26725621,0.00478066,0.03995532,0.05699576,0.61686146,0.15096077,0.26473051
-5.59179590,1.23669635,0.00471029,0.03709626,0.05869666,0.60639611,0.14781163,0.25876096
-5.58579290,1.20276582,0.00463087,0.03476792,0.06022265,0.59272662,0.14441889,0.25164252
-5.57978989,1.16562285,0.00454189,0.03293630,0.06155205,0.57607258,0.14078949,0.24344800
-5.57378689,1.12554360,0.00444352,0.03156815,0.06267192,0.55671471,0.13694438,0.23427630
-5.56778389,1.08291238,0.00433668,0.03063153,0.06357890,0.53498628,0.13291758,0.22424890
-5.56178089,1.03820798,0.00422293,0.03009598,0.06427963,0.51126314,0.12875469,0.21350589
-5.55577789,0.99198677,0.00410452,0.02993254,0.06479092,0.48595278,0.12451092,0.20220135
-5.54977489,0.94486331,0.00398425,0.03011344,0.06513942,0.45948277,0.12024875,0.19049862
-5.54377189,0.89748951,0.00386542,0.03061166,0.06536099,0.43228901,0.11603534,0.17856544
-5.53776888,0.85053304,0.00375172,0.03140040,0.06549969,0.40480436,0.11193975,0.16656917
-5.53176588,0.80465599,0.00364708,0.03245244,0.06560646,0.37744779,0.10803016,0.15467233
-5.52576288,0.76049455,0.00355553,0.03373955,0.06573748,0.35061458,0.10437124,0.14302851
-5.51975988,0.71864042,0.00348111,0.03523198,0.06595241,0.32466776,0.10102162,0.13177883
-5.51375688,0.67962448,0.00342768,0.03689804,0.06631241,0.29993091,0.09803174,0.12104902
-5.50775388,0.64390327,0.00339879,0.03870385,0.06687802,0.27668269,0.09544203,0.11094711
-5.50175088,0.61184842,0.00339755,0.04061333,0.06770716,0.25515285,0.09328159,0.10156188
-5.49574787,0.58373936,0.00342650,0.04258832,0.06885300,0.23551997,0.09156730,0.09296193
-5.48974487,0.55975909,0.00348755,0.04458900,0.07036204,0.21791071,0.09030337,0.08519541
-5.48374187,0.53999317,0.00358181,0.04657442,0.07227227,0.20240053,0.08948152,0.07829034
-5.47773887,0.52443144,0.00370960,0.04850331,0.07461157,0.18901573,0.08908148,0.07225548
-5.47173587,0.51297245,0.00387040,0.05033488,0.07739627,0.17773656,0.08907197,0.06708162
-5.46573287,0.50543007,0.00406280,0.05202991,0.08063010,0.16850132,0.08941207,0.06274325
-5.45972986,0.50154196,0.00428457,0.05355168,0.08430332,0.16121119,0.09005284,0.05920054
-5.45372686,0.50097961,0.00453268,0.05486703,0.08839230,0.15573559,0.09093917,0.05640143
-5.44772386,0.50335950,0.00480338,0.05594729,0.09285935,0.15191798,0.09201186,0.05428400
-5.44172086,0.50825501,0.00509231,0.05676911,0.09765308,0.14958181,0.09320968,0.05277877
-5.43571786,0.51520885,0.00539467,0.05731513,0.10270899,0.14853653,0.09447147,0.05181106
-5.42971486,0.52374568,0.00570531,0.05757449,0.10795060,0.14858357,0.09573820,0.05130329
-5.42371186,0.53338453,0.00601894,0.05754306,0.11329093,0.14952212,0.09695489,0.05117715
-5.41770885,0.54365102,0.00633032,0.05722351,0.11863434,0.15115452,0.09807230,0.05135570
-5.41170585,0.55408892,0.00663444,0.05662514,0.12387880,0.15329134,0.09904842,0.05176522
-5.40570285,0.56427096,0.00692669,0.05576347,0.12891843,0.15575587,0.09984975,0.05233686
-5.39969985,0.57380863,0.00720305,0.05465972,0.13364629,0.15838810,0.10045209,0.05300810
-5.39369685,0.58236084,0.00746023,0.05334004,0.13795740,0.16104794,0.10084122,0.05372394
-5.38769385,0.58964110,0.00769580,0.05183467,0.14175179,0.16361778,0.10101303,0.05443773
-5.38169085,0.59542322,0.00790829,0.05017707,0.14493764,0.16600417,0.10097346,0.05511182
-5.37568784,0.59954529,0.00809719,0.04840291,0.14743416,0.16813878,0.10073795,0.05571784
-5.36968484,0.60191172,0.00826303,0.04654918,0.14917441,0.16997835,0.10033061,0.05623667
-5.36368184,0.60249353,0.00840725,0.04465321,0.15010766,0.17150395,0.09978313,0.05665813
-5.35767884,0.60132658,0.00853218,0.04275191,0.15020135,0.17271932,0.09913325,0.05698039
-5.35167584,0.59850799,0.00864085,0.04088103,0.14944262,0.17364850,0.09842321,0.05720911
-5.34567284,0.59419089,0.00873686,0.03907452,0.14783913,0.17433283,0.09769778,0.05735631
-5.33966983,0.58857754,0.00882417,0.03736412,0.14541941,0.17482740,0.09700243,0.05743919
-5.33366683,0.58191141,0.00890683,0.03577902,0.14223254,0.17519725,0.09638127,0.05747869
-5.32766383,0.57446825,0.00898883,0.03434568,0.13834722,0.17551325,0.09587517,0.05749809
-5.32166083,0.56654695,0.00907380,0.03308788,0.13385035,0.17584816,0.09551999,0.05752158
-5.31565783,0.55846029,0.00916485,0.03202676,0.12884514,0.17627286,0.09534504,0.05757294
-5.30965483,0.55052629,0.00926436,0.03118114,0.12344880,0.17685300,0.09537189,0.05767428
-5.30365183,0.54306050,0.00937383,0.03056786,0.11779001,0.17764629,0.09561351,0.05784514
-5.29764882,0.53636958,0.00949383,0.03020225,0.11200618,0.17870053,0.09607396,0.05810166
-5.29164582,0.53074656,0.00962391,0.03009867,0.10624068,0.18005253,0.09674850,0.05845617
-5.28564282,0.52646786,0.00976266,0.03027107,0.10064007,0.18172786,0.09762424,0.05891703
-5.27963982,0.52379220,0.00990777,0.03073362,0.09535143,0.18374165,0.09868130,0.05948879
-5.27363682,0.52296126,0.01005619,0.03150124,0.09051987,0.18610013,0.09989440,0.06017259
-5.26763382,0.52420189,0.01020431,0.03259017,0.08628618,0.18880297,0.10123493,0.06096692
-5.26163082,0.52772957,0.01034820,0.03401842,0.08278472,0.19184621,0.10267322,0.06186846
-5.25562781,0.53375253,0.01048387,0.03580606,0.08014146,0.19522552,0.10418113,0.06287310
-5.24962481,0.54247616,0.01060755,0.03797548,0.07847217,0.19893966,0.10573464,0.06397710
-5.24362181,0.55410700,0.01071599,0.04055133,0.07788074,0.20299371,0.10731638,0.06517806
-5.23761881,0.56885579,0.01080670,0.04356038,0.07845755,0.20740208,0.10891797,0.06647598
-5.23161581,0.58693909,0.01087821,0.04703111,0.08027786,0.21219073,0.11054204,0.06787397
-5.22561281,0.60857902,0.01093029,0.05099315,0.08340025,0.21739866,0.11220373,0.06937886
-5.21960980,0.63400070,0.01096404,0.05547644,0.08786502,0.22307843,0.11393165,0.07100147
-5.21360680,0.66342755,0.01098199,0.06051030,0.09369266,0.22929549,0.11576816,0.07275652
-5.20760380,0.69707408,0.01098813,0.06612225,0.10088234,0.23612649,0.11776901,0.07466225
-5.20160080,0.73513673,0.01098784,0.07233682,0.10941061,0.24365645,0.12000218,0.07673975
-5.19559780,0.77778306,0.01098771,0.07917426,0.11923036,0.25197495,0.12254609,0.07901189
-5.18959480,0.82513970,0.01099541,0.08664922,0.13027009,0.26117149,0.12548718,0.08150212
-5.18359180,0.87728006,0.01101938,0.09476960,0.14243379,0.27133039,0.12891694,0.08423301
-5.17758879,0.93421231,0.01106857,0.10353544,0.15560138,0.28252522,0.13292852,0.08722473
-5.17158579,0.99586856,0.01115204,0.11293806,0.16963001,0.29481344,0.13761305,0.09049347
-5.16558279,1.06209619,0.01127868,0.12295942,0.18435610,0.30823122,0.14305593,0.09405001
-5.15957979,1.13265176,0.01145677,0.13357184,0.19959839,0.32278902,0.14933311,0.09789834
-5.15357679,1.20719849,0.01169371,0.14473797,0.21516188,0.33846806,0.15650762,0.10203464
-5.14757379,1.28530752,0.01199567,0.15641123,0.23084264,0.35521805,0.16462653,0.10644643
-5.14157079,1.36646338,0.01236728,0.16853651,0.24643339,0.37295622,0.17371850,0.11111223
-5.13556778,1.45007366,0.01281148,0.18105130,0.26172970,0.39156800,0.18379190,0.11600148
-5.12956478,1.53548273,0.01332931,0.19388712,0.27653650,0.41090917,0.19483387,0.12107497
-5.12356178,1.62198917,0.01391983,0.20697128,0.29067480,0.43080962,0.20681014,0.12628561
-5.11755878,1.70886631,0.01458012,0.22022883,0.30398809,0.45107852,0.21966584,0.13157966
-5.11155578,1.79538500,0.01530536,0.23358477,0.31634839,0.47151078,0.23332707,0.13689822
-5.10555278,1.88083787,0.01608890,0.24696632,0.32766128,0.49189443,0.24770351,0.14217905
-5.09954977,1.96456396,0.01692253,0.26030528,0.33786997,0.51201880,0.26269161,0.14735864
-5.09354677,2.04597265,0.01779669,0.27354033,0.34695792,0.53168285,0.27817858,0.15237429
-5.08754377,2.12456584,0.01870078,0.28661927,0.35494995,0.55070358,0.29404673,0.15716637
-5.08154077,2.19995733,0.01962350,0.29950098,0.36191160,0.56892381,0.31017824,0.16168039
-5.07553777,2.27188849,0.02055318,0.31215721,0.36794691,0.58621912,0.32645987,0.16586902
-5.06953477,2.34023930,0.02147819,0.32457396,0.37319443,0.60250348,0.34278767,0.16969376
-5.06353177,2.40503417,0.02238720,0.33675242,0.37782187,0.61773331,0.35907120,0.17312638
-5.05752876,2.46644209,0.02326959,0.34870948,0.38201935,0.63190954,0.37523720,0.17614988
-5.05152576,2.52477074,0.02411564,0.36047757,0.38599178,0.64507764,0.39123239,0.17875904
-5.04552276,2.58045464,0.02491683,0.37210401,0.38995060,0.65732546,0.40702532,0.18096045
-5.03951976,2.63403751,0.02566596,0.38364956,0.39410530,0.66877875,0.42260702,0.18277203
-5.03351676,2.68614927,0.02635730,0.39518639,0.39865505,0.67959471,0.43799036,0.18422204
-5.02751376,2.73747843,0.02698660,0.40679537,0.40378099,0.68995354,0.45320820,0.18534768
-5.02151076,2.78874072,0.02755106,0.41856267,0.40963933,0.70004851,0.46831019,0.18619313
-5.01550775,2.84064522,0.02804929,0.43057586,0.41635576,0.71007478,0.48335846,0.18680740
-5.00950475,2.89385912,0.02848112,0.44291950,0.42402120,0.72021773,0.49842224,0.18724185
-5.00350175,2.94897276,0.02884747,0.45567042,0.43268934,0.73064104,0.51357179,0.18754758
-4.99749875,3.00646625,0.02915011,0.46889292,0.44237570,0.74147543,0.52887176,0.18777286
-4.99149575,3.06667939,0.02939145,0.48263396,0.45305853,0.75280851,0.54437450,0.18796062
-4.98549275,3.12978628,0.02957433,0.49691870,0.46468127,0.76467624,0.56011348,0.18814622
-4.97948974,3.19577607,0.02970179,0.51174663,0.47715646,0.77705676,0.57609738,0.18835562
-4.97348674,3.26444084,0.02977689,0.52708838,0.49037091,0.78986676,0.59230515,0.18860394
-4.96748374,3.33537174,0.02980259,0.54288369,0.50419173,0.80296087,0.60868224,0.18889464
-4.96148074,3.40796365,0.02978161,0.55904048,0.51847310,0.81613409,0.62513849,0.18921927
-4.95547774,3.48142879,0.02971641,0.57543531,0.53306322,0.82912745,0.64154772,0.18955781
-4.94947474,3.55481868,0.02960916,0.59191535,0.54781120,0.84163647,0.65774919,0.18987975
-4.94347174,3.62705400,0.02946182,0.60830162,0.56257359,0.85332237,0.67355090,0.19014551
-4.93746873,3.69696100,0.02927618,0.62439380,0.57722005,0.86382533,0.68873470,0.19030858
-4.93146573,3.76331297,0.02905402,0.63997613,0.59163807,0.87277929,0.70306295,0.19031788
-4.92546273,3.82487499,0.02879723,0.65482431,0.60573641,0.87982764,0.71628641,0.19012040
-4.91945973,3.88044965,0.02850792,0.66871313,0.61944704,0.88463881,0.72815317,0.18966399
-4.91345673,3.92892187,0.02818862,0.68142440,0.63272556,0.88692129,0.73841792,0.18890008
-4.90745373,3.96930028,0.02784234,0.69275485,0.64555005,0.88643707,0.74685134,0.18778620
-4.90145073,4.00075339,0.02747266,0.70252360,0.65791838,0.88301286,0.75324903,0.18628817
-4.89544772,4.02263863,0.02708378,0.71057878,0.66984408,0.87654869,0.75743961,0.18438193
-4.88944472,4.03452287,0.02668048,0.71680304,0.68135109,0.86702318,0.75929143,0.18205475
-4.88344172,4.03619350,0.02626807,0.72111759,0.69246758,0.85449544,0.75871790,0.17930591
-4.87743872,4.02765966,0.02585227,0.72348468,0.70321923,0.83910344,0.75568082,0.17614680
-4.87143572,4.00914376,0.02543899,0.72390824,0.71362234,0.82105892,0.75019190,0.17260040
-4.86543272,3.98106386,0.02503416,0.72243292,0.72367719,0.80063918,0.74231227,0.16870020
-4.85942971,3.94400830,0.02464346,0.71914134,0.73336212,0.77817622,0.73215012,0.16448873
-4.85342671,3.89870401,0.02427205,0.71414998,0.74262871,0.75404373,0.71985669,0.16001561
-4.84742371,3.84598042,0.02392431,0.70760378,0.75139829,0.72864271,0.70562081,0.15533546
-4.84142071,3.78673123,0.02360358,0.69966994,0.75956036,0.70238636,0.68966233,0.15050557
-4.83541771,3.72187600,0.02331193,0.69053104,0.76697286,0.67568507,0.67222482,0.14558367
-4.82941471,3.65232379,0.02304997,0.68037816,0.77346444,0.64893219,0.65356791,0.14062572
-4.82341171,3.57894063,0.02281677,0.66940400,0.77883887,0.62249121,0.63395961,0.13568398
-4.81740870,3.50252243,0.02260975,0.65779665,0.78288123,0.59668500,0.61366898,0.13080534
-4.81140570,3.42377437,0.02242474,0.64573402,0.78536580,0.57178731,0.59295942,0.12603012
-4.80540270,3.34329753,0.02225607,0.63337931,0.78606515,0.54801711,0.57208272,0.12139111
-4.79939970,3.26158286,0.02209673,0.62087747,0.78476009,0.52553559,0.55127420,0.11691320
-4.79339670,3.17901224,0.02193860,0.60835295,0.78124989,0.50444590,0.53074883,0.11261332
-4.78739370,3.09586580,0.02177281,0.59590835,0.77536232,0.48479545,0.51069838,0.10850079
-4.78139070,3.01233457,0.02159000,0.58362432,0.76696284,0.46658048,0.49128963,0.10457796
-4.77538769,2.92853696,0.02138079,0.57156011,0.75596252,0.44975234,0.47266343,0.10084118
-4.76938469,2.84453756,0.02113609,0.55975499,0.74232426,0.43422518,0.45493453,0.09728180
-4.76338169,2.76036692,0.02084757,0.54823009,0.72606690,0.41988442,0.43819194,0.09388742
-4.75737869,2.67604051,0.02050794,0.53699054,0.70726705,0.40659551,0.42249981,0.09064307
-4.75137569,2.59157586,0.02011134,0.52602781,0.68605842,0.39421250,0.40789850,0.08753239
-4.74537269,2.50700672,0.01965359,0.51532195,0.66262888,0.38258601,0.39440589,0.08453861
-4.73936968,2.42239349,0.01913238,0.50484379,0.63721516,0.37157020,0.38201867,0.08164551
-4.73336668,2.33782968,0.01854745,0.49455696,0.61009568,0.36102849,0.37071377,0.07883810
-4.72736368,2.25344415,0.01790060,0.48441963,0.58158172,0.35083792,0.36044971,0.07610314
-4.72136068,2.16939982,0.01719568,0.47438620,0.55200751,0.34089212,0.35116806,0.07342946
-4.71535768,2.08588896,0.01643855,0.46440879,0.52171966,0.33110279,0.34279492,0.07080811
-4.70935468,2.00312638,0.01563685,0.45443872,0.49106646,0.32139999,0.33524269,0.06823234
-4.70335168,1.92134099,0.01479987,0.44442804,0.46038754,0.31173140,0.32841194,0.06569751
-4.69734867,1.84076710,0.01393826,0.43433120,0.43000439,0.30206066,0.32219372,0.06320084
-4.69134567,1.76163619,0.01306381,0.42410684,0.40021207,0.29236527,0.31647214,0.06074120
-4.68534267,1.68417006,0.01218915,0.41371986,0.37127248,0.28263415,0.31112739,0.05831886
-4.67933967,1.60857606,0.01132749,0.40314371,0.34340928,0.27286518,0.30603913,0.05593522
-4.67333667,1.53504473,0.01049239,0.39236282,0.31680477,0.26306296,0.30109014,0.05359270
-4.66733367,1.46375022,0.00969756,0.38137515,0.29159850,0.25323692,0.29617030,0.05129456
-4.66133067,1.39485319,0.00895664,0.37019468,0.26788772,0.24339989,0.29118053,0.04904490
-4.65532766,1.32850608,0.00828311,0.35885387,0.24572933,0.23356730,0.28603680,0.04684868
-4.64932466,1.26486007,0.00769017,0.34740559,0.22514324,0.22375680,0.28067380,0.04471176
-4.64332166,1.20407319,0.00719067,0.33592477,0.20611677,0.21398853,0.27504821,0.04264108
-4.63731866,1.14631868,0.00679709,0.32450924,0.18860974,0.20428571,0.26914139,0.04064473
-4.63131566,1.09179281,0.00652152,0.31327985,0.17256009,0.19467561,0.26296121,0.03873212
-4.62531266,1.04072149,0.00637564,0.30237962,0.15788951,0.18519066,0.25654310,0.03691409
-4.61930965,0.99336473,0.00637067,0.29197198,0.14450901,0.17586968,0.24994997,0.03520293
-4.61330665,0.95001867,0.00651739,0.28223787,0.13232402,0.16675903,0.24327119,0.03361238
-4.60730365,0.91101456,0.00682598,0.27337191,0.12123896,0.15791358,0.23662047,0.03215755
-4.60130065,0.87671479,0.00730596,0.26557762,0.11116109,0.14939750,0.23013287,0.03085470
-4.59529765,0.84750572,0.00796600,0.25906189,0.10200350,0.14128475,0.22396081,0.02972102
-4.58929465,0.82378788,0.00881369,0.25402868,0.09368742,0.13365927,0.21826959,0.02877424
-4.58329165,0.80596384,0.00985528,0.25067253,0.08614360,0.12661490,0.21323223,0.02803227
-4.57728864,0.79442444,0.01109537,0.24917173,0.07931311,0.12025510,0.20902416,0.02751273
-4.57128564,0.78953423,0.01253659,0.24968171,0.07314742,0.11469236,0.20581787,0.02723245
-4.56528264,0.79161678,0.01417927,0.25232888,0.06760802,0.11004757,0.20377773,0.02720703
-4.55927964,0.80094104,0.01602107,0.25720506,0.06266571,0.10644930,0.20305528,0.02745040
-4.55327664,0.81770924,0.01805676,0.26436300,0.05829959,0.10403296,0.20378514,0.02797438
-4.54727364,0.84204744,0.02027794,0.27381301,0.05449599,0.10294007,0.20608171,0.02878842
-4.54127064,0.87399909,0.02267298,0.28552110,0.05124739,0.10331749,0.21003681,0.02989936
-4.53526763,0.91352223,0.02522692,0.29940863,0.04855142,0.10531671,0.21571826,0.03131127
-4.52926463,0.96049042,0.02792165,0.31535353,0.04640996,0.10909308,0.22316953,0.03302550
-4.52326163,1.01469761,0.03073612,0.33319332,0.04482854,0.11480504,0.23241022,0.03504075
-4.51725863,1.07586651,0.03364675,0.35272951,0.04381574,0.12261326,0.24343754,0.03735329
-4.51125563,1.14366015,0.03662796,0.37373356,0.04338297,0.13267946,0.25622838,0.03995723
-4.50525263,1.21769586,0.03965284,0.39595398,0.04354417,0.14516515,0.27074199,0.04284495
-4.49924962,1.29756086,0.04269386,0.41912425,0.04431575,0.16022980,0.28692299,0.04600742
-4.49324662,1.38282842,0.04572376,0.44297139,0.04571640,0.17802874,0.30470440,0.04943467
-4.48724362,1.47307353,0.04871632,0.46722454,0.04776689,0.19871044,0.32401065,0.05311619
-4.48124062,1.56788695,0.05164723,0.49162339,0.05048971,0.22241333,0.34476015,0.05704121
-4.47523762,1.66688665,0.05449481,0.51592573,0.05390849,0.24926199,0.36686741,0.06119904
-4.46923462,1.76972565,0.05724069,0.53991409,0.05804708,0.27936282,0.39024443,0.06557911
-4.46323162,1.87609558,0.05987022,0.56340075,0.06292846,0.31279925,0.41480127,0.07017107
-4.45722861,1.98572544,0.06237280,0.58623119,0.06857318,0.34962651,0.44044582,0.07496457
-4.45122561,2.09837543,0.06474193,0.60828551,0.07499755,0.38986616,0.46708271,0.07994902
-4.44522261,2.21382592,0.06697501,0.62947802,0.08221162,0.43350044,0.49461149,0.08511310
-4.43921961,2.33186213,0.06907301,0.64975475,0.09021685,0.48046684,0.52292414,0.09044427
-4.43321661,2.45225521,0.07103977,0.66908935,0.09900378,0.53065285,0.55190219,0.09592803
-4.42721361,2.57474106,0.07288131,0.68747741,0.10854968,0.58389135,0.58141361,0.10154723
-4.42121061,2.69899795,0.07460488,0.70492971,0.11881638,0.63995676,0.61130983,0.10728135
-4.41520760,2.82462477,0.07621795,0.72146488,0.12974844,0.69856234,0.64142305,0.11310579
-4.40920460,2.95112132,0.07772731,0.73710178,0.14127176,0.75935872,0.67156429,0.11899123
-4.40320160,3.07787246,0.07913807,0.75185247,0.15329288,0.82193401,0.70152226,0.12490322
-4.39719860,3.20413747,0.08045295,0.76571596,0.16569899,0.88581571,0.73106349,0.13080188
-4.39119560,3.32904600,0.08167162,0.77867341,0.17835884,0.95047444,0.75993373,0.13664190
-4.38519260,3.45160169,0.08279044,0.79068512,0.19112463,1.01532969,0.78786081,0.14237277
-4.37918959,3.57069397,0.08380234,0.80168959,0.20383479,1.07975760,0.81455903,0.14793934
-4.37318659,3.68511824,0.08469707,0.81160484,0.21631778,1.14310066,0.83973492,0.15328267
-4.36718359,3.79360418,0.08546180,0.82033196,0.22839668,1.20467927,0.86309434,0.15834118
-4.36118059,3.89485136,0.08608190,0.82776084,0.23989461,1.26380491,0.88435059,0.16305204
-4.35517759,3.98757093,0.08654201,0.83377767,0.25064055,1.31979463,0.90323335,0.16735284
-4.34917459,4.07053154,0.08682734,0.83827400,0.26047557,1.37198641,0.91949790,0.17118332
-4.34317159,4.14260772,0.08692501,0.84115660,0.26925903,1.41975505,0.93293439,0.17448735
-4.33716858,4.20282819,0.08682545,0.84235772,0.27687456,1.46252805,0.94337653,0.17721474
-4.33116558,4.25042176,0.08652379,0.84184500,0.28323538,1.49980081,0.95070938,0.17932316
-4.32516258,4.28485846,0.08602100,0.83963045,0.28828885,1.53115078,0.95487576,0.18077975
-4.31915958,4.30588350,0.08532495,0.83577774,0.29201985,1.55624988,0.95588079,0.18156262
-4.31315658,4.31354207,0.08445106,0.83040739,0.29445278,1.57487464,0.95379446,0.18166191
-4.30715358,4.30819339,0.08342264,0.82369942,0.29565208,1.58691376,0.94875178,0.18108060
