energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.59179590,3.33321047,0.15149722,0.00000000,0.08193890,2.25743563,1.00793330,1.19747406
-5.58579290,3.32981801,0.15199839,0.00000000,0.08138890,2.25477245,1.01513018,1.19573609
-5.57978989,3.32640391,0.15262172,0.00000000,0.08087081,2.25202405,1.02305980,1.19366505
-5.57378689,3.32367105,0.15339080,0.00000000,0.08039423,2.24967081,1.03195622,1.19147693
-5.56778389,3.32215518,0.15431938,0.00000000,0.07996429,2.24808093,1.04198842,1.18933436
-5.56178089,3.32219423,0.15541016,0.00000000,0.07958135,2.24748945,1.05324793,1.18733689
-5.55577789,3.32390464,0.15665402,0.00000000,0.07924090,2.24798211,1.06573914,1.18551374
-5.54977489,3.32716643,0.15802959,0.00000000,0.07893354,2.24948501,1.07937264,1.18381936
-5.54377189,3.33161816,0.15950338,0.00000000,0.07864525,2.25176104,1.09396246,1.18213243
-5.53776888,3.33666282,0.16103033,0.00000000,0.07835777,2.25441377,1.10922723,1.18025841
-5.53176588,3.34148485,0.16255494,0.00000000,0.07804927,2.25689884,1.12479575,1.17793581
-5.52576288,3.34507807,0.16401286,0.00000000,0.07769507,2.25854282,1.14021680,1.17484606
-5.51975988,3.34628366,0.16533294,0.00000000,0.07726863,2.25856892,1.15497298,1.17062662
-5.51375688,3.34383674,0.16643966,0.00000000,0.07674262,2.25612850,1.16849805,1.16488680
-5.50775388,3.33641957,0.16725581,0.00000000,0.07609000,2.25033710,1.18019718,1.15722574
-5.50175088,3.32271899,0.16770541,0.00000000,0.07528522,2.24031348,1.18946922,1.14725147
-5.49574787,3.30148551,0.16771655,0.00000000,0.07430533,2.22521964,1.19572999,1.13460041
-5.48974487,3.27159122,0.16722429,0.00000000,0.07313102,2.20430011,1.19843561,1.11895620
-5.48374187,3.23208380,0.16617322,0.00000000,0.07174753,2.17691867,1.19710472,1.10006695
-5.47773887,3.18223415,0.16451972,0.00000000,0.07014544,2.14259064,1.19133877,1.07776024
-5.47173587,3.12157536,0.16223385,0.00000000,0.06832112,2.10100934,1.18083920,1.05195491
-5.46573287,3.04993141,0.15930062,0.00000000,0.06627711,2.05206557,1.16542103,1.02266935
-5.45972986,2.96743430,0.15572079,0.00000000,0.06402220,1.99585924,1.14502209,0.99002571
-5.45372686,2.87452924,0.15151100,0.00000000,0.06157118,1.93270287,1.11970769,0.95425017
-5.44772386,2.77196779,0.14670339,0.00000000,0.05894456,1.86311692,1.08967060,0.91566910
-5.44172086,2.66078969,0.14134462,0.00000000,0.05616788,1.78781740,1.05522630,0.87470155
-5.43571786,2.54229460,0.13549447,0.00000000,0.05327104,1.70769663,1.01680415,0.83184845
-5.42971486,2.41800527,0.12922392,0.00000000,0.05028736,1.62379822,0.97493463,0.78767915
-5.42371186,2.28962405,0.12261306,0.00000000,0.04725264,1.53728744,0.93023363,0.74281590
-5.41770885,2.15898500,0.11574872,0.00000000,0.04420416,1.44941862,0.88338433,0.69791708
-5.41170585,2.02800346,0.10872200,0.00000000,0.04117965,1.36150088,0.83511763,0.65365982
-5.40570285,1.89862543,0.10162588,0.00000000,0.03821636,1.27486359,0.78619185,0.61072273
-5.39969985,1.77277849,0.09455288,0.00000000,0.03535016,1.19082293,0.73737265,0.56976934
-5.39369685,1.65232585,0.08759292,0.00000000,0.03261476,1.11065058,0.68941364,0.53143270
-5.38769385,1.53902501,0.08083151,0.00000000,0.03004104,1.03554544,0.64303862,0.49630154
-5.38169085,1.43449177,0.07434817,0.00000000,0.02765651,0.96660896,0.59892563,0.46490832
-5.37568784,1.34017037,0.06821529,0.00000000,0.02548492,0.90482465,0.55769344,0.43771913
-5.36968484,1.25730985,0.06249729,0.00000000,0.02354598,0.85104170,0.51989054,0.41512572
-5.36368184,1.18694685,0.05725014,0.00000000,0.02185519,0.80596297,0.48598685,0.39743933
-5.35767884,1.12989431,0.05252129,0.00000000,0.02042384,0.77013692,0.45636813,0.38488651
-5.35167584,1.08673598,0.04834987,0.00000000,0.01925901,0.74395347,0.43133298,0.37760650
-5.34567284,1.05782597,0.04476711,0.00000000,0.01836372,0.72764327,0.41109230,0.37565028
-5.33966983,1.04329294,0.04179714,0.00000000,0.01773710,0.72128005,0.39577097,0.37898095
-5.33366683,1.04304835,0.03945777,0.00000000,0.01737465,0.72478584,0.38541151,0.38747543
-5.32766383,1.05679824,0.03776160,0.00000000,0.01726848,0.73793853,0.37997948,0.40092742
-5.32166083,1.08405811,0.03671704,0.00000000,0.01740763,0.76038164,0.37937036,0.41905148
-5.31565783,1.12417054,0.03632945,0.00000000,0.01777834,0.79163605,0.38341748,0.44148832
-5.30965483,1.17632522,0.03660223,0.00000000,0.01836442,0.83111340,0.39190097,0.46781128
-5.30365183,1.23958106,0.03753785,0.00000000,0.01914758,0.87813117,0.40455733,0.49753401
-5.29764882,1.31289011,0.03913878,0.00000000,0.02010775,0.93192902,0.42108928,0.53011940
-5.29164582,1.39512304,0.04140830,0.00000000,0.02122344,0.99168642,0.44117586,0.56498968
-5.28564282,1.48509573,0.04435111,0.00000000,0.02247214,1.05654119,0.46448231,0.60153769
-5.27963982,1.58159651,0.04797377,0.00000000,0.02383065,1.12560870,0.49066960,0.63913916
-5.27363682,1.68341369,0.05228495,0.00000000,0.02527549,1.19800139,0.51940333,0.67716586
-5.26763382,1.78936253,0.05729538,0.00000000,0.02678326,1.27284810,0.55036168,0.71499924
-5.26163082,1.89831111,0.06301764,0.00000000,0.02833104,1.34931283,0.58324236,0.75204444
-5.25562781,2.00920429,0.06946566,0.00000000,0.02989675,1.42661229,0.61776813,0.78774398
-5.24962481,2.12108490,0.07665394,0.00000000,0.03145949,1.50403170,0.65369089,0.82159104
-5.24362181,2.23311161,0.08459659,0.00000000,0.03299992,1.58093837,0.69079406,0.85314155
-5.23761881,2.34457246,0.09330609,0.00000000,0.03450046,1.65679247,0.72889336,0.88202492
-5.23161581,2.45489380,0.10279190,0.00000000,0.03594563,1.73115460,0.76783579,0.90795270
-5.22561281,2.56364396,0.11305887,0.00000000,0.03732217,1.80368981,0.80749699,0.93072509
-5.21960980,2.67053158,0.12410555,0.00000000,0.03861918,1.87416799,0.84777712,0.95023471
-5.21360680,2.77539851,0.13592239,0.00000000,0.03982822,1.94246040,0.88859544,0.96646762
-5.20760380,2.87820763,0.14849002,0.00000000,0.04094322,2.00853272,0.92988390,0.97950147
-5.20160080,2.97902593,0.16177759,0.00000000,0.04196048,2.07243473,0.97158012,0.98950066
-5.19559780,3.07800374,0.17574119,0.00000000,0.04287844,2.13428716,1.01362013,0.99670886
-5.18959480,3.17535087,0.19032259,0.00000000,0.04369751,2.19426625,1.05593132,1.00143901
-5.18359180,3.27131092,0.20544828,0.00000000,0.04441977,2.25258680,1.09842600,1.00406121
-5.17758879,3.36613477,0.22102893,0.00000000,0.04504867,2.30948439,1.14099601,1.00498898
-5.17158579,3.46005460,0.23695927,0.00000000,0.04558868,2.36519759,1.18350877,1.00466445
-5.16558279,3.55325971,0.25311854,0.00000000,0.04604493,2.41995103,1.22580494,1.00354292
-5.15957979,3.64587518,0.26937156,0.00000000,0.04642283,2.47394001,1.26769813,1.00207761
-5.15357679,3.73794451,0.28557031,0.00000000,0.04672776,2.52731735,1.30897653,1.00070497
-5.14757379,3.82941703,0.30155620,0.00000000,0.04696472,2.58018306,1.34940667,0.99983123
-5.14157079,3.92014068,0.31716285,0.00000000,0.04713809,2.63257722,1.38873897,0.99982065
-5.13556778,4.00986063,0.33221948,0.00000000,0.04725140,2.68447632,1.42671511,1.00098586
-5.12956478,4.09822366,0.34655467,0.00000000,0.04730720,2.73579327,1.46307665,1.00358063
-5.12356178,4.18478823,0.36000051,0.00000000,0.04730702,2.78638079,1.49757465,1.00779525
-5.11755878,4.26903978,0.37239699,0.00000000,0.04725132,2.83603818,1.52997965,1.01375461
-5.11155578,4.35041042,0.38359640,0.00000000,0.04713964,2.88452086,1.56009162,1.02151894
-5.10555278,4.42830224,0.39346776,0.00000000,0.04697076,2.93155233,1.58774924,1.03108705
-5.09954977,4.50211300,0.40190093,0.00000000,0.04674289,2.97683787,1.61283804,1.04240189
-5.09354677,4.57126313,0.40881030,0.00000000,0.04645400,3.02007919,1.63529682,1.05535786
-5.08754377,4.63522264,0.41413801,0.00000000,0.04610212,3.06098949,1.65512214,1.06980981
-5.08154077,4.69353674,0.41785637,0.00000000,0.04568570,3.09930803,1.67237040,1.08558281
-5.07553777,4.74584894,0.41996954,0.00000000,0.04520399,3.13481356,1.68715740,1.10248264
-5.06953477,4.79192059,0.42051428,0.00000000,0.04465734,3.16733610,1.69965536,1.12030609
-5.06353177,4.83164582,0.41955969,0.00000000,0.04404756,3.19676629,1.71008749,1.13885087
-5.05752876,4.86506132,0.41720603,0.00000000,0.04337818,3.22306208,1.71872033,1.15792455
-5.05152576,4.89235037,0.41358254,0.00000000,0.04265464,3.24625250,1.72585419,1.17735217
-5.04552276,4.91384105,0.40884435,0.00000000,0.04188442,3.26643818,1.73181226,1.19698226
-5.03951976,4.92999851,0.40316855,0.00000000,0.04107711,3.28378888,1.73692880,1.21669100
-5.03351676,4.94141185,0.39674961,0.00000000,0.04024436,3.29853807,1.74153708,1.23638459
-5.02751376,4.94877604,0.38979419,0.00000000,0.03939969,3.31097489,1.74595772,1.25599958
-5.02151076,4.95286972,0.38251560,0.00000000,0.03855835,3.32143396,1.75048792,1.27550155
-5.01550775,4.95452983,0.37512805,0.00000000,0.03773692,3.33028353,1.75539222,1.29488220
-5.00950475,4.95462432,0.36784088,0.00000000,0.03695299,3.33791263,1.76089520,1.31415513
-5.00350175,4.95402382,0.36085298,0.00000000,0.03622467,3.34471779,1.76717643,1.33335080
-4.99749875,4.95357384,0.35434759,0.00000000,0.03557014,3.35109001,1.77436798,1.35251082
-4.99149575,4.95406832,0.34848761,0.00000000,0.03500710,3.35740255,1.78255454,1.37168234
-4.98549275,4.95622592,0.34341152,0.00000000,0.03455227,3.36400019,1.79177599,1.39091248
-4.97948974,4.96066974,0.33923024,0.00000000,0.03422091,3.37119032,1.80203241,1.41024361
-4.97348674,4.96791141,0.33602473,0.00000000,0.03402626,3.37923623,1.81329100,1.42970940
-4.96748374,4.97834004,0.33384462,0.00000000,0.03397919,3.38835290,1.82549460,1.44933217
-4.96148074,4.99221633,0.33270779,0.00000000,0.03408778,3.39870533,1.83857126,1.46912145
-4.95547774,5.00967196,0.33260092,0.00000000,0.03435707,3.41040932,1.85244429,1.48907393
-4.94947474,5.03071411,0.33348102,0.00000000,0.03478881,3.42353463,1.86704219,1.50917463
-4.94347174,5.05523458,0.33527772,0.00000000,0.03538134,3.43811008,1.88230782,1.52939928
-4.93746873,5.08302306,0.33789647,0.00000000,0.03612958,3.45413028,1.89820644,1.54971756
-4.93146573,5.11378367,0.34122225,0.00000000,0.03702510,3.47156344,1.91473194,1.57009688
-4.92546273,5.14715382,0.34512393,0.00000000,0.03805625,3.49035974,1.93191100,1.59050658
-4.91945973,5.18272447,0.34945885,0.00000000,0.03920842,3.51045965,1.94980491,1.61092185
-4.91345673,5.22006069,0.35407770,0.00000000,0.04046434,3.53180176,1.96850890,1.63132739
-4.90745373,5.25872152,0.35882942,0.00000000,0.04180448,3.55432950,1.98814901,1.65172022
-4.90145073,5.29827834,0.36356586,0.00000000,0.04320750,3.57799645,2.00887656,1.67211155
-4.89544772,5.33833072,0.36814632,0.00000000,0.04465069,3.60276985,2.03086069,1.69252741
-4.88944472,5.37851948,0.37244155,0.00000000,0.04611053,3.62863225,2.05427914,1.71300811
-4.88344172,5.41853624,0.37633727,0.00000000,0.04756323,3.65558106,2.07930794,1.73360633
-4.87743872,5.45812952,0.37973705,0.00000000,0.04898523,3.68362645,2.10611050,1.75438415
-4.87143572,5.49710727,0.38256447,0.00000000,0.05035376,3.71278741,2.13482676,1.77540899
-4.86543272,5.53533621,0.38476462,0.00000000,0.05164735,3.74308672,2.16556293,1.79674889
-4.85942971,5.57273822,0.38630480,0.00000000,0.05284635,3.77454490,2.19838252,1.81846737
-4.85342671,5.60928447,0.38717451,0.00000000,0.05393329,3.80717395,2.23329915,1.84061814
-4.84742371,5.64498782,0.38738479,0.00000000,0.05489337,3.84097106,2.27027152,1.86324011
-4.84142071,5.67989419,0.38696687,0.00000000,0.05571470,3.87591297,2.30920089,1.88635292
-4.83541771,5.71407343,0.38597040,0.00000000,0.05638864,3.91195129,2.34993124,1.90995332
-4.82941471,5.74761040,0.38446113,0.00000000,0.05690993,3.94900904,2.39225212,1.93401257
-4.82341171,5.78059658,0.38251828,0.00000000,0.05727682,3.98697871,2.43590396,1.95847507
-4.81740870,5.81312263,0.38023167,0.00000000,0.05749106,4.02572191,2.48058571,1.98325807
-4.81140570,5.84527202,0.37769870,0.00000000,0.05755786,4.06507043,2.52596414,2.00825277
-4.80540270,5.87711588,0.37502125,0.00000000,0.05748572,4.10482883,2.57168459,2.03332639
-4.79939970,5.90870911,0.37230265,0.00000000,0.05728614,4.14477802,2.61738227,2.05832528
-4.79339670,5.94008740,0.36964478,0.00000000,0.05697334,4.18467993,2.66269376,2.08307876
-4.78739370,5.97126536,0.36714527,0.00000000,0.05656380,4.22428261,2.70726790,2.10740356
-4.78139070,6.00223533,0.36489505,0.00000000,0.05607582,4.26332580,2.75077575,2.13110863
-4.77538769,6.03296690,0.36297612,0.00000000,0.05552895,4.30154641,2.79291895,2.15400015
-4.76938469,6.06340702,0.36145968,0.00000000,0.05494345,4.33868407,2.83343637,2.17588651
-4.76338169,6.09348074,0.36040460,0.00000000,0.05433965,4.37448629,2.87210864,2.19658322
-4.75737869,6.12309244,0.35985625,0.00000000,0.05373739,4.40871341,2.90876070,2.21591773
-4.75137569,6.15212793,0.35984578,0.00000000,0.05315540,4.44114330,2.94326231,2.23373383
-4.74537269,6.18045727,0.36038971,0.00000000,0.05261075,4.47157571,2.97552680,2.24989600
-4.73936968,6.20793853,0.36148992,0.00000000,0.05211836,4.49983651,3.00550824,2.26429336
-4.73336668,6.23442250,0.36313405,0.00000000,0.05169055,4.52578185,3.03319761,2.27684340
-4.72736368,6.25975833,0.36529612,0.00000000,0.05133671,4.54930204,3.05861806,2.28749532
-4.72136068,6.28380005,0.36793758,0.00000000,0.05106299,4.57032540,3.08181991,2.29623307
-4.71535768,6.30641351,0.37100855,0.00000000,0.05087224,4.58882169,3.10287564,2.30307777
-4.70935468,6.32748367,0.37444928,0.00000000,0.05076390,4.60480507,3.12187509,2.30808962
-4.70335168,6.34692146,0.37819177,0.00000000,0.05073410,4.61833625,3.13892128,2.31136886
-4.69734867,6.36466987,0.38216159,0.00000000,0.05077582,4.62952349,3.15412674,2.31305577
-4.69134567,6.38070861,0.38627964,0.00000000,0.05087921,4.63852211,3.16761063,2.31332945
-4.68534267,6.39505672,0.39046402,0.00000000,0.05103192,4.64553217,3.17949636,2.31240508
-4.67933967,6.40777268,0.39463182,0.00000000,0.05121956,4.65079399,3.18990978,2.31052969
-4.67333667,6.41895158,0.39870087,0.00000000,0.05142618,4.65458133,3.19897758,2.30797620
-4.66733367,6.42871914,0.40259132,0.00000000,0.05163485,4.65719219,3.20682584,2.30503573
-4.66133067,6.43722252,0.40622710,0.00000000,0.05182820,4.65893716,3.21357839,2.30200839
-4.65532766,6.44461825,0.40953725,0.00000000,0.05198899,4.66012577,3.21935477,2.29919259
-4.64932466,6.45105752,0.41245694,0.00000000,0.05210062,4.66105111,3.22426776,2.29687326
-4.64332166,6.45666966,0.41492839,0.00000000,0.05214771,4.66197334,3.22842016,2.29530937
-4.63731866,6.46154463,0.41690153,0.00000000,0.05211648,4.66310292,3.23190095,2.29472133
-4.63131566,6.46571549,0.41833442,0.00000000,0.05199518,4.66458425,3.23478090,2.29527868
-4.62531266,6.46914198,0.41919348,0.00000000,0.05177440,4.66648084,3.23710771,2.29708881
-4.61930965,6.47169638,0.41945351,0.00000000,0.05144727,4.66876271,3.23890089,2.30018736
-4.61330665,6.47315277,0.41909753,0.00000000,0.05100964,4.67129717,3.24014693,2.30453073
-4.60730365,6.47318062,0.41811646,0.00000000,0.05046008,4.67384360,3.24079496,2.30999140
-4.60130065,6.47134360,0.41650862,0.00000000,0.04979990,4.67605294,3.24075334,2.31635637
-4.59529765,6.46710430,0.41427918,0.00000000,0.04903300,4.67747240,3.23988789,2.32332914
-4.58929465,6.45983502,0.41143951,0.00000000,0.04816569,4.67755564,3.23802183,2.33053524
-4.58329165,6.44883490,0.40800649,0.00000000,0.04720647,4.67567833,3.23493819,2.33753150
-4.57728864,6.43335294,0.40400188,0.00000000,0.04616575,4.67115885,3.23038478,2.34381871
-4.57128564,6.41261647,0.39945169,0.00000000,0.04505552,4.66328369,3.22408198,2.34885745
-4.56528264,6.38586407,0.39438565,0.00000000,0.04388902,4.65133664,3.21573343,2.35208656
-4.55927964,6.35238189,0.38883681,0.00000000,0.04268043,4.63463076,3.20503946,2.35294361
-4.55327664,6.31154195,0.38284124,0.00000000,0.04144454,4.61254208,3.19171301,2.35088662
-4.54727364,6.26284088,0.37643793,0.00000000,0.04019644,4.58454358,3.17549753,2.34541628
-4.54127064,6.20593741,0.36966878,0.00000000,0.03895127,4.55023803,3.15618618,2.33609770
-4.53526763,6.14068708,0.36257872,0.00000000,0.03772397,4.50938836,3.13364170,2.32258092
-4.52926463,6.06717232,0.35521597,0.00000000,0.03652907,4.46194422,3.10781576,2.30461924
-4.52326163,5.98572654,0.34763229,0.00000000,0.03538055,4.40806325,3.07876706,2.28208470
-4.51725863,5.89695090,0.33988325,0.00000000,0.03429166,4.34812626,3.04667704,2.25497998
-4.51125563,5.80172258,0.33202851,0.00000000,0.03327490,4.28274522,3.01186225,2.22344619
-4.50525263,5.70119397,0.32413189,0.00000000,0.03234186,4.21276359,2.97478260,2.18776627
-4.49924962,5.59678215,0.31626129,0.00000000,0.03150319,4.13924860,2.93604462,2.14836358
-4.49324662,5.49014895,0.30848850,0.00000000,0.03076858,4.06347563,2.89639940,2.10579600
-4.48724362,5.38317167,0.30088858,0.00000000,0.03014665,3.98690488,2.85673482,2.06074531
-4.48124062,5.27790554,0.29353911,0.00000000,0.02964496,3.91115108,2.81806226,2.01400261
-4.47523762,5.17653878,0.28651910,0.00000000,0.02926996,3.83794724,2.78149786,1.96644990
-4.46923462,5.08134203,0.27990768,0.00000000,0.02902689,3.76910360,2.74823923,1.91903877
-4.46323162,4.99461366,0.27378249,0.00000000,0.02891975,3.70646329,2.71953820,1.87276685
-4.45722861,4.91862310,0.26821802,0.00000000,0.02895126,3.65185622,2.69667089,1.82865276
-4.45122561,4.85555410,0.26328380,0.00000000,0.02912275,3.60705297,2.68090622,1.78771072
-4.44522261,4.80745015,0.25904254,0.00000000,0.02943414,3.57372029,2.67347426,1.75092543
-4.43921961,4.77616392,0.25554845,0.00000000,0.02988391,3.55337987,2.67553573,1.71922827
-4.43321661,4.76331267,0.25284564,0.00000000,0.03046905,3.54737189,2.68815397,1.69347555
-4.42721361,4.77024107,0.25096678,0.00000000,0.03118507,3.55682449,2.71227045,1.67442948
-4.42121061,4.79799278,0.24993217,0.00000000,0.03202606,3.58263026,2.74868486,1.66274242
-4.41520760,4.84729136,0.24974899,0.00000000,0.03298477,3.62543026,2.79804024,1.65894483
-4.40920460,4.91853110,0.25041118,0.00000000,0.03405266,3.68560594,2.86081368,1.66343705
-4.40320160,5.01177737,0.25189953,0.00000000,0.03522013,3.76327872,2.93731231,1.67648499
-4.39719860,5.12677603,0.25418226,0.00000000,0.03647661,3.85831681,3.02767448,1.69821960
-4.39119560,5.26297063,0.25721598,0.00000000,0.03781084,3.97034833,3.13187521,1.72863964
-4.38519260,5.41952621,0.26094688,0.00000000,0.03921103,4.09877964,3.24973506,1.76761748
-4.37918959,5.59535770,0.26531219,0.00000000,0.04066515,4.24281732,3.38093129,1.81490725
-4.37318659,5.78916110,0.27024178,0.00000000,0.04216108,4.40149247,3.52500997,1.87015457
-4.36718359,5.99944547,0.27565982,0.00000000,0.04368691,4.57368552,3.68139775,1.93290741
-4.36118059,6.22456391,0.28148640,0.00000000,0.04523106,4.75815013,3.84941226,2.00262718
-4.35517759,6.46274159,0.28763908,0.00000000,0.04678249,4.95353488,4.02826992,2.07869963
-4.34917459,6.71209988,0.29403421,0.00000000,0.04833078,5.15840151,4.21709062,2.16044487
-4.34317159,6.97067533,0.30058813,0.00000000,0.04986620,5.37123912,4.41489883,2.24712629
-4.33716858,7.23643326,0.30721804,0.00000000,0.05137975,5.59047401,4.62062128,2.33795815
-4.33116558,7.50727625,0.31384268,0.00000000,0.05286311,5.81447513,4.83308152,2.43211175
-4.32516258,7.78104787,0.32038275,0.00000000,0.05430861,6.04155601,5.05099244,2.52872035
-4.31915958,8.05553325,0.32676116,0.00000000,0.05570905,6.26997385,5.27294774,2.62688322
-4.31315658,8.32845782,0.33290314,0.00000000,0.05705765,6.49792732,5.49741413,2.72566915
-4.30715358,8.59748614,0.33873627,0.00000000,0.05834785,6.72355439,5.72272562,2.82411997
