energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Y_p_up,Y_d_up
-5.85592796,0.46072296,0.01038470,0.27052537,0.04828730,0.00043250,0.11459878,0.17619157
-5.84992496,0.43405156,0.01027597,0.25395812,0.04583182,0.00042150,0.11409782,0.16486102
-5.84392196,0.41190818,0.01022016,0.24014057,0.04376535,0.00041557,0.11492660,0.15533443
-5.83791896,0.39396763,0.01020890,0.22889180,0.04206365,0.00041440,0.11698182,0.14751052
-5.83191596,0.37991406,0.01023366,0.22003924,0.04070067,0.00041771,0.12015858,0.14129318
-5.82591296,0.36944797,0.01028596,0.21342311,0.03964882,0.00042521,0.12435256,0.13659487
-5.81990995,0.36229230,0.01035761,0.20890030,0.03887942,0.00043665,0.12946204,0.13333957
-5.81390695,0.35819751,0.01044090,0.20634753,0.03836301,0.00045175,0.13538972,0.13146520
-5.80790395,0.35694556,0.01052878,0.20566375,0.03806967,0.00047027,0.14204424,0.13092549
-5.80190095,0.35835289,0.01061502,0.20677181,0.03796939,0.00049197,0.14934149,0.13169118
-5.79589795,0.36227215,0.01069437,0.20961929,0.03803233,0.00051659,0.15720575,0.13375057
-5.78989495,0.36859269,0.01076261,0.21417834,0.03822919,0.00054390,0.16557044,0.13710928
-5.78389195,0.37723990,0.01081663,0.22044478,0.03853147,0.00057367,0.17437879,0.14178927
-5.77788894,0.38817308,0.01085445,0.22843605,0.03891187,0.00060568,0.18358409,0.14782710
-5.77188594,0.40138221,0.01087524,0.23818834,0.03934450,0.00063973,0.19314976,0.15527133
-5.76588294,0.41688332,0.01087923,0.24975278,0.03980521,0.00067563,0.20304915,0.16417928
-5.75987994,0.43471280,0.01086767,0.26319077,0.04027187,0.00071321,0.21326503,0.17461301
-5.75387694,0.45492062,0.01084271,0.27856857,0.04072460,0.00075233,0.22378877,0.18663486
-5.74787394,0.47756274,0.01080730,0.29595133,0.04114597,0.00079289,0.23461924,0.20030244
-5.74187094,0.50269282,0.01076501,0.31539663,0.04152116,0.00083481,0.24576147,0.21566340
-5.73586793,0.53035368,0.01071994,0.33694794,0.04183810,0.00087804,0.25722492,0.23275011
-5.72986493,0.56056863,0.01067650,0.36062797,0.04208750,0.00092257,0.26902159,0.25157448
-5.72386193,0.59333313,0.01063928,0.38643249,0.04226283,0.00096841,0.28116387,0.27212314
-5.71785893,0.62860707,0.01061289,0.41432464,0.04236032,0.00101561,0.29366225,0.29435316
-5.71185593,0.66630809,0.01060182,0.44423008,0.04237875,0.00106422,0.30652290,0.31818867
-5.70585293,0.70630618,0.01061027,0.47603333,0.04231934,0.00111430,0.31974531,0.34351839
-5.69984992,0.74841992,0.01064205,0.50957540,0.04218546,0.00116590,0.33331995,0.37019438
-5.69384692,0.79241464,0.01070044,0.54465290,0.04198240,0.00121907,0.34722622,0.39803216
-5.68784392,0.83800257,0.01078814,0.58101884,0.04171705,0.00127382,0.36143058,0.42681207
-5.68184092,0.88484519,0.01090717,0.61838508,0.04139759,0.00133013,0.37588527,0.45628216
-5.67583792,0.93255774,0.01105879,0.65642650,0.04103323,0.00138794,0.39052736,0.48616235
-5.66983492,0.98071574,0.01124350,0.69478668,0.04063387,0.00144711,0.40527851,0.51614988
-5.66383192,1.02886348,0.01146101,0.73308501,0.04020992,0.00150745,0.42004538,0.54592575
-5.65782891,1.07652400,0.01171025,0.77092500,0.03977210,0.00156871,0.43472064,0.57516207
-5.65182591,1.12321037,0.01198936,0.80790340,0.03933135,0.00163056,0.44918476,0.60352992
-5.64582291,1.16843774,0.01229576,0.84361984,0.03889876,0.00169260,0.46330836,0.63070745
-5.63981991,1.21173573,0.01262621,0.87768661,0.03848570,0.00175439,0.47695520,0.65638795
-5.63381691,1.25266066,0.01297684,0.90973819,0.03810391,0.00181543,0.48998561,0.68028752
-5.62781391,1.29080712,0.01334328,0.93944018,0.03776573,0.00187518,0.50226030,0.70215200
-5.62181091,1.32581842,0.01372072,0.96649719,0.03748447,0.00193308,0.51364436,0.72176300
-5.61580790,1.35739566,0.01410402,0.99065953,0.03727470,0.00198860,0.52401136,0.73894275
-5.60980490,1.38530482,0.01448785,1.01172842,0.03715267,0.00204117,0.53324726,0.75355757
-5.60380190,1.40938192,0.01486674,1.02955952,0.03713677,0.00209029,0.54125411,0.76552002
-5.59779890,1.42953599,0.01523527,1.04406475,0.03724787,0.00213552,0.54795332,0.77478950
-5.59179590,1.44574976,0.01558811,1.05521246,0.03750974,0.00217647,0.55328839,0.78137150
-5.58579290,1.45807830,0.01592019,1.06302591,0.03794928,0.00221285,0.55722693,0.78531564
-5.57978989,1.46664559,0.01622676,1.06758040,0.03859669,0.00224446,0.55976197,0.78671244
-5.57378689,1.47163934,0.01650351,1.06899901,0.03948548,0.00227120,0.56091253,0.78568930
-5.56778389,1.47330433,0.01674662,1.06744749,0.04065233,0.00229310,0.56072330,0.78240567
-5.56178089,1.47193452,0.01695288,1.06312830,0.04213665,0.00231028,0.55926355,0.77704780
-5.55577789,1.46786428,0.01711968,1.05627420,0.04397996,0.00232296,0.55662531,0.76982318
-5.54977489,1.46145907,0.01724511,1.04714171,0.04622506,0.00233149,0.55292082,0.76095498
-5.54377189,1.45310575,0.01732794,1.03600446,0.04891487,0.00233626,0.54827938,0.75067654
-5.53776888,1.44320295,0.01736764,1.02314678,0.05209105,0.00233777,0.54284372,0.73922618
-5.53176588,1.43215151,0.01736440,1.00885772,0.05579240,0.00233653,0.53676598,0.72684232
-5.52576288,1.42034530,0.01731904,0.99342538,0.06005307,0.00233311,0.53020338,0.71375902
-5.51975988,1.40816255,0.01723304,0.97713184,0.06490065,0.00232808,0.52331383,0.70020204
-5.51375688,1.39595772,0.01710844,0.96024860,0.07035413,0.00232199,0.51625152,0.68638525
-5.50775388,1.38405409,0.01694779,0.94303257,0.07642196,0.00231537,0.50916268,0.67250765
-5.50175088,1.37273712,0.01675404,0.92572252,0.08310014,0.00230868,0.50218154,0.65875064
-5.49574787,1.36224874,0.01653051,0.90853615,0.09037056,0.00230234,0.49542681,0.64527589
-5.48974487,1.35278257,0.01628075,0.89166751,0.09819964,0.00229667,0.48899852,0.63222346
-5.48374187,1.34448029,0.01600848,0.87528500,0.10653736,0.00229192,0.48297568,0.61971042
-5.47773887,1.33742923,0.01571745,0.85952979,0.11531689,0.00228822,0.47741441,0.60782987
-5.47173587,1.33166136,0.01541140,0.84451480,0.12445469,0.00228565,0.47234707,0.59665037
-5.46573287,1.32715373,0.01509396,0.83032417,0.13385136,0.00228415,0.46778202,0.58621587
-5.45972986,1.32383055,0.01476858,0.81701335,0.14339310,0.00228363,0.46370436,0.57654615
-5.45372686,1.32156688,0.01443846,0.80460979,0.15295394,0.00228390,0.46007739,0.56763778
-5.44772386,1.32019393,0.01410655,0.79311427,0.16239856,0.00228473,0.45684491,0.55946566
-5.44172086,1.31950599,0.01377550,0.78250290,0.17158569,0.00228584,0.45393421,0.55198513
-5.43571786,1.31926862,0.01344766,0.77272970,0.18037204,0.00228694,0.45125964,0.54513454
-5.42971486,1.31922808,0.01312509,0.76372975,0.18861652,0.00228774,0.44872666,0.53883833
-5.42371186,1.31912143,0.01280960,0.75542282,0.19618461,0.00228795,0.44623615,0.53301053
-5.41770885,1.31868708,0.01250277,0.74771732,0.20295282,0.00228731,0.44368886,0.52755835
-5.41170585,1.31767517,0.01220600,0.74051438,0.20881279,0.00228563,0.44098976,0.52238606
-5.40570285,1.31585740,0.01192056,0.73371197,0.21367515,0.00228274,0.43805214,0.51739868
-5.39969985,1.31303572,0.01164761,0.72720874,0.21747262,0.00227854,0.43480124,0.51250548
-5.39369685,1.30904962,0.01138827,0.72090756,0.22016251,0.00227298,0.43117724,0.50762311
-5.38769385,1.30378134,0.01114358,0.71471844,0.22172827,0.00226609,0.42713757,0.50267822
-5.38169085,1.29715911,0.01091459,0.70856084,0.22218008,0.00225794,0.42265836,0.49760938
-5.37568784,1.28915799,0.01070227,0.70236515,0.22155449,0.00224862,0.41773498,0.49236835
-5.36968484,1.27979846,0.01050753,0.69607350,0.21991300,0.00223828,0.41238181,0.48692065
-5.36368184,1.26914284,0.01033116,0.68963977,0.21733981,0.00222709,0.40663107,0.48124534
-5.35767884,1.25728990,0.01017378,0.68302899,0.21393867,0.00221521,0.40053104,0.47533426
-5.35167584,1.24436799,0.01003577,0.67621621,0.20982912,0.00220281,0.39414362,0.46919066
-5.34567284,1.23052721,0.00991725,0.66918506,0.20514225,0.00219002,0.38754155,0.46282747
-5.33966983,1.21593116,0.00981794,0.66192612,0.20001615,0.00217696,0.38080532,0.45626538
-5.33366683,1.20074881,0.00973722,0.65443539,0.19459130,0.00216371,0.37402010,0.44953073
-5.32766383,1.18514707,0.00967400,0.64671295,0.18900615,0.00215032,0.36727271,0.44265363
-5.32166083,1.16928437,0.00962681,0.63876202,0.18339296,0.00213679,0.36064898,0.43566617
-5.31565783,1.15330579,0.00959374,0.63058846,0.17787422,0.00212309,0.35423146,0.42860102
-5.30965483,1.13733982,0.00957258,0.62220076,0.17255961,0.00210917,0.34809765,0.42149043
-5.30365183,1.12149685,0.00956083,0.61361065,0.16754380,0.00209495,0.34231878,0.41436555
-5.29764882,1.10586945,0.00955583,0.60483396,0.16290492,0.00208036,0.33695911,0.40725630
-5.29164582,1.09053401,0.00955491,0.59589198,0.15870389,0.00206531,0.33207587,0.40019145
-5.28564282,1.07555374,0.00955551,0.58681279,0.15498444,0.00204974,0.32771945,0.39319907
-5.27963982,1.06098239,0.00955532,0.57763271,0.15177383,0.00203362,0.32393409,0.38630706
-5.27363682,1.04686835,0.00955241,0.56839744,0.14908410,0.00201693,0.32075871,0.37954379
-5.26763382,1.03325872,0.00954541,0.55916283,0.14691384,0.00199969,0.31822785,0.37293870
-5.26163082,1.02020291,0.00953354,0.54999515,0.14525013,0.00198199,0.31637253,0.36652271
-5.25562781,1.00775540,0.00951671,0.54097066,0.14407080,0.00196391,0.31522101,0.36032847
-5.24962481,0.99597743,0.00949553,0.53217460,0.14334658,0.00194559,0.31479926,0.35439031
-5.24362181,0.98493741,0.00947132,0.52369947,0.14304318,0.00192719,0.31513111,0.34874399
-5.23761881,0.97471015,0.00944602,0.51564275,0.14312324,0.00190887,0.31623813,0.34342620
-5.23161581,0.96537482,0.00942207,0.50810422,0.14354787,0.00189081,0.31813904,0.33847392
-5.22561281,0.95701198,0.00940230,0.50118304,0.14427790,0.00187314,0.32084896,0.33392366
-5.21960980,0.94969992,0.00938972,0.49497476,0.14527475,0.00185599,0.32437839,0.32981081
-5.21360680,0.94351059,0.00938730,0.48956862,0.14650091,0.00183944,0.32873198,0.32616903
-5.20760380,0.93850565,0.00939780,0.48504517,0.14792001,0.00182353,0.33390746,0.32302993
-5.20160080,0.93473283,0.00942352,0.48147465,0.14949668,0.00180822,0.33989450,0.32042307
-5.19559780,0.93222319,0.00946611,0.47891604,0.15119602,0.00179342,0.34667395,0.31837630
-5.18959480,0.93098933,0.00952638,0.47741708,0.15298304,0.00177897,0.35421732,0.31691653
-5.18359180,0.93102500,0.00960421,0.47701519,0.15482190,0.00176464,0.36248680,0.31607083
-5.17758879,0.93230601,0.00969840,0.47773924,0.15667521,0.00175018,0.37143577,0.31586796
-5.17158579,0.93479261,0.00980666,0.47961217,0.15850339,0.00173525,0.38100974,0.31634002
-5.16558279,0.93843320,0.00992564,0.48265411,0.16026427,0.00171953,0.39114806,0.31752427
-5.15957979,0.94316908,0.01005103,0.48688597,0.16191283,0.00170266,0.40178590,0.31946491
-5.15357679,0.94894002,0.01017763,0.49233297,0.16340131,0.00168430,0.41285677,0.32221460
-5.14757379,0.95569029,0.01029961,0.49902810,0.16467962,0.00166415,0.42429533,0.32583565
-5.14157079,0.96337469,0.01041068,0.50701495,0.16569612,0.00164194,0.43604026,0.33040063
-5.13556778,0.97196410,0.01050437,0.51634977,0.16639863,0.00161748,0.44803720,0.33599229
-5.12956478,0.98145029,0.01057430,0.52710245,0.16673587,0.00159066,0.46024144,0.34270268
-5.12356178,0.99184943,0.01061447,0.53935630,0.16665904,0.00156146,0.47262019,0.35063142
-5.11755878,1.00320408,0.01061948,0.55320643,0.16612360,0.00152999,0.48515431,0.35988309
-5.11155578,1.01558343,0.01058480,0.56875677,0.16509109,0.00149643,0.49783940,0.37056378
-5.10555278,1.02908164,0.01050700,0.58611575,0.16353103,0.00146110,0.51068599,0.38277686
-5.09954977,1.04381438,0.01038383,0.60539080,0.16142260,0.00142441,0.52371889,0.39661821
-5.09354677,1.05991351,0.01021443,0.62668192,0.15875622,0.00138686,0.53697574,0.41217103
-5.08754377,1.07752033,0.00999929,0.65007455,0.15553474,0.00134906,0.55050457,0.42950041
-5.08154077,1.09677762,0.00974031,0.67563221,0.15177441,0.00131166,0.56436078,0.44864810
-5.07553777,1.11782088,0.00944072,0.70338914,0.14750532,0.00127537,0.57860337,0.46962745
-5.06953477,1.14076931,0.00910495,0.73334346,0.14277155,0.00124093,0.59329087,0.49241911
-5.06353177,1.16571689,0.00873852,0.76545114,0.13763075,0.00120908,0.60847695,0.51696740
-5.05752876,1.19272421,0.00834781,0.79962117,0.13215346,0.00118056,0.62420612,0.54317779
-5.05152576,1.22181136,0.00793987,0.83571218,0.12642192,0.00115606,0.64050963,0.57091553
-5.04552276,1.25295227,0.00752222,0.87353073,0.12052871,0.00113625,0.65740183,0.60000558
-5.03951976,1.28607097,0.00710255,0.91283140,0.11457500,0.00112171,0.67487716,0.63023380
-5.03351676,1.32103968,0.00668857,0.95331875,0.10866876,0.00111296,0.69290803,0.66134952
-5.02751376,1.35767919,0.00628774,0.99465106,0.10292275,0.00111044,0.71144354,0.69306933
-5.02151076,1.39576117,0.00590713,1.03644578,0.09745257,0.00111449,0.73040929,0.72508198
-5.01550775,1.43501253,0.00555321,1.07828652,0.09237464,0.00112537,0.74970818,0.75705428
-5.00950475,1.47512154,0.00523174,1.11973127,0.08780435,0.00114324,0.76922228,0.78863777
-5.00350175,1.51574542,0.00494769,1.16032163,0.08385417,0.00116819,0.78881562,0.81947589
-4.99749875,1.55651910,0.00470513,1.19959279,0.08063200,0.00120020,0.80833788,0.84921164
-4.99149575,1.59706468,0.00450720,1.23708380,0.07823946,0.00123921,0.82762874,0.87749519
-4.98549275,1.63700132,0.00435612,1.27234805,0.07677040,0.00128506,0.84652293,0.90399153
-4.97948974,1.67595507,0.00425318,1.30496338,0.07630935,0.00133755,0.86485549,0.92838776
-4.97348674,1.71356835,0.00419879,1.33454181,0.07693010,0.00139639,0.88246738,0.95039991
-4.96748374,1.74950860,0.00419251,1.36073849,0.07869420,0.00146126,0.89921098,0.96977908
-4.96148074,1.78347603,0.00423314,1.38325967,0.08164958,0.00153179,0.91495541,0.98631685
-4.95547774,1.81521002,0.00431874,1.40186950,0.08582904,0.00160755,0.92959146,0.99984974
-4.94947474,1.84449416,0.00444676,1.41639547,0.09124893,0.00168806,0.94303586,1.01026261
-4.94347174,1.87115969,0.00461408,1.42673246,0.09790783,0.00177280,0.95523487,1.01749101
-4.93746873,1.89508742,0.00481712,1.43284502,0.10578537,0.00186117,0.96616681,1.02152238
-4.93146573,1.91620803,0.00505188,1.43476820,0.11484142,0.00195255,0.97584364,1.02239600
-4.92546273,1.93450098,0.00531405,1.43260649,0.12501547,0.00204624,0.98431136,1.02020179
-4.91945973,1.94999199,0.00559907,1.42653114,0.13622654,0.00214150,0.99164912,1.01507791
-4.91345673,1.96274940,0.00590222,1.41677581,0.14837367,0.00223754,0.99796724,1.00720719
-4.90745373,1.97287962,0.00621869,1.40363065,0.16133695,0.00233352,1.00340400,0.99681256
-4.90145073,1.98052191,0.00654367,1.38743490,0.17497938,0.00242858,1.00812129,0.98415151
-4.89544772,1.98584272,0.00687242,1.36856842,0.18914937,0.00252184,1.01229944,0.96950980
-4.88944472,1.98903004,0.00720039,1.34744208,0.20368405,0.00261241,1.01613123,0.95319450
-4.88344172,1.99028780,0.00752327,1.32448762,0.21841329,0.00269946,1.01981545,0.93552668
-4.87743872,1.98983071,0.00783711,1.30014706,0.23316422,0.00278217,1.02355022,0.91683392
-4.87143572,1.98787985,0.00813842,1.27486226,0.24776635,0.00285984,1.02752638,0.89744286
-4.86543272,1.98465881,0.00842427,1.24906464,0.26205689,0.00293187,1.03192129,0.87767203
-4.85942971,1.98039092,0.00869237,1.22316586,0.27588609,0.00299777,1.03689321,0.85782528
-4.85342671,1.97529719,0.00894118,1.19754927,0.28912251,0.00305726,1.04257662,0.83818583
-4.84742371,1.96959520,0.00916999,1.17256285,0.30165770,0.00311023,1.04907867,0.81901125
-4.84142071,1.96349855,0.00937899,1.14851352,0.31341028,0.00315676,1.05647684,0.80052948
-4.83541771,1.95721694,0.00956930,1.12566314,0.32432901,0.00319718,1.06481789,0.78293596
-4.82941471,1.95095638,0.00974305,1.10422616,0.33439477,0.00323201,1.07411817,0.76639179
-4.82341171,1.94491953,0.00990333,1.08436889,0.34362113,0.00326199,1.08436511,0.75102313
-4.81740870,1.93930552,0.01005417,1.06621042,0.35205360,0.00328806,1.09551969,0.73692156
-4.81140570,1.93430941,0.01020049,1.04982470,0.35976741,0.00331132,1.10751979,0.72414537
-4.80540270,1.93012064,0.01034798,1.03524396,0.36686386,0.00333299,1.12028404,0.71272160
-4.79939970,1.92692052,0.01050295,1.02246276,0.37346540,0.00335439,1.13371580,0.70264876
-4.79339670,1.92487861,0.01067216,1.01144272,0.37970955,0.00337687,1.14770712,0.69389982
-4.78739370,1.92414786,0.01086259,1.00211736,0.38574206,0.00340174,1.16214220,0.68642552
-4.78139070,1.92485874,0.01108118,0.99439689,0.39170934,0.00343026,1.17690014,0.68015764
-4.77538769,1.92711233,0.01133457,0.98817268,0.39775075,0.00346351,1.19185692,0.67501214
-4.76938469,1.93097288,0.01162882,0.98332113,0.40399096,0.00350239,1.20688617,0.67089204
-4.76338169,1.93646004,0.01196910,0.97970682,0.41053276,0.00354757,1.22185898,0.66768992
-4.75737869,1.94354118,0.01235940,0.97718497,0.41745064,0.00359939,1.23664274,0.66528998
-4.75137569,1.95212450,0.01280227,0.97560299,0.42478559,0.00365789,1.25109906,0.66356964
-4.74537269,1.96205316,0.01329859,0.97480142,0.43254111,0.00372276,1.26508109,0.66240083
-4.73936968,1.97310119,0.01384737,0.97461418,0.44068095,0.00379333,1.27843063,0.66165078
-4.73336668,1.98497156,0.01444564,0.97486854,0.44912848,0.00386860,1.29097527,0.66118273
-4.72736368,1.99729680,0.01508835,0.97538478,0.45776794,0.00394721,1.30252599,0.66085638
-4.72136068,2.00964254,0.01576842,0.97597605,0.46644740,0.00402753,1.31287565,0.66052847
-4.71535768,2.02151415,0.01647678,0.97644843,0.47498341,0.00410769,1.32179867,0.66005343
-4.70935468,2.03236645,0.01720257,0.97660156,0.48316725,0.00418561,1.32905222,0.65928433
-4.70335168,2.04161652,0.01793341,0.97623000,0.49077233,0.00425913,1.33437906,0.65807417
-4.69734867,2.04865909,0.01865565,0.97512532,0.49756268,0.00432602,1.33751216,0.65627763
-4.69134567,2.05288423,0.01935478,0.97307922,0.50330201,0.00438411,1.33818103,0.65375327
-4.68534267,2.05369666,0.02001588,0.96988733,0.50776299,0.00443132,1.33611959,0.65036610
-4.67933967,2.05053584,0.02062405,0.96535391,0.51073644,0.00446581,1.33107531,0.64599056
-4.67333667,2.04289614,0.02116488,0.95929702,0.51203991,0.00448597,1.32281910,0.64051379
-4.66733367,2.03034614,0.02162492,0.95155415,0.51152535,0.00449054,1.31115568,0.63383888
-4.66133067,2.01254604,0.02199213,0.94198780,0.50908553,0.00447865,1.29593361,0.62588823
-4.65532766,1.98926261,0.02225629,0.93049088,0.50465886,0.00444982,1.27705463,0.61660652
-4.64932466,1.96038060,0.02240931,0.91699155,0.49823255,0.00440404,1.25448166,0.60596329
-4.64332166,1.92591032,0.02244550,0.90145718,0.48984379,0.00434174,1.22824494,0.59395498
-4.63731866,1.88599081,0.02236175,0.88389719,0.47957913,0.00426378,1.19844605,0.58060610
-4.63131566,1.84088843,0.02215765,0.86436461,0.46757190,0.00417143,1.16525932,0.56596964
-4.62531266,1.79099104,0.02183541,0.84295616,0.45399804,0.00406633,1.12893065,0.55012653
-4.61930965,1.73679789,0.02139982,0.81981086,0.43907038,0.00395046,1.08977374,0.53318419
-4.61330665,1.67890592,0.02085803,0.79510727,0.42303175,0.00382603,1.04816376,0.51527415
-4.60730365,1.61799294,0.02021930,0.76905937,0.40614731,0.00369544,1.00452898,0.49654901
-4.60130065,1.55479877,0.01949466,0.74191140,0.38869633,0.00356123,0.95934052,0.47717868
-4.59529765,1.49010511,0.01869655,0.71393194,0.37096401,0.00342597,0.91310103,0.45734620
-4.58929465,1.42471518,0.01783841,0.68540739,0.35323348,0.00329220,0.86633264,0.43724342
-4.58329165,1.35943410,0.01693431,0.65663550,0.33577850,0.00316241,0.81956489,0.41706652
-4.57728864,1.29505080,0.01599849,0.62791888,0.31885703,0.00303892,0.77332318,0.39701189
-4.57128564,1.23232223,0.01504503,0.59955919,0.30270593,0.00292388,0.72811823,0.37727222
-4.56528264,1.17196043,0.01408752,0.57185193,0.28753688,0.00281922,0.68443704,0.35803331
-4.55927964,1.11462265,0.01313875,0.54508224,0.27353362,0.00272663,0.64273557,0.33947145
-4.55327664,1.06090487,0.01221048,0.51952172,0.26085045,0.00264755,0.60343336,0.32175146
-4.54727364,1.01133833,0.01131332,0.49542626,0.24961194,0.00258314,0.56691010,0.30502559
-4.54127064,0.96638900,0.01045659,0.47303494,0.23991360,0.00253433,0.53350411,0.28943298
-4.53526763,0.92645929,0.00964828,0.45256971,0.23182340,0.00250177,0.50351243,0.27509975
-4.52926463,0.89189154,0.00889508,0.43423573,0.22538386,0.00248588,0.47719226,0.26213952
-4.52326163,0.86297255,0.00820244,0.41822212,0.22061451,0.00248687,0.45476339,0.25065424
-4.51725863,0.83993844,0.00757465,0.40470284,0.21751441,0.00250473,0.43641118,0.24073509
-4.51125563,0.82297915,0.00701496,0.39383734,0.21606461,0.00253924,0.42228956,0.23246333
-4.50525263,0.81224200,0.00652574,0.38577091,0.21623038,0.00259002,0.41252392,0.22591090
-4.49924962,0.80783394,0.00610856,0.38063435,0.21796298,0.00265650,0.40721325,0.22114065
-4.49324662,0.80982200,0.00576439,0.37854285,0.22120103,0.00273791,0.40643148,0.21820614
-4.48724362,0.81823193,0.00549367,0.37959404,0.22587148,0.00283336,0.41022773,0.21715077
-4.48124062,0.83304514,0.00529639,0.38386525,0.23189000,0.00294175,0.41862552,0.21800654
-4.47523762,0.85419404,0.00517220,0.39140986,0.23916121,0.00306183,0.43162091,0.22079222
-4.46923462,0.88155619,0.00512043,0.40225321,0.24757853,0.00319218,0.44917965,0.22551108
-4.46323162,0.91494791,0.00514009,0.41638803,0.25702410,0.00333123,0.47123380,0.23214849
-4.45722861,0.95411778,0.00522988,0.43376988,0.26736858,0.00347722,0.49767788,0.24066927
-4.45122561,0.99874084,0.00538815,0.45431272,0.27847136,0.00362831,0.52836500,0.25101528
-4.44522261,1.04841402,0.00561283,0.47788525,0.29018091,0.00378248,0.56310343,0.26310326
-4.43921961,1.10265353,0.00590141,0.50430800,0.30233574,0.00393766,0.60165379,0.27682318
-4.43321661,1.16089470,0.00625088,0.53335187,0.31476578,0.00409169,0.64372746,0.29203738
-4.42721361,1.22249465,0.00665766,0.56473803,0.32729430,0.00424239,0.68898620,0.30858056
-4.42121061,1.28673818,0.00711760,0.59813966,0.33974041,0.00438762,0.73704353,0.32626074
-4.41520760,1.35284682,0.00762595,0.63318553,0.35192203,0.00452526,0.78746782,0.34486142
-4.40920460,1.41999113,0.00817738,0.66946548,0.36365921,0.00465333,0.83978717,0.36414478
-4.40320160,1.48730590,0.00876606,0.70653766,0.37477781,0.00477001,0.89349611,0.38385603
-4.39719860,1.55390780,0.00938570,0.74393758,0.38511322,0.00487366,0.94806391,0.40372866
-4.39119560,1.61891496,0.01002974,0.78118841,0.39451410,0.00496290,1.00294428,0.42349064
-4.38519260,1.68146780,0.01069143,0.81781243,0.40284596,0.00503663,1.05758619,0.44287114
-4.37918959,1.74075011,0.01136404,0.85334308,0.40999430,0.00509404,1.11144532,0.46160764
-4.37318659,1.79600978,0.01204107,0.88733713,0.41586731,0.00513464,1.16399573,0.47945313
-4.36718359,1.84657807,0.01271644,0.91938653,0.42039792,0.00515828,1.21474137,0.49618298
-4.36118059,1.89188660,0.01338470,0.94912930,0.42354509,0.00516512,1.26322677,0.51160134
-4.35517759,1.93148143,0.01404124,0.97625908,0.42529437,0.00515562,1.30904650,0.52554651
-4.34917459,1.96503330,0.01468243,1.00053273,0.42565754,0.00513055,1.35185305,0.53789526
-4.34317159,1.99234370,0.01530578,1.02177572,0.42467148,0.00509091,1.39136258,0.54856567
-4.33716858,2.01334629,0.01591002,1.03988497,0.42239626,0.00503789,1.42735843,0.55751839
-4.33116558,2.02810363,0.01649510,1.05482886,0.41891247,0.00497288,1.45969201,0.56475618
-4.32516258,2.03679922,0.01706219,1.06664460,0.41431804,0.00489735,1.48828119,0.57032184
-4.31915958,2.03972524,0.01761356,1.07543275,0.40872448,0.00481283,1.51310610,0.57429435
-4.31315658,2.03726641,0.01815242,1.08134938,0.40225297,0.00472089,1.53420267,0.57678368
-4.30715358,2.02988080,0.01868268,1.08459611,0.39503011,0.00462302,1.55165406,0.57792428
