energy_ev,total_up,B_p_up,B_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.86793397,8.77137983,0.04300598,0.00000000,0.15775013,4.96386557,3.23366805,2.59537455
-5.86193097,8.72031710,0.04361911,0.00000000,0.15700771,4.91386728,3.20357193,2.57187922
-5.85592796,8.61994494,0.04405707,0.00000000,0.15535618,4.83479828,3.15458945,2.53325601
-5.84992496,8.47255100,0.04432009,0.00000000,0.15283227,4.72822394,3.08772856,2.48028995
-5.84392196,8.28126554,0.04441139,0.00000000,0.14948832,4.59619851,3.00431524,2.41402226
-5.83791896,8.04996264,0.04433709,0.00000000,0.14539058,4.44120164,2.90595213,2.33571802
-5.83191596,7.78314039,0.04410597,0.00000000,0.14061711,4.26606329,2.79446955,2.24682756
-5.82591296,7.48578445,0.04372915,0.00000000,0.13525539,4.07387985,2.67187082,2.14894319
-5.81990995,7.16322053,0.04321971,0.00000000,0.12939979,3.86792503,2.54027406,2.04375294
-5.81390695,6.82096135,0.04259221,0.00000000,0.12314883,3.65155871,2.40185286,1.93299319
-5.80790395,6.46455386,0.04186221,0.00000000,0.11660253,3.42813733,2.25877779,1.81840182
-5.80190095,6.09943254,0.04104568,0.00000000,0.10985977,3.20092907,2.11316120,1.70167375
-5.79589795,5.73078377,0.04015844,0.00000000,0.10301594,2.97303655,1.96700695,1.58442032
-5.78989495,5.36342608,0.03921567,0.00000000,0.09616075,2.74732964,1.82216674,1.46813383
-5.78389195,5.00170988,0.03823139,0.00000000,0.08937638,2.52639025,1.68030434,1.35415823
-5.77788894,4.64943939,0.03721802,0.00000000,0.08273607,2.31247022,1.54286843,1.24366672
-5.77188594,4.30981853,0.03618610,0.00000000,0.07630301,2.10746312,1.41107448,1.13764659
-5.76588294,3.98542115,0.03514401,0.00000000,0.07012971,1.91288983,1.28589569,1.03689128
-5.75987994,3.67818519,0.03409788,0.00000000,0.06425773,1.72989732,1.16806263,0.94199949
-5.75387694,3.38942906,0.03305164,0.00000000,0.05871777,1.55926957,1.05807071,0.85338067
-5.74787394,3.11988786,0.03200708,0.00000000,0.05353019,1.40144907,0.95619459,0.77126614
-5.74187094,2.86976639,0.03096412,0.00000000,0.04870568,1.25656700,0.86250832,0.69572492
-5.73586793,2.63880511,0.02992114,0.00000000,0.04424628,1.12448009,0.77690971,0.62668307
-5.72986493,2.42635525,0.02887536,0.00000000,0.04014653,1.00481203,0.69914772,0.56394559
-5.72386193,2.23145906,0.02782329,0.00000000,0.03639470,0.89699729,0.62885133,0.50721950
-5.71785893,2.05293118,0.02676116,0.00000000,0.03297410,0.80032536,0.56555864,0.45613729
-5.71185593,1.88943781,0.02568538,0.00000000,0.02986441,0.71398363,0.50874500,0.41027963
-5.70585293,1.73957027,0.02459296,0.00000000,0.02704284,0.63709747,0.45784923,0.36919655
-5.69984992,1.60191071,0.02348186,0.00000000,0.02448535,0.56876625,0.41229709,0.33242648
-5.69384692,1.47508791,0.02235122,0.00000000,0.02216758,0.50809441,0.37152146,0.29951259
-5.68784392,1.35782216,0.02120162,0.00000000,0.02006571,0.45421719,0.33497887,0.27001629
-5.68184092,1.24895851,0.02003512,0.00000000,0.01815714,0.40632072,0.30216229,0.24352763
-5.67583792,1.14748881,0.01885528,0.00000000,0.01642101,0.36365650,0.27261022,0.21967269
-5.66983492,1.05256291,0.01766707,0.00000000,0.01483852,0.32555074,0.24591236,0.19811820
-5.66383192,0.96349045,0.01647672,0.00000000,0.01339311,0.29140900,0.22171211,0.17857358
-5.65782891,0.87973449,0.01529146,0.00000000,0.01207055,0.26071671,0.19970651,0.16079082
-5.65182591,0.80089889,0.01411929,0.00000000,0.01085887,0.23303650,0.17964394,0.14456262
-5.64582291,0.72671095,0.01296868,0.00000000,0.00974823,0.20800289,0.16132039,0.12971914
-5.63981991,0.65700141,0.01184822,0.00000000,0.00873072,0.18531531,0.14457449,0.11612390
-5.63381691,0.59168314,0.01076642,0.00000000,0.00780015,0.16472992,0.12928202,0.10366911
-5.62781391,0.53073017,0.00973137,0.00000000,0.00695179,0.14605117,0.11535030,0.09227089
-5.62181091,0.47415822,0.00875059,0.00000000,0.00618212,0.12912329,0.10271268,0.08186458
-5.61580790,0.42200755,0.00783081,0.00000000,0.00548861,0.11382238,0.09132358,0.07240038
-5.60980490,0.37432886,0.00697787,0.00000000,0.00486957,0.10004931,0.08115409,0.06383955
-5.60380190,0.33117241,0.00619671,0.00000000,0.00432392,0.08772357,0.07218839,0.05615121
-5.59779890,0.29258051,0.00549130,0.00000000,0.00385110,0.07677826,0.06442091,0.04930978
-5.59179590,0.25858308,0.00486472,0.00000000,0.00345098,0.06715619,0.05785421,0.04329308
-5.58579290,0.22919593,0.00431921,0.00000000,0.00312381,0.05880691,0.05249756,0.03808098
-5.57978989,0.20442115,0.00385632,0.00000000,0.00287013,0.05168474,0.04836588,0.03365460
-5.57378689,0.18424902,0.00347701,0.00000000,0.00269082,0.04574747,0.04547916,0.02999587
-5.56778389,0.16866081,0.00318175,0.00000000,0.00258701,0.04095563,0.04386195,0.02708735
-5.56178089,0.15763162,0.00297068,0.00000000,0.00256010,0.03727214,0.04354277,0.02491231
-5.55577789,0.15113283,0.00284368,0.00000000,0.00261169,0.03466209,0.04455342,0.02345472
-5.54977489,0.14913354,0.00280043,0.00000000,0.00274354,0.03309261,0.04692786,0.02269927
-5.54377189,0.15160059,0.00284049,0.00000000,0.00295746,0.03253262,0.05070064,0.02263129
-5.53776888,0.15849684,0.00296324,0.00000000,0.00325521,0.03295229,0.05590486,0.02323640
-5.53176588,0.16977768,0.00316790,0.00000000,0.00363833,0.03432237,0.06256947,0.02450000
-5.52576288,0.18538569,0.00345338,0.00000000,0.00410795,0.03661312,0.07071611,0.02640650
-5.51975988,0.20524368,0.00381822,0.00000000,0.00466458,0.03979298,0.08035544,0.02893835
-5.51375688,0.22924644,0.00426042,0.00000000,0.00530790,0.04382700,0.09148322,0.03207487
-5.50775388,0.25725159,0.00477727,0.00000000,0.00603647,0.04867511,0.10407610,0.03579102
-5.50175088,0.28907021,0.00536522,0.00000000,0.00684755,0.05429034,0.11808757,0.04005601
-5.49574787,0.32445772,0.00601967,0.00000000,0.00773682,0.06061704,0.13344412,0.04483209
-5.48974487,0.36310585,0.00673485,0.00000000,0.00869825,0.06758929,0.15004198,0.05007337
-5.48374187,0.40463626,0.00750370,0.00000000,0.00972390,0.07512971,0.16774464,0.05572495
-5.47773887,0.44859654,0.00831777,0.00000000,0.01080386,0.08314856,0.18638137,0.06172230
-5.47173587,0.49445915,0.00916725,0.00000000,0.01192626,0.09154346,0.20574709,0.06799111
-5.46573287,0.54162370,0.01004097,0.00000000,0.01307730,0.10019983,0.22560353,0.07444759
-5.45972986,0.58942293,0.01092650,0.00000000,0.01424146,0.10899185,0.24568205,0.08099930
-5.45372686,0.63713255,0.01181040,0.00000000,0.01540171,0.11778437,0.26568792,0.08754650
-5.44772386,0.68398476,0.01267837,0.00000000,0.01653990,0.12643534,0.28530621,0.09398404
-5.44172086,0.72918525,0.01351564,0.00000000,0.01763713,0.13479911,0.30420901,0.10020377
-5.43571786,0.77193318,0.01430732,0.00000000,0.01867431,0.14273023,0.32206385,0.10609740
-5.42971486,0.81144344,0.01503877,0.00000000,0.01963266,0.15008774,0.33854301,0.11155965
-5.42371186,0.84697038,0.01569608,0.00000000,0.02049434,0.15673987,0.35333338,0.11649170
-5.41770885,0.87783209,0.01626650,0.00000000,0.02124298,0.16256886,0.36614643,0.12080474
-5.41170585,0.90343409,0.01673887,0.00000000,0.02186433,0.16747578,0.37672791,0.12442353
-5.40570285,0.92329170,0.01710401,0.00000000,0.02234676,0.17138526,0.38486678,0.12728978
-5.39969985,0.93704976,0.01735512,0.00000000,0.02268173,0.17424975,0.39040309,0.12936525
-5.39369685,0.94449918,0.01748803,0.00000000,0.02286424,0.17605335,0.39323429,0.13063454
-5.38769385,0.94558947,0.01750145,0.00000000,0.02289305,0.17681504,0.39331983,0.13110728
-5.38169085,0.94043677,0.01739708,0.00000000,0.02277092,0.17659112,0.39068373,0.13081991
-5.37568784,0.92932723,0.01717970,0.00000000,0.02250462,0.17547698,0.38541512,0.12983679
-5.36968484,0.91271564,0.01685708,0.00000000,0.02210491,0.17360795,0.37766670,0.12825073
-5.36368184,0.89121956,0.01643990,0.00000000,0.02158635,0.17115953,0.36765119,0.12618300
-5.35767884,0.86560944,0.01594151,0.00000000,0.02096699,0.16834683,0.35563608,0.12378277
-5.35167584,0.83679533,0.01537771,0.00000000,0.02026800,0.16542336,0.34193686,0.12122613
-5.34567284,0.80581090,0.01476642,0.00000000,0.01951323,0.16267928,0.32690919,0.11871466
-5.33966983,0.77379556,0.01412734,0.00000000,0.01872867,0.16043931,0.31094024,0.11647376
-5.33366683,0.74197568,0.01348161,0.00000000,0.01794191,0.15906007,0.29443981,0.11475077
-5.32766383,0.71164544,0.01285143,0.00000000,0.01718155,0.15892735,0.27783140,0.11381279
-5.32166083,0.68414823,0.01225977,0.00000000,0.01647664,0.16045304,0.26154377,0.11394457
-5.31565783,0.66085895,0.01173003,0.00000000,0.01585613,0.16407188,0.24600320,0.11544617
-5.30965483,0.64316767,0.01128575,0.00000000,0.01534832,0.17023807,0.23162666,0.11863057
-5.30365183,0.63246479,0.01095043,0.00000000,0.01498037,0.17942159,0.21881615,0.12382121
-5.29764882,0.63012768,0.01074729,0.00000000,0.01477784,0.19210434,0.20795418,0.13134931
-5.29164582,0.63750855,0.01069911,0.00000000,0.01476433,0.20877588,0.19940042,0.14155106
-5.28564282,0.65592328,0.01082815,0.00000000,0.01496105,0.22992875,0.19348943,0.15476439
-5.27963982,0.68664067,0.01115596,0.00000000,0.01538656,0.25605338,0.19052934,0.17132555
-5.27363682,0.73087163,0.01170336,0.00000000,0.01605646,0.28763236,0.19080123,0.19156506
-5.26763382,0.78975776,0.01249027,0.00000000,0.01698320,0.32513408,0.19455904,0.21580338
-5.26163082,0.86435883,0.01353563,0.00000000,0.01817586,0.36900579,0.20202973,0.24434580
-5.25562781,0.95563872,0.01485721,0.00000000,0.01964003,0.41966590,0.21341343,0.27747700
-5.24962481,1.06444960,0.01647144,0.00000000,0.02137767,0.47749576,0.22888340,0.31545493
-5.24362181,1.19151415,0.01839315,0.00000000,0.02338708,0.54283080,0.24858558,0.35850423
-5.23761881,1.33740600,0.02063529,0.00000000,0.02566289,0.61595124,0.27263751,0.40680932
-5.23161581,1.50252849,0.02320857,0.00000000,0.02819605,0.69707246,0.30112662,0.46050707
-5.22561281,1.68709237,0.02612107,0.00000000,0.03097397,0.78633528,0.33410783,0.51967955
-5.21960980,1.89109293,0.02937778,0.00000000,0.03398064,0.88379623,0.37160039,0.58434666
-5.21360680,2.11428755,0.03298017,0.00000000,0.03719679,0.98941811,0.41358408,0.65445919
-5.20760380,2.35617438,0.03692565,0.00000000,0.04060022,1.10306116,0.45999495,0.72989240
-5.20160080,2.61597346,0.04120714,0.00000000,0.04416600,1.22447499,0.51072074,0.81044040
-5.19559780,2.89261122,0.04581259,0.00000000,0.04786689,1.35329177,0.56559626,0.89581164
-5.18959480,3.18470954,0.05072456,0.00000000,0.05167369,1.48902080,0.62439889,0.98562587
-5.18359180,3.49058064,0.05591997,0.00000000,0.05555562,1.63104511,0.68684481,1.07941273
-5.17758879,3.80822866,0.06136983,0.00000000,0.05948077,1.77862021,0.75258591,1.17661236
-5.17158579,4.13535902,0.06703920,0.00000000,0.06341651,1.93087554,0.82120813,1.27657822
-5.16558279,4.46939629,0.07288727,0.00000000,0.06732992,2.08681899,0.89223125,1.37858246
-5.15957979,4.80751114,0.07886762,0.00000000,0.07118819,2.24534481,0.96511068,1.48182388
-5.15357679,5.14665670,0.08492875,0.00000000,0.07495903,2.40524521,1.03924140,1.58543865
-5.14757379,5.48361419,0.09101468,0.00000000,0.07861100,2.56522587,1.11396425,1.68851378
-5.14157079,5.81504762,0.09706589,0.00000000,0.08211392,2.72392551,1.18857483,1.79010332
-5.13556778,6.13756664,0.10302040,0.00000000,0.08543915,2.87993928,1.26233479,1.88924697
-5.12956478,6.44779646,0.10881504,0.00000000,0.08855992,3.03184594,1.33448567,1.98499078
-5.12356178,6.74245310,0.11438686,0.00000000,0.09145161,3.17823810,1.40426477,2.07640957
-5.11755878,7.01842212,0.11967469,0.00000000,0.09409205,3.31775504,1.47092293,2.16263022
-5.11155578,7.27283829,0.12462069,0.00000000,0.09646177,3.44911694,1.53374345,2.24285532
-5.10555278,7.50316360,0.12917201,0.00000000,0.09854427,3.57115955,1.59206176,2.31638612
-5.09954977,7.70726061,0.13328227,0.00000000,0.10032626,3.68286777,1.64528482,2.38264391
-5.09354677,7.88345816,0.13691298,0.00000000,0.10179787,3.78340683,1.69290971,2.44118895
-5.08754377,8.03060634,0.14003478,0.00000000,0.10295284,3.87214926,1.73454031,2.49173578
-5.08154077,8.14811799,0.14262833,0.00000000,0.10378868,3.94869650,1.76990141,2.53416417
-5.07553777,8.23599416,0.14468495,0.00000000,0.10430673,4.01289333,1.79884932,2.56852486
-5.06953477,8.29483150,0.14620692,0.00000000,0.10451220,4.06483429,1.82137844,2.59503958
-5.06353177,8.32581034,0.14720728,0.00000000,0.10441406,4.10486098,1.83762310,2.61409484
-5.05752876,8.33066281,0.14770931,0.00000000,0.10402488,4.13354999,1.84785455,2.62622952
-5.05152576,8.31162128,0.14774563,0.00000000,0.10336056,4.15169127,1.85247278,2.63211652
-5.04552276,8.27134847,0.14735680,0.00000000,0.10243991,4.16025760,1.85199350,2.63253874
-5.03951976,8.21285121,0.14658976,0.00000000,0.10128421,4.16036614,1.84703054,2.62836065
-5.03351676,8.13938099,0.14549588,0.00000000,0.09991659,4.15323359,1.83827447,2.62049606
-5.02751376,8.05432493,0.14412893,0.00000000,0.09836138,4.14012688,1.82646809,2.60987389
-5.02151076,7.96109160,0.14254295,0.00000000,0.09664347,4.12231167,1.81238007,2.59740307
-5.01550775,7.86299634,0.14079006,0.00000000,0.09478753,4.10100117,1.79677766,2.58393839
-5.00950475,7.76315089,0.13891856,0.00000000,0.09281737,4.07730772,1.78039990,2.57024878
-5.00350175,7.66436207,0.13697112,0.00000000,0.09075532,4.05219973,1.76393238,2.55698945
-4.99749875,7.56904383,0.13498330,0.00000000,0.08862164,4.02646599,1.74798482,2.54467933
-4.99149575,7.47914636,0.13298254,0.00000000,0.08643413,4.00068937,1.73307238,2.53368471
-4.98549275,7.39610517,0.13098745,0.00000000,0.08420781,3.97523105,1.71960157,2.52420988
-4.97948974,7.32081208,0.12900766,0.00000000,0.08195482,3.95022614,1.70786130,2.51629511
-4.97348674,7.25360894,0.12704407,0.00000000,0.07968444,3.92559079,1.69801945,2.50982195
-4.96748374,7.19430381,0.12508957,0.00000000,0.07740327,3.90104019,1.69012488,2.50452547
-4.96148074,7.14220846,0.12313012,0.00000000,0.07511554,3.87611638,1.68411473,2.50001268
-4.95547774,7.09619466,0.12114612,0.00000000,0.07282364,3.85022423,1.67982651,2.49578614
-4.94947474,7.05476642,0.11911409,0.00000000,0.07052859,3.82267348,1.67701421,2.49127146
-4.94347174,7.01614442,0.11700845,0.00000000,0.06823072,3.79272459,1.67536758,2.48584731
-4.93746873,6.97835839,0.11480329,0.00000000,0.06593025,3.75963575,1.67453357,2.47887650
-4.93146573,6.93934342,0.11247420,0.00000000,0.06362799,3.72270883,1.67413877,2.46973656
-4.92546273,6.89703564,0.10999982,0.00000000,0.06132586,3.68133171,1.67381192,2.45784867
-4.91945973,6.84946365,0.10736329,0.00000000,0.05902738,3.63501527,1.67320527,2.44270349
-4.91345673,6.79483184,0.10455332,0.00000000,0.05673809,3.58342313,1.67201387,2.42388322
-4.90745373,6.73159279,0.10156500,0.00000000,0.05446577,3.52639326,1.66999214,2.40107881
-4.90145073,6.65850636,0.09840020,0.00000000,0.05222058,3.46395065,1.66696682,2.37410221
-4.89544772,6.57468390,0.09506764,0.00000000,0.05001496,3.39631088,1.66284597,2.34289326
-4.88944472,6.47961662,0.09158266,0.00000000,0.04786349,3.32387504,1.65762378,2.30752128
-4.88344172,6.37318803,0.08796660,0.00000000,0.04578255,3.24721660,1.65138098,2.26818176
-4.87743872,6.25567086,0.08424603,0.00000000,0.04378985,3.16706143,1.64428119,2.22518858
-4.87143572,6.12770956,0.08045163,0.00000000,0.04190394,3.08426227,1.63656327,2.17896232
-4.86543272,5.99028984,0.07661711,0.00000000,0.04014351,2.99976908,1.62853036,2.13001543
-4.85942971,5.84469736,0.07277789,0.00000000,0.03852681,2.91459704,1.62053607,2.07893506
-4.85342671,5.69246757,0.06896988,0.00000000,0.03707091,2.82979357,1.61296858,2.02636431
-4.84742371,5.53532925,0.06522825,0.00000000,0.03579105,2.74640593,1.60623354,1.97298273
-4.84142071,5.37514429,0.06158633,0.00000000,0.03470005,2.66545070,1.60073631,1.91948670
-4.83541771,5.21384613,0.05807462,0.00000000,0.03380770,2.58788621,1.59686478,1.86657051
-4.82941471,5.05337919,0.05472000,0.00000000,0.03312033,2.51458885,1.59497315,1.81490865
-4.82341171,4.89564182,0.05154509,0.00000000,0.03264047,2.44633382,1.59536771,1.76513975
-4.81740870,4.74243434,0.04856789,0.00000000,0.03236661,2.38378077,1.59829509,1.71785269
-4.81140570,4.59541423,0.04580159,0.00000000,0.03229314,2.32746434,1.60393345,1.67357504
-4.80540270,4.45605951,0.04325449,0.00000000,0.03241043,2.27778970,1.61238706,1.63276415
-4.79939970,4.32564137,0.04093028,0.00000000,0.03270504,2.23503262,1.62368424,1.59580079
-4.79339670,4.20520642,0.03882828,0.00000000,0.03316007,2.19934375,1.63777886,1.56298556
-4.78739370,4.09556871,0.03694399,0.00000000,0.03375570,2.17075648,1.65455495,1.53453776
-4.78139070,3.99731102,0.03526960,0.00000000,0.03446979,2.14919785,1.67383424,1.51059675
-4.77538769,3.91079475,0.03379465,0.00000000,0.03527858,2.13450159,1.69538597,1.49122533
-4.76938469,3.83617730,0.03250668,0.00000000,0.03615749,2.12642271,1.71893844,1.47641513
-4.76338169,3.77343538,0.03139194,0.00000000,0.03708193,2.12465295,1.74419151,1.46609338
-4.75737869,3.72239293,0.03043598,0.00000000,0.03802811,2.12883623,1.77082945,1.46013090
-4.75137569,3.68275177,0.02962432,0.00000000,0.03897385,2.13858369,1.79853327,1.45835087
-4.74537269,3.65412322,0.02894289,0.00000000,0.03989928,2.15348759,1.82699203,1.46053798
-4.73936968,3.63605920,0.02837856,0.00000000,0.04078753,2.17313370,1.85591257,1.46644753
-4.73336668,3.62808112,0.02791938,0.00000000,0.04162520,2.19711190,1.88502725,1.47581422
-4.72736368,3.62970537,0.02755490,0.00000000,0.04240275,2.22502458,1.91409947,1.48836027
-4.72136068,3.64046424,0.02727620,0.00000000,0.04311474,2.25649278,1.94292690,1.50380255
-4.71535768,3.65992166,0.02707598,0.00000000,0.04375988,2.29116003,1.97134261,1.52185846
-4.70935468,3.68768318,0.02694844,0.00000000,0.04434095,2.32869394,1.99921414,1.54225050
-4.70335168,3.72340025,0.02688914,0.00000000,0.04486454,2.36878560,2.02644113,1.56470930
-4.69734867,3.76676873,0.02689476,0.00000000,0.04534069,2.41114705,2.05295165,1.58897503
-4.69134567,3.81752238,0.02696280,0.00000000,0.04578236,2.45550708,2.07869796,1.61479741
-4.68534267,3.87542176,0.02709135,0.00000000,0.04620491,2.50160564,2.10365191,1.64193422
-4.67933967,3.94023955,0.02727870,0.00000000,0.04662541,2.54918727,2.12780056,1.67014854
-4.67333667,4.01174319,0.02752305,0.00000000,0.04706195,2.59799389,2.15114228,1.69920509
-4.66733367,4.08967599,0.02782228,0.00000000,0.04753300,2.64775739,2.17368345,1.72886577
-4.66133067,4.17373773,0.02817365,0.00000000,0.04805667,2.69819249,2.19543600,1.75888498
-4.65532766,4.26356591,0.02857362,0.00000000,0.04865014,2.74899016,2.21641571,1.78900493
-4.64932466,4.35871855,0.02901776,0.00000000,0.04932900,2.79981214,2.23664114,1.81895151
-4.64332166,4.45865963,0.02950062,0.00000000,0.05010677,2.85028692,2.25613297,1.84843105
-4.63731866,4.56274791,0.03001579,0.00000000,0.05099440,2.90000743,2.27491365,1.87712834
-4.63131566,4.67022975,0.03055588,0.00000000,0.05199994,2.94853085,2.29300696,1.90470636
-4.62531266,4.78023665,0.03111272,0.00000000,0.05312815,2.99538071,2.31043737,1.93080784
-4.61930965,4.89178765,0.03167744,0.00000000,0.05438031,3.04005140,2.32722905,1.95505892
-4.61330665,5.00379705,0.03224072,0.00000000,0.05575405,3.08201517,2.34340447,1.97707490
-4.60730365,5.11508728,0.03279303,0.00000000,0.05724322,3.12073159,2.35898261,1.99646814
-4.60130065,5.22440692,0.03332482,0.00000000,0.05883790,3.15565930,2.37397697,2.01285774
-4.59529765,5.33045354,0.03382687,0.00000000,0.06052446,3.18626984,2.38839368,2.02588095
-4.58929465,5.43190086,0.03429046,0.00000000,0.06228564,3.21206314,2.40222991,2.03520564
-4.58329165,5.52742969,0.03470769,0.00000000,0.06410084,3.23258432,2.41547299,2.04054363
-4.57728864,5.61576170,0.03507168,0.00000000,0.06594634,3.24744125,2.42810072,2.04166411
-4.57128564,5.69569533,0.03537678,0.00000000,0.06779578,3.25632229,2.44008291,2.03840672
-4.56528264,5.76614255,0.03561874,0.00000000,0.06962058,3.25901355,2.45138461,2.03069359
-4.55927964,5.82616537,0.03579485,0.00000000,0.07139055,3.25541515,2.46197103,2.01853989
-4.55327664,5.87501097,0.03590402,0.00000000,0.07307458,3.24555560,2.47181407,2.00206232
-4.54727364,5.91214397,0.03594684,0.00000000,0.07464130,3.22960392,2.48090029,1.98148509
-4.54127064,5.93727465,0.03592553,0.00000000,0.07605997,3.20787871,2.48923990,1.95714308
-4.53526763,5.95038182,0.03584395,0.00000000,0.07730123,3.18085371,2.49687636,1.92948191
-4.52926463,5.95172927,0.03570743,0.00000000,0.07833800,3.14915941,2.50389576,1.89905488
-4.52326163,5.94187465,0.03552263,0.00000000,0.07914626,3.11358038,2.51043552,1.86651655
-4.51725863,5.92167019,0.03529734,0.00000000,0.07970584,3.07504806,2.51669154,1.83261331
-4.51125563,5.89225453,0.03504021,0.00000000,0.08000113,3.03462885,2.52292318,1.79817097
-4.50525263,5.85503557,0.03476047,0.00000000,0.08002161,2.99350780,2.52945544,1.76407967
-4.49924962,5.81166439,0.03446762,0.00000000,0.07976230,2.95296771,2.53667797,1.73127646
-4.49324662,5.76400055,0.03417108,0.00000000,0.07922410,2.91436438,2.54504049,1.70072597
-4.48724362,5.71406977,0.03387986,0.00000000,0.07841381,2.87909813,2.55504470,1.67339956
-4.48124062,5.66401469,0.03360223,0.00000000,0.07734414,2.84858239,2.56723260,1.65025350
-4.47523762,5.61604037,0.03334539,0.00000000,0.07603342,2.82420996,2.58217166,1.63220641
-4.46923462,5.57235582,0.03311523,0.00000000,0.07450521,2.80731776,2.60043720,1.62011680
-4.46323162,5.53511328,0.03291606,0.00000000,0.07278773,2.79915081,2.62259275,1.61476072
-4.45722861,5.50634711,0.03275048,0.00000000,0.07091313,2.80082650,2.64916886,1.61681032
-4.45122561,5.48791387,0.03261925,0.00000000,0.06891677,2.81329982,2.68064140,1.62681356
-4.44522261,5.48143543,0.03252127,0.00000000,0.06683627,2.83733062,2.71740994,1.64517552
-4.43921961,5.48824669,0.03245364,0.00000000,0.06471059,2.87345370,2.75977710,1.67214170
-4.43321661,5.50934934,0.03241177,0.00000000,0.06257914,2.92195262,2.80792953,1.70778382
-4.42721361,5.54537301,0.03238958,0.00000000,0.06048082,2.98283807,2.86192113,1.75198840
-4.42121061,5.59654483,0.03237973,0.00000000,0.05845311,3.05583142,2.92165929,1.80444866
-4.41520760,5.66266836,0.03237395,0.00000000,0.05653126,3.14035442,2.98689426,1.86466002
-4.40920460,5.74311264,0.03236331,0.00000000,0.05474750,3.23552540,3.05721242,1.93191981
-4.40320160,5.83681180,0.03233862,0.00000000,0.05313039,3.34016276,3.13203348,2.00533135
-4.39719860,5.94227558,0.03229074,0.00000000,0.05170421,3.45279595,3.21061193,2.08381291
-4.39119560,6.05761088,0.03221090,0.00000000,0.05048850,3.57168439,3.29204295,2.16611169
-4.38519260,6.18055427,0.03209099,0.00000000,0.04949768,3.69484435,3.37527273,2.25082302
-4.37918959,6.30851509,0.03192385,0.00000000,0.04874077,3.82008366,3.45911332,2.33641472
-4.37318659,6.43862864,0.03170341,0.00000000,0.04822125,3.94504397,3.54226182,2.42125644
-4.36718359,6.56781847,0.03142489,0.00000000,0.04793700,4.06724972,3.62332379,2.50365365
-4.36118059,6.69286671,0.03108486,0.00000000,0.04788034,4.18416323,3.70084052,2.58188547
-4.35517759,6.81049097,0.03068127,0.00000000,0.04803825,4.29324425,3.77331971,2.65424565
-4.34917459,6.91742595,0.03021348,0.00000000,0.04839258,4.39201279,3.83926903,2.71908554
-4.34317159,7.01050772,0.02968215,0.00000000,0.04892043,4.47811333,3.89723178,2.77485779
-4.33716858,7.08675840,0.02908916,0.00000000,0.04959470,4.54937835,3.94582372,2.82015931
-4.33116558,7.14346866,0.02843755,0.00000000,0.05038458,4.60388932,3.98377020,2.85377208
-4.32516258,7.17827567,0.02773134,0.00000000,0.05125626,4.64003284,4.00994240,2.87470025
-4.31915958,7.18923368,0.02697539,0.00000000,0.05217371,4.65655003,4.02339162,2.88220201
-4.31315658,7.17487509,0.02617535,0.00000000,0.05309947,4.65257725,4.02338034,2.87581511
-4.30715358,7.13425978,0.02533744,0.00000000,0.05399557,4.62767661,4.00940907,2.85537483
